AverageAbsQYDiff,MaxEsReturn,AveragePolicySurr,MinReturn,AverageQ,StdReturn,MaxReturn,AverageY,MinEsReturn,AverageEsReturn,AverageAction,Iteration,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,AverageQLoss,AverageAbsY,AverageReturn,Epoch,StdEsReturn,PolicyRegParamNorm
4.4080071379,478.973616384,-192.561,103.470550007,190.972,264.049253063,1654.13209799,190.970111297,-4.78934272765,245.374597524,0.991678,1105,191.082,149.667,167.324035615,105.094,191.037811881,548.618908239,1105,171.58571617,113.547
4.53187297407,509.905582941,-192.226,178.468814697,190.683,188.84292412,1582.17860611,190.692664475,119.769402922,409.968539727,0.993087,1106,190.792,149.71,185.613522567,115.402,190.758764046,427.228323037,1106,146.53749724,113.614
4.49199032018,668.569596682,-192.739,201.888796406,191.169,64.9233906195,658.875608494,191.175670338,69.6299056949,370.235056059,0.995547,1107,191.263,149.779,163.850799351,112.027,191.239692628,307.726915684,1107,213.410799123,113.697
4.44137275334,690.840948466,-192.841,194.71120316,191.143,211.587571788,1264.01462745,191.146499761,4.28464462863,317.129964777,0.995753,1108,191.242,149.823,185.766617871,105.026,191.214239125,452.131588111,1108,183.687605752,113.75
4.48268704829,685.396735896,-193.043,224.944627948,191.395,78.5330761282,668.886698108,191.403676748,-3.81223179088,330.008848107,0.995449,1109,191.496,149.919,179.831471318,109.912,191.464417053,362.574652222,1109,273.704795561,113.798
4.53570363332,459.674590073,-192.706,200.182694264,191.052,139.73946336,805.771947938,191.058857907,-10.9162357424,213.550237241,0.993857,1110,191.162,149.974,173.548926576,113.627,191.129557925,366.787628039,1110,164.008403965,113.857
4.48168106784,465.224179577,-192.765,270.88130953,191.075,54.9909429485,650.853649036,191.08469015,0.211293363413,328.757774638,0.995504,1111,191.18,150.054,189.954158077,113.715,191.153747855,388.924922753,1111,152.809761592,113.892
4.46371565601,403.83755837,-192.6,226.607422831,190.928,116.720150609,680.991711136,190.931017294,18.3213027417,221.942473317,0.9952,1112,191.022,150.116,186.122196234,109.514,190.979491726,392.017572482,1112,138.340685537,113.956
4.37287665504,675.559592877,-193.129,5.43773056549,191.489,311.776161247,1694.34407454,191.490669118,61.7879580659,440.966361241,0.989505,1113,191.607,150.15,183.633109489,98.1755,191.559526744,631.666919502,1113,216.218821648,113.99
4.50658242641,577.488836051,-193.097,223.997777958,191.507,156.924076175,890.798123758,191.516497294,303.063162047,431.349559453,0.993855,1114,191.613,150.206,191.777755606,106.744,191.576321789,556.360743504,1114,97.5080870288,114.044
4.49428041512,443.21800373,-192.991,21.7997874262,191.292,244.37526492,1332.45607959,191.301969013,44.0938938672,295.576399199,0.984178,1115,191.391,150.295,164.525577451,107.679,191.356147917,509.940599599,1115,119.710764403,114.043
4.47315801187,604.804615309,-193.172,176.948415202,191.476,97.9332990391,691.341450922,191.483793704,-1.22521816447,331.206153174,0.993099,1116,191.571,150.382,175.314021405,103.879,191.536736717,435.895626977,1116,241.626424647,114.092
4.45148611399,859.909604171,-193.567,305.792765617,191.865,131.255671827,763.929554465,191.871544946,-1.52420050773,310.314503743,0.991454,1117,191.96,150.461,183.682967417,101.503,191.920110397,482.015078767,1117,302.022534627,114.14
4.52051197121,723.062034581,-193.099,325.474902402,191.483,94.3362321853,694.002214248,191.487826744,49.36138087,269.707444463,0.993311,1118,191.575,150.51,183.523913441,113.026,191.537876538,485.728320995,1118,221.639204749,114.198
4.4467662726,592.197462383,-193.692,269.20620255,192.055,55.2658926271,657.601024253,192.065716883,134.211262961,481.877061661,0.995349,1119,192.135,150.559,169.008670646,106.163,192.103697126,347.799969549,1119,174.641377763,114.201
4.45953554423,521.980369245,-194.07,276.52482929,192.409,103.420435467,689.450222217,192.417180276,14.496604784,327.592872909,0.9935,1120,192.485,150.654,171.820102224,109.561,192.454161032,375.901014296,1120,167.068837036,114.225
4.54129575093,629.446302067,-194.258,265.792065421,192.512,35.6296921103,443.594385289,192.522181686,-7.87429025421,356.178376737,0.994717,1121,192.59,150.724,160.709308864,114.369,192.558393287,359.079564843,1121,185.400008309,114.235
4.47435453699,600.061177461,-193.841,226.657990325,192.182,47.3707495583,445.138414041,192.190238562,-0.790810158848,373.290135125,0.992881,1122,192.275,150.775,165.935479477,107.201,192.235361684,332.295414743,1122,201.500120915,114.311
4.44687586544,485.262230248,-194.178,292.282800913,192.498,53.1406613767,634.797764678,192.500712437,-2.08400182591,319.577150362,0.993246,1123,192.574,150.846,183.66222819,104.421,192.535241633,374.419324718,1123,196.720631935,114.413
4.51462488215,585.326541991,-194.23,261.362488846,192.513,30.8504990568,424.985158685,192.516509086,209.990245823,375.005810897,0.996545,1124,192.6,150.946,166.59273155,106.403,192.555943898,323.758959625,1124,120.946879491,114.491
4.47184134775,692.589129291,-194.181,67.9419111001,192.519,148.163111922,1019.818242,192.531656669,0.132129722571,294.453321732,0.992952,1125,192.608,151.033,184.980776971,115.841,192.57322569,606.703989142,1125,205.559424454,114.521
4.50805452127,678.989400116,-194.42,256.396353131,192.751,165.954374123,1219.1439165,192.755290895,9.82423319053,393.47804929,0.993616,1126,192.853,151.088,199.958575708,112.307,192.807161132,506.98065538,1126,201.972016457,114.579
4.42753321984,733.314417462,-194.344,364.564283481,192.739,209.512079324,1172.06254351,192.743358182,-11.5914785589,216.563763769,0.993082,1127,192.82,151.158,196.06988452,104.725,192.786326915,674.400022366,1127,271.151905244,114.616
4.40869989337,417.54780943,-193.899,188.57848626,192.214,223.269945223,1553.35103945,192.227239437,3.14168492381,247.574423502,0.992836,1128,192.299,151.189,196.389736591,102.53,192.267906085,596.411669787,1128,166.940253765,114.699
4.55202568405,663.56430616,-194.204,247.141234529,192.611,80.3838396134,667.737800471,192.621437225,-4.30912721295,302.004369824,0.993759,1129,192.691,151.221,171.600426754,114.416,192.657510531,373.168244738,1129,256.743307998,114.772
4.47055579713,853.419550869,-194.695,88.1275397732,193.026,196.00911037,942.859352909,193.026850806,5.63096775618,353.746396951,0.994636,1130,193.132,151.283,219.740713707,107.353,193.072991965,547.307531688,1130,278.325692226,114.738
4.51502870719,591.085119324,-194.659,526.440788435,193.061,160.680216938,1246.33080559,193.067540098,7.13902962608,291.986586222,0.990966,1131,193.147,151.359,208.136253373,114.087,193.1203657,780.872463277,1131,250.206533699,114.796
4.43278931002,1008.38546493,-194.416,232.00185585,192.78,231.78574607,1231.38312328,192.791239683,327.226667801,551.169550558,0.993446,1132,192.873,151.4,205.004125804,106.925,192.834565297,591.659829097,1132,244.900843763,114.834
4.55599922616,587.919898625,-194.102,357.712059632,192.39,106.887593424,969.77388445,192.39509671,-1.85193338609,231.544571426,0.995535,1133,192.469,151.445,181.21054917,117.63,192.426781918,593.586245905,1133,184.532686124,114.845
4.49443970349,801.226714594,-194.736,334.526239182,193.09,220.434124166,1510.40949266,193.094937191,-9.19502318458,349.755777225,0.993417,1134,193.167,151.543,190.113167167,113.575,193.128510513,583.31196786,1134,354.098753166,114.899
4.43727959881,736.490861237,-194.939,71.422140951,193.232,249.358841722,941.326827461,193.24233807,-2.93085970738,316.7362402,0.990517,1135,193.322,151.594,125.150751365,102.275,193.293388888,455.535926813,1135,256.05963206,114.914
4.5872639703,748.534016786,-194.333,56.2091338416,192.641,311.34775003,1025.74420379,192.645319317,151.991321691,429.200407546,0.990492,1136,192.741,151.699,117.393176299,114.889,192.69734411,444.855080644,1136,201.132390003,114.932
4.50182822001,426.120542871,-195.077,167.387677863,193.47,197.936406995,1089.37349275,193.480938789,-6.19953919311,149.639780952,0.995386,1137,193.55,151.754,191.575032918,107.606,193.521983951,654.24303965,1137,149.050925113,114.953
4.55102981474,683.256371157,-194.936,96.4046076234,193.242,337.646395153,1079.47183332,193.250684954,85.6381205647,420.686887051,0.993881,1138,193.352,151.823,151.474790836,118.626,193.301359439,487.662588022,1138,195.722846479,115.018
4.62030244142,532.501614393,-194.939,121.878101001,193.303,151.305181607,910.465140945,193.311127373,165.32097741,336.786257907,0.994788,1139,193.373,151.882,166.344957558,125.3,193.352147814,573.038804608,1139,144.290504626,115.031
4.54651875077,522.30753963,-194.754,112.058264284,193.036,212.973505648,1168.90895902,193.043801621,-10.4522985608,347.529802769,0.995005,1140,193.135,151.896,177.029788545,114.681,193.095602991,547.045018805,1140,167.40478413,115.08
4.49814216622,440.018001665,-195.159,280.776242739,193.511,79.2769455169,694.021559198,193.51553509,16.9239166065,267.515996518,0.994953,1141,193.602,151.949,155.68490578,106.403,193.55606849,423.477359392,1141,126.751318956,115.164
4.5868485327,505.1327544,-194.934,267.910808231,193.201,111.953763652,716.770054666,193.210943454,-1.31963836603,293.692823618,0.99565,1142,193.283,152.01,184.297398861,117.615,193.24952401,465.68243626,1142,186.997272773,115.186
4.54036178318,737.583614216,-195.08,151.197261568,193.337,198.366676227,1136.54065039,193.342940699,218.622103411,465.320499469,0.994509,1143,193.429,152.062,186.187514553,106.247,193.387203595,557.270461518,1143,221.767578497,115.292
4.60641735975,778.855245632,-195.127,378.376564511,193.477,129.10366699,1000.47488694,193.483975523,281.980215256,561.448397252,0.99574,1144,193.572,152.133,228.027503125,117.178,193.544906948,578.999873834,1144,167.821605633,115.356
4.57501557641,573.857590184,-195.081,258.993595517,193.46,119.45550356,883.607791473,193.463716232,-3.74425433471,284.320902353,0.995189,1145,193.548,152.193,181.002671581,121.673,193.503131347,505.733806439,1145,209.56691497,115.406
4.56122090427,827.102304133,-195.307,249.255928168,193.702,268.397269965,1440.76592477,193.703016195,-12.1805248329,347.002037803,0.995921,1146,193.8,152.241,216.921464134,114.49,193.749820888,641.274762372,1146,266.203285361,115.453
4.39733917056,447.001738804,-195.388,278.78160128,193.795,179.513513459,1015.75701337,193.807406492,-5.82753973061,197.120877331,0.994391,1147,193.891,152.289,200.706656256,98.674,193.859851411,606.894317914,1147,163.321338285,115.478
4.54556927555,372.838284553,-194.971,236.003384798,193.361,77.664957615,665.378807353,193.365206782,-7.95198697903,196.95386758,0.996386,1148,193.458,152.348,175.095503427,113.166,193.420208282,397.768964336,1148,143.089243609,115.554
4.58839359495,698.68559896,-195.66,203.936235716,194.011,150.229301258,932.611855837,194.016711312,5.91995660953,319.08470766,0.994186,1149,194.118,152.389,193.48409835,115.156,194.071659926,527.501832168,1149,279.901669062,115.574
4.42157760375,631.495809026,-195.28,317.731060694,193.716,108.078079001,763.548177514,193.724736909,153.620544247,334.434262889,0.995959,1150,193.824,152.45,201.767524842,102.17,193.785867304,530.202437505,1150,152.438323133,115.654
4.56616858178,608.932449184,-195.058,226.612917711,193.432,69.0364726582,672.390109705,193.440793755,225.809815694,392.302398686,0.996435,1151,193.542,152.498,195.555568274,119.272,193.509479343,459.601086913,1151,119.517755512,115.664
4.42533487053,768.486806578,-195.66,262.439026372,194.011,173.909545847,1132.90103353,194.01541432,142.637784446,419.791606754,0.996081,1152,194.112,152.562,194.549299443,100.172,194.078762594,522.931662383,1152,206.265687146,115.729
4.46022817758,487.571213605,-195.907,302.577786715,194.226,115.868175216,1007.16140627,194.233276874,367.301568862,435.764581037,0.995756,1153,194.342,152.601,201.307046304,106.876,194.306137214,510.345834802,1153,42.970599767,115.754
4.57362497514,562.920658745,-196.2,281.150447515,194.508,87.3773754824,660.639868984,194.510879446,245.596117364,425.789097878,0.997006,1154,194.63,152.693,174.866125224,113.61,194.581778994,454.279771094,1154,104.429104156,115.81
4.54333334048,411.456191263,-195.89,252.947623151,194.21,138.906978336,837.212199056,194.221128866,113.688487369,309.471379081,0.995515,1155,194.303,152.763,182.245170349,113.841,194.276147436,444.44766025,1155,100.255562905,115.821
4.4903854496,488.512365849,-196.228,317.49244128,194.648,139.845435164,1045.74848503,194.644985993,-4.1050550693,356.684582384,0.994674,1156,194.755,152.789,195.677522921,105.864,194.706201262,545.959952417,1156,171.401875987,115.914
4.56582587122,625.312740197,-195.324,262.366900795,193.617,172.498649428,1014.32291687,193.623343951,-3.87538769241,385.84257525,0.996295,1157,193.719,152.841,210.356019654,112.466,193.687631208,604.625433505,1157,240.900768359,115.956
4.56232659575,567.143866631,-196.099,304.409090442,194.453,238.889714731,1212.48337955,194.466792999,48.7872541998,363.83065652,0.994819,1158,194.56,152.876,193.935925006,117.873,194.532071057,746.187023416,1158,155.328227393,116.026
4.55418815584,835.993589954,-196.171,70.9830019977,194.638,158.931107292,1091.65418797,194.647052103,-0.271425588164,462.058885991,0.993961,1159,194.747,152.951,204.045841762,117.462,194.705742499,607.770701974,1159,329.294213568,116.075
4.44090527831,669.352039728,-195.965,55.9552697105,194.307,355.664776621,1355.64732291,194.310663376,152.568247017,410.671009215,0.992038,1160,194.407,153.041,139.000044587,105.877,194.365020328,592.815922774,1160,167.290246464,116.092
4.58764315768,763.49171868,-195.842,409.949442029,194.183,160.038671041,979.332005978,194.186409039,350.763826064,595.506799809,0.994769,1161,194.287,153.115,222.173256547,123.344,194.239027941,657.732204072,1161,157.142958101,116.153
4.39558405581,789.931921195,-196.337,329.927091684,194.691,49.3629430054,542.285150212,194.702453095,2.32944017804,349.231380796,0.99477,1162,194.798,153.152,182.599471115,107.961,194.75878021,437.603029768,1162,266.063783142,116.206
4.57063874744,779.09007605,-196.153,271.378849933,194.495,158.080548389,1043.62023132,194.50070628,-3.78603344991,322.807378573,0.993907,1163,194.585,153.222,181.075742769,124.965,194.556331936,620.300061767,1163,318.190745003,116.246
4.48726686731,762.567749723,-196.28,512.015732238,194.657,177.311177575,1293.3923829,194.663405171,-3.26238359848,300.721666158,0.993209,1164,194.759,153.292,196.522865398,118.05,194.722427358,745.329740661,1164,231.461930942,116.315
4.53639734357,1053.41346256,-196.326,281.116684725,194.71,193.627970041,1253.73013073,194.719392038,16.4491962283,502.880306354,0.995174,1165,194.826,153.343,219.340381764,116.874,194.780931687,696.705043327,1165,347.509934942,116.38
4.44332506306,788.122133129,-196.791,313.224204497,195.213,217.524144793,1274.69679455,195.215310309,93.5652432259,457.095442053,0.99562,1166,195.321,153.395,188.131596394,113.587,195.276852404,684.455629376,1166,256.083610365,116.437
4.56060798723,1143.64636905,-196.15,37.8896623389,194.567,209.043707134,1246.72063307,194.577898419,140.572111025,609.875668266,0.994589,1167,194.68,153.458,197.453938958,121.444,194.640582195,565.251212208,1167,441.24900665,116.426
4.6134479151,494.572817172,-195.896,314.920473379,194.265,200.177013605,1181.94982384,194.275078837,149.396713148,347.590448406,0.99311,1168,194.385,153.495,210.100403309,126.834,194.349155928,659.839277866,1168,137.797417866,116.547
4.57029769923,591.124468616,-196.443,32.1457931696,194.845,170.657749358,932.723976576,194.846569683,-0.142545153814,287.746395317,0.994756,1169,194.962,153.553,204.59100348,120.549,194.922665758,578.913418759,1169,256.879637319,116.586
4.48800358517,636.261954689,-196.18,187.491355929,194.639,141.985148472,832.215554147,194.647833504,36.2853936136,278.240588536,0.991354,1170,194.753,153.625,162.939767333,118.091,194.735385359,465.208702487,1170,235.076044673,116.633
4.44735429723,935.810462132,-196.714,274.148510347,195.166,173.227913084,1077.65391686,195.168203731,2.18121095319,350.080906976,0.994778,1171,195.267,153.706,210.10322224,113.016,195.23085658,585.787264388,1171,313.767072713,116.64
4.43106481839,695.837647774,-196.354,45.1547482699,194.717,402.005356417,1487.36268186,194.727202542,-3.17637717187,384.769602741,0.989891,1172,194.816,153.733,135.742455982,111.905,194.794731466,507.811221747,1172,231.348961472,116.655
4.54818319311,1211.69126767,-196.05,301.851152428,194.384,269.689459674,1681.08674293,194.387756856,1.7083448793,363.315622174,0.992583,1173,194.5,153.805,187.223539222,113.778,194.461236736,682.46397784,1173,427.234267986,116.636
4.48464261316,619.699821116,-196.765,15.585698169,195.108,295.932387875,921.446269347,195.116731143,15.5772310467,196.306330739,0.98781,1174,195.231,153.874,91.5961271262,117.863,195.196327866,270.394367619,1174,206.683299787,116.731
4.48861809079,995.688853247,-196.247,55.7950554953,194.572,359.612208295,1832.3501085,194.579124288,60.6434344693,402.257620046,0.99094,1175,194.713,153.975,163.876564488,113.748,194.684749084,583.652758534,1175,311.889590069,116.798
4.55081596341,993.153243772,-196.377,354.082678959,194.676,165.201358499,1077.75075806,194.679365528,160.311528269,462.357320401,0.992712,1176,194.802,154.018,189.207231461,119.64,194.774737447,707.80830783,1176,318.823390289,116.845
4.5587108703,780.458735486,-196.42,161.76173588,194.739,202.634598669,1140.73723259,194.745112504,1.05878056471,402.754641771,0.994129,1177,194.891,154.098,202.03073882,126.134,194.852520407,675.899085439,1177,294.897143459,116.91
4.48200792436,661.125791374,-196.654,223.490869614,194.941,128.850499898,1041.46574973,194.943493582,8.05856546063,270.321459074,0.996072,1178,195.085,154.162,183.252703218,108.921,195.046188635,446.389495627,1178,247.319363231,116.934
4.42221780844,608.056981153,-197.049,308.02887619,195.364,190.100891483,1020.81214314,195.369423155,6.09927555447,275.191326849,0.99712,1179,195.508,154.212,212.486774682,106.175,195.471168508,615.476226611,1179,227.687177099,116.919
4.52630707004,696.560464821,-196.519,82.7407167404,194.875,377.414301788,1612.31925744,194.890532119,243.571216517,458.503177131,0.992876,1180,195.016,154.238,189.045238154,121.263,194.98627554,674.359330406,1180,161.061800088,117.018
4.55244721581,642.226228247,-196.629,219.895251838,195.034,184.567190319,1419.24229564,195.033423276,6.42976071984,241.411587391,0.994797,1181,195.154,154.289,204.089131703,113.003,195.124161671,674.266478828,1181,248.759644424,117.062
4.48613591296,587.88264232,-196.442,172.514273592,194.783,197.550600493,1103.0968793,194.788358039,18.9656725038,351.089891207,0.992375,1182,194.915,154.351,203.870654345,111.579,194.888294756,623.135184761,1182,228.243219152,117.128
4.42048219108,639.214542515,-196.933,173.731670585,195.271,283.498573849,1189.65545531,195.276469168,11.7898435215,375.287882339,0.982685,1183,195.403,154.414,180.843550977,110.291,195.352738712,553.246407432,1183,216.677405027,117.134
4.47547694884,1650.64866949,-197.095,151.321917035,195.51,238.587514585,1163.1159908,195.51210777,76.9479837348,579.888932285,0.992135,1184,195.627,154.472,200.437696118,115.802,195.601575776,617.022033341,1184,631.49647442,117.209
4.61641782023,525.973040441,-196.715,249.465183443,195.057,123.023682525,911.803016558,195.062351004,2.87941368066,271.215583106,0.995967,1185,195.179,154.536,197.136509491,123.615,195.138752487,547.022927438,1185,219.865897975,117.302
4.48478785285,612.480043164,-196.905,311.02772995,195.23,165.176130882,1107.16298905,195.242631787,1.26574224485,363.941048369,0.993583,1186,195.347,154.611,200.908114317,112.726,195.320296638,585.459959149,1186,239.17978953,117.354
4.51003976748,437.385625298,-196.825,192.214643057,195.227,71.9330280048,720.989291218,195.2363107,202.768473998,322.151252673,0.996534,1187,195.366,154.661,161.235709137,115.752,195.341780356,382.570410342,1187,89.8426919858,117.441
4.46472943787,529.804323237,-197.348,276.417473683,195.737,121.581867759,1126.13908878,195.737140051,258.80916495,382.580622343,0.996489,1188,195.863,154.727,142.747702667,112.37,195.820950854,392.801022671,1188,93.0066322968,117.465
4.47552882949,651.515980612,-196.861,279.017405417,195.303,125.473201803,911.868753914,195.308861464,7.01263121623,347.099849968,0.996645,1189,195.45,154.774,195.010132358,114.325,195.400445663,424.486712086,1189,217.66224928,117.542
4.49305562517,603.950170514,-196.87,71.2067703978,195.25,92.5189509547,643.702015679,195.262596602,18.2516951655,344.706565754,0.995336,1190,195.367,154.839,148.985987453,114.942,195.353200092,438.2098331,1190,210.176215644,117.566
4.45709243478,741.697015453,-197.104,260.538340907,195.484,50.7520324534,490.143360012,195.484847708,298.29563941,457.358581582,0.996264,1191,195.612,154.924,152.926108055,109.853,195.57198549,371.137584906,1191,156.491765207,117.631
4.39266536065,566.076273545,-197.237,223.452750886,195.716,75.6531343363,636.823347874,195.716760509,76.5127554929,337.478519065,0.995786,1192,195.845,154.973,172.26738925,101.687,195.79732666,404.49045696,1192,155.523251969,117.676
4.48042177924,711.286222071,-197.042,162.381271796,195.49,190.515851106,906.442031801,195.502303727,24.5571731806,410.789488012,0.9951,1193,195.616,155.018,184.55401911,107.578,195.580727527,536.975071779,1193,228.39894901,117.774
4.52994458884,774.558808092,-196.959,30.3992392005,195.313,218.362445701,1422.98483333,195.319928911,4.51582146586,338.586409556,0.994503,1194,195.451,155.083,180.141409207,113.802,195.404580236,586.941279439,1194,258.681588575,117.808
4.4797060355,497.142393316,-197.263,260.308313276,195.726,174.101750726,1074.05093498,195.725609521,-10.2617665845,135.84740678,0.994177,1195,195.845,155.171,168.556630449,117.329,195.797593908,607.83247146,1195,185.779779658,117.86
4.47251776677,638.840007465,-196.99,235.423404151,195.437,152.816692475,1084.96377077,195.455928415,102.781200323,382.853079033,0.994077,1196,195.544,155.232,175.936275968,111.866,195.521655789,534.937966553,1196,174.527141572,117.896
4.47634647052,1020.4929043,-197.412,371.860752012,195.834,85.2750721151,745.20743294,195.834006524,165.706052451,506.022753025,0.993096,1197,195.938,155.295,197.679666183,112.697,195.899504985,568.387153775,1197,280.005755717,117.953
4.45557164867,528.530529638,-197.257,266.245997764,195.688,178.110246463,1284.29353198,195.69146232,7.60410813272,287.273275597,0.994121,1198,195.785,155.341,214.973367002,111.711,195.749614487,698.154205953,1198,201.636887749,117.974
4.50492767216,796.198804466,-197.68,191.722353294,196.07,230.138458002,1080.79558184,196.077350474,1.90282850922,541.15625647,0.994999,1199,196.178,155.424,195.756615033,113.9,196.147324966,566.875081317,1199,283.965976824,117.993
4.56835714219,886.838700149,-196.524,283.282424661,194.939,178.128000552,1046.19810965,194.947860339,5.70316203621,347.270236651,0.995819,1200,195.044,155.49,191.339491017,112.753,195.016054624,510.479392299,1200,307.050851647,118.039
4.47133543493,656.108406092,-197.24,307.948748286,195.621,278.928147486,1511.47652173,195.630621837,7.86759762519,410.06821534,0.996292,1201,195.715,155.555,194.633191364,113.26,195.68710094,636.940861323,1201,231.021342559,118.094
4.42350845883,480.443596084,-197.43,310.363883476,195.797,129.592957413,878.359449069,195.799347581,0.711454232749,205.028392412,0.996028,1202,195.889,155.626,186.692655356,103.707,195.859696512,440.328607146,1202,188.908182323,118.107
4.50342243352,640.094853676,-197.444,274.458546172,195.765,291.965133213,1962.49183115,195.773025312,397.803900863,504.50939019,0.995398,1203,195.878,155.683,194.113446758,114.137,195.83577694,729.636581361,1203,103.023636363,118.146
4.45496697771,1060.01304858,-197.397,223.474463048,195.819,255.495506204,1179.21990281,195.822928026,14.5835247462,419.207917171,0.995412,1204,195.913,155.75,187.087386274,110.69,195.883488183,598.761365325,1204,366.647727951,118.194
4.54724918073,972.214779714,-197.766,127.768910812,196.141,342.953521212,1796.03668875,196.150994313,152.864040559,544.099408501,0.994512,1205,196.255,155.789,196.525347509,120.619,196.220453075,772.562974727,1205,362.286653815,118.293
4.48323326169,596.091576749,-197.101,272.001592932,195.557,170.148949889,1039.79011598,195.557537767,4.74477502236,313.001354086,0.996275,1206,195.665,155.815,150.925151877,120.096,195.629725498,466.144059422,1206,171.273324629,118.348
4.46557820682,1188.34985019,-197.444,441.756264777,195.833,216.515090088,1452.7262887,195.835372928,0.623834652406,367.629573047,0.99509,1207,195.934,155.886,162.826600804,107.278,195.898084125,807.736613406,1207,386.853320501,118.366
4.5207279607,1177.02691706,-198.072,385.99777596,196.466,109.193592193,828.008955233,196.471789126,-5.18313150254,430.563143939,0.995627,1208,196.563,155.913,202.983393913,117.293,196.532585226,611.910727385,1208,406.780025366,118.38
4.51222577612,875.420278271,-197.579,405.002078138,195.978,195.725928126,1210.01426303,195.990415974,325.065013182,463.378570861,0.996879,1209,196.07,156.0,225.572432165,118.486,196.035099727,651.351486228,1209,207.643029951,118.411
4.39987189533,450.827476371,-197.721,322.104817744,196.201,203.404310133,1196.96248767,196.206370506,17.3436537712,335.707842419,0.99601,1210,196.292,156.092,144.744400967,103.297,196.265802684,499.818010333,1210,135.95571071,118.43
4.49827027251,638.291173658,-197.57,240.768448202,196.048,212.926552817,1406.45603672,196.056580945,27.1628731862,338.925800327,0.994003,1211,196.149,156.151,216.93413559,114.47,196.106470874,746.165242453,1211,231.631471763,118.51
4.49357991396,831.42745084,-197.247,283.617761504,195.703,147.559875261,888.300735332,195.718380896,22.2254201561,378.176329992,0.996413,1212,195.807,156.202,151.916276155,108.17,195.776981565,510.803413851,1212,320.5015536,118.538
4.39336340758,491.263512141,-198.004,319.651479789,196.453,438.321846276,1870.07475424,196.454220743,7.49031916225,278.800715582,0.990501,1213,196.552,156.261,133.195212901,102.286,196.505254217,1032.95156158,1213,185.787686408,118.578
4.41343752732,779.365718535,-197.876,404.879569055,196.388,226.241389783,1311.08366725,196.393057988,28.8308379984,321.00537623,0.995687,1214,196.478,156.326,212.35026441,103.695,196.448327809,817.69661587,1214,244.019456475,118.616
4.44097656202,485.354516957,-197.903,110.047322222,196.415,227.461671496,958.941933562,196.423936907,-4.75240457838,202.59134282,0.995987,1215,196.491,156.389,136.887866894,111.714,196.47461479,388.979375359,1215,194.24631167,118.622
4.57281850312,684.876188933,-197.455,299.043387703,195.887,203.73654267,1251.97927595,195.891672573,502.759294077,591.100762252,0.996186,1216,196.003,156.467,207.246700536,121.79,195.948766828,731.786187978,1216,57.8517259306,118.739
4.40614678875,491.042731306,-197.607,288.151724051,196.07,152.705279668,933.275391045,196.071322747,16.6675685887,296.145941643,0.996018,1217,196.167,156.487,196.495810922,112.228,196.127339122,547.648286005,1217,164.13093979,118.757
4.44774990188,1109.74348341,-197.396,176.834376944,195.739,197.724692817,955.444089054,195.750531896,23.6279805055,397.242470261,0.995305,1218,195.846,156.545,154.614371438,111.477,195.822056717,645.602311809,1218,388.957001297,118.813
4.519372547,924.833370893,-197.751,166.93833365,196.133,158.184348405,939.792635258,196.140192711,9.56866617648,410.079029959,0.995785,1219,196.259,156.615,183.441618104,113.442,196.207661942,542.502063822,1219,355.94338476,118.824
4.45459457129,526.230132922,-197.359,287.245590173,195.667,127.272727429,807.232097206,195.669640492,3.27217885757,327.026436427,0.996399,1220,195.764,156.628,143.32069406,108.107,195.738762063,472.242411399,1220,164.032908716,118.837
4.38732642127,597.32481366,-197.993,177.410759372,196.414,243.586363498,1301.93659654,196.425058057,-1.19699555697,305.589197924,0.995894,1221,196.524,156.695,178.471091011,108.368,196.5047911,599.41686829,1221,234.531670437,118.907
4.42128130723,940.830449488,-197.887,118.227968749,196.323,321.591858984,1661.91392434,196.325597092,0.398432341222,426.098964128,0.994629,1222,196.455,156.734,185.883932075,105.148,196.422174166,803.834750577,1222,383.020194682,118.916
4.38093723231,633.19988675,-197.657,269.589434722,196.029,182.101919999,1192.73049424,196.033502313,88.3651318892,350.569207583,0.995957,1223,196.17,156.801,211.339498042,102.179,196.131319601,690.111224769,1223,198.627983954,118.96
4.51012197908,695.521961019,-197.831,37.3911426211,196.279,184.37153388,744.784376217,196.283885021,1.85510537548,324.010256353,0.993778,1224,196.396,156.871,78.2501302363,119.4,196.368527586,187.797431973,1224,267.081654599,118.972
4.56207676757,642.820337381,-197.947,130.919309022,196.25,269.283069952,1097.64274401,196.260995777,78.4291986899,374.821740833,0.996617,1225,196.355,156.9,199.440951223,119.264,196.333431499,716.941840114,1225,192.574044778,119.031
4.42128265628,688.816992305,-198.153,103.832965032,196.615,227.794638013,1019.58326204,196.625229754,-4.15129935568,306.587302746,0.996618,1226,196.712,156.999,125.949100778,107.031,196.691652198,284.224724347,1226,245.220247109,119.093
4.59321563563,655.447118168,-197.774,123.231735996,196.257,247.730345357,942.103071617,196.264951613,-7.69042700278,287.760715315,0.996769,1227,196.373,157.074,169.319709592,124.113,196.344987164,433.336637145,1227,234.953176912,119.119
4.41211208289,1041.23505572,-197.79,154.65108646,196.242,165.357380736,809.453301248,196.249696331,-2.84300199775,318.074298402,0.995895,1228,196.363,157.131,148.800933596,107.039,196.317387843,409.522258906,1228,380.006172982,119.219
