AverageAction,StdEsReturn,Iteration,AverageDiscountedReturn,AverageEsReturn,AverageReturn,AverageQLoss,AverageQ,PolicyRegParamNorm,Epoch,MaxEsReturn,AverageY,StdReturn,AverageAbsQ,MinEsReturn,AveragePolicySurr,MinReturn,AverageAbsY,MaxReturn,QFunRegParamNorm,AverageAbsQYDiff
0.999657,401.005970232,2122,213.667752397,1453.95780758,3015.30493239,456.825,375.104,149.758,2122,1854.96377781,375.126855992,688.409463818,375.451,1052.95183734,-377.997,1578.43704604,375.360092382,3796.05025154,209.393,10.4016965877
0.999693,595.530655882,2123,234.522377339,1630.86524976,3384.65575685,447.374,375.337,149.753,2123,2226.39590565,375.326748991,643.278657739,375.678,1035.33459388,-378.296,1471.42601989,375.564485459,3947.26003952,209.442,10.3983043664
0.999686,69.2843609805,2124,242.918474161,610.804720029,3592.75494116,465.979,375.626,149.777,2124,680.08908101,375.644219408,397.776913904,375.983,541.520359049,-378.625,2627.93702338,375.949530823,3934.70657357,209.497,10.5523326012
0.999555,1194.97292827,2125,208.354488975,1011.12072328,3123.48114525,538.117,376.471,149.83,2125,3209.40617404,376.45805098,683.692827538,376.822,103.221897369,-379.491,1531.16619634,376.711089682,3724.84037477,209.545,10.7125851077
0.999715,623.543191461,2126,237.497929207,1039.03497315,3228.56257046,478.805,375.532,149.843,2126,1906.75115594,375.547630494,964.03555884,375.909,469.12307981,-378.428,1392.71809055,375.799538892,4089.05629284,209.604,10.5790178758
0.999571,682.217285632,2127,196.660736734,1007.59125399,3454.51452933,443.816,375.483,149.904,2127,1723.0080219,375.504264728,447.459034357,375.79,89.2896366055,-378.449,2499.31155018,375.711207669,3946.30541545,209.624,10.4474421487
0.999753,168.557259641,2128,233.779064211,414.076615265,3516.47608891,508.821,375.572,149.909,2128,586.425980598,375.574263583,915.529697503,375.861,110.903327276,-378.67,834.813223334,375.768305337,4309.32243595,209.673,10.6603356358
0.999706,942.556458374,2129,266.26339319,874.14844614,4249.61850316,481.347,376.376,149.933,2129,2475.09765459,376.394536676,585.975028454,376.671,95.6653241044,-379.381,2416.27749526,376.582952853,4580.30416979,209.72,10.5156530698
0.999806,658.980996311,2130,222.902775758,1010.2059317,3180.99195969,485.102,376.128,149.978,2130,1644.91805879,376.144803015,1239.74379738,376.423,101.885133978,-378.988,253.663272224,376.33250558,4359.78130851,209.781,10.6287814285
0.999717,853.988959833,2131,232.599506978,1177.16169181,3219.48474345,463.897,375.365,149.962,2131,2218.72026698,375.362082133,1510.74244973,375.647,126.936924362,-378.289,108.513016886,375.531790204,4692.16525469,209.794,10.4159667355
0.999795,165.753387031,2132,199.946594688,244.725918827,2761.42179441,479.097,376.139,149.99,2132,472.851744501,376.143796557,1783.40822177,376.404,6.12915273582,-378.999,98.1794093837,376.325260353,4355.13958326,209.819,10.469980856
0.999583,643.433577458,2133,185.115168882,691.932025159,2501.65060083,471.781,375.633,150.05,2133,1536.74594352,375.647815907,1643.78724202,375.92,-7.29342893491,-378.534,121.436279975,375.828274503,4104.77332041,209.87,10.4715690221
0.99975,514.585294929,2134,135.834244085,595.437554948,1954.1256861,465.909,376.131,150.115,2134,1297.75181694,376.125373202,1810.51183392,376.411,11.4418196884,-379.027,72.5091145505,376.308508387,4213.56378057,209.92,10.4275169883
0.999675,1298.95326138,2135,248.538922145,1082.47252597,3181.70973397,465.297,375.718,150.158,2135,2909.56724808,375.746406405,1093.23316939,376.018,3.96147128622,-378.669,728.301138252,375.951016884,4332.33634301,209.955,10.4504069428
0.999611,672.354314977,2136,180.91129647,514.762536075,1488.60579791,503.943,375.575,150.231,2136,1968.99915834,375.578087826,1463.6986308,375.923,4.29171653526,-378.383,118.901097827,375.781321081,4624.39700832,210.011,10.6270129602
0.999767,1134.88773428,2137,146.727800565,917.091175977,1116.86568214,487.161,375.306,150.224,2137,2520.76955875,375.326330013,1456.45603537,375.613,59.4219962168,-378.194,77.813006224,375.548048854,4242.12704535,210.086,10.5674851199
0.999733,408.047203722,2138,178.121360742,447.133044419,2095.54329577,429.889,375.349,150.225,2138,1204.70684855,375.361235417,1641.12264006,375.696,103.485776223,-378.202,100.67492841,375.607050919,4072.61444113,210.147,10.3985326549
0.999795,519.477554817,2139,206.458430604,702.587826335,2143.96571196,464.338,375.579,150.237,2139,1333.09417868,375.5793532,1256.34492417,375.914,28.244556837,-378.385,127.323272376,375.812623803,4283.3403563,210.177,10.4702455531
0.999867,593.034910628,2140,211.266203074,662.046757839,1917.61664955,458.193,375.866,150.31,2140,1668.98010158,375.861597005,1226.55413534,376.177,170.482144655,-378.699,138.195336142,376.066123156,4049.72275941,210.225,10.3639483986
0.999757,488.66048929,2141,117.472177148,469.087855628,709.471129053,458.441,375.32,150.383,2141,1409.55926421,375.348248574,1234.31752298,375.655,106.932969004,-378.337,106.217194068,375.596735955,4221.47036037,210.274,10.5426933912
0.999718,567.305062024,2142,135.034348121,820.028809266,1055.94481864,470.818,375.945,150.394,2142,1465.78424896,375.950163888,1508.39390797,376.257,84.8375143628,-378.94,90.1764917403,376.156143199,4253.49924704,210.316,10.5060505607
0.999787,706.079190157,2143,207.913038389,606.505804346,2220.37211058,438.385,375.319,150.382,2143,1999.27310724,375.316249728,1633.34624509,375.679,94.6021312017,-378.372,119.859587007,375.574996371,4471.16353355,210.397,10.3141325973
0.999807,435.318638944,2144,210.351027448,515.608422333,2213.52131784,476.637,375.459,150.414,2144,1004.79238166,375.470242307,1567.19362655,375.817,23.7826904214,-378.473,89.2690641732,375.703613459,4493.9000033,210.462,10.5806745455
0.999862,1241.86637765,2145,201.208712944,2153.74430225,2094.63151241,430.92,376.345,150.468,2145,3395.61067991,376.361249712,1546.40432377,376.647,911.877924601,-379.281,121.452852276,376.587665283,4247.89355772,210.512,10.3641995735
0.999631,507.000957314,2146,141.570715377,408.791403782,1212.52049429,469.979,375.855,150.504,2146,1504.32566259,375.874507532,1371.57576536,376.16,67.1318774786,-378.931,91.56090255,376.085814192,4335.14833563,210.563,10.5666826298
0.999703,149.92128272,2147,182.866738416,274.538121944,2305.07320401,454.607,375.785,150.523,2147,525.931471578,375.785801998,1840.50761345,376.13,117.249495481,-378.788,96.6977062253,376.042150137,4495.95354376,210.609,10.4877111705
0.999567,255.82758981,2148,111.669423353,378.766687587,1906.20540868,478.207,375.833,150.557,2148,780.345373583,375.833481361,721.721446448,376.154,104.367614995,-378.893,849.203219286,376.065755913,3211.92800705,210.654,10.6011215501
0.99976,178.13163151,2149,184.044963022,850.654077997,2701.5739263,457.318,376.015,150.603,2149,1039.11560995,376.03269742,1304.92858264,376.379,611.654512042,-378.96,251.792687674,376.282012072,4450.38733226,210.697,10.518012642
0.999631,138.734596859,2150,208.618590769,705.726076178,1785.53064763,486.618,376.377,150.603,2150,845.926988333,376.375319386,1184.32906892,376.686,473.245720487,-379.427,597.000367381,376.589827007,4459.61038702,210.763,10.4602056886
0.999679,415.332913058,2151,170.873315132,564.18315669,1378.04028737,462.678,375.741,150.625,2151,1117.74732336,375.744316656,1356.75571497,376.061,93.4778072644,-378.76,83.5752623089,375.971260492,4665.15690576,210.809,10.442335926
0.999716,763.336347114,2152,149.61990017,824.944081964,813.332372444,466.557,375.723,150.662,2152,1829.0209097,375.727542925,1097.33326664,376.022,6.77026152817,-378.665,101.246559958,375.927915599,4465.90952176,210.831,10.53723132
0.999734,184.542982011,2153,179.860156277,211.230360052,965.405204539,495.924,375.757,150.685,2153,661.704079476,375.776848363,879.324335323,376.071,-0.68235920171,-378.607,111.430799082,375.990174412,3828.79600978,210.902,10.5602160416
0.999563,101.460361909,2154,212.550621075,173.449043428,1895.07523527,489.832,376.0,150.715,2154,333.146377203,375.991660927,1391.90613292,376.285,12.2265785347,-378.918,165.764033268,376.179088412,4478.94014447,210.982,10.5291834308
0.999782,391.29111148,2155,217.220423124,639.658485527,1854.97664701,469.789,375.996,150.686,2155,1148.88192464,376.007893191,1110.61570787,376.225,197.478864462,-378.927,179.358152107,376.166229722,4326.42214821,211.015,10.5064384405
0.999667,694.116568929,2156,195.702708173,790.690503373,2085.53411366,434.848,375.676,150.728,2156,2276.25295387,375.685572386,1304.01272895,375.975,142.392328215,-378.484,150.383032494,375.885314287,4370.42333587,211.048,10.3014819374
0.999813,175.875718744,2157,195.441856908,314.840758355,1345.81265817,520.505,375.199,150.782,2157,531.681204679,375.213134636,1123.21742262,375.497,33.4051116733,-378.08,99.5572744607,375.39069787,4378.09022817,211.081,10.6519746075
0.999663,429.430500486,2158,228.349121692,541.898582612,1899.41420683,441.774,376.208,150.813,2158,1226.87896113,376.220267471,1066.92499501,376.48,118.013747491,-379.068,265.581423589,376.394228617,4274.79095183,211.117,10.3711548145
0.999706,679.107396327,2159,178.924921834,910.661202438,1310.13688979,518.528,374.372,150.815,2159,1589.76859877,374.381260014,1119.0330522,374.675,231.553806111,-377.287,88.7212285055,374.581362529,3706.62275326,211.21,10.8283878972
0.999738,584.58162503,2160,207.913473318,774.342885259,1458.34885066,440.266,375.482,150.795,2160,1636.67588076,375.488904669,1144.43023419,375.797,83.1170634022,-378.385,90.7045497972,375.703177049,4118.46823771,211.26,10.3724152136
0.999704,568.959580786,2161,210.144180049,662.337327693,1411.14065575,445.707,375.967,150.783,2161,1395.06093372,375.985054654,1115.93304238,376.273,129.87276775,-378.895,166.731577164,376.207128352,4404.45102614,211.313,10.3476366431
0.999624,442.319975099,2162,204.75207543,667.56844046,916.022304782,473.801,374.953,150.827,2162,1051.7794611,374.943929149,529.806546879,375.259,47.962217542,-377.719,195.977984055,375.161539787,2425.15915327,211.374,10.4588807008
0.999721,374.304288436,2163,134.742920348,688.753473004,440.804745318,490.759,374.658,150.845,2163,1182.8373007,374.681224906,412.529662822,375.003,137.783238359,-377.498,88.6783254877,374.942198948,1511.04920138,211.407,10.5660661137
0.999602,225.307707844,2164,161.769026552,426.7545098,922.167517589,472.367,374.796,150.869,2164,825.544607608,374.795747193,535.690948389,375.124,154.225086329,-377.74,93.9429998286,375.023997616,3012.1899516,211.504,10.4416617718
0.999842,500.423543232,2165,205.051351075,520.454474117,1296.08014513,458.237,374.494,150.855,2165,1410.90690887,374.500078521,975.34130739,374.908,110.656691529,-377.545,73.0661917994,374.791760797,4196.06752072,211.518,10.431198426
0.999726,235.243958784,2166,159.716242236,386.454264876,845.206668935,471.315,375.201,150.869,2166,711.244574117,375.225860591,892.71265574,375.54,8.10130947972,-378.17,110.296482358,375.470779274,3071.59644392,211.539,10.6159061003
0.999724,390.139563067,2167,178.196001622,398.733654379,1675.98426804,487.757,375.406,150.861,2167,1127.03529628,375.409581466,1583.07723578,375.737,3.81116787891,-378.224,110.008288363,375.65562569,4357.49816419,211.551,10.560482777
0.99981,470.385125559,2168,193.223004791,549.535949038,1687.05926946,464.595,374.929,150.894,2168,1331.21724056,374.949776978,1251.57758771,375.284,98.5415877858,-377.705,119.55976824,375.181109669,3914.74496679,211.601,10.5658326625
0.999845,306.118072776,2169,196.047045155,386.623309125,2112.36504627,448.073,374.528,150.945,2169,875.417024938,374.524729924,1286.41807272,374.891,42.6509260546,-377.363,98.2800370764,374.800989457,3992.12992867,211.65,10.5134150869
0.999734,189.358216355,2170,179.483142144,280.264419266,1700.36239513,473.632,374.803,150.976,2170,636.574927488,374.807943474,1365.91548808,375.159,23.4132655777,-377.702,98.4617870919,375.080743021,4228.92859458,211.692,10.5411510312
0.99965,280.263442229,2171,239.171083721,334.32901856,2012.28924135,423.256,374.288,150.98,2171,793.126798872,374.309840552,1307.02444554,374.682,-1.15098388285,-377.244,116.730227857,374.612956197,5139.84632056,211.71,10.358165717
0.999823,172.821224316,2172,221.818105762,249.116604584,2315.03872145,464.136,374.477,150.958,2172,605.180808252,374.472842561,1170.0661277,374.855,1.96597687072,-377.26,720.780274795,374.750583354,4291.5036145,211.757,10.5831720886
0.999709,228.029321688,2173,246.360532419,261.562669519,3268.72536443,455.953,373.894,151.044,2173,788.906277702,373.911964282,1172.34636359,374.275,8.54172212452,-376.741,918.257831682,374.202149324,4416.18367066,211.825,10.5222153113
0.999866,460.214825352,2174,196.752216645,743.405987688,2529.78233682,480.629,374.652,151.075,2174,1374.60094213,374.659933395,1665.20338864,374.992,105.456457672,-377.529,85.0050890921,374.92781117,4670.63865809,211.849,10.5344832218
0.999724,530.274308812,2175,203.717729544,537.392144484,3008.21061012,437.506,374.424,151.108,2175,1290.8273601,374.418270156,1599.7427018,374.803,4.39704117856,-377.336,84.5013457473,374.700841456,4534.13420433,211.88,10.3886460857
0.999751,223.491277614,2176,242.346308788,956.522887962,3848.02061087,458.031,374.921,151.142,2176,1120.13274295,374.921370378,1130.03078195,375.249,640.524902784,-377.895,231.102167766,375.158077853,4525.04998231,211.947,10.489366256
0.999831,502.899516224,2177,235.491432376,1113.88161526,3171.14482157,486.361,374.385,151.145,2177,1823.23807151,374.415820255,1201.4719157,374.724,714.796759234,-377.371,374.268567897,374.679600613,4394.52029944,211.985,10.612170763
0.999746,581.69508975,2178,251.424083617,565.046942406,3380.06689761,486.002,375.169,151.214,2178,1537.83724496,375.162282839,1188.80908129,375.464,55.1664516798,-378.194,436.539695658,375.384641079,4619.95254523,212.018,10.6301237125
0.999749,437.312381203,2179,242.838162038,467.596087997,3756.80162708,456.007,374.852,151.232,2179,1088.05772915,374.864536156,583.444603008,375.195,10.0470426468,-377.767,2531.36410517,375.125230302,4483.89395714,212.029,10.467927531
0.999805,426.66709443,2180,243.267062832,636.490337723,3488.56125701,476.187,374.783,151.232,2180,1343.70367645,374.782709473,1055.43544585,375.115,11.6446354632,-377.744,1071.57877513,374.996128632,4485.93945887,212.082,10.6208253919
0.999815,608.80430675,2181,243.091863868,676.441122254,2470.05180969,470.085,375.322,151.283,2181,1527.28483089,375.343497737,1011.50450163,375.606,136.945767592,-378.357,885.617792331,375.550726662,4408.16924722,212.13,10.6188172803
0.999761,325.396935723,2182,176.524232092,367.342142767,2075.27848239,441.491,375.104,151.302,2182,1105.88584633,375.110672777,1943.93884874,375.444,22.9551459057,-378.088,89.6187690132,375.347905037,4693.28408192,212.191,10.5606450718
0.999816,625.9582856,2183,174.913093557,598.823790693,2247.74294719,487.714,375.3,151.308,2183,1679.56578284,375.307088061,1707.58962387,375.641,4.19257097155,-378.182,135.694296202,375.557338742,4243.29581889,212.201,10.6264554324
0.999831,554.303593806,2184,217.437623236,370.248402715,3378.57627941,425.648,375.173,151.3,2184,1596.82214969,375.181222328,699.2142853,375.55,6.42705136416,-378.062,1526.90046248,375.457341398,4143.5253313,212.273,10.4264980465
0.999817,441.17204459,2185,213.77533446,673.527743011,1691.14649329,486.945,375.403,151.325,2185,1263.15628927,375.416797165,1349.70595724,375.748,30.1224260983,-378.344,105.452547392,375.685630768,5045.81791633,212.327,10.6889936738
0.999723,501.785160795,2186,221.026060381,775.512811942,1281.56328409,471.313,374.71,151.35,2186,1421.87997098,374.711991412,756.189450537,375.064,198.676629093,-377.622,135.522636,374.93718308,3373.2949217,212.396,10.5901069604
0.999824,318.363164615,2187,155.094908228,390.282923504,1286.81570868,499.898,375.257,151.39,2187,1009.44640299,375.279846134,1555.27275178,375.59,109.613577444,-378.178,87.9541063518,375.520726077,4428.08943943,212.456,10.6824081246
0.999779,426.062001952,2188,171.474277024,586.117471116,1541.37221214,479.626,375.123,151.417,2188,1267.74676121,375.119900979,1709.02563032,375.467,181.83420752,-378.084,106.810709862,375.348455439,4648.83030105,212.527,10.5801192753
0.999751,990.442523277,2189,227.84757056,917.525999943,3104.40367558,450.966,375.806,151.382,2189,2296.2477588,375.814898192,1324.77186518,376.112,14.133997512,-378.677,102.721672089,376.030844187,4735.90240509,212.566,10.4125807169
0.999679,421.195048145,2190,217.091632601,601.667424259,3028.56711642,457.201,374.604,151.436,2190,1171.51482174,374.613364254,1199.06287159,374.937,181.85879259,-377.423,1288.7139124,374.855348952,4792.6168826,212.618,10.5543712043
0.999679,543.252997182,2191,220.737102151,879.867398979,3081.34005869,471.528,374.527,151.44,2191,1690.2303123,374.527833101,1453.17809371,374.86,293.417819828,-377.379,166.943165194,374.740031708,4553.47308207,212.644,10.5445212581
0.999795,868.199646037,2192,202.381208962,787.490809983,2476.70763378,451.062,375.09,151.515,2192,2216.02687939,375.100081753,1588.48335554,375.389,37.4322021801,-377.972,236.103056567,375.302441194,4940.73622022,212.702,10.5000783409
0.999769,0.0,2193,211.315354741,149.951736241,2952.101211,460.551,375.516,151.565,2193,149.951736241,375.536609631,1619.32419755,375.809,149.951736241,-378.415,107.268540106,375.732445864,4678.27238035,212.736,10.5245967352
0.999865,1160.09816006,2194,194.036370758,1612.07637186,2053.50856977,436.232,374.8,151.602,2194,3268.61982446,374.806438158,1305.09260623,375.114,232.239717671,-377.742,222.929706803,375.042243142,4525.61319823,212.773,10.5208409104
0.999798,391.48281648,2195,215.062369457,277.26424622,2611.1009324,500.346,374.786,151.667,2195,943.850330631,374.802675963,1366.85134379,375.151,-8.12915978269,-377.586,262.344385301,375.052141058,4438.56148851,212.806,10.6509536146
0.999806,531.414819097,2196,189.868390468,380.368629628,2329.07136534,458.905,375.55,151.669,2196,1480.71218534,375.540305179,1450.03947858,375.949,-7.94984491047,-378.279,174.280358046,375.814032602,4241.67125003,212.835,10.5142507834
0.999645,510.37534809,2197,185.814012535,435.337139696,3819.45385866,480.213,374.75,151.7,2197,1393.01495953,374.766313232,968.424237664,375.135,-8.05002868484,-377.559,843.849832628,375.04749916,4475.98831909,212.873,10.7177817222
0.999772,105.774363872,2198,196.641385579,585.954152787,3412.21018494,477.715,374.685,151.709,2198,735.44568955,374.704623475,1304.51473388,375.021,506.567866529,-377.584,75.5995166326,374.94381169,4655.96354882,212.945,10.5979292118
0.999801,917.64231486,2199,139.371054044,1276.06243398,1141.8889569,467.913,374.686,151.732,2199,2371.67152933,374.684095737,1664.86570566,375.003,125.902791971,-377.499,107.737453585,374.902639468,4628.004959,212.994,10.6346960944
0.999744,299.991596842,2200,59.8024978412,372.948977128,616.829862829,488.118,374.636,151.774,2200,765.39876004,374.654511391,1182.45467835,374.983,-1.47989912474,-377.448,-3.01223002229,374.91055043,4075.62410675,213.062,10.7025711795
0.999834,565.690096351,2201,148.294479712,477.687801849,1148.44353321,502.662,374.63,151.836,2201,1444.16423059,374.624795621,1347.03742824,375.01,7.14642418766,-377.478,114.997462612,374.886948132,4309.50242592,213.125,10.7532103912
0.999798,254.197697085,2202,172.275621163,473.080901669,1783.90164908,460.401,375.221,151.86,2202,710.036197352,375.244597729,1552.8961813,375.538,-2.56068059957,-378.184,97.4205167305,375.476992009,4110.70603768,213.174,10.5931176818
0.999819,312.165704559,2203,162.655651622,439.228124443,1481.28404833,477.213,375.214,151.933,2203,948.438608774,375.221092308,1625.57873776,375.559,1.47410199187,-378.249,94.3327712693,375.447592515,4414.99657397,213.179,10.7216816376
0.999827,241.069517719,2204,189.466313848,588.26217969,3057.38084908,489.482,375.735,151.956,2204,834.540448442,375.749330645,1598.69746176,376.076,138.266198898,-378.871,146.366650315,376.007980745,4344.77966328,213.243,10.7003729641
0.999855,770.244098421,2205,230.842455573,658.428054302,3459.16905007,474.216,374.973,152.002,2205,1991.88516479,374.995180829,1068.52382424,375.356,192.994374672,-377.984,644.668644179,375.276605766,4451.58582915,213.305,10.6091955776
0.999809,349.665262718,2206,180.929126709,580.338123438,2100.51435789,447.296,376.117,152.03,2206,1057.00362731,376.117320981,1541.70068837,376.461,144.324684034,-379.276,86.2182990959,376.373623075,4254.58972859,213.349,10.5612510874
0.999766,1615.7910772,2207,221.489421161,1668.73167974,3474.43433065,462.447,376.084,152.108,2207,3284.52275694,376.087380226,787.649160623,376.475,52.9406025353,-379.073,1422.16428207,376.396113341,4200.33659094,213.395,10.4619765293
0.999791,565.738042463,2208,175.950333067,603.516384148,2738.03830599,456.601,376.35,152.097,2208,1420.25973578,376.366249101,1686.27668548,376.683,123.890947092,-379.528,89.9335598644,376.617304358,4351.76404538,213.439,10.5310784772
0.999732,354.196377177,2209,194.72096621,382.86882187,2582.86979334,466.193,376.331,152.103,2209,1142.96887796,376.34137766,1906.34512228,376.659,111.597515241,-379.523,68.3232976467,376.583505425,5036.46797494,213.501,10.6000040874
0.999751,962.349334478,2210,207.334323093,1269.58713026,2615.58502028,466.859,376.662,152.149,2210,2231.93646474,376.661905784,1834.16590808,376.978,307.237795784,-379.836,206.756174035,376.880853449,4784.80731404,213.56,10.5959544469
0.999816,327.598541221,2211,238.438828954,768.361560117,3102.62401417,472.786,377.503,152.217,2211,1260.03416464,377.531058758,1171.47933803,377.807,461.442070742,-380.608,1004.3943634,377.731372096,4844.6668521,213.561,10.5230017001
0.999752,247.970482393,2212,226.617085308,381.179715173,3386.96432136,451.096,377.541,152.254,2212,783.845761403,377.543707739,1268.72256,377.831,100.871840878,-380.676,134.823889036,377.747149182,4568.69630534,213.618,10.4192470538
0.999777,470.483011585,2213,175.633841466,572.473205313,2867.83887871,449.852,377.988,152.217,2213,1371.03719557,378.004548689,1922.02067343,378.314,171.149447849,-381.02,73.4072002357,378.233968598,4715.66879078,213.688,10.4574508916
0.999788,313.227169025,2214,234.591637167,888.113568439,3588.61007512,462.082,378.402,152.281,2214,1274.72839069,378.407229572,1270.78429597,378.691,507.55332413,-381.413,80.9020953838,378.617385652,4652.07278104,213.683,10.5018482928
0.999726,463.599365204,2215,244.340841018,682.118501809,3251.84624309,478.376,378.864,152.303,2215,1287.74964725,378.866235899,1251.97490975,379.179,78.7699909041,-381.834,1206.33449665,379.102907249,4771.10834727,213.707,10.507382601
0.99985,196.938616831,2216,190.607250251,497.778717516,1838.30250359,510.58,378.389,152.319,2216,735.409815026,378.415657366,1565.61511088,378.702,186.018779527,-381.464,71.3243492979,378.629465715,4349.92799887,213.792,10.7298369168
0.999701,187.780350775,2217,185.247915133,280.798219476,2249.89243145,500.346,377.877,152.355,2217,625.958094961,377.870529542,1398.39151052,378.212,26.7715562045,-380.882,141.602745607,378.10833057,3753.4902023,213.805,10.5915608392
0.999328,219.061748504,2218,172.339230529,325.622033998,861.616402032,459.573,378.749,152.347,2218,707.910357531,378.769139106,667.808419485,379.102,21.2883577398,-381.498,75.5192767692,379.020050821,3225.13494425,213.866,10.4688577252
0.999716,217.03717482,2219,191.054221326,229.867522489,1393.08484621,502.596,377.581,152.369,2219,773.669214332,377.589897685,1032.9776293,377.921,48.2681424975,-380.391,115.578349881,377.832073328,4100.19646416,213.923,10.7566033153
0.999829,724.909497852,2220,246.394776897,761.436331825,2918.63202836,459.558,378.576,152.378,2220,2005.57200996,378.58827791,1356.33061233,378.873,241.609026024,-381.393,740.389628336,378.804607819,4891.95123824,214.012,10.4915690408
0.999794,187.183753358,2221,209.048649057,380.421946001,2568.89043107,511.343,379.25,152.409,2221,648.889842677,379.259934411,1612.48249576,379.525,182.373780206,-382.127,121.463279523,379.47955946,4498.87617501,214.028,10.6537065819
0.999794,486.506146231,2222,209.590779623,572.830227659,2431.45728982,472.892,377.967,152.456,2222,1160.78387104,377.98670277,1622.28770854,378.301,1.59813711277,-381.007,146.429259505,378.243364376,4666.03595428,214.076,10.7032128383
0.999759,293.592408991,2223,184.050175609,808.464379569,2268.15944676,458.687,378.519,152.53,2223,1056.39168669,378.53959287,1659.32470742,378.858,330.310395972,-381.506,115.848463688,378.797804927,4219.91221947,214.085,10.6005743716
0.999821,337.71658461,2224,184.62658262,410.272421796,1896.14765077,497.459,378.731,152.55,2224,911.933470792,378.746710769,1625.12479566,379.087,-0.0567954163845,-381.638,97.0704584198,379.007485428,4579.81447515,214.101,10.6750038055
0.999813,358.914341183,2225,202.883440316,385.932428219,2535.11335804,509.509,377.648,152.58,2225,1082.2329097,377.651802095,1607.39216397,378.034,125.96964362,-380.659,171.656064535,377.935964878,4525.69292827,214.148,10.807172134
0.999853,476.439470113,2226,223.833447792,524.239834567,3289.35301585,450.324,378.359,152.592,2226,1342.66336195,378.367009056,1386.92855615,378.666,113.168140606,-381.373,160.24366962,378.609061397,4884.31423939,214.166,10.4934396227
0.999792,675.729195067,2227,222.450557162,799.238451413,2449.42011241,486.757,378.093,152.646,2227,1914.00646755,378.105968944,1580.3843964,378.421,101.136551483,-381.072,148.334229055,378.361227172,4440.78291,214.206,10.675032966
0.999722,159.933897893,2228,200.368110828,441.785869273,2216.20747375,460.347,378.871,152.704,2228,593.775074655,378.869741125,1543.61930056,379.196,220.730111794,-381.809,171.694292078,379.110328354,4850.33541446,214.228,10.4243937755
0.999754,760.658388951,2229,174.565100302,807.385529121,1022.95732969,501.687,378.736,152.746,2229,2421.58098304,378.745097081,992.532100337,379.062,119.416440891,-381.65,145.090273376,378.966278939,3657.21790949,214.289,10.6561502207
0.999703,327.105801987,2230,167.325187358,458.975753902,1481.25432791,494.633,378.37,152.721,2230,938.156111167,378.395945051,1518.68081599,378.693,79.3529450362,-381.215,131.572332673,378.637617176,4330.82471364,214.351,10.6891824549
0.999871,573.905458973,2231,202.109839372,668.686575336,2043.76622019,450.35,378.502,152.769,2231,1606.57151149,378.506879272,1421.71371838,378.793,-2.99391284153,-381.513,190.713166634,378.700390187,4139.17874821,214.397,10.5289278031
0.999785,322.747629204,2232,145.657114333,423.877846353,887.800631143,501.2,378.165,152.792,2232,982.025012434,378.168990213,1091.28282642,378.423,12.1536771293,-381.13,155.327346019,378.373947741,4042.13087026,214.429,10.6528724371
0.999718,321.296253054,2233,138.419692012,399.138546962,646.319145283,484.528,378.997,152.821,2233,775.841073581,378.996351941,675.725670889,379.233,2.98713290424,-381.949,146.221197213,379.152919087,2708.69203497,214.479,10.5542030275
0.999803,258.636971426,2234,151.244781959,332.282739368,693.667172502,499.09,378.901,152.851,2234,864.709261827,378.887453552,851.263137553,379.178,126.978014345,-381.833,129.236024477,379.081936354,3700.4331258,214.545,10.5674111735
0.999673,400.565887128,2235,192.120611077,386.337612486,1894.01835943,452.621,378.642,152.901,2235,952.460162566,378.675458504,1441.66791498,378.884,85.7124935191,-381.638,161.896424716,378.853211787,3984.42962281,214.574,10.3843456755
0.999816,714.652760545,2236,146.458970663,651.951541385,1114.00763695,477.964,379.075,152.901,2236,2158.06820362,379.077198419,1458.59684488,379.359,151.662260459,-382.198,89.8293614186,379.269062492,4342.7063562,214.615,10.5460888866
0.999823,845.853318797,2237,149.374188828,518.292967706,1075.14390942,489.012,378.933,152.941,2237,2544.89720078,378.95204613,1340.23806361,379.205,-10.4315103146,-382.097,122.244266315,379.165033653,3876.60290422,214.676,10.5927667975
0.999797,394.92186327,2238,130.511780989,262.415184404,729.15760152,520.886,378.627,152.992,2238,1207.42749592,378.63333233,1025.64912248,378.927,-9.07579146492,-381.748,91.2087856361,378.856955718,3878.11395504,214.751,10.6640516149
0.999787,370.489097089,2239,172.92490126,286.460748174,1423.51314118,428.606,379.389,153.003,2239,1037.95232108,379.422500874,1348.94565078,379.676,-9.04527154283,-382.472,199.653994081,379.620854825,4010.89406617,214.812,10.2365990726
0.999788,249.420721722,2240,214.014070506,377.228382472,1965.63637436,492.829,380.096,153.015,2240,766.928797006,380.086081493,1282.83827889,380.371,94.6491701228,-383.276,258.358896876,380.296487954,3975.24732219,214.833,10.6527320897
0.999722,374.99918272,2241,114.077215238,406.75581643,459.121948173,497.535,378.543,153.065,2241,1000.92294695,378.557983535,798.489067507,378.818,-7.87490374895,-381.703,93.8734496059,378.78051141,4189.89291698,214.896,10.5306203295
0.999805,447.161874613,2242,190.961895199,316.171881632,1638.57980586,490.823,379.647,153.093,2242,1435.8632912,379.65114202,1558.44769784,379.972,-5.19606030405,-382.734,102.084050686,379.89954079,4228.7005545,214.919,10.5118484594
