StdEsReturn,AverageQLoss,QFunRegParamNorm,MinReturn,AverageAbsQ,Iteration,Epoch,MaxEsReturn,AverageAction,AverageDiscountedReturn,AverageReturn,AverageEsReturn,AverageAbsQYDiff,MaxReturn,AverageQ,PolicyRegParamNorm,AverageAbsY,StdReturn,AveragePolicySurr,MinEsReturn,AverageY
1.48677237205,0.000190369,66.5015,93.3,0.681836,1153,1153,98.5678376379,0.998144,47.2044169092,93.4135657927,94.466488925,0.00471373741075,93.5000069975,0.681836,52.7431,0.6818275894,0.071166274643,-0.683615,91.8596141135,0.6818275894
1.52812349288,0.000147654,66.4992,93.3000001907,0.680191,1154,1154,94.8647332125,0.998049,47.1742715107,93.4089372597,93.0800659815,0.00442532023565,93.5000082014,0.680191,52.7624,0.680193578738,0.0646110989571,-0.68197,90.8707996955,0.680193578738
2.07791035522,0.000124342,66.499,93.3000013232,0.68297,1155,1155,94.6310232852,0.9978,47.1040358529,93.3981095423,92.7085598975,0.0040748264175,93.5001471455,0.68297,52.7505,0.682972766058,0.0687995671006,-0.68489,87.3596024601,0.682972766058
2.51594399199,0.000152848,66.4945,93.3000020862,0.682154,1156,1156,98.9604299343,0.998905,47.1320224339,93.3967126092,93.599044681,0.00417045728803,93.5,0.682154,52.6789,0.682157444753,0.0695989803829,-0.684018,89.816480493,0.682157444753
1.4399402064,0.000136335,66.4909,93.2000002742,0.681747,1157,1157,96.7779083478,0.999985,46.9399057586,93.3570511613,94.2707050538,0.00416279030972,93.4013370344,0.681747,52.6946,0.681748644372,0.0666498685915,-0.683721,90.5078747758,0.681748644372
1.8910692613,0.000112521,66.4872,93.3,0.681637,1158,1158,98.2244382003,0.999108,47.1233987797,93.3940544628,94.0122709939,0.00399431900875,93.5,0.681637,52.7105,0.681624741596,0.0659648012055,-0.683536,90.8587308352,0.681624741596
2.01552269227,0.000142876,66.4845,93.3,0.680789,1159,1159,95.1820609231,0.998892,47.1171192834,93.3941698685,92.5117428224,0.00443769129045,93.5,0.680789,52.7207,0.680794298287,0.0736170054808,-0.682866,88.5101739464,0.680794298287
2.94319427981,0.000163719,66.4844,93.3000000238,0.682256,1160,1160,99.8384202963,0.998705,47.1106071154,93.3940904637,93.3006264878,0.00464673222585,93.5988428274,0.682256,52.7025,0.682264058453,0.0742197414359,-0.684311,88.3321454563,0.682264058453
1.46877471449,0.000189854,66.4757,93.3000000954,0.681649,1161,1161,95.4034744286,0.998136,47.2613692141,93.4234656664,93.3588398997,0.00479485911233,93.5998148704,0.681649,52.6852,0.681647008036,0.0828163305744,-0.683567,90.4962909433,0.681647008036
1.8193427737,0.000193389,66.4738,93.3000000477,0.68108,1162,1162,96.6031316841,0.997795,47.1492834229,93.4060197425,93.9201618996,0.00461445779393,93.5,0.68108,52.7056,0.681073059204,0.0621332029714,-0.68308,89.9702610634,0.681073059204
2.72399086748,0.000163069,66.4667,93.3,0.682381,1163,1163,96.8248827165,0.998448,47.2633596096,93.4220648307,92.4213118797,0.0044112589872,93.5999567087,0.682381,52.7046,0.68238077963,0.0753590498967,-0.684188,88.1146483426,0.68238077963
2.06279259645,0.000148855,66.4582,93.3000000477,0.682022,1164,1164,98.1173355399,0.998503,47.1989239114,93.4105399993,93.8733374073,0.00453090927153,93.5997223459,0.682022,52.6965,0.682031756624,0.0850069349498,-0.684079,89.9250475799,0.682031756624
2.18853079675,0.000104497,66.4484,93.3000000358,0.68174,1165,1165,95.4899901151,0.998353,47.1806161044,93.4082434407,93.3840729211,0.00400267527927,93.5994920181,0.68174,52.7247,0.681736151729,0.0757536727894,-0.68363,88.4713567946,0.681736151729
1.87754774856,0.000179339,66.4322,93.3,0.681846,1166,1166,97.5260336916,0.998897,47.1359769755,93.3974218337,93.9344214489,0.0046718620755,93.5,0.681846,52.7464,0.681841626624,0.0735592350719,-0.683771,89.372699207,0.681841626624
1.65548088831,0.000149249,66.4261,93.3000000238,0.682252,1167,1167,95.2340622072,0.998642,47.2359692194,93.4161872359,92.9291361219,0.00445234618724,93.598774069,0.682252,52.7214,0.682258529281,0.0878713594731,-0.684177,89.4076450509,0.682258529281
1.50905737529,0.000159681,66.4283,93.3,0.683054,1168,1168,96.4258200272,0.998582,47.2096991238,93.4119862417,93.7913397086,0.00447937400426,93.5000004292,0.683054,52.7157,0.683048442525,0.0741159908645,-0.684922,90.2744306646,0.683048442525
3.18700510076,0.000135217,66.4234,93.3000000715,0.682771,1169,1169,99.9313231191,0.998505,47.2177943714,93.4138066404,93.0844454142,0.00451709611246,93.5946140265,0.682771,52.6955,0.682775393648,0.0826250686992,-0.684882,88.9780851063,0.682775393648
2.48430683548,0.000134864,66.4131,93.3000008583,0.684877,1170,1170,96.8714498416,0.998683,47.1031814028,93.3929261133,92.9934115401,0.00426208077425,93.5000001431,0.684877,52.6878,0.68487704509,0.064285967223,-0.686953,88.2865030241,0.68487704509
1.81549289279,0.000174187,66.4112,93.3,0.683271,1171,1171,97.4733803594,0.998755,47.1747772367,93.4049323757,93.8533643097,0.00451831335557,93.5000006557,0.683271,52.7131,0.683270231987,0.0732651139088,-0.685166,89.2859986512,0.683270231987
1.58986408645,0.000128203,66.4039,93.1003577609,0.682639,1172,1172,95.7198951855,0.998782,47.0668585892,93.3856951627,93.598377754,0.00448210385064,93.5573715778,0.682639,52.7366,0.682638099415,0.104206334012,-0.684563,90.2945667719,0.682638099415
1.52250110007,0.000157693,66.4106,93.3000016212,0.681763,1173,1173,95.1909384303,0.997601,47.1427262405,93.4059864261,93.6286885367,0.00442516701914,93.5000014424,0.681763,52.7126,0.681758271009,0.0751055288944,-0.683735,89.2296597787,0.681758271009
2.74084094263,0.000155217,66.4091,93.300001359,0.682039,1174,1174,98.4220456485,0.998667,47.1032650777,93.3930304937,93.1317193422,0.00453795880606,93.5,0.682039,52.6675,0.682045792074,0.0637786909912,-0.683983,88.1259456163,0.682045792074
2.16767392359,0.000174624,66.3866,93.2016599338,0.682053,1175,1175,97.7789610552,0.999986,47.1189917882,93.3882489873,93.6058134282,0.00475736824667,93.5000011206,0.682053,52.6626,0.682061386799,0.0722813639806,-0.684136,88.6234307003,0.682061386799
1.3594997878,0.000153916,66.3768,93.3000007272,0.682977,1176,1176,95.8876181422,0.998498,47.1494883809,93.4020335818,94.1221821204,0.00464356387341,93.5004416466,0.682977,52.7041,0.682968453537,0.0691143610441,-0.684961,91.3558368377,0.682968453537
2.0979536863,0.000126938,66.3756,93.2000057816,0.683774,1177,1177,94.8190926778,0.998806,47.1865692379,93.406564164,92.750462004,0.00440157016521,93.5014548168,0.683774,52.7047,0.683773470855,0.0843492765282,-0.685698,89.3438555713,0.683773470855
1.59966667204,0.000150399,66.3949,93.3000004053,0.682444,1178,1178,97.5951015542,0.998972,47.1280186478,93.3956145699,93.8361012618,0.00475707032928,93.5000000715,0.682444,52.6736,0.682447860843,0.0730422125843,-0.684351,91.5089908345,0.682447860843
2.20595785886,0.00017963,66.402,93.2043147463,0.682603,1179,1179,99.2088412,0.999303,46.973419432,93.3668752244,93.8635392783,0.00484183489604,93.4997132793,0.682603,52.6946,0.682606132292,0.0590649898917,-0.684546,90.0539037165,0.682606132292
1.5788475595,0.000154568,66.406,93.3000005245,0.682226,1180,1180,94.56305907,0.998256,47.2340492062,93.4180764843,92.9082369515,0.00456318445654,93.5999168725,0.682226,52.7213,0.682220682104,0.0784934727725,-0.6842,89.4460548483,0.682220682104
2.29370894557,0.000163314,66.4021,93.3000198831,0.681445,1181,1181,94.9405734017,0.999037,47.1728478484,93.4030667501,92.3469424426,0.00452576229456,93.5000000477,0.681445,52.7047,0.681460926954,0.0587531791362,-0.683396,89.3589864608,0.681460926954
2.83180938215,0.000171982,66.403,93.2000058769,0.682876,1182,1182,97.8602110086,0.998506,47.0380455857,93.3827466406,92.9446831535,0.00486149472348,93.49249243,0.682876,52.6938,0.68285887355,0.0547907511498,-0.68476,88.2946611414,0.68285887355
1.83485238782,0.000154873,66.4055,93.2000023126,0.682633,1183,1183,95.4101787687,1.0,46.9133956783,93.3523186969,93.3111444261,0.00437633582271,93.4000000358,0.682633,52.6149,0.682641475487,0.0688915636771,-0.68457,90.3815471768,0.682641475487
2.49957637007,0.000178295,66.4165,93.3000013709,0.683556,1184,1184,98.6946533198,0.99835,47.1920707859,93.4102357311,93.4315720254,0.0047283975859,93.5999993381,0.683556,52.6759,0.683552837037,0.0801550689922,-0.685501,89.2197619567,0.683552837037
1.4837864721,0.000170065,66.4222,93.3000036955,0.681956,1185,1185,94.2244579916,0.998879,47.1736810098,93.4041130385,92.3195727369,0.00458582403481,93.5000001192,0.681956,52.6524,0.681958212386,0.0616363347084,-0.683971,90.0251173213,0.681958212386
1.25111250146,0.000213893,66.4302,93.3000000119,0.682518,1186,1186,95.162950783,0.998245,47.2037786568,93.4128978302,93.1669927177,0.00484374934571,93.5000166409,0.682518,52.6625,0.68251712324,0.0716705396039,-0.684429,90.6717473719,0.68251712324
2.25895239231,0.000202854,66.4412,93.3000000954,0.682241,1187,1187,94.6665909766,0.99848,47.1909349032,93.4093718822,92.4184296814,0.00466548353275,93.5,0.682241,52.6573,0.682236738049,0.0660567265897,-0.684145,88.1892406398,0.682236738049
2.00425474546,0.000123049,66.4446,93.3000000358,0.682405,1188,1188,97.6207390695,0.998519,47.099980293,93.3933508858,93.5845843541,0.00416234012728,93.5000010967,0.682405,52.6259,0.682407782933,0.0623345505652,-0.684325,89.9805890572,0.682407782933
2.35786566094,0.00017365,66.4617,93.3000000477,0.682605,1189,1189,95.1414232754,0.998287,47.1055130844,93.3955429562,92.6598549155,0.0045681152057,93.5000014305,0.682605,52.6901,0.682600800117,0.0744556260915,-0.68462,87.2781912649,0.682600800117
2.17109983355,0.000113551,66.4594,93.3000003576,0.68261,1190,1190,96.0575554514,0.9986,47.2021074692,93.4105530938,92.7557052408,0.00423588988945,93.5001940857,0.68261,52.7067,0.682598270131,0.0726138383838,-0.684574,89.2275463695,0.682598270131
1.54110446842,0.000214789,66.4646,93.3000005484,0.682675,1191,1191,94.8372397791,0.998827,47.2085030236,93.4103725438,92.9295557104,0.00482865318511,93.5000007629,0.682675,52.7329,0.682690866608,0.0703649189872,-0.684577,90.3401919325,0.682690866608
2.90038008276,0.000119443,66.4804,93.3000008821,0.683615,1192,1192,99.353922336,0.999189,47.2217121696,93.410609502,93.2848111901,0.00431477346031,93.5040256408,0.683615,52.7087,0.683603020482,0.072039002526,-0.685596,88.9377031207,0.683603020482
0.806592917779,0.000158529,66.4924,93.3000000715,0.682815,1193,1193,97.0947787833,0.999022,47.2490742747,93.4163154923,94.5248923214,0.00479997354862,93.5,0.682815,52.735,0.682817607857,0.074259021743,-0.684735,93.8484514128,0.682817607857
1.02977499191,0.00017243,66.4905,93.3000024915,0.683231,1194,1194,96.0403132441,0.997077,47.1380965757,93.4081394753,94.2701628828,0.00473007986551,93.5036954859,0.683231,52.6851,0.683230429204,0.0788905095662,-0.685145,91.9005930136,0.683230429204
2.44394447707,0.000178457,66.4953,93.3000002861,0.682262,1195,1195,95.1134279503,0.99912,47.1689514809,93.4018619493,92.5037346636,0.00446263237615,93.5,0.682262,52.6349,0.682265674433,0.07561019514,-0.684159,88.2712992947,0.682265674433
2.00009041002,0.000127986,66.501,93.3000001431,0.683818,1196,1196,98.4094029702,0.999217,47.3492570397,93.4325973651,93.4184880605,0.00431635776154,93.5,0.683818,52.6835,0.683815707443,0.0754003986694,-0.685601,90.2997275084,0.683815707443
2.22553184217,0.000137807,66.5125,93.3000007153,0.681353,1197,1197,99.6548183446,0.99895,47.2682923681,93.4200754061,94.0961508034,0.00457957694782,93.5956620498,0.681353,52.6825,0.68134378986,0.0767401850845,-0.683291,89.9527428205,0.68134378986
1.91897912382,0.000183741,66.515,93.3000071644,0.682288,1198,1198,95.0408444133,0.999425,47.1407014848,93.395247836,93.3268617158,0.00473019408244,93.5,0.682288,52.7203,0.682296194287,0.0650517691975,-0.684142,88.6567265199,0.682296194287
2.14119399547,0.000112439,66.5336,93.3000006557,0.681155,1199,1199,97.8181663496,0.99799,47.2470099129,93.4218042503,93.6199017812,0.00395441514152,93.5999055535,0.681155,52.7182,0.681151541103,0.0848682292621,-0.68306,88.4587111315,0.681151541103
1.50195789503,0.000186475,66.5496,93.3,0.681573,1200,1200,94.9877456374,0.999647,47.1927794013,93.4029843932,93.8222976651,0.00465329590154,93.5006240615,0.681573,52.6788,0.681570987735,0.0745961273518,-0.683477,89.5481428892,0.681570987735
2.41759611203,0.000166616,66.5509,93.3000000238,0.682652,1201,1201,97.0931224424,0.998466,47.22556414,93.4153821046,92.780869459,0.00452301474653,93.5000000358,0.682652,52.6446,0.682651350886,0.0754832496883,-0.684565,88.6182342068,0.682651350886
2.28449962718,0.000145896,66.5714,93.3,0.680969,1202,1202,96.295613178,0.999128,47.2107744929,93.409038988,92.6665656672,0.00449578304077,93.5,0.680969,52.6776,0.680964686719,0.0762938293822,-0.682928,89.4174406627,0.680964686719
2.26079163498,0.000173934,66.5857,93.3,0.68208,1203,1203,95.7737736888,0.998638,47.2246475449,93.4142441727,93.5328356439,0.00464584200991,93.5040405069,0.68208,52.6343,0.682082260163,0.0736962688341,-0.683869,86.362433756,0.682082260163
2.89256458502,0.000156759,66.5837,93.3,0.681504,1204,1204,98.9140347066,0.998725,47.2732346169,93.422210382,92.8189992709,0.00446869450051,93.5997974564,0.681504,52.5824,0.681501362608,0.0797673001628,-0.683552,87.7494332264,0.681501362608
1.47235653311,0.000109045,66.596,93.3000003338,0.681593,1205,1205,96.308503493,0.99866,47.3151415484,93.4298654449,93.3507630571,0.00407752480069,93.598811043,0.681593,52.6126,0.681577221349,0.0757146168509,-0.683613,90.6076927374,0.681577221349
1.71724210652,0.000199553,66.5965,93.3,0.681581,1206,1206,98.1408972704,0.999058,47.2827953534,93.421992171,93.8507972281,0.00467617680539,93.5995402426,0.681581,52.6073,0.68158907902,0.0772800544216,-0.683419,90.5996362369,0.68158907902
1.78692599994,0.000168841,66.611,93.3,0.682348,1207,1207,99.8628619024,0.999295,47.2931604274,93.422401936,94.6799873575,0.00459324800411,93.5,0.682348,52.6753,0.6823507654,0.0784044455506,-0.684223,91.5062534554,0.6823507654
1.27781441306,0.00015007,66.6177,93.2000007272,0.680155,1208,1208,94.3960648531,0.999996,46.9094422327,93.3516854568,92.9948814746,0.00449886771061,93.4,0.680155,52.6496,0.680149341424,0.0638565777046,-0.682117,89.7869314617,0.680149341424
1.95583640735,0.0001359,66.624,93.3,0.680032,1209,1209,98.5060406315,0.998691,47.2811996031,93.4237485949,93.786559947,0.0041388761936,93.5943384862,0.680032,52.6647,0.680032877273,0.0816456483945,-0.681876,90.338577136,0.680032877273
1.50115720339,0.00015627,66.6332,92.7000267497,0.679665,1210,1210,96.1562859956,0.999052,46.6501526969,93.3096840964,93.8784078113,0.00460602228562,93.5880325273,0.679665,52.6875,0.679651666027,0.209923601601,-0.68159,90.5656756009,0.679651666027
1.7010406584,0.000178923,66.6449,93.3000008702,0.680739,1211,1211,97.4392566387,0.998755,47.1634421106,93.4029636947,93.9258112408,0.00469395243162,93.5695057431,0.680739,52.6572,0.680749436907,0.074821247505,-0.682475,90.7333846232,0.680749436907
1.79400215972,0.000159205,66.6496,93.300000608,0.680982,1212,1212,94.2312558686,0.998998,47.1735890543,93.4033300576,92.2309397637,0.0045422640565,93.5999273225,0.680982,52.6548,0.680992488551,0.0777506541034,-0.682874,89.4156782051,0.680992488551
1.68669178883,0.000137935,66.6655,93.3000005007,0.68158,1213,1213,97.4003529851,0.998783,47.2162517,93.4119743184,93.8174020934,0.00415729774924,93.5000042438,0.68158,52.6594,0.6815558705,0.0716606538404,-0.683507,90.7607783628,0.6815558705
2.13589526108,0.000133085,66.6779,93.3000006437,0.680778,1214,1214,98.5687439741,0.998276,47.1203101571,93.3982457578,93.5817216469,0.00422153444748,93.5000025749,0.680778,52.6916,0.680784686676,0.0656437949949,-0.682687,90.566213753,0.680784686676
1.9479085467,0.000160347,66.6809,93.3000011682,0.680352,1215,1215,97.0994309877,0.998378,47.0933984138,93.3929688862,93.2773226229,0.00458367142746,93.500447582,0.680352,52.69,0.680352686037,0.0682712151286,-0.682406,89.9405313651,0.680352686037
2.90195658199,0.000159184,66.6918,93.3000022292,0.680891,1216,1216,99.3619422831,0.998577,47.2399999746,93.417275016,93.3698183216,0.00434974006013,93.5120950425,0.680891,52.6433,0.680895401711,0.0761105748965,-0.68293,88.4638412121,0.680895401711
1.97787183557,0.000161687,66.6975,93.3,0.681486,1217,1217,98.8752880174,0.99921,47.221522869,93.4104694137,93.9613463547,0.00437747810727,93.5000000238,0.681486,52.5656,0.681472146686,0.0768821813438,-0.683345,89.9403814385,0.681472146686
1.88612744283,0.000143877,66.7108,93.3,0.681246,1218,1218,95.2874865072,0.999345,47.326004324,93.4278381116,93.1444880125,0.00448735699298,93.5000197401,0.681246,52.5299,0.681222555373,0.0755374802583,-0.683142,89.4292961123,0.681222555373
2.42688574498,0.000188637,66.7082,93.3,0.680594,1219,1219,94.7201194594,0.999293,47.1377520712,93.3954616387,91.844164838,0.00472084231434,93.5,0.680594,52.5377,0.680609540128,0.0683714763327,-0.682462,87.9553849259,0.680609540128
2.06921441959,0.000134272,66.7116,93.3,0.680431,1220,1220,98.7172157632,0.998856,47.2121316046,93.410832619,94.0780204462,0.00433118689774,93.5977089021,0.680431,52.5467,0.680440402101,0.0814340618086,-0.682336,90.8904399762,0.680440402101
2.19060273423,0.000161918,66.724,93.3,0.680636,1221,1221,94.9519867967,0.999079,47.2602710435,93.4179092958,92.8047428755,0.00438575035186,93.5972658642,0.680636,52.5406,0.680630314254,0.0803638877188,-0.682553,88.3055589725,0.680630314254
2.25659212732,0.000177552,66.7261,93.3,0.680573,1222,1222,96.2382022157,0.998536,47.2591980449,93.4208305337,93.0502954976,0.00446665710423,93.5986615495,0.680573,52.5669,0.680570590943,0.0805196562396,-0.682504,88.9832184951,0.680570590943
1.03388643094,0.000168386,66.7326,93.3,0.679358,1223,1223,97.4779140685,0.998857,47.1815580396,93.4055755867,94.212479451,0.00440340734202,93.5000009298,0.679358,52.5418,0.679353750661,0.0731971393066,-0.681174,92.8034605124,0.679353750661
2.16331177326,0.000165877,66.7298,93.3,0.680601,1224,1224,96.6420840625,0.99961,47.2346368468,93.4104638549,93.3194083795,0.00463075062599,93.5000378811,0.680601,52.5299,0.680599958944,0.0762623123563,-0.682536,89.3922464118,0.680599958944
2.04677392354,0.000192533,66.7359,93.3,0.681905,1225,1225,98.6298742534,0.999243,47.2400896058,93.4135443994,93.8550828072,0.00434154625117,93.59366196,0.681905,52.5296,0.681899299502,0.0771940647265,-0.683805,91.2739903147,0.681899299502
1.92391937687,0.000204569,66.7466,93.3,0.680422,1226,1226,94.8060460595,0.999242,47.2100043274,93.4082920102,92.9932542604,0.00464769783404,93.5,0.680422,52.504,0.680421858116,0.074934893344,-0.682272,89.0466579027,0.680421858116
1.27976846921,0.000143156,66.7598,93.3,0.680625,1227,1227,94.3032511746,0.999101,47.2223513094,93.4111890853,93.2730508201,0.00409694603759,93.5,0.680625,52.444,0.680624707935,0.0795978692808,-0.682457,89.9845232404,0.680624707935
1.99681969539,0.000154073,66.7708,93.3,0.680982,1228,1228,95.9970808388,0.998866,47.2006826286,93.4088012445,92.9945447399,0.00470472749106,93.5994480016,0.680982,52.3564,0.680975121406,0.0807390862947,-0.682816,89.9411612638,0.680975121406
1.63053806746,0.000147802,66.7623,93.3,0.678793,1229,1229,94.7891367683,0.999093,47.1843933088,93.4046745912,92.9736175327,0.00419888900581,93.5,0.678793,52.3932,0.678799769249,0.0772979442614,-0.680671,90.1744953481,0.678799769249
2.95063931316,0.000174062,66.7678,93.3,0.679965,1230,1230,99.1080104536,0.999467,47.2240046732,93.4094364693,92.5084227294,0.00457538149526,93.5000004292,0.679965,52.3675,0.67996361661,0.0748738813832,-0.681867,88.6569767256,0.67996361661
1.75659151081,0.000163825,66.7712,93.3,0.680869,1231,1231,97.6086241213,0.999047,47.1960076967,93.4069501896,93.4678203,0.00448542030721,93.5011738221,0.680869,52.3695,0.680859501465,0.0764289975067,-0.682865,90.572317237,0.680859501465
1.99427895349,0.000117008,66.7827,93.3,0.681118,1232,1232,95.6142350672,0.999254,47.2024271472,93.4068991769,92.7146331043,0.00405157435412,93.5,0.681118,52.3914,0.681125071285,0.0746454294984,-0.683163,89.6019905698,0.681125071285
2.53238081429,0.000140879,66.7855,93.3,0.681926,1233,1233,98.7101342344,0.999238,47.2289917371,93.4116061518,93.2206847493,0.00441476904932,93.5,0.681926,52.3764,0.681924317966,0.0754740580444,-0.683917,87.9771050636,0.681924317966
1.69301159254,0.000123338,66.7882,93.3,0.680355,1234,1234,95.3484405527,0.999014,47.2792777105,93.421626024,93.5102796191,0.00422981036634,93.5,0.680355,52.3904,0.680357808653,0.0723592921363,-0.68245,89.9145933609,0.680357808653
2.71730271256,0.000160913,66.797,93.2,0.681382,1235,1235,96.8404225591,0.999182,47.1356063629,93.3955420459,92.3054944458,0.0041929816414,93.5029775442,0.681382,52.3936,0.681389439918,0.0915883930807,-0.683254,87.8322239577,0.681389439918
1.92204134067,0.000127396,66.7965,93.2,0.681814,1236,1236,96.2570962956,0.998697,47.0760572239,93.3882309255,93.0056360077,0.00413420973498,93.5702973098,0.681814,52.409,0.681811871541,0.0658889512727,-0.683781,90.8889677261,0.681811871541
2.12348772533,0.000147222,66.7931,93.209305521,0.680288,1237,1237,94.6764710097,0.999961,47.1343254497,93.3910462789,92.5525473419,0.0045101741887,93.5000000477,0.680288,52.4109,0.680284767649,0.0740462081249,-0.682262,87.570439844,0.680284767649
2.26971843018,0.000141542,66.7885,93.3,0.679905,1238,1238,98.6874633351,0.998934,47.2079556576,93.4096654256,93.6498180922,0.00437924068801,93.5954479464,0.679905,52.4127,0.679902445601,0.0826964075064,-0.681924,90.5192403271,0.679902445601
1.55942703948,0.000127009,66.8115,93.3,0.680416,1239,1239,94.0485513314,0.998736,47.2393730535,93.4162296404,91.7883243779,0.00406014133539,93.5986799909,0.680416,52.4356,0.680418257219,0.0840514201361,-0.682359,89.5464035084,0.680418257219
1.19233070543,0.000105971,66.809,93.3,0.679729,1240,1240,94.0660276918,0.999391,47.2697387648,93.4178247088,93.2987094085,0.00383140363612,93.5,0.679729,52.4229,0.67972253622,0.0735690724946,-0.681693,90.5272107544,0.67972253622
2.95801459765,0.000114722,66.8109,93.3,0.680549,1241,1241,98.9311450049,0.999534,47.1173999518,93.3905815186,93.0117600178,0.00406936575304,93.5,0.680549,52.4198,0.680548214211,0.0648491835472,-0.682559,88.809656444,0.680548214211
1.43983314099,0.000124958,66.817,93.3,0.681252,1242,1242,95.1945445552,0.999102,47.1957187652,93.4065869346,93.3901102796,0.00445684288529,93.5000097153,0.681252,52.4549,0.681249184836,0.0721340172132,-0.683149,89.9702453228,0.681249184836
2.4112069086,0.000134613,66.8213,93.3,0.681044,1243,1243,96.0935502413,0.999505,47.1251892822,93.3920853057,92.4683593746,0.00443034715386,93.5,0.681044,52.442,0.681047423067,0.0666187171506,-0.683069,88.9034302401,0.681047423067
3.16385552927,0.000144883,66.8191,93.3,0.680121,1244,1244,99.0324418785,0.998929,47.1661808132,93.4024714143,92.9208229601,0.0043426005088,93.5,0.680121,52.4005,0.680104850128,0.0738180232207,-0.682053,87.2994885544,0.680104850128
1.19879092728,0.000179854,66.8167,93.3,0.680095,1245,1245,94.9545051434,0.998297,47.1203119393,93.3981044896,93.77274145,0.00480065213292,93.5000027537,0.680095,52.4324,0.68011661917,0.0698640214874,-0.681991,90.753379702,0.68011661917
1.4675772845,0.000187762,66.8144,93.2000084875,0.680362,1246,1246,97.1280532054,1.0,46.8904854107,93.3483474205,93.6957775883,0.0044206384613,93.4000002146,0.680362,52.3924,0.680354461404,0.0639208948701,-0.682248,91.0866967199,0.680354461404
2.41171229675,0.000121481,66.8229,93.2,0.681767,1247,1247,95.3389319591,0.999435,47.2397165595,93.4122737541,92.2501991468,0.00397143156167,93.5001521723,0.681767,52.427,0.681769740722,0.083549964262,-0.683587,88.1527478202,0.681769740722
2.00645923293,0.000171524,66.8244,93.3,0.680425,1248,1248,98.4303345018,0.999178,47.2254256569,93.4113407177,93.676183541,0.00465088466872,93.5392820674,0.680425,52.4411,0.68041746962,0.0742731023149,-0.682325,91.1009685625,0.68041746962
2.01769067049,0.000195287,66.8152,93.3,0.681006,1249,1249,94.9515866722,0.999339,47.2625346583,93.416855277,92.6744376117,0.00479568854649,93.5,0.681006,52.4226,0.681004892756,0.0756783556317,-0.683004,89.205993796,0.681004892756
1.35412053917,0.000181092,66.8055,93.3,0.680567,1250,1250,95.1201270822,0.999135,47.2410538332,93.4142561463,93.5721000771,0.00448623427953,93.5000000477,0.680567,52.4191,0.680573210842,0.0792285330757,-0.682712,89.8868769616,0.680573210842
2.0687551407,0.000153426,66.8007,93.3,0.682094,1251,1251,98.5129884602,0.998799,47.2803697373,93.4230410669,93.5413366527,0.00442926139528,93.5966820203,0.682094,52.3802,0.682085314132,0.0777854577384,-0.68401,90.8840995815,0.682085314132
1.54136427299,0.000122704,66.7976,93.3,0.681252,1252,1252,94.6537394273,0.999054,47.1274311185,93.3950713877,92.8720640627,0.00396190450063,93.5,0.681252,52.3981,0.681252994053,0.0694136979084,-0.683178,90.1162188879,0.681252994053
2.39066967775,0.000173461,66.7823,93.3,0.681346,1253,1253,96.4968026869,0.999394,47.281084815,93.4197821066,92.4917236748,0.00458785049552,93.5,0.681346,52.343,0.681342000175,0.0741537526506,-0.683248,88.7643962411,0.681342000175
2.42902727594,0.000115638,66.7822,93.3,0.680921,1254,1254,98.1112908629,0.999422,47.2885215635,93.4209075848,93.4580470544,0.00447512133478,93.5984608975,0.680921,52.3083,0.680917835818,0.0742067205794,-0.682774,88.1918690646,0.680917835818
2.3177246857,0.00015884,66.7864,93.3,0.681893,1255,1255,96.2363460965,0.999094,47.2072154748,93.4086084312,92.85421685,0.00445670109157,93.5998382647,0.681893,52.2983,0.681883004593,0.0818690703506,-0.683887,88.8370948595,0.681883004593
2.27768686765,0.000158877,66.7878,93.3,0.680608,1256,1256,97.2239654751,0.998564,47.1759575629,93.4061949668,93.2025896456,0.00455825178332,93.5,0.680608,52.2819,0.680614287709,0.0762842624867,-0.6826,88.8213059368,0.680614287709
1.95354674051,0.000190977,66.7951,93.1,0.681566,1257,1257,94.5971701603,0.999292,47.0075490148,93.3722432228,92.9731089023,0.00435360978622,93.5000648155,0.681566,52.3025,0.681577729526,0.122398099805,-0.683502,89.0944390196,0.681577729526
2.43399242893,0.000161226,66.7982,93.3,0.681583,1258,1258,99.4875468408,0.999505,47.2654370881,93.4164150265,93.4549528386,0.00461806426479,93.5,0.681583,52.291,0.681565025644,0.0765398872151,-0.683507,90.1481441214,0.681565025644
2.33111581007,0.000213331,66.7917,93.3,0.682399,1259,1259,96.0635181237,0.999053,47.1733080869,93.4029668664,92.6558642868,0.00467943640251,93.5,0.682399,52.3084,0.68239938517,0.074325781439,-0.684406,89.4861008549,0.68239938517
2.19842646959,0.000174477,66.8006,93.3,0.682905,1260,1260,94.6743271217,0.999365,47.1260119204,93.3930169768,91.8365607461,0.00447044707723,93.5,0.682905,52.3245,0.682901668826,0.0733319900721,-0.684855,88.6804368195,0.682901668826
1.46998856556,0.000115874,66.7996,93.3,0.682517,1261,1261,97.0841695667,0.999108,47.1385054917,93.3966859073,94.0455079264,0.00420748308569,93.5,0.682517,52.3028,0.682505799904,0.0698114564157,-0.684478,90.5508753184,0.682505799904
1.50168003299,0.000143979,66.8068,93.3,0.682062,1262,1262,94.9848121071,0.999208,47.1838372767,93.4039116915,93.540526786,0.00419929474536,93.5966229222,0.682062,52.2726,0.682064297189,0.0804912161616,-0.684101,90.4265309933,0.682064297189
