AverageEsReturn,AverageQLoss,AverageAbsQYDiff,StdReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,QFunRegParamNorm,StdEsReturn,MinReturn,AverageQ,MinEsReturn,MaxEsReturn,AverageReturn,Iteration,AveragePolicySurr,MaxReturn,Epoch,AverageAbsY,AverageAction,AverageDiscountedReturn
378.925716876,189.348,5.62413702701,294.943280526,305.2430433,62.3472,305.492,103.08,283.916942615,273.607466367,305.225,7.90202686636,696.876547741,630.852616407,311,-310.418,1544.49936653,311,305.383471884,0.695015,185.858163316
259.028525761,196.326,5.66487791473,323.81623012,304.454359277,62.4055,304.707,103.155,189.409200252,269.251378789,304.46,13.3716730636,528.515793348,381.347097565,312,-309.563,2461.09249044,312,304.559192262,0.758066,149.6759225
198.682992682,193.624,5.64418553938,353.776503377,304.862771143,62.5197,305.074,103.264,245.694232598,286.149329711,304.829,16.4568801163,730.961572672,421.831048031,313,-309.937,2449.99289959,313,305.004417039,0.734101,153.071411338
391.286895494,224.238,5.85920899242,787.654158526,303.859763336,62.6645,304.19,103.381,133.928302189,144.318667458,303.843,192.810377045,543.623359835,1749.37887296,314,-309.135,2582.57804436,314,304.059766091,0.748883,194.184572146
177.229857472,177.302,5.54511139478,489.38023441,304.023355995,62.7742,304.346,103.526,190.769581348,708.997265569,304.017,8.93714249924,627.252566129,2120.13888466,315,-309.128,2505.40008117,315,304.236806517,0.692349,202.023215158
182.320255814,235.256,5.99662071724,612.639995517,303.097322549,62.867,303.385,103.7,159.3240228,340.901779838,303.095,8.69301348853,430.73027944,744.516885067,316,-308.137,2763.33520971,316,303.279420515,0.716595,178.471668731
210.508429881,164.725,5.52455579033,856.196443389,303.550800939,62.9452,303.838,103.827,217.339764035,309.379022312,303.513,8.15597657704,764.706925552,1784.65125954,317,-308.693,2616.40583322,317,303.768809479,0.722084,189.373745248
167.722315019,200.915,5.54375739559,495.791846043,303.524326594,63.0371,303.809,103.949,152.115685122,304.699873631,303.512,12.1111682094,458.17879264,819.26641261,318,-308.719,2039.63781998,318,303.702755862,0.756637,168.664125514
332.130167353,180.445,5.53700290149,443.005980914,304.033280213,63.0533,304.301,104.077,324.822277172,377.265512895,304.018,7.694333559,1058.28441996,960.136677472,319,-309.082,1827.5160299,319,304.197987282,0.504999,107.612924136
264.492129554,235.774,5.79878820982,420.06000736,303.290399763,63.1477,303.533,104.171,256.356478006,259.89513827,303.27,17.0555694331,720.210113887,452.389511957,320,-308.346,2212.61092043,320,303.455613254,0.742576,149.599921195
626.246603189,220.771,5.87362428757,496.875467823,303.010033154,63.1915,303.338,104.349,525.715169219,627.573817362,302.991,20.8663535341,1457.43843253,1362.35387295,321,-308.351,2449.15686967,321,303.224991365,0.750548,194.984295775
251.503590145,202.645,5.6826943797,655.508113468,303.144529784,63.292,303.492,104.446,189.531722688,403.449962412,303.143,16.7778223013,551.014556305,1297.59659554,322,-308.478,2358.34358309,322,303.360330643,0.751685,187.797189529
603.202912578,217.031,5.81980349962,649.63014338,302.812717751,63.3199,303.128,104.539,246.205210299,376.324962855,302.778,257.97299093,946.472680066,1283.96089001,323,-308.137,2563.31525348,323,303.017736412,0.738865,203.045391463
469.380496093,193.372,5.55833604815,781.720079129,302.970648661,63.4042,303.259,104.678,582.874483989,254.054514835,302.96,11.9080623041,1581.22458688,1454.01889797,324,-308.136,2388.90339161,324,303.1536508,0.747898,184.981365885
308.705910028,205.788,5.76598395051,628.166746967,303.375056622,63.4759,303.584,104.866,307.167375627,240.42624345,303.358,24.1299146843,861.25735516,1266.12988214,325,-308.844,1996.04924538,325,303.503642181,0.715648,147.506039766
191.821646762,225.794,5.86337696228,712.36339302,304.263134839,63.5451,304.553,105.036,143.439308779,211.588172413,304.25,13.8134952299,469.883151146,603.351570373,326,-309.526,2377.40481386,326,304.437951293,0.714794,151.932862331
204.360599738,228.77,5.75677811345,782.617757765,303.917345986,63.5744,304.193,105.186,263.026312031,251.994848742,303.911,11.2219604834,878.457068936,1428.15644276,327,-309.189,2281.57751685,327,304.093793933,0.694286,189.141702162
344.631557583,212.08,5.71537780908,539.890052428,303.473809432,63.7398,303.779,105.344,301.595231928,189.953907699,303.46,132.188580251,933.614685892,521.168365676,328,-308.764,2051.82856642,328,303.669349671,0.672174,128.73312478
257.032111298,246.888,5.93168497855,152.39518874,303.249174029,63.8295,303.541,105.43,261.249257404,250.106515337,303.223,13.4781285124,788.731596008,316.538520806,329,-308.461,1208.6395787,329,303.430544229,0.767471,146.131357642
379.296670014,205.406,5.65679224528,18.8163678132,303.735314618,63.8677,304.044,105.57,291.242738887,204.354624153,303.739,11.4839816157,867.206386346,243.298607058,330,-308.663,280.692013652,330,303.934150655,0.723109,131.080681839
158.794527226,187.613,5.80555328617,257.086398777,304.024122612,63.9113,304.34,105.697,183.403209393,211.15249596,304.009,7.54431480924,669.959787861,282.839117707,331,-309.077,2250.27122155,331,304.222427217,0.725967,131.167161749
223.377058954,199.637,5.70292492629,68.4206702276,303.804302036,63.9704,304.116,105.795,234.419136964,2154.46434435,303.778,15.0768296656,685.596687344,2250.15842754,332,-308.759,2366.3602627,332,304.008636106,0.711426,186.805695478
179.351146807,186.421,5.72387785561,269.256879694,303.410279603,64.0212,303.759,105.907,205.722342411,242.397648274,303.397,12.6448581076,738.305275761,312.955243115,333,-308.293,2227.54796705,333,303.635499671,0.700795,139.98223987
235.180125656,202.088,5.69615016093,385.41566515,304.136576002,64.1063,304.467,106.043,176.423714651,755.005661443,304.139,13.805739788,594.269947006,1390.39207223,334,-309.074,2408.13834222,334,304.32647536,0.722801,209.165560728
253.843060093,239.76,5.93466177945,767.379095337,302.672343835,64.241,302.982,106.197,116.622497755,267.671603444,302.637,26.508457338,346.91203618,879.244192035,335,-307.764,2500.7189345,335,302.902913516,0.739923,156.013958929
337.455977307,228.301,5.83323363098,701.187307079,302.813723691,64.3098,303.2,106.362,404.46187857,300.90069624,302.815,10.7658111143,1268.16306121,1243.88717804,336,-307.867,2537.60476001,336,303.068089951,0.724544,193.733540574
268.66191544,207.779,5.71604467681,755.648696065,303.324201869,64.422,303.685,106.423,274.857935163,280.767263903,303.317,9.23727546714,727.309194421,1124.39041377,337,-308.425,2496.26195466,337,303.558912111,0.749807,180.590529273
631.871755006,197.496,5.61850276982,626.728353708,302.974871362,64.4825,303.367,106.478,395.460057471,314.316082137,302.961,16.518871941,1214.39264545,854.913885648,338,-307.783,2545.33037843,338,303.239100318,0.745488,191.141921341
216.918353885,218.38,5.77706042098,685.095108542,302.510290571,64.5425,302.891,106.585,196.05048415,243.158049872,302.498,9.50625258439,730.399925596,1116.55801571,339,-307.368,2393.90012224,339,302.777920553,0.766878,184.549610008
458.492631437,221.088,5.75660773557,622.829011544,302.813377896,64.646,303.174,106.709,326.170799031,254.072192567,302.795,159.631870746,884.758698876,1066.1759893,340,-307.887,2206.3786865,340,303.070860288,0.748459,184.815554098
215.976475247,203.192,5.69292056647,405.486907817,303.206829508,64.7383,303.577,106.892,232.457960742,1454.81527588,303.192,8.62661776018,685.59946007,2184.11640242,341,-308.106,2653.93567981,341,303.488037376,0.759381,199.945165543
561.009316295,165.426,5.47987467806,595.348954108,302.723148965,64.8103,303.15,106.989,327.453551495,838.039395443,302.714,122.404809888,1014.64387991,1909.68187552,342,-307.831,2638.4406584,342,303.022746412,0.736504,194.411681187
604.758162897,233.352,5.72704406918,687.504512426,302.588056366,64.8735,302.973,107.077,491.501761806,285.800823863,302.578,118.837626952,1265.79807837,1731.62306677,343,-307.64,2562.54939372,343,302.837678881,0.746737,203.892365409
344.483781371,236.214,5.90417864751,484.818475966,302.659284502,64.9153,302.996,107.259,210.170611621,254.733626617,302.644,6.66642072585,606.468987062,459.002616001,344,-307.816,2328.32347194,344,302.889434703,0.740241,145.596029161
223.236154064,238.235,5.90982006404,641.529028926,302.978749715,64.9969,303.283,107.426,213.845130807,309.809804504,302.947,7.64431887299,733.392642904,1856.39660528,345,-307.747,2717.24575967,345,303.174892157,0.73638,219.162146606
590.509003298,228.94,5.80766868118,522.471038152,302.984050412,65.0451,303.307,107.572,579.532778239,281.826385774,302.976,68.8889597678,1557.40960852,836.79770266,346,-307.814,2297.36000089,346,303.190974652,0.752048,184.624369397
323.872825226,223.584,5.57300381772,502.997921173,302.95216439,65.1233,303.229,107.678,261.162158868,325.951423401,302.946,42.4187765606,886.748764303,1039.12345542,347,-307.868,2360.0783879,347,303.133382895,0.745483,191.349200512
216.467023445,217.384,5.75169903536,476.739967267,301.752092227,65.1561,302.012,107.854,267.311117826,220.063318974,301.724,11.9530357817,651.394702191,762.684071398,348,-306.734,2130.67859567,348,301.905548393,0.752296,189.683887643
282.294725645,201.124,5.5698853086,539.843016584,301.292159044,65.2414,301.614,107.921,292.449905911,829.150813516,301.289,17.3774373432,846.540384681,2035.37572099,349,-306.242,2493.32502974,349,301.49589218,0.729702,192.537547946
526.343825721,221.634,5.75394585575,29.254013183,300.945312586,65.3673,301.234,108.087,648.395950594,540.934945589,300.925,15.3236998391,1621.66379593,581.490222964,350,-305.967,685.66531544,350,301.127572641,0.736812,174.029511001
149.173749643,194.439,5.48693049888,561.601476098,301.959550109,65.4413,302.246,108.192,90.2141811955,683.594812828,301.951,8.48397298007,317.637715949,1554.10484603,351,-306.758,2383.4922377,351,302.12635136,0.725421,189.045822419
260.604650451,169.751,5.375307492,608.886828178,302.420426385,65.5315,302.727,108.292,306.701839089,227.651607416,302.402,10.6403169256,779.58323475,1102.7388195,352,-307.133,2197.81325059,352,302.591325142,0.722249,172.21351381
386.550361897,215.611,5.67175678888,375.531543317,301.129724348,65.5729,301.403,108.463,197.382245958,819.60152751,301.12,87.0360772856,709.930010081,1496.46816292,353,-306.022,2182.18663061,353,301.290415145,0.72764,180.84390676
290.107545729,231.413,5.86221250789,587.04233198,300.574800786,65.6483,300.876,108.57,223.94137852,473.248757307,300.564,88.8374456726,602.502770572,1525.09425125,354,-305.385,2399.43075429,354,300.744457678,0.729815,193.571210862
720.588548544,221.398,5.78154218734,492.105402314,301.217547503,65.6773,301.467,108.722,542.588938029,761.340777961,301.196,11.4041448041,1653.91940474,1549.41388505,355,-306.227,2447.44057247,355,301.356826356,0.741686,200.288141255
276.375891878,195.421,5.5342897646,506.387601101,301.75107652,65.7417,302.013,108.83,257.459783451,514.954835533,301.739,9.71527367552,876.724078595,1176.53904378,356,-306.224,2199.91243494,356,301.891534867,0.704493,178.922932595
326.061232453,170.794,5.40998068352,878.427527252,301.476484089,65.7983,301.803,108.895,340.548048433,152.229870004,301.466,30.1527580333,979.122670706,1231.21125084,357,-306.266,2420.8525791,357,301.683876915,0.724977,165.484399394
249.422536388,191.5,5.56114606142,966.720229115,301.328705997,65.885,301.627,108.945,233.955741209,177.074039656,301.319,11.8082735574,731.776711252,1694.53420469,358,-306.078,2712.85141918,358,301.512748971,0.737991,176.330106672
136.384036861,220.911,5.83385776071,748.756284642,300.922121068,65.9361,301.262,109.079,140.741360272,192.145344808,300.895,13.5814600752,432.254099934,845.915987693,359,-305.767,2649.27543199,359,301.156112743,0.71993,155.161504954
205.837872368,201.104,5.57357615708,526.462225963,301.010876104,65.9891,301.331,109.232,164.953901917,502.906888103,301.003,24.8590609851,495.160435889,1293.96600749,360,-305.947,2478.81391926,360,301.196191341,0.680593,213.456929952
374.258026532,176.173,5.39864695098,685.446623997,300.78355826,66.0579,301.117,109.234,547.731941276,297.823798848,300.768,10.9662517561,1464.27903753,1014.82056792,361,-305.684,2566.72260623,361,300.985065236,0.713331,173.844787981
203.806763828,180.72,5.44033781411,686.634821895,301.510624576,66.1164,301.804,109.275,233.220056857,561.960328819,301.517,10.1599968672,689.262144985,1441.78746271,362,-306.116,2721.57583206,362,301.659441274,0.712317,185.547084123
536.668438854,190.816,5.62838095756,442.743604818,300.472255778,66.2281,300.828,109.354,336.985770746,363.299194906,300.439,18.332137317,987.802785092,1007.89103053,363,-305.298,2561.87751154,363,300.71332372,0.668437,195.612707476
468.852180696,231.482,5.71989537582,856.163820961,300.260691297,66.2621,300.59,109.508,431.479819051,705.81512229,300.237,16.6831121594,1060.63888516,1802.44444613,364,-305.114,2924.90076371,364,300.462492613,0.681285,196.103639665
201.174931388,194.768,5.58387150469,540.081553043,300.688742807,66.3423,300.989,109.589,241.675269523,432.297223765,300.677,11.7150017545,733.713690248,1188.31760804,365,-305.503,2890.60152326,365,300.853257881,0.71701,188.244167082
315.792267118,236.721,5.84812310387,480.262616275,300.677139471,66.4323,300.984,109.756,413.062032288,550.999868064,300.666,12.8613433314,1029.59610572,1416.66614583,366,-305.725,2564.23434263,366,300.86004247,0.69509,215.637711917
269.741198089,184.762,5.48182374678,600.631849497,300.781790914,66.4886,301.088,109.802,231.775199056,921.881008257,300.762,13.541380331,637.326887989,1621.10200992,367,-305.666,2539.25958646,367,300.956121938,0.719364,182.40934579
230.819068131,217.021,5.69951354644,496.214820312,300.922473811,66.5163,301.221,109.922,235.197302659,533.631129903,300.902,6.02062352099,595.318638879,1170.74832568,368,-305.873,2246.77926528,368,301.101507459,0.704393,202.100489071
322.84674406,183.942,5.3203292714,704.376852885,301.167938388,66.5616,301.465,109.996,157.951141384,268.161794357,301.162,90.9570191577,609.351700116,930.233799026,369,-305.847,2719.38398972,369,301.334079149,0.708807,181.613391458
352.982282139,214.37,5.7321460118,707.200309398,301.604628746,66.5809,301.84,110.096,225.472376607,136.529624202,301.595,10.6931328084,578.848735332,837.858111203,370,-306.373,2641.41695758,370,301.736478217,0.731455,181.174062176
424.026305389,216.303,5.77117012223,316.747400019,300.346604654,66.6613,300.608,110.249,187.507776631,188.636526645,300.344,76.0986896962,677.619493576,552.237366433,371,-305.238,2142.84405929,371,300.500317368,0.731077,185.102611615
183.260793674,235.918,5.91908882467,192.124583398,300.405581713,66.7542,300.672,110.441,153.055668229,252.439698838,300.371,8.27700281004,380.405728455,509.379897293,372,-305.092,1046.14981814,372,300.570614699,0.690576,186.8637966
162.94861395,229.895,5.76233438926,261.745147976,300.715608858,66.8215,301.017,110.515,138.701712768,411.541181077,300.711,8.938966753,421.909051269,873.655927394,373,-305.606,1791.60590493,373,300.897360881,0.735463,226.711771738
435.02912878,172.632,5.24875368979,139.296085931,299.90546607,66.9258,300.193,110.573,334.746466605,671.987505912,299.894,13.833515876,940.11790736,816.786888917,374,-304.533,1181.25813737,374,300.063619855,0.68185,217.825969105
230.359265841,195.016,5.58522985839,342.106836553,300.726984187,67.0819,300.974,110.663,325.087791962,298.024616757,300.708,9.08683275837,1138.27491859,651.757896313,375,-305.321,1603.4373888,375,300.886673104,0.694936,200.782951372
595.976118011,197.732,5.44657310029,593.089492226,301.367866274,67.1236,301.641,110.782,358.693050306,328.111278525,301.363,200.901089628,1160.67352363,957.529251381,376,-306.066,2988.80948146,376,301.540575088,0.715109,210.015877002
203.731932618,210.58,5.63117507677,281.3847939,301.377183138,67.147,301.699,110.939,221.175546342,439.143756483,301.363,4.5031616401,684.130498702,801.481962257,377,-305.953,1575.56161514,377,301.576281006,0.687722,215.782977446
486.859446488,213.996,5.78546419501,201.888660167,300.767211623,67.2529,301.054,111.043,183.704353022,604.08157254,300.755,194.902698603,692.963586375,868.218446812,378,-305.389,1505.00645451,378,300.95319514,0.703531,211.326417118
292.060573492,203.959,5.47485519262,179.841477425,301.289508205,67.312,301.595,111.1,174.647729164,617.277240488,301.272,16.4714419117,588.972851908,862.746605224,379,-305.915,1216.49834146,379,301.496268458,0.741424,220.205615659
269.508045638,202.163,5.56556283881,243.187336748,300.553580328,67.3969,300.902,111.231,352.427796739,274.652060434,300.539,14.9979568904,1051.91168877,579.41149135,380,-305.135,1045.84987492,380,300.769958508,0.730041,183.511387832
404.809833173,212.784,5.58602723403,398.728786948,301.27115469,67.4659,301.555,111.364,307.694603442,526.49574474,301.27,29.1143423929,902.272147258,1203.24813804,381,-305.948,2021.08270013,381,301.444688105,0.720738,200.773981621
538.195032198,174.015,5.35876979471,83.2822578109,301.383170078,67.5229,301.689,111.447,379.085974929,273.234296276,301.368,133.470761121,1045.03699118,371.914339411,382,-306.11,814.435325007,382,301.586486921,0.718682,169.792833066
517.104293277,240.767,5.90856470039,462.357179749,299.648333939,67.623,300.021,111.596,329.740423376,788.704356917,299.63,147.52788104,1166.97086766,1233.44201284,383,-304.474,2467.24020065,383,299.894708523,0.692766,199.415261444
187.317271917,204.565,5.6012611019,195.143054133,301.181033368,67.7161,301.532,111.787,220.082812017,673.089680637,301.15,9.31753915634,679.650404667,843.307521166,384,-306.031,1345.4495811,384,301.459073911,0.689006,222.935242861
233.873252632,204.835,5.67827657963,248.488965958,299.931162493,67.8135,300.34,111.913,219.589802975,673.02727329,299.94,8.32015138795,756.025713772,1011.79669107,385,-304.966,1772.28955382,385,300.188687925,0.736981,199.978034193
225.347878697,203.052,5.52637687336,298.981813481,301.245665877,67.8324,301.604,112.004,172.979314177,544.762484254,301.224,7.63477074198,562.698908415,957.334107341,386,-305.955,1959.56562337,386,301.504247926,0.773192,207.259659477
299.481167963,233.065,5.72052621685,115.445372943,300.981162834,67.958,301.376,112.072,236.10728213,687.500376583,300.97,5.79941685778,578.645567032,878.61035675,387,-305.818,1213.11726274,387,301.250873175,0.72917,220.653903865
160.55464315,228.424,5.76056616656,224.363490546,300.744482024,67.992,301.132,112.227,184.822814432,406.310120727,300.736,11.2429488751,653.246265604,712.223717083,388,-305.756,1394.21341062,388,301.017489625,0.751624,210.155719361
284.336915381,186.787,5.45822438186,486.555809287,301.569661124,68.0274,301.898,112.344,345.764772284,833.35830545,301.549,10.1270776963,877.541447531,1395.43586847,389,-306.505,2774.04742706,389,301.79677102,0.723178,182.439610233
435.116210478,210.693,5.55796030675,179.817361954,302.615999942,68.0978,302.911,112.475,276.718664391,490.232607878,302.598,103.388219398,804.788230222,811.080926296,390,-307.351,1303.94303245,390,302.804432296,0.720649,198.956310378
207.781312208,216.839,5.7144966512,337.608168605,300.950375597,68.1577,301.291,112.612,173.840476149,573.661640455,300.945,9.51038502491,484.576196816,1011.026187,391,-305.69,1682.65823363,391,301.178778287,0.711553,225.038484233
212.15359208,208.865,5.6664008319,137.837437638,301.385918531,68.2448,301.755,112.736,226.71511259,671.411401875,301.368,12.9628652701,645.992656988,876.564846943,392,-306.251,1191.73040497,392,301.627361246,0.742225,223.300685422
265.153625359,214.059,5.64030894742,98.9752580238,301.315136711,68.3335,301.658,112.852,177.577602911,383.568524784,301.273,12.2911484636,571.467099011,532.606920817,393,-306.245,853.461449286,393,301.573146019,0.74565,194.179786255
317.763261999,209.919,5.61330120927,224.825087367,301.942043456,68.4012,302.265,112.969,259.269694425,424.286039661,301.945,18.037836629,751.718909659,671.818796416,394,-306.88,1436.91359539,394,302.139348976,0.693457,207.446865968
357.969452732,187.562,5.43869524048,342.84196071,301.937519096,68.4493,302.289,113.041,208.72985488,382.177794907,301.915,20.3512864756,740.081571608,786.94063724,395,-306.642,1877.67685078,395,302.185586813,0.712389,215.741469241
138.714857249,210.063,5.507324774,311.16375204,303.063316488,68.5206,303.403,113.118,151.627457519,81.3083821988,303.036,9.47490326311,471.782119693,784.862881902,396,-307.676,1395.43913561,396,303.304613409,0.670916,208.48849198
219.912836625,220.97,5.57162952053,238.477451961,302.200759006,68.6083,302.592,113.236,183.678794861,468.72044197,302.203,15.838974068,473.893359418,810.300848248,397,-306.897,1611.21608431,397,302.481492654,0.672858,197.099701117
199.290192968,213.245,5.47327241259,425.049188266,301.842152152,68.6952,302.266,113.324,187.002578027,561.312751389,301.824,5.65613017371,589.616010975,922.989062,398,-306.648,2137.62566182,398,302.184942684,0.662309,215.678715339
158.076852033,235.577,5.78018839979,80.3558437102,303.094481853,68.7471,303.432,113.38,174.326021275,169.550301831,303.069,13.6670774202,552.388964222,320.809605829,399,-307.862,510.164392047,399,303.322945273,0.7865,162.937324405
521.6905507,176.371,5.26184326977,920.069517538,303.080836716,68.812,303.461,113.417,340.708772259,367.254397844,303.063,125.386267851,1014.92275213,1829.32444499,400,-307.985,2923.25079757,400,303.350443964,0.678782,225.855092797
157.770068739,218.025,5.52098664456,798.560823492,302.407298446,68.934,302.81,113.579,201.718536411,321.645810954,302.4,3.08627177058,685.506468077,2033.40149101,401,-307.083,2670.90922809,401,302.710502692,0.729004,209.485842369
386.781248318,219.071,5.57412054016,584.185650262,302.831610066,69.0001,303.23,113.683,246.148615502,1030.21720736,302.814,37.6833715438,743.322916633,2161.21413288,402,-307.705,2793.8346148,402,303.12304473,0.785593,228.65060948
334.423034841,191.439,5.34067121145,83.9947702257,303.004172453,69.0685,303.335,113.846,273.174521382,614.22787315,302.995,87.197317814,806.587561716,693.24943697,403,-307.737,892.731944342,403,303.20535732,0.740174,211.893005085
367.736963267,227.043,5.59822889992,128.272042812,302.978096001,69.1215,303.419,113.925,308.64942628,605.565116403,302.974,21.6788398776,876.058705668,794.685242342,404,-307.911,1085.22055718,404,303.29885597,0.725693,209.19126414
409.928876479,235.603,5.75719294486,478.021967695,302.311376353,69.216,302.637,114.079,310.480126475,484.457585525,302.265,55.4158221523,892.430816069,1187.3789924,405,-307.274,2299.07309625,405,302.564666318,0.723708,204.84034487
254.786827429,202.496,5.48980202712,120.64775349,302.494065844,69.3244,302.855,114.195,216.945701379,328.129314171,302.496,8.16602991147,737.422787705,431.932691963,406,-307.448,1165.02838886,406,302.74036416,0.752133,183.077032369
307.367243462,203.63,5.49743241797,949.975866522,302.69523695,69.3408,303.008,114.312,251.072576885,270.343888366,302.672,29.3244181289,712.540672162,1233.18749488,407,-307.517,2626.11472719,407,302.922291405,0.74531,202.340557138
457.899540216,234.097,5.59739508655,603.718525875,303.287598143,69.4168,303.628,114.397,275.642800929,638.302789159,303.283,99.6687979562,934.785184738,1617.10926693,408,-308.081,2382.41168131,408,303.515888657,0.714443,196.623786578
268.34688255,263.859,5.84167892987,428.166660381,302.316837673,69.5219,302.666,114.515,232.197535725,285.038577435,302.305,12.4384954859,542.306996748,519.214776097,409,-307.231,2007.4898123,409,302.53686857,0.742217,172.729052959
427.751582285,214.901,5.4256240633,257.631439798,303.841565268,69.6479,304.129,114.648,496.83604305,272.717561117,303.82,7.3895028988,1738.24314462,414.855130936,410,-308.561,2343.23553606,410,304.03327964,0.777374,174.8286462
327.137909969,239.267,5.7795802901,422.93970978,302.863143347,69.7553,303.141,114.751,208.222632316,1135.82606601,302.844,83.790118305,742.986491537,1955.56487932,411,-307.766,2380.21515054,411,303.035266634,0.806196,197.676322898
284.098473952,208.201,5.42746003174,119.167706037,302.771642749,69.8229,303.03,114.894,169.336144203,268.06256978,302.76,58.3311673888,591.948564832,390.311773795,412,-307.556,771.995012088,412,302.94174105,0.818821,170.918156062
297.083216609,243.849,5.70559382115,490.452554333,302.686813823,69.8726,302.965,115.009,177.432686628,236.114741542,302.668,76.5480252784,694.488290042,715.117866945,413,-307.327,2087.1148704,413,302.888770271,0.836671,165.302477813
294.72454067,197.856,5.29700533233,548.420269786,302.984575854,69.9213,303.271,115.099,217.927332262,898.161178867,302.972,15.2348584574,676.999650956,2050.99563952,414,-307.65,2633.16425428,414,303.181072544,0.803186,220.083572804
332.870366547,186.801,5.31659483764,84.187972026,303.228111085,69.9488,303.531,115.199,224.424689908,313.240833145,303.21,63.9560894962,634.210635112,410.927412815,415,-307.78,808.034402104,415,303.408973471,0.800589,178.565258515
320.329491602,189.877,5.38802396631,747.533209496,302.828238576,70.014,303.08,115.317,142.244536468,341.093728481,302.813,118.591799473,509.430681297,943.184470979,416,-307.748,2435.91795485,416,302.955057676,0.770419,198.076456777
262.844946802,196.429,5.39844685819,537.823308307,303.066477916,70.0514,303.311,115.418,155.833964981,747.68516236,303.053,42.8001890051,550.495469549,2121.14687943,417,-307.736,2551.94579945,417,303.198769965,0.798043,208.037757355
414.429097627,254.211,5.66470566509,491.809864458,304.175773048,70.0784,304.414,115.596,390.767688386,851.72610664,304.152,75.9797612246,1254.05194946,1356.96358458,418,-308.982,2495.72916531,418,304.343183954,0.788264,210.781417937
582.422094217,223.923,5.56369007956,516.721135175,303.482474432,70.1235,303.709,115.788,359.637414258,329.192546724,303.472,199.778206368,1146.92087396,670.903489108,419,-308.303,2095.78569913,419,303.600612957,0.804412,185.95362387
268.283460848,214.028,5.42961184275,456.520276571,303.10079711,70.212,303.364,115.905,166.731003842,270.40467642,303.093,92.1013593968,588.36755726,865.334174909,420,-307.687,1801.77333466,420,303.251460449,0.814873,193.766375091
213.384445413,172.118,5.10636472723,789.849198118,303.258622918,70.2829,303.522,116.06,128.245485977,484.451792558,303.257,45.0516617895,394.822404202,1359.36927111,421,-308.022,2779.78690114,421,303.401934035,0.802898,205.471422409
344.015178891,163.549,5.07255442245,48.002194788,304.30450556,70.3089,304.584,116.156,243.874179048,2255.91964384,304.281,17.2159341085,799.229889438,2340.62949555,422,-308.834,2403.0440036,422,304.461220599,0.824501,206.747095073
475.607553245,216.136,5.45425012352,652.787760632,303.434957568,70.3802,303.736,116.28,450.972096334,332.527677746,303.436,101.930021565,1285.86304726,760.73136842,423,-308.033,2249.7097078,423,303.583962706,0.81262,189.607248935
303.065921587,256.793,5.73944334215,316.783522898,302.861693317,70.4305,303.138,116.371,189.39317447,273.879475086,302.85,51.4189541467,585.657416822,746.531428846,424,-307.52,1530.65653139,424,303.003894582,0.801083,190.420063876
281.365739729,198.984,5.32158213137,351.21206947,303.34078391,70.5006,303.62,116.432,158.572707192,138.310959987,303.326,63.5060528346,540.162773603,672.051877829,425,-307.782,1985.64983816,425,303.504962615,0.831376,186.907491853
268.917635604,183.033,5.25848651534,496.390525628,302.49840466,70.5957,302.807,116.477,222.965435527,188.387308074,302.472,47.0697006592,841.220062943,737.616311434,426,-306.979,2183.53129438,426,302.686859612,0.805775,169.802827206
323.704512005,192.264,5.33667663637,480.076917812,303.107569606,70.6415,303.409,116.535,158.409897956,298.800056282,303.109,63.1359049109,595.518045576,683.491559872,427,-307.676,2100.03657799,427,303.272687722,0.814374,183.515995723
313.5230175,177.355,5.23549400062,556.371756835,303.164010337,70.713,303.428,116.71,214.520464962,421.470060978,303.149,61.763034854,723.641915938,1611.271105,428,-307.831,2230.8150703,428,303.352860452,0.7888,190.954231807
473.378342457,237.788,5.67205496211,529.616140902,302.83191471,70.8038,303.112,116.794,299.4681,617.468928032,302.81,111.212924232,818.280810822,1282.7876097,429,-307.402,2330.82934039,429,303.006626065,0.755911,201.646702897
211.86022528,216.261,5.45341016414,110.701267153,302.258972479,70.8699,302.598,116.879,162.189183381,446.731888722,302.237,30.0260953265,544.163379167,556.69555099,430,-306.663,752.996688677,430,302.491203202,0.746943,190.78091779
365.538926646,223.657,5.60259104236,487.840920744,302.700841428,70.9442,303.011,116.972,427.983020718,320.586842263,302.684,60.5589001913,1301.02155922,882.679233632,431,-307.198,2287.5443053,431,302.881748984,0.747644,201.61981018
166.017214969,198.549,5.36530401632,377.64061054,302.641657651,70.9758,302.945,117.042,170.074894325,631.917622702,302.631,39.2555395594,640.852680859,1114.85846597,432,-307.165,1985.89201219,432,302.835370534,0.705528,202.625054636
379.149378974,206.851,5.50320610996,497.216971564,303.244272501,71.0921,303.54,117.216,370.467078183,426.328449946,303.226,14.7473596411,1060.52576675,1214.98329083,433,-307.625,1969.21280186,433,303.435527745,0.731197,181.195715086
342.682117227,226.022,5.54121545691,575.700472062,301.824859713,71.1619,302.191,117.303,247.554395133,536.004959963,301.826,55.2410205663,776.266126225,1044.54664084,434,-306.269,2489.77256574,434,302.064062229,0.69873,210.703633214
285.851964823,186.054,5.21113254831,338.394362475,301.832015589,71.2007,302.117,117.374,263.982758104,614.967257374,301.814,12.3827440965,653.48977825,938.320913994,435,-306.186,2080.11771937,435,302.031315049,0.725031,214.000867428
