MinReturn,AverageQLoss,Epoch,AverageReturn,MaxReturn,AverageY,AverageEsReturn,PolicyRegParamNorm,AverageAction,MaxEsReturn,AverageAbsQ,StdEsReturn,MinEsReturn,Iteration,AverageAbsY,AverageQ,StdReturn,AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,AverageAbsQYDiff
1000.0,0.982462,1994,1000.0,1000.0,15.4795873031,11.032967033,108.581,0.70332,92.0,15.5333,14.5258016362,3.0,1994,15.4828208746,15.479,0.0,99.9956828753,170.752,-16.919,0.283630325541
1000.0,1.17357,1995,1000.0,1000.0,15.5691959185,15.703125,108.595,0.666988,92.0,15.6243,16.3713542578,3.0,1995,15.5718116322,15.5678,0.0,99.9956828753,170.783,-16.9744,0.308477941137
59.0,0.841023,1996,430.24,1000.0,15.4597245454,15.546875,108.588,0.698372,70.0,15.5063,15.90492228,3.0,1996,15.4625304197,15.4607,349.778133107,79.5727729786,170.834,-16.9091,0.257599567734
1000.0,1.10424,1997,1000.0,1000.0,15.5575342794,14.9104477612,108.621,0.676722,99.0,15.6057,20.1633118454,3.0,1997,15.5607063695,15.5563,0.0,99.9956828753,170.88,-17.016,0.290597449171
1000.0,0.971738,1998,1000.0,1000.0,15.5663531971,13.7777777778,108.613,0.578677,74.0,15.6136,17.2370903563,3.0,1998,15.5701091616,15.5649,0.0,99.9956828753,170.923,-17.0224,0.278197459673
1000.0,1.05375,1999,1000.0,1000.0,15.6132366362,11.9529411765,108.622,0.652814,84.0,15.664,15.3652823962,3.0,1999,15.6177735402,15.6145,0.0,99.9956828753,170.972,-17.0501,0.294510122355
1000.0,1.11859,2000,1000.0,1000.0,15.6286616312,11.775,108.62,0.602469,52.0,15.6851,13.3463244004,3.0,2000,15.6335731707,15.6302,0.0,99.9956828753,170.987,-17.074,0.301341161836
1000.0,1.18551,2001,1000.0,1000.0,15.6001252288,14.9014084507,108.622,0.698867,122.0,15.6603,19.5434906346,3.0,2001,15.6042388723,15.5987,0.0,99.9956828753,171.017,-17.0653,0.303918224877
1000.0,1.11843,2002,1000.0,1000.0,15.6432958349,12.3974358974,108.671,0.704489,58.0,15.6975,12.7262496173,3.0,2002,15.6472694892,15.6424,0.0,99.9956828753,171.043,-17.078,0.293214715777
1000.0,1.07516,2003,1000.0,1000.0,15.702047635,11.1413043478,108.692,0.666836,103.0,15.7542,16.6090477711,2.0,2003,15.7075333941,15.7016,0.0,99.9956828753,171.095,-17.1083,0.291603398318
1000.0,1.06208,2004,1000.0,1000.0,15.7267986259,12.2435897436,108.68,0.641355,72.0,15.7839,13.9377608265,3.0,2004,15.7312595243,15.7262,0.0,99.9956828753,171.106,-17.1945,0.297935183102
1000.0,1.04511,2005,1000.0,1000.0,15.7570898633,12.35,108.695,0.689919,56.0,15.8022,13.2750706213,3.0,2005,15.7602021627,15.7565,0.0,99.9956828753,171.163,-17.1993,0.281486591783
1000.0,1.04441,2006,1000.0,1000.0,15.755075311,12.630952381,108.694,0.641901,72.0,15.8149,14.8418486221,2.0,2006,15.7595516182,15.7562,0.0,99.9956828753,171.242,-17.1866,0.29630881896
1000.0,1.17621,2007,1000.0,1000.0,15.7512935712,10.0,108.701,0.702708,94.0,15.8088,13.885096988,3.0,2007,15.7561160206,15.7505,0.0,99.9956828753,171.286,-17.21,0.304379048903
1000.0,1.24852,2008,1000.0,1000.0,15.800251085,11.5568181818,108.733,0.650184,99.0,15.857,17.178116334,3.0,2008,15.8038397969,15.8004,0.0,99.9956828753,171.318,-17.257,0.318444935037
1000.0,1.01878,2009,1000.0,1000.0,15.8069015208,10.967032967,108.781,0.620474,62.0,15.854,12.5614538158,3.0,2009,15.8104302257,15.8059,0.0,99.9956828753,171.326,-17.2935,0.280591768137
1000.0,1.2597,2010,1000.0,1000.0,15.8889128001,11.1666666667,108.855,0.636425,109.0,15.9437,15.5143302931,3.0,2010,15.8915377193,15.8879,0.0,99.9956828753,171.336,-17.3176,0.316659296955
1000.0,1.08024,2011,1000.0,1000.0,15.8563396726,10.2989690722,108.877,0.648749,65.0,15.9055,11.4217778496,3.0,2011,15.8611324605,15.8551,0.0,99.9956828753,171.383,-17.3175,0.283023939072
1000.0,1.15737,2012,1000.0,1000.0,15.9281556908,9.9603960396,108.941,0.610098,59.0,15.9783,11.8521592569,3.0,2012,15.9319773845,15.9277,0.0,99.9956828753,171.41,-17.3221,0.298264947087
1000.0,1.12,2013,1000.0,1000.0,15.9356109237,16.1290322581,108.956,0.619404,134.0,15.9937,26.7029561436,2.0,2013,15.9395583617,15.9354,0.0,99.9956828753,171.461,-17.3671,0.301597556627
1000.0,1.0556,2014,1000.0,1000.0,15.920015585,8.64347826087,108.988,0.597684,71.0,15.9698,11.2297673555,2.0,2014,15.9243240602,15.9184,0.0,99.9956828753,171.479,-17.4097,0.292818251852
1000.0,0.965311,2015,1000.0,1000.0,15.9908414037,10.193877551,109.061,0.568419,73.0,16.0378,12.3036896434,2.0,2015,15.9955048284,15.9907,0.0,99.9956828753,171.493,-17.468,0.281176208981
1000.0,1.26408,2016,1000.0,1000.0,15.9350481812,10.2291666667,109.106,0.624358,69.0,15.9916,13.1438191801,3.0,2016,15.9388153545,15.9351,0.0,99.9956828753,171.509,-17.4613,0.313323453903
1000.0,1.18744,2017,1000.0,1000.0,15.9916261875,16.8032786885,109.091,0.618631,78.0,16.0403,16.3264039108,3.0,2017,15.996265797,15.9903,0.0,99.9956828753,171.546,-17.4716,0.297501674284
1000.0,1.19487,2018,1000.0,1000.0,16.0054098858,15.28125,109.106,0.820559,119.0,16.0538,20.9437257535,2.0,2018,16.0098279851,16.0051,0.0,99.9956828753,171.579,-17.4579,0.299540921709
1000.0,1.16775,2019,1000.0,1000.0,16.018034054,19.5769230769,109.14,0.0855839,101.0,16.0735,22.4784907051,3.0,2019,16.022116118,16.0177,0.0,99.9956828753,171.607,-17.4971,0.297470167807
1000.0,1.04146,2020,1000.0,1000.0,16.0114190123,11.7073170732,109.11,0.0524635,114.0,16.067,18.231899012,3.0,2020,16.0151467082,16.0121,0.0,99.9956828753,171.645,-17.4475,0.290717346145
1000.0,1.03235,2021,1000.0,1000.0,16.0412787916,11.5777777778,109.108,0.0114801,61.0,16.0954,14.65831412,3.0,2021,16.0452389774,16.0406,0.0,99.9956828753,171.699,-17.5128,0.286769739857
1000.0,1.13334,2022,1000.0,1000.0,16.0868020349,13.5135135135,109.134,0.668607,114.0,16.1461,18.3172074197,3.0,2022,16.0903493498,16.0868,0.0,99.9956828753,171.731,-17.5419,0.303522841627
1000.0,1.15534,2023,1000.0,1000.0,16.109415346,12.4050632911,109.166,0.546169,86.0,16.1603,14.2247057208,3.0,2023,16.111886362,16.1104,0.0,99.9956828753,171.767,-17.5757,0.293070326986
43.0,1.22139,2024,501.5,1000.0,16.0905421499,12.5802469136,109.197,0.660615,155.0,16.1394,19.0579779461,3.0,2024,16.0935392865,16.0889,301.453727793,93.8559908239,171.784,-17.5739,0.30415776943
1000.0,1.13749,2025,1000.0,1000.0,16.1739694223,12.0361445783,109.162,0.0172591,48.0,16.2232,11.269369706,3.0,2025,16.178730697,16.1748,0.0,99.9956828753,171.828,-17.6677,0.29326892857
1000.0,1.23577,2026,1000.0,1000.0,16.1244443598,12.7922077922,109.205,0.0129218,179.0,16.1828,29.2846920085,2.0,2026,16.1301266824,16.1232,0.0,99.9956828753,171.865,-17.6117,0.31211709729
1000.0,1.15855,2027,1000.0,1000.0,16.2368972075,10.847826087,109.214,0.0138982,50.0,16.2887,11.0639787468,3.0,2027,16.2429554367,16.2373,0.0,99.9956828753,171.906,-17.7282,0.297430962824
1000.0,1.26995,2028,1000.0,1000.0,16.2516623206,14.1527777778,109.219,0.0257606,97.0,16.3107,16.9653730042,3.0,2028,16.2571312084,16.2507,0.0,99.9956828753,171.93,-17.7623,0.323495596376
1000.0,1.07063,2029,1000.0,1000.0,16.2826301877,13.0263157895,109.237,0.0127608,101.0,16.3317,16.5791353373,3.0,2029,16.2863800677,16.2818,0.0,99.9956828753,171.911,-17.7953,0.291271239245
1000.0,1.22188,2030,1000.0,1000.0,16.3074889979,14.4285714286,109.222,0.109521,45.0,16.3674,11.4661880932,3.0,2030,16.3119424923,16.3078,0.0,99.9956828753,171.953,-17.8257,0.317181472622
1000.0,1.04987,2031,1000.0,1000.0,16.3763510199,10.3092783505,109.246,0.780504,53.0,16.4215,9.68723341475,3.0,2031,16.3796993266,16.3766,0.0,99.9956828753,171.97,-17.8962,0.283381255755
1000.0,1.0517,2032,1000.0,1000.0,16.341484413,10.01,109.241,0.631519,80.0,16.3944,12.8588452048,2.0,2032,16.3448169057,16.3421,0.0,99.9956828753,171.995,-17.8982,0.290148360232
1000.0,1.11986,2033,1000.0,1000.0,16.397810247,9.18348623853,109.285,0.00912895,78.0,16.4514,11.4556705542,2.0,2033,16.4030079904,16.3975,0.0,99.9956828753,172.026,-17.9453,0.29120077666
1000.0,1.29292,2034,1000.0,1000.0,16.5508078793,12.0853658537,109.269,0.0118111,49.0,16.608,11.0511021628,2.0,2034,16.5546311557,16.5503,0.0,99.9956828753,172.069,-18.0697,0.316398526283
1000.0,1.13126,2035,1000.0,1000.0,16.537464686,11.8470588235,109.324,0.0185146,145.0,16.5871,17.629858284,3.0,2035,16.5407871453,16.5357,0.0,99.9956828753,172.109,-18.082,0.294346098914
1000.0,1.36549,2036,1000.0,1000.0,16.53780924,13.9027777778,109.323,0.0205927,233.0,16.5935,29.7564930926,3.0,2036,16.5418678805,16.5367,0.0,99.9956828753,172.121,-18.1186,0.323787880134
1000.0,1.11849,2037,1000.0,1000.0,16.6142094339,10.1111111111,109.398,0.0163068,52.0,16.6644,12.0528205248,3.0,2037,16.6178721422,16.6139,0.0,99.9956828753,172.12,-18.1365,0.290702674851
1000.0,1.25536,2038,1000.0,1000.0,16.6455754253,12.8076923077,109.397,0.0175565,130.0,16.7041,18.1906271246,2.0,2038,16.6483957332,16.6457,0.0,99.9956828753,172.127,-18.2054,0.314269718288
1000.0,1.05634,2039,1000.0,1000.0,16.7178182393,16.0483870968,109.407,0.0297206,170.0,16.7708,26.50954023,3.0,2039,16.7212306693,16.7165,0.0,99.9956828753,172.156,-18.2752,0.28797866069
1000.0,1.16407,2040,1000.0,1000.0,16.7042181171,11.2359550562,109.442,0.0264065,45.0,16.7534,9.67682563783,3.0,2040,16.7069487164,16.7022,0.0,99.9956828753,172.181,-18.2646,0.295320752981
1000.0,1.36147,2041,1000.0,1000.0,16.7543728093,16.7796610169,109.459,0.00877557,169.0,16.8173,24.6769416811,3.0,2041,16.7577686737,16.754,0.0,99.9956828753,172.216,-18.3312,0.332330377747
1000.0,1.11024,2042,1000.0,1000.0,16.8448290947,12.0833333333,109.462,0.0380939,56.0,16.9002,10.4576337273,3.0,2042,16.849456415,16.8432,0.0,99.9956828753,172.261,-18.3877,0.294439776662
1000.0,0.973576,2043,1000.0,1000.0,16.8029812183,10.6489361702,109.506,0.0133762,58.0,16.8564,11.4768105203,3.0,2043,16.8081387614,16.8027,0.0,99.9956828753,172.293,-18.3763,0.282409893701
1000.0,1.21566,2044,1000.0,1000.0,16.8316897039,11.2359550562,109.553,0.0147012,53.0,16.8841,11.4646721381,2.0,2044,16.836086111,16.8321,0.0,99.9956828753,172.336,-18.4309,0.304766010852
1000.0,1.22603,2045,1000.0,1000.0,16.8347712034,10.9425287356,109.612,0.0190812,91.0,16.8936,12.5123904768,2.0,2045,16.8400200625,16.8347,0.0,99.9956828753,172.334,-18.4369,0.314888253345
1000.0,1.45197,2046,1000.0,1000.0,16.9420101312,10.0582524272,109.65,0.0166862,50.0,16.9973,8.95926622637,3.0,2046,16.9480108271,16.9397,0.0,99.9956828753,172.392,-18.4656,0.334372877541
1000.0,1.3073,2047,1000.0,1000.0,16.9298666932,12.1219512195,109.671,0.008183,84.0,16.9856,13.7365368624,3.0,2047,16.9343715708,16.9302,0.0,99.9956828753,172.437,-18.4707,0.312736201479
1000.0,1.33116,2048,1000.0,1000.0,16.9521595744,16.95,109.709,0.0136527,110.0,17.0103,17.3641632873,3.0,2048,16.9559405734,16.9512,0.0,99.9956828753,172.512,-18.5413,0.321415243781
1000.0,1.26565,2049,1000.0,1000.0,16.9457956923,10.4210526316,109.762,0.0227122,42.0,17.0026,9.32859660836,3.0,2049,16.9500535499,16.9457,0.0,99.9956828753,172.527,-18.5377,0.311298769146
1000.0,1.09395,2050,1000.0,1000.0,16.9696669758,9.41904761905,109.778,0.471899,68.0,17.0197,9.79774605021,3.0,2050,16.9741881593,16.969,0.0,99.9956828753,172.572,-18.5634,0.295381813825
1000.0,1.13669,2051,1000.0,1000.0,16.9856093016,12.4074074074,109.81,0.0083229,173.0,17.0395,19.6102629831,3.0,2051,16.9913295579,16.9854,0.0,99.9956828753,172.619,-18.5998,0.298960390631
44.0,1.19482,2052,152.878787879,1000.0,16.9947342736,13.3150684932,109.871,0.404087,125.0,17.0454,17.2498772776,3.0,2052,16.9992838687,16.9937,291.847745442,47.0898230587,172.672,-18.6085,0.303514155148
1000.0,1.2482,2053,1000.0,1000.0,17.0062008174,12.7195121951,109.886,0.0136027,51.0,17.0612,12.3172240995,3.0,2053,17.010179611,17.0069,0.0,99.9956828753,172.734,-18.5728,0.316022065652
1000.0,1.30444,2054,1000.0,1000.0,17.0803260777,11.7882352941,109.873,0.132521,122.0,17.1325,15.4859284268,3.0,2054,17.0841645909,17.0789,0.0,99.9956828753,172.751,-18.6645,0.314784053425
1000.0,1.3144,2055,1000.0,1000.0,17.1378212133,12.475,109.866,0.0112977,54.0,17.2032,10.9521402018,2.0,2055,17.142026619,17.1385,0.0,99.9956828753,172.782,-18.6906,0.3336408337
1000.0,1.18515,2056,1000.0,1000.0,17.0643210182,12.3875,109.89,0.881974,79.0,17.1167,14.4823114091,3.0,2056,17.0693641619,17.0643,0.0,99.9956828753,172.822,-18.6901,0.305586189749
1000.0,1.30166,2057,1000.0,1000.0,17.1187109137,19.0377358491,109.869,0.0166708,169.0,17.1692,27.7542872868,3.0,2057,17.1237905213,17.1169,0.0,99.9956828753,172.85,-18.7364,0.321818060308
1000.0,1.15609,2058,1000.0,1000.0,17.1572945247,14.4848484848,109.883,0.0127595,111.0,17.2143,18.3164460165,3.0,2058,17.1630471226,17.1586,0.0,99.9956828753,172.87,-18.7037,0.309011964584
1000.0,1.27634,2059,1000.0,1000.0,17.1736670258,16.5079365079,109.932,0.0175971,127.0,17.2246,21.1058353594,3.0,2059,17.1767523576,17.1722,0.0,99.9956828753,172.889,-18.7487,0.314121955804
1000.0,1.37823,2060,1000.0,1000.0,17.1615214291,15.0178571429,109.956,0.017956,63.0,17.2154,13.949514932,3.0,2060,17.1658743985,17.162,0.0,99.9956828753,172.962,-18.7277,0.321132076154
1000.0,1.49296,2061,1000.0,1000.0,17.1422841756,17.9365079365,109.979,0.0108528,167.0,17.1998,27.5898952148,3.0,2061,17.1473377261,17.1418,0.0,99.9956828753,172.967,-18.7031,0.339508329652
1000.0,1.30845,2062,1000.0,1000.0,17.1540861838,16.3015873016,109.992,0.0121309,86.0,17.2073,18.6501924928,3.0,2062,17.1582524586,17.1532,0.0,99.9956828753,173.025,-18.7526,0.314230900766
1000.0,1.11305,2063,1000.0,1000.0,17.2414940655,17.7142857143,110.017,0.0188916,204.0,17.2923,31.2465508301,3.0,2063,17.2468480725,17.241,0.0,99.9956828753,173.061,-18.7686,0.298916473442
1000.0,1.31754,2064,1000.0,1000.0,17.1927129209,15.859375,110.017,0.432214,105.0,17.2476,20.6684142984,3.0,2064,17.1998256256,17.192,0.0,99.9956828753,173.089,-18.7922,0.319793731518
1000.0,1.29142,2065,1000.0,1000.0,17.2588520591,17.6785714286,109.992,0.250065,91.0,17.315,19.0564079426,3.0,2065,17.2643046999,17.2574,0.0,99.9956828753,173.146,-18.8315,0.31395445303
1000.0,1.22117,2066,1000.0,1000.0,17.2248797247,15.4615384615,110.012,0.0146553,77.0,17.282,14.9851997991,3.0,2066,17.2290135625,17.225,0.0,99.9956828753,173.184,-18.7871,0.311395294738
1000.0,1.24292,2067,1000.0,1000.0,17.2191087671,13.1315789474,109.995,0.115087,57.0,17.2769,12.1127837051,3.0,2067,17.2233069065,17.2179,0.0,99.9956828753,173.254,-18.7895,0.311117648733
1000.0,1.35048,2068,1000.0,1000.0,17.190020269,11.2808988764,109.995,0.0169778,75.0,17.2511,12.1285147937,3.0,2068,17.1942304023,17.1916,0.0,99.9956828753,173.288,-18.8064,0.31911737823
1000.0,1.21655,2069,1000.0,1000.0,17.1975652643,12.9473684211,109.982,0.0199185,73.0,17.245,15.7888157758,3.0,2069,17.2006696902,17.1961,0.0,99.9956828753,173.302,-18.8122,0.301024345899
1000.0,1.32236,2070,1000.0,1000.0,17.2519463633,11.3333333333,109.945,0.0195528,56.0,17.3111,12.1974496424,3.0,2070,17.2562585596,17.2522,0.0,99.9956828753,173.321,-18.8683,0.324980139525
1000.0,1.30979,2071,1000.0,1000.0,17.3004233383,12.2469135802,109.967,0.0186785,72.0,17.3577,13.7432639969,2.0,2071,17.3045632244,17.2995,0.0,99.9956828753,173.368,-18.852,0.320046644295
1000.0,1.20234,2072,1000.0,1000.0,17.2440627775,14.0704225352,109.963,0.016538,48.0,17.3008,12.6115573461,3.0,2072,17.2474101069,17.2442,0.0,99.9956828753,173.406,-18.8652,0.310975277233
1000.0,1.27321,2073,1000.0,1000.0,17.2624758899,17.8392857143,109.958,0.0117892,122.0,17.3089,23.2791881192,3.0,2073,17.2651115522,17.2624,0.0,99.9956828753,173.435,-18.8431,0.296894968708
1000.0,1.06877,2074,1000.0,1000.0,17.2854112457,14.2112676056,109.997,0.0149585,79.0,17.3378,17.467809825,2.0,2074,17.2892601079,17.2838,0.0,99.9956828753,173.476,-18.8972,0.295878382403
1000.0,1.4403,2075,1000.0,1000.0,17.2138275021,11.1818181818,110.01,0.29554,65.0,17.2742,13.651960777,2.0,2075,17.2179615524,17.2149,0.0,99.9956828753,173.549,-18.8329,0.33086558895
1000.0,1.13573,2076,1000.0,1000.0,17.1915530974,20.4489795918,110.019,0.0345334,167.0,17.239,26.3408282644,3.0,2076,17.1955612498,17.1913,0.0,99.9956828753,173.589,-18.8558,0.296999931066
1000.0,1.37763,2077,1000.0,1000.0,17.2408926759,12.9615384615,110.014,0.0404034,48.0,17.2951,11.0875794539,3.0,2077,17.2459998929,17.2405,0.0,99.9956828753,173.676,-18.8198,0.326446903156
1000.0,1.24763,2078,1000.0,1000.0,17.3404404965,11.8072289157,110.037,0.0522562,41.0,17.3859,10.7349870863,3.0,2078,17.3447521085,17.3399,0.0,99.9956828753,173.734,-18.872,0.297792861979
1000.0,1.45369,2079,1000.0,1000.0,17.2022291469,12.7848101266,110.097,0.0133568,64.0,17.2651,12.8385011212,3.0,2079,17.2054353711,17.2016,0.0,99.9956828753,173.751,-18.8372,0.32618551774
1000.0,1.26763,2080,1000.0,1000.0,17.2066073923,9.30555555556,110.108,0.0156103,59.0,17.2577,11.5192739719,3.0,2080,17.2101958283,17.206,0.0,99.9956828753,173.786,-18.8456,0.313002144317
1000.0,1.31819,2081,1000.0,1000.0,17.2987417893,10.4270833333,110.178,0.144693,91.0,17.352,14.8553755644,3.0,2081,17.3020971385,17.2998,0.0,99.9956828753,173.846,-18.8765,0.316804628611
1000.0,1.2752,2082,1000.0,1000.0,17.26448747,11.9879518072,110.171,0.0231246,81.0,17.3166,15.6878388753,3.0,2082,17.2682888462,17.2645,0.0,99.9956828753,173.87,-18.9164,0.309764953423
1000.0,1.40585,2083,1000.0,1000.0,17.2606936709,22.2857142857,110.191,0.0163237,131.0,17.313,31.7897001246,3.0,2083,17.264076552,17.2604,0.0,99.9956828753,173.922,-18.8613,0.316334337508
1000.0,1.16237,2084,1000.0,1000.0,17.279007288,13.7051282051,110.205,0.0146073,123.0,17.3368,19.6912768494,3.0,2084,17.2844608444,17.2779,0.0,99.9956828753,173.97,-18.8183,0.29910634963
1000.0,1.49694,2085,1000.0,1000.0,17.2687450586,10.08,110.215,0.0142676,51.0,17.3327,10.7774579563,2.0,2085,17.2734627499,17.2692,0.0,99.9956828753,173.979,-18.8852,0.33788559621
1000.0,1.2539,2086,1000.0,1000.0,17.2181425223,13.1866666667,110.174,0.00643336,93.0,17.2679,16.5002572371,2.0,2086,17.2241262736,17.2181,0.0,99.9956828753,173.993,-18.9253,0.314058464802
1000.0,1.42651,2087,1000.0,1000.0,17.2747451356,11.511627907,110.15,0.0096648,125.0,17.3342,16.6116687666,3.0,2087,17.2776228139,17.274,0.0,99.9956828753,174.051,-18.8508,0.333786613641
1000.0,1.22453,2088,1000.0,1000.0,17.3483044994,11.0326086957,110.182,0.0129062,64.0,17.3975,11.7477574983,3.0,2088,17.3518448529,17.3473,0.0,99.9956828753,174.091,-18.9494,0.31069858199
1000.0,1.3609,2089,1000.0,1000.0,17.3882213981,11.1555555556,110.184,0.0118069,91.0,17.4403,13.6258831405,2.0,2089,17.3945947847,17.3885,0.0,99.9956828753,174.119,-18.978,0.321562874511
1000.0,1.36426,2090,1000.0,1000.0,17.3356334791,9.87128712871,110.259,0.00955666,75.0,17.3996,11.4586327579,3.0,2090,17.3394101643,17.3346,0.0,99.9956828753,174.141,-18.9352,0.324904290569
1000.0,1.30183,2091,1000.0,1000.0,17.2919095966,14.2285714286,110.332,0.0314625,102.0,17.3471,20.7255338918,3.0,2091,17.2965005066,17.2922,0.0,99.9956828753,174.161,-18.9471,0.319739911777
1000.0,1.20375,2092,1000.0,1000.0,17.319762751,11.880952381,110.363,0.0102969,57.0,17.3665,11.33305822,3.0,2092,17.3236055833,17.3191,0.0,99.9956828753,174.156,-18.9231,0.298641145979
1000.0,1.3062,2093,1000.0,1000.0,17.3295156872,14.6865671642,110.471,0.0100685,178.0,17.3859,25.7532545141,3.0,2093,17.3334743535,17.3291,0.0,99.9956828753,174.207,-18.9388,0.319664809997
1000.0,1.43762,2094,1000.0,1000.0,17.318970865,17.0666666667,110.488,0.0559738,145.0,17.379,21.7016640427,3.0,2094,17.3228553995,17.3191,0.0,99.9956828753,174.218,-18.9619,0.333674244046
1000.0,1.21216,2095,1000.0,1000.0,17.3452156542,13.7794117647,110.51,0.0212715,67.0,17.397,17.994153943,3.0,2095,17.3504706517,17.3433,0.0,99.9956828753,174.261,-18.9681,0.303310236705
1000.0,1.21292,2096,1000.0,1000.0,17.3168105053,14.2739726027,110.497,0.0132159,201.0,17.3776,27.4616845276,3.0,2096,17.3218555883,17.3172,0.0,99.9956828753,174.307,-18.9547,0.309663119158
1000.0,1.35936,2097,1000.0,1000.0,17.3630348554,11.1086956522,110.535,0.0193573,110.0,17.422,16.0565959098,3.0,2097,17.3691932481,17.3633,0.0,99.9956828753,174.345,-18.968,0.320354707129
1000.0,1.26089,2098,1000.0,1000.0,17.4198262897,11.5057471264,110.562,0.152369,72.0,17.4756,13.4786963141,3.0,2098,17.4256704087,17.4184,0.0,99.9956828753,174.375,-19.005,0.308489753279
1000.0,1.38774,2099,1000.0,1000.0,17.3830486126,14.1739130435,110.577,0.0189803,188.0,17.4481,25.1747265269,3.0,2099,17.3893057447,17.3827,0.0,99.9956828753,174.394,-18.9813,0.325563537688
1000.0,1.40415,2100,1000.0,1000.0,17.4089044629,10.625,110.617,0.0250932,62.0,17.4639,12.3934664789,3.0,2100,17.4138093993,17.4099,0.0,99.9956828753,174.481,-19.0175,0.328929682934
1000.0,1.1966,2101,1000.0,1000.0,17.3963958007,12.2247191011,110.647,0.0202579,90.0,17.4441,14.6982784355,3.0,2101,17.40090719,17.3938,0.0,99.9956828753,174.529,-18.9962,0.298441633971
1000.0,1.32892,2102,1000.0,1000.0,17.3544829204,11.4712643678,110.624,0.0112548,66.0,17.4049,12.9737481007,2.0,2102,17.3599324075,17.3552,0.0,99.9956828753,174.593,-18.9473,0.304790186775
1000.0,1.16316,2103,1000.0,1000.0,17.3587725179,10.5157894737,110.654,0.147172,45.0,17.4112,10.6502909848,3.0,2103,17.3626500288,17.3596,0.0,99.9956828753,174.678,-18.9594,0.295309250179
1000.0,1.37721,2104,1000.0,1000.0,17.3236160275,10.5934065934,110.71,0.26228,85.0,17.3794,13.6590975375,3.0,2104,17.3277064927,17.3231,0.0,99.9956828753,174.741,-18.9287,0.320555732817
1000.0,1.27972,2105,1000.0,1000.0,17.4815132504,15.0882352941,110.761,0.0188601,112.0,17.5312,19.9283535034,3.0,2105,17.4851077517,17.4821,0.0,99.9956828753,174.795,-19.0428,0.305622792781
1000.0,1.36482,2106,1000.0,1000.0,17.4135735035,14.6119402985,110.811,0.0130119,121.0,17.4702,18.7663999711,3.0,2106,17.417141962,17.4117,0.0,99.9956828753,174.813,-19.0208,0.324445076385
1000.0,1.41387,2107,1000.0,1000.0,17.3304659456,15.890625,110.82,0.0232878,210.0,17.3927,27.3410846915,3.0,2107,17.3356647928,17.3299,0.0,99.9956828753,174.822,-19.0126,0.341935831693
1000.0,1.34813,2108,1000.0,1000.0,17.4271335408,13.0909090909,110.895,0.0304996,53.0,17.4803,12.4474811703,3.0,2108,17.4318758213,17.4283,0.0,99.9956828753,174.849,-19.0319,0.310582563768
1000.0,1.14704,2109,1000.0,1000.0,17.4451470257,15.0615384615,110.93,0.0215065,88.0,17.4955,15.3691768691,3.0,2109,17.4489918289,17.4444,0.0,99.9956828753,174.888,-19.0435,0.295870663208
1000.0,1.30452,2110,1000.0,1000.0,17.4676007301,10.0294117647,110.959,0.0126246,124.0,17.5281,14.8260871587,3.0,2110,17.4720040038,17.4681,0.0,99.9956828753,174.939,-19.0677,0.319139797448
1000.0,1.36226,2111,1000.0,1000.0,17.4344681441,10.2604166667,111.05,0.0413064,79.0,17.4923,11.8121095982,3.0,2111,17.4368776287,17.4341,0.0,99.9956828753,174.971,-19.0518,0.318235721346
1000.0,1.23587,2112,1000.0,1000.0,17.489190754,10.4183673469,111.077,0.147192,49.0,17.5417,11.0729708321,3.0,2112,17.4917687341,17.4891,0.0,99.9956828753,175.013,-19.1403,0.302102274743
1000.0,1.32298,2113,1000.0,1000.0,17.4173526206,11.4482758621,111.116,0.0238006,78.0,17.4762,13.0028808662,3.0,2113,17.4236253985,17.417,0.0,99.9956828753,175.034,-19.0604,0.311705593487
1000.0,1.33595,2114,1000.0,1000.0,17.4450809815,13.8194444444,111.1,0.0215877,91.0,17.5044,17.6315109242,3.0,2114,17.4503139259,17.4451,0.0,99.9956828753,175.089,-19.0671,0.319422054468
1000.0,1.31435,2115,1000.0,1000.0,17.4168138016,11.6071428571,111.109,0.0214332,69.0,17.4785,13.830623249,3.0,2115,17.4225112485,17.4178,0.0,99.9956828753,175.129,-19.0569,0.316882723006
1000.0,1.3272,2116,1000.0,1000.0,17.5128482893,11.4222222222,111.114,0.30352,52.0,17.5734,11.5517942597,3.0,2116,17.5181662611,17.5118,0.0,99.9956828753,175.163,-19.1074,0.32713709813
1000.0,1.38623,2117,1000.0,1000.0,17.3907791509,8.91964285714,111.101,0.178197,63.0,17.4537,10.4540989849,3.0,2117,17.3956725739,17.3908,0.0,99.9956828753,175.228,-19.0678,0.328718152064
1000.0,1.47037,2118,1000.0,1000.0,17.4681336768,13.8194444444,111.103,0.0114011,88.0,17.5281,16.6686052113,3.0,2118,17.4734215588,17.4671,0.0,99.9956828753,175.292,-19.1055,0.327511876107
1000.0,1.26214,2119,1000.0,1000.0,17.5063869776,8.17213114754,111.124,0.0117985,60.0,17.5621,8.19905294706,3.0,2119,17.5113668057,17.505,0.0,99.9956828753,175.32,-19.1385,0.307706259241
1000.0,1.26611,2120,1000.0,1000.0,17.5602958384,10.202020202,111.16,0.0151857,43.0,17.6228,8.51021940391,3.0,2120,17.5650613028,17.5624,0.0,99.9956828753,175.356,-19.2018,0.311974982692
