QFunRegParamNorm,Iteration,AverageY,MaxReturn,StdEsReturn,AverageAction,AverageQLoss,AverageEsReturn,Epoch,AverageAbsY,AverageReturn,MaxEsReturn,StdReturn,AverageQ,AverageDiscountedReturn,PolicyRegParamNorm,MinReturn,AveragePolicySurr,MinEsReturn,AverageAbsQ,AverageAbsQYDiff
176.59,2247,29.9959334571,3820.00453441,109.913218933,0.99927,3.00068,380.763930253,2247,30.0061984678,1478.27295918,496.82541084,891.862307111,29.9956,219.223213181,136.583,150.87691062,-30.2466,150.133025466,30.0145,0.81493182227
176.606,2248,30.0302368973,4011.75704099,365.615874346,0.999481,3.08493,626.211817842,2248,30.0385765275,1495.56250625,1021.49523314,1088.43222996,30.0257,226.754128003,136.618,482.020833183,-30.2779,30.6354686587,30.0391,0.815542375084
176.666,2249,30.0338439068,3670.17441215,237.416998619,0.99945,3.1068,338.265724523,2249,30.0431457221,1800.27081467,688.633225094,978.18272521,30.0321,228.515746288,136.649,107.858005537,-30.2877,6.98495337023,30.0491,0.831485041496
176.704,2250,30.0163669002,4045.02938266,287.491253357,0.99929,3.3567,238.229740812,2250,30.0272010031,1497.40508029,750.303085482,1063.62694963,30.0168,225.395761835,136.685,420.83304835,-30.2573,-1.93505827388,30.0359,0.828483761728
176.71,2251,30.0210946193,2980.09731212,332.857985793,0.999512,2.99789,246.207278938,2251,30.0343263796,1425.01166721,844.312321242,686.688616757,30.0221,240.470614888,136.66,332.286520522,-30.2603,-2.71397832927,30.0419,0.820148762423
176.744,2252,29.988816393,3248.45590561,217.449992361,0.999447,3.56509,242.825064827,2252,30.0030534712,1542.93741842,596.202591381,992.455418166,29.9855,196.177583446,136.704,79.9003174812,-30.2306,1.13888284701,30.0072,0.845373197098
176.775,2253,29.9613593615,2832.35154764,244.348695411,0.999472,3.44106,500.580529729,2253,29.9748350495,1035.20477831,701.078061687,566.201665188,29.9616,217.550913022,136.678,220.984603684,-30.2107,87.4280696786,29.9809,0.850479096084
176.831,2254,29.9927522401,2099.93694998,513.359354524,0.999296,2.93705,450.36823099,2254,30.0063269379,816.67185904,1486.97705624,483.745046744,29.9914,187.049179318,136.701,221.874793029,-30.2474,17.3705891563,30.0102,0.825889243664
176.86,2255,30.0647714149,4165.16805183,279.503497378,0.999372,3.4339,531.053251498,2255,30.0787659658,1295.38160642,953.722079342,897.465055081,30.0625,221.297316311,136.749,250.201280369,-30.3262,269.441542128,30.083,0.85395672068
176.889,2256,29.9845291747,3187.64482448,392.999898112,0.999521,3.1598,354.130673372,2256,29.9968521339,1438.62228971,1154.0426674,840.036272897,29.9827,215.653675697,136.745,307.889654368,-30.2308,-0.949483414578,30.0008,0.837919795168
176.903,2257,30.100642564,3602.33887406,1360.818847,0.999608,2.99012,972.877855255,2257,30.1168484357,1607.2233301,3321.1266319,1035.49460812,30.1003,219.449013813,136.79,268.237243175,-30.347,-0.945618224659,30.1219,0.831691045684
176.914,2258,30.0661391474,2876.52185148,447.28355404,0.999191,3.26279,347.401923245,2258,30.0824110294,1303.03686932,1292.19166377,701.740754229,30.0634,187.525145244,136.797,346.378365095,-30.3222,-0.815247954754,30.0854,0.847985754472
176.97,2259,29.9845900561,2354.43214438,444.729720367,0.999449,3.43431,511.091977449,2259,30.001999431,836.983125784,1416.2064712,555.907966871,29.9849,190.070124094,136.79,289.579666439,-30.2402,0.0483205871384,30.0091,0.857933396328
177.003,2260,30.0698223499,2708.19870831,198.643300841,0.99919,3.18956,234.970746883,2260,30.083149852,1024.0975854,592.614523141,562.832253477,30.0658,204.521335616,136.793,227.305634663,-30.3257,19.9370552482,30.0849,0.838590309907
177.037,2261,30.0221570917,3674.91225271,252.221123745,0.999598,3.16276,163.871932564,2261,30.035697612,983.575246202,763.637493259,746.976648992,30.021,205.421118808,136.784,132.729637591,-30.2882,-2.20746284928,30.0393,0.844056866672
177.09,2262,30.0241700456,3551.13241517,320.433531744,0.999442,3.30408,256.162281529,2262,30.0397933275,597.223318755,923.682938052,911.450342318,30.0235,90.124649736,136.831,-0.967437519217,-30.2811,-2.07488809923,30.0447,0.832196928368
177.13,2263,30.0916017727,2939.41215312,381.857024106,0.999412,2.96793,376.433557009,2263,30.1031529118,1126.39141185,1059.32205519,566.95432066,30.0918,209.319965421,136.887,445.383202379,-30.3443,-0.64763536491,30.1104,0.825079704897
177.153,2264,30.1934990575,2498.55981316,324.400481088,0.999423,3.24423,379.517173447,2264,30.2038707859,873.659252539,762.412762878,560.243331066,30.1929,185.579582326,136.949,114.195583675,-30.4636,-0.783047868445,30.2108,0.846717173675
177.141,2265,30.1252977085,2184.61162972,306.420972687,0.999413,3.21911,378.925469378,2265,30.1401373912,1069.73602869,892.627137183,338.920307069,30.1227,229.823047222,136.995,542.04095405,-30.3714,-1.21319356149,30.144,0.832614413729
177.198,2266,30.1245217954,1407.36994776,133.820750265,0.999191,2.98508,375.57245263,2266,30.1390059014,810.624479495,532.565604619,217.58350699,30.1228,192.281202806,137.027,245.938056446,-30.3785,181.366955243,30.1444,0.814379967645
177.209,2267,30.1825491323,1619.85432769,303.184242778,0.999427,3.03467,521.725852136,2267,30.1942519311,858.348398467,1000.23198258,310.826477326,30.1803,184.463222405,137.027,291.529011368,-30.4096,252.462458071,30.1994,0.825231388064
177.229,2268,30.1828230505,4131.7150375,399.582551375,0.999246,2.99112,311.293614998,2268,30.1998957407,876.74890325,1146.114773,880.852452299,30.1825,141.997313839,137.033,8.72591396335,-30.4145,-11.862200099,30.2066,0.831474893891
177.267,2269,30.1759550802,1421.40747541,332.603709444,0.999273,3.50612,563.202871624,2269,30.1893625952,601.577751119,1136.20309243,256.499047297,30.1713,174.112168341,137.083,123.342306253,-30.4145,318.61552198,30.193,0.858591075648
177.275,2270,30.1781802967,1350.01956065,309.503956204,0.999536,3.32386,572.913638375,2270,30.1927402561,708.626074765,910.620289209,265.532405537,30.1773,196.804163708,137.11,204.669860445,-30.4207,50.7222020103,30.1984,0.847378342817
177.292,2271,30.1860230275,1432.93758108,267.493848199,0.999563,3.10228,507.678364731,2271,30.202981457,725.02323173,936.602393744,249.295589725,30.1851,201.837569729,137.114,203.326710185,-30.4305,105.854844925,30.2069,0.832501658827
177.311,2272,30.1706964515,1536.6571919,203.710172454,0.999622,3.32227,182.223821627,2272,30.189757109,633.434123459,534.59862877,309.156975768,30.1676,192.145289606,137.164,258.514888902,-30.4073,-32.2604582506,30.191,0.850707419307
177.35,2273,30.1616437297,1370.57588575,275.648515709,0.999295,3.41963,501.210725476,2273,30.1747017484,465.839561504,778.517629928,297.161071758,30.1614,155.286240457,137.18,78.9912996522,-30.3924,80.7227497369,30.1816,0.853051963551
177.388,2274,30.096503409,1981.45507444,276.106798667,0.999293,3.05928,328.115637804,2274,30.1148913753,571.57533085,868.112631376,337.914418062,30.096,182.806820224,137.21,160.614034978,-30.3281,-0.212690921724,30.1184,0.850498409006
177.421,2275,30.1145988518,3245.1617041,172.527085684,0.999318,3.09299,611.366864408,2275,30.1277411688,1164.78307573,807.422897837,761.853167571,30.1145,199.146649945,137.184,189.492054637,-30.3646,402.607820627,30.1353,0.848745200215
177.45,2276,30.0769202284,3242.69392579,339.678551159,0.999476,3.56647,522.147941694,2276,30.0947142705,1109.32390173,1115.55860694,745.287078921,30.0767,229.230044449,137.214,277.728374518,-30.3242,61.7014094129,30.1001,0.859219734945
177.487,2277,30.1775392518,3752.05114108,266.58260472,0.999509,3.15192,198.009781319,2277,30.1912965982,1389.12529894,933.154711542,953.276469877,30.174,231.960926242,137.232,281.909084432,-30.4514,-1.06116292561,30.1956,0.840280091356
177.534,2278,30.1757817687,3676.92932323,481.217757949,0.999411,3.2765,355.763048357,2278,30.1935410382,1913.78362329,1408.52332045,1031.41340285,30.1759,230.463315451,137.254,394.862289701,-30.454,-2.26698608005,30.2028,0.856620628822
177.546,2279,30.2261223382,3196.66053504,189.889407636,0.999315,3.2323,229.704132485,2279,30.2398981331,1284.24607818,609.446756561,939.323265025,30.2231,166.636904864,137.288,46.9519232476,-30.507,0.261585755627,30.2441,0.853126088498
177.551,2280,30.2726986592,4310.28093952,344.852841114,0.999461,3.11041,411.901407861,2280,30.2853020582,2081.52867978,1007.45481228,1365.59347045,30.2707,231.06722089,137.288,298.354326466,-30.5505,-0.698729720909,30.2917,0.849016658332
177.545,2281,30.3673541551,4138.31478439,173.172271104,0.999577,2.96847,168.466469738,2281,30.3821551705,2115.39346993,463.805770782,1538.36393863,30.3656,205.184606428,137.292,78.6899678321,-30.6355,-2.09401889607,30.3845,0.838820745
177.594,2282,30.3227550503,3814.15180251,927.263562312,0.999534,3.30644,527.282556625,2282,30.335590726,1821.85521427,2375.01734739,1003.45784782,30.3217,213.79511855,137.327,358.825735561,-30.5924,1.92433167149,30.3424,0.846853850645
177.617,2283,30.3810619356,3500.92876993,218.22190671,0.998961,3.11814,381.732789244,2283,30.3936899544,1834.93707666,697.88356985,973.432656249,30.3771,199.103088735,137.357,477.434301342,-30.6471,38.0218515377,30.3987,0.842118879046
177.627,2284,30.4320853416,3408.83588545,286.95311371,0.999513,2.9935,229.98451185,2284,30.4420116035,1549.52148526,843.365583378,1012.22957306,30.4314,207.631166206,137.4,220.323590337,-30.7063,-0.0240721781338,30.4496,0.838097457063
177.658,2285,30.4353165839,4660.63969498,372.463265878,0.999511,3.00322,339.206530428,2285,30.4455777339,1762.00593438,1225.4466099,1153.9382798,30.4311,231.639446717,137.475,374.308845933,-30.6866,-2.24897150721,30.4462,0.830135538562
177.678,2286,30.4772267576,4320.11312432,405.46598305,0.999649,2.73272,629.889244535,2286,30.4875082391,2684.62259053,1069.65274136,1212.91847944,30.4774,239.716925161,137.511,1108.7000331,-30.7365,29.0945912347,30.4934,0.816364870726
177.685,2287,30.4391058145,3808.03706783,294.376445281,0.99945,3.10799,256.51734112,2287,30.4497162224,1924.96711226,668.591731812,993.597749965,30.4382,229.065828451,137.553,801.79405419,-30.6967,-0.825406615837,30.4579,0.844194222311
177.738,2288,30.5085707128,4064.85607394,780.918521176,0.999546,2.83864,921.396160967,2288,30.5193402775,1707.29072556,2412.13674545,1054.06632408,30.5072,222.405882817,137.59,522.189698259,-30.7611,273.817258956,30.5238,0.823725362732
177.764,2289,30.5251226417,3771.37728094,502.692773591,0.999673,3.32686,588.412271875,2289,30.5378784451,1609.68007494,1435.75418925,1045.12037227,30.5246,226.583383115,137.595,456.923555651,-30.77,124.101614502,30.546,0.840303356144
177.782,2290,30.4919534593,3608.30071201,212.201258149,0.999643,3.36739,432.893467634,2290,30.5041126588,1380.46581515,680.723158419,797.588381816,30.4919,226.69166077,137.631,324.943316218,-30.7401,128.716974478,30.5094,0.847464498099
177.805,2291,30.5953155801,3225.05677153,364.822173159,0.999682,2.96541,490.044674756,2291,30.605199153,1355.30243351,1024.63780781,772.756892574,30.5939,215.225871533,137.661,159.110803362,-30.8342,-0.906551659119,30.6111,0.832491598269
177.881,2292,30.495906576,2605.49945246,517.804637859,0.99975,3.57183,388.644469236,2292,30.5061507916,1042.38490615,1515.78273642,519.358379714,30.4936,233.638883416,137.705,279.94955261,-30.7605,-2.08172642574,30.5116,0.856884564811
177.939,2293,30.5528667508,3361.69775663,374.585361223,0.999783,3.19563,532.014806522,2293,30.567124489,1250.85055722,964.923834228,614.458244278,30.5528,222.987515966,137.712,543.245782713,-30.8117,24.2694778057,30.5733,0.832113549445
177.981,2294,30.4999376794,3156.68198784,416.650645548,0.99952,3.94514,306.05083132,2294,30.5128182284,1135.06989849,1254.97448924,834.170441194,30.5011,182.023270133,137.746,-0.904493412961,-30.7489,-2.67064682587,30.5208,0.886555784667
178.023,2295,30.4394367466,3447.57499512,510.115792249,0.999575,3.1113,348.559968571,2295,30.4528190477,1191.52696409,1550.43952952,610.821166031,30.4379,223.302496929,137.749,433.508484162,-30.6831,-2.39110815816,30.4555,0.839887977949
178.095,2296,30.4555369638,-0.633085157314,531.654921739,0.999747,3.23552,683.526371567,2296,30.4714333326,-0.819674576474,1484.7282782,0.0565981163209,30.453,-0.815134048982,137.707,-0.97082288829,-30.6824,198.87101061,30.4748,0.848000204621
178.133,2297,30.4845967205,2870.62580876,142.415621591,0.999642,2.98815,177.093582331,2297,30.4991248808,1057.24964552,366.379476567,661.346927855,30.4857,189.239944464,137.822,179.540865268,-30.7076,-1.20971019855,30.5077,0.843964519623
178.206,2298,30.4709477664,2963.65064515,315.111006704,0.999575,3.29219,502.798731897,2298,30.4837485355,1311.35760758,810.272925513,817.112688576,30.4686,185.067055363,137.858,223.757706659,-30.7067,-0.333905944052,30.4891,0.843873852389
178.222,2299,30.441209154,2926.08970199,79.0728778861,0.999626,3.18925,1053.6701776,2299,30.4565090982,1538.88557554,1161.84105803,630.114652851,30.4409,204.903397837,137.927,545.724979818,-30.6976,975.027141906,30.4625,0.846436241404
178.258,2300,30.3878937832,2784.43259275,431.446576382,0.999547,2.94937,386.953448609,2300,30.3984174618,1293.16747118,1063.2425032,587.06628766,30.3883,219.572184704,137.973,296.643842092,-30.6331,-1.73050209978,30.4044,0.821960260072
178.264,2301,30.567267901,3605.86514305,516.371271613,0.999669,2.91797,585.481566175,2301,30.5790066222,1370.39004086,1432.82135202,676.262769426,30.5637,208.33616588,137.965,493.647731307,-30.7948,167.478133076,30.5814,0.810470492355
178.315,2302,30.4779555955,3306.17230618,226.101873049,0.999257,3.34242,219.818864508,2302,30.4892226033,1398.20224599,742.61315044,710.820022905,30.4778,212.786769508,137.993,529.839244877,-30.7187,-3.03029931152,30.4937,0.846505566978
178.391,2303,30.421448111,3664.8388306,293.567180135,0.999416,3.24688,302.735412473,2303,30.4362958596,1480.20240611,811.694630214,907.146630961,30.4211,195.099426936,137.999,197.966268057,-30.6528,1.18535437719,30.4431,0.828444556732
178.452,2304,30.5934586793,3322.37997765,194.297690793,0.999469,2.92207,466.641558814,2304,30.6090032955,1188.32704824,739.460045338,850.783850647,30.5931,195.808338754,138.024,143.846428239,-30.8354,195.446294031,30.617,0.812948240944
178.507,2305,30.3800850491,3028.12855328,287.221777507,0.999605,3.34848,1142.46352228,2305,30.3929481523,1323.45442958,1546.83558491,896.220421582,30.378,204.043775219,138.046,135.525150666,-30.626,907.00662626,30.3986,0.835948298218
178.549,2306,30.4382881163,3550.73653536,188.421481206,0.999488,3.34183,283.420889302,2306,30.4538471442,1400.2770355,584.508059406,752.062913781,30.4361,228.852307414,138.074,539.070699315,-30.6832,13.6782626749,30.4585,0.840026865545
178.643,2307,30.4157369618,1894.50933358,310.38837595,0.999618,3.40992,193.740944767,2307,30.4293655848,915.48993792,1004.21240444,474.968224087,30.4144,202.594868751,138.109,193.887982064,-30.676,-1.81111031961,30.4348,0.846259269218
178.656,2308,30.4765574723,3710.13279721,339.786492504,0.99948,3.17115,295.779296949,2308,30.4874826616,1618.01601022,1079.21265358,1096.19096753,30.4754,201.530503494,138.159,520.190294681,-30.7414,-0.779875139953,30.4953,0.831800050802
178.722,2309,30.4791584999,3631.09532735,259.103687861,0.999604,3.12279,270.699382343,2309,30.493113067,1970.0337332,762.92476133,841.766613903,30.4765,229.583909425,138.141,578.643136876,-30.7438,-1.02527440282,30.4976,0.83061350803
178.741,2310,30.5370713206,2392.50522966,240.297021068,0.999566,3.07347,328.711052189,2310,30.5473097799,1115.43585126,785.762585401,525.646757207,30.5369,219.659793404,138.185,326.56406482,-30.8086,47.5248030397,30.5555,0.829261962671
178.775,2311,30.4542393333,3338.71828246,307.638253903,0.99972,3.11184,517.968039308,2311,30.4697607915,1239.20730376,999.762329468,522.16813543,30.4502,236.955180738,138.213,578.127420872,-30.7055,179.59362504,30.4734,0.827798798313
178.812,2312,30.5532815899,2160.87913877,165.018043308,0.999509,3.28509,398.492970852,2312,30.5669786931,1013.78815549,582.137822944,423.650280294,30.5534,221.052204537,138.205,268.991949617,-30.8061,203.450307849,30.5738,0.843025572678
178.876,2313,30.517457342,2320.67996098,247.888637174,0.999526,3.39176,486.366940297,2313,30.534565143,745.438537828,819.424903608,468.953481365,30.5134,203.894691236,138.228,259.65375251,-30.7645,42.3340076635,30.5379,0.850929616707
178.934,2314,30.4579206363,2269.42962975,324.710346355,0.999387,3.78167,423.328510131,2314,30.4718292023,1091.74059664,908.044530766,468.070803473,30.459,212.759492322,138.247,260.534940045,-30.7204,2.70373364779,30.4803,0.871794999422
178.998,2315,30.4269299977,3206.2833185,150.490998667,0.999384,3.20897,180.244971434,2315,30.437479939,1115.80708032,425.362556348,613.938998678,30.4256,196.386261281,138.298,314.796110313,-30.6922,-0.803067119655,30.4443,0.839833122915
179.039,2316,30.5218063329,2462.80640549,262.243667846,0.999486,3.44236,446.743833134,2316,30.5305544134,842.372911232,842.542873073,550.095656744,30.5203,186.173318664,138.284,206.904276099,-30.7889,118.725825275,30.5338,0.847343709677
179.07,2317,30.5362547126,1152.25115886,273.467530303,0.999094,3.27536,231.918077482,2317,30.5478129896,540.191428741,774.250125273,217.542011342,30.5333,168.639100595,138.238,48.1131483696,-30.8037,-0.792224385717,30.5513,0.831311960272
179.084,2318,30.5872397065,1378.43728364,137.234179719,0.999474,3.14766,180.761011956,2318,30.5962602759,582.207718895,431.881930646,245.360414241,30.5874,172.905879182,138.283,203.893341061,-30.86,-2.00515898179,30.6014,0.844139977833
179.09,2319,30.6359775162,1055.58666266,123.341772797,0.999295,3.2703,217.835053804,2319,30.6472146935,541.182269244,416.947434258,192.826718346,30.6315,169.748634071,138.312,170.230947966,-30.8973,0.15926028173,30.6514,0.837277607663
179.143,2320,30.5119145708,1106.39856176,323.529433866,0.999132,3.7003,362.328621611,2320,30.5224346698,571.276861068,842.820285663,165.637920706,30.5117,171.550445147,138.365,309.338945077,-30.7565,0.136537263443,30.5303,0.871702615769
179.147,2321,30.5388515021,2088.64216402,204.770937129,0.999355,3.40141,421.035716895,2321,30.5473000961,945.406733052,638.327429729,441.374955555,30.5375,196.348363409,138.43,315.691765987,-30.7929,12.6202763277,30.5542,0.846794404351
179.192,2322,30.536949021,3246.16535562,178.414442294,0.999602,3.22378,566.991352679,2322,30.5457536349,1578.51223894,753.765539256,543.487967086,30.5372,229.563936209,138.451,640.850841311,-30.7977,282.717668856,30.5521,0.835564414618
179.258,2323,30.5671662439,2749.24328665,662.349421002,0.999567,3.60547,758.600225652,2323,30.5777908503,1148.10543419,1653.18832805,598.179188561,30.5616,180.018744026,138.469,263.775367156,-30.7988,70.7979032103,30.579,0.873874398895
179.317,2324,30.5483434369,3433.12892868,176.636807851,0.999507,3.07351,550.5930591,2324,30.559719424,1221.88645667,822.000381618,833.150946957,30.5486,156.456727666,138.491,24.023981548,-30.802,289.243145996,30.5657,0.844441939909
179.353,2325,30.6189264592,1323.00151924,103.862468611,0.999314,3.19387,152.419587465,2325,30.6304467501,622.200160463,344.627608914,209.752880865,30.6184,168.772644517,138.565,329.377816328,-30.8722,29.3246707356,30.6343,0.845348661349
179.398,2326,30.594226347,1617.38250374,222.146846968,0.999044,3.43239,309.069186758,2326,30.6052733164,850.155080919,606.605446123,317.007280943,30.5911,148.326569484,138.602,33.8022594204,-30.8392,1.79182834259,30.608,0.867142895605
179.465,2327,30.5681311243,1779.05548016,227.756338162,0.999524,3.21341,232.762535884,2327,30.5762307038,965.305014244,710.182627801,361.158194253,30.5691,184.375504483,138.648,45.6064623056,-30.8119,0.753061765362,30.5845,0.848490379732
179.507,2328,30.5898105184,4252.81155502,238.934685522,0.999421,3.4412,422.426528768,2328,30.5955459492,1623.8676405,634.689383441,1040.6540782,30.5875,181.5123185,138.677,303.253397119,-30.8305,1.87515369702,30.6,0.865043446769
179.502,2329,30.6390694909,1364.37749498,291.798371992,0.999403,3.49443,452.204961841,2329,30.6465442926,371.775656932,1023.98403148,195.125298496,30.6397,156.468792194,138.704,202.804034756,-30.8833,117.98849729,30.6548,0.855343437792
179.547,2330,30.5445167179,2794.96472662,256.51357956,0.999633,3.63239,289.268415577,2330,30.5556432451,1235.19590368,724.326079118,624.925293016,30.5413,182.388273119,138.785,48.8177246948,-30.7787,5.15309257289,30.56,0.862622524349
179.604,2331,30.5433313294,2282.84444747,465.299201251,0.999608,3.18457,355.202726071,2331,30.5531800208,1062.96592331,1464.74217982,534.57227955,30.5409,193.12124396,138.791,355.47061894,-30.764,-0.682064390303,30.5576,0.836096266142
179.694,2332,30.4743387614,3313.14762713,184.25965024,0.999587,3.4318,261.426034127,2332,30.4848727372,1025.94483152,552.598761153,707.185729162,30.4748,211.261746282,138.806,345.398593108,-30.7101,0.299956748411,30.4926,0.85736032001
179.697,2333,30.4906816179,3664.88151843,325.964156331,0.999668,3.17829,365.153309318,2333,30.504043939,1292.33350074,817.081812434,883.446207092,30.4852,201.423718273,138.808,362.574577295,-30.7258,-1.71930176375,30.5052,0.840666488889
179.754,2334,30.4515101405,1879.30842986,206.224131426,0.999355,3.19345,454.494042258,2334,30.4645796293,772.977550889,618.130271373,533.841928169,30.4518,133.236021464,138.835,25.5918669144,-30.7084,15.4355154211,30.4744,0.8543627487
179.787,2335,30.466291494,2110.54506957,228.703144302,0.99942,3.0724,468.160450041,2335,30.479245338,892.885943575,618.042238489,531.863868444,30.4638,142.505886103,138.855,65.5930734704,-30.6959,16.6802268451,30.4849,0.852409085029
179.841,2336,30.4841503,3837.2375557,371.13219692,0.999602,3.22141,415.77425443,2336,30.5020410727,1002.65721922,913.486510057,739.852629209,30.484,201.310997184,138.858,294.212305855,-30.7207,12.8865060315,30.5092,0.850891031079
179.884,2337,30.4781541409,3782.35717931,216.344111356,0.99939,3.35953,591.293228259,2337,30.4942676564,1715.63332447,851.496086702,1225.65668682,30.4763,145.720272114,138.886,65.1017272997,-30.7086,284.571875291,30.5014,0.863440272487
179.939,2338,30.5184614953,2743.63705296,1028.95383233,0.999252,3.30551,691.674545655,2338,30.5359803719,908.925726563,2462.7146285,511.689236415,30.5171,151.771835194,138.876,379.306365556,-30.7516,-0.967705435176,30.54,0.856513941092
179.992,2339,30.4127550533,1683.28144064,216.921531552,0.999407,3.24714,233.095265496,2339,30.4349448253,871.70467196,682.851403242,407.301136512,30.4127,171.231627416,138.897,379.225907493,-30.6478,-0.777493644632,30.4413,0.852231585917
180.005,2340,30.3657512134,1679.41925888,332.932320512,0.999138,3.46375,365.227148714,2340,30.3844519928,767.276534785,1005.47604144,341.267962456,30.3634,170.700963191,138.919,372.195529161,-30.6037,59.1541342946,30.3888,0.857509002029
180.041,2341,30.4783635323,1926.48870064,324.6824145,0.999378,3.17823,371.120356558,2341,30.4949839376,792.966546331,1045.93046902,395.823260225,30.4778,186.877453331,138.934,348.250660224,-30.6988,49.3905439116,30.502,0.839587077458
180.087,2342,30.3714656631,1347.00713446,132.365861205,0.99967,3.09961,208.315752221,2342,30.385523117,650.879344473,385.129954998,274.509159093,30.3735,181.070263966,139.009,266.960851913,-30.5852,34.4490604015,30.3942,0.842572884789
180.129,2343,30.3932896061,2007.96931687,246.165850131,0.999665,3.1345,319.015457735,2343,30.4078244257,777.026728656,848.378573138,399.08141467,30.3933,200.99072372,139.054,350.717450782,-30.629,-2.79998855549,30.413,0.836500342156
180.147,2344,30.366568242,1648.58754905,198.370902704,0.999637,3.2445,243.332603977,2344,30.381956566,815.629839829,560.865684605,346.583874691,30.3646,203.292623802,139.088,241.726803556,-30.594,-1.76953233901,30.3873,0.844905028894
180.179,2345,30.3251764189,2203.06771945,403.986748143,0.999346,3.25403,483.709464073,2345,30.3404520796,1142.79894319,1011.53541902,441.274633549,30.3238,214.149904572,139.133,535.739821191,-30.5711,30.4350333441,30.3466,0.85529717526
180.176,2346,30.4050964452,4037.87007379,318.330013896,0.99952,3.31545,588.944564547,2346,30.4226082723,1598.23557008,941.286232929,1026.1005215,30.4052,220.130446772,139.152,463.570518746,-30.6595,0.0654925527638,30.4292,0.839870110143
180.238,2347,30.4004496256,4019.33501371,266.496964303,0.999617,3.01854,585.964094923,2347,30.4125762699,871.238218923,940.852169744,1316.68716077,30.398,81.202757857,139.15,-1.83430134896,-30.6396,303.781913267,30.4167,0.830768303734
180.27,2348,30.3588678209,2929.27458781,584.802999807,0.999471,3.48364,725.110316018,2348,30.3700428871,1294.09692932,1673.99751056,579.601888028,30.3575,213.740398375,139.173,395.238108624,-30.5815,-2.86081328434,30.376,0.847800866586
180.334,2349,30.276805113,3898.83583562,482.316760216,0.999516,3.46924,422.910843853,2349,30.2879104138,1364.72167924,1325.66255743,869.787366562,30.2796,220.949717144,139.246,361.037348548,-30.5119,-2.26070474016,30.2978,0.843207278827
180.346,2350,30.3748643664,3920.6493516,384.537041044,0.999666,3.15187,503.512309477,2350,30.3829065049,1559.34745778,1176.29054076,911.444181156,30.3709,216.309242134,139.275,334.03948369,-30.6252,72.5201251575,30.3859,0.826049190202
180.383,2351,30.2925545021,3535.98611399,268.547966297,0.999609,3.48565,321.020437715,2351,30.3001118466,1189.11669875,669.529309092,813.358698426,30.2929,190.91996555,139.286,315.218742844,-30.5469,-1.50077266658,30.3098,0.837642441119
180.411,2352,30.3381252175,3428.03494766,262.612524263,0.999647,2.87341,343.458282842,2352,30.3483761608,1061.75566234,733.252008667,740.928236745,30.3349,211.610488931,139.3,414.467769797,-30.5798,3.85794390824,30.3521,0.815440966793
180.439,2353,30.3923212714,1583.7608196,316.615103791,0.999641,3.13338,671.674701499,2353,30.403554492,757.193547862,1165.70648785,309.568071547,30.3912,199.463582419,139.31,332.937669299,-30.632,352.356177735,30.4102,0.825851665933
180.433,2354,30.3386898998,1923.59391116,198.071770646,0.999685,3.17783,328.00292654,2354,30.3484000588,842.10852792,606.333096598,371.549916252,30.3373,223.866465527,139.297,502.304953894,-30.5837,-0.814305961899,30.3552,0.837920642559
180.436,2355,30.32985119,3855.51093918,246.61178853,0.999561,3.44891,462.465045874,2355,30.340940836,904.270730534,763.696053044,687.041716537,30.3284,193.713487922,139.347,232.586565023,-30.5864,22.5945294575,30.3469,0.854058954638
180.539,2356,30.391743241,2942.49885993,208.115841432,0.999594,3.35585,320.979891878,2356,30.404648436,1216.58292763,638.799221658,595.546991841,30.3908,225.824958824,139.375,275.622965632,-30.6576,6.72037834792,30.4104,0.853212776731
180.605,2357,30.3337641843,2460.31402891,154.147779384,0.999597,3.55509,203.873326905,2357,30.3441902125,1036.17164289,463.839673628,504.773145438,30.3298,218.022174077,139.438,245.636519222,-30.5979,0.11988337026,30.3472,0.853564100075
180.601,2358,30.3898465282,1783.83648552,218.461298959,0.99963,3.40441,227.451647774,2358,30.4022792731,874.362052353,661.512620766,377.817960375,30.3889,211.457616822,139.438,356.389607234,-30.6187,-1.6856888761,30.4076,0.858467921042
180.654,2359,30.2631654266,4384.31699067,161.968599264,0.999662,3.12936,216.265974846,2359,30.2743654518,1497.337564,426.182275497,1059.49745978,30.2616,242.093311889,139.44,469.425678072,-30.4908,-1.48805123666,30.2796,0.835427844339
180.684,2360,30.2902328506,4009.31148125,416.408906099,0.99958,3.05239,363.927094035,2360,30.3008169702,1565.09998243,1054.56531291,866.174528344,30.2889,249.159663158,139.424,260.173705103,-30.5374,-0.972031123536,30.3097,0.831355685615
180.694,2361,30.2871852979,3872.26375012,284.975118288,0.999677,3.51783,562.590735906,2361,30.2983981376,1579.76359536,919.933445904,1017.16914398,30.2845,229.067307264,139.454,462.105449179,-30.5434,111.849234901,30.3043,0.854177295001
180.75,2362,30.3826933139,3950.44074501,282.733646211,0.999598,3.38091,274.667998234,2362,30.39402491,1767.54047909,904.115168526,1037.38680527,30.3805,242.015124673,139.478,309.121193427,-30.6384,-0.803570767782,30.4015,0.845735067713
180.764,2363,30.304198415,4120.89113378,193.496700782,0.999531,2.86978,322.621113055,2363,30.3178678294,1921.20885824,570.668634353,1087.37507605,30.3029,231.782441276,139.508,109.747368414,-30.5632,116.891122605,30.3199,0.81602129598
