AveragePolicySurr,MaxForwardProgress,AverageAbsQ,AverageDiscountedReturn,StdForwardProgress,QFunRegParamNorm,MinReturn,PolicyRegParamNorm,AverageEsReturn,AverageQLoss,MinForwardProgress,StdReturn,MaxReturn,MaxEsReturn,Epoch,AverageAbsY,AverageAction,AverageReturn,AverageY,AverageQ,AverageAbsQYDiff,AverageForwardProgress,StdEsReturn,MinEsReturn
-19.6239,-0.115855167024,19.1423,80.8697504514,0.142148434398,110.187,46.7035844994,42.1485,42.2528255861,3.26597,-0.716852931617,38.377016918,240.456458703,159.212465332,426,19.1126361248,0.974419,213.4707215,19.1063712812,19.1035,0.946148820931,-0.386020137501,46.2509107775,5.4576774424
-19.6013,-0.0773494239682,19.1342,86.728442713,0.0381795703725,110.421,195.015296672,42.1771,59.5669913973,3.24933,-0.27452775007,6.94172363258,242.22254732,262.982062231,427,19.1023011515,0.962006,237.353539312,19.0952141979,19.0959,0.949987525121,-0.159251731729,68.1855262099,6.76640192775
-19.5784,2.25498800968,19.0803,98.8699734606,0.518367644929,110.764,69.5405594761,42.1981,89.6140892919,3.21585,0.187443925885,52.2472295216,361.027291061,223.004035804,428,19.0536925881,0.91906,264.593311809,19.0462848255,19.0447,0.947532226943,0.817447377093,60.1674605565,8.20964504765
-19.6084,-0.0566034174023,19.0894,86.0309108084,0.105869645784,111.002,119.120696492,42.2263,73.9846238355,3.30814,-0.568970717584,19.2614653739,243.331483525,188.127094636,429,19.0625130723,0.942466,231.464579251,19.0546383092,19.0511,0.95388907372,-0.228421266696,68.9264516194,5.39696407507
-19.625,-0.0906400332744,19.1341,86.2344585574,0.0589215051081,111.244,227.841110314,42.2313,47.8433364579,3.0564,-0.37458922636,2.90202200514,241.955849468,122.933923916,430,19.1051953936,0.949527,236.413707703,19.0986763566,19.0966,0.92101198128,-0.199039823843,38.0154690657,5.20747917886
-19.6037,1.71700913584,19.0703,90.3821240981,0.392375326491,111.569,59.8338486886,42.2601,57.8024327349,3.14239,-0.0300164718504,60.7120343479,317.422433142,280.42566749,431,19.0399766018,0.932188,226.627566544,19.0329295092,19.0305,0.945139914888,0.353763836759,65.8394340837,5.57028238647
-19.595,1.28683105607,19.0889,93.8614613399,0.339760513372,111.864,121.905520406,42.2692,63.5290853798,3.2151,-0.164895625806,38.5122649748,301.84002018,143.945800336,432,19.062686409,0.938799,245.277478116,19.0530608635,19.0513,0.936947500361,0.383706495587,41.6200132851,7.16451311784
-19.6003,0.273618223253,19.0881,86.9163666225,0.104488358676,112.188,99.3042836219,42.2614,60.7283678827,3.1967,-0.349739993356,27.044466354,259.692784891,187.381718405,433,19.06528417,0.953474,231.274996981,19.0590647109,19.0538,0.931834941315,-0.147777359755,43.8062640511,6.00844188726
-19.6219,2.46019071797,19.1045,93.8801071322,0.600889547813,112.451,146.679472123,42.2885,57.5011936498,3.13029,-0.106549789363,40.4513394597,350.286756828,207.213260758,434,19.0754542824,0.930837,243.799332555,19.0669344412,19.0654,0.939765103201,0.529859384981,50.4658999632,9.025834631
-19.5344,1.60003970096,19.0507,79.2404267319,0.272219950876,112.736,60.8181587201,42.3097,87.2446614241,3.35721,-0.0702984808382,49.5356243226,317.335794406,225.562898457,435,19.0255345614,0.970273,141.071013358,19.0175216464,19.0158,0.951325671139,0.770400866509,54.6710733945,10.0868439337
-19.6496,-0.0732735800112,19.0675,80.7454457578,0.0827696007555,112.954,59.2014111161,42.3631,35.2684744175,3.26377,-0.473288003707,49.3272199037,242.926307036,116.485717012,436,19.0410239316,0.975467,212.105069822,19.0335933806,19.0278,0.970239002647,-0.270752054156,32.3948048718,5.34737989982
-19.6095,-0.0440990385025,19.1055,83.9947050833,0.0927545010918,113.182,51.4016919987,42.3939,106.21414781,3.23052,-0.488390164783,40.5453697052,244.217659563,241.446755987,437,19.0770957098,0.95546,221.173837666,19.0691308588,19.0673,0.956422593056,-0.215413399206,78.0740864249,7.00070976326
-19.6041,0.501977840609,19.1061,90.5432311118,0.10025371671,113.525,240.493076716,42.4228,85.1561919038,3.24565,-0.118187279675,5.02728172883,271.807944674,189.52313949,438,19.0775967918,0.953969,246.366234357,19.0693423298,19.0679,0.950619979457,-0.00078192559164,53.3886275283,9.22251520922
-19.5654,1.74735816533,19.0898,97.0476248974,0.515561451027,113.828,142.628399815,42.4519,44.7451391008,3.27078,-0.0176963503855,28.2320474867,323.512497404,152.469115251,439,19.0585385503,0.953435,254.327285059,19.0502318758,19.0511,0.940555231791,0.506569512299,45.257280233,4.02224032213
-19.543,0.314074473531,19.0417,88.9564232708,0.15557002492,114.067,131.12556658,42.4711,39.6997254988,3.1943,-0.470154645152,20.2633482869,261.842637759,122.894538537,440,19.0141115538,0.936221,239.046156734,19.006070615,19.0069,0.939814307389,-0.0785572214029,31.7655129803,5.7036744624
-19.5381,0.704839042637,19.0536,93.0209028767,0.146919723158,114.391,246.48177141,42.4725,78.9191367482,3.07716,0.00578646576479,7.14357640139,281.763460421,187.568910402,441,19.0259945544,0.954181,253.926792653,19.0175863339,19.0177,0.929910542052,0.158177739266,56.677743253,22.0266409708
-19.5641,0.680902472282,19.0472,91.3252370437,0.191958720304,114.637,205.702272671,42.5058,69.9913674195,3.16673,-0.158101482759,12.2740735227,280.560187489,265.163070989,442,19.0176906253,0.928934,247.23990542,19.0104856745,19.0123,0.92903145822,0.0679894342821,70.80246009,6.8479088192
-19.5499,1.7908798218,19.0322,93.6827391621,0.408319043129,114.961,241.898926234,42.5121,100.926866832,3.14542,-0.0940720233569,11.264868559,300.391224301,219.895776152,443,19.0058470482,0.922389,254.01572735,18.9962757216,18.996,0.931530381248,0.228951865581,68.0240098257,10.3680686276
-19.5521,0.0301843121903,19.0575,89.2022331738,0.0569811657459,115.24,236.225040387,42.5352,65.4546612415,3.01903,-0.20808366852,2.78609543976,247.574652403,189.005947605,444,19.0323147194,0.940402,241.993854043,19.021976606,19.0191,0.915615316401,-0.0873795952271,60.1620185277,6.15585194306
-19.4796,0.670653330324,18.9879,90.6183132239,0.114081051267,115.534,240.591867036,42.5356,82.6045946269,3.34532,-0.122680466806,5.87137971852,281.2910997,174.096078426,445,18.9634059604,0.936656,247.299234234,18.9542534385,18.9476,0.94522789438,0.014169353668,47.1624564393,31.7777210999
-19.4883,-0.0166973682119,19.0116,89.4225300218,0.0359891147557,115.805,238.259067007,42.5414,91.0880202798,3.13223,-0.16305223514,1.81496293828,245.823845659,253.562130165,446,18.9855708117,0.945528,242.701990138,18.9769854056,18.9788,0.915228119971,-0.071815691559,81.0066634405,3.90767263955
-19.4645,-0.0283971961781,18.9903,85.9720531583,0.0803162146559,116.14,225.059779266,42.5704,57.679337976,3.07217,-0.431721848897,4.01224668584,245.679219372,193.56361855,447,18.9624027868,0.975206,234.597174934,18.9545540041,18.9528,0.910604035094,-0.234304278683,50.1671871714,8.29569668699
-19.4163,-0.0902754485196,18.9151,74.2813065009,0.111207514975,116.382,42.4025453643,42.6078,62.0741794755,2.91083,-0.629246795003,63.3014181164,239.520749192,183.993516003,448,18.886769355,0.957545,175.997030263,18.8783881449,18.8787,0.897562853387,-0.298313541959,52.4693984373,2.77309714202
-19.4817,-0.0526906042034,18.9647,87.8528639471,0.0349941086686,116.728,183.653196182,42.6,59.1999922211,3.00907,-0.209540864659,8.8368744418,243.651543099,211.391903051,449,18.933743017,0.961126,238.462952236,18.9255106229,18.9265,0.905819237425,-0.126824017981,54.35399729,3.98601242825
-19.4433,-0.0931228176219,18.9405,84.5531479696,0.0544189128797,116.997,59.6296271115,42.6079,47.3635020945,2.93436,-0.303575956304,39.046025545,241.964627799,142.99571159,450,18.9155788385,0.960007,226.427818258,18.9075788044,18.9056,0.899269134787,-0.169187824226,37.2540394399,3.05061224969
-19.4549,-0.0678535061205,18.9539,84.9292269129,0.069256434187,117.259,78.8810996802,42.634,54.9479506729,3.01003,-0.308984760471,36.6972959994,242.984100707,248.703248723,451,18.9337104893,0.9612,224.045925124,18.925344445,18.9219,0.910516344618,-0.175576002135,57.9712189607,6.82125351293
-19.458,-0.0340074119704,18.9356,89.1248856256,0.0341473808413,117.588,237.295876849,42.6494,49.5564775871,3.04332,-0.190197524267,1.64328796366,244.359959253,277.587490727,452,18.9079718859,0.956226,242.141716547,18.9015359709,18.8994,0.915007340341,-0.0814092687805,64.6678276571,4.7792326316
-19.4726,0.0320802520671,18.9418,88.8927534963,0.0656150017952,117.868,235.560057021,42.6665,70.9459679944,3.04198,-0.220012076569,3.27794235604,248.269410814,216.924691237,453,18.9160051227,0.95539,241.760353367,18.9078382069,18.9059,0.922732437087,-0.092948926451,60.7301859267,8.64901577863
-19.5438,-0.0492911183354,18.9815,88.093202974,0.0467657419307,118.141,109.082193841,42.7103,52.1192782766,3.15782,-0.336963884637,20.4084982415,243.68171676,206.613337472,454,18.9577984558,0.961762,237.790524408,18.9511411961,18.9497,0.921706466912,-0.108791487433,53.584993119,4.93011900216
-19.5012,-0.122536059898,19.0074,65.9100585566,0.0525908354417,118.446,30.4483485398,42.7176,50.7944099712,2.93349,-0.330489379801,72.019161797,237.767468439,116.976830527,455,18.9851771499,0.980143,142.928789025,18.9783308153,18.9774,0.908678571207,-0.229712658043,25.2455221629,8.06955698227
-19.5733,-0.113660736849,19.0357,72.7362022328,0.0460656835795,118.754,47.1345064335,42.7343,48.5212218146,3.04467,-0.333743071793,68.2444031471,237.352214175,155.848015977,456,19.0078701362,0.972378,173.109045338,19.0024208111,19.0043,0.920378999612,-0.203549864448,35.0275110427,11.2433607932
-19.5241,-0.0576698435721,19.0402,87.7639553168,0.0363531918688,119.055,234.195637299,42.7415,50.0489951487,3.06572,-0.23608410304,1.77428662939,243.393958063,183.729582341,457,19.011655099,0.968239,238.925014557,19.0026865274,19.0068,0.928341847896,-0.144280827077,46.9941227528,5.00430027855
-19.3918,-0.0549075040479,18.9579,69.445010314,0.0448504917114,119.316,31.9718567904,42.7345,29.6260069448,3.12638,-0.271961883151,86.5754461628,239.183919842,88.1359454852,458,18.9312030729,0.980783,175.513457792,18.9226263133,18.9252,0.936796813705,-0.180978272252,24.3229705082,4.03579315888
-19.4094,-0.10034316146,18.9156,71.2705612995,0.0611139379057,119.52,45.9865149499,42.7716,52.5372075646,3.15267,-0.419185390761,66.0537861007,240.889334958,136.378256171,459,18.8929754812,0.966893,162.200723684,18.8845558105,18.8821,0.945250746808,-0.24536202007,39.5870929814,7.73798507015
-19.4253,-0.0614377890376,18.9217,85.664302727,0.0540450757483,119.781,75.8116696226,42.7915,52.3358178654,3.20108,-0.30173116589,35.494650784,243.101457321,165.330036543,460,18.8926711636,0.977457,229.99643516,18.8858919733,18.8874,0.956455150267,-0.135509934156,45.8217544711,3.24763855293
-19.3767,-0.0882207135997,18.8871,42.2277815519,0.0263743325828,120.006,31.2063049322,42.8065,26.7350731747,3.30429,-0.245002605714,19.9114905225,144.294102335,126.951035391,461,18.8591676257,0.978041,59.6867252852,18.8522458559,18.853,0.951278433943,-0.148484584008,20.4477828629,3.46729904507
-19.5113,-0.0644547941054,18.9333,83.7399648433,0.051591231585,120.24,48.7707950176,42.8473,65.2328798156,3.10416,-0.261218793073,45.9531813283,242.620825086,258.82503381,462,18.9061689854,0.984367,221.688591534,18.8987217265,18.8987,0.948461618561,-0.134970822642,70.381503489,4.62033751232
-19.4583,-0.0556423264524,18.9442,34.492669437,0.0276069564203,120.522,25.4581718433,42.8577,43.3776669358,3.04262,-0.233424475426,9.87630329262,77.8779724658,177.839996307,463,18.9195353518,0.977007,44.2171404032,18.9099083969,18.9081,0.939228548304,-0.138457379656,37.3282812109,3.0199715017
-19.4994,-0.147093822909,18.9642,85.930538058,0.0307778038524,120.784,100.153796537,42.9006,85.6359086485,3.13885,-0.294871297938,21.003116919,238.850498169,242.876289309,464,18.9369478544,0.965797,232.644165105,18.9305030419,18.932,0.955650926835,-0.202422756483,69.7848420335,16.6461955563
-19.4262,0.35876030004,18.9783,90.6773299347,0.0859387453527,121.056,142.125674331,42.9239,55.8971696778,3.14425,-0.141068684204,20.2991490468,255.672606287,180.343367112,465,18.9497138993,0.958643,244.224798449,18.9411560631,18.9404,0.93656383215,0.0520818064683,41.6495032866,4.96415518825
-19.4707,-0.112327530864,18.9293,83.948172337,0.0589133748599,121.415,107.568012431,42.9461,37.1317248403,3.04321,-0.304637132033,37.4341149455,240.620466605,140.060252256,466,18.9067388114,0.95994,219.765040292,18.8994142733,18.9003,0.943453688839,-0.188839328192,30.1646229057,7.6317439181
-19.5823,0.0140367898834,18.9998,86.8445584491,0.0375766856363,121.732,28.6084006136,42.9832,58.4506278635,3.09234,-0.16307372266,32.9763837204,246.816435346,242.897761863,467,18.9721056806,0.951262,236.855630892,18.9644962858,18.9668,0.95217567006,-0.0835642265731,65.4600968267,12.2752967697
-19.4951,-0.107527499951,18.9946,85.1990103554,0.0386048465725,122.028,99.0902714706,42.9919,44.2603904578,3.08678,-0.282443749872,31.5535753457,240.606438362,136.6056216,468,18.970391868,0.983169,229.094362311,18.9648432357,18.9633,0.935120189186,-0.163727832854,28.5108954391,8.31487768868
-19.5144,-0.0337841271132,18.9852,78.8898734603,0.0727026330417,122.248,46.2824331407,43.0255,74.3733797645,3.21139,-0.317899107727,63.3158532651,244.620559575,213.135821096,469,18.9602562664,0.957643,198.718505839,18.9566572261,18.9564,0.956964406159,-0.176866752533,60.7567492823,4.26626240271
-19.5728,-0.0311863748252,19.0394,87.8319953806,0.0289531438745,122.536,235.506605685,43.0328,56.8129792754,3.18469,-0.213436036571,1.44209504934,244.392420129,172.756896394,470,19.0100433144,0.985687,240.694310429,19.0042315804,19.0067,0.962729587363,-0.10618294277,46.2960025585,4.41515948625
-19.6952,1.36076565633,19.0888,92.8068171111,0.337785183785,122.716,25.6333568795,43.0424,84.6553620706,3.20644,0.060990332242,79.9833905877,314.430756274,193.8163815,471,19.0649455574,0.952988,233.422833098,19.0609467477,19.0605,0.967672761842,0.611339864227,54.8296430018,12.6084854565
-19.7214,0.750389410384,19.1327,92.8006049722,0.154054427965,122.97,238.069510619,43.0639,45.3078051674,3.29837,-0.168923862722,6.42909739428,271.007998686,239.964302799,472,19.1084472138,0.958174,252.876777378,19.1050572886,19.1026,0.979306629613,0.146949442684,48.7747720823,3.36999471558
-19.7116,-0.0173488137984,19.1665,83.6822755162,0.0503274940567,123.275,70.755935276,43.0849,63.7779710371,3.30934,-0.234415724948,50.9575377979,244.846172019,209.892970106,473,19.1449867803,0.975062,218.859277021,19.1422223806,19.1387,0.982206656522,-0.116640298292,54.6704785207,8.21605185519
-19.8239,0.216216337171,19.2298,90.6244274067,0.0543853189427,123.442,44.2674424208,43.1174,72.0332236006,3.36276,-0.0518934757133,31.7230640404,257.316018042,233.231461037,474,19.1998303612,0.963458,244.19831197,19.1955512041,19.1976,0.988059905385,0.055363343844,62.3127779711,14.1774342262
-19.9094,1.81620501308,19.3033,86.9638745686,0.322456501555,123.772,38.7294951979,43.1246,66.0529575084,3.49559,-0.162347805804,63.9280787975,305.844097195,230.02057524,475,19.279977958,0.970699,220.693100431,19.2767905545,19.2751,1.00656474343,0.151713467787,60.8546040116,5.80661505308
-20.0589,0.303274369563,19.4087,91.6058278362,0.0876709423302,124.023,223.649925731,43.1786,71.2588968342,3.53265,-0.111731904955,5.87148269683,262.019435373,234.787529908,476,19.3815859145,0.959767,248.346305942,19.3784119789,19.3821,1.00614525529,0.0482628768999,67.5788585834,16.7493517654
-20.0565,0.0888848603082,19.4492,90.1497140511,0.0629442294839,124.3,237.742309683,43.1903,75.9415757987,3.24404,-0.168679411464,3.12815394339,250.670949243,247.128485281,477,19.4235506845,0.959883,244.665960603,19.419408241,19.4188,0.979544750227,-0.0331665147764,64.8828910302,11.0819627723
-20.1503,0.245198995033,19.5185,68.8524662514,0.0889935415532,124.52,23.026779873,43.1803,52.0189738933,3.51718,-0.215590372234,93.6348767626,259.382772383,165.856643717,478,19.4931980539,0.975654,160.808403572,19.4889735019,19.4873,1.00656492514,-0.0194312902367,41.9934317704,5.98929914998
-20.2696,0.040968156917,19.6378,82.7570309792,0.0632433661698,124.815,33.0938234072,43.1822,50.6341975729,3.48379,-0.259493376443,58.5706533257,248.31674953,165.472535487,479,19.6101671183,0.964543,213.302284855,19.6053154619,19.6081,0.995157735691,-0.0839264547018,35.5081962608,8.36985799822
-20.5267,0.00714743200598,19.8146,83.5996973004,0.0792949905814,125.02,56.3620196041,43.1881,63.0613961157,3.55251,-0.352419025193,47.4445388135,246.957767944,140.43314646,480,19.7898910108,0.960007,214.326966426,19.7859241623,19.7862,1.00841407629,-0.131458620384,34.7833381226,8.93144120097
-20.6165,0.00539645591075,19.941,47.0227728983,0.0641642335021,125.181,23.2949715986,43.2023,28.3765723545,3.62373,-0.327701051424,37.9918294929,232.016047405,72.1513251666,481,19.9167132665,0.96204,73.1856438532,19.9117645208,19.9119,1.02241212521,-0.164888396896,20.4496613138,4.21066518882
-20.9279,0.152226376372,20.0991,89.5108658764,0.0719719894897,125.461,87.5860928773,43.2033,57.4608866008,3.67094,-0.279132991392,24.6230634215,253.868168633,184.516150281,482,20.0724106147,0.966005,241.345161971,20.0705115804,20.0702,1.04604467705,-0.0235749733175,58.5902857172,6.85151547572
-21.0887,-0.014208369663,20.3428,83.177420713,0.074030284602,125.722,28.6920291987,43.2178,38.1416920562,3.67281,-0.309042938535,53.9374063506,245.314387215,140.831792104,483,20.3173377609,0.968805,217.131071331,20.3150429292,20.3179,1.04128499445,-0.142096141434,38.6542899554,6.37946160182
-21.1724,0.02335658709,20.5128,86.7623470379,0.0721802772631,125.929,129.66081497,43.2308,46.3212185298,3.4328,-0.319926116024,27.3705455083,247.892589735,177.045952741,484,20.4887811172,0.96634,231.59696704,20.4871664479,20.4883,1.01831465003,-0.11369061376,52.3303530016,6.20518563865
-21.2969,0.0250451169855,20.5942,81.0148780792,0.0990228674354,126.203,41.4104211669,43.2486,71.2781060792,3.8199,-0.553063041826,56.37440694,247.705256791,145.295291411,485,20.5650474964,0.958294,206.407295074,20.5631826198,20.566,1.05618730592,-0.171012933499,41.7356077191,9.52045949858
-21.4205,0.229021058233,20.7167,88.3859285748,0.0874025631958,126.519,179.832665226,43.2902,47.5433351118,3.9708,-0.241944236944,17.5585231362,257.879631737,140.402210472,486,20.6936515191,0.969492,237.317556085,20.6912951278,20.69,1.08303401462,-0.0568454458595,34.0365249753,8.433593562
-21.3676,0.130740326844,20.7058,80.3533277208,0.0929991438677,126.764,33.8264334942,43.3082,56.5842489914,3.92115,-0.378292924346,71.2079743092,252.544848902,228.128454008,487,20.672399561,0.972556,200.264096788,20.6703239776,20.6742,1.07058316249,-0.039116260474,53.056633515,8.57955939932
-21.5501,0.452338102522,20.8642,86.9974789108,0.138006464858,127.027,57.361881051,43.3191,52.1895177472,4.0206,-0.222957446943,56.8350298215,269.167720842,194.822856905,488,20.8379042982,0.972939,221.856790703,20.8357904828,20.8376,1.08058671045,0.0953204746657,48.7061998738,7.4671978039
-21.7249,-0.0115499809142,20.978,73.3236846684,0.107981857233,127.357,23.3937609968,43.3263,32.1569753251,4.04898,-0.491316741273,69.861042993,243.529695575,167.201332845,489,20.9523565127,0.957175,172.937653932,20.949522303,20.9504,1.08191949123,-0.198078217749,29.4033027529,5.06787308717
-21.8241,0.140861333047,21.1508,73.0936559171,0.106741903663,127.593,26.6600623609,43.3453,33.6619671515,4.04694,-0.369575359283,73.4611543009,250.397663569,102.262537566,490,21.1223932694,0.968866,169.35582497,21.1192496388,21.121,1.09511513605,-0.126766905097,24.9774698122,7.75777731748
-21.8811,0.158415483599,21.1712,74.7261398679,0.115229107073,127.85,27.7886236852,43.3666,48.1623405981,4.09568,-0.414133502722,75.6166751279,254.331802211,185.772403296,491,21.1489253016,0.957865,181.173289619,21.1454545032,21.1456,1.09524605344,-0.164909489968,37.7956668833,8.55646203715
-22.0316,-0.0088339309179,21.3254,29.740577001,0.0636380176594,128.062,14.0882450981,43.3895,35.7405109109,4.07193,-0.517434856681,11.7481989863,87.4377636861,146.72841497,492,21.2949383483,0.967108,37.3918893022,21.2922649023,21.293,1.09322547992,-0.154824286268,35.2544229948,3.32578926911
-22.271,0.448885612984,21.4386,91.2513468329,0.122801628736,128.298,145.545792214,43.4022,41.5604937068,4.18233,-0.107572236275,17.1458584201,269.083020358,137.441998812,493,21.4102649318,0.958258,247.076462702,21.4068295851,21.4056,1.12050170701,0.0701559600893,36.8485902073,7.53076196784
-22.2883,-0.0605201974855,21.6041,75.9235323794,0.0882665718244,128.629,27.8826523465,43.4059,38.2400742628,4.1381,-0.463148885457,72.8079988498,241.824891335,118.267184143,494,21.5781301198,0.95941,190.731620648,21.5757881452,21.575,1.1020136669,-0.206522226046,30.6818153699,6.84722856756
-22.3535,0.5712381086,21.6651,78.4838351731,0.181384297859,128.937,25.2934549275,43.4234,40.4024502888,4.38875,-0.529517236506,67.2381006539,249.507163624,112.066745631,495,21.6357177067,0.958881,191.777934573,21.633214513,21.6359,1.13753374169,-0.108169714199,25.4981501566,6.14438233421
-22.5887,0.356527181309,21.7869,71.6214966513,0.171530846617,129.179,34.8325725144,43.4388,35.6917672936,4.32948,-0.521773869449,73.461705426,263.834653996,179.593316027,496,21.7511629161,0.967433,156.683692882,21.748088806,21.751,1.14719083922,-0.07268230768,33.7000563631,4.1377743038
-22.7057,1.87717891767,21.9311,75.1863702785,0.414668353764,129.468,28.7262032956,43.4512,52.1331514035,4.56052,-0.216564336235,85.0885903463,332.392270286,194.354827451,497,21.9029279658,0.968341,163.049266691,21.9000328613,21.8999,1.16049702532,0.267067021256,49.0684120114,6.55464426008
-22.8577,0.32432518247,22.1126,88.5163632949,0.105532729543,129.696,161.984615369,43.4595,51.0829699005,4.57456,-0.337646749519,23.4110110259,251.905970522,167.92572877,498,22.0837243417,0.96712,232.968179936,22.080330854,22.0803,1.1621561837,-0.0406107458688,46.6314952136,5.37377142975
-23.017,1.89178330864,22.2502,66.1411281567,0.297590166238,129.962,26.9195016446,43.4631,44.1400493735,4.52194,-0.423118510139,75.3747289775,341.271692051,221.669724885,499,22.219559665,0.95896,136.436664935,22.2159167574,22.2208,1.1666810327,-0.0428342357214,49.0829997985,6.73589132485
-23.1277,0.448288978544,22.3778,40.1414963608,0.126195166386,130.293,19.5491857202,43.4634,36.7065428263,4.77944,-0.599087623472,52.8263245381,235.47007846,160.182890593,500,22.3479147976,0.962992,64.4185803509,22.3440198677,22.3478,1.19222377306,-0.15152984367,35.7363925921,6.58448546059
-23.4523,0.331573692155,22.5761,91.4197083112,0.110339324947,130.532,176.151719809,43.4939,47.0824854482,4.86911,-0.216952549923,12.4239597038,263.037055416,135.405872129,501,22.541730799,0.965103,247.736495587,22.5367909539,22.5421,1.19770679156,0.0570240640294,34.5231890718,7.86101655525
-23.3768,-0.015657937173,22.6711,73.652966092,0.100857706007,130.787,17.7977864292,43.5084,34.7645644928,4.94448,-0.51797205955,64.4102826807,241.065345617,115.382233436,502,22.6407328457,0.962573,174.201303832,22.6361225038,22.6395,1.21397844296,-0.234607030199,28.2413302869,5.8975769194
-23.6486,-0.0536302532668,22.8183,59.2497644962,0.0729703208847,131.098,27.7918259114,43.5487,26.2208824814,4.91636,-0.395833913867,57.3890271814,237.768301716,91.997746005,503,22.7883125092,0.972693,112.304417904,22.7845926505,22.7842,1.22141223956,-0.219462329698,21.2044933892,6.02698304163
-23.7434,0.380417437305,22.9154,83.0889370091,0.130650645669,131.472,34.7601745052,43.5789,47.576420902,5.35976,-0.242303181003,65.0666314585,265.682768937,208.682082536,504,22.8857561612,0.967436,213.93783253,22.8821007308,22.8845,1.26089176133,-0.0354500676803,48.5223543125,6.87367215734
-23.8602,-0.0994838941452,23.0536,75.9745451369,0.0731741531941,131.814,30.8252744932,43.6036,51.4348104304,5.27846,-0.429735657595,67.1352361396,239.328465944,164.891146736,505,23.0204621333,0.962876,189.401512822,23.0156257781,23.0174,1.26999243246,-0.233283519914,47.1873081092,8.77979067151
-23.9279,-0.0625910563394,23.1602,40.2525719621,0.0715553784566,132.131,16.7733092938,43.6127,50.6077851157,5.14577,-0.515460972975,23.0543073262,171.27891707,239.962093924,506,23.1298820308,0.968225,56.8640639648,23.1259854562,23.1255,1.25460011745,-0.197386122902,59.149012186,6.26070826915
-24.162,-0.00508591970314,23.3008,82.7568453473,0.119161149612,132.351,35.3259078855,43.6548,36.5006073524,5.22545,-0.575539826985,38.9619058196,246.508014471,80.4676491691,507,23.2710754744,0.960949,218.268318382,23.2662231122,23.2673,1.26387359822,-0.256022032798,25.7606405913,5.5295114646
-24.2082,0.00777685205382,23.4366,45.5576891375,0.0594528541155,132.609,15.5784317608,43.6672,42.1917181443,5.31107,-0.333938395144,22.2884139455,124.751969821,136.170901005,508,23.4105005183,0.96644,66.9370716068,23.4058895678,23.4061,1.27589062273,-0.171218076025,28.4705708571,5.71435505509
-24.5211,0.151524209066,23.6218,87.5559125843,0.122529354932,132.918,100.574975591,43.709,36.2652467622,5.4446,-0.340699646829,34.5558990803,253.399430278,227.612606425,509,23.5854126312,0.965444,232.077155423,23.5809898361,23.5855,1.3088409566,-0.0529298116408,42.5745107521,6.29512791196
-24.4769,-0.0124390091312,23.7418,52.6095293286,0.0712229105797,133.069,18.0499219224,43.7428,44.3359792796,5.35777,-0.381768902921,42.2568014297,230.791883242,110.031978363,510,23.7082703716,0.967752,87.7141732006,23.7034521983,23.7037,1.2826875827,-0.190311273012,25.9421542936,8.0279863195
-24.662,0.243669336955,23.8432,79.7188024132,0.145988334641,133.347,38.3836130061,43.7791,43.5096660034,5.4773,-0.513735811431,62.8917734179,247.916622777,162.164993974,511,23.8126566115,0.963872,196.044856103,23.806482919,23.8022,1.29022805585,-0.146970699228,37.5177048335,7.11714715402
-24.7143,-0.0258286530584,23.9028,48.0058189195,0.0983572414115,133.697,23.3090058264,43.8047,46.7040194262,5.57502,-0.612774249119,19.6530650106,132.162175705,126.279619044,512,23.8658325866,0.968114,71.3518602529,23.8616152056,23.8612,1.31487768961,-0.212420499223,31.0994490703,10.1163466986
-24.8247,0.128380028329,24.0241,72.3461026298,0.162533255159,133.964,39.5920324826,43.8326,54.237782991,5.87194,-0.700012164845,72.7220667167,251.051757809,234.09648854,513,23.9914256388,0.960672,166.112783453,23.985654529,23.987,1.3490897378,-0.24346347765,55.472066664,6.15199963867
-24.9282,0.802785270111,24.1071,84.223829858,0.22839755516,134.291,24.6426345523,43.8751,55.9975944978,5.95529,-0.223156468478,65.3865169556,286.139616803,137.458132281,514,24.0747754989,0.965217,206.565065693,24.0692012333,24.0694,1.35058518851,0.12245687862,39.0176603351,7.30636223717
-24.8885,1.65772995599,24.1355,83.271371955,0.459980282174,134.52,35.0677788503,43.8883,44.0293266156,5.79218,-0.216979262098,82.7211355742,321.605591103,168.38083902,515,24.1046851013,0.961822,185.766113263,24.1009072211,24.1045,1.31930596937,0.48522021379,36.7171408016,7.96494406773
-24.9494,1.22055484008,24.203,76.024833956,0.257275990807,134.796,25.5102737275,43.8968,47.6438952502,5.80665,-0.176711575982,95.605057855,308.891709329,224.80656556,516,24.1700689946,0.968842,185.209756549,24.167172359,24.1646,1.32697875834,0.204071343343,53.8707607637,5.54665610585
-25.1895,2.3736965285,24.3334,86.7785821912,0.515151381416,135.124,32.0822147291,43.8937,67.5437963773,5.99298,-0.0544787220567,84.1119263426,317.222659925,204.605227912,517,24.3034211164,0.969236,202.299075199,24.2989504637,24.2964,1.35505837667,0.513186167544,54.0158218612,4.66791775956
-25.2424,2.57269665324,24.4924,90.9717639924,0.44058367045,135.306,38.2841137627,43.9188,62.0100112393,5.75966,-0.208103441962,72.0209421228,343.896063404,185.776200169,518,24.4606436809,0.971838,226.249014776,24.4560907115,24.4568,1.31775240649,0.461813901475,45.5114680551,6.92482921982
