AverageEsReturn,AverageDiscountedReturn,MaxForwardProgress,AverageY,AverageQLoss,MaxReturn,AverageAbsQ,MinForwardProgress,AverageForwardProgress,AverageAction,PolicyRegParamNorm,MinReturn,Epoch,MinEsReturn,AveragePolicySurr,MaxEsReturn,StdReturn,AverageReturn,AverageAbsQYDiff,StdForwardProgress,StdEsReturn,QFunRegParamNorm,AverageQ,AverageAbsY
1.90710471266,-2.46531303595,0.384661389071,-0.0135687969148,4.98492e-05,9.08491720451,0.0364711,0.122519948023,0.241993746701,0.97938,22.2626,-17.4227251574,156,-8.77426365642,0.012914,22.6256184961,5.11246529308,-5.19731227373,0.00384985218653,0.0505152945128,10.0671628333,31.3525,-0.0135687,0.0368010176255
-1.9668584992,-2.29964280139,0.373196229722,-0.0132945416922,4.62851e-05,7.9686138758,0.0365839,0.139014831927,0.246651445935,0.977805,22.2136,-15.6866998641,157,-9.18988365212,0.0121971,5.49918621872,5.26422229707,-4.68191764429,0.00373257469345,0.0524769968045,4.86539112563,31.4747,-0.0132968,0.0369076533094
-4.11066174235,-3.54449624715,0.391860543886,-0.0126974389305,4.53567e-05,9.89180310378,0.0368851,0.0864352878991,0.227236967523,0.977591,22.2082,-20.5352092845,158,-20.1822262627,0.0113218,9.44176967458,5.67297971078,-6.63610196541,0.00370400780658,0.0571830658225,7.03779215234,31.6026,-0.012704,0.0372043274735
-4.6841907026,-2.0998756838,0.387111356041,-0.0121283499012,4.98827e-05,9.54810214664,0.0366683,0.131688138628,0.250146081202,0.977267,22.1837,-16.1961414266,159,-10.0970863539,0.0107484,5.79493626119,5.76893521849,-4.31434342684,0.00388099113341,0.0573736106663,4.48002781877,31.647,-0.0121318,0.0370225561315
-9.67079444331,-0.214057012261,0.375958657242,-0.0111702248874,5.10137e-05,8.38263895097,0.0368063,0.144990317584,0.278167875173,0.97739,22.2888,-15.1858606267,160,-16.3258620735,0.0102304,1.69241499433,5.21689488061,-1.50116257387,0.00396787090008,0.0517097705278,5.84414081985,31.6704,-0.0111854,0.0371405726229
-9.67655468176,-3.97873260629,0.392879701929,-0.0112741508121,4.71589e-05,10.1051620142,0.036816,-0.0754061063489,0.219283345987,0.988352,22.1758,-36.4348178966,161,-34.3044807384,0.0103775,9.30048493012,8.72785109542,-7.251591406,0.00376708409089,0.0873354779478,12.801321286,31.6955,-0.011273,0.0371448736135
6.18875307814,3.35362282055,0.504108486661,-0.0120124998459,4.73476e-05,23.5367274117,0.0368198,0.179136486714,0.356846887933,0.959664,22.4332,-9.5890951791,162,-20.6138042938,0.0110934,17.2639589179,7.00782622405,8.32772362046,0.00367984232871,0.0690705902773,11.0825474665,31.7794,-0.012016,0.0371869173213
3.55287740978,-1.49302974052,0.452216505574,-0.0111123226636,5.31432e-05,16.9724467933,0.03686,0.0574365885474,0.276375124506,0.981049,22.5136,-23.4789449141,163,-4.77342996121,0.00895789,12.9315379364,8.38222449943,-1.35414991503,0.00389588004707,0.0826121440434,5.41744606319,31.8809,-0.0111096,0.0372407609553
-3.07776578838,-2.0488741519,0.430203962423,-0.00932020070885,5.07262e-05,14.6187283832,0.036757,-0.00306984863832,0.255343822777,0.99269,22.4838,-29.3919917233,164,-21.6685287097,0.00646731,17.1577642769,9.49082155443,-3.19725430042,0.00384363493223,0.0943556895527,11.0219171958,31.8685,-0.00931848,0.0371203394522
-10.7768941582,-5.1732495357,0.43720396773,-0.00687079857626,5.41867e-05,15.049639199,0.0372036,-0.0134837368304,0.193088305146,0.993327,22.4759,-30.3718448868,165,-22.7813753348,0.00310197,17.0111186,9.89021955575,-9.70377238917,0.00396445037855,0.0980317022969,10.8663909577,31.9493,-0.00686762,0.0375781645177
-13.0870606699,4.8337993357,0.614375364567,-0.00583439858561,6.16807e-05,32.7000693573,0.0377051,0.0897139268911,0.384472053513,0.955237,22.6348,-19.1010888979,166,-34.5286848548,0.0054065,2.08525639288,11.6911085122,9.88235501259,0.00428178456892,0.117848279789,11.3329736474,31.9152,-0.00581882,0.0381690244859
-11.0748536703,-9.65535636728,0.251283065935,-0.00625487783394,5.87271e-05,-3.87491188625,0.0377314,0.0222315397472,0.150400912959,0.966971,22.6775,-26.4147049253,167,-20.2689471617,0.00616218,26.0752991868,4.39427951249,-13.7660021541,0.00413414459195,0.0440851724126,12.673153635,31.9367,-0.00623907,0.0381291036417
-10.6271598102,-4.98409533281,0.373704602467,-0.006383752716,5.71321e-05,10.1780912057,0.0381366,0.00510368460853,0.178178708924,0.911865,22.7397,-26.7089340143,168,-26.3078548891,0.00647041,11.8549663389,7.7700737791,-9.05962774442,0.0041321275045,0.0778793628717,11.0003553423,32.0324,-0.00638903,0.038506684981
-11.0718761484,-5.43671397988,0.277805027619,-0.00699758119066,6.07005e-05,1.76861418922,0.03893,0.00460077747704,0.154897663248,0.881653,22.7406,-25.6161095088,169,-13.7075856719,0.00584739,-6.19044974377,4.78567866449,-10.5576295268,0.00424344215933,0.0480061495388,2.0423486581,32.0863,-0.00699065,0.0393270569059
0.229178301668,2.57923812087,0.511928517224,-0.006864421397,6.32447e-05,22.3753140049,0.0393188,0.199754806014,0.325911450624,0.957232,22.8974,-8.51809257178,170,-19.793106808,0.00619016,14.6034625657,5.79937456265,3.82332707556,0.004285413534,0.0589187950349,12.3551821951,32.1225,-0.00685261,0.0397592201026
5.45739384594,3.1889111192,0.51454921962,-0.00731800202535,6.30975e-05,22.7579993357,0.0397865,0.0613631529052,0.337901719945,0.964326,22.8909,-22.2029126077,171,-8.25427893875,0.0067014,15.8710441756,6.13067189874,4.88856639707,0.00422800734297,0.0618030290903,8.27204502337,32.205,-0.00731744,0.0401975917882
-2.51596755606,2.78044125537,0.514398568236,-0.00696133179353,6.23516e-05,22.5177097941,0.0399854,0.153082884556,0.329109459978,0.966754,22.9537,-13.5835372746,172,-21.640707364,0.00623247,13.8325199572,6.81265688512,3.97092917482,0.00423788020266,0.0684273811515,10.4580342128,32.3184,-0.00695889,0.040421726664
1.14326799675,2.78331375869,0.450798313126,-0.00672557873202,6.56133e-05,15.9216648332,0.0401216,0.131535136789,0.328237180877,0.971109,22.9584,-16.0831874025,173,-17.1252813221,0.00606221,12.1811392763,6.61916901842,3.70076419504,0.0043514370344,0.0660123744964,8.72323483389,32.4009,-0.00673501,0.0405866872956
-2.42218926034,-0.36708439,0.430955241644,-0.00718134559826,6.40511e-05,13.5791704117,0.0407081,0.150628876114,0.29898064148,0.989578,23.063,-14.5491723113,174,-9.26498790029,0.00676833,3.97008313738,5.85098774954,0.27787793446,0.00424317097732,0.0582393850572,3.54626763741,32.523,-0.00718934,0.0411680865254
0.494994232216,5.7135318703,0.531222817764,-0.00684476098619,6.47586e-05,24.1417931794,0.0409103,0.182854344951,0.375356855483,0.972024,23.0431,-10.800997866,175,-8.52588551128,0.00593513,16.0853350302,6.57961366002,8.50177588353,0.00432333279026,0.0655213559106,6.5929586771,32.6113,-0.00684497,0.0413311643893
2.5783655028,4.2501969433,0.446495382807,-0.00658628219379,7.48834e-05,16.0922542416,0.0413115,0.206450318718,0.341029326378,0.968428,23.0493,-7.82787233233,176,-24.4768003917,0.00549219,21.4193367526,5.12593308474,5.47906048787,0.00465797283491,0.0513276192072,13.4958016215,32.7214,-0.00659286,0.0418015574507
-5.16842819711,-3.32448782359,0.475444849373,-0.00664322414821,6.70268e-05,18.2823271884,0.041969,-0.117447017558,0.22839061659,0.983602,23.0434,-40.7932711128,177,-40.3472376879,0.00621646,15.6143854284,12.285339552,-6.38345794203,0.00438282206689,0.12267465839,16.0762187938,32.825,-0.00664989,0.0423391841167
-7.49678572919,-3.84371847304,0.471954229478,-0.0067167014353,7.19474e-05,18.2892376216,0.0416939,-0.0024797401811,0.22369337587,0.980324,22.9849,-29.4172548503,178,-25.6596167393,0.00632177,16.1992628427,10.0143701426,-6.62933508523,0.00459740733687,0.0997199300338,12.6444406927,32.9338,-0.00672249,0.0420905336733
-8.39610573756,3.3867426749,0.466441596806,-0.00674276888394,7.26889e-05,17.9508745691,0.0419874,0.185362234617,0.334967502985,0.970342,22.9898,-10.086008813,179,-26.5424510987,0.00601154,13.6966518462,5.81621901446,4.78308750999,0.00456350241332,0.0582885533403,12.5819848755,33.0055,-0.00673597,0.0424281652413
-13.877444485,-9.2953544417,0.252496156093,-0.00818034158364,7.57423e-05,-4.37129144022,0.0415612,0.0066448277112,0.123790264603,0.997263,22.8743,-28.9164478303,180,-27.1727018702,0.00849417,9.91525564477,5.09477762464,-17.1701848145,0.00468267504496,0.0514758417186,10.3737899033,33.1241,-0.008185,0.0420717416727
20.4915063938,2.17319702225,0.554025597557,-0.00945395019254,7.27663e-05,29.8413283895,0.0407648,0.0824722686944,0.300988969354,0.906838,22.7771,-16.9702092848,181,-0.356551112314,0.00819211,43.2361353107,11.1594708803,4.48037057421,0.00464868918941,0.112656486901,12.2847359836,33.1581,-0.00946516,0.0412582096724
0.484557938422,-4.76704565788,0.366740495267,-0.00900508168782,6.72683e-05,8.3624981263,0.0411252,0.0559132890705,0.209456280552,0.9453,22.9114,-22.0804937173,182,-8.82818850985,0.0084783,16.8364137227,4.70784149698,-7.10577579291,0.00437022992539,0.0473127230316,7.74648267169,33.3211,-0.00900597,0.0415359784961
-6.20372133341,-6.38638458325,0.299941643896,-0.0088311020274,6.70921e-05,2.36708808841,0.0413483,0.00134722605056,0.167648180583,0.942877,22.921,-28.2289740433,183,-14.7506530946,0.00805004,2.878571041,5.82657001172,-11.0561404907,0.00434628260566,0.057326395187,5.02061092305,33.3403,-0.00882694,0.0417678230592
1.19630000265,3.12419624978,0.504347500812,-0.00845869831983,7.03436e-05,24.2509435786,0.041285,0.0117554059071,0.30919004399,0.888145,22.9456,-24.3932859503,184,-7.11909192086,0.00712212,10.7762748862,9.61579472024,5.18726888807,0.00432972245347,0.0972771217576,4.8303275543,33.3665,-0.00846675,0.0417652990518
-1.64204468496,-1.20594024921,0.477570727723,-0.00782898471543,7.17167e-05,20.8899536323,0.0413391,0.0349804565294,0.22395745857,0.923356,23.0601,-22.7504369741,185,-13.5805368201,0.00664038,10.3821927969,8.75537243603,-4.06615169584,0.00431300325069,0.0886088596787,7.93975078092,33.4371,-0.00782742,0.0418385825613
7.00089808715,6.87459352252,0.635064848924,-0.0070611241334,7.92136e-05,34.9545916761,0.0416145,0.197476099001,0.392893023548,0.977665,23.1459,-8.91403618912,186,-9.5549682088,0.00575801,29.0346327618,9.7833275627,10.8227851836,0.0045590487829,0.0939615920273,10.2858223157,33.5183,-0.00706369,0.042197560726
5.48968886173,8.47083204629,0.638903301779,-0.00658239364568,8.18291e-05,37.6001250695,0.0419649,0.0985579574708,0.407897859608,0.950577,23.2373,-17.2196663017,187,-6.53669574911,0.00536207,21.9069668177,10.8262722496,14.1172277705,0.00454516311273,0.106754545384,8.62984199611,33.5975,-0.00658152,0.0425969800147
5.80669884905,4.75798461685,0.528797525115,-0.00558079891171,8.0382e-05,24.8987559928,0.0418443,0.208614820413,0.339433245034,0.956072,23.4017,-7.25599249559,188,-5.82221636682,0.00476891,24.6874144451,6.37230649675,6.25960078964,0.00449180643783,0.0645982355585,8.38390346898,33.5652,-0.0055726,0.0425113863643
-3.2530914303,-5.78580798939,0.391408475998,-0.00565441396006,7.99826e-05,10.0002975708,0.0411718,0.00556839748577,0.192156908945,0.972501,23.5057,-28.4801135268,189,-14.5084010181,0.00470336,2.06265963061,7.32736160024,-9.73103410175,0.00454054501077,0.0737608187776,5.02755536388,33.6102,-0.00565187,0.0418367938063
-0.266439776055,3.2355324846,0.533425884957,-0.00548801500268,7.97365e-05,25.1956952552,0.0410554,0.152177178344,0.313247461767,0.976765,23.5428,-13.4028655573,190,-4.34303974163,0.00460667,8.23623454264,7.21861599865,2.88183303454,0.00453918935055,0.0716561381346,3.66977971616,33.6017,-0.00549328,0.0417676736078
11.0833445126,11.2471790833,0.772156492928,-0.00502702217456,7.79757e-05,50.699753413,0.0410815,0.154187645683,0.478744405652,0.964611,23.624,-12.3336021244,191,-1.02140890848,0.00440347,27.7975487806,12.2299379578,20.6446804208,0.00450150611335,0.120012617003,11.2077541336,33.6569,-0.00501819,0.0417694397278
-7.51812326422,-3.86491312033,0.288347310685,-0.00545431613099,7.99414e-05,0.687540743047,0.0407992,-0.0327685038842,0.18215097836,0.965418,23.6408,-31.1302764618,192,-15.657764273,0.00433611,23.804001772,5.660659848,-9.93653684792,0.00455319738753,0.0570923581634,10.8025855171,33.6748,-0.00545562,0.0415286092574
-10.0192740928,-4.29891633494,0.318256456918,-0.00459063746227,7.67613e-05,4.46892090325,0.04049,-0.00283730610534,0.171252082137,0.925426,23.6422,-26.6615639696,193,-16.7780057886,0.00371415,-0.422793888663,6.15384141399,-9.76707719887,0.00452907677164,0.0627433692496,4.95946158166,33.6563,-0.00459954,0.0411778856805
-13.8769465639,-8.05459454166,0.30491359026,-0.00325377900473,7.65441e-05,1.18691737319,0.0399992,0.0120306000613,0.139535960914,0.983262,23.7072,-27.5914523647,194,-21.490620935,0.000177972,-2.45600074507,5.71762679559,-15.2085971133,0.0045171852333,0.0579753811544,4.95765184958,33.6568,-0.00325753,0.0406941663882
-10.3783386806,-5.44541065375,0.290885532918,-0.00135702349412,7.8538e-05,0.993805987937,0.0389608,0.0324977113116,0.162941750315,0.952314,23.7539,-24.8977299528,195,-20.6132007086,-0.0010882,-1.25237495134,5.33145366832,-11.824407713,0.00467754715374,0.0529652053252,5.96484574732,33.7145,-0.00135343,0.0397286102375
-8.53804616977,-3.5012412684,0.337150465553,-0.000168563428154,7.27337e-05,4.99008074322,0.0387276,0.0724242873881,0.198075830244,0.982089,23.8177,-21.4710470328,196,-25.5860575956,-0.00133178,-2.0641666442,5.94740411118,-8.92957691188,0.00455329426274,0.0593841152651,7.35883024806,33.8495,-0.000173186,0.0394319480423
-7.43456098209,-3.18604671169,0.331731408759,0.000270747029354,7.02442e-05,4.48892674266,0.0384463,0.0903962645673,0.202606356635,0.97485,23.8628,-19.4987363433,197,-17.7063389694,-0.00118925,-0.879661826772,5.51143964404,-8.05834478652,0.00443830227952,0.0549868702559,5.30464795556,33.8747,0.000275254,0.0391445746325
-12.4093456002,-1.49412886792,0.346922948885,0.000753062709849,7.48155e-05,6.90805558147,0.0384604,0.0736158423962,0.230926212752,0.950903,23.8107,-20.0153080507,198,-21.9514797731,-0.00134022,-5.33975624732,5.88725777616,-4.38113497254,0.00459145871658,0.0600410245067,5.28962727555,33.9018,0.000753257,0.0392498943273
-10.0106398553,-2.5174926337,0.338693465402,0.000621900421158,7.67299e-05,6.64110717603,0.0388553,0.0643918914167,0.207931867032,0.92857,23.7991,-20.0683353287,199,-20.5459439494,-0.00107412,-3.13836565187,5.03697232355,-5.95929740177,0.00471932704429,0.0509577976005,5.59574282726,33.9725,0.000625099,0.0396403262978
-12.5700187756,-2.89032928203,0.332196833346,0.000382706751046,8.31616e-05,6.60367998215,0.038776,0.0364984682411,0.19442001483,0.896866,23.8114,-22.3065852021,200,-17.9326797279,0.000220422,-4.05414983282,5.38571721477,-6.80144305125,0.00475989103516,0.0550275216539,3.66553613474,34.0564,0.000377557,0.0396059309049
-9.3608289233,1.73459300199,0.469065643128,0.000169463296498,8.85661e-05,19.9833009847,0.0383471,0.0318410742172,0.273113566856,0.901042,23.8607,-23.1806695147,201,-17.2079385346,-0.000706278,-0.851730171525,5.88193697379,1.22972090507,0.00487055615308,0.0598900426676,4.94857952419,34.0704,0.000175748,0.0393095974661
-1.00514807858,3.3595420057,0.447788608833,3.87890340498e-06,8.54953e-05,17.8793974432,0.0380566,0.154877629902,0.311741576111,0.908246,23.7484,-11.2590026909,202,-12.7929091961,-0.000622786,8.31939227697,6.28275309528,4.70627956575,0.00475414884012,0.0624775715966,5.89902131272,34.0096,5.52908e-06,0.0389237184841
5.53376530177,9.12168965109,0.650729979814,-0.000401210828277,8.29002e-05,38.1939297198,0.0370251,0.240088810037,0.434610509117,0.925825,23.6457,-3.83106508688,203,-12.243414812,-0.000903522,19.7294757696,11.1825430359,16.056424142,0.00476889369236,0.109090747653,7.72947582827,34.0101,-0.000403925,0.0379502086113
-5.43776111466,-0.0115625533932,0.45197400366,0.00056566423081,8.31244e-05,17.5336231755,0.0367804,0.172560851704,0.281742064796,0.920045,23.6416,-10.2519978154,204,-13.0184587876,-0.0021839,5.07951603698,5.35058219427,0.692951885428,0.00475378115248,0.0533443198079,5.05257456516,34.0751,0.000567073,0.0377178969108
-1.93434186705,-3.12128253329,0.344794620264,0.00143749077344,8.30781e-05,7.22702857098,0.0364583,0.0633517987312,0.189819647432,0.898938,23.4891,-19.636704478,205,-26.1159030324,-0.00370706,6.4993417653,5.06336176327,-7.377781386,0.0047150081258,0.0530401147053,9.93959529743,34.0613,0.00143437,0.0373568638457
-4.51301391851,2.67280260924,0.449517176934,0.00282919557312,8.65918e-05,18.7834680583,0.0354342,0.162045529479,0.287610154157,0.875123,23.4089,-8.99552285839,206,-19.4438662322,-0.00442865,17.7126376432,6.41240651609,3.31302401478,0.0048660846947,0.0658837730294,9.96762331789,34.1322,0.00282229,0.0364001253293
4.93884509326,0.659619409272,0.431995300533,0.00405079224362,8.35011e-05,17.8883755255,0.0350722,0.12033997476,0.249230657648,0.83875,23.3009,-12.9362280109,207,-2.47145674323,-0.00551421,13.6101732229,5.91260879753,0.241263508839,0.00472954179102,0.0601969458047,5.36813341202,34.2236,0.0040514,0.036026862037
-6.15923320016,-2.38858138838,0.336498641806,0.00358451173093,8.03698e-05,6.95975694207,0.0343396,0.129180236621,0.22186228242,0.883331,23.2886,-13.3334842889,208,-15.5561160748,-0.00432649,2.46329127213,4.36165320235,-4.22786244272,0.00467286735539,0.0444999226496,5.99950118692,34.2529,0.00357699,0.0352925795942
-6.03335866726,-0.649862112923,0.354195389982,0.00390650727942,7.40509e-05,9.01863635162,0.0333625,0.107192440845,0.248313806103,0.890359,23.3762,-16.0394141903,209,-12.8307484155,-0.00472962,-1.09707342445,5.75061461586,-1.84391404014,0.00456196497954,0.0582876895815,3.57555893959,34.2986,0.00390194,0.0341697301806
-6.62256127619,0.769788560488,0.438722483647,0.00353193195285,6.46306e-05,19.5414231333,0.0326365,0.0825506978541,0.248553873614,0.840153,23.2565,-16.3604820843,210,-20.5297405929,-0.00418645,10.6895190584,5.88698990478,0.29135833402,0.00423978350408,0.0584305262218,9.52475490352,34.3867,0.00352377,0.0333729105738
6.00167354661,6.29004302883,0.492149057328,0.00343666797576,6.22749e-05,24.8708242635,0.0322386,0.155097507329,0.357406268615,0.837879,23.1308,-9.58934487019,211,-8.11007278433,-0.00469836,17.0903191264,6.52506997805,11.0389523686,0.00428285794542,0.0635602843004,8.9433894744,34.546,0.00343929,0.0329189933231
-8.68055809948,1.27015592975,0.356024915099,0.00386764882075,6.24871e-05,11.8344316138,0.0322444,0.100004835508,0.242069949739,0.814315,23.0825,-14.0415866445,212,-52.6401730832,-0.00539965,25.7986935936,5.35656890961,0.35792461069,0.00420850093506,0.0531852812895,25.9503285908,34.6494,0.00386429,0.0329063622231
-0.564193733305,-0.563013763393,0.332217366479,0.0047838640467,5.67944e-05,8.30090850134,0.0320558,0.120372374473,0.212202386949,0.842219,23.0773,-12.5640306229,213,-6.05198035232,-0.00651364,3.8776565401,4.43906781988,-3.40498113083,0.00409308333616,0.0453978123638,3.07947169538,34.7258,0.00477758,0.0326448790168
-4.40742314145,-12.9908128666,0.478642454156,0.00493492268828,5.25749e-05,23.3776419386,0.0316059,-0.340945993008,0.0228889904779,0.872291,23.0799,-58.1906538015,214,-38.0119988221,-0.00593381,13.9760327713,12.7804903163,-22.2720895492,0.00393242384861,0.127415312579,15.3558049304,34.8359,0.00492874,0.0321069674992
-2.20552832605,5.23029225287,0.448816556647,0.00518436355029,5.40797e-05,21.0954200764,0.0316584,0.0446270527716,0.321677958613,0.826837,23.0698,-20.4875318235,215,-43.1294122552,-0.0062768,20.7510478553,9.05670609963,8.04447875698,0.00404320139806,0.0886083847483,19.4048987543,34.9688,0.0051864,0.0321797208046
-1.34046125829,-2.56778746813,0.333117386568,0.00488848476411,5.42119e-05,6.7413127799,0.0313087,0.0858751077578,0.217152224292,0.900757,23.146,-18.7992572004,216,-9.60198495614,-0.00543084,4.9168059509,4.82687666342,-5.24046963112,0.00396025281276,0.0468459158999,4.79011608297,35.068,0.00488942,0.0318337503422
3.91132790478,1.96093781039,0.398943483623,0.00441437016408,5.42146e-05,14.835814763,0.0311702,0.0977266148431,0.262579033146,0.860684,23.0576,-15.3429266219,217,-13.8354144846,-0.00573621,16.1030148974,6.19131065105,1.30861710157,0.00397804442729,0.0612394604112,8.5846542622,35.1528,0.00441471,0.0316801003058
-8.63131178607,-3.37328017493,0.263947420661,0.00411377577632,5.4729e-05,0.716956426058,0.0313345,0.048210842729,0.176549490848,0.87606,23.1208,-20.5294758272,218,-13.7663836678,-0.00473549,8.87325386086,4.79942270087,-7.70602537073,0.00403309265226,0.0487645831004,6.53795396409,35.2305,0.00411444,0.0318840282259
-4.27442866758,3.77355359904,0.466824869722,0.00454570998243,5.5557e-05,21.1841880351,0.0314438,0.107210357785,0.311491048503,0.878589,23.1213,-15.0849058198,219,-14.7376935914,-0.00580515,11.5143974424,7.41587300431,5.58754154853,0.004001946823,0.073407014027,6.67403905166,35.3066,0.00453741,0.0320305739462
-12.7099174354,-2.92082653931,0.408310123353,0.00434447613395,5.17126e-05,15.6488272252,0.0317821,-0.0683427953325,0.191590788599,0.876128,23.087,-32.8333021977,220,-30.115668247,-0.00551009,-0.558214552028,11.337635143,-6.35114203522,0.00396160151967,0.110507211678,10.779506902,35.362,0.00435023,0.0322663969428
1.48195790909,4.58850788163,0.504372740213,0.00498596603169,5.68005e-05,25.4107146121,0.0317041,0.0844419916403,0.317852767628,0.869306,23.0837,-17.0477501314,221,-20.3411097542,-0.00693744,16.9234186006,7.73604762183,6.66042818362,0.00410910163171,0.075573141832,12.051622974,35.4053,0.00497686,0.0323078472292
1.9140086831,-2.42859665328,0.359177825757,0.00682665616334,5.89227e-05,8.80897052369,0.0319111,0.0812769098714,0.200340041416,0.909934,23.1039,-17.78238683,222,-6.75774532599,-0.00970139,15.6348842621,4.91387401575,-6.33843522261,0.0042133569235,0.051404521778,7.86281478581,35.54,0.00683205,0.0324899565528
6.88339634527,2.63576688758,0.432045585015,0.00779633342671,6.26091e-05,17.9112430393,0.0322017,0.0780281749044,0.2935573252,0.888231,23.1641,-18.2294155335,223,-10.1963012545,-0.00925693,20.5604784692,8.20055502306,3.74097070497,0.00426441448643,0.081002451868,9.95774741095,35.5543,0.00779989,0.0328525800104
-1.73790353824,0.560300966319,0.370730003549,0.00839318431208,5.83065e-05,11.3096439628,0.0330405,0.138035501992,0.250607145988,0.892252,23.3049,-12.0355946959,224,-10.9119054433,-0.00985153,5.16696957782,5.69620284919,-0.724511499803,0.00420400113325,0.0566461878957,5.81550160934,35.558,0.00839979,0.0336543077639
-4.78246039602,2.99347745365,0.45447054722,0.00864537277971,6.28261e-05,17.3896424107,0.0334526,0.107678504211,0.314831036386,0.949871,23.3482,-17.5853728724,225,-19.7754568267,-0.00966831,4.31205183329,6.43117856361,3.30585652311,0.0042239088261,0.0636706418578,7.85669653307,35.6624,0.00864672,0.0341211142176
-2.05522251817,4.27186345705,0.472245999091,0.00882403873493,6.1179e-05,18.8617890821,0.0336994,0.132283672634,0.331199746949,0.951574,23.2762,-14.2108107062,226,-11.6870016944,-0.00960401,6.44385339368,6.94754096623,5.02005807321,0.0042052932463,0.07096799421,5.17233587817,35.7732,0.00882275,0.0344117181513
5.48301496031,0.970939279852,0.399194323732,0.00898313824682,6.20987e-05,11.5453670416,0.0336453,0.137187080267,0.270676034051,0.949624,23.2707,-14.2975414193,227,-5.26308393693,-0.0104644,11.9069672828,5.99194096752,-1.01426218814,0.00422664140921,0.0607549814027,5.40111679818,35.8271,0.00898241,0.0343596563072
-1.33828532217,2.86932471256,0.458153932148,0.00950030711952,6.39253e-05,20.6734288235,0.0341811,0.0790935463431,0.300645877056,0.909199,23.2579,-17.7926066483,228,-16.5080220385,-0.0106028,9.66928432265,7.23450707719,4.27861590502,0.00429051413555,0.0724871058631,9.04278733504,35.9295,0.0095128,0.0348435363081
7.4498965327,5.59061084168,0.596090218145,0.00987660712271,6.96582e-05,34.1224254577,0.0347723,0.0438674623532,0.364582150089,0.909821,23.2799,-22.551887491,229,-9.13458307959,-0.0115078,26.8468435001,10.5120656659,10.5251610706,0.00447464581251,0.102934577247,11.5746104796,36.0942,0.00987849,0.0355399797433
-1.58860625882,4.33164408272,0.587627624947,0.0108569784215,7.15603e-05,33.408996104,0.0351785,0.0427505749419,0.337638942933,0.892924,23.3157,-22.4289222099,230,-23.6468831424,-0.0128797,11.9067148408,12.6576202763,7.81035958698,0.00457834114499,0.124011872764,12.1901275573,36.1771,0.0108661,0.0359755768011
-1.76638731895,1.80511832086,0.521918106676,0.0124237921813,7.25665e-05,26.8303376766,0.036204,0.0629544772745,0.281212629778,0.877564,23.3451,-19.5238044546,231,-16.8934686793,-0.0147813,12.3522730484,10.1484843849,2.34707327606,0.00454940219618,0.10129227121,9.57824931063,36.348,0.012431,0.0369177161417
-1.22018966734,2.62592878945,0.505153586493,0.013712063411,7.05472e-05,24.4028618923,0.0370876,0.135594539359,0.296632547226,0.86768,23.3973,-11.4949457282,232,-26.8422328609,-0.0155728,19.7675691806,6.18133831158,4.15137103413,0.00448824044858,0.0623546805729,15.0414293082,36.5063,0.0137077,0.0378434822594
-2.02843161499,-1.01287054499,0.432423663982,0.0147475277127,7.28193e-05,17.6106381352,0.0377609,0.0536422938011,0.235914153132,0.879427,23.4957,-21.5018513516,233,-11.5485684748,-0.0165588,15.2194125375,7.32616020541,-2.64472083701,0.00457225894954,0.0714001934166,9.10265832114,36.5667,0.0147512,0.0384813173605
-0.807435385609,0.271973413568,0.406569358187,0.0150678415465,7.51818e-05,16.5729291664,0.0375535,0.0744757113006,0.248979618452,0.836908,23.4961,-18.7014461565,234,-12.9777410257,-0.0165161,11.3715726629,6.3211963563,0.0356695280269,0.00467120410567,0.0595292096633,7.90010977021,36.7227,0.0150559,0.0383527962299
-3.76782525267,-2.18779350975,0.349487065716,0.0150319586994,7.4598e-05,8.80990549128,0.0376278,0.0824688748402,0.216258643476,0.868489,23.602,-17.6838429134,235,-13.2776439235,-0.015949,2.67147895352,5.27892328002,-4.3645500663,0.00469841391835,0.0533749912962,5.29201102722,36.8617,0.0150341,0.0384061618253
5.36562777353,1.07393210254,0.401672767267,0.0157845820068,7.51962e-05,15.2383453246,0.0376376,0.0658266137191,0.260088798613,0.848603,23.5314,-17.8683053456,236,-14.6478637572,-0.01791,17.202142528,6.91719133698,1.27143255951,0.00464600151598,0.0705293154993,9.68145836924,36.9429,0.0157853,0.0384591992405
-9.83779306054,-3.73884072406,0.297125408068,0.0167155076305,7.63188e-05,3.33771223681,0.0375478,0.0687608139066,0.187864008312,0.864591,23.6183,-18.5892964063,237,-21.6374930021,-0.0183313,-0.0675531768755,4.83894296731,-7.14647441729,0.0047090468461,0.0498077655683,7.08531699972,36.9969,0.0167194,0.0383881755858
-6.37151455602,-2.17000512631,0.320772118289,0.0169719437631,7.01552e-05,6.20931464202,0.0376796,0.0879626694359,0.211554921459,0.857353,23.4678,-17.0474089768,238,-16.6358988682,-0.0182201,9.74425088257,5.01196797761,-4.58592243437,0.00445508641386,0.0503550207461,6.8684833721,37.0172,0.0169719,0.0384717664426
-5.72387399219,-1.97143864697,0.32093142837,0.0177479115519,7.04862e-05,6.20441443596,0.0378015,0.0672047978035,0.214360978254,0.86089,23.4883,-19.0530999854,239,-16.8782679257,-0.0194442,2.97030229483,5.12833045604,-4.37324620872,0.00441772974693,0.0521116494051,6.5390013361,36.9894,0.0177579,0.0386143494941
