AverageEsReturn,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,MinReturn,MaxReturn,MinEsReturn,AverageReturn,StdReturn,AverageDiscountedReturn,AverageAction,AverageQ,AverageY,Iteration,AverageAbsQ,StdEsReturn,PolicyRegParamNorm,AverageQLoss,QFunRegParamNorm,Epoch,AverageAbsY
2774.16117963,2774.16117963,-35.22,0.32739863676,-68.8479575403,4136.17184877,2774.16117963,2724.08176259,1709.6141781,281.803219824,0.999901,35.0985,35.0986605118,2232,35.4301,0.0,177.033,1.4825,170.922,2232,35.4323037582
3008.44755903,3008.44755903,-35.2922,0.310322377266,-586.28515094,4218.02162795,3008.44755903,1918.06624166,2054.45723632,199.435224781,0.999947,35.1724,35.1705738857,2233,35.4952,0.0,177.022,1.19305,171.002,2233,35.494657772
1997.91499843,1997.91499843,-35.2905,0.325810053635,289.119777608,4283.71810648,1997.91499843,2550.13529403,1251.37853854,323.615531477,0.999934,35.1754,35.1741861993,2234,35.5033,0.0,177.025,1.26122,171.027,2234,35.5040081413
2977.16492886,2977.16492886,-35.2168,0.372577088805,-528.204301335,4301.28235138,2977.16492886,2352.73642551,1767.933895,284.871466537,0.999948,35.1085,35.1099921654,2235,35.4375,0.0,177.088,2.20292,171.08,2235,35.4401906544
-278.936463069,-278.936463069,-35.0099,0.343019030259,-97.6003405906,4342.40001296,-278.936463069,2091.97516157,1698.0760356,268.689429995,0.99991,34.8857,34.8864408143,2236,35.239,0.0,177.108,1.65758,171.141,2236,35.2414400906
2958.88958734,2958.88958734,-35.2376,0.345182533579,-10.3762698767,4308.90603621,2958.88958734,2844.05168422,1593.58353103,284.724156446,0.999874,35.1121,35.1113099634,2237,35.4425,0.0,177.134,1.70251,171.196,2237,35.4443622577
3209.21904662,3209.21904662,-35.1692,0.333243680208,-482.120974342,3832.36374952,3209.21904662,2600.5315943,1613.79110427,251.759025197,0.999868,35.0553,35.0547149572,2238,35.3879,0.0,177.144,1.50728,171.179,2238,35.3906078485
2847.90520815,2847.90520815,-35.0228,0.326595075636,125.739156627,4089.41814855,2847.90520815,3372.00921978,1227.8449444,287.623961043,0.999876,34.9113,34.9107834984,2239,35.2616,0.0,177.189,1.28719,171.222,2239,35.2620419733
2805.07339506,2805.07339506,-35.165,0.325489223862,-375.545709652,4186.15884106,2805.07339506,1788.17084461,1403.52496542,267.373310107,0.999832,35.0431,35.0430581848,2240,35.3787,0.0,177.227,1.42317,171.254,2240,35.3815977684
-160.208392609,-160.208392609,-35.1182,0.336735866206,-298.243364661,4172.79597567,-160.208392609,2347.80269506,1669.02494541,279.253612778,0.999933,34.9926,34.992275765,2241,35.3281,0.0,177.184,1.49268,171.297,2241,35.3308771687
3107.78098007,3107.78098007,-35.035,0.322074084103,518.809780129,4043.36884684,3107.78098007,3419.69149343,1004.10780068,302.03771744,0.999904,34.9098,34.9089564318,2242,35.2624,0.0,177.222,1.30262,171.343,2242,35.2640415717
313.876187096,313.876187096,-35.0599,0.330546192963,1295.6429604,4118.93147963,313.876187096,3654.6228927,799.203733547,303.293514653,0.999815,34.9398,34.9383026153,2243,35.284,0.0,177.245,1.45216,171.378,2243,35.2844320445
2748.51655593,2748.51655593,-35.0469,0.330658684984,-567.856713897,4127.94311626,2748.51655593,3024.7643052,1612.05187854,256.252157118,0.999917,34.9197,34.9201251262,2244,35.2642,0.0,177.274,1.51333,171.374,2244,35.267772062
2813.6819133,2813.6819133,-35.1485,0.320178233043,-73.7676947737,4241.30201669,2813.6819133,2555.20917171,1698.68693943,293.723336142,0.999929,35.0286,35.0282278162,2245,35.3641,0.0,177.3,1.25652,171.404,2245,35.3660988385
2375.83527815,2375.83527815,-35.041,0.348413313586,-467.274976951,3911.99737463,2375.83527815,2819.01325693,1429.6535941,285.206869469,0.999929,34.928,34.9268696354,2246,35.2673,0.0,177.357,1.78448,171.414,2246,35.2682378093
2989.30616677,2989.30616677,-35.1015,0.354722160621,-260.383940989,3820.12664539,2989.30616677,1711.42064901,1521.77073362,215.051868953,0.99993,34.9785,34.9792777111,2247,35.3169,0.0,177.477,1.84277,171.458,2247,35.3195984143
2940.38202299,2940.38202299,-35.0422,0.318442812925,-271.047753696,3167.36084768,2940.38202299,919.052053693,942.424784366,213.174609128,0.999965,34.958,34.9587499963,2248,35.2978,0.0,177.468,1.20306,171.517,2248,35.30120873
2646.17444813,2646.17444813,-34.9281,0.330675235501,85.3821403378,3836.45261615,2646.17444813,2094.70295351,1313.6452024,278.082284102,0.999901,34.8318,34.8293413512,2249,35.1863,0.0,177.567,1.38642,171.53,2249,35.1868122605
2409.7696571,2409.7696571,-35.0126,0.342233217458,-711.793214217,3853.30369156,2409.7696571,2173.50105724,1705.97368617,241.275482564,0.999881,34.9053,34.9049031691,2250,35.2504,0.0,177.592,1.62356,171.559,2250,35.2514944437
-48.194567088,-48.194567088,-35.0086,0.345388228025,-487.566337801,3823.44987187,-48.194567088,1543.15459679,1786.62492552,229.554456813,0.999892,34.8921,34.8915322774,2251,35.2363,0.0,177.686,1.72475,171.632,2251,35.2381653087
2650.00161663,2650.00161663,-35.0007,0.340839957048,1000.65004752,4084.92726968,2650.00161663,3166.14902603,938.026942272,306.75923722,0.999873,34.886,34.8863155622,2252,35.2346,0.0,177.776,1.69781,171.676,2252,35.2366512412
2695.11174241,2695.11174241,-34.9026,0.314773332305,2633.53776797,4022.03565489,2695.11174241,3755.59031052,389.272609357,300.16502082,0.999847,34.7865,34.7861079147,2253,35.1501,0.0,177.797,1.21947,171.726,2253,35.1520545163
2956.08735356,2956.08735356,-34.9894,0.337765385502,3064.85010489,3996.08606282,2956.08735356,3762.58763003,248.462302499,298.470803476,0.999926,34.8567,34.8562322683,2254,35.2073,0.0,177.849,1.67878,171.787,2254,35.2089064583
2689.10376594,2689.10376594,-34.9444,0.331206454332,-305.1884439,4329.45230141,2689.10376594,2399.16641814,1785.03749493,259.606960956,0.999879,34.8102,34.8082371538,2255,35.1718,0.0,177.93,1.60098,171.843,2255,35.1720949652
2696.12203826,2696.12203826,-35.0323,0.353325722938,74.4665545736,4310.54692575,2696.12203826,2757.38026632,1440.07411483,289.618327581,0.999904,34.9097,34.9105094327,2256,35.2657,0.0,177.907,1.79829,171.886,2256,35.2690905453
3012.25747721,3012.25747721,-35.0955,0.322641236603,-525.956511804,4034.2737622,3012.25747721,1988.12711855,1783.57474789,214.897127259,0.999953,34.9771,34.9768981385,2257,35.324,0.0,177.892,1.26199,171.893,2257,35.3262512463
2800.59220676,2800.59220676,-34.9689,0.322932705604,-430.85536538,4183.75454803,2800.59220676,2624.47223992,1650.40223042,245.595797497,0.999934,34.8599,34.8589349536,2258,35.2245,0.0,178.014,1.32541,171.911,2258,35.2261428615
2453.27587061,2453.27587061,-35.1256,0.326377517107,1484.02128033,4143.66118483,2453.27587061,3676.64375774,745.476522283,310.672449348,0.99987,35.0034,35.0024070567,2259,35.3532,0.0,178.035,1.41149,171.952,2259,35.3546981071
2667.35394808,2667.35394808,-35.1166,0.33461618173,989.562602717,4132.46366192,2667.35394808,2889.86536691,1044.9440115,298.702738803,0.999761,34.995,34.995319086,2260,35.3367,0.0,178.016,1.56199,171.995,2260,35.3392374864
2967.04659397,2967.04659397,-35.0311,0.347764665587,2472.73599454,4117.05686301,2967.04659397,3675.17540353,433.655012735,305.438810757,0.999836,34.9142,34.9141431977,2261,35.2683,0.0,177.985,1.75384,172.039,2261,35.2712784977
3004.14101458,3004.14101458,-35.0439,0.330159451749,2783.33297194,4166.64140222,3004.14101458,3792.93907589,371.594945996,311.261255361,0.999816,34.9341,34.9337686816,2262,35.2836,0.0,178.025,1.45543,172.061,2262,35.2859505919
2759.59871665,2759.59871665,-35.0626,0.335344600217,-569.924468625,3957.07040758,2759.59871665,2955.97134003,1522.45826293,274.153294031,0.999893,34.95,34.9508590755,2263,35.2981,0.0,177.989,1.58705,172.117,2263,35.3012037963
2569.2083658,2569.2083658,-35.0873,0.344703411993,1616.18608961,4139.06013763,2569.2083658,3350.38429787,895.585530339,313.566517539,0.999803,34.9774,34.9760221622,2264,35.3227,0.0,178.042,1.72211,172.12,2264,35.3230266435
2688.99190971,2688.99190971,-35.0106,0.358817856042,1301.34677799,4128.34762574,2688.99190971,2876.25270549,1094.85694844,292.381982186,0.999966,34.9061,34.9056214933,2265,35.2506,0.0,178.119,2.0035,172.132,2265,35.2524878297
2441.32135734,2441.32135734,-35.0669,0.319481725644,-50.2299618023,4176.19602366,2441.32135734,2635.32610054,1700.22405495,290.636885875,0.999935,34.9515,34.9509302769,2266,35.2913,0.0,178.155,1.2187,172.174,2266,35.2936630749
2906.28466754,2906.28466754,-35.1097,0.319450853687,1330.38205608,4061.8600872,2906.28466754,3571.99781509,768.416286562,294.163874177,0.999912,34.9997,34.9998545871,2267,35.3361,0.0,178.19,1.12188,172.193,2267,35.3374112912
2458.22916735,2458.22916735,-34.9386,0.348733743173,79.1941062684,3769.94991824,2458.22916735,2863.85460642,1303.12284548,268.232521911,0.999904,34.8259,34.8257952451,2268,35.1766,0.0,178.187,1.77238,172.222,2268,35.1790577153
2515.41472485,2515.41472485,-35.0091,0.325827575791,3487.10974121,3964.46205285,2515.41472485,3670.5003751,126.053008822,283.018525364,0.999903,34.9061,34.9051385821,2269,35.2489,0.0,178.26,1.26937,172.241,2269,35.2503305551
2451.25151783,2451.25151783,-34.9709,0.333559168474,3473.29601419,3826.84706984,2451.25151783,3640.30343096,116.103856783,276.627370099,0.999862,34.8631,34.8629787796,2270,35.2064,0.0,178.394,1.57175,172.239,2270,35.2086122204
2545.54795777,2545.54795777,-35.0151,0.313135547532,3466.08649568,3980.00162558,2545.54795777,3789.56167845,147.078667278,297.727693709,0.999912,34.9048,34.9046039958,2271,35.2503,0.0,178.445,1.19994,172.256,2271,35.2523540736
2646.39979293,2646.39979293,-35.0484,0.350712133713,2853.38925005,3986.39842855,2646.39979293,3743.66963724,317.644526835,298.455184678,0.999833,34.923,34.9229139417,2272,35.2589,0.0,178.456,2.0609,172.303,2272,35.2606180513
2926.80412788,2926.80412788,-35.0642,0.337917009325,-582.756963347,3818.98771528,2926.80412788,2711.56936112,1706.53075038,230.684309995,0.999936,34.9523,34.9519586534,2273,35.2811,0.0,178.437,1.89218,172.304,2273,35.2833374309
2772.19703965,2772.19703965,-34.8758,0.301308954021,-593.793771728,3893.79257682,2772.19703965,3301.01429505,1303.6433358,258.879659298,0.99989,34.765,34.7642657601,2274,35.1185,0.0,178.408,1.15006,172.33,2274,35.1202985277
2764.61915403,2764.61915403,-34.9855,0.307751928059,1403.22205215,3971.57794118,2764.61915403,3472.93331186,724.94226932,293.835446775,0.999925,34.8721,34.871906365,2275,35.217,0.0,178.555,1.05624,172.35,2275,35.2185124359
2901.05711346,2901.05711346,-34.9492,0.326195960182,1462.28981065,3979.94918366,2901.05711346,3468.64584397,708.341413761,299.352154903,0.999879,34.8331,34.8330099988,2276,35.1783,0.0,178.567,1.48406,172.41,2276,35.1801004457
2546.16535381,2546.16535381,-35.0114,0.330953577103,151.239829054,4008.22787941,2546.16535381,3178.90837523,1171.47775297,282.053675584,0.999916,34.8968,34.8963383166,2277,35.2397,0.0,178.59,1.60501,172.454,2277,35.2410897772
2587.43204257,2587.43204257,-34.9232,0.327512790875,-578.049336898,3829.24351342,2587.43204257,3092.23585052,1290.83578167,249.321832146,0.999912,34.8144,34.8146496919,2278,35.1665,0.0,178.609,1.41086,172.525,2278,35.1689202505
2648.74170761,2648.74170761,-34.8348,0.335902363086,-497.907272914,3965.48065739,2648.74170761,3367.20498818,1292.10780768,255.611499979,0.999904,34.725,34.7243584139,2279,35.0791,0.0,178.634,1.6836,172.565,2279,35.0808439313
2557.03297837,2557.03297837,-34.9966,0.328121426883,1428.74976533,3839.24018653,2557.03297837,3427.13911282,673.181261842,265.900706556,0.999905,34.878,34.8779902116,2280,35.2154,0.0,178.641,1.49773,172.571,2280,35.2170698755
2767.54892053,2767.54892053,-34.8709,0.340977931964,3573.50039225,4035.35040794,2767.54892053,3871.83250229,136.933267991,292.431752945,0.999893,34.7587,34.7579741853,2281,35.1051,0.0,178.652,1.66684,172.58,2281,35.1071659622
2855.63419099,2855.63419099,-35.0802,0.320628725494,-145.309970194,4020.81915895,2855.63419099,3297.58701977,1328.88716681,289.487561105,0.999947,34.9676,34.9672108464,2282,35.2907,0.0,178.678,1.35368,172.619,2282,35.2922653368
2916.86757707,2916.86757707,-34.9723,0.318823032709,3480.23865435,4443.90375374,2916.86757707,3899.20854272,289.27056191,312.310109075,0.999905,34.8557,34.8558056431,2283,35.1919,0.0,178.734,1.40225,172.651,2283,35.1940872377
2985.27872205,2985.27872205,-34.9904,0.321105918952,-392.210764847,3884.44102462,2985.27872205,2058.62449273,1593.33567433,243.904569117,0.999916,34.8708,34.8703721855,2284,35.2049,0.0,178.814,1.40716,172.687,2284,35.2062837781
2486.1840311,2486.1840311,-34.9068,0.297996275733,133.391902148,3909.72811591,2486.1840311,2153.13441436,1454.57838731,280.024624045,0.999888,34.7979,34.7963274105,2285,35.1359,0.0,178.821,0.875996,172.712,2285,35.1365788931
2841.76541224,2841.76541224,-34.9571,0.323520447295,257.273180296,4126.14418288,2841.76541224,2367.67262757,1453.86812875,258.120883372,0.999909,34.8404,34.8398348633,2286,35.173,0.0,178.83,1.24033,172.753,2286,35.1740260661
2315.32851519,2315.32851519,-35.0236,0.336900488385,228.351346606,4164.13384312,2315.32851519,2502.2219033,1198.28310481,237.208956044,0.999847,34.9013,34.9012973437,2287,35.2239,0.0,178.849,1.50594,172.805,2287,35.225224154
2623.54595922,2623.54595922,-35.0457,0.35232391493,1186.44718732,4057.43390325,2623.54595922,3341.75283603,752.100297269,275.116628819,0.999853,34.9282,34.9280917867,2288,35.2443,0.0,178.856,1.85212,172.885,2288,35.2456581133
1287.90891941,1287.90891941,-34.9179,0.332094491229,2112.2660846,3929.51542188,1287.90891941,3574.18818642,514.345317088,268.484931329,0.999891,34.787,34.7861698767,2289,35.1178,0.0,178.907,1.48808,172.922,2289,35.1201653224
2727.14047022,2727.14047022,-34.8738,0.330317371248,-522.739346204,4267.65697658,2727.14047022,3369.41639326,1370.31084778,285.37271713,0.999889,34.746,34.7454821683,2290,35.0841,0.0,178.957,1.57907,172.946,2290,35.0855310512
2574.47510833,2574.47510833,-34.8875,0.321275616816,1785.58197213,4189.97563671,2574.47510833,3422.53614695,798.576838113,290.472904369,0.999837,34.7617,34.7609448762,2291,35.0961,0.0,178.984,1.33826,172.969,2291,35.0976181126
820.771074606,820.771074606,-34.8858,0.349823518857,171.720300038,4047.25476388,820.771074606,2974.2486689,1028.53135161,278.559181552,0.999842,34.7878,34.7879041592,2292,35.117,0.0,179.027,1.76995,173.051,2292,35.1187886397
2367.41880074,2367.41880074,-34.8837,0.336779261803,-48.3873606864,3911.90883606,2367.41880074,2421.21837401,1478.92837961,245.639214012,0.99992,34.7679,34.7661550775,2293,35.0959,0.0,179.036,1.6313,173.106,2293,35.0965126335
2884.05245803,2884.05245803,-34.9212,0.319559060018,860.043720128,3927.22120657,2884.05245803,3347.51823117,844.261370004,279.287695105,0.999791,34.7989,34.7997515367,2294,35.1234,0.0,179.059,1.10643,173.15,2294,35.1259670205
2803.76438671,2803.76438671,-34.955,0.339598295259,1902.1436969,3773.54834496,2803.76438671,3368.59319292,558.056575561,270.975272414,0.999875,34.8191,34.8185062833,2295,35.1446,0.0,179.072,1.45229,173.178,2295,35.1460153163
-225.116338344,-225.116338344,-34.9756,0.336477681462,480.90460693,3756.93150776,-225.116338344,2730.61108055,1220.24047714,254.033230863,0.999932,34.8404,34.8402971448,2296,35.1722,0.0,179.076,1.40469,173.232,2296,35.1738601403
518.842338402,518.842338402,-34.8687,0.341189793365,-583.433933059,3967.99237069,518.842338402,2456.90241668,1917.1278532,218.271885674,0.999921,34.7522,34.7508127135,2297,35.0892,0.0,179.095,1.53558,173.249,2297,35.0898738547
2711.04944494,2711.04944494,-34.8715,0.33905524466,-390.490852462,4063.82404674,2711.04944494,2715.98136257,1450.78393932,259.710671696,0.99984,34.7541,34.7544248027,2298,35.0962,0.0,179.132,1.59464,173.286,2298,35.0975851076
2768.35842618,2768.35842618,-34.9642,0.33907492394,-591.051202637,3896.00757183,2768.35842618,2083.46025816,1629.44922353,252.012072993,0.999894,34.8398,34.8399347861,2299,35.1677,0.0,179.228,1.59924,173.231,2299,35.1705160706
2816.87707205,2816.87707205,-34.9537,0.32200106414,369.97752614,3793.83040211,2816.87707205,2488.68585495,1271.31394297,274.657664033,0.999925,34.8309,34.8301421619,2300,35.1601,0.0,179.258,1.26534,173.298,2300,35.1619849406
572.569011328,572.569011328,-34.8593,0.328718662296,-588.955397201,4018.72044955,572.569011328,2484.07816614,1736.34537889,220.725579322,0.99996,34.7357,34.7365763237,2301,35.0796,0.0,179.282,1.33538,173.341,2301,35.082731208
1217.30849152,1217.30849152,-34.8472,0.340225419221,-679.663427655,4051.77348708,1217.30849152,1711.6175312,1728.73689951,230.029845494,0.999887,34.7249,34.7237012547,2302,35.0677,0.0,179.293,1.72034,173.352,2302,35.0676892422
2762.03761815,2762.03761815,-34.8819,0.322287313409,122.096618728,3986.01551268,2762.03761815,2242.35641728,1521.70600678,271.830371602,0.999921,34.768,34.7686761932,2303,35.1064,0.0,179.362,1.19145,173.36,2303,35.109327803
2673.80233957,2673.80233957,-34.9489,0.337658101444,-575.359132072,4108.34381566,2673.80233957,2075.38000943,1622.86241646,229.070670027,0.999905,34.8337,34.8322271106,2304,35.1671,0.0,179.375,1.41246,173.393,2304,35.1679754441
2813.68556521,2813.68556521,-34.8811,0.338893206312,331.35147773,4058.20816316,2813.68556521,2678.9351001,1066.97072373,292.777869634,0.99991,34.7675,34.7668546714,2305,35.1056,0.0,179.513,1.24825,173.422,2305,35.1068247477
695.10144494,695.10144494,-34.7945,0.338409750342,1435.76468534,4100.77212036,695.10144494,3538.32937886,771.600108683,307.064240531,0.999933,34.6685,34.6675520025,2306,35.0188,0.0,179.505,1.30374,173.439,2306,35.0208579844
2785.45959567,2785.45959567,-34.8183,0.362387374972,-190.990538409,4421.07333251,2785.45959567,2969.97788969,1538.20995052,293.158206879,0.999879,34.6926,34.6921137599,2307,35.0407,0.0,179.582,1.9481,173.502,2307,35.0424047974
535.863207256,535.863207256,-34.8899,0.357147644668,-566.137791913,3961.23472005,535.863207256,1915.2573581,1770.55032151,202.204671591,0.999933,34.7568,34.755388605,2308,35.0985,0.0,179.548,1.84297,173.492,2308,35.1000213106
1958.09242275,1958.09242275,-34.707,0.343957484169,-723.414355323,4094.89570244,1958.09242275,2115.31699548,1853.86974,220.110421634,0.999917,34.593,34.5932198554,2309,34.9538,0.0,179.574,1.48454,173.53,2309,34.9559656354
2612.28943489,2612.28943489,-34.8954,0.342901854907,-529.451189102,3124.57048884,2612.28943489,918.733459315,1348.35695764,174.073707743,0.999951,34.7745,34.773725634,2310,35.1184,0.0,179.607,1.4404,173.556,2310,35.119563685
2734.06366643,2734.06366643,-34.8676,0.359842488244,-558.153375213,3140.44167454,2734.06366643,989.557432808,1130.94280419,192.317749487,0.999937,34.7596,34.7599419572,2311,35.1029,0.0,179.702,1.53174,173.558,2311,35.1060542809
433.793919253,433.793919253,-34.8601,0.334012232841,-277.791406392,3719.54454096,433.793919253,1610.5822938,1467.4657904,251.279717385,0.999906,34.7445,34.7435361301,2312,35.0903,0.0,179.738,1.11453,173.635,2312,35.0903938623
2313.06813156,2313.06813156,-34.7251,0.366666447093,-477.951004236,4317.30432536,2313.06813156,1038.15127955,1580.05112648,200.054803892,0.999926,34.6024,34.601150783,2313,34.964,0.0,179.8,1.81086,173.639,2313,34.9653426144
2737.89161784,2737.89161784,-34.6985,0.333664889544,-489.434122964,4126.09604183,2737.89161784,2640.72125089,1615.20344857,253.281073484,0.999908,34.5874,34.586827799,2314,34.9491,0.0,179.848,1.27283,173.65,2314,34.950727503
2570.89235393,2570.89235393,-34.7061,0.338139365111,-678.542623068,4363.33338655,2570.89235393,1900.35615222,1968.85549485,272.831587988,0.999911,34.5808,34.5819127765,2315,34.943,0.0,179.945,1.30386,173.683,2315,34.9462278727
2820.40914828,2820.40914828,-34.8156,0.328967478802,-491.451948808,4195.89354931,2820.40914828,2071.74910812,1739.5886445,244.769761646,0.999911,34.6952,34.6943707358,2316,35.0451,0.0,179.938,1.26412,173.723,2316,35.0468637269
25.1379091291,25.1379091291,-34.8873,0.3314616062,-341.31832823,4309.08187178,25.1379091291,2508.34992676,1921.58619354,260.553157478,0.99992,34.7535,34.752925301,2317,35.0962,0.0,179.873,1.35552,173.745,2317,35.0986459154
1921.10916345,1921.10916345,-34.8824,0.327327915251,-461.643286062,4240.51153121,1921.10916345,2550.59225893,1673.87433407,266.469172676,0.99988,34.7518,34.7513494138,2318,35.1004,0.0,179.893,1.38789,173.791,2318,35.1019506926
2823.26159832,2823.26159832,-34.8128,0.336278281646,115.416151252,3929.80400794,2823.26159832,2286.22605778,1396.10059797,272.9265098,0.999925,34.6865,34.6870699727,2319,35.0394,0.0,179.889,1.54889,173.835,2319,35.0434150238
2721.17892705,2721.17892705,-34.8505,0.336116595734,-538.224991197,3964.0742146,2721.17892705,2032.37166485,1573.16030045,268.574478119,0.999883,34.7181,34.7185743902,2320,35.0694,0.0,179.95,1.44166,173.87,2320,35.072257855
2681.87619916,2681.87619916,-34.8638,0.319726327239,-568.634379564,4014.545018,2681.87619916,2658.10639813,1434.61128337,275.323152693,0.999914,34.7353,34.7334120683,2321,35.0898,0.0,179.908,1.34384,173.909,2321,35.09122258
3081.50168698,3081.50168698,-35.0027,0.336968643591,-577.278871956,4256.39267837,3081.50168698,2061.33306851,1951.89962532,241.921828645,0.999932,34.8739,34.8735059418,2322,35.2158,0.0,179.972,1.67256,173.934,2322,35.2169743683
2962.71798456,2962.71798456,-34.8232,0.317664566715,-519.144342913,4153.61412008,2962.71798456,2576.01728851,1753.09375791,250.926088599,0.999915,34.6977,34.6974818821,2323,35.0573,0.0,180.024,1.3032,173.975,2323,35.0598413589
3109.99080255,3109.99080255,-34.8596,0.332797293861,-415.440330817,4524.40334774,3109.99080255,3050.5926077,1494.85121425,276.038562494,0.999892,34.7369,34.735317019,2324,35.095,0.0,179.999,1.51346,173.982,2324,35.0959773324
3214.67875238,3214.67875238,-34.7782,0.350718461745,-180.912655859,4251.0826591,3214.67875238,2407.40221568,1870.96565969,299.364933305,0.999902,34.6539,34.6544436061,2325,35.0191,0.0,180.016,1.87112,174.017,2325,35.0218898794
3073.93794982,3073.93794982,-34.8622,0.330919438956,-564.557229329,4130.84640827,3073.93794982,1646.24926094,1865.35940067,192.882311373,0.999979,34.7341,34.7322267064,2326,35.0889,0.0,179.987,1.61723,174.073,2326,35.0893779706
217.965149499,217.965149499,-34.8638,0.323722789745,-508.650819274,4238.82923223,217.965149499,1954.50727264,1656.79434609,269.993976087,0.999977,34.7442,34.7454719253,2327,35.0965,0.0,180.026,1.36471,174.087,2327,35.1011594129
2994.96173933,2994.96173933,-34.846,0.341816193859,-572.891956069,4289.86845648,2994.96173933,1651.50437171,1898.91717108,237.015909996,0.999954,34.7189,34.7190187432,2328,35.0724,0.0,180.037,1.77608,174.15,2328,35.0746832722
3269.46850259,3269.46850259,-34.8566,0.330461373904,-574.52745839,3620.78095014,3269.46850259,798.714095627,1246.82662778,192.918927351,0.999979,34.7284,34.7286936891,2329,35.0821,0.0,180.125,1.53335,174.2,2329,35.0846252514
3065.65631732,3065.65631732,-34.9203,0.340300682011,-581.009851401,2007.93989821,3065.65631732,250.268526027,742.415569419,183.079216837,0.999911,34.791,34.7874129221,2330,35.1365,0.0,180.143,1.60367,174.221,2330,35.1362519325
2960.87368467,2960.87368467,-34.9217,0.325595538393,-425.098547976,4111.77672638,2960.87368467,1871.12125726,1577.35210298,234.765473153,0.999928,34.7983,34.8004907858,2331,35.1456,0.0,180.193,1.21153,174.244,2331,35.1494562031
1171.2679174,1171.2679174,-34.7562,0.327651306663,-569.815266357,3861.22898978,1171.2679174,1535.75880322,1545.81291408,210.598666569,0.999968,34.6396,34.6397826585,2332,35.004,0.0,180.225,1.1927,174.336,2332,35.0080193246
2185.11804271,2185.11804271,-34.8327,0.33662477288,585.784741621,4044.07365776,2185.11804271,2751.07682041,1370.62518588,300.54102673,0.999943,34.7139,34.7130991464,2333,35.075,0.0,180.245,1.44031,174.398,2333,35.0768535351
2351.50093685,2351.50093685,-34.9408,0.336804334028,-558.506229717,4247.39266143,2351.50093685,2673.16633649,1869.42270929,258.071405957,0.999927,34.8303,34.8291012409,2334,35.1769,0.0,180.284,1.52615,174.414,2334,35.1783050543
272.342761576,272.342761576,-34.7307,0.33176638057,-778.302630203,4304.48266188,272.342761576,2271.58261229,1938.17931776,243.66102321,0.9999,34.5997,34.5968690487,2335,34.9674,0.0,180.257,1.4496,174.425,2335,34.9674866274
2799.47594538,2799.47594538,-34.8281,0.341247475514,923.296178447,4158.46734824,2799.47594538,2902.45080896,1184.66370266,301.551515213,0.999891,34.7116,34.7136031979,2336,35.0688,0.0,180.245,1.59845,174.417,2336,35.0736360741
2761.95111909,2761.95111909,-34.8,0.330929766323,630.487368029,4388.45291535,2761.95111909,3825.69376251,1076.49713142,301.03315192,0.999969,34.6752,34.6750683981,2337,35.039,0.0,180.281,1.33296,174.46,2337,35.0409547841
3164.28501051,3164.28501051,-34.837,0.325665030524,-237.499726816,4382.1073467,3164.28501051,3385.02894425,1349.99863518,296.63255975,0.999961,34.725,34.7247886081,2338,35.0806,0.0,180.321,1.39311,174.478,2338,35.0822053432
3216.01206628,3216.01206628,-34.6496,0.317967944065,-651.120119275,3966.25877205,3216.01206628,2062.66909144,1565.34027906,247.054635643,0.999926,34.5432,34.5423124102,2339,34.9235,0.0,180.311,1.32074,174.53,2339,34.9252890126
2887.1109657,2887.1109657,-34.7354,0.311204941221,-676.47723329,4143.67472862,2887.1109657,2387.50297273,1522.07215824,246.960582376,0.999835,34.6251,34.6247450748,2340,34.9922,0.0,180.309,1.05325,174.547,2340,34.993638774
2660.60398279,2660.60398279,-34.7234,0.345378413475,964.497499639,3816.93043158,2660.60398279,2819.23117435,1059.74352877,275.950683753,0.999859,34.6159,34.6164134671,2341,34.9847,0.0,180.34,1.67376,174.563,2341,34.9874859287
2382.18898702,2382.18898702,-34.7407,0.327579594578,37.5151669897,2896.99140773,2382.18898702,1240.14039533,978.655108084,216.469707018,0.999945,34.6339,34.6321719071,2342,35.0016,0.0,180.439,1.46861,174.586,2342,35.0025284863
2415.43838589,2415.43838589,-34.8001,0.322003962628,-436.297491028,3664.45543585,2415.43838589,1857.50137928,1504.65324471,238.719875196,0.999936,34.692,34.6904614784,2343,35.0534,0.0,180.423,1.36617,174.628,2343,35.0546016046
2243.82333996,2243.82333996,-34.7557,0.336283618656,-767.798958449,4187.1049637,2243.82333996,1445.94982866,1781.52132384,210.529201441,0.99992,34.6398,34.6407153529,2344,35.0093,0.0,180.438,1.53852,174.613,2344,35.0119948777
2362.32412025,2362.32412025,-34.6805,0.33468176478,-583.648247915,3520.77999631,2362.32412025,869.833752321,1267.09770238,212.132211064,0.999925,34.5721,34.572474621,2345,34.9479,0.0,180.434,1.43604,174.654,2345,34.9502969509
1159.79088085,1159.79088085,-34.7502,0.349213323391,-561.223393361,4228.38768685,1159.79088085,3010.86484504,1391.56812268,271.735460786,0.999835,34.6334,34.6319839237,2346,34.9947,0.0,180.472,1.65937,174.689,2346,34.9962570752
-154.310140725,-154.310140725,-34.6037,0.301871647206,563.209382731,4226.14708927,-154.310140725,3118.10731092,1289.62202958,311.356258355,0.999884,34.487,34.4861255015,2347,34.8736,0.0,180.537,1.07495,174.68,2347,34.8747240869
