AverageDiscountedReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsY,StdReturn,MinReturn,MaxReturn,PolicyRegParamNorm,AverageEsReturn,AverageQ,AverageReturn,AverageQLoss,AverageY,Epoch,StdEsReturn,MinEsReturn,AverageAction,MaxEsReturn,AverageAbsQ,Iteration,AveragePolicySurr
105.557178485,0.588890696413,180.818,21.0850655405,22.5984217987,47.7494007055,172.724774229,200.927,109.98304519,20.8229,159.185570316,1.65622,20.822972788,905,61.6517750246,7.35840863669,0.999747,183.215340037,21.095,905,-20.9566
108.290931731,0.565258595895,180.881,20.9209635267,5.11423143705,153.157453341,173.343135066,201.092,130.3566106,20.6692,164.284556843,1.41776,20.6696828634,906,57.7009155891,10.8186439483,0.999693,190.280058653,20.9277,906,-20.7768
176.324491782,0.575779227634,180.974,20.8066459916,6.46493968941,346.752650408,378.098054459,201.369,208.4533257,20.5644,364.279721623,1.68136,20.567964663,907,65.7185857721,90.6500030688,0.99955,346.609773465,20.8074,907,-20.6307
167.218672135,0.565980504605,181.055,20.728524827,10.9013252147,314.289595695,366.184317606,201.547,279.087050716,20.5087,342.064557828,1.56025,20.5096771048,908,120.702291637,41.0732039479,0.999204,407.613930971,20.7332,908,-20.677
170.78968359,0.57818194797,181.09,20.6406986712,94.3445496725,306.437644997,615.814234417,201.517,281.689668546,20.4188,423.599946812,1.63196,20.4175586917,909,146.210090271,33.2231451253,0.999115,521.907618458,20.6482,909,-20.6881
154.186221491,0.562679748966,181.207,20.6391891701,35.072906413,322.825414156,573.851056888,201.565,320.010189642,20.427,347.972304267,1.61245,20.4279614159,910,113.993853399,77.8677155974,0.998978,484.021102082,20.6467,910,-20.7201
150.970898865,0.559433735363,181.274,20.77882525,21.0002705821,330.652311161,475.945264648,201.643,234.525394115,20.5835,352.656151281,1.58358,20.5833799797,911,130.955142996,38.6141990083,0.999132,375.284610141,20.7873,911,-20.8767
146.099041198,0.519603905465,181.302,20.856749662,15.8468226805,303.359513503,384.94246718,201.653,305.952981649,20.6603,328.345187264,1.29445,20.6627318666,912,94.036931378,160.55757919,0.999228,415.336673567,20.8615,912,-20.9379
146.988566255,0.552051444917,181.359,20.7760510344,91.1579939418,310.4094624,767.933994652,201.718,303.303325941,20.5987,384.638510008,1.53315,20.6003452908,913,118.950156104,124.767822923,0.999227,470.230051384,20.7807,913,-20.9025
148.56110225,0.546417240691,181.465,20.887285715,156.804550468,337.795529697,798.650581925,201.671,283.466928491,20.718,486.392038926,1.47588,20.7185463869,914,142.728441417,108.842275992,0.999178,503.354401838,20.8937,914,-21.0335
132.97916179,0.55330167745,181.584,20.983384974,122.041428563,101.921097472,611.629220192,201.696,464.403824755,20.8234,361.375267355,1.63188,20.8255452426,915,326.587653032,37.6283297007,0.999083,858.938899533,20.988,915,-21.1505
76.728820657,0.545689095203,181.654,20.9668472826,6.7236936797,100.626382633,165.267893294,201.649,222.701554843,20.8061,104.797162946,1.53695,20.8089626159,916,186.040038695,18.5198440808,0.999478,600.966705547,20.9715,916,-21.1467
84.8740152637,0.547731405036,181.739,21.1182527345,1.93388623542,115.356553918,123.120034082,201.674,171.755803671,20.9711,118.614014617,1.60011,20.9734503051,917,120.83782506,26.5600824225,0.999329,454.54964319,21.1243,917,-21.3061
109.779892228,0.551272520025,181.769,21.1483143934,127.675577627,118.363023926,631.977453861,201.779,278.34596019,21.0126,210.785257722,1.6389,21.0144180853,918,167.061973112,101.111195957,0.999258,618.657624543,21.1514,918,-21.3343
80.7930568882,0.540544951829,181.888,21.2136247617,69.7751802972,105.059533953,898.530110575,201.728,236.283595256,21.082,117.829946682,1.48296,21.0847184328,919,179.501597562,88.461066668,0.999301,645.887246903,21.2206,919,-21.43
71.9723678409,0.534396152006,181.929,21.4036380671,25.9375470743,89.8702459473,209.93553462,201.844,165.610203513,21.2819,99.65351419,1.43593,21.2848310519,920,84.3376101952,68.3115404124,0.999364,302.648466899,21.4083,920,-21.6016
134.859157056,0.542785973071,181.981,21.3876504911,139.249850215,105.137105509,715.748096648,201.905,131.591264629,21.2635,418.396705415,1.58866,21.2653599479,921,112.914872737,55.4757582183,0.999326,467.853425203,21.392,921,-21.5849
71.8561498176,0.522457241183,182.098,21.5246873881,1.48450490195,92.4586954665,99.5613836911,201.92,308.18993784,21.4115,96.2554619567,1.36023,21.4156788764,922,245.912462255,73.2264370967,0.999199,692.549496608,21.5282,922,-21.7148
50.5938801218,0.544540206789,182.141,21.5071027443,8.27704992119,48.4336634918,99.5365617399,201.663,145.031488208,21.3998,60.8800993162,1.53223,21.4007373304,923,120.260609093,44.37981758,0.999636,382.576760344,21.5125,923,-21.6826
106.927792601,0.531481036522,182.215,21.497479417,184.269505316,93.1540637456,617.962699351,201.749,157.41945119,21.4065,287.163264116,1.39611,21.4084018027,924,92.1069201414,74.2936490635,0.999174,423.561209843,21.5048,924,-21.7155
132.554561471,0.539418825202,182.236,21.5335128262,163.614854233,104.398042449,725.995362231,201.806,198.47519509,21.4408,502.986840728,1.4617,21.4446289307,925,139.527112788,9.37433897984,0.998888,442.56984412,21.5383,925,-21.7363
100.428897922,0.547658237844,182.279,21.5644972426,274.182726711,105.799908019,1019.69439733,201.835,211.417864937,21.4788,284.320253701,1.53169,21.481308341,926,93.703138431,70.7507612412,0.998722,346.533965191,21.5713,926,-21.7925
118.871809401,0.547992268899,182.335,21.6762682847,292.549729569,111.282992752,901.114450432,201.842,286.50894198,21.5921,447.043649518,1.57336,21.5948433052,927,231.512603866,118.4433436,0.999113,681.061646177,21.683,927,-21.8982
96.194753616,0.535101262204,182.403,21.6181992047,223.44303967,92.3363483227,1529.69042865,201.887,448.350710255,21.5372,217.32464085,1.60641,21.5379408717,928,283.299152222,122.940310733,0.999424,813.952656806,21.627,928,-21.8142
152.313225681,0.522346113322,182.5,21.6424709354,303.230334525,384.691479526,1492.9172423,201.921,486.803287479,21.5718,732.81681513,1.43389,21.5738677454,929,339.23497363,99.2348465312,0.999337,1031.45087537,21.6474,929,-21.8549
140.924714277,0.525012688009,182.585,21.6386307548,485.607082005,102.353210916,1604.41294019,202.082,52.7905071723,21.5646,1045.50050278,1.44065,21.5681526298,930,0.0,52.7905071723,0.999416,52.7905071723,21.6409,930,-21.8313
183.250265788,0.524551415962,182.636,21.6969502875,473.835531992,866.983363428,2359.08987953,202.062,954.590820752,21.6287,1884.60523696,1.50176,21.6296438222,931,683.032473003,271.558347749,0.999647,1637.62329375,21.7038,931,-21.8758
204.892937055,0.514652718548,182.643,21.6125868231,938.710416585,231.211966961,2878.03316506,202.009,981.328882894,21.5469,2008.20504013,1.39221,21.5499460529,932,502.348245365,231.253311346,0.999575,1631.21415719,21.6195,932,-21.8138
174.964748519,0.520995979393,182.738,21.6996410731,1091.81497516,221.26217759,2697.57814628,202.165,383.078732976,21.6251,1283.15917708,1.50802,21.625990217,933,388.0800453,83.2482182147,0.999728,1112.86940334,21.705,933,-21.8902
183.062330522,0.516091891301,182.77,21.7134302449,490.679840607,77.9573027968,2679.01752988,202.133,770.989969685,21.6463,640.896379573,1.45407,21.6485866847,934,495.278622844,94.6428041035,0.999704,1466.26664514,21.7168,934,-21.9098
55.6308034176,0.512615368239,182.79,21.7743195411,1.4611560076,61.5402786916,72.1204224822,202.045,331.799266986,21.7141,68.3005873372,1.37688,21.7147744601,935,263.891309697,60.6537339208,0.999384,860.575836413,21.7792,935,-21.9791
123.838021372,0.541483223676,182.874,21.7226307857,216.362264483,57.2053654933,1057.78180906,202.113,215.577521139,21.6599,269.447613066,1.6985,21.6612475052,936,233.500505117,50.9157516678,0.999543,647.663066248,21.7281,936,-21.9343
67.9314830351,0.516928325919,182.935,21.7673809879,139.942772549,70.6645370797,1018.81598391,202.075,513.137327087,21.7061,106.005583389,1.47085,21.7086598915,937,363.559228957,79.3569524305,0.999603,919.643796281,21.7719,937,-21.9799
50.7723298008,0.531384862092,182.968,21.7552683454,2.01244333382,54.9380144158,64.4847993881,201.903,150.188844649,21.6954,61.4367236584,1.67301,21.6981056101,938,198.858773945,51.6494422392,0.999535,808.014236672,21.7627,938,-21.9759
48.9909005014,0.54017903007,183.025,21.8055237796,1.56310250946,49.8015751966,62.0857339006,201.904,65.0185449231,21.7417,58.7744676021,1.6674,21.7450743211,939,14.1061010329,17.3884830204,0.99964,93.9237840263,21.8089,939,-21.9831
53.5957357114,0.535158540967,183.028,21.7935284236,16.2826253123,57.4395984143,316.625287451,202.0,107.659788501,21.7369,65.7472677269,1.57325,21.7395009244,940,108.839898458,24.2453674358,0.999604,449.638280753,21.7969,940,-21.9901
69.5098785182,0.554141000928,182.977,21.7383704366,78.5606583716,60.5246722147,662.801325401,202.099,175.292033333,21.6863,98.8241164382,1.56799,21.6880131174,941,127.154876023,55.4631205203,0.999735,387.370031935,21.7475,941,-21.9556
210.470473148,0.572925294146,183.043,21.789267856,392.899077167,291.151476837,1746.40862205,202.199,282.194965817,21.7365,897.465433278,1.74499,21.7386972109,942,272.679950978,55.0097399434,0.999655,953.312552651,21.7969,942,-22.0098
240.985697563,0.568207522735,183.071,21.865205556,160.822728627,970.129921703,1554.65953302,202.496,335.219991106,21.8075,1178.64817301,1.79103,21.8088889607,943,163.391574336,120.014164397,0.999549,626.680965032,21.8722,943,-22.1198
228.376448139,0.57906889652,183.134,21.8870255544,52.8726765153,349.573859103,753.549738897,202.609,366.686049146,21.8309,677.129255493,1.88312,21.8336412603,944,198.286610281,98.8444454884,0.999667,807.56808694,21.8934,944,-22.141
241.102131332,0.545600940457,183.194,21.9641924366,119.712433978,692.768437043,1033.87142507,202.723,317.137049283,21.9036,833.404489975,1.65994,21.906736707,945,162.95922697,77.6876929536,0.999543,565.402138621,21.9672,945,-22.2031
234.150731011,0.52837740864,183.278,21.9603396601,27.8812608796,612.83432247,714.882838551,202.731,376.803206754,21.9003,671.277824046,1.62398,21.902247949,946,173.733473774,100.601533004,0.99976,655.273258097,21.9664,946,-22.2035
209.69759622,0.527847936417,183.342,21.9942056437,457.978728484,270.370967967,1869.8046677,202.859,395.264496176,21.9288,862.028071213,1.5418,21.9303228124,947,201.158314182,25.3943291331,0.999613,600.76628544,21.9989,947,-22.2175
203.349737113,0.512811891793,183.392,22.0818514139,497.37841514,257.534086979,1782.0124576,202.946,341.822980888,22.0183,796.065094478,1.4684,22.0195906969,948,148.088458719,153.573154683,0.999705,627.324047728,22.0894,948,-22.2961
152.861337864,0.501713321651,183.49,22.0443643278,239.628212066,233.838482263,1233.64078814,203.045,495.467206151,21.9833,334.306224538,1.393,21.9845339686,949,346.172872215,77.7904419442,0.999545,1072.33836484,22.0511,949,-22.2609
232.573979421,0.487657475781,183.552,22.1120362863,104.630794378,346.19389753,740.54449166,203.025,255.303235272,22.0475,675.537436255,1.30837,22.0499661289,950,112.962730732,94.7281463574,0.999647,492.020983452,22.1163,950,-22.3219
212.787463936,0.517857109011,183.639,22.1997326402,328.037791421,268.734223718,1217.02261886,203.179,383.845476208,22.1384,726.878264359,1.59488,22.1388691436,951,264.191469322,53.0100601695,0.999795,676.35096742,22.2069,951,-22.4085
196.98428231,0.539932861265,183.704,22.1059878705,347.546646904,288.372939607,1657.68737349,203.213,266.188589199,22.0382,608.080286973,1.76859,22.0402772563,952,180.154666211,54.3790435496,0.999479,518.764206076,22.1129,952,-22.3192
210.431595016,0.511039740236,183.752,22.0963079177,526.351902185,287.734882007,2003.62447136,203.21,474.863114841,22.0224,906.46492283,1.58665,22.0233976241,953,276.990454616,170.510031373,0.999451,888.148950039,22.1025,953,-22.2898
234.477788294,0.494597319049,183.847,22.1648795544,844.970810377,556.820566515,3282.58579261,203.276,327.102566461,22.0994,1795.14631923,1.35458,22.1021911104,954,192.723110975,75.5742053472,0.999699,597.527688829,22.1695,954,-22.3547
247.208889225,0.505540547673,183.861,22.1094553737,328.492337101,976.155745975,2302.7143676,203.359,541.481025186,22.0485,1256.18664742,1.40926,22.0509089515,955,667.602085242,44.0115266182,0.999636,1842.15689624,22.1112,955,-22.2951
184.727520507,0.507675067446,183.896,22.1350130064,290.226576517,207.157663747,990.520669924,203.336,424.891112295,22.0729,513.905041216,1.49344,22.0743942328,956,288.732535129,49.6263324719,0.999303,846.839263736,22.1429,956,-22.3285
232.139689129,0.512012453988,183.947,22.1477191339,147.666647905,652.494321958,1039.80865276,203.525,508.633128835,22.0895,778.677659473,1.57835,22.0911403733,957,239.927420335,120.216703314,0.999476,932.381504323,22.1544,957,-22.3527
219.980336541,0.516413492846,184.019,22.2573092372,43.2001905908,590.385040841,897.044136352,203.616,422.549058985,22.1995,632.478574569,1.71136,22.2021546356,958,202.854326523,69.5071798836,0.999657,667.274388784,22.2611,958,-22.4755
244.503949893,0.487687995881,184.046,22.2540746545,144.596520339,996.77286264,1622.82771679,203.602,312.832193322,22.2013,1106.97874184,1.46752,22.2018214274,959,207.732838772,51.058611221,0.99973,582.795146001,22.26,959,-22.4467
234.634457551,0.486658007159,184.124,22.3018010974,161.40631761,651.401644652,1300.06437985,203.651,433.939805865,22.2461,870.796870152,1.41819,22.2469113398,960,286.244834701,55.9832403696,0.999567,887.15492383,22.3074,960,-22.5047
230.12787137,0.504618921042,184.229,22.2641021549,382.239269987,1670.7694549,3054.01088555,203.771,476.384986074,22.2004,2845.99518257,1.63289,22.2023598186,961,318.831887189,132.077540457,0.999511,876.580066626,22.2693,961,-22.4786
230.239530677,0.461692920267,184.363,22.4055987169,162.657232288,649.818581216,1242.61620089,203.721,661.064928055,22.3488,794.030972341,1.2817,22.3488395085,962,338.289810469,147.199056392,0.999712,1041.27488703,22.413,962,-22.6155
215.012387094,0.491406796047,184.429,22.3937205829,36.2745211966,2489.06780131,2604.47191346,203.85,197.644838968,22.3346,2535.94669078,1.54179,22.3381482853,963,217.83703776,41.7251503677,0.999623,573.505855276,22.3991,963,-22.6067
181.471009069,0.496321593709,184.532,22.3618201285,624.149728429,264.786578515,2497.79011566,204.029,878.450724259,22.3042,847.873133461,1.60343,22.3058440224,964,766.815533437,124.458983848,0.999667,1974.95987297,22.3693,964,-22.5745
103.372278768,0.463147261513,184.588,22.5390511432,3.00325420346,150.032902556,166.008834201,204.129,807.225675698,22.4802,155.589331782,1.29252,22.4836772624,965,419.381008598,167.362837982,0.999506,1344.24993978,22.5412,965,-22.7658
109.973086291,0.5145914695,184.676,22.4440451253,4.010081415,160.694393476,179.705458113,204.307,281.298369319,22.3885,169.535383656,1.70119,22.3893681801,966,128.476742073,132.710381041,0.999693,487.957270355,22.4527,966,-22.6905
114.934364338,0.504879240955,184.742,22.5361898886,3.18618221538,173.340354835,187.703833379,204.398,188.388033479,22.4864,180.353308388,1.76709,22.4873589263,967,74.8144503791,68.5954739703,0.999614,344.719268619,22.5432,967,-22.7995
104.617742201,0.506135497337,184.832,22.6234671331,2.76203787795,153.483044528,164.506159833,204.486,222.244894332,22.5801,158.668794099,1.71621,22.5811229071,968,70.6717359866,168.649927224,0.999494,417.779676672,22.6304,968,-22.8662
98.5768655965,0.499188813347,184.934,22.6807989585,2.36475931199,140.608685298,154.737994314,204.49,186.737338591,22.6391,145.752100419,1.59448,22.6414232532,969,100.593279657,8.78253700411,0.999333,382.69874776,22.6878,969,-22.9365
114.458446171,0.52063725337,185.022,22.7210901568,4.77309007566,167.824018188,189.111715517,204.456,263.575065713,22.6811,179.527442454,1.74791,22.6810017878,970,178.235274849,53.3751933042,0.999301,676.226535161,22.7275,970,-22.9837
123.721013618,0.489461666053,185.108,22.7862209923,156.312283849,177.895036081,1328.34884468,204.445,284.889626048,22.7461,220.691031485,1.49853,22.7463013241,971,146.414113709,108.392001456,0.999531,502.195269892,22.7952,971,-23.0345
243.370761936,0.488071958896,185.183,22.7824937786,843.41821489,1081.75322393,3125.14285969,204.537,333.832142565,22.739,2369.099348,1.52669,22.7397678234,972,198.340268458,4.84381992952,0.999395,558.722901682,22.7887,972,-23.0322
179.120533203,0.470712563859,185.283,22.9354954187,1152.6047199,168.413715917,3267.81997957,204.709,434.237899823,22.9041,1221.41657489,1.27863,22.9060633442,973,233.188971258,77.2203317679,0.999517,879.774877539,22.9422,973,-23.1912
228.929154585,0.49849529873,185.334,22.880629328,460.002095353,1224.55618861,2755.50035252,204.816,384.500138211,22.8369,1703.52042127,1.62765,22.8390768746,974,193.498243078,126.707859231,0.999572,642.610732922,22.886,974,-23.1265
239.288881226,0.485848997196,185.448,22.9653118046,653.450593317,985.472493832,3197.22364592,204.845,401.674852146,22.9305,2370.31921519,1.46122,22.9327478548,975,248.359902341,87.1180875304,0.999683,669.017734445,22.9727,975,-23.2055
238.482559087,0.498424677884,185.527,22.9985624607,329.400854665,631.847975979,1919.78141315,204.834,484.177871862,22.9665,1087.8547127,1.67703,22.9673158172,976,310.608927283,34.2106425768,0.999784,934.769016443,23.0046,976,-23.2498
234.991924054,0.479640600653,185.553,23.0576727888,655.534416425,1306.26348244,3012.0243597,204.856,281.79985282,23.0254,2303.7342651,1.55523,23.0266570417,977,150.925606773,38.2733846391,0.999718,455.669584094,23.0645,977,-23.278
231.482449948,0.479628967762,185.597,23.0468605761,686.607968816,1133.66613444,3156.04784668,204.834,376.367762986,23.0133,2353.1953025,1.48861,23.01483474,978,238.230236289,77.1933417812,0.999637,638.871663801,23.0533,978,-23.2937
234.513593859,0.509649483457,185.585,23.0601635671,173.464688158,629.937533572,1376.8873184,204.949,372.128750925,23.0295,845.4470146,1.70687,23.0312457958,979,168.850859822,101.287800914,0.99958,567.689556789,23.0677,979,-23.3152
242.386439745,0.471975866067,185.624,23.125360268,449.317999782,948.967988695,2631.35510538,205.018,395.576185515,23.0986,1411.55938665,1.49512,23.0983505672,980,207.35764007,77.2191526668,0.999667,597.26104602,23.1332,980,-23.384
233.499523936,0.4655193357,185.694,23.2366901655,647.557939588,1324.08877738,2978.73678105,205.079,439.229215148,23.207,2297.94819123,1.33724,23.209074247,981,226.875760353,67.0981715558,0.999555,704.417677411,23.244,981,-23.5041
232.184253122,0.4932808488,185.75,23.2110706573,298.296964152,975.972300944,2169.84292563,205.135,425.829987571,23.178,1249.12029009,1.63966,23.180051354,982,219.906046501,186.451098534,0.99972,728.834303346,23.2166,982,-23.4911
242.675384973,0.491715792938,185.85,23.2218882231,173.812672443,712.099232044,1509.28717003,205.269,403.727215472,23.1871,1098.87058033,1.70704,23.1890734737,983,234.266534054,41.1786666748,0.999544,812.135352268,23.2306,983,-23.4814
239.326278783,0.484710602398,185.852,23.2823600222,620.393028397,1251.65975744,3075.80814221,205.327,346.924265609,23.249,2098.83442079,1.4542,23.252172241,984,289.498319763,31.3374599827,0.999446,942.835946434,23.2886,984,-23.5663
190.052679843,0.492651295656,185.883,23.3826884947,1168.85255217,263.233599684,2811.15936389,205.363,411.662350592,23.3512,1667.92588277,1.60769,23.3520127672,985,440.732484394,46.4605998966,0.999559,1285.0781164,23.3904,985,-23.6555
195.054176029,0.506877224322,185.957,23.4326986655,1116.50971948,270.456259048,2712.38453168,205.425,269.525994326,23.3961,1850.95985672,1.77926,23.3995746002,986,120.356519228,62.6375366311,0.999294,455.132026319,23.4378,986,-23.6851
124.506174674,0.500372222392,185.962,23.4600948319,101.731201498,182.002111511,753.105806024,205.438,411.179710971,23.4211,214.565046993,1.7026,23.4211837282,987,175.346116029,178.905946358,0.999513,669.647347247,23.467,987,-23.7096
119.198714093,0.495071671209,186.04,23.4258200302,44.1614411814,173.142936299,426.703344429,205.462,287.25702708,23.3773,192.958649705,1.61237,23.3803059275,988,184.694408214,32.2138007775,0.999563,589.364618024,23.4325,988,-23.637
166.418892989,0.499560003256,186.103,23.434962387,285.052616486,199.420798144,1041.45519552,205.318,330.101757722,23.3961,410.800034485,1.5825,23.3974821213,989,204.224728924,77.6618446059,0.999543,693.680420764,23.4428,989,-23.6891
115.162358637,0.492708576696,186.181,23.5168229678,3.93125861954,172.598602743,190.392790023,205.434,334.938685469,23.4667,180.896671138,1.60419,23.4683650858,990,224.019243822,91.2049829952,0.999368,712.786286353,23.5208,990,-23.7486
109.66084089,0.510626762764,186.24,23.4769505455,5.303362948,158.582479076,187.323182896,205.641,206.203974753,23.4215,169.29216398,1.75765,23.4241751748,991,203.73881904,35.1165897536,0.999685,805.1986674,23.4809,991,-23.6862
204.771173153,0.520907781028,186.3,23.4445313009,56.9608659467,2203.39312007,2403.20772449,205.777,314.613947926,23.3959,2344.35093528,1.95634,23.3958579228,992,235.581151982,74.7307369206,0.999491,716.829810397,23.4537,992,-23.6579
209.020320225,0.507997771314,186.371,23.5472355957,224.238396441,1619.0957719,2430.94049485,205.739,445.460813417,23.4952,2325.23905317,1.72894,23.4974311059,993,242.687706105,160.408050815,0.999555,767.427690254,23.5537,993,-23.7769
175.809094518,0.491022811041,186.478,23.5246266535,1018.40030014,256.665895641,2378.10146603,205.806,355.673466819,23.4492,1328.37963717,1.57668,23.450110197,994,251.616185228,147.558670556,0.999376,924.807707069,23.5305,994,-23.6956
185.119544515,0.515891852688,186.535,23.4711817818,1004.4030265,265.028782752,2428.88826456,205.916,610.598784731,23.4154,1489.73754466,1.65354,23.4173375476,995,523.02374615,14.787279813,0.999477,1397.62326215,23.4762,995,-23.6907
179.275945932,0.515155812027,186.595,23.489464256,933.341636982,95.1217293532,3078.9737855,205.892,758.107100876,23.421,1110.53014483,1.72665,23.4233189145,996,486.027055575,178.145299803,0.999598,1367.56676455,23.4966,996,-23.6833
205.668911818,0.50871220023,186.659,23.454645625,114.653533811,101.368041888,754.098317299,205.873,451.209786548,23.3803,570.484291066,1.64931,23.3821546983,997,231.48110486,103.910235273,0.999436,769.645012619,23.4596,997,-23.6384
228.344328212,0.519605516235,186.724,23.4153364031,34.2669853889,2679.46081427,2804.72712596,206.079,272.593183499,23.3374,2740.60480653,1.60797,23.3392510999,998,164.332437484,69.3463679124,0.999403,471.855848923,23.4215,998,-23.5859
231.483208436,0.527149829674,186.795,23.4130851664,475.315771854,447.353793768,2387.71699798,206.215,209.327167082,23.3294,1326.00966587,1.70888,23.3301027951,999,210.145721102,35.6450935821,0.999648,658.012520581,23.4214,999,-23.5763
149.340431925,0.53864103029,186.867,23.4986228418,98.4736808648,211.040027591,466.759601177,206.212,230.076534592,23.4249,304.01090422,1.80296,23.4261353524,1000,174.570903299,42.5226932489,0.999301,534.693767941,23.5049,1000,-23.6542
174.673560409,0.555727398088,186.932,23.3838739786,214.403742239,242.695978112,962.967825272,206.282,323.311888035,23.3097,421.645471423,1.95561,23.3123043793,1001,129.240499915,156.765760002,0.999557,524.485024233,23.3891,1001,-23.5002
218.873434667,0.584653439771,186.966,23.3314325705,159.791595382,569.086580539,1508.46966563,206.489,238.720256602,23.248,720.86284154,1.95589,23.250440717,1002,167.954498706,42.433173165,0.999481,641.877718264,23.3337,1002,-23.4431
171.286441739,0.623504645424,186.985,23.223996617,183.24268754,317.521290175,920.737774463,206.604,391.540244362,23.1434,455.164797915,2.34116,23.1422155385,1003,247.525651502,23.2072867453,0.999445,744.5625479,23.235,1003,-23.3839
175.58721252,0.569360476784,187.071,23.2807106873,226.244882278,261.680556704,1084.3780253,206.636,251.07105832,23.195,558.784354707,1.79205,23.1966720714,1004,116.69150671,92.5518262104,0.999411,488.446486754,23.2866,1004,-23.4371
160.990679028,0.559846092482,187.161,23.2760938184,332.016061465,133.12313609,1504.90613598,206.679,435.044644694,23.1812,570.175896376,1.74237,23.1839321487,1005,285.218565133,47.0557921716,0.999336,830.149998387,23.2802,1005,-23.4205
162.179209756,0.559817941666,187.271,23.329743165,100.220903462,243.553471471,995.365495106,206.763,227.536645917,23.2656,405.006452709,1.72518,23.2668918462,1006,123.348425938,59.4680735517,0.999368,388.052854268,23.338,1006,-23.4969
170.46468586,0.546446917136,187.382,23.2162586768,84.3491395036,241.241552213,637.552411618,206.747,277.209470074,23.1506,408.202912213,1.66028,23.1541998123,1007,123.065068952,117.980242083,0.999182,463.955026275,23.2185,1007,-23.3492
170.738570038,0.575469186,187.473,23.1130318055,51.7165746389,243.975284127,523.489196357,206.827,286.198318963,23.0645,395.351889067,1.85793,23.0657568021,1008,159.741103631,10.3720391968,0.999425,423.555006471,23.1211,1008,-23.288
156.424754981,0.584289683542,187.573,23.0693418692,48.0200848654,215.770936558,430.465482042,207.016,272.719517785,23.0357,333.352284539,2.05001,23.0395621357,1009,118.500527176,11.4953907211,0.999088,397.310199161,23.0727,1009,-23.2518
163.967466445,0.570588678849,187.701,22.9978073595,45.4767901124,293.412954965,493.07132155,207.164,330.51576225,22.9776,354.634160847,1.87856,22.9806638215,1010,118.32290972,46.6253513061,0.999479,416.707593965,23.0051,1010,-23.2276
162.961673919,0.560263204383,187.751,23.0099344322,53.4911517704,305.632500427,604.567759865,207.251,312.800378359,22.9896,357.097443921,1.82873,22.9929423983,1011,154.519206286,28.9622638245,0.999267,507.563910886,23.0136,1011,-23.2389
164.157823008,0.576951478122,187.836,23.0327109508,43.5723074349,272.975586731,570.732243462,207.38,426.20257452,23.0116,365.995229363,2.00614,23.0136840023,1012,156.754678959,218.112540992,0.99921,621.106203416,23.0396,1012,-23.2667
158.818534501,0.560011527003,187.927,23.0393906863,48.3607643745,269.594793097,486.038743208,207.434,397.980639826,23.0228,335.858838625,1.84229,23.0258135369,1013,116.749636077,147.801626339,0.999201,499.282551275,23.0447,1013,-23.2663
166.247096869,0.54019042443,188.006,22.9838473979,49.7602301657,251.46582932,457.436680905,207.46,379.139858277,22.9686,356.367357966,1.63575,22.9721945278,1014,77.6890746876,283.010846513,0.999272,481.646697,22.9892,1014,-23.2444
176.894748259,0.530868060075,188.076,23.0530311244,51.232089736,276.710181408,514.74383634,207.502,269.143903001,23.0347,406.584646941,1.62763,23.0368128261,1015,142.693694924,27.8876519064,0.999476,523.443614711,23.0619,1015,-23.2954
173.565096233,0.487689915709,188.117,23.113717831,61.6421395698,216.469151569,523.582942928,207.642,309.256912094,23.096,388.631671654,1.33262,23.0988510159,1016,166.258860318,64.8985174064,0.999592,555.415856855,23.1187,1016,-23.3464
167.828796906,0.522391417253,188.168,23.0599305324,58.8417934793,238.308642376,493.69078593,207.49,259.871312157,23.0437,361.017916369,1.7867,23.0447414295,1017,130.667321296,50.6243526702,0.999638,422.285932179,23.0668,1017,-23.2969
166.108275976,0.503404440582,188.233,23.1021211614,53.8650807077,237.633469712,491.789696765,207.572,282.046118118,23.0824,348.295176511,1.5799,23.0843813235,1018,134.490454039,85.9969675572,0.999695,501.932494139,23.1075,1018,-23.3167
145.810344325,0.47730177187,188.24,23.0440324322,31.5772321869,191.309795799,369.463193633,207.575,282.339713202,23.028,270.651513827,1.26765,23.0294465565,1019,174.222607344,31.0001197589,0.999415,605.546885916,23.0494,1019,-23.2752
153.764575635,0.476594219629,188.29,23.051823679,28.7043289219,246.220710894,425.181798961,207.679,309.971730089,23.0357,300.040444521,1.35577,23.0377791272,1020,104.435617864,64.8994926632,0.999546,390.290819534,23.058,1020,-23.2467
154.886316604,0.500624990893,188.366,23.0991587882,35.9936720107,275.433532958,450.247843079,207.757,294.952861916,23.0847,318.877072914,1.75131,23.0861083599,1021,156.506494773,13.2326596624,0.999661,517.467327123,23.1044,1021,-23.3075
159.132920198,0.493387802598,188.463,23.0078564342,293.060131391,263.959042222,1592.56022332,207.858,321.737952706,22.9909,452.237186452,1.6001,22.9924602927,1022,113.202342743,150.208782113,0.999673,560.099098768,23.0147,1022,-23.2179
165.429358406,0.47191118385,188.452,23.1022556129,437.924403747,693.166021363,1848.51764387,207.951,413.657666672,23.0907,1476.46325899,1.42195,23.0914743555,1023,216.004003658,86.425667822,0.999518,664.707374274,23.1085,1023,-23.3224
