AverageAbsQYDiff,PolicyRegParamNorm,AverageY,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,MinReturn,AverageQ,MinEsReturn,AverageAbsQ,StdEsReturn,MaxEsReturn,AveragePolicySurr,Iteration,AverageAction,AverageEsReturn,MaxReturn,AverageAbsY,Epoch,StdReturn,AverageQLoss
0.59214385539,103.527,29.0651976199,132.574,221.170638328,95.4413213689,71.4312492567,29.0628,76.8164928127,29.088,308.933933624,1049.29800859,-29.4356,1172,0.992547,321.184097911,1829.01060157,29.072025117,1172,315.374389651,3.09949
0.599241476266,103.553,29.0061664681,132.637,129.861910173,52.8759185366,42.7348341626,29.0027,80.0157322048,29.0237,371.406015228,1155.07221521,-29.3914,1173,0.982092,455.237903536,3087.39694562,29.0136942635,1173,401.697730784,3.22826
0.597536634476,103.576,29.0859513576,132.709,1185.0178401,237.311478182,742.798439472,29.0844,42.3892382023,29.1045,213.497847149,716.636673852,-29.4568,1174,0.970281,254.943932946,1759.33749465,29.0913030257,1174,187.437937071,3.19618
0.57751338258,103.614,29.1166975816,132.773,1260.39648817,223.546458722,120.974274983,29.1147,17.348517312,29.1355,274.419440808,889.269786465,-29.4906,1175,0.967547,209.343080821,2683.45611549,29.1227862828,1175,453.511199058,2.90936
0.587156512499,103.645,29.0400528668,132.824,942.724347798,230.653812538,578.736238212,29.0366,112.066699975,29.0542,274.376718966,905.095800606,-29.4491,1176,0.981148,390.251757757,1582.00790309,29.0455549117,1176,256.562638588,2.92375
0.576278317455,103.673,29.0444881841,132.867,1068.51711332,216.155668513,470.627489131,29.0462,9.78728608452,29.0673,106.019594975,333.237514216,-29.4304,1177,0.968533,145.745724262,2634.21669431,29.0512195715,1177,408.853192858,2.99607
0.579112327481,103.641,29.0538683133,132.916,506.577232829,178.611221176,71.2302212421,29.0495,11.2916615896,29.0753,158.591357825,576.680985605,-29.4215,1178,0.978411,133.87884655,937.197236055,29.0620533283,1178,221.736382333,2.8926
0.542994208094,103.662,29.0670949569,132.939,276.227128488,110.997991428,61.4236593123,29.0665,28.1199437657,29.0891,241.368947014,780.267419855,-29.4199,1179,0.973101,411.761933391,1017.08790931,29.0755825268,1179,300.993197939,2.54435
0.550811882939,103.7,29.0597006119,132.987,858.505857555,212.202289863,323.877718639,29.0553,12.7895501678,29.0773,171.33061666,581.824498312,-29.4057,1180,0.960183,234.090670028,1536.07838383,29.0691577908,1180,249.0563815,2.49014
0.583507641557,103.713,29.0511884999,132.999,734.762818061,202.570661066,323.116412508,29.0514,7.09725314868,29.0712,131.1099725,377.343776043,-29.4181,1181,0.96223,176.398850693,1345.70712131,29.0560373957,1181,259.822922644,3.07509
0.597203083405,103.722,29.0198947117,133.025,849.972700375,222.974738641,457.201950701,29.0194,8.96038737347,29.0399,221.096720616,614.206226296,-29.4245,1182,0.972109,212.269136586,1831.43066496,29.0267239818,1182,269.156393229,3.15883
0.607711063562,103.779,28.9913529938,133.051,1200.92591537,213.774917494,247.622106875,28.9864,5.93766924282,29.0075,226.58403708,686.693876642,-29.3459,1183,0.958653,204.010160069,3039.75359688,28.9980884449,1183,553.016835737,3.34335
0.588363146755,103.841,29.046852637,133.095,995.649296401,224.061872283,609.297855293,29.0454,6.11671824413,29.0651,247.211497105,615.247126819,-29.4221,1184,0.976273,200.130696705,1805.23447226,29.0519093795,1184,271.127731608,3.1198
0.566843490556,103.827,28.9907120404,133.131,771.285328047,210.175731595,262.927159859,28.9876,6.98564184557,29.0094,259.724217241,666.623500046,-29.3762,1185,0.966857,274.107134864,1276.01587833,28.9962953965,1185,209.885067744,2.96017
0.600651512562,103.877,28.9618342488,133.19,680.839245193,170.719759086,76.3299359083,28.9617,24.8453506185,28.9826,240.803632441,695.426225196,-29.3432,1186,0.988735,328.411159315,2746.54032132,28.9682684191,1186,636.935472752,3.27791
0.601427868199,103.939,28.9473190781,133.243,833.913333928,224.796876811,378.665568247,28.9435,7.14791561795,28.9642,196.658671485,647.458731283,-29.3311,1187,0.986357,260.298967253,1420.39439684,28.9544525921,1187,239.638504832,3.37619
0.565592778242,103.927,29.0132523283,133.266,812.575664358,200.189062307,268.002262674,29.0107,27.4963619676,29.0326,285.258181838,735.112979944,-29.4031,1188,0.993638,388.008448477,1770.38598411,29.0190918519,1188,438.843982539,2.93626
0.585780807327,104.021,29.0024652304,133.297,921.248859781,217.771099012,261.820709331,29.0026,21.2409958476,29.0221,322.009374346,963.082179963,-29.4335,1189,0.991488,370.957540121,1586.02207713,29.0098091661,1189,345.795224122,3.06753
0.585416517158,104.06,29.0673558722,133.339,1003.09073505,223.106251853,284.095159027,29.0631,27.4129903514,29.0802,329.866268072,997.28462346,-29.474,1190,0.995026,366.355111564,1978.26489787,29.0735917379,1190,410.988159229,2.9492
0.584039536394,104.064,29.0529417278,133.384,1035.57509827,219.763147741,271.020965326,29.0494,605.482661069,29.0706,83.5618418224,803.907052056,-29.4523,1191,0.984325,689.424792782,1964.4417765,29.0592577439,1191,394.69438146,3.17263
0.601630411399,104.109,28.9425280731,133.448,924.950877218,234.783484511,443.128733232,28.9428,10.8501216449,28.9673,204.597258426,716.592866535,-29.3281,1192,0.987605,190.263700088,1884.23403413,28.9508036441,1192,305.141076398,3.22901
0.578029667192,104.136,29.0015004896,133.517,943.296712521,231.056153639,469.342073173,28.9991,9.90188038192,29.0173,255.60387586,841.261027052,-29.3922,1193,0.978013,195.714608298,1575.40173481,29.007461972,1193,185.254703929,3.12835
0.599111586143,104.194,29.1095921693,133.563,936.480707167,230.201304218,470.505045469,29.1091,7.28473404991,29.1313,184.112648255,579.635213469,-29.5053,1194,0.971137,155.127193756,1869.93409777,29.1180370613,1194,266.507746156,3.25977
0.594153288124,104.222,29.0352681511,133.618,847.083418779,222.313390035,167.267477506,29.0336,6.96337162593,29.0575,346.885512943,967.829026,-29.4338,1195,0.972274,246.53490669,1761.35324073,29.0442941659,1195,301.098077328,3.04891
0.604931157885,104.203,29.0268467869,133.666,1047.4338631,233.478753695,584.84527967,29.0214,33.7788565163,29.0412,311.423796777,985.733752827,-29.4236,1196,0.984084,328.917411395,2401.18734389,29.0365542238,1196,317.139677489,3.19635
0.559439127145,104.222,29.0261419789,133.677,831.241147805,231.19252227,620.116743328,29.0257,14.5362140943,29.0464,222.545518834,697.828224492,-29.4101,1197,0.972209,227.352979297,1613.19856686,29.0320415014,1197,242.73256211,2.72367
0.584843195792,104.257,29.0566853674,133.722,327.861057037,145.061830718,156.517439009,29.0534,6.96391179729,29.0721,240.492085685,659.917150322,-29.4499,1198,0.952323,283.597507561,952.989718219,29.0625212009,1198,221.666887896,2.93834
0.582419138439,104.303,29.086110004,133.768,711.914687935,220.713182111,395.648080041,29.0859,106.259289391,29.1056,249.968899846,710.83805364,-29.4883,1199,0.994159,394.703668674,1236.44050354,29.0919845609,1199,231.912317243,2.8807
0.62097162782,104.302,29.1635488084,133.81,611.948486664,173.949853819,79.0629006258,29.1597,14.0953455071,29.1801,170.625535311,615.448346782,-29.5356,1200,0.993442,187.326278149,1979.18351597,29.1720009911,1200,457.835415909,3.31294
0.602926066723,104.304,29.0748187105,133.842,493.628144454,189.835002122,242.043449494,29.0726,7.21957792851,29.0976,268.649348814,920.71574337,-29.4474,1201,0.986678,232.053469821,1324.21485245,29.0803743502,1201,191.813139872,3.25707
0.57374642525,104.374,29.1087063077,133.89,67.1510103699,50.600567711,39.1782853229,29.1086,13.6911814543,29.1263,212.624419848,894.660269654,-29.4984,1202,0.993479,158.697617663,1204.1994163,29.1144039822,1202,91.448160965,3.09635
0.57509870957,104.403,29.1235542442,133.948,656.20895139,214.562933457,341.96734468,29.1197,31.9897134216,29.1407,239.820546736,660.515643315,-29.4958,1203,0.989235,267.033192734,1209.91734266,29.1296289371,1203,187.323830024,2.82802
0.593289810561,104.454,29.0518664208,133.979,646.728196081,208.475829021,211.713394549,29.0521,26.8180468626,29.0708,225.543753274,688.349106868,-29.4337,1204,0.993814,229.440729421,1216.70762204,29.0556270913,1204,235.712107857,3.20134
0.595332076658,104.492,29.0836533783,134.015,142.219497339,94.1389532607,67.348279993,29.0789,41.8841431033,29.0989,152.307168173,498.627007592,-29.4816,1205,0.995569,233.268252052,385.82104097,29.0911317245,1205,67.8308202086,3.31085
0.588945671133,104.467,29.0528904441,134.072,485.342944422,173.133218974,74.760423241,29.051,84.1988995456,29.0679,154.53718477,556.413407475,-29.4411,1206,0.993943,293.216959264,1181.19816457,29.057360078,1206,299.87946619,3.07735
0.56919767995,104.5,29.0930893679,134.123,637.396808626,215.552475128,430.149333118,29.0917,50.2625640721,29.11,166.519514303,515.90925577,-29.4994,1207,0.995279,228.624754438,1241.97189662,29.098526019,1207,197.800347314,2.70531
0.595620863571,104.541,29.1350523539,134.144,437.681575449,181.192120755,116.513118742,29.1329,123.270474956,29.1535,185.280930543,651.829011157,-29.5205,1208,0.997066,346.535185241,1268.71746862,29.1436902861,1208,197.97122944,3.06716
0.598754081807,104.565,29.1104433285,134.19,495.078876325,198.215507537,130.064023903,29.1062,25.6438414563,29.1255,203.955821393,644.03518809,-29.5176,1209,0.997194,435.432559206,921.312837776,29.1191869983,1209,157.681370261,3.13564
0.583015998761,104.583,29.23765793,134.228,406.594066785,184.974472261,330.573070338,29.2363,142.732866789,29.2578,165.010942649,625.638457287,-29.628,1210,0.996674,419.105721298,544.340273923,29.2468433334,1210,58.8612305496,3.19456
0.592129768822,104.635,29.2192360448,134.294,337.87117038,168.925848842,282.727174534,29.2173,270.934890517,29.2395,116.449788965,626.416884762,-29.6326,1211,0.995825,385.779369623,370.92680459,29.2266631032,1211,15.1564570178,2.99228
0.617971033607,104.648,29.2611175033,134.351,340.074741209,170.967998983,316.892692639,29.2596,60.0089336924,29.2797,161.759256684,620.6220524,-29.6744,1212,0.995494,333.804059355,369.119671396,29.2685908006,1212,11.7111453331,3.46984
0.59023839244,104.631,29.2122638569,134.373,358.062124636,171.549855104,164.551441752,29.2112,189.749032605,29.2339,184.30721634,690.104393846,-29.5929,1213,0.995507,439.66385959,677.805496839,29.2181698115,1213,114.804608511,3.00336
0.592216488472,104.638,29.267257745,134.423,417.929577271,177.026816214,152.264113827,29.2655,286.177442784,29.2826,236.10178213,853.402614839,-29.6368,1214,0.996437,536.680765351,992.144727962,29.2729913726,1214,197.91181255,3.09197
0.579859442587,104.653,29.1988489495,134.465,489.465389755,191.673903968,246.90803116,29.1954,14.2325114347,29.2138,212.451115907,559.324116571,-29.5781,1215,0.994499,273.973482872,1923.42151228,29.2045855395,1215,301.400501791,2.9422
0.575074391228,104.704,29.3156910889,134.517,554.911354543,214.34866106,337.84523527,29.3129,22.9667065575,29.3295,259.688224094,902.985714877,-29.6958,1216,0.995,284.190087963,1046.47712411,29.3210948102,1216,105.451192564,2.76939
0.6097962097,104.788,29.3012936782,134.558,569.128158482,220.752340383,258.626029842,29.3013,10.3712211914,29.3194,235.010016365,643.483308384,-29.6893,1217,0.98107,219.355451913,1055.61451192,29.3055709797,1217,114.380378067,3.69059
0.586731701394,104.854,29.2348025884,134.569,904.75424917,227.640077082,447.754800768,29.2324,7.98241462507,29.2521,296.086370138,731.682224954,-29.6217,1218,0.979954,317.005284186,1470.31192157,29.2395279352,1218,261.462946439,3.31776
0.586954773393,104.875,29.3101794335,134.596,693.807086971,212.9471918,205.993302341,29.3072,7.73427416303,29.3322,289.286941026,843.718716812,-29.6976,1219,0.989153,298.957078527,1290.99297872,29.3159068926,1219,286.814462292,3.18489
0.635104819042,104.875,29.2396097766,134.653,881.07047049,224.198640463,434.567261762,29.2391,7.3218014781,29.2585,228.555141628,654.233503,-29.6498,1220,0.979164,237.620999752,1623.73552778,29.2460643222,1220,297.231984734,3.85029
0.574896381308,104.881,29.2754508058,134.687,223.54683483,128.692854133,195.711296498,29.274,8.64716004442,29.2967,202.004848201,550.085981719,-29.6869,1221,0.964419,280.304179511,1063.70313289,29.2839035264,1221,90.031721038,3.12468
0.571269059889,104.885,29.2662535322,134.691,273.056751506,144.546574419,191.478762699,29.2638,6.78479833163,29.2825,158.327500543,616.014816063,-29.6476,1222,0.97787,104.408057509,559.108199829,29.2708553282,1222,102.990181668,2.88991
0.594754227185,104.953,29.2678671689,134.78,243.324788477,129.195448351,33.8106274768,29.267,7.59366460164,29.2877,186.895389487,627.057588608,-29.6683,1223,0.994407,128.339746712,406.803348582,29.2750633911,1223,132.060893146,3.26176
0.574041997349,105.017,29.3174671405,134.792,301.031420785,144.158232483,55.1800954357,29.3171,6.72864170864,29.3343,199.397231942,748.558434922,-29.6882,1224,0.997247,202.860639804,663.507353562,29.3236773505,1224,173.169447955,2.98483
0.539005983116,105.031,29.3572196487,134.841,402.824116376,178.184872602,86.8698855909,29.3562,6.75943835317,29.3741,194.946320778,562.049882992,-29.6899,1225,0.995262,208.049273285,958.968295081,29.3651736739,1225,151.462030251,2.45762
0.586747239348,105.041,29.2593674561,134.887,751.790345347,207.289641199,74.5914487054,29.2563,5.91388637414,29.2731,215.96616169,674.963444528,-29.6555,1226,0.989812,192.069871589,1455.21872206,29.2667463517,1226,329.375647123,2.91389
0.582033198667,105.071,29.3214139498,134.901,110.663851822,68.1322834357,59.0926110881,29.3196,7.15381416712,29.3431,173.193337011,573.99027601,-29.6841,1227,0.974682,182.183254099,2201.15555449,29.332792946,1227,211.062537697,3.2252
0.570647484282,105.127,29.3535117698,134.945,758.110123047,222.030725057,421.11663516,29.3508,27.2868303331,29.3708,268.724659123,711.917771904,-29.7391,1228,0.990038,368.587426772,1164.17925456,29.3621439845,1228,184.818049011,2.91817
0.567765107522,105.151,29.3000276487,134.999,603.633176431,198.302003821,195.188764003,29.2981,169.776494036,29.3213,167.489455335,691.244373516,-29.706,1229,0.988779,377.616265187,1239.48328838,29.3083833217,1229,267.293559208,2.82749
0.562495794808,105.174,29.4276517452,135.022,330.224072879,153.222791931,88.5308664199,29.4273,7.57222498215,29.4511,192.671232661,646.890285307,-29.7954,1230,0.985865,364.014796185,928.046173498,29.437118408,1230,184.455916186,2.93524
0.541529307644,105.212,29.3783517272,135.069,406.066880394,170.647433657,94.3051688963,29.3779,6.8651545555,29.4024,155.120718821,627.776684003,-29.7465,1231,0.987273,153.596174656,1050.21001071,29.3886540562,1231,213.403974468,2.46667
0.593257515231,105.234,29.4035783217,135.119,559.893028508,188.550503935,86.4252788583,29.4008,12.6621951295,29.421,119.275369319,417.325312125,-29.7619,1232,0.988456,152.196621932,1457.92852515,29.4125029545,1232,304.902586891,3.34937
0.619241162145,105.281,29.3513672367,135.151,1194.23261453,220.491971778,332.538862948,29.3493,6.63014133223,29.3729,345.821350325,1135.19748137,-29.7249,1233,0.986666,250.612164643,2991.04698678,29.3588902631,1233,711.913384809,3.4935
0.571021692996,105.278,29.3412305811,135.221,252.756654022,87.0438346367,47.8062540366,29.3394,7.57591389671,29.3593,164.239385517,552.388494423,-29.7323,1234,0.98771,175.563313756,2956.83865197,29.349976723,1234,522.132580813,3.06527
0.569905648976,105.274,29.3198785046,135.309,255.143187056,136.660623913,105.550802446,29.3193,6.8586793665,29.3412,149.128572577,528.806112976,-29.6852,1235,0.98326,144.371266136,534.406242234,29.3282685875,1235,121.052636043,3.03211
0.587122209272,105.298,29.4237471459,135.345,405.672611534,184.184859979,318.286940853,29.422,16.4350420675,29.4399,238.507556554,741.525875889,-29.8076,1236,0.992503,215.999920455,610.920171703,29.4283133536,1236,86.9095631472,3.18362
0.573684178795,105.286,29.3562323526,135.382,343.921265248,147.108329486,45.2480333409,29.3522,32.1789476702,29.3752,206.431481417,745.610205267,-29.7471,1237,0.994467,209.1853676,1775.36768193,29.3640331867,1237,276.54560442,2.80354
0.586490619628,105.34,29.4136310841,135.42,683.999844788,209.260573654,340.019549319,29.4137,6.72716130287,29.4361,270.83484268,1021.60515607,-29.7822,1238,0.98652,168.630175903,2001.25938166,29.4248325396,1238,366.007206576,2.86648
0.592666075282,105.34,29.4082680657,135.489,1000.05216329,214.523463107,693.71494187,29.4082,6.10784705192,29.4277,201.033272638,631.301273377,-29.7776,1239,0.968171,156.145612574,2650.15834431,29.4145646585,1239,413.758411638,3.31557
0.575157066882,105.397,29.3263944614,135.54,1064.5815572,210.768321876,285.877426105,29.3225,8.99495207225,29.3423,283.020074107,766.102244341,-29.6967,1240,0.963131,251.985936209,2622.04612836,29.3334398864,1240,432.423773151,2.99654
0.594059126277,105.419,29.3668403455,135.587,1252.08575449,214.389230519,273.618806496,29.3678,6.36383962516,29.3894,326.791178794,928.310704825,-29.7644,1241,0.963042,291.479195253,2953.8014165,29.3745110133,1241,647.855278537,3.32265
0.581087206441,105.444,29.383698366,135.594,1131.5437789,211.460275713,265.025236695,29.3818,7.03653200427,29.4038,266.473366685,718.414886447,-29.7764,1242,0.939258,160.309707843,2170.06640426,29.3905979935,1242,493.56155404,3.06168
0.594572205418,105.491,29.4391046273,135.671,940.813073559,223.313561141,538.419047462,29.4357,7.91568676619,29.4561,246.107214281,664.768528994,-29.819,1243,0.962259,203.386572557,1476.86056796,29.4481949317,1243,151.828970971,3.34609
0.58217012394,105.548,29.419528474,135.713,1030.71954349,227.224785524,502.280734142,29.4191,7.05644550498,29.4435,187.436221609,712.943974534,-29.8304,1244,0.950897,113.212855274,1818.490294,29.4266556922,1244,249.934842119,3.11761
0.602204218326,105.542,29.3616545594,135.766,1205.82540667,228.608964263,475.261267087,29.3581,8.90587991609,29.3771,156.270900818,541.024022494,-29.755,1245,0.954442,124.12127459,2937.3166298,29.3697589466,1245,502.041414481,3.42314
0.558383085252,105.549,29.3357865036,135.782,943.778040386,198.645667918,154.383964451,29.3338,10.6680075587,29.36,363.924631842,1381.52616201,-29.7052,1246,0.95179,201.049560531,3297.67795635,29.3427430795,1246,686.998651959,2.89524
0.583105431268,105.596,29.3806375907,135.844,698.305356211,202.677120349,440.937212376,29.3783,7.22218870587,29.4061,230.107576556,778.195489068,-29.7712,1247,0.932847,166.982775565,2456.86992053,29.3880752449,1247,491.520667527,3.00237
0.55766629971,105.613,29.4374505791,135.863,326.897007997,151.462769712,149.415728239,29.4364,8.86251432978,29.4532,215.230939056,771.653606381,-29.8048,1248,0.942601,154.60843692,1121.82908575,29.4407013548,1248,200.375265692,2.97837
0.588245559618,105.7,29.4069464355,135.904,1033.0411201,224.652016802,603.094436476,29.4059,4.80563030175,29.4255,249.714190334,911.493862516,-29.7845,1249,0.972339,185.678172269,1399.73408255,29.4118987929,1249,172.80717686,3.31223
0.579717270505,105.694,29.3957821039,135.956,1206.48792761,209.414332028,261.790631603,29.3937,7.54692338532,29.4098,228.566308555,560.592714012,-29.7556,1250,0.966648,274.678733454,2981.98025989,29.4002599146,1250,772.656710123,3.21566
0.583296395361,105.742,29.3571797737,135.984,620.868130391,157.584512386,244.922963241,29.356,4.71467951152,29.3715,243.377864359,756.217783714,-29.7381,1251,0.972812,208.15295204,2857.53808996,29.3625893149,1251,835.453205886,3.29625
0.605620440336,105.784,29.3034100099,135.995,707.221808942,196.389839496,237.881237188,29.3031,63.0406116495,29.3225,262.724691699,752.990662225,-29.7006,1252,0.975824,463.889104095,2239.7722692,29.3083884135,1252,451.776976023,3.46937
0.562839564574,105.772,29.3507659574,135.993,668.814352252,197.538729183,267.0428226,29.3439,6.54345751175,29.3629,291.748137424,767.443120257,-29.7303,1253,0.975698,227.450051744,1611.00587728,29.3580110239,1253,353.331350879,2.91775
0.596659702261,105.774,29.3351326781,136.058,377.712557633,156.083522358,53.3699270017,29.3357,8.83883454824,29.356,330.373551655,891.055883311,-29.7348,1254,0.988262,296.289276248,1301.0048431,29.3405702854,1254,259.947170435,3.31337
0.570895716765,105.803,29.3756609407,136.092,506.014503075,186.314221141,61.6794875426,29.372,8.18425932882,29.3907,261.715500517,917.026280684,-29.7402,1255,0.98317,207.239004546,959.437763661,29.380844461,1255,195.616387208,3.07623
0.605275949074,105.864,29.345196952,136.138,1240.12196672,230.801957286,794.189453386,29.3439,7.06946798243,29.3669,150.583509746,495.374847875,-29.7298,1256,0.976432,129.554140871,1947.85106583,29.3535320551,1256,293.236770016,3.38141
0.568697449769,105.905,29.2374525772,136.179,1115.99236384,232.008771205,790.909462121,29.2348,7.28558738584,29.2504,292.742615053,673.567542047,-29.594,1257,0.977736,290.786422159,1532.98030904,29.2417212367,1257,187.6461071,2.9524
0.610728973516,105.907,29.2076641717,136.259,1181.76115297,231.540288441,957.037088335,29.2045,6.83632761314,29.2259,314.248602827,930.761650131,-29.5769,1258,0.983573,339.273465491,1912.97133196,29.2147598518,1258,246.214546292,3.60089
0.591011088262,105.963,29.2187955655,136.332,1065.97100494,223.030540128,441.812865647,29.2163,8.23793681381,29.239,217.916848715,796.76545455,-29.6052,1259,0.970648,135.532388615,2214.66646545,29.2257789707,1259,505.216576835,3.12181
0.592631077204,106.038,29.2686357154,136.376,1189.93001801,228.846886913,742.777459076,29.2697,7.34904373689,29.2963,221.928543743,840.633065764,-29.6804,1260,0.96595,149.339225595,2387.75103243,29.2777895406,1260,360.477771407,3.27803
0.607289073038,106.061,29.2287002176,136.409,1294.27164651,235.823579106,976.852361175,29.2279,10.1464195935,29.2486,242.045625097,799.311927864,-29.6287,1261,0.961926,287.720380958,2800.72717294,29.2349958739,1261,366.684733415,3.44605
0.577581586184,106.094,29.1871708959,136.449,940.169911134,186.263609396,246.644385297,29.1856,7.08242438108,29.2046,233.411674496,780.498294866,-29.5838,1262,0.953726,152.525044856,2743.52736815,29.1964335517,1262,746.744704604,2.96534
0.565683244881,106.133,29.2862011538,136.496,1128.29449916,195.29732594,255.815948103,29.2831,8.62961263444,29.3044,343.728213087,1157.40861534,-29.6444,1263,0.972707,246.838879252,3147.9355224,29.2962809913,1263,846.215998064,2.86335
0.618548038434,106.21,29.207835048,136.532,1079.58796017,203.221864584,241.469384603,29.2067,6.46139327523,29.2291,271.195900373,817.281191022,-29.5646,1264,0.94895,226.916671102,2587.01589044,29.2160538329,1264,529.401074082,3.66724
0.58801113924,106.179,29.1284783313,136.59,502.037584992,201.720841942,433.145733847,29.1276,7.20156286722,29.1517,301.0506939,838.570290809,-29.5201,1265,0.965326,361.955415222,944.341220907,29.1393058365,1265,111.800829839,3.12132
0.585700622217,106.258,29.2259420237,136.629,730.58970137,221.197071394,521.978708995,29.2226,8.85937950373,29.2418,190.194900645,661.939584972,-29.5994,1266,0.972198,174.387072381,1341.51125241,29.2316599704,1266,162.689683984,3.09595
0.564855921453,106.279,29.1956392946,136.709,733.472317354,220.66222446,471.934452846,29.1942,8.76897005634,29.2157,169.436167173,478.86919536,-29.5664,1267,0.976259,224.846338158,1161.74076572,29.2032849969,1267,140.830379019,3.02714
0.586388115244,106.296,29.1789255077,136.756,1184.5312207,229.833877508,697.934146502,29.1768,56.6946039641,29.1954,213.27774644,645.98819782,-29.5642,1268,0.977427,325.145094484,2075.6118165,29.1850943467,1268,329.110521972,3.01988
0.57956266455,106.347,29.1268304072,136.79,722.150023277,217.96270822,469.666146158,29.1244,54.8083033785,29.1478,355.447050665,979.652205018,-29.4855,1269,0.981655,360.555712411,1153.19990302,29.1329677327,1269,162.948770097,2.91398
0.594252518713,106.339,29.1505056361,136.836,424.491521445,176.92107866,239.457074583,29.1503,8.36352611694,29.1713,197.024677542,502.951693583,-29.5212,1270,0.980513,221.21619619,936.221067839,29.1564193027,1270,216.925114607,3.01842
0.567800393238,106.393,29.1416349247,136.883,71.5543522016,49.0328940421,35.8613997394,29.1404,6.88384355468,29.1624,234.3714549,658.709027959,-29.5105,1271,0.960132,178.864021484,551.962891673,29.1479988477,1271,97.933642701,3.01671
0.623434454685,106.478,29.1241622384,136.938,1287.13724675,218.344506907,407.644744373,29.122,6.91449211325,29.1442,233.322224181,710.084776713,-29.4934,1272,0.987534,171.901712583,3117.32412778,29.1308467714,1272,715.023462216,3.68777
0.58545812818,106.579,29.0897819949,137.004,757.303805834,211.205555677,45.6195072212,29.0889,5.27861477559,29.1105,203.535337562,503.137201966,-29.4889,1273,0.981388,197.550903245,1414.39438158,29.0962221896,1273,286.384537483,3.04804
0.58329020876,106.64,29.1520031213,137.068,997.040841414,239.321903216,444.1834044,29.1481,5.78501663718,29.165,356.245314031,1102.51984657,-29.5083,1274,0.988095,252.27580065,1383.54099174,29.1569261702,1274,262.036027688,3.14735
0.584782801332,106.676,29.0705295639,137.099,1545.98594563,228.019524299,489.3405914,29.0698,48.2778690473,29.0888,268.083161213,831.151015336,-29.466,1275,0.986756,277.51664116,3067.89561272,29.0767519054,1275,680.659241111,3.1063
0.571237825376,106.714,29.1553650592,137.142,1498.62248214,234.795520442,367.87375083,29.1524,5.41623596039,29.1702,209.027577312,780.889791991,-29.5474,1276,0.990539,136.23493278,3420.76315284,29.1602217232,1276,822.261416298,2.9887
0.563839477342,106.727,29.2301448322,137.167,317.087897078,126.328322065,7.53975810321,29.2286,16.051687317,29.2461,309.152979191,1016.97592751,-29.5891,1277,0.976229,304.447603745,1048.97753283,29.2344727631,1277,281.770444134,3.10404
0.573979627918,106.799,29.218649966,137.21,775.88267153,209.119381523,230.164513966,29.2161,5.61016795324,29.2351,163.359251736,622.831748743,-29.6027,1278,0.985561,125.620951214,1747.974573,29.2253813466,1278,354.0890098,2.81184
0.580692183931,106.864,29.1292330944,137.26,320.360168035,156.814598342,206.145845617,29.1283,6.49750437506,29.1478,297.913962382,941.05137708,-29.5287,1279,0.987038,296.638853168,527.293812046,29.1359187159,1279,114.762091577,3.14182
0.584690281539,106.871,29.197035123,137.29,637.980801834,193.085225561,216.300966658,29.1939,5.21999724506,29.2128,199.618888102,717.306269513,-29.596,1280,0.985236,303.706892857,1654.58809738,29.2044268283,1280,405.331768302,3.18975
0.574887091506,106.868,29.144754387,137.332,1521.06602053,197.345774217,970.005766656,29.1436,72.2714357031,29.1646,157.446254988,546.071055018,-29.5405,1281,0.980864,328.932424463,3182.35161102,29.1522697008,1281,529.962980393,3.09358
0.603372154611,106.876,29.1625088833,137.377,896.200916773,244.473274316,452.362000133,29.1605,4.54460638132,29.1798,297.110139631,935.799616172,-29.5236,1282,0.983942,214.60879027,1384.59257799,29.1672727733,1282,207.727610852,3.42574
0.576528299588,106.843,29.2170270765,137.473,1088.62838549,243.195806826,441.685956478,29.214,56.9259188219,29.2352,192.334548897,658.313975129,-29.5698,1283,0.977111,315.738160286,1766.11797844,29.222520597,1283,287.226773953,2.96194
0.560012872606,106.901,29.1077072239,137.534,951.079564137,235.837500819,664.762149788,29.107,10.5054166354,29.1292,252.250344157,727.182751421,-29.4759,1284,0.97862,410.651036295,1790.59025126,29.1129531897,1284,282.969032261,2.76167
0.565573845476,106.913,29.1149816314,137.55,858.496221872,230.918419072,630.691153687,29.1131,4.88662991845,29.1306,263.29363012,664.814637586,-29.5043,1285,0.971503,304.222120384,1531.11019656,29.1212714417,1285,223.912629603,2.74589
0.567286801801,106.954,29.1813083824,137.611,1164.09604398,227.076378822,639.896128766,29.1788,29.5971417786,29.1994,219.258318804,631.205009357,-29.548,1286,0.979992,350.92499702,2925.26196039,29.1863219522,1286,506.621568335,3.07233
0.568101792311,106.975,29.1042715851,137.616,1244.87941832,231.810292812,769.458687414,29.1018,17.5436053795,29.1197,271.079891393,865.881200061,-29.4657,1287,0.984039,216.796155659,2443.41961465,29.1092802175,1287,363.459612228,2.92074
0.56790632885,106.947,29.156605485,137.656,1223.95136971,227.695354399,274.840961418,29.155,5.95147927559,29.1732,306.421099546,1069.04758362,-29.5324,1288,0.982087,232.773253442,1937.78779864,29.1624031566,1288,397.059601181,3.00271
0.561502414161,106.978,29.0981671904,137.704,1129.75501723,240.274438315,463.246965278,29.0965,5.26815798925,29.1162,199.833746092,559.238102796,-29.4617,1289,0.979748,212.935409411,1660.82914734,29.1039047539,1289,282.406401575,2.99105
