StdEsReturn,AverageAbsQ,QFunRegParamNorm,AveragePolicySurr,AverageAbsQYDiff,AverageY,AverageAbsY,AverageEsReturn,MinReturn,MinEsReturn,AverageAction,AverageReturn,StdReturn,MaxEsReturn,AverageQ,Epoch,AverageQLoss,PolicyRegParamNorm,Iteration,AverageDiscountedReturn,MaxReturn
2.27534475714,6.83331,205.774,-6.85429,0.0270842578794,6.83337638782,6.83337638782,92.7802108384,93.3070548351,87.409088458,0.995056,93.3331254999,0.0258261024555,95.9274511184,6.83331,2448,0.0117769,105.708,2448,46.6397164385,93.4020276274
1.4491933316,6.83193,205.784,-6.85328,0.0323410955564,6.832016221,6.832016221,93.164638918,93.3048322462,90.4444855833,0.994378,93.3376680271,0.0287551109889,94.8986874495,6.83193,2449,0.0187907,105.702,2449,46.643258624,93.4001829765
2.05150340582,6.81791,205.814,-6.83948,0.0318044830795,6.81803344943,6.81803344943,93.9308403109,93.3306431122,91.1271710567,0.996119,93.4118554469,0.0578819213494,98.8761052237,6.81791,2450,0.0168414,105.677,2450,47.1279512523,93.508351592
1.70971501473,6.81201,205.848,-6.8328,0.0305940589687,6.81209833396,6.81209833396,93.5613070358,93.3979166237,90.8118681204,0.992372,93.4568704612,0.0461354313334,96.5601194686,6.81201,2451,0.0165964,105.712,2451,47.265630302,93.5734047626
1.39088141487,6.80621,205.869,-6.82718,0.028124894005,6.80622098256,6.80622098256,94.0668295191,93.3121261286,91.2853360492,0.990433,93.4041076295,0.0724700629615,97.4861963154,6.80621,2452,0.0126351,105.731,2452,46.8946539625,93.4956227051
2.29479696638,6.82393,205.897,-6.84582,0.0328092429677,6.82393424889,6.82393424889,93.5842647738,93.3112223989,90.0648907072,0.99036,93.3645870582,0.024706316267,99.2664609392,6.82393,2453,0.0180096,105.747,2453,46.6637018024,93.4054428721
1.47388322122,6.82542,205.939,-6.84595,0.0330101200887,6.82547047826,6.82547047826,93.3906979509,93.3021648338,90.6905414804,0.994441,93.3372437417,0.0245860406712,95.3137978759,6.82542,2454,0.0197871,105.774,2454,46.6425442238,93.4006993284
2.06061988865,6.82233,205.961,-6.84347,0.0293739248316,6.8223855368,6.8223855368,93.5766598168,93.1198179311,89.6039131877,0.993795,93.208393435,0.0522679509329,97.6819540989,6.82233,2455,0.0126289,105.762,2455,45.8889263572,93.3000854561
2.03448642723,6.8197,205.978,-6.8415,0.0276679574243,6.81962752808,6.81962752808,93.8046329032,93.2178344587,90.3402577164,0.994396,93.2901654564,0.0307666078368,98.306077055,6.8197,2456,0.0125711,105.777,2456,46.3729994868,93.3529121126
1.31030952725,6.83082,206.012,-6.85242,0.0329718359561,6.83104340677,6.83104340677,93.4931873477,93.2519605258,89.2079013322,0.988953,93.3654403971,0.0343813565995,94.4893033788,6.83082,2457,0.0179295,105.797,2457,46.6221007256,93.4000108628
2.0620301799,6.83092,206.069,-6.8519,0.0292012893157,6.8308339463,6.8308339463,93.3198366546,93.204561206,88.5503478294,0.994781,93.2354905234,0.0305907130944,96.938012777,6.83092,2458,0.0141536,105.84,2458,46.074686307,93.3035708344
2.86694057817,6.81618,206.107,-6.8373,0.0307641308784,6.81618799436,6.81618799436,93.3315295852,93.2163686787,89.351322887,0.98933,93.3416075067,0.050686837783,99.9209757974,6.81618,2459,0.0152371,105.846,2459,46.4977701531,93.4010316232
2.34477574171,6.83639,206.112,-6.85612,0.0309283901973,6.83629408529,6.83629408529,93.8716414924,93.1094510137,89.6278352159,0.99123,93.1788415338,0.0544734374197,99.349623263,6.83639,2460,0.0145246,105.843,2460,45.6358968474,93.3056153589
3.21179518891,6.81771,206.152,-6.8389,0.0287211267378,6.81769534472,6.81769534472,93.5575910109,93.3210098479,85.9720133776,0.990327,93.3648097507,0.0160343386353,99.8,6.81771,2461,0.0107487,105.831,2461,46.6641833436,93.4116275534
2.0368016917,6.83213,206.199,-6.85384,0.0303622783376,6.83216097756,6.83216097756,92.9574410648,93.1956179587,89.4743218288,0.993072,93.2518057903,0.0479064680379,95.8318386936,6.83213,2462,0.011553,105.828,2462,46.110472485,93.3843511022
1.68987779917,6.81892,206.245,-6.84067,0.0290587935827,6.81891963367,6.81891963367,93.2127293073,93.3246693307,88.6464997,0.986746,93.3888002437,0.0189881382781,94.6726481409,6.81892,2463,0.0118285,105.829,2463,46.682750398,93.4147002852
1.77617428476,6.83833,206.271,-6.85967,0.0291492139074,6.83829950805,6.83829950805,92.6483109758,93.3650550162,89.4302903756,0.992408,93.4231592954,0.0325853720213,94.5585790073,6.83833,2464,0.0131551,105.837,2464,47.0704501783,93.5026947095
1.84180472423,6.81092,206.271,-6.83206,0.034129332853,6.81093837186,6.81093837186,93.119181619,93.2699009982,88.5541167719,0.994415,93.3354303228,0.0332896766106,94.8179360097,6.81092,2465,0.0187498,105.836,2465,46.6317045213,93.4430013861
1.66865931507,6.82244,206.291,-6.84401,0.0290796922363,6.82236965498,6.82236965498,93.4757453512,93.3111588406,89.1885159459,0.99617,93.3909719235,0.0503819379017,94.5600169029,6.82244,2466,0.011085,105.836,2466,47.0088333241,93.5028827157
1.38881300624,6.815,206.314,-6.8368,0.0298261375951,6.81508433646,6.81508433646,93.6683684335,93.3009040806,91.8452745086,0.995378,93.4422900975,0.106681840043,96.6296806179,6.815,2467,0.0122606,105.853,2467,47.2798358936,93.6000614488
2.15917587666,6.83423,206.331,-6.85614,0.032894821412,6.83438111902,6.83438111902,93.668824039,93.317865632,89.8389219071,0.993299,93.4651401996,0.0777449883575,98.5437454075,6.83423,2468,0.0149722,105.859,2468,47.3437764917,93.6000158387
1.53387345912,6.83181,206.375,-6.85317,0.0286465611602,6.83174884598,6.83174884598,93.756358965,93.3064859317,91.4551152612,0.993943,93.4484754359,0.0601634087482,97.4406239708,6.83181,2469,0.010947,105.876,2469,47.2689459029,93.5291035763
1.70143493365,6.84116,206.412,-6.86192,0.0301369378948,6.84127615137,6.84127615137,91.6460503402,93.3019782673,89.2762890234,0.999524,93.3913056258,0.0808892530513,93.6114933045,6.84116,2470,0.012542,105.843,2470,47.1218784189,93.5223940867
1.35866220993,6.8215,206.479,-6.84225,0.0305669473592,6.82153347516,6.82153347516,92.5954866741,93.3094467816,90.2562516061,0.99486,93.4424303729,0.0986752023168,94.4071182894,6.8215,2471,0.00967101,105.802,2471,47.2642209619,93.5999923512
1.08474890898,6.80999,206.525,-6.8298,0.0290387031975,6.81000813678,6.81000813678,94.1489643164,93.3008522685,91.2604803117,0.997699,93.4289677427,0.0783970461012,96.331798473,6.80999,2472,0.0103757,105.801,2472,47.2788425224,93.592881756
2.13246741681,6.81462,206.572,-6.83422,0.0311937870371,6.81468124745,6.81468124745,93.1267428093,93.3005271234,88.8688925177,0.997137,93.4280787728,0.0799167146019,95.8261658636,6.81462,2473,0.011868,105.78,2473,47.2556546915,93.5998252455
1.89395840212,6.80692,206.617,-6.82832,0.0307073025926,6.80693468165,6.80693505459,93.0232947146,93.3001037919,89.9643815007,0.997419,93.4301619205,0.0837437417391,95.7041447289,6.80692,2474,0.0124373,105.795,2474,47.2768164018,93.5976497004
1.45900607249,6.82414,206.698,-6.84538,0.0313627552009,6.82415912496,6.82415912496,93.5286902451,93.3005302884,90.5525487136,0.997329,93.4241899979,0.0911289771184,96.1551887895,6.82414,2475,0.0136216,105.758,2475,47.239465307,93.5999703333
1.63777500242,6.81348,206.75,-6.83477,0.031197586967,6.8135317091,6.8135317091,93.4418436806,93.3009498805,90.3282554365,0.995334,93.4353770625,0.086502736849,95.2493062527,6.81348,2476,0.0137461,105.713,2476,47.2389077357,93.5997853564
2.17817681459,6.8233,206.8,-6.84472,0.029788398098,6.82330613701,6.82330613701,93.159580053,93.3001678839,89.4234361436,0.998118,93.4176725934,0.0800203266276,95.4820050706,6.8233,2477,0.011663,105.757,2477,47.227493661,93.5989787236
1.69315613636,6.82131,206.817,-6.84178,0.0344687775477,6.82126294306,6.82126368894,93.6616337747,93.3003900342,89.9904881301,0.998885,93.4315147518,0.0813133881156,96.9559809089,6.82131,2478,0.0176066,105.732,2478,47.3321992488,93.5995423074
1.7324562631,6.82375,206.858,-6.84522,0.0279362378058,6.82380456776,6.82380456776,94.0221077074,93.3003722624,88.573042488,0.99445,93.4294360001,0.0942390842658,96.7122917265,6.82375,2479,0.00811,105.714,2479,47.1759951589,93.5995502349
2.52238212944,6.81292,206.891,-6.83268,0.0320899298176,6.81290933976,6.81290933976,92.7104360831,93.3003697342,87.7612772725,0.996769,93.4246037795,0.082685199401,97.3429021695,6.81292,2480,0.0138173,105.662,2480,47.2233592449,93.5994235284
2.32256937018,6.82195,206.957,-6.84258,0.032673917456,6.82204743677,6.82204743677,93.5026908055,93.3004845283,90.3512288134,0.998808,93.4216659957,0.0801323265074,99.1062263413,6.82195,2481,0.0136803,105.684,2481,47.2729525492,93.5879384319
1.43223546509,6.81217,207.023,-6.83398,0.032029239264,6.81210345878,6.81210345878,92.9003979611,93.3021164324,89.656080075,0.995493,93.4512177996,0.0856296747758,94.737196707,6.81217,2482,0.0124326,105.734,2482,47.3353177271,93.5999995643
2.07243086579,6.82124,207.069,-6.84347,0.0336618830445,6.82129026103,6.82129026103,93.6911447326,93.3014786643,88.3692986011,0.998673,93.4179567299,0.0872043102745,96.9266400109,6.82124,2483,0.0178183,105.718,2483,47.247366418,93.5999733237
2.92674038255,6.83472,207.121,-6.85443,0.032781571612,6.83465892039,6.83465892039,93.4668248986,93.3116871032,88.8289589993,0.994198,93.4435282409,0.076550213916,99.7366080717,6.83472,2484,0.0151163,105.672,2484,47.2484386151,93.5789265839
1.31073327749,6.82547,207.168,-6.84683,0.0307853091981,6.82540792809,6.82540855309,93.3439168459,93.3017157565,90.6306643839,0.99701,93.4407249728,0.0984270792177,94.7293282556,6.82547,2485,0.0152552,105.709,2485,47.3244802143,93.5995263008
1.98986497282,6.81993,207.225,-6.84001,0.0325911584266,6.81988601936,6.81988601936,93.7353911817,93.3014615376,89.9600248344,0.99662,93.4314869803,0.102152232434,97.7064278411,6.81993,2486,0.0131863,105.75,2486,47.2584004085,93.5997431497
3.25024510469,6.81765,207.263,-6.83895,0.0308460820802,6.81762344456,6.81762344456,93.0271821733,93.3198952374,88.8262594892,0.991279,93.4536450042,0.064864820007,99.7152728721,6.81765,2487,0.0130354,105.787,2487,47.2117992243,93.59580234
1.56633087107,6.8256,207.3,-6.84706,0.0342169577994,6.82570245863,6.82570245863,92.248080442,93.3006081826,89.3625306078,0.997473,93.4271745888,0.0872207174142,94.7334027609,6.8256,2488,0.0190161,105.751,2488,47.2612778511,93.5988750182
2.1535232075,6.8209,207.345,-6.84205,0.0338391385527,6.82094870841,6.82094870841,93.489654417,93.315208918,88.9031305011,0.996011,93.4328783428,0.0713161186409,96.8833113731,6.8209,2489,0.0141793,105.726,2489,47.2462447009,93.5999402119
2.24169105308,6.81918,207.386,-6.8407,0.0325321575063,6.8190425975,6.8190425975,92.7647617319,93.3004826042,89.2827838369,0.998378,93.4212162903,0.067643258078,97.0530024691,6.81918,2490,0.014375,105.731,2490,47.2563820129,93.503349402
1.47149322355,6.82698,207.415,-6.84797,0.0322575278349,6.82700444403,6.82700444403,93.793064571,93.319798404,90.0748338043,0.996492,93.434953506,0.0729336983926,96.6315893505,6.82698,2491,0.0146414,105.715,2491,47.2740507011,93.5999816119
2.24452190974,6.83266,207.414,-6.85248,0.0352669866248,6.83260369834,6.83260369834,93.5463191695,93.3494610356,89.6587318877,0.993769,93.4398189701,0.063843361806,98.9,6.83266,2492,0.0196992,105.744,2492,47.2131702813,93.5996212708
2.13201638082,6.82586,207.462,-6.84702,0.0294863889047,6.82578900416,6.82578900416,92.1252394592,93.3024272451,90.1924596407,0.996688,93.4218563366,0.0902818566807,96.2797911629,6.82586,2493,0.0125629,105.758,2493,47.2049329387,93.5994728113
2.77887220267,6.81585,207.511,-6.83658,0.0339325128097,6.81585643622,6.81585643622,93.7333585936,93.317113022,88.0933849436,0.994651,93.4444672852,0.0839320682405,99.2716157609,6.81585,2494,0.0165821,105.772,2494,47.2692554702,93.5986677284
1.76740121544,6.81622,207.559,-6.83696,0.0329415312101,6.81612550817,6.81612550817,92.5880976254,93.3343535569,89.3028120597,0.994326,93.4426788324,0.0646320205241,94.6041080246,6.81622,2495,0.0150518,105.727,2495,47.2478172679,93.5999778164
2.66016923355,6.82002,207.594,-6.83999,0.0307171680716,6.81998777133,6.81998777133,91.7571585019,93.3019988959,85.8975483333,0.999007,93.4203567501,0.0684308388209,94.3848903177,6.82002,2496,0.0134034,105.723,2496,47.2717142811,93.5026764663
2.25948936087,6.81766,207.648,-6.8392,0.0312443636756,6.81773255542,6.81773255542,93.7764851956,93.3010556156,90.3627553672,0.997922,93.4261907087,0.0775909134427,98.9480269195,6.81766,2497,0.0142138,105.72,2497,47.2701891605,93.5998826513
1.43643933152,6.81739,207.684,-6.83892,0.0300729089497,6.81734284059,6.81734284059,93.6727962306,93.2120090028,90.7110073908,0.997352,93.4240414635,0.0781267976758,95.9121394998,6.81739,2498,0.0108211,105.761,2498,47.2397595261,93.5303050869
1.51282491598,6.82726,207.72,-6.84737,0.0281242614424,6.82725642387,6.82725642387,93.4399095009,93.3021751927,90.8009506244,0.997421,93.4209599477,0.0800151532306,95.8850692509,6.82726,2499,0.00956095,105.798,2499,47.2239437593,93.5993623038
2.09877239405,6.82112,207.804,-6.84326,0.0300573415241,6.82106218339,6.82106280839,92.447883195,93.3013218595,88.6427787019,0.997872,93.4225777868,0.0877174864693,94.9991041849,6.82112,2500,0.0145369,105.829,2500,47.2479293808,93.59855231
2.38992079153,6.82394,207.824,-6.84488,0.0329058398079,6.82402711289,6.82402711289,93.1156647602,93.3001703404,87.9562334943,0.998106,93.4170982698,0.0942543537337,96.4855500631,6.82394,2501,0.0166223,105.823,2501,47.2238524183,93.5999848055
1.51263988657,6.81665,207.862,-6.83787,0.0296803503739,6.81660750634,6.81660750634,93.5255597063,93.3010312813,88.997139835,0.997568,93.4062084515,0.0762375278547,94.8995516847,6.81665,2502,0.0119147,105.897,2502,47.1433031518,93.5967438798
1.22279591264,6.83535,207.86,-6.85513,0.0306926996823,6.83532699704,6.83532761161,94.6438251222,93.3007362854,93.3686644867,0.995563,93.42404246,0.0884938766863,98.5558520915,6.83535,2503,0.0124996,105.888,2503,47.1809010071,93.5987944374
2.01467874621,6.80925,207.871,-6.83077,0.0305261695106,6.80923795626,6.80923795626,92.4692229465,93.3004005153,89.2329282078,0.997065,93.4265854797,0.0829604440892,94.5054348579,6.80925,2504,0.0119437,105.869,2504,47.2446617232,93.5918077904
1.7509083215,6.82969,207.889,-6.85017,0.0321367689944,6.82985646788,6.82985646788,92.6671065548,93.3007701528,89.6474416231,0.997619,93.4163734232,0.0783137315351,94.7252237142,6.82969,2505,0.0146029,105.88,2505,47.2040695103,93.5997564035
2.93807483018,6.82751,207.895,-6.84848,0.0310832216482,6.82742790342,6.82742790342,93.1460280695,93.3001567795,87.6583490726,0.99678,93.4219076816,0.0860128035822,98.0807903452,6.82751,2506,0.0133106,105.873,2506,47.2084215438,93.5994423034
1.70881903749,6.81942,207.946,-6.8386,0.0315667506057,6.81916138521,6.81916138521,92.8358193141,93.212840151,89.941395111,0.994974,93.4015400331,0.0766115228604,94.8361229746,6.81942,2507,0.0147836,105.89,2507,47.0320275743,93.5001088346
2.40933814066,6.82415,208.008,-6.84535,0.0322710172605,6.82421828691,6.82421828691,91.9065196921,93.3003713473,86.7826868368,0.995795,93.4316810026,0.086983586583,94.6869442695,6.82415,2508,0.0160152,105.863,2508,47.2328077002,93.5969984997
1.81524641312,6.82422,208.034,-6.84551,0.0289347745227,6.82425109997,6.82425109997,92.6252138535,93.3001390809,88.3038231224,0.99786,93.4154394252,0.0856406824294,94.4773564666,6.82422,2509,0.0126191,105.906,2509,47.2065153574,93.5997130383
2.05210633492,6.81672,208.091,-6.83738,0.0292289433161,6.81666365661,6.81666365661,93.2137092579,93.300438032,88.9572190996,0.994242,93.4196848008,0.0850811795369,95.713209588,6.81672,2510,0.0113141,105.907,2510,47.1127970416,93.598868657
0.908664729586,6.81691,208.117,-6.8373,0.0297644510568,6.81686356518,6.81686356518,93.2478362905,93.2040850736,91.5993848356,0.99621,93.3801547162,0.0639094103505,94.397757011,6.81691,2511,0.0127149,105.92,2511,46.9495182365,93.4985345568
2.71881060424,6.83437,208.171,-6.85457,0.0309787602457,6.83431779972,6.83431779972,92.5956464052,93.300440801,86.6171878714,0.997338,93.4287256202,0.0815925787545,94.5119025459,6.83437,2512,0.0139377,105.886,2512,47.2661511545,93.5998455439
2.10158103349,6.82722,208.194,-6.84703,0.0295320360205,6.82716161724,6.82716161724,93.5469445021,93.2016740608,89.4916863942,0.99747,93.4140741521,0.101886704402,98.5333996098,6.82722,2513,0.0113345,105.878,2513,47.1867544542,93.5938309714
1.57533392112,6.82484,208.212,-6.84552,0.0303894993187,6.8248956715,6.8248956715,93.5367375303,93.3001122307,89.7496395919,0.997127,93.4274868753,0.0844993646637,95.1310453742,6.82484,2514,0.0142106,105.843,2514,47.2520299,93.6000016547
1.81887841073,6.81777,208.258,-6.83765,0.0301030996713,6.81769753157,6.81769753157,93.1618619856,93.3032007579,89.4703577513,0.994804,93.4408400414,0.0805178136031,94.9499843572,6.81777,2515,0.0116739,105.806,2515,47.2527885245,93.5768784518
1.45496322842,6.81584,208.283,-6.83508,0.0322740087087,6.81592026792,6.81592026792,93.8744564872,93.3002084332,90.3267380179,0.995853,93.4411275527,0.0802969753628,96.5911093167,6.81584,2516,0.0163992,105.791,2516,47.2889365753,93.5968165289
2.04665660444,6.82352,208.307,-6.84211,0.0300318954498,6.82347011283,6.82347011283,93.3348378859,93.3001732206,87.0540485911,0.995098,93.4467555055,0.0976488546759,95.0548097468,6.82352,2517,0.0146278,105.781,2517,47.2965476821,93.599993013
1.92810394964,6.81829,208.316,-6.83871,0.0303084798482,6.81822667612,6.81822667612,93.2156210756,93.3001686597,90.0230962458,0.996353,93.4365235621,0.0761590655373,95.7614461694,6.81829,2518,0.0121862,105.742,2518,47.2785021383,93.5979261143
1.20000065086,6.81483,208.346,-6.83399,0.0305369622111,6.81483728549,6.81483728549,92.9624039787,93.3003091927,91.1899883788,0.996448,93.4319670617,0.0738441438115,95.0830862122,6.81483,2519,0.0116097,105.709,2519,47.25581535,93.5099637006
1.5645248636,6.82583,208.348,-6.84607,0.032412226609,6.82566514037,6.82566514037,92.3123045811,93.31521128,89.4586878369,0.996826,93.4360324843,0.0580689709,94.2768779679,6.82583,2520,0.0140209,105.708,2520,47.2911961932,93.5002908972
2.40147382562,6.81077,208.364,-6.83054,0.0297910145994,6.81095982312,6.81095982312,93.9765583157,93.3006548578,90.8090546895,0.999176,93.4047798813,0.0823344864031,99.0602749832,6.81077,2521,0.0115379,105.705,2521,47.188002418,93.5805292092
1.90774621862,6.8023,208.384,-6.823,0.0283304528037,6.8020470966,6.8020470966,92.6512273128,93.3012570749,89.6186177883,0.996869,93.4160750438,0.0702139340404,94.6630843671,6.8023,2522,0.0108577,105.752,2522,47.1774257456,93.5996835255
1.41599374628,6.83019,208.451,-6.85025,0.0337627422677,6.83024235866,6.83024235866,92.9218044638,93.3006692992,89.9895678279,0.996829,93.437320585,0.0793167498435,95.0246120968,6.83019,2523,0.0179972,105.789,2523,47.2990742693,93.5985670785
2.91131574174,6.82886,208.457,-6.84897,0.0337003444815,6.82886911371,6.82886911371,92.9298522854,93.2019793115,89.1356345119,0.998437,93.3686612106,0.0730924812901,98.9548774789,6.82886,2524,0.0204773,105.827,2524,46.9562512382,93.5005850097
1.31430402678,6.81673,208.456,-6.83748,0.0306530653092,6.81665120029,6.81665181486,93.6154734932,93.3033359768,90.3073865431,0.99664,93.4307015625,0.075559255382,95.2332040069,6.81673,2525,0.0147355,105.818,2525,47.2543907206,93.5993444099
2.04149241893,6.81207,208.468,-6.83303,0.0330672688987,6.81185403541,6.81185440835,93.1624086,93.3022711074,88.7455934137,0.993212,93.4191516575,0.0438896171362,96.4725218402,6.81207,2526,0.0151185,105.888,2526,47.0749789751,93.4999952676
1.64836851134,6.81602,208.478,-6.83668,0.0337812444121,6.81599831332,6.81599831332,93.1112842959,93.2004789818,90.066648685,0.99618,93.3222741667,0.0360843693356,95.3864838974,6.81602,2527,0.0200507,105.941,2527,46.6163091673,93.3998425254
2.19754178439,6.82054,208.495,-6.84104,0.0298058805962,6.82051995979,6.82052057436,92.7180230614,93.3005747516,89.4570275034,0.997429,93.4064666715,0.0786725887749,96.9037686633,6.82054,2528,0.0140559,105.888,2528,47.1406020287,93.5992777537
2.30845806969,6.82642,208.521,-6.84845,0.029861270202,6.82639263995,6.82639263995,92.6393627207,93.319851808,89.1535733773,0.994785,93.4200219508,0.0505620580539,97.0341413543,6.82642,2529,0.0101915,105.886,2529,47.1316609656,93.5882049661
1.82977083364,6.82573,208.556,-6.84713,0.0316478706171,6.82571776323,6.82571776323,92.2619300811,93.3003037924,88.9878552981,0.99738,93.3948344508,0.0660282179114,94.4418110824,6.82573,2530,0.0147592,105.887,2530,47.0713343964,93.5717880477
2.52207071046,6.82103,208.565,-6.84163,0.0322326293411,6.82109016573,6.82109079073,92.9109151104,93.3004634196,88.824725658,0.997192,93.3703247359,0.0644271773142,98.3954615555,6.82103,2531,0.0156863,105.919,2531,46.924655136,93.4987005337
2.5277739098,6.81859,208.585,-6.83954,0.0337953111296,6.81849325668,6.81849325668,91.5245169289,93.3011339223,87.2904368865,0.995295,93.3947996237,0.0567776247548,94.8502345098,6.81859,2532,0.0149403,105.953,2532,47.0032858363,93.5001536662
2.1403705612,6.81613,208.589,-6.83601,0.0313337553941,6.8161802192,6.8161802192,92.3753906076,93.300905612,88.3610886809,0.996057,93.3264189055,0.0315694108226,94.5915886254,6.81613,2533,0.0144343,105.978,2533,46.6358440265,93.400787661
2.04499776795,6.826,208.59,-6.847,0.0327169937083,6.82598739357,6.82598739357,93.2002702795,93.2041294525,89.5699233445,0.993156,93.3171936033,0.0551042708019,96.3415557244,6.826,2534,0.0153166,105.991,2534,46.4891351015,93.4077015434
2.05728722455,6.81911,208.606,-6.8399,0.0302025470985,6.81917663736,6.81917663736,92.4770846226,93.3003602494,87.9320416303,0.996103,93.3261088761,0.0325506674209,94.204094369,6.81911,2535,0.0146076,105.985,2535,46.635587898,93.4007038654
2.77709945187,6.83118,208.624,-6.85107,0.032038359982,6.83103763872,6.83103763872,92.9038379444,93.2011666398,88.3776493349,0.995171,93.3542450896,0.0633282207196,99.3700612548,6.83118,2536,0.0132954,106.009,2536,46.7667895022,93.5000807448
1.72558046092,6.81542,208.65,-6.83559,0.0276235567963,6.81545312359,6.81545312359,93.1168832068,93.3010669374,90.5241647393,0.992702,93.3661035161,0.0496236736991,96.6829042624,6.81542,2537,0.00919081,106.0,2537,46.7532973837,93.4968826255
2.93252852038,6.81225,208.671,-6.83314,0.0319981633687,6.81224817696,6.81224817696,90.9049486351,93.2022037137,86.9045648526,0.993239,93.2946391911,0.0557252360157,95.8655030481,6.81225,2538,0.01452,106.049,2538,46.3634081409,93.4013803148
4.76469812267,6.80569,208.67,-6.82549,0.0312671610317,6.80579033464,6.80579033464,91.871269908,93.2120015529,82.6173535753,0.993746,93.3379279524,0.0442577158558,99.8501385496,6.80569,2539,0.0139166,106.006,2539,46.6263001831,93.4005292626
2.64405765029,6.81714,208.658,-6.8369,0.0302796233045,6.8171581382,6.8171581382,92.2286669171,93.2013936011,85.6193014409,0.994653,93.3825949972,0.0686331434467,95.0065823926,6.81714,2540,0.0145269,106.005,2540,46.9126814906,93.499975545
2.1036523601,6.82515,208.676,-6.84439,0.0312539489944,6.82500481512,6.82500544012,92.3254469847,93.3147292057,88.1721371604,0.989379,93.4347175624,0.0728875705805,94.6892686932,6.82515,2541,0.0148341,106.044,2541,47.0394756072,93.6006300674
1.72734855399,6.81512,208.665,-6.83578,0.0306832437629,6.81514068987,6.81514068987,93.6447235624,93.3068578648,89.1138686628,0.968672,93.4598374473,0.0920685851261,95.6927572727,6.81512,2542,0.0136435,106.041,2542,46.4968461758,93.7022969376
2.71851183505,6.80908,208.675,-6.82913,0.0290592192614,6.80900874101,6.80900874101,93.3448924015,93.2964449214,88.0981251951,0.977592,93.4304501221,0.0672568571661,99.1320617566,6.80908,2543,0.0102688,106.03,2543,46.624940503,93.5994484266
2.62035096521,6.81655,208.69,-6.83832,0.0311774033058,6.816615151,6.816615151,92.124679262,93.1387601173,85.5143479301,0.986272,93.3066809943,0.0804943671967,94.9736904855,6.81655,2544,0.0123172,106.074,2544,46.2027560773,93.4481445458
3.82668367357,6.83101,208.688,-6.85121,0.0333405389053,6.83095989762,6.83095989762,91.5514959306,93.3191912477,84.1618924725,0.966133,93.5048605296,0.091326135922,98.6855105351,6.83101,2545,0.0165605,106.083,2545,46.6727843118,93.6976289521
1.54400388473,6.81341,208.709,-6.83429,0.0272224039194,6.81337036835,6.81337036835,93.7032633922,93.3063893906,89.7135745566,0.973644,93.4550226292,0.0919916477823,95.4668098868,6.81341,2546,0.00919596,106.068,2546,46.63557497,93.6548811021
1.95094864736,6.83274,208.728,-6.85248,0.02739177487,6.83281819961,6.83281819961,93.1365519912,93.3181188099,89.6566591988,0.96679,93.4764357741,0.104260450712,95.8985318674,6.83274,2547,0.00819432,106.053,2547,46.5303165395,93.7206659877
2.85372854992,6.81451,208.747,-6.83371,0.0363402754459,6.81438181106,6.81438181106,93.2408238089,93.2418075724,89.4568833716,0.970202,93.382164479,0.0825304446067,99.4180216835,6.81451,2548,0.0193919,106.104,2548,46.1009814335,93.5628717287
2.05835816173,6.81365,208.779,-6.83386,0.0293722587228,6.81366826705,6.81366889205,92.3271535167,93.2554834557,88.5279113586,0.96478,93.433591975,0.0793308753977,94.3609684519,6.81365,2549,0.0134438,106.087,2549,46.2155033933,93.6337428631
2.08862199972,6.8201,208.803,-6.83934,0.0316199879326,6.82010008276,6.82010008276,92.2626046043,93.3319700581,89.4421518673,0.969183,93.4895640242,0.116541478913,95.2168706934,6.8201,2550,0.0144782,106.081,2550,46.6867360511,93.7368122394
1.56720058179,6.82665,208.826,-6.8459,0.028255305736,6.82670243519,6.82670243519,91.8097402733,93.3253348374,88.330687644,0.974195,93.4480482082,0.0801055063457,93.6755551869,6.82665,2551,0.0112457,106.046,2551,46.613611187,93.6226174513
3.39819684491,6.81615,208.846,-6.83706,0.0318446667247,6.8161408213,6.8161408213,93.0350698086,93.2994210462,86.4399183545,0.970189,93.4230362168,0.0772498821007,98.6145648417,6.81615,2552,0.0151637,106.044,2552,46.3355223715,93.6279269147
1.66939749733,6.801,208.861,-6.82064,0.0308425191285,6.80094633165,6.80094633165,92.9468101413,93.3113373496,90.2904711801,0.990221,93.4258511991,0.0600218650303,96.0805271607,6.801,2553,0.0131133,106.03,2553,47.016101626,93.5625952007
2.64324599054,6.80677,208.895,-6.82748,0.0313774822007,6.80685059049,6.80685059049,92.0654120279,93.3071047654,87.8797622986,0.977257,93.4353223312,0.077834571756,96.6346522197,6.80677,2554,0.0139764,106.027,2554,46.6417480329,93.6245138365
1.9262269291,6.80707,208.907,-6.82827,0.0301138075909,6.80703594411,6.80703594411,92.7062989866,93.2277000696,90.2526628323,0.975297,93.4242715612,0.0864510385075,96.4512864653,6.80707,2555,0.0127583,106.007,2555,46.5129014474,93.6289421484
2.54148466601,6.7969,208.938,-6.81643,0.0286683469998,6.79692552372,6.79692552372,93.8184117373,93.3197494274,88.6019908611,0.984076,93.4158775685,0.0728765788022,99.7966897745,6.7969,2556,0.0130536,105.987,2556,46.7551664548,93.564103675
