QFunRegParamNorm,AverageAction,AverageDiscountedReturn,AverageEsReturn,StdEsReturn,AveragePolicySurr,MaxEsReturn,AverageAbsQ,Iteration,AverageAbsQYDiff,AverageAbsY,StdReturn,AverageY,MinReturn,MinEsReturn,AverageQ,MaxReturn,PolicyRegParamNorm,AverageQLoss,Epoch,AverageReturn
153.322,0.972747,285.335109034,817.580482429,0.0,-229.997,817.580482429,228.828,1058,2.38858697732,228.837825699,172.695384307,228.837573672,2973.67516946,817.580482429,228.828,3606.86792924,120.233,69.7216,1058,3415.13848184
153.419,0.968403,269.192249606,507.858741438,0.0,-230.568,507.858741438,229.372,1059,2.28724327284,229.380017022,118.5037332,229.379767996,3087.60645935,507.858741438,229.372,3517.94424622,120.309,58.9649,1059,3381.72245941
153.468,0.971041,287.670623036,1740.8652224,0.0,-231.234,1740.8652224,229.91,1060,2.2807364886,229.915319898,723.309209881,229.915136103,1404.1614321,1740.8652224,229.91,3558.25295622,120.357,55.3593,1060,3080.60944773
153.564,0.980923,235.571759381,1644.27067529,0.0,-231.662,1644.27067529,230.397,1061,2.30592259743,230.403827326,659.429133993,230.403637283,867.70696162,1644.27067529,230.397,3273.75063054,120.524,61.8768,1061,2818.50814742
153.63,0.988496,225.655557459,1851.79049903,0.0,-231.03,1851.79049903,229.773,1062,2.37911127146,229.780142122,632.998584332,229.779946374,608.092825963,1851.79049903,229.773,2560.39812437,120.438,61.7041,1062,1673.00239509
153.717,0.976326,250.431434281,1776.1410056,0.0,-231.519,1776.1410056,230.227,1063,2.23380340695,230.224203494,796.460872264,230.224050343,674.148533046,1776.1410056,230.227,2907.90653919,120.42,53.6247,1063,2181.49991349
153.836,0.988841,223.787596107,1597.51052101,0.0,-231.678,1597.51052101,230.479,1064,2.45112917479,230.496457731,854.284277192,230.49585447,385.996396549,1597.51052101,230.479,2877.61011135,120.596,79.6103,1064,1585.18724941
153.932,0.971312,223.039676804,590.903777851,0.0,-232.187,590.903777851,230.907,1065,2.16206196791,230.907163104,1065.22523659,230.907102551,388.825507602,590.903777851,230.907,2982.47471329,120.597,45.8157,1065,2175.30844695
153.953,0.968617,230.037574709,1619.94543217,0.0,-231.955,1619.94543217,230.803,1066,2.33101701711,230.809420672,362.352109652,230.809360166,1582.04059199,1619.94543217,230.803,2892.19450241,120.608,60.95,1066,2592.6202613
153.962,0.966935,253.486857878,1448.62973765,0.0,-232.335,1448.62973765,231.14,1067,2.12688383395,231.150449934,1031.28235744,231.150332311,389.363236443,1448.62973765,231.14,3355.9824877,120.729,37.9713,1067,2730.46155427
154.094,0.951708,267.394041026,1906.64530556,0.0,-230.829,1906.64530556,229.648,1068,2.36650150086,229.65330888,51.8724388626,229.653041425,3217.13143947,1906.64530556,229.648,3393.66450088,120.816,73.7151,1068,3315.79845554
154.153,0.977748,222.21666452,1949.45252069,0.0,-232.544,1949.45252069,231.335,1069,2.33502588618,231.343878842,1084.83736784,231.343676866,59.6797269214,1949.45252069,231.335,3006.90697794,120.987,69.9894,1069,1764.67475612
154.185,0.976375,264.337372548,429.909625486,0.0,-232.166,429.909625486,230.869,1070,2.32731388323,230.863359992,1005.66823851,230.863230498,559.463338291,429.909625486,230.869,3568.22835773,120.958,61.5794,1070,2792.98886655
154.33,0.963779,260.597735433,412.496401933,0.0,-231.958,412.496401933,230.695,1071,2.44161203646,230.713943793,103.444826821,230.713776412,3175.26636375,412.496401933,230.695,3505.6379577,121.115,76.4411,1071,3300.136454
154.416,0.968813,281.071799591,313.379438637,0.0,-232.16,313.379438637,230.876,1072,2.25037169101,230.883039093,149.731553783,230.882859498,3095.80620787,313.379438637,230.876,3510.67460866,121.165,58.1084,1072,3323.60152271
154.491,0.965746,266.782484762,1246.67830967,0.0,-231.628,1246.67830967,230.428,1073,2.31350642839,230.438378225,446.960431352,230.43824569,1908.85053777,1246.67830967,230.428,3322.43425122,121.254,62.3426,1073,2971.41077701
154.589,0.967104,275.09283032,1073.54640982,0.0,-232.056,1073.54640982,230.853,1074,2.23355332554,230.855320373,78.3159635734,230.855176612,3233.65806488,1073.54640982,230.853,3475.07626157,121.336,48.6155,1074,3347.76253906
154.664,0.968093,282.546405689,845.00749556,0.0,-231.457,845.00749556,230.25,1075,2.41176087407,230.253189559,290.654351393,230.253050799,2633.2507007,845.00749556,230.25,3474.49897328,121.356,65.0993,1075,3205.98324731
154.706,0.975761,229.607512937,2044.48919379,0.0,-233.243,2044.48919379,232.178,1076,2.41821884347,232.188803799,842.921056961,232.188750892,805.744578646,2044.48919379,232.178,3080.70756806,121.354,62.9493,1076,2155.69844489
154.736,0.956444,218.916909935,1187.51148546,0.0,-231.729,1187.51148546,230.654,1077,2.31447832127,230.657727434,84.4928839529,230.657534972,2384.83490468,1187.51148546,230.654,2671.22139117,121.304,51.9793,1077,2542.49608012
154.786,0.980506,220.891706402,1255.27063924,0.0,-233.838,1255.27063924,232.679,1078,2.3600156157,232.688856288,166.911917847,232.688588439,2124.17051027,1255.27063924,232.679,2686.34017511,121.309,60.8719,1078,2509.55014213
154.857,0.980195,224.70652939,1589.44024299,0.0,-232.296,1589.44024299,231.17,1079,2.33807653518,231.174777727,99.5577852135,231.174297212,2429.19982877,1589.44024299,231.17,2781.2799493,121.372,58.6284,1079,2514.08149671
154.856,0.975756,269.807880267,1354.46521915,0.0,-233.518,1354.46521915,232.291,1080,2.32419897266,232.30390691,616.120231154,232.303594305,1258.04112793,1354.46521915,232.291,3390.46255147,121.553,54.3608,1080,3095.95687539
155.01,0.974397,246.5870134,1628.0389364,0.0,-232.621,1628.0389364,231.319,1081,2.37542063861,231.321199653,215.509899057,231.320902252,2327.30862199,1628.0389364,231.319,3142.59285077,121.623,67.0564,1081,2875.15367398
155.07,0.980237,256.493526501,653.074823853,0.0,-232.38,653.074823853,231.079,1082,2.46969529844,231.079126926,542.08457262,231.078878364,1635.33106779,653.074823853,231.079,3287.92765472,121.593,79.0655,1082,2880.03219076
155.12,0.987952,209.290831752,1723.68276115,0.0,-232.565,1723.68276115,231.249,1083,2.33926764427,231.270479299,1157.06934784,231.270209268,93.0925585795,1723.68276115,231.249,2996.41924202,121.599,61.6802,1083,1790.87124165
155.234,0.972945,253.225583075,1462.96720385,0.0,-232.626,1462.96720385,231.358,1084,2.28318759954,231.360885937,71.4658083284,231.360733545,2969.48734975,1462.96720385,231.358,3197.01905333,121.634,51.238,1084,3087.06341766
155.293,0.969028,234.723121867,1622.41836835,0.0,-232.718,1622.41836835,231.516,1085,2.17048584533,231.525294544,70.8152347568,231.525030755,2573.83392002,1622.41836835,231.516,2876.005515,121.627,37.5429,1085,2722.9703865
155.348,0.972828,266.121699959,1560.60452181,0.0,-232.755,1560.60452181,231.549,1086,2.33786087687,231.543285316,79.3311583711,231.543174708,3003.55853417,1560.60452181,231.549,3223.36914536,121.733,68.7637,1086,3149.46968449
155.418,0.981577,255.819377987,1442.21867915,0.0,-232.704,1442.21867915,231.555,1087,2.3061358431,231.57006757,106.58489563,231.569873177,2924.78529863,1442.21867915,231.555,3244.63233017,121.735,59.0225,1087,3102.04608887
155.511,0.983606,239.253313449,1621.98196852,0.0,-234.042,1621.98196852,232.769,1088,2.26782514525,232.770473355,643.098352441,232.770246286,1188.68948506,1621.98196852,232.769,3158.28227252,121.789,53.605,1088,2687.98722175
155.578,0.985289,246.66965664,1135.80179045,0.0,-233.367,1135.80179045,232.166,1089,2.2860142576,232.176243978,383.316340555,232.176069399,1905.83649225,1135.80179045,232.166,3131.34754728,121.924,56.0255,1089,2795.5533786
155.692,0.982639,225.674475736,1943.93572432,0.0,-234.191,1943.93572432,232.977,1090,2.31276177452,232.986379344,585.290985722,232.986248051,1005.75052811,1943.93572432,232.977,3085.5325829,121.985,55.5582,1090,2740.66235937
155.768,0.978002,259.107880018,1670.01069124,0.0,-232.876,1670.01069124,231.587,1091,2.38076536958,231.596140569,665.45845226,231.595743217,860.471038322,1670.01069124,231.587,3193.45130122,121.953,68.2006,1091,2770.83392669
155.831,0.977856,242.672329328,1747.44406424,0.0,-234.057,1747.44406424,232.833,1092,2.25232115934,232.837574678,98.6326281805,232.837420738,2701.65641928,1747.44406424,232.833,3061.60431742,122.013,57.8318,1092,2931.1762627
155.866,0.971674,249.902983288,501.419076168,0.0,-234.857,501.419076168,233.665,1093,2.24372357899,233.6733587,828.257008477,233.673168046,289.053787265,501.419076168,233.665,3137.46351425,121.994,57.0683,1093,2768.42772501
155.904,0.975536,265.231794306,1883.31947286,0.0,-233.334,1883.31947286,232.162,1094,2.3039625792,232.16267375,91.015234904,232.162301906,2979.66754281,1883.31947286,232.162,3252.10044337,122.04,60.0125,1094,3114.29094501
155.994,0.969422,252.941281164,1559.05866618,0.0,-233.356,1559.05866618,232.089,1095,2.33035417214,232.097604358,53.4161733245,232.097328806,2949.52655845,1559.05866618,232.089,3109.86340809,122.124,57.1059,1095,3015.07229893
156.091,0.965289,247.59042442,1566.29973149,0.0,-233.223,1566.29973149,232.023,1096,2.36604355595,232.030580791,73.2611073378,232.030420371,2772.43497944,1566.29973149,232.023,2983.41188985,122.136,66.693,1096,2864.55164021
156.17,0.9714,272.896246824,1709.06387771,0.0,-234.861,1709.06387771,233.672,1097,2.17481209743,233.672625457,777.493905135,233.672576282,814.44180967,1709.06387771,233.672,3411.75697042,122.278,44.0985,1097,2917.21681195
156.202,0.980341,250.343513086,1659.98054163,0.0,-234.318,1659.98054163,233.115,1098,2.30924392219,233.124001389,66.5407060499,233.123837948,2890.52837393,1659.98054163,233.115,3090.35117851,122.384,64.5145,1098,3001.61926818
156.291,0.975456,260.306071363,1646.39368653,0.0,-234.204,1646.39368653,232.998,1099,2.2404280567,233.003231357,149.566122907,233.003051892,2873.66326642,1646.39368653,232.998,3349.4600806,122.39,54.5389,1099,3175.52040313
156.378,0.978233,260.538436558,1764.07253662,0.0,-235.311,1764.07253662,234.128,1100,2.35973675343,234.131312917,678.24193111,234.131146981,934.668442873,1764.07253662,234.128,3364.57046287,122.498,73.1928,1100,2937.90409113
156.465,0.967472,258.65286716,1567.03105421,0.0,-233.795,1567.03105421,232.602,1101,2.30633275408,232.60928884,95.8709493875,232.609097201,3042.09698754,1567.03105421,232.602,3426.98940414,122.542,58.7574,1101,3224.46032218
156.537,0.975037,265.088014339,1832.6582162,0.0,-235.171,1832.6582162,233.978,1102,2.27342356561,233.982744613,701.072711078,233.982364474,1169.15083299,1832.6582162,233.978,3350.34492486,122.57,57.5272,1102,2819.7174766
156.599,0.953823,216.028288597,1760.90311376,0.0,-234.845,1760.90311376,233.624,1103,2.16396048854,233.633200783,70.4289730634,233.632969548,2429.97192972,1760.90311376,233.624,2673.59529085,122.55,46.5691,1103,2587.14036016
156.724,0.975619,243.003891766,1072.74752362,0.0,-234.44,1072.74752362,233.233,1104,2.2860936322,233.247014397,464.34790029,233.24692516,1300.50591575,1072.74752362,233.233,2981.14437486,122.541,55.0308,1104,2644.18437235
156.764,0.982011,269.059022606,1487.10548975,0.0,-236.078,1487.10548975,234.839,1105,2.13522551064,234.836640762,912.970926056,234.836544991,587.28917875,1487.10548975,234.839,3283.06470093,122.649,41.0043,1105,2241.58725288
156.86,0.96882,251.489702095,1839.36865812,0.0,-235.807,1839.36865812,234.557,1106,2.2109682508,234.559284742,343.091449912,234.559054248,2095.91458433,1839.36865812,234.557,3304.7052323,122.724,47.7217,1106,3072.98379861
156.97,0.972374,253.611861393,1798.73251066,0.0,-235.318,1798.73251066,234.168,1107,2.43780346768,234.187750977,75.7499754577,234.187726056,3061.49472602,1798.73251066,234.168,3298.70465959,122.771,73.2125,1107,3183.80125035
157.032,0.978518,246.033556601,1671.96252792,0.0,-235.126,1671.96252792,233.921,1108,2.43434059356,233.922412231,54.3073959229,233.922232095,2811.41761952,1671.96252792,233.921,2978.8693689,122.734,65.0836,1108,2879.18073545
157.121,0.974985,247.92869029,1696.15792418,0.0,-235.864,1696.15792418,234.651,1109,2.45235869597,234.655813496,715.281041839,234.655248347,624.01874666,1696.15792418,234.651,3050.18155447,122.802,71.714,1109,2648.90426182
157.183,0.977727,232.975785835,1574.50132956,0.0,-235.517,1574.50132956,234.307,1110,2.31532617826,234.317184649,86.1307312812,234.317174275,2598.30017449,1574.50132956,234.307,2878.20983336,122.834,62.9661,1110,2730.96906766
157.262,0.976869,246.33655622,1166.63706708,0.0,-235.677,1166.63706708,234.473,1111,2.30385225991,234.477849106,74.0698872641,234.477441496,2720.896919,1166.63706708,234.473,2977.68969578,122.884,62.3657,1111,2894.46455682
157.374,0.97733,256.842930052,1672.26920279,0.0,-235.658,1672.26920279,234.426,1112,2.3875338902,234.438274137,880.140613539,234.438172176,793.647428043,1672.26920279,234.426,3378.77854123,122.962,73.3163,1112,2704.50268999
157.452,0.974142,249.867677968,1580.35675412,0.0,-235.861,1580.35675412,234.636,1113,2.32567847812,234.639596736,76.2929405724,234.639425829,2824.8485905,1580.35675412,234.636,3082.97471437,122.95,64.5887,1113,2965.64457991
157.565,0.976067,250.156144179,1951.87678833,0.0,-236.46,1951.87678833,235.23,1114,2.30086237785,235.230575828,72.8559554149,235.230425796,2887.22858019,1951.87678833,235.23,3100.69469351,122.987,69.0021,1114,3004.61318685
157.695,0.974313,248.533967876,1401.01510628,0.0,-236.27,1401.01510628,235.139,1115,2.3025719412,235.155278826,82.5663541165,235.155013822,2744.66158421,1401.01510628,235.139,3065.73240308,123.058,59.5927,1115,2958.09920151
157.736,0.968849,263.838015891,1586.17227517,0.0,-236.324,1586.17227517,235.122,1116,2.19149448161,235.123310189,135.054591942,235.123096906,2880.67165846,1586.17227517,235.122,3269.93689867,123.146,50.1317,1116,3083.26841663
157.812,0.977611,234.735958323,1668.45483471,0.0,-236.964,1668.45483471,235.769,1117,2.3945319019,235.774235372,975.896463364,235.773823396,426.344597907,1668.45483471,235.769,3449.00883917,123.206,66.7856,1117,2754.93752029
157.916,0.985119,230.389230575,1780.58866793,0.0,-236.693,1780.58866793,235.493,1118,2.30390618079,235.504153567,864.978187191,235.503904731,584.461521661,1780.58866793,235.493,3023.23669,123.26,61.0911,1118,2495.43260658
158.001,0.981521,259.429490916,1551.08098997,0.0,-236.347,1551.08098997,235.113,1119,2.12097764528,235.116635364,769.121903368,235.116447482,1134.64425011,1551.08098997,235.113,3261.32965449,123.336,36.4906,1119,2700.78204975
158.109,0.96337,265.791754422,1618.93102981,0.0,-236.829,1618.93102981,235.552,1120,2.36221317687,235.559900507,45.3497674615,235.559546363,3006.53066089,1618.93102981,235.552,3129.06041496,123.356,68.3001,1120,3068.83704039
158.161,0.983389,223.645273538,1679.98361739,0.0,-237.442,1679.98361739,236.146,1121,2.39317748549,236.148401057,676.910368072,236.148272048,721.545194462,1679.98361739,236.146,2700.04726651,123.438,64.1563,1121,1724.01679679
158.25,0.981178,256.992971396,840.61030994,0.0,-238.318,840.61030994,237.083,1122,2.36866816664,237.087101221,1113.61208827,237.086937395,554.136079309,840.61030994,237.083,3239.31047828,123.412,61.8816,1122,2439.27243198
158.335,0.981668,258.994832056,1723.81365893,0.0,-237.137,1723.81365893,235.884,1123,2.26269392049,235.89088231,853.677585381,235.890730666,889.929626917,1723.81365893,235.883,3567.60177265,123.546,51.3776,1123,2868.05540235
158.409,0.982387,246.763512122,1741.7338562,0.0,-237.633,1741.7338562,236.36,1124,2.40135419277,236.369460596,1001.42188859,236.369204798,720.459202112,1741.7338562,236.36,3259.02267516,123.573,63.5421,1124,2240.30175378
158.493,0.982333,253.464804214,1779.53990446,0.0,-237.904,1779.53990446,236.691,1125,2.29552039773,236.694214398,862.793741148,236.693959789,695.663312245,1779.53990446,236.691,3259.23071499,123.614,57.5401,1125,2271.08878751
158.537,0.970495,243.798104534,2006.40642578,0.0,-239.261,2006.40642578,237.98,1126,2.29340610014,237.98953715,613.886646617,237.989423833,919.727554279,2006.40642578,237.98,3172.70416836,123.672,53.5971,1126,2734.10960535
158.593,0.965094,248.267692515,388.56192991,0.0,-238.422,388.56192991,237.125,1127,2.20851666284,237.123866021,660.023895875,237.123800536,734.580024932,388.56192991,237.125,3076.63634295,123.715,50.3237,1127,2701.39744654
158.689,0.974938,223.82064902,1650.50093337,0.0,-238.044,1650.50093337,236.785,1128,2.19463962097,236.794804732,415.377007144,236.794579903,1291.63060085,1650.50093337,236.785,2875.40855081,123.691,46.9612,1128,2486.29073763
158.709,0.973021,244.305566131,518.752725643,0.0,-237.42,518.752725643,236.224,1129,2.38094140266,236.232125585,139.036653383,236.231954405,2793.69231107,518.752725643,236.224,3268.00481416,123.809,63.7447,1129,3034.77617099
158.853,0.971206,249.683974738,689.220839985,0.0,-238.324,689.220839985,237.112,1130,2.53075208263,237.127426073,109.895049119,237.12719013,2807.11915766,689.220839985,237.112,3175.30559195,123.858,91.0433,1130,2965.39470644
158.924,0.968742,259.626814098,814.02458559,0.0,-238.607,814.02458559,237.352,1131,2.2748525063,237.349621002,481.259421816,237.349415181,1641.37123861,814.02458559,237.352,3401.48328683,123.928,55.6651,1131,2956.18991968
159.012,0.972126,253.812164605,1769.78383294,0.0,-238.583,1769.78383294,237.348,1132,2.31532220535,237.352095751,113.657970763,237.352035518,2915.08560643,1769.78383294,237.348,3259.38486533,124.09,65.5489,1132,3063.72408186
159.015,0.964411,265.788805859,1820.16124205,0.0,-238.134,1820.16124205,236.919,1133,2.16226217807,236.933725281,92.8913492548,236.933654855,3116.41165648,1820.16124205,236.919,3414.92128438,124.09,38.4972,1133,3249.5589701
159.089,0.978157,259.921606065,710.900533972,0.0,-239.061,710.900533972,237.811,1134,2.2642999582,237.807579239,1042.44746429,237.807462924,645.514066986,710.900533972,237.811,3323.80899936,124.116,58.9039,1134,2336.98961448
159.185,0.961392,285.787939822,843.663926897,0.0,-238.978,843.663926897,237.719,1135,2.33939566877,237.725650896,876.301790865,237.725296315,1138.27066272,843.663926897,237.719,3731.67413431,124.2,57.9176,1135,2999.24920708
159.298,0.969615,245.040430585,653.135407577,0.0,-239.532,653.135407577,238.272,1136,2.26637051538,238.28043255,841.112043339,238.280386381,1017.84420275,653.135407577,238.272,3390.61954873,124.224,48.4103,1136,2631.3909314
159.359,0.979471,243.809283934,486.407940666,0.0,-238.906,486.407940666,237.598,1137,2.39277196179,237.60695544,432.090378962,237.606642489,1612.56023512,486.407940666,237.598,2752.2393635,124.259,63.3533,1137,2330.22219276
159.464,0.976247,259.886195479,931.165950848,0.0,-238.502,931.165950848,237.255,1138,2.42719407819,237.261125494,508.40709624,237.2609555,1404.32700911,931.165950848,237.255,3266.00764042,124.271,70.2169,1138,2898.29585147
159.527,0.978877,243.396757321,1326.20593317,0.0,-239.471,1326.20593317,238.249,1139,2.14994309027,238.253145999,691.421958211,238.253098495,901.278401727,1326.20593317,238.249,3021.62192581,124.44,47.7931,1139,2554.65515407
159.645,0.973975,267.879107957,1328.6944239,0.0,-238.31,1328.6944239,237.094,1140,2.47543154841,237.101608032,228.470878516,237.10153589,2628.83348473,1328.6944239,237.094,3391.6433722,124.53,72.7569,1140,3024.44697672
159.73,0.963673,265.681785765,1479.50378337,0.0,-239.595,1479.50378337,238.381,1141,2.39163221025,238.385464772,65.7409443566,238.385171701,3118.8433246,1479.50378337,238.381,3323.78969991,124.607,64.9117,1141,3225.88248092
159.829,0.970829,263.388145249,1767.44833097,0.0,-239.259,1767.44833097,238.027,1142,2.36541856411,238.034710056,712.936087549,238.034231844,1037.66085136,1767.44833097,238.027,3331.05038984,124.711,65.2686,1142,2877.05550194
159.9,0.971234,261.992679484,1927.45528533,0.0,-239.026,1927.45528533,237.843,1143,2.36732173264,237.856089491,530.657987643,237.855930875,1606.83540761,1927.45528533,237.843,3301.01910938,124.686,62.9787,1143,2878.00662261
160.016,0.98426,224.09713298,1660.21651754,0.0,-238.269,1660.21651754,237.086,1144,2.39561987759,237.092556326,851.078964554,237.092555478,660.032550239,1660.21651754,237.086,2954.01053535,124.828,58.784,1144,1885.0479914
160.071,0.978897,248.511565045,764.643909601,0.0,-239.556,764.643909601,238.503,1145,2.31245037264,238.510354906,365.229410283,238.510116439,1790.17426864,764.643909601,238.503,3104.370472,124.872,45.3103,1145,2873.1640859
160.144,0.984316,223.705387085,1700.16403191,0.0,-239.019,1700.16403191,237.797,1146,2.24205779086,237.797003618,979.095419638,237.796897611,280.222990459,1700.16403191,237.797,3062.83573195,124.957,45.9939,1146,1726.99839767
160.244,0.991069,210.628499183,490.247596367,0.0,-239.524,490.247596367,238.295,1147,2.41211668183,238.306385773,454.002372481,238.306319593,413.334887948,490.247596367,238.295,1715.25820305,125.017,59.8686,1147,1124.97770061
160.337,0.980546,234.781025491,1575.56951447,0.0,-238.67,1575.56951447,237.445,1148,2.35461334199,237.447604397,951.477199253,237.447437028,603.665419651,1575.56951447,237.445,3009.0603788,125.011,64.1231,1148,2022.51927267
160.452,0.992818,158.973921734,1156.65154801,0.0,-239.355,1156.65154801,238.132,1149,2.43452512168,238.142195623,376.577568003,238.141947537,270.716266924,1156.65154801,238.132,1299.91351045,125.019,72.1922,1149,731.080902816
160.569,0.981874,188.17942464,1698.01111587,0.0,-240.134,1698.01111587,238.919,1150,2.49353231927,238.924931627,678.20426106,238.92478565,251.127000822,1698.01111587,238.919,2508.93052707,125.009,80.5983,1150,2042.54873156
160.632,0.973566,218.713842085,1262.18941313,0.0,-239.397,1262.18941313,238.193,1151,2.16793157014,238.200221986,683.581930526,238.199960024,391.905220651,1262.18941313,238.193,2784.79861752,125.068,41.7814,1151,2410.20054222
160.705,0.969693,263.157465165,1007.78814197,0.0,-239.787,1007.78814197,238.653,1152,2.48700723843,238.658457294,665.898364867,238.658366883,1055.05611191,1007.78814197,238.653,3467.77482133,125.181,79.6705,1152,2908.86742756
160.786,0.989505,220.96279217,1744.66376034,0.0,-240.574,1744.66376034,239.407,1153,2.33787304478,239.414193551,739.120374853,239.41404125,439.83991089,1744.66376034,239.407,2708.11912707,125.232,59.4695,1153,1482.81665926
160.8,0.976646,228.744389506,1760.30998964,0.0,-240.506,1760.30998964,239.32,1154,2.3861585863,239.331544136,1014.53639023,239.331486329,210.591122744,1760.30998964,239.32,3437.06790035,125.341,63.2853,1154,2499.46495813
160.936,0.975335,232.135384238,1789.68169083,0.0,-239.619,1789.68169083,238.43,1155,2.41754339878,238.435095419,304.945582849,238.434829205,2054.89191098,1789.68169083,238.43,3160.5321299,125.369,71.8195,1155,2821.67771733
161.005,0.977325,245.258321259,1949.27674499,0.0,-239.577,1949.27674499,238.367,1156,2.38961129454,238.375877188,1078.63000703,238.37577451,356.498210504,1949.27674499,238.367,3185.07401507,125.42,64.5485,1156,2516.15213179
161.071,0.985991,243.61574667,1368.10741224,0.0,-239.735,1368.10741224,238.533,1157,2.46413944771,238.535150224,609.438531403,238.535042558,1054.86941395,1368.10741224,238.533,2909.65245411,125.375,80.3343,1157,2208.73823386
161.141,0.989571,210.394963268,347.194769687,0.0,-239.577,347.194769687,238.354,1158,2.48566384126,238.341410139,702.506614297,238.341216607,275.382719858,347.194769687,238.354,2545.78419143,125.402,76.4945,1158,1319.58295086
161.219,0.984853,247.075352423,1615.83264124,0.0,-239.53,1615.83264124,238.293,1159,2.48209442786,238.325431374,903.651927338,238.325055827,610.572590347,1615.83264124,238.293,3261.42183025,125.482,68.8426,1159,1535.59365519
161.274,0.991889,198.413944007,1453.54527772,0.0,-239.79,1453.54527772,238.507,1160,2.34359060217,238.513486015,773.147985249,238.513368749,223.715197887,1453.54527772,238.507,2911.48839002,125.56,58.7081,1160,1022.34656981
161.386,0.980239,249.772262166,925.929872723,0.0,-239.202,925.929872723,237.906,1161,2.43528377936,237.908731608,1041.55379536,237.908574634,494.252517698,925.929872723,237.906,3543.80385089,125.666,80.8764,1161,2136.79684985
161.473,0.975981,286.633942301,1860.92510204,0.0,-239.775,1860.92510204,238.496,1162,2.39274841325,238.51125769,697.837842316,238.511037611,1615.08340453,1860.92510204,238.496,3597.64526812,125.825,69.134,1162,3085.16047497
161.534,0.961347,260.606511274,1964.22071476,0.0,-240.38,1964.22071476,239.12,1163,2.34508696055,239.121631205,64.2591269057,239.121328962,3145.52931006,1964.22071476,239.12,3361.45100171,125.76,60.4515,1163,3285.76220692
161.616,0.977556,253.845186158,1685.42059457,0.0,-239.115,1685.42059457,237.989,1164,2.45528443212,237.999285368,1174.2159447,237.999079571,347.887584073,1685.42059457,237.989,3556.54053557,125.819,73.5081,1164,2345.10923145
161.661,0.979302,254.755505774,1153.39301806,0.0,-240.648,1153.39301806,239.417,1165,2.34623490628,239.419611525,1168.52115093,239.41933215,687.447387673,1153.39301806,239.417,3483.81436487,125.783,57.8689,1165,1960.13204199
161.679,0.965256,263.244963151,1922.03823541,0.0,-239.579,1922.03823541,238.367,1166,2.37799698098,238.369214658,1012.73623828,238.369080186,586.990939674,1922.03823541,238.367,3281.41217925,125.756,62.4339,1166,2532.93503159
161.767,0.960222,250.113959422,1046.70786048,0.0,-239.368,1046.70786048,238.172,1167,2.32904170824,238.186205318,897.841881102,238.185938004,485.579927418,1046.70786048,238.172,3217.00513484,125.907,52.4397,1167,2657.99695896
161.891,0.980398,254.395335517,1797.74215807,0.0,-239.401,1797.74215807,238.242,1168,2.41450377863,238.241142871,781.178938109,238.240978208,962.762980004,1797.74215807,238.242,3170.06058529,125.907,70.1004,1168,2274.65362773
161.946,0.971408,268.714525496,1820.25658315,0.0,-238.829,1820.25658315,237.683,1169,2.21793267363,237.693100198,780.915449571,237.692936731,589.127924746,1820.25658315,237.683,3317.36916789,125.975,40.491,1169,2916.47149363
162.004,0.972312,239.644992455,662.781550118,0.0,-239.741,662.781550118,238.606,1170,2.4476967399,238.609651405,66.4041336374,238.609486617,2786.7064756,662.781550118,238.606,3016.80437934,125.995,79.144,1170,2885.79695827
162.036,0.982039,274.254043276,1605.94326719,0.0,-238.972,1605.94326719,237.73,1171,2.23133765034,237.73570475,654.121507624,237.735389842,1378.70037649,1605.94326719,237.73,3396.0526052,126.102,37.1564,1171,2958.17866049
162.123,0.983302,220.829525795,1877.06986223,0.0,-238.2,1877.06986223,237.002,1172,2.41814331948,237.012030676,739.906091714,237.011771624,736.847274354,1877.06986223,237.002,2764.3061534,126.048,71.0431,1172,1931.83225777
162.25,0.976336,202.444635822,1547.84983693,0.0,-239.225,1547.84983693,238.036,1173,2.33395301828,238.045122802,715.07874698,238.044916434,138.907104664,1547.84983693,238.036,2727.57504273,126.036,55.6829,1173,2245.15075936
162.349,0.975329,213.787092232,1540.88881519,0.0,-239.196,1540.88881519,238.162,1174,2.42028027361,238.166249729,175.748802838,238.166100191,1977.2076398,1540.88881519,238.162,2631.63388745,126.051,69.6435,1174,2450.82496152
162.459,0.978469,218.519427791,1417.16286294,0.0,-238.665,1417.16286294,237.564,1175,2.33723636517,237.570102562,83.7439993735,237.570090979,2429.25902877,1417.16286294,237.564,2767.39087243,126.113,67.1997,1175,2594.45997975
162.509,0.986338,189.828800571,602.921999489,0.0,-239.479,602.921999489,238.33,1176,2.29434001685,238.332703278,881.147663297,238.332620616,335.744201142,602.921999489,238.33,2649.55297983,126.208,57.9064,1176,1657.91526944
162.56,0.9813,236.340159888,1759.78398322,0.0,-239.102,1759.78398322,237.984,1177,2.34141313167,237.990021758,680.377664963,237.989718755,973.248258505,1759.78398322,237.984,3085.80317748,126.266,63.6337,1177,2079.53989058
162.618,0.976875,270.734670776,865.016535321,0.0,-239.668,865.016535321,238.501,1178,2.26450940962,238.509586187,450.989806662,238.50934594,1896.58006017,865.016535321,238.501,3328.18464833,126.343,51.7834,1178,2906.19129102
162.696,0.97561,240.810421849,1796.67093869,0.0,-239.272,1796.67093869,238.065,1179,2.36599246648,238.069599199,229.535087538,238.069352646,2422.86473949,1796.67093869,238.065,3286.37323127,126.463,67.9771,1179,2985.16836123
