AverageReturn,MinEsReturn,MaxReturn,AverageQLoss,QFunRegParamNorm,StdEsReturn,AverageDiscountedReturn,AverageQ,AverageY,AverageAction,AverageAbsQYDiff,Iteration,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,AverageAbsQ,AveragePolicySurr,Epoch,StdReturn,MinReturn,MaxEsReturn
1002.03926622,4.29827250927,1003.29416504,1.37916e+11,6366.86,23.6329441859,100.970930504,3.77991e+06,3780277.45617,0.08695,148189.276511,4726,294.315,3780358.0779,24.0098347276,3.78686e+06,-3.9907e+06,4726,0.676297337919,1000.97803329,120.02456719
1001.00627044,3.63778043397,1001.94193406,1.40232e+11,6369.4,21.9439537107,100.058679009,3.79062e+06,3791243.11538,0.08616,148026.310193,4727,294.308,3791351.53785,21.280566772,3.79725e+06,-3.99815e+06,4727,0.479952218163,1000.06788124,95.9693895793
1001.30619414,4.20271248381,1002.89265808,1.36127e+11,6371.81,31.665806983,100.253236507,3.80047e+06,3801362.16289,0.0932226,145825.424773,4728,294.293,3801447.6673,32.5711059568,3.80738e+06,-4.00447e+06,4728,0.670456945908,1000.36255612,123.660384956
1003.02823015,4.31250264219,1004.58640559,1.3723e+11,6374.29,40.2047353727,101.695398081,3.79932e+06,3800043.91079,0.0882087,146280.591531,4729,294.331,3800165.64075,25.6312745029,3.80614e+06,-4.00497e+06,4729,0.87083146054,1001.26799659,246.598328264
1002.15087978,4.37371369537,1003.43801442,1.40095e+11,6376.84,39.3603309575,101.117977357,3.79504e+06,3795380.9298,0.0926381,148253.413383,4730,294.372,3795575.56593,31.8757706739,3.80222e+06,-4.00587e+06,4730,0.615056102907,1001.25343769,186.934204182
1002.40758295,2.57367148571,1003.19222333,1.46438e+11,6379.22,38.8198039147,101.210160864,3.79982e+06,3800848.67806,0.0733505,151205.164442,4731,294.373,3800974.65924,35.0807139429,3.80742e+06,-4.01206e+06,4731,0.538446690377,1001.12172677,140.038087465
1002.00363408,2.57936497683,1002.81100662,1.39548e+11,6381.65,21.4957403406,101.034990117,3.82277e+06,3823399.60893,0.0867541,146989.602887,4732,294.429,3823519.99156,21.0885951885,3.82901e+06,-4.02676e+06,4732,0.609884320731,1000.96753404,77.5187376894
1000.97445048,4.36715478847,1002.44695124,1.42221e+11,6384.07,38.2515590863,99.9806590249,3.82432e+06,3825007.57525,0.103824,148056.12718,4733,294.353,3825250.86117,36.763409799,3.83095e+06,-4.02329e+06,4733,0.780377301371,999.854227996,153.813974178
1000.94896466,3.53554253028,1002.29484695,1.45782e+11,6386.58,19.2230781115,100.130241403,3.8177e+06,3818145.03179,0.0888557,149785.430978,4734,294.382,3818305.84783,23.0375236175,3.82478e+06,-4.02621e+06,4734,0.682011204322,1000.11306971,74.2039776144
1001.11940602,4.06886925759,1002.74423074,1.45062e+11,6389.07,17.0094126847,100.356878151,3.82667e+06,3827561.64026,0.0813297,148911.175702,4735,294.414,3827678.71142,19.5877197041,3.83375e+06,-4.03389e+06,4735,0.832209093982,999.730354302,66.1324076595
1000.66953842,4.18644701636,1002.18167812,1.44278e+11,6391.61,31.2498973736,99.8675143213,3.82493e+06,3825210.65916,0.0897507,149378.952394,4736,294.426,3825353.09968,26.0277728464,3.83189e+06,-4.03704e+06,4736,0.868041246993,999.412561768,137.984377161
1001.23005712,4.32183108129,1002.28733825,1.39531e+11,6394.08,23.8079353365,100.38367784,3.83354e+06,3834253.80631,0.112331,146055.096125,4737,294.42,3834378.77707,20.6129006481,3.84015e+06,-4.04084e+06,4737,0.833881427893,999.351143169,114.031647567
1002.63259253,4.07903754242,1003.56407817,1.36495e+11,6396.6,27.9339277828,101.505399941,3.83921e+06,3839970.12462,0.0967138,145964.101595,4738,294.442,3840101.96385,29.3409971375,3.84582e+06,-4.04746e+06,4738,0.638755526003,1001.77403686,95.0038718089
1000.70786387,3.34286672485,1001.93667919,1.4678e+11,6399.1,22.9299370946,99.9305253966,3.84482e+06,3844861.80121,0.0907962,148808.428335,4739,294.46,3844931.86318,20.722544748,3.8512e+06,-4.05321e+06,4739,0.654275150328,999.636961883,123.49536309
1000.91042242,3.75297063012,1002.80580012,1.42471e+11,6401.59,18.6523500861,100.153550497,3.85469e+06,3855638.79598,0.0891816,149036.97002,4740,294.499,3855816.99918,20.0020898022,3.86152e+06,-4.06343e+06,4740,0.916064970269,999.265533815,74.5012331821
1000.49785383,4.23512228986,1001.80073591,1.43389e+11,6403.98,28.8559788457,99.888775711,3.84841e+06,3849086.94293,0.101875,148098.069251,4741,294.532,3849227.22302,26.7797680383,3.85524e+06,-4.05651e+06,4741,0.706422457587,999.374284259,124.537848085
1001.8622934,3.30832242291,1002.6941254,1.45561e+11,6406.52,19.786128251,100.734610716,3.84805e+06,3848559.22764,0.100993,150688.164147,4742,294.538,3848651.68106,19.7931756804,3.85519e+06,-4.06115e+06,4742,0.514096784089,1000.95786597,74.5827120674
1001.90530255,4.41821632679,1003.34936879,1.43372e+11,6409.03,29.3975875403,100.757756985,3.85513e+06,3855847.61067,0.102632,149494.278114,4743,294.543,3855950.80833,29.4156270602,3.86221e+06,-4.06514e+06,4743,0.67756179347,1000.97772089,136.423419723
1001.03269942,4.15973702148,1002.23730938,1.39677e+11,6411.42,27.4915369366,100.177366486,3.86748e+06,3867781.27985,0.10486,146118.343665,4744,294.557,3867888.16514,24.7115224807,3.87406e+06,-4.07592e+06,4744,0.7989374466,1000.09011154,107.131629963
1000.04375881,3.89774527872,1001.35366045,1.46966e+11,6413.99,29.6458238076,99.1671856779,3.86882e+06,3869691.88021,0.105012,149952.929055,4745,294.638,3869843.36662,27.4479957039,3.87596e+06,-4.07552e+06,4745,0.650404025205,998.916781495,112.555920195
999.600493383,3.88404558134,1000.49048339,1.4143e+11,6416.39,18.3411494333,98.9668825904,3.86812e+06,3868954.44594,0.102139,147021.915401,4746,294.666,3869019.78617,21.8891372151,3.87545e+06,-4.07583e+06,4746,0.774538165759,998.398034815,72.4521618341
1000.1741656,4.07302712843,1001.58937811,1.4265e+11,6418.8,28.3426771791,99.4285863337,3.8763e+06,3876824.1142,0.0863189,148944.541231,4747,294.697,3876943.08581,21.8181422035,3.88362e+06,-4.08342e+06,4747,0.70314231724,999.448712702,169.898911914
1000.19711233,4.27491184421,1001.27869436,1.39541e+11,6421.34,20.6939084686,99.4563545484,3.8886e+06,3888896.85974,0.104764,146501.900497,4748,294.737,3888974.99279,18.7198253794,3.89499e+06,-4.09498e+06,4748,0.704971634661,998.899970598,83.3790552956
999.724141194,4.12559140998,1000.5208383,1.49159e+11,6423.87,29.8522540361,98.9728793659,3.87944e+06,3880566.34103,0.100919,151955.19656,4749,294.755,3880652.29255,25.2936508509,3.88628e+06,-4.09085e+06,4749,0.4951184324,999.086449649,134.267052909
1000.03947634,4.36508156885,1001.19894566,1.48037e+11,6426.33,31.6968426595,99.2339735078,3.87961e+06,3879678.41543,0.0979696,150158.97912,4750,294.807,3879787.58049,26.7506295101,3.88703e+06,-4.09229e+06,4750,0.632281301659,999.051957528,121.887830624
1001.28179978,4.45025328795,1002.40473265,1.4624e+11,6428.7,63.3428859478,100.086683778,3.88833e+06,3889071.92501,0.0922999,149592.494111,4751,294.808,3889228.13593,46.5811534784,3.8951e+06,-4.09678e+06,4751,0.570118995376,1000.00507819,286.264172318
1000.44213723,3.27395323833,1001.26964256,1.4682e+11,6431.1,28.5348684907,99.4905243553,3.89094e+06,3891477.61602,0.0987736,148888.93403,4752,294.803,3891629.56984,22.7704829512,3.8981e+06,-4.10112e+06,4752,0.443193942977,999.810395074,163.110174131
1000.01857034,4.31263436216,1001.26093154,1.49252e+11,6433.68,25.1685267231,99.0973807066,3.8927e+06,3893461.00561,0.0960431,150449.748861,4753,294.822,3893606.73917,24.8910569943,3.89955e+06,-4.10355e+06,4753,0.696412384738,998.577143464,92.698618061
999.453640258,3.89462180732,1000.65277168,1.48326e+11,6436.13,32.4313311917,98.6249657997,3.90277e+06,3903189.65431,0.0609345,150850.011603,4754,294.831,3903338.7481,25.891531074,3.90937e+06,-4.11454e+06,4754,0.634325014888,998.521183935,177.781763588
1000.26496583,4.59844966013,1001.76173336,1.40631e+11,6438.54,29.7237355818,99.1876669178,3.90298e+06,3903409.91263,0.0807696,147439.454503,4755,294.853,3903568.97393,26.0000234854,3.90957e+06,-4.11465e+06,4755,0.784627506414,998.964214084,152.09607164
1001.11098731,3.22333697874,1002.26008071,1.50827e+11,6440.88,33.505905598,99.8463570779,3.8973e+06,3897894.53185,0.0971423,151566.600307,4756,294.862,3898049.44511,33.0558841929,3.90482e+06,-4.10829e+06,4756,0.646164062908,1000.13423486,155.174795285
1001.81107152,3.38733865311,1003.06484311,1.45585e+11,6443.2,23.7082610567,100.522244535,3.9087e+06,3909480.85842,0.116963,149884.292498,4757,294.859,3909587.58162,21.7909097529,3.91555e+06,-4.11954e+06,4757,0.912802778185,1000.19495023,107.551150295
1002.03419565,3.7951176058,1003.45272555,1.50866e+11,6445.61,36.0406795772,100.606334806,3.91352e+06,3914466.09671,0.0885142,152332.896957,4758,294.883,3914593.24385,28.4620359672,3.92039e+06,-4.12486e+06,4758,0.803561387388,1000.86860241,195.176756373
1003.10035166,5.42553951875,1004.16608608,1.42339e+11,6447.92,45.4552510031,101.465650146,3.92873e+06,3929589.89608,0.0888157,148343.437421,4759,294.904,3929695.94153,31.5988306375,3.93593e+06,-4.13715e+06,4759,0.944284509142,1000.95569755,260.840494126
1001.91515114,3.96974970953,1003.45363323,1.44286e+11,6450.25,22.8558885555,100.596532611,3.92636e+06,3926773.58379,0.100722,148260.714918,4760,294.944,3926898.47615,24.156080748,3.93344e+06,-4.13719e+06,4760,0.722678072201,1001.08201418,92.3670672102
1002.69272835,3.73423945,1003.85006718,1.4599e+11,6452.74,23.6810693404,101.405725254,3.93103e+06,3931428.0491,0.0846028,150100.360754,4761,294.959,3931606.49973,21.7226143719,3.93802e+06,-4.14457e+06,4761,0.572868449294,1002.00387512,121.297440233
1001.9997972,3.87714259598,1003.18675356,1.45237e+11,6455.24,34.1630592681,100.72814085,3.94486e+06,3945137.0883,0.0771667,148259.976537,4762,295.002,3945306.83875,28.2502997479,3.95157e+06,-4.15207e+06,4762,1.06792846439,999.941802209,132.989066826
1002.05150854,3.83301723358,1003.0660051,1.49761e+11,6457.65,28.0677487028,100.679218453,3.93992e+06,3940900.36217,0.0649503,150545.260203,4763,295.06,3940974.90612,25.6891135957,3.9468e+06,-4.15144e+06,4763,0.504777229886,1001.09345866,114.084885135
1002.03370518,4.24978866831,1002.90416673,1.41302e+11,6460.13,34.5404063071,100.8550656,3.94775e+06,3948198.64561,0.0725843,147813.486669,4764,295.087,3948373.27193,21.420801054,3.95449e+06,-4.15737e+06,4764,0.657301673336,1000.93385821,211.222221248
1003.29210055,4.58615146253,1004.55135975,1.49278e+11,6462.54,26.2863557288,101.680413262,3.94657e+06,3947331.07477,0.0721755,150361.165972,4765,295.094,3947486.19602,30.6838886944,3.95428e+06,-4.15815e+06,4765,0.605457456611,1002.33797204,88.6753802781
1002.63953281,4.08425661473,1003.34999877,1.46374e+11,6464.88,21.6885239927,101.446774747,3.95164e+06,3952181.6068,0.078005,148342.240946,4766,295.143,3952331.34353,22.6730203349,3.95897e+06,-4.16171e+06,4766,0.335320457941,1002.15149134,92.5317582572
1002.46971836,4.91857968817,1003.26074041,1.49798e+11,6467.37,21.1216588387,101.094831854,3.95694e+06,3957650.84053,0.0916367,151371.610524,4767,295.175,3957795.86395,23.6780656034,3.96417e+06,-4.17189e+06,4767,0.595970353246,1001.30047521,70.9082980323
1002.0733927,4.00731146126,1003.26828091,1.54748e+11,6469.77,22.9120529709,100.754003115,3.96365e+06,3963621.78926,0.081596,150886.829757,4768,295.19,3963748.43287,25.7100206019,3.97054e+06,-4.17463e+06,4768,0.653300335652,1000.68713244,99.7541627348
1001.93758843,4.12149959576,1002.6499434,1.44022e+11,6472.16,24.0916282011,100.687769808,3.97821e+06,3979341.85185,0.0857986,148487.698178,4769,295.197,3979449.82036,24.5952180032,3.98446e+06,-4.18926e+06,4769,0.671169839074,1000.76962957,101.104776185
1001.9327497,4.12556864982,1003.09987073,1.50695e+11,6474.59,34.8483260385,100.780301901,3.9812e+06,3982046.31594,0.102052,150547.243627,4770,295.224,3982203.86132,30.3485930662,3.98826e+06,-4.19271e+06,4770,0.734792293253,1000.50055854,155.433934716
1002.77067139,4.10775993238,1004.0802988,1.46668e+11,6477.06,30.7694326172,101.290212582,3.97786e+06,3978151.42856,0.0866784,148736.422449,4771,295.236,3978312.95969,30.323477224,3.98521e+06,-4.18758e+06,4771,0.797679115152,1001.59314393,122.567362072
1003.76877519,4.48947369249,1005.27271677,1.45779e+11,6479.48,33.5266194193,102.070529853,3.97546e+06,3976073.19681,0.0872377,149246.798117,4772,295.259,3976241.35619,29.2237875898,3.98316e+06,-4.19061e+06,4772,0.801737879852,1002.57013201,149.428981323
1002.03969172,1.85995282753,1003.52003461,1.50809e+11,6481.84,25.8041412679,100.692588215,3.98431e+06,3985132.66378,0.0883538,149897.982056,4773,295.287,3985287.01483,19.9331486805,3.99153e+06,-4.19522e+06,4773,0.705417164694,1001.25839138,132.275979714
1002.91100406,4.30059231657,1003.83193064,1.57818e+11,6484.27,28.210681828,101.568985882,3.98825e+06,3988798.09603,0.0825941,154262.070209,4774,295.315,3988908.31153,25.99009569,3.99496e+06,-4.20398e+06,4774,0.566633445454,1001.8817,100.713174914
1002.68190436,4.06992245042,1003.34653168,1.50825e+11,6486.69,25.8918752708,101.491371853,3.9919e+06,3992688.4486,0.0764499,151824.916561,4775,295.394,3992827.67785,25.1481201744,3.9995e+06,-4.20356e+06,4775,0.441856259489,1002.0918456,107.077016801
1002.60617605,3.9829660145,1003.67741826,1.55803e+11,6489.02,27.6400594207,101.381414298,4.00022e+06,4000799.85397,0.0960634,152530.306028,4776,295.394,4000883.54359,30.2340734407,4.0069e+06,-4.21317e+06,4776,0.582021480683,1002.01987427,98.6693231506
1002.75704818,4.07694727987,1003.45627969,1.51519e+11,6491.4,19.8758307193,101.488044546,4.00151e+06,4002190.25165,0.0874589,151347.052735,4777,295.416,4002278.82576,21.3484137422,4.00842e+06,-4.21823e+06,4777,0.415704152293,1001.84115317,81.5024285328
1001.55154167,3.20996434886,1002.93952726,1.50299e+11,6493.79,34.6752644693,100.560146596,4.00049e+06,4001260.32686,0.0753627,151160.934989,4778,295.431,4001343.86928,29.73739022,4.00746e+06,-4.21587e+06,4778,0.741974944276,1000.62173398,171.464739702
1000.42747125,4.00935913778,1001.14974977,1.47736e+11,6496.32,31.724430361,99.5695747822,4.00481e+06,4005382.97641,0.0994453,151239.750864,4779,295.444,4005485.06503,29.8229823178,4.01173e+06,-4.21883e+06,4779,0.374929044986,999.720435204,110.889782014
1001.24437635,3.39379973037,1001.986257,1.52689e+11,6498.82,36.069728975,100.292276863,4.01105e+06,4011535.47053,0.0836605,153680.214675,4780,295.516,4011580.79184,26.3008835245,4.01818e+06,-4.23002e+06,4780,0.398230703856,1000.64332622,218.310516877
1000.73543847,2.60306635829,1001.62626636,1.54068e+11,6501.3,24.0983684419,99.9405214593,4.01646e+06,4017606.20721,0.081171,153172.990707,4781,295.547,4017682.5303,21.8046758534,4.02371e+06,-4.23171e+06,4781,0.557010259603,999.983978492,87.3788415731
1001.742279,4.18685070863,1002.64552794,1.4969e+11,6503.75,27.732195011,100.675068116,4.02134e+06,4021403.78876,0.086711,149343.936697,4782,295.557,4021495.72,25.4797269934,4.02811e+06,-4.23322e+06,4782,0.650960959061,1000.37103233,109.902586707
1001.54468131,3.95974136172,1002.82766447,1.54642e+11,6506.4,26.7088446863,100.499344644,4.02065e+06,4021109.16684,0.0969029,153531.360755,4783,295.55,4021233.63785,27.7214952479,4.02775e+06,-4.23785e+06,4783,0.765444996597,1000.038138,116.612472902
1001.61571162,3.84204619375,1002.8566969,1.51179e+11,6508.91,44.2613779572,100.652859483,4.02375e+06,4024388.13932,0.0835786,151085.015499,4784,295.547,4024463.63941,32.7016859336,4.03073e+06,-4.23897e+06,4784,0.742427300883,1000.55577949,171.684977119
1002.06790739,4.08080684895,1003.31530401,1.56287e+11,6511.41,22.038964433,101.148929722,4.02376e+06,4024492.02708,0.074111,153847.681915,4785,295.616,4024660.10688,20.9483495456,4.0309e+06,-4.24065e+06,4785,0.754097855997,1000.99778313,94.5188374212
1001.11237202,3.99208957442,1002.32249711,1.58319e+11,6513.9,25.1296781224,100.279224677,4.02902e+06,4029501.08393,0.0939804,155513.384692,4786,295.621,4029748.44146,27.5922362331,4.03661e+06,-4.24556e+06,4786,0.670313931926,1000.22121176,121.418867296
1002.07084193,2.59249513409,1002.98389825,1.53621e+11,6516.5,14.6874462557,100.875804566,4.03316e+06,4033810.51223,0.0919667,154555.352992,4787,295.641,4034021.46033,19.6402221825,4.04085e+06,-4.25339e+06,4787,0.624803532839,1000.99461332,58.6000206395
1001.53371819,4.95313946587,1002.33685724,1.5736e+11,6518.78,29.8504359032,100.450747723,4.03463e+06,4035375.76981,0.090843,155363.878934,4788,295.688,4035578.58526,28.8855825087,4.04177e+06,-4.25375e+06,4788,0.48916807424,1000.38059228,136.075441115
1001.38009109,4.0965327392,1002.44714939,1.604e+11,6521.24,30.1100442104,100.372031427,4.0527e+06,4053306.19929,0.0909337,153836.777466,4789,295.678,4053447.01611,28.5569886236,4.05933e+06,-4.26445e+06,4789,0.665977706543,1000.15532421,134.974883816
1002.41652709,3.87342169206,1003.61868232,1.57502e+11,6523.76,32.6415048692,101.230649832,4.04408e+06,4044734.00233,0.100654,155274.126638,4790,295.708,4044865.2417,28.9330203304,4.05137e+06,-4.26041e+06,4790,0.910170038416,1000.88130449,138.02530795
1001.42224674,4.19993478107,1002.49551069,1.53343e+11,6526.16,28.8960189749,100.505833177,4.05426e+06,4055234.22478,0.069783,152288.210867,4791,295.715,4055296.85629,22.1762503757,4.0612e+06,-4.27049e+06,4791,0.756435904921,999.830109568,149.589192162
1002.70973261,1.910173299,1003.5096265,1.54683e+11,6528.75,25.2818049748,101.621239408,4.06097e+06,4061363.10505,0.0767564,153321.022663,4792,295.751,4061472.47532,22.3759029372,4.06806e+06,-4.27684e+06,4792,0.598429108957,1001.62948403,136.987665082
1001.91326711,4.17513549333,1002.73485548,1.51919e+11,6531.16,36.6150434609,100.8283364,4.06605e+06,4066826.84362,0.108818,152081.829572,4793,295.778,4067036.63015,29.726136201,4.07301e+06,-4.28184e+06,4793,0.542469287648,1001.2672378,181.392033131
1000.98644938,4.41800166383,1002.39491647,1.56925e+11,6533.62,25.5991028882,100.027808978,4.06797e+06,4068262.17076,0.0758637,153916.531761,4794,295.781,4068459.95835,29.6404086799,4.07562e+06,-4.28304e+06,4794,0.838656959616,999.510206275,97.1021622348
1001.6640643,3.61447536913,1002.6913234,1.57665e+11,6536.02,30.6914697517,100.766470187,4.07321e+06,4074239.30829,0.0907432,154373.99013,4795,295.829,4074421.56068,25.7571788633,4.08062e+06,-4.28844e+06,4795,0.650541633562,1000.78849342,124.221585501
1001.29322302,3.90370188197,1002.75166745,1.56736e+11,6538.5,25.6599538427,100.38352763,4.06732e+06,4067884.4827,0.0845599,155125.054125,4796,295.865,4067983.10151,27.576811693,4.07462e+06,-4.28809e+06,4796,0.874998408946,999.969449188,110.959067562
1000.74442703,3.76137182158,1002.07363404,1.54102e+11,6540.93,22.8069420437,100.029328665,4.07513e+06,4075523.5804,0.0882068,154248.78963,4797,295.912,4075673.42865,20.9305538003,4.08259e+06,-4.294e+06,4797,0.595562760349,999.750510638,93.5212604913
1001.95838284,4.15974274002,1002.79529754,1.52781e+11,6543.43,19.5762156877,101.09750405,4.08914e+06,4089965.75727,0.137267,151900.168934,4798,295.923,4090085.95959,19.6982710591,4.09602e+06,-4.30394e+06,4798,0.5809731932,1001.01437083,102.040483609
1001.84238031,4.41670912206,1002.48317989,1.54393e+11,6545.96,26.6251355884,100.707795813,4.09278e+06,4093502.79684,0.102199,153880.161129,4799,295.91,4093739.79133,25.6395683253,4.10021e+06,-4.31027e+06,4799,0.385121578024,1001.12842886,122.268878319
1002.56816762,4.21370852864,1003.91169212,1.62204e+11,6548.54,23.2395221264,101.54738422,4.09196e+06,4092465.15012,0.143436,156249.265509,4800,295.933,4092640.4509,21.8536348835,4.0989e+06,-4.3129e+06,4800,0.763951443344,1001.58722942,101.152183556
1001.93304991,4.25743721062,1002.88371436,1.61854e+11,6551.02,24.9294306999,100.75429156,4.10471e+06,4105068.43021,0.0763498,154955.515561,4801,295.953,4105120.50625,23.438615881,4.11176e+06,-4.32148e+06,4801,0.56204804458,1001.07281872,116.325188787
1001.473376,3.97424133773,1002.45513306,1.57196e+11,6553.4,33.0134158443,100.644006557,4.11024e+06,4110706.57846,0.111393,153401.016692,4802,295.991,4110786.5729,24.2522847416,4.11677e+06,-4.32658e+06,4802,0.908380092105,999.896538355,159.071274533
1001.01034802,4.04547048784,1001.73227745,1.56813e+11,6555.96,21.0945757729,100.149533299,4.10641e+06,4107084.91435,0.106944,153381.472397,4803,296.005,4107139.40677,25.4323126384,4.1139e+06,-4.32292e+06,4803,0.665328543524,999.963026882,89.2078235943
1000.55035051,3.89572494532,1001.35858524,1.57584e+11,6558.35,18.4934720297,99.7019658239,4.1197e+06,4120717.324,0.100478,153035.280655,4804,295.994,4120795.58463,18.4244427779,4.12682e+06,-4.33614e+06,4804,0.471513080109,999.831487642,81.9335906549
1000.18897941,4.29674598092,1001.30099291,1.5756e+11,6560.84,24.6111121993,99.5453285195,4.10852e+06,4108926.52863,0.120486,154481.100742,4805,295.962,4109041.85627,21.3804343361,4.11568e+06,-4.32992e+06,4805,0.639461067178,998.96479665,118.534366463
1001.32063428,3.43638862757,1002.17425425,1.59532e+11,6563.27,19.0856791657,100.406811368,4.11665e+06,4117192.10032,0.090708,155326.822151,4806,296.028,4117316.79769,16.9017864182,4.12394e+06,-4.33871e+06,4806,0.576179228529,1000.37483774,98.5159653715
1001.42586819,3.5504266706,1002.47538509,1.55384e+11,6565.73,19.4267869991,100.507978637,4.12018e+06,4121076.36159,0.105333,151949.701804,4807,296.055,4121219.92033,17.638382502,4.12768e+06,-4.33851e+06,4807,0.514332859453,1000.6050319,85.4011512585
1001.74288062,4.1153316958,1003.19800526,1.66001e+11,6568.23,26.1056313669,100.664285666,4.12918e+06,4129465.93567,0.101337,157243.613617,4808,296.101,4129573.2353,20.52659585,4.13592e+06,-4.34794e+06,4808,0.817477952648,1000.37659363,88.4813998017
1002.05361966,4.18774877795,1002.82325729,1.60873e+11,6570.66,32.2625322892,100.86995672,4.12961e+06,4130007.69355,0.0805625,156562.946211,4809,296.157,4130154.50669,31.1718925703,4.13712e+06,-4.35126e+06,4809,0.574682706697,1000.9673748,132.674079368
1002.31377837,4.20384364118,1003.8162132,1.63972e+11,6573.13,27.8961907085,101.138582571,4.12491e+06,4125799.42324,0.0486074,158398.560466,4810,296.22,4126120.80656,24.9084088892,4.13181e+06,-4.34936e+06,4810,0.81309455895,1001.34060796,136.292236691
1002.260531,3.94535508177,1003.4473103,1.56663e+11,6575.48,21.6982480026,101.328031534,4.14261e+06,4143189.14321,0.0673176,153479.251168,4811,296.256,4143385.32061,24.6106078073,4.15006e+06,-4.35963e+06,4811,0.735116140701,1001.0477958,96.765424117
1001.73876992,3.78688812278,1003.11105045,1.64135e+11,6577.89,52.4173030022,100.824404224,4.14342e+06,4144335.71422,0.0930123,156692.560891,4812,296.23,4144425.71633,40.7760520468,4.15088e+06,-4.36197e+06,4812,0.560532765427,1000.99846663,236.344252261
1001.22417207,4.07897754838,1002.20152581,1.54894e+11,6580.3,24.0263850945,100.433763869,4.14846e+06,4149171.05115,0.131167,152807.905352,4813,296.312,4149312.04606,21.1563235064,4.15564e+06,-4.36398e+06,4813,0.777208358179,999.967064497,103.500025667
1001.57318776,3.97547676387,1002.72041893,1.55675e+11,6582.68,28.0953690353,100.580382702,4.15407e+06,4154431.11355,0.0679311,153568.838816,4814,296.317,4154591.35867,25.1783326733,4.16163e+06,-4.37297e+06,4814,0.665358455509,1000.49627363,118.428703876
1003.46540983,4.19568643447,1004.22457478,1.53494e+11,6585.02,19.6113002858,102.082183506,4.16556e+06,4166198.94134,0.0881893,152343.456786,4815,296.388,4166360.3669,21.7273799912,4.17271e+06,-4.38233e+06,4815,0.645163377124,1002.15179568,80.1521956798
1002.47023198,4.45710703458,1003.33479798,1.64923e+11,6587.6,21.0823741457,101.069892533,4.16706e+06,4167230.22908,0.0704352,157766.567345,4816,296.458,4167371.74436,21.2779739021,4.17441e+06,-4.38684e+06,4816,0.562596039581,1001.50450366,126.436137598
1003.05313182,3.95900480438,1004.81063339,1.58716e+11,6590.05,22.9035517345,101.731062304,4.16558e+06,4166619.24806,0.0782442,154005.164443,4817,296.471,4166780.05409,22.8125401654,4.17286e+06,-4.38581e+06,4817,0.92274753897,1001.85716259,112.277328493
1002.70773401,3.96825278105,1004.12592747,1.56158e+11,6592.54,28.4793655335,101.611461398,4.17619e+06,4176775.94337,0.082695,152912.728498,4818,296.499,4176910.89554,21.4800413485,4.18342e+06,-4.39534e+06,4818,0.703028747934,1001.83743869,170.181001458
1003.5416799,4.10275751114,1004.90853845,1.66064e+11,6595.08,18.3521152392,102.230497775,4.1808e+06,4181475.03715,0.0800401,156849.44871,4819,296.521,4181679.75304,19.4806841058,4.18808e+06,-4.39884e+06,4819,0.539176798358,1002.89442836,84.7812952447
1003.06052863,4.32930632735,1003.59446395,1.6593e+11,6597.36,29.0130866623,101.89414444,4.18108e+06,4181439.92105,0.101514,156486.612775,4820,296.548,4181657.35169,22.7238181033,4.18888e+06,-4.3997e+06,4820,0.421849448805,1002.24585441,139.446550026
1003.40258823,1.83703680105,1004.23017937,1.67314e+11,6599.71,26.4977001286,101.986562075,4.1808e+06,4181273.26334,0.09599,156646.208272,4821,296.553,4181410.3436,28.1634207919,4.18832e+06,-4.39761e+06,4821,0.513983621644,1002.50311864,116.453308955
1003.12169161,3.90416443997,1003.88102177,1.64599e+11,6602.2,18.1731320865,101.873166874,4.17704e+06,4176989.30487,0.0938059,157639.723526,4822,296.572,4177084.2566,23.2493695069,4.18447e+06,-4.40093e+06,4822,0.623181081236,1001.65040853,71.8845880272
1004.14802945,4.40461823877,1005.41732075,1.7575e+11,6604.85,25.5353182605,102.630949855,4.18283e+06,4184285.11288,0.0812472,163456.701075,4823,296.58,4184390.09841,24.9245824812,4.19018e+06,-4.41223e+06,4823,0.778658071676,1003.04319221,106.762863809
1003.10833645,4.27118019276,1003.67248115,1.64523e+11,6607.35,29.6799336026,101.702411331,4.19388e+06,4194340.30846,0.0887908,156694.256949,4824,296.626,4194398.79469,27.1299104988,4.20096e+06,-4.41553e+06,4824,0.465010079617,1002.20675941,125.235482709
1002.23445444,3.59052147152,1003.26619827,1.63747e+11,6609.81,22.9278462956,100.88721976,4.19499e+06,4195685.42227,0.0767903,157612.67351,4825,296.7,4195820.61609,21.1785683507,4.20278e+06,-4.41926e+06,4825,0.602445523321,1001.41193564,75.3179957286
1002.917083,4.57459821151,1004.53886033,1.6081e+11,6612.26,32.2293406998,101.477674263,4.19065e+06,4191069.02451,0.0819481,156739.920737,4826,296.749,4191298.91962,33.2028741281,4.19834e+06,-4.41677e+06,4826,0.834830394083,1001.8930727,153.42909155
1001.84209073,4.31805242899,1003.11848948,1.59725e+11,6614.71,31.4817280295,100.755290637,4.20028e+06,4201066.71203,0.0691006,156268.270587,4827,296.785,4201205.80972,37.1038015015,4.2079e+06,-4.42391e+06,4827,0.883785222124,1000.33495737,100.903377111
