AverageAbsQ,AverageAbsQYDiff,StdReturn,MinReturn,MinEsReturn,Iteration,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,AverageAction,AverageQLoss,MaxReturn,AverageReturn,Epoch,AverageQ,AverageEsReturn,AverageDiscountedReturn
31.1451,0.258028663705,306.270028412,1344.53357264,2125.38775824,3561,194.378,-31.1399,2125.38775824,0.0,195.971,31.1456476008,31.0525488129,0.992668,0.796247,2295.33298226,1647.70757919,3561,31.0524,2125.38775824,154.34040259
31.1311,0.305080187393,434.183422739,919.450206271,1476.52334686,3562,194.432,-31.0887,1476.52334686,0.0,196.019,31.1320749626,31.0466058489,0.997067,1.28562,2566.38368132,1761.0877622,3562,31.0459,1476.52334686,150.860601754
30.9904,0.34587192672,422.820920158,827.156617137,1125.09648829,3563,194.476,-30.9204,1125.09648829,0.0,196.048,30.9909449173,30.8955045929,0.998003,1.55664,2143.72690616,1264.1435417,3563,30.8955,1125.09648829,113.196721932
30.9423,0.337043630046,246.535675147,2263.03313894,478.542191766,3564,194.45,-30.9048,478.542191766,0.0,195.882,30.9422097818,30.8509765065,0.998487,0.907587,3037.3971836,2696.20426475,3564,30.8512,478.542191766,198.656418906
30.8978,0.358259844001,191.943778526,2456.7091233,1213.14145367,3565,194.46,-30.9,1213.14145367,0.0,195.958,30.8993697329,30.8093493473,0.994604,1.41791,3136.75621864,2817.54206045,3565,30.8081,1213.14145367,227.371026754
30.8906,0.322893071603,593.661336498,1097.6320281,1382.98003438,3566,194.521,-30.9061,1382.98003438,0.0,195.856,30.8913132647,30.7958124159,0.996231,1.19619,3228.2018261,2792.22947875,3566,30.7954,1382.98003438,246.353982371
30.8668,0.306031827679,797.525429172,-39.8095673151,1674.60137072,3567,194.53,-30.8845,1674.60137072,0.0,195.913,30.8682915937,30.7755417711,0.989413,1.29939,2701.57900162,2330.99923183,3567,30.7743,1674.60137072,216.996812331
30.9127,0.283625039342,117.682718513,3091.4482534,1959.13149364,3568,194.565,-30.945,1959.13149364,0.0,195.969,30.9132157015,30.8298097549,0.985742,1.25805,3487.46139581,3257.84356701,3568,30.8298,1959.13149364,273.86805191
30.8717,0.283034500791,734.399554119,1015.92408746,1999.21951186,3569,194.587,-30.894,1999.21951186,0.0,195.977,30.8726539943,30.7824323005,0.986061,1.32354,3568.33526311,3213.26391465,3569,30.7818,1999.21951186,287.387268731
30.918,0.239684843367,66.9570893952,3129.18007325,2328.08684885,3570,194.58,-30.9409,2328.08684885,0.0,196.008,30.9186101621,30.8369522321,0.985132,0.69664,3333.53529054,3213.19677364,3570,30.8365,2328.08684885,273.555441559
30.924,0.244144788007,111.862945206,3125.71553859,2211.72525233,3571,194.615,-30.954,2211.72525233,0.0,195.962,30.9242761881,30.8403243628,0.997181,0.766217,3458.76584294,3325.30122267,3571,30.8403,2211.72525233,263.426728194
30.9303,0.259589724126,343.635799781,1864.09046092,2197.6592338,3572,194.637,-30.9421,2197.6592338,0.0,195.98,30.9322153171,30.8507826663,0.987945,1.03923,3063.85052467,2888.31642621,3572,30.8493,2197.6592338,245.938952294
30.8775,0.258749449458,94.3587470047,2775.13422666,2094.9653155,3573,194.643,-30.8828,2094.9653155,0.0,195.997,30.8771931577,30.7975447632,0.986334,1.16429,3092.26874669,2950.69632709,3573,30.7978,2094.9653155,253.609818257
30.8871,0.244846730108,124.574918858,2140.50338808,2183.89392242,3574,194.627,-30.89,2183.89392242,0.0,195.979,30.8869469279,30.8114092458,0.989267,0.954505,2576.5864701,2440.4668423,3574,30.8119,2183.89392242,209.609331588
30.8314,0.238161112693,373.070364192,1364.2045122,1946.88339694,3575,194.668,-30.8229,1946.88339694,0.0,195.994,30.832048324,30.7499253427,0.990974,0.843969,2572.56864408,2314.81500427,3575,30.7493,1946.88339694,218.437874583
30.8084,0.2365820487,638.66875276,603.109249767,1914.85344987,3576,194.689,-30.8071,1914.85344987,0.0,195.933,30.8088141221,30.7275618268,0.988668,0.903554,2816.77864655,2506.89494931,3576,30.7278,1914.85344987,234.339443896
30.7953,0.236450256615,547.564868923,569.211002893,1882.54532402,3577,194.711,-30.7852,1882.54532402,0.0,196.034,30.7950539144,30.7205883534,0.987374,0.938678,2476.76697706,1995.90891741,3577,30.7211,1882.54532402,183.234611983
30.7556,0.243784367559,162.010282722,2893.45153435,1753.5081396,3578,194.712,-30.7511,1753.5081396,0.0,196.055,30.7551356048,30.6819659049,0.98407,1.00373,3444.92201585,3224.48294745,3578,30.6824,1753.5081396,266.105828092
30.6971,0.241998341801,810.543638822,988.434085937,2086.11107946,3579,194.732,-30.7137,2086.11107946,0.0,196.163,30.6980481267,30.6223264162,0.999496,1.04978,3785.02193245,3410.56226645,3579,30.6217,2086.11107946,289.940123315
30.7018,0.223826917365,445.155043889,2445.32919262,2104.05501354,3580,194.718,-30.7354,2104.05501354,0.0,196.301,30.703142337,30.6314560033,0.999852,0.754302,4080.80543905,3696.0028238,3580,30.6304,2104.05501354,311.668895554
30.7322,0.244384064103,66.1469749364,3754.87167842,2382.53896291,3581,194.748,-30.777,2382.53896291,0.0,196.277,30.7338775024,30.6672456124,0.999897,1.13327,3993.65197598,3904.56992744,3581,30.6663,2382.53896291,322.056334124
30.7282,0.23668271972,124.211784283,3556.2312586,2295.49719071,3582,194.763,-30.7598,2295.49719071,0.0,196.312,30.7285780367,30.659628786,0.999865,1.0701,3977.22864984,3787.88287217,3582,30.6598,2295.49719071,308.690021297
30.7245,0.235940459674,410.442826914,1829.13926353,1905.53875153,3583,194.82,-30.767,1905.53875153,0.0,196.37,30.7241565384,30.6542487402,0.999753,0.993502,3322.68550139,2518.98077287,3583,30.6548,1905.53875153,213.130932332
30.6969,0.237648691631,319.80775609,2267.57525081,1755.81784205,3584,194.83,-30.7325,1755.81784205,0.0,196.496,30.698208347,30.6247817533,0.999767,0.849529,3247.64739383,2701.35334334,3584,30.6235,1755.81784205,234.301668923
30.7608,0.230782382297,312.810446283,2009.54271195,1305.91731359,3585,194.846,-30.8111,1305.91731359,0.0,196.54,30.7617856991,30.6937452568,0.999648,0.668564,3153.48399621,2506.94098964,3585,30.6931,1305.91731359,214.616896915
30.7775,0.254100852752,259.133464919,1863.63522802,1698.3190603,3586,194.864,-30.8187,1698.3190603,0.0,196.567,30.7771677466,30.7097699182,0.998785,1.04936,2747.43431077,2375.85486448,3586,30.7105,1698.3190603,237.333076116
30.7691,0.251564606695,491.312191956,1339.71606865,1721.9121862,3587,194.853,-30.8137,1721.9121862,0.0,196.652,30.7691237805,30.7057415363,0.998601,1.01301,2919.1824924,1915.06949304,3587,30.7058,1721.9121862,167.425305974
30.719,0.268654465948,445.487068151,1576.00170489,1694.9748458,3588,194.886,-30.7464,1694.9748458,0.0,196.637,30.7197081898,30.6441447086,0.998021,1.19009,3014.20773278,2143.0718806,3588,30.6438,1694.9748458,182.780539905
30.7423,0.275468613794,421.311295265,1742.7614235,1755.82166074,3589,194.904,-30.762,1755.82166074,0.0,196.594,30.7410357947,30.6783925464,0.991501,1.18118,2825.23286223,2154.02597149,3589,30.6798,1755.82166074,197.195620971
30.7308,0.277829050259,393.011981548,1417.64628959,1021.304067,3590,194.934,-30.761,1021.304067,0.0,196.522,30.7317570718,30.6677819552,0.990558,0.993363,2912.16930796,2496.26268036,3590,30.6671,1021.304067,232.512641881
30.7204,0.278975431591,265.914410833,2294.90916128,1938.37013691,3591,194.95,-30.772,1938.37013691,0.0,196.553,30.7219594089,30.6630095186,0.985441,0.895969,3251.14752451,2616.01266138,3591,30.6616,1938.37013691,194.358714632
30.727,0.293077888181,954.047244218,147.548319458,1383.24302687,3592,195.001,-30.7591,1383.24302687,0.0,196.631,30.7265346258,30.6680199344,0.99392,1.15081,2843.28972223,2038.60934368,3592,30.6687,1383.24302687,227.186075793
30.7187,0.306436691317,227.524734146,2723.11539211,2256.87875519,3593,195.031,-30.7596,2256.87875519,0.0,196.605,30.7195618638,30.6679774967,0.984743,1.26134,3418.42260956,3031.19229255,3593,30.6671,2256.87875519,238.411922425
30.7112,0.288340882647,830.226657443,227.711586139,2133.14802729,3594,195.04,-30.7506,2133.14802729,0.0,196.583,30.7123032215,30.6590572269,0.987759,0.915051,3318.92139047,2614.10678007,3594,30.6583,2133.14802729,244.414986683
30.6614,0.312391885254,647.542630962,1115.20302651,1955.19186367,3595,195.097,-30.7015,1955.19186367,0.0,196.647,30.6610505185,30.603813408,0.993944,1.42706,3475.78244147,2899.27821754,3595,30.6043,1955.19186367,269.694693862
30.6489,0.303369196043,147.075553608,3356.29470169,1527.21403932,3596,195.115,-30.6915,1527.21403932,0.0,196.688,30.6502995655,30.5934333955,0.995874,1.31677,3886.69179083,3677.71686023,3596,30.5923,1527.21403932,298.919864908
30.6159,0.30374628112,71.3877786934,3594.6916182,2267.16676938,3597,195.157,-30.6603,2267.16676938,0.0,196.572,30.6166808653,30.5576429101,0.979785,1.31352,3863.41490057,3769.79852056,3597,30.5571,2267.16676938,297.022424962
30.6284,0.293352294324,67.5918370684,3693.40462886,1944.96338717,3598,195.196,-30.6838,1944.96338717,0.0,196.589,30.6286749103,30.5695145249,0.98975,1.3978,3916.9627325,3819.95421927,3598,30.5693,1944.96338717,311.160761023
30.6633,0.269983561423,51.9838460825,3643.84217306,2357.81158437,3599,195.258,-30.7209,2357.81158437,0.0,196.571,30.6637911967,30.6099067329,0.985945,1.13058,3851.01115855,3773.31504626,3599,30.6094,2357.81158437,301.702537453
30.6292,0.269391024231,616.741589594,1586.98600311,2456.90928282,3600,195.293,-30.6637,2456.90928282,0.0,196.532,30.6299180603,30.56911003,0.997715,1.22297,3710.60917935,3401.72004777,3600,30.5685,2456.90928282,309.659170269
30.6313,0.250553469937,1194.45372624,403.006975029,2195.26717858,3601,195.303,-30.6859,2195.26717858,0.0,196.542,30.6322473596,30.5746000738,0.996854,0.833129,3664.76622487,3012.33158026,3601,30.5742,2195.26717858,294.916607266
30.618,0.268866036653,89.7965240136,3357.95406498,2278.03923774,3602,195.339,-30.6507,2278.03923774,0.0,196.506,30.6189411565,30.5578261659,0.997825,1.2022,3690.92596027,3584.91739794,3602,30.5572,2278.03923774,287.210587374
30.5712,0.26935224162,59.8190661968,3572.89717522,2427.61302957,3603,195.379,-30.6166,2427.61302957,0.0,196.656,30.5709491849,30.5126273772,0.996534,1.29908,3749.07223791,3677.95846029,3603,30.5133,2427.61302957,309.408089177
30.5886,0.266722744211,40.8714029325,3888.32994372,2190.27813524,3604,195.41,-30.6333,2190.27813524,0.0,196.732,30.5895270616,30.5333744668,0.999471,1.27709,4031.76114721,3967.65621496,3604,30.5327,2190.27813524,326.647785678
30.5924,0.238881560728,56.7309899977,3891.46395668,2317.50529101,3605,195.418,-30.6543,2317.50529101,0.0,196.708,30.5948078272,30.5374353015,0.99975,0.776855,4084.36540504,3980.90472475,3605,30.5355,2317.50529101,332.255505953
30.5792,0.249071242296,64.4533292759,3862.04390478,2425.3695636,3606,195.431,-30.6439,2425.3695636,0.0,196.689,30.5798340608,30.5211020124,0.999806,1.10184,4076.22254775,3973.7452922,3606,30.5206,2425.3695636,332.062848038
30.6009,0.240943205622,62.9971435386,3811.66806156,2059.73681536,3607,195.474,-30.6469,2059.73681536,0.0,196.664,30.5999840784,30.5474369214,0.999932,0.956706,3997.81368747,3900.62240785,3607,30.5484,2059.73681536,322.577014726
30.5578,0.238150189032,60.370482419,3401.69454137,2215.13716612,3608,195.454,-30.6018,2215.13716612,0.0,196.625,30.5592849553,30.5014929862,0.999917,0.924735,3607.95549598,3486.46693766,3608,30.5003,2215.13716612,287.002863776
30.5802,0.234939619995,56.2861320287,3661.45187381,2450.13236754,3609,195.46,-30.6152,2450.13236754,0.0,196.675,30.5795817405,30.526363167,0.999914,0.867468,3857.65453164,3769.96871473,3609,30.5271,2450.13236754,306.614701979
30.5431,0.24667746312,69.065980256,3362.53507166,2382.07909622,3610,195.441,-30.5818,2382.07909622,0.0,196.705,30.5436098228,30.4839883569,0.999954,1.11508,3566.48337605,3447.59335145,3610,30.4838,2382.07909622,286.206782242
30.5516,0.240165616561,763.395184958,1170.98472346,2233.8555436,3611,195.488,-30.6087,2233.8555436,0.0,196.791,30.5520464696,30.498831697,0.999869,0.977768,3897.70481118,3433.30239261,3611,30.4985,2233.8555436,308.339716683
30.5783,0.241673702457,156.343463633,3468.05608144,2272.66470938,3612,195.507,-30.6369,2272.66470938,0.0,196.812,30.5788454859,30.5278858873,0.999867,1.05589,4013.9864848,3753.21907853,3612,30.5274,2272.66470938,305.629878365
30.5685,0.239003934324,1354.06430734,53.8043246006,2370.38620845,3613,195.536,-30.6228,2370.38620845,0.0,196.773,30.568937637,30.5139296353,0.999832,0.980618,3679.01367064,2662.79762587,3613,30.5134,2370.38620845,277.612530143
30.5362,0.254827644296,1253.56481723,178.263423823,2311.22115236,3614,195.509,-30.5909,2311.22115236,0.0,196.881,30.5372277274,30.4786036015,0.997631,1.21775,3787.95076098,2689.241051,3614,30.4776,2311.22115236,272.188801164
30.5633,0.243078647207,184.92356618,3250.97912343,2258.76521543,3615,195.505,-30.6142,2258.76521543,0.0,196.903,30.5638709855,30.5108395954,0.991276,0.94046,3925.01763044,3487.88912507,3615,30.5106,2258.76521543,278.359837974
30.5666,0.25115651317,615.41679082,1705.04940522,1981.83903436,3616,195.537,-30.6197,1981.83903436,0.0,196.902,30.5664546917,30.5147132517,0.976152,0.981936,3742.32392616,3270.46274848,3616,30.5156,1981.83903436,284.91818575
30.5419,0.242062549405,66.6510682761,3515.81332623,2204.81833774,3617,195.57,-30.5997,2204.81833774,0.0,196.829,30.5438448716,30.492703816,0.983726,0.715138,3770.35604565,3641.84339615,3617,30.4909,2204.81833774,293.829469426
30.5407,0.274463936436,90.0570823245,3353.433863,1689.51262195,3618,195.596,-30.5933,1689.51262195,0.0,196.908,30.5406349707,30.4847177211,0.998905,1.40519,3690.11078456,3470.59419837,3618,30.4851,1689.51262195,283.521049124
30.5613,0.235924355853,1193.3471177,-429.088569236,2357.41645395,3619,195.606,-30.614,2357.41645395,0.0,196.884,30.5620154102,30.5042011112,0.999067,0.891666,3607.24616715,3148.85966769,3619,30.5042,2357.41645395,260.739048382
30.5683,0.246957680641,902.227001304,711.800842636,2317.57707812,3620,195.616,-30.6273,2317.57707812,0.0,196.893,30.5695060929,30.5130256898,0.996724,1.05272,3737.45683066,3217.33157511,3620,30.5124,2317.57707812,296.997195713
30.5468,0.265748907873,87.4646018326,3309.18262258,2181.19465341,3621,195.656,-30.6036,2181.19465341,0.0,196.861,30.5478572165,30.4907080328,0.99648,1.29596,3630.77726854,3480.62808219,3621,30.4899,2181.19465341,274.249143909
30.5349,0.254188137076,322.8470825,2550.38800637,2438.77033507,3622,195.666,-30.5872,2438.77033507,0.0,196.893,30.5357393106,30.4773450685,0.999824,1.08238,3699.81483848,3500.44699486,3622,30.4769,2438.77033507,278.521629222
30.5904,0.247299356508,42.9982828968,3368.74440267,2344.83971111,3623,195.704,-30.6456,2344.83971111,0.0,196.894,30.5902234101,30.5412999917,0.999771,1.00492,3531.90462625,3453.17028044,3623,30.5415,2344.83971111,292.007086243
30.5416,0.242407232247,46.211479372,3352.44970944,2109.75993908,3624,195.748,-30.5872,2109.75993908,0.0,196.751,30.5416697017,30.4840342161,0.999975,0.998174,3483.81446756,3418.77460702,3624,30.4842,2109.75993908,283.002722743
30.5316,0.25111877749,42.0779731937,2762.08639715,2284.27352245,3625,195.773,-30.5776,2284.27352245,0.0,196.693,30.5316146246,30.4747033784,0.985969,1.15448,2910.38595617,2865.16278672,3625,30.4747,2284.27352245,242.891948672
30.5052,0.246422316834,70.8791674182,2819.13836919,2221.85244339,3626,195.805,-30.5409,2221.85244339,0.0,196.591,30.505930703,30.4432331849,0.999831,0.934433,3078.62956606,3000.09311325,3626,30.4429,2221.85244339,252.844687711
30.4966,0.252124077251,49.9433072793,2851.67633763,2088.50299406,3627,195.831,-30.5121,2088.50299406,0.0,196.597,30.4967631718,30.4422848002,0.999939,1.05146,3033.97828995,2986.68289928,3627,30.4421,2088.50299406,259.236237177
30.4674,0.256690031852,31.3676701027,3098.19013139,1907.08041574,3628,195.874,-30.4651,1907.08041574,0.0,196.642,30.4670112215,30.4112078821,0.999516,1.15661,3200.97360753,3140.08252616,3628,30.4116,1907.08041574,260.755261012
30.4255,0.249743617208,44.9190744763,3158.00835226,2011.56142664,3629,195.884,-30.4455,2011.56142664,0.0,196.669,30.4274635575,30.3728686434,0.999541,0.989246,3279.48935404,3208.35358952,3629,30.3712,2011.56142664,273.955686525
30.4101,0.26028298842,29.5696888553,3177.81421992,2242.2096521,3630,195.936,-30.4563,2242.2096521,0.0,196.697,30.4104144662,30.3639180958,0.999975,1.24535,3266.89613809,3232.3728759,3630,30.364,2242.2096521,273.787016237
30.3805,0.245418991945,39.1810094799,3125.51362555,2301.72352569,3631,195.95,-30.4248,2301.72352569,0.0,196.673,30.3815131174,30.3281529661,0.999968,1.1073,3242.89400155,3169.66735988,3631,30.3273,2301.72352569,270.159767147
30.329,0.249332342887,336.934292895,2343.56662861,2174.71590355,3632,196.006,-30.3664,2174.71590355,0.0,196.776,30.3288596746,30.2724128735,0.999789,1.17802,3514.59195539,3350.55709195,3632,30.2726,2174.71590355,294.059949736
30.333,0.238019541687,56.6561287507,3390.26477558,2345.72271723,3633,196.013,-30.3733,2345.72271723,0.0,196.786,30.3335602808,30.2804770751,0.999915,1.08419,3579.4104904,3471.34120515,3633,30.28,2345.72271723,285.228949999
30.3851,0.239235065677,25.665122106,3174.32443325,2367.80417596,3634,196.029,-30.4376,2367.80417596,0.0,196.659,30.385260094,30.3418079925,0.999959,1.03333,3269.22732472,3217.55714159,3634,30.3415,2367.80417596,269.884921381
30.3173,0.231142963043,45.3322734302,3296.67939971,2299.81428443,3635,196.024,-30.3623,2299.81428443,0.0,196.727,30.3181294131,30.2711279498,0.999953,0.908384,3450.94951311,3377.46589898,3635,30.2706,2299.81428443,287.198676388
30.2944,0.261957618161,30.9789045449,3319.00075813,2324.58695777,3636,196.058,-30.3365,2324.58695777,0.0,196.758,30.2947503069,30.2513914669,0.999994,1.47616,3398.6817829,3358.19445789,3636,30.2512,2324.58695777,286.25093334
30.2463,0.241686453142,45.0245904139,3478.19159706,2214.19879003,3637,196.071,-30.2753,2214.19879003,0.0,196.865,30.2461634432,30.1982993532,0.999901,1.09328,3608.09624149,3546.22789928,3637,30.1986,2214.19879003,300.782718251
30.2702,0.23296903305,52.5796863474,3466.72409681,2272.00975454,3638,196.113,-30.312,2272.00975454,0.0,196.87,30.269472141,30.2240239247,0.999862,0.987229,3646.91161194,3531.41342373,3638,30.225,2272.00975454,296.370289698
30.2325,0.24443543377,109.066937363,3396.09504321,2310.68727155,3639,196.137,-30.2794,2310.68727155,0.0,197.077,30.2336588458,30.1859295297,0.999518,1.0947,3756.01308743,3629.79997898,3639,30.1849,2310.68727155,290.930984015
30.2399,0.227483583178,151.933800979,3428.54671413,2436.69578314,3640,196.166,-30.295,2436.69578314,0.0,197.134,30.240116008,30.1945454393,0.996992,0.745046,3868.96415148,3683.031693,3640,30.1945,2436.69578314,303.601552795
30.2382,0.259156352362,930.973366856,603.957665988,2322.66175993,3641,196.206,-30.306,2322.66175993,0.0,197.171,30.2380984135,30.1975516333,0.999714,1.25272,3838.94721181,3340.11496325,3641,30.1975,2322.66175993,281.340014503
30.2326,0.23902229851,122.991069859,3377.79898363,1863.78451856,3642,196.217,-30.2999,1863.78451856,0.0,197.128,30.2337001091,30.1903000088,0.99991,0.86838,3812.05029793,3662.67588803,3642,30.1897,1863.78451856,288.850549932
30.2268,0.246528974752,558.986801795,1697.84157838,2363.19979069,3643,196.282,-30.292,2363.19979069,0.0,197.223,30.2268627704,30.1806747603,0.999874,1.04304,3740.54224861,3286.15608201,3643,30.1809,2363.19979069,270.489274859
30.2243,0.255616158555,337.512141738,2689.47657396,1957.46397192,3644,196.316,-30.2918,1957.46397192,0.0,197.304,30.2249639754,30.1741749367,0.998119,1.03546,3797.63514496,3359.89726074,3644,30.1737,1957.46397192,274.964122101
30.2734,0.248643819055,213.151574391,2947.24017563,2365.431969,3645,196.355,-30.352,2365.431969,0.0,197.313,30.2741224683,30.230047599,0.986718,0.966714,3589.36254799,3343.26540364,3645,30.2295,2365.431969,284.100573911
30.2692,0.259941562966,804.345153298,890.332389196,614.444662981,3646,196.402,-30.3441,614.444662981,0.0,197.344,30.269455018,30.2214700442,0.979751,1.14719,3765.66231761,3198.20346279,3646,30.2212,614.444662981,271.466244706
30.2996,0.238325654304,912.215482014,502.8334973,2436.60763555,3647,196.429,-30.3721,2436.60763555,0.0,197.423,30.2997448829,30.2533014843,0.963638,0.830083,3625.9438057,3024.93733041,3647,30.2535,2436.60763555,282.169822805
30.3201,0.266854884244,845.480503458,798.464731504,2067.45764621,3648,196.481,-30.384,2067.45764621,0.0,197.354,30.321014407,30.2798078353,0.985778,1.14929,3824.98721251,3298.21354994,3648,30.2791,2067.45764621,266.52881145
30.3105,0.262117790213,912.865584844,715.285481701,2105.20648277,3649,196.523,-30.3671,2105.20648277,0.0,197.36,30.3110120415,30.2674033662,0.989302,1.14007,3863.24995163,3438.51392967,3649,30.267,2105.20648277,288.494601558
30.3178,0.248094581532,101.134734119,3517.92689024,2325.35425118,3650,196.548,-30.3882,2325.35425118,0.0,197.401,30.3187303839,30.2737968142,0.981629,0.883653,3885.23439646,3716.20065661,3650,30.2733,2325.35425118,292.319057758
30.2865,0.2569492095,128.231703881,3514.78717583,2169.44601117,3651,196.578,-30.3475,2169.44601117,0.0,197.455,30.2867109369,30.2397379165,0.965256,1.0642,3900.98192139,3696.34395837,3651,30.2398,2169.44601117,310.30182913
30.2804,0.265640818169,103.868541657,3543.41012742,2374.59915686,3652,196.653,-30.3411,2374.59915686,0.0,197.506,30.2817320765,30.2327191616,0.971945,1.09303,3910.85990472,3783.44656617,3652,30.2318,2374.59915686,300.232800734
30.2898,0.270000894092,123.829108599,3368.40920258,2464.89985571,3653,196.65,-30.3435,2464.89985571,0.0,197.38,30.2906439516,30.2425636757,0.983458,1.19648,3861.73402816,3700.56828039,3653,30.2421,2464.89985571,286.682854953
30.3203,0.256323107829,198.082444707,3265.43320632,2227.66507588,3654,196.652,-30.3738,2227.66507588,0.0,197.559,30.318718177,30.274225715,0.979903,0.907057,3795.5194586,3569.05302068,3654,30.2762,2227.66507588,254.021161161
30.338,0.266777238497,130.509008534,3354.57878581,1927.01357313,3655,196.636,-30.3805,1927.01357313,0.0,197.542,30.3392797664,30.2996513945,0.977387,0.969127,3829.58489308,3638.85441059,3655,30.2986,1927.01357313,271.739694174
30.2563,0.284231608778,75.7759162671,3636.51939698,1913.5045343,3656,196.695,-30.3117,1913.5045343,0.0,197.429,30.2579374301,30.2073413252,0.988893,0.974222,3906.25301943,3811.77929918,3656,30.2059,1913.5045343,316.581779104
30.3097,0.267192580728,101.568764147,3446.93430474,2004.5747786,3657,196.749,-30.3888,2004.5747786,0.0,197.378,30.3103628838,30.2631227737,0.973082,0.923069,3869.42419145,3703.36504519,3657,30.2626,2004.5747786,297.511306873
30.2752,0.282693378532,220.755211018,2986.16947671,1761.04899273,3658,196.798,-30.3486,1761.04899273,0.0,197.346,30.2759126782,30.2239592924,0.98181,1.47695,3780.16018089,3604.54328542,3658,30.2236,1761.04899273,290.898705149
30.3074,0.279049561158,50.073134056,3745.83086176,2318.17741717,3659,196.838,-30.3699,2318.17741717,0.0,197.349,30.3083396462,30.2591104444,0.994646,1.30144,3939.98876551,3808.92839756,3659,30.2583,2318.17741717,312.077197851
30.3446,0.256597249156,147.477322055,3282.47971775,2378.59620508,3660,196.865,-30.4112,2378.59620508,0.0,197.215,30.3446693348,30.2984761994,0.981401,0.924752,3823.37540753,3616.04214139,3660,30.2988,2378.59620508,293.685223652
30.3045,0.265967261911,84.3159113604,3478.19849429,2376.92416999,3661,196.882,-30.3584,2376.92416999,0.0,197.298,30.3059274418,30.2551264455,0.98362,0.986794,3775.11748608,3623.81777378,3661,30.254,2376.92416999,295.738708361
30.3301,0.264692906207,529.444757065,2233.75793677,2421.98885454,3662,196.9,-30.3852,2421.98885454,0.0,197.422,30.3297759854,30.2841391783,0.983781,1.06929,3778.17500364,3250.22455362,3662,30.2845,2421.98885454,299.308038573
30.3228,0.290561235593,109.221791349,3544.70139302,2340.20691263,3663,196.926,-30.3753,2340.20691263,0.0,197.54,30.3233099786,30.2777921935,0.991111,1.43047,3889.18070009,3737.01893482,3663,30.2776,2340.20691263,292.965614066
30.2938,0.272628719056,705.697054723,1377.47142703,1786.08694458,3664,196.951,-30.3263,1786.08694458,0.0,197.728,30.2944227888,30.2500015812,0.9793,1.15845,3706.97784217,3063.42920135,3664,30.2495,1786.08694458,282.214401603
30.2795,0.292255078302,1196.74635137,-258.248080836,2133.68517548,3665,196.975,-30.3024,2133.68517548,0.0,197.742,30.2792103241,30.2369669986,0.971458,1.18294,3852.38199973,3318.56314813,3665,30.2373,2133.68517548,283.647422539
30.2442,0.282977004201,101.04346006,3031.56553766,2039.25883938,3666,197.017,-30.292,2039.25883938,0.0,197.622,30.2445697863,30.1967695,0.968333,1.05178,3380.68939823,3222.69195179,3666,30.1969,2039.25883938,268.422712843
30.2781,0.27637338017,80.8367394158,3491.27163804,2177.8286071,3667,197.063,-30.3402,2177.8286071,0.0,197.699,30.2781450189,30.2319043695,0.971042,1.00847,3795.62390341,3634.45056773,3667,30.2321,2177.8286071,299.337117806
30.2692,0.296249124714,117.304462566,3054.15356541,2314.44889559,3668,197.073,-30.3423,2314.44889559,0.0,197.712,30.2701811386,30.2234924797,0.98292,1.29953,3463.97087706,3330.27191041,3668,30.2228,2314.44889559,275.478977635
30.2531,0.272605795131,128.455597374,3276.11145226,2408.34357664,3669,197.084,-30.3182,2408.34357664,0.0,197.645,30.2526111419,30.2008667575,0.985618,1.07031,3714.78678586,3542.73333015,3669,30.2014,2408.34357664,299.354357534
30.2679,0.253791915399,97.0432452986,3624.60527694,2288.90310926,3670,197.069,-30.3307,2288.90310926,0.0,197.596,30.2691929945,30.2163869183,0.99359,0.905041,3917.89053198,3756.53029939,3670,30.2155,2288.90310926,309.2015627
30.2944,0.257980819091,42.8259625089,3703.81732072,2378.87417729,3671,197.084,-30.3674,2378.87417729,0.0,197.579,30.2942581002,30.2441958518,0.984473,1.03458,3851.96575528,3770.10596883,3671,30.2441,2378.87417729,308.343395817
30.3176,0.252956125676,120.977556764,3354.82800744,2266.11460547,3672,197.101,-30.3833,2266.11460547,0.0,197.596,30.3186088624,30.2728886564,0.986212,1.06639,3832.69443886,3606.93835294,3672,30.2723,2266.11460547,295.048491954
30.27,0.256539899415,92.2407022186,3873.3280141,2238.27840872,3673,197.116,-30.3274,2238.27840872,0.0,197.558,30.2706841852,30.2129953964,0.996305,1.06704,4166.4024053,4014.27350272,3673,30.2125,2238.27840872,332.981227778
30.3611,0.244095452646,41.1123801616,3724.53740455,2441.98447283,3674,197.113,-30.4272,2441.98447283,0.0,197.572,30.3601859552,30.3136040097,0.980742,0.951142,3854.75545679,3789.88250532,3674,30.3147,2441.98447283,311.207336287
30.327,0.260304428029,31.3549372479,3749.88551371,2535.4745391,3675,197.134,-30.3851,2535.4745391,0.0,197.547,30.3270527209,30.2763664591,0.99492,1.14703,3866.91228499,3832.83028832,3675,30.2763,2535.4745391,320.371977935
30.345,0.221501410387,90.8023723066,3686.74707406,2508.35044974,3676,197.146,-30.399,2508.35044974,0.0,197.592,30.3459185249,30.296866042,0.999831,0.58316,3995.97827214,3854.97054194,3676,30.2962,2508.35044974,306.650218229
