AverageReturn,AveragePolicySurr,StdReturn,MinReturn,AverageDiscountedReturn,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY,AverageAction,MaxReturn,Epoch,AverageAbsY,AverageAbsQYDiff,MaxEsReturn,PolicyRegParamNorm,StdEsReturn,AverageEsReturn,MinEsReturn,Iteration,AverageAbsQ
1224.83894011,-1.40309,3.63196876999,1216.13618525,168.297988783,1.38832,120.897,0.00791172,1.38819343913,0.999732,1229.44751329,2880,1.39192314478,0.0405213550661,1159.28326,133.299,360.301051422,398.981573607,41.9604556453,2880,1.39262
1150.67531642,-1.41183,158.712110178,651.188272017,156.608980025,1.39742,120.9,0.00698314,1.39737744503,0.99979,1238.44946532,2881,1.40132618918,0.0396387252803,86.2075012584,133.302,0.0,86.2075012584,86.2075012584,2881,1.40179
719.723675963,-1.41316,223.058319341,207.379409537,159.384148471,1.39935,120.905,0.00717928,1.39946577191,0.999705,1183.3712085,2882,1.40358497413,0.0398569691493,1163.61066394,133.317,263.448451457,900.162212486,636.713761028,2882,1.40395
594.09867706,-1.41434,22.041112467,527.952723355,169.235115153,1.40008,120.933,0.00782073,1.40005937271,0.999952,636.111891572,2883,1.40411858351,0.0411109426623,788.648142257,133.349,279.233955741,481.285553398,29.8754316447,2883,1.40469
846.952326763,-1.41958,215.92885572,662.622701416,167.156241053,1.40493,120.907,0.00739284,1.40485710903,0.999669,1197.47459257,2884,1.40835054194,0.0394285503662,511.714465987,133.354,66.5828259752,433.821830623,335.916525102,2884,1.4088
943.491587805,-1.4209,259.657837881,444.271875016,152.679733931,1.40657,120.919,0.00716173,1.40664288785,0.999511,1279.38041976,2885,1.41003038572,0.0385583255012,378.512902759,133.351,0.0,378.512902759,378.512902759,2885,1.41059
999.32059041,-1.43593,365.193319885,211.011018148,140.666415267,1.42042,120.944,0.007533,1.42043725247,0.99962,1269.40568035,2886,1.42336280548,0.0389253848582,1223.64292154,133.343,205.765001321,1017.87792022,812.112918902,2886,1.42379
1081.40919709,-1.43405,339.482373891,223.714551234,156.173378238,1.41906,120.937,0.00837102,1.41911871644,0.99973,1358.12728079,2887,1.42262904055,0.0395564513004,591.005198336,133.361,237.704004344,383.222661528,50.4764094119,2887,1.42291
877.551529655,-1.4384,279.75167784,265.557982077,153.162459855,1.42253,120.946,0.00697247,1.42248388488,0.9997,1258.20004324,2888,1.42569609382,0.0384626125067,692.192737384,133.378,271.437117167,424.814055032,52.5903493884,2888,1.42664
764.949435343,-1.45081,159.634348409,606.517263197,172.540748134,1.43465,120.946,0.00764695,1.43468431104,0.999794,1207.46111651,2889,1.43733880317,0.0388406563065,854.6292357,133.405,112.750771557,741.878464143,629.127692586,2889,1.43812
1210.72473477,-1.44759,4.03236971819,1203.9928895,168.508268049,1.43186,120.959,0.00752922,1.43188737471,0.999627,1218.86067582,2890,1.43453150198,0.0387791872224,717.604529248,133.439,287.018357085,425.537953082,35.3896464712,2890,1.43497
1205.91275185,-1.44883,4.03678802606,1201.16810117,166.156523003,1.43296,120.953,0.00717716,1.43298692255,0.999743,1215.09496311,2891,1.4357849271,0.0383387353852,754.521459609,133.448,237.446831298,332.36886343,26.7941668534,2891,1.4366
316.249282617,-1.45814,297.744344284,190.682419554,106.913687138,1.44227,120.982,0.00653423,1.44233150942,0.999906,1393.58419488,2892,1.44452901121,0.0377752365171,490.06523708,133.432,0.0,490.06523708,490.06523708,2892,1.44506
272.383325406,-1.46151,239.618810526,186.817369669,102.664430786,1.44656,121.0,0.0077478,1.44653531913,0.999839,1337.63753987,2893,1.44872449112,0.0384789572806,1197.17172739,133.428,0.0,1197.17172739,1197.17172739,2893,1.44931
296.484226631,-1.46451,315.95781033,149.706403883,94.7334631659,1.45002,120.978,0.00740753,1.45007271866,0.999901,1234.49011854,2894,1.45232264155,0.0388417458809,1019.09899467,133.457,413.037787926,464.064584235,-7.59399036141,2894,1.45295
186.69675662,-1.46497,129.582276573,158.778192468,86.0503105724,1.44978,121.001,0.00782512,1.44979737152,0.999889,1155.54997928,2895,1.45270232709,0.0393269036876,390.570964281,133.442,183.634370954,133.584418727,-27.3250513458,2895,1.45342
278.673239128,-1.46675,308.207516681,116.807318871,95.0351390256,1.45152,121.008,0.00697408,1.45164541397,0.999757,1368.29753516,2896,1.45410545325,0.0381357621342,913.737849121,133.422,402.687594216,511.050254905,108.362660689,2896,1.45477
1203.71116098,-1.47015,6.36977441938,1190.77024402,166.128083026,1.45567,120.991,0.00721696,1.45564701823,0.999546,1211.6302906,2897,1.45818927049,0.0386420182599,1043.51766973,133.395,0.0,1043.51766973,1043.51766973,2897,1.45895
1192.95402237,-1.47115,38.8312631169,1087.17330029,169.886600065,1.45657,121.029,0.00782785,1.45646842112,0.999606,1223.83313051,2898,1.45877207157,0.0389791339138,1117.22804215,133.395,344.128554378,773.099487775,428.970933397,2898,1.45945
1197.33952885,-1.4746,23.991692511,1152.2946155,167.5883659,1.45834,121.045,0.00830836,1.45843740264,0.999366,1223.13910484,2899,1.46104695647,0.0394761150919,1040.30896449,133.382,340.038795036,700.270169452,360.231374416,2899,1.46171
1162.31307307,-1.48015,49.337162977,1099.78429108,158.649425628,1.46427,121.048,0.00846772,1.46432620435,0.999464,1238.08925946,2900,1.46685746635,0.0391889734876,820.090766545,133.408,167.019035632,589.466791525,350.763699736,2900,1.46739
1107.7627797,-1.48276,174.663557995,572.09570594,167.151584162,1.46821,121.059,0.00729798,1.4680595235,0.999575,1213.90004401,2901,1.47040551361,0.0378563434745,902.999398392,133.46,448.826048541,454.173349851,5.34730130947,2901,1.4711
1029.90312264,-1.48758,239.415732431,487.239656175,153.466102364,1.47239,121.111,0.00753014,1.47254753807,0.999647,1307.55271407,2902,1.47479550133,0.0378908740388,938.573605872,133.453,275.679151942,499.506516517,211.805304413,2902,1.47528
1112.60378765,-1.49263,226.413972164,418.191148584,167.584991629,1.4774,121.119,0.00769162,1.47746584055,0.999707,1260.05488339,2903,1.48017252988,0.0383437886114,47.8744398769,133.466,0.0,47.8744398769,47.8744398769,2903,1.48075
1164.66048009,-1.4956,53.7581861815,1093.11879514,164.257739863,1.48066,121.122,0.00768948,1.48069089284,0.999615,1255.61822897,2904,1.48310556146,0.0386327544654,1120.29023793,133.52,67.6428843109,1052.64735362,985.004469313,2904,1.48359
682.385375968,-1.48998,249.611525523,493.107612616,177.917443823,1.47602,121.145,0.00796092,1.4760778455,0.999824,1195.47267641,2905,1.47875729277,0.0382981372495,587.644113822,133.575,122.779537248,451.470715328,255.663835349,2905,1.47932
719.513562394,-1.4963,272.861402775,493.479271668,164.157656154,1.48096,121.175,0.00779406,1.48098929895,0.999734,1172.60048572,2906,1.4837777472,0.0375436820801,663.14196981,133.579,166.130205479,438.790851806,266.209997949,2906,1.48436
884.85018469,-1.49805,295.855597158,494.006974941,167.928949501,1.484,121.194,0.00803606,1.48397039859,0.999781,1168.79243457,2907,1.48655384939,0.03834746266,561.775481072,133.566,20.2451161992,541.530364873,521.285248674,2907,1.48718
1193.61041422,-1.50635,11.44332773,1176.36410986,165.480914425,1.49113,121.215,0.00702777,1.49122329635,0.999737,1221.31743606,2908,1.4933046926,0.0369719557564,874.399821637,133.551,0.0,874.399821637,874.399821637,2908,1.49384
1206.18792392,-1.50432,4.63609505068,1199.3251923,171.270432987,1.48982,121.24,0.00757484,1.48974796301,0.999524,1212.10858557,2909,1.49212572121,0.0376257597039,1093.81735459,133.586,319.831093986,642.438997779,391.628567953,2909,1.49279
1212.19350993,-1.50428,5.6200391474,1203.77577188,172.737270068,1.49011,121.262,0.00796758,1.49013951661,0.999544,1220.25615059,2910,1.4925418598,0.038169607023,630.253064519,133.613,102.643720688,485.311093495,405.950342255,2910,1.49325
1219.82234324,-1.50722,4.86500135247,1208.09562636,175.201290296,1.49342,121.259,0.008355,1.49357944997,0.99987,1226.96428996,2911,1.49635310831,0.0384522055924,1089.65563411,133.613,320.01134484,769.644289271,449.632944431,2911,1.49668
1025.77648065,-1.50547,390.170290847,119.05232219,152.95895829,1.49078,121.291,0.00803645,1.49082120786,0.99907,1256.68002322,2912,1.4939492037,0.0384155095312,487.089752663,133.646,0.0,487.089752663,487.089752663,2912,1.49442
649.011016832,-1.5165,517.615648879,147.956871706,131.4645837,1.50321,121.297,0.00882446,1.50316344421,0.999645,1231.81349399,2913,1.50608009476,0.0385016031152,1307.24962052,133.671,403.912059703,347.979145983,8.33703064638,2913,1.50663
405.254680935,-1.50859,252.142129441,155.246181014,137.677978874,1.49557,121.323,0.00824097,1.49569216303,0.999701,1276.48217716,2914,1.49873985279,0.0387269957351,603.288708657,133.681,181.403356102,192.690048019,10.0202982291,2914,1.4992
271.754503468,-1.51426,293.488245877,145.898440011,102.944192621,1.50136,121.316,0.00868377,1.50143427698,0.999528,1231.27676021,2915,1.50406635472,0.0397848914366,494.973484639,133.681,171.788497509,233.946723798,8.19188627195,2915,1.50462
191.510313213,-1.51407,110.762747166,147.408398448,97.9971434751,1.49929,121.311,0.00868081,1.49920149807,0.999867,1224.04690051,2916,1.50241045932,0.0398084526932,144.222320777,133.69,48.5990169973,66.6532293202,12.1957117404,2916,1.50306
203.350541119,-1.51944,172.139542222,148.122812556,97.0086461731,1.50335,121.305,0.00911768,1.50333936226,0.999705,1235.09818678,2917,1.50640695862,0.0410842041964,848.584012614,133.706,256.482860166,402.710444001,24.1941506142,2917,1.50697
159.179980524,-1.52251,12.5237006532,129.647493968,89.3203272365,1.50663,121.312,0.00850071,1.50659716821,0.99997,183.862868424,2918,1.50949755228,0.0392990796702,505.671276615,133.738,111.598238347,348.315272334,259.122226649,2918,1.50998
885.51160913,-1.526,338.912976002,123.61418704,111.245794917,1.51235,121.33,0.00818087,1.51218479689,0.999517,1073.21106943,2919,1.51485719705,0.0390730203062,421.915579229,133.75,136.807462929,194.648244298,24.4756676548,2919,1.51566
1029.65838547,-1.5264,22.918342841,997.964071709,112.305382715,1.51391,121.342,0.00839008,1.51396547996,0.999394,1079.36653863,2920,1.51703651141,0.0391311117649,542.523025175,133.725,203.861249235,194.573848826,14.7560984524,2920,1.51742
844.856082171,-1.51918,454.573244545,107.214076431,127.494063781,1.50747,121.381,0.00938083,1.50754083924,0.999648,1165.49038162,2921,1.51046784819,0.0413706963348,519.30150809,133.742,188.087608975,218.488715951,13.9878513439,2921,1.51109
949.588442293,-1.51345,375.144181613,98.4512346618,128.544262722,1.50421,121.39,0.00949388,1.50413035064,0.999779,1201.04415586,2922,1.50713722039,0.0410167273589,409.603556023,133.725,86.0673684259,50.6425786834,1.32637466233,2922,1.50787
720.711478908,-1.51304,495.742898882,101.351754005,120.137141959,1.50471,121.39,0.00971945,1.50449574355,0.999439,1170.69900171,2923,1.50831154967,0.0425672046034,540.339211685,133.732,146.512931368,107.369616684,-0.325221796404,2923,1.50893
614.046735124,-1.51679,466.980124328,106.559023763,109.916774687,1.5069,121.42,0.0109015,1.50689185837,0.999546,1237.59106403,2924,1.51118475266,0.0454246921407,319.456902227,133.742,100.713413131,74.2235773244,4.9273045254,2924,1.5119
550.427100149,-1.51184,501.491581561,166.273035143,123.017527713,1.49917,121.443,0.0115585,1.49915286886,0.999587,1289.48542348,2925,1.50353139451,0.0467499764123,254.578309056,133.796,81.2199635826,78.013099201,1.69075237663,2925,1.50418
341.16225876,-1.51959,228.83389735,168.442768252,123.016461558,1.50324,121.498,0.0115638,1.50302595811,0.999871,725.335066359,2926,1.50768390142,0.0470753212744,236.278100206,133.795,80.9651456196,144.225464035,3.62975182905,2926,1.50813
530.366933914,-1.51832,15.9180893151,500.500018463,177.794084747,1.50092,121.518,0.01138,1.50104975299,0.999922,562.323630242,2927,1.50667892835,0.046867264964,477.540547979,133.841,148.871802607,304.161995933,91.6757335747,2927,1.50673
515.784062598,-1.53341,30.1813719312,402.686034999,173.827573608,1.51444,121.543,0.0103756,1.51426174255,0.999957,562.882671213,2928,1.52009823194,0.0440579537449,527.76343325,133.862,163.870547419,334.91543587,44.4873933871,2928,1.52036
460.703263316,-1.5333,152.917959567,236.10198672,151.754772818,1.5163,121.556,0.0113169,1.51627483607,0.99993,853.924437008,2929,1.52166372795,0.0447375419281,535.586183089,133.906,171.905096292,278.125865296,4.15715861178,2929,1.52191
587.33046262,-1.53583,209.605775023,208.131689456,170.458139995,1.51751,121.547,0.00914909,1.51744856631,0.999809,1145.9820982,2930,1.5230215023,0.0422264278966,451.144393595,133.919,158.218515841,221.543789944,20.4729904114,2930,1.52344
1007.4112054,-1.54504,403.107667698,258.759690016,170.37809426,1.52818,121.56,0.00863943,1.52827847004,0.999388,1244.30057689,2931,1.53261679128,0.0412989826538,783.215674761,133.941,230.51990819,338.078397742,112.542911959,2931,1.53283
1067.34026368,-1.54734,366.695413037,244.988142598,175.505048414,1.5295,121.561,0.0082372,1.5295118749,0.999715,1266.1148661,2932,1.53455305272,0.04096892388,929.450647265,133.975,337.674521907,462.908447622,141.376903195,2932,1.53487
1239.55131351,-1.55686,5.06252886922,1231.30462495,184.387195057,1.5379,121.57,0.00889289,1.53785242722,0.999705,1247.54525494,2933,1.54193236395,0.0418585577753,397.37673508,133.978,142.173400113,198.677564727,61.4127261289,2933,1.54225
846.894314662,-1.55982,320.237550611,207.927644491,162.542311542,1.54125,121.589,0.00970992,1.54126257312,0.999408,1333.15382071,2934,1.54524418026,0.0433871173162,773.54777936,134.001,267.288131455,441.445699726,88.5169425302,2934,1.54582
1261.74153764,-1.56284,48.40550772,1217.28029554,178.749786046,1.54376,121.595,0.00868627,1.54384301776,0.999616,1381.2421354,2935,1.5479383686,0.0418852651287,619.925293967,133.99,203.656151103,343.17034059,69.2173953273,2935,1.54836
861.934225541,-1.56863,453.295313361,200.784215563,135.093789279,1.55073,121.594,0.0107489,1.55082664488,0.99961,1237.31429595,2936,1.5542076304,0.0435429029624,682.86471833,133.988,231.891310966,340.343237352,69.6480295584,2936,1.55463
656.123971065,-1.57296,77.8549829449,358.157892121,132.612752569,1.55477,121.624,0.00961484,1.55480593831,0.999772,748.933501115,2937,1.55825558792,0.0420105182615,618.450586026,133.981,244.005482089,319.581464795,7.44875025174,2937,1.55861
1146.74806093,-1.57469,16.968957398,1125.72287315,120.17984961,1.55737,121.62,0.00923051,1.55731572102,0.999731,1178.95768567,2938,1.56043967662,0.0420488932107,679.778851056,133.987,220.867466463,413.676794867,138.971510282,2938,1.56097
25.2408961484,-1.5737,17.6955643703,1.13524568636,16.6332128883,1.55786,121.627,0.00936057,1.55799776357,0.999917,61.9877932201,2939,1.56110533527,0.0413542264011,601.610605385,134.033,233.82118225,154.463538746,-8.76538735276,2939,1.56138
35.2979951033,-1.57856,131.356062715,-4.42897151886,14.9678157049,1.56388,121.621,0.00782077,1.56382179935,0.999879,1125.46953133,2940,1.56641177964,0.0401739008575,655.854833124,134.037,275.544144244,179.498275411,5.99721656634,2940,1.56725
846.841417727,-1.57924,445.065069216,94.7889575332,115.658142101,1.5636,121.648,0.007795,1.56358211498,0.999946,1179.6370026,2941,1.56624169699,0.0403552346227,519.246701306,134.093,188.868933523,287.110293162,56.6230037684,2941,1.56665
1004.28059319,-1.58432,367.709623526,154.0765828,143.768923413,1.569,121.641,0.00887671,1.56927655197,0.999913,1210.72724493,2942,1.5718343429,0.0408857945624,577.120970941,134.078,235.116646042,342.004324899,106.887678857,2942,1.57206
1162.45383852,-1.58392,283.317309799,283.26320902,178.859027666,1.56916,121.634,0.00694456,1.56903017219,0.999921,1337.31209822,2943,1.57107084402,0.0386202247001,1133.09740293,134.086,99.3028268232,1033.79457611,934.491749282,2943,1.57176
1150.95041255,-1.58559,265.779147781,331.532650362,172.737797371,1.5696,121.644,0.00807398,1.56968772096,0.999904,1341.20844772,2944,1.57208692539,0.0405546477664,100.102061451,134.084,0.0,100.102061451,100.102061451,2944,1.57266
1198.03477675,-1.583,36.8311171985,1125.49053993,171.104380504,1.56852,121.635,0.00815147,1.56853173456,0.999881,1234.26754594,2945,1.57058551332,0.0390889557764,1237.38689487,134.068,0.0,1237.38689487,1237.38689487,2945,1.57115
1196.9597677,-1.58236,61.6732950728,1131.33196849,162.910363047,1.56886,121.649,0.00743035,1.56883997302,0.999904,1314.27027324,2946,1.57049718545,0.0382606467777,1205.09531743,134.076,0.0,1205.09531743,1205.09531743,2946,1.57146
1020.27951938,-1.57802,250.841799326,633.197682297,167.894122732,1.56433,121.669,0.00819882,1.56442163009,0.99983,1291.9158561,2947,1.56618990283,0.0391338479591,1182.81304847,134.146,274.836650552,907.976397914,633.139747362,2947,1.56679
982.120171256,-1.58316,270.485336529,564.359762574,166.839097975,1.56876,121.659,0.00784121,1.56877114,0.999574,1199.2692509,2948,1.57034540835,0.0379469500996,814.657907402,134.138,114.929467183,699.728440219,584.798973036,2948,1.57105
609.904600565,-1.58351,39.4524298677,532.978006247,160.625918579,1.56977,121.66,0.00835686,1.56990253749,0.999891,721.535026721,2949,1.57165043233,0.0391342884873,605.439753413,134.137,172.137233788,443.353563841,126.27634397,2949,1.57216
829.515783089,-1.58488,264.716576262,552.174576236,165.998645409,1.57159,121.663,0.00735383,1.57159600099,0.999693,1201.01519967,2950,1.57338266631,0.0371734362217,587.200395182,134.127,213.270188981,426.897665205,60.1727180572,2950,1.57408
998.342613397,-1.57763,288.719070667,615.327488375,171.145436968,1.56359,121.661,0.00886034,1.56355589324,0.999683,1359.88381728,2951,1.56582824878,0.0388708013689,733.065520239,134.142,296.793748119,363.168038068,36.7321044786,2951,1.56659
626.778968506,-1.58342,129.879543324,523.331006385,165.995516808,1.56819,121.653,0.00752388,1.56812138434,0.999939,1257.38618004,2952,1.56979452924,0.0371830033764,552.504550518,134.126,176.609505995,371.864725268,59.1801381017,2952,1.57069
602.13633721,-1.57888,76.6032503355,519.663724338,147.764245768,1.56445,121.656,0.00753628,1.56460709511,0.99995,836.708389993,2953,1.56637570912,0.0366496986199,522.487869149,134.097,175.041827281,368.158115698,32.422800938,2953,1.56698
645.961957928,-1.57683,63.3002727754,565.027889776,152.632400377,1.56372,121.668,0.00785651,1.56368164065,0.999944,826.735046186,2954,1.56540349302,0.0372668844236,897.175325927,134.098,254.616421039,549.48896814,294.529020012,2954,1.56596
635.43119797,-1.57633,71.7919177435,519.649999387,170.815345366,1.56224,121.669,0.00798609,1.56233974706,0.999904,858.744961186,2955,1.5639764417,0.0373148142278,597.870852654,134.121,84.0650759207,454.078930845,353.109024724,2955,1.56484
1217.15385037,-1.58154,142.263562473,776.043372444,184.948055756,1.56679,121.658,0.00787988,1.56689377617,0.999759,1331.27406627,2956,1.56871113969,0.0368768972137,833.466425929,134.126,289.220399535,392.908246175,70.1910249346,2956,1.56953
666.077644103,-1.58414,94.2275896708,532.98368614,164.020905611,1.56967,121.685,0.0076512,1.56969450761,0.999944,907.809051347,2957,1.5715148364,0.0366022272733,1036.6189341,134.145,416.969188724,516.504359219,15.8112925083,2957,1.57225
652.525079984,-1.57693,156.198769502,190.564587081,160.05770915,1.56273,121.691,0.00885552,1.56270036481,0.99991,883.618067483,2958,1.56435573202,0.0384544041431,695.424098761,134.132,246.620550333,417.252560964,22.9390564532,2958,1.56497
698.383914969,-1.57611,228.191821594,205.622260053,168.465700023,1.56252,121.69,0.00893214,1.56257120054,0.999417,1193.77742784,2959,1.56415487264,0.038197297278,611.06186769,134.149,96.9927066642,520.532537897,376.961765458,2959,1.56492
1000.4954126,-1.57756,386.529995824,161.860078237,142.413707944,1.56371,121.691,0.00679694,1.56377189567,0.999844,1231.64818757,2960,1.56556873885,0.0361206679884,552.901690629,134.169,199.883722743,324.598716078,60.517880116,2960,1.56654
1202.90427637,-1.57747,170.912914732,702.377469757,164.792928478,1.56538,121.703,0.00733932,1.56521318452,0.999918,1352.53776513,2961,1.56674683804,0.0358262309557,656.684616647,134.186,242.145836783,414.538779863,172.39294308,2961,1.56779
1095.7017365,-1.57985,246.991488805,623.31932826,166.926113161,1.5665,121.718,0.00758068,1.56652637686,0.999781,1326.29008534,2962,1.56802048786,0.0366581244366,744.393381442,134.198,0.0,744.393381442,744.393381442,2962,1.56887
899.75635665,-1.58022,323.93279716,526.071801109,169.140725148,1.56646,121.734,0.00863644,1.56645523187,0.999629,1273.6061589,2963,1.56778756709,0.0373405328572,1161.54725096,134.207,234.270574867,927.276676089,693.006101222,2963,1.56883
1024.18296622,-1.57627,270.925447594,598.060234268,165.607476666,1.56338,121.76,0.00795899,1.56348055579,0.999538,1336.96015142,2964,1.56489252989,0.0364193898691,740.018848317,134.222,259.918585029,491.435536797,58.2469731505,2964,1.56557
1016.17846649,-1.57292,251.670390846,630.507033393,169.971057108,1.55948,121.778,0.00603827,1.55949195958,0.999733,1303.61551863,2965,1.56072911096,0.0341570278588,738.94553193,134.228,79.4032391754,659.542292755,580.139053579,2965,1.56151
1149.89019527,-1.57306,54.3722339058,1073.3917902,160.716624505,1.56137,121.799,0.00891116,1.5613070517,0.999926,1222.48214695,2966,1.56288791209,0.0371178288536,763.500924612,134.238,118.970258133,611.242073907,473.114138357,2966,1.56393
1094.45917997,-1.57218,118.304774218,744.760759743,155.427948814,1.56022,121.798,0.00837419,1.56027036987,0.999981,1227.79522766,2967,1.56197672673,0.036443573915,632.353759449,134.237,38.2639756593,589.22657225,531.619448787,2967,1.56279
1186.27753728,-1.5728,56.4442541363,1095.96863847,172.078389206,1.55939,121.805,0.00778536,1.55936697288,0.999491,1240.95374773,2968,1.56100544453,0.0362774965744,1151.61287019,134.24,509.58449064,642.028379553,132.443888913,2968,1.56162
955.473452817,-1.5702,245.923569132,669.592637962,176.845932223,1.5566,121.841,0.00788851,1.556621688,0.999394,1232.57151972,2969,1.55823128682,0.0361183340515,560.013627035,134.261,195.298612191,376.023715946,47.1609709468,2969,1.55899
1163.16121701,-1.56841,52.143659011,1056.3616894,166.985397712,1.55505,121.836,0.00817886,1.5550753259,0.999481,1197.54926641,2970,1.55688795463,0.0366247997262,175.27780391,134.283,0.0,175.27780391,175.27780391,2970,1.55752
1199.39497101,-1.57696,20.7099638022,1140.91157778,175.928115221,1.56492,121.84,0.00722528,1.56482164534,0.999788,1215.71694531,2971,1.566364285,0.0347452919225,1150.41456783,134.309,325.284606569,825.129961258,499.845354689,2971,1.56731
992.392174138,-1.57115,246.000814767,516.398936414,156.123411768,1.55926,121.859,0.00756385,1.55930446933,0.999639,1195.35660191,2972,1.56089943635,0.0362591224459,764.967778384,134.318,199.177218019,565.790560365,366.613342346,2972,1.5617
524.843665332,-1.56997,28.9109803964,479.803487722,175.113599355,1.55703,121.873,0.0081812,1.55689079414,0.999838,612.752306066,2973,1.55862967234,0.0365053043346,974.123943704,134.315,243.13764768,612.953236035,364.367286932,2973,1.55945
520.374906461,-1.56263,34.3288756583,442.241542784,170.925579684,1.54923,121.902,0.00721598,1.54941297833,0.999817,617.338878618,2974,1.55102542775,0.0356810242025,507.461272219,134.343,182.324962767,389.777181519,26.4113281106,2974,1.55155
554.333993085,-1.56115,35.1201533825,504.663185926,184.443407516,1.54648,121.912,0.00789727,1.54645980012,0.999908,640.413648015,2975,1.54800588572,0.0361530408795,564.363793857,134.364,93.2270890178,415.693678683,295.666141306,2975,1.54901
602.835982889,-1.56788,47.2112298857,492.668740176,170.252161151,1.55236,121.932,0.00771994,1.55231261625,0.999831,721.915732284,2976,1.55361215706,0.0354279530416,507.47107364,134.384,92.7751605016,415.154381084,267.585734996,2976,1.55436
780.03008386,-1.56596,320.536778959,184.672415927,163.788716156,1.55162,121.935,0.00807588,1.55155968378,0.999633,1225.61485068,2977,1.55299361048,0.0356426078409,404.725074221,134.391,170.018404893,280.439710789,40.0437027901,2977,1.55399
1112.54459807,-1.56599,174.56331672,576.882694836,164.254283221,1.55208,121.937,0.00666255,1.55206257123,0.999356,1253.63736696,2978,1.55345101092,0.0341901310313,993.793003249,134.431,247.358894104,659.78270458,402.736042453,2978,1.55415
665.09434451,-1.56166,208.898519708,473.65589877,177.646239159,1.54886,121.952,0.00791026,1.54886696554,0.999591,1152.25100368,2979,1.55023184231,0.0354701448625,650.378666002,134.475,196.597326362,453.78133964,257.184013278,2979,1.55133
919.21098877,-1.56255,263.169442226,569.155513941,174.771929659,1.54929,121.966,0.00843457,1.54925153285,0.999384,1213.98476754,2980,1.55099630217,0.0358951360308,1060.23911276,134.462,132.574270348,927.664842414,795.090572066,2980,1.55166
1071.24155311,-1.56084,214.296189924,593.147824849,167.219617461,1.54798,121.958,0.00863155,1.54802871116,0.999295,1220.84937738,2981,1.54993221681,0.035947897584,934.408033495,134.466,180.629619698,753.778413796,573.148794098,2981,1.55053
1036.81681431,-1.55803,231.636609081,598.680612804,161.976138552,1.54546,121.971,0.00701999,1.54550222434,0.999349,1221.42962845,2982,1.54742130134,0.0351594539436,666.646292092,134.421,202.421155247,378.60904682,51.4485104199,2982,1.54796
605.645225592,-1.5576,30.6915670023,560.379735301,166.69361532,1.54413,121.991,0.00913549,1.5441021917,0.999884,695.620022144,2983,1.54568861664,0.0372809363355,1144.40500666,134.497,544.823707281,599.581299384,54.7575921029,2983,1.54647
505.442817851,-1.55653,50.9740852366,418.068623876,155.207022992,1.54196,122.001,0.00682631,1.54191010446,0.999912,620.08374532,2984,1.54359311681,0.0345623889971,535.138967484,134.473,200.367678694,244.808690793,10.009232396,2984,1.54465
505.675504419,-1.56195,77.4793955274,414.3002787,155.825794144,1.54839,122.016,0.00698453,1.5483610342,0.999924,739.849763647,2985,1.54997651065,0.0349011275816,466.608091354,134.506,120.9029644,275.094145926,127.348973558,2985,1.55072
554.270862572,-1.56306,33.566135774,502.248614389,146.178642884,1.55096,122.0,0.00846491,1.55097959434,0.999877,664.316402012,2986,1.55272740801,0.0361474966685,539.818324113,134.48,66.8539949099,436.407387718,353.852715678,2986,1.55341
1228.25225465,-1.56452,28.9041458643,1205.69510627,171.950767672,1.5504,122.028,0.00723658,1.55028874429,0.999184,1285.32174872,2987,1.55181181125,0.0346423461522,604.656726024,134.513,199.391283824,231.18468369,17.1478931157,2987,1.55273
1206.31916186,-1.56207,27.0862208755,1127.80447913,169.259726206,1.54776,122.026,0.00762134,1.5478897094,0.999495,1227.73599468,2988,1.54968925704,0.0358397016258,850.77688638,134.527,303.981560015,271.007848736,5.21335728561,2988,1.55017
1055.66350767,-1.5611,386.935333332,144.130247289,165.580526913,1.54832,122.042,0.0081852,1.54829050913,0.99962,1239.7065479,2989,1.55003377145,0.036268776803,529.154475143,134.525,198.51926067,236.91251238,8.33714031326,2989,1.55074
1229.04797952,-1.5598,12.1581396445,1207.6773553,181.840140905,1.54636,122.053,0.00763117,1.54627044622,0.999566,1246.93089319,2990,1.54792289346,0.0361514169169,358.953442672,134.502,135.596686141,131.230908634,-1.14825313654,2990,1.54872
1101.02683448,-1.56304,335.153084467,42.3159243633,162.253777706,1.55058,122.075,0.00797977,1.5505340233,0.99925,1232.9936139,2991,1.55204743029,0.0368506381221,29.3159383228,134.503,8.61281003599,15.9875725767,5.24567980607,2991,1.55293
866.421944209,-1.54967,492.405903495,60.0277547385,145.780295434,1.53888,122.085,0.00873878,1.53886798979,0.99919,1229.94940448,2992,1.54087873415,0.037787907902,990.70102396,134.511,303.779478396,194.34489173,29.2719544765,2992,1.54184
1110.6820334,-1.55791,288.828546459,198.183120428,159.857600198,1.54593,122.104,0.0091545,1.54586150778,0.999615,1220.38265856,2993,1.54748214444,0.0385822441383,647.369453611,134.53,185.682696623,152.380341132,-2.08410985817,2993,1.54811
1158.64539145,-1.56054,18.0069093476,1115.53473067,164.844589139,1.54646,122.11,0.00849003,1.54634843604,0.999682,1187.10721576,2994,1.54823130616,0.0390422301536,99.1159190739,134.541,39.2290724721,50.0437249489,3.09513107437,2994,1.54895
