AveragePolicySurr,PolicyRegParamNorm,MaxEsReturn,Iteration,StdReturn,MaxReturn,StdEsReturn,AverageY,MinReturn,AverageAbsY,AverageAbsQYDiff,MinEsReturn,Epoch,AverageAction,AverageQLoss,QFunRegParamNorm,AverageQ,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageReturn
-25.1173,387.317,2103.61168744,2360,1237.47096667,4198.46740142,0.0,25.0036576819,-526.550255005,25.3588163998,0.420875790163,2103.61168744,2360,0.999955,1.13304,269.218,25.005,2103.61168744,25.3569,232.69978735,750.238901864
-25.1237,387.406,2815.56207645,2361,1247.81200054,3686.37199928,0.0,25.0134423196,-548.661898657,25.3648760031,0.432313468387,2815.56207645,2361,0.999931,1.33065,269.288,25.0136,2815.56207645,25.3615,275.89068607,1835.28269591
-25.1871,387.53,3030.8791004,2362,983.49445669,2855.28080207,0.0,25.0762856701,-522.259223236,25.4243778172,0.41711898394,3030.8791004,2362,0.999974,1.20209,269.348,25.0761,3030.8791004,25.4215,224.336689007,1011.12610461
-25.2147,387.603,2495.64175717,2363,1225.54350988,3349.01658179,0.0,25.1012204751,-395.528189253,25.4483343032,0.425225734981,2495.64175717,2363,0.999941,1.18354,269.377,25.1004,2495.64175717,25.4444,264.509707168,1120.80248495
-25.1259,387.63,2335.11026556,2364,664.044465004,1617.603764,0.0,25.0213235957,-544.02280781,25.3761164674,0.400421734036,2335.11026556,2364,0.999949,0.915172,269.421,25.023,2335.11026556,25.3747,228.053547675,534.442946556
-25.1699,387.791,-322.414164976,2365,1155.02270748,2651.42503392,0.0,25.0673098561,-492.740289718,25.4171939827,0.434595489532,-322.414164976,2365,0.999928,1.43019,269.479,25.0669,-322.414164976,25.4142,185.361453143,574.970444658
-25.1114,387.896,299.023991158,2366,1099.37263973,2930.52324514,0.0,25.0025805301,-540.986303941,25.348636619,0.413901084291,299.023991158,2366,0.999932,0.993604,269.505,25.0032,299.023991158,25.3459,242.693865607,997.39592202
-25.1471,387.86,248.591364101,2367,479.459945772,834.730183055,0.0,25.0349585826,-549.428730502,25.3906980862,0.418144907203,248.591364101,2367,0.999918,1.03548,269.582,25.0349,248.591364101,25.3878,144.098597588,82.0745367415
-25.0854,388.051,1045.96407436,2368,579.854215452,1492.64229694,0.0,24.9980790835,-544.429111315,25.3501830293,0.423325726926,1045.96407436,2368,0.999937,1.16418,269.654,24.9984,1045.96407436,25.3471,137.808756408,145.274806627
-25.1604,388.17,2229.89946951,2369,762.069275594,1421.1135414,0.0,25.0706273218,-551.404084708,25.4287019112,0.416363594612,2229.89946951,2369,0.99985,1.06128,269.687,25.0703,2229.89946951,25.4263,116.485933983,289.896685569
-24.9863,388.152,854.810100527,2370,819.108715899,2076.98506236,0.0,24.9058805452,-532.19861179,25.2509595561,0.426788915648,854.810100527,2370,0.999934,1.12817,269.776,24.9071,854.810100527,25.2485,142.390708395,365.476594288
-24.9511,388.278,209.421940351,2371,733.616233401,2204.40222596,0.0,24.8614200735,-407.464319758,25.2175027948,0.441248271645,209.421940351,2371,0.999989,1.38413,269.839,24.8612,209.421940351,25.2133,177.467942081,542.479739847
-24.9782,388.428,1992.88496142,2372,985.98729682,2716.02543436,0.0,24.8734747067,-455.257623902,25.2287011095,0.436423362284,1992.88496142,2372,0.999874,1.20362,269.862,24.8728,1992.88496142,25.2254,184.426165628,1105.60125672
-25.0593,388.46,1985.66837001,2373,692.405455652,1999.05915424,0.0,24.9673048095,116.272386254,25.3180023646,0.429127901515,1985.66837001,2373,0.999914,1.18669,269.864,24.9677,1985.66837001,25.3162,210.035338197,974.623538991
-24.9991,388.503,840.753193402,2374,851.368148344,2395.42636341,0.0,24.9026744805,-34.6669905918,25.2581692166,0.427370914418,840.753193402,2374,0.999878,1.06563,269.924,24.903,840.753193402,25.2575,129.751679423,707.545966028
-24.8709,388.628,803.282394548,2375,1032.3527307,2864.7460478,0.0,24.7777078981,-206.973048585,25.1319554361,0.426090910783,803.282394548,2375,0.999924,1.11881,270.0,24.7769,803.282394548,25.1276,176.835864569,1399.02015826
-24.8584,388.724,205.181415459,2376,951.020366161,2927.07619184,0.0,24.7755563101,-82.4326602842,25.1214402319,0.427999736303,205.181415459,2376,0.999888,1.25196,270.034,24.7768,205.181415459,25.1187,162.454605506,1412.95735742
-24.8945,388.791,809.042067725,2377,810.208398835,2547.69386924,0.0,24.8008638034,78.8281878221,25.1570731902,0.425857946571,809.042067725,2377,0.99989,1.11482,270.037,24.8006,809.042067725,25.1539,186.872126063,1217.13884064
-24.6736,388.766,1384.13327474,2378,1038.52680706,2858.07074181,0.0,24.579056222,-520.68812719,24.9441876746,0.419193477372,1384.13327474,2378,0.999893,1.1299,270.063,24.5799,1384.13327474,24.9421,119.82849565,606.035706832
-24.8018,388.933,518.74757921,2379,726.834285204,2653.60517298,0.0,24.7026667246,-18.5699554134,25.0705462831,0.418990391241,518.74757921,2379,0.999914,1.14493,270.15,24.7032,518.74757921,25.0666,198.888874834,1099.10571792
-24.7378,388.933,1818.92761106,2380,935.07804977,3197.79972186,0.0,24.6485026463,111.626160292,25.0080940071,0.432110889833,1818.92761106,2380,0.999886,1.3598,270.198,24.6483,1818.92761106,25.0052,234.185767144,1076.52588113
-24.8585,389.051,2198.00561413,2381,1145.38552947,3296.41100342,0.0,24.7696300932,18.658910168,25.1284352561,0.40889794371,2198.00561413,2381,0.999941,1.1268,270.241,24.7694,2198.00561413,25.125,201.435746743,1460.92145768
-24.896,389.07,1101.79751065,2382,864.711138563,2742.20246607,0.0,24.8004432856,405.146936392,25.1501886963,0.422820108152,1101.79751065,2382,0.999877,1.17905,270.284,24.8011,1101.79751065,25.1491,201.705020571,1638.05208799
-24.7544,389.102,2580.04766035,2383,1093.31442971,3044.54117544,0.0,24.6735276125,-494.785308273,25.0357939167,0.42263413242,2580.04766035,2383,0.999955,1.29951,270.325,24.6747,2580.04766035,25.0343,177.718100269,1109.64158501
-24.7593,389.123,1886.68589098,2384,987.259460057,3119.39796347,0.0,24.6693172027,-485.684021673,25.0274099782,0.398637460338,1886.68589098,2384,0.999922,0.942384,270.392,24.6688,1886.68589098,25.0239,189.719578093,1775.81648187
-24.8787,389.25,112.919810979,2385,1093.77958672,3198.1325585,0.0,24.7898079959,-136.219725032,25.1364230796,0.41668581855,112.919810979,2385,0.999862,1.1404,270.382,24.7903,112.919810979,25.134,211.240726745,1243.34553747
-24.7685,389.367,1573.37589474,2386,1114.00034933,2764.30134909,0.0,24.673229837,-51.52870102,25.028828779,0.417139685328,1573.37589474,2386,0.999899,1.17688,270.401,24.6737,1573.37589474,25.0261,204.410416682,1341.36180269
-24.6667,389.381,2345.55187771,2387,1171.2287974,3448.2696294,0.0,24.5617512761,200.316496043,24.920152387,0.390609097394,2345.55187771,2387,0.999892,0.926633,270.413,24.5622,2345.55187771,24.9175,224.936387261,1607.759808
-24.765,389.489,1815.74492345,2388,1219.39911994,3165.71793121,0.0,24.6641066935,-296.297057383,25.0236777001,0.411360905635,1815.74492345,2388,0.999919,1.22342,270.453,24.6635,1815.74492345,25.0202,206.663854625,1889.62462476
-24.7594,389.588,-142.399657476,2389,1254.96725652,3639.38340496,0.0,24.6573068535,-471.595269877,25.014817833,0.413348852598,-142.399657476,2389,0.999947,1.17378,270.544,24.6578,-142.399657476,25.0119,227.850010702,1353.1250235
-24.7402,389.628,3194.38437153,2390,1292.08516923,3638.33502841,0.0,24.6445681627,-393.029262471,25.0058525517,0.426643461441,3194.38437153,2390,0.999911,1.45502,270.545,24.644,3194.38437153,25.003,253.109715826,1629.93109362
-24.6274,389.636,1871.75402293,2391,1310.88663489,3686.62036765,0.0,24.539824995,-65.4757026133,24.9066424639,0.408171792488,1871.75402293,2391,0.999853,1.0371,270.554,24.5404,1871.75402293,24.9048,219.673451059,1535.27475196
-24.5912,389.711,1366.23978324,2392,1030.25351938,2189.29911585,0.0,24.5022016916,-550.612284705,24.8547490896,0.405603412696,1366.23978324,2392,0.999983,1.17596,270.647,24.5028,1366.23978324,24.8525,171.90798243,659.336332887
-24.838,389.811,2328.32197149,2393,1164.98893443,2880.63837334,0.0,24.7368768768,-539.29466389,25.0892073164,0.389759079793,2328.32197149,2393,0.999976,0.908538,270.675,24.7361,2328.32197149,25.085,161.842316287,661.841785126
-24.9198,389.849,2265.53912643,2394,1045.52477386,1939.21951574,0.0,24.8093084966,-541.773860331,25.1513585323,0.386787041849,2265.53912643,2394,0.999947,0.870601,270.68,24.8094,2265.53912643,25.1488,129.323263158,572.572012404
-24.7624,389.839,454.92354688,2395,1171.28508601,2946.32226222,0.0,24.6479435218,-573.255725095,25.0055753745,0.418297331815,454.92354688,2395,0.999969,1.30969,270.753,24.648,454.92354688,25.0021,197.202637993,1057.53262994
-24.8283,390.013,345.785204122,2396,1060.99246072,3232.78398949,0.0,24.7256466637,-182.426502806,25.0828444085,0.414812812247,345.785204122,2396,0.999915,1.27139,270.788,24.7274,345.785204122,25.0808,263.148359223,1325.68846511
-24.6638,390.061,571.485533338,2397,1397.93638243,3821.77375664,0.0,24.5758352886,-431.226861543,24.9419909406,0.406833667673,571.485533338,2397,0.999937,1.23543,270.808,24.5755,571.485533338,24.9385,253.095580302,1104.59358931
-24.926,390.138,2128.47328057,2398,1595.03177401,4327.33970514,0.0,24.8370769992,-513.789958314,25.1838432244,0.417256654325,2128.47328057,2398,0.999978,1.21918,270.827,24.8364,2128.47328057,25.1804,225.193399453,1057.88311433
-24.7467,390.161,2734.7373272,2399,926.242212214,2758.3118342,0.0,24.6593324786,-464.005768455,25.0076505225,0.396395663662,2734.7373272,2399,0.999992,0.912374,270.928,24.6594,2734.7373272,25.005,211.157214129,500.260050024
-24.8877,390.308,183.44047806,2400,1165.76864481,3057.44205905,0.0,24.7911396348,-478.76599787,25.1422036622,0.396601257769,183.44047806,2400,0.999963,0.904545,271.001,24.7922,183.44047806,25.14,209.736506231,717.303715565
-24.8205,390.284,2299.04554752,2401,1348.20852508,3346.39325336,0.0,24.7143651103,-513.486600293,25.071850272,0.404220082444,2299.04554752,2401,0.999907,0.96436,271.035,24.714,2299.04554752,25.0695,193.042562773,876.60685767
-24.7357,390.401,2531.21295627,2402,904.028373898,2624.34781711,0.0,24.6318665228,-509.249226065,25.0029973488,0.402709893295,2531.21295627,2402,0.999966,0.934774,271.079,24.6325,2531.21295627,25.0001,197.934628861,451.337229524
-24.6299,390.348,1407.30796706,2403,1538.09361009,3599.93269927,0.0,24.5389981778,-538.506225803,24.9016423917,0.418945936955,1407.30796706,2403,0.999956,1.17951,271.067,24.538,1407.30796706,24.8988,239.049287315,1603.64448177
-24.8125,390.355,620.390817915,2404,989.090891441,2660.90127816,0.0,24.7231453762,-571.838703971,25.0830010895,0.4165080907,620.390817915,2404,0.999982,1.06741,271.151,24.7249,620.390817915,25.0809,121.308856965,237.562763798
-24.9005,390.419,1596.51110771,2405,465.66895744,1373.81397765,0.0,24.8098439324,-352.201293221,25.1630354824,0.432847177587,1596.51110771,2405,0.99997,1.12012,271.23,24.8075,1596.51110771,25.1581,203.365889523,339.160787652
-24.5945,390.452,881.017774413,2406,1020.43258475,3105.30306881,0.0,24.5096691887,-461.217699136,24.8694830014,0.427777347818,881.017774413,2406,0.999974,1.25117,271.251,24.5119,881.017774413,24.868,180.068925439,628.836816646
-24.616,390.538,2370.89576199,2407,1297.29526183,3006.13519092,0.0,24.5378522756,-525.383053671,24.8898945204,0.426297428684,2370.89576199,2407,0.999909,1.01846,271.333,24.5363,2370.89576199,24.885,164.967300789,1071.43957651
-24.5676,390.701,2424.99446586,2408,1004.81673264,3001.19864582,0.0,24.4798955145,81.9629227688,24.847542018,0.432852000378,2424.99446586,2408,0.999924,1.33338,271.369,24.4806,2424.99446586,24.8462,221.855925133,1516.48838118
-24.6583,390.837,2070.018091,2409,1168.35887852,3269.98263693,0.0,24.5750025691,-458.105824323,24.9318106937,0.426044998393,2070.018091,2409,0.999884,0.9844,271.405,24.5754,2070.018091,24.9299,209.548023957,1175.45771279
-24.4974,390.967,410.299803637,2410,1722.08354774,3374.58265355,0.0,24.417087892,-570.860299752,24.7848889032,0.428492982587,410.299803637,2410,0.999946,1.12617,271.45,24.4172,410.299803637,24.7822,156.126833258,1192.58501109
-24.4473,391.065,916.434873748,2411,1532.21089447,3641.62007775,0.0,24.3610968442,-175.784608118,24.725450165,0.425398773099,916.434873748,2411,0.999984,1.087,271.506,24.3611,916.434873748,24.7232,270.188758634,2306.40917913
-24.6103,391.178,903.981384736,2412,1274.02573218,3748.85347936,0.0,24.511236151,55.3061876183,24.8726927789,0.410533738384,903.981384736,2412,0.999836,0.965971,271.537,24.5108,903.981384736,24.8684,295.675506462,2626.87332933
-24.6047,391.243,2310.34407691,2413,1077.93352225,3411.43096594,0.0,24.5078579936,-465.627694169,24.8574614796,0.415906075374,2310.34407691,2413,0.999959,1.05902,271.588,24.5088,2310.34407691,24.8552,242.422379252,1077.73188891
-24.6096,391.308,2484.86496319,2414,1005.36649708,2748.75089766,0.0,24.5085535053,-524.221167144,24.8567669282,0.416488708705,2484.86496319,2414,0.999953,1.12637,271.592,24.5093,2484.86496319,24.8552,227.211932951,977.597221035
-24.5614,391.403,2625.36510519,2415,1264.14021352,3293.74896044,0.0,24.455302676,-441.138236198,24.8210795565,0.414015806497,2625.36510519,2415,0.99992,0.972962,271.628,24.4555,2625.36510519,24.8194,196.065392882,660.451468918
-24.5068,391.526,208.043819539,2416,1711.98703424,3956.83855161,0.0,24.4002182206,-499.003622081,24.763031759,0.403978651719,208.043819539,2416,0.99996,1.00188,271.671,24.4,208.043819539,24.7619,196.487081471,1047.59962466
-24.6102,391.579,1015.04801735,2417,1444.32207098,3694.38303687,0.0,24.5006489223,-555.14340104,24.855843001,0.427396963202,1015.04801735,2417,0.999972,1.3005,271.755,24.5012,1015.04801735,24.8528,249.456745933,1565.11656712
-24.5608,391.605,1704.66511005,2418,1116.33254041,3544.91401792,0.0,24.4595701429,-180.34089565,24.8217805439,0.417078084878,1704.66511005,2418,0.999927,1.125,271.822,24.4612,1704.66511005,24.8201,266.504998056,1656.46689916
-24.609,391.709,2761.91490758,2419,571.079244979,1314.51533073,0.0,24.4967537333,-532.765241478,24.8547072675,0.408010727406,2761.91490758,2419,0.999992,0.8747,271.852,24.4956,2761.91490758,24.8516,187.073864781,236.814613924
-24.6984,391.748,2705.99058823,2420,689.377853724,2052.79955748,0.0,24.5942779828,-439.246879129,24.955672787,0.419601363236,2705.99058823,2420,0.999984,1.09692,271.921,24.5946,2705.99058823,24.9534,182.609945356,421.525284423
-24.682,391.721,2870.01494987,2421,1148.79646508,3163.00746563,0.0,24.5851438854,-566.453956977,24.9457726787,0.434100029015,2870.01494987,2421,0.999982,1.35038,271.921,24.5854,2870.01494987,24.9438,174.026322502,655.70454226
-24.5291,391.778,2357.6937673,2422,813.352538735,2291.73724793,0.0,24.4406283279,-529.720072092,24.8038880617,0.395517830676,2357.6937673,2422,0.999968,0.753567,271.944,24.4403,2357.6937673,24.8009,112.959493137,58.7295883024
-24.5505,391.927,2107.05616973,2423,1120.37050443,3367.53708497,0.0,24.4596522257,-442.345978721,24.827878994,0.411264348095,2107.05616973,2423,0.999851,1.02185,271.987,24.459,2107.05616973,24.8257,251.717675167,1155.1973834
-24.7487,392.06,1428.06022314,2424,1049.03892416,3095.26828975,0.0,24.6439117317,237.151932343,25.0040279434,0.416283999974,1428.06022314,2424,0.999916,1.02939,272.021,24.6453,1428.06022314,25.0037,234.733377273,1478.96453056
-24.5549,392.076,694.519160954,2425,899.28687139,3257.28894553,0.0,24.4573001115,246.267311004,24.8130637153,0.399312588563,694.519160954,2425,0.999946,0.887374,272.067,24.4577,694.519160954,24.8107,256.747947306,2658.04554329
-24.7097,392.168,2588.45587782,2426,919.55008238,3048.87915159,0.0,24.6138022742,76.6586673095,24.9849839478,0.40385674784,2588.45587782,2426,0.999889,0.900173,272.134,24.6139,2588.45587782,24.9824,219.015002762,2272.18310834
-24.6133,392.214,403.281147902,2427,1122.63230448,3605.97527152,0.0,24.5223076362,120.577922735,24.8931721047,0.399840982022,403.281147902,2427,0.99988,1.05513,272.187,24.5235,403.281147902,24.8916,230.173874169,2364.61907844
-24.697,392.287,2348.32040202,2428,1176.77576212,3360.30588729,0.0,24.6090719031,313.298419944,24.9712801938,0.380088251014,2348.32040202,2428,0.999879,0.710572,272.281,24.609,2348.32040202,24.9686,207.73861671,2171.7895377
-24.6024,392.482,2060.25811755,2429,127.987817342,2372.30806433,0.0,24.5328789613,1927.48753748,24.8962978718,0.396593919456,2060.25811755,2429,0.999866,1.02843,272.373,24.5319,2060.25811755,24.8922,188.105500791,2219.0020239
-24.5603,392.406,1825.16939737,2430,904.169534147,2810.05209113,0.0,24.4892275821,588.680176535,24.8543534741,0.407204737014,1825.16939737,2430,0.999855,1.1209,272.395,24.4897,1825.16939737,24.8517,196.133256967,1898.85470949
-24.6311,392.503,1802.54749104,2431,1070.76786851,2539.66358015,0.0,24.5520199651,-122.211410865,24.9083849433,0.38436777467,1802.54749104,2431,0.999926,0.765656,272.4,24.5519,1802.54749104,24.9069,178.890557996,1229.74977176
-24.5414,392.743,2246.51111261,2432,1201.33070313,3021.95894825,0.0,24.4717921854,-394.361195662,24.8370025548,0.412308950165,2246.51111261,2432,0.999896,1.16376,272.42,24.4721,2246.51111261,24.8344,179.770859844,1281.29302779
-24.4664,392.838,1236.75920164,2433,1002.26837266,2881.9668939,0.0,24.3917308818,177.393265354,24.7469182556,0.389568424107,1236.75920164,2433,0.999918,0.848635,272.405,24.3915,1236.75920164,24.7449,203.914366987,1847.14280063
-24.5525,392.954,2379.63446349,2434,1077.9701624,2793.10009815,0.0,24.4844559307,-172.471265919,24.8551824168,0.417328235794,2379.63446349,2434,0.999859,1.24121,272.437,24.4855,2379.63446349,24.8528,205.787072846,1435.06017579
-24.4633,393.025,1759.47369116,2435,1138.47194819,3071.62194956,0.0,24.4138508669,75.0592345322,24.7823647494,0.408052424954,1759.47369116,2435,0.99989,1.16921,272.525,24.414,1759.47369116,24.7788,215.615541228,1687.68880094
-24.4153,393.038,1989.26436551,2436,1152.06985328,3596.25374572,0.0,24.351474858,281.470354689,24.7111480289,0.414970412913,1989.26436551,2436,0.999901,1.19754,272.529,24.3517,1989.26436551,24.7077,205.304749261,2058.64440386
-24.4019,393.189,390.32412717,2437,1189.90615999,3479.11364257,0.0,24.3348286116,110.43091055,24.7020450102,0.394571387134,390.32412717,2437,0.999877,0.765242,272.61,24.3344,390.32412717,24.6977,207.707616121,1952.0186918
-24.4629,393.21,1980.83005257,2438,824.21928779,3559.99730733,0.0,24.3803068244,1131.14068759,24.7517999766,0.397502046676,1980.83005257,2438,0.999925,0.993002,272.679,24.3811,1980.83005257,24.749,224.039347238,2745.07318455
-24.5339,393.276,2001.63433173,2439,1170.86043515,4252.313073,0.0,24.4520261944,372.467003112,24.8118641983,0.38933548217,2001.63433173,2439,0.99993,0.952224,272.695,24.4522,2001.63433173,24.8105,287.848236118,2553.48781398
-24.2851,393.289,2010.26510137,2440,1019.15697165,3235.27394309,0.0,24.2043679952,164.388673385,24.5757014692,0.382764007816,2010.26510137,2440,0.999833,0.93837,272.755,24.2048,2010.26510137,24.5732,254.661555616,1596.30086474
-24.3807,393.402,2282.59906385,2441,1183.73879233,3426.11719781,0.0,24.2952078104,186.805319264,24.6677473572,0.389608882052,2282.59906385,2441,0.999805,1.06635,272.799,24.2958,2282.59906385,24.6658,215.28295583,1441.14953573
-24.3187,393.421,1039.60006945,2442,1113.71609483,3686.45265855,0.0,24.2267295035,186.704911162,24.5899021859,0.368221833786,1039.60006945,2442,0.999949,0.895495,272.8,24.2272,1039.60006945,24.5881,282.086609615,2063.12791676
-24.3422,393.383,2998.54467043,2443,1314.35432769,3880.93882389,0.0,24.255073972,211.434816514,24.6278008283,0.398629892239,2998.54467043,2443,0.999986,1.22154,272.826,24.2544,2998.54467043,24.6248,269.443466738,2303.03101765
-24.3952,393.369,2288.94335884,2444,1225.60090671,3183.11317254,0.0,24.3045714989,-68.8778843589,24.6608242427,0.379165984841,2288.94335884,2444,0.999961,0.857612,272.844,24.3054,2288.94335884,24.6586,211.87709824,1359.29037853
-24.3817,393.489,2554.01310982,2445,1666.64429389,4190.95820767,0.0,24.2928864816,-284.927974153,24.6533235683,0.376639286468,2554.01310982,2445,0.999918,0.84193,272.857,24.2935,2554.01310982,24.6518,200.209833203,1734.80862907
-24.2349,393.519,1766.61885771,2446,1022.14684183,3435.75781725,0.0,24.1509889632,211.481944658,24.518652271,0.386832802274,1766.61885771,2446,0.999864,1.01192,272.88,24.1506,1766.61885771,24.516,254.654464562,1439.62359424
-24.4192,393.599,2126.03895975,2447,1728.84465172,4185.01277016,0.0,24.3252447391,-154.513830345,24.6895993984,0.386238658819,2126.03895975,2447,0.999804,0.940074,272.905,24.3252,2126.03895975,24.6861,243.043082322,2058.65131321
-24.35,393.698,421.090253774,2448,1372.64561783,3583.28296805,0.0,24.2429486509,-284.737227925,24.6163996748,0.39068591338,421.090253774,2448,0.999912,1.11639,272.942,24.2441,421.090253774,24.6141,221.864717278,1666.03374661
-24.2885,393.681,1292.75291072,2449,1169.77480811,3543.1520491,0.0,24.1746488609,-145.660872655,24.5459675471,0.377107602372,1292.75291072,2449,0.999932,0.927057,273.003,24.1748,1292.75291072,24.5423,285.801076775,1813.33010529
-24.5098,393.766,2892.30827544,2450,1517.91112144,4132.07614162,0.0,24.3933115871,-542.992147723,24.7589399168,0.387489050029,2892.30827544,2450,0.999887,1.1036,273.033,24.3932,2892.30827544,24.7564,293.54951743,2485.27616151
-24.6647,393.71,2835.85951329,2451,1492.0285169,3783.76448207,0.0,24.5543242252,-524.582759378,24.9154285927,0.386287887638,2835.85951329,2451,0.999937,1.03737,273.079,24.5548,2835.85951329,24.913,208.960541987,1019.53155959
-24.4502,393.737,2844.63941939,2452,1509.37562183,4029.39000445,0.0,24.3314422238,-560.098389287,24.6976296282,0.391377097834,2844.63941939,2452,0.999953,1.07281,273.077,24.3314,2844.63941939,24.6949,161.101688391,814.342740836
-24.4891,393.836,3266.5193886,2453,990.577986713,3289.29852388,0.0,24.3746727838,139.282936406,24.7378491883,0.381987957059,3266.5193886,2453,0.999911,1.08508,273.143,24.3748,3266.5193886,24.7365,300.495437972,1137.51518703
-24.5306,393.824,311.821804365,2454,573.203563447,1033.9551316,0.0,24.4230230516,-549.143368007,24.7896999101,0.394180187229,311.821804365,2454,0.999977,0.941884,273.134,24.4237,311.821804365,24.7877,170.465611957,178.223509381
-24.6221,393.887,2224.38021824,2455,888.816203452,1568.92695379,0.0,24.5148814288,-569.827397719,24.8759329314,0.413580051905,2224.38021824,2455,0.999981,1.37277,273.233,24.5145,2224.38021824,24.873,140.833734373,231.58787371
-24.4425,393.918,1405.26241271,2456,820.862645229,2353.00264419,0.0,24.3382690143,-528.616086848,24.7125293151,0.393290768572,1405.26241271,2456,0.999963,0.911216,273.315,24.3382,1405.26241271,24.7096,234.772024716,996.44029921
-24.2627,393.897,197.60068787,2457,459.840450833,872.853738504,0.0,24.1693657387,-585.457732128,24.5470509405,0.400910217794,197.60068787,2457,0.999967,1.00092,273.326,24.169,197.60068787,24.5441,124.036535837,-103.767353366
-24.3402,393.878,2112.27429378,2458,1096.98956683,3227.87297556,0.0,24.2570232075,90.9433166582,24.6181234291,0.415146351385,2112.27429378,2458,0.999924,1.23407,273.384,24.2552,2112.27429378,24.6134,258.958224089,1154.11413832
-24.4983,393.993,592.950871976,2459,1683.90333052,3526.74221032,0.0,24.4073787038,-484.72818963,24.7732942671,0.431069674349,592.950871976,2459,0.99991,1.37075,273.443,24.4079,592.950871976,24.7709,162.078290538,1007.19960128
-24.3939,394.089,2518.22882439,2460,1124.4399699,3048.7482334,0.0,24.3044266953,-382.165581206,24.6700434337,0.399335139598,2518.22882439,2460,0.999935,0.906778,273.485,24.3059,2518.22882439,24.6677,218.315085488,1181.12243753
-24.3765,394.191,2139.06071604,2461,645.235924018,1985.66111339,0.0,24.2908669429,-398.738997712,24.6618834533,0.400603491162,2139.06071604,2461,0.999954,0.948436,273.505,24.291,2139.06071604,24.6599,233.487969343,885.86213703
-24.3218,394.271,372.10311355,2462,1220.86080502,3435.55853903,0.0,24.2346891714,-537.8348487,24.6031880965,0.41347261043,372.10311355,2462,0.999941,1.12979,273.558,24.2334,372.10311355,24.5991,211.933342726,860.615751178
-24.2871,394.393,250.880754514,2463,291.234558338,138.094166809,0.0,24.1998178128,-544.589493817,24.5704344782,0.417901996263,250.880754514,2463,0.999981,1.01327,273.6,24.2005,250.880754514,24.5679,77.8158222789,-249.534181622
-24.3302,394.401,771.651947142,2464,451.347496185,689.614636063,0.0,24.2485129731,-534.933746868,24.6223257067,0.416250327482,771.651947142,2464,0.999993,0.920326,273.659,24.2497,771.651947142,24.6203,104.03857098,-151.918823464
-24.4049,394.468,171.209136185,2465,1136.23923021,3010.98094903,0.0,24.3214198562,-270.840428673,24.693601612,0.432861118841,171.209136185,2465,0.999919,0.949457,273.699,24.3222,171.209136185,24.6923,200.513686457,828.440076935
-24.3212,394.492,1131.63674273,2466,504.960251947,1568.99821336,0.0,24.2256930024,-494.238961299,24.5925166228,0.431903438326,1131.63674273,2466,0.999956,1.13724,273.758,24.2263,1131.63674273,24.5899,200.101491791,470.778776232
-24.3553,394.656,1970.1115966,2467,953.449906339,3302.7452311,0.0,24.2657287759,-80.9356404677,24.6363452285,0.426686172512,1970.1115966,2467,0.99991,1.11372,273.834,24.2673,1970.1115966,24.6339,210.55431534,649.979283538
-24.0764,394.757,929.619328778,2468,919.12463117,2320.65536685,0.0,23.9807287217,-364.922015015,24.3618665645,0.415948247468,929.619328778,2468,0.999925,0.984496,273.833,23.9804,929.619328778,24.3585,237.000637631,817.570241708
-24.3163,394.81,501.712297085,2469,955.054188178,2626.81219395,0.0,24.2169999738,-541.231316491,24.5874930772,0.411600609002,501.712297085,2469,0.999892,0.885828,273.884,24.2183,501.712297085,24.5862,197.031300886,669.037271787
-24.2301,394.824,2003.6197909,2470,1185.71139964,3146.53343104,0.0,24.1341484821,56.5853041866,24.5222510131,0.451208971389,2003.6197909,2470,0.999929,1.40105,273.909,24.1328,2003.6197909,24.5166,230.337163701,1454.39606485
-24.1266,394.997,1115.42277184,2471,910.916603139,3449.98687632,0.0,24.0259093593,786.791599304,24.3972109158,0.412360040121,1115.42277184,2471,0.999876,0.987783,273.948,24.0263,1115.42277184,24.3942,285.098720907,1687.04528621
-24.3401,395.245,980.116257202,2472,1350.77020587,3513.80991609,0.0,24.2328406952,-533.161739109,24.6040786855,0.410229064071,980.116257202,2472,0.999899,1.02017,273.959,24.2326,980.116257202,24.6019,238.199511061,1318.86116789
-24.263,395.248,271.373777007,2473,691.391198241,2781.7211917,0.0,24.1521076817,146.238495889,24.5106784569,0.438960672159,271.373777007,2473,0.999901,1.30983,274.002,24.1515,271.373777007,24.5055,245.230425258,1239.02424839
-24.2305,395.224,393.003863557,2474,1065.22797193,3536.47516427,0.0,24.1200775151,192.656354747,24.4974004748,0.4080134282,393.003863557,2474,0.999915,0.870166,274.057,24.122,393.003863557,24.4964,236.439195623,1378.93135312
-24.1244,395.318,235.097126386,2475,969.97912406,3036.23335982,0.0,24.0205441918,-52.1671771365,24.3838948675,0.408255003259,235.097126386,2475,0.999863,0.992112,274.129,24.0204,235.097126386,24.381,260.604632741,1385.06831536
-24.3126,395.335,2821.22130685,2476,1347.09441189,3988.24345926,0.0,24.1926311627,186.142679485,24.5582617688,0.417161748443,2821.22130685,2476,0.999877,0.967394,274.139,24.1914,2821.22130685,24.5564,281.382493457,2331.9305047
