AverageQ,MaxReturn,AverageQLoss,PolicyRegParamNorm,Iteration,AverageY,StdEsReturn,MinEsReturn,AverageEsReturn,AverageReturn,AverageAbsY,Epoch,AverageDiscountedReturn,MinReturn,StdReturn,MaxEsReturn,QFunRegParamNorm,AverageAction,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr
34.7419,1558.49243845,3.49286,102.614,949,34.7431708837,221.754478377,9.62295453516,210.680843709,882.923529419,34.7561931472,949,252.670095227,675.765184695,209.1600136,696.583138577,129.387,0.851306,0.666629998949,34.7761,-35.2873
34.7818,1861.10346586,2.64753,102.658,950,34.7830473525,260.266630013,8.11556295515,225.171499557,937.341369686,34.8009370704,950,258.940612477,461.316677,234.629783973,700.607678334,129.46,0.892093,0.620780782218,34.8161,-35.322
34.7714,1265.45765937,3.78569,102.727,951,34.7747432525,151.248743721,5.04567839991,113.978647242,602.622424393,34.7938924803,951,218.774794157,160.138556235,249.510037005,502.467895104,129.542,0.859687,0.687150113237,34.815,-35.3295
34.8866,1294.66549944,3.94605,102.768,952,34.8866243177,171.874845495,6.65276733529,99.2025214493,830.746090483,34.9018599767,952,252.056287161,196.495207583,198.185164293,520.229386593,129.592,0.877746,0.68616860358,34.9255,-35.4087
34.9285,930.048435639,3.82026,102.831,953,34.9281756292,173.170972082,7.26159419795,124.677712738,660.463254568,34.9397957882,953,226.241305168,197.529552185,141.159788276,600.165347937,129.683,0.923843,0.688922430227,34.9639,-35.4473
34.746,1535.32908561,3.74465,102.873,954,34.749179865,153.532764087,7.61399134552,149.817893332,866.876627207,34.7613409214,954,241.426218496,252.988597207,260.878533478,517.998282321,129.713,0.917742,0.679098724073,34.7813,-35.2953
34.8791,1453.82444639,3.65694,102.93,955,34.8810269827,170.663802974,6.13731322647,156.206039832,546.887122765,34.8883490735,955,188.823400969,182.543476665,382.767473058,673.291074868,129.791,0.908883,0.664173970215,34.9055,-35.3859
34.8628,1105.97341721,3.16274,103.007,956,34.8647137496,122.148411597,21.174666764,211.0193954,267.259880912,34.8781564591,956,138.433539561,180.944987905,194.688442271,418.370187732,129.839,0.904184,0.648655647077,34.8948,-35.3608
34.9114,1297.83514753,3.90124,103.08,957,34.909779521,133.419703778,6.92605776872,81.0394720004,640.972695706,34.9241247118,957,226.245906509,245.387170913,211.252372225,496.986860261,129.951,0.895899,0.691090234103,34.9437,-35.4243
34.8409,778.39119673,4.14202,103.112,958,34.8456918165,181.23505757,7.07251703957,119.262424044,276.587494467,34.8624401551,958,144.621089956,174.302203104,144.06162109,601.980795761,129.987,0.933399,0.7013963477,34.8775,-35.3309
34.8946,1014.32926558,3.55841,103.129,959,34.8943678079,118.516376554,6.21011347429,89.4576742077,662.702966922,34.9059718367,959,217.262995171,269.42303154,216.439205616,407.58738914,130.076,0.934414,0.66339547084,34.9327,-35.3823
34.8714,1229.78694155,3.64166,103.189,960,34.8737325511,201.627490958,7.20630231831,234.201210648,755.104842308,34.8849870043,960,223.414927034,211.792618916,221.354289939,715.904970231,130.121,0.932849,0.659550802457,34.9008,-35.3641
34.7622,1910.14692391,3.80129,103.228,961,34.7632513064,278.097400842,7.32593888195,234.253346691,357.347525771,34.780123243,961,152.03814362,188.64916055,318.269976467,901.15521306,130.192,0.919762,0.685285231632,34.8036,-35.279
34.843,2680.89974992,3.41167,103.306,962,34.8445037142,167.613267332,6.65377901006,113.046150016,1310.48085579,34.8560873118,962,232.245781971,191.080218229,548.774778197,530.85254781,130.213,0.926199,0.647142326957,34.8798,-35.3399
34.8764,2917.39575722,3.69959,103.319,963,34.8778636185,165.651287509,6.80153933503,116.947065933,842.97536772,34.8889735329,963,229.692865559,398.641763942,453.227022508,557.104870175,130.294,0.915401,0.652526524987,34.9046,-35.3654
34.7912,1479.80047361,3.70678,103.389,964,34.793719084,171.101892395,6.1338625211,139.410885503,906.142206278,34.8082651281,964,239.583107649,662.088080552,205.507326969,520.634292798,130.35,0.925577,0.668226773124,34.8301,-35.301
34.7946,2880.64518794,3.37284,103.434,965,34.7956191234,218.863602076,8.66716416251,209.817747103,817.234585088,34.8082314384,965,221.803959857,390.832945941,502.004227758,766.831143806,130.394,0.930624,0.656998008276,34.8247,-35.3002
34.7915,972.734751526,3.73268,103.46,966,34.7931011492,286.791412024,6.28804770892,256.612000773,434.216330711,34.807252323,966,178.147047252,220.90597814,258.645147489,784.755771172,130.471,0.89774,0.658749567998,34.828,-35.2859
34.7531,1231.34556066,3.95556,103.525,967,34.7544809243,174.517553701,6.04018701265,115.65366475,534.643523033,34.7660343596,967,186.112750849,207.096903983,337.182866206,639.191578473,130.519,0.923744,0.671679817308,34.7833,-35.2526
34.739,1570.15295423,4.27354,103.57,968,34.7408894405,233.295639175,10.9491021846,213.049607011,926.144504676,34.7535376708,968,210.112248791,209.382044587,398.301543481,852.710812649,130.612,0.922287,0.691981651605,34.7678,-35.2421
34.7349,682.581521098,3.43073,103.602,969,34.7365389108,295.20457921,11.0511052192,305.896820665,271.490646237,34.7542562744,969,139.518524301,26.9233248539,118.768083344,955.475009783,130.685,0.964183,0.647060940299,34.7722,-35.2642
34.7422,1203.8148842,3.93915,103.622,970,34.740505636,274.328593742,13.0793111546,425.517883037,621.988588105,34.7521834375,970,187.113148983,43.3045427318,337.418817649,887.601491482,130.725,0.935348,0.685165204925,34.7752,-35.2324
34.6122,1249.69272207,3.61071,103.686,971,34.6148876361,173.053562194,21.9371071919,188.041580793,645.035214068,34.6295949379,971,195.940042256,197.056457655,345.609259435,565.116093907,130.753,0.914213,0.668770217433,34.6483,-35.0961
34.7174,1270.98460076,3.41392,103.778,972,34.7178758856,196.150332173,5.74398799627,185.913154263,246.678871124,34.7348512981,972,130.792891316,194.774133062,171.448127682,724.5127658,130.825,0.913638,0.657712331807,34.7538,-35.1869
34.6465,3139.8181737,3.47442,103.925,973,34.6483697622,159.212165536,8.71933604644,135.687838106,1078.6795208,34.6639849242,973,233.350266442,13.3337108104,487.052724942,609.70110601,130.859,0.940272,0.659541783936,34.6833,-35.1263
34.6984,2773.07620935,3.73559,103.981,974,34.6993141623,181.547354875,5.97165168829,141.746279708,1605.19544364,34.7178385179,974,254.095750412,887.775658074,635.487256855,635.218384209,130.924,0.902368,0.673254396128,34.7391,-35.174
34.607,3011.1720542,2.96376,104.001,975,34.6073780736,219.7288961,6.03152129542,179.269731464,1338.50393565,34.6217661374,975,250.282376007,310.425468878,593.81673342,617.349686524,131.021,0.932139,0.62642800395,34.6407,-35.0713
34.5685,3493.48656977,4.01328,104.07,976,34.5689043203,239.090246815,5.13429768285,176.346063779,969.777725529,34.587336962,976,189.477980173,25.6356697179,759.61039857,896.87458997,131.144,0.921368,0.691434928448,34.6091,-35.042
34.5959,3115.85868914,3.92147,104.141,977,34.5984207179,115.588271784,6.85698574944,86.2840747809,1106.26353675,34.6161159337,977,235.864510025,686.606918234,579.653762594,461.925911938,131.183,0.937297,0.678998989055,34.6304,-35.108
34.579,1073.18764466,3.81005,104.192,978,34.577022344,242.790405272,6.25933367493,218.509875072,768.482692749,34.602131758,978,223.141082562,52.4298519946,279.112219051,680.024460484,131.242,0.901574,0.672247338228,34.6231,-35.0691
34.4949,1224.3471655,3.60655,104.283,979,34.4948366107,178.214977931,5.5482548929,118.920610898,628.655049882,34.51883204,979,185.341418729,53.6899868099,392.899377058,749.922915011,131.318,0.932072,0.669103839639,34.535,-34.9862
34.5692,2061.79438653,3.55884,104.311,980,34.5694059215,221.883926539,7.26438623734,225.78374346,1110.26423495,34.5829713899,980,231.811172513,212.170535239,389.428053415,571.061429911,131.347,0.937616,0.660372646366,34.6018,-35.0637
34.5786,2753.83023487,3.76553,104.353,981,34.5792905322,166.553136459,7.02276058107,136.876829782,737.043976254,34.5927642003,981,147.04771363,27.5853270747,570.204443241,462.357176055,131.388,0.924296,0.681976446261,34.6118,-35.0752
34.5126,3403.5479455,3.85545,104.388,982,34.5144404568,204.534985285,6.67371239995,145.463171323,1909.67372529,34.5299556188,982,260.131386419,938.448855002,864.385774647,672.650604181,131.433,0.921268,0.663523910797,34.5427,-35.0047
34.4391,1600.52204,3.63469,104.392,983,34.4416601108,178.258874907,6.70109115911,159.276105016,723.059498263,34.4532417272,983,216.709194424,180.988360615,320.789178491,611.213550872,131.488,0.927737,0.670994009874,34.4681,-34.9341
34.553,2322.97887783,3.33528,104.472,984,34.5539354866,162.730541065,4.67363636818,133.574248493,961.67871307,34.5644323461,984,246.384346223,734.426344601,322.235194366,575.244689013,131.505,0.92393,0.65420324293,34.5812,-35.017
34.3901,2444.16599568,3.88889,104.528,985,34.39224684,293.11018774,7.00311808977,311.894321502,879.796196013,34.4067155678,985,169.080505592,99.8519440895,663.56612271,715.992769842,131.539,0.935813,0.692086130058,34.424,-34.8916
34.4413,2611.55008033,3.39421,104.627,986,34.4419666051,98.1157277435,6.32706525081,75.5727464708,1095.49325356,34.4497812613,986,240.385282232,142.424781603,542.284919152,354.416538445,131.618,0.927549,0.655796563193,34.4706,-34.9135
34.4445,1534.79117747,3.6387,104.707,987,34.446607564,218.108170427,5.12803253778,198.549606705,715.74752369,34.454318149,987,216.708078496,284.807984116,275.606650916,787.769248887,131.633,0.928504,0.668308965097,34.4706,-34.9135
34.3596,2737.95623796,3.61044,104.774,988,34.3620612636,248.138735721,8.29741175467,206.512302435,1381.11812662,34.3722908821,988,214.77520604,270.979647109,771.795974478,924.936862328,131.696,0.922025,0.662796269281,34.3871,-34.8219
34.4416,3174.81816552,3.047,104.794,989,34.4435721441,154.158638956,6.34596810185,111.693084363,1184.8273245,34.4513310263,989,240.999895923,212.899662646,601.542107423,537.434293687,131.755,0.927972,0.642036716424,34.4715,-34.9178
34.4408,3024.19051112,3.331,104.806,990,34.4414968972,257.225082821,7.13241304031,270.244926503,677.128993928,34.4505412601,990,218.790853389,371.761188151,431.397467044,907.704767193,131.807,0.915113,0.645194030626,34.4653,-34.9322
34.3128,2854.12244609,3.7469,104.85,991,34.314481226,243.60401171,5.22933481897,156.303800442,1250.54549318,34.3229850177,991,228.703183145,483.475393223,876.319424282,1005.7574709,131.855,0.920273,0.675501058359,34.3417,-34.7953
34.2595,1112.81670963,4.28534,104.879,992,34.2623542084,250.504465403,4.77495172131,299.723655384,345.549439289,34.2724080374,992,157.51907368,83.6003540265,220.834741267,790.340877701,131.936,0.886886,0.688388556292,34.2924,-34.7596
34.2857,693.163844499,3.95254,104.902,993,34.2861546477,314.543204654,10.066551319,336.696875803,230.026509685,34.2945299993,993,131.173151852,159.869842852,101.876159994,781.056066229,131.962,0.913562,0.676215451573,34.3141,-34.7687
34.309,2131.81630632,3.29402,104.945,994,34.3090335982,142.740750794,6.40007747012,105.194360793,540.154859293,34.3195074932,994,207.955018676,305.676774497,258.725566693,588.087486394,132.035,0.908726,0.648157604672,34.3365,-34.7807
34.2291,3147.89630706,3.95553,104.984,995,34.2302630168,177.066338385,6.9906765981,366.401895003,1724.10689491,34.2398342608,995,247.511488804,912.70030024,781.881596162,514.622689681,132.124,0.929866,0.658330598427,34.2597,-34.7036
34.2837,1797.5715815,3.76606,105.042,996,34.2857081717,247.680636565,3.95520326213,120.549694115,467.97419685,34.2993648836,996,195.465689546,171.123753022,238.734597388,1008.28296796,132.157,0.909732,0.670650517454,34.3186,-34.7554
34.2393,3233.76873432,3.3152,105.129,997,34.2386097103,169.018795312,9.32286094783,198.041714208,1263.44585977,34.2521294033,997,212.777979707,177.530372632,1077.03469235,496.379376726,132.181,0.931717,0.644698305747,34.2732,-34.6972
34.2105,3390.10046127,3.43056,105.199,998,34.2150049017,243.770047933,4.46008431169,268.141594259,2693.02955976,34.2248517223,998,265.278267415,1195.84545548,735.495218249,728.66763544,132.242,0.93664,0.668221307166,34.242,-34.6687
34.1833,3215.34666336,3.30643,105.21,999,34.1830675787,223.10869775,5.21688728272,143.981873398,978.830142311,34.1926049127,999,230.540065339,129.702196258,574.843136466,728.246035153,132.274,0.935284,0.654282321415,34.2117,-34.6286
34.1221,1861.71714623,3.7546,105.193,1000,34.1221331794,88.1498405616,5.20499358982,87.9302863703,639.602932561,34.1302332828,1000,212.931141473,167.556104161,352.682700259,286.862771304,132.339,0.886004,0.674164021323,34.1503,-34.5713
34.151,2126.9098572,3.55292,105.28,1001,34.1552882891,221.290491956,9.42549293277,197.938203271,881.887862288,34.1636211268,1001,232.412475374,165.724448463,407.125328207,768.627509987,132.406,0.917419,0.682323575167,34.1791,-34.6236
34.1966,3259.00699474,3.66652,105.309,1002,34.1969920361,161.106180543,4.56941452239,132.692656588,996.11712185,34.2029675236,1002,221.71341352,261.196654767,904.097401125,474.035099299,132.413,0.886011,0.679856990625,34.2245,-34.6416
34.0453,3261.08097786,3.77681,105.315,1003,34.0464772938,227.774194654,4.47010342671,178.230904789,1843.38492882,34.0540583995,1003,253.350958976,796.028673754,834.473539484,758.068332186,132.504,0.882233,0.695573995921,34.0714,-34.5033
34.1063,1034.68849359,3.74008,105.374,1004,34.1067231166,110.846245214,4.86516847038,107.107328958,472.134257398,34.1141660263,1004,183.239670897,233.524924118,238.915978594,352.472783027,132.593,0.857873,0.692751455546,34.1332,-34.5825
34.0539,1250.39443955,4.19161,105.4,1005,34.0589960226,161.136947585,5.09808790209,160.687178248,825.797982866,34.0668748753,1005,241.662439365,165.084772163,241.154851984,511.191330911,132.632,0.847815,0.70286089603,34.0812,-34.5476
34.2179,778.977550324,3.25666,105.508,1006,34.2184834802,138.268334933,5.77923122384,140.752523944,448.870892854,34.2270884151,1006,197.429398594,309.931534167,113.618224552,468.08629609,132.647,0.863441,0.647631789012,34.2418,-34.6449
34.0719,1364.96892296,3.86261,105.553,1007,34.0710468661,256.538280748,4.43893904904,298.650271274,930.657452662,34.0789881635,1007,241.041901846,632.032418417,161.175662822,675.018477155,132.713,0.923147,0.681583074466,34.0998,-34.5488
34.0674,967.083725224,3.29939,105.579,1008,34.071952364,270.997751746,5.70633847193,286.775810987,794.452977783,34.0832834161,1008,229.563740582,455.253627107,109.257346687,852.810058913,132.777,0.931161,0.657614809162,34.0981,-34.5155
34.098,1657.44559762,3.38567,105.625,1009,34.1007185436,206.51852995,14.5648241122,266.894130217,1186.69982897,34.1142468859,1009,247.909369172,824.749934742,225.793009389,700.596075884,132.854,0.898067,0.655953902949,34.1305,-34.5838
34.1138,1931.13836225,3.45487,105.658,1010,34.1142457093,150.819859903,11.3445801421,226.400312293,608.571645126,34.1268709592,1010,198.944838951,244.631567452,389.111880119,505.57993375,132.918,0.922529,0.667246290965,34.1434,-34.5583
34.0194,3269.35546593,3.62141,105.746,1011,34.0218932503,251.625068771,7.16391717659,247.138098966,2717.75302516,34.0317763511,1011,260.921498697,1024.39436822,744.350305015,890.336294869,132.954,0.929467,0.665776382371,34.0451,-34.4778
34.0393,1034.68771452,3.68123,105.807,1012,34.0414591138,169.869190736,5.79939032351,107.956373181,746.68897504,34.0516282584,1012,238.672931727,681.162152072,88.928047771,679.73951204,132.997,0.916615,0.662001503528,34.0697,-34.5007
34.137,1176.55952349,3.30333,105.897,1013,34.1387676099,206.723432209,8.30557368453,178.024580096,797.420703254,34.1456341429,1013,236.640988789,651.585929457,155.439836826,687.920084173,133.031,0.919831,0.649565534811,34.1655,-34.5809
34.1346,2078.44650869,3.15099,105.942,1014,34.1368529672,197.414093695,4.88710244961,203.075320603,1131.1484412,34.1415768894,1014,248.765912661,398.082546671,328.359594616,606.330090912,133.071,0.908324,0.636089105392,34.1584,-34.5685
34.199,1253.85822719,3.1638,105.998,1015,34.2006523982,189.324729892,10.0021936613,228.547715091,772.263336103,34.2084820078,1015,235.55056936,600.93024676,146.410172824,528.245655294,133.104,0.86597,0.631934117754,34.224,-34.6429
34.0794,3348.8453316,3.42919,106.027,1016,34.0831495052,155.570199703,6.86393633375,240.987698673,1185.86034927,34.089747823,1016,250.516829783,663.514136997,690.418774053,562.113449405,133.139,0.907965,0.658249936579,34.106,-34.5517
34.0931,2397.45513886,4.11656,106.076,1017,34.0961067883,217.657316234,4.43665580605,216.323377517,1078.87991313,34.1039789126,1017,247.641758536,560.386279641,350.490790938,678.61761292,133.218,0.910474,0.708771575015,34.1247,-34.5462
34.2006,1872.86102887,3.50444,106.118,1018,34.2040478675,220.784619388,4.74774596754,193.220292783,653.558438039,34.2120166069,1018,140.569846635,6.27095480619,584.891663992,606.029429941,133.246,0.930786,0.651495452448,34.2245,-34.6596
34.1514,3163.13062676,3.65977,106.159,1019,34.1513386316,143.114505055,5.88587311263,119.603453555,1137.84922397,34.1617070833,1019,246.419562803,793.657423842,441.594200412,564.996640543,133.275,0.916539,0.67026029972,34.1822,-34.6093
34.1211,1175.04492488,3.37348,106.217,1020,34.1213962966,222.333904524,5.46612949443,285.021786787,511.525211261,34.1306878879,1020,167.83391329,59.9412475606,335.190725612,650.205048852,133.317,0.899774,0.652204385693,34.1459,-34.5555
34.1032,748.044546194,3.17937,106.212,1021,34.1069745739,143.942012556,7.96091353438,155.177664629,548.842596761,34.1162037991,1021,206.992699946,427.54359507,69.5684014644,451.877426607,133.39,0.899885,0.644156238151,34.1269,-34.5485
34.1187,1087.60827245,2.98205,106.259,1022,34.1181551115,200.615632063,6.3379831277,214.820775859,522.888345093,34.1287243971,1022,194.037706497,13.2257963702,181.969667768,497.148346847,133.473,0.903497,0.61996799277,34.1476,-34.5526
34.2231,713.931490116,3.29875,106.303,1023,34.2258482903,162.575810941,8.23482848925,146.319863862,491.545968074,34.2345367393,1023,201.970159505,351.791358077,92.0867177953,529.391902467,133.498,0.883045,0.638692718822,34.2488,-34.644
34.1764,2481.19967335,3.6441,106.359,1024,34.1751356038,166.362698187,4.35035634057,143.82832337,780.967007517,34.1832923917,1024,217.764982141,9.77662038703,418.963180022,523.550948719,133.556,0.893321,0.636802904378,34.2002,-34.6034
34.1364,1919.12554132,3.54961,106.508,1025,34.1396399967,220.593606885,5.15169595347,134.436278979,1110.59635002,34.1478442677,1025,237.177822801,726.421721263,291.489809431,920.765149646,133.62,0.907792,0.65320221204,34.1675,-34.5709
34.1535,3031.91785695,3.42345,106.591,1026,34.1557714429,129.341927825,7.14423597674,129.811632019,1663.23116824,34.1642806719,1026,245.325146929,831.254297351,813.681577384,410.045695116,133.672,0.908568,0.634792247064,34.1756,-34.5631
34.0831,2907.00395,3.79775,106.677,1027,34.0838906262,216.930696319,6.82881164339,198.042547481,1314.12383994,34.0927297785,1027,223.830989312,164.618698887,724.174686309,648.766215567,133.734,0.917024,0.674745749423,34.1115,-34.5135
34.0844,2940.67079667,3.57335,106.706,1028,34.0845811189,139.023752303,5.56322171229,102.720135136,1539.99788778,34.0915837639,1028,229.856585886,806.819846303,626.479752717,574.791877213,133.799,0.925473,0.653273106609,34.1154,-34.5258
34.1316,2949.87576639,3.23831,106.737,1029,34.1331633037,121.271263306,6.71198734212,96.2140767865,1771.65232477,34.1378331306,1029,235.220035521,626.228533144,790.983792095,380.098223379,133.839,0.934352,0.61760018312,34.1552,-34.5718
34.0719,1023.63123216,3.08708,106.731,1030,34.0730752515,163.209944787,5.54556867825,110.370244641,574.967390487,34.0788699922,1030,202.145390297,289.923869409,254.241434002,599.042871141,133.858,0.909257,0.621084617167,34.0938,-34.4946
33.9687,1380.16736446,3.85286,106.759,1031,33.9691345385,166.919957903,17.9535760806,208.589462985,839.605756075,33.9759303949,1031,228.962290204,316.847462983,285.434469099,475.500150921,133.914,0.901999,0.659560508909,33.9972,-34.4121
34.011,1570.67785604,3.44047,106.813,1032,34.0141107211,239.096958957,8.47012011108,291.746384223,599.286039148,34.020442131,1032,210.847679937,347.175869166,288.588233928,689.287658503,134.004,0.89036,0.64109696287,34.0369,-34.4561
33.9831,1181.75342222,3.51096,106.884,1033,33.9829647364,109.431779275,6.49301139164,81.1999807039,706.277944487,33.9880178971,1033,220.724585191,302.595368167,264.231410797,324.496238446,134.052,0.903272,0.640074877429,34.006,-34.4105
33.8704,760.443114132,3.66396,107.003,1034,33.8712144773,207.386229714,7.90580619688,235.997838655,518.552177734,33.8789119824,1034,205.299156259,392.697956139,109.433965446,628.030330286,134.101,0.867209,0.64986423545,33.8958,-34.2894
34.0325,1419.15282622,3.2756,107.109,1035,34.0363461845,333.101994154,7.22233373828,250.383820795,757.883228701,34.0418395311,1035,222.022589441,405.450663619,169.943833191,923.670388962,134.137,0.908435,0.625783754968,34.0581,-34.4635
33.9896,1096.82443572,3.38899,107.126,1036,33.9890121084,216.964706709,7.00216958317,157.703113389,704.575643907,33.9949235537,1036,212.843076993,17.3154513751,224.848245146,650.680094123,134.204,0.901533,0.621351393566,34.0101,-34.4074
33.9048,666.629817682,4.04818,107.184,1037,33.9057147001,210.414036437,8.69026008813,225.608729117,575.409157586,33.9095777801,1037,214.177444606,450.526979806,57.7728399491,597.244292811,134.256,0.893535,0.6525689678,33.9279,-34.3461
33.8853,1013.73277053,3.25561,107.227,1038,33.8887773551,180.346227889,7.02143825115,183.091180903,718.326540325,33.8948631176,1038,225.919854904,496.110868556,147.357940843,476.705367921,134.333,0.927774,0.642660952172,33.9103,-34.3413
33.8856,1132.65165243,3.62057,107.259,1039,33.8867102643,210.784813468,6.02769378618,121.378991632,779.186756845,33.8944220605,1039,234.999754643,434.307378913,157.632102741,630.437370809,134.361,0.914582,0.648443176275,33.9113,-34.3187
33.7943,1325.34623355,3.76582,107.284,1040,33.7937274576,190.059898253,5.79641211141,154.856863287,836.131733104,33.7995753651,1040,240.329135861,624.366826629,113.56637817,496.570895205,134.4,0.911983,0.668847843315,33.8192,-34.2426
33.7947,1666.46229204,3.86385,107.347,1041,33.7975150186,245.467148803,7.02063142971,246.120956224,808.407408396,33.8041241119,1041,229.484006256,501.582547905,277.145920895,860.677179459,134.464,0.904321,0.657375197194,33.8194,-34.229
33.8022,1126.49003939,3.4048,107.39,1042,33.800054305,120.850381692,5.23464440404,61.0963709375,594.17666603,33.8042521556,1042,225.177092828,444.086684601,153.708658716,592.300968077,134.51,0.850876,0.635806773014,33.825,-34.2369
33.815,2490.234757,3.30238,107.453,1043,33.8166946682,202.093659279,6.55058967501,147.640766482,969.783456424,33.8210397312,1043,253.07649427,450.731933405,316.760935822,631.332907467,134.55,0.852016,0.634791094893,33.836,-34.2462
33.8,531.136261838,3.77419,107.496,1044,33.8040038804,239.179134628,9.74501593158,254.313079713,415.136937558,33.8094154623,1044,196.174534685,382.458409769,39.5026558586,640.155063723,134.583,0.86167,0.659040360547,33.827,-34.2405
33.9023,776.142456556,2.95815,107.574,1045,33.9004157207,176.238299531,3.65189171395,169.777654943,560.770563791,33.9082407831,1045,221.545637942,397.803469914,112.987492005,505.360232253,134.668,0.875456,0.601605027889,33.9268,-34.33
33.752,1241.06949747,3.8337,107.607,1046,33.7557547982,264.288397847,11.8529151426,378.664265334,749.136327627,33.7604212286,1046,244.705439857,397.845731151,187.790929713,655.820378724,134.739,0.89642,0.673589492447,33.7728,-34.2327
33.7338,1843.16784724,3.32505,107.651,1047,33.7339962328,166.446396993,5.32416541913,183.72883665,865.377197333,33.739684949,1047,217.677352718,553.118245486,322.23557384,467.453462783,134.806,0.915347,0.638803732815,33.7579,-34.176
33.8329,751.651873363,3.26076,107.661,1048,33.8325711579,202.716803362,5.83161304259,167.540164114,584.093842343,33.8419361437,1048,223.621210231,418.278384656,127.177339239,636.833289619,134.917,0.89194,0.65199085246,33.8582,-34.2863
33.7941,915.935426919,3.50869,107.739,1049,33.7968826505,262.558955414,7.78628843029,256.528096638,417.943509242,33.8033262019,1049,179.686452247,176.784255055,213.947490404,663.89116813,134.988,0.892389,0.65798954081,33.8183,-34.2416
33.7845,1558.7104258,3.46389,107.771,1050,33.7859595541,258.460252168,6.1619341564,189.089500631,902.866823162,33.7948573707,1050,246.876266822,744.982497572,192.292074066,951.46737574,134.996,0.912379,0.651041475269,33.8125,-34.2423
33.7627,2262.42451652,3.67008,107.826,1051,33.7626693003,191.015952202,5.47003084123,156.787907647,789.024290828,33.7701697507,1051,240.388788879,394.434913148,355.346880397,608.706377643,135.043,0.906785,0.654368026375,33.792,-34.2251
33.8422,725.673424076,3.48442,107.93,1052,33.8435755882,234.024296955,10.015632433,256.174617171,559.658640392,33.8502104255,1052,224.422563907,417.829384356,82.5153281908,647.947416754,135.093,0.864762,0.645387174841,33.867,-34.2678
33.7533,1996.02073333,3.29183,108.016,1053,33.755677085,249.616654457,10.0506962799,309.251505579,880.999954593,33.7608443925,1053,217.398420268,178.931043265,467.699431883,656.105897689,135.129,0.922952,0.635706982856,33.7827,-34.1949
33.8185,2815.58478194,2.93919,108.056,1054,33.8185924987,181.036747947,6.06810883656,167.546454266,1051.97500453,33.8270958488,1054,239.506274097,719.268538798,410.618127777,540.690773897,135.177,0.896247,0.614929159499,33.8441,-34.2557
33.7393,3048.52644989,3.75764,108.053,1055,33.7441532405,160.180807664,6.73736416341,109.629532949,1347.09488096,33.7509393885,1055,247.046617707,783.190526334,631.634166644,530.27054373,135.212,0.891987,0.649926779585,33.7644,-34.2112
33.8078,3128.06856961,3.3317,108.068,1056,33.805636399,166.615149765,7.92800141198,129.078313434,1615.82445706,33.8168891467,1056,250.559217502,911.040790633,722.652590258,721.56705766,135.238,0.909546,0.631595708744,33.8408,-34.2633
33.7456,2513.24957204,3.40377,108.127,1057,33.7488811207,150.676296901,5.5486258625,102.170670646,971.722063507,33.7572131367,1057,248.524848021,722.933092727,312.442358837,617.085627898,135.28,0.899448,0.647088195826,33.7743,-34.1981
33.8285,1603.59975772,3.14828,108.155,1058,33.8284945886,201.482307445,6.05974133274,123.887639742,834.134139568,33.8358963714,1058,251.356306242,602.257516144,160.45720959,649.901355802,135.333,0.897502,0.627313742962,33.8514,-34.2595
33.7583,3325.38119726,3.69491,108.153,1059,33.7618543584,248.996473461,7.5617743446,194.004754439,892.311043497,33.7698924713,1059,246.972955053,740.244366869,412.176577711,761.543718509,135.415,0.885924,0.647831582136,33.7845,-34.191
33.7455,3014.42934401,3.38378,108.227,1060,33.7463419468,201.190728143,6.50974417237,144.273652863,1532.76569869,33.7566871784,1060,239.022584925,161.407894654,832.02573193,636.254403869,135.446,0.913889,0.648558179644,33.7761,-34.2029
33.8112,1376.4830439,3.46283,108.29,1061,33.8137872908,294.055938775,9.25972117996,295.352982799,585.266560858,33.821937578,1061,194.48465373,165.165739749,389.081045742,930.779807218,135.494,0.896371,0.637890469356,33.8326,-34.2201
33.7078,3236.77288475,3.2587,108.349,1062,33.7073934946,176.7280919,7.2171867337,155.595456902,1392.60545597,33.7133571896,1062,257.180770804,750.915155741,661.498366602,676.736245767,135.536,0.912168,0.628270274616,33.7319,-34.1226
33.7848,2225.87940326,3.37574,108.373,1063,33.7866309988,199.950330684,6.28938984427,172.634631873,1125.74902436,33.7925999601,1063,251.357222704,436.645151323,359.2149771,530.175191211,135.565,0.921831,0.647273865446,33.8118,-34.2329
33.6369,1200.47311481,3.21527,108.443,1064,33.6390553102,250.534825842,8.383924098,225.420775543,359.834714478,33.6511937304,1064,159.655874711,168.458446935,227.14662277,797.591741216,135.64,0.946789,0.650981931957,33.6651,-34.0757
33.7824,1462.65376112,3.04232,108.52,1065,33.7832793486,293.21187362,5.71590170602,341.096757083,804.857352686,33.7962221071,1065,238.541856339,230.833979573,232.048310407,765.318141159,135.689,0.925796,0.614758615387,33.8161,-34.2093
33.6311,2710.33067386,3.49623,108.621,1066,33.6312194574,257.80552625,6.14567373375,157.805349769,1237.51287485,33.6468671299,1066,244.893627155,221.657313672,587.579686525,943.581218032,135.733,0.928384,0.643199279339,33.6615,-34.064
33.6214,1633.90411188,3.26385,108.659,1067,33.6228412162,316.062186177,7.90701333336,342.17637906,815.043465869,33.6376835529,1067,237.085769378,414.586525731,247.785246164,991.008109625,135.808,0.908883,0.641120873489,33.6497,-34.0827
