AverageDiscountedReturn,StdEsReturn,AveragePolicySurr,AverageAbsQYDiff,MaxReturn,AverageY,AverageQ,AverageForwardProgress,AverageQLoss,MinReturn,AverageReturn,QFunRegParamNorm,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageEsReturn,MaxEsReturn,StdForwardProgress,MinForwardProgress,MaxForwardProgress,AverageAbsY,AverageAbsQ,StdReturn,Epoch
nan,nan,nan,nan,nan,nan,nan,0.00070702356249,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011888389292,-0.0233121363752,0.0236077587033,nan,nan,nan,928
nan,nan,nan,nan,nan,nan,nan,-0.00237675053269,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103501919751,-0.0248618886794,0.0185923701572,nan,nan,nan,929
nan,nan,nan,nan,nan,nan,nan,-0.0016074565762,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0119352592843,-0.02588291543,0.0240259528649,nan,nan,nan,930
nan,nan,nan,nan,nan,nan,nan,0.00151837938938,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00852923829191,-0.0128216154003,0.0237159727615,nan,nan,nan,931
nan,nan,nan,nan,nan,nan,nan,0.0047102483568,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102883837827,-0.0172077407417,0.0238397104425,nan,nan,nan,932
nan,nan,nan,nan,nan,nan,nan,-0.000556918012132,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00972395884006,-0.0186575371857,0.01698546139,nan,nan,nan,933
nan,nan,nan,nan,nan,nan,nan,1.16636464738e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011229449256,-0.0243774745035,0.0167255349301,nan,nan,nan,934
nan,nan,nan,nan,nan,nan,nan,0.00135243413608,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0117788873296,-0.0250095519969,0.033137239076,nan,nan,nan,935
nan,nan,nan,nan,nan,nan,nan,8.32180458392e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0117093521051,-0.0295979275769,0.0213698122806,nan,nan,nan,936
nan,nan,nan,nan,nan,nan,nan,-0.00126435319183,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105029642486,-0.0262435196381,0.0234965385171,nan,nan,nan,937
nan,nan,nan,nan,nan,nan,nan,-0.00302399014168,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00929716986409,-0.0194184400254,0.0157114862629,nan,nan,nan,938
nan,nan,nan,nan,nan,nan,nan,-0.000774014211753,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106005981557,-0.0271966444615,0.0190107942472,nan,nan,nan,939
nan,nan,nan,nan,nan,nan,nan,0.000298326923685,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00909381433341,-0.0177094039072,0.022202424349,nan,nan,nan,940
nan,nan,nan,nan,nan,nan,nan,-0.000117071994846,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0113593846429,-0.0333162209453,0.0227333094411,nan,nan,nan,941
nan,nan,nan,nan,nan,nan,nan,-0.00166610618325,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110549773138,-0.0279565851809,0.0211559883736,nan,nan,nan,942
nan,nan,nan,nan,nan,nan,nan,0.000120903299628,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101700765965,-0.0214659352755,0.0250326512156,nan,nan,nan,943
nan,nan,nan,nan,nan,nan,nan,0.00133731897869,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0120293933404,-0.0285401529917,0.0242238384233,nan,nan,nan,944
nan,nan,nan,nan,nan,nan,nan,0.000765159330559,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00992175951656,-0.022368348426,0.021955405078,nan,nan,nan,945
nan,nan,nan,nan,nan,nan,nan,0.000213606174767,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00945448480849,-0.0221624357271,0.018405974525,nan,nan,nan,946
nan,nan,nan,nan,nan,nan,nan,0.000203789493505,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0090278567482,-0.0206545285732,0.0137591408213,nan,nan,nan,947
nan,nan,nan,nan,nan,nan,nan,0.000278983309188,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101224035504,-0.0175538152126,0.0234017946025,nan,nan,nan,948
nan,nan,nan,nan,nan,nan,nan,0.0016867026166,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00987987201342,-0.0285996741497,0.0231733433748,nan,nan,nan,949
nan,nan,nan,nan,nan,nan,nan,0.000287175783399,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00898851837212,-0.019799144658,0.0174521156879,nan,nan,nan,950
nan,nan,nan,nan,nan,nan,nan,-0.00106178848145,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0092961385296,-0.0243133467084,0.0197300398643,nan,nan,nan,951
nan,nan,nan,nan,nan,nan,nan,0.00110301700826,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0097048574743,-0.0173588113396,0.0217874970278,nan,nan,nan,952
nan,nan,nan,nan,nan,nan,nan,-0.00022877687091,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103524818605,-0.0308270573793,0.0350638721871,nan,nan,nan,953
nan,nan,nan,nan,nan,nan,nan,0.000292042901949,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00969059105188,-0.019440344092,0.0199205302028,nan,nan,nan,954
nan,nan,nan,nan,nan,nan,nan,0.00106264002688,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00900801541037,-0.017624901523,0.0176836638343,nan,nan,nan,955
nan,nan,nan,nan,nan,nan,nan,-0.00249180434372,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0111090340148,-0.0284416028188,0.0271284829632,nan,nan,nan,956
nan,nan,nan,nan,nan,nan,nan,0.000593026770366,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00982996759882,-0.0152789718803,0.0190866300581,nan,nan,nan,957
nan,nan,nan,nan,nan,nan,nan,-0.000114659521499,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0079095417842,-0.0159143558794,0.0207120542361,nan,nan,nan,958
nan,nan,nan,nan,nan,nan,nan,0.000455785752257,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0115147189417,-0.0276983663058,0.0236883093471,nan,nan,nan,959
nan,nan,nan,nan,nan,nan,nan,-0.000808583648008,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106410503881,-0.0245245928786,0.0169339339605,nan,nan,nan,960
nan,nan,nan,nan,nan,nan,nan,-0.00129923688927,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108882449404,-0.0213662557825,0.0251758307058,nan,nan,nan,961
nan,nan,nan,nan,nan,nan,nan,-0.00195890941883,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102777249956,-0.031297427737,0.0144990728143,nan,nan,nan,962
nan,nan,nan,nan,nan,nan,nan,0.00290033153046,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110762351662,-0.0161278539436,0.0268124623811,nan,nan,nan,963
nan,nan,nan,nan,nan,nan,nan,0.0012216617006,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00975698834206,-0.0170290082088,0.0268326554608,nan,nan,nan,964
nan,nan,nan,nan,nan,nan,nan,2.91184185969e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101825793377,-0.026786205139,0.0264181176919,nan,nan,nan,965
nan,nan,nan,nan,nan,nan,nan,-3.0634444044e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00994263616126,-0.0188268130033,0.0257240777163,nan,nan,nan,966
nan,nan,nan,nan,nan,nan,nan,-0.00011733182434,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0121983189621,-0.0212143134915,0.0261975666481,nan,nan,nan,967
nan,nan,nan,nan,nan,nan,nan,-0.00167301209813,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105399326513,-0.0168449451095,0.0251535280325,nan,nan,nan,968
nan,nan,nan,nan,nan,nan,nan,-0.000311609674688,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108252383738,-0.0284604460512,0.0218805394432,nan,nan,nan,969
nan,nan,nan,nan,nan,nan,nan,0.00159103051098,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110222071606,-0.0209552360421,0.0219215734735,nan,nan,nan,970
nan,nan,nan,nan,nan,nan,nan,0.000659615557815,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00898155718692,-0.0253392286108,0.0183460440427,nan,nan,nan,971
nan,nan,nan,nan,nan,nan,nan,-0.00013799812854,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00964924627582,-0.0269558196911,0.0167793451454,nan,nan,nan,972
nan,nan,nan,nan,nan,nan,nan,9.52642002577e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00889614307534,-0.021638970376,0.0255310685275,nan,nan,nan,973
nan,nan,nan,nan,nan,nan,nan,0.00257228391956,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00921467053394,-0.0236331129741,0.0175042973813,nan,nan,nan,974
nan,nan,nan,nan,nan,nan,nan,0.000268059761845,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00968121294909,-0.0291143214825,0.0220464647844,nan,nan,nan,975
nan,nan,nan,nan,nan,nan,nan,-0.00277985579627,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101777096818,-0.0254955861772,0.0188565071895,nan,nan,nan,976
nan,nan,nan,nan,nan,nan,nan,-0.00254808516335,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00936342277311,-0.0252275731889,0.0161637601874,nan,nan,nan,977
nan,nan,nan,nan,nan,nan,nan,-0.000625598137045,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0122928265259,-0.0295683950089,0.0209245069869,nan,nan,nan,978
nan,nan,nan,nan,nan,nan,nan,0.000200944216979,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102091896507,-0.0228131414147,0.0295717410593,nan,nan,nan,979
nan,nan,nan,nan,nan,nan,nan,-0.00199002445078,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00803162992066,-0.0211698750322,0.0163962568669,nan,nan,nan,980
nan,nan,nan,nan,nan,nan,nan,0.00286794749793,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100316322205,-0.0215963987995,0.0197145112426,nan,nan,nan,981
nan,nan,nan,nan,nan,nan,nan,-0.00144616557189,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00938112394493,-0.0269261254117,0.0202551096527,nan,nan,nan,982
nan,nan,nan,nan,nan,nan,nan,0.000803987349643,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109320892748,-0.02013275852,0.027304432255,nan,nan,nan,983
nan,nan,nan,nan,nan,nan,nan,0.00110304860205,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100234153664,-0.0170624981468,0.0301841830098,nan,nan,nan,984
nan,nan,nan,nan,nan,nan,nan,0.00123073302117,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00872375952441,-0.0157952409125,0.0209927693622,nan,nan,nan,985
nan,nan,nan,nan,nan,nan,nan,0.00201347860845,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00843467292386,-0.0206184128846,0.0232082363081,nan,nan,nan,986
nan,nan,nan,nan,nan,nan,nan,-0.000553946923608,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101545354526,-0.0176437615947,0.019178900031,nan,nan,nan,987
nan,nan,nan,nan,nan,nan,nan,-0.0010831086556,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102197461945,-0.0206507127893,0.0244776785858,nan,nan,nan,988
nan,nan,nan,nan,nan,nan,nan,-0.0027407349604,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102612199833,-0.0166848941576,0.020873777799,nan,nan,nan,989
nan,nan,nan,nan,nan,nan,nan,-0.000470125659156,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011320110041,-0.0234761960343,0.0197598763763,nan,nan,nan,990
nan,nan,nan,nan,nan,nan,nan,0.000277558293734,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00973546782692,-0.0227656409708,0.0193524241154,nan,nan,nan,991
nan,nan,nan,nan,nan,nan,nan,8.38779155417e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00978907939647,-0.0312604312991,0.0184459217952,nan,nan,nan,992
nan,nan,nan,nan,nan,nan,nan,-0.000275982057748,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108280488818,-0.0179687233099,0.0257581630967,nan,nan,nan,993
nan,nan,nan,nan,nan,nan,nan,-0.000680747923672,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109590392245,-0.0282904830865,0.018916466541,nan,nan,nan,994
nan,nan,nan,nan,nan,nan,nan,-0.000217467546154,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01153890911,-0.0191397169012,0.0269800941007,nan,nan,nan,995
nan,nan,nan,nan,nan,nan,nan,-0.000749442668347,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00948204286841,-0.0162589555024,0.0174743484652,nan,nan,nan,996
nan,nan,nan,nan,nan,nan,nan,0.00138604739891,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00889001638872,-0.0126386844748,0.0308492676787,nan,nan,nan,997
nan,nan,nan,nan,nan,nan,nan,-0.00188247294796,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00970354688917,-0.0214664908601,0.0185196529353,nan,nan,nan,998
nan,nan,nan,nan,nan,nan,nan,0.00172217366468,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00964133388603,-0.0211458337624,0.0234434003573,nan,nan,nan,999
nan,nan,nan,nan,nan,nan,nan,-0.000937640739041,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106574973614,-0.0217802582844,0.0210532289353,nan,nan,nan,1000
nan,nan,nan,nan,nan,nan,nan,-0.002488391225,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104209633062,-0.0203230652331,0.0218168223545,nan,nan,nan,1001
nan,nan,nan,nan,nan,nan,nan,-0.000626346702826,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108042217427,-0.030058844143,0.0285818856116,nan,nan,nan,1002
nan,nan,nan,nan,nan,nan,nan,-0.000618493069248,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00962661909264,-0.0228936137218,0.0165003525337,nan,nan,nan,1003
nan,nan,nan,nan,nan,nan,nan,0.000305803573299,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00911874898238,-0.0170334027141,0.0166715606161,nan,nan,nan,1004
nan,nan,nan,nan,nan,nan,nan,-0.00206746610764,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00995026460118,-0.0196263183907,0.0206845343754,nan,nan,nan,1005
nan,nan,nan,nan,nan,nan,nan,0.0011339353799,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0090882113678,-0.0149816021114,0.0187012692538,nan,nan,nan,1006
nan,nan,nan,nan,nan,nan,nan,0.00117480614596,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107766945047,-0.0192026410912,0.0245217394193,nan,nan,nan,1007
nan,nan,nan,nan,nan,nan,nan,0.00161483861588,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00953723313462,-0.0206736023244,0.0229042965097,nan,nan,nan,1008
nan,nan,nan,nan,nan,nan,nan,0.00125894610769,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00997608861421,-0.0235209742826,0.0265739157942,nan,nan,nan,1009
nan,nan,nan,nan,nan,nan,nan,-0.00139119201916,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0123614103955,-0.0222809913516,0.0252952248852,nan,nan,nan,1010
nan,nan,nan,nan,nan,nan,nan,-0.000625002765463,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00855792695701,-0.0182752125654,0.0189514716305,nan,nan,nan,1011
nan,nan,nan,nan,nan,nan,nan,0.00175104715395,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00961605117278,-0.0306149588446,0.0188107291468,nan,nan,nan,1012
nan,nan,nan,nan,nan,nan,nan,-0.00176954358007,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00838788469601,-0.0169815805684,0.0159159985185,nan,nan,nan,1013
nan,nan,nan,nan,nan,nan,nan,0.00167264493801,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00911048023156,-0.0205615992409,0.0254208613391,nan,nan,nan,1014
nan,nan,nan,nan,nan,nan,nan,0.00191234895829,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0094658215093,-0.019813921629,0.0261454404862,nan,nan,nan,1015
nan,nan,nan,nan,nan,nan,nan,0.000636268268705,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0116522767549,-0.0222357360131,0.0229721125705,nan,nan,nan,1016
nan,nan,nan,nan,nan,nan,nan,0.000868038737902,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0085714619057,-0.0128025724714,0.023275803113,nan,nan,nan,1017
nan,nan,nan,nan,nan,nan,nan,0.00298050668918,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00936484042521,-0.0188597314685,0.0192536907479,nan,nan,nan,1018
nan,nan,nan,nan,nan,nan,nan,0.00189064914095,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00981063699151,-0.0198263025742,0.0194904980142,nan,nan,nan,1019
nan,nan,nan,nan,nan,nan,nan,-0.000621272336347,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00843189001234,-0.0232809449575,0.0149298770357,nan,nan,nan,1020
nan,nan,nan,nan,nan,nan,nan,-0.001626040815,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101549006637,-0.0242876795764,0.0196925101813,nan,nan,nan,1021
nan,nan,nan,nan,nan,nan,nan,0.000783281057484,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103611291878,-0.0188161209313,0.0248399243718,nan,nan,nan,1022
nan,nan,nan,nan,nan,nan,nan,5.37781859426e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00982625682694,-0.0157308129863,0.0314049890209,nan,nan,nan,1023
nan,nan,nan,nan,nan,nan,nan,0.000515307711822,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105040674171,-0.0239790704973,0.0191430489031,nan,nan,nan,1024
nan,nan,nan,nan,nan,nan,nan,-0.00111371291651,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0111003740177,-0.0197396959976,0.0291182865006,nan,nan,nan,1025
nan,nan,nan,nan,nan,nan,nan,-0.00109781538057,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00782616716439,-0.0161486373268,0.0233396473098,nan,nan,nan,1026
nan,nan,nan,nan,nan,nan,nan,0.000604754643841,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00868612535527,-0.0142621858048,0.0218194070284,nan,nan,nan,1027
nan,nan,nan,nan,nan,nan,nan,-0.00161503068903,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100834725282,-0.0213289870603,0.0181844079934,nan,nan,nan,1028
nan,nan,nan,nan,nan,nan,nan,0.000231319144742,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00874413955917,-0.0144862010163,0.0207639119268,nan,nan,nan,1029
nan,nan,nan,nan,nan,nan,nan,-0.000438573841441,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0118380723741,-0.0292536373288,0.0181364780041,nan,nan,nan,1030
nan,nan,nan,nan,nan,nan,nan,0.00245542332869,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0122109190191,-0.0314751300618,0.0324726326231,nan,nan,nan,1031
nan,nan,nan,nan,nan,nan,nan,-0.000182169114343,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110273980385,-0.0249888036232,0.0250116760013,nan,nan,nan,1032
nan,nan,nan,nan,nan,nan,nan,-0.000188397313534,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107129334901,-0.0283105117468,0.0205377961458,nan,nan,nan,1033
nan,nan,nan,nan,nan,nan,nan,-0.00223950003,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0127444873965,-0.029234025988,0.020789472945,nan,nan,nan,1034
nan,nan,nan,nan,nan,nan,nan,-0.000589542569746,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00917925853115,-0.0206892386229,0.0206252479256,nan,nan,nan,1035
nan,nan,nan,nan,nan,nan,nan,-0.001956425379,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00969789220356,-0.0214388831656,0.0229321768388,nan,nan,nan,1036
nan,nan,nan,nan,nan,nan,nan,0.00199262436871,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00961681568277,-0.0187462719803,0.0224368959565,nan,nan,nan,1037
nan,nan,nan,nan,nan,nan,nan,-0.000176733038537,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011471436908,-0.0253877649817,0.0228782224702,nan,nan,nan,1038
nan,nan,nan,nan,nan,nan,nan,-0.00222708196345,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00947511700338,-0.0278839786556,0.0254882673595,nan,nan,nan,1039
nan,nan,nan,nan,nan,nan,nan,0.0021008503768,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00942339840667,-0.0157318814554,0.0249492276754,nan,nan,nan,1040
nan,nan,nan,nan,nan,nan,nan,0.00253336149324,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0112461996702,-0.0249420169581,0.0211260511069,nan,nan,nan,1041
nan,nan,nan,nan,nan,nan,nan,-0.000615659842379,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0098667823343,-0.0185586193409,0.0210668662252,nan,nan,nan,1042
nan,nan,nan,nan,nan,nan,nan,0.00115082673511,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105339853094,-0.0239075036258,0.024768839772,nan,nan,nan,1043
nan,nan,nan,nan,nan,nan,nan,-0.00140290901021,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00879110161652,-0.0177772957588,0.0181934164512,nan,nan,nan,1044
nan,nan,nan,nan,nan,nan,nan,-0.000289953107083,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105884149821,-0.0217632227327,0.0258499907162,nan,nan,nan,1045
nan,nan,nan,nan,nan,nan,nan,0.00157049610529,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100545395879,-0.0266611662128,0.0214778032155,nan,nan,nan,1046
nan,nan,nan,nan,nan,nan,nan,0.000475382091585,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00917214560509,-0.0184856383011,0.023687600219,nan,nan,nan,1047
nan,nan,nan,nan,nan,nan,nan,-0.000981470046814,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00869065113836,-0.0193472400216,0.0163467760442,nan,nan,nan,1048
nan,nan,nan,nan,nan,nan,nan,0.00186937967826,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00941894837877,-0.0206149842933,0.0203164177962,nan,nan,nan,1049
nan,nan,nan,nan,nan,nan,nan,9.77131162695e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00987746596603,-0.0234333102383,0.0195571494302,nan,nan,nan,1050
nan,nan,nan,nan,nan,nan,nan,-0.000677077877604,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105775478793,-0.0228863452038,0.0199602102291,nan,nan,nan,1051
nan,nan,nan,nan,nan,nan,nan,-0.00133420920009,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00918266777285,-0.0184496622549,0.0171785248741,nan,nan,nan,1052
nan,nan,nan,nan,nan,nan,nan,0.00121418670198,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106096629616,-0.0217129673747,0.0304096425051,nan,nan,nan,1053
nan,nan,nan,nan,nan,nan,nan,-0.000652953820227,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010142411811,-0.018609938494,0.0231512749049,nan,nan,nan,1054
nan,nan,nan,nan,nan,nan,nan,-0.000204185893633,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011652677251,-0.029930379617,0.0189604117668,nan,nan,nan,1055
nan,nan,nan,nan,nan,nan,nan,-0.000850717400529,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00885884503257,-0.0203955567271,0.019039314094,nan,nan,nan,1056
nan,nan,nan,nan,nan,nan,nan,-0.00221611052764,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00993446402604,-0.0245349435854,0.0187116976129,nan,nan,nan,1057
nan,nan,nan,nan,nan,nan,nan,-0.000509138292977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00908424973778,-0.0187759184275,0.0195857144618,nan,nan,nan,1058
nan,nan,nan,nan,nan,nan,nan,0.00108914077634,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00851587739254,-0.0168071676223,0.0179176463435,nan,nan,nan,1059
nan,nan,nan,nan,nan,nan,nan,0.00213809959013,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103097528677,-0.0240687855779,0.0331565660471,nan,nan,nan,1060
nan,nan,nan,nan,nan,nan,nan,0.004790180445,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011576371537,-0.0226962786022,0.0346095724262,nan,nan,nan,1061
nan,nan,nan,nan,nan,nan,nan,0.000112451733767,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0098117995806,-0.0168058154427,0.018576301761,nan,nan,nan,1062
nan,nan,nan,nan,nan,nan,nan,0.00243342232735,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00934146276726,-0.0208740788897,0.0211330788893,nan,nan,nan,1063
nan,nan,nan,nan,nan,nan,nan,-0.000112636595153,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107593167815,-0.0210952664839,0.0302686910078,nan,nan,nan,1064
nan,nan,nan,nan,nan,nan,nan,-0.000615595162998,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102919456962,-0.0203858832119,0.017674411047,nan,nan,nan,1065
nan,nan,nan,nan,nan,nan,nan,0.0018912589062,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101793385418,-0.0157029894057,0.0211721453017,nan,nan,nan,1066
nan,nan,nan,nan,nan,nan,nan,-0.00232994892802,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00943410716671,-0.0231740051975,0.0139017600191,nan,nan,nan,1067
nan,nan,nan,nan,nan,nan,nan,0.00188755699307,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00773209552495,-0.015197769123,0.0159586662647,nan,nan,nan,1068
nan,nan,nan,nan,nan,nan,nan,-0.00277905311938,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00922614606273,-0.0256336244214,0.0132957269015,nan,nan,nan,1069
nan,nan,nan,nan,nan,nan,nan,0.000446490901043,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103785904994,-0.0196163946447,0.0272209478512,nan,nan,nan,1070
nan,nan,nan,nan,nan,nan,nan,0.000636038740042,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00889693253658,-0.024263507423,0.0174294104405,nan,nan,nan,1071
nan,nan,nan,nan,nan,nan,nan,-0.000744029393049,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010113310894,-0.0231948730932,0.0185905991947,nan,nan,nan,1072
nan,nan,nan,nan,nan,nan,nan,-0.00123838740082,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00956969290113,-0.0199820147236,0.0193720848893,nan,nan,nan,1073
nan,nan,nan,nan,nan,nan,nan,-0.000799029666091,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0111689469987,-0.0198595845513,0.0283251403414,nan,nan,nan,1074
nan,nan,nan,nan,nan,nan,nan,0.000344522636088,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103383973888,-0.0194534851784,0.0361297396871,nan,nan,nan,1075
