MinEsReturn,AverageQ,AverageAbsY,MinReturn,AverageY,AverageAbsQ,AverageQLoss,AverageAction,MaxReturn,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AveragePolicySurr,Epoch,AverageReturn,StdReturn,PolicyRegParamNorm,StdEsReturn,MaxEsReturn
39.1101849473,30.0812,30.0822537515,864.173405234,30.0816646707,30.0889,1.98808,0.99578,3614.78448382,1396,258.854619419,142.506,0.451291278357,338.202593913,-30.315,1396,1445.67098725,823.553597903,141.244,218.822910728,682.915033125
48.4677306405,30.0232,30.0261299135,765.559887866,30.0256826033,30.0309,2.15907,0.99612,1615.38127725,1397,255.484776841,142.536,0.463965241325,287.86238092,-30.2458,1397,1014.70690794,264.544515128,141.277,205.702468455,603.916083364
66.1291016735,29.9053,29.9059385803,834.802332558,29.9054017756,29.9132,2.37177,0.996156,3446.13305445,1398,257.398455401,142.578,0.483492045601,288.886737178,-30.1437,1398,1391.20706051,746.464692954,141.339,199.430030417,679.856011748
76.9536515132,30.0216,30.0229512707,1229.06945387,30.0225512118,30.0322,2.44082,0.994948,3517.54483438,1399,263.445401492,142.607,0.500742900636,365.08821915,-30.2642,1399,2560.77672093,843.110489337,141.4,214.058985382,753.523290656
11.3761961276,29.9746,29.9798041815,528.464046864,29.9788034596,29.9824,1.60517,0.996315,882.075323473,1400,243.872839646,142.64,0.438265028251,386.258819485,-30.2169,1400,802.873144855,60.1580852607,141.416,261.247522737,745.3108787
5.26667254372,30.0825,30.0830405783,924.982219535,30.0817063475,30.0909,2.17847,0.995468,3496.34339313,1401,260.566664613,142.679,0.478843005705,424.545820619,-30.336,1401,2121.33750308,816.163121811,141.464,337.33129031,982.781494648
109.531326248,30.094,30.0948256764,805.777538774,30.0937584195,30.1031,2.26413,0.996546,3033.64020124,1402,255.256939706,142.756,0.477278292079,403.29195556,-30.3477,1402,1089.83964151,397.079486482,141.496,216.312541326,745.062750178
65.5736567513,30.0813,30.0858380313,986.156979674,30.0850095548,30.0912,1.71243,0.996093,3021.77747158,1403,259.910772427,142.799,0.446229762853,348.46514719,-30.3219,1403,1994.47240449,710.73036993,141.512,265.910293975,802.870202291
193.953145306,30.1344,30.1376951141,676.462229878,30.1365256644,30.1429,2.04424,0.996498,2475.5858343,1404,245.933116276,142.838,0.47300297661,526.042344323,-30.3841,1404,900.920374803,288.115731865,141.567,367.595704917,1391.66007136
4.75009547749,30.1621,30.1654542965,437.114922195,30.1641851772,30.1712,1.92268,0.995879,2557.94874143,1405,246.484000719,142.876,0.468805605051,312.483798432,-30.4098,1405,1185.89595105,526.701735068,141.6,292.683026052,804.081504809
11.5546668713,30.1361,30.1381328677,317.961756144,30.1374466283,30.1449,2.21807,0.996189,2626.87521441,1406,249.096796565,142.918,0.477170305435,355.047668948,-30.3972,1406,1318.70504729,602.351035699,141.648,470.280627035,1425.34109105
11.5037451344,30.1962,30.1996359209,63.2971541327,30.1982758597,30.2022,2.25085,0.996983,1421.011085,1407,244.089144717,142.965,0.48116471575,332.105233171,-30.4396,1407,869.527834754,208.04368456,141.678,307.817840478,720.391312148
8.51705767219,30.1121,30.1163131264,742.928951483,30.1142712934,30.1217,2.15817,0.996529,2472.20348996,1408,247.565283905,143.016,0.479611810061,267.690166149,-30.3427,1408,1232.48103131,418.231113289,141.728,322.070263772,835.493313075
12.128450483,30.1538,30.1567949766,55.834548243,30.1542346972,30.1641,2.17714,0.996428,3303.71726232,1409,230.490094518,143.08,0.476896794274,152.340141699,-30.4033,1409,1082.44437705,650.000138867,141.751,149.555100999,485.070876479
34.8007389207,30.1843,30.1890504564,38.393169113,30.1859660101,30.1957,2.34466,0.996,3326.6717826,1410,171.667582445,143.08,0.487159834745,268.062033907,-30.4198,1410,1045.86394848,938.939213263,141.783,307.731109186,971.981367138
61.5753098879,30.2912,30.2941917783,54.086246219,30.2924798423,30.2998,2.14498,0.995567,3606.11612,1411,242.581878366,143.121,0.467850861836,360.153768106,-30.5453,1411,1728.55937233,1005.53513511,141.822,290.155651763,967.041622006
13.9160441904,30.2416,30.2457024775,69.2858694983,30.2439549987,30.252,2.00398,0.995956,3426.18514593,1412,244.138140882,143.139,0.468707724857,353.949710635,-30.4984,1412,1927.13329842,829.586488605,141.801,280.257215602,871.737775059
46.3678990922,30.2148,30.2191467555,746.341895334,30.2179179612,30.2225,2.39761,0.996629,2752.4888487,1413,250.491965239,143.214,0.491806283557,284.443956408,-30.4592,1413,1233.96627963,494.800836055,141.874,276.188176898,820.422703119
36.6423165685,30.3166,30.3181061738,760.359074092,30.3178372575,30.3215,2.21855,0.996431,2381.67405686,1414,251.771326029,143.278,0.474001036621,187.634937544,-30.5456,1414,1243.29882872,460.399502862,141.919,176.188793523,638.862164601
40.1019606306,30.2007,30.2022317989,1471.25283342,30.2004184476,30.2099,1.77881,0.995459,3590.37505651,1415,255.639656307,143.273,0.453228131495,345.706572793,-30.4316,1415,2863.89834744,711.021417964,141.969,290.576748124,817.246638179
18.5300521455,30.2936,30.2958648867,924.93114979,30.2934694025,30.3051,2.20121,0.996007,3573.71773154,1416,260.487606641,143.291,0.479396881667,413.330716211,-30.5364,1416,2273.47481991,902.829293338,142.038,309.317188442,944.061852747
38.7856728604,30.295,30.2969232546,1087.81551216,30.2961519622,30.3065,2.41945,0.995445,3597.92716511,1417,260.562970679,143.353,0.493192523272,499.574149351,-30.5331,1417,2571.25667124,802.67658871,142.126,277.879856601,934.203795693
41.5116337425,30.3741,30.3782685345,1216.21912791,30.3766052124,30.3829,2.53804,0.996329,3539.20663388,1418,256.058584903,143.393,0.508570592805,530.839736594,-30.6273,1418,2327.385091,814.762035756,142.219,408.191444726,1091.75377811
9.0197429205,30.2992,30.3046845826,1025.56504105,30.3033531248,30.3081,1.78038,0.995562,3548.37756782,1419,256.595078126,143.474,0.455258579103,251.830475832,-30.5393,1419,2265.09440871,712.564174971,142.254,299.280195104,907.284457825
4.85366249468,30.3092,30.30887659,875.686163294,30.3080796435,30.3191,2.39643,0.995759,2506.46211115,1420,251.543465534,143.501,0.481030559583,149.987994476,-30.5461,1420,1322.60974656,428.751322733,142.262,153.197668505,520.436050114
175.186162628,30.3249,30.3293589496,988.102723489,30.3271526408,30.3329,2.36757,0.996124,3655.95748779,1421,264.620197422,143.577,0.476115990495,670.137607696,-30.5555,1421,2992.64760307,827.32755032,142.297,437.049826579,1202.5287433
39.4382557284,30.3417,30.3450258226,258.33139041,30.3431418156,30.3504,2.06195,0.995845,2727.97780856,1422,178.907112886,143.639,0.470738326475,644.05885685,-30.5745,1422,526.881730663,466.577402591,142.326,338.768023862,947.044485794
6.14450396953,30.2967,30.2999435283,258.506795267,30.2984637738,30.3066,2.09668,0.995659,3348.46285123,1423,231.765673237,143.636,0.459446670591,794.874150634,-30.4979,1423,1650.67604706,957.970293932,142.352,547.399643918,1514.45162571
46.5711874031,30.2228,30.2269158931,303.048545902,30.2237358125,30.2326,2.47263,0.995837,2894.82118626,1424,199.573994205,143.677,0.479665401404,431.77257164,-30.4453,1424,843.950352787,715.203611543,142.372,278.920881752,823.814699608
60.6780895291,30.2049,30.2074952525,961.537299865,30.2054791155,30.2147,2.30678,0.996252,3140.86057882,1425,250.542341045,143.735,0.485959258935,506.296267519,-30.4436,1425,1494.3602619,589.310802792,142.42,297.512972299,871.809821544
12.9157178862,30.2371,30.2404518747,954.043080355,30.2384212989,30.2458,2.27781,0.995122,3021.47107113,1426,256.691449901,143.76,0.481408676896,294.254551956,-30.4613,1426,1552.55843962,614.61370044,142.425,267.142742223,846.749270157
46.209593512,30.2844,30.2887875135,1099.6932603,30.2867228775,30.2955,2.22712,0.995446,3365.49506388,1427,261.022854224,143.792,0.473899252025,348.325835519,-30.5205,1427,2199.33650079,760.467241415,142.49,232.204514864,669.885796987
83.4866180316,30.2382,30.2403641557,925.142782236,30.2386621692,30.2476,2.14731,0.995348,3489.70925102,1428,269.274901801,143.851,0.480621677572,585.039059863,-30.4693,1428,2546.49678334,842.452932833,142.56,351.616028711,1115.03905875
3.93038979925,30.2835,30.2861119624,292.867226129,30.2846547185,30.2903,2.04476,0.995826,3454.1436344,1429,221.038220104,143.892,0.465893203118,109.329070518,-30.4809,1429,1580.48000088,1192.28329166,142.582,233.158723302,973.015113416
6.43618551103,30.2979,30.2995660673,280.15067019,30.2973785182,30.3051,2.15269,0.995835,3189.84545184,1430,214.079261775,143.937,0.484075559919,363.272824263,-30.5155,1430,1235.66279889,813.531652404,142.59,367.111124364,1029.07994952
4.07510466299,30.2562,30.2603420803,329.047510926,30.2595746545,30.2684,2.27606,0.995871,3468.12450035,1431,251.346478697,143.994,0.501313166726,248.02267995,-30.4942,1431,2065.92985943,1082.48082122,142.657,252.549981014,924.513918106
7.93271914146,30.3012,30.303559446,415.384107826,30.300799833,30.3134,2.14808,0.995921,2118.00710941,1432,244.659209976,144.042,0.491076027404,261.993758195,-30.5388,1432,850.032325227,387.54021043,142.697,238.765724744,709.951532921
7.50288827985,30.3258,30.3307395793,332.43325388,30.328565426,30.3382,2.09124,0.9958,3537.79993395,1433,248.767215253,144.098,0.480902736711,335.653373894,-30.5667,1433,1815.02072537,1083.14830911,142.732,412.604087177,1171.10356777
13.720204372,30.3276,30.3303295093,288.804577525,30.3280383324,30.3392,1.96384,0.99608,3465.96394902,1434,185.743591941,144.148,0.460281971378,284.110518936,-30.5498,1434,699.576423493,817.457222575,142.754,248.458993349,749.196809635
5.45950355799,30.2346,30.2379966306,256.738940668,30.235945544,30.2447,2.17803,0.995753,326.042777985,1435,153.537551445,144.171,0.490880795016,269.194968449,-30.4666,1435,293.210580793,17.713859866,142.795,348.895184392,1062.09450427
294.02421101,30.3095,30.3113091517,304.28829732,30.3103799955,30.315,1.93624,0.995842,3485.54166467,1436,230.002756604,144.207,0.46405601021,648.306012018,-30.5499,1436,1250.26121001,894.430155146,142.782,183.162976382,802.286919862
121.832743348,30.313,30.317370088,823.941948597,30.3137638955,30.3227,2.09994,0.995931,3511.14532372,1437,268.411097822,144.246,0.46317186789,542.450270041,-30.5355,1437,1678.0198419,783.242801128,142.817,305.644883464,959.253055979
36.5025690988,30.4003,30.4017460382,321.532341325,30.3995495683,30.4098,2.29727,0.995829,3300.46944712,1438,246.802442273,144.303,0.472457383409,322.471515718,-30.6339,1438,1600.3105506,679.898795321,142.856,192.82827555,576.449688898
17.0458861055,30.3178,30.3220155699,1260.02981769,30.3188515029,30.3304,2.35119,0.995711,3408.98111601,1439,253.487516204,144.352,0.497987786774,519.989451329,-30.5501,1439,2973.32493873,656.687242223,142.874,415.027741959,1027.58769639
11.2482366965,30.28,30.2830822999,1297.89378636,30.2811680828,30.293,2.14915,0.996102,3120.63508502,1440,237.680820991,144.393,0.466552076761,330.740120687,-30.4956,1440,2778.34099489,662.390820039,142.936,242.805431777,728.619061976
115.096661613,30.3307,30.3349092531,836.344215895,30.332402765,30.3415,2.19636,0.996398,3506.66242257,1441,253.492703404,144.429,0.478023722012,460.481631417,-30.5618,1441,1134.35514501,623.656851251,142.972,268.974572984,783.669579183
44.1890752893,30.2603,30.2671401755,815.11008628,30.2628705675,30.2749,2.38247,0.996859,1764.86388736,1442,259.699699394,144.49,0.49439752779,269.024332178,-30.505,1442,933.081614067,168.081382855,143.031,276.250231474,942.022800863
174.158761187,30.3039,30.3076233515,775.758141823,30.3063621081,30.3162,2.12764,0.996846,2451.58705461,1443,246.239607227,144.518,0.469593507908,414.553212935,-30.5536,1443,1094.02542136,462.240026627,143.059,185.691279013,711.568747023
40.7040644725,30.318,30.3187638937,748.814121933,30.317611269,30.3279,2.0516,0.996355,3175.3775168,1444,236.723392933,144.524,0.457033779868,437.16388962,-30.5579,1444,982.306592472,471.758100394,143.042,382.615090407,1155.91180295
49.0053425023,30.3784,30.3823033272,736.66063995,30.3805701413,30.3875,1.91623,0.995908,3071.3679631,1445,233.265710234,144.58,0.446240372934,396.569509229,-30.6016,1445,1085.72190618,603.245096245,143.156,303.367265178,852.216775841
42.0799596157,30.307,30.3108677288,742.943461315,30.3082447,30.3172,2.45922,0.996348,2798.30551403,1446,239.84993725,144.631,0.486508489188,549.507012745,-30.5219,1446,1137.88549069,545.197049614,143.173,424.769021953,1318.83075566
38.3979215585,30.3196,30.3228989496,1060.67332205,30.3199865558,30.3279,2.24607,0.996098,3449.33246229,1447,255.551029666,144.674,0.474966551426,425.345935017,-30.5374,1447,2440.94658083,916.364751988,143.206,376.016540694,1133.50749014
42.8475858999,30.3585,30.3637329508,307.164646416,30.3612766863,30.368,2.16108,0.99633,3032.49004321,1448,216.823335244,144.718,0.472583655821,613.526106618,-30.582,1448,969.845114061,561.915443484,143.23,334.790573498,987.393344322
163.954848255,30.3807,30.383291927,765.68698093,30.3827213886,30.387,1.80801,0.99612,1332.60827597,1449,248.865329769,144.763,0.432500631778,459.897384701,-30.6084,1449,856.809298434,123.927975768,143.25,214.589272231,794.201571497
18.8674177953,30.308,30.3112126677,778.605689187,30.3099506041,30.3159,2.47074,0.996405,3547.1232836,1450,260.232466851,144.798,0.496282409545,237.972863971,-30.5426,1450,1542.9963392,717.554240837,143.33,177.131031552,618.418727928
79.5483380437,30.3017,30.3051651321,330.867805145,30.3030386591,30.314,2.44226,0.99648,2135.18317092,1451,252.499477319,144.87,0.482288196432,376.978518649,-30.5238,1451,1111.31087981,436.707724533,143.333,291.20470147,1070.34647615
24.7042992195,30.2197,30.2219399216,845.50476304,30.2200397387,30.2285,1.86657,0.996687,3524.09053632,1452,266.80421043,144.909,0.442713771681,291.343436929,-30.4233,1452,2571.28783117,795.196784442,143.383,204.596971415,588.443663578
40.9469847797,30.3003,30.3049785711,323.957506909,30.303052013,30.3071,2.31166,0.996721,3628.58080203,1453,255.062167673,144.92,0.487465249666,305.034663315,-30.5236,1453,1894.68345043,1111.49433158,143.479,175.46302722,728.605468399
5.99604869688,30.2957,30.2988564631,687.56306168,30.2966750512,30.3069,2.25259,0.996701,3511.60862638,1454,258.899220075,145.001,0.473644377592,475.313074142,-30.4941,1454,2235.5600056,837.772865757,143.542,262.211480758,875.125657814
59.6201956715,30.186,30.1915057853,926.287416396,30.1880835969,30.1985,2.06779,0.997331,3327.89240339,1455,251.65651438,145.086,0.468148825071,382.404669416,-30.4039,1455,1370.48297734,553.731558018,143.539,195.573858262,629.171994587
50.7863193627,30.0958,30.0991461131,625.693579449,30.0962033967,30.1069,2.15105,0.996203,3561.20954703,1456,261.403099628,145.112,0.463271511318,357.072825998,-30.318,1456,1880.30669972,815.746676926,143.516,315.561915779,947.410736479
24.1220125748,30.1467,30.1532602467,978.21509388,30.1485416334,30.1575,2.48694,0.996916,3606.53000417,1457,262.986367737,145.188,0.484941910736,303.375056242,-30.3672,1457,1761.8804744,817.789430954,143.548,220.480107517,697.008541851
170.579657211,30.229,30.2330731966,945.770454497,30.2290584399,30.2413,2.37371,0.996999,3482.17367974,1458,262.754064069,145.217,0.480138677295,511.752031819,-30.4471,1458,1661.27258373,717.737419315,143.622,229.311839868,829.39591545
81.3397190311,30.1948,30.2009584713,1615.02791126,30.1976981743,30.2037,2.28234,0.996688,3680.11843522,1459,269.729308667,145.31,0.472304607887,469.148775509,-30.4244,1459,2593.38015518,753.091888206,143.617,309.865375997,917.912862258
266.769739412,30.1353,30.1407589524,674.875828623,30.1367823002,30.1454,1.95057,0.99621,3616.7844573,1460,259.577819549,145.334,0.451166527573,548.488825499,-30.3491,1460,2560.64809918,1093.59434485,143.648,311.148216774,1178.58803593
49.7230305119,30.2086,30.2108640758,1346.62326901,30.2084761977,30.2155,1.9706,0.996489,3663.24219241,1461,267.448049678,145.421,0.458252680325,558.707473533,-30.4345,1461,3050.1786516,789.129942972,143.734,551.624018511,1595.61213718
151.626428779,30.132,30.1375022852,774.30202963,30.1349266256,30.142,2.50399,0.996754,3629.19699129,1462,264.107235501,145.463,0.484939799272,375.767233205,-30.3591,1462,1464.01860633,800.44637919,143.72,156.76806209,608.917659225
14.1607417737,30.1314,30.1344942408,157.570129017,30.1329726152,30.1425,2.15842,0.995939,3557.72478729,1463,242.678579232,145.528,0.463293913913,204.659000636,-30.3549,1463,1579.53790052,893.896210176,143.736,144.991338229,505.786356426
118.73523417,30.0851,30.089734331,1030.48060503,30.0854015764,30.0999,2.03966,0.995797,3591.39339532,1464,263.325894152,145.574,0.481443089715,335.116805174,-30.3146,1464,2123.86999237,743.504564266,143.809,222.521190705,837.94034819
66.8526410099,30.1138,30.1156947101,331.227838417,30.1140217023,30.1213,1.94616,0.996621,2829.92624046,1465,257.380111487,145.568,0.447148041719,734.217903342,-30.3355,1465,1588.72500531,626.192840095,143.876,553.49852901,1338.49721769
18.4075160814,30.2086,30.2136252812,325.528284721,30.2117920073,30.2199,1.87876,0.996531,3676.49396865,1466,258.655602627,145.641,0.45879457676,421.041528008,-30.441,1466,2552.69422768,979.122988232,143.9,367.453122476,1096.74616545
19.9010290341,30.1207,30.1233723629,231.154400117,30.121790319,30.131,2.5619,0.99687,319.249001443,1467,142.24015152,145.675,0.496126520307,362.062177222,-30.3501,1467,260.330444309,17.7779720827,143.982,371.906175327,1060.28036314
38.3863625116,30.1334,30.138075593,767.725480446,30.1351123543,30.1435,2.11258,0.99692,3686.98810743,1468,263.882359089,145.72,0.469111775845,560.655731917,-30.3546,1468,1380.53818936,809.397216951,144.025,590.534740027,1657.36438509
9.02282346586,30.0972,30.0994175887,807.291595141,30.0975890828,30.1094,2.28362,0.996551,2677.9662425,1469,269.647493068,145.729,0.476817648845,383.533469664,-30.322,1469,1285.73066668,502.263567627,144.073,290.353586531,928.860711133
50.6188315986,30.0557,30.0564654183,790.011354478,30.0548662252,30.0658,2.02373,0.996733,2701.76099634,1470,260.163224625,145.757,0.454299523714,339.37935518,-30.2699,1470,909.473821605,293.092850527,144.058,153.808709853,572.769919581
14.3151580907,30.0735,30.0780287423,935.810518706,30.0764769431,30.0846,2.20814,0.996059,2388.9639837,1471,263.792281776,145.802,0.466583150707,392.433014775,-30.2929,1471,1447.72891001,411.620911428,144.069,277.006538581,778.496530418
7.68573284442,30.1041,30.1054158418,845.057493444,30.1043114905,30.1119,2.17189,0.996529,3628.28052907,1472,262.087675535,145.813,0.471406284341,432.016949381,-30.3188,1472,1271.93459765,581.410136321,144.097,320.159778272,989.935509112
44.6324941571,30.0944,30.0996966279,1145.622232,30.0980965022,30.1049,2.41801,0.997093,3743.90133017,1473,271.026584541,145.892,0.48062357934,421.635868874,-30.3132,1473,2358.55699489,969.502588056,144.155,220.963954578,657.289790006
237.03485043,30.0508,30.0531034125,955.54761059,30.0517316308,30.0573,2.16252,0.996616,3516.43634834,1474,261.537647853,145.931,0.457767833777,499.751214854,-30.2818,1474,1735.91238023,589.978753726,144.172,159.205818168,724.154485241
297.557285559,30.0323,30.0378951059,927.018613438,30.0351585393,30.0427,2.16805,0.996346,3553.70550903,1475,258.143094964,145.984,0.459126574105,515.012068758,-30.2575,1475,1994.3956738,939.739319393,144.268,315.633138369,1201.03067047
14.173917355,30.077,30.0786030156,868.018379966,30.0773344568,30.0876,2.4306,0.996433,2012.59238576,1476,250.084206919,146.046,0.48064712641,365.873503001,-30.2858,1476,1223.17203731,358.311346736,144.284,305.573251895,880.335663141
18.8413433504,29.9169,29.9194851173,504.124760642,29.9176112882,29.9278,2.41567,0.99619,1928.85659343,1477,262.144024496,146.099,0.47658694169,398.501075208,-30.1497,1477,1082.26210317,289.860706979,144.283,210.449114693,705.134729862
9.66921717273,30.0216,30.0258583732,523.218961665,30.0237331165,30.0299,2.19257,0.996675,2904.66173407,1478,269.263624428,146.169,0.458271730915,381.029170224,-30.2325,1478,1448.71654043,541.768428387,144.327,336.510566798,791.018083895
25.4718635053,29.9871,29.9882474793,580.165157421,29.9868757277,29.9967,2.21518,0.996389,2460.79850554,1479,260.924476552,146.233,0.470439871518,400.652561427,-30.2198,1479,1332.8732817,643.079050684,144.406,326.15635466,783.046172481
393.498443627,29.9998,30.0023809419,827.705996794,30.0011104873,30.0081,1.82341,0.996331,3076.69669188,1480,261.262881868,146.31,0.445262844695,692.534390434,-30.2196,1480,1210.0555997,540.67004633,144.429,194.910829324,946.747188277
296.484589694,29.9777,29.9791695802,663.061461514,29.9770445277,29.9881,2.00879,0.996434,2407.77150709,1481,265.846832063,146.312,0.457891513347,538.397391593,-30.2002,1481,1232.3786648,414.601547603,144.518,235.306095714,1019.89661653
10.1219773603,30.0053,30.0091551268,865.351925011,30.0080052904,30.0166,2.09496,0.996863,1312.50887898,1482,272.474021071,146.351,0.470487589767,448.825457634,-30.2407,1482,1128.10013125,86.7709337711,144.528,292.01269459,913.26514395
12.3100141641,30.089,30.0916973158,299.591261877,30.0910267638,30.0968,2.29661,0.996131,3142.32492049,1483,190.829896911,146.355,0.478475515683,435.045839678,-30.3084,1483,678.587870508,661.015141058,144.52,443.570821805,1303.7805042
9.35244084318,29.9707,29.9728458697,329.858298991,29.9708401369,29.98,2.14049,0.996025,2436.58909189,1484,237.28868578,146.44,0.467291639893,501.045020575,-30.1719,1484,1182.23624192,461.87315106,144.602,418.842381364,1095.40902779
91.6199939659,30.0282,30.0329497218,296.038523183,30.0299503504,30.0364,2.28411,0.996584,1875.34426006,1485,170.280600456,146.485,0.472011066038,368.804418135,-30.2586,1485,449.661427384,345.29234791,144.673,325.255259948,935.250672044
219.402740067,30.0324,30.0359250231,966.790587584,30.03286178,30.0436,2.32508,0.996285,3385.65751588,1486,259.224645861,146.528,0.48426796885,503.752685838,-30.2695,1486,1918.15808877,681.206185742,144.729,180.098206563,687.611863407
8.68953168067,30.0603,30.0637101248,912.439110984,30.0618708842,30.0737,1.86945,0.996882,2745.27596797,1487,264.133271193,146.57,0.443811782996,380.091250698,-30.2905,1487,1467.22848077,446.174635982,144.76,385.446526311,915.651319067
63.6023652856,29.9717,29.9771507962,944.686823855,29.9736614105,29.984,2.17139,0.995759,3583.77017321,1488,267.279890675,146.625,0.472536278847,398.536889713,-30.1945,1488,1641.66832371,747.837808674,144.763,321.131886337,1219.79850432
68.3621459138,30.0801,30.0831689977,832.48489053,30.080155395,30.0922,2.11492,0.99728,3526.41176227,1489,264.829491591,146.621,0.461503624807,281.680118257,-30.307,1489,1774.75459704,704.236796712,144.809,172.256992101,568.952455041
77.8690056608,29.9659,29.9686420748,1092.83332688,29.965733235,29.9774,2.06058,0.996814,3554.8943972,1490,257.930206811,146.677,0.46849870244,457.848851251,-30.207,1490,1629.49787764,699.272944686,144.797,405.438892313,1086.11780902
7.29520907652,30.0668,30.0707463571,985.026045537,30.0695777429,30.0753,2.27433,0.996011,3356.15245492,1491,255.719771409,146.711,0.478816121406,317.40502558,-30.3001,1491,1735.18734494,691.007629498,144.891,274.639528979,923.271281383
113.077667788,30.0288,30.0344388216,259.231940866,30.0321674265,30.0388,2.29262,0.996594,2703.05230207,1492,161.713027073,146.763,0.483133118356,400.691098079,-30.2541,1492,450.949829042,498.326317509,144.938,271.554474276,1016.99135223
131.303294931,30.0663,30.0693126475,917.085758046,30.065964055,30.077,1.98192,0.99626,2940.8504385,1493,255.305271323,146.76,0.452669254961,581.203158662,-30.2858,1493,1467.89192907,555.62461319,144.935,309.614061261,909.585546988
349.540395543,30.0709,30.0731503984,970.42518471,30.0713140842,30.0814,1.99319,0.996332,3542.79252235,1494,262.118167379,146.8,0.455029856893,683.404335929,-30.3066,1494,1836.13060451,786.028460764,145.023,258.586730136,988.831086784
12.7282837365,29.9994,30.0029408482,270.864993489,30.0013004927,30.0097,1.98275,0.99674,2562.79692274,1495,207.672572764,146.801,0.448147074948,354.257681353,-30.2258,1495,869.110467484,579.488812226,145.043,373.464064555,1093.20943361
19.4174437776,29.9632,29.9662903999,294.45336511,29.96423144,29.9743,2.20802,0.996536,2887.81051246,1496,233.945502172,146.84,0.459891838551,464.062350813,-30.1736,1496,1117.13594288,609.810101941,144.995,215.622255456,762.219381874
10.8789153,30.0535,30.0558419941,654.92240696,30.0533874166,30.0668,2.07106,0.996533,2929.32698193,1497,253.411238124,146.871,0.444401957001,497.796608734,-30.2615,1497,1234.27578627,454.821995702,145.028,569.321257669,1642.88084981
5.63635362341,30.0182,30.0222222776,833.151258262,30.0200595358,30.0286,2.43766,0.996281,1764.24709203,1498,249.227036708,146.89,0.466049184826,249.964502037,-30.2275,1498,1197.63769698,250.829011141,145.112,235.334708309,745.340625912
20.8461471711,29.9919,29.9973959494,485.325918774,29.9945725126,30.004,1.96143,0.99704,1514.41562899,1499,252.859634714,146.956,0.459339294755,251.7752696,-30.2044,1499,1004.91532457,173.023765232,145.1,179.38443774,600.108978824
16.1225620173,29.991,29.9936439709,780.783521677,29.9909921072,30.0022,2.01967,0.997559,1118.85711561,1500,250.130515197,146.977,0.460934063361,468.121795089,-30.2221,1500,858.022101316,83.7353167654,145.151,265.539271205,749.026053525
15.6216633552,30.0118,30.015084304,304.200406625,30.0135028162,30.0235,2.13479,0.996085,3344.53236915,1501,235.062927541,147.049,0.460644739794,281.448957175,-30.2329,1501,1312.94670174,852.63827638,145.195,174.175825047,555.81660833
185.821399984,30.1569,30.1607808524,1088.07466446,30.1579508758,30.1672,1.87529,0.996321,3304.30100237,1502,258.508127278,147.058,0.439081029499,583.823893044,-30.3695,1502,1714.86276807,709.124541693,145.227,411.323577447,1190.81274459
106.35316839,30.0066,30.0096332912,970.608038878,30.006506129,30.0204,2.39285,0.996605,3439.09966672,1503,262.796487969,147.11,0.486442068116,357.257452804,-30.2431,1503,1711.0320561,630.200505224,145.218,198.518762572,779.377593445
8.9060523828,29.9938,29.9978343305,261.442463158,29.9957411626,30.0043,2.41082,0.996339,2193.65103635,1504,225.321588637,147.175,0.467277608996,364.833585539,-30.2123,1504,1052.48796497,555.057813117,145.326,256.876770255,727.622851073
186.636744672,29.9705,29.9735608418,938.080659274,29.9720658368,29.9822,2.17877,0.996477,3454.90584995,1505,252.683694542,147.238,0.460466886047,518.522546787,-30.2093,1505,1346.35097659,712.072986264,145.377,247.785295989,929.176981267
4.988940195,30.0653,30.0703711573,611.056496385,30.0664580522,30.0771,1.94037,0.996918,3411.13352218,1506,262.731976947,147.228,0.45138079508,238.765802049,-30.2643,1506,2057.70171906,737.54353363,145.442,313.514275117,807.266712151
7.3036427231,30.0861,30.0918243179,678.746404946,30.0884276358,30.0952,2.15323,0.996869,2050.91781548,1507,245.900452384,147.267,0.457734266082,301.030354302,-30.2896,1507,1319.04719699,386.544470767,145.538,270.65076126,840.288720519
4.74622804726,29.8402,29.8452685137,166.043195607,29.8411926423,29.8557,2.28257,0.996044,1273.02798584,1508,143.320865657,147.33,0.48794129913,254.167816839,-30.0638,1508,305.388968514,225.480504833,145.568,247.832795368,783.414669481
33.0631798516,30.0103,30.0131946031,623.547436442,30.0117077449,30.022,2.37459,0.996116,2672.62164461,1509,253.485724339,147.391,0.49036578549,389.803532831,-30.2367,1509,1237.32920879,444.574672695,145.624,340.486833362,1001.62848513
237.109996428,29.9639,29.9652344868,322.487007413,29.9639485846,29.9725,2.36879,0.996154,3067.67277319,1510,228.061233269,147.415,0.461710814001,550.282411971,-30.1743,1510,1056.29445502,608.458306585,145.66,390.716408101,1266.50421313
468.673354392,30.0215,30.0271425273,267.966708188,30.0256820356,30.0296,2.30986,0.996926,2266.72365028,1511,191.444250988,147.439,0.474953729223,698.435922608,-30.2427,1511,641.204791768,519.616041261,145.657,337.721272323,1367.60996282
14.5964265822,29.9671,29.9695781826,1015.9036475,29.9684508809,29.9764,2.1126,0.996544,3620.13209662,1512,270.829582857,147.502,0.456655198835,284.79455404,-30.1837,1512,1857.11644379,690.168591569,145.682,220.395395276,551.105973186
