AveragePolicySurr,PolicyRegParamNorm,StdEsReturn,MinEsReturn,AverageY,AverageQ,QFunRegParamNorm,AverageQLoss,AverageAbsQYDiff,AverageAction,AverageDiscountedReturn,AverageAbsY,AverageReturn,MaxReturn,Epoch,MinReturn,AverageAbsQ,StdReturn,AverageEsReturn,Iteration,MaxEsReturn
-15.1532,47.5125,0.0,39.5574905654,15.0271558413,15.0266,53.7491,0.43088,0.186540354467,0.996384,27.6272231923,15.0273450324,46.1315604721,47.0421500747,237,45.0792421232,15.0266,0.668782594259,39.5574905654,237,39.5574905654
-15.1557,47.6385,0.0,43.8863064254,15.0395271175,15.039,53.8803,0.259581,0.166996146733,0.953456,25.7121079569,15.0396355708,36.6189414342,41.9792783823,238,29.1999821364,15.039,3.56077736219,43.8863064254,238,43.8863064254
-15.0769,47.6498,0.0,45.3509275041,14.950140079,14.9497,54.0078,0.344753,0.172040526165,0.996502,26.0024893777,14.9504074846,41.7645512609,45.3122683053,239,38.3005588998,14.9497,2.26200639774,45.3509275041,239,45.3509275041
-15.0589,47.7525,0.0,48.6212856189,14.9403545924,14.9401,54.0564,0.217108,0.16089830433,0.996566,26.8053822094,14.940609895,41.6528711672,44.2204103856,240,38.193759616,14.9401,2.14122653914,48.6212856189,240,48.6212856189
-15.0007,47.8243,0.0,38.0789060836,14.8909493256,14.8906,54.1513,0.276813,0.174067810007,0.996817,26.8623441446,14.8911900428,40.0695457457,42.4083721402,241,38.3850024925,14.8906,1.16512831566,38.0789060836,241,38.0789060836
-14.9505,47.8863,0.0,38.1990090822,14.8443699708,14.8436,54.3186,0.451812,0.199689141612,0.997892,26.7319387064,14.844623948,42.9857563535,46.6789657405,242,38.2561402816,14.8436,2.5820250759,38.1990090822,242,38.1990090822
-14.8033,47.9974,0.0,45.5580238485,14.6885693143,14.6886,54.3976,0.395063,0.18344980671,0.998076,26.9370705077,14.6887607264,45.1853394158,48.0032796805,243,40.64947828,14.6886,1.96155335411,45.5580238485,243,45.5580238485
-14.7209,48.0379,0.0,41.5800419998,14.6155172551,14.6152,54.4829,0.283795,0.169333807571,0.998285,26.4636907162,14.6157838155,42.3232162482,47.4679801629,244,37.3643376538,14.6152,2.90976813001,41.5800419998,244,41.5800419998
-14.7696,48.0914,0.0,58.2687766384,14.6611233091,14.6607,54.595,0.263318,0.163618141857,0.997914,24.2798028865,14.661346583,36.0688847554,42.2678480618,245,27.8980961286,14.6607,4.25647547442,58.2687766384,245,58.2687766384
-14.6393,48.1325,0.0,47.6971001117,14.5393763214,14.5393,54.7138,0.294855,0.167065248647,0.997675,24.7748192473,14.5394311308,37.627054528,43.6635092087,246,29.6785086357,14.5393,4.47159055326,47.6971001117,246,47.6971001117
-14.5896,48.2187,0.0,44.9893615935,14.4908217747,14.49,54.8082,0.341363,0.183036039535,0.995627,24.7804419773,14.4910062418,37.1546688204,42.9042105259,247,33.805463978,14.49,2.7514396131,44.9893615935,247,44.9893615935
-14.4816,48.278,0.0,54.4233975402,14.388197421,14.3878,54.8923,0.34567,0.172922780838,0.990493,25.2504002594,14.3883574691,38.0174304126,41.1566674856,248,34.094345076,14.3878,2.21086318212,54.4233975402,248,54.4233975402
-14.4303,48.3967,0.0,36.3963774296,14.3396802904,14.3395,54.9746,0.216732,0.15361082224,0.996164,23.0554831345,14.33996083,34.2464689255,41.1341299974,249,30.083047245,14.3395,3.3855684317,36.3963774296,249,36.3963774296
-14.4309,48.4422,0.0,40.8933594289,14.3304648321,14.3299,55.048,0.180277,0.155868425857,0.997815,22.4371198719,14.3305572018,32.1172478988,34.1269553603,250,30.2199856669,14.3299,1.11276529971,40.8933594289,250,40.8933594289
-14.335,48.4985,0.0,44.2917728262,14.2275873455,14.2274,55.1688,0.242478,0.166350260582,0.997607,23.8493933906,14.2277104291,33.8009833452,37.175773852,251,30.3455547862,14.2274,2.10280217122,44.2917728262,251,44.2917728262
-14.2873,48.582,0.0,45.8827907406,14.1811062728,14.1806,55.3008,0.38383,0.195281420292,0.997492,21.9183990993,14.1812674179,31.3091675021,39.0947340018,252,27.12833176,14.1806,3.74785062573,45.8827907406,252,45.8827907406
-14.3166,48.6693,0.0,40.4880129134,14.209436557,14.2095,55.4087,0.324437,0.174485253934,0.996456,25.5377876043,14.2096794953,39.5001015886,43.7288772105,253,37.3779450852,14.2095,1.8340600219,40.4880129134,253,40.4880129134
-14.0724,48.7151,0.0,54.8963350367,13.9649608277,13.9641,55.4894,0.31319,0.171323561637,0.997466,19.433814932,13.9652281617,25.1791824446,29.3753454194,254,22.175132293,13.9641,2.36634883447,54.8963350367,254,54.8963350367
-14.0819,48.8231,0.0,46.9637569766,13.9832822192,13.983,55.5472,0.223845,0.153105205484,0.984039,26.5196616236,13.9834390018,42.8432185263,49.447468735,255,29.7008053376,13.983,6.82020446889,46.9637569766,255,46.9637569766
-14.1271,48.921,0.0,40.2453149968,14.0274775399,14.0276,55.6321,0.271517,0.170352245947,0.996318,26.477200576,14.0276631132,46.8456033054,49.3539183799,256,44.7195124174,14.0276,1.31143129925,40.2453149968,256,40.2453149968
-14.0009,48.98,0.0,56.5742457212,13.9011832104,13.9005,55.7436,0.245008,0.164999057113,0.99677,27.7307153467,13.9013432265,46.9947876135,48.3859975203,257,45.6508631108,13.9005,0.881888745443,56.5742457212,257,56.5742457212
-13.8789,49.0204,0.0,52.6831201182,13.7837707155,13.7836,55.8403,0.303251,0.171522292265,0.997165,27.9431757178,13.7839846805,47.9673131389,51.1671055238,258,46.3649663723,13.7836,1.37231451901,52.6831201182,258,52.6831201182
-13.8771,49.0597,0.0,55.688715243,13.7727106528,13.7721,55.9306,0.237681,0.157803303014,0.997396,26.9751249903,13.7729482109,46.9427608412,51.7236398385,259,44.8721820876,13.7721,2.11952047557,55.688715243,259,55.688715243
-13.9026,49.1422,0.0,60.7436152403,13.7950615081,13.7947,56.0065,0.205217,0.1562207009,0.997969,26.7743962376,13.7952283412,46.9247176156,48.6996509856,260,45.8254303865,13.7947,0.747671075474,60.7436152403,260,60.7436152403
-13.7642,49.1824,0.0,45.0041544834,13.6541211104,13.6537,56.0708,0.295096,0.17123344609,0.997594,28.7725514852,13.6542934572,47.9425640956,49.0886912636,261,45.3749209756,13.6537,1.11484814087,45.0041544834,261,45.0041544834
-13.7251,49.3192,0.0,44.3919036536,13.6056006636,13.6055,56.1357,0.143118,0.139949524822,0.99767,28.8664233931,13.6056484549,48.3678303514,49.6730081454,262,47.313728292,13.6055,0.695306628124,44.3919036536,262,44.3919036536
-13.7033,49.3533,0.0,46.2221987653,13.5785166575,13.5782,56.2274,0.314397,0.16714010086,0.997573,28.5463071017,13.5786294254,48.8153227263,49.5279318435,263,47.6730784373,13.5782,0.598003406926,46.2221987653,263,46.2221987653
-13.6163,49.4808,0.0,49.5840294285,13.5041036043,13.5036,56.3169,0.215551,0.15794023798,0.996875,27.86430956,13.5041533894,47.2767871401,48.5788533602,264,46.0043209895,13.5036,0.892430337005,49.5840294285,264,49.5840294285
-13.6259,49.53,0.0,51.1072877028,13.5124048337,13.5124,56.3947,0.206956,0.154088682204,0.997934,26.8596656898,13.5128028217,45.1698509213,46.5541384152,265,42.7825251537,13.5124,1.25983072342,51.1072877028,265,51.1072877028
-13.5664,49.6163,0.0,44.85458934,13.4558499131,13.4554,56.478,0.25061,0.156369003157,0.997104,27.7827985562,13.4560106292,51.6519531309,55.2281398852,266,47.334012473,13.4554,2.51514752526,44.85458934,266,44.85458934
-13.6036,49.6706,0.0,49.5831711647,13.486222377,13.4861,56.547,0.146766,0.140437141035,0.995533,28.6755173544,13.4863169847,53.9995962205,58.5326406245,267,51.8438308526,13.4861,2.20599550439,49.5831711647,267,49.5831711647
-13.5126,49.6677,0.0,46.2769880839,13.4120582052,13.4118,56.6224,0.150284,0.140026495953,0.996514,27.2195439226,13.4121948597,46.9866831461,48.5799439579,268,45.2118893324,13.4118,1.12856265571,46.2769880839,268,46.2769880839
-13.4387,49.7746,0.0,50.1115365732,13.336712226,13.3359,56.773,0.338406,0.172990841042,0.997663,27.6744484986,13.337024717,48.5843681262,49.8571306936,269,46.7800222474,13.3359,0.952177846453,50.1115365732,269,50.1115365732
-13.4457,49.8542,0.0,47.252669421,13.3416130177,13.3415,56.8404,0.254149,0.153810265033,0.996432,25.0475023197,13.3418701022,45.548926747,47.8653948251,270,43.3647332098,13.3415,1.57184590802,47.252669421,270,47.252669421
-13.3087,49.9045,0.0,50.6719823635,13.2118645015,13.2115,56.9851,0.281796,0.158594868657,0.997137,28.418280666,13.2119884371,50.1396228852,52.7190260584,271,47.2971790012,13.2115,1.91728707582,50.6719823635,271,50.6719823635
-13.2648,49.9462,0.0,50.668691517,13.1742578893,13.1742,57.0265,0.159068,0.139368204978,0.996559,26.9756588281,13.174308652,46.6181450429,50.6645540905,272,42.3515035295,13.1742,2.79034408895,50.668691517,272,50.668691517
-13.3003,50.0092,0.0,43.7087449886,13.2165645436,13.2161,57.1229,0.185676,0.14512087492,0.996349,25.1527893657,13.2166462385,48.3636798429,59.9644306662,273,38.513858629,13.2161,8.8391646557,43.7087449886,273,43.7087449886
-13.1435,50.0465,0.0,46.4558068584,13.0592073217,13.0592,57.2089,0.156082,0.139628709998,0.998003,27.5275060698,13.0593557555,46.8712148394,49.692638433,274,45.0049834015,13.0592,1.39079554069,46.4558068584,274,46.4558068584
-13.151,50.1513,0.0,58.782349958,13.0587395662,13.0585,57.3173,0.255167,0.160333569274,0.997446,26.319001291,13.0588904836,46.299484795,48.489680873,275,40.5962727215,13.0585,2.24351853557,58.782349958,275,58.782349958
-13.0279,50.2366,0.0,52.0074382071,12.9410851388,12.9406,57.425,0.159244,0.142996036026,0.997346,28.4876330384,12.9411474539,51.9301979462,56.075268078,276,49.9304827535,12.9406,1.63395588765,52.0074382071,276,52.0074382071
-12.9571,50.2777,0.0,48.1249964961,12.861625794,12.8615,57.4906,0.236391,0.152952225002,0.966516,27.8026090007,12.8617482523,44.9692468267,47.5544208155,277,37.4302773125,12.8615,2.66016347735,48.1249964961,277,48.1249964961
-12.9686,50.4029,0.0,36.8872505154,12.8776731481,12.8775,57.5667,0.180921,0.145520614982,0.996821,28.6405329704,12.8777821627,52.0326757602,56.4776393983,278,49.3440132414,12.8775,2.26475908083,36.8872505154,278,36.8872505154
-12.9316,50.4762,0.0,47.2514268866,12.839981806,12.8397,57.6484,0.235782,0.149148874412,0.997273,28.7797841977,12.8401431816,51.2086931458,53.0435712117,279,50.0285114617,12.8397,0.963400869902,47.2514268866,279,47.2514268866
-12.8492,50.6084,0.0,52.7608994569,12.7602999078,12.7604,57.6971,0.100333,0.12279057825,0.998287,26.9966294987,12.7603899867,47.800031166,50.5176304707,280,46.2737630205,12.7604,1.43482048345,52.7608994569,280,52.7608994569
-12.8157,50.6645,0.0,61.2042660289,12.7343208275,12.734,57.7532,0.156578,0.145049673622,0.996795,28.0213666094,12.7344980859,44.2481827186,49.0984848686,281,39.4305830295,12.734,2.71434225262,61.2042660289,281,61.2042660289
-12.7411,50.7557,0.0,51.4042735455,12.6565312261,12.6562,57.8165,0.179784,0.142145087863,0.997348,28.3013644986,12.6566260263,51.0517256548,52.1868593524,282,49.702714255,12.6562,0.777941143342,51.4042735455,282,51.4042735455
-12.6473,50.7972,0.0,58.890547256,12.5544983918,12.5539,57.8643,0.26517,0.159630510544,0.997956,29.0263829585,12.5547021949,49.7933489127,56.3028606838,283,47.7253805227,12.5539,2.5546070976,58.890547256,283,58.890547256
-12.5928,50.8417,0.0,49.6074728519,12.5008704538,12.5007,57.934,0.139928,0.136398145546,0.99682,28.1777436112,12.5009834252,49.3807778975,51.6240402245,284,45.7364972072,12.5007,1.59559057174,49.6074728519,284,49.6074728519
-12.6621,50.9291,0.0,48.2114538142,12.5686915221,12.5683,57.9995,0.201248,0.144703443893,0.998432,27.1344916763,12.5688940851,46.109624872,47.7953778475,285,44.9855089459,12.5683,0.901535879612,48.2114538142,285,48.2114538142
-12.5554,50.9941,0.0,46.5223737221,12.4650443591,12.4644,58.024,0.202811,0.152498047906,0.997582,28.613935932,12.4652821731,50.727203212,52.2358930386,286,48.6246979308,12.4644,1.07620803036,46.5223737221,286,46.5223737221
-12.5079,51.0356,0.0,42.5453713929,12.4274779223,12.4276,58.1062,0.135923,0.133772254845,0.997852,28.6772206599,12.4276244757,45.3366051132,49.0810725089,287,42.7388110431,12.4276,1.62738644107,42.5453713929,287,42.5453713929
-12.4308,51.0718,0.0,46.6631283318,12.3401264595,12.3394,58.2196,0.29063,0.168828455101,0.991557,27.4916358425,12.3403087987,46.5297120594,56.007608555,288,40.1597718286,12.3394,4.14312414573,46.6631283318,288,46.6631283318
-12.4305,51.1624,0.0,49.9528206871,12.3420303396,12.3416,58.2319,0.237746,0.152032670382,0.987879,27.8170418181,12.3421764167,44.7777442039,46.4143177552,289,42.8010309201,12.3416,1.06463278738,49.9528206871,289,49.9528206871
-12.3683,51.1884,0.0,45.633694772,12.2811149484,12.2811,58.2789,0.172007,0.136161024518,0.990108,27.3278043639,12.2813709448,40.9371930117,43.2072335174,290,37.2404022563,12.2811,1.64834914611,45.633694772,290,45.633694772
-12.2921,51.2711,0.0,60.0917152856,12.1983018787,12.1981,58.3268,0.271798,0.156321292528,0.98927,25.4838460953,12.1984012174,49.4453154947,52.6565490049,291,44.4284632285,12.1981,2.61431511056,60.0917152856,291,60.0917152856
-12.1814,51.2906,0.0,47.6444747664,12.0863793337,12.0864,58.4097,0.163671,0.141351844288,0.981619,25.7198717047,12.0865451495,40.3205647331,45.4087626177,292,35.1876085033,12.0864,3.59430355189,47.6444747664,292,47.6444747664
-12.2113,51.3113,0.0,42.6751836069,12.1279291213,12.1277,58.459,0.173502,0.138197296213,0.990596,28.2988494031,12.1280116883,43.2605681727,49.515317204,293,34.4103512566,12.1277,4.10630818247,42.6751836069,293,42.6751836069
-12.2165,51.3729,0.0,46.9791841046,12.1293578326,12.1291,58.5302,0.148763,0.140578227854,0.976976,24.8587670946,12.1294574681,45.8299199462,52.1560458587,294,36.1918909649,12.1291,4.49061341617,46.9791841046,294,46.9791841046
