AverageAbsQYDiff,AverageAbsY,AverageEsReturn,MinReturn,AverageAction,MaxEsReturn,AveragePolicySurr,Iteration,AverageY,AverageDiscountedReturn,MinEsReturn,QFunRegParamNorm,MaxReturn,Epoch,AverageReturn,StdEsReturn,AverageQ,AverageAbsQ,AverageQLoss,PolicyRegParamNorm,StdReturn
0.11759014893,3.45040735934,245.583502357,300.005586452,0.710961,344.643000243,-3.65125,30,3.44997257164,147.895305898,35.1564658062,36.7121,350.411916397,30,318.947980005,97.3798566168,3.44909,3.4506,0.0637027,52.0678,9.65845325905
0.121184170277,3.64656819565,188.89711838,317.846570794,0.579391,346.244106023,-3.86177,31,3.64614479086,157.540493521,65.5407185985,37.4034,340.850736901,31,329.824265785,92.2044783672,3.64505,3.64669,0.0635805,53.0858,6.55108970997
0.130856787995,3.87753989965,200.45091456,264.889356982,0.587008,308.274498132,-4.09087,32,3.87711881715,145.381696781,49.6425918319,38.1246,295.498053884,32,283.682730617,98.6906386608,3.87599,3.87757,0.0772289,53.9613,7.19821308831
0.141644473332,4.07626814123,238.015418463,237.281901342,0.683271,285.212175702,-4.28849,33,4.07587654033,141.046489996,94.7855931756,38.8429,256.990984672,33,246.739281613,56.6366152666,4.07461,4.07669,0.0939241,54.9026,4.04310893184
0.138722377092,4.28920808193,197.574408708,291.019969303,0.747598,325.272686193,-4.51172,34,4.28876658459,162.537623032,43.5283349127,39.469,372.420330137,34,343.524832485,104.045506436,4.28769,4.28957,0.095201,55.8238,17.0978147312
0.146041176228,4.50982825352,169.344786511,284.965884433,0.787877,343.561129135,-4.73061,35,4.50937065589,155.615600952,24.0013573843,40.1313,311.182095124,35,297.260241185,118.606618497,4.50799,4.51008,0.103801,56.6957,5.2813585132
0.154322674554,4.73538062139,255.038899088,324.391026352,0.82661,403.550458059,-4.95669,36,4.73491101585,169.76640554,79.2941020756,40.8666,356.584845012,36,339.447047021,103.603413568,4.73383,4.73589,0.118632,57.2377,7.35180143347
0.160000273527,4.94539291042,244.320257561,358.836120086,0.722668,490.507346122,-5.1634,37,4.94494574868,182.31483184,42.4347307225,41.555,585.678345047,37,384.94573681,172.172901226,4.94345,4.9454,0.12766,57.9829,25.7766952306
0.163495868853,5.18101905272,169.266211672,311.266116357,0.694166,395.348755782,-5.40562,38,5.18060181406,175.367402802,13.9442727197,42.2205,385.055313015,38,357.1325579,144.051049893,5.17902,5.1813,0.136524,58.6245,16.846809433
0.166918957071,5.37034035728,276.225015442,366.867782918,0.714268,412.363205441,-5.60241,39,5.37001665032,180.040708479,8.6228705947,42.8724,400.393221616,39,384.211313867,123.703614576,5.36916,5.37204,0.146967,59.3855,9.0923498673
0.170492447604,5.62024192599,298.425871945,356.10990708,0.73929,421.223818606,-5.85168,40,5.61990956939,186.649898523,107.946347842,43.4697,536.214338726,40,417.10343262,102.87271879,5.61886,5.62147,0.153521,60.1174,57.4198400063
0.181775647891,5.82779506344,243.94537008,190.144116796,0.716541,403.513435309,-6.05754,41,5.82734973893,157.42344402,55.7472923092,44.1527,335.265282903,41,297.547253911,134.428146711,5.82564,5.82841,0.17728,60.8821,32.4748169487
0.178682922955,6.05256622681,242.639206148,298.992659379,0.72911,388.292880684,-6.28908,42,6.05222778951,163.577830716,63.0008925938,44.7566,358.237321221,42,321.231805656,94.1731585992,6.05101,6.05408,0.168317,61.6224,11.4586335605
0.187057092443,6.26899040117,241.459570745,328.427558621,0.780392,398.774304599,-6.49595,43,6.26860194021,176.66426354,25.9289394588,45.3653,385.577974593,43,365.789981541,134.135543964,6.26752,6.27027,0.192339,62.4838,13.9935652566
0.191056726649,6.46105906921,303.860735902,322.804063316,0.715359,367.558530547,-6.69853,44,6.4607822226,167.81157378,102.704245255,46.0117,364.99885133,44,344.987099315,78.6189098614,6.45932,6.46235,0.187255,63.1641,9.31924553532
0.207497067009,6.69514524594,211.939497742,301.295682924,0.788747,357.400743406,-6.93165,45,6.69482399595,169.772161064,74.9413275662,46.5945,608.45259363,45,369.276445971,99.2107573847,6.6934,6.69646,0.217175,63.8774,53.1147668864
0.20085327892,6.90116224296,303.117731992,202.201086201,0.849514,538.271260461,-7.14316,46,6.9008163076,152.126799302,79.5575213257,47.2381,378.15604481,46,289.195076512,122.500871613,6.89823,6.90147,0.198872,64.4924,54.6461791476
0.216604906086,7.13685202966,203.508829407,267.356250903,0.837166,348.614740214,-7.37987,47,7.13660137634,174.004806024,33.7748705721,47.8371,488.72328651,47,372.034581253,96.0522134591,7.13514,7.13854,0.244979,65.2313,43.6592362139
0.215920931468,7.33446412439,218.716549371,308.243486084,0.828304,377.891964656,-7.58371,48,7.33416741168,175.540587636,14.5808263924,48.4606,489.615498606,48,375.135276493,117.138615739,7.3326,7.33562,0.235714,65.8572,40.134512064
0.228538616976,7.56058023833,219.608058682,242.178900246,0.847104,410.987809732,-7.81754,49,7.56028397377,173.797445589,49.0959241423,49.0256,487.218409251,49,373.7236774,131.223034035,7.55929,7.56252,0.281324,66.4449,62.4736292178
0.232376930806,7.78160509613,256.337359072,249.621396233,0.836625,435.826151167,-8.05782,50,7.78136256274,150.131351167,39.6435385839,49.5921,344.929673718,50,293.431074266,131.550513085,7.78013,7.78363,0.303418,66.9871,21.8469149251
0.240941111713,8.01234970448,238.573621771,270.081792784,0.919587,365.401316475,-8.29426,51,8.01209439516,163.164123339,46.3644410376,50.2326,347.26596676,51,315.577218454,85.2712294378,8.01011,8.01375,0.309476,67.4899,14.403678821
0.241291159011,8.248280008,187.318660481,211.449623182,0.872889,335.081533136,-8.54035,52,8.24799985017,160.270532423,19.6863728198,50.8009,437.486637707,52,320.185276971,107.542277531,8.24596,8.24965,0.308871,67.9296,39.6809307082
0.25169827799,8.48189285581,266.189868079,204.747173478,0.868087,349.333308645,-8.7792,53,8.48161218115,143.363093166,22.3925052421,51.3888,294.824539768,53,257.992658025,97.8713737059,8.47982,8.48391,0.312274,68.3656,22.5867183885
0.268125424114,8.73158173183,258.129487848,280.325136663,0.84918,362.85386429,-9.06082,54,8.73133444946,165.962550485,56.5504995878,51.9135,395.989100186,54,339.902909043,99.9431243155,8.72953,8.73384,0.368632,68.8003,20.7589742058
0.27017086854,9.00357143579,201.446803001,169.175136977,0.85526,295.04023832,-9.32821,55,9.00331483676,141.909203007,47.4971108023,52.4355,312.658388363,55,256.593373284,80.2558350497,9.00053,9.00497,0.366646,69.3056,32.3952134126
0.271774054717,9.27759005215,184.93382386,240.281069041,0.862891,293.978345881,-9.61035,56,9.27726176315,154.94241584,7.55541038309,52.9479,321.832370038,56,294.845796878,94.0995504224,9.27548,9.27927,0.372131,69.738,16.8211348528
0.298125168502,9.48151745539,251.381765638,232.180432619,0.808131,294.366388476,-9.81769,57,9.48125248281,140.734434836,166.765391805,53.5605,265.321412524,57,250.721110565,35.6782609284,9.47939,9.4847,0.43478,70.2711,6.24603729245
0.289991238112,9.77494644854,234.523549926,256.614655347,0.798466,279.242575367,-10.0955,58,9.77449411236,149.08181768,143.144444452,54.062,280.829459242,58,266.958914312,40.5502921138,9.77265,9.77714,0.426324,70.567,5.72734718194
