MaxReturn,AverageEsReturn,PolicyRegParamNorm,QFunRegParamNorm,Epoch,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsY,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageQ,AverageAbsQYDiff,AverageQLoss,MinEsReturn,AverageAbsQ,AverageAction,AverageY,StdReturn,Iteration
2132.92444804,1080.18049175,148.206,152.21,2124,1080.18049175,1899.72053345,0.0,21.0039754354,167.443840231,1659.7076582,-21.0336,20.9705,0.265799186011,0.551238,1080.18049175,21.0043,0.999865,20.9700622277,136.403504199,2124
2236.16316916,897.56594839,148.254,152.216,2125,897.56594839,2040.94976252,0.0,20.8571245242,170.010426564,1903.73899078,-20.8889,20.8309,0.275752259579,0.711041,897.56594839,20.8565,0.999901,20.8314159605,108.697971572,2125
2736.83059783,890.21539137,148.271,152.209,2126,890.21539137,2568.34720537,0.0,20.8098389641,199.72212211,2222.71041136,-20.8618,20.777,0.256286287025,0.526902,890.21539137,20.8106,0.999929,20.7762747543,165.019553384,2126
2830.33327967,1462.09833714,148.286,152.246,2127,1462.09833714,2662.74286063,0.0,20.7752029185,224.345485602,2529.64814557,-20.8239,20.7347,0.243693750381,0.390295,1462.09833714,20.7741,0.999948,20.7358380018,89.8315147023,2127
2958.59095334,1292.13648064,148.272,152.228,2128,1292.13648064,2676.91339387,0.0,20.8043327884,206.634443801,2473.17351027,-20.8758,20.7707,0.248902298443,0.472182,1292.13648064,20.804,0.999987,20.7707797688,176.304634327,2128
2595.19261496,1571.42991642,148.207,152.275,2129,1571.42991642,2467.55714513,0.0,20.8364135753,194.810090853,2283.06586889,-20.9102,20.8039,0.245885387365,0.462433,1571.42991642,20.8372,0.999935,20.8031222258,92.7622929779,2129
2687.09314078,1291.81702667,148.293,152.299,2130,1291.81702667,2572.01682051,0.0,20.8120651454,205.478153066,2435.57948428,-20.8935,20.7833,0.245867399925,0.556004,1291.81702667,20.811,0.999894,20.7842953606,74.8260165338,2130
2646.3466306,1313.42911959,148.312,152.248,2131,1313.42911959,2470.34306484,0.0,20.8841876608,201.234834341,2288.86047229,-20.9731,20.8557,0.236824455655,0.437704,1313.42911959,20.884,0.999942,20.8556163501,116.986019776,2131
2713.58859836,1333.38664231,148.322,152.284,2132,1333.38664231,2528.54011655,0.0,20.919317229,200.323076806,2266.8049471,-20.9967,20.8837,0.232758550298,0.416785,1333.38664231,20.9187,0.999941,20.8841249792,135.998266606,2132
2960.53445337,1154.14122704,148.302,152.282,2133,1154.14122704,2691.04708466,0.0,20.8557816371,206.730514085,2404.62192933,-20.933,20.8231,0.2397398462,0.552363,1154.14122704,20.8555,0.99991,20.8233531964,137.979945094,2133
2697.98811425,1167.95036907,148.389,152.332,2134,1167.95036907,2554.83519314,0.0,20.9076110416,198.354293365,2278.9503984,-20.9723,20.8735,0.241660016902,0.519296,1167.95036907,20.9078,0.99993,20.8733137335,140.769158782,2134
2797.37591986,1431.9937385,148.396,152.376,2135,1431.9937385,2693.30116074,0.0,20.9074708626,219.689271539,2524.17081432,-20.977,20.8729,0.244633429084,0.573997,1431.9937385,20.9069,0.999937,20.8735330194,85.0866577104,2135
3073.59521836,1315.70653668,148.374,152.375,2136,1315.70653668,2737.20836129,0.0,20.8535622226,215.934268214,2575.57476982,-20.9246,20.8165,0.234174371676,0.427156,1315.70653668,20.8536,0.999912,20.8162658019,151.514042422,2136
2865.17193108,1248.13232449,148.402,152.423,2137,1248.13232449,2611.76789773,0.0,20.893892402,205.491364767,2437.93410175,-20.9548,20.8546,0.238073194517,0.438114,1248.13232449,20.8936,0.999878,20.854845086,125.937298991,2137
2850.73232134,1272.10688227,148.472,152.45,2138,1272.10688227,2591.44985756,0.0,20.8237122203,203.678794123,2353.8925648,-20.8929,20.7947,0.237755856962,0.483228,1272.10688227,20.8239,0.999909,20.7944710031,158.711555335,2138
2479.16028465,1263.45972992,148.478,152.448,2139,1263.45972992,2239.89655381,0.0,20.8781981555,188.425270679,1949.53992524,-20.9411,20.8465,0.237769383508,0.428102,1263.45972992,20.8774,0.999942,20.8472559379,144.184477602,2139
2311.01409885,1106.43000457,148.447,152.515,2140,1106.43000457,2116.2168072,0.0,20.8323446141,175.347125451,1937.44344432,-20.8885,20.8005,0.244916037804,0.513219,1106.43000457,20.8328,0.999838,20.8000508691,128.682760383,2140
2461.32288295,907.06611701,148.517,152.535,2141,907.06611701,2192.26677212,0.0,20.7977076963,176.085574919,1967.63604448,-20.8459,20.7672,0.242307644504,0.389108,907.06611701,20.798,0.999903,20.7668339893,153.725559202,2141
2469.88876541,942.147303432,148.581,152.573,2142,942.147303432,2120.34416426,0.0,20.7294206529,159.142780742,1800.37631785,-20.7762,20.6935,0.254611954011,0.533884,942.147303432,20.729,0.999918,20.6939671007,194.150977134,2142
2854.32904573,1055.56992604,148.627,152.559,2143,1055.56992604,2595.22287925,0.0,20.7893107724,204.492502163,2340.47640967,-20.8429,20.7555,0.273649105299,0.75727,1055.56992604,20.7888,0.999893,20.7558387972,133.214171156,2143
2831.06396185,1331.69047041,148.591,152.591,2144,1331.69047041,2611.47503542,0.0,20.7506245284,205.392947393,2483.24688245,-20.8175,20.7185,0.260505250917,0.59268,1331.69047041,20.7508,0.999913,20.7182650635,90.0079888134,2144
2615.2589784,1328.20320219,148.567,152.628,2145,1328.20320219,2443.16772022,0.0,20.786650913,207.40436085,1504.56699181,-20.8594,20.7573,0.240552858533,0.426173,1328.20320219,20.7867,0.99993,20.7572703949,315.82289022,2145
2937.48309471,793.683031399,148.535,152.626,2146,793.683031399,2803.10884735,0.0,20.7258889077,221.667317758,2661.96689021,-20.7942,20.6962,0.233749906897,0.445165,793.683031399,20.7253,0.999904,20.696857181,85.7410843937,2146
2894.47977977,1054.59657799,148.52,152.72,2147,1054.59657799,2746.82473149,0.0,20.7139718481,230.44624028,2596.72613911,-20.7892,20.6821,0.233964593727,0.433871,1054.59657799,20.7146,0.99994,20.6815001113,102.388958601,2147
3125.08458787,710.114003711,148.567,152.699,2148,710.114003711,2835.15144288,0.0,20.7141235811,218.332782844,2486.56553785,-20.7957,20.6852,0.23797634624,0.510782,710.114003711,20.7143,0.999858,20.6849949713,175.104602038,2148
2829.77364622,1419.17660834,148.522,152.703,2149,1419.17660834,2677.76229253,0.0,20.7215580503,220.558652739,2526.68440284,-20.801,20.6904,0.240223768889,0.469804,1419.17660834,20.7212,0.999843,20.6906345025,98.3963189094,2149
3163.36853264,1480.22449126,148.631,152.722,2150,1480.22449126,2926.79539059,0.0,20.6462630079,234.337102617,2796.96183619,-20.7383,20.6194,0.237039362586,0.504675,1480.22449126,20.646,0.999922,20.6194864673,109.087512452,2150
3181.64854072,1473.13043501,148.716,152.749,2151,1473.13043501,2804.59402099,0.0,20.7296964227,226.959770192,2624.32013687,-20.8212,20.7013,0.245955569723,0.570931,1473.13043501,20.7298,0.999876,20.7011102409,176.781933972,2151
2977.46100444,1651.75402359,148.727,152.747,2152,1651.75402359,2567.09270482,0.0,20.7390646925,212.119095121,578.919673172,-20.8257,20.7101,0.240016477873,0.524938,1651.75402359,20.7378,0.999955,20.7112035432,670.480626607,2152
2878.56540903,1445.8671897,148.744,152.81,2153,1445.8671897,2715.79768006,0.0,20.6980165831,214.057960077,2506.27808496,-20.7768,20.6696,0.252195379238,0.614688,1445.8671897,20.6984,0.999955,20.6691484085,127.184836017,2153
3000.93414918,1653.17190811,148.801,152.85,2154,1653.17190811,2859.5737675,0.0,20.6331534659,221.285591377,2716.1280338,-20.7205,20.6075,0.257375908038,0.678387,1653.17190811,20.6331,0.999925,20.6074992498,86.7158954093,2154
3114.46788863,1427.20134811,148.856,152.886,2155,1427.20134811,2976.3860276,0.0,20.7019700912,233.319443742,2818.64559988,-20.7957,20.6768,0.265253762652,0.758319,1427.20134811,20.7012,0.999951,20.6775128972,80.2918416356,2155
3189.41960431,1863.50721891,148.883,152.864,2156,1863.50721891,2998.31218186,0.0,20.7746402967,232.845995147,2846.51707285,-20.8704,20.7523,0.251400381465,0.538696,1863.50721891,20.775,0.999955,20.7519784216,110.235446941,2156
3039.46010148,1647.18957363,148.847,152.926,2157,1647.18957363,2840.1120385,0.0,20.7245261669,229.972021911,2554.76205413,-20.8238,20.7024,0.247864180846,0.505644,1647.18957363,20.724,0.99995,20.7029559091,160.954970429,2157
3281.29043255,1848.0787054,148.844,152.951,2158,1848.0787054,2973.94860065,0.0,20.7627866919,238.049624072,2698.36781494,-20.858,20.7374,0.256275712499,0.608346,1848.0787054,20.762,0.999946,20.7382625844,168.694616092,2158
3112.57559988,1399.09301184,148.885,153.014,2159,1399.09301184,2833.66492525,0.0,20.7745290268,228.222063889,2687.42010099,-20.8703,20.7467,0.250943107835,0.553138,1399.09301184,20.7749,0.999948,20.7463149762,112.279330376,2159
2920.19572146,1403.7107654,148.915,153.015,2160,1403.7107654,2811.29563761,0.0,20.7459041547,229.802375184,2683.38313094,-20.8368,20.7241,0.245761376279,0.473531,1403.7107654,20.7454,0.999953,20.7244713226,76.590090999,2160
3050.66215544,1690.77053861,148.935,153.058,2161,1690.77053861,2870.34999709,0.0,20.7758873594,228.171456499,2587.55330331,-20.8716,20.7522,0.24524280944,0.508675,1690.77053861,20.7756,0.999948,20.7524601331,124.440817625,2161
3172.03328854,1457.3230412,148.999,153.071,2162,1457.3230412,3015.54117181,0.0,20.8420198663,236.681596933,2862.54219609,-20.9476,20.8193,0.246235332513,0.538273,1457.3230412,20.8414,0.999917,20.8199142917,107.357734359,2162
2189.39903183,1730.02360353,149.071,153.105,2163,1730.02360353,1911.99606186,0.0,20.8205348483,154.292644989,1751.04624966,-20.9152,20.7982,0.242011822493,0.478486,1730.02360353,20.82,0.999911,20.7986643308,130.113041816,2163
2156.78753638,717.212624997,149.049,153.075,2164,717.212624997,1926.47487459,0.0,20.7848236185,154.896586907,1749.24390975,-20.8757,20.7601,0.258556659316,0.643493,717.212624997,20.7844,0.999901,20.7604781865,133.381270351,2164
2051.92763754,1155.27100509,149.136,153.131,2165,1155.27100509,1894.8033425,0.0,20.7748802982,155.312073731,1694.77462218,-20.8648,20.7551,0.254159545765,0.522786,1155.27100509,20.7752,0.999905,20.7549034526,112.466262891,2165
2901.1006343,1201.34683955,149.149,153.118,2166,1201.34683955,2401.84305477,0.0,20.7827418165,190.935959427,555.148915312,-20.8793,20.7617,0.250141122431,0.502111,1201.34683955,20.782,0.99986,20.7622382455,639.175014004,2166
3139.8421462,1613.98407243,149.044,153.152,2167,1613.98407243,2655.66410914,0.0,20.8201980817,208.412713938,1458.13609573,-20.9163,20.7983,0.236676740059,0.376165,1613.98407243,20.8195,0.999872,20.7989049506,426.83365846,2167
3249.47512352,598.748317687,149.038,153.172,2168,598.748317687,3006.46683276,0.0,20.8006303039,230.76332617,2828.60562258,-20.8904,20.7794,0.253826813554,0.584604,598.748317687,20.8012,0.999948,20.7787042734,117.099210872,2168
3117.78199304,1094.95718157,149.006,153.23,2169,1094.95718157,2805.56832064,0.0,20.8184209358,233.016792905,1952.60584016,-20.9094,20.7965,0.25155712159,0.553868,1094.95718157,20.8174,0.99986,20.7974661206,305.987048216,2169
3154.16059831,637.439427091,149.07,153.236,2170,637.439427091,2718.18681383,0.0,20.774780191,220.754058273,1175.33030794,-20.8769,20.7551,0.246750534763,0.5247,637.439427091,20.7753,0.999927,20.7546085523,530.87902932,2170
3083.96889833,1713.78989117,149.054,153.259,2171,1713.78989117,2753.99824378,0.0,20.848442976,215.191331295,2413.20112394,-20.948,20.8285,0.236556348492,0.41573,1713.78989117,20.8473,0.999913,20.8298268537,177.306882268,2171
2951.02633878,1556.55966309,148.998,153.286,2172,1556.55966309,2751.67579799,0.0,20.8148655404,215.049732184,2601.7232785,-20.9301,20.7986,0.242790721904,0.509298,1556.55966309,20.8148,0.999951,20.7986908676,105.388577631,2172
2831.20402466,1667.98083146,149.046,153.285,2173,1667.98083146,2438.67566976,0.0,20.8619012657,209.678111187,1330.17692075,-20.961,20.8442,0.240336690482,0.518666,1667.98083146,20.8627,0.999941,20.8432892764,408.672736038,2173
2905.18632251,1396.42956096,149.051,153.319,2174,1396.42956096,2595.59484335,0.0,20.8853534118,206.40133762,2237.18810199,-20.9908,20.8684,0.240791983725,0.518607,1396.42956096,20.8843,0.999962,20.8694272393,198.210896708,2174
3104.24326935,1400.53951363,149.101,153.354,2175,1400.53951363,2652.69975636,0.0,20.8383350221,206.498455175,2425.6678999,-20.9428,20.8167,0.247264828136,0.548564,1400.53951363,20.8374,0.99991,20.8176499836,193.302603566,2175
3048.96895311,1482.86224224,149.032,153.374,2176,1482.86224224,2659.58873958,0.0,20.8577065492,223.501835275,725.814619827,-20.9564,20.8443,0.243747760902,0.534654,1482.86224224,20.858,0.999923,20.8439563679,660.714179039,2176
3067.63058195,669.668566777,148.977,153.385,2177,669.668566777,2685.24759858,0.0,20.8219328164,218.354717217,2455.6358242,-20.9274,20.8053,0.234470881996,0.41925,669.668566777,20.8215,0.999927,20.8056959326,179.285974186,2177
2722.91364064,804.395257944,149.028,153.438,2178,804.395257944,2473.52542841,0.0,20.8100612584,209.820714883,1994.16107403,-20.898,20.7928,0.247974406245,0.515648,804.395257944,20.8104,0.999963,20.7924788225,193.153588113,2178
2704.40799135,436.203731453,149.07,153.466,2179,436.203731453,2534.95904646,0.0,20.8401828568,212.907987524,2099.65924315,-20.9307,20.8244,0.250849951121,0.565454,436.203731453,20.8401,0.9999,20.8244851269,166.078067796,2179
2487.93526104,1027.98856757,149.081,153.455,2180,1027.98856757,2342.45202108,0.0,20.9100233347,184.930033948,2080.94182496,-20.9933,20.8946,0.244114696172,0.495825,1027.98856757,20.9095,0.9998,20.8949845733,123.567170675,2180
2720.97865078,964.352856595,149.051,153.477,2181,964.352856595,2606.99239935,0.0,20.8594838818,215.775466034,2505.84033041,-20.9466,20.8424,0.236234212347,0.372182,964.352856595,20.8591,0.999931,20.8427533966,88.9149377542,2181
2567.88922208,1172.9641995,149.038,153.482,2182,1172.9641995,2355.23197768,0.0,20.8094471793,202.002607391,2165.12920043,-20.8939,20.7947,0.251937718218,0.568678,1172.9641995,20.8103,0.999794,20.7936975684,117.963012185,2182
2478.87260059,1013.93786307,149.001,153.49,2183,1013.93786307,2257.15662301,0.0,20.79173261,200.263118122,2025.28086952,-20.8666,20.7761,0.254635657177,0.58046,1013.93786307,20.7908,0.999815,20.7768519471,143.459075617,2183
2591.12632849,952.393104685,148.933,153.535,2184,952.393104685,2498.68160538,0.0,20.8915689823,217.636438741,2431.36005678,-20.971,20.8768,0.238493414569,0.433064,952.393104685,20.8915,0.999846,20.8768264749,53.4428601901,2184
2695.4275926,1037.74824871,148.996,153.551,2185,1037.74824871,2569.4669697,0.0,20.8739518157,215.942921075,2381.30918014,-20.9536,20.8616,0.251660223805,0.60771,1037.74824871,20.8736,0.99993,20.8618182508,100.385759918,2185
2355.69150196,999.396856928,149.024,153.573,2186,999.396856928,2063.09230769,0.0,20.8187974393,162.879847783,1172.48796567,-20.8848,20.8027,0.240985447654,0.462598,999.396856928,20.819,0.99987,20.8024647897,341.217064302,2186
2257.04094574,1061.24099343,149.085,153.621,2187,1061.24099343,2080.8829908,0.0,20.8131666753,177.787268769,1925.12921266,-20.8654,20.7988,0.238854572042,0.414967,1061.24099343,20.8129,0.99991,20.7990213325,104.955531111,2187
2014.12035377,566.435233363,149.093,153.641,2188,566.435233363,1733.89574551,0.0,20.6513100944,141.045454491,1430.84868759,-20.7007,20.6367,0.230843299609,0.385385,566.435233363,20.651,0.999836,20.6368856677,154.342084241,2188
2270.53783443,547.426392678,149.131,153.68,2189,547.426392678,2071.11774194,0.0,20.6397264029,153.951463456,1686.48364228,-20.6704,20.6258,0.238245699295,0.510186,547.426392678,20.6399,0.999897,20.6255978307,189.73241112,2189
2235.811446,450.575502915,149.125,153.674,2190,450.575502915,1880.37293557,0.0,20.6418284462,166.202878201,604.569130874,-20.6771,20.627,0.227738763449,0.299826,450.575502915,20.6414,0.999874,20.6272938606,451.065620287,2190
2387.79642292,596.020706061,149.167,153.679,2191,596.020706061,2068.40551404,0.0,20.5250199978,173.308598476,1856.31851211,-20.554,20.51,0.244043745753,0.501051,596.020706061,20.5247,0.999857,20.5102416982,152.011943371,2191
2170.98533586,697.47499175,149.194,153.717,2192,697.47499175,1952.9465101,0.0,20.4868202385,159.69738298,1679.51920587,-20.5194,20.4732,0.245814988628,0.540215,697.47499175,20.4872,0.999892,20.4727963662,126.739346663,2192
2464.41573823,821.928677019,149.219,153.749,2193,821.928677019,2169.27159566,0.0,20.5153672232,189.51556226,1775.43871483,-20.5527,20.5011,0.244904975142,0.517773,821.928677019,20.515,0.999905,20.5014261286,195.197808598,2193
2158.4384489,693.748548517,149.22,153.787,2194,693.748548517,1884.46948182,0.0,20.3899589527,159.943672673,1606.35172816,-20.4319,20.3755,0.242285249404,0.47055,693.748548517,20.3892,0.999946,20.3761867076,164.194536011,2194
1794.41775332,987.783735469,149.197,153.786,2195,987.783735469,1422.6448918,0.0,20.3446533805,127.4633895,727.410597103,-20.3725,20.333,0.240335258686,0.447511,987.783735469,20.3451,0.999884,20.3326114467,328.458871858,2195
1782.18473284,773.545039141,149.245,153.827,2196,773.545039141,1588.12672154,0.0,20.2338012569,127.239310204,1410.02054104,-20.2562,20.2196,0.242184486939,0.524258,773.545039141,20.234,0.999928,20.2194082428,110.935716885,2196
1594.15376138,538.441245416,149.228,153.893,2197,538.441245416,1417.25932373,0.0,20.1976829242,125.72225897,1280.90299916,-20.2029,20.1828,0.252383629122,0.63552,538.441245416,20.1975,0.999914,20.1829239715,100.544218871,2197
1550.27872662,760.167086936,149.237,153.934,2198,760.167086936,1415.51052412,0.0,20.1285120286,127.326188457,1278.0652314,-20.1301,20.1148,0.232038956404,0.463177,760.167086936,20.1286,0.999908,20.114857205,98.5073874724,2198
1532.50673904,498.750156465,149.265,153.936,2199,498.750156465,1265.06688006,0.0,20.0966476168,108.416353775,1053.07165937,-20.1061,20.0848,0.225615778017,0.402032,498.750156465,20.0964,0.999827,20.0848611938,148.255280804,2199
1587.83682905,451.806775282,149.291,153.956,2200,451.806775282,1358.70053057,0.0,19.9344962155,124.432170477,1201.41085027,-19.9283,19.9227,0.229983239073,0.461945,451.806775282,19.9348,0.999853,19.9222810969,109.724784106,2200
1514.04000496,633.643411224,149.302,154.051,2201,633.643411224,1299.8593154,0.0,19.8881994064,108.182919893,1094.61405597,-19.8792,19.8756,0.226718093488,0.418145,633.643411224,19.8885,0.999917,19.8753524955,134.134353004,2201
2110.16497429,504.515415016,149.337,154.048,2202,504.515415016,1923.21450092,0.0,19.7485514847,158.020777277,1703.7496351,-19.7559,19.738,0.244830664608,0.584405,504.515415016,19.7485,0.999877,19.7378596749,110.472864476,2202
1915.41907067,699.863840539,149.421,154.066,2203,699.863840539,1573.62315069,0.0,19.6452228083,125.929301983,1364.56742007,-19.6622,19.6335,0.238251108527,0.523403,699.863840539,19.6455,0.999895,19.6331816112,134.414328512,2203
1949.71381197,775.436531801,149.405,154.111,2204,775.436531801,1705.19890861,0.0,19.5443576949,146.410329188,1293.97300588,-19.5543,19.5332,0.232635311345,0.493569,775.436531801,19.5447,0.999874,19.532833715,168.050490186,2204
1838.71126401,506.854035378,149.391,154.142,2205,506.854035378,1665.22574536,0.0,19.4876558557,143.035652467,1452.17252562,-19.5048,19.4762,0.22894399971,0.507206,506.854035378,19.4873,0.999865,19.47639364,133.962627846,2205
1989.33648222,701.842377864,149.414,154.175,2206,701.842377864,1802.01537806,0.0,19.446450855,152.992755539,1655.75404905,-19.4568,19.4354,0.206133336116,0.281091,701.842377864,19.4469,0.999885,19.4349734647,109.525917778,2206
2227.05454597,689.589079755,149.414,154.229,2207,689.589079755,2086.20877218,0.0,19.3737502061,174.488607661,1951.03769388,-19.3938,19.3632,0.205032301064,0.307056,689.589079755,19.3741,0.99992,19.3629318275,99.1110185846,2207
1729.43437875,863.557648031,149.384,154.239,2208,863.557648031,1562.35832413,0.0,19.3184542954,132.775558429,1379.89955029,-19.3503,19.3059,0.216723348555,0.414705,863.557648031,19.3184,0.999869,19.305834382,119.385024983,2208
1518.99253254,873.792544071,149.363,154.282,2209,873.792544071,1304.1978075,0.0,19.3382003009,116.479183814,1188.06140152,-19.356,19.3272,0.212754325057,0.443406,873.792544071,19.3377,0.999835,19.3276571091,110.317646187,2209
1396.80819307,543.034514214,149.39,154.318,2210,543.034514214,1242.9928151,0.0,19.2270545208,104.714757263,1029.58365984,-19.233,19.2179,0.202293866681,0.4019,543.034514214,19.2281,0.999921,19.2170467954,97.8669101265,2210
1690.10996703,436.186183185,149.458,154.358,2211,436.186183185,1509.43628816,0.0,19.1239561193,124.580490162,1166.31845843,-19.1222,19.1147,0.210425990614,0.500692,436.186183185,19.1232,0.999886,19.1154391839,138.596491135,2211
1793.67366608,647.14804797,149.438,154.413,2212,647.14804797,1683.81251904,0.0,19.0081360591,143.385241547,1535.52913733,-19.0194,18.9998,0.219913291038,0.521774,647.14804797,19.0087,0.999856,18.9991770337,83.8045213261,2212
2253.37172082,716.760877807,149.429,154.465,2213,716.760877807,2113.40805387,0.0,18.9645085497,170.255443565,2007.54937848,-18.9811,18.956,0.207632858566,0.415185,716.760877807,18.9641,0.999894,18.9563689228,76.9575726603,2213
2734.08128958,738.752452473,149.383,154.482,2214,738.752452473,2457.02499456,0.0,18.9193958415,204.920115625,2254.59478074,-18.9549,18.9099,0.203389134178,0.379701,738.752452473,18.92,0.999938,18.9092136762,123.332993375,2214
2712.78041988,990.670985546,149.367,154.477,2215,990.670985546,2546.11926557,0.0,18.8969500093,220.551560863,2459.92119915,-18.9451,18.8882,0.195064875588,0.295424,990.670985546,18.8967,0.999877,18.8883144757,85.9336677105,2215
2518.3732509,853.883315394,149.427,154.498,2216,853.883315394,2382.7450661,0.0,18.8613045861,205.40715077,2165.04855748,-18.9163,18.8516,0.210023340691,0.466362,853.883315394,18.8607,0.999884,18.8521962405,103.272921663,2216
1983.17970986,662.602667807,149.437,154.489,2217,662.602667807,1845.96435247,0.0,18.8315311732,142.029653881,1537.5073393,-18.8847,18.8225,0.195765545081,0.335534,662.602667807,18.8315,0.999848,18.8223526163,135.495061086,2217
2351.54585476,865.535736052,149.492,154.505,2218,865.535736052,2089.94544961,0.0,18.7791369571,181.172602611,1896.07291171,-18.8275,18.7684,0.191928095476,0.35897,865.535736052,18.7792,0.99991,18.7683106698,130.717844384,2218
2249.12552088,729.02403614,149.51,154.517,2219,729.02403614,1948.50002503,0.0,18.7726968411,163.381843247,1801.754452,-18.8216,18.7652,0.190236246361,0.300533,729.02403614,18.7727,0.999925,18.765208657,140.694864974,2219
2285.63003231,511.72774113,149.54,154.567,2220,511.72774113,2142.64030154,0.0,18.7632884251,182.783333796,2025.56507003,-18.8052,18.7556,0.189319624299,0.30094,511.72774113,18.7641,0.999909,18.7547263202,83.3641643355,2220
2559.53208407,989.503628128,149.549,154.619,2221,989.503628128,2383.71190727,0.0,18.7039838383,197.989998508,2278.36646148,-18.7489,18.6954,0.193348546191,0.313382,989.503628128,18.703,0.999936,18.6963063506,93.9337404126,2221
2660.06389525,817.229016145,149.569,154.63,2222,817.229016145,2341.52315412,0.0,18.6599731704,191.693610311,1745.22431543,-18.7131,18.6542,0.208639858228,0.455304,817.229016145,18.6606,0.999873,18.6535864699,236.86622679,2222
2843.02094142,1215.73071695,149.633,154.675,2223,1215.73071695,2707.6282755,0.0,18.618223843,223.714595049,2544.52830332,-18.6813,18.6121,0.20592210168,0.435823,1215.73071695,18.6183,0.999857,18.6120928462,92.4176526058,2223
2980.71148567,1144.60419156,149.65,154.712,2224,1144.60419156,2793.17029369,0.0,18.6599619131,218.886957074,2543.86442223,-18.7286,18.6535,0.212744495485,0.449939,1144.60419156,18.6601,0.999947,18.6531896825,141.218823235,2224
3033.24291028,1165.09597903,149.652,154.761,2225,1165.09597903,2731.94285097,0.0,18.6370319509,211.507012501,2446.72300151,-18.725,18.6304,0.215594545991,0.416464,1165.09597903,18.637,0.999925,18.6304473673,209.980469481,2225
3035.83557973,1419.60211749,149.654,154.783,2226,1419.60211749,2787.71753825,0.0,18.5760727494,217.649415343,2655.02307253,-18.6525,18.5684,0.206988496632,0.402284,1419.60211749,18.5766,0.999868,18.5679628911,114.970148338,2226
3103.14389985,1345.62903814,149.665,154.823,2227,1345.62903814,2859.59862366,0.0,18.6560051056,225.102533009,2695.731489,-18.7415,18.6499,0.202064807363,0.339728,1345.62903814,18.6557,0.999894,18.6501061455,137.286248043,2227
3120.72710593,1406.36920561,149.669,154.841,2228,1406.36920561,2777.44852793,0.0,18.6150952245,209.745712568,2564.318919,-18.7006,18.6081,0.209103712437,0.443305,1406.36920561,18.6156,0.999908,18.6075934625,142.475749144,2228
2808.60536923,443.089375664,149.689,154.845,2229,443.089375664,2466.70007122,0.0,18.6313545145,208.052610964,922.575591327,-18.729,18.624,0.203407086312,0.327748,443.089375664,18.6303,0.999896,18.6249535866,523.30095621,2229
2972.24908911,902.948768012,149.714,154.846,2230,902.948768012,2716.350993,0.0,18.6533996468,219.827770581,2569.54076098,-18.7419,18.6465,0.206328117678,0.332018,902.948768012,18.6534,0.999943,18.6464545354,131.746931527,2230
2728.90623848,754.502537972,149.78,154.858,2231,754.502537972,2212.084426,0.0,18.6435297214,164.876657582,1902.55820134,-18.7367,18.6371,0.206502235966,0.360248,754.502537972,18.6439,0.999908,18.636730472,224.077955896,2231
2265.23049645,1324.33499942,149.79,154.846,2232,1324.33499942,2063.58906973,0.0,18.6121128262,167.740379641,1826.16643184,-18.6954,18.6048,0.219148100192,0.477755,1324.33499942,18.6111,0.999936,18.6057504034,129.402233353,2232
2814.67983925,981.136626104,149.759,154.882,2233,981.136626104,2414.68812225,0.0,18.7214019174,222.874280767,1503.74788783,-18.806,18.7161,0.208136947479,0.319433,981.136626104,18.7218,0.999946,18.7157370822,373.286258028,2233
2660.38862553,1385.14934957,149.84,154.893,2234,1385.14934957,2151.38350795,0.0,18.7163762614,188.932042795,982.821886083,-18.8064,18.7101,0.210139610209,0.356715,1385.14934957,18.7174,0.999925,18.7090416513,454.672293202,2234
2826.75434402,1428.33313743,149.835,154.926,2235,1428.33313743,2594.92440319,0.0,18.7312427068,200.756215834,2410.27819949,-18.8276,18.7243,0.236203094885,0.597808,1428.33313743,18.7303,0.999922,18.7252374422,143.252329665,2235
2929.43365011,600.865129998,149.88,154.967,2236,600.865129998,2645.70220445,0.0,18.7032133815,223.303596107,1817.70482461,-18.7918,18.6966,0.218684707668,0.432711,600.865129998,18.7029,0.999892,18.6969537564,298.131873382,2236
2792.25475372,1211.30486711,149.893,154.992,2237,1211.30486711,2479.93060398,0.0,18.690331699,212.743685745,1310.56459599,-18.7795,18.6832,0.211589909675,0.393433,1211.30486711,18.6901,0.999938,18.6833817142,415.108195668,2237
2873.17877438,1505.62691004,149.931,155.032,2238,1505.62691004,2505.96085816,0.0,18.7399343751,212.123760258,213.609515511,-18.8396,18.7318,0.210191475876,0.414611,1505.62691004,18.7397,0.999924,18.7320730117,773.041441921,2238
3058.64623055,1419.33119225,149.962,155.011,2239,1419.33119225,2822.05314034,0.0,18.7582533948,216.691598836,2611.39797771,-18.8609,18.7512,0.211122492252,0.369757,1419.33119225,18.7584,0.999905,18.7509549864,138.877793358,2239
2610.25712428,1308.2983919,149.979,155.014,2240,1308.2983919,2370.41022461,0.0,18.8234138863,194.912787463,2178.50818825,-18.9206,18.8169,0.209963107825,0.374697,1308.2983919,18.8231,0.999845,18.81708073,123.878813961,2240
3040.6037711,1354.33461558,149.962,155.046,2241,1354.33461558,2821.87148963,0.0,18.7646863361,229.270779483,2648.9695223,-18.8669,18.7577,0.209367728757,0.361713,1354.33461558,18.7641,0.999922,18.7582568994,140.021717023,2241
