StdEsReturn,MinEsReturn,AverageReturn,MinReturn,AverageAbsY,StdReturn,AverageEsReturn,AverageY,MaxReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,Epoch,Iteration,QFunRegParamNorm,MaxEsReturn,AverageAction,AverageQ,AverageQLoss
0.0,3821.66848687,5454.39775499,3375.46786643,514.513997487,707.091180588,3821.66848687,514.513936309,6006.21344412,514.509,459.252382882,-517.175,4.27151851365,101.151,552,552,134.784,3821.66848687,0.957797,514.509,316.19
0.0,3599.25391787,5405.44047028,4971.12173165,514.71787261,201.434964718,3599.25391787,514.717811737,5636.89577376,514.693,414.402400362,-517.36,4.18620313125,101.287,553,553,134.861,3599.25391787,0.950397,514.693,291.931
0.0,3801.03078215,5975.5795849,5436.25344247,514.7245385,233.543013476,3801.03078215,514.724522552,6291.61125132,514.713,469.766339011,-517.372,4.107685,101.38,554,554,135.014,3801.03078215,0.952137,514.713,304.326
0.0,3092.76055983,5304.85734291,2289.49092229,515.614511297,1042.67388031,3092.76055983,515.614356035,6096.43697471,515.603,438.614245605,-518.249,4.18089224818,101.42,555,555,135.081,3092.76055983,0.958375,515.603,280.218
0.0,3449.33901605,5547.68327604,4080.51035135,514.331398151,608.451439352,3449.33901605,514.331307544,6443.06541548,514.32,429.361922279,-517.003,4.50334271496,101.497,556,556,135.223,3449.33901605,0.962375,514.32,368.718
0.0,3475.43982434,5451.38903238,5144.11986934,514.603957096,191.51715755,3475.43982434,514.603867306,5724.67204267,514.585,431.885047195,-517.266,4.11838471979,101.57,557,557,135.354,3475.43982434,0.957545,514.585,267.968
0.0,4037.50210108,6176.81990515,6008.75373003,515.824451879,102.365888304,4037.50210108,515.824410062,6365.85426962,515.812,479.476809,-518.383,4.07046064704,101.647,558,558,135.435,4037.50210108,0.953259,515.812,258.161
0.0,3930.9929247,5780.03720915,5578.41608212,516.242829439,120.891658245,3930.9929247,516.242801009,5977.31857955,516.24,448.403314017,-518.84,4.21865994916,101.764,559,559,135.527,3930.9929247,0.948028,516.24,297.553
0.0,3803.9309373,5823.93986757,5614.40028413,515.938638095,156.575434555,3803.9309373,515.938539218,6118.92441385,515.922,470.589790951,-518.601,4.15896179281,101.82,560,560,135.644,3803.9309373,0.959813,515.922,291.357
0.0,3530.43229271,5689.8450911,5428.81667459,515.410546232,120.391608156,3530.43229271,515.410470331,5865.32029827,515.386,436.508665286,-517.931,4.08811938216,101.939,561,561,135.849,3530.43229271,0.953804,515.386,265.843
0.0,3841.75389501,6094.51944328,5736.90220772,516.517091845,188.420043225,3841.75389501,516.51699979,6311.68766805,516.514,469.143543054,-519.078,4.05563982267,102.002,562,562,135.973,3841.75389501,0.954167,516.514,273.17
0.0,1977.83069548,5920.54474799,5591.09665259,517.07623813,141.231465143,1977.83069548,517.076174126,6133.00223835,517.054,474.789835294,-519.674,4.05826407415,102.039,563,563,136.09,1977.83069548,0.955901,517.054,263.434
0.0,3605.3315046,6025.78429049,3354.23639597,516.667324112,894.188323111,3605.3315046,516.667282908,6492.07689431,516.66,481.451296893,-519.243,4.32401894051,102.135,564,564,136.164,3605.3315046,0.949471,516.66,314.682
0.0,3939.85288685,5168.32311109,1167.56658037,516.710751743,1344.60764506,3939.85288685,516.710671363,5908.2459205,516.697,444.472129118,-519.278,3.85233862397,102.196,565,565,136.266,3939.85288685,0.960786,516.697,235.488
0.0,4078.87356496,5477.10092606,2950.44716779,516.947617056,1183.84566843,4078.87356496,516.947578879,6437.04546911,516.942,461.557842216,-519.548,4.03035162424,102.302,566,566,136.367,4078.87356496,0.953079,516.942,286.626
0.0,3845.23270212,4398.13755958,-59.8013589192,517.105963485,2523.74457893,3845.23270212,517.1058705,6790.75940611,517.075,468.512645317,-519.677,4.46239406005,102.367,567,567,136.524,3845.23270212,0.961797,517.075,349.877
0.0,3962.29891852,5985.1130663,5731.65800262,517.429214499,159.236415655,3962.29891852,517.429126625,6211.09099206,517.425,460.868697679,-519.931,4.2548835525,102.433,568,568,136.646,3962.29891852,0.955874,517.425,324.238
0.0,4123.16022049,5552.5951706,5390.314228,517.679143618,128.458740661,4123.16022049,517.679060898,5713.23587869,517.673,425.069756728,-520.179,4.00660974253,102.532,569,569,136.733,4123.16022049,0.962499,517.673,278.395
0.0,3742.54212582,4417.13330775,322.845176497,516.801114024,1680.24169784,3742.54212582,516.801041244,5938.05556695,516.782,402.989390848,-519.475,4.18943700739,102.632,570,570,136.796,3742.54212582,0.977003,516.782,319.056
0.0,3833.6873459,5434.12354759,3672.57639091,517.390195188,655.392376912,3833.6873459,517.390193328,6234.36900715,517.377,440.075336057,-519.938,4.01867095132,102.717,571,571,136.909,3833.6873459,0.957578,517.377,260.521
0.0,3958.1841104,5585.01484702,5005.12741045,517.404464188,263.096165702,3958.1841104,517.404420073,5881.66522475,517.394,436.985167862,-519.932,4.11639419179,102.796,572,572,137.024,3958.1841104,0.959552,517.394,295.035
0.0,3934.88281807,5466.23868491,3927.29149036,517.349829381,519.984046628,3934.88281807,517.349801774,5746.73363126,517.343,432.592626147,-519.837,4.05272671381,102.887,573,573,137.134,3934.88281807,0.95855,517.343,279.345
0.0,3368.86655162,6155.93507106,5943.80557901,516.685323827,146.782747053,3368.86655162,516.685263731,6427.83648168,516.671,461.63088173,-519.195,4.2932046177,102.939,574,574,137.269,3368.86655162,0.959985,516.671,355.659
0.0,3850.390401,6297.37691161,6031.77427873,517.359439705,105.882840623,3850.390401,517.359379214,6469.88730395,517.341,480.570351922,-519.831,4.20217730409,103.026,575,575,137.403,3850.390401,0.954107,517.341,328.66
0.0,3612.20355245,5068.48752022,1464.79519333,517.330279033,1645.52326798,3612.20355245,517.330194623,6365.82556284,517.317,461.516757334,-519.887,4.22255024529,103.141,576,576,137.53,3612.20355245,0.962794,517.317,318.067
0.0,3450.95201912,6380.0769422,5821.78155162,517.695188953,239.586913937,3450.95201912,517.695097895,6813.86209904,517.69,488.653035323,-520.303,4.01564927331,103.22,577,577,137.623,3450.95201912,0.956456,517.69,266.488
0.0,3979.56803203,6286.34258509,6106.49629351,517.058675856,137.352353919,3979.56803203,517.058546342,6525.09064726,517.039,481.605523814,-519.61,4.17922529073,103.303,578,578,137.754,3979.56803203,0.958342,517.039,299.025
0.0,3684.31134539,5354.70109364,5041.1190597,517.704488177,136.602654114,3684.31134539,517.704361595,5496.31037346,517.685,423.032005194,-520.271,4.14016296788,103.349,579,579,137.889,3684.31134539,0.957789,517.685,266.689
0.0,4081.60186033,5590.03918431,5419.59299469,518.723900345,119.222799145,4081.60186033,518.723811844,5781.51961471,518.729,434.6296473,-521.316,4.25310488247,103.424,580,580,137.979,4081.60186033,0.96243,518.729,305.767
0.0,3841.64589198,5754.20356026,5604.0262415,518.927497353,93.5823884232,3841.64589198,518.927454469,5927.02313004,518.906,444.465472812,-521.407,4.2133304565,103.51,581,581,138.158,3841.64589198,0.951542,518.906,298.617
0.0,3800.37499859,4984.99659043,312.900999966,517.172684232,1603.56873071,3800.37499859,517.172606535,6049.66456791,517.162,411.094235053,-519.683,4.25993719613,103.606,582,582,138.303,3800.37499859,0.965341,517.162,326.156
0.0,3824.76200768,5785.88000806,4714.8716757,518.023622677,421.380210343,3824.76200768,518.02361633,6370.98738433,518.012,473.916399496,-520.636,4.15160775175,103.676,583,583,138.378,3824.76200768,0.955105,518.012,298.37
0.0,3600.34871403,5686.64685878,5442.31515214,517.908053547,110.024290023,3600.34871403,517.907933186,5848.12223133,517.896,454.41556419,-520.541,4.48569538255,103.743,584,584,138.57,3600.34871403,0.958195,517.896,368.371
0.0,3000.19101634,5610.58887564,5274.42875044,517.799665361,198.726498751,3000.19101634,517.799426016,5878.45888827,517.792,443.749495264,-520.42,4.15310595237,103.872,585,585,138.657,3000.19101634,0.953692,517.79,286.022
0.0,3898.98384092,5339.36792823,4915.79703448,518.561633695,176.647955592,3898.98384092,518.561611764,5564.45949681,518.547,429.916715962,-521.206,4.26457617125,103.955,586,586,138.819,3898.98384092,0.962279,518.547,314.439
0.0,3839.13342846,4268.71664024,740.752016442,518.306331334,2114.3338498,3839.13342846,518.306266448,5972.7450065,518.299,389.259608151,-521.029,4.22494968926,104.035,587,587,138.951,3839.13342846,0.966499,518.299,314.937
0.0,3819.63426848,5977.50783595,5179.93496735,519.405182703,319.699631192,3819.63426848,519.405131758,6339.68128407,519.388,478.918106493,-522.104,4.01290416216,104.009,588,588,139.061,3819.63426848,0.956842,519.388,227.751
0.0,4007.72860683,5610.73017541,5389.65960678,518.33782361,123.296616162,4007.72860683,518.337712869,5756.43501212,518.33,442.904102981,-520.882,4.43148490739,104.093,589,589,139.24,4007.72860683,0.961636,518.33,356.742
0.0,3554.70834432,6034.21416381,5703.02813379,519.051596022,169.344081924,3554.70834432,519.051509228,6266.64259852,519.043,475.570200785,-521.636,4.29712502705,104.203,590,590,139.405,3554.70834432,0.9589,519.043,309.448
0.0,3746.77472159,4947.9093072,4609.07962907,518.306718466,197.902701279,3746.77472159,518.30668226,5259.09675467,518.286,395.971231146,-520.965,4.44624853899,104.335,591,591,139.475,3746.77472159,0.968548,518.286,335.316
0.0,3422.1950195,5820.1954833,5334.39408324,519.732533307,204.847781714,3422.1950195,519.73246933,6119.84741519,519.718,464.690362665,-522.337,4.30363897218,104.432,592,592,139.637,3422.1950195,0.953472,519.718,321.666
0.0,3698.64680488,6027.45531773,5898.0387172,518.839808116,104.877583754,3698.64680488,518.839793088,6236.02315909,518.839,451.502349025,-521.449,4.23601623027,104.498,593,593,139.799,3698.64680488,0.957999,518.839,278.032
0.0,3596.23966482,5310.00065033,2934.32832472,519.973582069,993.078488433,3596.23966482,519.973444802,6228.55935368,519.956,441.23494599,-522.56,4.36364365982,104.614,594,594,139.908,3596.23966482,0.96036,519.955,319.998
0.0,4093.45592466,5790.53884613,5736.69632092,518.579989303,57.2210989647,4093.45592466,518.579817273,5919.00638994,518.56,453.178360154,-521.186,4.49997256015,104.682,595,595,140.084,4093.45592466,0.957927,518.56,355.076
0.0,4021.21607192,5962.45903033,5724.907844,520.49334437,148.012067164,4021.21607192,520.493323257,6180.39554982,520.49,474.808377701,-523.223,4.20844138679,104.802,596,596,140.169,4021.21607192,0.957598,520.49,291.032
0.0,4042.55596637,4853.61872478,1004.02820059,519.66553578,1495.41812101,4042.55596637,519.665481623,5956.12078666,519.644,417.484812453,-522.333,4.1270143344,104.898,597,597,140.252,4042.55596637,0.961147,519.644,278.963
0.0,3825.96985922,6151.16088081,5963.83743138,520.185599529,144.25273422,3825.96985922,520.185451474,6436.07455504,520.175,472.760372744,-522.85,4.4118108419,104.979,598,598,140.398,3825.96985922,0.959095,520.175,349.3
0.0,3686.10353444,6708.18280805,6402.56145072,520.008119785,158.881010236,3686.10353444,520.008100539,6887.1529634,520.0,495.515313437,-522.705,4.19634023056,105.067,599,599,140.534,3686.10353444,0.963665,520.0,270.09
0.0,3397.86416569,5695.86012353,5170.23495705,520.189050854,286.435758135,3397.86416569,520.189050854,6051.14675804,520.166,428.402637976,-522.757,4.42621425844,105.161,600,600,140.644,3397.86416569,0.959671,520.166,359.167
0.0,4001.86404961,4965.21814386,1488.62614749,520.378090278,1165.94493791,4001.86404961,520.37802408,5560.24029921,520.366,414.179241836,-523.049,4.14378542381,105.164,601,601,140.78,4001.86404961,0.961067,520.366,295.711
0.0,3822.22745337,5831.09241989,390.385786039,520.732984109,1829.27285493,3822.22745337,520.73293976,6790.0227085,520.718,467.319749052,-523.444,4.45750016391,105.262,602,602,140.947,3822.22745337,0.967452,520.718,357.215
0.0,3511.95938885,5679.77054536,5280.88165154,520.942203042,207.710248466,3511.95938885,520.942119189,5963.97776311,520.94,424.469467784,-523.575,4.21277027994,105.329,603,603,141.083,3511.95938885,0.958382,520.94,310.28
0.0,3448.68060805,5066.61261344,1208.14168295,521.530736049,1299.20300896,3448.68060805,521.530617762,5648.98616501,521.511,431.343492682,-524.202,4.04983272081,105.417,604,604,141.177,3448.68060805,0.960529,521.511,245.623
0.0,3674.79913861,6195.17958115,6014.8365913,521.336982576,156.522979816,3674.79913861,521.336963892,6422.62953518,521.328,477.656930041,-524.055,4.21430150154,105.448,605,605,141.257,3674.79913861,0.950446,521.328,297.024
0.0,3775.77622187,5819.51210643,5610.53089576,520.818306204,139.071419237,3775.77622187,520.818240917,6031.76831993,520.797,454.804771331,-523.549,4.56323232106,105.569,606,606,141.469,3775.77622187,0.947822,520.797,372.299
0.0,3355.50819031,6211.75989405,5858.80283207,521.900415914,168.759197823,3355.50819031,521.900323189,6426.67776606,521.891,492.041143472,-524.693,4.1341981365,105.59,607,607,141.624,3355.50819031,0.95689,521.891,262.038
0.0,3371.59198173,4781.52772691,4294.60599088,522.504373034,318.170747821,3371.59198173,522.504286608,5316.08261756,522.499,369.826836807,-525.256,4.49459669503,105.717,608,608,141.844,3371.59198173,0.962783,522.499,349.55
0.0,3513.57251945,6270.69290459,6050.86590137,522.408015333,156.58675862,3513.57251945,522.408012859,6513.20709397,522.392,476.18894551,-525.097,4.26737840419,105.826,609,609,141.946,3513.57251945,0.956755,522.392,286.658
0.0,3286.37154814,5752.85967643,5421.49773236,521.881048134,272.848130521,3286.37154814,521.881032584,6222.19328376,521.863,424.038685232,-524.531,4.45516874334,105.878,610,610,142.074,3286.37154814,0.961821,521.863,351.116
0.0,3857.85050656,4793.22574174,1315.02574029,521.720146642,1754.80386927,3857.85050656,521.720109945,6365.53765542,521.705,493.661337558,-524.401,4.22396394266,105.93,611,611,142.223,3857.85050656,0.964943,521.705,304.518
0.0,3408.80342977,5181.31138829,2547.49976221,521.38507835,1054.53527817,3408.80342977,521.38502238,6289.08476932,521.367,404.135080212,-524.068,4.46387474782,105.936,612,612,142.404,3408.80342977,0.961919,521.367,344.907
0.0,3985.48101671,5973.48067328,5845.69508082,522.850888541,127.065415742,3985.48101671,522.850867428,6185.95642642,522.842,467.858715177,-525.571,4.2935032432,106.029,613,613,142.59,3985.48101671,0.957984,522.842,318.143
0.0,3688.62861745,5430.93824755,4956.52173825,523.034926359,286.594303903,3688.62861745,523.034824055,5854.77919968,523.041,434.562328962,-525.665,4.65054940631,106.078,614,614,142.707,3688.62861745,0.966453,523.026,375.658
0.0,3591.35045565,6481.6611743,6207.66925581,523.545615537,138.419772342,3591.35045565,523.545595232,6719.42920971,523.527,488.754819006,-526.206,4.5742981977,106.153,615,615,142.853,3591.35045565,0.960465,523.527,372.057
0.0,4133.88572749,5980.94199529,5627.39234797,522.798531032,222.285277459,4133.88572749,522.798477825,6320.85846295,522.792,448.668860999,-525.418,4.06337499413,106.262,616,616,142.992,4133.88572749,0.958088,522.792,263.5
0.0,3785.96494036,6577.91800493,6400.63831696,524.46303978,146.056707816,3785.96494036,524.462964153,6887.73594851,524.451,509.751371426,-527.122,4.35766449489,106.358,617,617,143.117,3785.96494036,0.961034,524.451,307.609
0.0,3892.69976232,5921.83427588,5740.75376296,522.809987849,81.7776603438,3892.69976232,522.809952344,6019.06750944,522.789,464.165623565,-525.498,4.35440234015,106.465,618,618,143.179,3892.69976232,0.947685,522.789,338.612
0.0,3818.24399101,6264.80275453,5819.07614757,523.515689199,231.562125691,3818.24399101,523.515619137,6686.9061827,523.507,489.159512031,-526.268,4.22164514634,106.524,619,619,143.34,3818.24399101,0.954911,523.507,274.996
0.0,3553.40234638,5991.16863459,5821.51683964,523.789034061,112.951180493,3553.40234638,523.788973662,6142.35053147,523.776,465.626945961,-526.56,3.98700944827,106.537,620,620,143.473,3553.40234638,0.947551,523.776,232.201
0.0,3436.68601078,6167.11128514,5994.03427385,525.194097094,116.684391631,3436.68601078,525.194097094,6358.09145376,525.189,471.051475093,-528.057,4.16844959444,106.604,621,621,143.55,3436.68601078,0.945619,525.189,270.265
0.0,3577.68276808,5498.20612316,5391.61464088,525.09025193,73.3325042648,3577.68276808,525.090180261,5642.33920939,525.074,414.768716321,-527.777,4.18149351456,106.724,622,622,143.65,3577.68276808,0.965053,525.074,274.532
0.0,3597.34413448,6105.31212359,5772.33482715,524.531001325,174.888875126,3597.34413448,524.530853571,6332.13286056,524.522,473.165588445,-527.27,4.35192485613,106.822,623,623,143.813,3597.34413448,0.951737,524.522,310.206
0.0,3722.29023141,6288.82880491,6187.17130801,525.144683293,52.1784054504,3722.29023141,525.144462814,6372.40140404,525.135,487.214624863,-527.816,4.39478779555,106.918,624,624,143.905,3722.29023141,0.948757,525.135,329.665
0.0,3690.10416453,5856.00133142,5659.95952285,525.127984481,126.013205454,3690.10416453,525.127906941,6056.04994393,525.105,443.655905529,-527.792,4.10568157184,107.015,625,625,143.966,3690.10416453,0.952254,525.105,269.801
0.0,3597.4709468,5917.72692452,5763.20663819,525.664925717,116.527996989,3597.4709468,525.664884778,6060.7319506,525.663,465.746624482,-528.303,4.23756850025,107.058,626,626,144.136,3597.4709468,0.950851,525.663,289.992
0.0,3499.22525039,6482.05488028,6091.48889919,525.821821001,208.984722241,3499.22525039,525.821756774,6727.05727252,525.809,493.35715782,-528.522,4.21293747927,107.152,627,627,144.229,3499.22525039,0.957229,525.809,281.507
0.0,4205.64370628,6321.56583396,4461.4839633,526.803469275,629.675723851,4205.64370628,526.803411064,6736.40752457,526.801,501.184960416,-529.494,4.19408586097,107.274,628,628,144.338,4205.64370628,0.953535,526.801,277.314
0.0,3917.76826049,6248.29043746,5024.58772245,526.824957026,427.971138674,3917.76826049,526.824908653,6593.5540931,526.8,489.061083855,-529.51,4.31589363851,107.347,629,629,144.393,3917.76826049,0.952652,526.8,313.648
0.0,4007.54856516,6074.43619331,5819.96616552,526.728743376,167.478550856,4007.54856516,526.72871249,6355.05495375,526.726,485.414868358,-529.463,4.27135874306,107.432,630,630,144.511,4007.54856516,0.953349,526.726,313.232
0.0,3986.85913028,6543.90221023,6366.05609205,526.992496653,85.9950744116,3986.85913028,526.992403173,6645.8409693,526.986,501.391458686,-529.697,4.15242753262,107.536,631,631,144.585,3986.85913028,0.953925,526.982,268.381
0.0,3895.07774313,6213.10067584,6026.91960163,526.263224867,107.397296888,3895.07774313,526.263143561,6364.83367264,526.254,481.008922329,-528.993,4.22976842232,107.588,632,632,144.711,3895.07774313,0.954906,526.254,331.549
0.0,3607.15814965,6217.39586905,6007.62511462,527.257779962,136.799953608,3607.15814965,527.257716489,6431.69549837,527.236,477.191154624,-530.007,4.41369833878,107.685,633,633,144.918,3607.15814965,0.957413,527.236,329.489
0.0,3371.69117424,5032.95221215,1145.69184475,527.319950805,1615.85777806,3371.69117424,527.319855075,6173.87488717,527.3,461.450038843,-530.137,4.59402997638,107.718,634,634,145.053,3371.69117424,0.963591,527.3,384.203
0.0,3846.93105837,5792.40446291,3174.29052221,527.047990601,898.543661894,3846.93105837,527.047835341,6407.14533715,527.045,477.943721055,-529.826,4.38195365277,107.825,635,635,145.17,3846.93105837,0.96312,527.043,328.417
0.0,4074.19181936,5407.77490633,951.26333061,527.158720634,1521.97967193,4074.19181936,527.158645141,6358.59479939,527.143,448.383574591,-529.904,4.24581522191,107.928,636,636,145.267,4074.19181936,0.959775,527.143,292.613
0.0,3766.31640516,5712.71030758,5339.82129676,528.253117127,264.605750062,3766.31640516,528.249425713,6072.95552168,528.237,449.659326394,-530.99,4.34944190814,107.979,637,637,145.387,3766.31640516,0.960765,528.235,331.348
0.0,3839.60895422,6121.37180824,5679.23659291,528.534892345,228.91589353,3839.60895422,528.53483639,6565.13573307,528.523,462.916141932,-531.171,4.34067537749,108.025,638,638,145.544,3839.60895422,0.953585,528.523,309.971
0.0,4069.39591825,5724.58561328,5483.93214014,529.084099644,127.609507943,4069.39591825,529.080760693,5844.88112705,529.07,438.789106344,-531.73,4.37213262803,108.071,639,639,145.623,4069.39591825,0.960732,529.07,305.222
0.0,3419.45406692,5779.59968564,5565.03543474,528.417690189,153.557108241,3419.45406692,528.417654568,6130.29539654,528.4,449.531740376,-531.155,4.27961982759,108.184,640,640,145.799,3419.45406692,0.960799,528.4,292.255
0.0,3531.13720437,5228.87235144,1437.4463219,528.854437696,1271.2938515,3531.13720437,528.854351798,5900.85263612,528.842,428.106223834,-531.589,4.37829016332,108.334,641,641,145.894,3531.13720437,0.954964,528.842,321.717
0.0,3412.58399857,4566.24835017,-620.631328082,529.145581119,1864.93351922,3412.58399857,529.141377272,5709.99862842,529.134,376.114900362,-531.834,4.27592846164,108.424,642,642,146.026,3412.58399857,0.961096,529.134,295.757
0.0,3430.74057016,5915.20970605,5562.11520078,530.188166159,210.293042548,3430.74057016,530.188083549,6330.87728757,530.178,447.917619786,-532.978,4.56586100672,108.522,643,643,146.149,3430.74057016,0.960268,530.178,340.568
0.0,3840.95621719,5936.18661498,5746.9356903,528.75624637,135.796549476,3840.95621719,528.756214467,6213.44027058,528.748,462.56523052,-531.526,4.33760847454,108.552,644,644,146.243,3840.95621719,0.952073,528.748,292.987
0.0,3278.86294285,6241.32862879,5901.90202629,529.3667776,213.80467428,3278.86294285,529.366766538,6525.18155079,529.369,445.601710915,-532.168,4.22258608402,108.625,645,645,146.33,3278.86294285,0.950849,529.369,293.945
0.0,3790.78659474,6436.85780181,6282.10423349,531.377964765,94.2545379429,3790.78659474,531.377811436,6589.99997487,531.355,498.89466616,-534.215,4.25474481517,108.676,646,646,146.432,3790.78659474,0.947148,531.355,279.515
0.0,3800.28281927,6512.51780869,6375.05497606,529.686534263,83.2859397971,3800.28281927,529.686475019,6639.80872353,529.668,482.264651332,-532.389,4.32091492426,108.807,647,647,146.573,3800.28281927,0.956492,529.668,303.197
0.0,3686.25628508,6349.24807217,5956.97804684,531.57192542,251.668180302,3686.25628508,531.571862158,6793.77322139,531.561,489.657759281,-534.273,4.62561817838,108.907,648,648,146.763,3686.25628508,0.955194,531.561,368.244
0.0,3442.63310927,5721.29681177,5542.40371608,530.697936244,119.197781182,3442.63310927,530.697839483,5882.76464097,530.68,457.308004881,-533.372,4.3915234621,108.909,649,649,146.887,3442.63310927,0.951392,530.68,324.006
0.0,3321.35547237,5508.90638819,4952.11235751,531.752240894,348.3971041,3321.35547237,531.75216222,6270.30639269,531.739,421.501481682,-534.422,4.28680848964,108.983,650,650,146.984,3321.35547237,0.962601,531.739,303.623
0.0,3219.05763471,6560.63279877,5052.48669349,531.567041212,533.589195946,3219.05763471,531.567035705,6983.13911738,531.559,502.246498473,-534.31,4.04097804365,109.038,651,651,147.101,3219.05763471,0.949075,531.559,252.771
0.0,3269.06755052,5364.99527182,3118.74324008,530.580801395,765.560632743,3269.06755052,530.580775074,5810.59762923,530.57,443.109047116,-533.265,4.31000071983,109.166,652,652,147.219,3269.06755052,0.96103,530.57,317.882
0.0,3668.29890052,6364.77343711,6148.56523896,532.113183779,129.864597944,3668.29890052,532.113169103,6568.5528296,532.101,491.806435882,-534.937,4.20417461818,109.254,653,653,147.329,3668.29890052,0.946941,532.101,274.994
0.0,4050.20451902,5656.4039438,-593.986142989,531.17424759,2087.13075244,4050.20451902,531.174191564,6577.96703843,531.157,430.016542204,-533.902,4.59020996884,109.387,654,654,147.489,4050.20451902,0.95571,531.157,388.745
0.0,3393.02793234,6284.38603758,6117.56346176,530.832848198,97.1431755728,3393.02793234,530.832848198,6409.84296113,530.827,484.416963801,-533.46,4.13573742746,109.429,655,655,147.592,3393.02793234,0.948585,530.827,269.85
0.0,3935.81960525,6521.91316636,6402.77715671,530.951667342,81.2298356983,3935.81960525,530.951637692,6674.63937508,530.938,498.735789706,-533.595,4.27758090334,109.538,656,656,147.714,3935.81960525,0.959137,530.935,287.604
0.0,3624.26814905,6360.0108872,5948.79061198,531.124018295,240.70031038,3624.26814905,531.123894999,6776.12116128,531.108,485.363593798,-533.822,4.3552525253,109.639,657,657,147.846,3624.26814905,0.960969,531.106,314.404
0.0,3725.89903233,6494.05241862,6328.8688692,531.949912138,84.128000399,3725.89903233,531.949786893,6588.48275514,531.96,483.281321817,-534.674,4.38430568263,109.716,658,658,147.905,3725.89903233,0.951988,531.96,348.152
0.0,3606.86837551,6302.67659756,6121.67541859,533.005067909,95.6998725516,3606.86837551,533.00494836,6441.74589597,532.973,485.888119932,-535.696,4.39226515708,109.829,659,659,148.006,3606.86837551,0.947198,532.973,318.25
0.0,4127.5157625,6604.19509009,6349.07223423,532.485586967,143.346073564,4127.5157625,532.485569625,6796.77479667,532.481,511.821069204,-535.151,4.4668917381,109.863,660,660,148.142,4127.5157625,0.953543,532.481,352.01
0.0,1112.18673425,5936.35796328,5575.65827891,531.664334075,155.126225182,1112.18673425,531.664261526,6165.03314449,531.645,466.019314792,-534.352,4.52123415699,109.977,661,661,148.267,1112.18673425,0.95119,531.645,353.159
0.0,3239.89244359,6475.12097751,6180.48238393,532.255112999,133.845860149,3239.89244359,532.255063454,6664.61369743,532.238,488.496188078,-534.847,4.19914647226,110.066,662,662,148.344,3239.89244359,0.950589,532.238,294.268
0.0,3525.78920109,6332.77151983,5570.63545194,530.912156505,307.041040715,3525.78920109,530.912086184,6763.26071587,530.904,516.040065514,-533.496,4.25481679346,110.117,663,663,148.454,3525.78920109,0.955545,530.904,318.442
0.0,3818.79984721,5299.23355801,4954.85005663,532.734554101,228.180123699,3818.79984721,532.734500944,5625.08453572,532.716,400.252437139,-535.388,4.62142890149,110.192,664,664,148.633,3818.79984721,0.958419,532.716,427.794
0.0,3666.55288295,5758.04656786,5560.9827156,531.809372279,117.353637385,3666.55288295,531.809318409,6007.67167589,531.807,447.00888927,-534.472,4.34717981662,110.189,665,665,148.781,3666.55288295,0.948942,531.807,334.156
0.0,3543.55424511,5962.56478925,5769.79289876,531.322942332,133.496766252,3543.55424511,531.322887159,6143.46530185,531.307,461.983137074,-533.959,4.58193126686,110.346,666,666,148.891,3543.55424511,0.952048,531.307,403.5
0.0,3953.15777356,6469.07137199,6294.38702836,533.071244445,115.060670899,3953.15777356,533.07116356,6644.91305336,533.053,492.885059488,-535.67,4.09683072089,110.373,667,667,148.987,3953.15777356,0.950222,533.053,275.783
0.0,3672.15613305,6127.14870058,5661.69283001,532.602640712,305.878392933,3672.15613305,532.602583605,6650.53535554,532.601,445.910912721,-535.203,4.39873881183,110.483,668,668,149.069,3672.15613305,0.956234,532.601,333.448
0.0,3762.49115674,5596.86431345,3112.77699731,533.019542653,898.256263668,3762.49115674,533.019507624,6530.06273204,532.985,441.464356794,-535.685,4.17859998939,110.598,669,669,149.198,3762.49115674,0.955962,532.985,274.932
0.0,3567.80741254,5834.49390875,5378.48987149,532.521468504,257.514076571,3567.80741254,532.521373144,6180.06929933,532.527,465.520126064,-535.233,4.18888333278,110.691,670,670,149.302,3567.80741254,0.957319,532.525,273.555
0.0,3316.02939033,6043.35893398,5615.25636138,532.375701443,179.466478843,3316.02939033,532.375695899,6287.27709695,532.366,448.41253595,-534.898,4.3308233016,110.74,671,671,149.368,3316.02939033,0.945249,532.364,328.992
0.0,3974.41920574,5956.75697243,5746.67931277,532.873490401,151.939143313,3974.41920574,532.873355701,6188.54435048,532.849,471.008465254,-535.497,4.2867736464,110.83,672,672,149.499,3974.41920574,0.95294,532.849,321.332
0.0,3395.39617345,6342.59515175,5973.92663291,532.7034964,161.982092743,3395.39617345,532.703433811,6640.3009534,532.696,490.513862551,-535.372,3.95521423766,110.932,673,673,149.585,3395.39617345,0.955303,532.696,250.038
0.0,3678.30046634,6300.93997599,6043.69455202,533.302785678,161.107402511,3678.30046634,533.302693357,6492.85081101,533.278,464.199611507,-536.021,4.32203610914,110.989,674,674,149.723,3678.30046634,0.963594,533.276,308.331
0.0,3317.32754551,6751.97458124,6538.06099879,533.414138193,133.376474081,3317.32754551,533.414124345,6910.08495516,533.4,519.328934963,-536.091,3.98536691456,111.057,675,675,149.825,3317.32754551,0.958089,533.4,241.84
