StdEsReturn,AverageEsReturn,MinEsReturn,AverageAction,PolicyRegParamNorm,MinReturn,AverageQLoss,AverageDiscountedReturn,Iteration,StdReturn,AverageAbsQYDiff,AverageQ,AverageAbsQ,QFunRegParamNorm,AveragePolicySurr,AverageY,Epoch,MaxEsReturn,AverageAbsY,AverageReturn,MaxReturn
170.098122813,152.98140189,-12.2766094479,0.999942,160.105,444.35339425,374.617,188.299668135,2764,322.445914819,9.91906851181,292.734,293.127,250.169,-295.924,292.759317398,2764,553.593653183,293.065569508,755.294809821,1821.34223527
263.538714178,257.653432041,-12.4012424639,0.999934,160.141,426.473655951,374.392,207.182427111,2765,748.844474409,9.95810969778,292.251,292.631,250.224,-295.478,292.262145534,2765,880.548521013,292.540447178,1345.77399374,3055.03096409
481.499558805,479.932882165,-8.74021458904,0.999919,160.201,462.605077069,401.224,237.792234225,2766,858.642708333,10.0334647321,292.527,292.891,250.288,-295.902,292.530250049,2766,1173.54686327,292.824207073,1576.87225466,3345.64729203
1004.52697136,792.801296258,-6.25820248146,0.999799,160.218,2317.63203861,329.157,233.470570943,2767,512.505872235,9.68924254368,292.881,293.217,250.343,-296.351,292.901056446,2767,2209.55255168,293.123193714,3288.61252849,3865.07828887
331.42334746,288.922747148,-9.16014951046,0.999873,160.208,3021.45378123,364.082,224.422880908,2768,325.795375234,9.81202778104,293.319,293.653,250.427,-296.758,293.317351675,2768,914.099866222,293.533158128,3435.96364321,3972.52048993
272.894105885,257.185753874,-6.09257183995,0.999838,160.219,3331.85503996,394.972,222.314346214,2769,154.498503638,10.1240916097,292.624,292.994,250.489,-296.392,292.639120793,2769,629.694934902,292.85867919,3554.77598035,3854.91105211
709.31270806,714.895411189,-7.1651236941,0.999743,160.232,1339.75424332,358.367,219.512983249,2770,652.678573638,9.79072166932,292.781,293.15,250.532,-296.211,292.758010037,2770,1913.56030435,292.989362803,3041.29917374,3662.81396458
428.397633774,469.53811074,-7.96095802366,0.999842,160.261,813.890613489,349.416,214.203969226,2771,840.173424542,9.74395824172,293.152,293.549,250.537,-296.476,293.163142803,2771,1241.69227467,293.443856234,2912.78680272,3715.26778291
752.699676947,926.692477934,173.992800987,0.99972,160.286,544.972457079,371.923,211.970332018,2772,1027.05729793,9.88387407183,294.069,294.371,250.559,-297.446,294.114985752,2772,1679.39215488,294.316321301,2528.8419205,3875.82216696
445.286497466,533.069328371,-10.0261185573,0.999861,160.343,1140.85524666,373.607,218.924515101,2773,859.911933919,9.96220221822,294.083,294.462,250.609,-297.624,294.086281648,2773,967.843201235,294.326960264,2962.16985936,3647.15384265
976.93060879,814.755285183,-9.41455061677,0.999847,160.355,1609.3925521,367.246,232.107805122,2774,775.137910241,9.83090636761,294.299,294.645,250.679,-297.877,294.292751167,2774,2478.57843339,294.534589298,3321.91057069,3932.90019682
233.142718411,170.571641925,-11.226322438,0.999904,160.333,1924.69936519,383.816,239.180006649,2775,586.364254674,9.89103940616,294.971,295.318,250.694,-298.489,294.980007646,2775,592.631831525,295.201156594,3425.40136967,3958.07950027
704.439633172,1080.56232342,-4.6466912009,0.999841,160.392,3123.27340273,363.349,241.939378823,2776,226.350440662,9.66563801767,295.621,295.995,250.773,-299.379,295.648050824,2776,1898.66159771,295.912158323,3515.03602156,3989.29682756
834.5744589,853.190513336,120.403969531,0.999802,160.446,418.184356433,358.095,218.195822678,2777,1050.36614968,9.65357076646,295.895,296.224,250.827,-299.41,295.890891284,2777,2020.85758494,296.11064243,2035.39239702,3582.71656922
1022.65215264,1562.49555465,539.843402003,0.999839,160.462,650.86802909,372.216,221.58165335,2778,1012.67211064,9.65044489858,295.921,296.286,250.867,-299.413,295.926112837,2778,2585.14770729,296.150402129,2326.93266309,3273.50795514
580.621916035,586.086811202,151.070769722,0.999813,160.455,1160.06511788,329.617,225.852151963,2779,727.18009221,9.41329491805,296.406,296.717,250.904,-299.749,296.425761438,2779,1583.52003783,296.649881796,2897.4391759,3574.02368446
0.0,275.597589604,275.597589604,0.999902,160.49,266.466904036,393.759,227.768335483,2780,1175.88638858,9.78777114733,295.514,295.871,250.993,-298.732,295.526251059,2780,275.597589604,295.766441933,2182.53959085,3803.84571452
1091.08951299,1157.39800146,-8.73131370608,0.999902,160.529,932.775074058,342.762,241.025587964,2781,957.34437668,9.56181533253,296.485,296.845,251.036,-299.637,296.497125822,2781,2722.78167898,296.753055674,2333.78590151,3578.04675847
449.38646633,717.194616036,25.0208419674,0.999884,160.546,150.731479809,391.914,171.91390324,2782,1402.17259225,9.72053558454,296.91,297.25,251.041,-300.317,296.917590411,2782,1117.70725556,297.139165984,1215.24822593,3942.90504636
893.482817118,549.223403267,-8.13990322401,0.999915,160.576,112.02185004,330.446,123.82580995,2783,921.127867706,9.41851597663,296.262,296.609,251.096,-299.582,296.270648892,2783,2330.51738957,296.500764302,539.69575253,3705.92238521
879.095264282,548.483986942,-9.35293992452,0.999768,160.61,160.313343887,349.402,216.724308207,2784,1304.45872116,9.40052984205,296.1,296.521,251.163,-299.444,296.082582908,2784,2286.82601748,296.374759238,2377.90833941,4010.35333717
339.810494374,290.116539338,-9.81138308442,0.999853,160.656,989.698627709,378.448,274.564581145,2785,1169.20552861,9.52954395776,296.347,296.703,251.213,-299.834,296.361308517,2785,1025.02617484,296.618303467,2688.83203904,4260.36568924
960.6097584,712.221191172,-5.21630046331,1.0,160.686,-9.35157409696,346.866,-8.43220872883,2786,0.179138842808,9.37194178943,296.895,297.253,251.248,-300.246,296.904201724,2786,2602.69915837,297.140849389,-8.76061672624,-8.3543866063
773.057270537,340.083851585,-11.3231593797,0.999915,160.724,1430.21779495,345.073,264.29978907,2787,1114.15674208,9.35818716476,297.541,297.909,251.283,-300.953,297.5599564,2787,2068.66760706,297.82765396,3106.78219191,4348.28595207
517.964972195,451.396099635,-3.41618197376,0.999893,160.757,232.615452509,410.163,216.592663493,2788,1464.4764677,9.57893887614,297.445,297.784,251.298,-300.959,297.455402556,2788,1466.49080233,297.67649903,2857.48238227,4101.15211819
244.985797179,163.112500655,-10.9161312072,0.999906,160.772,144.889604825,356.792,205.321454323,2789,1620.64591897,9.45468260602,297.756,298.026,251.33,-301.257,297.766365801,2789,682.794986903,297.934893463,1712.37946156,4328.95063774
308.392501193,209.538776809,-11.7566849311,0.999912,160.781,133.027405747,375.19,212.357961929,2790,1765.26606765,9.59981215634,297.533,297.832,251.335,-301.124,297.562994202,2790,1077.56835068,297.753075366,2265.93313679,4730.84563023
349.801798463,360.883899199,-8.61056391371,0.999889,160.828,130.654426251,365.088,176.882502485,2791,1410.55481126,9.46310872867,297.558,297.828,251.398,-300.878,297.555837412,2791,787.582483303,297.711312563,1419.65343002,3820.67628026
550.71722042,509.228931872,-9.46524198489,0.999912,160.8,301.922089736,407.024,225.022288406,2792,1344.59130102,9.70207307891,297.517,297.808,251.483,-300.696,297.510931358,2792,1395.33169179,297.713830636,2450.47738614,3947.52399685
479.811756415,278.528016128,-8.80119491305,0.999912,160.819,147.62016228,376.754,190.864823093,2793,1301.06472957,9.67507799612,297.827,298.125,251.556,-301.128,297.84171703,2793,1412.36845142,298.009189621,1800.21758001,3674.21774917
353.941875014,277.839873243,-11.3151589696,0.999854,160.832,-9.1292697347,371.57,144.424330867,2794,1003.51616118,9.7677438758,297.107,297.383,251.608,-300.68,297.115538457,2794,807.578205449,297.265324742,913.397017799,3568.03438002
424.674189747,338.077483179,-11.0738382046,0.999893,160.843,117.968891094,351.049,214.877610131,2795,640.924603849,9.43394078006,298.394,298.631,251.632,-301.804,298.397332384,2795,1198.59239748,298.558075633,1152.9156107,3326.86666195
625.597754113,471.393648334,-8.16195084063,0.999933,160.838,286.948113684,322.441,219.710509177,2796,1113.17159618,9.30165821824,298.066,298.348,251.688,-301.449,298.092123779,2796,1670.47648473,298.262879463,1486.77445845,3674.18462022
401.723002419,780.926663725,449.982781374,0.999813,160.855,514.507569855,352.761,233.81601554,2797,899.384700264,9.43865597002,298.33,298.625,251.737,-301.611,298.337457682,2797,1466.93949251,298.513291557,1968.62237014,3904.25160738
405.23196578,370.392429209,-1.24070661978,0.999878,160.887,144.977014361,360.662,219.928566923,2798,1435.69140329,9.5394700447,298.213,298.473,251.784,-301.586,298.208276891,2798,1005.55948624,298.371636228,2306.8285578,3946.10177854
513.438631892,326.682996069,-9.32586954752,0.999893,160.903,116.05264538,353.594,191.861471819,2799,1436.34422531,9.4449674219,299.01,299.317,251.821,-302.445,299.030448115,2799,1706.61018142,299.196674658,1433.82357049,3936.68634084
502.911509493,670.743497032,16.4147305753,0.999862,160.934,929.498514626,370.696,204.336451317,2800,723.290084796,9.57525887034,299.454,299.772,251.872,-302.896,299.481363503,2800,1403.08775553,299.637736991,3175.52822719,3644.53998753
323.864714518,135.155006104,-11.5019002618,0.999861,160.897,338.701221306,378.576,225.350240619,2801,1238.87518834,9.6341219478,298.869,299.155,251.932,-302.226,298.88377983,2801,1123.80409827,299.051607972,3010.90600802,4332.03692648
379.306117738,162.887333256,-10.9376364555,0.999934,160.969,116.704157437,373.15,136.628793888,2802,1385.6381351,9.57432524475,299.716,300.04,252.025,-303.029,299.717985825,2802,1332.37600419,299.892949671,1083.90531951,4100.75767847
398.884737219,223.205044838,-11.535915789,0.999864,160.969,127.959581326,359.072,140.081069065,2803,1142.73226906,9.61130608877,299.662,300.001,252.071,-303.169,299.659551492,2803,1101.69849168,299.893597859,773.995389601,3937.47022857
1118.95790122,751.508348596,-3.01448088147,0.999864,160.967,118.821795028,366.404,166.397230021,2804,1187.99019418,9.6432359322,299.282,299.632,252.121,-302.785,299.290753724,2804,2686.00563085,299.503311531,1169.75529707,3833.99927033
406.67956028,254.321496295,-10.2537666231,0.999937,160.997,105.374248761,355.256,146.965238688,2805,1515.37274938,9.58421491337,300.187,300.531,252.15,-303.692,300.205239018,2805,1291.2585948,300.448307539,1402.73438766,3892.58433555
524.796947502,327.396700303,-9.87640039464,0.99986,161.072,126.985914361,377.737,196.576200525,2806,933.296678864,9.78155491812,299.55,299.945,252.189,-303.102,299.549039483,2806,1599.9029036,299.812821445,1312.6891876,3174.01439719
226.572734119,246.385770273,-10.2993334938,0.999927,161.077,137.211720532,384.575,183.407664451,2807,1061.18088157,9.87821957939,300.354,300.759,252.242,-303.91,300.382467345,2807,706.706903216,300.697404364,1267.99800779,3623.67800271
677.00695408,602.458577823,27.2371054182,0.99989,161.124,287.994413885,400.519,180.824620238,2808,975.630291157,9.85271665324,300.289,300.728,252.276,-303.571,300.311123242,2808,1926.97413233,300.637413654,1977.01498478,3411.22698305
389.433227175,363.815809183,47.2555872497,0.999916,161.138,344.892045056,396.507,181.639793221,2809,1206.51476797,9.90584543553,300.024,300.448,252.33,-303.466,300.016682156,2809,1030.31758193,300.31987104,2362.18478286,3878.84288697
748.658918927,937.877036191,1.34860905155,0.99992,161.154,11.4692040292,393.493,120.705356752,2810,1688.4050865,9.88657589543,300.296,300.708,252.39,-303.215,300.314703616,2810,1833.83406499,300.636584805,1579.60423445,4408.4200012
348.224938372,378.640643323,-0.451443821846,0.999947,161.194,-6.55184121933,409.059,214.952303173,2811,1360.02349326,10.1358654169,299.626,299.993,252.411,-302.208,299.663370142,2811,912.274459375,299.949972346,2090.6303129,4276.80402167
818.906869294,645.747544386,-3.06832338996,0.999868,161.24,857.311597223,426.501,238.760100416,2812,1052.63273976,10.1842313968,298.966,299.439,252.439,-301.872,298.968155964,2812,2001.78562245,299.292499549,2939.44664412,4245.81141837
482.972169044,313.133740295,-10.5091120667,0.999884,161.277,749.400592245,396.559,214.846847522,2813,747.516874362,10.1018236468,299.679,300.142,252.493,-302.907,299.691667327,2813,1314.20442264,300.02349445,1525.87663892,3534.40135094
547.38067041,489.813605946,-7.69241775606,0.999844,161.277,149.914238249,418.929,179.210308802,2814,242.356116329,10.1781197995,299.663,300.088,252.538,-303.518,299.666963381,2814,1313.27742908,299.993753582,467.075861316,1313.49812836
267.263615815,342.157662738,-11.2715253615,0.999926,161.313,128.609286325,398.94,165.658562539,2815,476.908190512,10.0185563736,299.84,300.333,252.593,-303.359,299.852196593,2815,652.266059714,300.217139867,501.938220503,2619.77236436
150.047013517,120.615146006,-10.6898193822,0.999922,161.321,134.481116493,397.164,191.908298277,2816,670.541576699,10.0755570312,299.623,300.136,252.65,-303.154,299.630714808,2816,477.356027575,300.003324235,891.280842188,3432.84143128
377.606193829,628.068109206,-10.3317053126,0.999846,161.367,739.270603922,399.811,208.665708127,2817,960.407639435,10.090815697,300.731,301.182,252.75,-304.21,300.733480482,2817,963.187157055,301.07781155,2037.05006024,3335.76079541
681.578275794,703.019178875,103.683496908,0.999877,161.402,1935.38788234,385.365,211.738289985,2818,603.682888953,10.121514428,300.837,301.325,252.819,-304.426,300.8453719,2818,1656.46142613,301.203713195,3008.21651799,3729.00383872
597.633231005,844.86632125,396.793821482,0.999891,161.413,666.208169508,401.698,187.866316739,2819,979.375283419,10.0106081906,301.854,302.238,252.883,-305.335,301.886867461,2819,1689.52443219,302.183480739,2020.20174216,3544.22355363
79.4188613057,498.646165652,419.227304346,0.999932,161.457,127.848639623,430.297,168.74300625,2820,1304.70431511,10.2050393225,302.139,302.531,252.978,-305.79,302.154031969,2820,578.065026958,302.438505595,2614.22428654,3835.03370291
590.318393801,795.929251689,177.626006232,0.999874,161.452,565.125120963,391.404,194.349093912,2821,976.313073551,9.99582417309,302.195,302.661,253.057,-305.741,302.201735239,2821,1767.64209156,302.563159962,2459.6298886,3975.78191639
400.29122297,418.363079319,-2.12015259758,0.999865,161.477,955.733239824,375.943,207.051872279,2822,992.76880551,9.93777098462,301.908,302.377,253.104,-305.342,301.94020628,2822,990.269855533,302.308328912,3055.19902532,4080.48314349
156.950301903,1217.47545075,1039.3980217,0.999944,161.466,13.9957113332,376.647,123.48364055,2823,1325.77941126,10.0434012299,302.23,302.719,253.153,-305.269,302.214393276,2823,1421.25917758,302.607704308,1279.81743316,4175.60296669
332.709401603,321.192478679,-8.86044847395,0.999892,161.503,175.364582111,410.678,247.056554615,2824,1542.1126265,10.2904414603,302.563,303.125,253.169,-305.51,302.586459403,2824,932.983451376,303.025216366,2045.45153933,4686.52260312
363.369004016,233.045830938,-10.4613979688,0.999938,161.56,179.965693298,377.444,230.918393969,2825,1145.08978848,10.1241542698,301.939,302.522,253.214,-305.068,301.928069147,2825,948.773297257,302.398782333,1473.21107809,3678.70892761
279.092428574,660.333690765,330.915861817,0.999835,161.542,48.3604434951,424.498,177.845129164,2826,1070.41620148,10.3902407965,302.631,303.188,253.268,-306.148,302.639946334,2826,1023.15653096,303.054876406,1500.94039979,3295.87499451
423.60405601,430.562478131,11.6018936163,0.999936,161.543,9.99049201987,419.433,123.325592095,2827,1415.58816608,10.3033341538,303.293,303.848,253.28,-306.949,303.296680765,2827,983.685860617,303.723091391,1097.49281074,4332.43397179
624.146347272,339.617981323,-7.94497209361,0.999893,161.56,-5.05608339573,420.163,44.4638832177,2828,1185.84927021,10.3266598474,302.808,303.388,253.37,-305.422,302.831194883,2828,2026.10069951,303.310926974,494.909367802,4393.08890284
342.410263744,141.960010721,-10.3530171628,0.999945,161.558,139.529672048,377.839,219.808131461,2829,1328.94210988,10.1285297377,303.977,304.552,253.423,-307.349,303.971433995,2829,1287.80010958,304.421744318,1482.19134394,4286.29509158
249.835852871,223.148234176,-10.019193147,0.999954,161.561,-10.3710616119,368.038,34.9639486783,2830,817.43601579,10.1162814875,303.775,304.312,253.442,-306.958,303.784533935,2830,725.069844618,304.186871555,299.748166492,3685.18750077
143.75340934,40.086291168,-11.4957735866,0.999917,161.61,443.958176702,419.98,227.104342078,2831,1416.97736019,10.4907856197,303.781,304.317,253.512,-306.644,303.807755407,2831,615.252617899,304.249096708,2509.66830552,3914.71378808
240.337590435,108.713026107,-9.64890342839,0.999877,161.629,103.78498224,418.954,154.058251316,2832,1104.52741456,10.5295224016,303.372,303.938,253.586,-306.533,303.399583531,2832,959.342700117,303.818149436,909.766322242,3792.63551724
290.402808315,376.849257273,-10.5475392876,0.999959,161.639,117.771113465,420.086,135.045045077,2833,1008.20470277,10.4981428432,304.343,304.985,253.661,-308.117,304.344229615,2833,778.58220997,304.888823537,629.225022559,3986.10380101
179.133168444,214.710327862,-5.81579133797,0.999942,161.673,342.618565629,392.168,212.549475158,2834,1200.445162,10.3185265994,304.924,305.46,253.72,-308.713,304.919949792,2834,659.892559258,305.399916634,2367.84757354,3906.54462618
444.674033951,507.869769237,35.8326861193,0.99992,161.718,605.834866289,352.698,203.741077057,2835,889.817446252,10.0855835265,306.554,307.083,253.752,-310.287,306.555221752,2835,1245.11463885,306.978129841,1400.30698202,3787.65247706
301.110556252,382.584109818,60.8399360786,0.999864,161.747,334.543604695,417.994,187.372514415,2836,534.264375304,10.2952129622,305.247,305.864,253.834,-308.898,305.259517763,2836,821.967426319,305.796171839,1256.20865439,2576.98732173
320.445566992,329.039107943,41.2750630159,0.999844,161.775,40.7293474453,390.328,80.915110004,2837,371.813944253,10.2094103013,306.812,307.386,253.886,-310.279,306.796902774,2837,1027.40970792,307.284249391,290.838955124,1652.00041435
283.150583044,204.101585,-5.39751644977,0.999825,161.778,94.9537484291,395.52,155.873990798,2838,344.220956094,10.2862757911,306.484,307.164,253.946,-309.599,306.489401771,2838,963.817966646,307.083730615,711.808792291,1663.08809011
183.367943639,248.203525127,10.9720974197,0.999893,161.863,93.91545195,424.979,164.611671438,2839,693.117331079,10.3994621938,306.7,307.337,254.004,-310.242,306.719425894,2839,671.525424984,307.258690048,1111.19315347,3237.69338964
192.996585332,195.010669267,-0.998873335353,0.999907,161.9,186.108784266,404.719,168.600545474,2840,726.041763161,10.237157155,308.268,308.861,254.033,-311.645,308.27319845,2840,568.471607685,308.766068905,891.486390208,3215.34499427
174.477798348,376.638057922,136.206228656,0.999825,161.937,96.0305713559,406.05,165.106402348,2841,725.366328735,10.3416973312,308.053,308.732,254.062,-311.37,308.063977885,2841,657.506884832,308.61346409,1320.02513728,2939.12466802
350.365898566,369.332517266,25.5570926539,0.999893,161.96,104.484016933,402.089,175.637566748,2842,934.204019085,10.2845312142,308.392,309.069,254.103,-311.9,308.395086396,2842,1060.45822534,308.997550778,1718.53771801,3497.76476447
499.373920929,510.044904866,5.9179296001,0.999943,161.98,744.186333994,381.853,228.643739919,2843,651.575016473,10.1630756897,308.294,308.976,254.132,-311.898,308.308926744,2843,1083.34119514,308.901895032,1569.32594039,3309.17887357
246.324955289,976.071600586,686.747294982,0.999912,161.963,469.226983363,403.506,201.243959417,2844,780.57334645,10.3178502121,308.941,309.629,254.161,-312.544,308.949877748,2844,1288.75922776,309.505975503,1432.01510973,3300.37515284
161.180093676,401.638907507,212.941623494,0.999942,161.948,63.7998658726,390.092,151.381191357,2845,1003.4487549,10.2764605782,308.854,309.421,254.216,-312.294,308.83569921,2845,687.354245333,309.290587676,1544.03712386,3395.95866317
543.390133727,538.445681715,72.0065373271,0.999882,161.927,208.63626994,365.594,187.583193252,2846,655.475119847,10.0184858558,309.262,309.88,254.303,-312.703,309.273518367,2846,1572.51559279,309.771627678,1274.6039255,3312.24128234
266.94842317,442.512458358,31.2404163899,0.999851,161.93,492.226198043,428.302,228.796967637,2847,837.69363629,10.4743427327,309.215,309.83,254.356,-312.58,309.205107708,2847,804.435808889,309.730358678,1323.86378559,3229.42743688
392.184952853,322.41056798,-3.59499310227,0.999934,161.938,427.539851563,389.14,234.867215244,2848,556.055085118,10.1827872295,309.618,310.218,254.405,-313.458,309.622213184,2848,1016.68712891,310.108361558,1099.27579471,2751.93027725
232.24992103,531.810455696,32.2605842877,0.999958,161.943,725.618936005,390.211,254.73653018,2849,726.459895683,10.2551061336,309.444,310.09,254.432,-313.045,309.450702784,2849,738.886686594,310.025159904,1459.5457167,3404.87417962
382.408702375,529.948643838,-1.64075468677,0.999949,161.923,572.784100382,404.601,259.969549678,2850,555.298801719,10.3325839496,310.011,310.605,254.455,-313.522,310.029435304,2850,1079.85629312,310.548675128,1184.24039963,3332.36052703
229.910592119,374.112440928,28.705040195,0.999885,161.981,540.886489898,409.604,247.681270883,2851,807.095906187,10.2988101965,310.649,311.266,254.49,-314.051,310.650785378,2851,780.230323645,311.172498217,1439.54435434,3881.46676067
398.112770098,416.773089152,-7.60946618204,0.999976,162.007,835.296890113,403.34,250.775060443,2852,627.190337023,10.2716549656,311.573,312.122,254.534,-315.214,311.585999117,2852,1181.11373566,312.049962947,1632.993518,3075.57072187
355.501136165,544.538433695,217.902834848,0.999924,161.989,514.965020728,404.944,236.874206053,2853,890.478049772,10.296012784,311.266,311.811,254.581,-315.036,311.270087651,2853,1199.1019216,311.725911394,1531.22766092,3900.17859795
319.032615031,220.415476888,-7.36942932133,0.99997,162.031,484.940573399,401.132,225.357242564,2854,632.920221152,10.2168849234,312.461,313.097,254.634,-315.949,312.480667642,2854,1149.21087457,312.995441584,1534.55616199,2783.73762151
462.828885286,561.551127403,1.35285730965,0.999907,162.045,537.784175001,447.605,218.930708142,2855,759.528514383,10.4629587802,311.139,311.774,254.698,-314.697,311.148793647,2855,1134.82135451,311.68079622,1463.24737983,3428.55927743
532.504149424,771.72557168,-7.36713292011,0.999896,162.066,923.78336559,395.921,238.310994921,2856,1400.80136704,10.1650432328,311.965,312.637,254.73,-315.739,311.977708798,2856,1403.07165326,312.548125876,2906.86676705,4639.99163046
347.475061319,623.192053302,180.809801627,0.999933,162.15,1293.45140179,383.388,268.851384516,2857,1052.4547666,10.0685545142,312.679,313.272,254.765,-316.781,312.669593126,2857,1118.00529742,313.1540952,3425.98899742,4697.91249952
222.411386949,229.88058118,7.46919423058,0.99988,162.171,244.931298004,400.698,242.252428205,2858,1112.21312893,10.1756558409,314.557,315.119,254.757,-318.376,314.558612195,2858,452.291968129,314.999487885,2645.00688622,4495.34521222
1077.34216579,1371.27405475,8.46174009899,0.999885,162.175,2266.38081105,425.799,242.493815083,2859,677.0990008,10.2012617906,314.428,314.92,254.791,-318.258,314.452040068,2859,2991.69980406,314.841736042,3808.79268335,4590.27715173
596.388005773,556.940760979,-1.45319843043,0.999969,162.177,1227.746916,408.683,260.532964823,2860,1093.18037448,10.0967521606,314.223,314.684,254.839,-317.862,314.21586456,2860,1618.38000515,314.590812792,3286.31131525,4229.93255591
245.393148775,224.795380055,-10.4099713651,0.999932,162.228,301.152680163,389.456,221.62895681,2861,1155.83288946,10.0904964677,314.674,315.168,254.854,-318.346,314.677876967,2861,670.30920025,315.067194739,1845.96381496,3926.92863239
453.011345479,628.101120593,-6.62478499156,0.999921,162.327,153.579903428,367.334,254.374685344,2862,1348.44041044,9.91538287602,315.792,316.231,254.9,-319.61,315.786839249,2862,1246.56678108,316.100818754,3009.3980995,4512.79724435
476.649124443,667.842199322,-11.0684048013,0.999907,162.336,279.071650083,413.635,242.742307714,2863,1450.67008076,10.2407371221,315.082,315.523,254.962,-318.928,315.097010133,2863,1200.89425976,315.449268456,2418.82425655,4418.13102151
1149.20957828,1179.28884575,166.987741947,0.999867,162.327,119.139838894,444.395,178.24977146,2864,1491.65800132,10.3322597771,315.899,316.299,254.978,-319.71,315.877386379,2864,2786.55648436,316.177674617,1372.08607052,4372.92474146
913.749823677,743.323309106,62.4741341581,0.999907,162.326,237.881163305,442.129,218.557305896,2865,1132.663776,10.322284105,316.443,316.875,255.024,-320.179,316.469045639,2865,2309.06708938,316.766789291,2048.54470283,3939.29181203
720.295107811,1000.58741868,280.292310873,0.999963,162.36,1472.29862072,415.738,260.938823306,2866,1004.98250553,10.2006130441,315.133,315.529,255.054,-318.741,315.134669316,2866,1720.8825265,315.427045442,2963.53787963,4063.58512724
438.544876864,589.648813648,77.7255113783,0.999937,162.401,1219.25844503,376.787,239.999981132,2867,926.250745428,9.99272780651,316.576,317.006,255.109,-320.192,316.595518642,2867,1330.03872318,316.883972435,2692.7064793,3997.06321765
612.058514359,617.158442035,162.999166634,0.999934,162.421,377.731229981,429.732,231.924382401,2868,1012.94653177,10.249613272,316.603,316.988,255.143,-320.37,316.607473121,2868,1657.33544494,316.898520739,2551.50500909,3853.92287892
562.038613418,848.10760895,20.188800857,0.999948,162.435,1302.9984077,403.764,243.918696454,2869,1015.70859588,10.1302711515,317.356,317.731,255.174,-321.029,317.373206606,2869,1605.91142533,317.605766929,2774.54398608,4086.5627257
234.493686693,516.487444972,297.197595523,0.999891,162.42,578.948761162,366.255,238.282872757,2870,1035.52843131,9.90269776851,317.876,318.253,255.191,-321.576,317.897222914,2870,889.199392642,318.169212382,1929.79055631,3860.79890446
305.12399709,446.685318113,163.866028949,0.999865,162.476,707.800424415,422.873,260.487562381,2871,655.314039168,10.2924108529,317.361,317.755,255.269,-321.102,317.372373207,2871,975.128302141,317.684333573,1491.27041865,3530.38034195
451.875141245,808.148502345,153.40638783,0.999904,162.467,243.757604846,377.539,239.922812101,2872,591.2096209,9.88252047171,318.531,318.927,255.288,-322.007,318.511488665,2872,1315.02349583,318.769709481,948.892087511,3055.83362319
289.117333986,280.672276885,-8.40661098981,0.999847,162.517,228.217235119,413.967,192.602590919,2873,216.282269797,10.121110106,319.341,319.69,255.336,-323.047,319.362549937,2873,1022.33395184,319.597354589,591.479438948,1056.77166252
275.292730562,369.966567732,-4.44207162849,0.99987,162.547,249.804561763,375.511,200.934439847,2874,243.743749763,10.0209556745,319.537,319.91,255.388,-322.989,319.533651386,2874,652.385666899,319.812787007,597.100414069,1373.14052089
452.902316351,422.747830019,4.08754726581,0.999903,162.58,146.133633812,402.156,213.222562513,2875,527.633888826,10.2416104634,318.687,319.052,255.437,-322.368,318.705148562,2875,1408.11896112,318.926781808,965.588556406,2127.60708986
305.577468824,533.954999373,143.598978459,0.999915,162.602,324.835161125,375.566,222.254736256,2876,555.25717818,9.98195537731,319.208,319.534,255.494,-322.786,319.222472775,2876,827.4067747,319.438627052,953.344195446,2865.54375571
253.738558046,253.926409131,-11.1618043671,0.999856,162.634,124.055764712,417.608,207.901455732,2877,935.053029756,10.2688590978,319.836,320.187,255.537,-323.535,319.846277268,2877,804.393428234,320.076847473,1326.81098179,4313.7520351
413.832307513,337.748042485,-6.04489875375,0.999947,162.629,128.426064613,422.343,203.374212708,2878,1433.86982522,10.2211811361,320.779,321.1,255.585,-324.458,320.778077811,2878,1249.0012495,320.999753822,1908.05040761,4101.88954828
734.660316686,916.420799511,-10.6283602775,0.999933,162.677,815.675916325,383.022,252.08064996,2879,1036.95921482,10.019882252,320.49,320.811,255.612,-324.237,320.509010501,2879,1862.41586177,320.72052597,2740.92305469,4474.40616407
299.189061493,237.028146905,-8.99371696774,0.999939,162.678,126.559225636,400.726,203.918529801,2880,1419.71631061,10.1998251492,321.55,321.868,255.654,-325.312,321.545365443,2880,836.984343816,321.748071882,1918.58896469,4456.40991174
556.550108664,905.639820559,221.562803162,0.999895,162.712,131.418763212,384.104,198.926993681,2881,1530.55626518,10.1034358545,321.339,321.712,255.708,-325.057,321.359097286,2881,1758.12452779,321.606859982,1701.74200988,4485.11927558
686.397890223,467.83460851,-6.12894500911,0.999885,162.766,123.643677389,389.292,210.273130338,2882,1188.14503105,10.2325430171,320.676,321.002,255.76,-324.448,320.662224335,2882,1653.48547767,320.871231097,3315.02426478,4338.89844451
408.188303205,223.035889327,-11.0848384679,0.999933,162.77,118.005365323,377.844,194.76784244,2883,1552.07498683,10.0143413101,322.589,322.952,255.821,-326.295,322.570454813,2883,1283.45510303,322.807164457,2190.18464886,4311.90654454
439.694034359,599.754040663,42.8158818478,0.999907,162.762,148.462419288,420.547,207.061736111,2884,1453.47845851,10.217998682,322.173,322.539,255.827,-325.905,322.18457809,2884,1384.30930399,322.422404168,1904.89412913,4404.02183656
