Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageEsReturn,AverageReturn,MaxEsReturn,AverageAbsY,PolicyRegParamNorm,AverageAbsQ,MinEsReturn,AverageQLoss,Epoch,StdReturn,MaxReturn,StdEsReturn,QFunRegParamNorm,AverageDiscountedReturn,MinReturn,AverageAbsQYDiff,AverageY
2768,0.999722,-325.315,323.148,348.037386844,611.723047958,464.245203002,323.357782199,161.253,323.436,194.430875794,372.848,2768,452.585682601,1977.45732413,89.5148996026,248.719,127.640831744,79.8581053243,9.20419167563,323.154514119
2769,0.999752,-325.029,322.966,340.400733888,320.869670495,836.284093293,323.198556589,161.249,323.247,73.564277588,378.754,2769,393.849361212,2276.05630702,250.29260125,248.764,104.72686744,135.588734595,9.32100398013,322.979793087
2770,0.999857,-325.939,323.785,248.186094155,1422.61600826,598.714686742,324.001693946,161.277,324.048,96.6729993998,332.206,2770,1397.16464221,4673.6569992,179.730835609,248.847,146.736396032,-12.8714312936,9.10040678583,323.784414023
2771,0.999774,-325.602,323.613,399.927792863,633.606070022,1322.14977053,323.858673649,161.292,323.895,41.008501654,321.319,2771,982.166837386,3270.55491412,480.476054691,248.889,96.9532644156,-140.725903114,9.09797638732,323.647237728
2772,0.999747,-325.385,323.469,288.866994202,748.293759399,1023.02387069,323.683459697,161.332,323.729,18.7822075869,360.064,2772,520.981649162,2058.18957826,340.175634035,248.918,159.220955135,147.926097001,9.16045673611,323.485749287
2773,0.999713,-325.009,323.221,251.362238645,1119.58003123,545.247479014,323.469500162,161.351,323.562,18.2755710101,335.107,2773,892.59032755,3911.59290178,184.214773089,248.967,173.438478549,131.783841702,9.14199953085,323.213988554
2774,0.999646,-324.773,322.95,424.80820856,513.889911383,605.688631402,323.175026539,161.372,323.228,132.992549871,386.616,2774,270.547860298,1798.90895715,142.205925438,249.055,155.332408012,317.919234035,9.40394725245,322.964443735
2775,0.999696,-324.029,322.085,405.568908197,477.548567723,733.843535962,322.305350784,161.477,322.38,96.7908172881,384.14,2775,216.960666031,1562.48316909,210.554806122,249.066,166.355813608,311.162308554,9.28898516818,322.083396027
2776,0.999763,-324.505,322.624,331.369636953,576.271393061,689.452269752,322.878394961,161.49,322.893,5.30746454373,365.876,2776,675.243871555,3893.48299927,258.265477171,249.136,143.737705072,175.209298836,9.28529976683,322.638526654
2777,0.999713,-323.905,322.027,275.148622743,671.427886427,446.960079672,322.307390285,161.549,322.354,59.7273242693,339.046,2777,491.657691753,2559.00320189,143.918361674,249.19,162.228969024,325.296445533,9.1239992867,322.043383673
2778,0.999723,-324.069,322.241,595.745401746,988.013575621,1719.00281456,322.438350106,161.595,322.521,112.05504496,349.977,2778,685.511772125,3001.32280408,628.822239835,249.227,207.901917167,95.1536912164,9.23971508534,322.227377364
2779,0.999736,-323.278,321.273,666.18907543,643.761592819,1371.08345297,321.548547436,161.652,321.605,28.4488794646,354.162,2779,341.134692044,1665.52497057,531.517750177,249.286,181.044835507,202.038364173,9.28586789022,321.286260845
2780,0.999892,-323.778,321.895,475.684672767,1114.66198772,950.452275029,322.181189737,161.68,322.211,108.56042924,392.772,2780,973.497045863,3629.9826553,324.54262006,249.355,188.598250068,79.2700570559,9.23371732712,321.91088239
2781,0.999814,-324.118,322.164,442.305425913,2174.90972552,968.507267899,322.39151717,161.741,322.456,25.6445908947,336.828,2781,1400.55829058,4448.65670645,392.140874947,249.41,212.029460649,541.985542263,9.06916586445,322.158406743
2782,0.999775,-323.119,321.134,406.272812232,1315.93602757,1384.56160644,321.361857506,161.751,321.4,109.435386624,378.13,2782,858.787951324,3180.62802073,445.644278317,249.461,192.93721554,126.268148484,9.32770784754,321.164599839
2783,0.999785,-324.111,322.179,217.89841065,1807.88641448,506.662012269,322.400079689,161.753,322.45,25.0105782943,319.643,2783,1081.71411349,5146.34596404,157.102615251,249.498,225.791187224,145.991032445,8.98914844168,322.171500314
2784,0.9998,-324.235,322.173,323.254779161,719.908066441,1421.62675707,322.398070265,161.746,322.465,41.5127848897,361.697,2784,564.412418744,2325.43316511,456.056535539,249.546,175.467128528,66.03202084,9.11756813561,322.18021096
2785,0.999867,-323.81,321.743,754.89850862,357.165527062,1577.43482296,322.006368852,161.801,322.051,122.870080189,363.664,2785,452.177419581,2085.55699385,580.61270371,249.582,118.462098515,76.9198006246,9.1842989035,321.754488727
2786,0.999802,-323.838,321.836,480.483295806,598.584316803,1126.06012601,322.013796472,161.803,322.036,63.7595870743,334.734,2786,445.602021894,1897.71047778,421.490756367,249.636,173.713877374,89.701271918,9.18155531832,321.849684284
2787,0.999837,-323.404,321.266,610.570469383,560.344151441,1256.85338776,321.484362991,161.822,321.58,71.240491509,347.922,2787,690.102345854,2602.42857294,517.728624736,249.701,99.0311848375,91.9034106022,9.14749737418,321.251371433
2788,0.999844,-324.205,322.08,626.390075638,2001.46705822,1002.30967113,322.307533227,161.855,322.339,201.897165501,418.348,2788,1109.73054965,5034.49058066,329.435963706,249.784,224.912305847,300.196174302,9.36880726463,322.121238944
2789,0.999887,-323.782,321.754,714.850216236,1402.49683718,1494.0490221,321.915659432,161.845,322.014,88.9601737295,349.642,2789,891.424456871,3790.37534411,513.344464149,249.795,217.987265617,189.519267501,9.15717386608,321.735154782
2790,0.999844,-324.436,322.326,519.340040776,1060.42143943,1335.41160715,322.473829198,161.845,322.573,38.1182970686,394.523,2790,796.858217258,3116.62167204,463.187627469,249.788,203.139137531,100.850449772,9.35631644549,322.330341809
2791,0.999831,-324.222,322.125,234.633077095,1109.68258671,613.929265861,322.289012958,161.837,322.338,9.21777336442,364.294,2791,788.125904905,3768.61978689,227.213710429,249.86,205.516323212,109.048488847,9.22459613459,322.142645847
2792,0.999739,-323.441,321.388,608.334110755,1737.51991048,1908.85020711,321.584820712,161.903,321.659,80.8715936027,425.46,2792,979.061123786,4107.06264465,690.863868322,249.912,221.567581411,197.020453033,9.49569328845,321.388219302
2793,0.999834,-323.97,321.844,271.643114989,3006.83277916,616.592047573,321.996130543,161.961,322.095,21.2188667831,365.695,2793,1319.26787087,4980.30995735,213.073234668,249.937,226.172372792,493.969221111,9.20507644268,321.855344361
2794,0.999818,-324.111,321.957,531.968873232,2143.00042029,1045.33582274,322.106316496,161.986,322.195,9.24893346316,323.6,2794,1119.16905036,4851.10371195,475.532608253,249.967,206.863935042,566.103409836,8.98706489221,321.957558867
2795,0.999764,-324.278,322.408,404.112140388,1500.45970446,1022.60734746,322.571261411,162.026,322.625,160.522654047,339.025,2795,1362.40874984,4216.13838785,314.774747077,249.989,165.787044834,138.306855636,8.86667823321,322.417080124
2796,0.999795,-323.757,321.862,643.496404778,2168.11349938,1059.15420665,322.045037641,162.03,322.092,75.3148302694,316.009,2796,1190.36055732,3829.03594074,366.885580568,250.023,177.00394177,125.979704052,8.78115009737,321.882640201
2797,0.999806,-323.617,321.783,427.018163429,2912.72134216,1044.1499633,321.943070206,162.086,321.999,61.8164921415,328.149,2797,1203.96705297,4709.63348558,344.365479333,250.061,205.833341495,241.17288885,8.9891118322,321.77527396
2798,0.999725,-323.043,321.125,496.746940507,2556.23667233,1761.08062019,321.25198276,162.107,321.377,4.21448840806,324.464,2798,1150.68255659,4398.41009667,646.710653184,250.101,230.028330203,565.779478637,8.99168197403,321.126930582
2799,0.999749,-323.816,321.918,423.348193661,3291.88351889,1150.93532351,322.084834527,162.137,322.143,-1.44205356944,323.478,2799,1483.34853267,4910.36319202,439.515578664,250.142,148.620538411,90.7591335228,8.86903953589,321.93969219
2800,0.999842,-323.179,321.314,539.90035873,3835.76806907,1339.76571727,321.476996596,162.185,321.532,8.98163454511,392.008,2800,804.905458138,4388.04832384,509.707920807,250.16,198.967217546,1820.38648037,9.20116121775,321.329890446
2801,0.999721,-323.55,321.496,496.077910957,3027.05934792,1312.33949836,321.669308005,162.186,321.726,-17.7701888699,357.731,2801,891.960839215,4467.95795828,468.512915874,250.228,150.95631847,1534.11745322,8.98543871911,321.498322101
2802,0.999809,-323.302,321.193,323.911729936,2963.22849526,1387.6341609,321.334058101,162.209,321.419,21.9079366154,360.97,2802,1164.22820585,4339.36693977,464.344881992,250.236,139.087857956,1096.65576188,9.07789635665,321.196976962
2803,0.999849,-324.275,322.384,329.343995773,2941.03075828,1234.64006399,322.557975671,162.273,322.654,-12.2143499873,338.148,2803,1548.07095037,4686.4183056,524.240903185,250.297,193.042253532,564.445022463,8.92512541231,322.393608833
2804,0.999808,-323.366,321.421,1402.30495674,1668.07254904,2071.97641319,321.649355378,162.222,321.713,369.422005065,320.251,2804,1240.28220633,4093.95190521,740.996995432,250.304,236.226520472,87.7717857818,9.04239815752,321.425016635
2805,0.99979,-323.263,321.263,538.67945447,1499.00027099,1832.54027702,321.473268621,162.228,321.555,92.9322973641,294.316,2805,796.277124847,2876.18622555,608.921886641,250.37,264.051728374,81.2306936876,8.73642811058,321.250100169
2806,0.999857,-324.257,322.303,459.869807384,2409.97863611,1039.47320354,322.481301567,162.229,322.553,13.6110665629,350.657,2806,1786.90861535,5470.93444561,457.924791984,250.432,221.074300464,74.0069221141,8.96427020197,322.316782356
2807,0.99982,-324.612,322.582,485.042820696,906.667638278,1150.24267489,322.815895337,162.235,322.861,96.6668418096,337.194,2807,1095.08131571,5101.46255432,400.938819381,250.484,178.171815931,80.5270502812,8.90234983796,322.595012129
2808,0.999781,-324.413,322.526,460.596886318,1258.71556123,1608.73350215,322.743859586,162.325,322.788,11.409684153,349.235,2808,813.011031991,3803.91403316,501.521099823,250.523,185.420668194,165.348796335,9.04549605642,322.523958882
2809,0.999902,-323.698,321.768,953.054830025,1431.78446243,1864.7135307,321.971731476,162.33,322.054,4.51160855414,378.668,2809,1576.21519852,4581.98705516,759.871984261,250.588,128.451599569,123.203431032,9.09831007699,321.772545861
2810,0.999782,-322.813,320.68,242.213642845,1936.43723603,523.063343768,320.971049737,162.343,321.032,58.6015371732,364.59,2810,1385.66093634,4048.90334425,158.476498615,250.632,186.888148686,164.139291013,9.01392917612,320.684202194
2811,0.999797,-323.438,321.367,615.263758006,1303.80987357,1668.59129843,321.5711836,162.368,321.634,241.021338701,395.893,2811,1043.04929853,4327.41223144,608.565457304,250.718,178.197021357,150.044518191,9.28338148037,321.392588067
2812,0.999863,-322.716,320.621,262.56373373,1293.62133655,479.01328342,320.889919152,162.373,320.971,150.164712405,331.821,2812,980.410462429,5125.46018413,107.33099313,250.745,217.506704632,77.8656841703,8.86911837302,320.639565168
2813,0.999769,-322.839,320.757,358.850299844,837.090986493,808.77602923,321.015273444,162.43,321.089,74.0609354295,368.451,2813,746.144159168,3175.89962812,277.169301807,250.784,160.733696658,111.603525517,9.10988819621,320.769414061
2814,0.999864,-322.814,320.849,899.796027525,898.523990517,1335.61020929,321.063249288,162.432,321.17,374.939321919,340.266,2814,817.681037168,3737.6444402,404.121030742,250.848,151.945803446,97.9464348412,8.97114626219,320.851246245
2815,0.99978,-323.193,321.083,536.490025126,750.479358391,1211.78968647,321.304357261,162.469,321.39,35.0093323668,336.608,2815,758.755682541,3348.87479386,440.637812241,250.902,150.557595297,138.623505567,8.97783461779,321.097881093
2816,0.999908,-323.312,321.238,434.715085591,917.429822405,788.315062848,321.508610817,162.561,321.59,71.5646837988,378.751,2816,897.088934931,3621.58469197,298.658081593,250.98,146.958963501,-74.6171258662,9.1739587237,321.239188131
2817,0.999845,-323.015,320.933,534.235107326,1349.50865163,1081.63892373,321.193539993,162.595,321.29,7.34110354776,363.497,2817,800.417204029,3160.16676875,392.683705081,251.019,210.602046423,132.061600409,9.12998114582,320.933758475
2818,0.999838,-323.491,321.389,321.090013652,1457.69757852,723.233915807,321.616562146,162.598,321.652,13.0825893286,336.25,2818,938.731197816,4311.412734,244.529440945,251.081,179.999128009,223.678157827,8.94647666653,321.387233439
2819,0.999856,-322.793,320.734,1226.51343276,2930.90516892,2181.4258301,321.010368365,162.621,321.091,13.2566995135,370.801,2819,1305.49409809,4661.5766521,903.805175033,251.141,212.975591072,942.632532517,9.15301805102,320.752754346
2820,0.999724,-322.925,320.901,791.640620224,2923.37359276,1699.9626332,321.153081878,162.631,321.228,139.291366847,382.796,2820,1438.67718632,4489.902549,660.777506904,251.158,218.021005934,207.53463933,9.19751509647,320.913869004
2821,0.999837,-322.599,320.618,1114.69689225,2010.48629561,2478.1419036,320.919196107,162.642,321.007,159.223974681,362.592,2821,1826.19637707,4528.92164507,989.67200366,251.244,179.387302942,179.912271918,9.07628715818,320.61150723
2822,0.9998,-321.858,319.772,607.372008884,3634.75705116,926.858460927,320.055118204,162.694,320.16,84.9745757067,298.562,2822,899.084989421,4686.76637997,349.796475876,251.305,238.008924976,1728.76600221,8.88842502365,319.767731402
2823,0.99982,-323.06,321.026,328.623008074,3208.55185679,630.30549605,321.27753248,162.693,321.36,211.727526861,337.646,2823,922.20549253,4282.32088758,159.913196143,251.343,220.809363013,1790.67665796,9.0234813595,321.042098719
2824,0.99981,-323.084,321.133,758.381056916,3324.08773088,1128.44858104,321.35348727,162.73,321.441,475.125932771,332.636,2824,1003.6437061,4224.2169908,273.690719945,251.386,236.104896955,1038.02492054,9.04163201402,321.133072664
2825,0.999844,-323.765,321.652,1600.116811,3510.77542762,2760.63609415,321.883531282,162.74,321.931,439.597527861,314.723,2825,1053.02124622,4570.83495609,1160.51928314,251.389,245.168787723,1546.64280542,8.88860173182,321.666882315
2826,0.999803,-323.058,320.846,567.908012613,2083.00252478,1108.1687925,321.09408296,162.75,321.232,241.247793033,315.304,2826,1764.37299404,5203.30302003,337.182671761,251.408,208.280573013,189.936769725,8.837320202,320.832868879
2827,0.999779,-323.544,321.386,1621.26764401,2100.62521999,2300.75897978,321.658729005,162.779,321.727,941.776308236,378.67,2827,1410.33492254,4424.06753861,679.491335771,251.481,225.802957833,408.011339698,9.20060229982,321.403548518
2828,0.999831,-322.735,320.737,821.64616482,1611.01434393,1557.4246419,320.965757466,162.79,321.033,213.969359793,320.064,2828,1309.00367686,4399.39972224,613.322258036,251.52,199.254339546,147.004373819,8.93142720986,320.741126697
2829,0.99983,-324.249,322.108,351.716246714,1499.0121132,641.373224786,322.372358902,162.814,322.425,12.1191081293,358.231,2829,1595.79197507,4786.90959185,230.493271668,251.595,187.809682934,120.398267719,9.17895944329,322.138628736
2830,0.999783,-323.908,321.823,413.955027623,1899.67576892,1634.56950667,322.048856644,162.853,322.112,-0.527133733392,336.667,2830,1486.24142018,4451.09746453,530.686646193,251.627,205.022910442,137.638023414,9.08710897464,321.816483912
2831,0.99981,-323.118,320.986,569.128060845,2630.83749717,1724.47461831,321.239987051,162.887,321.306,8.57580540171,365.522,2831,1537.97956595,4276.02642969,682.537316663,251.688,204.705601155,219.242192554,9.11451621741,321.003279918
2832,0.999769,-324.519,322.465,583.22741016,1621.1234269,1149.51590209,322.710100496,163.011,322.798,86.5963088538,348.507,2832,1374.95022527,3931.7797301,383.106656892,251.74,171.581406712,-2.28459383175,8.97969167029,322.474565921
2833,0.999781,-323.688,321.768,632.218940095,2794.44725819,1474.77892494,322.023931194,163.065,322.079,214.363533838,364.031,2833,1125.51117193,4035.40168664,494.804761752,251.767,208.916477926,388.355208771,9.06001489326,321.780250292
2834,0.999853,-323.709,321.739,131.918809975,447.388169087,1025.41490552,322.03172781,163.07,322.053,-5.46519676331,331.844,2834,1035.99279492,4275.56720427,272.69083819,251.835,55.7580069172,-5.23269736312,9.03290255115,321.758343912
2835,0.999834,-323.19,321.315,335.274677352,1484.79346445,1732.88757292,321.517280795,163.139,321.615,-6.20778777855,300.328,2835,1383.70266029,4091.62362316,627.898184769,251.923,143.806860306,114.87118579,8.72785002125,321.299312369
2836,0.999818,-323.231,321.223,553.510347265,3190.59692845,1000.77575656,321.466365105,163.132,321.558,41.5711603652,369.471,2836,557.758018637,3817.10675722,392.541457245,251.974,217.627384635,2061.92318283,9.02036074359,321.241409935
2837,0.999664,-323.399,321.555,478.632803702,1779.6347907,846.961913051,321.773820633,163.163,321.843,190.167749968,334.046,2837,1142.94017817,4015.83110139,265.536979599,251.999,175.494847797,319.980746405,8.97663439868,321.56996749
2838,0.999903,-324.148,322.238,393.676877843,1641.87469078,829.720589351,322.456428212,163.191,322.527,25.8798929477,339.591,2838,1260.58063145,3966.02741,269.051742717,252.031,177.756025912,271.931537461,8.95101229396,322.241389196
2839,0.999701,-323.214,321.353,199.188984103,2008.03496206,384.209361287,321.636245874,163.223,321.74,15.8006943593,352.118,2839,1367.97016594,3867.51463886,131.21429722,252.048,151.598824306,74.8355395529,8.886401412,321.351615819
2840,0.999841,-323.087,321.238,296.662180566,2254.98289481,846.101927673,321.495892279,163.283,321.548,23.6186187889,330.843,2840,1461.19378287,4151.3719685,296.333802191,252.132,169.086017021,86.8003637622,8.94249001779,321.239517291
2841,0.999794,-322.902,320.994,825.953235587,2119.71605723,965.56294572,321.33480559,163.301,321.377,675.499399532,374.642,2841,1225.42568872,3910.84568821,103.588345064,252.142,213.858223531,599.648736564,9.18891142159,321.014956385
2842,0.999753,-323.389,321.432,587.983889281,1812.0851838,1442.42616915,321.666759808,163.324,321.777,109.563447773,371.11,2842,1353.74785726,3745.49424453,531.835429056,252.172,147.466164603,38.9288599606,9.1292995167,321.423050959
2843,0.999911,-323.195,321.253,437.528811637,3461.65291981,832.864914481,321.554151284,163.317,321.59,2.07349878973,357.481,2843,865.441595634,4429.13754072,348.269691313,252.204,248.368275603,1432.10957227,8.90529020638,321.29367776
2844,0.999853,-323.36,321.346,981.52131245,1923.57149255,2392.31896214,321.590638413,163.327,321.668,41.8341839398,338.227,2844,1418.2463584,4173.9755612,1015.76031146,252.261,134.959289975,48.458790016,8.9754454662,321.34537335
2845,0.999841,-323.287,321.243,349.765902638,1591.19689224,1294.82076534,321.534027299,163.37,321.617,55.9852746179,368.574,2845,1423.91498767,4142.06046564,438.371825734,252.304,122.560572367,129.221468535,9.05201294977,321.239305433
2846,0.999823,-323.871,321.774,306.619267253,2167.16709221,926.344303304,322.080038254,163.405,322.143,61.8644106754,363.449,2846,1298.28454099,4321.1869521,359.0699459,252.349,122.458557214,112.599964246,9.07595449462,321.779069447
2847,0.999795,-323.608,321.474,874.143979927,2204.8991607,1783.19581516,321.780329603,163.445,321.848,28.9448835817,394.6,2847,1098.4790217,4038.073716,626.833032666,252.391,144.543194437,330.611324236,9.21416993447,321.491429664
2848,0.999632,-322.374,320.3,378.817303496,1556.99156158,837.278283636,320.554207343,163.438,320.598,67.7672562562,354.054,2848,1578.5076431,4040.40664446,283.722245147,252.449,107.215028249,59.815926039,9.2025368317,320.308496069
2849,0.999701,-323.193,321.118,296.28176999,1944.59848332,643.607243156,321.342388582,163.469,321.413,198.083678856,378.85,2849,1256.66498947,3825.93418932,159.051140226,252.481,126.099880214,49.6177046506,9.17729899989,321.118461994
2850,0.999818,-323.926,321.918,460.871102899,741.240016041,821.900907465,322.163154202,163.462,322.195,175.332263156,377.173,2850,923.043384273,2935.21049577,235.460924928,252.532,119.389078647,50.1757242628,9.18287837105,321.937443529
2851,0.999919,-323.357,321.333,272.064531716,690.450979816,1023.03973202,321.64507904,163.46,321.704,7.61717607276,348.172,2851,913.115832123,3195.27591347,319.467540334,252.563,102.60295362,8.64526795965,9.08328949495,321.337569134
2852,0.999887,-322.78,320.751,297.749069096,571.008501057,695.935037223,321.033029214,163.466,321.076,46.3927206729,363.307,2852,719.937985399,2521.67646762,244.882688893,252.567,112.198840104,61.6895191221,9.17317273925,320.76728075
2853,0.99987,-323.293,321.398,105.488875542,698.735250225,179.876286579,321.671443936,163.545,321.745,13.959340983,353.722,2853,960.619397697,3701.43344952,57.4003551756,252.61,102.078170246,21.7071212917,9.24061498164,321.392415532
2854,0.999869,-322.217,320.386,474.830158947,1305.97451972,975.503983626,320.658980168,163.566,320.743,39.926526182,359.786,2854,798.135360493,2855.95019913,322.256284924,252.63,175.703583427,89.2816663874,9.22549818173,320.392065488
2855,0.999773,-323.216,321.264,500.456019102,506.190876444,1002.12939278,321.451364265,163.62,321.544,38.8287691757,378.532,2855,618.84922864,3183.69769575,358.736630811,252.662,106.668474379,94.1928044043,9.35255005616,321.281018805
2856,0.99983,-322.836,321.045,306.320535608,1219.45389409,970.002542186,321.313878381,163.622,321.349,63.1355123541,357.062,2856,802.114503081,3035.80451767,309.389638609,252.733,180.479698001,106.483368048,9.28354699524,321.059891504
2857,0.999782,-322.303,320.483,491.253336775,1048.23249403,1176.80193234,320.721433638,163.663,320.79,5.60450810776,345.54,2857,1092.24482422,4161.52217231,396.201962426,252.765,142.566121384,115.657047622,9.21963681218,320.497079228
2858,0.999775,-322.955,320.952,456.664248144,1493.97185792,852.626954743,321.208145775,163.685,321.302,5.27299125983,360.562,2858,1382.57404395,4080.37156892,372.97731796,252.832,103.92701999,21.070113753,9.24347567104,320.922075838
2859,0.999853,-322.744,320.809,362.365482462,1624.482969,1091.16242622,321.10560283,163.686,321.185,52.3796161333,396.488,2859,1473.59253259,4357.72993942,395.289583828,252.886,136.253910616,87.1766824004,9.49944949141,320.816335189
2860,0.999779,-321.835,319.897,286.939266653,1969.77133483,1170.12760565,320.216263327,163.719,320.272,25.9037501566,378.326,2860,1289.84207596,4318.66958091,375.980526543,252.872,171.047373686,142.756639368,9.43294828851,319.923919876
2861,0.999822,-321.953,319.978,549.532669778,1042.24700652,1028.30332181,320.210005477,163.772,320.289,13.4028079859,355.312,2861,1260.43838914,4630.11691719,441.03704616,252.931,128.500209037,106.878299645,9.39430469502,319.96339907
2862,0.999806,-322.458,320.438,807.918916883,2219.58511183,1802.75135557,320.687729008,163.83,320.74,211.798008515,310.249,2862,1722.37271847,4773.64905862,647.624876728,252.98,156.768400572,132.446754629,9.00891393695,320.448262383
2863,0.999904,-322.615,320.498,247.918177526,861.887399644,1053.10192486,320.781023063,163.842,320.858,-3.70173504731,358.916,2863,851.321627387,3370.01033858,339.712756146,253.024,136.453663312,101.488792229,9.27859397635,320.515601713
2864,0.999768,-322.255,320.36,329.012280297,1079.12017782,1230.91400347,320.588897432,163.799,320.65,12.7375008875,381.0,2864,1168.25299415,4206.95339212,461.478850489,253.118,171.2187785,82.2403040425,9.44475226091,320.363852372
2865,0.999819,-322.357,320.351,706.721567382,1507.59978214,1958.83980759,320.627646094,163.799,320.67,10.4108410049,378.684,2865,1069.10808379,4479.12646343,707.289721568,253.199,229.838678288,135.606713895,9.41854030171,320.367071906
2866,0.999779,-322.833,321.055,698.18971213,1710.34054795,2236.29925895,321.343163082,163.786,321.406,6.62743285725,345.089,2866,1092.94660889,3725.64310939,914.624000225,253.218,160.352705023,349.628112904,9.22197010207,321.057770329
2867,0.999841,-321.89,320.101,194.475329042,1443.7732498,568.541968899,320.483874075,163.838,320.528,4.56977435917,324.962,2867,855.387254411,3219.90236382,195.740962631,253.225,118.784571216,148.489378887,9.19843019602,320.137226345
2868,0.99987,-322.366,320.401,434.869939125,736.105987903,2032.72969149,320.712180999,163.892,320.786,1.55803306426,390.098,2868,1190.20645776,4409.66445688,725.869264897,253.301,108.303443447,78.1276917329,9.47655330921,320.39751639
2869,0.999859,-321.538,319.646,238.549579048,1838.25516055,755.532307232,319.907641703,163.902,319.986,11.2960503182,381.332,2869,1162.80070808,4027.51921828,300.466486072,253.361,162.744871478,96.698692245,9.41710158313,319.648575022
2870,0.999824,-321.874,320.104,430.081470818,3011.76603301,891.100919869,320.375621984,163.932,320.408,156.185513633,321.751,2870,1320.50045924,4534.25660314,254.590570836,253.424,217.575941516,398.535211187,9.15667263776,320.131524423
2871,0.999794,-320.68,318.947,282.726837285,2229.41483806,482.937554887,319.179503709,163.977,319.256,16.9446297074,392.047,2871,1243.62633851,4022.60513868,160.185964698,253.464,175.616313058,179.973717663,9.4356511779,318.962348416
2872,0.999825,-320.814,319.073,957.384656833,2440.35628209,1650.64010997,319.341937057,163.977,319.402,135.921916629,330.958,2872,1400.3412818,4566.15970326,624.991004018,253.497,185.550165004,414.599639327,9.05832463044,319.068423323
2873,0.999874,-321.071,319.096,498.143912898,1853.81357923,1068.25480156,319.309216848,163.973,319.405,163.895402026,380.558,2873,1299.28182108,4862.18629217,360.598987121,253.578,175.832326123,195.415737427,9.34212604026,319.096757581
2874,0.999855,-321.227,319.395,473.739604078,197.355626957,1299.19647131,319.618779244,164.022,319.674,10.3655646178,318.424,2874,432.070657283,2754.15262591,514.443604342,253.609,44.6126875579,14.0477713516,9.11484364878,319.399261097
2875,0.999823,-320.561,318.727,241.72061622,287.506115715,906.937607357,318.962027879,164.049,319.022,-1.23941543048,342.822,2875,581.380904018,3166.26233981,315.993002943,253.639,56.1467980252,27.8325893217,9.34388967443,318.730508473
2876,0.999794,-320.954,319.202,207.902505446,219.402458488,942.210576072,319.520077182,164.047,319.577,5.92726185327,333.161,2876,593.68256606,3688.25580258,291.160359835,253.654,35.8760279779,9.7997338973,9.27320764075,319.220853137
2877,0.999849,-320.567,318.765,198.548355225,88.6007605578,799.572259362,318.983225652,164.057,319.069,-0.424936153501,353.62,2877,295.303758591,2173.4789403,239.275421898,253.686,26.0706113543,16.2588997588,9.40333349256,318.759958406
2878,0.999863,-320.334,318.599,181.947501483,667.376049846,672.708387543,318.838919634,164.069,318.931,5.99152794308,388.54,2878,753.001601192,3571.49217103,204.954360204,253.724,145.972067973,7.10664009715,9.5035070522,318.590450908
2879,0.999862,-319.271,317.683,187.782349059,102.842962307,824.251132122,318.014632848,164.13,318.07,-2.88941336247,329.743,2879,221.309452238,1488.39414698,266.004892464,253.759,29.5529003845,-23.5425474606,9.281539911,317.697126683
2880,0.999858,-319.681,317.906,164.328117426,921.86096114,916.910885853,318.20510898,164.237,318.3,-2.15035578818,358.637,2880,1166.27113512,4206.93846543,269.657310784,253.801,114.52158737,87.5764778615,9.36547188006,317.905991178
2881,0.99985,-319.314,317.396,256.086672637,947.281259817,750.108213291,317.712832423,164.213,317.811,5.67941084503,319.738,2881,1037.91790309,3914.20429427,245.720621078,253.818,140.443703027,126.387207931,9.11013358907,317.398495784
2882,0.999793,-320.334,318.468,186.947629834,1858.7444702,1069.77678532,318.79356794,164.238,318.851,9.7024582078,308.029,2882,1577.89072758,4434.27725085,304.950941903,253.85,146.348848948,79.7985951411,8.9933225216,318.48589324
2883,0.999896,-320.223,318.335,295.849743377,1212.81446327,1669.47696308,318.6196832,164.301,318.705,-0.564922589244,335.273,2883,1469.12188153,4232.98819994,533.595049415,253.867,113.780637943,28.7586949425,9.22812715056,318.326082587
2884,0.999802,-319.674,317.811,177.844502848,2067.2053502,823.698597925,318.117497208,164.289,318.217,13.3828357422,342.268,2884,1753.9541671,4498.26471564,268.806357768,253.874,134.408874467,142.520197006,9.24619418528,317.825329617
2885,0.999822,-319.574,317.771,171.50186882,1789.66313556,395.555498722,318.095809235,164.303,318.179,-23.2424655089,338.047,2885,1145.7267438,3352.15927831,142.455665739,253.908,162.568019247,120.749753392,9.11791698941,317.769965213
2886,0.999841,-319.208,317.422,283.349221095,1323.18547844,712.9065965,317.751446206,164.343,317.789,4.11875618109,379.965,2886,1448.57884308,4414.79809147,282.901665962,253.937,158.92427538,71.1189837693,9.36812699957,317.438187313
2887,0.999813,-318.941,317.008,654.212149613,1848.3923233,1163.22983687,317.373533914,164.33,317.408,99.9318664349,417.81,2887,1600.03113677,4531.45467541,424.410639375,254.016,168.591989573,151.359515822,9.56760280622,317.038699119
2888,0.999822,-318.821,316.839,137.534345147,150.913028933,281.782918976,317.066437572,164.32,317.161,-0.398524068971,316.752,2888,646.078716018,4427.80350895,83.7189654752,254.048,25.7129250752,8.68794638747,9.03924188462,316.832845395
2889,0.999879,-318.546,316.616,267.629575732,16.9557261527,1144.26646539,316.916524305,164.338,316.992,-3.46623034744,369.004,2889,255.368134354,4368.35353016,397.960834791,254.093,0.924927148261,-2.44378165749,9.33218101438,316.623297133
