MinEsReturn,AverageQLoss,StdReturn,AverageQ,AverageY,AverageEsReturn,AverageAbsQ,PolicyRegParamNorm,Epoch,AverageDiscountedReturn,StdEsReturn,AverageAbsY,MinReturn,MaxEsReturn,AverageAbsQYDiff,AverageAction,QFunRegParamNorm,Iteration,AveragePolicySurr,MaxReturn,AverageReturn
3.0,2.76634,0.0,27.2246,27.2213905673,15.9047619048,27.3076,111.514,2255,99.9956828753,17.9564855735,27.2279973217,1000.0,76.0,0.492644276863,0.229303,184.85,2255,-29.6876,1000.0,1000.0
2.0,3.1248,0.0,27.1024,27.1057552914,9.10280373832,27.1782,111.458,2256,99.9956828753,9.75871006054,27.1117241754,1000.0,54.0,0.502945861831,0.255062,184.903,2256,-29.6542,1000.0,1000.0
2.0,3.11524,236.595864938,27.1696,27.1663848676,8.93805309735,27.2517,111.443,2257,98.4613284631,8.22287246695,27.1724776823,177.0,40.0,0.515021786498,0.270268,184.989,2257,-29.668,1000.0,925.181818182
2.0,2.8213,0.0,27.1751,27.1740407275,8.10483870968,27.2511,111.459,2258,99.9956828753,7.80283090521,27.1791554759,1000.0,51.0,0.478358163341,0.274986,185.041,2258,-29.7491,1000.0,1000.0
3.0,3.42592,0.0,27.1532,27.1561258314,9.39047619048,27.2418,111.519,2259,99.9956828753,11.998011929,27.1606784899,1000.0,68.0,0.530920139689,0.344607,185.131,2259,-29.6839,1000.0,1000.0
2.0,3.38754,0.0,27.2251,27.2259335529,8.64406779661,27.3007,111.563,2260,99.9956828753,8.61563952763,27.23092782,1000.0,49.0,0.521840490574,0.387111,185.12,2260,-29.7691,1000.0,1000.0
3.0,3.05489,0.0,27.1318,27.1322845446,8.008,27.2108,111.58,2261,99.9956828753,7.95738248421,27.1377960961,1000.0,41.0,0.506322522729,0.329209,185.155,2261,-29.7226,1000.0,1000.0
3.0,3.03845,0.0,27.2698,27.2708789987,8.13008130081,27.3496,111.62,2262,99.9956828753,7.49738095148,27.279032768,1000.0,42.0,0.50714982024,0.29374,185.246,2262,-29.7987,1000.0,1000.0
3.0,3.12229,0.0,27.1825,27.1819789855,7.66141732283,27.2596,111.641,2263,99.9956828753,9.15760556715,27.1899715829,1000.0,77.0,0.50223222733,0.290812,185.323,2263,-29.7578,1000.0,1000.0
2.0,3.15157,0.0,27.1798,27.1779894399,9.21621621622,27.2761,111.635,2264,99.9956828753,10.2283878111,27.1858123138,1000.0,57.0,0.519176561117,0.218344,185.391,2264,-29.7983,1000.0,1000.0
2.0,3.05465,0.0,27.2288,27.2294089524,7.5,27.3089,111.684,2265,99.9956828753,6.71793100701,27.2373036243,1000.0,36.0,0.493980479886,0.343636,185.431,2265,-29.7669,1000.0,1000.0
3.0,3.48139,0.0,27.0831,27.082610731,7.40740740741,27.1708,111.758,2266,99.9956828753,7.57021091374,27.0912187553,1000.0,56.0,0.526334839389,0.243924,185.44,2266,-29.6897,1000.0,1000.0
3.0,3.20532,0.0,27.2569,27.2573641335,8.48305084746,27.3417,111.778,2267,99.9956828753,8.96862048501,27.265071584,1000.0,63.0,0.519467863963,0.321762,185.496,2267,-29.8242,1000.0,1000.0
3.0,3.02708,0.0,27.2666,27.2665529239,8.21487603306,27.3493,111.781,2268,99.9956828753,8.7378786044,27.2745932411,1000.0,46.0,0.490519491631,0.276469,185.581,2268,-29.8108,1000.0,1000.0
3.0,3.16639,0.0,27.3045,27.3044105044,7.8046875,27.377,111.803,2269,99.9956828753,8.28596195546,27.3118125607,1000.0,45.0,0.5098319078,0.404812,185.633,2269,-29.7824,1000.0,1000.0
3.0,3.40013,0.0,27.0949,27.0951160581,7.99206349206,27.1668,111.852,2270,99.9956828753,9.68184033384,27.1031395762,1000.0,68.0,0.511842314248,0.367848,185.731,2270,-29.688,1000.0,1000.0
3.0,3.04527,0.0,27.1527,27.1546335417,8.43220338983,27.234,111.896,2271,99.9956828753,9.27679701954,27.1619290365,1000.0,60.0,0.505789639492,0.296543,185.785,2271,-29.7444,1000.0,1000.0
3.0,3.05121,0.0,27.2994,27.2984779313,9.30555555556,27.3732,111.919,2272,99.9956828753,13.1321335699,27.3076703033,1000.0,103.0,0.507080221825,0.384621,185.826,2272,-29.8194,1000.0,1000.0
2.0,3.33725,0.0,27.2137,27.2144812445,8.46610169492,27.2974,111.935,2273,99.9956828753,10.5843522202,27.2193418889,1000.0,56.0,0.524592166222,0.404662,185.877,2273,-29.7686,1000.0,1000.0
2.0,3.37462,0.0,27.2146,27.2157113325,8.93693693694,27.3,111.933,2274,99.9956828753,10.6087498132,27.2234781614,1000.0,51.0,0.53870394013,0.41009,185.931,2274,-29.7359,1000.0,1000.0
2.0,3.3833,342.960103588,27.1088,27.1090967515,10.412371134,27.1848,111.939,2275,85.6726105767,11.3435140443,27.1153309481,44.0,60.0,0.511231755211,0.373988,185.951,2275,-29.7276,1000.0,499.285714286
3.0,3.33861,328.132899905,27.2376,27.2365843928,8.34453781513,27.317,111.944,2276,89.8258495074,7.78539569521,27.2425136475,44.0,46.0,0.510613514284,0.43485,185.986,2276,-29.7529,1000.0,518.0
3.0,3.35385,0.0,27.3144,27.3157656823,11.6144578313,27.4061,111.917,2277,99.9956828753,15.6134258918,27.3197005297,1000.0,99.0,0.534553610491,0.373979,186.044,2277,-29.8609,1000.0,1000.0
2.0,3.21144,0.0,27.3551,27.3558733642,8.232,27.4303,111.937,2278,99.9956828753,9.16614291837,27.359812098,1000.0,69.0,0.513377083315,0.275058,186.087,2278,-29.9167,1000.0,1000.0
3.0,3.59256,0.0,27.2484,27.2483673815,10.46875,27.3239,111.956,2279,99.9956828753,12.0268390182,27.2521666374,1000.0,64.0,0.519312157768,0.303038,186.121,2279,-29.8228,1000.0,1000.0
3.0,3.58356,0.0,27.3006,27.2991945413,9.66019417476,27.3825,111.973,2280,99.9956828753,9.82127015895,27.3044832517,1000.0,49.0,0.551137757853,0.24293,186.157,2280,-29.8643,1000.0,1000.0
3.0,3.42093,0.0,27.2266,27.2259401698,8.5811965812,27.2994,112.063,2281,99.9956828753,8.51167053641,27.2309661092,1000.0,57.0,0.52757261667,0.230634,186.236,2281,-29.8015,1000.0,1000.0
3.0,3.20857,0.0,27.2097,27.2097901199,8.60683760684,27.2986,112.072,2282,99.9956828753,10.6441728089,27.2144128876,1000.0,67.0,0.529271525534,0.230724,186.287,2282,-29.8868,1000.0,1000.0
3.0,2.99025,0.0,27.3028,27.304988776,8.70434782609,27.3795,112.087,2283,99.9956828753,10.2761639883,27.3101211552,1000.0,66.0,0.511900985777,0.24392,186.329,2283,-29.9408,1000.0,1000.0
3.0,3.15433,0.0,27.344,27.3435540235,9.09259259259,27.4215,112.099,2284,99.9956828753,8.50766216423,27.3496165962,1000.0,43.0,0.518919526585,0.338277,186.412,2284,-29.9194,1000.0,1000.0
3.0,3.15257,37.947331922,27.3318,27.3324167987,8.06349206349,27.4184,112.103,2285,99.9945963818,8.49626064503,27.3403227405,868.0,44.0,0.53109001699,0.409195,186.476,2285,-29.968,1000.0,988.0
2.0,3.09924,0.0,27.3893,27.3884862918,8.10743801653,27.4654,112.097,2286,99.9956828753,7.51725470033,27.3931257313,1000.0,38.0,0.521133030612,0.366623,186.529,2286,-30.0432,1000.0,1000.0
3.0,3.66117,0.0,27.4384,27.4380459667,9.05309734513,27.5253,112.107,2287,99.9956828753,8.93223327569,27.4429304596,1000.0,55.0,0.565294210851,0.16523,186.55,2287,-30.1534,1000.0,1000.0
3.0,3.30793,0.0,27.48,27.4826721188,10.15625,27.5595,112.129,2288,99.9956828753,10.6059418537,27.4871506563,1000.0,56.0,0.53839450231,0.345873,186.645,2288,-30.0895,1000.0,1000.0
3.0,3.16841,0.0,27.6175,27.6182059375,8.9649122807,27.6935,112.132,2289,99.9956828753,9.71337459614,27.6213006414,1000.0,65.0,0.536136118969,0.309047,186.694,2289,-30.2377,1000.0,1000.0
3.0,3.02653,86.2585964095,27.7755,27.7774362755,6.8698630137,27.8438,112.143,2290,99.9883009423,7.79819411711,27.7818531707,719.0,66.0,0.509592269411,0.199443,186.773,2290,-30.4165,1000.0,962.0
3.0,3.47423,0.0,27.74,27.7382072355,7.816,27.8206,112.166,2291,99.9956828753,8.48658612164,27.7447920057,1000.0,50.0,0.55643300322,0.261531,186.822,2291,-30.3847,1000.0,1000.0
3.0,3.37574,0.0,27.7435,27.7446882725,9.29906542056,27.8256,112.201,2292,99.9956828753,10.66062276,27.7506021757,1000.0,53.0,0.546895839563,0.319819,186.88,2292,-30.4416,1000.0,1000.0
2.0,3.41461,0.0,27.8922,27.8937528054,8.81034482759,27.975,112.209,2293,99.9956828753,9.92464174034,27.8983658327,1000.0,52.0,0.543943758638,0.322028,186.908,2293,-30.5969,1000.0,1000.0
3.0,2.78987,0.0,27.9288,27.9313717039,9.82,28.0095,112.187,2294,99.9956828753,11.637336465,27.9359799061,1000.0,58.0,0.505661501392,0.319183,186.967,2294,-30.6665,1000.0,1000.0
3.0,3.4692,0.0,28.0696,28.0698527409,10.4285714286,28.1642,112.189,2295,99.9956828753,10.0823142792,28.0740054834,1000.0,41.0,0.569758957818,0.328626,187.005,2295,-30.7913,1000.0,1000.0
3.0,3.39081,0.0,28.1422,28.1416815137,10.1212121212,28.2168,112.18,2296,99.9956828753,11.7733415073,28.147132009,1000.0,59.0,0.542746483095,0.173456,187.05,2296,-30.8691,1000.0,1000.0
3.0,3.40078,0.0,28.1413,28.1432014855,8.33613445378,28.2259,112.269,2297,99.9956828753,9.40791487889,28.1499822878,1000.0,68.0,0.556243202253,0.185768,187.095,2297,-30.8786,1000.0,1000.0
3.0,3.81858,0.0,28.3664,28.368668497,8.0737704918,28.4526,112.321,2298,99.9956828753,7.05501569375,28.3740731814,1000.0,33.0,0.58431102436,0.142246,187.163,2298,-31.0734,1000.0,1000.0
2.0,4.05092,0.0,28.4457,28.4441743514,8.03149606299,28.542,112.362,2299,99.9956828753,7.41135222859,28.4488748478,1000.0,32.0,0.597680199608,0.158962,187.222,2299,-31.1628,1000.0,1000.0
3.0,3.60249,0.0,28.5835,28.5857416102,8.0756302521,28.6687,112.371,2300,99.9956828753,8.28500687317,28.5906990646,1000.0,43.0,0.563792374781,0.152469,187.234,2300,-31.2917,1000.0,1000.0
3.0,3.75409,0.0,28.6313,28.6324195909,10.6170212766,28.7174,112.407,2301,99.9956828753,11.6410008919,28.6386800787,1000.0,56.0,0.574637736618,0.177965,187.293,2301,-31.3393,1000.0,1000.0
3.0,3.59908,0.0,28.744,28.7444756866,8.41129032258,28.8292,112.434,2302,99.9956828753,9.11575390754,28.7514792978,1000.0,47.0,0.549113801831,0.0870458,187.337,2302,-31.3859,1000.0,1000.0
3.0,3.97193,0.0,28.7358,28.7373925987,8.85321100917,28.8219,112.467,2303,99.9956828753,9.40995538415,28.7430681267,1000.0,45.0,0.592168986061,0.197368,187.394,2303,-31.5808,1000.0,1000.0
3.0,3.7893,0.0,28.9128,28.913111173,8.31451612903,29.0,112.498,2304,99.9956828753,8.70795607243,28.9179027836,1000.0,47.0,0.562688434011,0.0933432,187.421,2304,-31.7421,1000.0,1000.0
2.0,3.4568,0.0,28.9878,28.9886505488,7.79069767442,29.0669,112.523,2305,99.9956828753,11.0710702119,28.9941827417,1000.0,108.0,0.545552160423,0.123814,187.459,2305,-31.8837,1000.0,1000.0
3.0,4.49265,0.0,29.1992,29.2009587291,8.74561403509,29.2867,112.519,2306,99.9956828753,8.43427780944,29.2063821906,1000.0,36.0,0.625352669388,0.302098,187.478,2306,-32.04,1000.0,1000.0
3.0,3.59605,0.0,29.4396,29.4396606873,10.4565217391,29.5256,112.58,2307,99.9956828753,11.2640376608,29.4461180138,1000.0,58.0,0.567019861251,0.304949,187.539,2307,-32.229,1000.0,1000.0
3.0,3.72931,22.2624321909,29.4668,29.4665768078,9.30357142857,29.5484,112.575,2308,46.3303250104,9.96318158245,29.4714494404,40.0,50.0,0.564187238094,0.399333,187.579,2308,-32.2957,159.0,64.1656050955
2.0,3.90288,0.0,29.5826,29.5833617716,11.1348314607,29.6701,112.585,2309,99.9956828753,11.771409862,29.5872521496,1000.0,51.0,0.593012027333,0.320089,187.644,2309,-32.4417,1000.0,1000.0
3.0,3.70324,0.0,29.6199,29.6203529118,9.41121495327,29.7061,112.575,2310,99.9956828753,10.4066417245,29.625643063,1000.0,55.0,0.558030031394,0.282914,187.75,2310,-32.4981,1000.0,1000.0
3.0,4.0561,0.0,29.8629,29.8667984956,8.21666666667,29.9546,112.581,2311,99.9956828753,7.83707357514,29.8724324588,1000.0,42.0,0.59499611956,0.256173,187.804,2311,-32.7921,1000.0,1000.0
2.0,4.42934,0.0,29.8831,29.8836323244,8.50420168067,29.9713,112.579,2312,99.9956828753,8.28775947623,29.8889033955,1000.0,44.0,0.614690281445,0.360055,187.857,2312,-32.8741,1000.0,1000.0
3.0,3.92953,0.0,30.0647,30.0651213473,8.73043478261,30.1423,112.559,2313,99.9956828753,10.339726461,30.0723378726,1000.0,58.0,0.574821283314,0.324527,187.928,2313,-32.9876,1000.0,1000.0
2.0,3.90557,0.0,30.1573,30.1583100713,7.51127819549,30.2359,112.55,2314,99.9956828753,7.80072923269,30.1648385317,1000.0,43.0,0.573976961748,0.201713,187.993,2314,-33.0984,1000.0,1000.0
3.0,3.97619,0.0,30.2057,30.2084769452,9.61538461538,30.2915,112.547,2315,99.9956828753,10.3033860121,30.2149651632,1000.0,60.0,0.569302979502,0.189333,188.033,2315,-33.1663,1000.0,1000.0
3.0,4.00921,0.0,30.4329,30.4337554042,8.0243902439,30.5272,112.534,2316,99.9956828753,7.35672184709,30.4409821215,1000.0,37.0,0.596482847849,0.268598,188.092,2316,-33.3636,1000.0,1000.0
2.0,4.484,0.0,30.4947,30.4962457561,9.09009009009,30.5823,112.537,2317,99.9956828753,10.1391663655,30.5021972133,1000.0,61.0,0.616017478645,0.259301,188.175,2317,-33.4321,1000.0,1000.0
3.0,3.55777,0.0,30.5359,30.5376556751,8.96428571429,30.6153,112.574,2318,99.9956828753,10.5694375538,30.5449623302,1000.0,60.0,0.559426233338,0.333483,188.181,2318,-33.4812,1000.0,1000.0
3.0,4.53641,0.0,30.6206,30.62192282,8.89189189189,30.7131,112.584,2319,99.9956828753,8.64656506433,30.6272467178,1000.0,45.0,0.626783455396,0.27189,188.253,2319,-33.6275,1000.0,1000.0
2.0,3.9065,0.0,30.6346,30.6370160098,10.8602150538,30.7124,112.62,2320,99.9956828753,13.7774877915,30.6412828561,1000.0,74.0,0.582736432122,0.231544,188.309,2320,-33.6479,1000.0,1000.0
3.0,3.8314,0.0,30.7585,30.7582457895,8.07258064516,30.8417,112.626,2321,99.9956828753,10.1203829673,30.7647971176,1000.0,71.0,0.581755688774,0.323601,188.394,2321,-33.6707,1000.0,1000.0
3.0,4.00416,0.0,30.8493,30.848324335,7.25362318841,30.944,112.664,2322,99.9956828753,8.14814070923,30.8543690665,1000.0,51.0,0.599888842407,0.296684,188.392,2322,-33.753,1000.0,1000.0
3.0,4.98296,0.0,30.9055,30.9077446666,7.25547445255,30.9908,112.7,2323,99.9956828753,7.70442019028,30.9148527397,1000.0,51.0,0.639880413129,0.168106,188.464,2323,-33.8104,1000.0,1000.0
3.0,3.98784,0.0,30.8075,30.8111876898,9.3679245283,30.895,112.68,2324,99.9956828753,10.337078774,30.8186643456,1000.0,58.0,0.597868021625,0.153324,188.53,2324,-33.7549,1000.0,1000.0
3.0,4.18285,0.0,30.815,30.8126915156,12.0722891566,30.9041,112.714,2325,99.9956828753,13.3577134727,30.8237774216,1000.0,74.0,0.593934993341,0.117612,188.547,2325,-33.6706,1000.0,1000.0
4.0,4.52908,0.0,30.803,30.8060178464,18.9811320755,30.8878,112.701,2326,99.9956828753,17.3710782907,30.8134695515,1000.0,97.0,0.627080762439,0.132067,188.641,2326,-33.6785,1000.0,1000.0
3.0,4.50296,0.0,30.7651,30.764527439,27.1621621622,30.8477,112.738,2327,99.9956828753,19.0738444282,30.7693868575,1000.0,69.0,0.621791573669,0.152514,188.701,2327,-33.6698,1000.0,1000.0
3.0,4.13759,0.0,30.7306,30.7307024163,20.387755102,30.8091,112.759,2328,99.9956828753,13.5101115972,30.7344747563,1000.0,60.0,0.599312497091,0.176766,188.739,2328,-33.7196,1000.0,1000.0
3.0,4.03001,0.0,30.7279,30.7287261133,19.3137254902,30.8057,112.869,2329,99.9956828753,13.3761423497,30.7325833877,1000.0,60.0,0.584924709292,0.245811,188.826,2329,-33.62,1000.0,1000.0
3.0,4.01443,0.0,30.6856,30.6867598054,18.0892857143,30.7566,112.874,2330,99.9956828753,16.6661298808,30.69127662,1000.0,78.0,0.582432998309,0.258484,188.89,2330,-33.6954,1000.0,1000.0
3.0,4.68542,0.0,30.7623,30.762688273,13.2105263158,30.852,112.844,2331,99.9956828753,11.0505010478,30.7684568015,1000.0,54.0,0.626205465862,0.537132,188.947,2331,-33.6723,1000.0,1000.0
3.0,4.07561,0.0,30.7869,30.7868265961,13.8591549296,30.8714,112.876,2332,99.9956828753,11.3016211908,30.7933766595,1000.0,53.0,0.606168285877,0.515622,188.963,2332,-33.6683,1000.0,1000.0
4.0,4.10343,0.0,30.5719,30.5719226971,22.2,30.6558,112.894,2333,99.9956828753,19.5466393815,30.5774718432,1000.0,67.0,0.602197591794,0.561969,189.055,2333,-33.5106,1000.0,1000.0
3.0,4.00691,0.0,30.7287,30.7265138519,16.3064516129,30.8182,112.918,2334,99.9956828753,16.3061325389,30.7339895938,1000.0,99.0,0.591716986405,0.484748,189.111,2334,-33.6039,1000.0,1000.0
3.0,3.80612,0.0,30.5646,30.5653543323,12.3375,30.6494,112.973,2335,99.9956828753,10.8880022846,30.5741912361,1000.0,52.0,0.576277623439,0.407202,189.197,2335,-33.538,1000.0,1000.0
3.0,4.80689,0.0,30.5076,30.5092601459,11.5795454545,30.5955,113.002,2336,99.9956828753,12.7142740033,30.5145079076,1000.0,65.0,0.625888233914,0.482551,189.2,2336,-33.4649,1000.0,1000.0
3.0,4.32925,0.0,30.5586,30.560800518,9.97,30.6499,112.995,2337,99.9956828753,10.069215461,30.5657435564,1000.0,62.0,0.602400854599,0.464657,189.28,2337,-33.4557,1000.0,1000.0
3.0,4.28359,0.0,30.603,30.604373077,9.46153846154,30.6858,113.004,2338,99.9956828753,10.6128759578,30.6099568008,1000.0,54.0,0.597981755737,0.355222,189.325,2338,-33.5313,1000.0,1000.0
3.0,4.07174,0.0,30.5919,30.5911394319,10.9462365591,30.6731,113.048,2339,99.9956828753,13.4255138196,30.598782664,1000.0,90.0,0.569990870852,0.447834,189.369,2339,-33.5401,1000.0,1000.0
2.0,4.25106,0.0,30.6668,30.666903113,10.75,30.7506,113.061,2340,99.9956828753,11.3880419739,30.6723790883,1000.0,60.0,0.60069334069,0.49524,189.395,2340,-33.5552,1000.0,1000.0
3.0,3.81991,0.0,30.5481,30.5478475208,11.2871287129,30.6345,113.106,2341,99.9956828753,17.1032604347,30.5540389089,1000.0,144.0,0.576346150901,0.492112,189.442,2341,-33.4504,1000.0,1000.0
3.0,5.26348,0.0,30.3985,30.4008506008,8.47413793103,30.5139,113.133,2342,99.9956828753,11.4541523918,30.4069910179,1000.0,86.0,0.675304992763,0.30129,189.535,2342,-33.3494,1000.0,1000.0
3.0,3.75246,0.0,30.4403,30.439368156,9.69523809524,30.5173,113.145,2343,99.9956828753,9.73665025954,30.4480963609,1000.0,41.0,0.563797544043,0.326955,189.573,2343,-33.3635,1000.0,1000.0
2.0,4.93702,0.0,30.3889,30.3888627248,9.38679245283,30.4798,113.15,2344,99.9956828753,11.1343178106,30.3980768684,1000.0,54.0,0.649112856286,0.314712,189.653,2344,-33.2948,1000.0,1000.0
3.0,3.57972,0.0,30.5183,30.518108994,8.32773109244,30.6036,113.182,2345,99.9956828753,9.7671282377,30.5260010073,1000.0,71.0,0.55790637431,0.376127,189.728,2345,-33.3536,1000.0,1000.0
3.0,3.93704,0.0,30.38,30.3794305413,10.2783505155,30.4676,113.211,2346,99.9956828753,12.5613892692,30.3889535465,1000.0,77.0,0.586246849488,0.498742,189.806,2346,-33.218,1000.0,1000.0
3.0,3.88999,0.0,30.3648,30.3657697602,10.0,30.4627,113.242,2347,99.9956828753,10.2705963077,30.3727621693,1000.0,48.0,0.59345917677,0.311167,189.901,2347,-33.2998,1000.0,1000.0
3.0,4.26968,0.0,30.3484,30.347649897,9.2358490566,30.4413,113.261,2348,99.9956828753,8.48811809575,30.3551927195,1000.0,41.0,0.613532830588,0.332252,189.893,2348,-33.1974,1000.0,1000.0
3.0,3.66184,0.0,30.2521,30.2515920918,8.525,30.3375,113.269,2349,99.9956828753,9.07190029707,30.2568426117,1000.0,44.0,0.570463279531,0.281128,189.907,2349,-33.1636,1000.0,1000.0
3.0,3.60217,0.0,30.2392,30.2382048099,13.1447368421,30.331,113.207,2350,99.9956828753,16.498567679,30.2441479894,1000.0,80.0,0.569674653561,0.238749,189.935,2350,-33.1544,1000.0,1000.0
3.0,4.02537,0.0,30.2603,30.2616918087,9.23853211009,30.3448,113.258,2351,99.9956828753,9.79224471513,30.2670828648,1000.0,61.0,0.594070953919,0.385149,189.978,2351,-33.0747,1000.0,1000.0
2.0,4.13148,0.0,30.1001,30.0984379508,10.5263157895,30.1978,113.249,2352,99.9956828753,12.2464534976,30.1035849006,1000.0,66.0,0.609456227013,0.397824,190.026,2352,-32.9877,1000.0,1000.0
2.0,4.29011,234.282755922,30.1669,30.1665183979,10.1734693878,30.2492,113.214,2353,99.3988185463,10.9498164277,30.1718657331,274.0,60.0,0.586157315063,0.403223,190.092,2353,-33.0112,1000.0,855.916666667
3.0,3.71123,0.0,30.0225,30.0239197194,9.18518518519,30.1126,113.246,2354,99.9956828753,9.94908161418,30.0315313421,1000.0,63.0,0.568591228483,0.429037,190.217,2354,-32.9036,1000.0,1000.0
2.0,4.04184,0.0,29.8757,29.8747938639,10.6276595745,29.9751,113.241,2355,99.9956828753,11.9626938211,29.8842720329,1000.0,79.0,0.589251507091,0.393061,190.223,2355,-32.8231,1000.0,1000.0
3.0,3.82753,0.0,29.9528,29.9532285129,11.4318181818,30.0377,113.242,2356,99.9956828753,13.3602152393,29.9610081545,1000.0,82.0,0.573251184656,0.409025,190.31,2356,-32.7958,1000.0,1000.0
3.0,3.87362,0.0,29.8962,29.8931503707,6.93661971831,29.9844,113.228,2357,99.9956828753,6.48314693706,29.8991868725,1000.0,32.0,0.578202359945,0.282387,190.33,2357,-32.7545,1000.0,1000.0
3.0,3.83337,0.0,29.6979,29.6978607889,8.84347826087,29.7833,113.243,2358,99.9956828753,9.89825747014,29.7035188581,1000.0,57.0,0.577638476796,0.256251,190.375,2358,-32.611,1000.0,1000.0
3.0,4.04848,0.0,29.8114,29.8118258109,8.16260162602,29.8957,113.249,2359,99.9956828753,9.16548313164,29.8172559189,1000.0,64.0,0.589288846036,0.323755,190.426,2359,-32.6291,1000.0,1000.0
2.0,3.90031,0.0,29.6968,29.6964318266,10.6276595745,29.782,113.216,2360,99.9956828753,16.5497213723,29.7035828438,1000.0,107.0,0.581514632689,0.228941,190.479,2360,-32.5796,1000.0,1000.0
2.0,3.41515,0.0,29.7604,29.7624035336,8.65789473684,29.8478,113.226,2361,99.9956828753,11.1306664634,29.7697631115,1000.0,77.0,0.553052311762,0.299647,190.506,2361,-32.6306,1000.0,1000.0
3.0,3.94207,0.0,29.7205,29.7186501663,8.23577235772,29.8096,113.198,2362,99.9956828753,8.76252302532,29.7265626793,1000.0,42.0,0.557932446294,0.236568,190.559,2362,-32.5616,1000.0,1000.0
2.0,3.5611,0.0,29.7981,29.7990304957,9.26851851852,29.8841,113.245,2363,99.9956828753,9.1475623969,29.8049671743,1000.0,46.0,0.560755956977,0.317171,190.604,2363,-32.6157,1000.0,1000.0
2.0,3.45394,0.0,29.7466,29.7475358456,7.91869918699,29.8208,113.243,2364,99.9956828753,7.75812555512,29.7523295124,1000.0,40.0,0.517981778554,0.376879,190.689,2364,-32.5588,1000.0,1000.0
3.0,3.34089,0.0,29.8181,29.8185574734,8.66949152542,29.9018,113.267,2365,99.9956828753,9.24071231823,29.8261777063,1000.0,50.0,0.541063706214,0.260299,190.781,2365,-32.5228,1000.0,1000.0
3.0,3.82691,0.0,29.6025,29.6016522987,7.94444444444,29.6863,113.285,2366,99.9956828753,8.51823958596,29.6083795428,1000.0,60.0,0.556037887435,0.229865,190.833,2366,-32.4039,1000.0,1000.0
2.0,3.97625,0.0,29.6369,29.6359686969,8.71929824561,29.7271,113.294,2367,99.9956828753,10.0886498427,29.6415917979,1000.0,59.0,0.577867640933,0.319254,190.906,2367,-32.4449,1000.0,1000.0
2.0,3.89825,246.249666936,29.5661,29.5673728995,9.88235294118,29.6536,113.284,2368,76.9092445791,11.9338816702,29.5726153016,36.0,78.0,0.572858728577,0.402302,190.962,2368,-32.3822,1000.0,271.513513514
2.0,3.84029,195.836514756,29.5419,29.5412417929,8.51282051282,29.6256,113.267,2369,77.6423254612,10.0193107433,29.5481289165,45.0,47.0,0.570507420603,0.373849,191.023,2369,-32.2984,978.0,245.756097561
2.0,4.28858,0.0,29.5544,29.5560066993,13.3108108108,29.643,113.299,2370,99.9956828753,12.4812569487,29.5641128343,1000.0,55.0,0.607974519185,0.384712,191.08,2370,-32.337,1000.0,1000.0
3.0,3.45341,0.0,29.4976,29.496039441,18.4545454545,29.5841,113.298,2371,99.9956828753,11.087778992,29.5060807997,1000.0,45.0,0.535884022948,0.31455,191.082,2371,-32.2751,1000.0,1000.0
3.0,3.84076,0.0,29.4159,29.4150500802,14.0285714286,29.5042,113.339,2372,99.9956828753,11.6139957792,29.423231842,1000.0,46.0,0.562869146972,0.250104,191.106,2372,-32.3181,1000.0,1000.0
3.0,3.89486,0.0,29.378,29.3786767439,8.38333333333,29.464,113.365,2373,99.9956828753,7.55886161329,29.3836222888,1000.0,36.0,0.566975254611,0.31265,191.154,2373,-32.2385,1000.0,1000.0
3.0,3.88133,0.0,29.2983,29.2975559523,9.69902912621,29.3933,113.375,2374,99.9956828753,12.4758679302,29.3038469218,1000.0,89.0,0.573104662583,0.202088,191.185,2374,-32.1272,1000.0,1000.0
2.0,3.19158,0.0,29.3428,29.3428208192,8.54621848739,29.4265,113.403,2375,99.9956828753,8.8400805152,29.3488959153,1000.0,51.0,0.539276770912,0.211686,191.267,2375,-32.1665,1000.0,1000.0
2.0,3.80171,0.0,29.3825,29.3806766883,7.42857142857,29.4698,113.427,2376,99.9956828753,7.45844196906,29.3854821919,1000.0,45.0,0.555842724176,0.185174,191.287,2376,-32.2204,1000.0,1000.0
3.0,3.67783,0.0,29.4692,29.470655806,10.2448979592,29.5538,113.456,2377,99.9956828753,14.9612159992,29.4760041799,1000.0,93.0,0.540914999806,0.32051,191.358,2377,-32.3152,1000.0,1000.0
3.0,3.56351,0.0,29.5048,29.5045634517,8.53846153846,29.5841,113.401,2378,99.9956828753,8.35999679133,29.5103275598,1000.0,50.0,0.543582735255,0.203355,191.408,2378,-32.3022,1000.0,1000.0
3.0,3.58531,0.0,29.3931,29.3925097256,10.4895833333,29.4796,113.365,2379,99.9956828753,12.5639984941,29.3980904954,1000.0,77.0,0.565455565671,0.353378,191.468,2379,-32.2942,1000.0,1000.0
2.0,4.19272,0.0,29.4139,29.4156398003,8.40336134454,29.5228,113.329,2380,99.9956828753,11.1523591563,29.4218228982,1000.0,67.0,0.608235361647,0.284888,191.515,2380,-32.1755,1000.0,1000.0
3.0,3.85099,275.533015641,29.5188,29.5185628854,8.55172413793,29.611,113.361,2381,88.6827583878,9.08897098571,29.5261406957,56.0,54.0,0.564570531601,0.262472,191.594,2381,-32.3467,1000.0,416.875
