AverageQ,Iteration,AverageAbsQ,AverageAbsQYDiff,Epoch,AverageY,AverageDiscountedReturn,AverageAbsY,AverageReturn,StdEsReturn,QFunRegParamNorm,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,AverageQLoss,MinEsReturn,StdReturn,AverageAction,AveragePolicySurr,MaxReturn,MinReturn
50.4659,3648,50.5842,0.883682743707,3648,50.466096567,99.9956828753,50.4856702444,1000.0,14.3119762563,276.461,97.0,11.7294117647,139.028,9.14826,2.0,0.0,0.503058,-53.8116,1000.0,1000.0
50.2079,3649,50.3329,0.941532386454,3649,50.2065861997,99.9956828753,50.2295894359,1000.0,12.9602347678,276.453,71.0,11.6627906977,139.067,11.5102,3.0,0.0,0.521956,-53.6174,1000.0,1000.0
49.9464,3650,50.0631,0.830956879534,3650,49.948428438,99.9956828753,49.9704227911,1000.0,16.6989878068,276.479,102.0,11.7294117647,139.096,8.45171,2.0,0.0,0.033353,-53.2495,1000.0,1000.0
49.8825,3651,50.0081,0.854388538541,3651,49.8813341923,99.9956828753,49.9036152861,1000.0,15.0240130159,276.462,81.0,11.5172413793,139.143,9.09568,3.0,0.0,0.402997,-53.2562,1000.0,1000.0
49.737,3652,49.8653,0.873471702909,3652,49.7384079222,99.9956828753,49.7572934672,1000.0,19.476481544,276.482,121.0,12.3333333333,139.119,9.62106,3.0,0.0,0.535556,-53.0341,1000.0,1000.0
49.5663,3653,49.68,0.854489209398,3653,49.5656979091,99.3290726375,49.5814711723,924.636363636,18.6128163669,276.48,132.0,11.7261904762,139.123,9.18787,3.0,211.712615129,0.546021,-52.9453,1000.0,260.0
49.494,3654,49.6235,0.867953236861,3654,49.493306757,99.9956828753,49.5103685357,1000.0,13.8736921971,276.54,62.0,10.4526315789,139.126,9.42816,3.0,0.0,0.461759,-52.9264,1000.0,1000.0
49.3261,3655,49.4522,0.861874453247,3655,49.3234849808,99.9956828753,49.3397602689,1000.0,16.8626770644,276.562,91.0,10.5567010309,139.177,8.48328,3.0,0.0,0.133588,-52.653,1000.0,1000.0
49.2049,3656,49.3211,0.832428504743,3656,49.2019775385,99.9956828753,49.2206075556,1000.0,14.544305589,276.541,90.0,10.5591397849,139.244,8.18217,2.0,0.0,0.536439,-52.5003,1000.0,1000.0
48.9743,3657,49.1077,0.836245365168,3657,48.9750997576,99.9956828753,48.9909543302,1000.0,19.9685427299,276.529,165.0,11.7558139535,139.301,8.2613,3.0,0.0,0.453835,-52.2786,1000.0,1000.0
48.7002,3658,48.8438,0.842478296803,3658,48.6989492397,63.6095202844,48.7287655964,101.424242424,20.2395329983,276.571,127.0,13.5138888889,139.306,8.37111,2.0,13.3091378263,0.145863,-52.0769,146.0,86.0
48.7255,3659,48.8656,0.84123975322,3659,48.7238563029,99.9956828753,48.7555348781,1000.0,15.9385151577,276.598,86.0,13.8611111111,139.334,8.23456,3.0,0.0,0.376113,-51.954,1000.0,1000.0
48.4437,3660,48.5854,0.864576091105,3660,48.4440582815,99.9956828753,48.4812980307,1000.0,11.6846378706,276.669,71.0,10.4545454545,139.335,9.02487,2.0,0.0,0.459553,-51.8003,1000.0,1000.0
48.306,3661,48.4483,0.866337503393,3661,48.3021242049,99.9956828753,48.3419778168,1000.0,15.0976483539,276.708,108.0,10.0202020202,139.356,9.3954,3.0,0.0,0.677762,-51.66,1000.0,1000.0
48.1893,3662,48.3401,0.879496382201,3662,48.1868857381,99.9956828753,48.2282581483,1000.0,12.7208975701,276.779,65.0,10.1855670103,139.401,9.18281,3.0,0.0,0.692419,-51.4469,1000.0,1000.0
47.9741,3663,48.1321,0.890109600142,3663,47.9766096921,99.9956828753,48.0256846936,1000.0,18.8007398909,276.788,138.0,11.7906976744,139.435,9.23884,2.0,0.0,0.449297,-51.0631,1000.0,1000.0
47.7931,3664,47.9621,0.828570702585,3664,47.7932042634,94.950446923,47.8461577484,664.25,24.1479855702,276.819,129.0,14.6307692308,139.467,8.57691,3.0,322.725405724,0.627004,-50.9981,1000.0,65.0
47.4469,3665,47.6073,0.842041729998,3665,47.4451979231,99.9956828753,47.5048343318,1000.0,8.9996471028,276.869,58.0,8.48760330579,139.513,8.57188,3.0,0.0,0.634542,-50.6411,1000.0,1000.0
47.472,3666,47.6366,0.877364033618,3666,47.471261105,99.9956828753,47.5280969536,1000.0,14.9057560956,276.837,116.0,9.93137254902,139.554,8.43197,2.0,0.0,0.0646089,-50.7173,1000.0,1000.0
47.1314,3667,47.2863,0.815683170867,3667,47.1320946964,99.9956828753,47.1918249511,1000.0,15.0629240106,276.853,79.0,11.1428571429,139.585,8.39835,2.0,0.0,0.599645,-50.351,1000.0,1000.0
47.0307,3668,47.1863,0.824194368289,3668,47.0323977629,99.9956828753,47.0845258885,1000.0,18.8157291519,276.87,141.0,10.8913043478,139.596,8.25971,3.0,0.0,0.372074,-50.2812,1000.0,1000.0
46.842,3669,46.9903,0.844589201147,3669,46.8348761393,99.9956828753,46.8856983317,1000.0,15.3011625467,276.915,88.0,11.7179487179,139.635,7.56764,2.0,0.0,0.478657,-50.1232,1000.0,1000.0
46.872,3670,47.0337,0.893372990785,3670,46.8786289861,99.9956828753,46.9185731991,1000.0,17.4622826178,276.912,90.0,12.6279069767,139.659,9.30637,2.0,0.0,0.458191,-50.083,1000.0,1000.0
46.7262,3671,46.8671,0.80267748977,3671,46.723922556,99.9956828753,46.7735311752,1000.0,16.4976226304,276.906,137.0,9.69902912621,139.718,8.09782,2.0,0.0,0.162312,-49.868,1000.0,1000.0
46.5449,3672,46.6725,0.782506360247,3672,46.5434545496,99.9956828753,46.5840903144,1000.0,16.47235768,276.985,76.0,12.4936708861,139.759,7.69919,3.0,0.0,0.485654,-49.8242,1000.0,1000.0
46.3573,3673,46.4958,0.860526924756,3673,46.3562127595,99.9956828753,46.3932492703,1000.0,12.7726463925,277.02,79.0,10.3636363636,139.806,8.35415,3.0,0.0,0.0477654,-49.5542,1000.0,1000.0
46.3322,3674,46.4632,0.783361104455,3674,46.3337450719,99.9956828753,46.360529485,1000.0,16.2759035548,277.054,106.0,10.7254901961,139.842,7.21937,3.0,0.0,0.243415,-49.5584,1000.0,1000.0
46.4641,3675,46.5809,0.774444964147,3675,46.4619797094,80.8125490185,46.4905856862,212.354166667,17.0222401874,277.086,124.0,11.2976190476,139.932,7.15616,3.0,118.629059394,0.443554,-49.6188,522.0,73.0
46.0035,3676,46.1298,0.841391711675,3676,46.0017619083,99.9956828753,46.0298656755,1000.0,14.377250388,277.133,72.0,12.3764705882,139.981,8.69311,2.0,0.0,0.488796,-49.1879,1000.0,1000.0
45.8669,3677,45.9928,0.841047772722,3677,45.866290917,99.9956828753,45.8936815245,1000.0,11.7469501213,277.181,53.0,10.2653061224,139.999,8.49156,3.0,0.0,0.454582,-48.9907,1000.0,1000.0
45.8536,3678,45.9758,0.822825920641,3678,45.8538788968,99.9956828753,45.8816804956,1000.0,16.185691695,277.18,85.0,11.8928571429,140.051,8.57209,3.0,0.0,0.486728,-48.8771,1000.0,1000.0
45.5925,3679,45.7127,0.810270822954,3679,45.594523821,99.9956828753,45.6160953973,1000.0,15.663673783,277.209,61.0,16.064516129,140.066,7.67099,2.0,0.0,0.474912,-48.7905,1000.0,1000.0
45.4207,3680,45.5422,0.804801328326,3680,45.416567625,99.995544767,45.4361863528,997.272727273,13.7280108737,277.223,70.0,10.5473684211,140.112,7.95483,3.0,8.62439361864,0.406576,-48.6089,1000.0,970.0
45.3512,3681,45.4628,0.81317500907,3681,45.3535197194,99.9956828753,45.374928838,1000.0,14.0378737446,277.232,106.0,9.72549019608,140.131,7.64509,3.0,0.0,0.394861,-48.3693,1000.0,1000.0
45.218,3682,45.3346,0.792210889865,3682,45.2181236435,99.9956828753,45.2372647994,1000.0,11.1172936591,277.252,53.0,10.3711340206,140.179,7.39392,3.0,0.0,0.283595,-48.3534,1000.0,1000.0
45.104,3683,45.2174,0.789184207594,3683,45.1017275069,83.9892704873,45.1168943734,386.37037037,13.788787381,277.292,62.0,11.5411764706,140.232,7.56715,3.0,301.829133433,0.506938,-48.1399,1000.0,60.0
44.8726,3684,44.9817,0.736516092132,3684,44.8721765705,99.9956828753,44.8839037303,1000.0,8.96907520422,277.348,40.0,8.67826086957,140.194,6.2826,3.0,0.0,0.524037,-47.9683,1000.0,1000.0
44.5037,3685,44.6204,0.86843859536,3685,44.5059233224,99.9956828753,44.52042301,1000.0,15.8189548968,277.352,113.0,10.2258064516,140.206,8.38659,3.0,0.0,0.615432,-47.6138,1000.0,1000.0
44.4501,3686,44.5659,0.851171335441,3686,44.4495190545,33.7691578008,44.4617110738,48.8243902439,16.2371595064,277.369,81.0,12.5,140.255,8.3722,3.0,61.2890663089,0.175991,-47.5673,639.0,32.0
44.316,3687,44.431,0.759231541383,3687,44.3154696843,99.9910853741,44.3257432217,977.0,13.482596472,277.357,76.0,12.7435897436,140.266,7.1191,3.0,72.7323861839,0.619957,-47.3612,1000.0,747.0
44.2257,3688,44.3391,0.785227749863,3688,44.2291391855,99.9956828753,44.2388985741,1000.0,19.0757816449,277.394,90.0,15.196969697,140.309,7.08987,3.0,0.0,0.183909,-47.2622,1000.0,1000.0
44.2447,3689,44.3606,0.790880564451,3689,44.2447411231,99.9956828753,44.2546241085,1000.0,19.0730339019,277.405,133.0,13.3733333333,140.303,7.52326,3.0,0.0,0.37738,-47.1989,1000.0,1000.0
43.9477,3690,44.0562,0.759778099914,3690,43.9496496299,91.3919081484,43.9617059352,336.7,14.6567877985,277.435,102.0,10.2142857143,140.323,6.5543,2.0,218.662624455,0.485557,-47.0209,1000.0,160.0
43.9539,3691,44.067,0.788598458216,3691,43.953323203,99.9956828753,43.9637153817,1000.0,16.9586347952,277.467,105.0,11.2,140.349,7.181,2.0,0.0,0.586785,-46.9854,1000.0,1000.0
43.6386,3692,43.7473,0.77721168046,3692,43.6358676413,99.9956828753,43.6495784549,1000.0,13.328920161,277.464,80.0,10.7319587629,140.408,7.25401,3.0,0.0,0.481944,-46.726,1000.0,1000.0
43.4616,3693,43.581,0.798664898296,3693,43.4617415472,99.9956828753,43.4731139929,1000.0,12.1951833447,277.498,88.0,8.97321428571,140.443,7.54241,3.0,0.0,0.337337,-46.5283,1000.0,1000.0
43.3935,3694,43.4957,0.776608892882,3694,43.3907715972,99.9956828753,43.4000286186,1000.0,13.3014565093,277.479,74.0,11.2441860465,140.417,6.86089,3.0,0.0,0.392507,-46.4342,1000.0,1000.0
43.2775,3695,43.3789,0.767016103464,3695,43.2783987455,99.9956828753,43.290865023,1000.0,15.5853476191,277.543,89.0,12.7848101266,140.418,6.69107,3.0,0.0,0.594028,-46.2941,1000.0,1000.0
43.1433,3696,43.2576,0.792555705476,3696,43.1418899232,99.9956828753,43.1550937654,1000.0,19.4920473347,277.6,103.0,12.1904761905,140.459,7.53836,2.0,0.0,0.102451,-46.2074,1000.0,1000.0
43.099,3697,43.2098,0.761234698152,3697,43.0976659604,99.9956828753,43.1124457786,1000.0,15.895864311,277.577,110.0,9.73737373737,140.475,6.95602,2.0,0.0,0.170644,-46.0297,1000.0,1000.0
42.9012,3698,43.002,0.790015911817,3698,42.8989626437,99.9956828753,42.9108651827,1000.0,13.4880637474,277.573,73.0,11.5172413793,140.499,7.38429,3.0,0.0,0.121198,-45.8675,1000.0,1000.0
42.7593,3699,42.864,0.786191922729,3699,42.7603569279,99.9956828753,42.7737979811,1000.0,26.553112346,277.581,158.0,16.4126984127,140.575,7.26105,2.0,0.0,0.38034,-45.7106,1000.0,1000.0
42.568,3700,42.6788,0.761926996479,3700,42.5680434837,99.9956828753,42.5793528375,1000.0,22.1618607437,277.597,108.0,15.1363636364,140.583,6.6642,3.0,0.0,0.488766,-45.4896,1000.0,1000.0
42.4812,3701,42.59,0.777648429727,3701,42.4760081339,99.9956828753,42.4851637356,1000.0,21.5751629037,277.612,110.0,13.8888888889,140.664,7.0482,3.0,0.0,0.176927,-45.4036,1000.0,1000.0
42.2563,3702,42.3624,0.751469488732,3702,42.2572946331,99.9956828753,42.2672782735,1000.0,10.8540367799,277.605,48.0,9.24299065421,140.646,6.27352,3.0,0.0,0.610785,-45.2583,1000.0,1000.0
42.2101,3703,42.3251,0.761926124842,3703,42.2112532989,99.9956828753,42.2246715322,1000.0,18.2938514261,277.629,102.0,12.6,140.658,6.17169,3.0,0.0,0.164785,-45.001,1000.0,1000.0
42.0682,3704,42.1865,0.779542859088,3704,42.0665493541,99.9956828753,42.0796583867,1000.0,9.54788103386,277.585,47.0,9.47572815534,140.645,6.88155,3.0,0.0,0.0637085,-44.9532,1000.0,1000.0
41.8565,3705,41.9617,0.755093418662,3705,41.8610482365,99.9956828753,41.8710329205,1000.0,15.9495484853,277.599,97.0,12.0117647059,140.696,6.55504,2.0,0.0,0.11476,-44.775,1000.0,1000.0
41.723,3706,41.8237,0.736271204341,3706,41.7211374269,99.9956828753,41.7330153516,1000.0,27.0567203427,277.621,121.0,17.5454545455,140.742,6.13981,3.0,0.0,0.138465,-44.5415,1000.0,1000.0
41.4876,3707,41.5936,0.745238024581,3707,41.4850611903,99.9956828753,41.4943901518,1000.0,14.8099441067,277.597,113.0,11.4333333333,140.791,6.33712,3.0,0.0,0.0828259,-44.3277,1000.0,1000.0
41.2676,3708,41.387,0.762169656412,3708,41.2667333046,52.7504295594,41.2769019332,79.1653543307,12.161136821,277.63,66.0,10.9425287356,140.831,6.4709,3.0,33.1450555165,0.571802,-44.1915,198.0,52.0
41.1323,3709,41.2433,0.78862048301,3709,41.1326286419,99.9956828753,41.1415854713,1000.0,16.7782665094,277.654,72.0,14.4931506849,140.886,7.00535,2.0,0.0,0.216165,-43.9656,1000.0,1000.0
41.1441,3710,41.2567,0.746575940717,3710,41.1436592582,99.9956828753,41.1513905613,1000.0,19.9363382571,277.713,109.0,13.1710526316,140.95,6.0587,3.0,0.0,0.160438,-43.947,1000.0,1000.0
40.8392,3711,40.951,0.761931734208,3711,40.8362804946,99.9956828753,40.8475262739,1000.0,16.101624993,277.712,82.0,12.6153846154,141.01,6.14715,3.0,0.0,0.295315,-43.6763,1000.0,1000.0
40.8225,3712,40.935,0.785177321382,3712,40.8225748711,99.9956828753,40.8289954944,1000.0,21.4433993341,277.719,170.0,12.575,141.018,7.21668,3.0,0.0,0.0898798,-43.5807,1000.0,1000.0
40.7354,3713,40.8442,0.720431721429,3713,40.7340671954,99.9956828753,40.7472105305,1000.0,28.430625438,277.74,145.0,18.9622641509,141.073,6.23216,3.0,0.0,0.0913272,-43.4404,1000.0,1000.0
40.3324,3714,40.4482,0.78494163787,3714,40.3315828855,99.9956828753,40.3487720138,1000.0,17.8610276437,277.72,84.0,12.3456790123,141.079,6.69015,2.0,0.0,0.165119,-43.118,1000.0,1000.0
40.0547,3715,40.1782,0.755465828251,3715,40.0573714518,99.9956828753,40.0763394164,1000.0,18.0940825633,277.738,87.0,12.2469135802,141.093,6.52136,3.0,0.0,0.116048,-42.8997,1000.0,1000.0
40.1156,3716,40.2279,0.716763270831,3716,40.1137656126,99.9956828753,40.1276995127,1000.0,15.2304853907,277.759,107.0,11.3372093023,141.132,5.68489,3.0,0.0,0.581475,-42.8462,1000.0,1000.0
40.0786,3717,40.1885,0.724094363561,3717,40.0733228274,99.9956828753,40.0876505312,1000.0,17.1120050839,277.77,93.0,13.8676470588,141.157,5.95223,3.0,0.0,0.123261,-42.7853,1000.0,1000.0
39.8449,3718,39.9501,0.738309098308,3718,39.8447591747,99.9956828753,39.8565095305,1000.0,15.4898158305,277.818,100.0,12.6823529412,141.17,6.12899,3.0,0.0,0.219484,-42.4899,1000.0,1000.0
39.7201,3719,39.8377,0.789683906615,3719,39.7235281637,99.9956828753,39.7356163262,1000.0,18.8555891183,277.863,130.0,13.4210526316,141.15,6.35744,3.0,0.0,0.464558,-42.4354,1000.0,1000.0
39.6179,3720,39.7295,0.775943067714,3720,39.6137676483,88.6204924792,39.6239716806,839.666666667,12.1681532489,277.894,60.0,11.5,141.145,6.32793,2.0,358.516232392,0.119472,-42.3647,1000.0,38.0
39.3401,3721,39.4496,0.754297193008,3721,39.3391458536,99.9956828753,39.3506634988,1000.0,11.8211177097,277.914,55.0,12.5696202532,141.175,6.15542,3.0,0.0,0.0612441,-42.1502,1000.0,1000.0
39.3777,3722,39.4788,0.772561336997,3722,39.3769456437,99.9956828753,39.3830437889,1000.0,12.7325277377,277.948,80.0,9.98039215686,141.159,6.18675,3.0,0.0,0.22445,-42.0868,1000.0,1000.0
39.2756,3723,39.3825,0.737988702044,3723,39.2753211355,99.9956828753,39.2842504333,1000.0,12.3882239865,277.989,61.0,11.4827586207,141.156,5.77041,2.0,0.0,0.129895,-42.0605,1000.0,1000.0
39.1853,3724,39.2916,0.768564997201,3724,39.1841401955,99.9956828753,39.1929046971,1000.0,12.5272937807,278.027,58.0,12.1728395062,141.124,6.33234,3.0,0.0,0.632174,-41.9346,1000.0,1000.0
39.0206,3725,39.1417,0.815372889878,3725,39.0192277458,99.9956828753,39.0308068897,1000.0,13.7325119933,278.025,53.0,13.1688311688,141.104,7.18575,3.0,0.0,0.600258,-41.8568,1000.0,1000.0
39.0906,3726,39.1917,0.777908946513,3726,39.0915234418,99.9956828753,39.0990912955,1000.0,11.5090230887,278.002,75.0,9.79411764706,141.079,6.44952,2.0,0.0,0.468381,-41.9128,1000.0,1000.0
39.243,3727,39.3422,0.781907018227,3727,39.2407156217,99.9956828753,39.2491416362,1000.0,9.34758312341,277.988,41.0,8.52991452991,141.074,6.25765,2.0,0.0,0.167651,-41.9195,1000.0,1000.0
39.0975,3728,39.1985,0.756824339821,3728,39.0994658737,99.9956828753,39.1091267618,1000.0,10.9156045602,277.967,51.0,9.53921568627,141.072,5.66634,3.0,0.0,0.0693845,-41.8792,1000.0,1000.0
38.9426,3729,39.0388,0.774882034107,3729,38.9416122457,99.9956828753,38.9503312881,1000.0,11.3450344245,278.002,69.0,10.2421052632,141.06,6.21517,3.0,0.0,0.508917,-41.8026,1000.0,1000.0
39.1473,3730,39.2593,0.797014234639,3730,39.1485665908,99.9956828753,39.1572186015,1000.0,11.9261065443,278.05,60.0,11.976744186,141.069,6.38911,3.0,0.0,0.0679179,-41.9124,1000.0,1000.0
39.1952,3731,39.298,0.82283449591,3731,39.1963115507,99.9956828753,39.2087116246,1000.0,12.3952512118,278.074,67.0,10.65625,141.078,6.60736,3.0,0.0,0.044167,-41.994,1000.0,1000.0
39.1745,3732,39.2793,0.777371391282,3732,39.1745083324,99.9956828753,39.1848533869,1000.0,14.0942623393,278.097,114.0,10.989010989,141.105,5.87731,3.0,0.0,0.0890953,-41.9907,1000.0,1000.0
39.197,3733,39.3167,0.869461639831,3733,39.1965976845,99.9956828753,39.2068925824,1000.0,9.66274844353,278.132,63.0,9.57142857143,141.088,7.59308,3.0,0.0,0.495035,-42.2159,1000.0,1000.0
39.2803,3734,39.4064,0.866368205202,3734,39.2848789914,99.9956828753,39.2936563482,1000.0,9.10809128327,278.152,58.0,9.15596330275,141.111,7.43202,2.0,0.0,0.0410137,-42.3656,1000.0,1000.0
39.5742,3735,39.6827,0.852975799995,3735,39.5700821442,99.9956828753,39.5826371029,1000.0,9.74723487253,278.15,47.0,11.5057471264,141.118,6.84887,3.0,0.0,0.290961,-42.616,1000.0,1000.0
39.9514,3736,40.076,0.838986243111,3736,39.9558609508,99.9956828753,39.9663194027,1000.0,12.7508527919,278.143,54.0,12.987012987,141.082,6.30584,3.0,0.0,0.0431072,-42.8863,1000.0,1000.0
40.1778,3737,40.2956,0.836691765174,3737,40.1800537702,99.9956828753,40.1917832533,1000.0,13.1867578167,278.113,78.0,12.6315789474,141.043,6.33651,3.0,0.0,0.347078,-43.2811,1000.0,1000.0
40.3488,3738,40.4785,0.851416213262,3738,40.3512470537,80.3539548568,40.3702164515,195.75,10.3063380275,278.172,52.0,11.1935483871,141.071,6.28229,3.0,96.6094188353,0.652528,-43.3669,454.0,80.0
40.8733,3739,41.0005,0.892454374017,3739,40.8706131341,99.9956828753,40.8920316044,1000.0,11.952351675,278.173,67.0,12.2592592593,141.021,6.88879,2.0,0.0,0.622387,-43.7892,1000.0,1000.0
40.7865,3740,40.9308,0.907929445359,3740,40.7856169408,99.9956828753,40.8169950803,1000.0,10.6168424567,278.219,44.0,12.5875,140.966,6.92372,3.0,0.0,0.00590355,-43.9023,1000.0,1000.0
41.1019,3741,41.2537,0.943354529403,3741,41.1020092906,99.9956828753,41.1369267301,1000.0,12.6308897987,278.249,60.0,13.8450704225,140.995,7.28626,2.0,0.0,0.0291918,-44.2917,1000.0,1000.0
41.6117,3742,41.7513,0.951844601091,3742,41.6107469159,99.9956828753,41.6452028452,1000.0,16.9183504863,278.279,105.0,16.3606557377,140.98,7.32842,3.0,0.0,0.00457889,-44.8211,1000.0,1000.0
41.857,3743,41.9936,0.945804173763,3743,41.8577396247,99.9956828753,41.9026406159,1000.0,12.1326057355,278.287,75.0,12.0987654321,141.013,7.0675,3.0,0.0,0.0913375,-45.0416,1000.0,1000.0
42.1146,3744,42.279,0.987764291014,3744,42.1166724279,90.82102741,42.1622809844,442.47826087,18.3134871175,278.305,121.0,18.1403508772,141.033,6.94443,3.0,293.035814633,0.514072,-45.4175,1000.0,95.0
42.531,3745,42.6824,1.00534808499,3745,42.5301801454,99.9956828753,42.5709276397,1000.0,10.3774310476,278.32,60.0,12.4556962025,141.044,7.51408,3.0,0.0,0.542671,-45.8785,1000.0,1000.0
43.1076,3746,43.2517,1.04359234446,3746,43.1117651423,99.9956828753,43.1482678756,1000.0,16.1960069799,278.331,80.0,17.2931034483,141.049,7.87071,3.0,0.0,0.305058,-46.4591,1000.0,1000.0
43.3584,3747,43.5181,1.07491599245,3747,43.3557109255,99.9956828753,43.38659948,1000.0,13.2012373101,278.395,73.0,15.1044776119,141.049,9.42107,3.0,0.0,0.0929067,-46.7602,1000.0,1000.0
43.7785,3748,43.9243,0.997028403867,3748,43.7791609552,99.9956828753,43.8106478783,1000.0,12.799491569,278.431,72.0,13.698630137,141.051,7.88465,3.0,0.0,0.248949,-47.2972,1000.0,1000.0
44.4552,3749,44.5855,0.984283404679,3749,44.4564307627,99.9956828753,44.4866586862,1000.0,13.3283369697,278.438,95.0,12.0987654321,141.03,7.41248,3.0,0.0,0.0725563,-48.0499,1000.0,1000.0
44.8556,3750,45.0106,1.06206029286,3750,44.8602363473,99.9956828753,44.8903613626,1000.0,20.0292745939,278.454,111.0,13.8243243243,141.005,8.946,3.0,0.0,0.237762,-48.48,1000.0,1000.0
45.7155,3751,45.8651,1.08284211994,3751,45.7140075066,99.9956828753,45.745626205,1000.0,17.4980976542,278.488,85.0,15.4444444444,140.969,9.26571,3.0,0.0,0.169339,-49.2858,1000.0,1000.0
46.2788,3752,46.4224,1.04853409898,3752,46.2861548587,99.9956828753,46.3129809587,1000.0,11.6063732193,278.484,62.0,10.6458333333,140.912,8.71782,3.0,0.0,0.0970195,-50.0205,1000.0,1000.0
46.9364,3753,47.0757,1.0965652125,3753,46.9372365269,99.9956828753,46.9554276613,1000.0,7.84120842973,278.503,42.0,8.61538461538,140.902,10.4752,3.0,0.0,0.154089,-50.7112,1000.0,1000.0
47.77,3754,47.8929,1.04446224966,3754,47.7752526265,99.9956828753,47.7943312636,1000.0,12.3474524341,278.53,75.0,11.1704545455,140.886,8.88628,2.0,0.0,0.267891,-51.5016,1000.0,1000.0
48.2481,3755,48.384,1.06008695393,3755,48.2535935673,99.9956828753,48.2687530133,1000.0,7.10968469031,278.551,45.0,7.52985074627,140.864,9.35695,3.0,0.0,0.22958,-52.2888,1000.0,1000.0
49.056,3756,49.1916,1.13963247191,3756,49.0603657179,99.9956828753,49.0756213225,1000.0,10.5102915659,278.572,63.0,9.70297029703,140.811,11.1756,3.0,0.0,0.112972,-52.9543,1000.0,1000.0
49.654,3757,49.7848,1.03793146479,3757,49.6571577242,99.9956828753,49.668290681,1000.0,13.2988394779,278.597,103.0,10.1485148515,140.803,8.73267,3.0,0.0,0.111087,-53.7733,1000.0,1000.0
50.3635,3758,50.4992,1.11521597424,3758,50.3693538088,99.9956828753,50.3921758437,1000.0,7.70899798303,278.655,44.0,7.8203125,140.838,10.244,3.0,0.0,0.239898,-54.373,1000.0,1000.0
51.1027,3759,51.2368,1.09773450306,3759,51.1068484631,99.9956828753,51.1303276096,1000.0,9.07394158105,278.651,49.0,8.94642857143,140.81,9.60475,3.0,0.0,0.156984,-55.2101,1000.0,1000.0
51.6617,3760,51.8018,1.12852074348,3760,51.6694512308,99.9956828753,51.6908443345,1000.0,7.57562792172,278.695,52.0,7.35294117647,140.86,10.3521,2.0,0.0,0.265298,-55.9084,1000.0,1000.0
52.2633,3761,52.4054,1.21321931137,3761,52.2660155514,99.9956828753,52.2848264925,1000.0,9.52312008455,278.697,68.0,8.31355932203,140.911,11.3883,2.0,0.0,0.115877,-56.4917,1000.0,1000.0
52.9222,3762,53.0664,1.19695078207,3762,52.9290390767,99.9956828753,52.9459354784,1000.0,13.5177249894,278.717,97.0,11.2666666667,140.95,11.0861,2.0,0.0,0.44809,-57.2882,1000.0,1000.0
53.1336,3763,53.278,1.22135470618,3763,53.1337843907,99.9956828753,53.1521829225,1000.0,11.4969039716,278.761,97.0,8.43697478992,140.991,11.1951,3.0,0.0,0.169231,-57.6024,1000.0,1000.0
53.9949,3764,54.1468,1.25855985843,3764,54.000444464,80.786884162,54.0246172054,224.711111111,8.46634297427,278.772,59.0,7.88188976378,141.026,11.38,3.0,154.313623251,0.562741,-58.4104,746.0,66.0
54.5885,3765,54.7286,1.22313902323,3765,54.5954615986,99.9956828753,54.617594778,1000.0,8.8427083401,278.757,50.0,8.88288288288,141.035,11.0894,3.0,0.0,0.319272,-58.9513,1000.0,1000.0
55.0048,3766,55.1532,1.31328694045,3766,55.0096164963,99.9956828753,55.0334227572,1000.0,8.42777938712,278.776,54.0,7.45588235294,141.033,12.818,2.0,0.0,0.0226467,-59.4437,1000.0,1000.0
55.2891,3767,55.4283,1.23152212115,3767,55.2971348377,99.9956828753,55.3197774393,1000.0,12.9483186907,278.836,102.0,9.52380952381,141.055,10.8033,2.0,0.0,0.00372806,-59.8811,1000.0,1000.0
55.6891,3768,55.8328,1.26956670324,3768,55.6867682344,42.3951193183,55.7086003429,54.8852459016,9.93616373473,278.87,50.0,8.33613445378,141.112,12.9857,2.0,1.02052746443,0.52388,-60.055,61.0,54.0
55.7178,3769,55.8579,1.26029988241,3769,55.7307716493,99.9956828753,55.7542458718,1000.0,10.8116277819,278.885,44.0,10.0816326531,141.097,12.3202,3.0,0.0,0.215228,-60.2145,1000.0,1000.0
55.8349,3770,55.9941,1.31533117453,3770,55.8395748384,99.9956828753,55.8585642695,1000.0,12.7522711132,278.883,91.0,10.8817204301,141.109,13.0967,3.0,0.0,0.165925,-60.3234,1000.0,1000.0
55.8938,3771,56.0239,1.28500187334,3771,55.8993904205,99.9956828753,55.9206621658,1000.0,9.57649642251,278.929,58.0,9.24770642202,141.125,13.1753,3.0,0.0,0.144345,-60.2809,1000.0,1000.0
55.8788,3772,56.0239,1.28457235398,3772,55.8827202743,99.9956828753,55.8945435858,1000.0,13.9122192245,278.959,99.0,12.4875,141.151,12.7519,2.0,0.0,0.110524,-60.2102,1000.0,1000.0
55.8521,3773,55.9931,1.26453652301,3773,55.8580916734,99.9956828753,55.8785601292,1000.0,16.18252846,278.997,81.0,16.3770491803,141.18,12.0133,3.0,0.0,0.277477,-60.0478,1000.0,1000.0
55.5792,3774,55.727,1.28149781989,3774,55.5801956094,99.9956828753,55.5994204741,1000.0,18.3084509175,279.029,79.0,24.275,141.17,13.4025,3.0,0.0,0.192354,-59.5976,1000.0,1000.0
