Iteration,AverageDiscountedReturn,AverageQ,Epoch,AverageAbsY,AverageAbsQ,StdReturn,QFunRegParamNorm,MinEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageY,MaxEsReturn,AverageReturn,StdEsReturn,MinReturn,MaxReturn,AverageAction,AverageQLoss,AverageAbsQYDiff,AverageEsReturn
263,29.9052403788,0.328565,263,0.328712085341,0.329096,68.0437402106,47.6818,9.40479108975,-0.336038,61.0884,0.328570101845,211.337482131,65.1501143309,61.4854601703,20.1380098251,430.407602829,0.816788,0.000330801,0.00699732050785,62.7671489776
264,35.4274853475,0.328816,264,0.328887354957,0.329351,64.4721910397,47.7223,4.84457639227,-0.336487,61.1407,0.328782299077,69.4405443477,77.5650966725,21.8783273298,21.4301990451,363.681443076,0.8085,0.000411297,0.00763159112603,29.4241587128
265,74.721974037,0.325827,265,0.326012554991,0.326429,75.4733679815,47.7855,10.1516141996,-0.333275,61.2075,0.325826708747,148.351663135,256.040864367,37.1539872311,131.381276356,412.087555323,0.855941,0.000376392,0.00729538614446,71.4087033054
266,62.8837239229,0.327603,266,0.327815347176,0.328117,280.860016965,47.8682,9.06787382879,-0.335082,61.2751,0.327622557486,212.943722676,544.537075757,66.1160259785,72.3920302531,962.37204477,0.83689,0.0003895,0.00734474321752,59.6159072148
267,94.8514870589,0.324847,267,0.325076594864,0.325502,31.698356005,47.9309,4.60024949445,-0.332474,61.3558,0.324848452447,84.8443837752,979.545003367,25.6158382362,961.82796297,1068.69166464,0.799466,0.000370911,0.0074385660561,38.118568002
268,73.7308117759,0.325229,268,0.325348386495,0.325735,198.883045185,48.0102,4.64228851024,-0.332415,61.4674,0.325209211342,138.602496237,890.380339005,40.8464625837,262.663321329,962.554300782,0.756216,0.000380622,0.00744636023876,56.01364706
269,80.3502681472,0.32371,269,0.323824858102,0.324228,6.01127351766,48.076,4.35833672366,-0.331698,61.5535,0.323699344614,99.0648077428,951.885918333,30.5450953571,938.078140717,959.611615998,0.757549,0.000383713,0.00752947236601,41.4540877892
270,80.5349661857,0.324031,270,0.324133075999,0.324445,15.0811779483,48.1507,6.70211165924,-0.330987,61.5435,0.324042163548,196.044523426,947.519349041,52.1314292594,908.396310411,963.310506969,0.571565,0.000307098,0.0069925048182,62.3497725267
271,83.8104814497,0.32176,271,0.321880692167,0.322259,1.12040596029,48.1663,6.0182573034,-0.328459,61.6386,0.321770284175,283.626807693,969.203911614,88.2725836916,967.98477193,971.670355269,0.338386,0.000345733,0.00719867380416,73.3956541844
272,35.0121540941,0.320683,272,0.320805380167,0.321198,378.814306558,48.2511,5.71269514857,-0.327869,61.6824,0.3206711445,209.121395259,390.078975972,55.9899965133,33.8121784083,909.231390803,0.734579,0.000371453,0.00724185254026,54.0115157857
273,32.7993954422,0.318843,273,0.318981628134,0.319348,327.688569852,48.3234,3.64703019798,-0.325562,61.7229,0.318828759746,63.9976620702,217.716618212,18.4533026491,29.3849118149,893.785310183,0.581011,0.000376346,0.00725928169394,23.7519146701
274,78.7803182706,0.317735,274,0.317939145126,0.318347,4.39300660702,48.3811,5.15203869692,-0.324933,61.7915,0.317727157825,295.824801099,964.573656956,83.5266396332,952.199836081,968.465996149,0.53242,0.000328311,0.00694504266258,71.0713894425
275,80.3195259114,0.316345,275,0.316494074114,0.316864,11.7731238731,48.4753,6.19046550247,-0.32289,61.7903,0.316353485369,107.266227554,938.036159423,30.8964812282,916.220233586,950.757776126,0.623724,0.000310798,0.00683954148337,31.1739909794
276,81.9951413567,0.315184,276,0.315320391773,0.315771,28.3287872053,48.5325,3.88079664367,-0.322075,61.8605,0.315166621358,111.64209289,907.140101565,29.0768710417,866.599479683,955.584504815,0.61564,0.000382391,0.00725646511853,33.337142307
277,101.308753895,0.31376,277,0.313973902206,0.314289,37.1403579334,48.6176,4.52494544092,-0.320276,61.9406,0.313777288533,115.080149682,1029.3128476,33.6544226454,961.386704435,1064.22075477,0.87003,0.000340605,0.00685289797817,34.1400975133
278,86.3779803701,0.313014,278,0.313123366837,0.313476,13.3106469049,48.71,4.6781899354,-0.319598,62.0479,0.313000731511,284.370138033,912.854837581,75.5545312541,890.681074583,929.591394413,0.514778,0.000319836,0.00666788791255,70.1840266459
279,93.2912684362,0.311752,279,0.31186434116,0.312181,23.2156030073,48.7814,4.33937605767,-0.318148,62.0771,0.311748471554,202.779801196,976.481668694,58.976578606,937.528686163,1003.8970822,0.545244,0.000282056,0.00644841268486,84.3975736715
280,82.8470719073,0.309665,280,0.30988365542,0.310131,2.70326975006,48.8355,6.04642320599,-0.315692,62.1142,0.309678880522,104.685995642,958.572145217,37.3291114292,952.897089024,962.438953729,0.78708,0.000319351,0.00655721884839,44.7359234168
281,90.0869381386,0.308513,281,0.308662551002,0.309068,10.3001121799,48.8964,6.33643580624,-0.314949,62.1719,0.308500140728,172.699575168,976.493644231,48.8319362499,966.866251359,989.444399785,0.389539,0.000312745,0.00648355145849,45.2031878828
282,136.84895241,0.307086,282,0.307251112149,0.307566,44.4133440507,48.9639,3.66760860097,-0.314019,62.2922,0.307087698839,379.196762195,427.137471977,150.369457239,368.669748634,589.141177648,0.691495,0.000337554,0.00669546407474,154.918642824
283,80.7693996045,0.305812,283,0.305954203231,0.306295,2.38066248303,49.0132,4.84671685696,-0.312408,62.3453,0.305792668757,262.000576317,936.324097474,70.1765421829,931.890350146,940.618402965,0.913049,0.000346282,0.00659221438225,86.3295568099
284,117.955625972,0.304787,284,0.304950487348,0.305321,2.10691892694,49.0622,5.26298006084,-0.311291,62.4421,0.304788982255,254.580961976,1061.7064411,60.3723409493,1056.20899089,1064.10761648,0.710461,0.000301711,0.00648461465009,51.4725277186
285,118.479125386,0.304051,285,0.304199396946,0.304621,0.81105332712,49.0995,4.75030588106,-0.309952,62.5428,0.304030337837,160.874905801,1069.64774819,45.5062089928,1068.42305388,1070.92871112,0.654305,0.000289419,0.00628604851842,53.0415951884
286,112.258926958,0.302733,286,0.302965215066,0.303286,4.37755529803,49.1576,6.09485143373,-0.308497,62.5863,0.302748061315,169.902924741,1044.13399057,60.7977453133,1037.61410885,1049.01249438,0.614739,0.000307864,0.00641189466228,66.6184961617
287,141.216336998,0.30075,287,0.300948327669,0.3013,66.2584524346,49.197,10.2036621199,-0.306487,62.6729,0.300738182155,465.876211218,480.985049498,153.69211015,424.301297555,736.754576693,0.733457,0.000324745,0.0063068182068,149.652418412
288,129.60035316,0.299381,288,0.299555860411,0.300007,88.1627438776,49.2628,5.12657494345,-0.305868,62.829,0.299363211857,464.540009044,458.10146635,153.612076072,24.3701439141,593.431050588,0.744072,0.000332117,0.0066750941082,184.998216308
289,115.648095017,0.29895,289,0.299200717229,0.299537,10.9563861484,49.3279,4.71988270183,-0.30554,62.9907,0.298950677659,308.19602744,1063.69875952,110.632650675,1055.86025819,1091.86810517,0.355493,0.00034573,0.0068149378282,70.44362855
290,117.635617119,0.298094,290,0.298266586673,0.298573,242.091670772,49.3586,7.15826535489,-0.304021,63.0989,0.298111508149,331.641617679,812.977951955,110.455551989,150.929504529,1104.2394342,0.732427,0.000325907,0.00665749139031,89.7258197436
291,127.466758818,0.297175,291,0.297324931267,0.297621,241.919789638,49.375,4.31569168642,-0.3032,63.1753,0.29717303014,166.638518613,732.206266423,43.5483925542,410.93835227,1071.61877787,0.733463,0.000295268,0.00615010723011,58.7621399926
292,135.512858094,0.295133,292,0.295315843773,0.295706,244.404039184,49.4399,9.92458903372,-0.301326,63.3565,0.295109822719,211.098901627,667.396694147,62.0282625981,417.044713094,1114.97808387,0.820697,0.000323461,0.00669875199095,99.8103009771
293,113.726301649,0.293677,293,0.293910276909,0.294256,197.157379438,49.503,8.96945084282,-0.299921,63.4644,0.293677674349,255.382765231,974.488447189,73.6446465364,533.455632117,1074.66690819,0.765906,0.000313488,0.00662695520598,77.9550492112
294,116.992889066,0.293037,294,0.293204499974,0.293597,3.21308242412,49.5643,6.99263501358,-0.299331,63.593,0.293022066669,440.383560012,1072.96908434,147.269960486,1065.65419246,1078.34455379,0.794119,0.000320029,0.00693315718086,147.126564799
295,127.642069718,0.29248,295,0.292685384765,0.293027,169.50130761,49.6106,5.99812750678,-0.298607,63.6636,0.292515799512,302.193515484,444.670179146,78.5384558126,368.560283623,1157.66439059,0.671284,0.000286181,0.00636556110294,75.0740281343
296,89.4656453038,0.290934,296,0.291031238294,0.29143,328.026972085,49.6342,9.11963511022,-0.297538,63.7303,0.290890799327,311.726299349,295.995410287,80.4075605502,80.1617415404,1224.42997885,0.572921,0.000271075,0.0064252039858,80.8142261387
297,127.894233232,0.290124,297,0.290253343365,0.290563,358.576978468,49.6842,90.4036823718,-0.296509,63.814,0.290142946485,340.55312023,574.729523878,91.1880195224,140.149920741,1362.55467041,0.745273,0.000321978,0.00677502004698,217.270654061
298,136.267165865,0.290185,298,0.290282131574,0.290611,247.94646329,49.7375,11.9803774881,-0.29632,63.8258,0.290171402537,388.765502593,549.816140638,133.764570623,185.145828124,1249.59445285,0.745103,0.000289153,0.00637870912084,134.009288972
299,101.11800288,0.288347,299,0.288497540531,0.288821,238.11347444,49.8028,9.93105230599,-0.294311,63.9025,0.288362076684,349.398206964,286.252824284,93.5421968237,96.9816764003,1075.51604664,0.732791,0.000328317,0.00677535322489,112.142638605
300,103.604399796,0.288006,300,0.288177188246,0.288498,264.774672858,49.834,37.9604539292,-0.294065,64.0175,0.287998860618,209.317560858,295.200790088,45.8742355069,126.268739119,1135.43664349,0.705613,0.000294391,0.00653430911833,120.060073006
301,95.4970673737,0.287737,301,0.28786881036,0.288225,86.7802231476,49.9039,12.7182198568,-0.294076,64.1061,0.287712464746,548.096205126,174.996187587,157.845526022,116.001442831,585.078056483,0.744409,0.000292785,0.00637270277271,142.357353206
302,93.5154730202,0.287079,302,0.287174028662,0.287446,109.22987169,49.9547,10.6107098221,-0.293482,64.219,0.287084896171,336.157319258,185.010503647,82.5545553545,112.638302076,596.809187447,0.7179,0.000247442,0.00616247944387,122.039756448
303,90.2569227757,0.286344,303,0.286457219659,0.286795,176.22918556,49.9786,9.13600117998,-0.292821,64.3049,0.28634133405,466.413342201,193.97403415,120.511541125,43.7857993454,552.900140523,0.76786,0.000297534,0.00646196817393,112.905839515
304,161.180651848,0.28615,304,0.286284606094,0.286587,38.3117258414,50.052,9.64606318272,-0.292545,64.3562,0.286163217872,462.033087101,425.978343812,167.831158273,321.492881122,481.976183654,0.72845,0.000309166,0.00649799981795,191.634491879
305,162.849121519,0.285391,305,0.285478458367,0.285851,46.0959520582,50.1153,11.9343635501,-0.291773,64.4731,0.285374490856,316.907979423,432.701406154,91.2228276308,323.828929291,601.411981598,0.765725,0.000292341,0.00646011095492,102.103279297
306,150.651504054,0.284458,306,0.284542468738,0.284881,138.245223235,50.182,4.57168327615,-0.290332,64.5618,0.284443759892,299.24009605,535.352688933,89.4406005013,389.063006684,932.506876474,0.752064,0.000312551,0.00650299509241,117.419441171
307,176.056286163,0.283311,307,0.283426740756,0.283764,281.722972008,50.257,23.9270548253,-0.289799,64.6232,0.283313733503,254.235102753,680.63545733,71.0618908234,264.804795042,1410.28013584,0.720214,0.000279614,0.00634159463981,153.535779014
308,170.178095111,0.282594,308,0.282676757403,0.283008,121.942663056,50.2705,8.45059399305,-0.288892,64.7052,0.282596097001,507.11412689,553.105665376,192.671812612,217.211551344,872.973951632,0.672835,0.000278038,0.00637978636297,198.470455756
309,175.8971348,0.281862,309,0.281976450482,0.282311,111.836273434,50.3393,7.62229540578,-0.287945,64.81,0.281835973358,513.240883056,542.513030929,127.541941239,195.992056204,774.82479371,0.720737,0.000260497,0.006142004763,179.199685391
310,115.002652275,0.281825,310,0.282009170433,0.2823,85.4315905283,50.4031,12.816738332,-0.287589,64.8648,0.281850220846,386.392546264,219.427299371,128.867899178,162.885556812,684.564963396,0.758062,0.000281217,0.00632154113132,188.810369662
311,178.860649187,0.281058,311,0.28120728746,0.281516,105.911108976,50.4511,5.03615569616,-0.287067,64.9886,0.281035836559,418.706089997,629.988173947,146.019845903,292.961525133,814.963575293,0.73872,0.000290551,0.00621703766793,234.06058798
312,162.090153438,0.279953,312,0.280071781808,0.280409,92.6795284438,50.4756,16.0156857538,-0.285956,65.0617,0.279957918507,566.024007204,480.517149429,158.442578303,283.512931442,817.415436421,0.705625,0.000271148,0.00616174725242,225.15647922
313,139.942552463,0.279247,313,0.279340853515,0.279656,34.3181527272,50.5561,19.5287843747,-0.285239,65.1576,0.279235084034,519.18049296,256.661945418,153.352895721,143.26319373,339.840036144,0.775868,0.000279417,0.00632404193079,176.216109522
314,180.523969486,0.277464,314,0.277566851416,0.277951,147.592111977,50.6236,26.2430221776,-0.283383,65.2813,0.277454315851,571.470056699,630.958949303,167.730146685,368.408626322,905.98588346,0.736492,0.000317331,0.00665942403691,164.598365887
315,188.896316377,0.277705,315,0.277806634917,0.278078,63.0520318564,50.6873,7.34507762624,-0.283449,65.3392,0.277720250568,374.148308701,439.404653371,95.1300318435,362.251308363,688.950949021,0.686993,0.000247261,0.00604557424664,106.42379988
316,191.65975337,0.275617,316,0.275681170224,0.276035,108.915291321,50.7187,12.6491117914,-0.281398,65.4369,0.27559799249,455.099732633,442.264560322,123.175567247,360.51145553,970.526983179,0.659705,0.000293595,0.00627996495009,175.355293933
317,168.303407978,0.275237,317,0.275361030129,0.275656,113.423531854,50.7308,9.87313088615,-0.280861,65.5347,0.275236614217,421.916192146,339.108973628,120.109115025,183.510220736,1017.34699471,0.685045,0.000242808,0.00601318127268,154.697344982
318,173.123007667,0.27419,318,0.274272977546,0.2746,32.6538593316,50.7575,10.4862061927,-0.2799,65.6187,0.274197337619,482.96578746,375.049773164,166.053881484,269.395475575,420.41634241,0.676029,0.00026891,0.0063023769992,204.237264677
319,166.69658773,0.272969,319,0.273101977017,0.273371,52.6823208997,50.7745,7.23100961684,-0.2787,65.7585,0.27296565045,307.862814708,414.968937931,83.9410376589,304.86072399,641.503497842,0.673058,0.000239587,0.00596051643249,89.5603128865
320,150.205348431,0.271887,320,0.271999564948,0.272334,21.8533426174,50.8337,5.99215335754,-0.277253,65.8466,0.271886491268,412.810778338,332.112905432,138.543023593,242.401043752,354.950475213,0.677661,0.000304106,0.00639004376135,172.185975471
321,99.7441583522,0.270689,321,0.270838275272,0.271113,6.12319495083,50.8755,7.13030438573,-0.276145,65.8952,0.270681310992,187.52133247,157.320333853,52.8407784644,149.232081076,174.072389078,0.750096,0.000255631,0.00602393396495,60.947888127
322,179.842460883,0.269643,322,0.26979428107,0.270138,16.2964295349,50.917,5.61569997378,-0.275048,65.944,0.269634076531,467.642625463,416.874489628,139.882326598,390.156753153,456.200748572,0.704721,0.000275553,0.00609575016292,109.106899696
323,146.38876324,0.268248,323,0.268384771918,0.268739,117.950361139,50.9922,6.62096751025,-0.273416,66.0144,0.268245034645,359.288833485,602.542222047,105.316450085,384.322070092,1004.63026958,0.596846,0.000266823,0.00599831564072,104.73988992
324,134.344740855,0.267491,324,0.267701005393,0.267991,372.067050576,51.0408,4.24494550631,-0.27268,66.0431,0.267500293551,153.672316255,741.957683013,41.060079374,186.453880588,1595.36143147,0.679772,0.000275277,0.00605889640323,46.7778990686
325,131.3854864,0.266694,325,0.26686809071,0.267164,183.444934001,51.0887,4.29868496593,-0.27183,66.138,0.266688007709,596.394381778,368.909082872,138.914803362,18.1882929062,609.588902564,0.757672,0.000230728,0.00560846571345,79.0766429736
326,78.1035924919,0.265679,326,0.265932581654,0.266257,4.18950684444,51.1227,10.2216548547,-0.270587,66.2248,0.265669767436,377.03211022,964.71433788,122.333083501,952.211351446,967.175027551,0.467198,0.000263889,0.00573395967837,105.25040179
327,141.891471455,0.264342,327,0.264549616298,0.264834,147.397313166,51.194,22.3371006042,-0.269323,66.3331,0.264346248301,437.476989696,607.658192881,166.307652215,424.571861309,1109.9735821,0.720509,0.000261593,0.00565909504452,212.833729704
328,81.6781033483,0.263082,328,0.263237236699,0.263565,0.966802990302,51.2565,7.33352161188,-0.267947,66.3744,0.263069283821,592.286788287,972.403215608,195.843388333,971.158142569,974.437875737,0.558597,0.000257287,0.00579996381001,176.015136403
329,98.0062853624,0.26174,329,0.261935136085,0.262262,184.051346709,51.3128,18.692492136,-0.266725,66.4949,0.261729429332,430.513861769,923.93740858,119.747504241,446.890165237,1143.09333532,0.838691,0.00030253,0.0060559430376,137.463062619
330,97.5887735045,0.260515,330,0.260704047048,0.260915,221.553693137,51.3492,7.74126618258,-0.265653,66.5483,0.2605250243,308.002453491,818.257804722,90.4914451394,433.612696961,966.169610853,0.853449,0.000235242,0.00563128109035,104.565668588
331,144.260271178,0.259408,331,0.259550217975,0.25985,153.669808629,51.4148,5.71497225035,-0.264518,66.6433,0.259407086112,600.817456152,444.2094347,148.25068197,255.829831905,1026.97508826,0.69961,0.000227561,0.00557187204451,82.6269362107
332,136.387135821,0.258946,332,0.259062323984,0.259288,84.7711064052,51.446,14.9298893738,-0.264044,66.7678,0.258955227873,488.464946494,248.514072974,137.477763493,142.458995226,577.314557677,0.790003,0.000240049,0.00559975456727,150.876690183
333,119.640472898,0.256788,333,0.256889826547,0.257166,236.108642323,51.4924,21.0689884691,-0.261452,66.7867,0.256766734304,333.177043904,307.893278928,98.4034070146,198.016482826,1320.70236344,0.746266,0.000225378,0.00548330371602,176.951712194
334,144.590458428,0.255514,334,0.255605502413,0.255894,36.5634359455,51.509,14.193150817,-0.259767,66.8958,0.255515256856,322.841977252,410.730824443,80.7560441284,368.578635803,631.572349051,0.781181,0.000237871,0.00545114106126,167.259094293
335,86.7263145884,0.254514,335,0.254592656038,0.254875,1.28523370049,51.5496,7.23764061159,-0.259222,66.9356,0.254498071246,349.779588206,959.167750684,113.641193177,956.854542773,960.639875553,0.673551,0.000232195,0.00525495079497,159.245504338
336,90.8545425504,0.252841,336,0.252958553606,0.253232,195.986908242,51.5894,11.7991070267,-0.25748,66.9685,0.252849607301,153.845407331,852.411431609,53.9706908516,477.768023893,970.67388456,0.846099,0.000240267,0.00533573570203,77.8823854576
337,81.3981262478,0.251484,337,0.251553444215,0.251864,1.25894432734,51.6213,13.0639291472,-0.256223,67.035,0.25147833543,465.557629336,952.800306481,140.421878091,950.805228434,954.508406745,0.732993,0.000225291,0.00536996218183,123.181673413
338,116.669068091,0.250632,338,0.250713000594,0.251024,15.2141658752,51.6343,9.86920177484,-0.255163,67.1223,0.250630477423,129.441760565,343.013540269,42.3571972166,308.273806558,380.541167161,0.742183,0.000222136,0.00525051451428,58.8987738092
339,82.5356858499,0.249571,339,0.249650862108,0.249925,1.36099345441,51.6661,25.5310114956,-0.253837,67.1972,0.249565693498,330.820589041,966.356127484,102.764963473,964.150005044,968.64251565,0.789897,0.000236943,0.00535784126237,167.819372797
340,105.538531186,0.248098,340,0.248228142423,0.248522,330.448772899,51.7175,15.2473945388,-0.25228,67.3452,0.248104828708,226.095679698,476.54720443,76.9458681529,216.324342362,972.559370994,0.972936,0.000214095,0.00523868840297,91.9363347397
341,93.4610245015,0.246548,341,0.24664004318,0.246993,0.616074099309,51.7739,12.5214941214,-0.25109,67.4085,0.246537872483,332.109949949,976.282781523,92.0211059394,975.550794446,977.516603477,0.784772,0.000222425,0.00520287921381,126.664783955
342,110.62639723,0.245896,342,0.246033789345,0.246354,48.5757089184,51.8329,12.8226927275,-0.250392,67.4684,0.245903778496,228.540880453,213.118490742,67.8384719598,142.074992539,388.525264041,0.917258,0.000195114,0.00505617656876,116.533634054
343,151.303509301,0.244286,343,0.244422559491,0.244719,15.2446043608,51.8701,8.6855226267,-0.248676,67.5429,0.244279216849,424.964936174,307.275350168,136.829372011,238.503114216,330.437314861,0.812989,0.00022819,0.00527647911159,133.371814714
344,77.3445431593,0.243768,344,0.243917977555,0.244165,247.072770521,51.8824,11.5770384814,-0.247938,67.6548,0.243751370767,444.22267903,882.380424061,134.160889554,101.072356838,961.777173153,0.850973,0.000217121,0.00520772188766,129.508112189
345,137.194289696,0.241938,345,0.242124383392,0.242412,80.3589549465,51.942,5.68331680674,-0.246426,67.6732,0.241944317387,349.47003755,267.361470714,124.137225505,118.664806063,391.158125449,0.768348,0.000244728,0.0054047274969,127.636645687
346,83.6485648703,0.241048,346,0.241163751335,0.241437,0.70237131703,51.999,12.0250318696,-0.245388,67.6934,0.241043457789,460.639695197,962.572401627,131.218661272,961.720437564,963.662034513,0.944934,0.000225694,0.00522662403016,112.47350689
347,180.037711457,0.240035,347,0.240163989908,0.240408,99.1532218353,52.069,10.8932977101,-0.244152,67.7313,0.240042381643,601.016418702,483.718694821,199.714162739,368.713303445,867.616357399,0.796885,0.000198953,0.00484436208403,175.760476076
348,82.2632555938,0.238465,348,0.238549118661,0.238888,0.973258878823,52.1287,5.24978007399,-0.242543,67.7854,0.23845278544,158.95332983,970.222035265,48.7237216774,968.996332033,972.193213345,0.467321,0.00022685,0.00512958933404,65.8195045661
349,82.3623282551,0.237302,349,0.237394556867,0.237653,0.789100780539,52.1697,8.84555073594,-0.241292,67.8739,0.237285670279,436.496976489,962.502462746,179.596892888,960.527849605,963.629789306,0.595655,0.000185642,0.0047034593711,176.180144177
350,189.383609808,0.235582,350,0.235723717099,0.235987,153.759044215,52.2227,10.8587086009,-0.239924,67.976,0.235593333479,393.683451406,540.204499175,107.478089462,288.118595492,1052.16729146,0.719177,0.000226086,0.00523390945101,106.344171634
351,90.4077495083,0.234521,351,0.234636739175,0.234874,146.912522886,52.2286,7.82694557736,-0.238614,68.0356,0.23452211958,417.657145903,931.30979105,121.672365721,466.9658175,984.933729842,0.570255,0.000191139,0.00474096335131,112.464275009
352,83.5699935873,0.233367,352,0.233489521739,0.23379,1.5039340726,52.2656,9.45319009526,-0.237773,68.1153,0.233362443609,325.133736238,973.036965489,119.514747331,969.814848867,974.780355479,0.437871,0.000201843,0.00497325671622,114.972570752
353,148.884659991,0.233118,353,0.233228991486,0.233481,8.49748223147,52.3046,20.5529360491,-0.236876,68.2122,0.233118525718,467.161368024,425.420685766,144.272584532,408.813961055,441.703006837,0.75623,0.000218851,0.00500044993853,141.205694867
354,96.3224799433,0.231036,354,0.231137191187,0.231363,10.5175601286,52.3468,12.1869687814,-0.235072,68.3387,0.231040137386,460.018407551,978.659582201,157.915222456,965.283041768,988.398489453,0.825586,0.000210419,0.00491935772359,190.828022318
355,90.5045725963,0.23002,355,0.230113627163,0.230405,0.820619190469,52.4116,11.0775675835,-0.234021,68.3822,0.230008128801,231.786038178,966.965662741,64.1727168533,965.77939658,968.514495182,0.962021,0.000179617,0.00461660450743,84.8550437389
356,174.274580469,0.228873,356,0.228958542316,0.229242,227.222943072,52.4551,4.69956422717,-0.232722,68.5015,0.228870430517,522.912202031,553.841618481,160.181428419,262.939719472,1452.71538299,0.8001,0.000204743,0.00488755677077,111.341244984
357,90.8789390043,0.227452,357,0.22756908236,0.227834,0.385561143108,52.5017,8.90419023261,-0.231452,68.5762,0.227458730755,379.851359592,975.630055962,106.450213561,975.045003691,976.581629836,0.611713,0.000184091,0.00478753995845,115.245164855
358,87.9303721378,0.227377,358,0.227469288041,0.22777,1.15895084068,52.5598,6.45134537542,-0.231558,68.6576,0.227374631307,511.531822629,978.496838405,146.039321041,977.261657758,981.552196168,0.385189,0.000177512,0.00473702878371,121.1965007
359,131.207400066,0.226795,359,0.226875757561,0.227133,198.108800899,52.5775,12.5413492398,-0.230754,68.6616,0.22678451428,315.125891387,294.567195888,88.4363903029,113.382773592,1257.54100132,0.833226,0.000175882,0.00452940463249,107.844540633
360,95.5376480693,0.225558,360,0.225647947741,0.225891,44.9043562303,52.6283,9.1381931479,-0.229501,68.7222,0.225551543152,383.850020633,178.920006546,90.20081103,102.12520115,353.703219713,0.882448,0.000181143,0.00455696724482,106.191175027
361,144.976794526,0.224696,361,0.22479884419,0.225069,433.940392442,52.6513,10.15572417,-0.228682,68.7563,0.224708190255,411.443949328,679.766179912,132.515140524,284.389297289,1882.74663294,0.861814,0.000173988,0.00457514009781,176.719705685
362,181.531731571,0.224126,362,0.224220697984,0.224446,54.1670646162,52.6953,8.92560102489,-0.228097,68.799,0.224100294636,613.154512294,406.084721136,188.933177374,304.649212444,528.437987974,0.854325,0.000178257,0.00442040753243,168.64616924
363,134.645798375,0.222667,363,0.222744294782,0.222958,163.165749785,52.7526,8.53316600108,-0.226752,68.8622,0.222667262877,351.165492236,299.385756626,129.0070089,117.810818414,619.537642494,0.779921,0.000179004,0.00466050130122,202.305079346
364,173.037403694,0.221977,364,0.222089142794,0.222311,28.5263698212,52.7772,7.77640807536,-0.225675,68.9122,0.221989667336,527.905021167,421.571452086,190.001045499,365.428771676,525.454475302,0.934316,0.000187353,0.00456289496084,223.839651057
365,120.020759745,0.220734,365,0.220800576899,0.22108,53.6361177543,52.8227,9.71227004048,-0.224311,68.9477,0.220735755072,566.208456532,212.670855019,147.455093123,121.500648961,276.060429994,0.792614,0.000166976,0.00447848988268,193.330678333
366,157.037563815,0.219587,366,0.21967332795,0.219962,87.2024636189,52.8609,9.40081922471,-0.223249,68.9912,0.219574759281,429.161869351,444.703196957,131.569084581,231.30680505,559.274664693,0.86367,0.000172355,0.00453733069743,114.119876598
367,104.875807128,0.218358,367,0.218475046173,0.218752,343.436260455,52.9315,8.40053176703,-0.2219,69.0627,0.218365176782,407.573019126,686.491302421,111.147340807,264.495682021,1261.4649693,0.598597,0.00018626,0.00462876733672,145.86045787
368,122.007680846,0.217519,368,0.217632923709,0.217914,37.2494780392,52.9779,1.92469753194,-0.221629,69.1494,0.217509469415,394.423674919,260.362811048,145.312117914,213.030140388,375.904406782,0.654642,0.000194494,0.00473241684111,136.347343356
369,171.784524893,0.217072,369,0.217160077598,0.217396,277.091757148,53.0261,15.8947187537,-0.221041,69.22,0.217070848852,343.968194617,597.332568282,91.7135304855,201.935423858,1418.78768297,0.860848,0.000171372,0.00445535925947,123.176026112
370,116.02033671,0.216032,370,0.216097342989,0.216314,238.03655246,53.0556,8.84151139741,-0.220025,69.2987,0.216020079116,365.617051076,282.85464416,108.459867811,93.4171333287,1291.76794876,0.723937,0.000177793,0.00442522619667,166.411900691
371,129.830300059,0.215548,371,0.215601218366,0.215879,257.738255886,53.0625,8.8823564779,-0.219478,69.308,0.215547682498,444.892846803,708.038198246,153.67687397,416.639824089,1022.81711161,0.780093,0.000189785,0.00473628986913,168.36393296
372,159.768201897,0.214781,372,0.214929185155,0.215145,254.474181351,53.1338,4.3178507748,-0.218364,69.4042,0.214784051931,530.008518866,429.82122617,161.564911803,218.336567373,1669.62534126,0.778261,0.000189648,0.00450899115763,108.304427793
373,173.941145463,0.213503,373,0.213656924039,0.213916,58.3324227838,53.1577,28.3923244836,-0.217492,69.4563,0.213507128688,215.902384387,448.705172186,63.2954921377,363.223831251,727.079672117,0.9261,0.000197513,0.00478669070583,116.311963844
374,118.879003591,0.21356,374,0.213771362612,0.21401,152.031916159,53.1799,5.98037038192,-0.217031,69.5892,0.213565189246,413.22120425,360.292437797,155.858329541,195.504815855,806.749790955,0.896938,0.000147204,0.0042134099021,161.540412624
375,150.894312807,0.212408,375,0.212542029511,0.212797,309.57779041,53.2196,5.74256527831,-0.216326,69.6653,0.212399347789,330.397905949,528.623058393,97.2249949378,194.118365336,1278.99979558,0.819654,0.000173919,0.00456826388509,91.8879405756
376,68.4654967024,0.211434,376,0.211535668976,0.211797,270.684440542,53.2771,5.24550660133,-0.215206,69.7417,0.211433098267,286.021169745,610.665475624,86.5949580991,125.180609966,905.803695471,0.81504,0.000164779,0.00444418242323,95.0722447673
377,67.3823021632,0.211272,377,0.211381334237,0.211621,212.915962131,53.3211,7.11081148877,-0.214847,69.7868,0.211281937006,113.517033286,449.857453175,26.430417474,121.602836321,857.86124816,0.774868,0.000178607,0.00453170012668,37.5631397854
