PolicyRegParamNorm,AverageDiscountedReturn,StdReturn,AveragePolicySurr,QFunRegParamNorm,Iteration,AverageAbsQYDiff,StdEsReturn,AverageQ,AverageAbsQ,MinReturn,AverageAction,AverageAbsY,AverageY,MinEsReturn,AverageReturn,AverageEsReturn,MaxReturn,Epoch,MaxEsReturn,AverageQLoss
120.13,84.2140278742,496.562981672,-243.567,179.54,1509,5.7320985072,237.864169123,240.178,240.331,35.616581578,0.93607,240.25401431,240.188446047,-5.03192951876,390.446371221,111.614695317,1753.06493509,1509,790.630164429,217.249
120.165,124.142967129,324.861810201,-243.558,179.624,1510,6.00387394611,169.436727251,240.094,240.268,81.7547934122,0.943673,240.178241666,240.095029048,-6.36424371147,434.792371784,143.904810201,1430.4782758,1510,406.193198534,249.707
120.176,160.7836687,286.450037544,-243.545,179.683,1511,5.97088028639,258.99560146,240.2,240.393,131.682690146,0.943435,240.295585364,240.20895063,-5.93962531869,760.453037648,313.486004539,1346.4955244,1511,828.886328838,255.377
120.204,177.782657116,372.715281395,-242.911,179.722,1512,6.00330969154,343.01593302,239.496,239.66,104.512893225,0.935463,239.566115491,239.500990393,-4.62389169386,836.583759379,249.846968388,1534.39020858,1512,927.019160631,242.812
120.255,168.738962976,445.304225887,-243.783,179.784,1513,6.00216320012,144.737745884,240.23,240.397,178.321373578,0.940477,240.333541265,240.249719624,-7.18636228882,886.806320356,72.0165144176,1772.35860782,1513,593.926362407,241.515
120.259,188.483989666,234.72078001,-243.592,179.84,1514,6.01351158281,137.629575073,240.2,240.363,227.469250639,0.938988,240.273359731,240.19952166,-6.59224540913,654.742773376,96.3018724426,1163.7219714,1514,396.992812864,247.747
120.292,190.686179965,171.238662966,-243.653,179.913,1515,5.98076558173,248.60066336,240.103,240.228,558.674625954,0.948752,240.158868629,240.111726458,-4.75784032577,875.742467648,194.159030286,1152.7166569,1515,604.257241315,256.424
120.335,149.753806992,476.361618481,-244.435,179.934,1516,6.01691736259,192.028559771,240.886,241.019,154.398902121,0.944952,240.953168263,240.896352298,0.641876646048,883.505828767,214.79672703,2001.90751145,1516,527.672071875,263.805
120.339,180.954111157,500.27499732,-244.682,179.973,1517,5.88775502892,152.936861476,241.247,241.383,159.601698548,0.944942,241.309986012,241.257927089,-3.78169494148,832.555036108,164.442944685,2272.41813983,1517,424.086870166,244.339
120.366,171.231305662,337.637213858,-244.352,180.043,1518,5.99501571695,156.237724085,240.819,240.965,451.628768366,0.953657,240.873557155,240.820153845,-5.82832614461,911.289197711,81.1501899691,1737.0641269,1518,528.972150269,252.208
120.414,141.877908528,316.912074848,-244.389,180.098,1519,6.10808438034,278.17304592,241.012,241.161,36.2555628336,0.946404,241.087618576,241.025823019,-6.43580700415,522.593220712,179.409110801,1390.44122324,1519,971.849485782,265.367
120.467,185.799707913,443.493114383,-244.71,180.152,1520,6.03134772906,154.266742652,241.092,241.236,464.817873344,0.942199,241.162397239,241.100557381,-5.39421610685,1021.27378109,102.623612844,2132.09017761,1520,456.486942751,248.964
120.488,177.923571229,447.677584167,-244.775,180.202,1521,5.90993733775,128.646613745,241.193,241.328,294.737240586,0.949209,241.251879914,241.204780588,-6.68859498562,953.523751251,92.0869852713,2232.69855727,1521,410.153296129,237.581
120.499,194.368265726,315.227269008,-244.942,180.243,1522,5.93217616643,201.495204768,241.579,241.716,512.462493644,0.953196,241.646065237,241.583348665,-5.79585287417,954.71122624,158.663802337,1769.10271984,1522,629.609938449,239.399
120.568,187.001662766,304.053945226,-244.938,180.3,1523,5.9107973043,87.3571431293,241.512,241.689,681.391364223,0.938526,241.604439079,241.52700377,-5.21677351397,1004.14430584,43.6552975893,1916.42450003,1523,329.066357911,244.295
120.638,187.42430036,388.549914418,-244.74,180.319,1524,5.95087998063,230.337775971,241.227,241.384,369.034764549,0.949079,241.291768513,241.226898051,-5.93297902648,737.79310419,137.98744934,2211.7436001,1524,800.966407819,252.029
120.635,76.5826110515,990.746258349,-245.041,180.39,1525,5.90419190511,200.177215403,241.678,241.823,31.5286940112,0.933559,241.760856692,241.690938705,-6.5516613841,578.693136488,120.493570823,2874.15627538,1525,578.660897239,238.89
120.674,208.037138506,315.428120031,-245.285,180.448,1526,6.1207452114,167.370264333,241.737,241.923,188.211948711,0.955997,241.829975135,241.747432023,-7.83354367937,731.088258125,78.9465865824,1726.26477222,1526,518.220224415,266.201
120.75,178.091111268,675.545367838,-245.48,180.523,1527,5.9511699065,256.603185989,241.966,242.13,154.346905831,0.951158,242.038267257,241.967472182,-5.24027111209,851.112342882,213.307982403,2482.54084508,1527,842.350018719,245.279
120.749,203.584975416,302.370105113,-245.737,180.592,1528,6.18971183091,289.12248275,242.248,242.415,387.947143112,0.948329,242.343428097,242.258031608,-3.18515998048,725.765968946,198.819123252,1339.70513146,1528,855.545327285,276.086
120.782,149.157134161,841.110206085,-245.335,180.658,1529,6.1639575402,189.474374439,241.744,241.906,-0.222665500026,0.945556,241.819972272,241.746502343,-5.21402625615,1116.50311947,156.413206898,2570.85499081,1529,465.435953937,265.568
120.763,181.569095248,557.000502406,-245.594,180.721,1530,6.06059902023,188.479222773,242.154,242.301,99.1524257647,0.955055,242.236493923,242.175351417,-4.64513923392,906.114900138,111.523059725,2239.64837327,1530,656.767065994,258.689
120.836,99.2280542761,346.21336861,-245.365,180.769,1531,6.11532445713,190.845334689,241.708,241.869,1.21546697344,0.961367,241.780231035,241.717259909,-5.56046434616,333.228716832,84.6298152544,1214.25461295,1531,638.708954344,267.917
120.88,165.996440325,288.801519133,-246.116,180.836,1532,6.15956412344,59.3833371112,242.559,242.722,3.04816228364,0.950743,242.626046014,242.553468773,-4.50801740601,529.608937871,31.9315664101,1174.00583829,1532,210.218302642,271.653
120.919,160.32613066,283.799517935,-245.927,180.901,1533,6.20822875853,149.550871595,242.178,242.338,162.616877987,0.952213,242.237774274,242.188714976,-9.51476850618,546.944455995,99.0617823831,1165.47833745,1533,590.202075116,270.81
120.93,205.177309328,309.300806723,-245.899,180.924,1534,6.00978717838,165.720695823,242.172,242.333,253.78723953,0.959588,242.24065288,242.188917283,-5.57095295702,810.25943466,76.8669637408,1590.81616172,1534,635.494923332,245.843
120.95,190.250920935,360.517796292,-246.759,180.993,1535,6.03427901529,235.17148773,243.065,243.209,50.8479224543,0.955689,243.135467765,243.072384239,-5.00936831506,764.561754568,168.977038219,1566.76646485,1535,594.322424872,253.806
120.979,191.960047199,246.515253958,-246.697,181.026,1536,6.14341837511,181.626262616,243.012,243.17,56.209785183,0.951237,243.066551055,243.012579492,-5.76670754999,716.465214654,112.085732889,1319.54993468,1536,648.991364193,268.196
120.998,42.2921937637,333.71410635,-246.715,181.095,1537,5.92926466556,264.847845948,243.051,243.196,40.6702928756,0.918971,243.114115702,243.062743231,-4.52079376497,119.190758024,144.426520334,2325.93841145,1537,998.777199046,234.755
121.045,164.954682829,396.762369862,-246.958,181.156,1538,6.03891506153,243.764788713,243.436,243.57,113.786765315,0.955058,243.514499204,243.451092014,-4.62320632641,577.480450884,105.157866733,1779.12560542,1538,851.049812001,253.334
121.1,160.402597018,249.112430774,-247.076,181.222,1539,6.19370608879,183.956011764,243.355,243.493,3.26351494526,0.961615,243.403314169,243.357092653,2.74300693529,547.085055008,153.094006365,1091.24284856,1539,537.579944891,275.962
121.164,106.654831034,287.001609421,-247.067,181.29,1540,5.98576574642,193.727334347,243.481,243.613,166.092626931,0.970276,243.544732272,243.496103262,-1.99671194441,488.065813692,122.791960892,1654.92681324,1540,642.102999337,248.273
121.173,97.2070971473,283.472619212,-247.382,181.316,1541,6.0002287446,314.288407534,243.759,243.886,132.05987209,0.976247,243.818901116,243.772922417,17.0269914787,452.645168036,318.966304246,1369.51057017,1541,956.467546476,252.553
121.218,175.401163424,524.251135543,-247.181,181.37,1542,5.9651824293,306.485543376,243.612,243.763,54.926883761,0.945636,243.682238612,243.616851778,4.54179888648,1038.36193621,317.877089696,2203.40879513,1542,656.868532197,257.952
121.289,153.838841627,344.520199332,-246.957,181.432,1543,5.96737789306,165.482543329,243.36,243.505,5.36190109595,0.950397,243.412714039,243.356507927,-10.4748364587,541.31017361,95.7962554405,1139.66461978,1543,578.552889623,251.247
121.295,6.62436590993,0.79724841822,-247.232,181.478,1544,5.996045699,443.724862009,243.586,243.731,5.39356270175,0.995248,243.662030875,243.598045659,-4.01735432111,7.19769445089,284.006962731,9.24012751745,1544,1326.3602198,253.709
121.362,132.588764822,286.05928541,-248.104,181.554,1545,6.02588342048,209.325857662,244.389,244.555,223.262709447,0.963687,244.467422271,244.398814584,-0.131016246819,610.381200992,246.679333343,1499.55676482,1545,586.343011107,254.994
121.395,124.447581232,174.642988748,-247.971,181.607,1546,6.18717310855,199.735532198,244.174,244.353,387.147778677,0.969145,244.259574373,244.181817784,-5.17057717796,674.45133924,94.7091657494,1154.7261213,1546,791.521359749,280.579
121.402,149.222833473,303.084409401,-248.142,181.673,1547,6.21571385835,209.459632547,244.208,244.383,198.480997851,0.961675,244.267804331,244.215992128,-19.9562154092,588.43711859,157.870514282,1955.05553253,1547,502.713797552,280.073
121.458,207.066351663,137.114055643,-249.54,181.798,1548,5.97020951982,155.745605557,245.773,245.914,303.698026743,0.965203,245.840114112,245.779124893,-3.19226026184,674.047264903,59.1187626264,966.081541158,1548,742.161922044,246.089
121.472,187.622215668,165.049883347,-248.863,181.941,1549,6.13539047164,128.35937958,245.051,245.194,437.080445323,0.94926,245.108224243,245.064396445,-5.32081717622,681.218137993,58.9039974366,1126.509747,1549,509.043856853,259.053
121.535,130.858720099,387.264437865,-249.485,182.005,1550,6.21282186712,280.648572033,245.605,245.796,10.7799227563,0.952471,245.6723356,245.601998002,-6.66307652959,516.124946865,190.728419828,1795.53814064,1550,770.15202029,272.653
121.576,195.720570592,175.934917026,-249.015,182.056,1551,6.12322514921,228.527643244,245.408,245.567,550.079907089,0.953586,245.48395164,245.41940538,-0.694347353052,791.109549667,214.252898276,1320.62559948,1551,624.107197779,268.027
121.572,196.479552544,221.927682303,-249.772,182.1,1552,6.00022698103,240.847941567,246.121,246.285,399.344721513,0.952064,246.222439897,246.145067798,-4.30637252267,893.312236095,189.427490044,1434.55980422,1552,672.670803686,251.477
121.619,74.0733006183,304.707152232,-249.914,182.184,1553,6.06267321219,195.294899074,246.209,246.352,12.3238610531,0.940439,246.266392346,246.210815095,-5.91469010562,232.864588753,141.447027711,1020.59404356,1553,541.524145349,269.473
121.637,184.488578109,255.143670074,-250.182,182.233,1554,6.03313116769,227.927572809,246.326,246.479,311.546882681,0.950089,246.396004417,246.338348637,-4.66793347253,701.321692688,208.418581427,1159.77648905,1554,649.709024296,250.286
121.682,169.505976844,335.924095836,-251.079,182.286,1555,6.01646032963,368.859247338,247.363,247.516,215.753576848,0.936069,247.418271294,247.361546736,-7.85410075589,575.803044321,173.788501508,1717.18614414,1555,1212.17210144,250.532
121.749,164.578431072,660.193329946,-250.985,182.317,1556,6.14588909492,227.890837109,247.047,247.204,95.1215385597,0.944018,247.135631505,247.069421188,-3.1614057286,912.991342749,193.889324261,2611.55640736,1556,626.539019885,281.643
121.759,185.195992093,495.114859466,-251.342,182.363,1557,6.04621707916,134.666069369,247.527,247.665,290.855269118,0.959095,247.595136815,247.536375563,-5.39269254901,848.652697712,54.8282319908,2400.81874945,1557,587.128115365,251.944
121.786,181.731447255,323.054067309,-251.913,182.4,1558,6.14335451873,222.392436067,248.136,248.261,128.711538694,0.954917,248.175184189,248.128218076,-4.90790379042,736.614535567,162.333839803,1391.77003771,1558,656.023972189,266.529
121.768,181.569364251,378.183973112,-251.732,182.44,1559,6.2701174278,168.972080733,247.996,248.13,210.406137011,0.947265,248.08143311,248.024169464,-5.64575028082,853.695459325,114.917313263,1599.31845111,1559,588.374719006,276.162
121.823,181.47186538,666.869890902,-251.956,182.495,1560,6.21905924611,175.606173742,248.159,248.332,448.631590401,0.945754,248.229238209,248.161184338,-1.03735283122,1219.07101089,118.305959101,2541.73123576,1560,570.393040731,276.4
121.87,183.193366412,664.345013999,-252.261,182.559,1561,6.18735519232,193.133880715,248.435,248.603,203.006701404,0.950588,248.517944652,248.455453118,-3.92968847705,902.846649642,110.57567878,3086.6224089,1561,684.862136191,277.235
121.902,196.430762295,685.707428514,-252.43,182.645,1562,6.1001335037,199.291475714,248.569,248.713,837.972438544,0.94927,248.632455796,248.576675004,-8.78903229017,2169.68251576,174.427358696,2844.45720161,1562,599.95744311,267.871
121.938,180.425449976,330.329530768,-252.282,182.712,1563,6.33190751343,94.8133820566,248.376,248.537,145.252666979,0.949448,248.455897608,248.387754327,-5.89624367097,739.976413994,65.8190277477,1547.43542899,1563,292.109253307,285.376
122.005,190.529656276,374.982412619,-252.758,182.791,1564,5.99091955375,93.5509029209,248.962,249.132,248.369056899,0.949897,249.053335652,248.970630561,-6.0270139567,854.444843998,50.1780014166,1770.04490806,1564,298.241971295,241.035
122.01,164.342386099,850.961643598,-252.74,182.864,1565,6.19486058499,108.809038394,248.945,249.137,134.391101552,0.942352,249.058579389,248.956748104,-4.59622770964,1188.06521596,64.9644646476,2637.41695496,1565,375.758809606,277.92
122.04,158.55095062,546.62659283,-252.333,182.953,1566,6.2786685714,205.276702801,248.507,248.693,112.953260071,0.948507,248.60848336,248.516470868,16.8447621948,790.387540483,342.622574639,1933.02187045,1566,558.932002003,288.269
122.063,159.110867012,680.634484921,-252.678,182.978,1567,6.06856181762,125.895507509,249.0,249.185,95.955422735,0.940167,249.096284997,249.010904601,-2.80709456689,1126.73069213,105.678194598,2784.75592564,1567,362.678639896,266.899
122.086,173.409150136,594.321218113,-253.211,183.063,1568,6.1299060656,328.573329751,249.397,249.588,191.149530394,0.947173,249.476868686,249.392277369,-4.82336424478,796.995730964,188.115739175,2801.31288068,1568,1024.10000062,264.022
122.126,211.937891146,402.919378971,-253.282,183.133,1569,6.1297883232,112.993801315,249.311,249.466,545.402067797,0.951916,249.406173791,249.317067465,-4.30247656684,1052.561865,64.5922605641,2852.74260323,1569,428.727570026,275.389
122.12,190.9438716,497.177576991,-253.497,183.226,1570,6.20634537261,227.100385811,249.552,249.748,503.224636457,0.952206,249.66927617,249.571203,-5.56744239746,1264.63996626,155.862067696,2383.08351106,1570,675.248306411,272.218
122.156,180.776878137,333.52380144,-253.479,183.288,1571,6.10924858609,73.729863696,249.662,249.814,234.090748506,0.950064,249.723659551,249.66240157,-4.32441920102,843.099906382,45.734137833,1535.83122366,1571,302.888017603,267.999
122.187,201.61710278,404.437047061,-253.695,183.317,1572,6.2052520978,343.548786738,249.97,250.11,324.39351199,0.957508,250.02335197,249.961168399,-4.68218040371,1182.59604467,258.575689437,1937.51372892,1572,838.918655962,276.261
122.21,187.919538313,486.024879295,-253.26,183.374,1573,6.26545575683,212.684903847,249.5,249.671,148.979711264,0.945681,249.614578378,249.534713691,-1.58330233418,1130.59937252,149.109587774,2130.79325616,1573,563.178476201,278.659
122.247,191.939795941,772.223824392,-253.919,183.391,1574,6.27947132507,304.506563514,250.133,250.28,329.590951384,0.956985,250.221708886,250.13907082,-1.99100287769,1223.30121791,222.848417472,2505.36630109,1574,858.663054252,288.166
122.258,192.860406324,646.079951229,-254.073,183.492,1575,6.2710103736,167.201997121,250.112,250.288,663.290529349,0.949833,250.214080983,250.130337498,-3.79713015579,1597.33600431,96.525339442,2664.49313698,1575,606.201840104,285.417
122.278,169.859950007,749.26006298,-253.574,183.522,1576,6.38347377727,206.210943086,249.739,249.921,111.2633576,0.971452,249.822656491,249.733427652,-3.70793858573,1029.76145187,131.944351289,2567.14574959,1576,739.787942459,299.373
122.326,179.630825098,471.155350081,-254.717,183.559,1577,6.15403180409,151.923155719,250.854,251.008,153.43280721,0.950179,250.920205835,250.868800462,-1.17218739776,850.486715545,106.655176553,1675.57972073,1577,505.139136893,268.197
122.374,153.776956201,484.013742701,-253.995,183.57,1578,6.15177257833,329.919240114,250.109,250.286,203.719086575,0.942436,250.20277724,250.12047664,-6.14733181433,602.616135031,220.307937831,2239.67786991,1578,886.723708658,261.262
122.411,210.349385092,231.3513904,-254.211,183.612,1579,6.15666557427,173.958867073,250.51,250.659,487.807155925,0.95265,250.576487279,250.51412506,-7.95036907128,925.602294517,78.0865521442,1689.10693538,1579,795.196299267,268.319
122.449,164.499200704,394.700271055,-254.187,183.718,1580,6.37569826941,180.643218935,250.339,250.498,136.288205191,0.956489,250.417098102,250.344395914,-5.24878837823,604.558904343,62.7026627754,1643.76267623,1580,909.820800259,307.437
122.457,194.533989901,335.167383811,-253.913,183.81,1581,6.0981245786,355.02774097,250.112,250.278,159.401640085,0.951692,250.192054262,250.131706754,-2.50840372482,662.244108832,193.065461041,1825.64338435,1581,1165.61991336,256.597
122.524,172.365435383,459.417803807,-254.483,183.855,1582,6.24969460576,126.902188689,250.624,250.767,56.2783426394,0.962482,250.690499321,250.62555862,-3.23938056224,803.701716418,93.8453223038,2068.96082838,1582,395.789851187,290.322
122.562,78.0371571087,387.915975791,-255.128,183.895,1583,6.10247976476,212.705751597,251.377,251.536,1.3140006445,0.941595,251.457034281,251.395927716,-5.0060717534,258.186308416,90.106727065,2505.80351181,1583,915.050319532,266.231
122.634,176.516080045,412.298979758,-254.577,183.971,1584,6.19411425457,319.916450319,250.88,251.04,227.264290368,0.956818,250.951245525,250.881033144,-5.28120499956,725.995197687,155.742778036,1803.17791428,1584,968.057656589,272.886
122.633,172.903876305,492.901022116,-254.72,184.021,1585,6.25582501682,213.077176477,250.779,250.939,224.193089651,0.952718,250.825379162,250.776566855,-4.69971510771,812.52860605,221.104209927,3054.60192194,1585,558.169643559,269.326
122.653,134.501942172,538.999537493,-254.812,184.062,1586,6.00641142343,227.514514791,251.028,251.165,198.43448954,0.945602,251.085023609,251.030311857,-3.49131204623,547.800691228,182.279518115,2678.78206255,1586,598.773442768,242.001
122.716,171.522842258,562.043921477,-254.405,184.113,1587,6.36265709307,232.065334736,250.48,250.655,263.609358896,0.952804,250.572935451,250.501922634,-2.05660613522,1119.31272855,167.199205414,2265.77739043,1587,762.038423635,296.424
122.756,159.233388978,595.62444041,-253.958,184.166,1588,6.34570378937,177.756865319,250.183,250.333,106.045662322,0.944559,250.240973289,250.17903182,-2.66035724121,805.499550466,157.497001015,2414.60754452,1588,523.276237554,296.257
122.775,152.921043329,371.27664152,-254.451,184.238,1589,6.15511612292,216.508647947,250.865,251.017,73.4497408989,0.948937,250.952115755,250.888525188,-6.23501751036,648.070988063,105.395022622,1521.85529269,1589,777.737525069,265.358
122.866,65.5677292157,101.598392807,-254.81,184.329,1590,6.18417208402,276.721266385,251.095,251.242,42.6624160513,0.940757,251.151194018,251.097880587,2.79321924974,117.363973478,232.346605971,1072.94098493,1590,701.284353039,273.126
122.913,154.488520813,572.398923584,-254.566,184.404,1591,6.02130001069,180.314312066,250.96,251.152,10.4792769828,0.944209,251.048361591,250.955964223,-4.70885197542,749.651558099,191.20167765,2481.705491,1591,478.978952829,249.383
122.891,87.5048594184,526.416362503,-254.404,184.488,1592,6.29201500641,144.665904545,250.725,250.892,57.642341488,0.948585,250.789922975,250.724754429,-3.97736547001,322.257520381,68.0731192525,2498.09505274,1592,580.498103278,291.731
122.921,150.618121064,420.785403796,-254.613,184.556,1593,6.29639648292,229.359583205,250.949,251.121,79.2809370894,0.96634,251.060560794,250.962196734,-4.30983066605,635.911535665,190.751753677,1691.62328792,1593,540.706668111,292.273
122.958,169.099675501,316.154421018,-254.754,184.591,1594,6.33952794887,159.248818476,250.998,251.173,139.316929096,0.948463,251.087719932,251.008295814,-4.80674139166,717.840373892,152.142949291,1548.0240331,1594,433.063703379,300.285
123.035,123.934706803,427.67950916,-253.948,184.667,1595,6.31316455293,189.406692361,250.275,250.457,58.7445173397,0.952247,250.35228433,250.27816419,-5.15876510005,461.541716315,106.391280981,1999.77509828,1595,614.691775481,289.905
123.029,85.6274201733,395.533019265,-254.435,184.711,1596,6.08011591747,175.388326702,250.797,250.958,2.73246826495,0.940347,250.876533863,250.803570301,-3.4539415246,370.417376303,150.45237478,1404.72784292,1596,464.917688721,272.36
123.107,181.592167445,386.808916226,-254.685,184.747,1597,6.19785243745,156.929444571,250.938,251.118,138.637412973,0.957426,251.015868152,250.936651245,-4.96397751357,886.747854182,154.885899271,1958.30939003,1597,433.598136874,271.833
123.137,97.8055037932,307.067971603,-253.984,184.832,1598,6.20436926213,279.306555802,250.177,250.372,101.960576508,0.938377,250.285483229,250.183803097,-1.98034923918,278.787004617,164.296257314,1337.16669588,1598,656.083027156,281.009
123.148,193.628743851,213.010148081,-253.47,184.873,1599,6.01193099714,300.050924957,249.933,250.108,380.880384791,0.96042,250.045471791,249.950173076,-6.27376090987,851.734737359,223.323187099,1504.99408662,1599,822.429112449,257.01
123.176,187.125625075,327.038749624,-253.984,184.913,1600,6.16861188955,231.77016703,250.32,250.525,380.543167389,0.959781,250.397754401,250.324229967,-2.04186103326,740.74036568,178.337664154,2136.12093675,1600,713.735773413,272.429
123.21,182.913727852,213.39176978,-254.124,185.008,1601,6.19798773666,258.671736634,250.39,250.567,259.386506504,0.950176,250.485813454,250.398671673,-4.1274986975,598.127249535,210.244740374,1329.39674419,1601,659.432239313,275.736
123.236,207.256231961,351.739713222,-254.237,185.078,1602,6.18431893988,161.791010677,250.523,250.697,473.562121227,0.957581,250.626697562,250.542331075,-5.14222758274,874.419837738,89.8918448806,1727.3476901,1602,538.256915106,272.896
123.271,154.053308894,121.430567826,-253.553,185.149,1603,6.05866633754,188.032491649,249.944,250.115,326.131354773,0.948026,250.020746832,249.934036721,-5.9068804681,519.915651938,112.326995715,936.730377841,1603,704.022407035,268.256
123.337,123.55584645,487.921761931,-253.653,185.226,1604,6.04456428819,250.926217107,249.952,250.176,-4.25228627628,0.949398,250.08791192,249.975027293,-3.26838615015,622.554461498,204.848437812,2064.24377145,1604,789.842835747,261.554
123.388,129.262711405,435.781615937,-253.61,185.274,1605,6.12354656189,205.448365742,249.999,250.186,52.8563061909,0.954843,250.090206791,250.006320736,-4.80672809723,533.07545896,122.80908865,1754.56912079,1605,694.277265907,272.402
123.407,188.064617928,345.180100121,-253.873,185.376,1606,6.02466680715,163.265919186,250.271,250.443,90.4047725905,0.960496,250.341401845,250.265709205,1.06566750854,660.854546718,95.6782002474,1893.76179569,1606,438.325489519,259.421
123.43,149.812744508,301.840601709,-253.221,185.435,1607,5.97612622553,286.777583922,249.685,249.878,40.5027752711,0.95674,249.780242868,249.693352532,-5.61560328056,552.765695423,180.037511561,1262.96698475,1607,954.295765576,250.954
123.487,148.968460061,300.437898053,-253.256,185.498,1608,5.96218517471,344.151124497,249.627,249.823,96.0723201256,0.952922,249.72244289,249.640114459,-2.07789299779,572.908595308,178.335103415,1415.56759194,1608,1156.07551839,247.527
123.551,122.135257557,653.305446407,-253.112,185.545,1609,6.20447652798,182.095583435,249.286,249.479,9.45737543273,0.948296,249.392502628,249.297409755,-5.57157197869,729.847867535,83.7966461939,2088.51679259,1609,719.449336273,277.638
123.565,137.672859662,462.902763416,-253.225,185.615,1610,6.1798135805,225.669039248,249.478,249.648,135.89449557,0.958767,249.569779304,249.480446411,-5.73926480872,847.672499166,187.002606235,2214.02425465,1610,535.828431062,279.772
123.63,124.574490287,462.096282389,-253.176,185.691,1611,6.323181686,154.485395987,249.42,249.609,28.2824993808,0.943585,249.516038073,249.422072609,-7.11219513811,704.127823468,107.636096122,2056.81038864,1611,536.885784858,306.193
123.645,130.494558514,525.101760483,-253.027,185.78,1612,6.17805205363,207.485636899,249.278,249.466,80.0986620406,0.943015,249.396898895,249.301968909,25.0707492363,639.562336937,272.41700146,1988.35181709,1612,505.273331061,274.126
123.701,141.66711994,472.497072675,-252.603,185.866,1613,6.1192960486,246.638115688,248.99,249.169,78.6264840172,0.942003,249.073426429,248.989993894,-3.12785319642,631.85305049,184.502775375,1812.01192037,1613,882.15872352,273.33
123.733,118.287108137,334.601401813,-252.999,185.95,1614,6.32704679044,189.725710122,249.321,249.485,16.3844779135,0.955472,249.409849818,249.341111022,-6.27771568334,452.747480057,131.750533977,1228.22234754,1614,466.981939538,288.5
123.744,106.384515418,312.078199823,-252.65,185.972,1615,6.22333152049,117.66514834,249.026,249.179,6.80755450106,0.95286,249.093231908,249.015368534,561.611907014,445.436436889,641.445021478,1208.33250764,1615,844.623947438,284.219
123.797,104.302210667,331.622349165,-252.498,186.02,1616,6.29713814972,191.230485963,248.891,249.069,27.2577207283,0.94705,248.984910379,248.915535372,-6.00512619019,449.256510661,145.859029345,1294.38158983,1616,653.119863061,300.761
123.81,11.5837778339,11.3038975019,-252.169,186.035,1617,6.11831954082,207.8231009,248.314,248.482,-36.4256252299,0.940749,248.395327,248.328281456,-7.37946510517,18.5346171874,153.491684848,47.2340207978,1617,624.023310945,264.988
123.899,157.888331467,291.828792779,-252.695,186.097,1618,6.20908052937,258.257703726,249.004,249.146,65.2049590639,0.96221,249.063507238,249.000146651,2.45339594817,545.693256067,171.110455431,1080.88783161,1618,775.831798449,281.719
123.913,172.979601071,283.134922988,-252.553,186.149,1619,6.25030832379,219.035125814,248.793,248.945,72.2288751522,0.955854,248.890741185,248.816960376,-4.16228671254,716.677493588,152.799546245,1132.6892731,1619,554.596441039,288.937
123.94,175.775030247,281.881772964,-252.381,186.186,1620,6.14035290818,171.464987324,248.636,248.79,415.237694881,0.943379,248.690699578,248.638691154,-1.983970218,869.624256789,92.382876818,1560.9832767,1620,564.407491439,280.028
123.961,148.624842194,281.565430811,-252.259,186.234,1621,6.1029317346,198.8652862,248.699,248.868,15.764583142,0.951596,248.790316593,248.710326298,-2.75648150113,672.898709968,155.607797666,1326.95584379,1621,616.226535342,261.497
124.021,171.004026068,388.32378868,-252.758,186.315,1622,6.20461533018,194.802887622,249.12,249.274,291.30309414,0.95066,249.204423054,249.128724617,-5.39476114675,737.812799347,129.862379795,1789.090764,1622,621.687791667,285.63
124.058,176.003926767,561.686368142,-252.767,186.357,1623,6.06555763082,213.078410724,248.993,249.161,245.527671083,0.946967,249.081231698,248.997245837,-4.29367376846,910.112443999,143.086145193,2665.66450399,1623,636.485911081,266.165
124.096,173.973356665,528.544620901,-252.855,186.424,1624,6.1313424504,167.821776441,249.227,249.398,219.219100052,0.949888,249.30945047,249.235853099,-6.06683028029,888.020663536,114.91273421,2037.22782283,1624,566.011682288,271.032
124.063,101.811574148,388.096058733,-252.621,186.498,1625,6.11040792398,278.07430566,248.871,249.079,47.0111518795,0.937322,249.00211339,248.880088355,-6.27036882344,309.556148785,171.280026333,2449.99235055,1625,975.420278875,269.715
124.097,107.732842103,410.730202301,-252.496,186.556,1626,6.13973451361,256.252132991,248.884,249.056,44.8549668275,0.952449,248.973956622,248.891593338,-6.2031843398,441.832235325,116.725649916,2069.77956398,1626,887.984948454,270.073
124.16,99.7120506378,580.996229485,-252.359,186.676,1627,6.17960258993,259.010611478,248.891,249.054,9.31495469983,0.948226,248.965181432,248.891706184,-4.56163713005,591.163558857,133.817888245,1793.13596833,1627,996.413671842,279.353
124.176,178.872343037,406.695128427,-252.353,186.733,1628,6.10565606453,190.614706458,248.726,248.912,125.478249767,0.950012,248.831702429,248.732295668,-5.38262886665,770.063374756,131.453909779,2426.07020586,1628,534.289123299,267.534
124.2,119.242113316,692.705829024,-252.283,186.805,1629,6.1691583465,293.082898269,248.638,248.823,79.8367264493,0.949784,248.736685081,248.643905702,-3.09506272648,639.080698845,169.886833202,2905.41846864,1629,965.779589369,276.802
124.239,87.1593907745,346.237395142,-252.201,186.862,1630,6.24737629218,205.06932272,248.484,248.68,43.0653650489,0.945125,248.586626982,248.488598715,-5.88170830623,300.996076679,287.336007441,1168.01103709,1630,580.682140082,283.017
