PolicyRegParamNorm,MinReturn,Iteration,AverageAbsQ,AveragePolicySurr,AverageQLoss,MaxReturn,AverageDiscountedReturn,AverageY,Epoch,MinEsReturn,AverageEsReturn,QFunRegParamNorm,AverageQ,AverageAbsQYDiff,AverageReturn,AverageAbsY,MaxEsReturn,StdEsReturn,StdReturn,AverageAction
136.099,616.509902163,1809,355.666,-358.194,246.867,3641.99224639,207.76730764,355.575654227,1809,-4.57291696659,318.385499778,204.334,355.571,6.55407671083,2227.70121588,355.623870942,1060.14857629,399.339434869,986.889089574,0.978122
136.107,437.898306551,1810,355.001,-357.547,272.455,3556.93021086,225.653986857,354.940199128,1810,-4.02155589102,808.792995141,204.395,354.938,6.57993308685,1871.75221356,354.971274686,1329.06835045,547.952132652,987.11187889,0.980935
136.168,863.318889856,1811,355.305,-357.795,273.632,3545.3109717,235.462739181,355.226688778,1811,312.125477302,458.322392155,204.473,355.217,6.63803888837,2141.61904564,355.271634375,823.326536966,189.685044194,919.677335363,0.98247
136.205,364.738291558,1812,355.104,-357.641,260.18,3281.91687016,212.030515326,354.999921883,1812,-4.10575814179,364.460423777,204.516,354.991,6.62985866931,1752.58907013,355.051420889,1065.07359822,352.212926865,894.913679418,0.977736
136.211,339.101276435,1813,355.452,-357.926,235.717,3563.32318056,209.246395618,355.381982474,1813,175.859068111,657.32083809,204.527,355.384,6.42083361548,2358.22976989,355.423555529,1002.25853105,300.804707056,1148.60882258,0.977969
136.249,1460.26931731,1814,355.408,-358.02,246.682,3760.69657748,228.863277685,355.338774191,1814,177.117433975,675.68129501,204.598,355.326,6.50313891361,2980.65572612,355.387662555,1080.91508287,374.829227298,794.862893833,0.978529
136.308,698.598014706,1815,355.328,-357.772,241.013,3557.22933409,203.001210206,355.237801996,1815,-4.36779491871,369.149040271,204.611,355.241,6.46651059443,2738.55458563,355.281832373,1134.76023954,448.015233437,837.476032909,0.974458
136.334,1103.24613466,1816,355.471,-358.085,270.754,3742.32398886,222.016910759,355.391786929,1816,-5.58901019855,278.123117548,204.714,355.376,6.55380981517,2157.20652264,355.43857545,904.47456731,339.685925564,1058.53817237,0.968703
136.373,420.236622089,1817,355.734,-358.256,258.458,3991.30387903,238.546099667,355.656436443,1817,-3.44457012089,679.711858583,204.746,355.656,6.62576070173,2915.74977917,355.69623394,1474.280713,558.608539097,1027.02537386,0.975907
136.408,658.314931426,1818,356.196,-358.712,269.522,3640.67607466,234.252717057,356.124290516,1818,-2.36346851218,598.088463762,204.791,356.116,6.70275003446,2312.4004098,356.156981296,1338.60096949,530.290763012,1163.49856739,0.979748
136.456,792.028670911,1819,355.334,-357.757,255.215,3575.0731952,246.850277443,355.228814398,1819,379.868355522,559.681319894,204.832,355.226,6.52313482728,1755.49669284,355.276065754,751.473608555,154.089754623,813.72533118,0.983504
136.464,1021.38861286,1820,355.496,-358.03,286.135,3468.97614996,203.585640238,355.408473922,1820,41.5039228285,548.470828154,204.867,355.408,6.76152392071,2050.45066125,355.455848668,1357.1976198,444.249172425,838.987709862,0.971068
136.478,759.929111809,1821,355.41,-357.821,286.713,3584.09441572,230.199225427,355.32584431,1821,15.8825599887,517.204269676,204.913,355.306,6.65988632196,2306.48346124,355.38057349,1031.57040515,409.632991746,910.714530757,0.982743
136.476,1135.76603075,1822,355.547,-358.011,294.757,3460.21141748,225.380143033,355.456967583,1822,-2.47596150997,455.942666981,204.945,355.468,6.65665503945,2375.20801376,355.49704973,918.061807968,322.120636386,939.710548744,0.979487
136.532,93.0879483173,1823,355.329,-357.781,256.733,3533.38964807,173.001027956,355.236403385,1823,-2.92254758285,349.403606785,204.987,355.219,6.48803010106,1827.27223794,355.282082618,1289.18180649,503.714612079,1158.83868248,0.97509
136.601,966.746760471,1824,356.205,-358.717,268.169,3511.90236094,227.006802212,356.138924502,1824,83.9457488481,819.418789185,205.093,356.131,6.6333152898,2806.04902081,356.178627528,1421.14759222,500.363777205,772.334294643,0.985008
136.632,835.401258529,1825,355.308,-357.733,266.861,3763.47415571,218.333311645,355.225935319,1825,43.1815617672,519.393754495,205.126,355.221,6.64660408149,2729.47124333,355.277564514,863.859793298,301.16326222,1032.41679769,0.982172
136.646,892.184632149,1826,355.366,-357.755,239.953,3516.55745568,219.013416048,355.284120233,1826,-2.47696132393,496.044081275,205.212,355.283,6.47508084036,2007.810728,355.320661691,864.474337759,270.457530907,882.22292585,0.974283
136.677,664.487178666,1827,355.441,-357.844,236.058,3671.12339801,226.581032384,355.375639862,1827,-3.90758606127,658.265403631,205.268,355.358,6.48648224909,1724.99834327,355.425260575,2842.73008879,1106.84618223,876.027719399,0.985194
136.739,1228.43505427,1828,355.403,-357.878,248.917,3734.17285077,231.558807892,355.292091851,1828,-4.403265338,247.823962267,205.357,355.301,6.56808614841,2995.79675561,355.350207861,758.86345076,261.773115684,800.319696593,0.978934
136.776,770.333772158,1829,356.552,-359.037,278.604,3726.23522104,237.564691299,356.461877259,1829,-4.71817224567,502.317146064,205.395,356.461,6.64549762103,2162.7645408,356.503686266,1454.32373187,673.646985281,1103.87936702,0.974088
136.759,995.926046215,1830,355.83,-358.322,253.298,3613.87718352,239.390062482,355.745669111,1830,1.36538341448,678.989261412,205.465,355.743,6.57109149072,2350.13753064,355.784542724,1557.88012133,523.554947502,1005.82311311,0.97932
136.835,1639.98936109,1831,355.499,-358.027,253.837,3575.44141803,210.778801716,355.410329398,1831,-3.81021034233,493.26068853,205.543,355.396,6.52044920568,3020.20519007,355.470359946,1016.37344894,393.458952678,650.78165485,0.982558
136.816,928.234154833,1832,356.044,-358.735,275.894,3733.77487057,234.773468543,355.960864983,1832,-4.00064128628,300.030306981,205.64,355.949,6.69772973227,2945.09805389,356.010183026,692.893898066,258.042916212,925.803970921,0.987281
136.886,969.123211104,1833,356.621,-359.258,234.852,3734.42740147,246.573067657,356.51829713,1833,111.879596478,366.801561411,205.692,356.525,6.51351953262,2697.86003933,356.566670829,720.587144077,198.845229989,971.514166566,0.986723
136.955,1025.68507621,1834,356.14,-358.659,245.453,3723.49450173,239.645866263,356.067593214,1834,-3.78925290647,409.251001851,205.76,356.054,6.5288496544,2696.37697864,356.114933954,1447.38551515,504.572459357,1072.32159275,0.986579
137.008,782.964326482,1835,357.11,-359.707,269.205,3674.02312622,235.462535701,357.008805546,1835,-3.04621417627,277.636366972,205.788,357.01,6.56168456247,2350.72110178,357.05321434,731.369315272,257.03240398,963.707467658,0.988089
137.026,909.570416089,1836,357.157,-359.787,281.077,3780.43425683,246.110723037,357.076636964,1836,-1.46602012349,395.884631554,205.884,357.061,6.64346820134,2575.44409539,357.131851383,1020.30172542,310.771066642,949.528300273,0.982391
137.073,825.951972731,1837,356.496,-358.911,301.737,3099.68057115,212.983297868,356.406514335,1837,11.9576655971,441.970708633,205.925,356.395,6.75311443237,2111.73026308,356.458709381,976.183141464,395.510723245,717.561420087,0.983441
137.016,732.760462865,1838,356.312,-358.84,273.175,3631.45092716,229.853610288,356.215242593,1838,85.6222597811,614.5016084,205.977,356.213,6.66470953388,2439.12455996,356.265664603,1477.50069241,495.459967894,1125.03109276,0.978988
136.989,762.170112601,1839,356.338,-358.799,254.777,3391.09831439,237.914232759,356.226942705,1839,32.8856250386,558.013333472,206.047,356.229,6.57720445359,2469.00078713,356.276546478,1718.46976524,683.175607678,813.947865359,0.979399
137.052,1087.01472808,1840,356.08,-358.594,238.36,3392.55616817,221.976326368,355.990820057,1840,-2.71898315399,572.176805817,206.088,355.974,6.56855202965,2025.61345422,356.050327645,1274.92741242,483.040987913,754.211773205,0.987218
137.127,1168.44787545,1841,357.388,-359.896,278.787,3632.7473954,245.12648022,357.299841724,1841,527.237655045,719.097118581,206.14,357.305,6.68139600638,3177.48466025,357.345983757,864.338095782,122.619831995,664.450479054,0.973376
137.15,803.143104375,1842,358.271,-360.801,257.015,3590.12165031,228.807795562,358.178637657,1842,-4.08857487986,589.991756331,206.256,358.178,6.67196728489,2737.04764389,358.231701146,1249.93976898,436.780246734,1039.83423017,0.972295
137.141,391.752243775,1843,356.205,-358.823,263.136,3627.10845095,223.698843591,356.144895195,1843,289.054765436,748.60656743,206.329,356.12,6.72462223385,2059.15812841,356.190725159,1073.42637917,334.090046749,1104.16371487,0.972843
137.138,388.170858122,1844,356.717,-359.324,320.659,3507.61508489,225.305700482,356.620550698,1844,132.305901784,1310.97354133,206.385,356.619,6.88439707369,1973.90218694,356.675055987,2695.50617963,1056.49868729,1107.28036109,0.974633
137.172,698.223871196,1845,357.653,-360.257,277.07,3749.70402428,231.331180713,357.56825007,1845,-2.82812146574,337.551787775,206.423,357.553,6.74293268825,2433.32162406,357.620003036,674.154211596,265.049950437,1066.69685516,0.972824
137.166,550.757187296,1846,357.312,-359.886,258.889,3692.4902257,224.217028422,357.203564585,1846,44.7151595345,879.988752618,206.502,357.213,6.65278252713,1782.51408596,357.262170608,1760.52924976,649.224682682,933.741893644,0.971628
137.188,424.346151662,1847,357.147,-359.661,271.714,3329.13054147,223.758013661,357.068958639,1847,-2.91035455877,777.688609181,206.544,357.053,6.80216667558,1408.60599571,357.115640065,1419.21702426,593.969080509,720.674681828,0.969458
137.235,748.521990503,1848,357.206,-359.778,282.348,3802.83702927,231.735980816,357.113249082,1848,-4.42027541917,381.557665454,206.641,357.109,6.85995837721,1822.69989381,357.156558486,985.526448427,419.513186231,857.598227675,0.971441
137.239,831.861757297,1849,357.93,-360.504,269.916,3653.47058729,239.523071408,357.852856914,1849,-2.41122083276,285.675787448,206.705,357.838,6.8131913237,1974.54760017,357.904968058,853.915527352,307.190088755,1036.62871978,0.969433
137.29,659.009095225,1850,357.421,-359.972,278.613,3513.4537493,224.788140006,357.331268549,1850,-2.67010388229,396.448618828,206.758,357.335,6.75231168121,1577.21568323,357.377209909,1296.33860908,416.892177272,914.234496298,0.966763
137.341,104.985463567,1851,357.864,-360.457,246.858,3453.16908837,159.916124642,357.774709236,1851,-3.50765303894,494.186495688,206.83,357.766,6.66705791518,2698.59120519,357.83685983,1538.52831992,654.031718139,964.041035587,0.972146
137.403,773.936077068,1852,357.493,-360.093,279.985,3765.54163715,228.971986101,357.399627878,1852,18.4104143166,361.354133849,206.906,357.391,6.78776871819,2351.8965717,357.446816861,1187.81937561,460.405008648,1084.62834399,0.975218
137.432,117.740404892,1853,358.204,-360.796,273.413,3653.16790169,213.405093236,358.087763256,1853,45.9256863352,639.850828044,206.958,358.084,6.77790827917,2752.83511331,358.149044112,1602.24277705,557.871064109,1129.45568073,0.975678
137.449,909.689775488,1854,357.979,-360.72,225.492,3792.29319948,218.857988501,357.889573218,1854,-3.73949637735,529.21698551,207.0,357.88,6.52125646099,2799.12419287,357.962818068,1211.18609741,517.674356555,1033.92765138,0.979123
137.473,1159.83549474,1855,357.724,-360.219,294.602,3644.93025547,258.788369091,357.645649918,1855,112.408259752,602.794290954,207.042,357.635,6.90954349748,2338.6851769,357.694477975,1340.60231582,489.84193127,737.035606102,0.981862
137.538,840.126940503,1856,358.302,-360.874,279.025,3218.60546544,224.829919523,358.193870953,1856,-3.76624644263,733.189760124,207.121,358.205,6.85133961883,1441.75098693,358.249561219,1341.82434744,556.778412875,570.364283284,0.975317
137.604,220.990394237,1857,358.013,-360.586,330.228,3479.21563752,178.673431186,357.937119182,1857,650.257575651,1012.988303,207.205,357.915,6.92580697484,1388.41041639,357.995609292,1658.70999875,388.543565673,884.960324895,0.969616
137.622,669.940379994,1858,358.546,-361.175,253.073,3840.84224977,238.947060441,358.46876172,1858,-3.45489200747,469.8085443,207.215,358.46,6.69164005718,2252.81111488,358.503163197,1459.38309478,608.440231129,1123.76756016,0.98039
137.665,457.453938649,1859,358.279,-360.818,259.579,3791.75218912,220.029870166,358.191604029,1859,-3.62457235854,282.67859181,207.276,358.181,6.70199602553,1695.34143776,358.245237482,1398.21744156,477.950466288,1222.38249079,0.975107
137.694,624.49003361,1860,358.821,-361.401,244.7,2187.65711778,213.870533621,358.73299903,1860,-3.90970004346,252.48716466,207.313,358.732,6.6262155912,1031.8891222,358.780742463,927.265665732,340.495588815,326.344564321,0.972845
137.731,648.952564443,1861,358.029,-360.68,265.932,2825.74271449,201.362677291,357.942882386,1861,102.277441047,505.675505606,207.369,357.944,6.72591722435,1282.32561712,357.984961338,711.737028686,241.055029932,560.655177403,0.983013
137.772,458.379276822,1862,358.539,-361.108,269.539,2193.72454476,217.987730406,358.45636107,1862,-3.5085572055,352.465625011,207.422,358.45,6.67694448895,1165.49488763,358.504966708,818.593866985,299.251620687,476.522695099,0.97696
137.77,368.501860435,1863,358.477,-361.081,251.593,3349.47107394,221.84894611,358.388117479,1863,-5.74742248664,450.487752117,207.479,358.389,6.65859980344,1262.64023594,358.438498525,1227.37699977,510.741343981,806.732690603,0.975246
137.834,271.309692265,1864,358.921,-361.514,258.112,2308.55480354,212.002581569,358.847129357,1864,-4.22207764834,510.047046056,207.538,358.842,6.63203678155,1028.66952522,358.878928515,1483.9270624,482.520875433,532.092526569,0.984433
137.846,204.226809407,1865,358.98,-361.563,279.475,3739.72733874,196.541874233,358.876393359,1865,-3.04350483544,494.05958323,207.564,358.867,6.77859600749,2225.68452321,358.947762032,1751.72210699,645.332206847,1180.31486055,0.989425
137.868,387.664055228,1866,358.85,-361.437,275.241,3454.66963938,223.698806297,358.769924582,1866,14.0185101043,626.41319778,207.599,358.763,6.7347998179,1094.02751136,358.813453249,997.567378773,436.264316528,851.900412301,0.982791
137.921,436.608576115,1867,359.473,-362.028,262.618,3378.68002887,183.951748346,359.374763007,1867,-3.27885569508,366.676614593,207.684,359.367,6.64231448698,1311.30876153,359.43254733,730.266112595,267.347081878,853.20841688,0.963668
137.948,241.334145558,1868,359.572,-362.128,271.643,3419.05661941,204.072969814,359.481456071,1868,-7.79672411933,225.285373092,207.746,359.488,6.79330646407,1172.94876254,359.524884053,745.043861047,265.528486995,776.214977526,0.983252
137.982,615.436871459,1869,359.164,-361.693,286.88,3589.36073339,230.127685832,359.066790148,1869,561.54418114,826.14979202,207.787,359.062,6.81367079194,1917.81369141,359.138060939,1185.79532929,263.561270165,890.33130397,0.977885
138.019,329.7832492,1870,359.029,-361.515,293.46,3365.19643841,209.637153143,358.921010095,1870,-4.64368477807,432.505912406,207.902,358.914,6.83544340456,1714.54361794,359.001641759,1231.23626374,424.564845157,860.512112047,0.973242
138.004,226.463989471,1871,359.564,-362.136,291.115,3056.21353512,195.191397116,359.448948032,1871,16.9245821905,432.977413693,207.928,359.443,6.78058902582,1102.33691653,359.510322363,1023.66230026,432.357347622,682.276740068,0.974741
138.032,414.051550898,1872,359.508,-362.065,269.121,3511.71987618,215.04326609,359.423367369,1872,-3.3660046731,305.828552951,207.961,359.41,6.59717840114,1211.70336299,359.476101497,806.905879893,293.384056033,602.753679461,0.98492
138.048,1377.82639287,1873,359.187,-361.823,281.264,3810.82343272,225.178754024,359.071962161,1873,131.915791955,433.184452782,208.042,359.073,6.75579527353,3122.60628496,359.146687286,593.603358156,213.1788645,773.207273821,0.979969
138.068,390.041778025,1874,358.916,-361.525,270.151,2592.59507942,219.477522506,358.815202542,1874,513.803535498,1209.26432907,208.133,358.799,6.70045280769,1289.43720898,358.873780402,2336.16073513,680.265304914,613.952565721,0.971412
138.097,723.716349099,1875,359.297,-361.858,261.535,3732.44960199,232.069574874,359.179528142,1875,212.482157876,634.972255466,208.183,359.198,6.67668528348,2054.09174528,359.238668838,1075.6317658,352.61348725,894.543262285,0.97788
138.158,269.584829475,1876,359.659,-362.325,250.025,3848.04304945,236.015008856,359.582742423,1876,-3.71165501708,391.095973606,208.207,359.557,6.63269127794,2014.52710527,359.636575324,1180.63186145,472.001912226,999.230222173,0.983295
138.169,374.121655279,1877,359.103,-361.701,282.765,3723.84952585,203.245091766,358.973455692,1877,-3.33818328102,345.238549273,208.243,358.972,6.77427403987,1468.66317672,359.053961768,1049.91438487,363.249748375,845.472848366,0.973732
138.232,1036.48297163,1878,359.529,-362.068,284.799,3838.67696225,212.521040712,359.448065594,1878,-3.41134418525,775.37674642,208.325,359.44,6.71133525057,2883.31685882,359.48924411,2048.85083571,707.169996965,911.895750382,0.976411
138.284,400.359337453,1879,359.6,-362.166,283.32,3598.31239752,228.753852873,359.520859135,1879,-2.96138501259,231.502060394,208.333,359.514,6.74225511693,2211.46375223,359.560571178,860.391399545,253.70549034,1106.08428366,0.983904
138.331,517.644121085,1880,359.715,-362.241,261.084,3526.17607393,219.405256918,359.595710475,1880,-3.3207485304,325.998149311,208.389,359.603,6.66562213301,1643.01251562,359.647101053,967.957540132,374.191186607,1021.88100025,0.981169
138.342,825.159101577,1881,359.796,-362.402,308.384,3758.42144401,242.301192296,359.718710346,1881,43.9471327028,376.531874307,208.474,359.703,6.77545039126,3074.81013492,359.774367002,939.398453302,303.963796735,917.744172494,0.981481
138.332,62.5653266559,1882,359.471,-362.155,278.837,2582.48254531,219.901515633,359.386445349,1882,94.9808130626,448.714405158,208.538,359.374,6.74171316405,1329.98703469,359.439923393,820.687862961,246.569003903,558.169230568,0.984302
138.369,38.7748154622,1883,359.761,-362.463,291.59,3859.48629897,207.293479474,359.669925301,1883,20.7593118877,403.579277903,208.557,359.655,6.69979877743,1899.13629397,359.725430526,923.887624937,288.835058275,1253.32754607,0.985745
138.39,234.607049456,1884,360.315,-362.944,245.186,3701.34083694,236.592239656,360.215571766,1884,-3.61593230749,393.999948001,208.601,360.223,6.54745571895,1577.95793845,360.265983464,1353.65502015,436.923568033,905.789159077,0.988767
138.407,602.577081137,1885,359.94,-362.508,292.624,3829.80686144,255.701225616,359.852621769,1885,-3.61488991509,345.389304606,208.687,359.854,6.77746668991,2483.72618484,359.910321629,984.016331291,370.423891222,1174.18748821,0.984184
138.46,120.407610363,1886,360.18,-362.66,274.764,3586.08415359,134.523800595,360.110929275,1886,35.2051040229,732.765694668,208.788,360.099,6.73849403681,478.082163039,360.158805732,2057.06240654,936.865469595,694.7958438,0.992115
138.486,512.233278747,1887,359.715,-362.329,262.521,3863.55621954,226.641669411,359.619991397,1887,-3.50987103698,373.708604332,208.81,359.603,6.66123261554,2655.1882478,359.697039519,1393.49000412,529.005035963,1192.34340758,0.985646
138.533,135.646105955,1888,360.159,-362.792,283.589,3572.51740457,196.186157741,360.073406754,1888,-2.9382266014,247.562472857,208.869,360.059,6.81936490002,1577.22722853,360.139908295,950.454237977,393.222402601,997.976966372,0.988829
138.573,685.698082545,1889,361.197,-363.923,291.357,3821.56220987,228.361075687,361.08544517,1889,-3.49706756301,352.561449209,208.951,361.102,6.78432977889,1970.5885028,361.140136608,1255.35405219,443.022709762,936.6088578,0.979042
138.611,123.064456996,1890,360.805,-363.427,273.743,3458.59271374,126.697491353,360.712374679,1890,-3.78259498932,269.247856716,208.982,360.706,6.66273535977,485.645707833,360.764762919,706.131797747,249.278556543,735.330406395,0.989949
138.635,690.403736903,1891,360.536,-363.128,284.657,3518.40784234,232.716620361,360.45139541,1891,41.0433566669,366.155567314,209.025,360.43,6.80121250961,2273.40002499,360.51545316,1077.72441454,345.903127886,1080.14834146,0.980634
138.673,791.441867236,1892,360.313,-362.791,243.763,3816.58683471,255.257320942,360.164924351,1892,-2.39848300504,770.464440752,209.092,360.179,6.64895975936,2151.200169,360.249198611,1665.54167828,647.240351978,1069.41314279,0.983789
138.737,617.242228385,1893,360.708,-363.246,228.106,3671.38067348,237.91537598,360.621062821,1893,160.422930632,553.030290026,209.118,360.608,6.5416203268,2072.54873917,360.684799722,1031.58216849,337.726273502,893.589807746,0.985125
138.774,189.32500849,1894,360.926,-363.551,250.766,3558.69217172,190.160688647,360.833991969,1894,-2.55208670598,443.585843904,209.205,360.831,6.60737742247,2219.88430827,360.88016215,1210.07937299,445.625741994,1171.29114595,0.977379
138.809,174.787541362,1895,361.267,-363.822,244.523,3426.1152597,209.726797952,361.19485389,1895,150.935473184,630.578387727,209.279,361.177,6.58083210981,2624.22327215,361.240020305,877.903586746,339.214091928,920.569968476,0.98576
138.847,1073.34277988,1896,361.091,-363.703,287.75,3918.716208,242.622219954,360.983995468,1896,-2.87199699779,597.412514888,209.338,360.997,6.82551224576,2456.99551872,361.030202227,1779.00424661,623.935888372,1039.57679223,0.977827
138.867,781.554790879,1897,360.902,-363.515,257.415,3699.46674057,256.218467607,360.82870438,1897,-3.47327870861,464.862201001,209.429,360.807,6.68543873039,2047.0012638,360.876330284,1745.0752219,574.389336695,988.677883688,0.979915
138.944,913.061145541,1898,361.277,-363.697,267.55,3716.64856569,230.371129651,361.170243007,1898,-3.74050313128,478.295727276,209.476,361.168,6.74486510973,1829.54245901,361.228799807,1612.55011716,546.002090149,834.510030406,0.97598
138.949,1094.40658977,1899,361.449,-364.022,280.348,3791.47179937,263.836238258,361.341079866,1899,-4.22139395249,345.300700708,209.523,361.336,6.7364734933,2452.25253106,361.402206976,832.028685806,377.553949274,892.26022037,0.973592
138.997,785.166286954,1900,361.115,-363.699,270.543,3663.73989285,228.014843808,361.03896056,1900,412.866923216,717.545994237,209.595,361.033,6.81030303232,1983.91415295,361.083305446,1091.06420196,242.938838677,975.695180285,0.963926
139.019,1533.79388167,1901,361.454,-364.173,271.336,3770.15026703,242.271838172,361.373042929,1901,-3.19425650665,629.374485842,209.65,361.368,6.78244786218,3260.31758911,361.409183753,1809.17294188,630.433507826,766.820415406,0.974846
139.031,643.59025356,1902,361.534,-364.228,273.704,3802.24916756,239.105336342,361.466197626,1902,-2.01612981686,345.22629703,209.766,361.452,6.85396314102,1731.8214138,361.517451979,1030.57878713,402.464260794,799.735432844,0.97761
139.058,3171.118163,1903,361.248,-363.933,251.921,3727.67151504,243.735173574,361.16463609,1903,-3.4058731074,582.875127368,209.861,361.168,6.69893625488,3590.29035113,361.213462129,1863.10024539,591.189863607,157.54348924,0.975302
139.082,1699.74117023,1904,361.898,-364.489,283.189,3691.12250289,247.197053956,361.815521978,1904,-2.80763006222,308.046919642,209.961,361.817,6.86701629794,3199.81040787,361.858578551,1379.57929534,537.512535212,662.59594942,0.983234
139.091,639.735806663,1905,361.671,-364.251,289.344,3457.98638442,251.682108947,361.600239628,1905,-2.1769413879,523.097161031,210.002,361.589,6.91525329267,2724.90054924,361.654429254,1565.13821772,485.701214668,928.937648216,0.987528
139.146,762.595026272,1906,362.739,-365.395,273.205,3475.93317042,234.770111246,362.660556762,1906,-3.83743230625,340.123045546,210.021,362.65,6.87129288234,1455.64206394,362.709692034,687.612438882,254.4825538,584.359426943,0.9803
139.161,868.051557248,1907,361.857,-364.469,286.954,3541.00158385,238.397081643,361.769130468,1907,-2.45498764334,299.855176826,210.086,361.767,6.95123102271,1512.30076025,361.821179718,625.353547138,235.957900461,614.789510357,0.96945
139.209,717.108698445,1908,363.033,-365.585,286.029,3637.65851442,227.778556003,362.927640588,1908,-3.28084760088,601.89351633,210.11,362.925,6.97678306207,2027.80288811,362.999267441,1424.20556564,564.978320587,1094.11957389,0.97355
139.236,50.842309676,1909,361.659,-364.268,258.03,3612.23462205,201.038002823,361.550509883,1909,4.1215330994,799.462987398,210.141,361.542,6.83294416768,1911.43953101,361.618162076,1506.36363436,616.467985111,1091.33459972,0.982671
139.289,8.30048605709,1910,362.549,-365.317,285.267,3677.75208298,166.497758241,362.451319558,1910,127.049377329,598.316069771,210.206,362.454,6.88157242607,1390.61831478,362.531537935,1092.20556486,453.158167112,1082.30924188,0.97882
139.331,840.100818418,1911,362.587,-365.281,288.883,3575.23516853,228.931479653,362.479864041,1911,-4.15600168427,530.961865874,210.285,362.477,6.92183349805,2198.59109676,362.557829832,1525.43448138,528.587593566,924.13538303,0.982083
139.367,519.517966566,1912,363.22,-365.917,272.553,3842.99550581,227.370248105,363.15951575,1912,-1.71435234203,485.337594658,210.345,363.154,6.83873523814,1454.7428985,363.214005567,877.412824321,315.805333343,865.937038197,0.976415
139.369,240.375260246,1913,362.918,-365.595,292.13,3648.44298862,233.306198896,362.83248988,1913,-4.63362943475,561.128946662,210.393,362.815,6.8846787792,1500.64126138,362.90249101,1511.19248773,578.592628783,875.211611673,0.979696
139.422,391.867260764,1914,363.54,-366.244,306.524,2612.54831597,200.972352084,363.431702094,1914,295.513721968,682.310096609,210.475,363.441,6.90845703341,1142.54624333,363.491949885,1464.17501579,466.144834987,548.717755583,0.983778
139.413,797.844514306,1915,363.396,-366.123,265.772,3834.60484437,244.192137304,363.316045605,1915,19.6563232785,155.447927774,210.538,363.301,6.81838615326,2591.88553485,363.362448126,307.235603847,114.838516815,1175.15724935,0.973231
139.439,381.913945143,1916,362.409,-365.107,305.524,3038.40281619,206.209069576,362.312766635,1916,-8.33134716462,563.25005635,210.591,362.314,7.02100906833,1524.89376451,362.368209141,2338.651635,761.199009636,706.389023962,0.98487
139.448,403.800743374,1917,363.754,-366.38,313.054,3481.19889524,228.252240265,363.657011922,1917,-4.0002288455,560.445338246,210.655,363.641,7.01342920348,1150.14130498,363.727891791,1889.66870208,684.045775618,712.645646999,0.976787
139.473,571.32074711,1918,363.471,-366.117,273.848,3845.19400775,234.776349323,363.370911162,1918,-2.80503325484,688.689766009,210.68,363.375,6.80509351461,1602.97378405,363.436046902,2370.30898206,981.48296778,809.614313145,0.987926
139.532,252.127113509,1919,363.073,-365.687,284.507,3635.0545901,228.510959292,362.985376515,1919,-3.4029996424,492.509192,210.692,362.975,6.87056771853,1583.67367125,363.046920926,1241.16617473,457.89768479,846.502623647,0.984966
139.541,590.873429553,1920,363.764,-366.412,261.115,3574.82987432,240.343011692,363.670655981,1920,-3.44929626397,496.104335215,210.751,363.66,6.81567114091,2315.17898349,363.734104581,1140.96970319,461.127081044,952.264824432,0.985421
139.568,504.749856469,1921,364.033,-366.604,281.551,3562.96703621,212.442519413,363.941524532,1921,-5.40916506203,311.704891279,210.783,363.932,6.88226515906,1471.97081286,364.023087229,1002.68707045,412.869522248,754.476470247,0.978101
139.556,392.980240813,1922,363.626,-366.365,266.131,3839.68298177,254.255579435,363.528538454,1922,-3.73016321351,646.356024476,210.855,363.532,6.89712100774,2374.59903429,363.584818432,1003.86453547,363.321069908,1146.72024876,0.986474
139.614,485.720632697,1923,363.986,-366.665,301.125,3313.13176564,217.980943625,363.867523381,1923,521.676430564,899.622874539,210.936,363.87,7.05335193884,1882.83613489,363.934764708,1307.89782278,321.689169876,1079.05196016,0.983525
139.648,255.294353453,1924,364.185,-366.816,259.388,3480.28551475,201.476795276,364.061309729,1924,-3.40074757301,476.716525761,210.979,364.058,6.95022209779,2367.14074529,364.157866683,1609.97087647,579.463803212,1115.4585991,0.984668
139.655,332.170789766,1925,363.597,-366.225,278.749,3264.37542179,194.9884656,363.459495481,1925,98.7324843104,560.494453858,211.06,363.454,6.96471529262,2093.47276013,363.538490867,1008.63668924,403.175996804,996.596147869,0.983639
139.662,366.964147762,1926,364.14,-366.761,297.012,3664.29699953,194.703329493,364.031560474,1926,246.382135665,442.904446904,211.171,364.023,6.95503709741,1538.7851756,364.102374095,776.14823108,179.100957999,1236.53452392,0.977581
139.729,267.57602766,1927,364.498,-367.163,306.654,3551.00673112,200.146476738,364.383541984,1927,318.078741762,734.101114817,211.219,364.38,6.94353307098,1430.40214715,364.46566251,987.130834304,253.507201123,1137.36941376,0.97632
139.717,388.37574593,1928,365.272,-367.944,271.261,3736.49989336,221.005590572,365.167639427,1928,-4.3254644284,220.079171063,211.288,365.165,6.8213443206,1250.0609918,365.231685532,846.631451965,284.901248664,735.906848851,0.980304
139.738,131.467335387,1929,364.983,-367.603,302.69,3482.41160951,208.896878002,364.8672534,1929,-4.01179084761,201.264019908,211.373,364.867,7.02607638309,1786.16441401,364.952502216,690.742984601,262.967523545,1234.27281375,0.976598
