MaxEsReturn,AveragePolicySurr,StdReturn,AverageY,QFunRegParamNorm,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,AverageQ,AverageAbsQYDiff,AverageAction,AverageAbsY,MaxReturn,AverageReturn,AverageEsReturn,Epoch,PolicyRegParamNorm,AverageQLoss,MinReturn,Iteration,MinEsReturn
579.310747453,-28.8043,756.993534494,28.4372220264,112.448,28.4689,246.203131192,209.700487854,28.4361,0.573196600202,0.966634,28.4557200658,3626.01752598,1049.00923301,279.918206388,546,80.968,2.40973,452.025293055,546,75.2042899842
641.43132302,-28.8389,647.712768278,28.4622456525,112.577,28.4831,234.989937032,227.487193264,28.459,0.56384805911,0.971216,28.4749846234,2775.37900462,1291.46974016,294.724067823,547,81.0508,2.30434,234.998788902,547,19.258729651
737.646031648,-28.8527,215.615950173,28.4706513733,112.672,28.4977,251.08222337,252.93858167,28.4703,0.584305704979,0.97876,28.4825005284,1410.1240706,989.791471048,357.381317901,548,81.1244,2.59995,689.952148311,548,6.75489066464
1053.80838511,-28.8388,1111.377745,28.4764742808,112.715,28.4988,247.246695794,355.605269478,28.4761,0.565634509475,0.980311,28.4849480463,3605.48022028,2267.88947309,334.033927623,549,81.1975,2.28356,543.547402954,549,16.2834070747
1143.3052622,-28.7807,857.235282899,28.432106898,112.811,28.4566,250.850691639,313.494614471,28.4331,0.58021570921,0.970166,28.4442708909,3574.79371098,2286.10437853,233.142145189,550,81.2833,2.51856,841.54562159,550,17.96933375
949.860278757,-28.6065,107.055131545,28.2318671932,112.889,28.256,236.686844924,281.136356122,28.2276,0.62560344505,0.961408,28.2444631182,1314.77961774,766.569280425,344.532031144,551,81.3592,3.04757,450.127729156,551,9.31173032124
794.5694358,-28.7294,1038.16713285,28.3482134024,113.01,28.3782,255.175475087,309.272320863,28.3506,0.600011415337,0.970321,28.3610469843,3481.73357834,1732.40070207,444.021378478,552,81.3674,2.70307,795.391378113,552,7.50801824273
671.257233309,-28.7081,365.935314188,28.339350535,113.039,28.37,238.672940605,169.044079771,28.3395,0.570495921626,0.971884,28.3549795098,2310.81700858,949.707292785,458.0747399,553,81.3872,2.37697,674.770548804,553,161.770586551
602.426680474,-28.667,180.464236798,28.3271750195,113.076,28.3486,237.870695352,174.066009068,28.3254,0.585912145357,0.969368,28.3374003484,1259.37230631,867.070173302,271.007033633,554,81.4644,2.59248,512.489489017,554,41.392592491
545.182173889,-28.6545,124.805026898,28.2938186351,113.116,28.3182,235.775526178,143.674294752,28.2925,0.580291554654,0.96702,28.3046411903,1063.30354703,754.277299987,325.911060631,555,81.5321,2.58485,484.753302251,555,115.601748794
929.572414726,-28.5891,251.693792169,28.2095757871,113.182,28.2344,244.517282749,304.650650424,28.2084,0.572717667571,0.97442,28.221246772,1448.78772973,931.600890369,328.525904556,556,81.5276,2.50275,437.910648117,556,25.0793637456
870.664720255,-28.647,250.683732032,28.2473900989,113.27,28.2714,241.813388447,269.917400115,28.2478,0.585904656974,0.970709,28.2555416442,1786.30638243,1207.36947407,463.720301421,557,81.5899,2.49427,934.88135739,557,85.3369627561
661.371729218,-28.5949,131.635392747,28.2358380224,113.312,28.2545,232.544212635,226.612080077,28.2345,0.603987372067,0.972418,28.2459215322,957.226054727,770.881984292,375.61145378,558,81.6383,2.70134,367.468068094,558,13.9375830946
657.949620621,-28.5317,137.785848982,28.1624650212,113.38,28.1811,213.115909524,227.454872375,28.1608,0.561873689011,0.962074,28.1702035622,912.947129147,612.252178899,379.262888088,559,81.7635,2.20639,276.366208933,559,51.7829284977
974.843193431,-28.5408,276.193379909,28.2000922152,113.477,28.2224,238.437191086,271.309709378,28.1991,0.602498855603,0.953819,28.2114339092,1770.30479275,1148.13706719,346.670845223,560,81.867,2.79865,387.106055098,560,21.0873158177
696.594024426,-28.5909,108.697456209,28.2136860874,113.511,28.2345,223.999125695,204.633290609,28.2148,0.573563504753,0.968193,28.2222725336,1025.72206679,815.57233914,378.640055018,561,81.9957,2.34039,625.374529611,561,32.4696821759
820.120891998,-28.4875,62.1133475797,28.1417101063,113.559,28.1629,226.225489596,234.913980171,28.1392,0.56734558869,0.973808,28.151981001,977.287075493,862.797035459,359.65321407,562,82.0115,2.34025,596.575775977,562,21.0350706436
697.140020373,-28.4314,108.438111554,28.1137333498,113.585,28.135,231.146742574,274.489236876,28.1137,0.580188511283,0.97398,28.1232779819,1035.67266553,879.775080264,354.009375779,563,82.1,2.51546,654.817898868,563,26.921281708
691.3129324,-28.3882,82.7589958416,28.0677750509,113.643,28.0905,234.403412252,264.082937072,28.066,0.58213355044,0.972272,28.0780547664,1057.27392882,975.31612676,409.326092108,564,82.1553,2.58692,769.068661931,564,9.27019007789
749.627515015,-28.3703,177.979011311,28.0440542734,113.693,28.0675,225.659613682,266.150230113,28.0438,0.565193988987,0.967943,28.0562671592,1557.10212235,1213.85475802,496.653672345,565,82.1474,2.40745,880.723190738,565,26.9856226344
671.818479202,-28.2024,231.721202028,27.8729009906,113.814,27.8971,203.69147702,60.6711549957,27.8731,0.595838582943,0.968947,27.8821974648,1525.86010562,1044.39221898,565.341057571,566,82.1302,2.77384,773.493625976,566,483.822087765
956.66542918,-28.2859,409.371111273,27.9341746919,113.913,27.9555,197.330834998,178.318867234,27.9332,0.583788526475,0.966417,27.9449013079,2718.44599498,2024.07031084,710.879247107,567,82.183,2.63352,1084.09395256,567,453.573127642
683.937835011,-28.2261,491.993893274,27.9001249787,113.968,27.9241,218.217326318,175.457707972,27.8996,0.562429792125,0.965442,27.9109540816,3168.36991368,2784.05270367,536.03773923,568,82.2608,2.57344,1689.62383417,568,257.081651599
736.442205811,-28.2133,645.253084102,27.8782996258,114.009,27.8969,204.608253394,210.725345678,27.8778,0.560088547771,0.971521,27.8866539441,3096.73210977,1975.96396879,291.512290181,569,82.3004,2.28063,990.652967868,569,80.3013646276
940.958212099,-28.1291,519.442193913,27.8040205069,114.055,27.819,179.652892135,323.140864756,27.8026,0.578369235921,0.966907,27.8096130972,2025.29100659,1024.60476195,488.866478942,570,82.3452,2.62915,112.758622099,570,75.8950990925
593.619520672,-28.0421,391.395635461,27.7092642513,114.146,27.7308,208.360051358,196.265614924,27.7093,0.560217227696,0.969387,27.718064357,1533.58164972,823.473889124,300.35588576,571,82.3352,2.35052,98.7485892546,571,10.940470893
747.283795016,-28.0927,416.689231989,27.7706045098,114.254,27.7886,169.01646896,213.658834208,27.7686,0.56193315922,0.975198,27.7768666371,1142.96833751,659.899646121,420.081877134,572,82.4245,2.31227,107.663600561,572,89.0020034685
654.736181228,-27.9623,178.517594455,27.6364441696,114.297,27.657,228.399169736,175.485537337,27.6361,0.578831710228,0.973111,27.6430495485,1631.47735912,1257.38451963,201.088264135,573,82.4951,2.54204,1006.4072777,573,75.7914490446
899.528957779,-27.9519,233.252255451,27.6404480911,114.383,27.6597,198.593539111,232.574170678,27.6395,0.580311630003,0.975545,27.6470025658,1436.79608039,787.61767046,394.37743468,574,82.5378,2.54329,345.408784621,574,90.3473768651
563.551000857,-27.9301,477.41198678,27.5763045413,114.441,27.5987,176.291350107,145.298707736,27.5767,0.58750958075,0.980409,27.5831429774,1783.19468915,667.837023809,408.075673906,575,82.6392,2.53489,168.262620147,575,86.2311381102
818.770063603,-27.9411,267.900553987,27.5848221346,114.497,27.6037,218.672587636,262.57007714,27.5833,0.576589213432,0.973432,27.5919866496,1901.13277315,1182.50645774,459.720473718,576,82.6913,2.40712,724.626479901,576,12.6239719327
810.281913021,-27.9511,858.087177485,27.6310646766,114.553,27.6473,225.199483305,212.993923998,27.6288,0.568456374114,0.98199,27.6389710488,3253.38269283,2020.19911408,352.888027152,577,82.8084,2.31032,986.391905108,577,63.3683996042
695.127020315,-27.8663,797.258149117,27.5318046708,114.577,27.5527,182.921000009,140.338911246,27.5313,0.555587484962,0.985917,27.540786777,2859.70700669,996.005728215,507.197695394,578,82.8737,2.18745,170.014557561,578,321.547417067
610.334235007,-27.9053,753.044679692,27.5766979407,114.661,27.6012,187.542496491,207.454683867,27.5775,0.556292701904,0.974524,27.5864929139,3160.93862739,856.639749891,278.46333278,579,82.9643,2.30153,157.477943228,579,10.5482452714
689.143670347,-27.8136,824.704600822,27.4749491675,114.734,27.4923,209.429910007,197.713531745,27.4731,0.572695202871,0.973693,27.4831995958,2527.86146357,1864.3754325,295.228006055,580,83.0526,2.54541,175.746985168,580,68.553455614
993.661238311,-27.868,344.704973999,27.5519739933,114.812,27.5702,217.349388374,319.357008939,27.5506,0.570097556747,0.967904,27.5609927985,2589.14544148,2334.04617203,543.495736806,581,83.1828,2.40853,1420.07425863,581,103.497411499
1116.13661701,-27.7615,888.144122756,27.4487167297,114.889,27.4704,181.123166269,356.002804291,27.4488,0.553413501621,0.973299,27.4602947511,2928.41390614,879.353847418,399.622751308,582,83.1931,2.20023,149.393941093,582,116.270304016
772.068370738,-27.6968,74.0592533958,27.3994495513,114.943,27.4228,134.203677653,186.606749389,27.3983,0.551328043958,0.984798,27.4133794461,704.550779399,234.5495421,358.872546675,583,83.2067,2.24605,178.870359172,583,153.408628766
955.58366513,-27.7002,9.94454538214,27.3785720681,115.025,27.4053,130.637369988,266.737350261,27.3785,0.58164585472,0.98776,27.391954965,258.573075107,217.051596485,317.819041921,584,83.254,2.50136,194.784923607,584,115.213387873
481.192943317,-27.7397,12.4293126744,27.4133923215,115.077,27.4369,133.809622396,98.8647227068,27.412,0.557865817635,0.989208,27.4253811251,258.524849292,225.770928746,261.292999934,585,83.3151,2.17045,206.203704218,585,159.216710109
685.744002276,-27.6519,856.697407435,27.3434581494,115.058,27.3666,234.890913611,205.411294454,27.3427,0.565611295125,0.981714,27.3546950781,2786.10099168,1589.17355551,295.27110422,586,83.4058,2.3735,482.94753457,586,59.5248239468
1494.00315761,-27.587,705.818582997,27.2670190628,115.104,27.2866,199.713637383,542.405924403,27.2658,0.590033919338,0.982965,27.2772958116,2795.15801359,861.268699616,588.83082474,587,83.4805,2.80726,207.877893396,587,86.2004481164
653.61718668,-27.5657,204.822911256,27.2641072787,115.109,27.2844,186.445673265,139.921038758,27.2627,0.554872912812,0.98701,27.2720775428,1203.77091675,468.113582508,359.535580614,588,83.5364,2.47315,200.192404644,588,189.45912738
690.826686265,-27.5539,297.797407822,27.2396161291,115.138,27.2599,212.790676431,210.303255229,27.2402,0.561626160811,0.988309,27.2477668727,1517.71117396,655.973992838,330.601584368,589,83.5881,2.45498,427.166781338,589,55.8399692296
535.839243959,-27.5686,506.900332433,27.2672793407,115.192,27.2885,201.197507025,158.804783908,27.267,0.55473853872,0.991372,27.2768776684,3057.34091912,724.367816109,300.559000638,590,83.5938,2.33642,160.508329983,590,9.18823324446
584.661541617,-27.5238,96.3327621631,27.2231479345,115.274,27.2396,197.144000782,167.250459425,27.2202,0.566976944593,0.993033,27.2319911212,642.829535154,457.701371519,249.604334619,591,83.6223,2.41586,182.554308249,591,57.0660680332
635.248390148,-27.4587,35.5670846087,27.1701156682,115.35,27.1899,115.771998522,182.975400106,27.1694,0.543197042543,0.99282,27.1779742629,569.883750105,181.849862716,285.123994822,592,83.6729,2.28917,170.802540668,592,33.6113717874
649.828867729,-27.4083,1008.22178246,27.1005157934,115.4,27.1231,173.284075688,163.837777897,27.1027,0.539002053059,0.984139,27.1095780986,2943.1139418,988.578928175,281.325198595,593,83.8055,2.14927,134.816190847,593,60.7419911842
1144.37776075,-27.2786,12.970872063,26.9831475978,115.46,26.9987,111.427043263,327.656756528,26.9809,0.552196875104,0.989507,26.9912398145,187.477292053,171.760095406,299.109555196,594,83.8495,2.2631,126.988926378,594,40.8793175233
688.501445634,-27.3758,145.852725506,27.0773872837,115.56,27.0954,118.789591044,224.200213824,27.0762,0.53878341195,0.988316,27.0833719396,1490.96545893,207.925444873,274.978044546,595,83.9204,2.07348,124.105720248,595,68.6135335503
532.908179539,-27.1962,738.643845971,26.8973937351,115.581,26.9216,225.964393481,154.87688791,26.8978,0.558794132961,0.99026,26.9091277911,3435.96154582,808.048231923,289.700504298,596,84.0028,2.34751,433.803017905,596,118.938321707
1008.2897945,-27.1579,470.045801233,26.8643471124,115.646,26.8861,219.593593728,265.754165548,26.8625,0.533827642091,0.988336,26.8740289219,2244.11921324,1080.93245023,645.736491614,597,84.0825,2.04432,287.482064321,597,382.848355517
817.588010533,-27.21,133.761683156,26.9017054192,115.711,26.9252,172.197988641,258.315838531,26.9018,0.583802758396,0.991347,26.913477186,778.681118633,411.294308138,372.893258276,598,84.0536,2.47573,258.034331275,598,22.2519461819
727.765904894,-27.0843,273.399541992,26.8060735156,115.744,26.8269,188.993897881,216.323963389,26.8047,0.555073467309,0.991135,26.8170677221,1746.52784303,532.052941336,448.100921628,599,84.0961,2.29976,136.269386136,599,64.894100365
512.115562264,-27.0658,145.132212047,26.7728505473,115.843,26.7949,112.318940732,155.228778843,26.7726,0.541063603395,0.986304,26.7833475211,1032.95754047,201.640021164,252.113529224,600,84.1977,2.12458,140.265659601,600,16.9834237395
1096.23619395,-27.0361,454.218785996,26.7311708574,115.877,26.7535,224.986348711,386.210911639,26.7297,0.548232647545,0.984706,26.7417888522,2807.63565721,2449.53086265,555.993591197,601,84.3074,2.15114,1206.60961405,601,32.142134013
861.651512392,-27.0346,687.880313649,26.7423382617,115.893,26.7637,225.098597194,321.621657173,26.742,0.550281631112,0.987027,26.7531899432,2915.55350666,2479.37538155,515.250796786,602,84.3501,2.30427,659.289613562,602,101.383373807
1133.69494,-27.0202,957.074604352,26.7243528635,115.917,26.7471,225.416641046,394.209946753,26.7221,0.554489847882,0.986204,26.7368287034,3031.55751799,2146.91000539,523.264243574,603,84.4352,2.30223,598.262093894,603,7.37966696353
998.144026545,-26.9792,818.240649058,26.6695927015,116.003,26.6952,216.455323338,279.690262379,26.6708,0.539728743694,0.985349,26.6809623183,2959.28624113,1866.10954227,328.523644052,604,84.4903,2.18069,609.826074085,604,103.605757202
737.762032689,-26.995,529.361599648,26.659229763,116.06,26.6798,205.651881698,238.644187775,26.6584,0.5242183126,0.986103,26.6691826464,2611.57425818,2212.99688406,305.419028892,605,84.5613,1.93318,832.532986415,605,47.5752344867
812.608384357,-26.9516,72.2564422904,26.6529280466,116.137,26.6742,183.199525161,289.004683943,26.6508,0.563820097822,0.989341,26.6614288699,556.028210124,413.666429699,467.373366049,606,84.5039,2.39226,310.144383277,606,34.1502658932
1179.97415316,-26.8582,45.1156642108,26.5432545635,116.195,26.5724,198.01818857,387.079083885,26.5442,0.559228492873,0.989915,26.5556453216,717.271947343,502.916958057,444.16937064,607,84.6024,2.37533,405.762959497,607,85.647292537
649.158625787,-26.9647,384.767076498,26.6723616347,116.267,26.6922,180.638194259,220.460736909,26.6693,0.522621316374,0.991335,26.6864162959,2665.18610976,507.681639253,349.356076575,608,84.5961,1.85626,364.394682845,608,50.1056018422
573.789854596,-27.0297,435.427459856,26.7420543368,116.346,26.7637,95.3377431978,182.051470024,26.7409,0.519510657176,0.991801,26.7544333828,2778.8273059,251.190889935,253.167685185,609,84.6133,1.94661,73.4428427346,609,66.3418290241
638.929635761,-26.939,113.422527163,26.6342017305,116.401,26.6595,70.5853744586,172.632795713,26.636,0.53063314434,0.996601,26.6460862568,1012.04337469,101.769470068,152.885837964,610,84.6379,2.08812,64.3954736529,610,56.0434637256
596.985674364,-26.8822,935.867286176,26.5814638444,116.4,26.6035,236.502140661,166.901457101,26.5791,0.536827087095,0.988602,26.5926608027,3207.36059791,1541.1126448,135.674734541,611,84.7007,2.197,615.148295734,611,48.328319583
669.174835803,-26.8836,668.476639149,26.5880578721,116.528,26.6154,236.932441587,181.154598164,26.5871,0.554411641387,0.988441,26.6022021752,3026.74805172,2301.02250768,282.391736029,612,84.7924,2.23941,1203.69985666,612,67.4047340399
689.012672714,-26.8294,906.908203602,26.543391263,116.598,26.5685,244.022531399,196.225948788,26.5441,0.541822619831,0.990343,26.5555942121,3308.46583317,2510.96029777,309.304030427,613,84.8617,2.36652,1147.66134454,613,70.3985602718
713.760404351,-26.8068,775.376051798,26.4869524783,116.698,26.5076,215.813530631,222.862729706,26.4841,0.548687828849,0.992131,26.4986486826,3317.64685305,1055.44853733,278.531989721,614,84.9181,2.1961,373.438483177,614,67.1335436487
600.043426225,-26.8477,17.0460575972,26.5503056058,116.748,26.5694,124.212680315,172.086464178,26.5495,0.548900150627,0.99258,26.5602111526,253.825046196,209.625304652,325.629138328,615,84.9636,2.31808,172.000503749,615,63.3280116118
610.25389575,-26.8666,434.340818985,26.5386362643,116.799,26.5638,178.484475228,187.193959026,26.5377,0.550235329165,0.99202,26.54740581,2205.00189912,561.269101628,299.836324845,616,85.0321,2.15475,206.2737105,616,42.1624850122
437.155596976,-26.8486,140.82674837,26.5320042979,116.79,26.5525,133.414719822,115.701556466,26.5288,0.550221836187,0.9939,26.5434221298,881.414928229,247.536525516,245.877177764,617,85.0618,2.24692,191.56248575,617,76.6561458462
547.616226162,-26.8802,260.053480333,26.5384439322,116.889,26.5575,180.819913267,170.102728887,26.5398,0.540217351196,0.994505,26.5472253556,1006.90011232,484.980998047,257.942695878,618,85.1761,2.17063,197.047064152,618,44.5150762052
465.916354482,-26.8335,792.118176453,26.5202190593,117.029,26.5436,237.303288462,131.821157721,26.5186,0.552722186547,0.991911,26.5318309503,3516.31129308,1361.4766916,251.923925047,619,85.2092,2.34702,453.05143234,619,113.302384658
1208.85391489,-26.8213,890.907923474,26.5360151325,117.067,26.5555,241.521848391,354.303258416,26.5351,0.51119019626,0.992562,26.5458094177,3527.53789736,1699.98000449,302.154804609,620,85.1826,1.82066,96.5980726059,620,85.6877673386
787.219313927,-26.7771,839.996931818,26.4912301456,117.144,26.5145,254.279133971,272.970438395,26.4913,0.542079116901,0.990144,26.5012121558,3563.61044348,2758.7128286,454.537894883,621,85.2474,2.16981,1421.24298877,621,74.365770991
656.180852953,-26.7185,1159.17869685,26.4184368946,117.168,26.4381,234.833364363,174.353573585,26.4161,0.539195469973,0.990122,26.4270607059,3276.78199491,1619.14892412,468.604031732,622,85.3129,2.11196,677.174652829,622,203.036299329
784.363840215,-26.788,815.598755333,26.4843863844,117.202,26.5066,249.22547649,202.613439368,26.4855,0.533400562208,0.990594,26.4924566306,3173.83045354,2614.85046746,295.14406957,623,85.3042,2.07331,730.267826157,623,109.349307671
1038.17684673,-26.7926,269.40326597,26.4651646298,117.261,26.4851,232.142621205,351.025961097,26.4637,0.547056033908,0.99122,26.4744639168,2316.46625339,828.880053233,527.599388493,624,85.3258,2.18954,693.611063405,624,32.0516918695
729.599403381,-26.7944,770.995139382,26.5119372005,117.309,26.5277,241.716438079,274.926202659,26.5112,0.52396351063,0.988765,26.518436048,3193.68268324,1393.51362168,504.800295486,625,85.4201,1.91701,409.979090034,625,17.7645963338
621.525109376,-26.7422,460.341013832,26.4421422035,117.4,26.4565,245.862782682,185.251732138,26.4392,0.550289532004,0.991938,26.4505761055,3512.05329603,911.854595058,335.37949146,626,85.4162,2.39658,172.826381696,626,94.1816031059
887.370312362,-26.712,968.499751137,26.3953164857,117.433,26.4148,253.731521473,291.581203187,26.3962,0.565764277153,0.98788,26.402813512,3227.77702203,1783.91529701,375.972528806,627,85.4526,2.34828,979.323004152,627,100.571631657
1264.21371751,-26.7075,1185.3728851,26.3930473167,117.521,26.4096,203.14882144,399.153707292,26.3908,0.538228696822,0.991144,26.4003051942,3388.07171279,1402.47426584,365.862295412,628,85.5162,2.09992,172.728340696,628,98.7326082235
498.899060892,-26.719,1183.03211263,26.4016196636,117.596,26.4246,212.809051894,119.052488673,26.4015,0.544265046562,0.991155,26.4092538892,3145.3075993,2166.38220278,300.411013489,629,85.5817,2.12531,223.41174381,629,129.905755316
968.107981449,-26.8119,43.1013747775,26.4938875557,117.626,26.5134,215.548866701,267.05577869,26.4923,0.56170352504,0.990993,26.5031999467,3167.9159604,3058.23123452,382.114887035,630,85.67,2.31277,3008.81920526,630,104.452876368
762.471145348,-26.7722,243.498662462,26.4693077573,117.692,26.4849,202.067494319,275.077663797,26.4686,0.56460202261,0.990401,26.4768690143,1609.48177123,1113.35583575,546.405254238,631,85.715,2.39622,553.274935165,631,98.8599544238
570.106696514,-26.7132,906.196738152,26.424244059,117.72,26.4428,209.283217305,175.147701571,26.4224,0.553722608533,0.989749,26.4332731546,3109.42537001,2205.19020928,352.584878783,632,85.7228,2.16655,819.71493137,632,88.4530654765
1153.63900547,-26.7363,840.118045416,26.4421061858,117.759,26.4594,237.263065982,370.478471598,26.4417,0.570564896794,0.989273,26.450467782,3133.254664,1647.37967083,465.408458418,633,85.8116,2.20725,686.773837997,633,15.1562400371
1047.27075205,-26.7325,852.676972774,26.4362043952,117.844,26.4576,198.770032449,328.71799084,26.4374,0.555370889483,0.989802,26.4441371279,3034.60262409,1216.58041771,315.113913269,634,85.763,2.25626,367.670392145,634,6.73847309583
564.233176531,-26.6851,50.5284925712,26.4256627913,117.91,26.4458,138.367215019,145.437715738,26.4241,0.542525865304,0.991117,26.4349925097,398.283499685,303.254445004,206.444641024,635,85.7467,1.94109,189.845238656,635,30.674388212
605.211837111,-26.626,27.3254311288,26.3329100307,117.993,26.3511,156.114389345,130.326492751,26.3331,0.554287072123,0.991616,26.3383525046,532.348687125,396.861298429,363.474092428,636,85.7974,2.10931,373.370911649,636,197.628240421
683.93878693,-26.6586,638.756958258,26.3540209343,118.023,26.3793,158.797541851,187.970834603,26.3528,0.580447321673,0.989191,26.3664658482,2832.60737568,604.403099437,369.285024588,637,85.9015,2.43562,287.436976022,637,24.9862461354
479.768947643,-26.8069,77.1277875177,26.4816563486,118.085,26.5006,147.385510244,97.6615237339,26.4813,0.57965450186,0.98968,26.4901971241,566.608798653,347.982519802,317.647230844,638,85.906,2.38024,295.449591062,638,170.781888592
703.170335358,-26.7365,827.206705077,26.4012514723,118.166,26.4213,194.271404652,188.091430786,26.399,0.576535232031,0.990989,26.4087862804,2824.95762876,1419.82308161,369.507360765,639,85.9381,2.28546,491.485214408,639,126.815436886
604.7219942,-26.7731,518.471012975,26.4334820126,118.163,26.4594,195.450192619,153.122912717,26.433,0.578278539192,0.992196,26.4452142083,2972.65495871,2720.86297791,292.970221907,640,86.006,2.28906,1106.14366652,640,126.738335231
1091.50620854,-26.7922,627.198909748,26.4674623041,118.22,26.4908,192.744695036,340.471905827,26.4673,0.570554777372,0.993124,26.4760169312,3001.15828818,1817.78371841,513.550979407,641,86.0715,2.26747,1141.40608934,641,79.4398049027
711.09503319,-26.741,793.979887959,26.4613781535,118.281,26.4792,215.885815378,203.99097684,26.4596,0.571044076174,0.991669,26.4706048836,3152.50399342,2215.99154037,480.462111194,642,86.1336,2.38091,1145.62221109,642,74.0768509434
722.593193977,-26.802,541.716565958,26.4976524924,118.305,26.5152,217.576563436,240.298136773,26.4959,0.563686005019,0.990778,26.506820208,2892.60880483,2317.82322247,385.129540592,643,86.2115,2.34514,1194.27929818,643,65.6613187441
901.916730835,-26.6877,333.964028158,26.3926547155,118.374,26.4124,217.970410963,379.991347189,26.3937,0.527405344982,0.9901,26.3995918436,2635.3903264,2430.59649069,513.195503426,644,86.1748,1.86047,1601.56332811,644,42.637388775
1293.75418481,-26.6351,289.801448122,26.3489139828,118.504,26.3685,214.241969803,297.685647296,26.3469,0.551934074651,0.989157,26.3568451324,1622.97997128,1012.48863091,896.76196967,645,86.216,2.16922,596.175575754,645,576.927480911
769.706354424,-26.6657,317.526950757,26.3904078517,118.524,26.4104,240.444629933,197.062297785,26.3932,0.555819167492,0.991017,26.3967571662,3180.80107242,3002.72591401,568.250393146,646,86.2191,2.33219,2007.1557808,646,198.208442498
806.184356894,-26.6444,646.559169958,26.3554537714,118.596,26.3718,224.878359546,306.853691228,26.3509,0.559914137329,0.990079,26.3640626439,2849.83404923,2015.42537414,311.263034596,647,86.262,2.25783,1105.97203663,647,9.67579021281
1292.69596372,-26.5921,797.734520578,26.3253274799,118.655,26.3437,208.548081977,333.116776316,26.3261,0.515163857355,0.991287,26.3338713642,2993.53056412,2327.13640794,838.728577886,648,86.3096,1.8535,635.014939298,648,502.724751752
1250.57438783,-26.7222,420.484498351,26.4376709182,118.684,26.4558,192.274760298,464.144123532,26.4377,0.557720855783,0.992729,26.4463074621,2375.51988626,1902.42205655,601.845944021,649,86.367,2.33588,963.751483094,649,33.7898546457
774.980256016,-26.6761,184.750712091,26.357871554,118.761,26.3746,195.3094307,241.547765748,26.3569,0.513187484197,0.992331,26.3659450686,2587.58342683,2483.86631312,406.294562629,650,86.3891,1.91238,1904.51200953,650,161.189827165
1516.72778707,-26.6329,476.752559869,26.3480930562,118.791,26.3691,182.732993843,453.897435985,26.3483,0.536035524779,0.992024,26.357648633,2292.76189351,1476.95130616,736.016882752,651,86.4806,2.13629,624.127996276,651,388.570005868
1377.60318414,-26.5875,707.622622985,26.3139301846,118.943,26.3352,205.644470878,438.74229034,26.3112,0.536586951508,0.990037,26.3236813819,2741.60630546,2038.76256867,311.122131006,652,86.5941,2.18156,885.486187526,652,30.0516770886
1279.45361277,-26.551,571.906352612,26.2478672929,119.047,26.2701,215.768395065,456.94398596,26.2473,0.531236068318,0.989194,26.2587809793,2789.64444974,2290.94730979,543.634972655,653,86.6543,2.11048,1295.76707943,653,130.017344065
1150.31745416,-26.5152,651.053160077,26.2442774307,119.083,26.2687,145.975913934,299.186890536,26.2453,0.510299729174,0.990978,26.255792065,2623.00841506,548.092591468,617.895118876,654,86.6741,1.8703,151.775741603,654,234.92790419
659.555221681,-26.5794,941.080906608,26.2987045891,119.167,26.324,209.284230947,224.753707822,26.3003,0.537810326765,0.99162,26.3117220173,2982.44128529,2024.41132013,377.330759903,655,86.6839,2.15266,420.908386097,655,56.6049218434
1130.99938302,-26.5893,339.870527849,26.3133418001,119.212,26.3327,219.364292662,392.248545013,26.31,0.513137968538,0.991077,26.3224550868,2200.89447672,1299.25472787,588.128594926,656,86.6951,1.84432,701.087447462,656,173.51847631
2135.70731708,-26.5104,815.903184418,26.2400130613,119.328,26.2623,211.008508526,851.270305369,26.2394,0.554894971194,0.991523,26.2523020765,2692.53859732,2159.05248443,670.289949491,657,86.7189,2.37291,203.358996508,657,31.4297823674
723.754362104,-26.5245,521.768408088,26.2674046882,119.433,26.2902,141.521393502,266.171948632,26.2668,0.545818115986,0.99105,26.2780930032,2527.0398113,443.61395778,301.782015177,658,86.8166,2.22367,143.090102361,658,34.7503498506
858.480028055,-26.5414,1161.6111081,26.2538241633,119.507,26.2751,210.716143044,218.424379447,26.2527,0.507826877394,0.993293,26.2645185202,3096.3629234,1798.94148675,450.535242791,659,86.9023,1.76664,113.612606532,659,149.463727758
1018.58292956,-26.4757,985.148456596,26.2129642008,119.545,26.2287,214.075509438,364.497222368,26.2127,0.5231438267,0.993151,26.2209386076,3023.22847366,2337.51210536,367.494409328,660,86.9422,1.92857,111.749546952,660,53.3395824927
896.549407549,-26.5127,540.467932575,26.2295184206,119.545,26.2459,242.782618598,287.14868828,26.2265,0.520066663747,0.991875,26.2379825113,3363.76625344,1623.77586175,480.742976254,661,86.9387,1.91487,706.700585342,661,58.4344390588
913.9794073,-26.3957,714.885331244,26.1204560713,119.564,26.1358,221.108745464,265.563659136,26.1203,0.506340739289,0.993884,26.1267647364,3013.50769301,1341.25680951,290.697826859,662,87.0289,1.75667,565.644198103,662,42.874652763
754.058354239,-26.3078,271.635770027,26.0598922999,119.566,26.0759,127.985609666,230.464566166,26.0584,0.530708640823,0.994569,26.066619405,1459.06282249,273.665384245,251.907384534,663,86.9782,2.15357,117.146821652,663,49.3487440459
1130.5196827,-26.3621,820.85191498,26.1039372926,119.673,26.1257,201.81899081,325.044443439,26.1038,0.550743647254,0.99239,26.1117676704,2687.00378381,1325.47993496,284.994385378,664,87.0414,2.28559,89.9573482297,664,91.4161866704
