AverageQ,MaxEsReturn,AverageForwardProgress,AverageY,MaxForwardProgress,StdEsReturn,AverageAbsY,MinEsReturn,Epoch,StdReturn,AverageDiscountedReturn,AverageReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,MinReturn,AverageAction,MinForwardProgress,MaxReturn,QFunRegParamNorm,AveragePolicySurr,StdForwardProgress,AverageAbsQ
4.16183,82.3273091607,0.272672994526,4.16438992266,0.670528051672,13.3993049587,4.16791153429,28.5826977953,176,18.702779382,28.6823031379,45.1747618172,24.135,0.163509255057,51.9891075686,0.114998,-10.5025158155,0.995127,-0.293875554802,85.6964273863,67.7182,-4.16711,0.184465592376,4.16562
4.10128,66.7435231615,0.2534018696,4.10380306979,0.606836727677,20.7870031792,4.10739202625,-1.63791317995,177,21.9589639547,27.7838115283,43.0923336072,24.24,0.17703271796,36.4830061158,0.132198,-15.0782140237,0.998206,-0.326461119487,79.3507257533,67.8324,-4.15935,0.216127522812,4.10534
4.07813,80.6449586603,0.282008563243,4.08208248058,0.74808751543,21.9989155168,4.08552123981,-7.66074976792,178,18.6935832864,29.4862924783,46.1497663099,24.283,0.158197614668,46.8339127568,0.109204,1.38880630839,0.998475,-0.164626286219,95.3339136425,68.0903,-4.10136,0.185369335748,4.0821
4.01966,65.3807298812,0.270909437047,4.02145136153,0.640662480256,19.4764040113,4.02461017743,-1.81237207464,179,21.7689925629,28.6461683686,44.7613218591,24.3676,0.166211064753,36.7922221091,0.121401,-35.9874534899,0.997756,-0.520513244269,81.7646654017,68.3519,-4.01732,0.214358026971,4.02276
3.95722,61.6681435539,0.259028751732,3.95802005518,0.744373738178,18.907522733,3.96132752943,1.71840300794,180,20.6955399385,28.1505374148,43.5057291118,24.3536,0.142289939407,28.6483075476,0.091869,-19.2162526023,0.998562,-0.377045230766,93.7336474194,68.5555,-3.95495,0.205337519478,3.96071
3.89063,68.583387378,0.277849747493,3.89187411027,0.669902962314,15.6047493305,3.89547680535,13.7375258349,181,21.5301254149,29.1817786521,45.559996828,24.3748,0.144874692049,47.8029995685,0.0944753,-18.4008773151,0.995567,-0.377796463791,85.9671467117,68.6948,-3.90061,0.214647757882,3.89421
3.8309,66.8428660606,0.262012068594,3.83171519681,0.877481280214,23.7255459368,3.8339737487,-13.9068719851,182,24.5338308998,28.3271020914,44.0991767793,24.3748,0.178739203902,37.0621343968,0.135899,-23.0191167795,0.992308,-0.41203255781,108.34401047,68.6952,-3.82875,0.242787184434,3.83326
3.76099,20.8586341672,-0.352603137283,3.7651234538,-0.227641298822,13.9656848927,3.7673499586,-30.4873531383,183,4.60045452552,-12.4395699592,-23.0936159846,24.3033,0.149305271606,-16.1232739595,0.103389,-37.6562087341,0.992202,-0.502303571342,-8.05448850137,68.7398,-3.78628,0.0472878210767,3.76343
3.72136,-11.1905223327,-0.352810950996,3.72431938529,-0.215529465554,4.91129352117,3.72626987563,-30.017385908,184,4.47451136425,-12.6299680124,-23.1896961405,24.291,0.145423834091,-22.3644507136,0.0952471,-36.9714790649,0.994616,-0.473757068511,-9.12871143028,68.8632,-3.77775,0.0451183044645,3.72418
3.73489,25.606358331,0.148360074927,3.72696741515,0.632870946637,17.3857882116,3.72861397602,-26.6772968519,185,20.2190233863,19.6778639606,32.2453420353,24.3215,0.178279477669,-9.23861751453,0.159602,-12.1532002566,0.970573,-0.278825774255,81.9848091545,68.9089,-3.79534,0.19152817732,3.73798
3.81928,74.5700933552,0.285984558588,3.84055603598,0.651411177192,21.2095562823,3.84198370913,1.65726021227,186,19.0908822198,29.4989426044,46.2888349785,24.4259,0.273913234226,39.9138565929,0.249926,-2.87662857465,0.995848,-0.160327220277,84.8159804454,69.2105,-3.82149,0.187811631195,3.82147
3.86119,76.8074806623,0.348669264546,3.86480088772,0.791240346094,18.0255449881,3.86697949542,8.04038651634,187,24.2529049112,33.0408533724,53.2608005826,24.4455,0.220539125003,50.7033090948,0.179442,-18.2876446628,0.982923,-0.353875283129,98.2120788559,69.2093,-3.92881,0.240282715698,3.86511
3.89872,107.288715958,0.354345550782,3.90541973653,0.816745550224,37.2639068404,3.90782994234,-31.7035660447,188,17.9140907075,33.481149649,52.8840296137,24.3964,0.181515456948,47.0185768098,0.123008,-4.96567362338,0.985963,-0.230458377061,101.803807316,69.3932,-3.95924,0.17393257093,3.9015
3.8806,98.6529077561,0.368409077364,3.88287286454,0.814846611986,36.7996884554,3.88574468632,-26.0032801862,189,28.6309609613,33.8813658402,55.2604182092,24.4565,0.177563027943,44.6640328967,0.120974,-18.8363578462,0.985325,-0.357900172144,103.034102596,69.6144,-3.90269,0.277296999878,3.88377
3.89079,93.4662756233,0.38636315724,3.8913119137,0.687073332649,25.2400402431,3.89340492551,6.93946587672,190,17.553535011,35.2455437573,56.5473739475,24.4483,0.176343429926,55.3602651422,0.129418,-25.5001278134,0.980014,-0.443439173228,89.5559742032,69.659,-3.93293,0.17145376719,3.89281
3.83774,70.3026929939,0.274646256325,3.8410688314,0.771451050344,21.7103440861,3.84360281059,3.27237224578,191,21.6833614786,28.982158442,45.3010710285,24.4298,0.179047947966,36.5399707244,0.126522,-24.5759106576,0.998258,-0.432511811456,95.9790074886,69.9661,-3.85523,0.215275652424,3.8409
3.84015,80.1950151235,0.334452615717,3.83993372005,0.682502477268,18.8657913655,3.84253612078,13.9029911191,192,17.8533175138,32.4256161684,51.4217229271,24.4585,0.168599838194,41.6072360191,0.119562,2.75572541622,0.984749,-0.140064264594,87.871824092,70.1796,-3.92039,0.175896248037,3.84301
3.86503,82.7821182206,0.250355887715,3.86673177641,0.67973505234,20.6544294264,3.86935580697,5.67843351167,193,22.1883990172,27.3843248689,42.6178536157,24.4574,0.180371651315,51.6945938951,0.142738,-25.2494849554,0.999329,-0.443476123426,86.8063847217,70.2941,-3.95382,0.220438145575,3.86728
3.89554,68.1607958675,0.304629754273,3.90101463739,0.817197387361,17.7690380948,3.90377709521,7.73543133999,194,22.1629573609,30.6834154723,48.3282930535,24.5968,0.179324707898,39.8517082265,0.1381,-21.2928684498,0.995615,-0.356421189743,100.788262188,70.6,-3.96056,0.217574795737,3.89818
3.91315,61.417896679,-0.354395491162,3.91562712702,-0.137283169204,34.8855625136,3.91847615554,-30.616374028,195,5.20625717954,-11.954041229,-22.8297919574,24.5343,0.174862485195,4.99900458654,0.136226,-33.0117940965,0.990067,-0.498768963035,1.43544049604,70.7714,-4.0191,0.0540999815187,3.91602
3.97913,2.41123205167,-0.349356122366,3.98268309777,-0.127296804494,7.48816661947,3.98452420347,-28.5158259095,196,4.91140222097,-11.9594907642,-22.5874454126,24.6003,0.161295819905,-21.5659406752,0.114439,-32.1347711906,0.987613,-0.476814647548,-2.52217783261,70.9381,-4.12625,0.0519829321255,3.98101
4.09521,3.66707602041,-0.354143962281,4.09441818895,-0.18203675211,8.07949099225,4.09574791578,-28.8284360771,197,4.73103930026,-12.4286994932,-23.026760182,24.672,0.188309534251,-20.7555235847,0.143032,-34.8782221411,0.990382,-0.489237428692,-6.09730879341,71.2222,-4.26527,0.0490959444012,4.09743
4.18621,0.478543178358,-0.355116910174,4.18630150548,-0.140948415209,7.77185516677,4.18732771311,-34.0160714472,198,5.54845512826,-12.2399973501,-22.9447840105,24.6964,0.177301431744,-21.6393070993,0.149104,-36.842117372,0.993905,-0.52536844626,-2.786478784,71.3521,-4.36193,0.0576520805816,4.18736
4.23477,-3.88461541605,-0.361677206606,4.24155047059,-0.241134688363,6.82685056,4.24270844176,-31.8447925757,199,4.33753429365,-12.8302485513,-23.7360517685,24.7693,0.200884858061,-22.6024716451,0.159894,-33.6531792327,0.991552,-0.469942242444,-12.8222705447,71.6834,-4.3289,0.0440787954993,4.23711
4.22899,-17.2512274544,-0.363309442922,4.23179209618,-0.248611505171,3.61367428015,4.23328385405,-30.2927719991,200,4.2039662008,-12.6250088347,-23.683492619,24.7989,0.177255602662,-24.8394613573,0.145637,-34.4231600188,0.99636,-0.478608768095,-11.6455846217,71.8785,-4.33539,0.0420250188452,4.23118
4.25273,-6.78705539539,-0.405549059831,4.25372591202,0.0531272930474,6.92374483211,4.25525003446,-35.0700843935,201,7.95252791431,-13.7352363576,-26.5838580896,24.8429,0.167481927078,-26.6969434952,0.134497,-37.791578421,0.987964,-0.536507447447,24.8645795556,72.0178,-4.36694,0.0775891001209,4.25436
4.27485,-2.51517841847,-0.409336099597,4.27525084964,-0.130899768194,7.7127683257,4.2767061041,-31.3141372344,202,5.68544710612,-14.8169716044,-27.6455311437,24.9017,0.174234063091,-24.5295453558,0.136589,-37.1645193072,0.994778,-0.519225857615,5.27307284057,72.1245,-4.40708,0.0559425765529,4.27647
4.35096,-15.3130198383,-0.409825893572,4.35337900084,-0.151105845955,4.808668887,4.35451952293,-31.7826897355,203,5.46217600767,-14.8188522844,-27.7426000335,24.9517,0.170696424291,-25.5784425781,0.129348,-39.3577105567,0.993501,-0.529042516433,1.51429990425,72.3596,-4.51957,0.0599188696705,4.35227
4.42546,-2.51186794082,-0.398476637422,4.42893116251,-0.071886851038,8.15167274607,4.43002815106,-37.4959178184,204,7.95386444395,-13.6620182402,-26.1837428267,24.9488,0.180736130231,-27.1558989405,0.141654,-34.9384273447,0.998819,-0.499338692176,11.4295062071,72.4961,-4.57013,0.0783381150479,4.42676
4.45494,-17.3572529086,-0.397333433106,4.45594407112,-0.0878428622634,4.89501378151,4.45707572804,-31.1566502923,205,7.6691216691,-13.8800179866,-26.2975884126,24.9473,0.173089073526,-25.8896901905,0.147912,-39.0420867436,0.996798,-0.527239744912,9.92560982767,72.8096,-4.58619,0.0778663502008,4.45614
4.4877,-1.94120365607,-0.401240028214,4.48929542574,-0.148814261713,9.5901426768,4.49056073694,-30.6183913942,206,5.65067448939,-14.2407922751,-26.877917062,24.9751,0.172596824574,-22.0784398852,0.147371,-37.530012999,0.998271,-0.519434405717,-5.56543690875,73.1736,-4.62482,0.0637310729387,4.49007
4.53386,13.8751261512,-0.407146252093,4.53961080047,-0.142189632854,11.8015035412,4.54084454078,-33.2666518267,207,5.20518464587,-14.3527089368,-27.2649213782,24.9928,0.202176835462,-24.6925970913,0.180117,-36.651710571,0.994265,-0.515076192549,3.64250303008,73.4665,-4.65992,0.0569983551453,4.5357
4.53568,-0.932111138044,-0.40469393173,4.54023456809,-0.0252975739845,9.2955913561,4.54213956957,-34.4242624804,208,6.66309974732,-14.406304064,-27.0787197633,24.9849,0.172194884362,-23.9672634842,0.153845,-35.8256407115,0.99998,-0.50498041661,16.1917912381,73.5994,-4.62678,0.0676589893363,4.53812
4.52498,1.43297436612,-0.385629496952,4.52843205137,-0.176250210054,8.17880141724,4.52989505111,-33.9189248489,209,4.9045451739,-13.1242795556,-25.1575316567,25.0325,0.169515819224,-21.3820575399,0.152031,-38.9197070218,0.997405,-0.525020241232,0.44464006657,73.6589,-4.58892,0.0464423048945,4.52628
4.46563,-0.636480030231,-0.373566252484,4.46740000597,-0.198025414255,7.42217014792,4.46887967546,-30.3910358903,210,4.8698347985,-12.3848073509,-23.9860445108,25.0644,0.178583000078,-23.6789767091,0.160281,-36.5721341976,0.993513,-0.491599216291,-1.75449655138,73.8548,-4.47988,0.0434077960149,4.46737
4.38206,-19.1407328475,-0.408056482711,4.38366620784,-0.126873478835,5.66133384159,4.38525186125,-38.7095654636,211,6.49570700481,-14.3389771107,-27.1913847265,25.1351,0.165241368946,-24.5848925818,0.145249,-37.1271854929,0.997038,-0.528309384254,6.07042207738,73.9959,-4.39548,0.0640567385596,4.38417
4.33731,3.10215518251,-0.408443300581,4.3361779664,-0.21716899287,9.17837261548,4.33801421446,-31.6144474308,212,6.14175653054,-14.4218338016,-27.3404696025,25.1745,0.174346873358,-23.0813133634,0.148206,-37.4170629471,0.997826,-0.509475740169,-4.90740214962,74.2463,-4.3711,0.0649136073517,4.33981
4.31551,-14.6406708592,-0.399473103045,4.3166525472,-0.10453829914,5.3395688459,4.31866819881,-35.9737264788,213,8.24404671324,-14.4066948759,-26.9948941029,25.0387,0.185468588318,-27.4868566274,0.162052,-39.5012265037,0.98408,-0.54074771719,-1.00426116721,74.4739,-4.36924,0.0936123600797,4.31815
4.30786,26.6959789755,0.0599093630028,4.30834863509,0.550238091249,17.7129154075,4.31011616563,-40.4690315346,214,23.5123297494,14.7264197653,25.3737794545,25.1122,0.172723871265,-21.9396027578,0.151882,-44.7108446083,0.965556,-0.619494916162,75.7187004999,74.7668,-4.35133,0.227257474424,4.31104
4.25539,104.582335472,0.0355630833878,4.25852728072,0.803548035535,45.4034490363,4.2589626842,-38.7640535055,215,39.4415075307,12.683258351,22.3237475155,25.1039,0.169660350744,5.51509720711,0.131402,-39.7490450889,1.0,-0.590131929897,99.5746455196,74.9049,-4.29544,0.383985891033,4.25577
4.2007,92.9976289003,0.0806301839942,4.20024843846,0.85086259244,36.2751935458,4.20061662338,-20.0899876749,216,39.618358836,15.3055695915,26.9268679328,25.1074,0.179912421455,42.7940696326,0.151619,-36.6015583704,1.0,-0.532283024176,106.779731533,75.3098,-4.23646,0.386142144561,4.20179
4.15794,56.5778295002,0.0647808495088,4.17177059415,0.909080709802,21.4642409461,4.17215554683,-29.3521001498,217,40.8637257838,14.3357943275,24.9228559115,25.1101,0.20186820363,-5.81371583531,0.179424,-40.3235499725,1.0,-0.577914937593,111.423813802,75.7345,-4.22279,0.393002518589,4.15874
4.18036,87.8199135233,0.270489619548,4.18395396652,0.880285317493,38.0731843787,4.18433288703,-23.3967592014,218,37.3561980863,27.5233117669,46.2016186884,25.0624,0.186287569987,22.4437371519,0.1415,-29.9243496642,0.997207,-0.443809118052,107.208751801,75.9967,-4.22589,0.366366527035,4.18155
4.17735,102.389123588,0.202582063892,4.16718228,0.833315249146,27.045488422,4.16774846914,11.8485550125,219,38.6886714045,22.853447548,39.5195691859,25.0548,0.178436326255,52.5456618858,0.131602,-39.9088865373,0.99761,-0.538516810712,104.694025174,76.2844,-4.2141,0.377271403155,4.17899
4.14607,88.2641396514,0.333104522334,4.15077692519,0.943410252084,30.9888542517,4.15141225299,1.51729472226,220,31.8678153856,30.9335097045,52.7043389723,25.0805,0.179713388499,46.1942100897,0.140653,-29.4314862018,0.985982,-0.461840264096,113.91751608,76.5361,-4.18757,0.310301068136,4.14688
4.12654,111.027012366,0.0579981006316,4.12698499506,0.9357288196,39.6013232129,4.1273614843,-6.24828248754,221,41.1607937244,13.9197000398,24.634903623,25.1129,0.161876270742,38.213675981,0.125716,-35.9710020785,0.999727,-0.549620380375,114.45481618,76.8404,-4.19405,0.400377690929,4.12752
4.11009,80.0473626495,0.282635149633,4.11817017778,0.652046152011,29.8821156024,4.11857352181,-19.8830656603,222,24.6076911962,29.1329447423,46.657826843,25.1135,0.170976050058,32.3843648386,0.139615,-18.8597946205,0.997888,-0.374805477563,85.3763004264,77.0328,-4.16552,0.243084276471,4.11135
4.07962,104.243548309,0.0652838003896,4.08422990067,0.899605525085,35.9261850611,4.0846291261,-31.2859151525,223,39.3838974413,14.212350368,25.4112479221,25.1882,0.167818579255,1.95306908565,0.137939,-35.0127089331,0.999386,-0.527234258611,109.595352571,77.2105,-4.13521,0.384155040864,4.08026
4.0928,78.0927571473,0.253712402173,4.09203539923,0.693438309899,17.126228263,4.09260886233,11.896772626,224,23.203349258,27.4845511832,43.3954893891,25.1862,0.191248973676,49.4107349672,0.171027,-19.5105207403,0.99713,-0.349227033736,88.7134790479,77.5643,-4.14592,0.227441562958,4.09509
4.08285,83.8329887485,0.281774511259,4.08608830209,0.729689741135,19.3541296601,4.08697453082,13.3863926263,225,25.697432071,29.1228149637,46.5474357574,25.2115,0.222120310087,58.2166752241,0.201544,-12.3717156564,0.990677,-0.301283618363,93.7533270599,77.9242,-4.13368,0.253532930541,4.08472
4.03973,74.8472146073,0.269371275912,4.04659441827,0.769287992243,20.383963772,4.04721406944,8.07151037886,226,19.2251390568,28.471381931,44.8162174306,25.2409,0.175695212237,45.0437017515,0.134969,0.582656364622,0.997685,-0.174415569305,95.9647757821,78.2634,-4.08386,0.18938908513,4.04037
4.01774,85.3491445677,0.255616607089,4.02005630689,0.719410131479,26.1581445008,4.02047962102,-11.5364305289,227,27.0157441756,27.5408931483,43.9886206364,25.2414,0.16633498881,46.5283026653,0.122731,-35.962581215,0.988307,-0.508925627993,92.3611873387,78.6185,-4.05588,0.266099829861,4.0182
3.96458,105.139624527,0.264345358941,3.96809852806,0.683223735076,34.0407252051,3.96843757715,-16.4636262075,228,21.4687688967,27.9804889512,44.6521569455,25.2594,0.161373524742,43.0287289,0.133989,-2.74495650157,0.996628,-0.223212534198,88.552837935,78.7657,-3.97561,0.209142610304,3.9649
3.89727,76.9910760974,0.223330890181,3.89921170871,0.753640201979,14.5691385036,3.89953996539,18.019855232,229,19.3153654968,25.9413476696,40.2500844555,25.299,0.161716956508,51.0213461955,0.123137,-9.08818329361,0.993504,-0.271579509079,94.2593649829,78.9737,-3.91581,0.190187566507,3.89811
3.88565,85.8328093696,0.256639029466,3.88090030409,0.719187314032,19.9057832966,3.88120334746,24.278411903,230,22.7794135605,27.5414566955,44.0655001022,25.3099,0.186599719299,47.6858824807,0.14878,-23.3301585475,0.982055,-0.397692484472,92.74936697,79.3186,-3.91696,0.223181440186,3.88618
3.85389,61.1239342375,0.262759388981,3.85821915305,0.696489357094,17.9249795179,3.85841568505,13.5121350842,231,20.7590701052,28.0514141906,44.5116263818,25.3362,0.160132740648,37.8765896617,0.122829,-29.741504751,0.997438,-0.468132574031,89.4679632709,79.3723,-3.90175,0.205577134597,3.85427
3.86388,78.6918098006,0.284845017768,3.8617622686,0.714571008575,21.0004007899,3.86196036451,10.1724735876,232,17.3324819599,29.556835597,46.3217448555,25.3668,0.183976613819,43.5636506782,0.1286,-5.47310029728,0.985904,-0.231193616614,90.5445650189,79.8421,-3.92014,0.171803726269,3.86445
3.85015,77.8135978252,0.29865477397,3.85065621856,0.757827816854,18.1170680704,3.8508979112,15.690075455,233,20.7240679433,30.4600038745,47.8796824328,25.4041,0.162577563095,46.9802224166,0.112041,-6.66330245684,0.995913,-0.244865408246,95.2774008575,80.1549,-3.902,0.203860834233,3.85059
3.81954,82.5687960708,0.298101733035,3.82129134461,0.721038740557,27.260437572,3.82162202039,-23.7558049763,234,18.9243204858,30.1992415347,47.4517642466,25.4887,0.151833035569,43.1337106488,0.108207,-13.0319632484,0.991245,-0.280376628548,91.3718170849,80.3677,-3.86059,0.183404836323,3.8201
3.80358,71.4545457934,0.294529765704,3.80594917538,0.865416521661,33.8050183305,3.80642351548,-26.6718717364,235,34.4315368807,29.0944922084,48.2273730015,25.5158,0.150443576165,33.4293697014,0.108986,-29.7969193612,0.984911,-0.490981552978,106.219550774,80.5556,-3.85471,0.337951577302,3.80439
3.75865,60.5734828652,0.361877963366,3.76371850032,0.833505116234,16.4518319234,3.76401309416,8.08851189308,236,26.9777894924,33.5962182768,54.6146968785,25.4896,0.152357702724,38.9133172264,0.117837,-24.1039070408,0.992397,-0.378340141994,102.458638314,80.781,-3.79843,0.262770992827,3.75907
3.7242,98.1738536377,0.3360070848,3.72653176407,0.891710049739,26.2563328707,3.72687970349,11.8140271683,237,25.0150065766,32.5140207123,51.7946112468,25.5028,0.145377336254,59.565493616,0.108544,-12.8259874469,0.990975,-0.294128187847,108.722465214,80.9402,-3.76739,0.246359666159,3.72514
3.68571,87.4772533758,0.313948705541,3.69105032927,0.791129074525,19.8962249422,3.69152268947,13.0355777173,238,20.4445059209,30.8784074268,49.6873536579,25.5682,0.160955200414,43.8151359155,0.118179,-6.61426920237,0.994367,-0.207761094042,97.5646626668,81.0218,-3.72534,0.201740954085,3.68654
3.68834,81.8934971359,0.278598336291,3.68508011311,0.756100121982,18.5573797915,3.68567726199,30.1523271137,239,20.8099164394,28.7209482051,46.300860403,25.6469,0.147554614117,53.013523695,0.102853,0.895623788119,0.991397,-0.185978274841,97.132339081,81.102,-3.71577,0.202795560084,3.68911
3.66203,69.5285339471,0.292450684471,3.66109292984,0.796609300707,18.3920849073,3.66158616178,10.5964172179,240,22.8138825508,29.6309172431,47.4796919025,25.6787,0.141182784633,40.7661068447,0.0983909,-8.17854488936,0.993512,-0.259692747543,98.7297678978,81.2996,-3.69074,0.222126229913,3.66277
3.61965,73.7654669399,0.362960486717,3.62619349846,0.77815905765,22.2193148233,3.62660845496,-12.2397419085,241,22.221644478,33.9282297267,54.3341676018,25.9817,0.145967603601,40.1886887673,0.10173,-14.524454188,0.988049,-0.313668790576,98.0884453959,81.424,-3.65856,0.216823397804,3.61999
3.62147,66.8359956126,0.270112453573,3.62455665992,0.755209764471,18.866516919,3.62506643416,-0.273498078141,242,20.1350805862,28.8310841283,44.9356041106,25.9648,0.155741550765,40.8746928729,0.10726,-10.0300196782,0.990294,-0.267809652667,95.2157982032,81.6809,-3.65996,0.196089377067,3.62211
3.58933,85.7075392964,0.292376753276,3.59140872121,0.693591545524,17.018472707,3.59172671708,20.1815063806,243,20.9795184816,29.7094160953,47.6384147537,26.0569,0.137469410176,48.5225214916,0.0908249,-26.8789341956,0.994532,-0.456586580414,88.0238815542,81.9858,-3.62815,0.207676715314,3.58977
3.53421,75.1361954655,0.262933632266,3.54055989188,0.701501845135,25.3126203688,3.54095275211,-22.6926018445,244,21.4922569095,27.943761417,44.5396442127,26.0642,0.150320622692,36.1701332543,0.107775,-16.6344713251,0.996478,-0.343659796641,88.8661790668,82.1345,-3.57174,0.212228009974,3.53507
3.50682,69.0366240422,0.241183817676,3.51012718085,0.65220773676,25.0498785318,3.51084618971,-22.7539579664,245,19.8411298858,26.9075984269,42.0776204044,26.1036,0.139328571695,35.3321413035,0.0924147,-22.2960617856,0.994179,-0.397830593231,84.0774603082,82.1228,-3.53933,0.195104100763,3.50845
3.46694,77.2323420772,0.297489322244,3.47221516054,0.733668711215,21.2537709723,3.47318766862,19.3324635137,246,22.0794230883,29.9694922582,47.8425422484,26.0837,0.140394147753,40.9987295701,0.0940388,-23.7431356435,0.984529,-0.412643554807,92.5155139876,82.3054,-3.48932,0.217243065499,3.4682
3.4307,70.1123660323,0.234563168531,3.43226121564,0.747859110141,19.5230979363,3.43351888435,2.00756847387,247,19.8321775424,26.3555348895,41.2862224734,26.0659,0.134285483576,48.8670404744,0.0885693,-23.3919675212,0.983468,-0.392642897651,94.2281619499,82.5561,-3.44948,0.197478129155,3.43226
3.38039,68.5034331629,0.255095002598,3.38289203925,0.644997795963,18.5111443674,3.38374774379,12.4618344962,248,19.3073242044,27.6964757679,43.3324295733,26.214,0.13798467212,46.2428612583,0.0944519,-4.33108842074,0.989922,-0.217316958249,82.9604902881,82.6343,-3.40728,0.192876904878,3.38155
3.58036,77.418848294,0.274044453415,3.58272609295,0.711389360905,21.0143164543,3.58353634523,11.1046822467,249,21.2878653824,28.8314091365,45.1537728136,26.2745,0.30622685122,46.5056008809,0.380262,-7.134140327,0.988284,-0.250839413059,90.7425418667,82.5766,-3.60782,0.208581963034,3.58231
3.65731,59.486015112,0.253154763758,3.65307778312,0.775626193135,15.9861741915,3.65380430195,12.0997881604,250,21.3720176664,27.5208771859,43.3381907743,26.2942,0.27046775797,39.807947838,0.263978,-18.6587930107,0.986374,-0.350936345042,98.7944662873,82.7318,-3.71417,0.211170353998,3.6593
3.62358,67.6095181358,0.28120052727,3.63233237609,0.66818522719,21.5757594877,3.63265082397,-7.4772235819,251,17.5991652526,29.2780788818,45.8412231915,26.294,0.228884159566,32.0454056121,0.20209,0.242598589844,0.984046,-0.14689024844,85.2733227223,82.8047,-3.67482,0.173628559045,3.62396
3.71631,92.382350994,0.32662227913,3.72303278714,0.816920999898,29.1665250001,3.72399152147,-12.1923037263,252,29.5144287902,31.3433685266,51.1084708072,26.4084,0.682570682004,46.9008552535,2.36017,-19.2116598701,0.992817,-0.314886484034,102.873409547,83.4637,-3.7695,0.28517133227,3.75128
4.11228,38.0574202406,-0.215733337747,4.12455587641,0.209375620047,24.1655946902,4.12527516688,-40.8197833616,253,16.6791739821,-1.28000225051,-5.65431882265,26.2485,0.67639121153,-7.16356121472,1.67428,-34.0515455894,0.969407,-0.476029046993,34.3913736342,83.9589,-4.28031,0.156511252222,4.12965
4.18199,56.8635455071,-0.0358266690714,4.21411111005,0.391230410385,23.7324301032,4.21457908055,-25.7643859522,254,21.4015968452,11.2178055162,14.0340049923,26.293,0.406868583413,8.98772647234,0.596659,-41.5520194394,0.977526,-0.561332891012,58.7800855153,83.976,-4.33185,0.204604384362,4.1827
4.29768,74.3915569386,-0.0243201285902,4.31312278629,0.692655191049,32.1668748305,4.31334411829,-34.9459705941,255,25.9768618591,11.1664186875,14.366008585,26.3305,0.380046660783,13.9362082628,0.55653,-42.9259184938,0.982032,-0.574044280295,87.872327501,84.2606,-4.46376,0.248306718069,4.29837
4.37162,116.475483163,0.0351757851053,4.37573447326,0.876477735423,42.9955997412,4.37603712991,-20.1468663966,256,37.4106749651,12.2849333323,22.244289994,26.4074,0.358208846194,55.2344755616,0.506595,-32.0883132553,0.988315,-0.479588989873,107.358928782,84.525,-4.51096,0.364226044254,4.37205
4.47179,87.0025287174,0.111592560969,4.4748534205,0.860853992348,38.5114438605,4.47504196157,-37.5470166793,257,37.5579262268,17.108599073,30.115660869,26.5135,0.334562417315,28.7874364848,0.46297,-37.5698035026,0.990841,-0.5266107775,105.130928402,84.8471,-4.6097,0.365140113054,4.47228
4.67388,64.1197117008,0.0141775823005,4.67080905155,0.921963238192,31.6024635108,4.67123684604,-36.0117152277,258,40.3380194101,11.3884882888,20.1225935068,26.531,0.401040670237,4.50918156686,0.666656,-40.3105387166,0.993542,-0.582397416515,111.4430819,85.3066,-4.89197,0.394503386868,4.67508
4.76931,55.7809008951,0.119501669209,4.78227007861,0.873335376619,30.026401056,4.78264918085,-23.1679883369,259,38.1459512686,17.9714057087,30.9752555322,26.5395,0.382407461395,8.79763225089,0.656391,-29.3661220343,0.994274,-0.467414609157,108.870771992,85.5691,-4.95269,0.369898024034,4.76982
5.03207,62.7972374301,0.0156436026313,4.99373352293,0.897327558721,30.2217894965,4.99393632977,-28.546966493,260,37.1832648568,11.3301424083,20.2045072685,26.5445,0.530948772141,15.8890922131,1.66921,-33.3448806578,0.997849,-0.515141065975,111.293525304,85.8401,-5.35523,0.361229109919,5.03288
5.28286,46.2054468841,0.0316900818723,5.2246324018,0.869340350131,22.8105581518,5.22482605972,-28.7335942248,261,36.9293451649,12.1631287109,21.6387897157,26.548,0.598066672937,10.3663100115,1.98747,-43.7396625965,0.998245,-0.585243292347,107.785358892,86.2965,-5.5778,0.355232215061,5.28336
5.39429,97.0671233717,0.0503276300719,5.39024781531,0.906270456362,41.2846672172,5.39042281229,-19.8691812744,262,38.5255229216,13.6805157841,23.8954406157,26.5054,0.490798598219,24.9436619798,1.16589,-37.7004079672,0.997483,-0.54976694981,109.962242375,86.6818,-5.65456,0.373671854611,5.39451
5.54538,90.1255070142,0.0862783982893,5.5118830417,0.892998592525,34.0851722338,5.5119705265,-11.3246480835,263,37.5615817126,15.3399756127,27.0546507296,26.5035,0.54337234369,40.799513428,1.36894,-34.9388075046,0.99794,-0.527116443339,108.634677069,86.9201,-5.65314,0.362405439105,5.54557
5.48358,110.762543838,0.129054004209,5.5003015896,0.917979992199,44.1522245606,5.50043973894,-38.8169919795,264,39.1198112083,18.1914015239,31.679652428,26.5798,0.506899475754,25.7649670212,1.09281,-35.4023858513,0.997464,-0.526768898186,111.691143624,87.1204,-5.63178,0.379061056527,5.48381
5.49343,80.6608987453,0.108832851501,5.48985558693,0.916514117595,32.9997496979,5.4899477729,-14.2924264789,265,41.6761351517,16.7633681256,29.5552415175,26.5793,0.410852418337,27.9069380078,0.776002,-34.6091333225,0.997601,-0.533469003437,111.688033279,87.4546,-5.65943,0.404796062481,5.49376
