StdEsReturn,MinEsReturn,MaxReturn,AverageY,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch,MinReturn,AverageAbsQ,PolicyRegParamNorm,AverageQLoss,AverageAbsQYDiff,AverageQ,Iteration,StdReturn,AverageAbsY,AverageAction,QFunRegParamNorm,AverageDiscountedReturn,MaxEsReturn
221.01741629,-8.49174631409,24.082381305,23.7478212017,-23.9377,14.6032117711,186.412820841,2346,10.9631242763,23.7572,179.434,1.50119,0.614997018839,23.747,2346,2.64129999984,23.7520328,0.998852,170.524,10.8571223168,743.75795791
356.943873418,14.295595742,3865.88291902,23.8650026829,-24.065,2576.92364785,326.691633099,2347,590.543928845,23.8736,179.516,1.67723,0.632156060598,23.8633,2347,1139.07653582,23.8703437923,0.998525,170.569,221.405884421,1041.79064173
289.277124792,-4.62699412255,2640.20980283,23.9180057144,-24.1027,1383.09864846,426.451068501,2348,400.655697292,23.9255,179.559,1.73336,0.632751015323,23.9171,2348,618.412664734,23.9230299667,0.998585,170.565,248.164038216,869.285295923
339.249218978,3.52659645458,3242.82336302,23.8497452698,-24.0343,1828.64158237,429.572230688,2349,588.236833857,23.8549,179.603,1.84466,0.63460132667,23.8472,2349,764.063607025,23.8533735505,0.998498,170.62,219.824114516,1018.01069669
221.258983521,-6.16969310903,3295.82148153,23.8477456365,-24.0207,1654.37687275,212.517557045,2350,436.157249585,23.8546,179.632,1.53101,0.608884161473,23.8466,2350,816.347629987,23.852662674,0.998563,170.659,212.080114598,574.303172037
283.570156753,-9.49250812441,3402.963074,23.8505985402,-24.0334,808.021711437,199.104218504,2351,11.5049673641,23.8588,179.658,1.9676,0.6369088298,23.8504,2351,1208.40689096,23.8546329668,0.998567,170.732,80.2916739507,838.523119656
220.748401098,-7.99242269447,3354.72347446,23.805937231,-23.9971,69.0168265002,162.44389011,2352,15.5418236476,23.8109,179.695,1.57738,0.611111410603,23.8041,2352,353.709226467,23.8097104984,0.999261,170.761,19.635898527,554.451391248
203.603152004,-9.51516141598,3529.3919564,23.849991416,-24.0271,1197.92388122,171.107680736,2353,13.4728428464,23.858,179.738,1.61338,0.623775728257,23.8489,2353,1209.93582933,23.854369106,0.998607,170.789,136.759815209,578.72078127
192.085659435,-6.53477040402,2045.51503562,23.7338086356,-23.9142,60.978667913,103.544831185,2354,23.3349402907,23.7446,179.724,1.64929,0.624403917887,23.734,2354,205.221286951,23.7417832146,0.999022,170.852,28.9731857091,690.424582669
221.709712178,9.45611598695,3053.3678452,23.8223563426,-24.0138,243.789156708,267.646057334,2355,17.6055501412,23.8315,179.777,1.69911,0.620674525943,23.8219,2355,670.412628876,23.8288216658,0.998584,170.887,48.4147765159,541.644176457
381.571759618,-1.90593420494,3595.97861471,23.8969995572,-24.0948,1834.2908155,277.574145386,2356,26.8409378306,23.9058,179.829,1.67245,0.629419827701,23.8953,2356,945.052402786,23.9039198338,0.998472,170.916,210.907447635,935.657995728
396.048929419,7.65470683329,3403.53642791,23.8694565674,-24.0604,575.162113443,364.064589494,2357,16.009603449,23.8789,179.856,1.82,0.624998198359,23.8697,2357,1127.47372501,23.8748740805,0.997914,170.955,64.9613288873,1095.60590124
165.779267038,11.3908866148,1473.92054801,23.8431950081,-24.0369,873.693470328,219.281741225,2358,251.714286119,23.8525,179.917,1.76259,0.636711411214,23.8419,2358,352.886305057,23.8508223648,0.998853,171.018,248.46684963,503.044971342
230.214578118,-2.01089637346,3888.56288883,23.861405002,-24.0656,1778.34627945,246.258200934,2359,223.061307033,23.8729,179.986,1.72598,0.640230916502,23.8624,2359,1192.0419352,23.868831088,0.998585,171.057,253.838550871,641.040383218
265.975769146,27.9974521202,3822.4833343,23.8657083432,-24.0702,1591.74811713,455.659245861,2360,665.754842657,23.8736,179.993,1.88498,0.649179241487,23.8634,2360,798.928916909,23.8718971324,0.998872,171.09,268.071207072,762.813899111
428.007549188,5.66813718147,3345.92134118,23.9474055932,-24.1523,1438.12914572,474.007082003,2361,335.51498386,23.9568,180.044,1.83728,0.636824385019,23.9465,2361,845.29984596,23.9535587063,0.998334,171.125,224.681337401,1240.9489614
244.074829957,-2.46160971882,1559.61936731,23.912648612,-24.1164,1035.39579846,332.096162651,2362,344.409587023,23.924,180.02,1.72972,0.645504067593,23.9114,2362,326.696919191,23.9205815197,0.998832,171.127,279.029145928,718.171722051
125.988948768,179.939453963,1625.64880549,24.0703583543,-24.2803,754.686282778,368.402380026,2363,233.721490079,24.0797,180.054,1.53758,0.642587671458,24.0677,2363,360.373507006,24.0773287449,0.999074,171.163,221.475797021,577.734469897
206.644368052,318.892738249,3659.61014682,24.0588145232,-24.2649,2054.25612291,615.618406932,2364,472.747643488,24.066,180.079,1.42762,0.610253741586,24.0569,2364,1203.76093553,24.0643376506,0.998378,171.176,259.202425484,897.111035227
229.36583561,5.25442169135,1665.2312486,24.064806526,-24.2667,815.042548651,300.781312264,2365,175.356229091,24.0782,180.107,1.66285,0.634456455116,24.066,2365,323.558318202,24.0731037246,0.99884,171.214,250.328259285,676.642095733
189.933081388,-5.62195303586,3486.04054062,24.1095787762,-24.301,1334.36470495,269.697245631,2366,279.68794574,24.1187,180.153,1.81083,0.649283437844,24.1086,2366,964.144044452,24.1155169198,0.998859,171.244,243.889871241,568.737266362
209.538124583,-7.89424726007,3195.89680795,24.1044511046,-24.2959,1222.35096044,283.498094424,2367,276.000683379,24.1141,180.173,1.64223,0.635414559851,24.1028,2367,767.428830447,24.1119552514,0.99897,171.297,203.237990147,645.914837492
217.990379148,-9.90796052869,3822.45865852,24.0683772376,-24.2619,1769.26610777,264.39364539,2368,563.675864752,24.0808,180.213,1.92631,0.649003544011,24.0686,2368,1110.18493435,24.0763422301,0.998171,171.337,273.478663659,587.146801061
214.954669769,8.51402877024,3786.00525965,24.1297756374,-24.3282,1732.18377837,347.240954127,2369,303.68300864,24.1389,180.251,1.94777,0.655179010487,24.1289,2369,1302.06695694,24.1365429502,0.99852,171.365,253.66850539,660.205388835
224.025656111,-5.61051907825,3341.53416709,24.1064730858,-24.2941,1759.82731248,334.39717108,2370,335.688625991,24.1143,180.304,1.6686,0.635258464456,24.1041,2370,1118.93249863,24.1115230418,0.998463,171.393,229.198385416,687.431789316
314.268546347,319.827955774,3280.49120211,24.0967809576,-24.2851,952.464966504,537.467928328,2371,266.446367853,24.1031,180.297,1.81017,0.63963389162,24.0955,2371,979.241540921,24.1023441127,0.998861,171.429,192.996040625,1156.33600181
219.755265533,8.94175158404,3570.26362266,24.1043130941,-24.3026,1770.0041706,386.961225431,2372,373.376368753,24.1122,180.329,1.89656,0.655094778888,24.1023,2372,991.671302953,24.1097735164,0.998653,171.497,246.080876806,632.584647405
258.778300186,-10.1485214286,3329.20906682,24.1138336327,-24.3146,2289.82872715,325.846045481,2373,849.534167486,24.1219,180.367,1.64717,0.641378562774,24.1124,2373,839.343878711,24.1201293262,0.998186,171.545,244.606487051,766.542411917
162.721567298,-9.37440681687,3485.25872777,24.1443350949,-24.3396,1605.26601165,162.732307598,2374,463.739827191,24.157,180.445,2.1531,0.664715567403,24.1455,2374,762.265555939,24.1505851375,0.99843,171.589,220.759967068,479.049167088
182.977069144,-9.71881087765,2934.09170776,24.1478224975,-24.3442,1720.66720065,208.22341966,2375,273.300552898,24.1559,180.482,1.72784,0.638212057042,24.1471,2375,918.923704804,24.1546333929,0.998001,171.62,213.680115973,525.290050238
229.576541517,-3.40552620202,2901.89941709,24.091496078,-24.3011,1472.1514133,272.784004774,2376,530.253019203,24.1024,180.51,1.67734,0.648118290287,24.0904,2376,674.005099404,24.099634202,0.998423,171.641,202.602645389,679.318967647
189.566341649,-8.74743719304,1956.91946627,24.226914734,-24.4256,815.817411739,320.600929941,2377,251.690351865,24.2336,180.504,1.82832,0.645946981208,24.2246,2377,388.038489964,24.2308660584,0.998956,171.666,213.990774558,576.201278873
146.066914139,-5.60268990511,3603.62512977,24.1680905371,-24.3558,1566.89995974,229.483967729,2378,223.325001868,24.1779,180.53,1.97033,0.650639857257,24.1681,2378,1196.44388976,24.1733835243,0.99856,171.729,210.257067568,429.61711275
186.400397951,-5.54632617289,3403.05374604,24.161219569,-24.3619,1714.70587362,352.76389099,2379,546.726508771,24.1685,180.583,1.66655,0.630194340902,24.1597,2379,808.079532837,24.1665123864,0.998506,171.775,248.915983509,548.529508438
353.622708093,-4.75319697882,1639.01301035,24.2123970325,-24.4172,779.959867905,422.433107887,2380,380.207265739,24.2198,180.605,1.79258,0.642924345296,24.2106,2380,296.690325241,24.2172231467,0.998934,171.823,195.992360031,872.209160142
260.597701371,-3.16586073634,3202.22645313,24.1971619014,-24.4066,1705.5253585,274.739496397,2381,316.20605468,24.2054,180.614,1.95007,0.649798985063,24.1942,2381,1221.14661655,24.2045243195,0.998409,171.867,222.228251852,561.342749029
386.382814314,129.165511915,3246.50512171,24.2928305091,-24.4979,1551.88948257,501.076999301,2382,456.54109353,24.3009,180.649,1.7103,0.62887197088,24.2932,2382,890.695814998,24.2967425856,0.998683,171.905,237.953834185,1212.84771073
299.913207485,-7.57672018074,3397.873251,24.3077321911,-24.5112,1123.66658776,353.493042853,2383,188.540809314,24.3165,180.64,1.85343,0.637343386128,24.3066,2383,713.314613754,24.3140313908,0.998881,171.94,238.383683387,797.643579881
196.176612932,206.094338106,3377.43240277,24.227449032,-24.4314,1842.00779853,514.266925946,2384,350.801187697,24.2378,180.636,1.83965,0.643279737749,24.2263,2384,817.576554218,24.2348364246,0.998756,171.965,222.483512846,843.375208334
204.17071351,-6.33876417153,2473.65288795,24.2986218299,-24.5041,1328.07996236,295.194165417,2385,411.693892161,24.3098,180.662,1.74969,0.634589601088,24.2993,2385,523.321165211,24.3059511367,0.998851,171.99,242.509145739,558.837788621
220.723256649,-4.78540977982,3669.60737699,24.394211694,-24.6051,2584.56427826,252.766337678,2386,1180.66887981,24.4027,180.685,1.62582,0.622928627736,24.3923,2386,900.408356043,24.4014791618,0.998625,172.045,260.562795887,626.872167702
97.660260512,270.008248563,1681.23070716,24.2510670719,-24.457,990.685107453,350.62679154,2387,309.716314893,24.2612,180.68,1.81577,0.634756119887,24.2502,2387,281.639046216,24.2584533624,0.998958,172.083,260.807001888,583.057019732
199.888187146,45.0903969325,3508.37533039,24.4364845482,-24.6436,1775.46485764,276.98209658,2388,282.522393305,24.4454,180.761,1.65464,0.631064126332,24.4351,2388,968.344511199,24.4412824728,0.998896,172.13,251.941244136,710.197779286
330.472861065,128.367375983,3512.5770413,24.4003575059,-24.6043,1737.84928457,503.309613309,2389,416.406393012,24.4067,180.758,1.77563,0.637880489376,24.3986,2389,761.402886767,24.4057902226,0.998753,172.193,238.642607201,1057.71596522
158.753517243,142.741917612,3443.66832891,24.3909911402,-24.5842,2422.20497266,312.171388725,2390,496.780947244,24.3992,180.828,1.77086,0.635304329226,24.3893,2390,844.580582514,24.3964404747,0.998245,172.238,216.70310738,541.07811181
349.810935652,1.8507609009,3253.50557775,24.3813028673,-24.5843,2426.78413414,426.928232957,2391,927.596656387,24.3877,180.849,1.80072,0.645508493721,24.3795,2391,824.526569533,24.3856018307,0.998139,172.277,237.386848129,1020.52222285
312.235948304,204.564469597,3256.79318515,24.3774614556,-24.5687,2133.51030306,605.80399775,2392,575.951370687,24.3856,180.876,1.67863,0.628928059918,24.3756,2392,972.887180703,24.3846660306,0.998254,172.301,257.434829605,1079.84539486
235.957330225,-9.07407730427,1053.19036266,24.4529313961,-24.6389,696.653328671,231.781498649,2393,152.846235193,24.4599,180.884,1.91223,0.639432590417,24.4512,2393,174.067830261,24.4586848199,0.998712,172.33,212.226770823,665.347376234
132.682187833,10.2373055604,3477.44836916,24.4464152981,-24.6223,1306.10556638,231.592101383,2394,140.899118451,24.4533,180.956,1.6512,0.624010837096,24.4447,2394,1041.86069723,24.4513583657,0.998923,172.353,190.041575429,478.783611441
190.348442168,-8.1315557669,3378.5313715,24.4942663756,-24.6742,1682.16488378,231.747150924,2395,164.835128773,24.5037,181.016,1.83652,0.633186658273,24.4946,2395,1348.6060275,24.5013160151,0.99871,172.35,179.387441496,575.610032713
206.678200515,-8.68052957545,3231.49233122,24.4227749908,-24.6121,2559.87854261,171.361498353,2396,245.285165289,24.4308,181.09,1.81239,0.639223920306,24.4213,2396,992.380276098,24.4281597841,0.998487,172.397,177.529080681,531.095417047
307.229876902,-9.07398147507,2889.88785556,24.4292094321,-24.6167,1849.46598514,329.620438935,2397,978.550217058,24.4347,181.074,1.75522,0.626801731084,24.4258,2397,542.418643325,24.4356093382,0.998604,172.408,205.035559675,982.190733218
164.770449853,138.70674206,3162.10641575,24.4307548632,-24.6351,1988.89758389,359.989096121,2398,460.328753514,24.4401,181.09,1.713,0.623270173915,24.4308,2398,827.512476426,24.4366864502,0.998394,172.458,205.64126056,559.014353097
146.773549904,153.361867315,2951.87530726,24.3693536722,-24.5725,986.148366749,392.061122058,2399,412.262664606,24.3795,181.137,1.80149,0.63642146218,24.3702,2399,559.149308149,24.3737889802,0.998806,172.498,193.722769984,625.525171264
162.213281509,20.6541423416,3420.76392263,24.4866682731,-24.6826,1437.4044401,303.32004417,2400,531.236993455,24.4952,181.153,1.5754,0.626478328812,24.485,2400,736.851980316,24.4914097512,0.998705,172.542,224.843174995,601.396755208
317.701534128,29.3264792473,3495.74442087,24.445106515,-24.6413,1881.23372637,525.356444763,2401,549.429196649,24.4536,181.208,1.68391,0.625423331606,24.4446,2401,851.766799687,24.4503162943,0.998717,172.575,215.055036456,926.324158799
207.556667463,5.58504812856,1697.18158773,24.4531103779,-24.6518,1157.55453578,289.992003391,2402,467.158985056,24.4598,181.214,1.71865,0.626874025614,24.4518,2402,316.056652495,24.4577506637,0.998772,172.629,221.978129836,511.395046432
196.339270718,-3.2937646875,2980.32160375,24.4714243032,-24.6802,1264.37199289,243.503891445,2403,341.683920787,24.48,181.246,1.57077,0.619415619868,24.4712,2403,693.246020792,24.4770992608,0.998903,172.632,207.818211717,504.845496005
180.151373701,-9.69986771406,2312.00094683,24.4500541185,-24.6537,1102.78904445,180.3491633,2404,391.799419498,24.457,181.259,1.84471,0.631640383428,24.4484,2404,462.641739025,24.4549834748,0.998933,172.667,218.373474287,462.743460866
294.3151327,-8.12964989381,3471.63415991,24.5659453585,-24.7879,1299.99490962,263.640812097,2405,263.921059152,24.575,181.298,1.56351,0.620027365295,24.5651,2405,951.466143463,24.5719802644,0.998972,172.698,214.373735403,798.972434731
279.335724312,-11.0293993709,3505.58161822,24.4641064998,-24.6778,220.43401426,422.616632987,2406,13.3813997868,24.4749,181.326,1.85287,0.633361013279,24.4659,2406,662.329913934,24.4694920046,0.99894,172.741,37.8172723631,898.965400796
247.972507897,-7.04093202851,3503.07434423,24.5478083508,-24.7568,1197.83099232,212.897644634,2407,235.267219017,24.5504,181.384,1.64428,0.622275115306,24.5419,2407,1066.47172108,24.5531497216,0.998517,172.782,216.043753398,740.922569727
158.818937061,-4.55567361907,3145.95895358,24.578284645,-24.781,1877.51270364,168.938277892,2408,398.361328436,24.5891,181.456,1.76247,0.626547923155,24.578,2408,1041.34230815,24.5843331928,0.998337,172.805,173.058932988,527.63053185
142.910650111,-7.17869604581,3297.99687129,24.6339238784,-24.836,2126.29106203,257.578563635,2409,339.917030423,24.6402,181.464,1.81866,0.633731318564,24.6325,2409,1165.51755271,24.6389083245,0.998199,172.858,188.195024171,479.733025787
297.436502483,-7.33898552367,3462.44724989,24.5840199484,-24.7906,932.209285077,297.6886759,2410,239.907624143,24.5925,181.513,1.79839,0.618344754976,24.5836,2410,1046.3480262,24.589219785,0.998876,172.915,199.236728013,792.16514185
318.476429849,5.91525766909,3567.45126982,24.6096223725,-24.8226,525.644655465,416.527704748,2411,168.90682732,24.6206,181.481,1.84537,0.63022191948,24.6104,2411,485.509807317,24.6155939212,0.999102,172.904,193.652154758,843.498715895
241.208573262,7.47305392704,2463.38294777,24.5768101911,-24.7869,732.940717504,293.931398776,2412,166.5224618,24.5872,181.51,1.74093,0.629574643171,24.5763,2412,617.18110772,24.5842629098,0.998995,172.916,213.597579671,727.145501854
283.972612982,251.100727436,3447.35848377,24.6628952412,-24.8636,1493.26049911,507.458001226,2413,209.917649585,24.6728,181.603,1.71962,0.628372071585,24.6615,2413,1088.28400528,24.6700123289,0.99862,172.934,236.779854781,994.359335496
202.869089953,4.45379462067,3345.5340137,24.6429036152,-24.8326,1794.53589804,295.763344145,2414,178.846960522,24.6523,181.615,1.83782,0.629211767773,24.6414,2414,1363.01243644,24.6503913852,0.998125,172.967,231.493356403,589.573877251
315.401992204,-1.23221888686,3384.81237765,24.5496929199,-24.7338,1682.78614597,386.44778497,2415,374.345563244,24.5603,181.691,1.64273,0.622543436436,24.5485,2415,767.007126635,24.557168425,0.998355,172.995,239.01922562,817.895306918
201.254870757,15.1651567231,3167.28377329,24.63895686,-24.8259,1474.3020152,340.139835714,2416,430.32117062,24.6482,181.761,1.71136,0.629138871411,24.6369,2416,778.950316397,24.6466507243,0.998573,173.058,237.693952386,678.07584709
214.840726266,-5.52171698151,1328.09222304,24.6113240458,-24.8023,736.669027628,320.468148074,2417,370.594201427,24.6248,181.766,2.02134,0.642076408658,24.6105,2417,229.747596289,24.619974778,0.998897,173.069,217.951777648,689.508569029
140.455331709,112.044415647,3055.4802172,24.642718315,-24.8233,885.959266434,388.696477664,2418,213.101180862,24.656,181.79,1.75792,0.629257852896,24.6418,2418,712.554956059,24.653094685,0.998509,173.109,178.023599536,536.264946518
204.848316721,8.3911026128,1207.82449734,24.6088305242,-24.8017,621.437136591,331.783454513,2419,268.287974358,24.6188,181.774,1.7922,0.625120397237,24.6073,2419,254.288288796,24.6157893418,0.998851,173.124,195.805162055,588.290461447
131.127204074,213.4518987,898.844633977,24.481620731,-24.6755,342.124159359,403.578304336,2420,229.569345829,24.4938,181.837,1.71071,0.622906876672,24.4817,2420,141.956430717,24.4902422282,0.99926,173.156,154.479827768,582.502584227
92.957340678,402.982780371,1081.34712239,24.6046741562,-24.8084,377.107858645,529.85347454,2421,235.549043086,24.6174,181.937,1.57785,0.625260140213,24.6038,2421,157.177317617,24.6137749489,0.999122,173.171,155.813264434,664.637827384
145.619586818,189.002453525,646.854944906,24.6176986907,-24.8154,443.542222003,352.952785616,2422,144.584831084,24.6297,181.957,1.63807,0.623010896359,24.6182,2422,126.360523553,24.6270272958,0.999008,173.194,190.459146788,625.756754509
138.78926147,-0.688265485859,663.10978719,24.6837086467,-24.8736,351.807429211,256.282707294,2423,166.04532041,24.6953,181.953,1.93572,0.645273397043,24.6817,2423,114.889127443,24.6918742508,0.999434,173.248,163.467339751,453.730098505
194.428845866,148.598455288,1557.43535391,24.6063199743,-24.8037,547.080951725,324.834792085,2424,266.796398849,24.6191,182.002,1.67473,0.628662673199,24.6053,2424,219.769656844,24.6148065595,0.999008,173.27,180.442509906,727.009775994
140.006990526,162.844799604,2409.01602247,24.6091891384,-24.806,533.477012448,338.553445824,2425,308.696454492,24.622,182.047,1.99835,0.65044021261,24.6085,2425,341.05729103,24.6191682117,0.999326,173.34,182.001466977,525.445243258
237.170751784,-8.66250758902,503.957327042,24.5261199389,-24.7297,317.107133523,313.072171605,2426,215.099831728,24.5361,182.063,1.77978,0.637764381662,24.5242,2426,66.3481518908,24.5339849072,0.998929,173.377,140.290750215,703.196255562
182.067788281,102.904490618,3177.29309369,24.5547367654,-24.745,1528.40788955,378.423522049,2427,235.658011743,24.5617,182.114,1.93504,0.648399978572,24.5537,2427,1050.67562804,24.5610796773,0.998425,173.428,183.580870608,634.941533462
421.37019711,110.520188737,2620.46834954,24.5765169656,-24.775,1239.71547625,685.474913984,2428,299.474069967,24.5869,182.064,2.04457,0.657698054851,24.576,2428,589.100581527,24.5829700113,0.998874,173.493,182.707408461,1245.13070055
183.401307025,-9.64829112108,3492.1440707,24.5997492445,-24.7994,2131.02951225,255.022409062,2429,263.134067021,24.6052,182.117,1.69146,0.637092205922,24.5968,2429,1220.57798719,24.604825971,0.99871,173.481,223.372232521,632.122863016
236.936641643,-6.72782641404,2085.04237838,24.7031600103,-24.9196,1038.70335762,375.441367068,2430,244.743787358,24.7123,182.164,1.72125,0.634483130079,24.7035,2430,497.794088923,24.7099926134,0.999012,173.492,209.077383332,664.153947332
166.130306846,-3.3143361326,3483.72686404,24.5087189761,-24.7241,2051.57236587,183.509851139,2431,564.932845322,24.5179,182.255,1.74759,0.641698923901,24.5061,2431,955.458907608,24.5149851677,0.998842,173.523,196.079725387,457.037368537
143.968449951,136.957018632,1852.18098858,24.6413232036,-24.8585,702.675247797,341.185424039,2432,156.108030671,24.6514,182.277,1.76016,0.633499292156,24.642,2432,433.284342939,24.6477187364,0.999056,173.554,184.14040475,560.964941691
138.074163751,178.777115095,1822.90416917,24.7146414203,-24.9123,674.325664816,359.855841526,2433,162.643383779,24.725,182.286,1.80943,0.638961357002,24.7141,2433,436.749031315,24.7207063178,0.999059,173.569,195.006474321,537.173899186
196.533194339,17.6952321089,3040.54055576,24.6325336426,-24.8403,928.967644605,315.513725822,2434,256.688387308,24.6406,182.293,1.98532,0.656081874584,24.6307,2434,733.319006288,24.6386990339,0.999214,173.59,210.080822807,693.60171664
304.456809859,-7.61367158419,3666.44021993,24.6668745942,-24.8758,2077.78455967,318.767797495,2435,195.822294448,24.6767,182.307,1.74876,0.630262093295,24.6667,2435,1282.06114864,24.6747429403,0.998937,173.621,212.88916027,935.108962152
111.627605885,164.10490464,3406.88513251,24.7208896639,-24.9298,2574.32183253,393.582955481,2436,998.607676026,24.7264,182.321,2.00962,0.645639215334,24.7182,2436,724.271337695,24.7258593829,0.998524,173.663,234.042353523,487.284907425
195.521287973,115.456086673,2728.2966307,24.6906435308,-24.8983,1772.04166086,459.442833252,2437,950.156469119,24.6997,182.367,1.76962,0.642061514807,24.6892,2437,542.297827684,24.6966969094,0.998756,173.671,217.411448982,729.532454147
224.652046097,78.6516769341,3493.49649506,24.5963478236,-24.8162,2381.15658399,362.670926831,2438,336.667569851,24.6051,182.406,1.85502,0.650560409202,24.5954,2438,910.688583919,24.6013876212,0.998574,173.722,216.383955482,740.509186336
191.785490264,-5.98175101144,3573.19632001,24.7057250841,-24.9236,1625.42237977,378.096332402,2439,239.772031077,24.7139,182.439,1.6845,0.629993476182,24.7057,2439,974.930730978,24.711101496,0.998482,173.727,216.893103641,683.850197956
125.869597961,63.6382913765,3639.78557457,24.8437044674,-25.0557,2400.04426504,311.62572924,2440,339.642187348,24.8526,182.512,1.92808,0.645521102032,24.8417,2440,1340.53358767,24.8504751817,0.998284,173.78,211.765752429,527.513932122
395.808218489,37.7938802898,3692.52327828,24.7325699807,-24.9396,1702.60537062,512.391251315,2441,296.07364097,24.7406,182.54,1.85369,0.639428565004,24.7306,2441,1093.88135057,24.7407490171,0.998762,173.826,210.996639631,1217.68565416
263.117838612,26.6248402341,3394.10969929,24.7620763397,-24.9674,2573.76291188,379.641963045,2442,316.786848815,24.7741,182.596,1.62251,0.634015346866,24.7621,2442,1199.40837931,24.7684120884,0.997436,173.854,207.33686469,885.427249822
362.84465301,1.09952459799,3666.26355084,24.7401984096,-24.9505,2071.8203456,347.115929636,2443,356.218577381,24.7493,182.586,1.8268,0.65077852663,24.7394,2443,1018.87909585,24.7470687592,0.998401,173.895,191.919522618,1042.99074106
223.053539422,207.38105952,3364.2286976,24.8009981967,-25.0067,1500.13232128,438.481624859,2444,442.500196499,24.8066,182.599,1.78244,0.639415439877,24.7975,2444,716.872148727,24.8068679492,0.998716,173.935,185.30178912,772.032575137
212.28195065,-4.70479439893,3165.40913555,24.8111323094,-25.0065,2039.62487332,390.286471591,2445,419.814607625,24.8204,182.67,1.71155,0.642532306481,24.8103,2445,887.770995184,24.8168544043,0.998576,173.958,170.647536111,599.171684547
259.672891092,-0.065223598175,2973.25665685,24.7834300091,-24.9736,1411.45335419,388.773075092,2446,233.89449163,24.7939,182.719,1.52894,0.620540852581,24.7817,2446,1073.14825821,24.7912142987,0.998412,173.995,190.964273236,825.231470346
349.986640043,155.672884593,3088.44918246,24.7490494542,-24.9529,2109.01400197,641.929741392,2447,262.514361352,24.7602,182.736,1.87329,0.654133124415,24.7476,2447,838.39874421,24.7572574833,0.998458,174.001,201.157713669,988.057206905
195.490006745,-4.64131537834,1168.26624987,24.8672002051,-25.0681,690.604665412,267.208215945,2448,135.457200623,24.8799,182.712,1.73326,0.63797727089,24.8663,2448,307.528100925,24.8766907339,0.998912,174.048,189.670778137,646.296013409
302.392989184,3.05256479152,982.941232027,24.8105779487,-25.001,626.799779354,425.729612857,2449,131.65389335,24.8208,182.738,1.7957,0.642350412453,24.8087,2449,244.460645606,24.8187855029,0.998815,174.074,209.106943998,842.008556919
213.672739244,-7.8904740868,3735.69012521,24.8275592637,-25.011,1217.70979286,279.734317572,2450,107.763961712,24.8367,182.793,1.76964,0.635879615669,24.8264,2450,857.243179529,24.8361255489,0.998817,174.132,190.269886406,633.935836543
214.189263772,-8.25445132917,1368.22756859,24.7947878347,-24.9902,582.348298801,235.374580291,2451,150.42080689,24.8044,182.805,1.87821,0.63953736793,24.7932,2451,260.573896901,24.8016916022,0.999159,174.18,209.384794971,619.016976907
185.928110418,176.641922591,2897.45275905,24.7863171893,-24.9695,1158.09616892,501.350892313,2452,175.992899198,24.795,182.828,1.71533,0.637742268839,24.7845,2452,646.635972324,24.7942610405,0.998756,174.232,235.425922399,722.215056998
355.444690011,10.3239571751,3430.86441524,24.8012757785,-24.9959,2071.32718314,393.02188962,2453,273.325081082,24.811,182.92,1.84599,0.641860037468,24.8012,2453,1265.13079622,24.8073549318,0.998571,174.274,218.289472887,1089.54780816
276.963776248,-2.56770384162,2868.22618641,24.7165755601,-24.9138,927.273431124,316.202428466,2454,277.635554877,24.7264,182.922,2.0305,0.65421977051,24.7153,2454,715.710754587,24.7249678903,0.99869,174.316,174.911956601,804.787537978
379.058936738,-6.91080600997,2158.95199605,24.7791615756,-24.9867,1289.31874906,359.364700326,2455,240.320861653,24.7873,182.914,1.54104,0.625479100356,24.777,2455,606.251800392,24.7860523434,0.998513,174.326,230.19561999,1178.52952003
253.188409644,-4.30795608114,3481.33530638,24.7866735461,-24.9865,1452.90118295,410.55067497,2456,163.667546316,24.7992,182.962,1.70765,0.631285723552,24.7862,2456,1017.09638488,24.7939763198,0.998498,174.374,242.309271217,750.538071754
153.260905988,11.6108487845,1598.00883875,24.8720976546,-25.0638,1053.29888922,187.785842139,2457,374.503718493,24.8769,182.974,1.71859,0.638703421852,24.8692,2457,248.632391444,24.8768302943,0.998975,174.459,237.902656395,493.632982739
228.931914278,-5.66424814513,3665.90250927,24.8594121083,-25.0578,2534.89026125,231.656113734,2458,493.547365303,24.8686,183.076,1.94654,0.65499529133,24.8595,2458,1031.71020512,24.864339568,0.998763,174.502,250.055458102,675.979571082
230.372404099,-8.51567001334,3189.2134197,24.8710103721,-25.0578,1590.76280546,233.681267326,2459,475.809970111,24.8815,183.109,1.71778,0.636160339589,24.8706,2459,1046.21523575,24.8783070856,0.998912,174.521,207.870872127,679.560598213
227.901932706,-5.34329019349,2585.6175994,24.7660242682,-24.9721,1433.09460877,241.230750611,2460,233.183802538,24.7756,183.104,1.61092,0.629089242319,24.7665,2460,628.955746812,24.7725284107,0.99895,174.55,217.170916252,640.656569209
216.420817492,-9.02213345037,1494.19519251,24.8494285996,-25.0543,876.991873989,215.521169921,2461,316.350255353,24.8562,183.148,1.92633,0.646172920677,24.8465,2461,301.896014503,24.8561595533,0.999093,174.583,215.634752556,606.144984963
213.998859231,-6.0841134969,1403.76087203,24.8098606885,-25.0178,911.867266199,358.30594796,2462,427.325027038,24.8209,183.176,1.74926,0.63434567139,24.8087,2462,232.904607713,24.8166128479,0.998894,174.603,237.2739642,613.191330081
