PolicyRegParamNorm,AverageDiscountedReturn,Iteration,StdEsReturn,MaxEsReturn,QFunRegParamNorm,AverageAction,MinReturn,AverageAbsY,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,Epoch,AverageQLoss,AverageY,StdReturn,MaxReturn,MinEsReturn
200.241,76.5496266695,2668,14.9050545382,81.0852913585,1031.27,0.291293,904.455562786,26456.2166997,948.273963351,26453.1,14.738317641,-28110.0,907.030926455,26505.0,2668,5.54178e+06,26451.6646826,22.0848297372,971.227481499,4.39072639732
200.319,70.8840502395,2669,6.84140664877,31.5787403776,1032.31,0.382104,130.893255418,26486.2259438,539.444791421,26477.3,10.0120160154,-28175.8,936.292116519,26529.7,2669,5.75945e+06,26481.7625298,269.736015069,956.120074188,3.2179431451
200.381,81.2351851726,2670,16.3781681921,83.7003910282,1033.37,0.365896,857.719631398,26631.9151537,939.840009487,26626.9,15.3439458442,-28288.0,923.362390435,26679.8,2670,5.80016e+06,26627.0195978,38.4890283684,974.063211222,4.20202239039
200.408,77.5722933715,2671,8.9791579343,43.737548488,1034.34,0.0627978,963.946338109,26694.1749537,969.817772082,26685.0,11.5012950753,-28345.6,899.172823954,26741.4,2671,5.39061e+06,26688.3092619,2.93528488733,973.63867816,2.89271848178
200.502,80.7045178169,2672,12.1462781965,56.734334581,1035.33,0.300776,941.140853263,26725.3474602,966.419125044,26720.3,10.4194848623,-28393.9,928.034547217,26772.0,2672,5.88738e+06,26720.3520234,10.0591838928,975.654172586,2.21436839368
200.561,75.7447637499,2673,11.7620570896,55.4978819919,1036.25,0.0611092,946.962186163,26775.1968088,966.607676078,26767.4,12.2049851514,-28434.5,912.765461999,26824.2,2673,5.55012e+06,26770.0745682,6.81937661591,970.440402934,3.71135672801
200.582,78.4964204418,2674,15.4204216676,60.7101693033,1037.33,0.459678,804.909722907,26824.3528804,905.737845425,26817.3,16.0191728644,-28539.0,941.31832103,26871.3,2674,5.91398e+06,26819.3084285,46.90365558,945.830986662,4.82673096424
200.617,78.7318968528,2675,14.1131720059,75.263618976,1038.23,0.0889357,967.482923287,26903.3599383,969.958717761,26896.2,15.7113102185,-28571.1,933.146997191,26951.3,2675,6.03213e+06,26898.369628,1.46818577072,971.648706746,4.26847538943
200.68,53.6382016872,2676,11.5230877601,54.3091251218,1039.19,0.269627,9.96609588233,26959.9671186,610.323471347,26953.1,13.3564330213,-28646.3,941.706986394,27004.0,2676,6.07519e+06,26955.6870294,464.799082358,973.498499309,3.7306675796
200.717,78.4275134885,2677,14.0013455941,96.2347442534,1040.18,0.360969,919.051628197,27050.0218753,933.641168618,27042.7,10.3018972357,-28727.7,932.155357429,27094.2,2677,5.9031e+06,27045.2890435,7.50696671414,947.906415361,3.35355616503
200.733,80.3402382901,2678,12.5750841905,60.2314607271,1041.09,0.290485,973.459476525,27071.621443,974.445760819,27064.9,12.747759637,-28754.5,958.151836286,27118.4,2678,6.10748e+06,27066.7088197,0.70129677643,975.738956118,3.70043110049
200.749,80.0850738598,2679,10.0783825965,61.050641563,1042.09,0.316174,966.775666309,27198.2679263,971.374152299,27190.5,10.4730936446,-28862.5,938.289678926,27244.5,2679,5.83217e+06,27192.9868805,2.69815962031,975.6796927,2.97400043045
200.825,74.8933567611,2680,9.08693980058,39.3909673578,1043.08,0.233366,857.597772731,27289.0177908,923.593068967,27282.1,11.0329672653,-28960.5,935.790786055,27333.8,2680,5.8868e+06,27283.7875032,40.6035989168,961.258657204,3.09793690852
200.876,82.4713144593,2681,12.7506161862,80.8873773729,1044.05,0.455206,961.712441519,27255.1636376,969.988181177,27248.7,11.1756021377,-29005.4,943.117808976,27303.4,2681,5.84233e+06,27249.7484928,4.47241968458,976.143005782,3.58982768858
200.936,82.2425657624,2682,8.96051890401,42.5417841427,1045.01,0.568481,964.869453464,27443.6640797,978.041968941,27436.4,9.67999304573,-29158.3,935.687397402,27488.6,2682,5.97467e+06,27438.960781,4.61158633927,982.651727999,2.7625160454
200.989,77.8910851744,2683,15.1245556279,79.5795510215,1045.97,0.114985,958.045429383,27460.6146693,966.925528896,27453.2,12.9950648281,-29174.9,941.781722249,27507.6,2683,6.06875e+06,27455.615543,4.27688312112,970.81142765,3.17774002369
201.0,83.0819990962,2684,9.92904178383,62.4507630241,1047.06,0.510739,971.300791317,27504.6587178,973.755669627,27501.1,9.19811496174,-29241.8,948.76902663,27554.9,2684,5.98444e+06,27499.5825644,1.43380190099,976.156607824,2.56101046913
200.996,79.3774658269,2685,11.9563895768,58.9436951757,1048.07,0.252607,971.730172024,27565.3311811,973.193989701,27556.3,10.3337573036,-29294.7,960.869421742,27612.8,2685,6.15878e+06,27560.2596699,0.902716271506,974.590105305,2.23007961231
201.043,77.6323998355,2686,10.9806955082,64.8054551522,1049.06,0.4959,152.391325231,27695.6458491,890.193642015,27686.2,8.66914790739,-29426.7,951.206414014,27742.2,2686,6.05354e+06,27689.7048901,233.315460691,965.339306214,1.45321267985
201.091,80.3813726117,2687,8.24240090855,48.7995381079,1050.07,0.485237,939.77546988,27735.2659468,964.376589886,27731.3,8.39748928369,-29491.1,963.788821439,27785.8,2687,6.31959e+06,27730.8218058,8.29512418285,969.095066414,2.42458843681
201.146,77.7028556177,2688,9.96176776485,66.7368002776,1051.02,0.393146,931.202174185,27834.7951572,959.319519586,27827.9,8.81193116996,-29563.5,969.501121541,27882.9,2688,6.3697e+06,27829.446889,12.5038870267,967.930068041,3.03088856128
201.19,76.612997767,2689,12.0070192439,49.3134473121,1051.99,0.119177,957.315428134,27826.2177255,969.358230328,27816.0,11.9511078334,-29569.3,957.920247978,27874.1,2689,6.17675e+06,27821.4501281,4.29981514041,972.924059437,2.75649218022
201.272,82.2253833534,2690,9.8663261354,50.7396298876,1052.95,0.463544,964.945143977,27964.1712609,969.160633631,27959.1,10.4926336969,-29664.9,934.081735604,28010.1,2690,5.98239e+06,27959.1963799,2.25863566704,971.539270386,3.1576973313
201.287,72.5563544134,2691,17.7835963362,94.1719318939,1053.93,0.471551,82.4958976515,28067.8773499,684.155960768,28060.1,13.6245260828,-29785.0,947.572562946,28112.3,2691,6.14607e+06,28063.6176733,329.672588034,970.577995236,2.92768001709
201.286,80.0824760168,2692,12.4211963226,75.0027419716,1054.99,0.66956,94.0996921109,28045.3534669,304.839555397,28040.1,10.8062640409,-29763.4,942.563552204,28097.1,2692,6.02194e+06,28039.9590585,162.830251889,771.671587747,2.37877790944
201.354,74.7927498591,2693,9.78194749322,51.6332234026,1055.94,0.647467,66.9468781545,28099.1320139,311.608146937,28087.2,11.2074219542,-29858.6,965.06899382,28142.4,2693,6.0818e+06,28093.9256597,192.73945301,797.472166592,3.40719596487
201.409,81.3314361068,2694,10.4792588593,64.9009476096,1056.98,0.622344,149.121480813,28166.9353323,407.185113162,28162.2,9.98190066552,-29935.2,984.716264532,28219.0,2694,6.65725e+06,28162.0452544,226.854254745,892.289189661,2.53589978289
201.474,78.0963981905,2695,12.2408866765,52.9587674174,1057.97,0.575645,110.914013685,28264.0033278,606.124020982,28256.5,10.0079353821,-29998.1,960.535513914,28312.3,2695,6.16166e+06,28259.4175117,375.949670222,964.594386463,2.50953386042
201.471,84.4956441649,2696,7.10212813146,42.0411640443,1058.91,0.56586,956.670596909,28339.865893,975.1296862,28331.4,8.32853162848,-30088.3,969.459621063,28386.1,2696,6.32234e+06,28334.5821119,7.10892354471,980.135708754,2.98067132375
201.525,84.1222089762,2697,14.2496431997,97.1332158082,1059.96,0.575917,231.197565926,28371.6296906,885.273704095,28365.4,9.9702775344,-30129.4,980.102637837,28420.2,2697,6.54225e+06,28366.6003458,213.40307334,984.023004233,3.20953523947
201.563,83.2241269889,2698,14.180642122,71.1068304503,1060.96,0.341793,226.582868485,28355.0839498,806.731739098,28347.5,11.3975834209,-30132.8,978.436184481,28405.9,2698,6.65526e+06,28348.7705942,303.002081584,973.742485176,2.10743751677
201.627,85.0480357966,2699,12.0582874013,64.3370935902,1061.98,0.529851,979.069571927,28504.9558535,984.241937747,28495.3,12.2181484209,-30299.4,964.262720401,28553.2,2699,6.09102e+06,28499.7397119,3.22137692548,991.822065125,2.51465560144
201.621,79.8631346232,2700,8.28298519878,49.1955679555,1062.91,0.377543,960.897704991,28544.5924885,964.625494031,28539.2,7.70208867078,-30354.4,977.13101032,28595.8,2700,6.57775e+06,28539.6911907,2.0054172446,967.964511152,1.5989289958
201.674,79.2618960877,2701,9.31072330537,47.876371114,1063.93,0.053553,966.946000899,28651.314489,970.63969919,28643.8,8.46007731588,-30388.4,971.949168416,28701.9,2701,6.39307e+06,28646.198477,1.80044218191,973.871647092,2.38414508991
201.712,84.5665398909,2702,15.1933266,90.050877734,1064.96,0.506296,942.135358447,28634.1392614,955.939413738,28625.3,12.0464024943,-30421.0,1004.4883469,28682.8,2702,6.73764e+06,28627.7344696,5.51775035725,962.113656354,1.89676940014
201.71,84.2281009661,2703,9.58096803264,55.8477975909,1065.93,0.544519,967.34391922,28715.2159575,973.488933079,28708.6,8.92150034299,-30455.3,976.355877472,28767.0,2703,6.62075e+06,28708.7514944,3.04635236764,978.140984317,2.18644444585
201.703,82.4432675209,2704,12.7123724979,53.264057263,1066.88,0.444854,940.9190445,28762.6116644,966.435116334,28752.7,13.5994796726,-30528.2,994.918930814,28811.6,2704,6.83414e+06,28755.4786479,10.2095643569,981.718900265,3.78091633631
201.723,79.4143396884,2705,11.6690982439,51.1477438936,1067.86,0.326812,959.337031473,28782.1765939,966.740229022,28776.6,11.1578142795,-30546.2,981.848329474,28836.1,2705,6.47774e+06,28777.081701,3.5689589788,971.666387056,4.17065155866
201.762,75.3729492142,2706,8.22475378227,39.2318912689,1068.81,0.0267521,950.678532117,28795.3602398,968.265658548,28788.1,13.1925398344,-30581.4,980.332679396,28845.9,2706,6.60276e+06,28790.6806018,6.38852078115,971.928754902,4.72181496734
201.812,81.1487480065,2707,8.88970091164,38.0340930621,1069.84,0.26758,962.956189088,28869.1380222,970.274749756,28861.1,11.7246494335,-30675.7,992.130583001,28917.9,2707,6.66542e+06,28863.4796979,3.40975568704,975.857107142,3.17951694905
201.887,82.9206672548,2708,11.0020191069,70.9003416504,1070.85,0.323566,915.228417649,28959.0325546,947.0176141,28951.7,9.66161028396,-30745.6,991.123599474,29008.5,2708,6.73744e+06,28954.8629868,18.7953737432,969.913829059,2.89778285491
201.925,74.9563866698,2709,8.04644967043,34.5792642444,1071.8,0.090931,912.293089365,29001.3216946,952.190265855,28996.9,11.2919777848,-30804.8,974.593830122,29054.9,2709,6.17406e+06,28996.2719633,13.7540404902,963.75503645,3.35928422537
201.955,80.0906689768,2710,6.0106098737,29.0685504469,1072.83,0.0988144,956.110107839,29123.3412455,968.415113596,29114.6,9.57560738175,-30920.3,968.952599457,29172.5,2710,6.30408e+06,29117.6352541,4.88979004376,972.950275897,1.2708492036
201.984,87.3001917148,2711,9.09921271127,55.5550496133,1073.79,0.566058,437.538586165,29143.5269967,922.871562191,29132.1,9.55929289642,-30939.8,996.488761221,29191.8,2711,6.76725e+06,29137.8575575,157.925567097,994.915699305,3.31838504117
202.033,82.4564467604,2712,7.42174595376,35.9119920342,1074.73,0.510219,965.301307865,29199.1232887,972.188460228,29193.8,9.15211140213,-31031.3,1006.37602015,29251.5,2712,6.80931e+06,29194.3184929,4.44926493042,978.120995114,1.71878068077
202.082,84.5849379493,2713,10.2899672142,49.2805085015,1075.72,0.556568,991.658990428,29236.0696405,1000.84972483,29228.7,10.2967815981,-31047.0,1009.9880114,29289.1,2713,7.14243e+06,29230.3836284,5.04487811959,1009.24895075,2.53886143727
202.089,86.314937494,2714,7.27259053456,33.041662298,1076.63,0.572437,985.412751341,29322.9032936,993.810960296,29311.9,8.70705851935,-31129.9,1005.77925087,29370.8,2714,6.93368e+06,29317.8345879,3.48814205164,998.547963129,2.09174777772
202.149,87.9653061203,2715,9.65457615003,47.0981158975,1077.59,0.599965,924.62686029,29476.6829328,972.793463324,29473.3,10.8009253771,-31256.0,1002.11990202,29531.2,2715,6.93427e+06,29471.698107,18.9788429744,988.87739628,2.80217392482
202.146,91.1964273184,2716,19.5268648781,64.8019016834,1078.56,0.658782,372.962784564,29495.9742944,665.987655439,29485.5,17.0850931568,-31267.5,990.548666094,29545.3,2716,6.70069e+06,29489.2430907,179.388810625,1000.41707409,3.06221678897
202.207,87.0167412658,2717,24.1590894853,94.5291834964,1079.54,0.658114,679.800317308,29473.1930182,851.33256959,29464.9,17.7355444005,-31308.7,1004.8061951,29526.1,2717,6.79019e+06,29466.3596603,70.8847726881,978.467256124,3.44390798185
202.225,84.9030972412,2718,26.2636212869,173.639991713,1080.53,0.694717,108.436807848,29620.6975559,244.303034639,29612.7,16.1552459156,-31398.5,1008.91412946,29670.8,2718,6.86716e+06,29613.8732624,113.662505476,633.961446429,3.99775234429
202.261,79.5961715472,2719,9.67355791914,52.1188862923,1081.49,0.444104,966.861629017,29651.2605272,967.970036611,29643.0,9.8156254822,-31462.9,1004.3015421,29704.2,2719,6.73144e+06,29645.2322209,1.18241894197,970.50722779,2.05584344359
202.261,85.0810618383,2720,8.59663773497,41.5855077237,1082.46,0.574718,467.845923186,29651.1277913,882.72811525,29641.8,9.65344859618,-31514.6,1040.52865263,29704.9,2720,7.37081e+06,29644.3676779,192.830248651,1188.17964543,2.42402558504
202.307,86.126973068,2721,7.0766994194,40.9746644859,1083.46,0.640209,721.907248103,29784.4704006,891.266103221,29774.0,9.68671893094,-31658.7,1062.0823134,29830.7,2721,7.56562e+06,29777.4936403,98.7140370162,1034.7187818,4.05355897635
202.351,85.8680677942,2722,13.8744155363,79.3826260733,1084.48,0.610748,384.579852802,29795.26822,871.866504491,29787.5,13.6983639434,-31644.8,1014.75278542,29851.4,2722,6.84762e+06,29788.1739146,159.242347149,972.18161065,3.69933414178
202.373,90.1479364551,2723,8.53967640787,43.4614420523,1085.4,0.670312,211.335657073,29910.6568543,437.263625393,29900.5,10.2768146482,-31761.7,1035.65267652,29961.2,2723,7.22632e+06,29903.6705142,162.702965181,885.921372492,1.65854121906
202.44,82.7576837732,2724,16.4772221056,72.0068978829,1086.49,0.529948,965.755753321,29924.6828082,975.790209858,29918.3,14.379374785,-31820.7,1047.9993907,29980.9,2724,7.27799e+06,29918.2261545,4.09861011646,979.953089213,3.68255675313
202.47,89.676748301,2725,28.9050297203,181.284390851,1087.5,0.642974,320.186154756,29940.93492,473.55959847,29930.8,14.6711310258,-31867.9,1063.44449811,29996.3,2725,7.59903e+06,29934.5631002,136.370710146,874.937390074,3.14383546546
202.535,84.4281350377,2726,8.55347498796,47.4346564337,1088.49,0.545483,989.1168931,30111.0179886,993.920221536,30099.5,9.5177207054,-31990.6,1048.93516733,30162.4,2726,7.49784e+06,30103.5360233,3.1454675624,998.804383487,2.91403113062
202.521,88.9603529633,2727,12.265092966,57.1128865623,1089.41,0.631435,785.852581652,30160.8713767,897.587923284,30153.7,11.849800462,-32044.7,1040.83098455,30215.8,2727,7.30839e+06,30154.4594991,56.1584312419,951.875031357,3.02573460318
202.53,84.056546542,2728,10.0633809222,61.1975594526,1090.41,0.532386,975.352920507,30144.1212446,980.008209915,30135.3,9.11722743077,-32072.7,1056.7715412,30198.4,2728,7.25935e+06,30137.1940347,2.9625704621,984.421464327,2.37748348897
202.557,84.960045721,2729,9.96625544399,57.2966122383,1091.45,0.570817,977.161009829,30279.7815793,982.802357567,30271.0,10.5545287674,-32176.0,1050.24601432,30336.0,2729,7.50738e+06,30271.2478911,4.67580085022,991.435358887,3.24367777064
202.619,87.323074578,2730,14.0021533297,95.551212362,1092.52,0.539547,546.426552878,30307.275775,897.099496716,30295.5,10.3391544362,-32230.4,1064.78975992,30361.2,2730,7.49414e+06,30299.3781103,119.100936217,1014.23916357,2.38605997425
202.632,79.7942972029,2731,12.2749190104,70.8460184073,1093.37,0.499721,969.145701804,30456.660697,970.424464504,30448.8,9.6498366178,-32336.2,1044.88863643,30509.3,2731,7.57616e+06,30450.5388233,0.994286800982,972.565681231,2.53055460959
202.705,82.2259775347,2732,8.83982713643,61.8294253534,1094.33,0.511919,966.434399276,30524.7929574,967.902119695,30514.3,8.77185654841,-32420.9,1043.70789587,30574.8,2732,7.46317e+06,30518.937694,1.76558356137,972.872409482,2.70508848199
202.697,80.4053197991,2733,10.2919341495,62.1944625878,1095.28,0.538403,965.001222529,30582.6299277,969.08585237,30575.8,11.1969877015,-32515.8,1057.21937502,30638.6,2733,7.44332e+06,30576.1864756,2.02208725154,972.684866163,3.04619102748
202.766,82.0290411865,2734,10.8595842871,47.3882694924,1096.26,0.187538,966.997361711,30673.8819445,970.902419169,30665.1,11.0377388647,-32572.6,1059.83574357,30723.9,2734,7.57216e+06,30667.9697118,1.52059231622,973.095071844,2.6264814237
202.828,77.6652368146,2735,10.9491529315,55.0507820549,1097.23,0.512025,963.09141222,30744.3694746,965.691884514,30735.6,10.9615364876,-32667.3,1059.26270737,30799.1,2735,7.47248e+06,30738.662223,1.82100535478,968.211038511,1.95165325733
202.867,77.9043141836,2736,12.2255069454,59.2102273634,1098.25,0.0680451,966.56647541,30909.6269023,968.832052314,30901.4,11.6834670647,-32825.0,1062.45597185,30960.8,2736,7.49352e+06,30903.3026111,1.24301846011,970.985859375,2.70176062511
202.881,78.1712333322,2737,14.0192914417,82.4255684557,1099.22,0.0553841,966.19056201,30914.8364066,970.065606327,30907.5,10.5678420782,-32858.9,1067.5542711,30967.6,2737,7.83997e+06,30908.5143782,2.50286944803,972.729701206,2.57535632134
202.912,77.6386683841,2738,8.07104574878,52.7766851973,1100.21,0.0486139,965.91764661,31028.2262427,970.740473068,31018.0,8.02521985743,-32955.7,1037.64331668,31080.7,2738,7.35148e+06,31022.485532,2.21743111414,972.611337823,2.77277204497
202.967,78.3563840336,2739,6.09313025014,29.9840214721,1101.21,0.0707261,966.385935185,31142.6893969,969.669399054,31137.2,7.21562883528,-33028.9,1034.06187949,31198.4,2739,7.47174e+06,31136.4309094,2.36246886501,972.635870214,2.37860717651
203.033,78.9381736036,2740,14.7101459883,79.2361649007,1102.28,0.0402731,969.865780008,31112.0847088,972.69342934,31098.5,11.6766483164,-33039.5,1059.43701111,31162.0,2740,7.75517e+06,31104.8151336,1.02505324909,973.574145778,1.73962746032
203.091,78.8823552068,2741,7.96300863245,38.6670246663,1103.3,0.0478214,970.59957256,31149.5150955,972.068900316,31142.5,8.45517029113,-33052.9,1062.12041561,31204.8,2741,7.58024e+06,31143.0617827,0.626311930727,972.679556436,1.77635096163
203.132,78.7512934971,2742,12.6481584001,76.1314545499,1104.3,0.0759763,970.51273956,31204.8729487,971.482352767,31197.8,11.9150235402,-33157.9,1086.15638521,31261.4,2742,8.07434e+06,31197.8830245,0.694237054436,972.804951062,2.15146022211
203.152,87.2737556579,2743,17.1315490321,107.536523118,1105.29,0.613323,628.713083364,31279.8737044,861.110213503,31269.4,11.5542785287,-33237.0,1074.94812429,31335.6,2743,7.7858e+06,31272.3036503,104.888090691,970.948567182,2.03595616215
203.238,78.6621942655,2744,15.7077420431,80.0331970981,1106.28,0.0681763,965.956359575,31282.1128913,969.57476295,31272.6,11.9545824214,-33223.9,1081.29204011,31335.7,2744,7.90689e+06,31273.4378687,1.35386977197,971.108707887,2.97702090513
203.302,80.0454787393,2745,13.5125952638,73.358005785,1107.26,0.069743,966.993197269,31377.0324194,971.824379422,31367.8,11.8129285967,-33314.3,1066.18275435,31434.7,2745,7.65171e+06,31370.2959234,1.82142767131,973.369561967,2.72641490628
203.33,80.7845058082,2746,24.4568405903,149.187213967,1108.27,0.442847,964.739956523,31444.1198391,966.700406154,31436.4,13.7449421274,-33411.2,1074.96282484,31500.4,2746,7.78531e+06,31438.6497766,1.2668599584,969.48017399,2.60796727391
203.442,79.1681588089,2747,9.47601863898,41.6939675254,1109.21,0.0711105,970.236998946,31486.8914249,971.22046199,31477.0,10.3461538805,-33453.9,1090.45358738,31546.1,2747,8.07976e+06,31480.016201,0.89332739784,972.884131746,2.71396468657
203.478,79.9544810577,2748,7.94203814924,44.3040407584,1110.2,0.104992,964.105324927,31520.0323588,970.255821924,31511.8,9.00348428315,-33526.1,1103.54245964,31581.6,2748,8.18698e+06,31512.494875,2.73747032743,973.247550213,2.6366326243
203.508,81.9350079442,2749,16.8805300565,74.8828412807,1111.23,0.303889,970.86661822,31598.7460229,972.548838955,31587.8,13.6156544272,-33566.8,1089.00289303,31653.2,2749,8.18168e+06,31592.5091138,0.722166196803,973.435019488,1.29691336838
203.549,77.8866391445,2750,9.38630069579,38.8952407488,1112.25,0.216644,963.176142394,31728.5831823,972.086428586,31719.6,9.77223203259,-33718.9,1075.65832769,31785.7,2750,7.83044e+06,31720.9968813,4.83999437141,979.49828202,2.07374730268
203.595,86.8211040837,2751,9.24454090715,51.4324275405,1113.3,0.600071,510.174334635,31751.2847502,834.845970471,31741.0,9.55441461326,-33721.0,1097.19849794,31808.0,2751,8.18914e+06,31742.5671005,156.892465618,1004.88371553,2.41744374033
203.685,81.2611410306,2752,12.448229926,52.6822014046,1114.31,0.260175,966.445774434,31740.7872855,970.074774765,31732.3,13.7564103933,-33741.2,1095.9212088,31802.1,2752,8.15421e+06,31733.4863083,1.48513865221,972.676295413,3.43811860718
203.707,80.8049135241,2753,11.3427353352,64.35261715,1115.35,0.374559,967.690561102,31788.3310577,971.22611215,31774.2,10.675394988,-33786.4,1121.72889116,31845.0,2753,8.5054e+06,31778.5275527,2.0011572569,973.895813797,3.09165823778
203.744,80.3059660825,2754,8.20578060119,48.3596543113,1116.35,0.100107,969.767776944,31931.2588675,973.023217846,31921.3,8.74246366714,-33940.7,1114.89545085,31984.7,2754,8.27009e+06,31923.4597805,1.30881305515,974.600773107,1.93142776663
203.781,78.7994965899,2755,9.89617211942,58.7808158755,1117.29,0.254807,971.746047989,31949.4435916,973.187463684,31942.1,10.6812267417,-33905.0,1086.96102962,32008.5,2755,8.11436e+06,31942.3893317,0.913651940767,974.616787272,2.66776529238
203.793,80.6091225059,2756,7.65811631526,36.539642808,1118.31,0.243447,968.78289155,32006.7772086,970.803615784,31995.0,10.2067815698,-33961.8,1108.22764267,32061.6,2756,8.32559e+06,31999.3337875,1.78817281621,974.658394079,3.05671190491
203.852,78.6346741608,2757,17.1700816595,86.4301687016,1119.4,0.139469,970.042639281,32030.1893745,972.953035589,32020.8,12.5562025329,-34060.9,1121.07367719,32088.3,2757,8.18687e+06,32023.1349137,1.33846189153,974.338752743,2.9116491356
203.952,79.3831278101,2758,7.98496522945,41.6320872407,1120.35,0.0658193,970.504087919,32125.7453966,971.435603061,32114.2,8.93109713585,-34123.5,1125.10859166,32180.9,2758,8.58872e+06,32115.6809732,0.671271105072,972.472757806,2.81470831729
204.0,80.0702003458,2759,9.49084204987,45.1588261955,1121.34,0.0706234,970.637869768,32189.0501839,972.952260813,32176.2,10.3636296895,-34148.1,1102.62062542,32243.9,2759,8.38908e+06,32179.5129322,1.10034051733,974.262938469,2.37857529986
204.024,86.4256171691,2760,8.8255559027,54.9949751164,1122.35,0.537099,341.252562763,32241.2019172,828.236075232,32231.5,11.9342198136,-34234.0,1116.71631568,32299.6,2760,8.51763e+06,32233.3853282,240.221181568,974.588219305,4.01607379503
204.055,91.3874653726,2761,11.8309121798,51.817863937,1123.34,0.621323,242.220131417,32258.1881142,458.166233216,32251.0,12.370789641,-34255.6,1101.00224591,32317.9,2761,8.15987e+06,32251.5441597,172.987207818,972.615353317,3.94580463433
204.075,65.4695340936,2762,10.3834481535,41.1540577212,1124.33,0.0975785,145.560867744,32376.0383327,827.100382381,32369.3,13.5448712855,-34358.6,1124.05848779,32433.2,2762,8.9115e+06,32368.2684644,278.514998058,962.311076702,4.24986563174
204.116,75.0487800286,2763,13.2480907451,76.3774419182,1125.32,0.0555855,942.659938183,32384.9176517,963.261210056,32374.5,12.3204742869,-34394.4,1112.09455061,32442.7,2763,8.39914e+06,32378.3836926,9.00451796332,971.458158947,4.06827767951
204.144,63.5847237609,2764,13.7677074445,63.9703603162,1126.22,0.113799,49.1169900281,32445.0087281,668.329939595,32434.6,16.3711575643,-34441.7,1099.25636813,32500.9,2764,8.35046e+06,32438.7135107,415.718591569,968.931260924,4.45988458015
204.212,63.8846564175,2765,13.0146684382,78.6412460668,1127.16,0.112547,63.3588957366,32528.940494,709.54614486,32519.8,14.003004353,-34525.9,1122.75712475,32586.6,2765,8.79434e+06,32520.9204912,381.927519033,971.771754961,4.12002631046
204.29,75.6086634106,2766,18.1716376283,115.214290807,1128.13,0.106777,886.862569649,32498.9255497,947.940416867,32488.8,12.6638521549,-34535.7,1117.57771926,32557.0,2766,8.45423e+06,32490.3958198,30.6175505367,970.8682878,3.58195024281
204.335,79.9144013289,2767,8.48534345191,42.5071574257,1129.1,0.163243,284.59309125,32541.9146889,788.96728685,32533.3,11.3534925518,-34607.7,1125.63045245,32601.0,2767,8.53183e+06,32536.0307818,266.749619927,973.151157156,3.80166341429
204.345,72.5266981526,2768,13.5050810513,79.4807086507,1130.11,0.0734709,952.055542007,32616.5706147,957.091253355,32609.9,13.0517414991,-34708.6,1147.62459975,32683.5,2768,8.79755e+06,32609.4518485,3.91862510663,963.615426436,4.02942192278
204.426,84.1420747448,2769,11.3971601132,60.7115655997,1131.04,0.239667,283.990369923,32723.5833132,628.427450546,32712.0,11.9655698151,-34747.2,1130.84707168,32780.2,2769,8.63584e+06,32716.745257,284.765335602,972.522613856,4.23699580388
204.441,96.3737664809,2770,6.69630067759,31.3328434446,1132.03,0.648263,173.064786523,32711.3781616,362.864165004,32701.8,10.8021423482,-34752.2,1128.55009606,32772.9,2770,8.73231e+06,32704.7999187,131.675410858,723.066207382,4.46807805871
204.459,83.7744419193,2771,14.5021229176,66.6574489073,1133.03,0.384011,30.4573892557,32860.2115457,651.109651967,32849.9,14.9143051667,-34869.2,1125.43847271,32917.4,2771,8.60082e+06,32853.0075461,339.539631873,979.947942217,4.43932507399
204.528,79.450157503,2772,6.68800763773,32.4457080162,1134.02,0.0615777,970.873675915,32840.2134205,971.70342257,32832.4,9.68666917946,-34904.8,1124.09776718,32901.5,2772,8.67922e+06,32834.0109426,0.460447662806,972.297798127,3.68664825205
204.536,84.9222716315,2773,17.7069242365,90.3655388474,1134.93,0.151069,435.000707307,33011.3881343,847.984514376,33004.9,14.3729058993,-35034.5,1117.95985094,33071.7,2773,8.64094e+06,33004.649693,214.976841787,974.191485775,4.62765459343
204.572,88.0299898973,2774,21.4560533735,104.211660046,1135.92,0.325455,213.652639251,33096.5925603,537.03529032,33085.0,17.1399584578,-35132.1,1113.08085477,33149.5,2774,8.33234e+06,33089.3994704,301.047156879,974.478100348,4.72072465262
204.648,94.6742226841,2775,12.0743392253,86.9681543271,1136.88,0.58273,243.418919497,33079.9354723,367.071755422,33071.9,11.2547452412,-35149.0,1149.86186211,33140.1,2775,9.20464e+06,33072.9914964,122.288919267,974.110174941,3.98108225696
204.734,80.2731056821,2776,10.728181275,51.0727242258,1137.91,0.0597018,970.521482545,33103.4008395,972.181294393,33092.3,11.9390455842,-35211.6,1174.22914733,33164.1,2776,9.52816e+06,33096.4892119,1.22686652888,974.415891691,4.06173973635
204.774,85.218264411,2777,13.80269385,62.0363053503,1138.86,0.132051,239.181564803,33262.0153454,821.138218768,33252.2,14.4972312847,-35307.2,1145.98678673,33320.5,2777,8.83106e+06,33254.9654643,283.545265738,983.584887348,3.66622161666
204.842,82.8372049087,2778,14.0713293238,72.0843347512,1139.85,0.10007,529.971890561,33296.5719778,933.774837822,33287.5,12.5294534516,-35367.2,1129.47176551,33357.8,2778,8.71783e+06,33289.4093864,127.698357636,976.183173434,4.08665777713
