MaxEsReturn,MaxReturn,AverageReturn,AverageQLoss,StdEsReturn,AverageDiscountedReturn,AverageAbsQ,Epoch,AverageAbsY,AverageAbsQYDiff,AverageY,Iteration,PolicyRegParamNorm,AverageAction,QFunRegParamNorm,AveragePolicySurr,AverageEsReturn,StdReturn,MinEsReturn,AverageQ,MinReturn
777.831739982,1732.03417395,1098.62955798,1.46217,281.000191727,181.133292835,20.4258,1977,20.4158957781,0.43121572237,20.4096803713,1977,121.517,0.996572,150.108,-20.7103,424.269232714,424.707468407,66.0444837785,20.4096,193.592599599
984.475771685,1539.54575827,855.603041699,1.40088,247.95142619,180.06008952,20.4361,1978,20.4226336588,0.429795117896,20.4155307874,1978,121.554,0.996012,150.133,-20.7035,528.455573386,417.548750596,243.392438708,20.4163,136.440467871
723.339061263,1523.81446434,930.018698594,1.39339,230.789495163,180.779522407,20.3887,1979,20.378627202,0.437597791922,20.3714824208,1979,121.601,0.996546,150.164,-20.6725,368.173810169,411.685450179,154.409140921,20.3692,240.956179105
542.751182129,1520.19555539,757.492707251,1.56944,204.858912628,168.523105898,20.3508,1980,20.3377690414,0.444503242201,20.3271410151,1980,121.594,0.996999,150.229,-20.6367,269.153881769,467.586111235,37.7544362556,20.3276,162.282073774
682.156521381,1385.45301011,798.791260867,1.51364,233.465344757,162.501485986,20.4112,1981,20.3996246063,0.433540255182,20.3895654731,1981,121.563,0.996548,150.25,-20.6802,307.313270351,436.082163623,24.161235663,20.3888,133.157244676
1050.57332038,1195.94324535,403.678488957,1.62517,330.783395426,127.348332753,20.3678,1982,20.3593877273,0.444215389758,20.3474894775,1982,121.584,0.997192,150.262,-20.6138,343.503281911,381.646364112,36.1085631902,20.3469,121.317015578
706.081448092,1356.40489401,806.118564983,1.43867,179.832163007,174.354343881,20.431,1983,20.4217521406,0.425301789985,20.4117499648,1983,121.6,0.997503,150.293,-20.6903,235.38637519,387.970873229,104.627192787,20.4128,151.713203272
841.477316313,1432.22292811,544.672183158,1.55544,346.710328203,151.143362088,20.4026,1984,20.3932148254,0.444221824939,20.3834776426,1984,121.638,0.997111,150.354,-20.6869,426.343417152,380.040537269,5.44226204301,20.382,131.686233533
1158.8152682,1334.11298643,875.133745784,1.19438,365.368572787,184.273742056,20.4055,1985,20.39653156,0.406586156021,20.3887009392,1985,121.69,0.998292,150.383,-20.6794,369.426944335,335.890963238,25.0253298661,20.3882,326.146352457
1057.95478334,1476.80838101,771.248883366,1.43254,367.149157727,175.526752001,20.3839,1986,20.3733690428,0.425981437677,20.3643683841,1986,121.737,0.997343,150.408,-20.6684,430.41560487,429.998678097,19.2032977068,20.3647,171.621773218
843.643083639,419.232431085,20.4675850483,1.48833,300.416618944,15.9216957119,20.4101,1987,20.4012040716,0.438677339227,20.3916698416,1987,121.763,0.999583,150.444,-20.684,372.891858157,45.3125880657,17.2804029413,20.3916,12.9229668339
1038.46688336,1590.83246273,660.608306317,1.45373,322.195297054,169.993547051,20.4208,1988,20.4123172611,0.437005254869,20.4027310501,1988,121.79,0.997515,150.448,-20.7014,315.492313274,419.89050606,13.3136322817,20.4002,325.155439826
514.459718871,1613.1064625,628.351274714,1.35757,175.088481899,171.381893571,20.4088,1989,20.3977434451,0.434273781777,20.3889921717,1989,121.791,0.997927,150.473,-20.6672,206.843210892,366.089647087,12.8981502232,20.3867,311.343979563
1368.86962889,1531.90333663,949.409693597,1.53437,521.937098578,195.833934179,20.4246,1990,20.414878795,0.445411632893,20.4054851161,1990,121.856,0.997128,150.501,-20.6998,490.739572573,241.501707561,8.56909875586,20.406,469.947901765
731.997874759,1140.11091808,856.045660217,1.34244,142.947624622,198.873178769,20.4427,1991,20.4338785387,0.426933463598,20.4254732199,1991,121.859,0.99724,150.524,-20.7358,552.569241467,166.334492403,327.790447703,20.4251,542.7903176
883.39286,998.516124685,796.168660969,1.49308,331.931702312,204.075786435,20.4917,1992,20.4818519789,0.438412746013,20.474050853,1992,121.879,0.997705,150.557,-20.774,499.286169025,118.712685218,26.0980424772,20.4735,631.453574685
672.775425522,1002.20602675,850.840692247,1.4623,207.05222886,206.997323287,20.4793,1993,20.4667526398,0.441992937103,20.4568587042,1993,121.928,0.997642,150.559,-20.7671,450.829974613,143.565742259,176.16270504,20.456,277.596766774
657.292959308,1007.20292536,770.562996734,1.36032,233.835323878,198.928376466,20.5573,1994,20.5482004219,0.424332646264,20.5416896724,1994,121.886,0.997514,150.582,-20.8596,444.116765723,99.9811954784,46.7439265747,20.5399,657.887918421
716.720291942,1273.02709592,935.620919498,1.30319,173.770036893,202.288938348,20.6166,1995,20.6063870007,0.417357865934,20.5997722779,1995,121.91,0.997679,150.612,-20.8988,491.308772332,122.547610674,181.8728299,20.5994,676.237576666
722.312229988,917.378415999,702.110343249,1.47312,221.386743683,196.380008299,20.5904,1996,20.5844526194,0.429807895923,20.5772143434,1996,121.943,0.997658,150.678,-20.8833,537.357253471,43.9814130293,135.748489052,20.5737,659.173225239
784.301047697,985.065737101,833.898677206,1.39334,279.299405041,203.666898662,20.6142,1997,20.6065137747,0.427847851716,20.5990903606,1997,121.969,0.997862,150.751,-20.8882,287.365627338,121.345649694,7.10923470627,20.597,643.450174077
879.1173451,937.619906415,887.943397879,1.37281,206.856351437,207.275442189,20.6895,1998,20.6784783566,0.423989090304,20.6694878458,1998,122.019,0.998282,150.79,-20.9441,593.737857353,52.3032956964,306.902268422,20.6683,687.436963742
623.895524038,1017.8158693,833.240807561,1.43378,202.663885789,205.540505127,20.6534,1999,20.643334621,0.424036782333,20.6361335203,1999,122.05,0.998217,150.82,-20.9153,378.937348585,157.93334754,75.8456408067,20.6359,538.337408918
679.483717899,1029.44655206,782.848949514,1.43515,184.195635799,187.309671189,20.677,2000,20.6649438886,0.425040044557,20.6563915248,2000,122.091,0.998098,150.859,-20.96,309.361585871,327.166324434,93.7404106807,20.6575,195.661819363
869.999859082,1389.57604717,965.83046951,1.30747,282.35610841,195.870764531,20.6234,2001,20.6120769945,0.404112248154,20.6041048803,2001,122.124,0.997929,150.9,-20.8979,310.049539539,138.237868064,24.8575332872,20.6034,821.653264859
931.075005094,1716.28484462,1218.29323097,1.46038,257.132248695,189.378563467,20.6646,2002,20.6516087442,0.43124563995,20.6418381157,2002,122.128,0.99771,150.913,-20.9542,677.32366314,295.879733156,293.186336353,20.6422,384.273416272
867.240071574,1260.04959551,902.797782756,1.58907,358.245879204,184.576967258,20.7114,2003,20.6978209547,0.430252783087,20.6883226862,2003,122.142,0.998098,150.967,-20.9947,521.746853795,222.471927633,19.5478692293,20.6898,470.896975021
836.107037537,1070.32078252,701.955824809,1.2026,313.474176504,177.572205125,20.7384,2004,20.7315131336,0.400383301468,20.7190521512,2004,122.186,0.998164,151.013,-21.0133,516.657956408,376.672171168,35.6134548191,20.7163,260.544439057
438.527857601,1098.85690878,385.969785552,1.40686,136.02452887,153.414548989,20.729,2005,20.7159157312,0.427087179134,20.7065423659,2005,122.208,0.997749,151.052,-20.9805,123.345314411,228.096757001,22.1861426773,20.7054,224.177235058
702.454483919,1026.36057916,420.433456491,1.45902,227.544424285,157.800695964,20.6722,2006,20.6569768036,0.431483083922,20.6460245741,2006,122.255,0.997966,151.092,-20.9449,291.001302082,242.586608014,30.1382914735,20.6471,260.975784273
603.262278963,279.284972089,257.894943833,1.49479,227.024980005,135.437803183,20.7621,2007,20.750555841,0.421578062866,20.739567552,2007,122.284,0.998145,151.115,-21.0155,255.993955239,8.85987349704,5.69583867515,20.7378,237.270206214
502.452201789,263.578273442,255.175448352,1.61691,155.541324826,134.42807795,20.7437,2008,20.7335930797,0.446901203125,20.7221413173,2008,122.302,0.997854,151.122,-21.0279,204.506028267,3.52044325658,19.0402030122,20.7213,246.795606338
676.916686087,265.753205256,234.889507403,1.60168,210.864460386,126.93163019,20.7519,2009,20.7401442592,0.443725291518,20.7323692054,2009,122.296,0.996889,151.126,-21.0145,241.060780065,18.7070568343,4.90114290368,20.7326,189.508462367
665.763630715,259.810771033,204.821340643,1.33258,183.860563475,117.188151433,20.8064,2010,20.7940876128,0.422722019208,20.7857940509,2010,122.317,0.997006,151.113,-21.086,258.435093709,24.4588805396,28.1426538269,20.7849,167.367874573
884.79638474,281.890829881,229.354851451,1.56713,248.326085816,125.076434265,20.7639,2011,20.7534154833,0.441612113868,20.7431963601,2011,122.336,0.997036,151.12,-21.0406,285.367263838,20.9548235133,145.293570363,20.7418,185.420186409
601.286072377,247.819593248,218.75287719,1.40879,158.307291075,120.884012624,20.8775,2012,20.8649236804,0.434922706275,20.855990103,2012,122.314,0.99749,151.14,-21.1766,244.333245605,12.1457468884,28.4799616632,20.8571,194.345771217
633.34754777,1276.04766572,415.271954535,1.44035,220.154273833,141.878886352,20.8544,2013,20.844818771,0.435940586703,20.8334666985,2013,122.336,0.997489,151.148,-21.1494,328.143606148,323.397714326,61.2536148301,20.8313,233.971314118
644.176689764,1303.94341903,729.851966389,1.5139,146.143394172,167.148372374,20.8627,2014,20.8524471115,0.442542611633,20.8443323306,2014,122.343,0.997591,151.14,-21.1435,319.406177598,387.705675972,197.566424051,20.8415,245.45327252
682.1692953,1042.73019833,980.998315924,1.35976,204.211170265,208.755705033,20.9601,2015,20.9503389469,0.427106191177,20.9419930128,2015,122.398,0.997578,151.181,-21.2299,312.216096066,59.5519960248,34.8601091178,20.9408,793.41931607
1130.0779907,273.622455436,250.940439335,1.46124,408.767067132,133.050492854,20.9195,2016,20.9103638603,0.436373104366,20.9013284277,2016,122.363,0.997492,151.199,-21.2185,500.840127141,13.9783106072,34.9552302914,20.9005,215.793619384
789.305863947,261.683645603,242.117562363,1.51513,284.389081721,130.249042455,20.9077,2017,20.893323242,0.445894203196,20.8834178025,2017,122.411,0.998148,151.234,-21.1904,330.506216336,7.92150055953,24.9890497768,20.8832,227.545712622
872.660992702,286.845488915,271.20552431,1.48903,332.471824687,139.927431696,20.9443,2018,20.9317385855,0.435439628075,20.9216347567,2018,122.497,0.99689,151.253,-21.2299,307.490072612,8.60792288109,6.31737046119,20.9228,250.862269704
949.164776512,1031.21244394,359.464628197,1.38919,197.147182702,154.790935002,20.9204,2019,20.9116878879,0.434573713784,20.9055362207,2019,122.546,0.996893,151.281,-21.1926,609.478880829,193.538986844,391.281652649,20.902,251.460401857
642.974729539,860.398827642,323.633550813,1.37651,165.778302338,146.10251955,20.9942,2020,20.9818137176,0.435107079543,20.9708005829,2020,122.56,0.997558,151.337,-21.2467,239.251535985,165.490126572,10.1764781755,20.9717,249.637160999
436.174668272,288.943234581,257.393791843,1.40241,98.821795461,136.220225746,21.0252,2021,21.0136309359,0.426265646884,21.0049727881,2021,122.613,0.997804,151.346,-21.274,281.912408403,17.8952100534,81.5390043875,21.0044,193.996979445
951.789442974,863.447370899,282.424762316,1.51995,321.572886541,142.682377018,20.9524,2022,20.9419464518,0.445942413222,20.9341194721,2022,122.667,0.997812,151.384,-21.218,394.306129856,68.5952059834,18.2778257506,20.9321,250.215782891
276.319243876,265.850081071,241.599597615,1.4623,73.4728256741,130.794124561,20.9691,2023,20.959153472,0.437355162033,20.9507821021,2023,122.675,0.997384,151.391,-21.2395,219.168844638,10.2942637647,27.4223914179,20.9505,194.338637596
736.119137602,293.606866347,262.858090218,1.44646,241.292910847,137.372715817,20.977,2024,20.9633410944,0.444335225368,20.9538525118,2024,122.7,0.997114,151.391,-21.2324,274.366486118,10.0115978777,24.7840096777,20.9536,243.588500349
484.016162595,788.985127648,382.773257563,1.59118,153.531886505,155.180618863,20.9899,2025,20.9787655369,0.450920278415,20.9713195336,2025,122.69,0.997131,151.4,-21.2513,218.276402377,179.432944277,19.8406848796,20.9704,242.67010699
549.970534253,289.78979898,242.532026319,1.36725,153.356360457,131.111666221,21.0191,2026,21.009334826,0.432624422037,21.0031551897,2026,122.709,0.997708,151.426,-21.2922,371.484653946,22.3595421216,176.286000333,21.0031,185.922879803
661.085843271,287.505217928,205.561952706,1.40929,225.786563971,120.085655492,21.0403,2027,21.029245769,0.444810060773,21.0165111942,2027,122.733,0.997015,151.468,-21.2803,262.508990931,22.4086082981,18.0990721405,21.018,21.403089033
706.56927965,294.482230005,207.464116081,1.3842,230.777434278,113.074490354,21.0122,2028,21.0016140607,0.438842184735,20.9928376567,2028,122.738,0.997635,151.514,-21.2502,276.850216472,90.7312750458,21.0965734985,20.9918,18.4595056516
642.704389895,296.065234227,72.9594806359,1.44264,175.930759874,44.3559080764,21.0239,2029,21.0124493209,0.446886825672,21.0018389393,2029,122.733,0.99809,151.54,-21.2627,250.744796522,100.518697204,19.842325267,21.0032,16.2826425992
737.424049703,261.282610687,107.171454964,1.50334,244.555820974,65.6633097618,20.9696,2030,20.9590256964,0.457521308827,20.9501938803,2030,122.728,0.996744,151.558,-21.2461,391.02731781,92.2965168138,106.148720447,20.9483,14.403265917
650.069918086,290.715995502,163.375220432,1.44388,181.555911878,87.6026454981,20.9593,2031,20.9468031119,0.455473988154,20.9345694908,2031,122.766,0.99769,151.555,-21.2084,114.263684198,124.093543099,14.5411454742,20.9358,16.2351172612
720.187757377,290.958079611,207.29536042,1.47376,205.955482863,109.778347247,20.9773,2032,20.9704894788,0.445808795308,20.9611507676,2032,122.786,0.997177,151.574,-21.2382,228.059734331,104.626650791,9.33004691039,20.9584,18.1109965359
1029.85048174,301.36862857,278.08642569,1.35548,429.78199083,142.637588207,20.9934,2033,20.9770492536,0.44872622806,20.9689532,2033,122.807,0.99782,151.556,-21.2704,542.474267898,7.93437489834,20.7407848466,20.9702,256.779407231
723.288511899,330.98483589,268.999697667,1.48073,223.822675997,139.299569158,21.0518,2034,21.042964597,0.461258619318,21.0368438417,2034,122.809,0.998231,151.627,-21.3245,346.397512816,10.4956762842,22.4602426874,21.0367,252.202355919
779.864113393,279.24566145,45.8036887825,1.25741,263.834088746,33.0805950875,21.0088,2035,21.0008220247,0.441567461819,20.9948866729,2035,122.827,0.997784,151.636,-21.282,278.392970053,64.2026042123,30.2163937472,20.993,21.8666233577
623.57766736,934.980400693,227.702867419,1.44969,181.750538535,120.582377684,21.0354,2036,21.024049016,0.456172448145,21.0169014589,2036,122.93,0.997147,151.641,-21.2761,129.85616512,81.9859894121,12.9260617459,21.0174,196.902265594
599.082556092,982.758751834,275.541905953,1.32007,201.46892787,126.480076838,21.0119,2037,21.0026384067,0.449897520883,20.9955807192,2037,122.983,0.997108,151.675,-21.2892,220.870110363,180.185408529,22.5566878718,20.9933,193.656723094
741.101878647,1000.89396152,515.948290154,1.58094,233.179682848,150.002653958,21.0501,2038,21.0402490713,0.466751076137,21.031135633,2038,123.011,0.997544,151.702,-21.3184,478.901662405,348.04854816,46.5429609501,21.0299,223.355314889
812.019716896,264.869351727,213.281583024,1.31451,330.231104005,119.191116033,21.029,2039,21.0165014103,0.436713027387,21.0088233402,2039,123.03,0.9979,151.692,-21.2741,344.382826313,17.4462282281,15.3802059889,21.0105,189.928571632
891.602244162,255.593225921,203.588126286,1.5422,324.011665177,115.466015206,21.0402,2040,21.0278300267,0.4630607709,21.0206859347,2040,123.032,0.998099,151.712,-21.294,392.480682814,18.5373336792,28.3039887072,21.0193,182.298258256
422.391530276,265.12419474,208.426277658,1.37097,114.29014423,117.318345088,21.0524,2041,21.0427211271,0.448061856227,21.0351476556,2041,123.038,0.997984,151.717,-21.3051,208.083336026,17.3576354802,31.8887300343,21.0337,174.64424925
518.129085648,917.820349768,369.897735784,1.37876,160.300237429,142.194054202,21.0392,2042,21.0249860359,0.455050065395,21.0173801218,2042,123.103,0.997845,151.723,-21.31,220.44471253,238.37935625,30.5382211997,21.0189,221.856430757
720.898875442,896.214334111,351.34216686,1.31691,249.983437003,147.362185459,21.0662,2043,21.0541947358,0.449022620092,21.0468233137,2043,123.125,0.997587,151.722,-21.3193,465.813115464,215.734731183,95.0469841345,21.0461,200.044372469
928.112302894,873.256106262,330.581836909,1.66122,331.53596896,144.694923018,21.0597,2044,21.0469062709,0.467841625972,21.0395225519,2044,123.122,0.998046,151.718,-21.3308,394.271193399,197.839692333,124.791533698,21.0405,196.383560042
570.647066097,1036.16357385,463.915832843,1.31559,194.173848728,165.509166506,21.0911,2045,21.0813834423,0.446853901626,21.0749008986,2045,123.134,0.997713,151.73,-21.3771,339.378910747,280.43678172,104.078970997,21.0746,215.525251242
584.793196176,1024.48813479,423.404794742,1.27396,234.772628867,157.241020063,21.1212,2046,21.1114107901,0.447504083649,21.1034500756,2046,123.193,0.997844,151.736,-21.3749,244.304139964,273.582644221,12.6319364255,21.1019,221.034104336
655.385398452,1035.00791269,546.415683333,1.2024,186.647383328,179.763383298,21.1507,2047,21.1387758437,0.43759951683,21.1284414835,2047,123.199,0.997611,151.756,-21.4041,291.24944034,286.39953128,43.2686099402,21.1301,223.491528934
743.624842865,1046.40852383,343.990488833,1.44958,274.42423648,145.751349491,21.0777,2048,21.0667207422,0.477131656121,21.0569935645,2048,123.212,0.998436,151.822,-21.3652,381.308248753,238.656699265,33.027873929,21.0552,220.01944459
508.563135639,1091.41842281,615.49753479,1.53619,126.381857431,189.23138146,21.176,2049,21.1649462281,0.469379936427,21.1585345954,2049,123.249,0.998176,151.813,-21.4488,241.582641591,301.041090131,23.2418422561,21.1571,248.729845544
562.726168402,1095.36350052,668.322829892,1.45565,154.312437593,186.635534455,21.2067,2050,21.2008445992,0.46671653167,21.1958772019,2050,123.274,0.998194,151.825,-21.4636,366.096255278,280.33254128,194.485098776,21.1924,252.238381423
577.479176307,684.541508825,544.461473499,1.47211,196.757647768,196.794683369,21.1641,2051,21.1538560834,0.472311238688,21.1463490905,2051,123.281,0.998157,151.847,-21.4273,318.649093419,108.540420279,24.9984963064,21.1456,257.067683149
519.953091725,645.459952547,407.055480645,1.33381,126.741649561,168.091888478,21.2372,2052,21.2293036413,0.464753984756,21.2234271375,2052,123.339,0.997957,151.847,-21.494,407.983884574,137.407090083,220.752111223,21.2203,161.81383411
528.85289497,682.272245393,548.240653936,1.5568,89.4775373025,196.041787485,21.2326,2053,21.2224515753,0.48727421597,21.2147825221,2053,123.367,0.998301,151.863,-21.4953,379.321911379,86.983519713,284.550635625,21.2148,412.610961068
490.624937322,661.778581352,574.475681878,1.30032,151.591597083,202.008681777,21.2723,2054,21.2611368427,0.46952531841,21.2553775068,2054,123.366,0.998453,151.845,-21.5351,276.761605443,65.7566488071,21.7676417005,21.255,449.173180549
539.030774024,684.168289187,578.353575202,1.82284,178.73728694,205.078887344,21.2107,2055,21.1982365018,0.506416726971,21.1901841204,2055,123.37,0.998231,151.924,-21.4595,306.543792489,37.7697896072,32.4835242595,21.1907,488.949892433
557.03363718,630.25017619,574.944675462,1.38565,173.882522472,207.620320804,21.2821,2056,21.2725606344,0.474592782182,21.2674017797,2056,123.41,0.997845,151.906,-21.5467,340.627771112,30.7825537109,60.5656358301,21.2663,493.715815307
555.883193975,596.818587526,579.777791575,1.52084,183.335866358,209.188843593,21.2652,2057,21.2570508241,0.47396231894,21.2505344484,2057,123.409,0.997849,151.918,-21.531,346.050702138,17.3707689588,5.90097575,21.2491,525.368102469
662.873793469,694.640433582,565.988382099,1.62179,124.032032513,207.282626615,21.2682,2058,21.2603851947,0.484437546112,21.2529198318,2058,123.448,0.998253,151.924,-21.5403,391.676121672,75.4124644175,256.65374184,21.2511,334.763986835
456.623359571,696.382446797,598.39181917,1.41128,128.363987739,214.652525116,21.3349,2059,21.3270723975,0.465252766921,21.3198621881,2059,123.485,0.998191,151.911,-21.6194,272.027395564,25.5212480236,41.6757848965,21.3186,556.956452966
612.175737456,642.161053438,615.859388623,1.37434,191.707816756,215.320020017,21.3957,2060,21.3874250488,0.467407668249,21.3807234,2060,123.487,0.998327,151.953,-21.6978,434.962763224,10.4491309301,84.3114287957,21.3773,591.368483747
633.931612001,648.188623627,220.442224834,1.45306,243.441268532,83.1703287591,21.4071,2061,21.3989791674,0.476676222828,21.3914499935,2061,123.511,0.998196,151.993,-21.67,369.469968235,284.980302835,19.7652455179,21.3914,16.7187873127
531.579324987,521.626682314,17.4215048487,1.54023,199.513761052,14.8291251076,21.4327,2062,21.4200768799,0.490969554691,21.4143009878,2062,123.509,0.999471,151.998,-21.6897,183.999644256,34.6922104904,14.721865685,21.4148,13.165245226
568.99647015,574.018338249,20.9597775285,1.37573,178.971419471,17.6228450132,21.3865,2063,21.3782006841,0.475267995524,21.3724849434,2063,123.522,0.999072,151.996,-21.645,88.0425689909,39.5883350718,9.55839968866,21.3689,16.1771682129
596.534225344,487.232090427,18.2269914522,1.48,225.455064955,16.3561991132,21.5028,2064,21.4936823269,0.468802990952,21.4885036491,2064,123.476,0.999358,152.002,-21.7584,244.996245385,19.3396465503,16.1588521995,21.4869,16.1183815029
647.19606867,19.5093007102,15.7329744512,1.65934,251.149418198,14.5707520321,21.4838,2065,21.4725658315,0.495181216183,21.4667748181,2065,123.504,0.999901,152.072,-21.7313,305.107093656,1.18152255932,17.8412429692,21.4669,14.582632717
712.774932904,14.0980016242,11.1474889491,1.54213,201.034643644,10.4350566684,21.4886,2066,21.4817387803,0.480606010244,21.4753157206,2066,123.511,0.999733,152.094,-21.7421,90.68768512,0.900607357648,13.1096023327,21.4733,9.16344701673
671.189835611,16.2189433597,14.1152546692,1.8579,199.803848325,13.1016453061,21.4788,2067,21.4702527212,0.520104111809,21.4602124028,2067,123.537,0.999757,152.108,-21.7097,108.113289977,0.885229741724,7.49306077456,21.4613,12.7105925405
526.105298884,16.1302405136,14.2831917388,2.16969,141.082536753,13.2337673196,21.4249,2068,21.4202855752,0.565275052716,21.4097801553,2068,123.565,0.999801,152.062,-21.6032,86.7655176326,1.06964277128,11.6355133306,21.4069,11.2565404699
583.824296959,16.4160576296,14.6518607561,2.12748,208.924111421,13.5597263815,21.3514,2069,21.3430170301,0.579735725573,21.3326573744,2069,123.641,0.999903,152.077,-21.5517,138.057934174,0.462676330075,11.1251562691,21.3326,12.8943849255
600.625849613,634.894016054,591.441899086,2.22183,269.652380288,213.517049762,21.384,2070,21.3751452261,0.602972912857,21.3685279985,2070,123.664,0.998709,152.073,-21.6516,276.2048731,25.9047559299,5.06006268058,21.3686,523.439022457
585.867183549,668.872866786,606.579382588,1.90749,201.915319978,209.907553222,21.4911,2071,21.4811670712,0.556986293232,21.4743793045,2071,123.671,0.998159,152.072,-21.7884,335.422937352,26.1160112115,23.0756463766,21.4734,560.946340915
605.870767904,659.269545643,589.149484449,1.55693,177.301067303,205.55702723,21.4826,2072,21.4718359036,0.518602835027,21.4631601636,2072,123.746,0.998493,152.044,-21.7458,379.974431471,29.7091639159,26.4567220602,21.4617,530.968563009
880.907338111,868.662460519,632.210597037,1.50378,258.192996169,213.603531795,21.4752,2073,21.4634225846,0.501968224295,21.4583216271,2073,123.752,0.998524,152.093,-21.7519,593.85228016,45.4056000217,139.392034281,21.4586,571.921236461
709.641165703,862.886701188,601.176824049,1.60379,159.473583143,200.89925481,21.5837,2074,21.5743282333,0.50836995885,21.5665732075,2074,123.763,0.99836,152.11,-21.8857,496.848505473,61.1897985546,274.261193531,21.5654,544.915897064
703.924697277,873.817307232,648.309832102,1.23753,157.152201388,210.605710494,21.5768,2075,21.5701633363,0.475918197674,21.5633286909,2075,123.786,0.998387,152.133,-21.8807,457.13748015,52.1712112333,260.254582445,21.5614,575.202222497
819.146513315,1076.78757738,750.826890418,1.44754,266.808740397,200.008032808,21.6829,2076,21.6718343586,0.484817574382,21.6641096081,2076,123.828,0.998389,152.132,-21.9832,450.820009438,110.686404915,47.1567537596,21.6645,549.097582332
606.746783126,844.413756342,713.747619938,1.66847,226.200205652,194.19351407,21.705,2077,21.693142877,0.500759576696,21.6868380527,2077,123.854,0.998931,152.151,-22.0191,405.309959395,91.6020040793,55.2941605114,21.6856,470.984033318
708.902554455,945.834227461,737.728176649,1.4831,167.694238027,201.171158131,21.717,2078,21.7087860773,0.488082885402,21.7008087539,2078,123.885,0.999071,152.155,-22.0448,343.125961268,66.8247108613,171.736330655,21.6983,592.829630948
609.691657611,955.927051031,501.889792985,1.67499,177.07764045,161.631232931,21.7836,2079,21.7748798781,0.502695972096,21.7697074005,2079,123.879,0.999056,152.177,-22.0909,392.764723907,328.059206641,117.117377322,21.7673,210.941131779
605.108828852,991.685658738,643.248900208,1.6612,183.660275045,183.00671147,21.8691,2080,21.8583421805,0.489577996236,21.8529153145,2080,123.914,0.998891,152.193,-22.2076,354.076661525,320.43645244,139.186054894,21.8529,146.218628778
814.493557789,939.449707887,796.564901333,1.5363,270.42675008,193.203783544,21.9206,2081,21.9092572205,0.490476437911,21.9037526225,2081,123.913,0.998645,152.227,-22.2377,427.228680236,225.948343384,41.4275279703,21.9008,141.705610377
847.557337847,983.946196238,719.714244752,1.24565,285.06037652,189.92001624,21.9839,2082,21.9753661067,0.465238598899,21.9685558065,2082,123.903,0.998816,152.265,-22.2754,399.968473523,249.561751819,34.0324487175,21.9662,133.72853049
629.82420288,152.22690061,136.925059121,1.66996,217.583753428,92.816271209,22.049,2083,22.0346548479,0.491207985996,22.027515237,2083,123.918,0.998205,152.264,-22.3306,342.968517166,3.98761320943,135.273562015,22.028,131.072340164
867.44602987,154.346120085,139.122224298,1.54907,275.91986358,93.916094296,22.0217,2084,22.0096965515,0.479301119414,22.0025373784,2084,123.913,0.998373,152.292,-22.3082,256.810298982,6.45622191083,33.8062859459,22.0028,126.177459414
627.276495529,683.697361784,150.820320599,1.60581,185.279880074,96.2494120417,22.0236,2085,22.0136964796,0.493056119873,22.0033314231,2085,123.916,0.998757,152.301,-22.3003,266.616517782,82.789809404,98.0179644833,22.0009,124.374421341
492.343309442,1033.82220964,840.124547748,1.54548,154.099098518,213.259405318,22.0694,2086,22.0599186576,0.489584225845,22.0506737303,2086,123.935,0.998883,152.304,-22.3503,280.18612534,139.106871116,90.9591208517,22.049,139.126746978
641.817570359,997.703330403,856.142125785,1.50304,219.090231182,217.38345479,22.1022,2087,22.0936039129,0.483086337686,22.0862918423,2087,124.036,0.99882,152.314,-22.3832,446.689154969,70.1455657769,132.210663269,22.0844,643.510201752
704.104244252,988.218125057,676.626385284,1.66233,215.666224484,189.144780876,22.0715,2088,22.0626226005,0.495004205065,22.0546069474,2088,124.012,0.998626,152.352,-22.3884,405.505675434,232.911204802,42.3503924436,22.0514,194.770424746
792.562037652,1090.931107,867.855237736,1.55862,313.886439405,200.966133938,22.1491,2089,22.136424467,0.483271636145,22.1293005929,2089,123.994,0.998727,152.357,-22.4459,484.114107343,167.760359852,18.4494227292,22.1298,287.710171954
606.405704324,932.326675802,736.472574306,1.54571,210.180152407,197.339173381,22.1266,2090,22.1138538081,0.485712958084,22.1068825931,2090,124.04,0.998464,152.387,-22.4303,322.893760805,147.589443172,43.9476462602,22.1065,340.919727027
797.738196178,954.888865289,770.712319505,1.43641,189.725298268,202.134725319,22.1578,2091,22.1539203834,0.465642065418,22.145169625,2091,124.066,0.998856,152.376,-22.4617,441.016781443,188.166305544,188.612266847,22.1409,266.981063338
614.543743849,915.424264807,764.339652702,1.40112,200.229665505,214.117502476,22.1878,2092,22.1779252139,0.469903565374,22.1674736775,2092,124.1,0.999241,152.386,-22.5383,336.163706086,101.486139498,52.3236470058,22.1678,602.382246599
643.755423493,943.45191155,755.542268618,1.58361,230.750267154,214.730739592,22.253,2093,22.2430121335,0.477823102534,22.2305542494,2093,124.143,0.998754,152.432,-22.5341,384.759524561,95.1710646386,68.5254159798,22.23,602.29087684
600.441237943,873.414345804,750.367950303,1.6402,224.989815776,209.882793295,22.2733,2094,22.2613531549,0.484511464536,22.2521136214,2094,124.159,0.998689,152.462,-22.6063,293.663660477,148.097725727,35.9447916515,22.2496,266.192682815
