AverageAction,AverageAbsQ,PolicyRegParamNorm,Iteration,AverageQ,AverageEsReturn,AverageY,AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,AverageAbsY,QFunRegParamNorm,StdReturn,MaxReturn,StdEsReturn,Epoch,MinReturn,MinEsReturn,AverageQLoss
0.915454,436.313,89.6087,468,436.07,27.1803175633,436.065941232,203.980871955,124.467855038,4.84723808756,-225.289,30.2406457443,436.087730477,165.041,32.5121180432,321.579745746,0.857354700488,468,117.472259637,26.0008850181,275.672
0.887932,436.16,89.6761,469,435.927,27.1591681683,435.948046196,201.518375086,123.844957148,4.78662176077,-225.595,29.3765023625,435.957300204,165.143,21.7072698798,261.663638367,0.734717061245,469,123.806400177,26.1236484755,263.517
0.884598,436.799,89.7715,470,436.545,27.4340683486,436.557486216,211.098323692,127.425086815,4.65520508611,-225.875,29.4279739393,436.576420367,165.324,38.551647546,356.419325643,0.556000618504,470,178.11232001,26.8930876229,238.245
0.870193,437.668,89.8537,471,437.422,27.2997997651,437.424878661,225.128404711,132.367746032,4.63253172473,-226.389,29.0156717815,437.439217075,165.526,50.2935190872,302.509195282,0.679303067764,471,120.609359569,25.8946476035,231.529
0.896942,438.5,89.8848,472,438.233,26.8845684025,438.240699921,223.929426966,132.62552064,4.59790525589,-226.593,27.8497102994,438.271015212,165.632,31.9719276729,287.200588039,0.419376640429,472,172.939852112,26.317075804,222.954
0.888337,438.286,89.8948,473,438.055,27.1451738471,438.051636731,186.193539706,117.741172426,4.75814320573,-226.608,28.5079719558,438.072511332,165.74,9.0117645156,207.441630429,0.488189748802,473,164.630613085,26.1294400532,271.899
0.85984,439.026,89.9388,474,438.793,27.2047237298,438.818481086,320.116730552,164.571192987,4.7254197116,-227.159,28.1874106946,438.833688292,165.942,28.4500380865,376.117631293,0.486905849918,474,232.415484565,26.3402257973,261.503
0.879928,439.575,90.0134,475,439.312,27.5039493969,439.316943158,225.753300885,133.626185706,4.62612960757,-227.422,29.3309845978,439.347969422,166.112,31.0827061537,301.826190907,0.780064516438,475,192.995673924,26.1216697899,270.539
0.874863,439.658,90.0902,476,439.438,27.2729080296,439.437679546,280.673854698,152.620050823,4.84093892002,-227.622,28.1178690439,439.459548085,166.245,20.8397810262,336.673678956,0.521599806571,476,236.436951984,26.425941763,294.05
0.866519,441.007,90.1799,477,440.77,26.8715435162,440.778906538,317.968038554,159.402282153,4.88505763631,-228.538,27.7829072307,440.807034231,166.38,44.8824442228,457.51641765,0.473930532694,477,225.674225909,26.0906484867,302.069
0.847352,441.827,90.2132,478,441.605,27.2045630096,441.627093481,246.567295538,140.301661662,4.90832459174,-228.996,31.2945982375,441.651860381,166.46,20.6906485252,332.610682636,1.10545371312,478,206.874126554,26.1830037109,287.008
0.825796,443.396,90.1836,479,443.132,27.1437345094,443.130606048,283.378465656,145.57621135,4.61432912516,-229.691,29.2237177526,443.154340412,166.645,92.4904018865,608.291223888,0.891628869409,479,92.1291842825,25.6040451163,243.441
0.853221,444.988,90.2014,480,444.736,27.0738419574,444.73887543,312.148699262,161.894654996,4.79369618891,-230.385,28.314972792,444.774169032,166.742,22.6923795065,395.264469773,0.586079596291,480,244.126343855,25.9355338531,294.939
0.866532,445.837,90.2753,481,445.61,27.2397677827,445.623799859,331.14627313,167.003386847,4.88257357657,-230.851,28.24194881,445.652761455,166.934,20.9561819219,422.084676024,0.566832237773,481,289.304725568,26.522594668,292.844
0.854609,446.445,90.3549,482,446.193,27.0829160874,446.193874278,307.311608426,155.542551158,4.95207885784,-230.912,28.1047683434,446.219500532,167.062,46.9685103982,427.099616799,0.617382608639,482,212.189857893,25.6839898192,307.055
0.820418,446.471,90.4863,483,446.233,27.5345682452,446.248107697,307.327804715,158.018548896,4.76012513653,-230.805,30.3299532204,446.277355678,167.226,47.7643445108,474.376390518,0.870251703476,483,247.120133948,26.4389502183,275.253
0.852558,446.885,90.5604,484,446.642,27.1318115897,446.64674604,320.049625211,163.798776142,4.67687048678,-231.055,28.3721454679,446.665571285,167.408,28.0384714067,366.158767865,0.588752132554,484,224.070440921,26.2255356448,263.893
0.870195,448.14,90.6705,485,447.882,27.5343558269,447.890599047,325.859726385,155.216954335,4.79848175952,-231.466,33.6591857999,447.925609891,167.569,24.3622080381,410.334062994,1.58884406291,485,288.116806824,26.4730797525,257.046
0.803519,448.647,90.6789,486,448.432,27.1582919095,448.439864708,400.580666265,148.922964164,4.85853538819,-231.99,27.9091127127,448.458484145,167.742,101.288018293,920.868350479,0.50031840063,486,281.259986604,26.057573906,283.523
0.863667,448.68,90.7472,487,448.452,27.3152030366,448.468385657,324.663240546,130.226206059,4.8399095045,-231.976,28.0916316516,448.487317547,167.935,129.800324995,737.064980725,0.562273937973,487,170.089865145,26.3483077568,292.659
0.817495,449.551,90.8158,488,449.317,27.3181641864,449.321715667,349.885407885,154.740173442,4.70035335096,-232.178,28.3990587356,449.355517528,168.136,107.391223625,910.629259567,0.53020120916,488,224.230116949,26.3404473654,273.305
0.842971,448.649,90.9267,489,448.396,27.3458193919,448.405566475,278.602123518,148.510912179,4.82775354252,-232.277,28.1020654343,448.436765314,168.364,79.3443152524,468.984067139,0.444427167269,489,120.475550978,26.5392013619,265.422
0.821102,450.553,90.9486,490,450.297,27.2383802187,450.300452417,326.831923223,157.081170812,4.84123516409,-232.698,28.6062090566,450.32642579,168.476,121.154855976,993.051740809,0.505034119604,490,239.093214239,26.5793409026,263.596
0.822555,450.716,90.9942,491,450.486,27.0097107118,450.492224654,494.315420153,177.93963667,4.81031246109,-233.391,27.9620943405,450.519842597,168.632,198.70562858,1052.19365366,0.500711914454,491,160.403785058,26.0467065837,280.243
0.88088,451.739,91.0706,492,451.493,27.1505963041,451.493115314,262.543772222,135.826844373,4.7744156205,-233.363,28.0248851428,451.519268195,168.789,126.566283832,636.701715815,0.562888052171,492,115.426986313,25.8527747768,259.729
0.817486,450.929,91.0963,493,450.695,27.330219761,450.714122525,365.70462487,158.391608155,4.94059731962,-232.968,30.8858634883,450.746356067,168.961,167.49561717,1129.0885182,0.968953668554,493,153.026490288,26.3823292542,316.959
0.894699,451.477,91.1779,494,451.215,27.2147806153,451.225835338,174.609227086,109.046662425,5.0610794974,-233.633,28.9089907591,451.244509349,169.143,77.1557331718,440.418148641,0.721211175553,494,93.5642538699,26.2290287282,318.218
0.843685,452.064,91.2969,495,451.809,27.3284658224,451.809925811,311.345128099,144.030864789,4.74568391747,-233.868,30.3161450329,451.840630696,169.256,127.069907804,705.669066098,0.815813562728,495,89.7127840751,26.46689285,268.353
0.883233,453.373,91.327,496,453.135,27.5443671937,453.151482345,330.502895815,156.342597307,4.8654355403,-234.673,30.0606744703,453.169093024,169.457,113.770892835,747.587680422,0.813064198228,496,153.204287468,26.2622739515,277.99
0.932733,453.883,91.4192,497,453.627,27.163375295,453.640982774,247.222841503,139.648806948,5.28099454127,-235.022,28.1011385169,453.658047168,169.628,49.2068886423,363.095536771,0.645433537903,497,173.271776643,26.0554057828,378.78
0.928462,455.832,91.5164,498,455.602,27.1861259308,455.59307927,202.802156934,125.443971443,4.57087462224,-235.927,29.1412133061,455.62040495,169.759,11.6525911724,237.502829523,0.812809757169,498,167.946220876,25.6189276109,233.961
0.882071,456.482,91.5638,499,456.255,27.1807148704,456.285213466,325.045343684,135.215858923,5.05695751126,-236.387,28.389101542,456.302075611,169.918,140.920442001,1000.88533097,0.616233122503,499,220.939653776,25.969423968,311.747
0.932788,458.317,91.6576,500,458.104,27.1979481919,458.107838304,290.703778938,149.151937864,4.79974705302,-237.731,28.1856311927,458.128906596,170.079,72.4562575696,483.091350476,0.516151453298,500,162.997201962,26.1186579821,304.859
0.941982,459.813,91.6553,501,459.556,27.2609890774,459.564696322,242.202118292,131.80943208,5.01986910444,-238.216,29.1692061423,459.590039738,170.202,107.050062468,822.094450227,0.700277553747,501,188.78526445,26.3737335267,342.205
0.905426,460.901,91.7034,502,460.66,27.3174892179,460.670248725,210.924416624,127.97402314,4.77748804955,-238.492,28.9581654569,460.69385542,170.371,34.1415904152,310.043135644,0.544887151019,502,123.61854581,26.5741492248,287.068
0.922832,462.336,91.8072,503,462.096,27.2952807393,462.101233978,192.816091691,117.288329343,4.68731691327,-239.548,30.2494840576,462.13086104,170.545,59.0998025501,515.841372596,0.883439118212,503,112.673711227,25.7566914288,268.931
0.823931,463.573,91.9221,504,463.321,27.1369495533,463.340485539,935.243471676,110.703627032,5.05633913712,-240.272,28.2085459906,463.364316875,170.678,303.745563041,1355.79819084,0.531806760584,504,367.324083861,26.2386340711,361.751
0.900427,465.887,92.0402,505,465.633,27.3638063017,465.647140874,305.99495208,120.367505853,4.59827639829,-241.311,28.3464128057,465.675955872,170.791,132.959320306,622.489077855,0.542463693049,505,88.878269335,26.5028959647,247.608
0.875594,467.311,92.1287,506,467.05,27.7473116588,467.067237038,259.126891059,117.620341151,4.97822212657,-242.008,36.6688735407,467.087221178,170.928,140.040718749,594.142419154,2.20579345382,506,110.484411823,26.4673415825,314.006
0.836556,468.064,92.1873,507,467.821,27.0473693204,467.826753075,937.659917251,105.279827639,4.94768200551,-242.46,28.2973362904,467.84759458,171.117,191.329196607,1046.6049805,0.596502536457,507,451.120647271,25.8893519494,289.301
0.848903,470.407,92.206,508,470.14,27.2577664248,470.15414247,965.048459245,92.6603309996,4.8292635926,-243.436,28.4827863477,470.200288696,171.241,1.50790440735,967.526274054,0.635015981083,508,961.853546861,26.2143795272,293.942
0.828484,470.407,92.2406,509,470.19,26.9225348813,470.194907637,967.943799513,93.3171631706,4.61227750647,-243.168,27.7567426528,470.224012785,171.363,2.23613229601,972.129815454,0.439348936285,509,964.562409687,26.1581545942,279.527
0.769744,471.269,92.3499,510,471.03,27.2417663114,471.038035297,974.892148762,99.0563187289,5.08752128477,-243.799,28.106037292,471.064695344,171.473,5.74701933625,988.097309386,0.518988556161,510,968.064776856,26.0337765737,353.432
0.816655,471.53,92.4152,511,471.248,27.0302300533,471.261264356,969.803126898,94.8675694861,5.0466143697,-243.932,28.6873247395,471.309866612,171.59,2.69030048198,976.505333405,0.681890828513,511,965.439826536,25.8421819273,356.668
0.847432,472.615,92.4609,512,472.384,27.25923132,472.391716857,640.38640214,122.694509949,4.98198646236,-244.529,28.4963659753,472.41035635,171.728,289.959747974,1417.86786153,0.561423570602,512,349.269978646,26.3412140031,343.648
0.910694,474.18,92.5517,513,473.955,27.1951664999,473.968911146,529.520114358,157.466130362,4.79423886604,-245.187,28.6145111913,473.9937207,171.887,148.343187976,881.624400422,0.632632990374,513,317.468877263,25.5314928057,306.286
0.871685,473.443,92.5744,514,473.177,27.4467452582,473.18024571,585.441065893,154.629541477,4.96005270411,-244.524,28.0756807682,473.231869524,172.074,257.976849533,1567.48015206,0.317026281362,514,274.43092641,26.9991965266,367.959
0.847025,474.338,92.6422,515,474.06,27.1133501109,474.060871342,485.879545289,159.302610581,4.74997914575,-245.171,28.3618108633,474.136955897,172.176,209.197765882,1084.76492495,0.658250428714,515,242.693085404,26.0862541582,275.966
0.756831,474.515,92.6573,516,474.242,27.1181364,474.243602454,692.864976984,108.844364673,5.14956663443,-244.89,29.38852807,474.295029912,172.348,312.220569937,1454.05197283,0.771573684237,516,314.00989049,26.0102065112,353.499
0.799833,473.659,92.7999,517,473.362,27.3506715855,473.386213828,643.376737123,148.50090182,5.01323632774,-244.642,28.913436428,473.450572334,172.475,288.076921157,1598.03189602,0.581990035659,517,328.112526843,26.5336313629,362.73
0.832299,473.791,92.8548,518,473.547,27.0469731117,473.552851009,532.998659585,166.889506979,4.99723144668,-244.779,28.2537581224,473.600015637,172.62,247.10903851,1330.37515064,0.716161995049,518,216.267034935,25.6646451269,320.835
0.839226,474.069,92.97,519,473.779,27.3729402889,473.782783876,508.812066844,177.433336752,5.01608432305,-244.998,30.7091344223,473.829120117,172.759,304.846672336,1308.88533705,0.94194728592,519,100.7335152,26.2026049963,343.619
0.820472,474.47,93.1183,520,474.228,27.2652956249,474.238021513,625.018918487,174.633034128,4.908069137,-245.067,28.8690701926,474.270164505,172.944,308.219450346,1486.06315399,0.755297279988,520,299.506043116,25.691554685,295.508
0.849925,474.904,93.1775,521,474.66,27.397651116,474.665986596,400.945765704,165.611272845,4.79356414668,-245.338,30.4083056363,474.694767456,173.048,86.543841286,782.845150354,0.809632975105,521,308.746002473,26.4805456083,316.29
0.863174,474.611,93.1985,522,474.369,27.2867130524,474.382775204,543.708677043,194.985966881,4.87677265697,-244.864,29.920204526,474.423913259,173.171,268.026422034,1391.62204965,0.793721247702,522,230.135051371,26.3197897622,336.443
0.894473,474.531,93.2145,523,474.269,27.3364239393,474.27526309,791.53724144,178.249037586,4.70066444484,-244.833,30.3690280286,474.310307732,173.296,391.229877458,1316.38396582,0.966803227829,523,120.46491274,26.2417072946,260.281
0.926367,474.43,93.2964,524,474.164,27.5476073175,474.167965504,322.691081007,150.638628352,4.68445062783,-245.104,30.9537330159,474.217962,173.424,160.638966165,1024.04522407,1.01491421788,524,166.965490408,26.421589858,291.238
0.911989,476.386,93.3332,525,476.149,27.2305280126,476.153254756,578.662380923,155.542258527,4.58148592279,-246.82,28.7466763802,476.195724543,173.585,444.063367702,2266.51464175,0.696447893232,525,157.680167568,26.2019311344,279.517
0.854928,478.095,93.4156,526,477.829,27.4700499203,477.836253084,557.464012429,137.993662162,4.89902639762,-247.436,28.2894734152,477.881022469,173.738,138.492000886,911.631611047,0.426676879437,526,324.250457899,26.5233172353,329.567
0.908241,479.151,93.4954,527,478.909,27.4682729955,478.924787794,441.482342292,161.314159751,4.85448276329,-247.617,29.261785879,478.967295073,173.961,172.26115892,963.006559315,0.624453593208,527,124.16520528,26.3200603627,322.294
0.893592,479.471,93.5865,528,479.181,27.3203249561,479.194438507,559.332370464,152.325887471,4.78079175692,-247.529,30.0480760071,479.25334247,174.173,371.412226783,1887.26027076,0.900295933302,528,231.151084458,26.1043703579,318.311
0.943582,479.21,93.6093,529,478.931,27.2607012745,478.935636417,454.592625878,160.378260618,4.72172453035,-247.148,31.1266664538,478.992799745,174.307,303.569637758,1585.96049659,1.0302688154,529,169.788694668,26.2783763329,293.307
0.920024,478.353,93.6127,530,478.11,27.2250038394,478.114825116,361.172280874,141.361478,4.85208143548,-246.996,30.9220012797,478.154748736,174.49,240.099721609,1550.81860042,1.0659548996,530,177.878604849,25.8617380671,302.844
0.936112,479.302,93.7128,531,479.049,27.3504642969,479.042515373,247.14368477,130.353479114,5.01129682589,-247.453,29.8158771339,479.098120812,174.644,151.172729416,1239.84267641,0.805335211912,531,156.867748694,26.1932556802,383.323
0.922945,479.116,93.7714,532,478.855,27.2361076516,478.884951957,391.337056328,145.45507959,4.56487766439,-247.342,28.4507107767,478.936460947,174.78,151.630818299,1063.20700579,0.505448785772,532,171.262070657,26.2185036257,280.088
0.932188,480.053,93.8622,533,479.797,27.4116106182,479.793124402,350.524640608,139.930436433,5.15592392141,-248.236,30.2576441081,479.841152542,174.881,231.182290165,1010.50937512,0.793519874262,533,124.288487348,26.5123484082,381.269
0.919659,480.48,93.9263,534,480.204,27.3018324742,480.204600402,205.026782741,110.31087652,4.57522218306,-248.661,30.1602441338,480.276466778,175.02,103.39762214,543.116283826,0.93560132719,534,81.2969827377,25.8692247228,241.32
0.927286,481.841,93.9958,535,481.548,27.033190542,481.568088862,216.015401807,123.132156716,5.23994060718,-249.023,28.4517078263,481.623942322,175.156,75.0236426116,393.327260801,0.542272477422,535,58.6269994303,26.3046506633,353.559
0.874042,482.648,93.9398,536,482.343,27.2984139466,482.350431517,421.929735832,97.2042298732,4.84705506649,-249.39,30.7042361203,482.43055988,175.331,276.807549201,981.348018547,0.941904513851,536,97.4097546483,26.0448677812,329.978
0.920127,483.623,94.0357,537,483.351,27.3972862661,483.329002535,209.931750394,116.0061192,5.03386611705,-250.299,28.2489471294,483.382215733,175.532,84.0521650938,371.916599214,0.468554075328,537,55.9105176543,26.1230783381,336.926
0.897295,484.919,94.0812,538,484.671,27.2321691683,484.684818591,564.104657025,173.474876298,4.71976849881,-250.3,28.3289504485,484.739731147,175.683,218.888256385,1295.58458883,0.634877351522,538,116.299731295,26.0446585461,275.838
0.918255,484.089,94.1394,539,483.802,27.3246636975,483.823258789,432.558753773,158.712706595,4.71869015151,-249.595,31.388856944,483.890518747,175.882,168.314660367,892.46201017,1.12236643456,539,75.679737274,25.7032065433,266.204
0.926076,483.883,94.247,540,483.622,27.4134495054,483.632258587,429.130992447,171.281098686,5.22590436257,-249.696,30.4865875816,483.675935854,176.095,183.185059093,961.496896571,0.915677579859,540,56.4982787428,26.1544453934,382.42
0.910886,484.465,94.187,541,484.192,27.4226064012,484.18874101,221.578288732,129.667289846,4.89155544062,-249.417,30.956767736,484.242980981,176.291,57.9365040478,540.162310072,0.983796915095,541,129.550996298,26.0410886047,346.16
0.859091,483.319,94.2192,542,483.068,27.3122734059,483.083253371,540.723917847,187.009264324,4.73983975779,-249.046,29.9639044704,483.1356098,176.442,203.56440086,1091.60953655,1.02125764241,542,210.499742652,25.6178713503,310.228
0.85862,481.966,94.3348,543,481.675,27.2740306172,481.679132749,611.51815303,200.458271869,4.90503223992,-248.81,29.3028399537,481.762967097,176.62,90.0373762556,781.546959144,0.631387347579,543,156.859303669,26.5504303356,331.265
0.868659,482.607,94.3993,544,482.333,27.0205648695,482.338131963,523.430464534,194.169529152,5.001020073,-248.59,30.3556183324,482.414020855,176.774,105.724408477,720.817302384,0.970402580047,544,207.553212008,25.819774433,376.612
0.887532,481.456,94.4847,545,481.159,27.3596467746,481.149989374,272.324426302,149.723679616,4.79004014922,-247.914,30.9782410935,481.230220966,176.917,20.2834096047,371.311493366,1.02362159342,545,235.408409632,26.3217857919,287.242
0.830236,480.173,94.5094,546,479.907,27.4162674129,479.926275171,329.220531815,155.846981179,4.7942025153,-247.743,29.5330115464,479.983316438,177.053,163.501278504,621.238328661,0.691464720085,546,174.530211888,26.2727041562,301.073
0.873536,479.533,94.5243,547,479.278,27.1207646289,479.28922916,527.317750834,202.136467968,5.17289340522,-247.49,28.4569292079,479.344412755,177.193,134.170979927,803.267316696,0.525477411506,547,208.214689483,26.2315716807,370.673
0.869061,480.482,94.5621,548,480.193,27.3196924592,480.204583569,394.121692563,180.456276252,5.09053015221,-248.21,31.7437507928,480.258692395,177.355,108.589853999,608.13882954,1.14195083574,548,203.72969555,26.3395209162,400.157
0.879571,481.384,94.6371,549,481.129,27.1256326529,481.141799499,609.532616479,217.521326667,4.9047899451,-249.394,28.1536113443,481.186730134,177.535,150.587434571,982.76640025,0.526699661539,549,276.173337064,26.1495112072,341.192
0.871714,483.57,94.689,550,483.297,27.2559621577,483.300945319,456.298431827,191.20745374,4.84102819537,-250.114,31.5836439335,483.375713333,177.707,166.132698312,914.555254451,1.13555451232,550,168.156223924,26.3518126527,299.86
0.856619,483.501,94.7749,551,483.236,27.2008221029,483.231879001,509.552254348,195.016519098,4.82456946079,-249.714,28.056819309,483.293417195,177.816,172.39778548,884.846412345,0.551239118305,551,195.829236228,26.1365492065,349.135
0.890295,483.868,94.8457,552,483.582,27.4139120554,483.59704421,466.260265407,191.601799426,4.96144665439,-250.296,30.2677772083,483.685319181,178.026,161.347588644,690.596349185,0.80956365125,552,161.946227122,26.3130431228,347.218
0.899285,484.958,94.935,553,484.687,27.3216789469,484.684501918,339.107550336,168.906112234,4.83290538996,-250.721,28.8645290432,484.748167869,178.204,64.4502305336,530.183670367,0.561106097055,553,164.966181299,26.6128503094,322.332
0.839956,485.956,94.993,554,485.64,27.2374821238,485.648531151,399.390431299,163.119111686,4.66945890073,-250.84,28.7214760547,485.733771602,178.361,145.900256898,926.381787365,0.705210814149,554,179.50922162,25.763207287,298.751
0.90148,486.159,95.0304,555,485.861,26.9667002398,485.868837989,429.405612706,194.773704864,4.82433595524,-250.862,29.5924401429,485.935696499,178.494,108.364032031,663.400916573,0.838173205085,555,212.059404182,26.0619555567,302.871
0.906028,485.189,95.0223,556,484.886,27.5780856628,484.89672792,518.19472548,211.633354474,5.05059169284,-250.568,32.8555791058,484.972919292,178.617,120.333608295,682.824094115,1.40886879358,556,86.3755926815,26.0051219419,365.073
0.828315,485.868,95.0938,557,485.557,27.2954779552,485.571683455,642.325155493,187.695330373,4.66509167722,-251.202,29.8466029683,485.663158609,178.734,126.598769287,830.997168816,0.876089646719,557,187.339299533,25.859520134,276.544
0.848336,486.282,95.2512,558,486.009,27.5983339037,486.009203832,714.411762691,172.49269672,4.90417494724,-251.152,32.196326858,486.081102667,178.945,201.882320662,1239.21801683,1.23336188732,558,215.736067178,26.1074808709,265.282
0.671837,487.362,95.2179,559,487.083,27.1767415912,487.098091748,879.874946725,103.911108821,5.15293376491,-252.211,28.5056971331,487.1658554,179.112,74.9065364904,1019.3003639,0.595781801525,559,809.533913944,26.108813078,351.135
0.668301,489.118,95.2277,560,488.833,27.3471347267,488.845470396,1019.76937595,103.257580281,5.04524812608,-253.065,28.3347296033,488.909294689,179.244,0.280627978247,1020.213936,0.558493472673,560,1019.14362149,26.3652453534,325.052
0.66974,491.611,95.2267,561,491.372,27.1481929628,491.344090617,1024.40722321,103.007749522,5.20345957916,-254.554,28.0366806231,491.391803201,179.426,0.333315388906,1025.32495036,0.556238721745,561,1024.08868297,26.0199547766,359.923
0.669777,491.707,95.2762,562,491.426,27.2601393191,491.442778635,852.811341127,103.517076982,4.99198025232,-254.354,28.4373194392,491.499140502,179.62,16.9657616722,885.900950433,0.659916368083,562,821.372895825,26.147924914,327.341
0.668241,492.301,95.3708,563,492.035,27.2658700711,492.04618821,1020.84143258,103.296596853,5.24245029358,-254.291,28.4150783475,492.090529718,179.874,0.399619114853,1021.4147915,0.519589645515,563,1020.26755526,26.2079250558,406.83
0.967195,492.29,95.4286,564,492.008,27.0560436272,492.010267644,975.09273699,90.3563850654,5.1259089557,-253.666,28.5517341567,492.064868256,180.046,0.628827667023,976.066071577,0.679303822492,564,973.935749368,26.1026054071,351.773
0.98052,493.011,95.5019,565,492.741,27.0043072771,492.746202979,976.126558736,91.520301039,5.051130346,-254.693,28.1520996111,492.791784777,180.223,0.363397008931,976.616396427,0.617867499597,565,975.445357453,26.1596774794,360.955
0.984528,493.016,95.4703,566,492.719,27.017366075,492.722469963,974.715389729,91.5068052708,5.1241856328,-254.638,27.423658511,492.783641321,180.415,0.540517160071,975.324073201,0.307289323934,566,973.529641427,26.203929869,353.722
0.987685,494.815,95.4452,567,494.543,27.1773120923,494.553528141,972.832272345,89.3476287385,4.91555923806,-255.364,28.0828550761,494.606832174,180.627,0.533357291618,974.08090733,0.417712813049,567,971.927245231,26.5717167185,297.624
0.988808,494.553,95.4937,568,494.281,27.4300429068,494.290351177,974.035043362,89.8703375881,4.96864647681,-255.541,28.3717907918,494.342653552,180.83,0.64747526717,975.55777549,0.54797267597,568,973.278827684,26.5733197287,357.707
0.990311,494.379,95.473,569,494.084,27.0279098798,494.087118597,973.706926263,89.7777396629,4.97710890404,-255.205,27.7585019049,494.143552203,181.023,0.604588849821,974.673330297,0.485384081281,569,972.702029956,25.8009184292,358.944
0.993057,495.823,95.5193,570,495.538,27.1332237481,495.544910555,973.302143221,89.5537494911,5.07867624623,-255.937,28.219209259,495.609943933,181.196,0.585511125742,974.335154533,0.564644891062,570,972.55326084,26.0803806286,345.787
0.994521,495.188,95.6058,571,494.917,27.3341261408,494.931967247,972.999778777,89.8651576197,5.03857126747,-255.3,28.4666107973,494.972090044,181.432,0.564888672634,973.904605536,0.511349835483,571,971.93930521,26.4145899752,330.741
0.994893,493.96,95.7102,572,493.712,27.2429897065,493.707669382,971.910109258,88.9783930965,5.1298431507,-254.972,28.1555208799,493.741078728,181.637,0.70880166391,972.732595379,0.629930719978,572,970.730889991,25.8737909175,346.928
0.990908,494.754,95.768,573,494.499,27.0887059474,494.507731983,971.564923283,88.4938638498,4.88707534363,-255.417,28.0509944638,494.5296908,181.844,0.604571725231,972.829409508,0.469773651564,573,970.757217588,26.1716656669,303.888
0.988386,494.301,95.7796,574,494.063,26.9990845163,494.083751067,970.511510262,87.1382574806,4.95467423442,-255.528,28.2139288526,494.10831205,182.009,0.616156131509,971.465654868,0.546507665389,574,969.477265438,25.8022904518,354.575
0.994228,495.909,95.8096,575,495.676,27.249071955,495.680277904,971.678794038,87.3019296105,4.80934610935,-256.212,28.1933273121,495.713092918,182.143,0.506426509521,972.315701789,0.561366405216,575,970.789269925,26.2784781589,312.87
0.9962,495.716,95.848,576,495.483,27.1471665065,495.500516422,971.776428385,87.3697257429,4.75984036868,-255.982,27.9702697959,495.524010963,182.343,0.576042511215,973.013679018,0.448482041518,576,970.934957616,26.36092368,291.069
0.994972,496.277,95.8901,577,496.057,27.2292089493,496.040504371,971.620734705,87.410173243,4.92776827332,-256.379,28.2760389311,496.0663249,182.579,0.461543817026,972.2851544,0.648758697527,577,970.732816401,25.6124311176,355.212
0.897798,494.702,95.981,578,494.469,27.1409204437,494.47673109,970.738544587,86.2972559727,4.96848961308,-255.642,28.4101127022,494.494937408,182.777,0.526363905883,971.407746133,0.605934357137,578,969.421251815,25.9384061984,305.262
0.967075,496.174,96.0745,579,495.925,26.9906388508,495.938393763,970.624686683,85.281330314,4.86935927118,-256.695,28.1957762459,495.959886715,182.997,0.495262925651,971.678862431,0.581366595646,579,970.112651217,25.635062744,314.44
0.991897,496.38,96.1007,580,496.134,27.1981974365,496.131540573,967.773762658,83.982624496,4.75037139886,-256.39,28.201273496,496.167387253,183.215,0.646340339274,968.561346203,0.596740160668,580,966.263914698,25.8463971118,291.057
0.981797,495.97,96.0933,581,495.738,27.5657840166,495.754056313,967.222584146,83.0238651629,5.06279829477,-257.235,28.1359597984,495.781378766,183.361,0.789324510023,968.508416932,0.356807814388,581,965.904618841,27.0317405574,357.311
0.991074,498.827,96.1363,582,498.578,26.9861544784,498.580254605,966.630262174,81.9539087579,4.99232555552,-259.383,28.1021536674,498.609954129,183.534,0.817549827078,968.126194218,0.596923820243,582,964.998620302,25.5903913008,315.254
0.98932,501.044,96.1289,583,500.813,27.2814429027,500.82321083,965.996938974,81.33241143,5.35422753731,-260.5,28.3134885472,500.853926301,183.768,0.79428405889,967.27426838,0.524903876431,583,964.61595655,26.4875342111,396.432
0.984122,503.823,96.1585,584,503.565,27.3528954615,503.576925819,965.364337582,79.6137716436,5.28572591533,-262.673,28.3578774039,503.602586414,183.991,0.794820671237,966.371799378,0.513597434427,584,963.998684565,26.5862280356,376.429
0.982398,508.152,96.2365,585,507.925,27.0650460635,507.937980126,966.826167019,79.9632592721,4.9606390797,-264.853,27.7895472812,507.960669168,184.209,1.18439453208,969.128940873,0.54898750727,585,964.985808897,26.0324724551,333.154
0.958741,511.952,96.2718,586,511.71,27.1725972659,511.718638628,624.129982484,62.9161008701,4.78556005983,-266.551,27.9913428641,511.750751148,184.351,443.113608111,970.259754891,0.58430144795,586,49.8119308197,25.9582053671,291.87
0.958393,515.421,96.3274,587,515.198,27.3296644887,515.213771278,566.697460349,63.6417308052,4.63397252414,-267.76,27.9908586674,515.248911787,184.526,424.372724235,968.608766552,0.433509788747,587,49.5711950448,26.610655052,253.843
0.963009,518.628,96.361,588,518.371,26.9737556703,518.365650791,664.780123608,73.6786233802,4.87440920187,-270.01,28.1065422184,518.400134937,184.752,365.173794768,968.604412144,0.649167145836,588,60.5006440821,25.7924849935,301.929
0.963587,521.812,96.4226,589,521.537,27.0355454777,521.55736618,967.854122079,80.9184669835,5.15470617312,-271.378,27.8175129898,521.611527385,184.977,1.08012120829,969.882580211,0.571779265592,589,965.752085208,25.9407934246,356.487
