StdEsReturn,AverageDiscountedReturn,MaxReturn,AverageAction,AverageAbsQ,AverageQ,QFunRegParamNorm,PolicyRegParamNorm,AverageReturn,Iteration,MaxEsReturn,Epoch,MinEsReturn,StdReturn,AverageY,AverageAbsQYDiff,AveragePolicySurr,AverageQLoss,AverageEsReturn,MinReturn,AverageAbsY
0.0,178.517724416,3496.43446963,0.999297,24.077,24.0508,140.464,119.343,2622.02892583,1418,532.368084087,1418,532.368084087,565.342348669,24.0534889945,0.614267854727,-24.2112,1.61527,532.368084087,1489.69376146,24.0746532584
570.34161053,169.849329277,3343.92911517,0.999214,24.009,23.9749,140.526,119.429,1758.05589138,1419,2251.65578008,1419,998.505295752,1017.14206037,23.9765207787,0.6273466276,-24.1265,1.88881,1446.81314049,113.528775193,24.006659363
229.291819996,165.402927156,3035.79902507,0.999396,24.0223,23.9928,140.564,119.42,2252.43347706,1420,601.767950274,1420,23.2182930971,698.283849913,23.9941479816,0.618561102331,-24.1647,1.6514,367.347631181,353.425613703,24.0203227007
78.928733241,165.937042924,3859.56878345,0.999361,24.0806,24.0534,140.612,119.469,1897.06588929,1421,463.295767712,1421,273.655193374,1117.98428889,24.0530482417,0.623763174475,-24.2243,1.82183,379.334125911,263.259110907,24.0755748834
333.682246949,173.679707492,4046.02135498,0.999582,24.1002,24.0711,140.658,119.492,2791.17274324,1422,1244.68149433,1422,469.652035928,1039.2200917,24.0724192043,0.621784897229,-24.241,1.69128,932.106958052,300.678669416,24.0949691486
254.585952763,186.544060419,3349.1850601,0.999434,24.0729,24.0475,140.722,119.537,1474.85168532,1423,730.539493268,1423,6.78302842878,938.85619243,24.0491373309,0.609811350831,-24.2206,1.59246,254.761483995,187.501448679,24.0711950721
206.921076538,156.34423391,2225.31985068,0.999284,24.0722,24.0451,140.765,119.629,935.219454856,1424,623.016511663,1424,23.8711344871,634.878773137,24.0464002585,0.617883013768,-24.2133,1.6662,269.663090106,185.99987583,24.069770789
0.0,173.716266562,2795.79424106,0.999506,24.0799,24.0502,140.814,119.704,1446.34901772,1425,420.116087705,1425,420.116087705,779.145401717,24.0513742559,0.623114374235,-24.2246,1.88927,420.116087705,265.543111965,24.0781596743
630.83761117,153.038550964,2457.28694714,0.999088,24.017,23.9897,140.857,119.719,957.686073198,1426,1970.0938518,1426,38.6501638863,573.064973809,23.9918975366,0.629674545629,-24.1636,1.94844,489.837016398,194.874821109,24.0159614154
811.757068536,168.782917592,3458.87805959,0.99951,24.1,24.0761,140.927,119.79,1745.79589054,1427,1818.67153401,1427,195.157396943,1044.81083303,24.0764367402,0.611999763214,-24.2527,1.69839,1006.91446548,234.261131537,24.0970140336
1231.07833194,154.216453686,2781.55268684,0.999141,24.1011,24.0739,140.964,119.824,964.858175992,1428,2707.62042272,1428,70.295118677,658.647708824,24.0756893878,0.62210718106,-24.2438,1.83245,966.875788441,105.291668276,24.0980218049
213.126638909,158.732981305,3790.4248219,0.999122,24.1333,24.1061,141.011,119.844,1907.9838426,1429,620.638245505,1429,-25.2044317677,1171.77780768,24.106654521,0.612101821366,-24.2731,1.67247,164.807740972,32.9779631785,24.1308571877
430.65647513,183.491619465,3828.82990191,0.99936,24.0784,24.0514,141.046,119.891,2853.74389861,1430,1058.19224427,1430,37.5253784384,858.295109195,24.0523159561,0.605635837778,-24.2239,1.64709,499.953484179,1033.14579606,24.0729445839
0.0,172.402672461,3538.85282889,0.999203,24.0812,24.0549,141.076,119.896,2357.60392736,1431,142.145402717,1431,142.145402717,1052.91300741,24.0555348879,0.626477950624,-24.2258,1.812,142.145402717,387.170368512,24.0766432439
1005.79288484,168.659922602,2924.66946071,0.999227,23.9842,23.9548,141.106,119.922,1239.82712184,1432,3019.54238245,1432,18.9583022003,804.054098813,23.9553650842,0.632698987202,-24.1375,2.00519,617.68631214,316.910202602,23.9793965775
352.374180302,178.711402241,4225.7277402,0.999533,24.1029,24.0749,141.139,119.968,996.873740327,1433,971.029829905,1433,66.0279363163,793.729857916,24.0798530806,0.639400935418,-24.248,1.9325,437.741853938,268.808272242,24.1042503029
75.242759582,197.558435443,3743.29172893,0.999533,24.1295,24.0996,141.195,120.016,2494.51919665,1434,263.175878827,1434,112.690359663,961.870132915,24.0965620355,0.631969441023,-24.2606,1.88029,187.933119245,917.336274096,24.124176518
889.069409878,220.211346624,3677.19336853,0.999573,24.0501,24.0183,141.223,120.081,3246.60060042,1435,2666.73328439,1435,490.351706947,387.738966607,24.0204029308,0.62522438297,-24.188,1.74102,1600.95849231,2299.90524002,24.0469832225
430.955331996,224.90871602,3946.91097915,0.999506,24.0723,24.0472,141.256,120.115,2014.02968537,1436,1356.98971839,1436,333.033207081,890.876361357,24.0480200972,0.61694986461,-24.2154,1.79017,770.934896492,462.066393586,24.0702769977
206.679231559,214.777037391,3661.40285598,0.999427,24.0242,23.9936,141.33,120.141,2153.3313196,1437,1155.14150683,1437,663.628435621,852.894070872,23.9953685469,0.62410236691,-24.167,1.89834,874.369820488,645.752876464,24.0240809937
26.919443816,210.035445837,3942.24159376,0.999127,24.0316,24.0014,141.349,120.167,1502.89936604,1438,656.836893112,1438,602.99800548,777.357477832,24.0007405602,0.635178689251,-24.1765,2.02919,629.917449296,191.572636733,24.028912902
897.031974489,206.070248928,3547.98122946,0.999538,24.0681,24.037,141.393,120.219,2154.05498296,1439,2317.56074869,1439,18.8018400489,1282.63883512,24.0399530544,0.624567706718,-24.1932,1.91816,976.514875264,73.4423087216,24.0657313047
137.733094252,246.445537667,3852.79377554,0.999719,24.0327,24.0031,141.448,120.252,2224.48090529,1440,876.788266762,1440,547.705937386,940.689655737,24.0038743719,0.613481660488,-24.1694,1.68326,733.708796643,517.140829613,24.0315879846
468.95209725,175.375012495,3756.97205609,0.99952,24.0371,24.0026,141.502,120.265,1346.67885347,1441,1129.28904978,1441,59.5170691796,1436.44476899,24.0030668324,0.614793125642,-24.1784,1.65317,534.668499567,222.075804176,24.0336640626
328.7660626,167.053429378,2253.35122962,0.999374,24.0055,23.973,141.594,120.351,545.817321185,1442,967.585093238,1442,20.6529125902,375.299768208,23.9728651219,0.623824793196,-24.1435,1.85163,342.218176935,36.021608629,23.9980257276
237.348602022,119.065857524,3051.7840324,0.999568,24.0194,23.9871,141.612,120.394,558.520602468,1443,820.830187906,1443,-6.26552361538,692.088945378,23.9892222013,0.60028211449,-24.1506,1.50903,203.094738414,35.7836055471,24.015695159
299.010428845,151.648746458,3651.04282066,0.999502,24.0538,24.0224,141.684,120.453,789.94431034,1444,855.094890997,1444,1.58360730211,787.315023427,24.0219146067,0.627026277324,-24.1843,1.69614,263.044966405,71.8763579999,24.0493061484
132.13899477,180.949801805,3871.86903906,0.999366,24.0276,23.9998,141.709,120.503,2042.78385488,1445,410.324302698,1445,2.28330430443,1369.06700342,24.0014305837,0.651871374252,-24.1608,2.01888,189.860093269,98.7167308503,24.0229851651
266.496942995,157.350948195,3408.27490111,0.999553,24.0168,23.9824,141.762,120.505,1154.51085597,1446,908.333289876,1446,-6.39688445044,1224.66182288,23.9834216364,0.623866927832,-24.153,1.67526,196.116981372,169.216182348,24.0128049922
87.5713318064,229.655708796,3630.24158045,0.999602,24.0486,24.0149,141.841,120.523,1610.59548925,1447,301.123099962,1447,41.0959128925,887.509807012,24.0164614487,0.623773426571,-24.1851,1.74032,185.56894489,152.228634209,24.0454671399
336.610367661,194.143077368,3786.06732549,0.999606,24.0534,24.0229,141.86,120.604,858.361041582,1448,908.924384884,1448,-1.04184275,854.813776337,24.0226738449,0.647652556614,-24.1963,1.97611,482.44197481,182.812821203,24.0487469231
1318.35134189,203.889498534,3325.73527964,0.999604,24.116,24.0837,141.922,120.651,893.422598383,1449,3123.45334446,1449,0.583326343921,830.761611307,24.085314113,0.644969586976,-24.2591,1.89314,841.633515397,92.9020464603,24.1118538351
551.662139147,166.69613558,1588.55893664,0.999366,24.0547,24.0196,141.925,120.694,848.318594858,1450,1336.66950956,1450,130.13184978,353.236010709,24.0205439577,0.633979175036,-24.1861,1.92001,557.746291225,99.1417574239,24.051524651
354.862639469,164.30212853,1468.55883452,0.999419,24.1098,24.0761,141.975,120.717,498.451436436,1451,1206.82602017,1451,152.21142162,393.108700568,24.0752825715,0.620284472568,-24.2421,1.6906,553.48546424,87.824964759,24.1044299432
445.908261034,208.282975122,2658.98560891,0.999521,24.084,24.0513,142.04,120.764,926.576394684,1452,1263.01020693,1452,8.75096344318,548.721361461,24.0519277022,0.622451157455,-24.2223,1.66449,591.50321736,248.349961952,24.082124721
240.988003597,219.494679327,3891.62215296,0.999537,24.0042,23.9678,142.1,120.761,1393.57543079,1453,767.148708954,1453,1.79199847769,945.494030666,23.9696245947,0.632631300694,-24.1464,1.96579,288.304937103,229.697628374,24.0006474888
304.575474033,170.199620983,3402.98168281,0.999599,24.0972,24.0659,142.157,120.777,593.447348223,1454,806.402607423,1454,0.886730807571,663.898147046,24.0655752745,0.635148755169,-24.2437,1.86579,302.073549054,198.36047408,24.094347281
121.509119994,148.979683009,2975.73930665,0.999432,24.0457,24.0034,142.144,120.798,717.67075809,1455,325.945363935,1455,5.80848466232,873.773929033,24.0047913128,0.637885203142,-24.175,1.78678,166.107452337,114.393593049,24.0417855317
690.647634181,180.136855714,3301.72852934,0.999486,24.0832,24.0495,142.18,120.884,1584.03297559,1456,2671.90351556,1456,1290.6082472,849.516332621,24.0519120816,0.635514734508,-24.2249,1.8531,1981.25588138,117.054235293,24.0806498553
185.59297878,233.931155071,2924.80214062,0.999561,24.1415,24.1132,142.222,120.874,1435.1411159,1457,568.18593231,1457,48.0812880613,794.536484806,24.114758534,0.62598111748,-24.3016,1.83064,231.871680021,249.054773555,24.1433272835
710.94647983,191.538390527,3927.9818455,0.999541,24.0132,23.9781,142.26,120.911,1802.76457949,1458,1931.8221037,1458,1.77989131865,1070.68338668,23.9790234095,0.626543367639,-24.1689,1.77374,613.595858987,190.069341356,24.0092063808
510.077358819,162.001303473,3815.48103527,0.994652,24.1104,24.076,142.325,120.934,806.0030952,1459,1382.09358671,1459,144.001696222,807.971758384,24.0776691625,0.638298610727,-24.2562,1.884,811.526109693,178.458655074,24.1077143326
207.806006424,164.733615081,3555.93597788,0.999449,24.1192,24.0868,142.391,120.999,1679.89559093,1460,574.217312262,1460,30.1411197745,1075.34569919,24.088556772,0.633429940927,-24.2534,1.7927,307.4236288,104.383587761,24.1179701714
328.489891088,176.662655262,3097.72044354,0.999547,24.1031,24.0716,142.442,121.001,1434.81561299,1461,1015.96228249,1461,211.532049643,749.660372125,24.0707813659,0.626368475683,-24.2413,1.73461,608.537785334,262.113024873,24.0980216953
198.210132905,159.523672724,3295.06292708,0.999421,24.1226,24.0965,142.491,121.075,1685.62123998,1462,848.409463064,1462,294.371448455,1148.62228037,24.0983365156,0.629962751134,-24.272,1.79923,489.708780252,185.860727306,24.1214247476
143.165652143,133.264256824,3795.83992478,0.999549,24.091,24.0594,142.526,121.139,938.930163216,1463,497.268830994,1463,72.7472318143,1280.11103513,24.0586859055,0.636650595685,-24.229,1.83437,248.801031178,112.214115799,24.0859441632
162.214166189,164.143854895,3100.48020425,0.999462,24.1738,24.1496,142.564,121.195,1845.40842258,1464,549.841364001,1464,67.437166484,962.145064925,24.1516553146,0.629095766178,-24.3241,1.73589,274.027039248,87.7958685942,24.173111367
279.02449928,194.706328072,3561.25499071,0.999569,24.147,24.119,142.582,121.237,1834.89247824,1465,856.135863295,1465,51.2533653127,1030.02412981,24.1204164136,0.644007376099,-24.2943,1.95383,323.121446054,387.381588123,24.1413866101
177.073453174,179.926778682,3194.03241302,0.999455,24.1498,24.1217,142.619,121.278,1636.2791822,1466,471.166439467,1466,-4.57349283111,849.915424834,24.1237117393,0.636654783534,-24.2998,1.78895,206.563920071,177.17350308,24.1470617143
705.147540812,199.039719843,4134.8023147,0.999566,24.106,24.0759,142.649,121.277,2130.2273242,1467,1850.21933751,1467,45.0935388619,1117.52342999,24.0755763111,0.632406120768,-24.2611,1.79418,652.226836537,182.171617255,24.1014000036
200.877182218,147.907743887,1683.8282851,0.999416,24.2219,24.1973,142.689,121.312,586.361398632,1468,671.77555779,1468,136.162725935,394.755430887,24.1994615788,0.617624121052,-24.375,1.66616,328.62896,153.430466715,24.2216140325
169.021637888,159.66001456,1672.09443295,0.999469,24.1657,24.1337,142.741,121.331,656.491125252,1469,584.419397554,1469,16.2880180604,384.175068951,24.1352583648,0.643520638623,-24.3161,1.84631,211.855842995,127.611926919,24.1617069397
219.488829455,173.397486925,3219.00983945,0.999562,24.2224,24.1971,142.755,121.343,980.956688703,1470,655.153956553,1470,3.67518792162,864.799268046,24.1980475656,0.62428305614,-24.3804,1.63963,247.15239418,68.8942219449,24.2182880613
380.633906703,178.175414001,3601.80074256,0.999488,24.2587,24.2336,142.778,121.388,1924.85399892,1471,1067.29562844,1471,-0.46953560723,1183.42059994,24.2345211222,0.625731022579,-24.4159,1.69562,276.174436561,116.667015445,24.2556774732
303.506142992,168.596158805,2426.75833711,0.999596,24.1932,24.1694,142.802,121.432,873.409850142,1472,833.433835336,1472,1.89187375782,636.724073318,24.1702877719,0.640168218774,-24.3597,1.99854,286.897487398,142.032157132,24.1896689743
195.060915165,159.917803092,2779.91456094,0.999567,24.1857,24.1622,142.812,121.468,741.414298524,1473,685.969737721,1473,-4.6830952639,584.605458582,24.1644901359,0.643876926203,-24.3467,1.99479,158.253944966,136.29863242,24.1847341499
269.815298858,150.582354011,3119.23718581,0.999579,24.2773,24.2568,142.85,121.493,1307.96908823,1474,637.750410599,1474,21.1132244685,1019.31572809,24.2553099275,0.637834715701,-24.441,1.92061,357.382697293,96.1388886002,24.2712645985
232.831330364,188.526738425,3682.59259,0.99957,24.2845,24.2664,142.911,121.516,1252.73049686,1475,643.03599199,1475,-4.90869339889,896.405494309,24.2672789073,0.62677493028,-24.4603,1.71072,185.163628553,190.589741596,24.2818018503
275.896206618,155.273473587,2284.64659575,0.999633,24.2424,24.2218,142.948,121.502,993.085900829,1476,820.76854938,1476,-4.66872117453,672.253636348,24.2253289915,0.639456069067,-24.4139,1.88234,309.879759654,169.084617254,24.2410377225
208.845128202,117.847172463,1100.92920375,0.999678,24.3276,24.3092,142.98,121.564,348.112106872,1477,612.836184974,1477,-2.75732613205,242.691129792,24.3084870033,0.62758094897,-24.4981,1.76262,219.337087788,49.9986572969,24.3221203487
394.364186897,48.2094420808,1187.40937633,0.999285,24.3439,24.3263,143.009,121.588,123.784089089,1478,1336.64933537,1478,8.34676640043,198.16972078,24.3270451993,0.651538886436,-24.5102,1.84639,254.697599965,1.31250923911,24.3388656614
38.5606236186,185.049457722,3760.51231269,0.999515,24.4086,24.3927,143.046,121.6,1989.68127749,1479,105.55991724,1479,-4.15782617893,1286.84362928,24.3928345987,0.63969580133,-24.5749,1.86335,28.4585125293,177.580379551,24.4033899882
282.545599506,213.758271935,3825.07173377,0.999594,24.3554,24.3396,143.095,121.624,2160.49292472,1480,848.492964914,1480,29.7731146371,1158.11363272,24.3395100423,0.651171634017,-24.5245,1.83621,233.70671169,231.706242964,24.3524190544
473.887870022,100.005599304,3024.00313039,0.999544,24.3789,24.3635,143.098,121.702,454.448697866,1481,1599.88409826,1481,-5.53551261743,611.493699112,24.3652326221,0.644044139064,-24.5397,1.73515,259.808931479,11.805687403,24.3760560892
145.576406653,150.201257338,3897.2661479,0.999366,24.3533,24.3393,143.127,121.724,1878.82412508,1482,493.18162904,1482,-2.93816260168,1439.82762995,24.3386703913,0.640612957452,-24.5095,1.81298,237.583067969,40.0470014691,24.3479316842
167.331276058,148.423123937,3529.0541504,0.998941,24.3936,24.3791,143.163,121.774,906.976879925,1483,547.554717639,1483,25.3186475398,806.162432158,24.3826972709,0.64093639747,-24.5431,1.68088,235.822061566,165.011278854,24.3935233505
119.050181615,159.028644226,3561.60163779,0.997886,24.4541,24.442,143.219,121.779,1186.8441888,1484,412.069874406,1484,9.91184458319,1118.11425749,24.4420169794,0.650638926064,-24.6199,1.85212,187.554397356,153.72154224,24.4481049487
184.811716751,104.502123594,1062.55012853,0.999504,24.3705,24.3563,143.257,121.815,180.061557311,1485,542.196974866,1485,10.0493000256,110.416686969,24.3576631021,0.648676861841,-24.5368,1.89479,240.734248194,22.9883047883,24.3666767303
294.088795101,188.062466991,3406.23487165,0.99949,24.3983,24.387,143.323,121.864,2474.29824643,1486,940.021354371,1486,216.825410901,634.633190342,24.3879544535,0.647099506568,-24.5743,1.76849,587.580309636,1297.01968171,24.3951175896
0.0,199.587718605,3222.49850679,0.99951,24.4501,24.4378,143.371,121.866,1545.07023849,1487,64.4775468581,1487,64.4775468581,951.305231778,24.4391760768,0.650013964173,-24.6231,1.84683,64.4775468581,546.911562759,24.4457758337
882.251573051,201.49400019,3286.93049931,0.999471,24.4552,24.4419,143.416,121.897,2382.32832661,1488,2553.669453,1488,18.4050416114,950.771083719,24.4433355451,0.638442976942,-24.6236,1.67759,739.827524858,492.557991964,24.4516104328
281.767234395,189.147655598,2484.32497532,0.999119,24.4979,24.4834,143.453,121.981,1425.06812836,1489,1042.62777825,1489,232.342013744,669.173920485,24.4842093989,0.638796738117,-24.6611,1.79501,547.375195185,485.512322712,24.4919429781
198.255278096,143.944526416,3623.40374051,0.999129,24.45,24.4395,143.519,122.02,559.078857901,1490,632.803166531,1490,22.2158234556,539.983092199,24.4408210408,0.649216940865,-24.629,1.71658,256.599986865,154.418246909,24.4477351168
269.826994138,183.373860226,4002.71613514,0.999283,24.5057,24.4932,143.594,122.059,1916.84951799,1491,838.866755806,1491,112.474944846,1196.768754,24.4950827755,0.665746116597,-24.675,2.05303,454.562350009,383.488573366,24.5016176077
221.417192788,196.803874932,3293.62725968,0.999301,24.4954,24.4804,143.635,122.082,2086.12868181,1492,607.93992321,1492,97.3122143437,918.327317725,24.4808188833,0.643790306798,-24.6588,1.81017,391.582621731,251.802718913,24.4912446887
347.57770241,225.89785432,3976.92005551,0.999548,24.5268,24.5109,143.671,122.1,2945.68825816,1493,1136.07762152,1493,258.146540513,788.651473655,24.511537527,0.6195976968,-24.6921,1.61302,851.2868715,1109.10779972,24.5210686375
37.5471690889,259.398674479,3584.86236026,0.99943,24.4973,24.4833,143.719,122.102,2855.95282986,1494,113.037426596,1494,3.27868679147,698.131204365,24.4867326545,0.652065668781,-24.6769,2.00768,50.4405488822,1297.86264271,24.4976874925
598.974459608,213.737749325,3067.84614279,0.999497,24.5017,24.4849,143.79,122.13,1460.5490086,1495,1683.69937895,1495,146.701584,683.323361401,24.4847876534,0.666926220878,-24.6769,2.14692,969.8512947,208.10386888,24.4940445754
379.083747463,162.352785249,1948.32258275,0.999138,24.5826,24.5715,143.824,122.14,472.88003936,1496,1006.36792305,1496,111.966586879,418.115618774,24.5742374435,0.652819408572,-24.7453,1.97117,414.387295517,18.7297579456,24.5819019601
259.099875074,197.704546206,3676.08287194,0.99968,24.5767,24.5646,143.886,122.132,1849.87507052,1497,833.555985488,1497,25.7539408595,1149.56468505,24.5646900718,0.66368905845,-24.7395,2.14077,273.323394828,238.82759514,24.5738117321
372.135252626,175.038168543,4313.79951236,0.999575,24.6341,24.6241,143.919,122.131,1501.59163858,1498,1171.64393906,1498,208.461853521,1223.28452295,24.6252737477,0.634039702823,-24.8065,1.73841,494.947541637,118.48867824,24.6306236827
215.951194898,98.9643238495,1900.20273303,0.99934,24.5658,24.5508,143.948,122.166,285.234274411,1499,673.6753717,1499,-4.31558665399,396.900559093,24.5516681997,0.664778859827,-24.7224,2.07848,247.964927864,93.6440942005,24.5611195974
365.741289562,214.39018338,3601.49164309,0.999614,24.537,24.5272,143.975,122.191,1713.5527397,1500,1145.46337612,1500,256.898224728,1194.42260105,24.5272920343,0.634674324418,-24.7003,1.74406,734.160740135,246.776900014,24.5343208346
189.969022415,271.177131982,4355.29065953,0.999755,24.6211,24.6086,144.017,122.232,1501.93457478,1501,527.315869025,1501,2.96732848111,1011.27337071,24.6099873709,0.646911146582,-24.7669,1.89132,225.775113944,219.228723333,24.6188552194
421.604839339,162.004332377,2727.85426878,0.999521,24.5913,24.5773,144.038,122.291,914.359560076,1502,1348.35826562,1502,-4.11209178412,653.677834492,24.5774145152,0.645509000633,-24.7464,2.04125,316.284889589,245.626001847,24.5869207752
386.770721685,140.534778175,1887.25871855,0.999378,24.5565,24.541,144.078,122.326,791.276766089,1503,1174.37193135,1503,7.93232633622,338.134960042,24.5432550331,0.644687194848,-24.7145,1.98689,270.460295728,158.463956879,24.5524894237
503.151746584,185.576605757,2908.08607412,0.99938,24.6177,24.6058,144.098,122.385,1042.59949294,1504,1444.36455154,1504,4.21412201233,558.223607198,24.6042282188,0.626790012989,-24.7779,1.64508,377.429733975,285.170367675,24.6125419795
297.300183884,168.318399123,2069.69539476,0.999495,24.5741,24.556,144.105,122.459,575.824376903,1505,681.935293009,1505,35.7230474329,494.675078828,24.5582475475,0.662096881537,-24.726,1.99862,261.903885555,146.515910532,24.571425967
443.786449885,222.615081976,3876.13229774,0.999443,24.5533,24.5355,144.137,122.451,1643.00835691,1506,1445.89782556,1506,19.2313118166,1159.63354366,24.5378475362,0.65421558939,-24.7079,1.97925,283.017358219,473.660503408,24.5522168263
539.366891593,210.658457874,4209.08779227,0.999506,24.6556,24.642,144.169,122.492,2134.62741353,1507,1450.51557572,1507,157.505146332,1136.82090761,24.6404645996,0.627867505446,-24.8157,1.64099,763.548554303,398.68973135,24.6515560395
257.178951827,143.780226749,3381.86871089,0.999149,24.6161,24.5983,144.198,122.462,1517.90727192,1508,1088.12627488,1508,464.775123802,1091.13123675,24.6004716702,0.639781762058,-24.7892,1.82527,802.717633604,45.5421725278,24.6128247174
83.0713863333,209.497664286,4041.49976422,0.999647,24.6555,24.6368,144.233,122.439,2066.394247,1509,873.468968349,1509,641.528518151,1349.43299703,24.6368477651,0.636566003828,-24.8366,1.71841,766.672255675,183.580964415,24.648749124
697.460520473,205.146665812,3495.84860263,0.999675,24.6599,24.647,144.258,122.426,1596.89999585,1510,1784.51551676,1510,69.9705683481,992.563376819,24.6461360948,0.660579219536,-24.851,2.12221,605.389296503,198.691566894,24.6547910406
604.102131007,187.190302021,3527.26866868,0.999482,24.7017,24.6872,144.308,122.507,2054.98954063,1511,1485.37128802,1511,-3.1255876441,1189.26364798,24.6897875417,0.650870643419,-24.8686,1.87017,506.475369514,137.724354779,24.6991176133
71.8119392188,218.509290901,3442.60519511,0.999585,24.7318,24.7183,144.38,122.514,2197.82146624,1512,841.063808369,1512,697.439929931,1176.40271351,24.719694211,0.658975556533,-24.9117,2.02824,769.25186915,261.315306368,24.7283981467
0.0,207.987116126,4327.12415374,0.999583,24.7134,24.6991,144.417,122.522,2641.55145859,1513,1839.95883852,1513,1839.95883852,1096.64538948,24.7005515124,0.640965340743,-24.8851,1.76276,1839.95883852,415.609442167,24.7103672502
1272.22576679,217.509630017,3860.60589568,0.999604,24.7163,24.7004,144.447,122.584,2208.44638746,1514,3240.13427843,1514,-3.70916037645,1164.66694459,24.6989543125,0.668023770337,-24.8907,2.14297,1084.21340811,436.198276979,24.7096753215
518.843907407,194.26060838,3844.67110293,0.999671,24.7713,24.7568,144.491,122.599,2210.90792974,1515,1261.57127783,1515,-3.5415047765,1250.24858952,24.7580984476,0.650517748195,-24.9542,1.74979,722.487049466,178.033184268,24.7662556882
362.982720383,223.944458081,3775.09714958,0.999718,24.8073,24.7943,144.508,122.632,2392.03817976,1516,1068.33055394,1516,128.500091182,1156.95822853,24.7956133107,0.64541197268,-24.9946,1.755,500.812173949,414.591726973,24.8046224176
582.580403303,209.348818069,3306.73379469,0.99967,24.7739,24.7607,144.508,122.646,2198.01523853,1517,1613.34263904,1517,233.066279154,846.525592988,24.7626713354,0.683784782611,-24.9624,2.20232,818.627243518,734.940880295,24.7712365202
118.654583677,206.009705884,3619.56009589,0.999468,24.8104,24.7947,144.557,122.675,1671.5911494,1518,510.400156074,1518,273.09098872,968.97515078,24.7958668673,0.645707694838,-24.9827,1.87118,391.745572397,196.592444853,24.8078132853
664.570477989,217.928311966,3428.47354984,0.999441,24.8104,24.7979,144.644,122.69,1679.30627138,1519,2092.6296897,1519,-0.626781539424,857.30976647,24.7999467359,0.673189006151,-24.9893,2.28271,514.662119597,395.213843156,24.8086415989
681.322598057,215.294787478,3583.25539755,0.999608,24.8313,24.8172,144.669,122.796,2174.00653698,1520,1644.54897804,1520,42.3812661785,1090.84907028,24.8188626844,0.652052967887,-25.017,1.99959,464.88068714,348.085311053,24.8264263515
318.192432488,209.119059455,3562.74275873,0.999519,24.892,24.8805,144.689,122.771,1972.55724076,1521,922.164995594,1521,142.755912455,860.277978181,24.8813243432,0.633993041184,-25.0781,1.69383,532.506711462,1092.74317148,24.8883683791
793.138858616,215.446333699,3492.66996919,0.99953,24.915,24.9034,144.758,122.789,2778.4416639,1522,2199.79877608,1522,613.521058853,684.453406596,24.9044109732,0.635601515181,-25.0936,1.89739,1406.65991747,1050.87868667,24.9115825655
747.64393697,212.832758646,3791.74163772,0.999479,24.9369,24.9266,144.797,122.83,2741.76515704,1523,2089.39838617,1523,145.294239215,888.334219515,24.9267202413,0.611089569895,-25.1075,1.51598,714.722202069,685.231486276,24.9324898313
868.938322853,176.014994799,3414.71758447,0.999436,24.9986,24.9874,144.816,122.87,1703.54037087,1524,2345.09211096,1524,607.215465257,1095.45925373,24.9887199591,0.635455818559,-25.1898,1.84501,1476.15378811,154.205680608,24.9953849364
197.881692812,218.872720657,4264.26221465,0.999539,24.9703,24.9594,144.865,122.836,2661.28921578,1525,525.940730828,1525,1.33668598995,1107.61401371,24.961271882,0.639674226478,-25.1486,1.85668,317.768274801,731.734079897,24.9676282378
249.614938688,234.229207545,4213.31242561,0.999629,25.0183,25.0089,144.928,122.862,3145.57915013,1526,728.42421853,1526,-0.329203641036,906.578391518,25.0113206829,0.630319775736,-25.204,1.73544,414.48929251,1243.59353195,25.0162645462
670.821462131,225.868543316,4261.94481573,0.999652,25.0314,25.0237,144.992,122.871,2689.02192076,1527,1724.52020973,1527,55.5222868665,976.665305978,25.0245770316,0.649301346893,-25.2211,2.0178,586.624319349,1091.32449069,25.0279641824
426.946950065,193.606435417,4370.97714596,0.999651,25.0643,25.0537,145.025,122.897,2491.82491053,1528,1196.61093247,1528,111.569950747,1621.25065843,25.0556931338,0.625085784651,-25.2422,1.77206,343.285277235,158.49709195,25.0609323433
480.607564444,140.808426744,3767.01657271,0.99958,25.0883,25.0776,145.078,122.942,1649.46093525,1529,1788.53631641,1529,827.321187521,1385.25969692,25.0797960028,0.650398145778,-25.2674,1.97521,1307.92875196,62.0851677295,25.0858627761
713.701161442,198.978532023,3595.89099473,0.999533,25.011,25.0028,145.133,122.974,1854.96203067,1530,1943.60952057,1530,5.90237509705,1201.3743618,25.0028728751,0.654978840887,-25.1967,1.98562,567.326786431,221.4986322,25.0077253888
220.965475903,155.239918784,3795.67333422,0.999521,25.0199,25.0086,145.204,123.029,2419.56821071,1531,611.737431995,1531,70.5226076584,1324.27184837,25.0108001798,0.654302741544,-25.1962,1.9359,339.282427609,66.1293930969,25.0175262891
569.275134828,164.866453333,3154.92946077,0.999523,25.0786,25.0677,145.256,123.027,1537.81813876,1532,1628.47704128,1532,155.922570176,925.911839908,25.069615362,0.652833675534,-25.2785,1.95561,829.432751798,118.350286694,25.0740379765
143.841792601,132.467635327,3019.11601591,0.999422,25.1194,25.1091,145.338,123.04,1140.29341434,1533,539.525922338,1533,82.0225256998,1068.14653648,25.1099441567,0.65207511247,-25.3212,2.02433,265.204974518,72.963982536,25.1155688147
302.702766406,176.800595314,2915.40736193,0.999582,25.1776,25.1674,145.376,123.105,810.986093123,1534,837.819874848,1534,42.1832700061,805.772729669,25.1689704904,0.636839087315,-25.3547,1.89376,321.575514893,174.936384038,25.175679246
