AverageQ,StdReturn,AverageAction,AverageDiscountedReturn,MaxEsReturn,Iteration,StdEsReturn,MinReturn,AverageY,AveragePolicySurr,AverageAbsQYDiff,MinEsReturn,AverageAbsQ,QFunRegParamNorm,AverageQLoss,Epoch,AverageReturn,PolicyRegParamNorm,AverageAbsY,MaxReturn,AverageEsReturn
6.81721,0.0533445427605,0.996254,46.7795287147,94.2112589639,3223,1.51168977346,93.2004297398,6.81719875498,-6.83801,0.0301343182804,90.0355281954,6.81721,151.895,0.00535391,3223,93.3503355686,79.4868,6.81719875498,93.4533838334,92.0354468282
6.8277,0.0703464303432,0.994424,47.0273503176,97.4351227337,3224,2.14708247746,93.3003216454,6.82776289123,-6.8494,0.0392487421652,90.1159526566,6.8277,151.896,0.0146741,3224,93.4038762783,79.4634,6.82776289123,93.5044019404,93.263054305
6.80982,0.0768537733838,0.994539,47.0569626569,94.2522355208,3225,1.85546447309,93.30008953,6.8096479194,-6.83183,0.0372437421626,88.557533698,6.80982,151.894,0.0148773,3225,93.4083800453,79.4482,6.8096479194,93.503616736,91.9007802991
6.83079,0.0577361155378,0.986329,46.5520990567,94.1842741916,3226,1.83458045439,93.2883824509,6.83084192425,-6.8525,0.0384018083759,89.5957450385,6.83079,151.904,0.0149303,3226,93.3671020375,79.4807,6.83084192425,93.5551641578,91.7732702091
6.82056,0.099610699578,0.998379,46.5262670651,97.7449752692,3227,2.56312420584,93.2028011492,6.82060244746,-6.84272,0.0373174259898,88.2866779106,6.82056,151.899,0.0137366,3227,93.2934417606,79.5294,6.82060244746,93.5006814399,92.4339376298
6.81415,0.0704607139528,0.995611,46.9639536838,99.3622872348,3228,3.93092930768,93.3005149431,6.81413756001,-6.83579,0.0342310412375,86.5409894911,6.81415,151.89,0.0104326,3228,93.3861074095,79.5409,6.81413756001,93.5998695006,92.2661471945
6.82828,0.0705799226194,0.99357,47.0167735477,94.4981667213,3229,2.01847193641,93.3003100437,6.82827954315,-6.84889,0.0366572620946,87.9077365092,6.82828,151.865,0.0147637,3229,93.4069063937,79.5625,6.82827954315,93.5973838667,92.2725212741
6.83799,0.0911032052127,0.995223,46.887031314,94.6822110166,3230,1.67625151682,93.2002077358,6.83819642878,-6.85881,0.0376067463164,88.5631543688,6.83799,151.845,0.0135938,3230,93.3748491525,79.5922,6.83819642878,93.5197244454,93.2597278805
6.8441,0.102135121176,0.994252,46.7960362287,96.672678269,3231,1.97201609047,93.2010550096,6.8441475477,-6.86579,0.0368868348016,90.4939056422,6.8441,151.818,0.016008,3231,93.3643601085,79.585,6.8441475477,93.563693411,93.2372024499
6.81619,0.0813573798455,0.996106,46.5768154586,97.5929269518,3232,2.19310859868,93.2009202271,6.81614993234,-6.83888,0.0369662451762,90.0755838271,6.81619,151.82,0.0139514,3232,93.3154662771,79.5408,6.81614993234,93.5605091081,92.1985281932
6.83594,0.0628896442234,0.99543,46.6371693112,99.1238675321,3233,2.20149206752,93.2012540487,6.83596288548,-6.8579,0.0372693229007,90.3428342235,6.83594,151.818,0.015019,3233,93.3299581109,79.5903,6.83596288548,93.4312079824,93.6070073191
6.81984,0.095880514687,0.998036,46.6732615616,94.3336039227,3234,2.75416760544,93.1,6.8198418776,-6.84134,0.0390121721112,85.7843704474,6.81984,151.829,0.0179758,3234,93.3211447584,79.5484,6.8198418776,93.5261714312,91.7646677241
6.83198,0.0843405479971,0.993216,46.612240368,94.437866715,3235,1.62665879033,93.2004076607,6.8318948109,-6.85155,0.0375240857653,89.6171635142,6.83198,151.842,0.012668,3235,93.3381711541,79.5978,6.8318948109,93.4449831337,92.098260151
6.82487,0.069648041576,0.996563,46.5889120643,99.4352928126,3236,2.80275691089,93.2071681996,6.82493086686,-6.84641,0.0399911157345,89.1928422858,6.82487,151.834,0.0159207,3236,93.3150568532,79.574,6.82493086686,93.4512392588,93.0565638216
6.82449,0.0926370989556,0.997134,46.624876555,98.5176854181,3237,2.75749283925,93.2063842432,6.82451408564,-6.84611,0.0370774677148,89.2933207035,6.82449,151.833,0.0178635,3237,93.3178732029,79.5589,6.82451408564,93.5033410215,92.6919257766
6.82758,0.0904662724164,0.996732,46.5506057825,99.0252673403,3238,2.29731828507,93.206678728,6.82762492419,-6.84814,0.0364908812242,89.7297841497,6.82758,151.835,0.0141565,3238,93.3071802598,79.5467,6.82762492419,93.500046451,93.4172010408
6.82809,0.108329299349,0.992743,46.1649764886,97.8015182585,3239,2.34945032072,93.1060272249,6.82822506148,-6.84855,0.035362626113,89.9510204622,6.82809,151.85,0.0123849,3239,93.2620902895,79.5913,6.82822506148,93.495373684,92.3851355776
6.84751,0.0681689403107,0.993045,47.080751224,96.0648975373,3240,2.0600741576,93.3137823983,6.84746878154,-6.8687,0.040024583763,90.5532832151,6.84751,151.855,0.0172297,3240,93.4209123418,79.6011,6.84746878154,93.536938732,93.0155982552
6.84867,0.0724107876208,0.991233,46.9777736581,94.5915137716,3241,1.94013805971,93.2231739215,6.84875354704,-6.86871,0.0371880647414,89.2552778239,6.84867,151.868,0.0153637,3241,93.4132228638,79.5632,6.84875354704,93.5970793907,92.0590407192
6.83244,0.0881909010115,0.995694,46.9077617482,95.9443542463,3242,1.45078775664,93.230955135,6.83253525228,-6.85317,0.0363428148754,91.0183069438,6.83244,151.881,0.012427,3242,93.3756690054,79.5713,6.83253525228,93.599935197,93.6261632244
6.81913,0.0605946214834,0.989751,46.8172540738,94.8261967708,3243,1.84226138905,93.2793797379,6.81904653453,-6.84088,0.036915970552,89.8270601172,6.81913,151.885,0.0126628,3243,93.3937405328,79.5487,6.81904653453,93.5999186705,92.5534350294
6.8327,0.0741429709505,0.993846,46.6280571313,98.03616002,3244,2.41479225137,93.2195453568,6.83283775002,-6.85415,0.0368892213024,90.3728619086,6.8327,151.894,0.0136625,3244,93.3372571571,79.5555,6.83283775002,93.5103163071,93.5236916044
6.84499,0.0863536874687,0.995453,46.6871599113,94.9545130601,3245,2.26479780594,93.2087740513,6.84504226806,-6.86654,0.03888340225,88.975049918,6.84499,151.902,0.017672,3245,93.3384259542,79.5903,6.84504226806,93.5021601289,92.3143912316
6.83602,0.11548464415,0.993035,46.6482824083,95.070647876,3246,1.88463128805,93.1001458474,6.8362824828,-6.85618,0.0392437846578,89.0485481017,6.83602,151.929,0.0196318,3246,93.345341436,79.5971,6.8362824828,93.5995243045,93.2043020528
6.83565,0.100863042734,0.996679,46.8643075237,95.1267970635,3247,1.73272677897,93.2001696252,6.83545144314,-6.85614,0.0373035535511,90.0065271799,6.83565,151.924,0.0134157,3247,93.3625130011,79.657,6.83545144314,93.5999994482,92.5738708405
6.83243,0.0994261738105,0.991618,46.6083878858,99.9194389313,3248,3.68158027668,93.1683337683,6.83246801655,-6.85318,0.0366542031211,87.0146772252,6.83243,151.953,0.0122836,3248,93.3462420064,79.6141,6.83246801655,93.5987197104,92.5086484883
6.83204,0.0711122131926,0.993827,47.0727415073,94.9267296316,3249,1.6421906394,93.3098328095,6.83198825462,-6.85286,0.0364565220486,90.2019112807,6.83204,151.956,0.0142919,3249,93.4150765599,79.6384,6.83198825462,93.5537363096,92.645437616
6.8384,0.107286046997,0.997425,46.6573068528,95.9907609372,3250,2.27749084969,93.2022189644,6.83840596456,-6.85923,0.0381737522275,87.6580839435,6.8384,151.957,0.0165513,3250,93.3219050439,79.6501,6.83840596456,93.5999991492,92.827404448
6.83422,0.0974210075714,0.992793,46.6085082609,94.1630551194,3251,1.99205858345,93.127715476,6.83439388973,-6.85559,0.0387171396932,87.6370483828,6.83422,151.977,0.0151421,3251,93.3396807946,79.6907,6.83439388973,93.500745132,91.938450089
6.8339,0.0792898772256,0.993692,46.6218540692,97.7669628157,3252,2.28355730843,93.2366536465,6.83376635929,-6.85527,0.0380302505372,90.0085136971,6.8339,151.999,0.0138823,3252,93.3369633167,79.6961,6.83376635929,93.5083968653,92.5314919374
6.83803,0.0973094133762,0.998046,46.6652420018,98.5280375097,3253,2.47047464156,93.2017542987,6.83791864242,-6.85949,0.0385408881872,88.438554513,6.83803,152.01,0.0161129,3253,93.3197432527,79.6362,6.83791864242,93.5011050999,93.3518295364
6.83254,0.0826100053055,0.991214,46.828686263,97.1411998199,3254,2.77173403752,93.2336095226,6.83266845769,-6.85442,0.0368595071404,88.3417259366,6.83254,152.033,0.0144726,3254,93.3872812052,79.645,6.83266845769,93.5999895138,92.0273338083
6.82946,0.0810753387359,0.996511,46.5625388244,99.5085395558,3255,2.66896384413,93.2004150435,6.82952287203,-6.84991,0.0398262205474,88.6584425067,6.82946,152.057,0.0167868,3255,93.3106675376,79.7011,6.82952287203,93.5027719984,93.1485877593
6.83507,0.0835363110866,0.990037,46.5129428788,96.0811745473,3256,1.47015677729,93.2210602547,6.83501472584,-6.85558,0.037535952271,91.0628380292,6.83507,152.064,0.0130439,3256,93.3388460077,79.7418,6.83501472584,93.5284178855,92.8774298242
6.83229,0.122063432711,0.996156,46.4113403989,98.3038029292,3257,2.60758064169,93.1212656769,6.83217190563,-6.85309,0.0401979973189,88.2876080129,6.83229,152.086,0.0183143,3257,93.2856414867,79.7544,6.83217190563,93.5011236075,92.614742962
6.82412,0.0935743587676,0.999142,46.9266479388,98.4204684037,3258,1.99153508401,93.2000038266,6.82408688356,-6.84503,0.0372556868302,90.6683593392,6.82412,152.107,0.0140929,3258,93.3593451727,79.7322,6.82408688356,93.5070312,93.3518194113
6.82374,0.0696858570499,0.99848,46.8691762655,94.9312025715,3259,1.53521235295,93.2072211532,6.82389320153,-6.84504,0.0390943352751,90.2450872716,6.82374,152.114,0.0170135,3259,93.3531677884,79.7256,6.82389320153,93.5011666645,92.9872137507
6.82544,0.0627613787293,0.995299,47.170876107,94.6160030625,3260,1.75111438493,93.3000169153,6.82549049686,-6.84516,0.0359686061956,89.5161496992,6.82544,152.117,0.0101497,3260,93.4238262622,79.7308,6.82549049686,93.5085765639,92.1194823933
6.82527,0.0975319155172,0.993253,47.0197352791,94.5094662639,3261,1.93414150138,93.2039785939,6.82528902431,-6.84673,0.0394116999677,89.3567407117,6.82527,152.141,0.0179383,3261,93.4090125772,79.7462,6.82528902431,93.5448427314,92.7106290954
6.83432,0.0687102984638,0.991642,47.1390192174,98.373593355,3262,2.93608615519,93.2193766742,6.83440774379,-6.85499,0.0349992432255,87.7726414005,6.83432,152.163,0.010411,3262,93.438853081,79.7074,6.83440774379,93.5556776584,92.7158123174
6.81384,0.120840811302,0.995021,46.1835034611,97.4558835433,3263,2.11264936808,93.0612511741,6.81371497757,-6.83486,0.036779466722,89.2708903878,6.81384,152.183,0.00925548,3263,93.252008972,79.7254,6.81371497757,93.5684400178,93.0130118079
6.83011,0.125470381883,0.993341,46.9700207914,95.0333906726,3264,2.08060119714,93.2001000648,6.83017259136,-6.85024,0.0366573044241,87.6553343361,6.83011,152.187,0.0132183,3264,93.3998752092,79.7266,6.83017259136,93.5999855428,93.0330780874
6.82782,0.252580275157,0.990066,44.9306276897,94.6691077354,3265,2.3037001565,92.6585403397,6.82789337044,-6.8483,0.0382631416721,87.6837033781,6.82782,152.19,0.0157364,3265,93.0543045449,79.7219,6.82789337044,93.4594365973,92.1297519203
6.81498,0.0722166891219,0.996561,46.9131989352,96.8642205609,3266,2.29934224411,93.3001866193,6.81501668427,-6.83491,0.0377881123752,89.0436870241,6.81498,152.207,0.0133456,3266,93.3718763876,79.7115,6.81501668427,93.5642097856,92.9703647832
6.82847,0.0714129838206,0.994319,47.1648799374,99.6741254128,3267,2.42702173923,93.3000888722,6.8284687893,-6.84633,0.0357344522228,90.1867081775,6.82847,152.223,0.0116224,3267,93.4283378392,79.732,6.8284687893,93.5412572847,93.4697117124
6.82887,0.0809282872042,0.99841,47.2598037693,95.9078675615,3268,3.3554229185,93.3,6.8288300885,-6.85018,0.0391184965362,83.9431382123,6.82887,152.227,0.016762,3268,93.4216593046,79.7656,6.8288300885,93.6605918335,92.2736057823
6.83571,0.0748290149201,0.998648,47.2132769378,94.8117793558,3269,1.35082514183,93.3,6.83585936352,-6.85614,0.0415741929841,90.6158130676,6.83571,152.232,0.0205869,3269,93.4122074701,79.8168,6.83585936352,93.5000178448,93.3488200437
6.83184,0.0738728235156,0.998503,47.1421450877,95.2429842434,3270,1.27477597687,93.3,6.83175233271,-6.85202,0.0343823051907,90.252439031,6.83184,152.24,0.0112897,3270,93.4006849782,79.8536,6.83175233271,93.5033827309,93.5862778526
6.80684,0.0959748579563,0.996814,47.2989378679,97.6910781265,3271,2.07795860697,93.3,6.80693362998,-6.82625,0.0381709061914,89.4294994562,6.80684,152.253,0.0167424,3271,93.4374205172,79.8399,6.80693362998,93.5998253675,93.5240987891
6.81206,0.0774446233896,0.996635,47.014618531,94.5031252076,3272,1.54963354436,93.3000000477,6.81195225234,-6.83239,0.0390393271817,90.7201439596,6.81206,152.26,0.0137441,3272,93.3892094725,79.8605,6.81195225234,93.5999813036,92.9340609694
6.83271,0.0846002665528,0.997518,47.1624623705,94.5449424993,3273,1.16804434949,93.3,6.83277456964,-6.85333,0.0381381242608,90.9107045149,6.83271,152.246,0.0152859,3273,93.4098185791,79.9112,6.83277456964,93.6098363388,93.0650127411
6.82118,0.0602731589229,0.996715,47.0250836326,97.7070032174,3274,2.52677671555,93.3,6.82111504202,-6.84114,0.0388183245883,89.0302547503,6.82118,152.24,0.0152783,3274,93.3906556977,79.8871,6.82111504202,93.5749104495,93.145297533
6.82076,0.0729108269885,0.997656,47.0939611104,98.9918340051,3275,3.04975515307,93.2000000477,6.8208146555,-6.83953,0.0384660917102,87.1970589615,6.82076,152.255,0.0147309,3275,93.3970918176,79.9243,6.8208146555,93.5032004457,92.6673920526
6.81644,0.0891997235375,0.997154,47.1760872573,99.605271407,3276,2.73125496824,93.3000026345,6.8165411173,-6.83654,0.037278041336,90.0018504659,6.81644,152.269,0.0125489,3276,93.4141894977,79.9241,6.8165411173,93.5993971997,93.2048816097
6.81991,0.0667952434012,0.997279,46.9166061906,95.7861792138,3277,2.28407681694,93.3000334365,6.81987810259,-6.83946,0.040743660998,87.8781879122,6.81991,152.26,0.0199469,3277,93.3684253012,79.9368,6.81987810259,93.4988661934,92.8725590365
6.82169,0.0644537238294,0.99038,46.6320484534,99.1362842776,3278,3.19394908646,93.2546109334,6.82163229212,-6.84184,0.035210240111,87.706110919,6.82169,152.27,0.0103959,3278,93.3578538526,79.9459,6.82163229212,93.5459171292,92.6825698431
6.80652,0.0799367395169,0.999664,47.2043327999,94.7168534985,3279,2.05576577352,93.2000337099,6.80661127647,-6.82597,0.0366627792146,87.6994156053,6.80652,152.269,0.0150823,3279,93.4048464763,79.9382,6.80661127647,93.5006290753,92.7319888232
6.80947,0.0810349694343,0.999996,47.2365171718,97.8138846083,3280,1.27192915813,93.3,6.80965770406,-6.82945,0.0372486755362,91.6382356943,6.80947,152.293,0.014262,3280,93.4085758939,79.9269,6.80965770406,93.5000069617,94.33087587
6.83199,0.0783534699452,0.999998,47.2628845329,99.0378708911,3281,2.56906911613,93.3,6.83181348736,-6.85133,0.0387587886643,89.2921335648,6.83199,152.306,0.0147038,3281,93.4131736331,79.9207,6.83181348736,93.5000118729,93.3530208896
6.81041,0.0915421691937,0.993772,46.9482200201,98.020202453,3282,1.86297633505,93.2000625874,6.81052596816,-6.83069,0.0373793944418,90.4030675692,6.81041,152.347,0.0163958,3282,93.3937198868,79.9195,6.81052596816,93.596459606,93.7825233663
6.81962,0.0866268465468,0.998942,47.2159302816,94.7322298315,3283,2.11033703642,93.3,6.81964591207,-6.84018,0.038705444375,89.0032565236,6.81962,152.347,0.0160817,3283,93.4109284192,79.9249,6.81964591207,93.5059433516,92.315935657
6.8276,0.0788861311841,0.999125,47.2185792864,96.1314252689,3284,2.3177861248,93.3000153536,6.82762574051,-6.8479,0.0394201336063,88.3740078823,6.8276,152.381,0.0159198,3284,93.4103769012,79.9621,6.82762574051,93.5000021934,92.6330767348
6.82977,0.0801385910455,0.997149,47.1616155026,98.0628894035,3285,1.897574473,93.3,6.82981608398,-6.84869,0.0366308327829,89.0418285616,6.82977,152.394,0.0111947,3285,93.4116001837,79.9682,6.82981608398,93.5798696381,94.1320293887
6.8277,0.0873123738244,0.998539,47.2255690131,95.0274548074,3286,1.65650128273,93.3,6.82775736516,-6.84795,0.0381016642541,90.3302535535,6.8277,152.417,0.0123915,3286,93.4148952894,79.9907,6.82775736516,93.5422858355,92.8307932581
6.81089,0.0931791065257,0.99776,47.1995782981,98.5585751825,3287,1.96918460146,93.3,6.81096992201,-6.83046,0.0394972658206,90.7717140372,6.81089,152.434,0.0171964,3287,93.4147872265,80.0065,6.81096992201,93.5995288116,93.9074522048
6.81369,0.0856209028915,0.998278,47.189196194,94.9386080882,3288,1.93285254586,93.3,6.81357506098,-6.83433,0.0410744689342,89.056554033,6.81369,152.457,0.0176068,3288,93.4100514919,79.9898,6.81357506098,93.501612606,92.4368429933
6.8054,0.0933889427793,0.998218,47.1825135293,94.7408736226,3289,2.1607644709,93.2012652769,6.80551562361,-6.82564,0.0383615766609,89.2036026975,6.8054,152.482,0.0153515,3289,93.4091355511,80.0208,6.80551562361,93.5958203995,92.009603928
6.81294,0.0818123132291,0.998835,47.2617243075,94.429603149,3290,1.49038671974,93.3000000238,6.81296587003,-6.83277,0.0391998080868,90.0422886487,6.81294,152.505,0.0179624,3290,93.419514855,80.0189,6.81296587003,93.5996412956,92.8053016751
6.81016,0.0897297688395,0.998552,47.0972352394,95.6070213469,3291,1.65637037622,93.2000050067,6.81034418138,-6.8303,0.0406860376891,89.2980007617,6.81016,152.531,0.0185711,3291,93.3924775868,80.0138,6.81034418138,93.5916412544,93.2357928718
6.81701,0.0763559861165,0.998824,47.216155889,95.4596563744,3292,1.27505546148,93.3,6.81701311874,-6.83811,0.0363044481858,90.8436427057,6.81701,152.532,0.0105322,3292,93.4117024114,80.0162,6.81701311874,93.5004185103,93.3435099995
6.8107,0.0844341291176,0.998878,47.0879454499,97.3689645076,3293,2.08135140186,93.2010630932,6.81059757426,-6.83041,0.0379345472108,90.0188384868,6.8107,152.549,0.0122606,3293,93.3890026356,80.0339,6.81059757426,93.5943845244,93.470060492
6.82908,0.105366819001,0.999197,46.9311375491,94.7258698509,3294,1.51283084826,93.2000005007,6.82915269519,-6.84879,0.0390753402171,89.6504108165,6.82908,152.56,0.0147205,3294,93.359639695,80.0516,6.82915269519,93.5000003815,93.1159422883
6.80947,0.0753553128398,0.999417,47.2131127771,95.875632742,3295,1.89577117888,93.3002602551,6.80948282435,-6.82914,0.0385617444421,90.1834501592,6.80947,152.563,0.0154419,3295,93.4077940916,80.0327,6.80948282435,93.5000006676,93.0497522612
6.81869,0.0840234015391,0.998615,47.232722788,96.9954384277,3296,1.8351893937,93.3,6.81865718377,-6.8396,0.0404551072789,90.4780938684,6.81869,152.585,0.014723,3296,93.4157135944,80.0252,6.81865718377,93.5816269992,93.286291737
6.80192,0.0821629993884,0.998628,47.2248511403,99.1090665783,3297,1.71446972914,93.3000002861,6.8019821767,-6.82198,0.0364397205429,92.1513609521,6.80192,152.594,0.00951129,3297,93.4143103227,80.0505,6.8019821767,93.5973831069,94.1636325996
6.81325,0.0778689587438,0.998768,47.2091257278,96.4047504767,3298,1.48619883482,93.2437608356,6.81336860054,-6.83389,0.0365192643399,91.0640925114,6.81325,152.618,0.0134604,3298,93.4107609466,80.0409,6.81336860054,93.5782483802,93.328217614
6.80573,0.0944674676364,0.999027,46.9956189913,94.4107770739,3299,1.70875523434,93.2000002861,6.80562524225,-6.82656,0.0420974948862,88.9622652477,6.80573,152.631,0.018137,3299,93.3720178611,80.0969,6.80562524225,93.5990099691,93.0368078099
6.81127,0.0947713040784,0.999152,47.1170650277,97.7903645822,3300,2.53444570356,93.2000000715,6.81129576404,-6.83103,0.0376454620428,89.1581965224,6.81127,152.643,0.0143295,3300,93.3924466754,80.0767,6.81129576404,93.5000073432,92.8032017862
6.80367,0.0941523643721,0.998831,47.0772124043,94.8742335358,3301,2.08119691659,93.2000000119,6.8037353424,-6.82384,0.0416560757996,89.6604979321,6.80367,152.651,0.0184737,3301,93.3873453167,80.0902,6.8037353424,93.5999364503,92.1751487024
6.80908,0.0846667074252,0.999113,47.0790804865,94.2007701189,3302,1.54190440391,93.2001136933,6.80911721306,-6.82989,0.0372938354002,89.936566116,6.80908,152.672,0.0141361,3302,93.3861334915,80.1084,6.80911721306,93.5993883271,92.368070051
6.81459,0.0868539700603,0.99902,47.2080609905,98.1167002163,3303,2.27632192629,93.2300163359,6.81452291474,-6.83452,0.0365702413732,88.9040821081,6.81459,152.7,0.0124573,3303,93.4090968221,80.1048,6.81452291474,93.594566278,93.7042792805
6.8015,0.0864996718258,0.999237,47.1950510346,99.5458188114,3304,2.69327194751,93.3,6.8014803052,-6.82181,0.0433669373597,88.9217257653,6.8015,152.721,0.0207356,3304,93.4056957622,80.0904,6.8014803052,93.5972331106,93.4669706061
6.80328,0.0832487881526,0.998639,47.1795260855,97.4874447931,3305,1.84045856183,93.3,6.80338124791,-6.82533,0.0392906468416,90.6872518279,6.80328,152.726,0.0148837,3305,93.4063579568,80.1231,6.80338124791,93.5925516554,93.7973392636
6.80409,0.0961625675483,0.997371,47.0854943874,94.5725559905,3306,2.17290012318,93.200008869,6.80397390584,-6.82488,0.0382910528547,88.2741509085,6.80409,152.727,0.0143952,3306,93.397011724,80.1166,6.80397390584,93.5995696432,92.6094181562
6.81606,0.0901472865533,0.997439,47.1904855986,95.0111390101,3307,1.44879496358,93.2030309756,6.8160493573,-6.83566,0.0372507601433,89.7704445332,6.81606,152.738,0.0121328,3307,93.4149328796,80.1162,6.8160493573,93.5840125879,93.2636022754
6.80553,0.131386646271,0.994433,46.8213622672,94.6038278513,3308,1.87667162778,93.1075614395,6.80555471114,-6.82681,0.0387524686912,88.9670604111,6.80553,152.752,0.0121056,3308,93.3671310981,80.1695,6.80555471114,93.598694774,92.6675458386
6.80391,0.0745089132169,0.994032,47.2275957916,98.0515627981,3309,1.93390272545,93.3069365307,6.80384182795,-6.82437,0.0387471210873,89.8091879208,6.80391,152.783,0.0116718,3309,93.4406951782,80.1738,6.80384182795,93.599669475,93.6752903263
6.81456,0.0835162611125,0.993092,47.0366874683,95.6771868911,3310,1.77362223331,93.2489216398,6.81460017258,-6.83507,0.0404983770054,90.0123069472,6.81456,152.807,0.0149301,3310,93.4127121031,80.1749,6.81460017258,93.5930835101,92.594652868
6.82188,0.076729145742,0.989406,47.04221212,97.6240267634,3311,2.09315349683,93.2348485229,6.82191600505,-6.84247,0.0340066920894,89.4925635023,6.82188,152.823,0.00819266,3311,93.4345355627,80.1564,6.82191600505,93.5829560814,93.4958148396
6.80747,0.0826981088157,0.993878,47.0813866274,99.1468923552,3312,3.39417337191,93.3003255424,6.80737039565,-6.82991,0.0360698445499,86.6033991724,6.80747,152.851,0.00956744,3312,93.4160554927,80.1642,6.80737039565,93.5999358297,92.2456774068
6.8024,0.0865551180497,0.995235,46.9602933546,99.655959041,3313,2.49388665929,93.2157256186,6.80240726047,-6.82386,0.0418549798549,90.2658150865,6.8024,152.87,0.0179802,3313,93.3872887357,80.1534,6.80240726047,93.5714122642,93.5838005416
6.79831,0.0661887260805,0.992287,47.1126763053,98.3095071084,3314,2.28224291198,93.3089624735,6.79826595526,-6.82059,0.0410757121037,89.6332714853,6.79831,152.897,0.01659,3314,93.4306677524,80.1219,6.79826595526,93.5999601166,93.4139640525
6.81364,0.0924708846302,0.993826,46.9759547659,94.7792565429,3315,1.97939413194,93.2257681937,6.81357903874,-6.83502,0.0379473449082,88.5835712571,6.81364,152.904,0.0134812,3315,93.3979663901,80.1072,6.81357903874,93.5997271653,92.6676804441
6.81249,0.148206668705,0.988103,46.6981488182,94.5534903694,3316,1.21218353228,92.7126000132,6.81263670897,-6.83427,0.0408466239535,90.6028986683,6.81249,152.923,0.0144446,3316,93.3816887427,80.201,6.81263670897,93.6165270134,92.0945948974
6.81218,0.111621351682,0.979785,46.9517707208,95.4708406815,3317,1.68331512996,93.304205069,6.81200611298,-6.83378,0.0389064025069,89.0976578534,6.81218,152.94,0.0114429,3317,93.4737261935,80.1617,6.81200611298,93.8146452876,93.439911136
6.79771,0.0590039369656,0.992538,47.201852891,97.1150586085,3318,2.1530836055,93.301478554,6.79764348171,-6.81917,0.0411242031106,88.4170010412,6.79771,152.96,0.0158491,3318,93.4446776505,80.1524,6.79764348171,93.545493974,93.6548210314
6.8094,0.0786238796474,0.999998,47.1947802775,99.8091688987,3319,2.96994032728,93.3000036359,6.80941961349,-6.82975,0.0377186343791,88.9726411006,6.8094,152.977,0.0118074,3319,93.4013259154,80.1874,6.80941961349,93.5000000477,92.988552418
6.79854,0.22576891342,0.998433,46.7233794571,98.0132329217,3320,1.96602484565,92.7,6.79858224812,-6.8192,0.039219566944,90.6401032706,6.79854,152.995,0.01493,3320,93.3258093386,80.1603,6.79858224812,93.5954018457,93.7257715226
6.81246,0.0766412269874,0.995647,47.120335306,97.3359345389,3321,1.83472175711,93.3000457493,6.81239720754,-6.83181,0.040900879938,91.1254707689,6.81246,153.012,0.0162908,3321,93.4130062654,80.2059,6.81239720754,93.5998608337,93.1544480216
6.81198,0.0968460468442,0.998039,47.0124761656,94.0477501223,3322,2.28525312574,93.2000317913,6.81193160798,-6.83345,0.0398380357972,88.0313469747,6.81198,153.021,0.0125051,3322,93.3805550112,80.1925,6.81193160798,93.594665282,91.2094122288
6.80968,0.0786186882947,0.999864,47.1879524244,99.3353879107,3323,2.50099364326,93.3000485015,6.80965047669,-6.8307,0.0342234936116,88.6339791442,6.80968,153.036,0.00648766,3323,93.4008992031,80.1723,6.80965047669,93.5,93.5606401588
6.81287,0.0791141507895,0.999628,47.2270872301,94.7200043181,3324,1.2673613241,93.3002025303,6.81302803276,-6.83422,0.0430927657634,90.6361444828,6.81287,153.049,0.0167316,3324,93.409033282,80.1506,6.81302803276,93.5000043869,93.087371476
6.81222,0.068379367466,0.999685,47.260478956,94.821368302,3325,1.29389277438,93.305438549,6.81211024505,-6.83328,0.0388547718663,90.7458347283,6.81222,153.065,0.0134454,3325,93.4145719975,80.1519,6.81211024505,93.5010636505,93.3277122198
6.82026,0.0491062289284,0.995278,47.2280707482,95.5127352296,3326,2.07550691989,93.373365612,6.82027485895,-6.84201,0.0374045554523,89.3772083281,6.82026,153.083,0.0114612,3326,93.4337831067,80.1944,6.82027485895,93.5,93.2841138124
6.80271,0.0876872933663,0.998895,47.1103875067,99.230708613,3327,2.36588788442,93.200045414,6.80254809654,-6.82298,0.0386141386337,90.3878413372,6.80271,153.094,0.0119427,3327,93.3928325771,80.1471,6.80254809654,93.5812944777,93.5067834107
6.82284,0.0777093536983,0.993294,47.0608406238,96.4632000825,3328,1.8973595058,93.308164619,6.82286097083,-6.84405,0.0412299176167,90.1047518211,6.82284,153.115,0.0146353,3328,93.4159759202,80.1865,6.82286097083,93.5781916711,93.0635782222
6.81401,0.0981495779763,0.996264,47.1131913359,98.461614372,3329,2.29711969634,93.3000925856,6.81409437053,-6.83493,0.0390625907983,88.6803367445,6.81401,153.118,0.0149263,3329,93.4082698943,80.1946,6.81409437053,93.5999202815,93.7443038415
6.80577,0.0734929008933,0.990793,47.0174629318,96.1966344154,3330,1.9097370033,93.3304078328,6.80563797529,-6.82704,0.0398193212464,89.9316082862,6.80577,153.125,0.0131404,3330,93.4227093696,80.2117,6.80563797529,93.599991857,92.8982264983
6.80703,0.0714996534127,0.992858,47.2219259062,94.0625917288,3331,2.35799692721,93.3001710028,6.80719769535,-6.82701,0.0426526827201,86.1050670096,6.80703,153.134,0.0192712,3331,93.4464863953,80.1539,6.80719769535,93.5621547219,92.4925182732
