AverageReturn,PolicyRegParamNorm,MaxReturn,AverageAbsQYDiff,Iteration,AverageQLoss,AverageY,QFunRegParamNorm,AverageEsReturn,StdEsReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageQ,Epoch,MaxEsReturn,MinEsReturn,AverageAction,StdReturn,AverageAbsY,AverageAbsQ
4771.20461004,186.4,4966.3908788,0.280957563767,2428,1.08786,38.7276283188,207.998,3118.96111419,0.0,4431.03750372,378.773357396,-38.8587,38.7272,2428,3118.96111419,3118.96111419,0.999898,134.691277664,39.0563135639,39.0555
4948.57274447,186.444,5075.2679529,0.315132685914,2429,1.95111,38.7176087338,208.018,3263.50914743,0.0,4821.96270255,399.22038485,-38.84,38.7169,2429,3263.50914743,3263.50914743,0.999894,85.7830647904,39.0476907908,39.0465
4833.06182372,186.466,4998.46964684,0.317994336455,2430,1.8627,38.6956587041,208.023,3372.89336847,0.0,4655.25485692,384.177889121,-38.8161,38.6955,2430,3372.89336847,3372.89336847,0.999905,97.5032696151,39.0236478853,39.0237
4923.9523338,186.439,5039.78647285,0.303227567445,2431,1.67991,38.6491228024,208.101,3120.72523884,0.0,4786.51300293,390.92980636,-38.7696,38.6487,2431,3120.72523884,3120.72523884,0.99988,86.0049050122,38.979543335,38.9789
4490.74697878,186.46,5234.0723772,0.324400534872,2432,2.13593,38.6560506132,208.13,2883.6872672,0.0,1373.24291811,397.941414634,-38.7813,38.6559,2432,2883.6872672,2883.6872672,0.999919,1180.6141339,38.9837233168,38.9826
4727.8691888,186.548,5239.28269077,0.30243492322,2433,1.60899,38.6484852595,208.14,3018.13696494,0.0,3138.66355867,410.837487258,-38.7764,38.6469,2433,3018.13696494,3018.13696494,0.999894,795.720480984,38.9726359252,38.9708
3323.96957961,186.634,4940.55573351,0.292693369483,2434,1.40705,38.7029838784,208.205,253.816657443,0.0,641.617197625,370.721545649,-38.8563,38.7038,2434,253.816657443,253.816657443,0.999901,1815.32414037,39.0226238328,39.0233
2237.89954193,186.774,4188.08667019,0.307988326331,2435,1.68337,38.7569207942,208.23,3162.00654702,0.0,69.7761619409,332.916423976,-38.8904,38.7564,2435,3162.00654702,3162.00654702,0.999947,1690.00483351,39.070615017,39.0696
1420.50639567,186.774,3915.06632199,0.326757979508,2436,1.96276,38.6677343748,208.274,3202.82694849,0.0,-294.386122569,303.643785762,-38.798,38.6676,2436,3202.82694849,3202.82694849,0.999941,1433.24952283,38.9981455196,38.9979
3062.12597116,186.663,4568.09884181,0.327836721521,2437,1.55647,38.5427680449,208.344,1743.8465007,0.0,-364.329083772,340.667094996,-38.6781,38.5407,2437,1743.8465007,1743.8465007,0.99994,1694.24576673,38.8884387587,38.8858
986.324851719,186.74,4323.30587894,0.318055078226,2438,1.55456,38.6478470179,208.358,2779.05769609,0.0,-400.520496948,284.190841991,-38.7913,38.6473,2438,2779.05769609,2779.05769609,0.999921,1435.9020484,38.9818096891,38.9809
3703.02909366,186.716,4921.88549824,0.333696542957,2439,1.77991,38.6905896996,208.408,2971.8639909,0.0,268.822274432,378.362798459,-38.8378,38.6908,2439,2971.8639909,2971.8639909,0.999925,1752.41433767,39.0183264011,39.0183
4045.59562671,186.716,5329.35560881,0.336061910991,2440,1.67181,38.6573915559,208.506,3211.98040036,0.0,1071.70727851,399.790438471,-38.8008,38.6566,2440,3211.98040036,3211.98040036,0.999894,1541.01681367,38.9899676784,38.989
4585.89362055,186.675,5008.70325871,0.340149315101,2441,1.97035,38.7093344294,208.539,3413.32812402,0.0,2218.66921465,375.673447121,-38.8629,38.7082,2441,3413.32812402,3413.32812402,0.999937,794.629165863,39.0381270213,39.0373
4587.70346529,186.632,4808.07926052,0.321765687664,2442,1.51331,38.8227583841,208.558,3332.23508581,0.0,4335.22498027,360.576906172,-38.9815,38.8227,2442,3332.23508581,3332.23508581,0.999925,120.295246444,39.1395970051,39.139
4793.94368098,186.687,4882.19177097,0.349190141202,2443,2.08275,38.7392677775,208.646,3470.14803273,0.0,4564.80437638,376.510343366,-38.893,38.7393,2443,3470.14803273,3470.14803273,0.999873,91.1820905279,39.0632649119,39.0631
5166.22517054,186.699,5427.51279592,0.319945728335,2444,1.3984,38.650020808,208.68,3320.38606925,0.0,4569.80295891,427.6881086,-38.7824,38.6492,2444,3320.38606925,3320.38606925,0.999927,250.647012204,38.9870774356,38.9855
3761.59948507,186.725,5177.25267863,0.302838118651,2445,1.14046,38.768545664,208.697,2422.67712304,0.0,572.494141327,374.723835564,-38.9133,38.7679,2445,2422.67712304,2422.67712304,0.999871,1399.34975321,39.0945852495,39.0936
3817.27848636,186.67,5006.51718537,0.347245481273,2446,2.11047,38.922593889,208.751,3021.5081109,0.0,-435.572458464,345.113753436,-39.0785,38.9225,2446,3021.5081109,3021.5081109,0.999904,1710.50502019,39.2264427204,39.2259
4433.98085753,186.812,5079.08214077,0.298814268572,2447,1.25581,38.8032658534,208.819,3204.30187624,0.0,2375.93826986,372.350975373,-38.9507,38.8028,2447,3204.30187624,3204.30187624,0.9999,789.620555456,39.129840929,39.1294
1920.94448793,186.842,4338.53956277,0.330571948356,2448,2.00251,38.8384406113,208.901,309.692525181,0.0,-284.661160602,297.291513165,-38.9886,38.8374,2448,309.692525181,309.692525181,0.999938,1678.39949223,39.1617329239,39.1611
2139.58218236,186.848,3794.51447606,0.318865915399,2449,1.61165,38.8272512591,208.936,3399.3143915,0.0,-66.179621513,245.804952708,-38.9662,38.8264,2449,3399.3143915,3399.3143915,0.999818,1231.40292179,39.1532602791,39.1523
4663.68042632,186.773,4811.41598744,0.347909109771,2450,2.25389,38.9511849806,208.972,2864.71765874,0.0,4510.24461891,381.788377027,-39.0959,38.9492,2450,2864.71765874,2864.71765874,0.999864,84.5057190201,39.2636407137,39.2612
4361.77310623,186.801,4479.53200887,0.317447007348,2451,1.8459,38.9607301322,209.019,3200.70412967,0.0,4205.0410315,357.324752497,-39.1136,38.9609,2451,3200.70412967,3200.70412967,0.999871,87.8024995184,39.2786594507,39.2781
4245.61870566,186.798,4323.56980801,0.313556428347,2452,1.86169,38.8129339766,209.015,3193.17764539,0.0,4097.41419487,344.330817861,-38.9565,38.8121,2452,3193.17764539,3193.17764539,0.999924,71.3287385496,39.1455719958,39.1445
4668.91733984,186.944,4813.10987727,0.311680229043,2453,1.75863,38.8309076542,209.055,3273.38200955,0.0,4509.91191494,365.630112413,-38.9692,38.8307,2453,3273.38200955,3273.38200955,0.999836,92.8927610127,39.1595356258,39.1591
4609.41963502,186.97,4696.25515281,0.302161240903,2454,1.74105,38.9122730877,209.09,3233.52919962,0.0,4493.24901382,362.847012521,-39.057,38.9125,2454,3233.52919962,3233.52919962,0.999872,74.5692134383,39.2321039829,39.2324
4650.06996234,187.0,4795.03879452,0.335213948158,2455,2.20393,38.919043709,209.133,3036.22831669,0.0,4444.0189171,360.51401128,-39.0722,38.9166,2455,3036.22831669,3036.22831669,0.999823,97.3777135832,39.2392322041,39.2365
3942.64249093,187.066,4779.50758751,0.305049794999,2456,1.45529,38.8915909988,209.155,2932.79977445,0.0,860.33134941,361.298125694,-39.0275,38.8922,2456,2932.79977445,2932.79977445,0.999892,1342.12403967,39.2190665477,39.2194
4090.60980704,187.033,4612.99942114,0.332256102195,2457,2.15904,38.8387616225,209.266,3274.38100855,0.0,1075.73220582,339.313193846,-38.9831,38.8381,2457,3274.38100855,3274.38100855,0.999868,1011.25660732,39.1693218835,39.168
4316.14390422,186.887,4452.59283624,0.331412618401,2458,2.22355,38.9003940616,209.321,3008.60362268,0.0,4193.81457028,339.961896295,-39.0382,38.8993,2458,3008.60362268,3008.60362268,0.999883,87.9369702462,39.2235147876,39.2225
4279.31276485,186.899,4679.64682404,0.308790192599,2459,1.70123,38.9008538877,209.35,3122.75470074,0.0,3669.73209281,362.778535029,-39.0337,38.9022,2459,3122.75470074,3122.75470074,0.999829,295.238862743,39.2251225502,39.226
4000.80516639,186.862,4072.29881368,0.308478824371,2460,1.57768,38.9349413326,209.423,3279.01892149,0.0,3759.48676184,321.078561066,-39.0754,38.9329,2460,3279.01892149,3279.01892149,0.999861,87.41116501,39.2613382797,39.2591
4038.31114245,186.887,4273.56103108,0.305602965916,2461,1.60031,38.9599911724,209.455,2946.63082639,0.0,3826.12915912,324.12516442,-39.0885,38.9596,2461,2946.63082639,2946.63082639,0.999866,133.622895677,39.2787427678,39.2783
3578.67970727,186.926,4247.95025657,0.322588660351,2462,1.98198,38.987799068,209.496,3053.35946976,0.0,721.414422786,301.374549179,-39.1232,38.9875,2462,3053.35946976,3053.35946976,0.999824,969.910009892,39.3030632252,39.3019
3862.37801739,186.967,4252.10669942,0.326427190517,2463,2.11017,38.9788642716,209.567,3004.03509971,0.0,2903.20722419,291.664791543,-39.1195,38.9774,2463,3004.03509971,3004.03509971,0.999902,366.225151361,39.2906627781,39.2896
3475.75816225,186.909,3742.33176175,0.290481314267,2464,1.40983,38.8580153387,209.596,2770.18359871,0.0,1624.41896379,293.445270433,-38.997,38.8579,2464,2770.18359871,2770.18359871,0.999798,617.969316666,39.1917921202,39.1912
4531.80791828,186.957,4810.42545362,0.30011630532,2465,1.54574,38.9774137647,209.63,3165.32726511,0.0,4144.95231802,342.416191304,-39.1043,38.9788,2465,3165.32726511,3165.32726511,0.999896,174.80305855,39.3010132297,39.302
4535.23673756,187.03,4842.52033977,0.305706495544,2466,1.64086,38.9011739461,209.689,2774.73327574,0.0,4296.93514091,342.616838627,-39.0372,38.8994,2466,2774.73327574,2774.73327574,0.999919,136.094303213,39.2369418754,39.2353
4850.85670534,187.031,4984.68161892,0.289344637389,2467,1.44775,38.9502897782,209.749,3116.41261703,0.0,4615.62330654,358.225238844,-39.0904,38.9507,2467,3116.41261703,3116.41261703,0.99993,123.428850374,39.2815111984,39.2816
4440.62965203,187.035,5220.93797926,0.316459478581,2468,1.78135,38.9737790111,209.761,3092.54956328,0.0,306.645949869,367.315611175,-39.1018,38.9727,2468,3092.54956328,3092.54956328,0.999938,1389.282256,39.3046408025,39.3026
4656.03753947,187.259,4795.68789464,0.290918157015,2469,1.38862,38.9358492701,209.85,2959.77802162,0.0,4544.30535288,374.78256664,-39.0782,38.9361,2469,2959.77802162,2959.77802162,0.999882,89.83288345,39.271991517,39.2719
4208.28826067,187.336,4819.40805022,0.310323645129,2470,1.73461,38.9491104575,209.867,3096.06946398,0.0,324.547855699,353.478144136,-39.0748,38.9473,2470,3096.06946398,3096.06946398,0.999825,1301.48079459,39.2896205458,39.2876
3916.83168515,187.399,4826.54229612,0.290196133538,2471,1.35018,38.9329874311,209.894,3166.97926734,0.0,1061.24519539,372.177294337,-39.0667,38.9331,2471,3166.97926734,3166.97926734,0.999905,1246.48947059,39.2737026231,39.2734
2045.47282705,187.412,4213.69093536,0.28563883245,2472,1.21929,38.97612766,209.943,3277.83079677,0.0,-362.162255475,270.858356276,-39.1071,38.9749,2472,3277.83079677,3277.83079677,0.99995,1675.33931248,39.3193445091,39.3183
3219.78114143,187.436,4508.23786092,0.312818009168,2473,1.78782,38.9269578206,210.004,3015.95216299,0.0,423.338789132,326.383826544,-39.0627,38.9273,2473,3015.95216299,3015.95216299,0.999871,1317.30682865,39.2778368763,39.2782
3339.87329059,187.503,4607.26044553,0.299095764071,2474,1.32868,38.9591173744,210.025,1749.99725793,0.0,-314.733642262,309.246814656,-39.0965,38.9582,2474,1749.99725793,1749.99725793,0.999839,1801.37923666,39.3079285929,39.3068
3974.71568008,187.528,4802.73038067,0.316471905503,2475,1.63131,38.8437105773,210.073,2905.76126554,0.0,-350.096619963,328.774692303,-38.9787,38.8441,2475,2905.76126554,2905.76126554,0.999934,1464.132755,39.2144780745,39.2143
4497.04884909,187.56,4900.03910057,0.307767591804,2476,1.59688,38.9609039383,210.109,2963.9054945,0.0,2619.61407102,367.164746437,-39.0916,38.9598,2476,2963.9054945,2963.9054945,0.99987,642.084568329,39.3137010331,39.3121
4976.35627393,187.603,5180.97656986,0.32029075279,2477,1.91303,39.0634999952,210.169,3217.88612622,0.0,4721.51602468,397.042309299,-39.2042,39.0643,2477,3217.88612622,3217.88612622,0.999919,135.985614294,39.4003815015,39.4009
4676.14920664,187.625,4925.61818515,0.318617758531,2478,1.80268,38.9860189512,210.215,3205.68681253,0.0,4409.43388558,361.337614694,-39.1259,38.9844,2478,3205.68681253,3205.68681253,0.999868,151.648201155,39.3326481516,39.3304
4241.97204166,187.558,4494.67376602,0.300796208582,2479,1.42034,38.9333715108,210.242,2328.71670125,0.0,3935.51206918,340.983191874,-39.0754,38.9337,2479,2328.71670125,2328.71670125,0.999878,162.691786677,39.2900804828,39.2902
4077.31879873,187.587,4201.10910907,0.304041171231,2480,1.61946,39.0565678562,210.281,398.196249363,0.0,3943.06942453,330.222416228,-39.202,39.0566,2480,398.196249363,398.196249363,0.999883,86.2078465403,39.4007173492,39.4
3796.95248326,187.553,3906.0680343,0.320353249854,2481,1.82042,38.9792033041,210.371,2919.54649411,0.0,3671.44040477,300.607971255,-39.1167,38.978,2481,2919.54649411,2919.54649411,0.999825,79.1916727814,39.339079762,39.3378
3210.34952238,187.637,3837.82822598,0.322624003603,2482,1.62554,39.0127335149,210.397,2730.35603245,0.0,816.884390115,283.340275056,-39.1411,39.0123,2482,2730.35603245,2730.35603245,0.999889,897.877627896,39.3673658656,39.3667
3239.92962577,187.621,4018.34816691,0.311632024792,2483,1.57427,38.9503154838,210.438,2886.14353293,0.0,188.478788359,314.757548027,-39.0629,38.9496,2483,2886.14353293,2886.14353293,0.999903,1178.39294809,39.3168124298,39.316
3093.92635182,187.651,4155.38638281,0.315583580433,2484,1.7108,38.8650448186,210.478,2619.11910497,0.0,-357.459551766,292.553542082,-38.9717,38.8648,2484,2619.11910497,2619.11910497,0.999953,1675.15775266,39.2387072785,39.238
3447.32151048,187.763,4138.2033191,0.307546263063,2485,1.47604,38.878482943,210.549,2976.4820961,0.0,1008.71387769,327.98139654,-39.0128,38.878,2485,2976.4820961,2976.4820961,0.999818,912.321234023,39.2466299124,39.2461
3579.15876585,187.805,4297.2745318,0.309762931768,2486,1.64421,38.8432743089,210.571,2938.92766983,0.0,1180.17511045,309.270671023,-38.9667,38.8429,2486,2938.92766983,2938.92766983,0.999884,909.989791697,39.2188230145,39.2176
2762.36513844,187.889,4442.51914755,0.283386723934,2487,1.09668,38.8600150479,210.601,2714.71718844,0.0,-224.438603911,218.492130301,-38.9849,38.8585,2487,2714.71718844,2714.71718844,0.999888,1571.66019798,39.2420200042,39.2405
3757.29310852,187.881,5138.94210277,0.347040237465,2488,2.45167,38.8454122391,210.631,3009.63066609,0.0,-69.982893171,363.056741734,-38.9627,38.8444,2488,3009.63066609,3009.63066609,0.999895,1775.39071008,39.2195893199,39.2181
4581.75430866,187.94,4807.4313863,0.291516411367,2489,1.4856,38.8360902499,210.698,2779.35755029,0.0,4412.89752006,371.709826506,-38.9554,38.8379,2489,2779.35755029,2779.35755029,0.999884,108.970139256,39.2139039683,39.2157
3520.63787021,188.054,4502.70446085,0.303563868157,2490,1.57103,38.8324103917,210.766,3162.99465698,0.0,257.892435099,340.821093737,-38.9667,38.8311,2490,3162.99465698,3162.99465698,0.999875,1470.721791,39.2072482779,39.2054
2827.63132622,188.118,4303.59499745,0.300461729001,2491,1.60453,38.9591347439,210.795,3217.42723495,0.0,-209.85259933,270.209173805,-39.1023,38.9584,2491,3217.42723495,3217.42723495,0.999888,1672.99577499,39.3213243661,39.3205
1524.20658158,188.094,3751.17241192,0.300450820205,2492,1.51329,38.9717798402,210.792,3196.42674138,0.0,-453.478869279,239.708369915,-39.098,38.9705,2492,3196.42674138,3196.42674138,0.999956,1413.57724487,39.3322884896,39.3305
927.548735367,188.17,2368.65373538,0.319502295886,2493,1.76433,38.9564392713,210.856,3262.26584282,0.0,-257.472727139,182.262750566,-39.0815,38.9581,2493,3262.26584282,3262.26584282,0.999941,999.169640084,39.3212829712,39.323
3329.23921129,188.134,5069.52331749,0.315634824412,2494,1.57307,38.8144078152,210.844,1594.60078288,0.0,1140.20186744,358.963186593,-38.9277,38.8117,2494,1594.60078288,1594.60078288,0.999921,1166.80336281,39.195715694,39.192
1973.89763061,188.176,3967.46085524,0.325453668558,2495,1.70588,38.8254046279,210.89,1045.73355998,0.0,-366.925901659,285.230271894,-38.9538,38.8249,2495,1045.73355998,1045.73355998,0.999848,1396.60591887,39.2010787339,39.201
1289.28462218,188.184,3686.79181091,0.344799221164,2496,2.21686,38.7461491591,210.911,2761.51611042,0.0,-194.537465946,265.726364281,-38.8685,38.7456,2496,2761.51611042,2761.51611042,0.999927,1510.13041287,39.1304150054,39.1296
4634.0986252,188.208,5445.6520695,0.331337733111,2497,2.11714,38.8376238922,210.953,3090.98803352,0.0,1541.74396647,386.09946276,-38.9738,38.8377,2497,3090.98803352,3090.98803352,0.999853,1141.0247193,39.2069282591,39.2073
4961.11760326,188.268,5287.95801586,0.325196532571,2498,1.91581,38.8732057326,211.038,3116.42996383,0.0,2752.56287355,404.505378068,-39.029,38.8726,2498,3116.42996383,3116.42996383,0.999871,738.869979049,39.237857191,39.2364
5188.19774728,188.348,5349.50069728,0.312176089604,2499,1.52884,38.9245387321,211.071,3272.09225156,0.0,4980.79398392,417.041606853,-39.0762,38.9228,2499,3272.09225156,3272.09225156,0.999883,107.944353342,39.2903555293,39.2883
5110.01524771,188.378,5407.58488265,0.309295993883,2500,1.49597,38.8512963861,211.102,1373.11014936,0.0,4915.17357257,403.323747309,-38.9926,38.853,2500,1373.11014936,1373.11014936,0.999892,132.417008921,39.2320031529,39.2334
4454.78398308,188.351,4638.54554924,0.32531629747,2501,1.89265,38.8909410286,211.128,3177.27292532,0.0,4340.45087821,346.663694173,-39.029,38.8884,2501,3177.27292532,3177.27292532,0.999848,97.461821145,39.2701484952,39.267
4377.90167898,188.345,4569.00263148,0.324824115756,2502,1.89597,38.850684057,211.156,3027.12114885,0.0,4126.30155169,360.159804173,-38.9981,38.8499,2502,3027.12114885,3027.12114885,0.999848,108.5007237,39.238509383,39.2377
4248.04622514,188.357,4355.69903322,0.31579664052,2503,1.76381,38.8463124601,211.21,3351.47061971,0.0,4062.44932447,348.338184415,-38.9894,38.8474,2503,3351.47061971,3351.47061971,0.999816,79.7489789734,39.2408416247,39.2418
4058.34792507,188.423,4250.17731879,0.316282641793,2504,1.71519,38.8693332754,211.249,3066.52519996,0.0,3892.99143986,333.151445612,-39.0071,38.8681,2504,3066.52519996,3066.52519996,0.999765,114.775458312,39.2672802683,39.2655
3970.55596443,188.507,4063.09830844,0.324949297954,2505,1.98485,38.8251424268,211.283,3078.35904593,0.0,3866.96798136,331.925166705,-38.9458,38.8245,2505,3078.35904593,3078.35904593,0.999789,59.5510593132,39.2239475955,39.2234
4034.54360342,188.602,4239.9109743,0.30993983422,2506,1.63465,38.8970972084,211.356,2965.62030222,0.0,3862.31583155,336.046932772,-39.0296,38.8961,2506,2965.62030222,2965.62030222,0.99976,92.2757542478,39.2865856762,39.2856
4040.38499054,188.616,4244.4859648,0.320772397297,2507,1.80198,38.9138745527,211.387,3057.49725865,0.0,3522.91665265,328.102025299,-39.0384,38.9137,2507,3057.49725865,3057.49725865,0.999776,199.683117105,39.297611745,39.2973
4790.09090228,188.706,5203.59716676,0.31111398187,2508,1.64093,38.8895839622,211.432,3054.72089784,0.0,2653.14836537,412.478323568,-39.0245,38.8885,2508,3054.72089784,3054.72089784,0.999884,732.975717108,39.2831356771,39.2823
3719.9485748,188.779,4774.41309065,0.309171785511,2509,1.68841,38.9235852716,211.477,3206.18476559,0.0,1692.31921506,348.634803906,-39.0744,38.924,2509,3206.18476559,3206.18476559,0.999928,969.140720032,39.3143714495,39.3152
2217.53858603,188.781,3529.51436013,0.311231927237,2510,1.57605,38.8334352103,211.539,1463.45937236,0.0,813.687543206,264.567496481,-38.9513,38.8329,2510,1463.45937236,1463.45937236,0.999833,935.181796808,39.2395812791,39.239
1486.82300235,188.854,3374.15906735,0.314229330246,2511,1.54135,38.8873787813,211.585,2928.32650917,0.0,-488.153655098,211.184352305,-38.9976,38.8864,2511,2928.32650917,2928.32650917,0.999949,1432.11433458,39.2895021621,39.2881
3175.65675033,188.887,3733.40604387,0.353331054006,2512,2.13248,38.9067729088,211.636,2833.19261117,0.0,639.043762291,295.678241861,-39.0157,38.907,2512,2833.19261117,2833.19261117,0.999888,872.924006341,39.3003833324,39.3006
3317.19464287,188.913,4477.0876005,0.312999162877,2513,1.28904,38.7719287469,211.662,2766.51695931,0.0,666.844663002,357.760953068,-38.8817,38.7716,2513,2766.51695931,2766.51695931,0.999931,1282.8535505,39.1816696129,39.1809
3126.71786874,188.923,4563.51648665,0.340620464467,2514,1.6727,38.7632211476,211.717,2811.63851905,0.0,469.597416527,324.089190016,-38.8773,38.7628,2514,2811.63851905,2811.63851905,0.999872,1381.28873259,39.1647629802,39.1641
3672.80937727,188.959,4668.9450707,0.337006230813,2515,1.80882,38.7279156492,211.769,2938.05746888,0.0,900.718802502,344.216896005,-38.7964,38.7261,2515,2938.05746888,2938.05746888,0.99982,1178.93620037,39.1284880989,39.1266
3511.46407732,189.065,4127.27949604,0.357374619491,2516,1.89103,38.5874650251,211.814,2336.7856301,0.0,436.091922916,301.181870913,-38.6702,38.5891,2516,2336.7856301,2336.7856301,0.999846,1048.72406403,38.992811315,38.9943
3547.24329546,188.952,3925.38142516,0.356702347229,2517,1.76396,38.778595663,211.856,2362.33724258,0.0,1179.22940506,313.997195337,-38.8564,38.7779,2517,2362.33724258,2362.33724258,0.999866,792.875819818,39.1505992377,39.1495
3901.35474956,188.974,4306.01975715,0.364422051474,2518,1.86704,38.5393883834,211.914,2340.04953423,0.0,1683.4783965,331.08659959,-38.6415,38.5387,2518,2340.04953423,2340.04953423,0.999933,745.891065846,38.938183564,38.937
4099.75173387,188.979,4185.88411986,0.346366615024,2519,1.76123,38.6083439374,211.944,2042.9800196,0.0,3973.26329255,338.668391319,-38.727,38.6077,2519,2042.9800196,2042.9800196,0.999899,67.1200436525,38.9914068036,38.9902
4004.6963777,189.02,4213.36680495,0.35722449038,2520,2.06519,38.5238406628,211.957,2326.38984299,0.0,3868.14494793,325.799695901,-38.6449,38.5247,2520,2326.38984299,2326.38984299,0.999899,116.34137504,38.9162719343,38.9164
4029.00420922,189.038,4168.02540495,0.319173077793,2521,1.44616,38.5866357622,211.996,2579.5892177,0.0,3895.84239059,310.037144202,-38.7164,38.5857,2521,2579.5892177,2579.5892177,0.999884,89.7603947927,38.9641743763,38.9628
4624.87338608,189.123,4849.88903756,0.322748074753,2522,1.46324,38.5982958377,212.006,2818.95287821,0.0,4410.74139826,322.772160755,-38.7239,38.598,2522,2818.95287821,2818.95287821,0.999897,125.747617124,38.9738322042,38.9728
4119.26886246,189.158,5117.42362166,0.330934773722,2523,1.73945,38.5290968659,212.104,2723.39410444,0.0,434.655333814,387.385130049,-38.6646,38.529,2523,2723.39410444,2723.39410444,0.99982,1359.29746117,38.9112725995,38.911
3412.66709488,189.21,4938.4222273,0.320825927939,2524,1.55365,38.5399569924,212.149,2062.67453766,0.0,405.781381417,362.699067981,-38.6882,38.5393,2524,2062.67453766,2062.67453766,0.999806,1525.04499394,38.9202464099,38.9187
2165.55349242,189.374,4242.32668808,0.30690595304,2525,1.27255,38.6276414475,212.177,3076.30100369,0.0,-778.967670526,313.622060811,-38.7732,38.6271,2525,3076.30100369,3076.30100369,0.999905,1761.28831584,38.9998529393,38.9985
3940.14805625,189.365,4938.01680352,0.33223500622,2526,1.63984,38.6189426633,212.222,2909.47086128,0.0,1294.92232481,374.334617668,-38.7571,38.6181,2526,2909.47086128,2909.47086128,0.999887,1222.22761271,38.9918510058,38.9908
2687.34467974,189.4,4638.70385089,0.332853496291,2527,1.76902,38.6191832466,212.251,3217.93975546,0.0,-4.26175794329,329.33442833,-38.761,38.619,2527,3217.93975546,3217.93975546,0.99986,1513.72437512,38.9913313669,38.9909
3141.9436262,189.357,4994.57945076,0.350387775786,2528,2.24033,38.5685530544,212.314,3199.18627996,0.0,652.882390142,354.557803168,-38.6918,38.5667,2528,3199.18627996,3199.18627996,0.999911,1697.48752481,38.9536749743,38.9513
3261.30474981,189.475,4597.17171488,0.317412587424,2529,1.51715,38.7014782039,212.329,3247.60609569,0.0,835.90999572,355.690178341,-38.8521,38.702,2529,3247.60609569,3247.60609569,0.999824,1313.19603237,39.0638715625,39.064
1450.10617094,189.468,3371.30015693,0.315049655222,2530,1.57298,38.5921649207,212.393,3051.45120523,0.0,-193.786866137,286.550759253,-38.7152,38.5918,2530,3051.45120523,3051.45120523,0.999911,1326.14548545,38.973747959,38.9732
3533.40780715,189.528,4844.08678293,0.317308652851,2531,1.37952,38.6903856996,212.409,2997.57272861,0.0,-131.045170972,341.98128532,-38.8184,38.6904,2531,2997.57272861,2997.57272861,0.999917,1429.60763799,39.0582958737,39.0578
4435.10210895,189.561,4753.48652666,0.332772220579,2532,1.70159,38.5877563653,212.434,3063.3784419,0.0,3704.51609594,372.285834911,-38.7149,38.5873,2532,3063.3784419,3063.3784419,0.999913,301.169258972,38.9728743321,38.9717
1750.67650692,189.592,4348.08780199,0.33257338026,2533,1.60764,38.7496354905,212.493,2816.17215532,0.0,-327.56989926,314.979820962,-38.8708,38.749,2533,2816.17215532,2816.17215532,0.999944,1484.10761156,39.1106499559,39.1103
2906.3567968,189.624,4602.50325649,0.325326277716,2534,1.48005,38.6710895823,212.556,12.2743785505,0.0,-224.477858076,342.968985452,-38.7778,38.6724,2534,12.2743785505,12.2743785505,0.999903,1739.93236462,39.0458050127,39.0469
4289.40502417,189.635,5304.98550858,0.36634715529,2535,2.01765,38.5673960568,212.578,2704.38499304,0.0,1266.08496619,403.100786522,-38.6726,38.564,2535,2704.38499304,2704.38499304,0.999921,1202.9101598,38.9525755619,38.9484
3464.53617974,189.653,4909.49773552,0.363058820915,2536,2.06687,38.5859772481,212.628,2978.52627987,0.0,876.082665443,356.319259761,-38.7119,38.5863,2536,2978.52627987,2978.52627987,0.999921,1591.15824764,38.966982159,38.9668
4620.62885826,189.665,4921.05327187,0.338987058024,2537,1.68791,38.6038440209,212.659,2424.31410558,0.0,3857.38375774,370.973804905,-38.7452,38.6033,2537,2424.31410558,2424.31410558,0.999872,304.003180115,38.9854090511,38.9844
4728.59375036,189.761,4806.42284056,0.324565971274,2538,1.5513,38.6148373714,212.671,3104.40818028,0.0,4610.04185115,385.842521959,-38.7536,38.6155,2538,3104.40818028,3104.40818028,0.99982,61.0282898536,38.9982636975,38.998
4153.58756361,189.818,4224.17416424,0.3322247957,2539,1.86305,38.617642767,212.76,3055.286872,0.0,4066.45349453,331.640408507,-38.7493,38.6173,2539,3055.286872,3055.286872,0.999902,55.5980566762,39.0087861333,39.0081
4493.81045586,189.835,4601.50654174,0.302203502837,2540,1.3244,38.6920100622,212.826,3009.89740964,0.0,4079.16645435,358.624793197,-38.8199,38.6919,2540,3009.89740964,3009.89740964,0.99987,146.19967066,39.0748512958,39.0743
3919.80182118,189.801,4649.27331362,0.320622327689,2541,1.62781,38.6399542082,212.839,2874.95195443,0.0,965.193147859,355.524143046,-38.787,38.6402,2541,2874.95195443,2874.95195443,0.999864,1255.285285,39.0306421451,39.0306
4391.40988438,189.77,4497.32155788,0.33565022824,2542,1.93297,38.6210980598,212.864,3339.92869592,0.0,4247.35046278,359.07640369,-38.7566,38.621,2542,3339.92869592,3339.92869592,0.999943,65.2789592271,39.0114068771,39.0107
4342.31525799,189.725,4558.99082994,0.341691681409,2543,2.13343,38.6584163941,212.927,3367.49703801,0.0,3906.52516269,345.588261909,-38.787,38.6558,2543,3367.49703801,3367.49703801,0.999795,187.015494982,39.0384997871,39.0356
