Iteration,AverageReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,MinEsReturn,AverageQ,AverageAbsY,MaxReturn,AveragePolicySurr,AverageQLoss,AverageAction,StdReturn,QFunRegParamNorm,MinReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,StdEsReturn,AverageY
1462,1033.62415142,858.75746933,1462,85.3292683041,858.75746933,11.8608,11.8611704619,1097.58906051,-11.9108,0.183242,0.971601,53.9881627225,160.914,931.958030097,858.75746933,241.588,0.105674880975,11.8608,0.0,11.8611402957
1463,1150.42193998,796.998651922,1463,93.2734267519,796.998651922,11.8607,11.860577026,1214.38748829,-11.9067,0.177241,0.973736,54.4163177334,160.96,1060.23062509,796.998651922,241.653,0.104069310869,11.8607,0.0,11.8605270276
1464,1053.50135911,798.237856453,1464,88.9104632265,798.237856453,11.8645,11.8646010605,1179.70552251,-11.9135,0.15449,0.974095,59.2576908158,160.995,965.582913816,798.237856453,241.71,0.0989710138145,11.8645,0.0,11.8645581066
1465,1153.1544875,792.001776117,1465,95.4211068557,792.001776117,11.8679,11.8681582077,1214.96384885,-11.9199,0.165483,0.968403,41.3828151565,161.001,1099.05402128,792.001776117,241.782,0.101016017396,11.8679,0.0,11.8681324
1466,1086.55402811,801.432867078,1466,99.5836580119,801.432867078,11.8661,11.8659514488,1158.4086985,-11.9145,0.161857,0.973304,38.6044817894,161.015,1025.82612814,801.432867078,241.828,0.10020409642,11.8661,0.0,11.8659127906
1467,1134.83137152,874.638995196,1467,97.9503220794,874.638995196,11.8636,11.8639654287,1195.7757147,-11.9112,0.161128,0.970871,36.314928008,161.064,1062.65511442,874.638995196,241.85,0.102248388805,11.8636,0.0,11.8639493239
1468,1193.02588476,745.605179016,1468,98.0952502905,745.605179016,11.8658,11.8659071581,1242.86395077,-11.9129,0.147237,0.958135,47.6807575735,161.048,1100.83229816,745.605179016,241.917,0.0991987378725,11.8658,0.0,11.8658766095
1469,1208.60410382,892.06558189,1469,97.8166485072,892.06558189,11.866,11.8663046878,1264.4621651,-11.911,0.139472,0.964689,33.1670869171,161.113,1155.38222864,892.06558189,241.939,0.0993235363185,11.866,0.0,11.8662680626
1470,893.789819044,732.841955469,1470,80.2573456252,732.841955469,11.8539,11.8543904108,923.904032718,-11.8981,0.208472,0.987638,31.7059004691,161.166,822.122551691,732.841955469,242.045,0.111811023898,11.8539,0.0,11.8543293797
1471,1030.12451915,760.336076187,1471,86.1517890316,760.336076187,11.8516,11.8517950345,1098.90926659,-11.8893,0.153997,0.974122,49.4402397534,161.185,912.807068555,760.336076187,242.139,0.0996043719005,11.8516,0.0,11.8517650069
1472,1154.9354737,721.549242523,1472,96.9105840957,721.549242523,11.8512,11.8511826909,1233.07044817,-11.8951,0.116973,0.959458,68.3595540492,161.222,1031.26288735,721.549242523,242.158,0.0925721503416,11.8512,0.0,11.8511561673
1473,1146.4734252,846.172245358,1473,98.3766752788,846.172245358,11.8475,11.8477887545,1192.64597663,-11.8924,0.161809,0.967576,28.7629702394,161.233,1095.87970493,846.172245358,242.221,0.100045224315,11.8475,0.0,11.8477434269
1474,1242.72320721,716.8845521,1474,108.281951595,716.8845521,11.8507,11.8507563276,1349.75900287,-11.8994,0.146566,0.967646,46.3224829242,161.263,1172.99804693,716.8845521,242.306,0.0960227346366,11.8507,0.0,11.8507294134
1475,1208.18922591,906.004609387,1475,106.444047941,906.004609387,11.8548,11.8551583133,1249.37749902,-11.9031,0.131446,0.974782,37.3300694573,161.301,1113.90291536,906.004609387,242.339,0.0967472173399,11.8548,0.0,11.8551250097
1476,964.475724883,845.270111278,1476,87.2577519346,845.270111278,11.8556,11.8557285378,1157.14299405,-11.9037,0.147281,0.969245,172.28738017,161.361,513.787732969,845.270111278,242.425,0.0973002115343,11.8556,0.0,11.8557023468
1477,1163.22819314,714.691672886,1477,104.279886188,714.691672886,11.856,11.8561517921,1245.36167948,-11.9073,0.151905,0.966111,42.9092213037,161.373,1098.01680705,714.691672886,242.459,0.0995105532228,11.856,0.0,11.8561190476
1478,1049.17480841,853.834799985,1478,84.0516179835,853.834799985,11.8661,11.8663998121,1191.2963626,-11.9182,0.117502,0.965842,77.8823155629,161.371,880.200450238,853.834799985,242.498,0.0956600643211,11.8661,0.0,11.8663879509
1479,1038.01127408,842.876708591,1479,90.4739655567,842.876708591,11.8698,11.8699281323,1162.19095399,-11.9216,0.133969,0.965375,157.536451963,161.385,611.449264216,842.876708591,242.564,0.100053863074,11.8698,0.0,11.8698768798
1480,1001.65622555,787.999869438,1480,81.0073719309,787.999869438,11.8814,11.882033798,1113.60713138,-11.931,0.11292,0.950032,74.9219506396,161.407,882.190386979,787.999869438,242.64,0.0934298492681,11.8814,0.0,11.882023616
1481,1271.4670491,795.19038889,1481,104.224663226,795.19038889,11.8787,11.8787729958,1326.87201649,-11.9339,0.188125,0.95917,43.61198473,161.431,1175.78521689,795.19038889,242.672,0.106484575833,11.8787,0.0,11.8787344933
1482,1265.33324428,749.105674518,1482,99.1652070569,749.105674518,11.8743,11.8744690777,1333.64824561,-11.9265,0.205607,0.959736,44.7788518389,161.467,1199.84879735,749.105674518,242.745,0.10754756754,11.8743,0.0,11.8744640044
1483,1222.90198651,729.742890305,1483,91.4166760402,729.742890305,11.8825,11.8829340873,1295.41713623,-11.9296,0.117861,0.966171,39.4123793782,161.512,1159.90956263,729.742890305,242.816,0.0943840942463,11.8825,0.0,11.8829032605
1484,1281.08031116,733.015138238,1484,100.994040023,733.015138238,11.8796,11.8800854234,1360.58881969,-11.9266,0.1438,0.962879,46.0485542842,161.513,1202.19223143,733.015138238,242.881,0.0976773208084,11.8796,0.0,11.8800624135
1485,1218.76775718,833.5093897,1485,95.1392600146,833.5093897,11.8798,11.8803588068,1253.67931831,-11.9279,0.180356,0.969724,28.0017124586,161.525,1159.10482715,833.5093897,242.942,0.103303174962,11.8798,0.0,11.8803211128
1486,1219.08610611,766.107041831,1486,98.4974571807,766.107041831,11.8721,11.8723075954,1259.36118398,-11.9182,0.171106,0.959785,36.2878101713,161.59,1126.52578727,766.107041831,242.999,0.104429088437,11.8721,0.0,11.8722663841
1487,1199.67924304,741.915982157,1487,96.1095841868,741.915982157,11.8779,11.877785032,1273.30274754,-11.9257,0.144997,0.950847,44.178294174,161.594,1100.08587791,741.915982157,243.011,0.0981245178416,11.8779,0.0,11.8777380507
1488,1180.16377489,679.498530561,1488,98.3699923501,679.498530561,11.8753,11.8755484145,1228.55782996,-11.9237,0.139456,0.954186,48.7911020875,161.594,1083.0370764,679.498530561,243.077,0.0957149975972,11.8753,0.0,11.875528198
1489,1154.82215194,736.920185446,1489,92.0253766071,736.920185446,11.8702,11.8700631898,1187.68610209,-11.9161,0.151579,0.957217,24.0999120206,161.624,1111.61242143,736.920185446,243.118,0.0989741767164,11.8702,0.0,11.8700461356
1490,979.054498341,766.703728645,1490,88.8416501824,766.703728645,11.8686,11.8684622556,1211.56157701,-11.9152,0.163251,0.959848,475.040751761,161.64,-442.520887477,766.703728645,243.152,0.101889937809,11.8686,0.0,11.8684464889
1491,1213.24976938,795.64857582,1491,105.287044043,795.64857582,11.8628,11.8633469004,1297.10319316,-11.91,0.174743,0.961068,39.8741225704,161.655,1161.52682554,795.64857582,243.23,0.102921765684,11.8628,0.0,11.8633095675
1492,1196.13296392,799.242035792,1492,100.300828454,799.242035792,11.8585,11.8589066327,1273.7512911,-11.9051,0.179245,0.958846,45.984703739,161.722,1112.51170816,799.242035792,243.26,0.101576618289,11.8585,0.0,11.8588741949
1493,1135.2236087,786.8898391,1493,90.3435884666,786.8898391,11.8522,11.8522094752,1193.00495575,-11.8972,0.187724,0.970995,45.3109204258,161.738,1046.07582371,786.8898391,243.298,0.103522327928,11.8522,0.0,11.8521454489
1494,1165.51673024,752.341311355,1494,101.339585268,752.341311355,11.8437,11.8432476352,1241.0293732,-11.8855,0.200923,0.955902,39.9815089516,161.777,1107.18964723,752.341311355,243.342,0.104149492136,11.8437,0.0,11.8431993253
1495,1211.87183056,762.754334556,1495,98.3341178516,762.754334556,11.8419,11.8423770494,1303.29237278,-11.8834,0.143031,0.970811,60.6300900433,161.82,1101.83488564,762.754334556,243.345,0.0945649315724,11.8419,0.0,11.8423439073
1496,1167.63610382,713.081958474,1496,96.893898696,713.081958474,11.833,11.8329508288,1229.38782517,-11.8764,0.133793,0.973166,31.5577714099,161.838,1130.5868027,713.081958474,243.413,0.0945605887555,11.833,0.0,11.83291091
1497,1169.27033521,770.593249128,1497,93.8439050036,770.593249128,11.8244,11.8246986453,1268.47678499,-11.8704,0.15391,0.969078,72.4232436397,161.866,1043.71180724,770.593249128,243.528,0.0982372825621,11.8244,0.0,11.8246594223
1498,1176.32880955,804.787316514,1498,99.7335263674,804.787316514,11.8243,11.8244509978,1256.1496333,-11.8707,0.174457,0.9595,45.3896973884,161.891,1097.86411722,804.787316514,243.587,0.101970489343,11.8243,0.0,11.8244224084
1499,1235.95602481,909.832864505,1499,96.0785413741,909.832864505,11.8189,11.8191037267,1312.01730763,-11.8649,0.151329,0.963836,56.6701237832,161.911,1107.06834909,909.832864505,243.59,0.0985577480927,11.8189,0.0,11.8190784646
1500,1234.40101355,831.714000677,1500,103.913663466,831.714000677,11.8182,11.8183523368,1280.57670629,-11.8644,0.108078,0.964227,39.3297091935,161.939,1154.41048143,831.714000677,243.633,0.0928437023926,11.8182,0.0,11.8183354632
1501,1240.22418399,844.077486818,1501,101.119570855,844.077486818,11.8164,11.8166669524,1266.7294824,-11.8609,0.118096,0.958997,23.3314496804,161.961,1192.93056322,844.077486818,243.692,0.0980730949269,11.8164,0.0,11.8166484539
1502,996.198311836,808.15504304,1502,94.4064824006,808.15504304,11.809,11.8091600407,1156.08498582,-11.8526,0.151074,0.972799,323.690928982,162.01,36.5835905066,808.15504304,243.764,0.0987438357376,11.809,0.0,11.8091283842
1503,1170.98429537,815.273295399,1503,96.0389410011,815.273295399,11.811,11.8111968722,1302.3350474,-11.8572,0.14169,0.961799,78.5961580049,162.02,1080.175495,815.273295399,243.868,0.0969249817113,11.811,0.0,11.8111849814
1504,1053.37452212,854.064283052,1504,89.198944392,854.064283052,11.8131,11.8131424492,1094.88754422,-11.8591,0.143187,0.97322,34.4367359753,162.053,976.893615877,854.064283052,243.891,0.0971128213118,11.8131,0.0,11.8130999159
1505,1163.64063844,753.109452882,1505,95.3755199464,753.109452882,11.8069,11.8074871113,1241.07964999,-11.8528,0.156774,0.965032,41.4662107541,162.053,1085.95786664,753.109452882,243.933,0.0993760996776,11.8069,0.0,11.8074565847
1506,1189.57392287,792.54054535,1506,101.831421302,792.54054535,11.8051,11.805190956,1233.52408949,-11.8498,0.15031,0.9678,45.5445429249,162.087,1088.70258526,792.54054535,244.006,0.0998964207324,11.8051,0.0,11.8051676399
1507,1146.21536734,830.77668632,1507,102.646980558,830.77668632,11.8,11.8000002137,1262.83055752,-11.8445,0.132304,0.964525,66.9347369461,162.084,1030.6931934,830.77668632,244.077,0.0946788614752,11.8,0.0,11.7999632788
1508,1033.69895969,836.386284578,1508,86.8700704358,836.386284578,11.7991,11.7994689915,1173.81386302,-11.8463,0.155429,0.978378,105.095714628,162.128,792.422189723,836.386284578,244.103,0.100990702676,11.7991,0.0,11.7994317798
1509,1105.89984614,818.334386096,1509,90.263954703,818.334386096,11.7918,11.7920679975,1215.74156081,-11.8373,0.151387,0.972883,147.975446352,162.137,677.030081023,818.334386096,244.192,0.0970331288085,11.7918,0.0,11.7920342837
1510,1082.07888271,811.967715044,1510,95.2733687933,811.967715044,11.79,11.7902194295,1230.35845969,-11.8338,0.16112,0.970177,302.723209711,162.195,184.228583198,811.967715044,244.305,0.103640664599,11.79,0.0,11.7901843577
1511,1132.36502532,864.517928708,1511,96.242843674,864.517928708,11.793,11.7932906221,1197.47531874,-11.8396,0.118635,0.968939,40.7526424377,162.217,1059.64448651,864.517928708,244.395,0.0913488376281,11.793,0.0,11.7932766525
1512,1056.36939232,878.546529157,1512,91.028493591,878.546529157,11.7961,11.795997528,1102.08232833,-11.8443,0.109351,0.964657,25.8805208345,162.218,1008.53740867,878.546529157,244.429,0.0920897372219,11.7961,0.0,11.7959936848
1513,1069.98525382,902.796780281,1513,96.6292967524,902.796780281,11.7942,11.7946317522,1162.16011015,-11.842,0.159272,0.961899,50.4409214891,162.252,988.790111721,902.796780281,244.485,0.100813608041,11.7942,0.0,11.7946071749
1514,1129.04711711,853.057156454,1514,94.065316374,853.057156454,11.7987,11.7987629104,1184.95195885,-11.8485,0.120388,0.969892,32.3780882036,162.266,1066.01142275,853.057156454,244.593,0.0937837300654,11.7987,0.0,11.7987460076
1515,1248.10451311,869.098920298,1515,103.74501327,869.098920298,11.7979,11.7982449595,1300.91267647,-11.8483,0.181701,0.967886,33.6180351679,162.3,1193.59606358,869.098920298,244.63,0.104038141967,11.7979,0.0,11.7982221376
1516,1193.6538872,852.845587457,1516,104.510953525,852.845587457,11.8028,11.8027690188,1277.82000836,-11.8539,0.170343,0.970192,44.4594363004,162.304,1117.04692725,852.845587457,244.72,0.0998432073205,11.8028,0.0,11.8027251913
1517,1005.61159021,831.699856872,1517,96.2327820116,831.699856872,11.8013,11.8021490972,1368.61649172,-11.8479,0.13778,0.973164,577.160058922,162.33,-496.956480296,831.699856872,244.725,0.0960832140208,11.8013,0.0,11.8021109189
1518,1203.46842128,828.336513052,1518,112.488513716,828.336513052,11.8001,11.8000629093,1255.28961062,-11.8442,0.145813,0.967246,32.8292580648,162.376,1139.57481535,828.336513052,244.783,0.0941589314796,11.8001,0.0,11.8000582163
1519,1264.05964713,787.058039912,1519,108.152645741,787.058039912,11.799,11.7991568332,1317.24996161,-11.8475,0.159808,0.969021,33.0958077529,162.392,1206.39211528,787.058039912,244.816,0.0980328732129,11.799,0.0,11.7991277034
1520,1201.45139947,847.65467353,1520,99.7625703218,847.65467353,11.8018,11.8021106212,1281.32892421,-11.8518,0.145065,0.970514,55.1635244059,162.422,1087.3713859,847.65467353,244.845,0.0949807932313,11.8018,0.0,11.802089822
1521,1236.14279389,770.632251031,1521,106.663953249,770.632251031,11.8013,11.8011925514,1288.20600944,-11.849,0.158653,0.964265,40.4987213532,162.433,1171.65548258,770.632251031,244.93,0.0988610546289,11.8013,0.0,11.8011695652
1522,1171.60637235,794.49063952,1522,95.5639417334,794.49063952,11.8027,11.8031594684,1241.68935074,-11.85,0.116871,0.957768,36.8135814683,162.46,1120.29259103,794.49063952,245.03,0.0935302224418,11.8027,0.0,11.8031392463
1523,1207.96998783,885.269354366,1523,104.094983356,885.269354366,11.8007,11.8009612074,1251.01042903,-11.8502,0.180958,0.967212,32.5394697897,162.528,1159.97802712,885.269354366,245.122,0.103966042086,11.8007,0.0,11.8009192276
1524,1209.95397441,791.590260532,1524,102.553218783,791.590260532,11.8026,11.8027021148,1277.14648318,-11.8519,0.145804,0.964854,36.463138298,162.525,1153.77773681,791.590260532,245.13,0.0965925244794,11.8026,0.0,11.8026871182
1525,1215.11050779,850.1181899,1525,93.6633739652,850.1181899,11.8022,11.8022714242,1271.46080535,-11.8543,0.153367,0.964382,35.2263230393,162.553,1138.89748636,850.1181899,245.188,0.0971342197228,11.8022,0.0,11.8022630337
1526,1177.9385875,779.643686441,1526,92.3618385662,779.643686441,11.8143,11.8145334028,1222.50473656,-11.865,0.121225,0.957935,48.4589978481,162.579,1073.65296901,779.643686441,245.233,0.0941618215313,11.8143,0.0,11.8145166797
1527,1075.15531716,808.741062599,1527,91.8512352377,808.741062599,11.8128,11.8132310746,1309.2658763,-11.8575,0.143229,0.968888,442.507264598,162.583,-241.778123224,808.741062599,245.233,0.0981583117956,11.8128,0.0,11.8132027541
1528,1204.42138027,781.864410014,1528,98.8162829588,781.864410014,11.8131,11.8128405888,1271.65007649,-11.8612,0.158076,0.966354,41.6625333358,162.638,1123.30176037,781.864410014,245.319,0.0982170727097,11.8131,0.0,11.8128192823
1529,1240.68634087,856.437165782,1529,98.7001927608,856.437165782,11.8157,11.8161382207,1286.36588978,-11.864,0.137974,0.967353,21.9549997103,162.655,1212.52045861,856.437165782,245.352,0.0952917801597,11.8157,0.0,11.8161112
1530,1251.01829419,766.158786877,1530,98.086105147,766.158786877,11.8068,11.8073305983,1297.92628309,-11.856,0.21917,0.964416,40.8472623505,162.736,1180.38112315,766.158786877,245.355,0.10621940476,11.8068,0.0,11.8072699877
1531,1215.15664645,841.434502415,1531,103.838746546,841.434502415,11.8128,11.8122410494,1322.99447496,-11.8625,0.175251,0.968462,66.2112812115,162.775,1095.81310016,841.434502415,245.408,0.101988611557,11.8128,0.0,11.8121952485
1532,1211.31591704,864.79405767,1532,100.100358138,864.79405767,11.8094,11.810362786,1285.74921542,-11.8592,0.16078,0.957103,54.9361275358,162.783,1097.07263977,864.79405767,245.455,0.0992299716632,11.8094,0.0,11.8103397409
1533,1111.70414152,816.617833042,1533,91.3247887886,816.617833042,11.8107,11.8106368999,1206.8567352,-11.8577,0.176377,0.954664,56.9780688511,162.795,1023.32605694,816.617833042,245.516,0.0993917952991,11.8107,0.0,11.81058148
1534,1085.82254476,873.275757303,1534,94.2620049993,873.275757303,11.8138,11.8140511727,1144.5598898,-11.8646,0.141671,0.960305,39.8411208309,162.818,1024.73749537,873.275757303,245.587,0.0948414804403,11.8138,0.0,11.8140209263
1535,920.890675965,791.127656557,1535,86.0916402907,791.127656557,11.8149,11.8152201547,1160.17387383,-11.8657,0.197655,0.961162,452.999309984,162.84,-420.98896692,791.127656557,245.647,0.106554877111,11.8149,0.0,11.8151570469
1536,1158.84524714,769.790712447,1536,99.6035143341,769.790712447,11.8199,11.8198516644,1218.96849807,-11.8651,0.165003,0.960782,45.098477687,162.884,1062.8006911,769.790712447,245.721,0.0987904887386,11.8199,0.0,11.8198018752
1537,1106.01833513,755.504526389,1537,98.3728296912,755.504526389,11.8194,11.819924807,1220.86951136,-11.8681,0.164997,0.968725,60.3209703039,162.887,1038.53952038,755.504526389,245.748,0.0979227670162,11.8194,0.0,11.819902873
1538,1046.64042544,798.12335184,1538,96.0387189526,798.12335184,11.8111,11.8114926699,1132.51597624,-11.8604,0.198933,0.972657,43.3457796031,162.916,988.179063606,798.12335184,245.802,0.102885421888,11.8111,0.0,11.8114678375
1539,1146.79337214,745.770734693,1539,97.4999020313,745.770734693,11.818,11.8179570915,1213.4543513,-11.8636,0.138158,0.971129,41.7065163324,162.928,1090.85734526,745.770734693,245.829,0.0930093281776,11.818,0.0,11.8179382051
1540,1199.74209284,898.808355536,1540,99.6148244771,898.808355536,11.8109,11.8114660145,1262.67889249,-11.8565,0.159516,0.967081,59.0948695986,162.955,1084.39824742,898.808355536,245.871,0.0981801613579,11.8109,0.0,11.8114333556
1541,1135.72237797,865.785341621,1541,104.62006511,865.785341621,11.8046,11.8047285798,1291.16399572,-11.8497,0.163173,0.968185,80.9953758631,162.995,1034.78116342,865.785341621,245.878,0.0967730822357,11.8046,0.0,11.8047057545
1542,1112.77513044,819.43182447,1542,95.3956841093,819.43182447,11.805,11.8051307606,1236.64088364,-11.8563,0.17694,0.96905,68.5622312745,162.999,1023.96685648,819.43182447,245.89,0.0991123983145,11.805,0.0,11.8051048113
1543,1102.77865153,893.272388807,1543,98.90729793,893.272388807,11.8134,11.8138314772,1199.77852313,-11.8604,0.129104,0.965718,53.6319052222,163.033,1001.75473124,893.272388807,245.943,0.0913019473402,11.8134,0.0,11.813815823
1544,1188.05274476,800.602993951,1544,105.564366175,800.602993951,11.8112,11.8114188485,1315.67857368,-11.8571,0.163987,0.973573,67.8430234931,163.05,1062.31904143,800.602993951,245.987,0.0988965328459,11.8112,0.0,11.8113704447
1545,1207.6271577,812.053816346,1545,104.065311723,812.053816346,11.8098,11.8100384702,1289.69702137,-11.8539,0.158631,0.972597,46.9305858334,163.058,1144.12555525,812.053816346,246.041,0.0960599043535,11.8098,0.0,11.8100278844
1546,1211.97081745,876.519369387,1546,107.316828634,876.519369387,11.8103,11.8105824119,1259.38416217,-11.8546,0.147373,0.961351,40.2465385541,163.077,1135.64669119,876.519369387,246.09,0.0940045248896,11.8103,0.0,11.8105452758
1547,1236.02054922,880.659099118,1547,112.105329307,880.659099118,11.8092,11.8090629638,1279.55357131,-11.8533,0.122789,0.968013,31.149791275,163.1,1179.90243408,880.659099118,246.185,0.0888241383991,11.8092,0.0,11.8090472178
1548,1262.42937495,868.717165083,1548,110.380666143,868.717165083,11.8137,11.8139820517,1320.08872378,-11.8602,0.110166,0.954112,39.3249076197,163.145,1190.32320538,868.717165083,246.223,0.0873224826645,11.8137,0.0,11.8139779137
1549,1265.48296551,843.98507052,1549,107.366444052,843.98507052,11.8145,11.8146653115,1343.03886946,-11.8582,0.14354,0.965401,35.985295976,163.196,1225.69196917,843.98507052,246.317,0.096805239594,11.8145,0.0,11.8146339736
1550,1262.50138709,980.461095997,1550,110.628737466,980.461095997,11.8052,11.8053487591,1350.3563576,-11.8476,0.133402,0.962999,59.114227481,163.218,1193.43616695,980.461095997,246.357,0.0957176747684,11.8052,0.0,11.8053249071
1551,1098.32499912,842.844819721,1551,106.309346238,842.844819721,11.8007,11.8008476665,1271.25766149,-11.8446,0.132488,0.967346,375.131354612,163.226,-16.1010161987,842.844819721,246.391,0.0928823393259,11.8007,0.0,11.8008142861
1552,1133.42269471,842.457826965,1552,99.167015947,842.457826965,11.7968,11.7968549303,1201.2185695,-11.8438,0.157934,0.96161,30.4127449261,163.269,1091.19678401,842.457826965,246.436,0.0983436154829,11.7968,0.0,11.796841901
1553,1082.61599672,831.312874323,1553,100.279799084,831.312874323,11.7913,11.791958995,1186.91415835,-11.8384,0.19519,0.961561,75.4722149077,163.309,946.830049017,831.312874323,246.454,0.10264296272,11.7913,0.0,11.7919257991
1554,1052.35875318,784.506846647,1554,89.9963931007,784.506846647,11.7878,11.7876285111,1154.88808531,-11.8289,0.152645,0.969385,44.7106799404,163.351,977.001390755,784.506846647,246.447,0.0985372660202,11.7878,0.0,11.7875772862
1555,1147.70926797,902.015706792,1555,101.495227547,902.015706792,11.7833,11.7832207114,1282.72945585,-11.8268,0.192902,0.957938,60.7325149264,163.392,1074.77162872,902.015706792,246.536,0.103078048313,11.7833,0.0,11.7831918048
1556,1089.34673014,787.686611246,1556,102.854952613,787.686611246,11.7895,11.7898286457,1128.10655801,-11.8348,0.106256,0.971406,47.4739730212,163.397,963.901619948,787.686611246,246.593,0.0906783595566,11.7895,0.0,11.7898121731
1557,1022.63872854,740.731098225,1557,89.8873715099,740.731098225,11.783,11.7826664112,1067.17058465,-11.8281,0.165995,0.962323,33.6194741809,163.458,948.815273804,740.731098225,246.664,0.0980355328495,11.783,0.0,11.7826443648
1558,1176.54180668,736.11307209,1558,101.930452921,736.11307209,11.7867,11.787360258,1312.39688867,-11.8358,0.137305,0.971177,75.9206468001,163.453,1007.45598894,736.11307209,246.658,0.0968861449254,11.7867,0.0,11.7873261739
1559,1230.187643,904.897098479,1559,110.921756432,904.897098479,11.787,11.7874721164,1375.29306753,-11.8345,0.130321,0.960074,79.1659742556,163.459,1074.97573379,904.897098479,246.718,0.0952029415893,11.787,0.0,11.7874326454
1560,1192.67586617,852.390977665,1560,104.719688107,852.390977665,11.7881,11.7878591801,1274.82600606,-11.8361,0.161188,0.961788,37.7671676445,163.5,1135.33392903,852.390977665,246.782,0.097636456428,11.7881,0.0,11.7878467776
1561,1238.88262605,831.947061795,1561,101.749237548,831.947061795,11.7806,11.7805326933,1316.52154414,-11.8288,0.18681,0.963525,53.9114286053,163.51,1137.57977425,831.947061795,246.838,0.102073377629,11.7806,0.0,11.7805089314
1562,1126.15570686,737.726803622,1562,101.940099458,737.726803622,11.7849,11.7856004648,1215.79565966,-11.8374,0.150803,0.965958,74.2088125893,163.496,948.767043679,737.726803622,246.839,0.0978176145056,11.7849,0.0,11.7855846722
1563,1143.60758621,867.669442396,1563,97.349569854,867.669442396,11.7943,11.7946510995,1262.49869688,-11.8429,0.132885,0.972692,60.7627657535,163.498,1064.79289873,867.669442396,246.895,0.0948428553402,11.7943,0.0,11.7946322813
1564,1076.64606742,772.228822676,1564,94.5755730272,772.228822676,11.7922,11.7926648112,1123.90769539,-11.8389,0.150301,0.978214,36.4153308708,163.484,1018.30607075,772.228822676,246.978,0.0982584137977,11.7922,0.0,11.7926309407
1565,808.119147728,837.574501311,1565,78.6849806474,837.574501311,11.7846,11.7842960237,862.95981804,-11.826,0.173357,0.975354,27.3211679233,163.521,770.269583167,837.574501311,247.006,0.102019322345,11.7846,0.0,11.7842719657
1566,1014.09403698,581.207310665,1566,84.689346728,581.207310665,11.7832,11.7835043205,1071.93381071,-11.8217,0.124043,0.971545,47.5320884303,163.534,932.998329168,581.207310665,247.051,0.0934688790505,11.7832,0.0,11.7834721269
1567,1107.03659655,652.87546177,1567,101.301521197,652.87546177,11.7782,11.778555382,1190.40840494,-11.8224,0.167496,0.967604,56.1124714843,163.571,1029.35045262,652.87546177,247.125,0.0983155112462,11.7782,0.0,11.7785072188
1568,1029.11648474,797.526103021,1568,93.851727624,797.526103021,11.7788,11.7789455258,1127.1582976,-11.8206,0.150759,0.966848,108.118679046,163.575,743.066131015,797.526103021,247.133,0.0973605857987,11.7788,0.0,11.778914941
1569,1117.13170001,843.084549524,1569,91.6173504112,843.084549524,11.7683,11.7686201351,1241.83481179,-11.8111,0.170837,0.971039,65.7693862705,163.602,967.296669384,843.084549524,247.176,0.100902201852,11.7683,0.0,11.7685921775
1570,1088.18341231,804.594325779,1570,97.2538586828,804.594325779,11.7697,11.7699448685,1186.9212254,-11.8169,0.1598,0.96999,73.5408782932,163.61,953.287887316,804.594325779,247.213,0.0988919508079,11.7697,0.0,11.7699213401
1571,1091.2641146,793.436112964,1571,95.7215789477,793.436112964,11.7726,11.772818682,1248.61893427,-11.8161,0.115422,0.968953,91.3443915779,163.644,943.773940393,793.436112964,247.238,0.0925487944995,11.7726,0.0,11.7727854604
1572,1116.24238692,800.799916533,1572,101.855832061,800.799916533,11.7688,11.7688352846,1222.38337952,-11.813,0.1449,0.965668,51.8618383588,163.671,1046.4290288,800.799916533,247.279,0.0982587265891,11.7688,0.0,11.7688194558
1573,972.182748779,761.005508348,1573,81.970262139,761.005508348,11.7689,11.7691008056,1041.7293594,-11.8141,0.134373,0.964757,45.6180735398,163.691,894.71894176,761.005508348,247.357,0.0955820959108,11.7689,0.0,11.769081651
1574,1054.33332714,788.059396191,1574,95.4968126363,788.059396191,11.7746,11.7750788277,1208.98762665,-11.8195,0.112521,0.969382,247.563672822,163.705,322.040101972,788.059396191,247.399,0.0930118630729,11.7746,0.0,11.7750679985
1575,996.332744514,792.357765427,1575,83.1261747811,792.357765427,11.7664,11.766434619,1062.42782449,-11.8118,0.172456,0.966967,48.9554639319,163.74,926.385128415,792.357765427,247.451,0.100442098066,11.7664,0.0,11.7664226648
1576,912.055104129,755.178808086,1576,89.0860127114,755.178808086,11.7671,11.7676766717,1127.50716049,-11.8124,0.129608,0.957791,246.658599128,163.745,209.077232029,755.178808086,247.447,0.0938094522881,11.7671,0.0,11.7676591833
1577,892.2007822,846.918923934,1577,92.7177294437,846.918923934,11.7657,11.7655558698,1112.15791783,-11.8098,0.127037,0.965021,292.466881179,163.744,48.8626351721,846.918923934,247.502,0.0905808331621,11.7657,0.0,11.7655229096
1578,1167.28159124,756.287592409,1578,93.98709089,756.287592409,11.7672,11.7671901168,1273.41126658,-11.8159,0.13981,0.962238,59.11612018,163.799,1102.77734505,756.287592409,247.51,0.0923039159498,11.7672,0.0,11.7671517211
1579,1009.40570002,850.358686219,1579,91.9823164298,850.358686219,11.7642,11.7643783151,1265.77382779,-11.8104,0.161808,0.960602,286.352988653,163.843,195.371548987,850.358686219,247.602,0.0961825970615,11.7642,0.0,11.7643411016
