AverageQLoss,MinReturn,AverageY,MaxReturn,AverageDiscountedReturn,AverageAbsY,AverageReturn,AverageQ,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,AverageAction,AveragePolicySurr,AverageAbsQ,Epoch,QFunRegParamNorm,MinEsReturn,Iteration,StdEsReturn,AverageAbsQYDiff,StdReturn
1.29126,93.3,68.286024492,93.590046267,47.211884318,68.286024492,93.4065486475,68.286,95.1651361299,92.9528661071,63.0218,0.999606,-68.4892,68.286,1473,241.758,90.6650232161,1473,1.48045837011,0.264734777427,0.0758050242128
1.55924,93.2,68.2720816436,93.6151907906,47.0925970423,68.2720816436,93.3906819744,68.2717,98.4654108789,93.2200676815,63.0338,0.998724,-68.4697,68.2717,1474,241.861,89.4273979352,1474,2.60671262255,0.290564901137,0.0983856877613
1.35055,93.3,68.2904910781,93.5979971881,47.2130070111,68.2904910781,93.4078415872,68.2902,96.8556933944,93.4817839471,63.0266,0.99941,-68.4859,68.2902,1475,241.885,90.9645208553,1475,1.58782975274,0.274977108289,0.0827119212185
1.14985,93.1,68.2998412078,93.5989626207,46.9412281519,68.2998412078,93.360125172,68.299,99.0212261476,93.4419606604,63.0518,0.999423,-68.4911,68.299,1476,241.924,88.9613678223,1476,2.62556473741,0.250336573862,0.107895315942
1.30997,93.3,68.133905605,93.5,47.2536264023,68.133905605,93.4137730981,68.1341,94.9781573617,92.4530660945,63.0421,0.999607,-68.3281,68.1341,1477,242.021,89.7998922328,1477,1.74079860497,0.286401033064,0.0787818998607
1.13899,93.3,68.1629862862,93.5998400985,47.1568443532,68.1629862862,93.4024526939,68.1629,95.785048464,93.2929002387,63.0515,0.998633,-68.3713,68.1629,1478,242.031,89.662530416,1478,1.75550384546,0.262848474355,0.0877969305053
1.26521,93.200002861,68.292613533,93.5024528331,47.185402477,68.292613533,93.4012834371,68.2932,94.6420418201,92.5500613743,63.0561,0.999706,-68.4956,68.2932,1479,242.158,90.3845328811,1479,1.59059748382,0.274288008988,0.085143269581
1.30601,93.2,68.2563888298,93.5984561776,47.1004694688,68.2563888298,93.3881354438,68.2561,96.5621469438,92.655300758,63.0544,0.999407,-68.4621,68.2561,1480,242.217,89.3023920759,1480,2.01690792134,0.271074348095,0.0967547223962
1.41464,93.2,68.3376089935,93.5,47.2158721229,68.3376089935,93.4066707716,68.3369,94.3899505769,92.4337684486,63.0765,0.999687,-68.535,68.3369,1481,242.293,90.4956905819,1481,1.45395489049,0.270491505186,0.0871262742973
1.1622,93.3,68.2531378559,93.5,47.2266293987,68.2531378559,93.4085912396,68.2542,94.4462848944,92.0864944241,63.0425,0.999695,-68.4625,68.2542,1482,242.358,89.4316970599,1482,1.66332553024,0.264544630189,0.0779722255829
1.20579,93.3,68.2110544521,93.5002526593,47.3046031762,68.2110544521,93.4204014504,68.2099,99.4725411794,93.8237213963,63.0608,0.999999,-68.4205,68.2099,1483,242.408,89.9502797135,1483,2.28837901415,0.277123605387,0.0797586394883
1.22907,93.3,68.2924613296,93.5,47.2600106145,68.2924613296,93.4137413215,68.2931,99.4228379113,91.9701693878,63.0825,0.999812,-68.4837,68.2931,1484,242.512,88.0159318969,1484,3.38447295833,0.268500303653,0.0752004673359
1.48841,93.3,68.2550602943,93.5,47.2414974832,68.2550602943,93.4108624878,68.2549,96.5804054315,92.4799906692,63.1061,0.999749,-68.4565,68.2549,1485,242.552,88.4193206127,1485,2.65491174929,0.273178643289,0.0764196624647
1.14419,92.9176753277,68.2173690977,93.6774742348,46.9051581906,68.2173690977,93.3616922056,68.2171,95.6588224042,93.351347159,63.105,0.997993,-68.4219,68.2171,1486,242.654,89.6690458702,1486,1.79873681769,0.260737274579,0.125931769834
1.28136,93.2,68.1765196501,93.5279859072,46.9998266812,68.1765196501,93.3690086073,68.1764,97.7264396185,92.4591725925,63.1152,0.99968,-68.386,68.1764,1487,242.661,84.6491437173,1487,3.38653359881,0.274977081998,0.0951809693771
1.23828,93.2,68.1850743639,93.5007653081,47.0729929071,68.1850743639,93.3820841224,68.1856,94.7442323872,92.1980946998,63.0967,0.999626,-68.3867,68.1856,1488,242.738,90.5666497166,1488,1.43561636048,0.273611872406,0.092590543893
1.36386,93.3,68.1610241379,93.5999582076,47.1859043348,68.1610241379,93.4022058373,68.1606,96.1200226326,93.7405354237,63.1,0.999566,-68.3634,68.1606,1489,242.772,89.6612258973,1489,1.75520172869,0.270915250222,0.0851005860858
1.42754,93.3,68.3798752069,93.5,47.2604434645,68.3798752069,93.4142194845,68.3796,99.5621876869,94.1477527948,63.1228,0.999739,-68.5833,68.3796,1490,242.8,91.2372506232,1490,1.97179239468,0.276977799973,0.0770375381977
1.42399,93.3,68.0726441128,93.5977375309,47.1967305899,68.0726441128,93.4038409345,68.0729,96.8913212077,93.8372820613,63.1254,0.999617,-68.2731,68.0729,1491,242.82,89.4220547639,1491,1.61702897122,0.273360397103,0.0781193586189
1.25526,93.2,68.2297641128,93.5,47.1711859384,68.2297641128,93.3990221438,68.2292,95.1318916593,93.2939797264,63.1256,0.99965,-68.4298,68.2292,1492,242.87,89.1735497265,1492,1.96798621127,0.266146852694,0.0973717272955
1.12413,93.3,68.2414398342,93.5,47.1625066581,68.2414398342,93.3975300932,68.2415,96.0877596787,93.8759507525,63.1128,0.999677,-68.4467,68.2415,1493,242.9,90.9832901325,1493,1.17433744201,0.252479402059,0.0798955423339
0.956697,93.2,68.1515547091,93.5446205319,47.0800287128,68.1515547091,93.3832017664,68.1516,96.8334486679,93.0756242706,63.1015,0.999655,-68.3536,68.1516,1494,242.925,89.7400948854,1494,2.17842392752,0.243934724647,0.0896788534353
1.60764,93.3,68.165959549,93.5,47.2553851382,68.165959549,93.4118421053,68.1659,98.8294632178,93.5899682848,63.0798,1.0,-68.3654,68.1659,1495,243.015,89.7636983519,1495,2.40661618106,0.291155301749,0.0802415846763
1.49026,93.2,68.2326045816,93.5000039339,47.1104622223,68.2326045816,93.3883710353,68.232,94.9700984966,92.5798342691,63.0949,0.999669,-68.4271,68.232,1496,243.04,89.5211578486,1496,1.9061281458,0.292750678672,0.0955225994238
1.38364,93.3,68.2281941411,93.5000018597,47.3053746893,68.2281941411,93.421530511,68.228,94.5903952403,92.6700792504,63.1148,0.999827,-68.4318,68.228,1497,243.105,90.3744398701,1497,1.61690674906,0.262218378404,0.0748719714417
1.30817,93.3,68.2914078353,93.5999204059,47.2783538833,68.2914078353,93.4204367066,68.2906,95.8946435404,93.1324398645,63.1266,0.999194,-68.4818,68.2906,1498,243.168,89.9364889558,1498,1.81008797296,0.27201990525,0.0784467337276
1.59586,93.3,68.2722609509,93.5,47.2097447252,68.2722609509,93.4039473684,68.2727,97.9162815114,93.1756753439,63.1175,1.0,-68.4654,68.2727,1499,243.254,89.1527761573,1499,2.34754898318,0.286593897312,0.0751153314536
1.46281,93.2,68.1740868928,93.5000000477,47.2350388796,68.1740868928,93.4107210972,68.1741,98.2781104137,93.403388854,63.1112,0.999571,-68.3801,68.1741,1500,243.338,89.5318228005,1500,2.23288502333,0.285245725909,0.0831992419791
1.35455,93.3,68.2117513927,93.5,47.2581356563,68.2117513927,93.415251442,68.2111,94.9113148714,92.3005348945,63.1338,0.999482,-68.4099,68.2111,1501,243.411,88.3510156326,1501,2.21558803233,0.263709583898,0.0761034819312
1.52621,93.3,68.2559498063,93.500013208,47.2451998329,68.2559498063,93.4113854243,68.2563,96.7783302862,93.5037816892,63.1525,0.99977,-68.4515,68.2563,1502,243.472,91.0274978906,1502,1.59520092232,0.275458371628,0.0768593066421
1.29873,93.1,68.2341086148,93.6210880765,46.7971955025,68.2341086148,93.3396097655,68.2342,95.5609376354,92.9303103531,63.1547,0.998559,-68.428,68.2342,1503,243.515,88.5053947298,1503,2.16724615213,0.267433790554,0.132561091678
1.54232,93.3,68.2466604189,93.5,47.246600822,68.2466604189,93.4128813292,68.2459,96.5929286683,92.594848129,63.1387,0.999543,-68.4374,68.2459,1504,243.555,86.8667480282,1504,2.77871959895,0.28125689469,0.0795124066973
1.39999,93.3,68.1729361377,93.5,47.2717332098,68.1729361377,93.4159228344,68.1732,99.0,93.8616431051,63.1047,0.99978,-68.3777,68.1732,1505,243.667,90.4443575125,1505,2.17489797766,0.276128346635,0.0790184639637
1.1802,93.3,68.3091934791,93.5999997029,47.2097228876,68.3091934791,93.4077537057,68.3092,99.2647801094,92.7501223144,63.0953,0.999323,-68.513,68.3092,1506,243.759,86.3250978123,1506,3.35650056999,0.262204675655,0.0807434667564
1.31045,93.3,68.2711957377,93.5,47.262833532,68.2711957377,93.4131578947,68.271,95.8018613997,94.0120646494,63.0937,1.0,-68.4774,68.271,1507,243.786,91.5256547708,1507,1.00488496375,0.268317461992,0.0775311571719
1.15407,93.3,68.245036844,93.5,47.194448179,68.245036844,93.4048153877,68.2455,97.2918489853,92.9452904805,63.1148,0.99937,-68.4543,68.2455,1508,243.783,89.7593719384,1508,2.1859492029,0.256091779942,0.0761266474892
1.27883,93.2,68.2994566915,93.5,47.1301921592,68.2994566915,93.393086625,68.2985,98.0646851927,92.9295655835,63.1003,0.999453,-68.5081,68.2985,1509,243.778,90.8734095607,1509,2.2729311939,0.276753230525,0.0889435373438
1.29545,93.2,68.2081073057,93.5,47.1409801075,68.2081073057,93.3940012583,68.2081,99.3324376565,93.4143383586,63.0812,0.999614,-68.4151,68.2081,1510,243.774,90.091118979,1510,2.51945792091,0.270419547027,0.0953783220551
1.29106,93.3,68.2101019929,93.5,47.2501419287,68.2101019929,93.4133618343,68.2099,95.3375923163,93.5105641552,63.0998,0.99957,-68.4016,68.2099,1511,243.847,88.9136825304,1511,1.87541195523,0.265756754995,0.0777196957701
1.45331,93.3,68.1522275596,93.5,47.2468021282,68.1522275596,93.4131854493,68.1526,96.8163207537,93.4987290776,63.1106,0.999497,-68.352,68.1526,1512,243.87,90.4480891671,1512,1.96962890903,0.282463478506,0.081561878819
1.64178,93.2,68.1887419524,93.5,47.1180382274,68.1887419524,93.3900174937,68.1884,99.7,93.6770401317,63.0931,0.999619,-68.3893,68.1884,1513,243.942,89.2270967542,1513,2.491997735,0.288587452484,0.0902159809564
1.42683,93.3,68.2630683942,93.5,47.2099727372,68.2630683942,93.4039473684,68.2618,94.8267833681,92.765218519,63.0759,1.0,-68.4572,68.2618,1514,243.961,89.8949530407,1514,1.65724097046,0.290582364925,0.0801984208298
1.60939,93.3,68.25399164,93.5000000954,47.2471251117,68.25399164,93.4137546558,68.2548,99.4304343186,93.9783296432,63.072,0.99941,-68.4621,68.2548,1515,244.057,90.8252555024,1515,2.1800601781,0.294299998545,0.0797531360121
1.22168,93.2,68.2971034648,93.5,47.262047698,68.2971034648,93.4152709645,68.2961,95.0114965549,93.8041534071,63.078,0.999579,-68.5074,68.2961,1516,244.129,91.1217501158,1516,1.22260847209,0.256001506742,0.091895057798
1.36164,93.2,68.361394265,93.5999237441,47.03602315,68.361394265,93.3779806243,68.362,96.2117389481,93.4833779521,63.0865,0.999225,-68.5607,68.362,1517,244.2,89.3639017947,1517,1.80345347708,0.278396284998,0.0899083042845
1.54794,93.3,68.2842020192,93.5999197501,47.253052726,68.2842020192,93.4170428771,68.2841,97.546877123,93.2444446988,63.0817,0.999011,-68.4858,68.2841,1518,244.277,89.9358117909,1518,2.17798571483,0.283523685205,0.0840774028925
1.26025,93.3,68.2720838269,93.5812315965,47.1749946929,68.2720838269,93.400677529,68.2718,99.4922442729,93.7770936639,63.0925,0.999499,-68.4702,68.2718,1519,244.32,90.1957992605,1519,2.32398047152,0.262465452982,0.0833270139585
1.41286,93.3,68.1870009641,93.5,47.2377885697,68.1870009641,93.4102697415,68.1867,96.3260312092,93.058960809,63.0746,0.999739,-68.3837,68.1867,1520,244.435,90.2092721709,1520,1.97166661238,0.27981249482,0.0790718840754
1.36959,93.3,68.2081127761,93.5000329467,47.2641649453,68.2081127761,93.414736093,68.2078,96.1629444439,93.3780038621,63.0705,0.99976,-68.4187,68.2078,1521,244.543,89.6606171796,1521,2.04239516269,0.273939063933,0.0781697667722
1.32004,93.3,68.2339437841,93.5,47.2523722235,68.2339437841,93.4123790852,68.2339,97.6160595799,93.1337537185,63.0595,0.999819,-68.4345,68.2339,1522,244.635,90.0639872075,1522,2.12318666022,0.277365008205,0.0744060858186
1.31031,93.3,68.250786002,93.5000095365,47.2673569347,68.250786002,93.4146451615,68.2509,94.9942078803,93.3101088225,63.057,0.999874,-68.4505,68.2509,1523,244.694,88.3033185205,1523,2.09186980929,0.27897082855,0.077731981366
1.38706,93.3,68.2734545551,93.5,47.2703959319,68.2734545551,93.4144736843,68.2735,94.725171514,92.4855153123,63.0816,1.0,-68.4788,68.2735,1524,244.757,89.1290530439,1524,2.17077138786,0.282022584992,0.077296332214
1.16848,93.2,68.2984617159,93.5,47.1372061531,68.2984617159,93.3931365376,68.2981,97.0798061767,92.6862942529,63.0929,0.999645,-68.502,68.2981,1525,244.786,87.2588720595,1525,2.39763593764,0.264951908633,0.0972392898085
1.04637,93.2,68.3383989609,93.5904113073,47.1036272397,68.3383989609,93.3882353378,68.3384,99.658037093,94.1021940496,63.101,0.999491,-68.5398,68.3384,1526,244.821,90.0736886916,1526,2.37745739588,0.258417813677,0.0903852936796
1.21289,93.2,68.344031895,93.5,47.1888491997,68.344031895,93.4014241667,68.3438,95.7181342277,90.9639089365,63.0962,0.999784,-68.5347,68.3438,1527,244.879,86.810168236,1527,2.68929774314,0.270063359145,0.0874078412634
1.20316,93.3,68.2804472284,93.5,47.1808179815,68.2804472284,93.4001474102,68.2805,98.1668895624,93.9664102172,63.1015,0.999778,-68.4831,68.2805,1528,244.908,91.4873014076,1528,1.57130955659,0.257477782531,0.076466355485
1.30463,93.3,68.3914452144,93.5999589388,47.2973152314,68.3914452144,93.4275287759,68.3909,94.8525207823,92.9244376745,63.1013,0.998516,-68.5914,68.3909,1529,244.96,90.1992074361,1529,1.62972834746,0.270728147864,0.0878771752846
1.30998,93.3,68.2321892767,93.5999008622,47.2220518662,68.2321892767,93.4107817043,68.2323,99.8027894611,93.3101193196,63.1284,0.999163,-68.4328,68.2323,1530,244.997,86.5195691282,1530,3.04456358743,0.273590520403,0.0876031155811
1.37491,93.2,68.2504912977,93.5000563542,47.1033633513,68.2504912977,93.3881416052,68.2508,99.0,93.4484245979,63.1052,0.999505,-68.45,68.2508,1531,245.078,89.9769292108,1531,2.32294612849,0.277527153966,0.0846975108281
1.16832,93.3,68.2968328102,93.5006042147,47.2477971729,68.2968328102,93.4105416747,68.2961,94.5118782995,92.9351008385,63.0752,0.999998,-68.4883,68.2961,1532,245.146,90.6125431798,1532,1.42382909616,0.257932635117,0.0796198482128
1.551,93.3,68.292360117,93.5,47.219984724,68.292360117,93.4082116412,68.2921,99.2255852311,93.4850793168,63.0698,0.999553,-68.493,68.2921,1533,245.188,87.6958799027,1533,2.71524886521,0.278681617297,0.0781319471197
0.77527,93.3,68.2622028735,93.5762843086,47.2702490082,68.2622028735,93.4183024353,68.2621,98.1624175578,93.2877077793,63.0584,0.999319,-68.459,68.2621,1534,245.246,85.7367791455,1534,3.15149896888,0.234764007074,0.0761784082738
1.21762,93.2,68.2323690426,93.5798550607,47.092195296,68.2323690426,93.3856819435,68.2324,94.9131494369,93.0127009159,63.0751,0.999579,-68.4252,68.2324,1535,245.304,90.1961747149,1535,1.52336738629,0.259808587262,0.0980992250345
1.14377,93.3,68.238099012,93.5000140185,47.215173296,68.238099012,93.4062542699,68.2382,96.5295600813,92.6329184245,63.0837,0.99975,-68.4394,68.2382,1536,245.346,89.2225616043,1536,2.35866847232,0.265035952523,0.0798329078223
1.3314,93.3000045418,68.3225484704,93.50211554,47.1759966652,68.3225484704,93.3983050962,68.3226,97.3876120689,93.7782779713,63.0844,0.999958,-68.5233,68.3226,1537,245.415,89.5873596534,1537,1.85737816441,0.276728393753,0.0767267586515
1.36633,93.1,68.3166394448,93.5,46.7880711332,68.3166394448,93.3327626224,68.3154,98.861458461,93.6666880687,63.0967,0.999486,-68.5165,68.3154,1538,245.544,91.2000537052,1538,2.09655031584,0.26871730859,0.122938424481
1.33792,93.3,68.2068568927,93.5001200316,47.2669273247,68.2068568927,93.4141251893,68.2072,94.7511552511,92.7175218137,63.116,0.999953,-68.4083,68.2072,1539,245.604,88.6935452864,1539,1.96892012304,0.259284758593,0.0782835448373
1.34851,93.3,68.3306936292,93.5041944845,47.27457598,68.3306936292,93.4158224296,68.3308,95.0295375071,92.9142107831,63.1268,0.999895,-68.5259,68.3308,1540,245.702,90.5931907024,1540,1.48803748448,0.263741645894,0.0727673540176
1.71041,93.3,68.2987033171,93.5995343654,47.207770533,68.2987033171,93.4092315674,68.2983,95.7998926518,93.1260877398,63.1263,0.999,-68.4933,68.2983,1541,245.771,88.6297294807,1541,2.13962485332,0.304153604712,0.0895295010025
1.3847,93.2,68.2096181351,93.5003538215,47.1382036755,68.2096181351,93.3945291677,68.2092,95.5213385029,92.1417173353,63.129,0.999434,-68.4209,68.2092,1542,245.796,85.1070609096,1542,2.97400640097,0.283021929059,0.0952097238595
0.825118,93.2,68.2890900071,93.5985531883,46.9984703492,68.2890900071,93.3715738929,68.2892,94.3332306475,92.1966802983,63.1365,0.999194,-68.4881,68.2892,1543,245.79,89.3456787818,1543,1.68381911809,0.238016378026,0.0963605908045
1.78885,93.3,68.2735586083,93.5988977737,47.2861143013,68.2735586083,93.4256126317,68.273,99.607914565,93.5453913241,63.1495,0.998508,-68.4648,68.273,1544,245.798,90.5052091205,1544,2.50243677198,0.301020804688,0.0903618945533
1.13483,92.9671522126,68.3216782712,93.5507515761,46.5134976963,68.3216782712,93.2855926607,68.3217,94.1712105513,91.6561343536,63.1593,0.999248,-68.521,68.3217,1545,245.86,85.9026423697,1545,2.52385356517,0.263092467428,0.149829175779
1.3697,93.1000000477,68.3020104233,93.5,46.9103268732,68.3020104233,93.3538663067,68.3016,94.9900830636,92.8190430437,63.1783,0.999568,-68.5001,68.3016,1546,246.038,89.5580820248,1546,1.84126471111,0.270883689833,0.110022985102
1.23818,93.3,68.2954121466,93.5001850702,47.2447160439,68.2954121466,93.4147132458,68.2951,99.55142705,93.6900536522,63.1778,0.999165,-68.4981,68.2951,1547,246.136,89.6620798537,1547,2.5350965431,0.26768401199,0.0819444347006
1.27443,93.2009491701,68.1249587161,93.5001049243,47.1655047573,68.1249587161,93.4009829723,68.1247,94.2898792241,91.5438452553,63.2036,0.999154,-68.3195,68.1247,1548,246.179,86.2491731197,1548,2.36824375194,0.270535330792,0.0869934451946
1.59753,93.3,68.2366164406,93.5877379499,47.2463548024,68.2366164406,93.4127663648,68.2365,98.5647859949,93.403881153,63.1954,0.99956,-68.43,68.2365,1549,246.327,88.9944621538,1549,2.3278817086,0.301657517574,0.0832213197368
1.39452,93.3,68.2249864756,93.5378435129,47.1811696295,68.2249864756,93.4004527388,68.2246,97.3349801436,94.1081919414,63.2138,0.999732,-68.4225,68.2246,1550,246.432,91.4071095344,1550,1.42121561718,0.287866333854,0.0818866487786
1.30543,93.3,68.1667181897,93.5022914533,47.2217877285,68.1667181897,93.4103231289,68.1676,98.7877217031,93.5094882541,63.2285,0.999233,-68.365,68.1676,1551,246.507,89.6932912664,1551,2.49632711998,0.278459878279,0.0840324314592
1.72362,93.2,68.305145328,93.5999278169,47.1448790025,68.305145328,93.399365397,68.304,95.6361529535,92.5982390569,63.2335,0.998802,-68.4958,68.304,1552,246.548,89.589276224,1552,2.15218727692,0.295328890591,0.0963376746909
1.45444,93.3,68.3592868198,93.5000859076,47.1722017896,68.3592868198,93.3973721495,68.3601,97.6659533678,93.0818192057,63.2155,0.999999,-68.5509,68.3601,1553,246.618,88.5077431784,1553,2.24725771982,0.29783096059,0.0810712754719
1.1745,93.3,68.2670951473,93.506571071,47.1380569066,68.2670951473,93.3917091636,68.2666,99.8174393156,93.790526951,63.2171,0.99996,-68.4649,68.2666,1554,246.572,90.4138397377,1554,2.42326128618,0.261726413175,0.0737935563684
1.07222,93.3,68.2661859353,93.5,47.2287837318,68.2661859353,93.4072368421,68.2662,97.9146957773,92.660117496,63.2182,1.0,-68.4613,68.2662,1555,246.639,88.9091180646,1555,2.59647362309,0.266356867744,0.0778848455669
1.24597,93.3,68.2380217383,93.5002799813,47.2626105612,68.2380217383,93.4131641206,68.2379,95.1482660495,92.6612927687,63.2428,0.999999,-68.442,68.2379,1556,246.636,89.3772519549,1556,1.99615632911,0.278864761929,0.0722681736057
1.49129,93.3,68.3173025075,93.5000002146,47.2174591348,68.3173025075,93.4052631601,68.3163,98.1563535262,92.9229129403,63.2845,1.0,-68.5051,68.3163,1557,246.708,90.5956321163,1557,2.17920963228,0.285384462258,0.0784634316823
1.53544,93.3,68.3356880138,93.5000041008,47.1139183789,68.3356880138,93.3895737986,68.337,95.2133295976,92.793208504,63.2937,0.999587,-68.5251,68.337,1558,246.781,88.661898393,1558,2.07247448086,0.289977480696,0.0807915887249
1.00311,93.3,68.3383647749,93.5999997828,47.3023637102,68.3383647749,93.4415470132,68.3378,95.066169618,93.2662943787,63.2683,0.996188,-68.5342,68.3378,1559,246.935,90.559604859,1559,1.53713559734,0.269218391134,0.104502212524
1.0831,93.3,68.3662213974,93.5001819736,47.1983101318,68.3662213974,93.4019785887,68.3663,97.9450444497,93.45082554,63.2568,0.999999,-68.5681,68.3663,1560,247.106,89.7619301005,1560,2.05938289128,0.270981313001,0.0729795448751
1.22042,93.3,68.2737080781,93.5,47.2379634914,68.2737080781,93.4104182989,68.2734,99.1400573475,93.1567234137,63.2571,0.999717,-68.4735,68.2734,1561,247.174,89.1642020221,1561,2.64904705757,0.278991781209,0.0775311643001
1.38161,93.2417059778,68.3029247815,93.5153459144,47.1710077397,68.3029247815,93.4036217373,68.3024,95.0102606488,93.3188575752,63.2653,0.998854,-68.4974,68.3024,1562,247.285,90.4151528045,1562,1.37397946481,0.280702939512,0.0855236173648
1.39282,93.2000000954,68.2321824649,93.5930900202,47.1620940032,68.2321824649,93.4007191171,68.2326,95.2469752245,93.8811773351,63.2424,0.999094,-68.4296,68.2326,1563,247.326,91.6133037147,1563,0.953626044162,0.288042393859,0.079871947598
1.27239,93.3,68.3487427123,93.5985658504,47.2091859748,68.3487427123,93.406973803,68.3485,96.873632547,92.8724234474,63.2386,0.999442,-68.5527,68.3485,1564,247.464,89.219930495,1564,2.39842370539,0.281094290515,0.0855152655439
1.19817,93.3,68.2947017785,93.5,47.2636052426,68.2947017785,93.414229972,68.2943,94.1021902024,92.5907152736,63.2601,0.999837,-68.496,68.2943,1565,247.539,90.0481476751,1565,1.50918953608,0.27283322072,0.0737383121787
1.27535,93.3,68.3399710125,93.5993493063,47.235790468,68.3399710125,93.4117992181,68.3402,94.316276222,93.0669564601,63.2703,0.999408,-68.5415,68.3402,1566,247.667,90.2564934759,1566,1.42810490955,0.290304553004,0.0804951867526
1.033,92.2311309582,68.3083756092,93.5534430806,46.5258446206,68.3083756092,93.2857052451,68.3085,98.5692864082,93.1396262664,63.2613,0.999031,-68.5063,68.3085,1567,247.812,89.7371811196,1567,2.33201445008,0.255946227078,0.29374258503
1.43337,93.3,68.3829222167,93.5945179894,47.2027572589,68.3829222167,93.4069332896,68.3823,99.4830187303,94.052482165,63.266,0.999248,-68.5803,68.3823,1568,247.876,89.7094330763,1568,2.32806959013,0.294748579119,0.0846908766123
1.41292,93.3,68.320382846,93.5,47.2688545206,68.320382846,93.4167168477,68.3207,98.0146429539,91.8987640711,63.2667,0.999559,-68.516,68.3207,1569,247.93,87.4521662358,1569,2.95021935297,0.283696836226,0.0752497280424
1.30459,92.5246912173,68.2896972759,93.6803584608,47.0779825958,68.2896972759,93.3890728319,68.2893,97.7090868756,93.0900509541,63.2966,0.998372,-68.4903,68.2893,1570,247.994,89.2393723108,1570,2.31629017767,0.275718880279,0.164713174625
1.23702,93.2,68.2108013379,93.5,47.0734424086,68.2108013379,93.3827467018,68.2108,96.9689605414,93.406170029,63.323,0.999525,-68.405,68.2108,1571,248.033,88.7539564447,1571,2.11405242888,0.270943465366,0.0945105046367
1.67255,93.3,68.2025090221,93.5890363326,47.2975973807,68.2025090221,93.4238804934,68.2022,95.0056730816,93.3576134298,63.3199,0.99917,-68.403,68.2022,1572,248.14,90.4308589917,1572,1.46634552714,0.292524965626,0.0816517401101
1.24017,93.3,68.2803576326,93.5,47.213236827,68.2803576326,93.4079381523,68.2799,97.3399215655,91.8571775517,63.3246,0.999395,-68.4762,68.2799,1573,248.203,88.4142055768,1573,2.7944877053,0.269669798695,0.0766285243809
1.19139,92.6077257494,68.2985940655,93.5910317768,47.0733262962,68.2985940655,93.3848023909,68.2988,94.7308353954,92.9858480828,63.316,0.999016,-68.4831,68.2988,1574,248.273,89.4710612275,1574,1.92324233318,0.263647838863,0.151841853549
1.3117,93.2000006437,68.3020324042,93.5,47.1355175574,68.3020324042,93.3915604568,68.3017,95.0053399727,93.3425793804,63.3477,0.999883,-68.4999,68.3017,1575,248.322,90.0409646806,1575,1.38180451278,0.271106302804,0.0904516309965
1.29958,93.3829263083,68.2933603607,93.5997266807,47.2810250266,68.2933603607,93.4475422151,68.2937,96.5729367522,93.5199680904,63.3272,0.994482,-68.4907,68.2937,1576,248.376,90.4071306206,1576,1.68515747402,0.279120855932,0.0573624188972
1.3657,93.2,68.3109048944,93.5001491705,47.0367773631,68.3109048944,93.3752616948,68.3101,98.6302335774,93.5494790313,63.339,0.999736,-68.5076,68.3101,1577,248.434,90.1385273485,1577,2.17226492894,0.279145030295,0.0828515180283
1.12261,93.253376398,68.3703057503,93.5,47.2533657579,68.3703057503,93.413595806,68.3701,98.2912373108,92.6844949981,63.3641,0.999634,-68.5744,68.3701,1578,248.49,88.1301373016,1578,2.89528777169,0.262706306927,0.073752741751
1.09091,93.3,68.3140757825,93.5,47.1813366137,68.3140757825,93.4006371724,68.3141,94.4894255434,92.4438360175,63.3775,0.999704,-68.5203,68.3141,1579,248.565,90.4259137579,1579,1.29828730304,0.264195221047,0.0785797196344
1.16869,93.3,68.3695456048,93.5,47.2404109914,68.3695456048,93.4095805695,68.3696,94.4041300665,92.2944319385,63.3932,0.999944,-68.5635,68.3696,1580,248.693,89.3970547887,1580,1.75533495616,0.278669672734,0.0767822716822
0.97852,93.2,68.3101559985,93.5000057339,47.1940668318,68.3101559985,93.4035174422,68.3099,99.8239300726,93.3921793569,63.3808,0.999567,-68.5014,68.3099,1581,248.802,91.1014862875,1581,2.38657376978,0.256727782895,0.0921484417465
1.18178,93.3,68.3001583425,93.5,47.2480789456,68.3001583425,93.4111584159,68.3002,96.8312338794,92.0088315358,63.3542,0.999904,-68.4999,68.3002,1582,248.898,88.0247572318,1582,2.26777461586,0.272108510287,0.0736216309951
1.01281,93.3,68.2921029208,93.5,47.2063625463,68.2921029208,93.4032894737,68.2921,99.7405044808,93.608315616,63.3823,1.0,-68.4977,68.2921,1583,249.054,89.1508120187,1583,2.79640181989,0.254205405906,0.0838370624908
1.35185,93.3,68.2998231455,93.5,47.2930833434,68.2998231455,93.4184213146,68.2997,96.6859868147,93.2726006605,63.3899,1.0,-68.4998,68.2997,1584,249.169,90.0903590678,1584,1.91663517394,0.286732292981,0.0764513787239
1.35104,93.3,68.1278627765,93.5063796632,47.19238777,68.1278627765,93.4102895254,68.1276,96.9915639523,93.0102731858,63.3888,0.998342,-68.3277,68.1276,1585,249.329,86.1498743857,1585,2.78275712358,0.271938114114,0.0852127157622
1.53938,93.2999864876,68.353797272,93.5,47.2269179728,68.353797272,93.4088977436,68.3536,98.2409567123,93.5489304776,63.3967,0.999648,-68.5545,68.3536,1586,249.448,90.5588985781,1586,1.94251481204,0.301804270519,0.076164358939
