AverageDiscountedReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageReturn,Iteration,MaxReturn,AverageQLoss,AverageY,AverageAction,MinEsReturn,PolicyRegParamNorm,AverageQ,AverageAbsY,MinReturn,StdEsReturn,Epoch,StdReturn,AverageAbsQ,AverageEsReturn,MaxEsReturn
221.048358646,-291.606,5.59300388193,260.403,552.607629957,2056,716.540905964,205.691,288.963008807,0.999948,37.0458613191,134.971,288.964,289.029077409,462.99978312,142.687916435,2056,88.7187852216,289.126,243.789956012,533.241784627
225.36657139,-291.25,5.62805153382,260.405,595.716545622,2057,683.995412492,239.246,288.797550771,0.999843,175.859919908,134.943,288.785,288.8636253,462.208177996,130.217037332,2057,84.8934812531,288.929,331.130905584,561.138595178
233.397174916,-291.246,5.61457971885,260.46,677.063284207,2058,710.397321782,231.799,288.927145292,0.999717,223.28908513,134.934,288.938,289.004773216,613.827346106,84.2582680717,2058,21.1532101003,289.105,342.425501943,540.585762751
234.766075968,-291.729,5.51694361593,260.471,684.328154256,2059,711.05870756,216.718,289.199238873,0.999757,5.61049807678,134.968,289.195,289.277397216,633.178372122,184.794404954,2059,18.6996603622,289.358,360.069496962,599.127265103
236.944975611,-291.745,5.27983984816,260.475,681.065502594,2060,714.105443603,198.35,289.206679258,0.999814,331.622074067,135.007,289.176,289.279002466,638.117258032,100.050551861,2060,17.5160795019,289.339,458.50707326,610.030741309
235.454789878,-292.263,5.27164505349,260.52,638.632774222,2061,701.249028886,217.193,289.896240383,0.999737,116.078632513,135.025,289.893,289.956870213,459.50622668,188.043975877,2061,69.8316294808,290.076,370.878809409,609.251217376
240.585893235,-291.747,5.18436425291,260.508,684.042252373,2062,718.368812668,209.303,289.459905818,0.999877,30.9038612409,135.007,289.451,289.52029417,496.641794166,174.445433505,2062,29.8932015853,289.617,285.932189206,572.421640916
241.247460056,-292.275,4.99164051713,260.55,677.463511307,2063,715.882793688,184.951,289.926027691,0.99976,6.29544195042,135.07,289.948,289.999324378,466.369531886,181.64007405,2063,62.2291213801,290.121,256.935599084,517.319020613
238.519750061,-292.251,5.12419330063,260.612,679.628202869,2064,732.232084841,209.733,290.071384819,0.999797,263.044876484,135.096,290.066,290.121242638,600.602646224,172.656416167,2064,31.2636531625,290.206,495.416740789,779.619080533
112.27857661,-290.897,4.95788934201,260.63,183.422699195,2065,1039.49871054,194.936,289.009208228,0.999813,90.5474756514,135.063,289.014,289.054823892,149.337966097,225.642283666,2065,108.256835467,289.132,321.637821429,666.01040907
104.454933023,-289.999,5.13218123426,260.663,157.761094207,2066,173.694560864,224.563,288.067513884,0.999614,61.0208475186,135.061,288.068,288.139562193,97.8213870633,419.594658675,2066,11.2894241221,288.233,504.615574365,1231.42665016
94.9574044933,-291.314,5.02163575479,260.673,137.976788476,2067,159.220166901,197.548,289.508420658,0.999611,69.8540409956,135.122,289.49,289.556519934,85.5921305467,146.138035581,2067,16.7668477373,289.643,192.848903685,586.918965544
116.307448399,-290.897,5.24613265619,260.681,338.698313587,2068,3209.37190995,232.563,289.040571121,0.999853,115.115892001,135.22,289.038,289.111427849,124.845880938,176.409125514,2068,566.562651576,289.184,205.58794701,752.089508921
89.5712117311,-289.855,5.10724088566,260.727,127.006458811,2069,297.179697335,209.218,287.686903204,0.999612,21.7924516099,135.247,287.691,287.732708212,117.016464747,249.474448996,2069,17.8481387013,287.839,242.1062207,914.289229232
146.90023401,-289.357,5.12926193221,260.806,489.425742738,2070,2556.90528779,204.59,287.184019775,0.999659,30.6821106941,135.262,287.186,287.213097165,145.431957718,397.431871521,2070,557.106034306,287.312,321.688309574,1309.56686281
98.2811848635,-289.949,5.0167999365,260.836,144.019640164,2071,189.202399832,213.572,287.759822451,0.999565,28.0702790639,135.319,287.774,287.813931321,111.312858865,191.638160834,2071,10.1975955978,287.901,250.494930267,618.80764861
95.9994155241,-288.5,4.98373535587,260.888,139.132316011,2072,149.368853913,186.948,286.685272495,0.999597,59.5874109921,135.383,286.671,286.738627641,129.780130587,95.4630198066,2072,3.96831722043,286.824,157.169850348,386.210863011
97.6462675163,-288.52,5.11891600665,260.899,142.643903133,2073,151.307723155,211.362,286.74850452,0.999508,49.8762846554,135.357,286.737,286.802366312,134.817802114,76.1297364639,2073,3.72132139318,286.867,151.306314012,363.929357999
216.830377504,-288.241,5.17822495777,260.891,1330.91408856,2074,3344.2376961,192.038,286.530212625,0.99977,92.9777795397,135.375,286.521,286.59836068,154.697117066,174.469709828,2074,914.734273576,286.656,250.087921678,633.391335867
204.026672262,-288.815,5.12476927911,260.916,1162.0971817,2075,3334.89265957,187.889,286.439044671,0.999698,59.6782561863,135.378,286.436,286.479657529,245.701077692,310.224635344,2075,909.945803004,286.564,436.555643484,939.886571888
206.5014423,-288.984,4.97033362221,260.97,1472.85497619,2076,3393.70368746,185.024,286.888648451,0.999798,146.310684709,135.398,286.884,286.926049834,237.77975055,712.818460352,2076,1198.61202772,287.005,562.518167035,1984.73747909
199.232400251,-287.675,5.22065562737,261.036,1196.97926487,2077,3362.13746656,217.018,285.590399605,0.999749,10.6529435426,135.402,285.589,285.65099611,155.454782584,249.76437814,2077,1089.69187965,285.742,274.003273451,750.421330294
112.609165057,-286.853,5.28690227633,261.009,217.722830247,2078,2129.68194065,228.557,284.907223872,0.999591,117.832605199,135.464,284.901,284.967021146,150.554496424,210.183864566,2078,280.400503693,285.051,268.667999969,664.249282066
107.352137415,-287.016,5.21714803922,261.023,164.168318691,2079,182.549722738,223.242,285.027976388,0.999433,124.958278394,135.439,285.023,285.076719687,152.596617503,116.022431975,2079,5.38441385947,285.163,207.605143706,532.07267295
255.396684863,-287.295,5.12532542239,261.116,2341.35733796,2080,3510.01736703,206.824,285.201492502,0.999767,159.420573809,135.498,285.206,285.252948632,1085.59918446,222.275252805,2080,950.973896648,285.353,374.57787116,717.657994318
250.376938864,-287.723,5.02301605865,261.109,915.777924534,2081,1096.03919471,189.887,285.199749398,0.999811,131.744937835,135.481,285.189,285.242447138,705.483635932,381.509041065,2081,133.089928288,285.324,424.632524824,1271.90225785
255.962587761,-287.439,4.70095592261,261.139,1877.98081957,2082,3510.78698002,157.609,284.937437403,0.99979,30.0383866822,135.478,284.938,284.975584769,1068.97172901,283.095183108,2082,775.23869606,285.074,401.097711608,781.858415745
155.103211098,-289.0,5.15788792165,261.168,384.022270016,2083,1534.79912499,246.561,286.381021155,0.999634,71.8438088756,135.47,286.362,286.404572636,72.7085570346,133.942506392,2083,319.145293143,286.485,298.541761939,534.573286488
68.0687663974,-288.834,4.99800386216,261.174,92.8086647208,2084,313.940337111,212.364,286.219699226,0.999533,8.28774951245,135.495,286.229,286.238557201,65.4267160703,265.064086508,2084,53.386180012,286.332,253.518418577,803.48596325
229.788637024,-289.283,4.65500928628,261.231,1334.43226577,2085,2932.09685983,180.962,286.642389335,0.999709,5.0379826293,135.526,286.638,286.668691602,81.9296944221,215.955513669,2085,781.344722313,286.744,197.073423108,621.81275065
252.333043244,-288.567,4.51685475959,261.224,1046.46836518,2086,2264.48081859,172.275,286.11982113,0.999768,12.2826923726,135.566,286.114,286.138475272,758.546843468,274.512135066,2086,288.060019593,286.207,313.21871432,775.149576603
255.680604477,-288.923,4.70601859235,261.21,1408.81764729,2087,3560.13526048,183.519,286.386136169,0.999742,186.01058383,135.589,286.372,286.414326786,728.565509772,199.66021093,2087,670.355566045,286.475,467.427365341,776.697904184
255.411283273,-288.321,4.70597421363,261.29,1263.64860764,2088,2441.57428999,194.434,285.871176767,0.999749,17.9007854521,135.545,285.847,285.891812581,730.371105224,296.623634353,2088,380.665130444,285.955,311.066787473,733.680664845
168.283235699,-289.299,4.74512719038,261.296,614.878921691,2089,3165.87010067,195.1,286.727121357,0.999608,87.9748152857,135.538,286.75,286.759383422,258.06405851,508.11036223,2089,706.283896684,286.881,599.398248357,1472.67169209
214.824375476,-289.496,4.81064249607,261.339,1078.54911498,2090,3531.90204215,202.328,286.832897218,0.999608,5.57674895583,135.495,286.834,286.875508767,259.006147294,284.662044698,2090,844.088107449,286.941,282.430864727,892.596333622
178.003960683,-289.62,4.53092914969,261.332,558.129063799,2091,1697.41365515,174.212,287.170581506,0.999797,7.72240936463,135.489,287.152,287.20772373,233.847403233,220.142880277,2091,434.466605829,287.263,338.875409473,694.812267367
230.374423688,-289.595,4.58303101043,261.286,1931.78787491,2092,3414.68992153,182.899,287.39611391,0.999701,8.43972338269,135.502,287.402,287.412892063,225.744097419,270.449502242,2092,1065.56876342,287.512,301.565223789,804.177864951
62.5648903289,-289.392,4.67067893505,261.34,81.1951919819,2093,646.714024934,189.853,287.026369605,0.99935,7.78138817467,135.59,287.003,287.048916675,68.2057444081,334.022285209,2093,40.0482243679,287.119,248.343986285,1112.56072258
42.9747457713,-289.752,4.46327287335,261.33,50.6443553226,2094,62.4859770362,173.327,287.629282962,0.999678,4.56466951601,135.586,287.629,287.653498862,35.6689900546,40.8090729858,2094,6.03764769884,287.727,42.1239241583,226.154831752
62.3993239155,-288.91,5.04766434123,261.388,88.5980146386,2095,2131.09517111,244.082,286.975922325,0.99951,4.02566960315,135.667,286.986,287.025733478,71.057064795,62.4959882616,2095,144.439592282,287.094,45.5821042912,316.619009324
61.5674032828,-288.717,4.67557439319,261.413,82.4325974975,2096,1340.97899923,197.205,286.870681923,0.999717,18.8979002032,135.639,286.869,286.904048131,69.5513479249,120.818248885,2096,86.7270001024,286.974,105.897097534,508.037543575
81.8289040339,-287.992,4.8872351052,261.479,134.413438576,2097,1271.47004784,225.801,286.271536594,0.999319,54.8973215181,135.675,286.282,286.31394769,71.6557119246,210.474960541,2097,145.809949345,286.409,206.497195272,679.024770886
111.505548193,-287.407,4.69420714118,261.468,200.845407834,2098,1190.73991627,187.805,285.487246272,0.999711,32.2131171235,135.685,285.47,285.538491926,76.1233604316,188.032199918,2098,140.772777137,285.586,156.434458226,693.84245858
64.5184792345,-286.908,4.60482822677,261.498,88.2726566553,2099,1360.77830101,171.615,285.098699848,0.99931,11.6467003118,135.623,285.103,285.13580921,72.1435608864,241.4590095,2099,93.1378923186,285.232,181.742154152,794.033710482
148.105402864,-286.899,4.88435820769,261.543,344.342942421,2100,2113.74969595,233.794,284.813186585,0.999692,51.4383536636,135.653,284.812,284.828111975,236.983298049,175.798044842,2100,290.005785739,284.929,190.379070542,574.604231607
68.4811510056,-286.978,4.6681551725,261.601,90.1028002109,2101,270.697802975,214.677,284.860923089,0.999688,14.1585389133,135.669,284.875,284.881504734,77.0123237743,336.90515548,2101,31.2414621333,284.976,321.033545182,920.16246983
160.951890385,-285.322,4.753160267,261.614,536.77283084,2102,2900.50882885,214.899,283.35174521,0.999694,33.8640429338,135.656,283.344,283.370908002,233.410721608,219.546035958,2102,554.470450648,283.458,317.840223347,676.659870412
195.726349757,-284.988,4.8748826843,261.66,775.55910094,2103,1730.28937766,239.618,282.923767451,0.999597,191.839835536,135.719,282.911,282.943125017,242.496813809,368.024206653,2103,445.831283317,283.009,480.371836572,1256.90360436
230.49239,-285.243,4.54352501665,261.706,1201.65709247,2104,3337.95039165,177.814,283.329524901,0.999785,10.2264585386,135.762,283.335,283.358371015,294.597011913,291.349990352,2104,553.354406093,283.426,272.952466843,836.058101072
255.240189514,-285.309,4.66078548188,261.791,1265.93346191,2105,2236.49717211,201.167,283.240269073,0.999764,93.2292443439,135.734,283.235,283.269888079,754.710475676,213.961314894,2105,421.447378626,283.338,431.424508483,675.057747715
242.234323776,-285.73,4.61013377024,261.819,740.474083765,2106,1254.42185623,197.279,283.426663896,0.999627,195.122335193,135.771,283.417,283.469596373,586.357910094,208.464425805,2106,83.4774875816,283.53,452.590287194,794.974423754
244.569436689,-285.263,4.55074290365,261.854,1191.13004203,2107,3306.26405836,188.183,282.870565532,0.999764,30.0198122654,135.734,282.873,282.903588199,822.750794997,191.175946076,2107,549.953685392,282.978,338.217223028,723.821355653
257.294538591,-286.378,4.56524569774,261.896,2029.90118963,2108,3488.71827087,205.619,283.857143671,0.999817,242.716973898,135.708,283.853,283.891889637,963.023857999,205.763275404,2108,930.277813013,283.969,475.079267859,770.819700924
259.935223679,-286.38,4.32679211318,261.933,1851.04364465,2109,3204.92448818,183.726,283.948471466,0.99973,326.229100023,135.721,283.955,283.999944472,781.83302869,172.735133026,2109,687.065760101,284.082,569.275699817,816.484836712
257.71844277,-286.996,4.24725276749,262.008,1493.13877107,2110,3506.93128467,167.146,284.574649798,0.999681,63.3271921534,135.768,284.568,284.609935643,872.184314286,308.479977484,2110,704.755474869,284.691,514.991038993,940.910131834
250.627031785,-287.206,4.44339870775,262.034,846.765715619,2111,1284.77005402,199.925,284.92217374,0.999656,79.3651583031,135.717,284.912,284.964787241,754.53677861,238.532864627,2111,126.011871331,285.03,326.054449377,767.572889407
251.81512069,-286.676,4.5100154195,262.056,901.197498386,2112,1427.36025779,203.911,284.237703505,0.999673,13.3670604621,135.715,284.237,284.294022829,758.057523627,242.636355533,2112,155.173454613,284.379,412.689004257,698.052660768
188.563834351,-286.618,4.44949593562,262.07,730.259816914,2113,3246.58660319,187.15,284.125437859,0.999585,7.55161051734,135.703,284.109,284.168191102,191.125822612,199.769617283,2113,735.477914416,284.261,272.424550398,680.029902491
251.369428188,-286.981,4.29584270829,262.133,893.982903776,2114,1731.99478221,189.249,284.686078281,0.999699,68.6987502173,135.659,284.687,284.702658573,738.953359264,171.169213078,2114,228.225394808,284.779,385.619256794,603.96552784
256.832926367,-287.632,4.39195272399,262.18,1010.25351052,2115,1858.72364069,181.79,285.444943125,0.999661,9.97001696392,135.666,285.452,285.469905507,767.211859581,195.992014967,2115,325.442289408,285.573,318.147133141,597.510376547
237.082143418,-286.896,4.48030376624,262.267,840.275076325,2116,1888.852907,198.891,284.583929597,0.999786,4.98561689937,135.75,284.583,284.641319822,208.766810226,134.025594812,2116,347.513223034,284.726,186.346621199,405.518261896
249.152517514,-286.685,4.55216603141,262.323,835.797705896,2117,1820.3718923,190.695,284.302135268,0.999624,7.47135798082,135.764,284.3,284.357725255,575.957421876,240.728645314,2117,207.919594824,284.466,363.770952054,700.264297259
255.778122577,-286.987,4.38940662542,262.307,1101.85556695,2118,2872.37793262,177.532,284.555195445,0.999692,107.211124159,135.775,284.555,284.603735316,759.78556076,200.10938159,2118,581.453802594,284.696,467.763528554,686.881524256
257.141330312,-287.711,4.40231867676,262.376,1293.15566279,2119,3623.11574023,176.084,285.287658911,0.999542,15.0704133211,135.757,285.28,285.312964359,731.981777835,248.532352609,2119,754.675499615,285.401,362.746652234,708.575599948
252.841300871,-287.709,4.49119889547,262.449,1526.18566551,2120,3399.12550869,191.495,285.276133981,0.999682,75.1085392363,135.742,285.273,285.309909869,635.318280291,274.137319659,2120,786.729958895,285.388,470.005833129,899.524910045
246.330823099,-287.903,4.43053177557,262.45,1400.02856289,2121,3304.01375117,177.325,285.623985261,0.999754,63.5115363755,135.791,285.628,285.677697517,616.023925468,162.739565565,2121,795.386243187,285.778,298.544626267,515.483592985
256.584753289,-287.791,4.51393300103,262.512,1388.85187337,2122,3298.32503723,195.873,285.335496464,0.999719,51.9562619776,135.819,285.327,285.37022207,818.726202489,340.086333836,2122,542.366046738,285.437,465.564763321,883.934978126
242.998401644,-287.607,4.64826626077,262.553,1210.70989221,2123,2858.94479143,210.521,285.249862269,0.999743,6.4283520141,135.877,285.245,285.299887669,88.2075084948,332.144697515,2123,551.158514248,285.41,415.208895279,834.888194856
258.447877229,-288.196,4.43801210205,262.589,1568.50308954,2124,2888.02222844,189.837,285.680898137,0.999676,27.518688667,135.864,285.683,285.709175986,827.744047073,487.205837336,2124,597.013053368,285.81,540.912329031,1355.80220923
63.1151522569,-288.83,4.37932713322,262.621,80.9013489069,2125,87.3161179631,173.893,286.445564997,0.999473,78.3054459576,135.847,286.436,286.489952453,74.7667938856,261.966223301,2125,2.13212458527,286.551,286.466575326,739.737756468
102.283159745,-288.89,4.53821527198,262.625,516.989016739,2126,3470.33186106,196.916,286.575131063,0.999669,5.23399945642,135.892,286.577,286.645714382,6.68422186175,216.406302106,2126,827.545320864,286.712,142.517476409,679.589571047
5.25346106066,-287.372,4.62663798101,262.695,5.4206001182,2127,6.51691082219,224.53,285.294004948,0.999739,4.71710837313,135.883,285.304,285.326425781,5.28049411683,121.565796342,2127,0.171251030458,285.392,51.402236215,496.859535864
246.438073799,-287.424,4.54034919717,262.651,1161.90150706,2128,2444.63251948,177.311,285.576818153,0.99969,4.08548860375,135.92,285.557,285.634077319,12.0062175781,64.9030544794,2128,524.050699116,285.71,26.68178619,280.358960588
251.024577468,-287.407,4.55834651311,262.697,938.27483527,2129,2420.98412388,186.355,285.152611251,0.999799,10.1929812422,135.973,285.145,285.203166144,570.482622947,237.687225444,2129,429.469654388,285.296,256.656425945,799.583086754
255.367495897,-287.803,4.35713061132,262.737,1353.46893199,2130,2801.15050359,160.771,285.5487229,0.999787,16.4068987996,136.042,285.55,285.577670396,792.648891865,257.491601948,2130,569.200188384,285.648,339.622344312,870.281869921
253.574138909,-287.555,4.73198627504,262.768,1235.59144637,2131,2621.63989352,206.656,285.051224235,0.999729,70.2089645388,136.053,285.04,285.102568591,593.484336964,273.043127067,2131,494.598098218,285.176,525.060180549,811.188389573
245.348034701,-287.334,4.45440520606,262.805,952.376756683,2132,1215.6119852,180.374,284.790552471,0.999678,68.9099122008,136.089,284.797,284.868522204,600.965625218,184.645139282,2132,137.548307297,284.949,291.29770467,629.163458038
254.904358498,-288.039,4.43074755307,262.811,1158.27078357,2133,2094.20108487,187.429,285.737866632,0.999672,82.2623722454,136.077,285.744,285.764032213,774.885049148,387.832562499,2133,328.785601678,285.857,509.962890415,1234.08663698
254.263119314,-287.781,4.3879377406,262.822,976.523785038,2134,1836.42711875,166.409,285.235282518,0.99959,35.8651227751,136.113,285.22,285.28643167,602.60648267,211.30159267,2134,290.683338826,285.398,306.354175386,665.960438928
247.279765216,-288.025,4.38166190661,262.823,957.3682392,2135,2566.41179604,192.43,285.769523945,0.99986,41.4225619792,136.155,285.774,285.799466055,752.919015392,295.783785098,2135,331.611348074,285.882,273.275607063,1027.35794647
255.267964162,-288.503,4.52210990196,262.898,1216.68035056,2136,1848.05295624,207.919,286.126554315,0.999812,6.89271710517,136.177,286.099,286.160802449,818.252737074,328.48960131,2136,293.553135312,286.234,526.290840443,984.178452286
243.222095981,-288.106,4.43797650436,262.935,774.611553376,2137,1400.76817881,197.887,285.798527791,0.999743,78.6929116082,136.172,285.796,285.832272154,565.05603319,187.185676544,2137,181.142113144,285.902,389.250315987,618.743742023
253.906876485,-289.214,4.38822454072,262.971,958.77750471,2138,1932.6308868,195.02,286.970524659,0.99985,132.429268916,136.196,286.97,287.004460564,751.583313001,250.689951767,2138,280.35242723,287.065,437.213207541,778.853500392
243.197400499,-288.707,4.46344349485,262.969,1025.41908366,2139,1775.53617461,180.169,286.346455238,0.999746,333.897780928,136.266,286.353,286.385023807,570.894336177,286.682870261,2139,285.906863037,286.464,651.125282416,1008.92906345
250.091365575,-288.525,4.36991229371,262.997,1041.59543606,2140,2048.19208682,190.923,286.286332339,0.99979,68.283341451,136.305,286.278,286.340137058,766.912574457,250.586893052,2140,377.76179432,286.421,490.097542374,827.592783675
248.127239827,-289.164,4.48362422465,263.057,1064.01709267,2141,1706.68737624,199.349,286.745731889,0.999586,319.502798556,136.32,286.761,286.786251927,807.308773251,154.830947242,2141,262.478935139,286.878,448.101550603,773.858277729
240.658669035,-287.628,4.49183761011,263.108,939.39056625,2142,1264.59068622,191.264,285.186078313,0.999795,17.9057056803,136.325,285.161,285.229110584,581.508630221,241.452041091,2142,171.419068824,285.306,403.494719508,635.300415123
244.983439664,-288.516,4.17727506997,263.142,951.976599876,2143,1748.40892314,152.571,286.103204046,0.999798,64.1967838421,136.283,286.101,286.165587928,505.046122299,174.748977227,2143,267.878037279,286.224,379.592590064,562.680315857
239.318166577,-288.19,4.3215620504,263.199,1059.52692182,2144,1560.18406843,184.888,286.005831217,0.99976,16.4236256815,136.255,286.002,286.055752484,324.120596802,306.193546369,2144,324.113685554,286.153,417.349931773,1043.89266937
224.84407473,-287.88,4.48306837659,263.196,1059.90537393,2145,2403.03887877,186.242,285.668201328,0.999663,14.922834785,136.287,285.669,285.72116158,324.88251098,303.7710876,2145,525.160614484,285.812,386.697472159,947.682014888
184.422588461,-287.75,4.33695262121,263.248,582.380356184,2146,2224.25150467,171.292,285.350525838,0.999796,29.577282332,136.37,285.354,285.397088746,306.486841649,337.014325021,2146,482.788379081,285.488,360.340466277,952.665611296
252.07460453,-286.83,4.24000444703,263.291,1483.11911095,2147,3327.75344463,175.47,284.70098557,0.999759,69.5521141166,136.389,284.695,284.770221704,869.964090445,258.169996572,2147,657.724496268,284.845,330.358755333,732.331705694
210.152252601,-287.717,4.38916278627,263.324,1036.97357546,2148,3189.39961313,169.294,285.24943701,0.999804,91.0283132622,136.419,285.243,285.289139448,182.426776071,157.703526127,2148,814.539262816,285.371,320.762590528,640.710336502
155.340353168,-288.423,4.35983582513,263.351,314.27024866,2149,1244.8316767,169.217,286.226046164,0.999534,30.3447085574,136.42,286.221,286.285701798,187.797461106,207.65100359,2149,112.8740146,286.367,304.053690777,741.644172358
116.462124858,-287.849,4.62541450725,263.378,185.425261785,2150,199.196822773,213.959,285.624812132,0.999723,66.1638638629,136.374,285.613,285.668535576,174.073285406,806.571869132,2150,5.69606373049,285.757,569.986092978,2179.71434112
107.721469109,-287.431,4.5926365642,263.416,164.501181307,2151,175.114740923,204.32,285.218920417,0.9995,2.54178778047,136.343,285.231,285.277631016,155.634976086,198.710624882,2151,4.1769206923,285.344,206.058164651,666.787447521
107.090015676,-286.762,4.64013621924,263.449,163.81714593,2152,178.096668925,194.605,284.647339287,0.999622,7.69863876662,136.326,284.633,284.720193058,79.339198687,138.074875154,2152,9.61706996695,284.794,191.663635481,482.781941343
43.6305442522,-286.68,4.67783498743,263.484,52.3540340363,2153,84.1445805984,200.065,284.912522427,0.999299,4.97261392275,136.364,284.883,284.9871184,44.2685597106,59.1804727282,2153,6.86163308769,285.04,65.5126428354,231.614981841
48.6996364392,-286.491,4.69195497928,263.471,59.1755532464,2154,71.6908725346,195.193,284.792424,0.999684,5.34627744449,136.364,284.806,284.864114704,52.3890306585,26.6671662072,2154,5.02344971956,284.997,41.5448176506,112.851190413
71.9869803814,-285.717,5.14614008874,263.444,97.8302204603,2155,102.318959415,239.495,284.151646683,0.99967,5.99150583316,136.4,284.146,284.243298226,57.7604896122,42.8036084088,2155,6.61280924901,284.364,69.2635090841,147.279206419
58.129197656,-283.904,5.3645002365,263.377,75.1409579516,2156,182.199247715,250.208,282.591013472,0.999523,5.60646548465,136.441,282.615,282.650626796,52.8945556433,38.165189284,2156,28.7062704489,282.807,42.2449664671,147.705590611
110.003619783,-284.894,5.3426713836,263.344,170.000673756,2157,179.024324996,234.139,283.456896449,0.999549,11.3601563857,136.479,283.455,283.517307177,158.56421638,63.3792174477,2157,4.61777851269,283.582,147.21885704,243.496972314
121.135092534,-283.66,5.08286846045,263.337,196.362856405,2158,208.899444859,187.217,282.040103578,0.999622,69.5203982408,136.534,282.045,282.152085572,188.172519946,129.626823785,2158,4.21437945492,282.22,225.563488737,582.304718176
123.435922425,-281.512,5.80076938056,263.372,201.905127805,2159,214.583007506,268.614,280.174933315,0.999739,9.23603341866,136.57,280.155,280.292606844,188.101854481,93.7376731624,2159,5.77791171827,280.366,139.248147949,320.444439553
105.531684231,-280.933,5.94474274012,263.4,166.592055604,2160,206.892628149,288.848,279.415304952,0.999712,25.0973621891,136.588,279.422,279.559559371,67.5761295598,131.210043617,2160,55.8875588909,279.663,215.261178327,445.327579669
116.611292946,-281.045,6.22711524055,263.481,185.188401878,2161,203.65233934,283.233,279.271266983,0.999622,72.2123579406,136.594,279.283,279.35645324,172.08689975,137.106781699,2161,7.13847939019,279.436,212.416140774,487.14996377
119.38376661,-282.194,5.66257136771,263.521,191.534305705,2162,206.411336362,214.283,279.769060024,0.999522,72.4208633966,136.646,279.76,279.838614987,181.591325939,219.246276416,2162,6.16958925043,279.907,234.326908153,902.854106097
123.058877076,-282.902,5.55241055479,263.551,200.607081274,2163,219.494597046,225.494,280.346007412,0.999625,77.7661292451,136.664,280.337,280.433995219,189.641710553,93.1478996557,2163,7.73068683565,280.496,208.972919712,353.617981667
129.786165903,-283.417,5.37117006144,263.533,217.537453253,2164,227.157018163,207.327,280.734351379,0.999697,68.0724685876,136.644,280.738,280.778416708,204.321353566,94.5054690511,2164,5.37753866166,280.872,228.396506832,366.590038378
47.9955431298,-282.84,5.10113818506,263.499,58.5796037913,2165,63.6799661492,170.856,280.460466591,0.999237,15.808078435,136.687,280.462,280.529110172,52.2886959435,108.529552216,2165,2.28278621388,280.64,110.534662777,401.019097236
121.789744931,-283.702,5.23911439129,263.57,200.856326736,2166,357.497123998,215.569,281.691194438,0.999548,50.0845345626,136.72,281.698,281.749270171,70.2995036104,69.3430445049,2166,43.2123651762,281.849,78.4464047037,399.254246636
73.3628680649,-285.073,5.06427304679,263.597,104.660812548,2167,352.279344041,206.532,282.64162531,0.999597,26.3372323716,136.728,282.637,282.681970705,71.2493732626,97.5959957575,2167,61.4400278139,282.766,144.2970482,381.511399847
57.6626393131,-283.491,5.12743277606,263.63,73.7523428605,2168,225.157382051,206.787,281.115308932,0.99952,71.9704952076,136.758,281.126,281.165903688,69.3138829499,95.6721349839,2168,19.2211987607,281.26,161.968136889,330.020829767
91.4144152128,-283.902,5.21601087392,263.631,152.221889064,2169,375.556641602,212.169,281.42138561,0.999462,12.9470657959,136.801,281.407,281.480380404,73.8272978595,136.461821703,2169,121.344058573,281.549,168.272272792,450.629903836
150.490197834,-284.302,4.79968605732,263.674,318.52384647,2170,758.977957748,172.088,282.09660248,0.999761,18.3445785193,136.837,282.105,282.160352136,84.0542361092,143.073504494,2170,185.925784602,282.25,191.847548324,430.727124189
145.058494032,-283.101,5.13422852068,263.679,319.809128562,2171,861.283257179,204.108,280.694933928,0.999652,5.12972074,136.835,280.674,280.754601615,85.9215245997,131.82949079,2171,213.349425667,280.828,214.703254477,479.769544074
178.084620383,-283.235,4.88528382995,263.698,473.428288107,2172,1173.27840561,186.8,281.168609197,0.999632,189.393820731,136.929,281.158,281.221753319,178.178894313,239.48261059,2172,313.048302534,281.273,496.551759671,900.769623232
170.217105082,-283.436,5.01696569505,263.731,456.947189531,2173,1564.55008366,214.932,281.129167382,0.999794,124.694095454,136.921,281.139,281.166327343,183.30379573,207.28625327,2173,359.948526197,281.243,504.365271657,807.993959958
157.588309566,-283.081,4.96347182064,263.748,419.471871156,2174,1361.97203549,195.828,280.921958011,0.999658,15.2564170442,136.95,280.911,280.950224449,168.165451787,165.716172463,2174,349.197736354,281.053,292.660320734,524.577110866
252.072748963,-284.247,4.99848433145,263.775,976.994320362,2175,3172.02077215,189.895,281.880247597,0.999788,29.9376215714,136.979,281.882,281.943558948,617.838508646,248.261034379,2175,486.594630009,282.025,305.223514055,759.020868394
255.969506912,-283.105,4.90104796943,263.828,935.857220733,2176,1987.84948676,182.311,280.83439238,0.999826,15.124238351,137.07,280.828,280.884925185,754.762783504,140.370667492,2176,212.065408573,280.989,291.750297498,469.45551059
254.860647518,-283.413,5.02073021621,263.861,965.242077687,2177,3162.44767999,205.193,281.019585011,0.999682,224.847776235,137.067,281.012,281.088087103,745.645419401,275.634329397,2177,392.033296083,281.194,482.513003091,1046.89728678
246.439297394,-283.835,4.91741553108,263.905,710.481335769,2178,759.380697722,209.367,281.471080983,0.999818,11.6352370755,137.123,281.46,281.499497741,643.264233272,225.938579337,2178,30.7135149836,281.577,316.32208676,684.64733452
