AverageAbsQ,AverageAction,AverageDiscountedReturn,MaxReturn,AverageQ,AverageEsReturn,AverageY,MinEsReturn,AverageReturn,StdEsReturn,MinReturn,QFunRegParamNorm,StdReturn,Iteration,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,Epoch,AverageQLoss,MaxEsReturn,AveragePolicySurr
210.293,0.691074,99.9956828753,1000.0,209.783,11.4827586207,209.783069231,3.0,1000.0,10.4901289879,1000.0,399.393,0.0,2787,149.721,4.87767473895,209.812027946,2787,185.441,48.0,-229.411
209.951,0.759587,99.9956828753,1000.0,209.451,10.7157894737,209.444171193,3.0,1000.0,11.0688402453,1000.0,399.413,0.0,2788,149.74,4.96086394692,209.460811372,2788,192.766,65.0,-228.807
209.613,0.722123,88.3177123204,1000.0,209.01,10.0408163265,209.004204308,3.0,764.0,9.4705972134,54.0,399.406,387.551471236,2789,149.762,5.22794906908,209.023605108,2789,186.836,49.0,-228.285
208.758,0.453569,99.9956828753,1000.0,208.222,13.038961039,208.223586569,3.0,1000.0,10.1947803788,1000.0,399.383,0.0,2790,149.74,4.95519788767,208.251061117,2790,186.475,62.0,-227.649
208.092,0.569255,99.9956828753,1000.0,207.55,11.0326086957,207.547558032,3.0,1000.0,9.64190478989,1000.0,399.401,0.0,2791,149.72,5.07742874257,207.567833599,2791,182.63,52.0,-227.349
208.093,0.492685,99.9956828753,1000.0,207.581,12.1585365854,207.583105666,3.0,1000.0,10.6764723234,1000.0,399.381,0.0,2792,149.702,5.02664353959,207.613834285,2792,196.436,47.0,-226.791
208.071,0.5021,99.9956828753,1000.0,207.582,12.1707317073,207.578564465,3.0,1000.0,10.9442098268,1000.0,399.321,0.0,2793,149.703,4.75887201267,207.612152705,2793,164.553,46.0,-226.815
206.558,0.516342,99.9956828753,1000.0,206.041,16.6779661017,206.051192012,3.0,1000.0,15.8129325725,1000.0,399.324,0.0,2794,149.705,4.98926388593,206.08937648,2794,178.996,78.0,-225.539
206.698,0.593549,99.9956828753,1000.0,206.204,11.5795454545,206.184642778,3.0,1000.0,11.917063388,1000.0,399.352,0.0,2795,149.732,4.72141819935,206.211732933,2795,177.896,54.0,-225.562
206.834,0.56426,99.9956828753,1000.0,206.302,9.14953271028,206.323191701,3.0,1000.0,10.9985587317,1000.0,399.367,0.0,2796,149.787,5.02792758666,206.348378739,2796,185.354,87.0,-225.302
205.951,0.488384,52.8843427091,1000.0,205.419,9.94117647059,205.400985688,3.0,142.310810811,10.27544525,54.0,399.301,236.930878601,2797,149.8,4.86886745465,205.422955615,2797,180.558,55.0,-224.543
205.101,0.633282,70.4623836693,1000.0,204.567,11.1555555556,204.570689819,3.0,238.088888889,10.3815125328,55.0,399.326,244.902594898,2798,149.805,5.11366749766,204.591202286,2798,195.569,47.0,-223.648
204.669,0.632212,99.8017048197,1000.0,204.137,10.1224489796,204.123349062,3.0,900.25,10.1973038715,382.0,399.313,190.986092426,2799,149.824,5.03205486677,204.156493356,2799,190.596,60.0,-223.227
204.042,0.538609,43.4833983939,863.0,203.488,10.14,203.480346211,3.0,66.3552631579,11.2765420232,42.0,399.27,75.5242561153,2800,149.841,5.16005528945,203.520651258,2800,191.456,88.0,-222.451
204.14,0.552482,77.59166847,1000.0,203.646,10.0714285714,203.652587665,2.0,213.936170213,10.8065078654,62.0,399.249,170.912246272,2801,149.842,5.07730647789,203.696015919,2801,189.368,82.0,-222.283
202.829,0.619671,57.7265645625,434.0,202.238,11.6823529412,202.231449702,3.0,100.089108911,11.1071908501,43.0,399.228,67.2050356155,2802,149.844,5.1794169976,202.312951575,2802,204.316,53.0,-221.102
201.891,0.60843,92.0187280825,1000.0,201.28,12.6962025316,201.280882659,3.0,673.6,13.7825375026,51.0,399.201,334.525295506,2803,149.852,5.28254351604,201.366269736,2803,200.729,67.0,-220.212
201.366,0.556777,55.4264118904,201.0,200.816,9.79207920792,200.811950665,3.0,84.0504201681,7.63436320969,41.0,399.208,28.7901269081,2804,149.851,5.38867721929,200.934613213,2804,212.469,31.0,-219.895
201.081,0.571408,70.9116380171,496.0,200.536,10.4791666667,200.529954348,3.0,155.876923077,11.2952600371,58.0,399.253,102.221254405,2805,149.862,5.00906855952,200.672999708,2805,193.086,64.0,-219.222
200.515,0.518861,99.9956828753,1000.0,199.91,10.9892473118,199.915388156,3.0,1000.0,13.1021582591,1000.0,399.273,0.0,2806,149.862,5.24032701034,200.0676863,2806,191.338,69.0,-218.676
199.74,0.300486,87.8543366889,845.0,199.178,11.0454545455,199.180317868,2.0,379.857142857,11.0205480507,88.0,399.3,232.960406551,2807,149.89,4.89945851571,199.339307736,2807,169.567,55.0,-218.437
199.787,0.508162,91.6830783062,1000.0,199.118,10.7263157895,199.112930067,3.0,546.736842105,10.1041337088,75.0,399.284,329.11105822,2808,149.955,5.35896446071,199.292845862,2808,196.68,63.0,-217.942
199.191,0.386221,67.8375670847,807.0,198.593,16.8,198.585236545,3.0,139.194444444,16.3857661808,86.0,399.243,109.963205827,2809,149.999,5.27138729494,198.728581016,2809,190.862,69.0,-217.564
198.637,0.381131,87.1294316379,1000.0,197.999,10.6956521739,198.007724936,3.0,337.7,9.97032458854,91.0,399.191,259.595088551,2810,150.023,5.28396193468,198.194271879,2810,192.976,52.0,-216.864
198.862,0.492371,50.3539193487,85.0,198.163,12.3414634146,198.156687844,3.0,69.6944444444,12.1094797699,65.0,399.187,2.0182424208,2811,150.029,5.40540366314,198.376965258,2811,198.919,58.0,-216.822
198.88,0.460035,56.7711494317,149.0,198.307,11.4090909091,198.301674893,3.0,84.2100840336,13.5232429237,65.0,399.16,12.8879293078,2812,150.05,5.0311455565,198.488036639,2812,175.154,78.0,-217.253
198.372,0.385684,99.9956828753,1000.0,197.682,13.1710526316,197.678120947,3.0,1000.0,16.0921590566,1000.0,399.182,0.0,2813,150.111,5.08954394369,197.871679087,2813,163.713,85.0,-216.6
197.768,0.441526,56.5253891755,182.0,197.081,13.8333333333,197.08810846,2.0,83.2066115702,16.3825788229,77.0,399.188,9.26462868748,2814,150.125,5.02399371323,197.270613588,2814,167.123,102.0,-216.145
198.049,0.0686184,99.9956828753,1000.0,197.366,11.1123595506,197.376879458,3.0,1000.0,9.88977249741,1000.0,399.142,0.0,2815,150.186,4.93719666284,197.551245705,2815,167.748,40.0,-216.109
197.198,0.348774,99.9956828753,1000.0,196.461,20.5744680851,196.449395652,3.0,1000.0,28.7555690672,1000.0,399.112,0.0,2816,150.187,4.9830147251,196.666483285,2816,175.819,140.0,-215.424
196.891,0.665626,99.9956828753,1000.0,196.178,10.4848484848,196.176405029,3.0,1000.0,11.7751352789,1000.0,399.119,0.0,2817,150.224,4.63210807014,196.419173667,2817,152.355,62.0,-214.716
196.439,0.189405,99.9956828753,1000.0,195.672,11.3563218391,195.669258617,3.0,1000.0,15.1998011266,1000.0,399.108,0.0,2818,150.271,4.89941793621,195.910518095,2818,162.075,104.0,-213.938
195.822,0.41856,99.9956828753,1000.0,195.089,10.7634408602,195.088216587,3.0,1000.0,13.5053934662,1000.0,399.11,0.0,2819,150.341,4.76475592405,195.281581543,2819,164.872,102.0,-213.369
194.72,0.314563,99.9956828753,1000.0,194.164,12.9358974359,194.160039657,3.0,1000.0,14.4216181598,1000.0,399.15,0.0,2820,150.35,4.69517814122,194.253567073,2820,163.251,69.0,-213.185
194.349,0.675157,99.9956828753,1000.0,193.819,12.4444444444,193.817385197,3.0,1000.0,13.1618603511,1000.0,399.137,0.0,2821,150.356,4.44520918446,193.859973576,2821,143.349,71.0,-212.456
194.828,0.298259,99.9956828753,1000.0,194.329,10.75,194.319355578,3.0,1000.0,10.6282748964,1000.0,399.083,0.0,2822,150.382,4.58796577584,194.364139961,2822,148.564,61.0,-212.059
193.411,0.696297,90.5808894842,1000.0,192.905,13.9589041096,192.90754586,3.0,842.833333333,14.083351053,51.0,399.103,351.443886781,2823,150.351,4.64430859155,192.94727871,2823,152.474,75.0,-211.329
192.912,0.409535,99.9956828753,1000.0,192.431,18.8727272727,192.42864852,3.0,1000.0,31.2328815924,1000.0,399.05,0.0,2824,150.33,4.60024994338,192.45673751,2824,153.926,226.0,-210.521
192.189,0.331666,99.9956828753,1000.0,191.661,9.45714285714,191.671927945,3.0,1000.0,7.7336969185,1000.0,399.069,0.0,2825,150.336,4.71520548484,191.696944568,2825,153.947,48.0,-209.727
191.667,0.33906,99.9956828753,1000.0,191.193,12.858974359,191.183676079,3.0,1000.0,13.3836145121,1000.0,399.052,0.0,2826,150.343,4.52498879299,191.216185584,2826,148.764,87.0,-209.186
191.358,0.401831,99.9956828753,1000.0,190.874,12.4430379747,190.868118207,3.0,1000.0,16.3813314828,1000.0,399.077,0.0,2827,150.362,4.55209615515,190.894962839,2827,142.514,116.0,-208.873
190.004,0.311935,99.9956828753,1000.0,189.539,15.223880597,189.535459508,3.0,1000.0,19.185520734,1000.0,399.019,0.0,2828,150.342,4.28901067795,189.576300812,2828,128.398,124.0,-207.532
189.444,0.444165,90.7384889318,1000.0,188.936,13.6849315068,188.937459368,3.0,843.083333333,13.1116143352,58.0,398.988,350.876392844,2829,150.351,4.46168813806,188.970443623,2829,146.624,83.0,-206.927
189.156,0.468101,99.9956828753,1000.0,188.654,13.1052631579,188.652370206,3.0,1000.0,10.9383186279,1000.0,399.001,0.0,2830,150.402,4.57425080417,188.679433084,2830,143.3,41.0,-206.134
187.93,0.449459,99.9956828753,1000.0,187.439,14.5507246377,187.433558438,3.0,1000.0,12.279989888,1000.0,398.965,0.0,2831,150.404,4.45365809465,187.459924299,2831,142.612,64.0,-205.283
187.586,0.430346,99.9956828753,1000.0,187.048,17.4385964912,187.046646698,3.0,1000.0,14.6933778423,1000.0,398.976,0.0,2832,150.447,4.60455752643,187.069121073,2832,144.815,69.0,-204.678
186.287,0.412208,99.9956828753,1000.0,185.811,20.4489795918,185.80515977,3.0,1000.0,17.6427833711,1000.0,398.947,0.0,2833,150.465,4.36600094244,185.826921508,2833,138.749,87.0,-203.699
186.348,0.475037,99.9956828753,1000.0,185.835,19.0204081633,185.832179171,3.0,1000.0,16.4942659126,1000.0,398.93,0.0,2834,150.448,4.48663443712,185.857933063,2834,142.954,82.0,-203.082
185.205,0.5953,99.9956828753,1000.0,184.751,24.9069767442,184.754541674,3.0,1000.0,27.6058756414,1000.0,398.887,0.0,2835,150.51,4.35660550036,184.780488398,2835,135.762,139.0,-202.057
184.523,0.626295,99.9956828753,1000.0,184.036,22.2195121951,184.040786519,3.0,1000.0,14.9152274377,1000.0,398.924,0.0,2836,150.528,4.37023300395,184.080926124,2836,140.244,63.0,-201.059
183.833,0.615278,99.9956828753,1000.0,183.357,22.5,183.344522943,3.0,1000.0,17.0575007939,1000.0,398.927,0.0,2837,150.563,4.19565814985,183.373615269,2837,126.939,95.0,-200.341
183.447,0.725361,99.9956828753,1000.0,182.919,30.6666666667,182.913779852,3.0,1000.0,22.64972629,1000.0,398.94,0.0,2838,150.617,4.51065464644,182.954582288,2838,141.12,108.0,-199.882
183.098,0.751054,99.9956828753,1000.0,182.555,41.5833333333,182.559105386,3.0,1000.0,31.946461289,1000.0,398.925,0.0,2839,150.604,4.3418354346,182.59231651,2839,139.315,135.0,-199.191
182.245,0.778323,99.9956828753,1000.0,181.755,36.9259259259,181.743797759,4.0,1000.0,31.2053247189,1000.0,398.94,0.0,2840,150.574,4.41650511115,181.782217253,2840,138.862,170.0,-198.507
181.376,0.700447,99.9956828753,1000.0,180.847,23.1904761905,180.844333759,3.0,1000.0,15.8117468317,1000.0,398.936,0.0,2841,150.591,4.57501322614,180.876130182,2841,147.504,64.0,-197.776
181.025,0.638153,99.9956828753,1000.0,180.578,20.2156862745,180.583186753,3.0,1000.0,13.5766722156,1000.0,398.894,0.0,2842,150.666,4.20653742766,180.608457106,2842,117.554,55.0,-196.81
180.059,0.512909,99.9956828753,1000.0,179.635,17.2280701754,179.631504501,3.0,1000.0,17.3670564766,1000.0,398.873,0.0,2843,150.635,4.25261383144,179.661043782,2843,139.161,121.0,-196.384
179.592,0.47393,44.3075222102,1000.0,179.073,22.3555555556,179.076534453,4.0,77.9147286822,15.7185743707,51.0,398.864,142.323903488,2844,150.667,4.50880463996,179.122356765,2844,143.052,75.0,-195.593
178.989,0.635155,99.9956828753,1000.0,178.519,16.5737704918,178.51500942,3.0,1000.0,15.4563998272,1000.0,398.854,0.0,2845,150.691,4.11079545466,178.549972871,2845,133.458,61.0,-195.106
178.201,0.621572,99.9956828753,1000.0,177.731,9.97959183673,177.725702775,3.0,1000.0,11.2376731485,1000.0,398.921,0.0,2846,150.722,4.05721261987,177.761043184,2846,125.55,56.0,-194.056
177.266,0.702193,99.9956828753,1000.0,176.738,12.725,176.739334732,3.0,1000.0,13.9471995397,1000.0,398.924,0.0,2847,150.748,4.40799025708,176.777830373,2847,133.615,92.0,-193.63
177.508,0.599272,99.9956828753,1000.0,177.011,12.256097561,177.008306452,3.0,1000.0,13.5140495778,1000.0,398.892,0.0,2848,150.771,4.30390389556,177.053229265,2848,128.433,57.0,-193.308
176.948,0.736668,99.9956828753,1000.0,176.483,12.2716049383,176.477603641,3.0,1000.0,12.3118053812,1000.0,398.836,0.0,2849,150.81,4.14154559176,176.503482912,2849,121.944,66.0,-192.6
176.121,0.583907,99.9956828753,1000.0,175.667,18.9056603774,175.678023796,3.0,1000.0,15.2541539668,1000.0,398.819,0.0,2850,150.809,4.13706169387,175.699939287,2850,127.122,58.0,-191.835
175.29,0.618201,94.7655776141,1000.0,174.811,11.4186046512,174.798358051,3.0,914.090909091,10.7297295272,55.0,398.86,271.668398987,2851,150.812,4.27260115243,174.823725737,2851,127.353,45.0,-191.451
175.382,0.872971,99.9956828753,1000.0,174.921,12.9358974359,174.92350014,3.0,1000.0,10.7194284956,1000.0,398.897,0.0,2852,150.839,4.08776718044,174.957156273,2852,121.498,51.0,-190.963
174.786,0.907047,99.9956828753,1000.0,174.27,12.8101265823,174.272453291,3.0,1000.0,12.1447763938,1000.0,398.947,0.0,2853,150.827,4.58019126257,174.322094212,2853,142.435,66.0,-190.41
173.554,0.918298,99.9956828753,1000.0,173.074,13.0526315789,173.070443489,3.0,1000.0,12.1068648826,1000.0,398.928,0.0,2854,150.838,4.40641953256,173.097530423,2854,138.804,54.0,-189.48
173.83,0.919575,99.9956828753,1000.0,173.428,23.5714285714,173.414661633,3.0,1000.0,16.2614690034,1000.0,398.973,0.0,2855,150.847,3.94285620228,173.434471594,2855,122.399,84.0,-189.223
172.857,0.911226,99.9956828753,1000.0,172.313,16.6333333333,172.319393464,3.0,1000.0,15.4228906355,1000.0,398.988,0.0,2856,150.852,4.43836538341,172.345470362,2856,130.782,73.0,-188.495
172.316,0.873673,99.9956828753,1000.0,171.801,27.027027027,171.799212102,3.0,1000.0,29.1162502101,1000.0,399.036,0.0,2857,150.825,4.52465302432,171.828454189,2857,139.111,131.0,-187.865
171.858,0.798826,99.9956828753,1000.0,171.38,17.5172413793,171.374752796,3.0,1000.0,23.3668209953,1000.0,399.019,0.0,2858,150.817,4.27493442955,171.409250894,2858,131.256,166.0,-187.439
172.21,0.573262,99.9956828753,1000.0,171.77,14.7941176471,171.774344307,3.0,1000.0,17.3574520558,1000.0,399.038,0.0,2859,150.797,4.16639091668,171.804952727,2859,118.492,114.0,-187.208
171.274,0.704214,99.9956828753,1000.0,170.776,14.0144927536,170.77239002,2.0,1000.0,13.6514507947,1000.0,399.043,0.0,2860,150.819,4.31637198865,170.801120694,2860,126.947,74.0,-186.82
171.095,0.527223,99.9956828753,1000.0,170.615,10.6288659794,170.611195283,3.0,1000.0,9.92894299627,1000.0,399.026,0.0,2861,150.835,4.38386879847,170.641114025,2861,130.731,48.0,-186.45
170.486,0.722258,99.9956828753,1000.0,169.962,14.7727272727,169.964764746,3.0,1000.0,16.9095592962,1000.0,399.048,0.0,2862,150.81,4.4856300329,169.981078907,2862,130.457,91.0,-186.219
170.478,0.836501,99.9956828753,1000.0,170.007,11.8720930233,170.001300515,3.0,1000.0,10.7798223565,1000.0,399.044,0.0,2863,150.794,4.03285516495,170.018189983,2863,110.655,41.0,-185.707
170.043,0.912926,99.9956828753,1000.0,169.593,14.0563380282,169.598414306,3.0,1000.0,19.3637437626,1000.0,399.015,0.0,2864,150.811,4.37631051624,169.625516631,2864,132.478,128.0,-185.148
169.786,0.856537,99.9956828753,1000.0,169.354,11.0222222222,169.356656644,3.0,1000.0,13.0153565519,1000.0,399.018,0.0,2865,150.815,4.06958456847,169.386693839,2865,123.343,66.0,-184.883
169.553,0.658268,99.9956828753,1000.0,169.009,16.7333333333,169.003139846,3.0,1000.0,16.5013804136,1000.0,398.995,0.0,2866,150.83,4.32122806984,169.027725873,2866,133.462,92.0,-184.797
169.021,0.56967,99.9956828753,1000.0,168.543,13.6756756757,168.544537302,3.0,1000.0,19.485343146,1000.0,398.972,0.0,2867,150.877,4.4622845496,168.576203815,2867,134.777,135.0,-184.537
169.197,0.599157,99.9956828753,1000.0,168.75,12.9866666667,168.749253187,2.0,1000.0,12.1430290931,1000.0,398.982,0.0,2868,150.875,3.90553070345,168.785857883,2868,106.888,62.0,-184.417
168.905,0.690883,99.9956828753,1000.0,168.418,12.8125,168.42082188,3.0,1000.0,12.1048479441,1000.0,399.011,0.0,2869,150.872,4.19454244236,168.465649344,2869,125.587,59.0,-183.857
169.052,0.656971,99.9956828753,1000.0,168.611,13.1578947368,168.605742874,3.0,1000.0,13.4497628932,1000.0,398.987,0.0,2870,150.91,4.11600918328,168.659523087,2870,124.331,72.0,-183.707
168.325,0.519462,99.9956828753,1000.0,167.891,10.5744680851,167.887999076,3.0,1000.0,14.9470621619,1000.0,398.986,0.0,2871,150.925,4.06972455782,167.929281212,2871,126.803,126.0,-183.025
168.071,0.714797,99.9956828753,1000.0,167.563,13.7534246575,167.568574596,3.0,1000.0,11.2295852177,1000.0,398.97,0.0,2872,150.975,4.22937419079,167.619253473,2872,125.925,53.0,-183.023
167.099,0.696353,91.7803147619,1000.0,166.628,10.4842105263,166.621133156,3.0,532.210526316,11.5292425988,51.0,398.986,288.26442155,2873,151.014,4.26925639635,166.67910767,2873,121.528,80.0,-182.003
166.716,0.550537,76.2925011517,1000.0,166.192,10.9550561798,166.194155888,3.0,507.5,14.9222028319,61.0,399.01,424.061493182,2874,151.017,4.48447041318,166.236547971,2874,137.688,126.0,-181.676
166.188,0.643614,71.988088625,1000.0,165.735,11.3186813187,165.729970868,3.0,511.9,12.1527631018,53.0,398.972,456.672300452,2875,151.027,4.54865185204,165.776669233,2875,146.749,61.0,-181.429
165.737,0.535429,95.052796926,1000.0,165.26,9.24074074074,165.259996802,3.0,905.916666667,10.0635668244,52.0,398.94,262.241128968,2876,151.003,4.34085130139,165.315324667,2876,132.944,62.0,-180.704
165.663,0.594487,97.5821789628,1000.0,165.153,12.8051948052,165.154125861,3.0,850.833333333,13.6296458406,132.0,398.94,283.808865651,2877,151.004,4.42213144361,165.217568801,2877,132.916,73.0,-180.559
164.954,0.655996,84.3588362952,1000.0,164.443,18.9056603774,164.435836666,3.0,341.866666667,16.0779517973,54.0,398.925,246.870645391,2878,151.013,4.33430386956,164.494605252,2878,125.735,75.0,-179.907
164.521,0.804017,67.4795953452,969.0,164.056,14.5142857143,164.05631155,3.0,167.133333333,16.2452127956,45.0,398.939,167.623036073,2879,151.028,4.27114907917,164.12129262,2879,127.381,113.0,-179.066
164.258,0.501882,37.5568223402,200.0,163.775,17.3333333333,163.7683196,3.0,47.4976303318,16.8463993064,41.0,398.897,13.2894764366,2880,151.009,4.387218476,163.82715875,2880,127.316,73.0,-178.601
163.038,0.396164,32.5957441147,42.0,162.519,11.4772727273,162.515335877,3.0,39.2549019608,11.8972659891,37.0,398.893,1.11747504696,2881,150.984,4.66708373472,162.574797917,2881,137.798,67.0,-176.675
162.304,0.588978,37.442838629,58.0,161.793,11.9277108434,161.806877023,3.0,46.7289719626,12.9854256881,38.0,398.856,3.32104615163,2882,151.048,4.71739878621,161.872499718,2882,148.777,73.0,-175.968
160.783,0.700369,52.2475565237,204.0,160.204,15.0,160.194215412,3.0,80.6693548387,11.6555028321,43.0,398.885,41.3854271091,2883,151.075,5.24652544497,160.284053751,2883,166.812,56.0,-174.582
160.084,0.543595,36.068351946,68.0,159.568,14.2608695652,159.570574265,3.0,44.5777777778,11.115535771,39.0,398.84,3.67749243606,2884,151.049,4.9811628669,159.666865846,2884,141.637,50.0,-174.883
160.123,0.753152,65.9005555643,765.0,159.628,15.78125,159.627865708,3.0,150.014925373,12.4140403752,50.0,398.824,136.055354465,2885,151.07,4.80811009208,159.709890324,2885,131.871,62.0,-174.944
159.475,0.896506,86.8723521297,1000.0,158.957,21.7391304348,158.955850238,3.0,510.25,15.8531779596,56.0,398.764,374.130709111,2886,151.083,4.99955527834,159.037921969,2886,140.199,67.0,-174.42
159.949,0.897089,95.7153271451,1000.0,159.46,23.6666666667,159.459422126,4.0,673.4,17.6617243761,92.0,398.77,342.194252825,2887,151.091,4.73173179458,159.521369563,2887,123.101,81.0,-174.875
159.449,0.676903,95.6297063015,1000.0,158.946,32.0,158.943435159,3.0,772.428571429,33.2817881033,123.0,398.739,337.964223442,2888,151.118,4.58803077939,159.001060446,2888,123.667,173.0,-174.19
159.35,0.683142,90.393828952,1000.0,158.845,31.96875,158.843336293,6.0,556.526315789,18.1615740903,104.0,398.713,395.085249751,2889,151.131,4.54466590275,158.914796722,2889,116.1,98.0,-174.423
159.305,0.718535,61.5480804456,338.0,158.764,25.3421052632,158.783704078,3.0,108.548387097,22.8326593372,48.0,398.698,60.139714774,2890,151.123,4.62542556292,158.838856347,2890,124.917,107.0,-173.579
158.501,0.728849,80.3112689546,1000.0,158.019,28.3055555556,158.000529644,4.0,349.322580645,18.8956483004,49.0,398.64,287.275790509,2891,151.141,4.38506774498,158.06443928,2891,123.535,79.0,-172.694
158.542,0.759472,98.1535218663,1000.0,158.025,24.7073170732,158.031940271,3.0,775.923076923,19.2749602542,171.0,398.593,287.587167131,2892,151.173,4.47720162619,158.082092946,2892,121.384,70.0,-172.722
157.567,0.531398,99.9956828753,1000.0,157.093,17.8181818182,157.077166626,3.0,1000.0,15.3493747685,1000.0,398.539,0.0,2893,151.248,4.34051637289,157.148179322,2893,116.519,64.0,-171.567
157.13,0.416567,94.9004751144,1000.0,156.618,12.0941176471,156.622785325,3.0,844.692307692,11.7669762515,55.0,398.498,310.349526184,2894,151.283,4.52228025899,156.694305821,2894,119.527,55.0,-171.285
156.922,0.765708,87.0309022617,1000.0,156.469,12.7051282051,156.467785544,3.0,782.538461538,11.9594496211,47.0,398.511,397.045941032,2895,151.333,4.290583295,156.537275363,2895,119.568,69.0,-171.003
155.699,0.617166,68.4317488371,1000.0,155.22,20.5833333333,155.216897306,3.0,185.5,25.0389973619,52.0,398.523,194.38914293,2896,151.353,4.31915004957,155.305788848,2896,116.68,137.0,-169.52
155.649,0.623754,62.7231443439,517.0,155.2,12.4390243902,155.206190917,3.0,124.12345679,12.5281123498,48.0,398.476,94.8084986965,2897,151.359,4.21427612788,155.303880776,2897,105.073,65.0,-169.211
154.373,0.715975,86.1399565176,1000.0,153.901,16.6166666667,153.893093847,3.0,684.533333333,15.3645605932,56.0,398.479,405.794014522,2898,151.39,4.18836504183,153.993303991,2898,111.755,70.0,-167.994
153.613,0.75668,98.9352266038,1000.0,153.16,15.8870967742,153.164360196,3.0,909.818181818,14.1445359776,214.0,398.468,227.790102021,2899,151.415,4.1932302886,153.261415811,2899,109.589,61.0,-167.436
152.935,0.56235,99.9956828753,1000.0,152.439,25.025,152.43556266,3.0,1000.0,13.3106864962,1000.0,398.449,0.0,2900,151.432,4.29224559449,152.524398387,2900,106.383,61.0,-166.757
152.54,0.652927,95.1987501111,1000.0,152.048,26.4736842105,152.052578758,3.0,903.583333333,22.277835152,55.0,398.393,262.426960738,2901,151.47,4.23221585617,152.128427637,2901,110.505,95.0,-166.459
152.071,0.651416,99.9956828753,1000.0,151.617,37.3076923077,151.610947741,4.0,1000.0,25.3054710271,1000.0,398.321,0.0,2902,151.486,4.10367261414,151.672497913,2902,99.6263,123.0,-166.321
151.173,0.773992,90.1658037188,1000.0,150.725,28.3611111111,150.720676656,3.0,564.333333333,18.6162306391,86.0,398.295,359.056324891,2903,151.55,4.08520471326,150.79563038,2903,95.7959,72.0,-165.209
151.092,0.72206,99.9956828753,1000.0,150.624,33.6333333333,150.620205123,3.0,1000.0,25.2777680098,1000.0,398.254,0.0,2904,151.6,4.23443577235,150.673377927,2904,106.585,105.0,-165.056
150.878,0.780109,99.9956828753,1000.0,150.481,31.1935483871,150.482563701,3.0,1000.0,17.8604254453,1000.0,398.265,0.0,2905,151.655,4.01784820873,150.518627652,2905,100.586,62.0,-164.636
150.066,0.630857,80.8842086856,1000.0,149.62,38.1111111111,149.605534177,4.0,521.2,34.9033940123,72.0,398.207,438.406044666,2906,151.652,4.19719511432,149.637214747,2906,112.363,172.0,-163.546
149.111,0.740943,92.3031570777,1000.0,148.666,28.4,148.670220137,5.0,846.166666667,18.1552038978,73.0,398.216,343.985666691,2907,151.648,4.03542646057,148.716583408,2907,101.459,77.0,-163.029
148.605,0.613075,99.9956828753,1000.0,148.141,30.1875,148.13692396,3.0,1000.0,19.9944328189,1000.0,398.178,0.0,2908,151.673,4.0687382571,148.195133744,2908,102.787,69.0,-162.283
148.328,0.751672,99.9956828753,1000.0,147.843,32.0,147.847440858,3.0,1000.0,27.1085779782,1000.0,398.17,0.0,2909,151.712,4.23329560705,147.919637468,2909,99.7846,125.0,-161.767
147.889,0.64602,93.6243220284,1000.0,147.415,33.7,147.410349791,4.0,662.8125,22.8898085036,63.0,398.17,360.108355004,2910,151.718,3.99619019066,147.474642889,2910,101.862,111.0,-161.395
147.105,0.890495,95.599596263,1000.0,146.657,35.7142857143,146.652894421,3.0,694.866666667,23.6066835918,153.0,398.147,356.571613502,2911,151.731,4.06360407241,146.71611736,2911,100.483,98.0,-160.76
147.049,0.891701,99.9956828753,1000.0,146.569,38.96,146.570509702,4.0,1000.0,32.5299615739,1000.0,398.13,0.0,2912,151.784,4.28966701118,146.657836143,2912,109.882,124.0,-160.438
146.677,0.717359,99.9956828753,1000.0,146.174,33.6129032258,146.172603118,4.0,1000.0,32.1314612374,1000.0,398.142,0.0,2913,151.801,4.18248364125,146.231091947,2913,99.0853,148.0,-160.512
146.589,0.735433,99.9956828753,1000.0,146.083,23.0952380952,146.076635494,4.0,1000.0,21.6033612065,1000.0,398.16,0.0,2914,151.819,4.2603008692,146.124276165,2914,107.895,103.0,-160.379
146.366,0.613051,99.9956828753,1000.0,145.98,30.696969697,145.984081714,5.0,1000.0,20.4368722752,1000.0,398.174,0.0,2915,151.861,3.80269832018,146.018516396,2915,86.4161,105.0,-160.033
146.216,0.728641,99.9956828753,1000.0,145.842,24.1666666667,145.836167883,4.0,1000.0,17.7668989532,1000.0,398.161,0.0,2916,151.857,3.73617919015,145.891164483,2916,90.0509,84.0,-159.546
145.43,0.76472,99.9956828753,1000.0,144.965,24.725,144.968073088,3.0,1000.0,19.2561516145,1000.0,398.205,0.0,2917,151.875,4.00019192486,145.039742599,2917,96.502,96.0,-159.07
145.173,0.719979,70.7475588051,475.0,144.71,27.6388888889,144.70940729,3.0,138.944444444,21.01078133,74.0,398.233,72.3365761349,2918,151.847,3.97439642621,144.770318081,2918,105.624,81.0,-158.603
144.941,0.729029,73.9080555153,414.0,144.472,27.8055555556,144.470344389,5.0,154.196969697,22.2820548679,75.0,398.238,75.0937231967,2919,151.885,4.07473865359,144.550976016,2919,105.277,109.0,-158.406
144.589,0.726016,86.6877741414,779.0,144.124,34.1379310345,144.120313764,4.0,281.216216216,20.5924729099,89.0,398.284,170.215306444,2920,151.889,4.0332825105,144.237024218,2920,104.598,92.0,-157.567
