AverageForwardProgress,MinEsReturn,AverageAbsQ,AverageAbsQYDiff,StdForwardProgress,AverageY,AverageQ,Epoch,MaxForwardProgress,QFunRegParamNorm,AverageEsReturn,MinReturn,MaxReturn,MaxEsReturn,StdReturn,AverageAction,AveragePolicySurr,AverageDiscountedReturn,PolicyRegParamNorm,MinForwardProgress,StdEsReturn,AverageAbsY,AverageQLoss,AverageReturn
0.156820069862,19.4812962635,1.26727,0.0441592564284,0.0296149105972,1.25965676914,1.25996,572,0.245161993196,91.3018,30.2943369986,13.9292708403,46.7526094228,42.0867372505,6.0625886018,0.993077,-1.29674,21.0993091681,33.4007,0.0850064968966,5.76214613569,1.2708785968,0.00807607,28.7521966634
0.158707060895,18.0117093738,1.26244,0.0492211714941,0.030759289534,1.25807648344,1.25832,573,0.239330459243,91.3979,29.2925345597,12.7314127132,45.5499758542,47.0528621805,6.28358892501,0.992937,-1.29881,21.3472077055,33.4189,0.0778950529879,7.25050178737,1.26759413222,0.0111682,29.0901867437
0.159934956484,23.0098803683,1.26136,0.0459846863002,0.0260402982362,1.25572220727,1.25603,574,0.255553843722,91.5067,32.5230619582,15.9537866183,48.8732480453,41.6803921094,5.31339685729,0.992511,-1.29447,21.6268832526,33.4306,0.0949055999591,4.73852696453,1.26586254809,0.00806238,29.3942482538
0.156826936704,10.9396138926,1.26398,0.046922060494,0.0334990462617,1.2584645279,1.25872,575,0.233812773636,91.5847,29.5830802818,8.94117527539,44.5340426301,40.0006148474,6.73891803016,0.992852,-1.2961,21.1044387989,33.4396,0.0511669956894,7.08151755447,1.2682929107,0.0080862,28.7121166355
0.157060229282,8.81317554278,1.25085,0.0531236542757,0.0317345730397,1.24686397122,1.24675,576,0.235373888281,91.6339,25.0053299643,11.9749405381,44.7530392073,37.6060186905,6.50158276735,0.992264,-1.28234,21.1701000152,33.4752,0.0756315868657,8.01348795272,1.2559128027,0.0129086,28.8056247894
0.157463258896,6.92537135442,1.24913,0.0431126778653,0.0318424124019,1.24408841616,1.24456,577,0.232440870543,91.6955,29.0103364882,11.6161052548,43.6792884921,41.1618581085,6.52956450928,0.998179,-1.279,20.7026298892,33.4755,0.0765011217721,8.0397073071,1.25334284631,0.00714773,28.3530643176
0.159076730976,22.2786332484,1.23957,0.0426658267449,0.0302247294101,1.23332187295,1.23367,578,0.242259602526,91.772,30.1193499668,13.7239716748,45.7611287741,38.0030915083,6.18617186965,0.9979,-1.26915,20.9367928472,33.4896,0.0867704353156,4.2409336927,1.24307424948,0.00682172,28.6998523344
0.160166407209,7.7533456358,1.24457,0.0419349036151,0.030491793003,1.23764730358,1.23801,579,0.234419330786,91.8217,28.7143558554,11.6580441761,44.0112125723,42.9204476208,6.23437200329,0.996342,-1.27556,21.1371926587,33.5108,0.0772265147353,7.58781801207,1.24767178456,0.00627603,28.8713567764
0.152162406189,7.10433687124,1.24165,0.0441104495105,0.0321019912876,1.23412795335,1.23447,580,0.214193028191,91.8703,28.0255576172,6.79541832318,40.4691746008,47.4181015555,6.38544651403,0.991933,-1.2693,20.3463637556,33.5207,0.0398436814948,10.7199794677,1.24500339077,0.00726518,27.7457727256
0.120152216882,8.66165395994,1.24519,0.045611581731,0.0552882113032,1.23954981971,1.24005,581,0.219917002946,91.9251,25.3286803394,2.91431705992,41.2889687049,38.4685178127,10.3488760058,0.990839,-1.2773,16.4839513081,33.5535,0.0223723074705,6.68840630235,1.24966498471,0.00826629,21.925383917
0.13895001234,4.02593171699,1.24194,0.0436866554395,0.0451102140042,1.23614581806,1.23646,582,0.21925988754,91.9188,19.5516346652,4.04331203117,41.5029783315,33.6807252617,8.65486523452,0.990148,-1.2718,18.6278898109,33.5501,0.026445121561,8.56104861414,1.24571993146,0.00743609,25.2280382531
0.15225105367,6.19714210283,1.24647,0.0470638190413,0.0399137265754,1.24030438674,1.24066,583,0.286979474851,91.9967,23.1982604796,5.15255680833,54.4781263927,40.9010321099,7.88421557293,0.990446,-1.27832,20.4773032277,33.5853,0.0328144939044,10.3062232686,1.25013384642,0.0089169,27.8563073566
0.116975055645,6.60496931495,1.24192,0.044757771397,0.0573235770448,1.23720848827,1.23745,584,0.228093482177,92.0307,25.7255009731,2.96249067645,43.2468488109,39.7448386135,10.7867982756,0.987946,-1.27446,16.0455213176,33.6007,0.0217968746675,9.20706624211,1.2462009038,0.00787701,21.3017498276
0.145287201241,5.54152258273,1.24758,0.0465091877238,0.0457048217709,1.24372220742,1.24381,585,0.260387959038,92.1237,23.1049261324,1.87231332736,49.7218474051,38.6942467869,8.84229972593,0.989916,-1.28105,19.5819139048,33.6029,0.015876627528,9.75185787243,1.25233800433,0.00838811,26.5400649368
0.153035827021,11.2685770369,1.24899,0.0523625556812,0.0312798837867,1.24594556622,1.24547,586,0.22315990126,92.2201,26.2127344645,8.63431763808,41.9043928028,41.0551779216,6.24169167063,0.990364,-1.27977,20.2473870418,33.6184,0.0489795137973,7.18969450724,1.25447946327,0.0131198,27.6622255506
0.146755615936,-1.40918152994,1.24162,0.0461980016192,0.0448065639445,1.23871540974,1.23861,587,0.233295089594,92.3213,24.9222960571,3.36566229891,43.3434011557,39.8833775104,8.64473424363,0.989622,-1.27579,19.7116596116,33.6281,0.024418415915,10.5309663851,1.24662552311,0.00761944,26.7204265816
0.14448586313,6.5011563801,1.23999,0.0431954037389,0.0416974223949,1.23617934326,1.23631,588,0.235184359681,92.388,24.4954750202,2.51726944662,44.4192869974,36.6899467372,8.18075822802,0.988755,-1.27674,19.2873165077,33.6451,0.0205704279744,9.52775809422,1.24475804486,0.00671165,26.1709421388
0.140257885864,-0.157341667996,1.24892,0.0485603780738,0.0440703630086,1.24608856842,1.24608,589,0.212472572599,92.412,24.1598965202,2.99625303112,39.6050429912,41.0056834892,8.45094155105,0.992471,-1.2872,18.4861018285,33.6798,0.0246245013335,9.27826846009,1.25399134317,0.0083306,25.1233052177
0.148138984388,5.13104450224,1.24962,0.0467854108676,0.0404577702659,1.24676873943,1.24686,590,0.246919049647,92.4938,24.1681751998,1.73822011975,46.7874181456,35.498125878,7.84846571463,0.989879,-1.28653,19.739657146,33.7009,0.0159333958681,9.30510532864,1.25476942108,0.00804754,26.7535929075
0.131322552324,1.37879866045,1.24734,0.0504546365567,0.052033715021,1.24475025472,1.24459,591,0.262839327804,92.5303,24.4379011,2.99849869257,49.7465296071,40.4972130132,9.77281134652,0.989996,-1.2833,17.4765068693,33.7165,0.0224936166091,10.0359135795,1.25242781862,0.0108161,23.5455550268
0.149866928614,3.8084875235,1.25824,0.048115180326,0.0316661147642,1.2545966225,1.25452,592,0.212702241788,92.5551,21.6471773234,3.35695922819,39.5526833232,31.1636573854,6.40079291113,0.99102,-1.29189,19.6996649324,33.7374,0.0237696207888,7.5370839958,1.26318901651,0.00868615,26.8356268826
0.137552524459,1.29246275208,1.26082,0.0496287027829,0.0314297948712,1.25709156414,1.25708,593,0.206230511199,92.6505,20.9146733998,3.98621974052,38.7545905299,32.9703834252,6.37306002426,0.984803,-1.29514,18.4203381438,33.7527,0.0274554198807,8.20332334683,1.26576943842,0.00979792,24.754052787
0.110276713125,3.7263672585,1.27389,0.0521014682037,0.0539790594662,1.26953060683,1.26954,594,0.221251946566,92.6603,20.5630355065,3.34504743414,41.4986230163,31.4641610561,10.1824325277,0.98385,-1.30718,15.138241893,33.7724,0.0235396121176,9.22890054672,1.27813174321,0.00991827,19.8980898167
0.132792488664,7.68244430397,1.27819,0.0465352920603,0.0512341816049,1.27278069951,1.27284,595,0.249783156334,92.7497,19.809349105,3.2945979776,47.6737041862,35.1051168027,9.79273464535,0.983982,-1.31296,18.0276526311,33.781,0.0230443544834,8.686487375,1.28239348117,0.00828729,24.1173522239
0.136578806775,-1.13196539102,1.28918,0.0507644825563,0.0458106393285,1.28378657663,1.28401,596,0.224445072504,92.8069,19.4764573127,3.02500219418,42.2319166357,36.9138395678,8.84547815748,0.984997,-1.32432,18.4632193445,33.7925,0.0217141720492,10.3538472828,1.29357285874,0.0106875,24.7573149161
0.10004404631,4.60759155072,1.28636,0.0497127098853,0.0585877826307,1.28151051934,1.28166,597,0.240408845303,92.8975,16.2298413215,3.25274994292,45.4590157898,35.6383565008,11.0269258655,0.984481,-1.31895,13.9833921131,33.8041,0.0228853031128,9.23210380563,1.2913635195,0.00975917,18.134438186
0.112410878976,10.0757835336,1.28799,0.0482840674537,0.0565322818834,1.28475537676,1.28481,598,0.232724418884,92.9584,23.8079933584,3.41819507344,43.7288901128,40.1333530655,10.6739937333,0.984484,-1.32375,15.4319142077,33.8167,0.0238356550387,9.11654926771,1.29307258537,0.00977945,20.3404452989
0.107874335399,-0.147116953891,1.29645,0.0458476216035,0.0557464048947,1.2916418729,1.29171,599,0.217543321296,93.02,15.6708226109,1.80287656049,40.7980881069,38.4812196714,10.4761598643,0.984257,-1.33461,14.8592166855,33.8261,0.0159872331804,10.948179396,1.30087205831,0.00787628,19.4873813674
0.116382027624,6.91207272566,1.29797,0.0483141450568,0.0531434868703,1.29440239325,1.29459,600,0.207338820625,93.0811,20.0271877474,1.85071339779,38.97432499,35.3310086942,10.0213883262,0.98443,-1.33474,15.8883650993,33.8352,0.0171343118936,9.89950778785,1.30256917308,0.00905558,21.0186844625
0.101471804188,-0.429544650006,1.29823,0.0535588825251,0.0606751747422,1.29483612814,1.29486,601,0.231028951619,93.1207,20.5424114223,2.70042512771,43.7149915899,39.6461663481,11.4415961417,0.985355,-1.3334,14.1287031085,33.8422,0.0203776007877,10.2579330691,1.30316271107,0.0111944,18.3800899952
0.0874616981857,3.88775343216,1.29568,0.0481195487529,0.0511196657337,1.29068230484,1.29076,602,0.225601266294,93.1924,17.2120032394,2.30288009678,42.4963918518,38.4751193538,9.57153334064,0.982068,-1.32957,12.356536237,33.8498,0.0190116960188,10.258444138,1.29978897404,0.00909627,15.7387280961
0.144171696197,4.28728121857,1.28494,0.0477183994166,0.0351205343647,1.28108997336,1.28128,603,0.249451405112,93.2484,23.8409623896,3.24573027032,47.0360163808,40.1118213478,7.17780008126,0.991894,-1.31942,18.8805734172,33.849,0.0363628067404,10.8686750449,1.28953018639,0.00919993,25.5610077879
0.146405938016,1.92867731687,1.29193,0.0487155997139,0.0342148062065,1.28909720575,1.28898,604,0.235015366025,93.3076,23.7435135766,8.9828152194,44.2207194806,36.7360633048,6.97650898792,0.98913,-1.32371,19.3859056726,33.8595,0.0632714995958,8.82717980465,1.29723050467,0.00978722,26.0943126217
0.14680987078,5.30975872657,1.28741,0.0494410302562,0.031654246615,1.2845033162,1.28449,605,0.238800480282,93.3847,20.9836212276,6.48698863812,44.8296542856,31.9230614262,6.42116429297,0.990878,-1.32107,19.5075848467,33.884,0.0510642329525,6.7292087762,1.29266847044,0.00967128,26.1998204523
0.153497646835,12.6909616721,1.29582,0.0628334087925,0.0264757911204,1.29431951763,1.2938,606,0.214165027929,93.4365,29.4306804489,11.8614696194,39.8739931981,40.4740840814,5.41643178501,0.996823,-1.32784,20.0661231377,33.8872,0.0781374517923,6.3880502214,1.30140560903,0.0155293,27.4944744799
0.162197886734,9.08739608539,1.3001,0.0581183662859,0.0281536135257,1.29874584223,1.29787,607,0.232285977973,93.5328,24.543893653,14.1463067295,43.5724170285,35.4084529085,5.76131419867,0.99858,-1.3366,21.3946583086,33.8994,0.0890730296679,6.94777229659,1.30519060914,0.0148394,29.3377113417
0.15666962072,0.956220923973,1.30729,0.0523990583646,0.0271093655439,1.30582228951,1.30527,608,0.231887306909,93.6188,27.2753231,11.3499901792,43.1689725253,36.9192405693,5.53414137604,0.998409,-1.34346,20.5954470024,33.9104,0.0737158652722,8.59854822681,1.31213720698,0.0095524,28.2187377566
0.158928565637,14.1771164592,1.30466,0.0490853147153,0.0263883469378,1.3027638628,1.30232,609,0.254424024042,93.6773,24.9214568281,15.5514624033,48.1510839152,35.4029517985,5.37613583584,0.995941,-1.34086,21.0026051213,33.9199,0.0936544266015,6.79367714256,1.3095207947,0.00885138,28.6645459474
0.157011674524,7.42823744847,1.29777,0.0483887790497,0.0312771564037,1.29592693209,1.29554,610,0.247378736157,93.7038,27.7074520402,10.0999622181,46.2952599081,40.0213092239,6.36015267044,0.997327,-1.33344,20.6527626153,33.9366,0.0681933067282,7.23757690794,1.30266805561,0.00876291,28.2714767703
0.131775043649,-0.13537136009,1.29611,0.0536887973079,0.043896487531,1.294281774,1.29334,611,0.20736368761,93.787,25.1285622173,4.22237120936,39.1138956597,33.616420928,8.48327080883,0.980293,-1.33007,17.9289717252,33.9359,0.0280492923114,7.51829935169,1.30124128968,0.0124751,23.9371881885
0.146049910461,3.15117692274,1.29371,0.0492858580521,0.0323794795664,1.29237016672,1.29102,612,0.238170370174,93.8611,24.5397917996,5.90083804679,45.3022970595,40.185862515,6.62703408409,0.982378,-1.32869,19.811827699,33.9376,0.0453803809718,10.5618172076,1.2986482736,0.00995824,26.6116373083
0.14715984955,4.56199811597,1.28685,0.0550032731048,0.0302630910702,1.28659293694,1.28433,613,0.223816280266,93.9586,23.5576732098,6.01400958862,42.4388255383,39.9711754081,6.18413005851,0.982576,-1.32044,20.0125368549,33.9439,0.0462364859257,9.01079923477,1.29285131857,0.0149804,26.8452315775
0.144687827569,2.57407067392,1.2913,0.047901927762,0.0303618315933,1.28981912473,1.28841,614,0.215399789358,93.9785,25.3919698903,5.9158581744,40.9924344759,37.4328062489,6.23616519541,0.979935,-1.32438,19.7255210714,33.9623,0.0447871010274,8.27350434388,1.2964012407,0.00880987,26.4233280518
0.142928447657,11.3758849826,1.28691,0.0492163657285,0.0275329163548,1.2854188486,1.28423,615,0.203445632592,94.0503,27.2415386129,11.8544358937,38.4855683835,36.1308213504,5.66853692375,0.979004,-1.3217,19.423260853,33.9587,0.0741190604359,7.00985081855,1.29172787026,0.0100833,26.034506203
0.139966281329,3.53511044089,1.27874,0.0469949853136,0.0340352977976,1.27749649667,1.27637,616,0.202354881632,94.041,25.6549661247,4.22009354589,38.2138569335,37.5418509529,6.83423577483,0.982276,-1.31317,19.1484777201,33.9667,0.0359182463678,7.89346942665,1.28355164326,0.00880822,25.5784919346
0.139061677165,4.17020539117,1.27902,0.0503206545566,0.0333163129581,1.27812686299,1.27664,617,0.214537721882,94.1196,22.7845427351,6.4972799807,40.7756875006,35.1779536842,6.55479594426,0.982345,-1.31594,18.9986157285,33.9703,0.039503628209,7.3702578151,1.28410354529,0.0108951,25.392754888
0.140586300278,8.15832939031,1.26737,0.0470888364179,0.0373711686482,1.26563553209,1.26467,618,0.226424053045,94.1902,23.8629262269,5.02319756771,42.8303980433,37.6914827477,7.45799784116,0.981984,-1.3033,19.2106206083,33.9769,0.0366283989951,7.67644976575,1.27210923857,0.00865167,25.6994249211
0.131950882895,14.8336091936,1.26877,0.0578783439594,0.0349282471999,1.27024187607,1.26709,619,0.204553216073,94.269,25.9419778204,5.28263564967,38.6950692591,36.8012094166,6.94973156758,0.981669,-1.30693,18.0769465441,33.9854,0.0338434646998,6.4103510082,1.27525733548,0.0165158,24.0654420989
0.138619136349,13.8169714151,1.26927,0.0544002861905,0.0327714343286,1.27006725035,1.26715,620,0.21971750856,94.3789,26.6532923197,2.74668205222,41.6121453684,40.0015273143,6.61071820436,0.986236,-1.30731,18.9172249246,33.9981,0.021144884225,5.67532150649,1.2755760968,0.0134464,25.2896636424
0.140139549231,-0.105375362898,1.26819,0.0488128466387,0.0332940015922,1.26839301412,1.26657,621,0.216398730331,94.4447,22.749326328,3.20275803376,41.1031973949,31.458116377,6.7604142932,0.985591,-1.30625,19.1740664025,34.0063,0.0300548919124,7.2178914412,1.27344851922,0.00919254,25.6103014385
0.137898648325,10.4609541096,1.27197,0.0526867276575,0.0315596365718,1.27216917004,1.27038,622,0.221414602867,94.537,26.1673408143,9.1173927595,42.1187378086,39.9229818566,6.31538973759,0.984941,-1.31244,19.1207483002,34.0012,0.0540509554137,7.71232730561,1.27720675997,0.0116452,25.3658581579
0.138499745666,4.86181002564,1.27784,0.0505535996976,0.0290500523246,1.27793995213,1.27669,623,0.21594658072,94.5839,23.9653520369,8.24048012478,40.8223075826,34.9200941588,5.89792810465,0.984635,-1.31732,18.9063842865,34.0115,0.0557669619425,7.02470603886,1.28277595569,0.00958917,25.2633200285
0.139935701661,10.6121218779,1.28091,0.0704160617778,0.028003640873,1.28368748319,1.27947,624,0.217571896024,94.6419,24.2084772086,11.8188799774,41.1859409796,34.5000194252,5.67747253319,0.990462,-1.31821,19.1834224439,34.0197,0.0729343341891,5.30098028837,1.28830617111,0.0272714,25.5898646528
0.127531641621,4.22905584373,1.28913,0.0488604507401,0.0357692806413,1.28829183271,1.28753,625,0.203526919929,94.6758,23.4955495581,4.83063703443,38.5117195866,36.7838548168,7.0404482764,0.982987,-1.33023,17.8041092993,34.0374,0.0316695494129,7.55554642557,1.29343817785,0.00849817,23.4197085903
0.139221088935,11.7098586809,1.29485,0.0521766670261,0.0343524675024,1.29397650336,1.2938,626,0.221202599649,94.7176,25.189711064,5.27683908313,41.8729125593,40.5672251246,6.79410321128,0.982987,-1.3365,19.2684668579,34.0672,0.0338929351051,7.36880824565,1.29907275966,0.01059,25.576044051
0.1342749624,12.0065745261,1.28677,0.0513189859754,0.0362984667552,1.28353229474,1.28397,627,0.243645681611,94.7772,20.7693970783,5.72409425886,46.3080819651,29.587415119,7.13276517772,0.98137,-1.32418,18.704067936,34.0742,0.0356757822499,5.49476620347,1.28989599027,0.010694,24.676433983
0.141563842253,2.506861636,1.2994,0.0491721329511,0.0359710837892,1.29584178379,1.29658,628,0.216244508939,94.8227,23.7363024477,4.54209349623,40.6517085009,39.3163956368,7.08140794686,0.982136,-1.33413,19.4327350283,34.088,0.0293918878374,9.0118984477,1.30235183725,0.00920086,25.9244502386
0.127556292231,12.889681969,1.27838,0.0561919830965,0.0407776859207,1.27742644673,1.27727,629,0.225854331123,94.8528,25.1658887912,2.28676562976,42.9321766757,40.251845673,7.9911491351,0.980403,-1.31331,17.7539613514,34.1117,0.0189684451318,7.25872824329,1.2834484242,0.0125094,23.4147411753
0.14007795348,9.50270945025,1.28984,0.0525266913643,0.0397823594625,1.28595625706,1.28676,630,0.2145829026,95.0018,26.8681151937,1.99677272354,40.3812361847,39.406650825,7.74989428695,0.981536,-1.32361,19.1271571525,34.12,0.0159881360526,6.95900321132,1.29233319797,0.00993754,25.5740578771
0.146268825,12.8930703519,1.28946,0.0504147028243,0.0280299610039,1.28580661071,1.2865,631,0.225220953277,95.0971,26.841386905,10.3887331368,42.7963993242,38.2921948391,5.73398650726,0.982196,-1.32261,19.9251761303,34.1293,0.066224301276,6.63758376933,1.29248221276,0.00959451,26.7056721217
0.154072015472,0.479539721318,1.28632,0.0503871923634,0.0302594463782,1.28285082108,1.28352,632,0.227125971585,95.1844,24.2027696522,11.0736873062,42.4775099116,36.241307195,6.20378988997,0.99656,-1.31564,20.1711688409,34.1137,0.0734558386176,9.73572975544,1.28942508124,0.00910985,27.6802333607
0.162250114229,9.27169978552,1.28854,0.0556009029611,0.0283266145818,1.28517981232,1.28575,633,0.225658417821,95.2716,28.4035745091,10.8046374226,41.9816561864,39.6160051884,5.73169825137,0.994642,-1.31789,21.4130096438,34.1292,0.0710148798389,7.12895600245,1.29205681185,0.0117157,29.2847156592
0.151242887541,6.46185936179,1.27858,0.0585205334372,0.0281721384414,1.2776509987,1.27736,634,0.220555593737,95.3737,26.4148613491,13.2602064692,41.2996308954,39.9418384346,5.71783730666,0.99708,-1.30969,19.6998946923,34.1458,0.0854581256276,7.88851063528,1.28369986643,0.0150778,27.0041454705
0.157270980122,6.22814799472,1.28255,0.0516414454973,0.0294171185869,1.27975442445,1.28035,635,0.219187225402,95.4419,26.0417737693,10.0473966253,41.013282636,44.3989471779,6.01663164882,0.996967,-1.31236,20.7046423539,34.1577,0.0682235748258,9.12946439694,1.28591011745,0.00961149,28.2769526271
0.159656121663,1.26266008325,1.27968,0.0490850667743,0.0298066061819,1.276824784,1.27742,636,0.231642209596,95.458,28.7809403858,8.26411387892,43.0715489767,40.795049839,6.09974292651,0.995416,-1.31102,21.1445772025,34.1567,0.0595123782405,8.81952834474,1.28299547176,0.0081586,28.8723112599
0.159568616844,17.0552576108,1.27277,0.0541142378443,0.0285404350249,1.26933708937,1.26998,637,0.22499191704,95.5309,29.3295120481,14.5168784838,42.1681832563,38.0662527994,5.80173451013,0.99635,-1.30295,21.0065792272,34.1693,0.0886065191306,5.75733705182,1.2757437442,0.0111409,28.7842558119
0.155537343196,13.7682003665,1.27079,0.0552435655205,0.0277793189241,1.26936642083,1.2695,638,0.212000023813,95.6225,25.6337097899,13.5620674626,39.6129996372,42.0346208347,5.66164545567,0.996018,-1.30211,20.3987442061,34.1821,0.083928967024,7.35201564986,1.27556365379,0.0123057,27.9691975307
0.1578684924,13.1644938401,1.26921,0.0557849237447,0.0323478564506,1.26783475205,1.26769,639,0.234208065198,95.6984,26.8354330919,9.49090017507,43.9496010822,42.3066825441,6.59081875662,0.995361,-1.29927,20.7672886608,34.1917,0.0656384031862,8.29347818513,1.27393691061,0.0137026,28.4085556833
0.159094193873,0.28077546407,1.26676,0.0501570853096,0.0271441667163,1.26440058985,1.26476,640,0.237199184491,95.735,29.9522384539,13.6349078476,44.8428784284,43.4601682804,5.5444615042,0.996608,-1.29837,21.1258397678,34.1807,0.0856627413492,9.61052600129,1.27046120506,0.00935117,28.801818887
0.158107115947,0.880126279914,1.26762,0.0518563704894,0.0291244515291,1.26600117609,1.26624,641,0.225216806148,95.7984,28.6483974357,7.52965332895,42.0296798164,34.5351563186,5.93526275833,0.99722,-1.3015,20.8193156233,34.1794,0.0563441612108,7.28261560565,1.27168309441,0.0102837,28.4936244254
0.136843976627,0.657763536112,1.26734,0.0568827168157,0.0327660643635,1.26676446827,1.26628,642,0.225266497836,95.8603,22.9103980034,3.3263941166,42.9550654393,41.0594103108,6.59990801334,0.977045,-1.30046,18.8472576474,34.1726,0.031775463738,9.49748254264,1.27209148234,0.0140534,25.0683921999
0.137594680372,0.246111914121,1.27477,0.0516531596829,0.0293662604136,1.27400197074,1.27369,643,0.21553710238,95.9191,22.5741278685,6.90953487014,40.5078927291,34.712319472,5.96670398585,0.981606,-1.31186,18.861021529,34.1753,0.0491268570709,8.33321004193,1.2790591529,0.0109593,25.0406071162
0.129633337954,9.43731133224,1.27164,0.0526519827398,0.0331681603209,1.27024152207,1.27052,644,0.22715582882,96.0745,20.9126272414,5.76137174069,43.4648953136,29.873017225,6.64734564444,0.979519,-1.30887,18.0791966181,34.164,0.0445973367982,5.43530718155,1.27573755754,0.0102723,23.8240240506
0.130930973237,10.5799886039,1.2814,0.0515384041365,0.0338894569502,1.27998588956,1.28012,645,0.218695114848,96.1602,22.7888410066,7.63734451162,41.7598738503,35.2286186871,6.67195330688,0.979098,-1.31712,18.3453013229,34.1629,0.0449794908376,6.77107630092,1.28536985921,0.00934876,24.1266993432
0.122812246728,-5.12777766574,1.27962,0.0589497555651,0.0318654415265,1.27933990508,1.27872,646,0.19987233013,96.2848,19.06165527,9.29611990614,37.9539910301,45.6155985973,6.2917506141,0.983431,-1.31702,17.2402900069,34.1736,0.0536476248572,10.6161398869,1.28428467389,0.0145201,22.5184973712
0.122507259691,1.73689259919,1.28371,0.0499197200566,0.0310531784324,1.28231424959,1.28251,647,0.208742698612,96.3214,20.2011822257,7.31294993716,39.1579478367,33.4399948539,6.11903123185,0.984005,-1.31987,17.2689848913,34.1774,0.0447680680289,6.20092203965,1.28737380335,0.0095012,22.4897369855
0.135650715247,13.470364572,1.28463,0.0500119869351,0.0295263093402,1.28261733351,1.2828,648,0.216067824332,96.4051,23.2183866151,10.2028031593,40.5975410145,34.8414278011,5.91281523097,0.983892,-1.31893,18.7387791383,34.1805,0.0603094302755,6.75703854373,1.28817157148,0.00917991,24.7437849488
0.136543723693,0.656443437764,1.2889,0.0546636035086,0.0334686983694,1.28695036817,1.28713,649,0.213815943533,96.4615,20.5238086234,1.18704307648,40.1531153339,32.0661998706,6.80603779906,0.989354,-1.32056,18.1744362958,34.1911,0.0230224157961,6.38202749854,1.29293779879,0.0116684,24.3178829565
0.134204117832,11.0670142688,1.28141,0.0583653796184,0.0329523118215,1.28175036672,1.28053,650,0.229411724524,96.5722,22.0711031884,6.49514952116,43.4239642376,32.2088578772,6.52385533505,0.985109,-1.31535,18.7646499016,34.1923,0.039930682193,5.70334621684,1.28662127765,0.0158276,24.699580569
0.121196164319,7.78728325344,1.28301,0.0509524168134,0.037289163681,1.28182656759,1.28169,651,0.221892459093,96.6562,22.1814251132,4.97197281035,42.1510986449,34.2214926528,7.37632954201,0.980588,-1.31711,16.989222047,34.2095,0.0388093587827,7.89821254327,1.28725667773,0.00951064,22.233276267
0.123903637959,12.2839152543,1.28389,0.0582362726487,0.0389732255297,1.2829541802,1.2827,652,0.222745364462,96.7588,21.5680509906,2.557320939,42.6019492213,31.478038583,7.67255399573,0.978522,-1.3187,17.288671073,34.2266,0.0195635501384,4.59158635448,1.28840343396,0.0150566,22.7112313087
0.133072498216,8.75767431067,1.29024,0.0557641885179,0.0361100060148,1.28992651658,1.28934,653,0.254163362633,96.8176,22.7378160128,6.8918927946,48.6619791497,31.9595004367,7.16130087934,0.982194,-1.32386,18.4965069582,34.2418,0.0435984100447,6.51684110353,1.29517298585,0.0135518,24.435974007
0.132017522785,0.590443979723,1.28357,0.0538189046515,0.0373199473458,1.28319329911,1.28281,654,0.231084297538,96.8994,21.7108448056,0.862670104487,44.2701468116,34.8791110144,7.39450580392,0.981612,-1.31774,18.2794867404,34.2536,0.0201089416299,7.34543447236,1.28810448515,0.0116022,24.1900100226
0.130269129577,0.16181381881,1.29622,0.0522572620003,0.0289087990573,1.29495676362,1.29503,655,0.209717167058,97.0004,21.6204479949,6.73157860215,39.064772662,33.9732374953,5.89156024992,0.983056,-1.32872,17.5639681254,34.2547,0.0509454650775,6.69669003402,1.30049008244,0.0110094,23.1718848012
0.149849137553,8.44007258015,1.29963,0.0554674243995,0.0316570586637,1.29917853189,1.299,656,0.220321529348,97.1319,23.6424581724,10.9391308346,41.5034937895,33.1851765083,6.4302674148,0.988916,-1.33159,19.7646161906,34.2534,0.0714075928302,6.7264625451,1.30389991279,0.0131139,26.9164321176
0.159961748762,1.51087677984,1.30663,0.0518718762713,0.0318779063602,1.30572968856,1.30573,657,0.240760437866,97.2049,25.6663319865,6.61235312441,45.2425150045,39.2273370904,6.46587441062,0.997783,-1.34054,21.0326459318,34.2654,0.0503530957014,9.38309186845,1.31075679683,0.0108354,28.8386247206
0.157297923043,14.5729459116,1.3137,0.0564054829203,0.0297868119466,1.31284703362,1.31275,658,0.236439729,97.2871,30.2074977814,8.89763693273,44.013537148,41.5721306388,6.07484676211,0.996688,-1.34654,20.751358354,34.2687,0.0634789671128,6.79025511434,1.31793372355,0.0130354,28.4027036407
0.157692985893,10.6624808668,1.31494,0.0544238968011,0.0303365572407,1.31417816282,1.31413,659,0.24805216204,97.3368,27.7448219234,7.50581544814,46.7052285437,43.0184443939,6.1888559506,0.996538,-1.35009,20.7753651453,34.2777,0.0565092886177,7.04535486246,1.31941667038,0.0122174,28.4155692328
0.150207493301,-0.710060290627,1.31391,0.0579852018499,0.0347044265389,1.31336519196,1.3129,660,0.243237923647,97.4061,25.9896749147,5.8104852567,46.1293207555,39.880613575,7.10581800475,0.997233,-1.34457,19.6701321471,34.2843,0.0472751225171,8.07371586129,1.31883500774,0.0161545,26.9975941778
0.159606188158,3.7681520376,1.31846,0.0571167991289,0.0301159778276,1.31816949087,1.31798,661,0.250952599458,97.4637,28.6801779663,12.344830242,47.2080414005,39.1408545486,6.16190180125,0.99732,-1.35177,21.0227144162,34.2866,0.0789509425507,7.73448656215,1.32297475602,0.0135264,28.8293115782
