AverageAbsY,AverageAbsQ,MinReturn,QFunRegParamNorm,StdReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MaxReturn,AverageAction,AverageDiscountedReturn,AverageQ,AveragePolicySurr,StdEsReturn,MinEsReturn,AverageY,AverageAbsQYDiff,Epoch
156.261743695,156.603,1000.0,352.943,0.0,1000.0,74.4476,165.823,133.0,4657,14.5079365079,1000.0,0.190511,99.9956828753,156.2,-165.36,20.0157660206,3.0,156.186484424,2.63080417743,4657
156.324618671,156.611,171.0,352.969,297.377352771,818.307692308,77.7861,165.842,105.0,4658,18.8070175439,1000.0,0.628962,97.8185348668,156.255,-165.498,19.1882992458,3.0,156.259802236,2.57637954323,4658
155.951434276,156.268,1000.0,353.022,0.0,1000.0,80.3773,165.86,134.0,4659,19.5384615385,1000.0,0.359747,99.9956828753,155.887,-165.116,22.0946056229,4.0,155.880205229,2.6826420671,4659
155.737073827,156.062,1000.0,353.069,0.0,1000.0,80.5323,165.841,52.0,4660,15.564516129,1000.0,0.388346,99.9956828753,155.676,-165.163,12.2179415506,3.0,155.665345108,2.66905704604,4660
155.802239997,156.138,1000.0,353.056,0.0,1000.0,81.877,165.832,52.0,4661,14.7571428571,1000.0,0.724918,99.9956828753,155.714,-165.167,11.1129727465,4.0,155.718521541,2.77828350082,4661
155.353103376,155.7,1000.0,353.077,0.0,1000.0,99.2415,165.84,51.0,4662,12.5875,1000.0,0.642368,99.9956828753,155.29,-164.811,11.0879368572,3.0,155.288802238,2.87922738231,4662
156.260345289,156.565,65.0,353.11,370.685031112,498.523809524,75.4687,165.814,56.0,4663,16.393442623,1000.0,0.726216,88.0502556551,156.206,-165.701,12.9643631197,3.0,156.199588403,2.56995177973,4663
156.349292744,156.618,1000.0,353.113,0.0,1000.0,88.1941,165.821,62.0,4664,14.90625,1000.0,0.378173,99.9956828753,156.283,-165.719,12.9563193438,3.0,156.294552822,2.66046773944,4664
155.006466189,155.342,1000.0,353.195,0.0,1000.0,84.7473,165.818,137.0,4665,19.537037037,1000.0,0.524248,99.9956828753,154.927,-164.336,22.3927178664,3.0,154.923361337,2.80799843424,4665
156.152369947,156.434,48.0,353.221,91.9083272193,143.728571429,76.1725,165.831,75.0,4666,13.08,511.0,0.740826,68.9533330518,156.086,-165.138,12.5185302652,3.0,156.090742543,2.6904010204,4666
155.472126757,155.746,1000.0,353.256,0.0,1000.0,74.5728,165.818,42.0,4667,11.1111111111,1000.0,0.493101,99.9956828753,155.409,-164.248,9.26096280625,3.0,155.393094657,2.6147561052,4667
154.971441774,155.279,1000.0,353.278,0.0,1000.0,88.6748,165.842,45.0,4668,13.7887323944,1000.0,0.386403,99.9956828753,154.905,-164.35,11.0656370691,3.0,154.908810318,2.80421128044,4668
155.128384077,155.484,1000.0,353.276,0.0,1000.0,94.1102,165.846,44.0,4669,12.0352941176,1000.0,0.655302,99.9956828753,155.055,-164.532,10.884902722,3.0,155.049419454,2.79098692326,4669
154.708104617,154.96,1000.0,353.277,0.0,1000.0,67.7399,165.836,61.0,4670,11.5977011494,1000.0,0.654437,99.9956828753,154.641,-164.04,10.9968227074,3.0,154.645977708,2.42881337975,4670
155.662812002,155.969,1000.0,353.307,0.0,1000.0,71.2974,165.847,43.0,4671,10.6595744681,1000.0,0.566188,99.9956828753,155.612,-164.743,8.77927103004,3.0,155.615976523,2.5080235158,4671
155.254158459,155.585,1000.0,353.349,0.0,1000.0,73.5796,165.868,118.0,4672,14.447761194,1000.0,0.593488,99.9956828753,155.199,-164.275,16.8631750893,3.0,155.196483529,2.5597940531,4672
154.783600888,155.107,1000.0,353.355,0.0,1000.0,83.5419,165.881,100.0,4673,19.8269230769,1000.0,0.548805,99.9956828753,154.731,-163.93,16.2098274487,3.0,154.730011294,2.74469426234,4673
154.402684826,154.743,964.0,353.351,10.3492723424,996.727272727,82.6966,165.885,92.0,4674,25.7948717949,1000.0,0.688777,99.995511788,154.339,-163.786,21.6714150464,3.0,154.33571685,2.70116658953,4674
154.384654621,154.701,1000.0,353.406,0.0,1000.0,74.6546,165.895,149.0,4675,18.5185185185,1000.0,0.594686,99.9956828753,154.322,-163.551,22.1047512412,3.0,154.325467042,2.59317164509,4675
154.247631987,154.577,1000.0,353.463,0.0,1000.0,66.2356,165.869,65.0,4676,17.625,1000.0,0.655132,99.9956828753,154.2,-163.559,12.9650112941,3.0,154.198572775,2.57616632907,4676
154.992697557,155.256,1000.0,353.493,0.0,1000.0,67.018,165.858,99.0,4677,14.9701492537,1000.0,0.558692,99.9956828753,154.938,-163.966,14.5560882777,3.0,154.93500042,2.53948364171,4677
154.47249138,154.797,1000.0,353.531,0.0,1000.0,76.8109,165.848,79.0,4678,14.7205882353,1000.0,0.673838,99.9956828753,154.433,-163.523,14.1284502171,3.0,154.425044586,2.62052201442,4678
154.386804431,154.679,1000.0,353.552,0.0,1000.0,76.5885,165.863,71.0,4679,14.3623188406,1000.0,0.659922,99.9956828753,154.337,-163.269,14.6722364403,3.0,154.3427893,2.57986055962,4679
154.331417396,154.643,1000.0,353.612,0.0,1000.0,78.8936,165.845,92.0,4680,14.5,1000.0,0.686687,99.9956828753,154.298,-163.408,15.9505933611,3.0,154.291664171,2.68914986598,4680
153.626545611,153.909,1000.0,353.6,0.0,1000.0,76.1611,165.863,91.0,4681,17.3275862069,1000.0,0.530123,99.9956828753,153.579,-162.566,17.2020326897,3.0,153.579268462,2.5800378325,4681
154.08149511,154.437,275.0,353.624,208.422845784,934.090909091,79.8484,165.849,86.0,4682,17.7857142857,1000.0,0.696521,99.4229022027,154.044,-162.917,19.1159192127,2.0,154.045913452,2.63029116832,4682
153.269378583,153.612,1000.0,353.642,0.0,1000.0,86.6062,165.869,92.0,4683,17.5614035088,1000.0,0.642249,99.9956828753,153.247,-162.386,16.9177759144,3.0,153.234561846,2.65913371904,4683
153.20223077,153.468,1000.0,353.731,0.0,1000.0,76.5324,165.866,78.0,4684,21.1276595745,1000.0,0.636043,99.9956828753,153.159,-162.275,15.8967640508,3.0,153.157828435,2.52487900583,4684
153.527884267,153.852,1000.0,353.708,0.0,1000.0,67.3035,165.871,73.0,4685,19.98,1000.0,0.2685,99.9956828753,153.48,-163.062,15.7422870003,3.0,153.484568905,2.4961812459,4685
153.380971934,153.749,1000.0,353.7,0.0,1000.0,80.1234,165.88,133.0,4686,25.8947368421,1000.0,0.38829,99.9956828753,153.357,-162.55,25.0250290222,3.0,153.345949548,2.68310228553,4686
153.964429495,154.268,1000.0,353.768,0.0,1000.0,81.0802,165.884,91.0,4687,26.1315789474,1000.0,0.374019,99.9956828753,153.924,-163.095,17.7736810935,4.0,153.923262273,2.71089568964,4687
153.758903724,154.063,1000.0,353.78,0.0,1000.0,80.2527,165.86,117.0,4688,35.7857142857,1000.0,0.582573,99.9956828753,153.71,-162.343,28.5674104317,6.0,153.718248963,2.62774781948,4688
152.640256329,152.921,1000.0,353.782,0.0,1000.0,78.4548,165.887,131.0,4689,21.6170212766,1000.0,0.297159,99.9956828753,152.585,-161.648,21.9356439667,3.0,152.587018932,2.55054839795,4689
153.072465205,153.353,1000.0,353.78,0.0,1000.0,63.1648,165.842,90.0,4690,23.3571428571,1000.0,0.336448,99.9956828753,153.035,-162.158,20.9952618561,4.0,153.0286337,2.40770951557,4690
153.033409805,153.402,1000.0,353.806,0.0,1000.0,84.8039,165.861,209.0,4691,28.6666666667,1000.0,0.538812,99.9956828753,152.993,-162.144,36.1355472876,4.0,152.992457445,2.81952389672,4691
152.726829518,153.032,1000.0,353.827,0.0,1000.0,74.4362,165.848,136.0,4692,27.1944444444,1000.0,0.679974,99.9956828753,152.693,-161.507,30.107049234,4.0,152.697438002,2.57056254963,4692
153.468068761,153.764,1000.0,353.837,0.0,1000.0,62.6937,165.85,71.0,4693,19.8039215686,1000.0,0.605231,99.9956828753,153.435,-161.884,16.7566429412,4.0,153.433914373,2.37214985261,4693
152.51654671,152.794,1000.0,353.864,0.0,1000.0,75.5638,165.859,66.0,4694,20.9375,1000.0,0.367337,99.9956828753,152.484,-161.716,14.9811078946,3.0,152.485402703,2.51240713821,4694
153.194413183,153.496,1000.0,353.864,0.0,1000.0,75.0275,165.85,141.0,4695,24.8,1000.0,0.433592,99.9956828753,153.18,-161.882,25.6517055963,3.0,153.173958466,2.49029344318,4695
152.678972073,152.955,1000.0,353.898,0.0,1000.0,75.6164,165.844,48.0,4696,15.6461538462,1000.0,0.550698,99.9956828753,152.65,-161.281,12.7296513569,3.0,152.656187911,2.51559746043,4696
152.645269086,153.002,1000.0,353.963,0.0,1000.0,74.4532,165.852,111.0,4697,18.2452830189,1000.0,0.227414,99.9956828753,152.642,-161.333,19.3233709903,2.0,152.627898006,2.54267766192,4697
152.08406154,152.457,1000.0,353.974,0.0,1000.0,73.8384,165.833,74.0,4698,18.4444444444,1000.0,0.254701,99.9956828753,152.06,-160.817,15.6224751046,3.0,152.059789236,2.61728214679,4698
151.766535339,152.021,1000.0,353.984,0.0,1000.0,76.5463,165.811,78.0,4699,15.0289855072,1000.0,0.585103,99.9956828753,151.722,-160.775,14.7136641753,3.0,151.734874468,2.53781112974,4699
151.906970705,152.209,1000.0,354.024,0.0,1000.0,73.1817,165.799,70.0,4700,14.9696969697,1000.0,0.394012,99.9956828753,151.889,-160.835,14.2584049609,2.0,151.875304556,2.47399193411,4700
152.163615059,152.539,1000.0,354.038,0.0,1000.0,88.9941,165.791,86.0,4701,19.5490196078,1000.0,0.479604,99.9956828753,152.114,-160.99,19.9463139506,3.0,152.127806035,2.77449120805,4701
152.255607553,152.512,1000.0,354.081,0.0,1000.0,74.7073,165.807,61.0,4702,18.9622641509,1000.0,0.499174,99.9956828753,152.213,-160.843,14.3434453693,3.0,152.221305861,2.39519177712,4702
151.510005293,151.836,50.0,354.075,342.692795432,730.071428571,74.3633,165.801,84.0,4703,16.4098360656,1000.0,0.654137,91.2673697063,151.483,-160.369,15.8800597195,3.0,151.477357626,2.64095045341,4703
151.436886343,151.786,1000.0,354.125,0.0,1000.0,71.8567,165.778,171.0,4704,18.1923076923,1000.0,0.581564,99.9956828753,151.425,-160.635,27.5073685663,3.0,151.407700024,2.54066920764,4704
151.667703998,151.947,73.0,354.08,340.903300072,508.2,66.8232,165.773,65.0,4705,17.2786885246,1000.0,0.534063,90.3888390443,151.622,-160.493,15.4411958548,3.0,151.630345336,2.49333999723,4705
151.386496521,151.657,1000.0,354.083,0.0,1000.0,68.0153,165.78,101.0,4706,27.2432432432,1000.0,0.619173,99.9956828753,151.363,-160.334,24.4312664156,3.0,151.359737936,2.46883122782,4706
151.221937173,151.594,1000.0,354.073,0.0,1000.0,76.1603,165.776,115.0,4707,22.6818181818,1000.0,0.581188,99.9956828753,151.207,-160.096,22.1777660233,3.0,151.199999,2.58751800133,4707
151.139012152,151.41,1000.0,354.107,0.0,1000.0,71.4108,165.771,93.0,4708,21.3191489362,1000.0,0.608068,99.9956828753,151.123,-160.216,19.137916451,3.0,151.122222651,2.44210559599,4708
151.400142344,151.677,1000.0,354.135,0.0,1000.0,70.1126,165.798,144.0,4709,41.625,1000.0,0.760799,99.9956828753,151.377,-160.116,35.5361465037,3.0,151.383355221,2.37314144437,4709
150.844440476,151.185,1000.0,354.147,0.0,1000.0,78.6727,165.864,100.0,4710,23.2142857143,1000.0,0.624247,99.9956828753,150.823,-159.714,18.6784007094,4.0,150.819122126,2.63859073414,4710
150.954097713,151.261,1000.0,354.181,0.0,1000.0,83.6538,165.861,63.0,4711,25.575,1000.0,0.655299,99.9956828753,150.924,-160.395,16.8639964125,3.0,150.922944936,2.72059806817,4711
150.708485351,150.983,1000.0,354.185,0.0,1000.0,66.0253,165.893,79.0,4712,21.5,1000.0,0.639147,99.9956828753,150.69,-160.103,15.9629326062,3.0,150.687580341,2.32308291193,4712
151.058120572,151.367,1000.0,354.212,0.0,1000.0,65.0736,165.894,76.0,4713,19.1320754717,1000.0,0.634089,99.9956828753,151.041,-159.712,15.4834515871,3.0,151.035865739,2.48238591871,4713
151.148297051,151.381,1000.0,354.234,0.0,1000.0,69.9526,165.895,79.0,4714,19.8571428571,1000.0,0.652362,99.9956828753,151.107,-159.697,18.3380946198,3.0,151.122683559,2.40089476702,4714
150.468429797,150.821,1000.0,354.257,0.0,1000.0,82.6732,165.891,162.0,4715,29.0857142857,1000.0,0.646017,99.9956828753,150.444,-159.251,29.6545553509,4.0,150.434730708,2.64455497129,4715
150.498759846,150.78,1000.0,354.303,0.0,1000.0,66.8115,165.889,89.0,4716,29.5294117647,1000.0,0.61645,99.9956828753,150.47,-159.392,21.1385281002,4.0,150.473399155,2.37249040192,4716
150.917316167,151.223,1000.0,354.352,0.0,1000.0,79.5583,165.889,182.0,4717,34.9642857143,1000.0,0.637253,99.9956828753,150.89,-159.443,35.9587880604,3.0,150.890489938,2.5742533497,4717
150.226764366,150.53,1000.0,354.365,0.0,1000.0,74.3819,165.89,87.0,4718,25.6666666667,1000.0,0.647254,99.9956828753,150.198,-158.775,21.5220022581,3.0,150.198180345,2.52857732416,4718
149.987184729,150.287,1000.0,354.374,0.0,1000.0,74.9352,165.88,81.0,4719,21.5957446809,1000.0,0.599073,99.9956828753,149.955,-158.612,19.5172150682,3.0,149.951261982,2.5535208299,4719
150.165221534,150.438,1000.0,354.384,0.0,1000.0,64.6342,165.911,79.0,4720,22.4651162791,1000.0,0.728309,99.9956828753,150.117,-158.876,19.8228771258,3.0,150.12629202,2.34914031736,4720
149.359862409,149.717,1000.0,354.389,0.0,1000.0,80.0844,165.919,66.0,4721,22.3695652174,1000.0,0.654927,99.9956828753,149.337,-158.251,17.3410278714,3.0,149.328747973,2.7388131709,4721
149.807975023,150.125,1000.0,354.434,0.0,1000.0,79.4532,165.92,111.0,4722,26.5526315789,1000.0,0.596471,99.9956828753,149.777,-158.5,27.3088547125,3.0,149.785858379,2.64714272472,4722
149.720397572,149.98,1000.0,354.483,0.0,1000.0,65.6811,165.932,101.0,4723,17.2068965517,1000.0,0.602161,99.9956828753,149.698,-158.197,19.3308388785,4.0,149.690544453,2.35914457924,4723
150.233585959,150.529,1000.0,354.504,0.0,1000.0,68.1901,165.955,64.0,4724,18.1818181818,1000.0,0.705509,99.9956828753,150.209,-158.83,15.9374811619,3.0,150.212499007,2.44490211356,4724
149.726610175,150.01,1000.0,354.507,0.0,1000.0,70.7941,165.982,91.0,4725,19.2941176471,1000.0,0.680551,99.9956828753,149.704,-158.373,17.6093715219,3.0,149.697094785,2.37074866692,4725
149.691799561,149.965,114.0,354.531,303.503731948,754.357142857,54.452,166.01,98.0,4726,24.9024390244,1000.0,0.702729,96.3140344499,149.654,-158.318,21.543834926,3.0,149.658585802,2.19607416609,4726
149.241763553,149.564,1000.0,354.571,0.0,1000.0,71.6636,166.028,70.0,4727,20.5416666667,1000.0,0.613108,99.9956828753,149.229,-157.941,17.9582366587,3.0,149.220611898,2.40226530992,4727
149.282323725,149.547,1000.0,354.573,0.0,1000.0,61.811,166.035,82.0,4728,20.0,1000.0,0.577028,99.9956828753,149.246,-157.505,15.9642457654,3.0,149.251223052,2.28080821066,4728
149.886682519,150.187,1000.0,354.564,0.0,1000.0,75.8711,166.05,48.0,4729,20.12,1000.0,0.570246,99.9956828753,149.876,-158.075,13.6332534635,3.0,149.864705986,2.48166891718,4729
149.099781808,149.357,1000.0,354.59,0.0,1000.0,64.0384,166.069,86.0,4730,27.4864864865,1000.0,0.645397,99.9956828753,149.053,-157.947,22.7460975229,4.0,149.066906024,2.29174114764,4730
148.971856999,149.254,1000.0,354.623,0.0,1000.0,70.9627,166.071,166.0,4731,28.6875,1000.0,0.720401,99.9956828753,148.945,-157.524,31.5460353095,3.0,148.937746439,2.51342829583,4731
149.242717051,149.551,1000.0,354.676,0.0,1000.0,72.4481,166.063,99.0,4732,34.6129032258,1000.0,0.742278,99.9956828753,149.193,-157.751,26.3189829926,3.0,149.202197677,2.45001477616,4732
148.704715816,148.976,1000.0,354.706,0.0,1000.0,70.1952,166.074,87.0,4733,28.0277777778,1000.0,0.687548,99.9956828753,148.678,-157.151,18.2946350835,4.0,148.669099987,2.46193235609,4733
148.78647333,149.09,1000.0,354.726,0.0,1000.0,81.2066,166.061,81.0,4734,26.0789473684,1000.0,0.726059,99.9956828753,148.753,-157.35,20.5097942956,4.0,148.750873435,2.64079505287,4734
148.383628474,148.64,1000.0,354.749,0.0,1000.0,82.9063,166.072,96.0,4735,26.9189189189,1000.0,0.672209,99.9956828753,148.35,-156.989,20.4680084963,6.0,148.356043695,2.61761785446,4735
148.495688418,148.799,1000.0,354.777,0.0,1000.0,70.8779,166.095,64.0,4736,26.3333333333,1000.0,0.627969,99.9956828753,148.486,-157.105,19.2038101633,4.0,148.474105678,2.4679342447,4736
148.56936527,148.864,1000.0,354.793,0.0,1000.0,61.3698,166.095,114.0,4737,25.9736842105,1000.0,0.667465,99.9956828753,148.549,-157.224,22.8927555102,3.0,148.543345108,2.35358130539,4737
148.009478973,148.252,1000.0,354.819,0.0,1000.0,71.4818,166.108,98.0,4738,37.8076923077,1000.0,0.654635,99.9956828753,147.961,-156.76,26.8471732229,4.0,147.983997569,2.46209458528,4738
148.03756492,148.324,1000.0,354.808,0.0,1000.0,62.6654,166.141,96.0,4739,35.5185185185,1000.0,0.578372,99.9956828753,148.011,-156.517,24.3041992567,3.0,148.001452644,2.35922582534,4739
148.32819532,148.64,1000.0,354.804,0.0,1000.0,70.4603,166.161,115.0,4740,31.7,1000.0,0.603445,99.9956828753,148.308,-156.895,28.4173069332,3.0,148.302958496,2.42924522779,4740
147.617824452,147.947,1000.0,354.834,0.0,1000.0,72.1277,166.16,123.0,4741,27.325,1000.0,0.606266,99.9956828753,147.596,-156.085,20.1833935452,3.0,147.593567645,2.5271486101,4741
147.206333517,147.447,1000.0,354.847,0.0,1000.0,61.967,166.177,134.0,4742,21.3125,1000.0,0.517581,99.9956828753,147.178,-156.075,21.9793048969,3.0,147.176465148,2.24191648296,4742
147.384017765,147.668,1000.0,354.866,0.0,1000.0,69.3886,166.173,120.0,4743,28.6285714286,1000.0,0.55271,99.9956828753,147.35,-155.559,23.0887551038,4.0,147.346791358,2.51750446499,4743
147.506883836,147.765,1000.0,354.874,0.0,1000.0,74.9556,166.164,102.0,4744,34.4642857143,1000.0,0.600238,99.9956828753,147.475,-155.936,27.3240895063,5.0,147.476302879,2.49965778152,4744
147.679148793,148.016,1000.0,354.892,0.0,1000.0,70.6837,166.141,73.0,4745,24.023255814,1000.0,0.573794,99.9956828753,147.64,-155.849,16.5662705408,4.0,147.638235148,2.52495049875,4745
147.19707876,147.561,1000.0,354.906,0.0,1000.0,67.7199,166.132,86.0,4746,29.8181818182,1000.0,0.605076,99.9956828753,147.148,-155.684,20.3133849669,5.0,147.150379781,2.48062702699,4746
147.212044912,147.472,1000.0,354.926,0.0,1000.0,71.7207,166.127,92.0,4747,22.6904761905,1000.0,0.649863,99.9956828753,147.17,-155.468,19.238463575,4.0,147.168308356,2.41261291188,4747
146.63558384,146.883,1000.0,354.911,0.0,1000.0,60.5148,166.123,118.0,4748,31.2058823529,1000.0,0.687722,99.9956828753,146.591,-155.086,25.0573218274,3.0,146.583096711,2.40242723387,4748
146.956840524,147.263,1000.0,354.932,0.0,1000.0,64.3973,166.114,183.0,4749,32.3225806452,1000.0,0.752749,99.9956828753,146.903,-155.371,37.378091821,3.0,146.900918741,2.39953874327,4749
147.268897784,147.566,1000.0,354.955,0.0,1000.0,71.6135,166.132,126.0,4750,27.3333333333,1000.0,0.714082,99.9956828753,147.23,-155.825,29.0879891211,3.0,147.232830274,2.5236493447,4750
147.103188349,147.401,1000.0,354.973,0.0,1000.0,75.7787,166.163,101.0,4751,29.3939393939,1000.0,0.678093,99.9956828753,147.061,-155.472,25.8303783967,3.0,147.068381993,2.53029811146,4751
147.053833999,147.335,1000.0,354.972,0.0,1000.0,73.2689,166.168,118.0,4752,28.75,1000.0,0.740737,99.9956828753,147.021,-155.259,27.4300879004,3.0,147.014371126,2.44575093837,4752
146.49695897,146.779,1000.0,354.993,0.0,1000.0,79.0561,166.186,137.0,4753,29.7352941176,1000.0,0.709958,99.9956828753,146.465,-154.975,30.3705631701,3.0,146.463997859,2.55288380984,4753
146.799627697,147.043,1000.0,355.015,0.0,1000.0,61.6062,166.182,96.0,4754,28.0571428571,1000.0,0.677796,99.9956828753,146.761,-154.898,22.2427424531,3.0,146.76817839,2.35060409368,4754
146.328112902,146.629,1000.0,355.004,0.0,1000.0,63.937,166.198,105.0,4755,28.7714285714,1000.0,0.734581,99.9956828753,146.3,-154.811,18.5057299455,5.0,146.302488392,2.43373328539,4755
146.767254807,147.085,1000.0,355.017,0.0,1000.0,75.8072,166.204,122.0,4756,33.2666666667,1000.0,0.754272,99.9956828753,146.741,-155.235,26.8997315146,3.0,146.741881824,2.56954460533,4756
146.727094,147.016,1000.0,355.042,0.0,1000.0,73.6715,166.213,75.0,4757,23.7142857143,1000.0,0.774646,99.9956828753,146.699,-154.793,19.7716556552,4.0,146.697659162,2.5912226947,4757
146.392825709,146.639,149.0,355.044,366.158170134,597.166666667,71.1902,166.219,72.0,4758,28.6,1000.0,0.72622,95.1397184296,146.369,-154.363,18.6978990416,3.0,146.375620734,2.4918865798,4758
146.05484914,146.346,1000.0,355.033,0.0,1000.0,58.1862,166.236,88.0,4759,27.0540540541,1000.0,0.725063,99.9956828753,146.038,-154.429,20.121181452,3.0,146.039079832,2.37869063328,4759
146.225631425,146.533,301.0,355.066,200.948371314,936.454545455,73.955,166.256,141.0,4760,28.9428571429,1000.0,0.690256,99.5547072945,146.209,-154.303,27.8156614232,3.0,146.205815141,2.64704393992,4760
146.014951973,146.274,1000.0,355.096,0.0,1000.0,66.5491,166.25,85.0,4761,23.4285714286,1000.0,0.725387,99.9956828753,145.99,-153.989,19.6094521149,4.0,145.991459337,2.47049487074,4761
145.895532159,146.234,1000.0,355.113,0.0,1000.0,74.8421,166.276,105.0,4762,28.8235294118,1000.0,0.7358,99.9956828753,145.885,-153.983,24.5050662088,4.0,145.8730746,2.53904307647,4762
145.696743582,146.032,1000.0,355.123,0.0,1000.0,75.8168,166.274,84.0,4763,25.95,1000.0,0.734055,99.9956828753,145.671,-154.193,20.0124336351,3.0,145.677260062,2.63301573165,4763
145.760108808,145.991,1000.0,355.155,0.0,1000.0,61.9098,166.301,82.0,4764,23.6666666667,1000.0,0.734657,99.9956828753,145.734,-153.858,19.0920909412,3.0,145.731785467,2.37691838139,4764
145.745948537,146.064,1000.0,355.138,0.0,1000.0,64.0696,166.301,66.0,4765,24.1219512195,1000.0,0.698422,99.9956828753,145.73,-154.047,17.0782919149,3.0,145.724638241,2.46137841528,4765
146.007452463,146.317,1000.0,355.15,0.0,1000.0,60.5157,166.298,99.0,4766,19.6153846154,1000.0,0.751436,99.9956828753,145.994,-154.169,22.0167365064,3.0,145.993066485,2.41961818665,4766
146.25852977,146.586,1000.0,355.126,0.0,1000.0,71.1838,166.316,69.0,4767,19.2,1000.0,0.16231,99.9956828753,146.232,-153.978,17.0434738243,3.0,146.235766297,2.59922702785,4767
146.196827219,146.508,1000.0,355.134,0.0,1000.0,73.7904,166.34,108.0,4768,31.5625,1000.0,0.770285,99.9956828753,146.16,-154.353,25.1532024552,4.0,146.171029416,2.57254971747,4768
145.647869953,145.973,1000.0,355.127,0.0,1000.0,64.1673,166.361,59.0,4769,23.6428571429,1000.0,0.70101,99.9956828753,145.615,-153.685,14.3756100137,3.0,145.624655221,2.51674281911,4769
146.16420271,146.486,1000.0,355.111,0.0,1000.0,72.3783,166.361,146.0,4770,27.2631578947,1000.0,0.853178,99.9956828753,146.163,-154.155,27.2210098913,3.0,146.143054893,2.64547241472,4770
145.617870145,145.924,1000.0,355.124,0.0,1000.0,72.6338,166.354,83.0,4771,24.3658536585,1000.0,0.817056,99.9956828753,145.595,-153.796,21.963113309,3.0,145.600692153,2.49904837133,4771
145.826211719,146.127,1000.0,355.159,0.0,1000.0,77.798,166.363,176.0,4772,26.5945945946,1000.0,0.804913,99.9956828753,145.816,-153.795,30.988628655,3.0,145.808420801,2.62703255646,4772
146.065439189,146.361,471.0,355.133,172.496688194,918.272727273,67.1122,166.398,123.0,4773,25.8717948718,1000.0,0.871217,99.9035872853,146.04,-153.947,26.5360707458,3.0,146.04501278,2.48861757755,4773
145.902239831,146.266,112.0,355.182,322.858105677,592.235294118,73.664,166.388,121.0,4774,29.4705882353,1000.0,0.854331,93.6145734182,145.88,-153.652,27.2852419646,4.0,145.877700485,2.59722612967,4774
145.134955974,145.393,1000.0,355.171,0.0,1000.0,76.309,166.392,94.0,4775,29.4705882353,1000.0,0.824474,99.9956828753,145.116,-153.345,24.8788065892,3.0,145.104282751,2.56078749768,4775
145.295148866,145.556,97.0,355.189,89.4484641382,193.826923077,72.782,166.427,76.0,4776,25.7948717949,424.0,0.834897,80.8637868965,145.268,-153.27,19.0897737252,4.0,145.272368537,2.50480857486,4776
145.323164779,145.599,92.0,355.232,52.0173944506,127.253164557,71.0705,166.414,90.0,4777,23.6904761905,391.0,0.835242,69.6702914382,145.296,-153.444,23.3783457959,3.0,145.295355793,2.51360999532,4777
145.534022238,145.824,97.0,355.262,129.35988562,198.31372549,75.4803,166.415,104.0,4778,29.3529411765,783.0,0.802812,78.8817773138,145.515,-153.566,23.6181415229,3.0,145.502058314,2.53849992308,4778
145.422951005,145.719,93.0,355.3,30.7070452789,118.682352941,69.0458,166.412,105.0,4779,24.3902439024,222.0,0.837439,68.4981865414,145.389,-153.104,23.3665155973,3.0,145.394780325,2.50237813962,4779
145.099959928,145.437,175.0,355.283,306.986704492,751.142857143,75.3387,166.396,133.0,4780,24.75,1000.0,0.827391,97.9398856353,145.076,-153.128,24.1544509356,4.0,145.071155061,2.59092397905,4780
144.708757157,145.055,1000.0,355.346,0.0,1000.0,69.4164,166.4,100.0,4781,21.6595744681,1000.0,0.785786,99.9956828753,144.677,-152.914,19.6818056123,4.0,144.675324267,2.51984924302,4781
145.49331562,145.736,1000.0,355.338,0.0,1000.0,62.187,166.391,110.0,4782,23.4047619048,1000.0,0.831041,99.9956828753,145.472,-153.313,25.5268854756,2.0,145.469644822,2.32148596493,4782
144.827351003,145.119,169.0,355.359,238.475010386,910.818181818,79.1364,166.416,104.0,4783,30.21875,1000.0,0.819166,98.3314544907,144.801,-152.701,25.1678544663,6.0,144.799698474,2.54300228003,4783
145.138083605,145.386,218.0,355.326,250.424987883,781.692307692,59.563,166.423,77.0,4784,24.8571428571,1000.0,0.825322,98.9709795518,145.102,-152.863,20.3546782134,3.0,145.105344684,2.32392188324,4784
144.761757808,145.072,104.0,355.313,67.1096144879,173.75862069,76.5888,166.38,79.0,4785,18.5185185185,421.0,0.820732,79.6245216231,144.738,-152.553,14.2928896344,3.0,144.73351531,2.62561101782,4785
144.947224105,145.226,1000.0,355.34,0.0,1000.0,69.2666,166.321,71.0,4786,17.9811320755,1000.0,0.776246,99.9956828753,144.915,-152.953,16.6183469491,3.0,144.918148102,2.47359110331,4786
144.620329124,144.852,1000.0,355.395,0.0,1000.0,66.4815,166.28,87.0,4787,23.2888888889,1000.0,0.822511,99.9956828753,144.585,-152.596,22.7260225021,3.0,144.582488964,2.52555406295,4787
144.306578076,144.521,1000.0,355.426,0.0,1000.0,61.2497,166.253,84.0,4788,16.4754098361,1000.0,0.79776,99.9956828753,144.264,-152.036,15.2203558234,3.0,144.266086441,2.38624574877,4788
144.306131203,144.623,1000.0,355.451,0.0,1000.0,75.2402,166.252,71.0,4789,20.0816326531,1000.0,0.822442,99.9956828753,144.287,-152.08,15.8575762292,2.0,144.277939877,2.61792301204,4789
