AverageAction,StdEsReturn,Epoch,StdReturn,AverageQLoss,QFunRegParamNorm,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,AverageEsReturn,AverageAbsY,MinEsReturn,MaxReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAbsQ,AverageQ,AverageY,MinReturn
1.0,0.727994493445,1609,0.319818246316,3.20116e+08,836.5,28.2444701485,-1.14135e+06,2640.77740712,27.2924833503,1092823.30913,25.2600887404,-0.520533935835,115.453,-1.40611406687,-0.657235439614,1609,1.09309e+06,1.09282e+06,1092823.27455,-2.01991188003
1.0,0.842918888861,1610,0.307537458247,2.41547e+08,837.228,28.1265522183,-1.14365e+06,2351.12007955,27.0356584348,1095103.39615,24.7174311639,-0.569481773843,115.453,-1.40860197918,-0.658549488891,1610,1.0954e+06,1.0951e+06,1095103.30135,-2.07346306447
1.0,0.519353604059,1611,0.308814446312,2.27562e+08,837.941,27.7305012253,-1.14695e+06,2326.48762318,27.062347732,1098373.50129,25.8007123773,-0.558980197218,115.453,-1.41889570319,-0.668197228022,1611,1.09867e+06,1.09838e+06,1098373.37914,-2.0266178661
1.0,0.709241829743,1612,0.318098927991,2.47051e+08,838.594,28.6078102501,-1.14339e+06,2401.1041393,26.9296985988,1094831.98577,25.8908689194,-0.519722935546,115.453,-1.42456353744,-0.673402995681,1612,1.09508e+06,1.09482e+06,1094831.94368,-2.00162087599
1.0,0.610756310926,1613,0.297956612973,2.74498e+08,839.144,28.7775817579,-1.14086e+06,2471.42299896,27.1347421565,1092280.28011,26.1465774286,-0.508737934638,115.453,-1.43463246117,-0.680786494281,1613,1.09257e+06,1.09229e+06,1092280.18202,-2.00561537785
1.0,0.781757700193,1614,0.300245611526,3.13137e+08,839.703,28.8853741562,-1.13932e+06,2654.31200057,26.8791041547,1090724.30044,25.1474044001,-0.519164693617,115.453,-1.43825587777,-0.684152377963,1614,1.091e+06,1.09072e+06,1090724.26333,-1.99060511071
1.0,0.658809243427,1615,0.312113257839,2.61004e+08,840.291,28.778719586,-1.14688e+06,2455.85909279,27.1818272302,1098265.64473,25.9759500439,-0.572258980457,115.453,-1.41836804422,-0.6679288728,1615,1.09852e+06,1.09826e+06,1098265.60925,-2.0115333545
1.0,0.953316597532,1616,0.317360492134,2.39074e+08,840.966,28.1515294246,-1.14382e+06,2376.77633506,27.0834974649,1095200.51173,24.0028881322,-0.487173921758,115.453,-1.41852419683,-0.668065706004,1616,1.09549e+06,1.0952e+06,1095200.39377,-2.10815766877
1.0,0.670975334707,1617,0.30472032432,2.70268e+08,841.633,28.0641283801,-1.14261e+06,2527.43475891,26.9600289767,1093984.20195,25.0389559591,-0.570586481068,115.453,-1.41432923991,-0.663782276361,1617,1.09426e+06,1.09399e+06,1093984.12833,-2.02731795847
1.0,0.588102790627,1618,0.317381871475,2.31975e+08,842.151,27.8809408529,-1.14759e+06,2346.24657784,27.1432706031,1098942.99672,25.7213863459,-0.454254886363,115.453,-1.40475532167,-0.656404742542,1618,1.09924e+06,1.09894e+06,1098942.96045,-2.03280038321
1.0,0.65065145282,1619,0.313954584968,2.18423e+08,842.945,27.690115629,-1.14718e+06,2307.56087044,26.8607749941,1098533.30383,24.7007849571,-0.522109591441,115.453,-1.40810933997,-0.658681239122,1619,1.09881e+06,1.09853e+06,1098533.26826,-2.02744586064
1.0,0.800320577485,1620,0.311640760612,2.80864e+08,843.494,28.130734003,-1.14611e+06,2590.8740636,27.1457927349,1097451.26342,24.7717579588,-0.541860473926,115.453,-1.41036254823,-0.66000533881,1620,1.0977e+06,1.09745e+06,1097451.18332,-2.01767180491
1.0,0.537212898183,1621,0.29975048494,2.54736e+08,844.122,28.1303544345,-1.14702e+06,2438.54694326,27.2957808996,1098351.70081,25.9324507763,-0.542042225389,115.453,-1.42423419719,-0.672228177658,1621,1.09864e+06,1.09836e+06,1098351.66412,-2.03340945307
1.0,0.861905124739,1622,0.309223462275,3.40494e+08,844.824,28.1913787996,-1.14276e+06,2669.36913783,27.1013324218,1094096.05675,24.226206186,-0.555181567563,115.453,-1.41315726452,-0.662036134119,1622,1.09435e+06,1.09408e+06,1094096.02008,-2.11564219833
1.0,0.670055276289,1623,0.310721695368,2.56024e+08,845.43,27.9007831382,-1.14745e+06,2431.3039127,26.9711540436,1098738.56701,24.9247120765,-0.521623525583,115.453,-1.39863533928,-0.650638972588,1623,1.09903e+06,1.09875e+06,1098738.53287,-1.98968119103
1.0,0.606859348854,1624,0.310464322592,2.7605e+08,846.16,28.0893685371,-1.14827e+06,2576.81204713,27.2132428609,1099566.31741,26.0947630059,-0.53343574189,115.453,-1.40682321269,-0.656719152589,1624,1.09985e+06,1.09955e+06,1099566.28054,-2.0149650248
1.0,0.629753815995,1625,0.308732034144,2.4622e+08,846.749,27.7769293036,-1.14462e+06,2414.32687131,26.9959005242,1095900.86749,25.3594165929,-0.468138893905,115.453,-1.39632210345,-0.648144947859,1625,1.09618e+06,1.0959e+06,1095900.83217,-2.04258303976
1.0,0.542653140321,1626,0.318503394143,2.98391e+08,847.385,27.9368904896,-1.14893e+06,2660.66107043,26.9180912547,1100182.09956,25.7814513501,-0.565585384181,115.453,-1.40253870785,-0.65385117445,1626,1.10045e+06,1.10018e+06,1100181.93093,-2.03531118965
1.0,0.561877823001,1627,0.302308814606,2.73821e+08,848.048,28.0035702929,-1.14503e+06,2629.49210829,27.0156615855,1096291.97641,25.6260329987,-0.59430897836,115.453,-1.42335941331,-0.670502571438,1627,1.09655e+06,1.09628e+06,1096291.88321,-2.01653689252
1.0,0.63629934289,1628,0.306726100546,2.71683e+08,848.688,27.7764489278,-1.14605e+06,2537.9197449,27.0854121438,1097270.86259,25.008384768,-0.492833787253,115.453,-1.4126949238,-0.662600519856,1628,1.09756e+06,1.09728e+06,1097270.82808,-2.02561816141
1.0,0.608369045973,1629,0.310093966091,2.63302e+08,849.296,27.6880468738,-1.14749e+06,2564.06628067,26.6964972091,1098688.57709,25.2633601749,-0.539972545169,115.453,-1.42481522047,-0.673026523105,1629,1.09898e+06,1.09869e+06,1098688.54149,-2.00448746022
1.0,0.719159989622,1630,0.322155047394,3.26573e+08,849.933,28.3226330987,-1.15057e+06,2788.44661533,27.0475355481,1101764.77591,25.2945061153,-0.563920303079,115.453,-1.41570353699,-0.664987467166,1630,1.10205e+06,1.10176e+06,1101764.73301,-2.06490911058
1.0,0.600244736676,1631,0.308638216606,2.55182e+08,850.623,27.8448582969,-1.15167e+06,2493.08644577,27.0013231825,1102844.45949,25.0936748089,-0.555580674095,115.453,-1.41931829397,-0.669347203965,1631,1.1031e+06,1.10283e+06,1102844.37629,-2.0373401783
1.0,0.367850423366,1632,0.316573380493,2.517e+08,851.248,27.7671484051,-1.14733e+06,2487.00203427,27.0441891612,1098464.47387,26.1080495766,-0.518235525763,115.453,-1.42540243073,-0.672632181501,1632,1.09876e+06,1.09846e+06,1098464.30367,-2.0177138164
1.0,0.600499366615,1633,0.317546788801,2.62824e+08,851.921,27.9368309194,-1.151e+06,2554.55719311,26.9331962383,1102111.64753,25.8000597227,-0.565034973513,115.453,-1.42279265133,-0.67266806572,1633,1.10238e+06,1.1021e+06,1102111.61164,-2.02282448946
1.0,0.66335634408,1634,0.302065307364,3.04974e+08,852.483,28.7789602483,-1.14654e+06,2725.9841897,27.2189227827,1097629.62827,26.1508213251,-0.574815288344,115.453,-1.41766252663,-0.667443779012,1634,1.09793e+06,1.09763e+06,1097629.45883,-1.95771052844
1.0,0.579883009704,1635,0.32209971717,3.04128e+08,853.127,27.8650759748,-1.14377e+06,2727.86691611,26.936224909,1094846.12286,25.2335903541,-0.560249638893,115.453,-1.42412493385,-0.673644505845,1635,1.09515e+06,1.09482e+06,1094845.83128,-2.04516500335
1.0,0.576657352476,1636,0.328099055908,3.28348e+08,853.554,27.8338885544,-1.15145e+06,2842.08887715,27.005850283,1102462.07411,25.8166064119,-0.528107563113,115.453,-1.40324512413,-0.654705395144,1636,1.10279e+06,1.10248e+06,1102461.77423,-2.06883729696
1.0,0.637840173565,1637,0.312510934131,2.96189e+08,854.173,27.9848073407,-1.14994e+06,2723.72267131,26.9822782487,1100962.50276,25.0120591305,-0.608347998689,115.453,-1.4334007317,-0.681477294211,1637,1.10125e+06,1.10094e+06,1100962.21879,-2.060948576
1.0,0.703251753268,1638,0.297030728467,2.0781e+08,854.858,28.0561113934,-1.14761e+06,2481.83590056,26.8339898181,1098622.66585,25.2847754331,-0.586991458404,115.453,-1.41499536718,-0.664588195947,1638,1.09893e+06,1.09861e+06,1098622.5403,-2.0533994892
1.0,0.676813098456,1639,0.311109812521,2.93837e+08,855.449,27.965921682,-1.15115e+06,2722.93550917,26.7214751762,1102143.37269,25.5250217831,-0.559513568527,115.453,-1.42825850515,-0.676779862496,1639,1.10247e+06,1.10214e+06,1102142.82154,-2.05716277197
1.0,0.512249662086,1640,0.327398148478,2.36692e+08,856.026,27.7183935571,-1.15358e+06,2516.95745537,26.8930585385,1104558.23436,26.0258466608,-0.50130945065,115.453,-1.42616312772,-0.674091181099,1640,1.10488e+06,1.10455e+06,1104558.04595,-1.99621787935
1.0,0.492677227078,1641,0.308499147032,2.89421e+08,856.667,27.8750780868,-1.15264e+06,2677.33183648,27.188573389,1103586.52901,26.0750575657,-0.540158683333,115.453,-1.39633751514,-0.648075574263,1641,1.10394e+06,1.10359e+06,1103586.15076,-2.04197504025
1.0,0.799982710462,1642,0.310694660306,2.92915e+08,857.423,28.0362541378,-1.15337e+06,2766.01920665,26.9539314474,1104334.06997,24.178634139,-0.605392552117,115.453,-1.39639133657,-0.648958268667,1642,1.10466e+06,1.10432e+06,1104333.62655,-2.01675421667
1.0,0.669465065556,1643,0.322920269109,3.23669e+08,858.136,28.2123515228,-1.15134e+06,2835.6291102,27.1713532757,1102294.53233,25.2108160548,-0.566940673583,115.453,-1.41039050848,-0.661342707028,1643,1.10267e+06,1.10229e+06,1102294.22599,-2.06324356973
1.0,0.782617621053,1644,0.310643180724,2.62626e+08,858.959,28.3897691539,-1.14834e+06,2668.59174863,26.991002179,1099279.02824,25.6571559753,-0.53269355522,115.453,-1.41136095185,-0.661987601949,1644,1.09963e+06,1.09927e+06,1099278.21514,-2.04337124867
1.0,0.530402816445,1645,0.322507186496,2.72232e+08,859.693,28.3659415726,-1.15641e+06,2655.02708531,27.3262980872,1107343.88192,26.0279893432,-0.562845808317,115.453,-1.4065490798,-0.659152887352,1645,1.10772e+06,1.10734e+06,1107343.21476,-2.00403885575
1.0,0.754164548445,1646,0.30708433298,2.74167e+08,860.354,28.7835039928,-1.15584e+06,2761.8236924,27.1713086218,1106757.47404,25.4381301774,-0.525469316137,115.453,-1.39914548122,-0.651237302576,1646,1.10718e+06,1.10675e+06,1106756.75533,-2.00608558862
1.0,0.906762954978,1647,0.3132035036,2.35889e+08,861.094,28.1716776833,-1.15036e+06,2546.89797295,26.9985738749,1101291.1141,23.8542595065,-0.636820131305,115.453,-1.40301277498,-0.655486412782,1647,1.10171e+06,1.10129e+06,1101290.16357,-2.03186987661
1.0,0.747926707556,1648,0.32420600985,3.4879e+08,861.931,27.9620346837,-1.15359e+06,2948.11142866,26.9561035652,1104503.60778,24.7558815561,-0.52553398356,115.453,-1.41316285822,-0.664021223531,1648,1.10493e+06,1.1045e+06,1104502.40656,-2.02263082126
1.0,0.789926731251,1649,0.325056961399,2.6176e+08,862.652,27.6766860384,-1.15554e+06,2701.32491501,26.8307133967,1106434.52693,24.0900276358,-0.558672854912,115.453,-1.41465663124,-0.664632986104,1649,1.10684e+06,1.10643e+06,1106433.7125,-2.00192245639
1.0,0.732910515444,1650,0.311284010778,2.83899e+08,863.344,28.0266620195,-1.1551e+06,2833.18754802,27.0477050859,1105963.25615,25.1237807635,-0.478879260678,115.453,-1.38399402244,-0.637692110765,1650,1.10642e+06,1.10596e+06,1105961.1704,-1.99921223775
1.0,0.697371563716,1651,0.308811608474,3.18994e+08,864.086,28.2881500202,-1.15617e+06,2849.16594437,27.0468847798,1107014.13926,25.0782511674,-0.534854939368,115.453,-1.43131807267,-0.678984062919,1651,1.10749e+06,1.10701e+06,1107013.666,-2.01462141713
1.0,0.578044764925,1652,0.313758271407,3.01997e+08,864.698,28.0223262983,-1.15931e+06,2950.997063,27.0801596353,1110133.89262,25.2936933628,-0.532171842272,115.453,-1.39116824286,-0.644061982772,1652,1.11063e+06,1.11013e+06,1110133.31003,-1.99927512494
1.0,0.67112906666,1653,0.297851768675,2.57756e+08,865.473,27.8555502587,-1.15342e+06,2695.78378312,26.8943054063,1104229.65427,25.6099879406,-0.48594281846,115.453,-1.41728623514,-0.666488956191,1653,1.10471e+06,1.10422e+06,1104228.30329,-1.98934881087
1.0,0.508495628625,1654,0.299635919974,2.95249e+08,866.192,27.6373624798,-1.15587e+06,2823.10915167,26.8865937929,1106639.85286,26.116873783,-0.508016968217,115.453,-1.40520308736,-0.655085188571,1654,1.10711e+06,1.10664e+06,1106637.67837,-2.0103872796
1.0,0.437007337346,1655,0.322492720291,3.51975e+08,867.001,27.5310513308,-1.15623e+06,3041.14205698,27.0055301545,1106995.58994,25.8105079503,-0.505182293521,115.453,-1.42205325104,-0.671313073721,1655,1.1075e+06,1.10699e+06,1106994.06974,-2.05076401059
1.0,0.637112434046,1656,0.313125013649,2.7091e+08,867.705,28.1811959186,-1.15537e+06,2759.01171869,27.0578919332,1106111.89343,25.8085530163,-0.563578201137,115.453,-1.41269567922,-0.663658671316,1656,1.10661e+06,1.10611e+06,1106109.40663,-2.00595527157
1.0,0.703191198404,1657,0.31943108539,2.36096e+08,868.573,28.5857361581,-1.15793e+06,2697.74005457,27.0209399019,1108646.8939,25.2412574588,-0.528642783358,115.453,-1.42186537876,-0.671184314204,1657,1.10918e+06,1.10864e+06,1108642.67187,-2.05281870468
1.0,0.640324705912,1658,0.302996306434,2.6945e+08,869.288,28.1998675789,-1.16264e+06,2767.05642457,27.0943679231,1113319.12327,25.4422926139,-0.568522801591,115.453,-1.44081395691,-0.687124846158,1658,1.11384e+06,1.11331e+06,1113317.00959,-2.03608401403
1.0,0.654457044965,1659,0.315394503486,2.64059e+08,870.094,27.9772481383,-1.15918e+06,2755.67216272,26.9854147089,1109825.82023,25.2633631833,-0.565494725398,115.453,-1.40881288252,-0.660331299312,1659,1.11031e+06,1.10982e+06,1109823.54165,-1.99828315914
1.0,0.647053373366,1660,0.299394022864,2.74394e+08,870.889,28.2320894469,-1.15706e+06,2795.60856469,26.8426521627,1107664.6104,25.5854582977,-0.584043796406,115.453,-1.40727614161,-0.656635522709,1660,1.10819e+06,1.10766e+06,1107661.21124,-2.03862095356
1.0,0.613231988304,1661,0.324164729324,2.65479e+08,871.684,28.0288031507,-1.1608e+06,2751.34649747,27.2010555679,1111350.40216,25.8692369757,-0.5360545894,115.453,-1.40775138352,-0.658164439863,1661,1.11189e+06,1.11135e+06,1111347.48741,-2.00789083134
1.0,0.735548785124,1662,0.313870097914,2.48741e+08,872.449,27.9068081836,-1.15506e+06,2737.46439465,26.892865139,1105598.71244,24.6205072039,-0.501011890954,115.453,-1.41539110913,-0.664502767096,1662,1.10611e+06,1.10558e+06,1105596.61266,-1.97904326097
1.0,0.847008895016,1663,0.308100315415,2.92094e+08,873.283,28.348445329,-1.15926e+06,2843.38022133,26.8823217528,1109726.11325,25.6429718434,-0.535944166065,115.453,-1.4172737992,-0.666419995999,1663,1.11028e+06,1.10972e+06,1109724.36125,-2.01707037347
1.0,0.419956466635,1664,0.314064051411,2.4192e+08,874.11,27.7628190221,-1.16246e+06,2637.84267281,27.0821693486,1112893.47702,26.1631375736,-0.527439733374,115.453,-1.41345399792,-0.663213646749,1664,1.11343e+06,1.1129e+06,1112891.01505,-2.01883826706
1.0,0.753122858179,1665,0.307511128739,2.50103e+08,875.048,28.1878082417,-1.16297e+06,2686.48753044,26.9976242203,1113353.46708,25.6180018855,-0.60907207384,115.453,-1.4266354225,-0.674963588462,1665,1.11391e+06,1.11334e+06,1113350.83671,-2.00971405702
1.0,0.719434857494,1666,0.330428484147,3.11753e+08,875.821,28.6216118809,-1.1633e+06,2973.80407366,27.2555976128,1113631.68015,25.9516080095,-0.562212842746,115.453,-1.39729561966,-0.649772437891,1666,1.11416e+06,1.11363e+06,1113629.27781,-1.99007443371
1.0,0.674078038144,1667,0.29968196029,2.27596e+08,876.568,28.5616127494,-1.15941e+06,2636.38399356,27.2135695179,1109697.78003,25.5934852934,-0.589762708702,115.453,-1.42412416139,-0.672847834784,1667,1.11023e+06,1.10969e+06,1109695.06899,-2.0650017119
1.0,1.11537462165,1668,0.313593074515,2.88505e+08,877.46,28.2703324601,-1.16103e+06,2858.54564596,26.928767136,1111272.43398,22.9003409234,-0.597838023516,115.453,-1.41199421774,-0.662725647962,1668,1.11181e+06,1.11126e+06,1111269.49131,-2.02899756494
1.0,0.912180442509,1669,0.313691516498,2.48016e+08,878.323,28.4648734917,-1.16592e+06,2643.40605677,26.8981819303,1116120.03542,24.7623508388,-0.538695084193,115.453,-1.41317425861,-0.66381085251,1669,1.11663e+06,1.1161e+06,1116116.76854,-2.03365289436
1.0,0.532316188507,1670,0.296070135868,3.21579e+08,879.112,27.7613596171,-1.16714e+06,2927.86498697,27.095831495,1117268.88869,25.8705318544,-0.603147475089,115.453,-1.4290152379,-0.675783414964,1670,1.1178e+06,1.11728e+06,1117265.94462,-2.00542539931
1.0,0.772481403749,1671,0.314213880391,3.10907e+08,879.949,28.3859307016,-1.16866e+06,2925.67037821,27.298606754,1118779.18242,25.3212472445,-0.55891988479,115.453,-1.42359942446,-0.672853139646,1671,1.11928e+06,1.11877e+06,1118777.93898,-2.01894973268
1.0,0.923478123879,1672,0.308089456403,1.96237e+08,880.702,28.2958185008,-1.16752e+06,2560.82507794,27.0580828329,1117608.45748,24.2276918101,-0.561156968111,115.453,-1.42594836419,-0.673881853483,1672,1.11812e+06,1.1176e+06,1117607.12191,-2.03390287534
1.0,0.859874460511,1673,0.300179547212,3.22755e+08,881.494,28.3576297098,-1.16983e+06,2923.01691153,27.2834930119,1119876.20317,24.2787504735,-0.605615176556,115.453,-1.41398494211,-0.663046210518,1673,1.12037e+06,1.11987e+06,1119874.31912,-1.99686042033
1.0,0.878737127329,1674,0.315987843542,2.57648e+08,882.185,27.9385420605,-1.17063e+06,2692.11719663,27.0966647085,1120621.34008,23.8779391422,-0.573556946652,115.453,-1.39111951246,-0.643855165196,1674,1.12114e+06,1.12062e+06,1120619.36547,-2.07415048738
1.0,0.808384930868,1675,0.299777564985,2.89696e+08,882.971,28.337063759,-1.16596e+06,2827.73876703,27.1191886469,1115945.39291,24.3174727758,-0.535093815167,115.453,-1.40351982721,-0.65478070812,1675,1.11649e+06,1.11594e+06,1115941.55456,-2.02284608564
1.0,0.844935582605,1676,0.326451928726,2.31685e+08,883.741,28.4498305242,-1.17148e+06,2626.75248333,26.9328332935,1121419.72251,24.815256266,-0.576193380949,115.453,-1.40736071742,-0.65947361582,1676,1.12194e+06,1.12142e+06,1121416.567,-2.01555633246
1.0,0.780522699865,1677,0.3084826766,3.13984e+08,884.571,28.7233849756,-1.17238e+06,2979.30336831,27.0261829248,1122294.7814,25.764573403,-0.601711696272,115.453,-1.41219362916,-0.663129329886,1677,1.12282e+06,1.12229e+06,1122292.37554,-1.98243085074
1.0,0.923435419904,1678,0.331265027057,2.80769e+08,885.259,27.9966991784,-1.17195e+06,2796.90686963,26.8653876737,1121834.0539,23.8738743586,-0.561107988427,115.453,-1.40009942638,-0.653249541435,1678,1.12237e+06,1.12183e+06,1121831.09613,-2.0188157632
1.0,0.695136407306,1679,0.309124042501,3.07815e+08,886.016,28.3600440641,-1.17151e+06,2797.32759351,27.0362554043,1121348.197,25.2997246058,-0.52121057585,115.453,-1.4001078007,-0.652681587739,1679,1.12187e+06,1.12134e+06,1121344.83474,-2.02350801766
1.0,0.552040471101,1680,0.309897901015,3.0679e+08,886.746,28.1184336757,-1.17543e+06,2889.75620141,27.0075477559,1125224.05388,26.2165628294,-0.582652590048,115.453,-1.40912909934,-0.659744231073,1680,1.12573e+06,1.12522e+06,1125221.3343,-2.0260845164
1.0,0.63262863589,1681,0.330524454485,2.7342e+08,887.36,28.3878809481,-1.17631e+06,2826.7212703,27.1421427228,1126074.86378,26.0878963505,-0.535520546007,115.453,-1.41636738035,-0.66711442459,1681,1.12659e+06,1.12607e+06,1126072.69386,-2.00540707205
1.0,0.688098246345,1682,0.311310481748,3.07654e+08,888.117,28.2393813384,-1.17076e+06,2873.20725912,27.2829756391,1120497.40288,25.3452012801,-0.543526702557,115.453,-1.4225456034,-0.67189039138,1682,1.12102e+06,1.1205e+06,1120495.96326,-2.0160157763
1.0,0.910336324037,1683,0.298966315981,3.24453e+08,888.875,27.8914306237,-1.17821e+06,2880.75972832,26.7905209662,1127926.63029,23.582843123,-0.580061600148,115.453,-1.41650809944,-0.665623837314,1683,1.12844e+06,1.12791e+06,1127924.32301,-2.02826790559
1.0,0.651469059176,1684,0.321274686441,3.09368e+08,889.67,27.9916578847,-1.17777e+06,2914.13918793,26.9790939493,1127450.90183,25.3202098564,-0.510406844079,115.453,-1.40042331494,-0.652611631427,1684,1.12801e+06,1.12745e+06,1127447.34921,-1.99286948284
1.0,0.731865058572,1685,0.303461444832,3.1172e+08,890.373,28.5951853348,-1.17887e+06,2899.73437977,27.291128306,1128516.89287,25.5888064218,-0.489772440357,115.453,-1.41362965382,-0.662552228126,1685,1.12902e+06,1.12851e+06,1128513.38343,-2.08631686291
1.0,0.824272935394,1686,0.318772017897,3.04171e+08,891.201,28.1868284993,-1.17859e+06,2918.0871849,27.1327810282,1128194.37397,24.3702703241,-0.502593386839,115.453,-1.40845894842,-0.658533223925,1686,1.12873e+06,1.12819e+06,1128192.09072,-2.03203867187
1.0,0.660994873782,1687,0.305342613213,2.36738e+08,891.927,28.2280208051,-1.18023e+06,2685.64758268,27.1377445994,1129794.92861,25.6028949658,-0.597260802287,115.453,-1.42054004814,-0.669609652228,1687,1.13033e+06,1.1298e+06,1129792.94706,-2.0085360901
1.0,1.01039615003,1688,0.311114036863,3.53699e+08,892.54,28.2047348352,-1.17965e+06,3110.04272578,27.0376323476,1129183.63141,23.2102209219,-0.493499650486,115.453,-1.4123059109,-0.662091472759,1688,1.12974e+06,1.12917e+06,1129180.59651,-1.98569639118
1.0,0.726829722117,1689,0.307147201273,3.4394e+08,893.215,27.7352695183,-1.18027e+06,2989.46087686,27.0768853657,1129745.74423,24.4916011602,-0.546238474858,115.453,-1.40130478248,-0.653247926849,1689,1.13028e+06,1.12975e+06,1129743.10958,-1.98709959629
1.0,0.729971940771,1690,0.310843079022,2.40838e+08,893.969,28.1402091101,-1.17973e+06,2659.71351185,27.0272090584,1129180.33225,24.9125131031,-0.505523770373,115.453,-1.40615783223,-0.658062023034,1690,1.12969e+06,1.12916e+06,1129177.22214,-1.99492649865
1.0,0.555187249898,1691,0.322662899383,2.94812e+08,894.741,27.7208554401,-1.18044e+06,2908.34188249,26.9771809889,1129812.34365,25.6043840451,-0.518766917259,115.453,-1.40471474703,-0.65642890936,1691,1.1304e+06,1.12982e+06,1129809.41838,-1.99886534358
1.0,0.655477350569,1692,0.316081853207,3.49577e+08,895.536,28.1228195704,-1.18794e+06,2986.77923382,27.0868667938,1137304.76463,25.7757120125,-0.50638476339,115.453,-1.43197751564,-0.68019863157,1692,1.13784e+06,1.13728e+06,1137301.76496,-2.08087205834
1.0,0.576329387063,1693,0.32014522085,3.9355e+08,896.305,28.2358419171,-1.17961e+06,3187.60187622,26.9445533846,1128887.43317,25.9194917129,-0.496367601229,115.453,-1.38639788612,-0.64186546107,1693,1.12945e+06,1.12889e+06,1128885.57644,-2.04776604955
1.0,0.693814539251,1694,0.319502849127,3.01423e+08,896.813,27.957065905,-1.18984e+06,2901.560048,27.0003927591,1139064.29501,25.922927767,-0.563801191469,115.453,-1.4072256629,-0.657817562546,1694,1.13962e+06,1.13906e+06,1139061.67637,-1.98375320876
1.0,0.816997652108,1695,0.318238266182,3.19338e+08,897.564,28.1986362102,-1.18873e+06,2972.99775809,27.0180283224,1137904.11956,24.7883681764,-0.47605032788,115.453,-1.40671635224,-0.65762245435,1695,1.13849e+06,1.1379e+06,1137900.28642,-2.0549821163
1.0,0.76188273362,1696,0.304978625725,3.4799e+08,898.193,28.2349289799,-1.18897e+06,2996.0222996,27.1679044484,1138088.96339,25.0798428468,-0.492570196978,115.453,-1.42613611314,-0.672897042539,1696,1.1387e+06,1.13808e+06,1138084.66419,-2.01125090533
1.0,0.721922842326,1697,0.313038700753,3.36329e+08,898.857,28.4697891615,-1.18568e+06,3055.28623826,27.1648238892,1134783.9241,25.8925213176,-0.546132849724,115.453,-1.3905870201,-0.643940836061,1697,1.13537e+06,1.13477e+06,1134780.15103,-2.05576591741
1.0,0.646499525669,1698,0.309606218332,2.74462e+08,899.636,27.9993279767,-1.19123e+06,2765.28855331,26.8478721064,1140276.3461,25.7279766982,-0.560099493229,115.453,-1.42005870797,-0.668740552566,1698,1.14082e+06,1.14027e+06,1140274.33118,-2.00923566174
1.0,0.588492735603,1699,0.30722879282,2.58186e+08,900.426,27.85952059,-1.19176e+06,2766.38800679,27.0098105531,1140773.44816,24.9760265484,-0.575024290503,115.453,-1.40777919226,-0.657905331577,1699,1.14135e+06,1.14076e+06,1140769.47715,-1.99108532683
1.0,0.472717777108,1700,0.31814708559,3.46036e+08,901.182,27.7130985249,-1.19095e+06,3102.35996954,26.8863588159,1139946.75765,25.5802889247,-0.564125635211,115.453,-1.41289546116,-0.664329057016,1700,1.14056e+06,1.13994e+06,1139940.25079,-1.98124644368
1.0,0.527074786626,1701,0.306294299416,2.88126e+08,901.946,28.0641846308,-1.19617e+06,2941.34082672,27.1368371706,1145123.41141,26.1536730729,-0.583969839951,115.453,-1.41678299931,-0.66643250242,1701,1.1457e+06,1.14511e+06,1145117.97174,-2.00079831195
1.0,0.585393538436,1702,0.302705848616,4.07078e+08,902.794,27.889136427,-1.1911e+06,3350.09931576,27.0161123034,1139992.93218,25.7264100272,-0.562125826923,115.453,-1.42794426202,-0.674870754716,1702,1.14062e+06,1.13999e+06,1139988.90762,-1.99791335327
1.0,0.568653978466,1703,0.314075410943,3.51669e+08,903.565,27.9821648667,-1.19218e+06,3029.23092911,26.8777656273,1141023.99806,25.7088421657,-0.560324476942,115.453,-1.42438755182,-0.67331340574,1703,1.14162e+06,1.141e+06,1141018.2466,-2.05741309372
1.0,0.708459060398,1704,0.328277798229,2.74214e+08,904.377,28.4499657222,-1.19283e+06,2839.10837518,27.1687044967,1141611.3612,24.9565513855,-0.567194567496,115.453,-1.40601524093,-0.657965276966,1704,1.14221e+06,1.1416e+06,1141607.23292,-2.00271319155
1.0,0.832586994515,1705,0.299251804854,2.57191e+08,905.106,28.3416726442,-1.19808e+06,2878.91912081,27.001226155,1146798.82188,24.7630158408,-0.5560145264,115.453,-1.42470164629,-0.672075146177,1705,1.14741e+06,1.1468e+06,1146793.33191,-2.02424161166
1.0,0.510789968082,1706,0.311917235602,3.82813e+08,905.886,27.6135592061,-1.19943e+06,3223.76404254,26.8685943634,1148073.71034,25.7992378437,-0.560713655962,115.453,-1.42018876061,-0.669694346758,1706,1.1487e+06,1.14806e+06,1148067.61748,-2.01726633468
1.0,0.713532998989,1707,0.309806031193,3.63328e+08,906.684,28.4549070545,-1.20247e+06,3139.91886438,27.118734111,1151041.86352,25.2157407325,-0.517763587115,115.453,-1.41389009858,-0.663845905215,1707,1.15172e+06,1.15104e+06,1151036.59882,-2.00761062089
