AverageAbsQYDiff,MaxReturn,MinReturn,Iteration,PolicyRegParamNorm,StdReturn,Epoch,AverageQ,AverageAbsY,AverageAbsQ,AverageAction,AverageReturn,AverageEsReturn,AverageY,MinEsReturn,AverageQLoss,AveragePolicySurr,MaxEsReturn,AverageDiscountedReturn,QFunRegParamNorm,StdEsReturn
0.611158761317,2230.84125069,678.261551983,471,69.6914,389.914597447,471,31.1698,31.2047084356,31.2168,0.978297,1343.84925352,383.078462399,31.170476793,16.273619292,2.75206,-31.595,833.500169997,241.570331497,103.068,288.816222862
0.613235295242,974.821692605,972.868843064,472,69.7288,0.548940943505,472,31.2037,31.2255941908,31.2398,0.992234,973.734166315,365.374803142,31.2084419195,12.5633740224,2.73648,-31.6376,685.32087182,87.5212951139,103.153,271.451027628
0.616003253589,1701.16641114,918.393134877,473,69.7956,166.403026867,473,31.1685,31.1968455823,31.2072,0.966089,1148.02586434,350.726698209,31.1685319394,61.7967532623,2.79631,-31.58,939.575527967,243.323671544,103.218,314.818393951
0.602094883738,976.605523561,975.211243914,474,69.8579,0.457667535057,474,31.2055,31.2349464956,31.2497,0.990119,975.908304111,401.240464774,31.2074750601,56.609837431,2.64187,-31.628,1267.57226044,88.2937332374,103.293,428.536228358
0.592168831648,1792.57062209,978.183148585,475,69.9095,233.918960529,475,31.1964,31.2214723839,31.2356,0.982598,1052.85583697,279.773437065,31.1974109602,72.0431660915,2.34509,-31.6335,625.62269031,99.6038572154,103.38,226.455974386
0.642088900607,978.215491605,975.862459744,476,69.9851,0.662672126132,476,31.1926,31.2229230518,31.2379,0.986451,976.940613761,551.027751851,31.1952404361,20.5197138367,3.1628,-31.6351,1029.031281,89.0329691387,103.423,413.393628287
0.606334176196,1434.27320051,343.532941602,477,70.0178,224.885758263,477,31.1512,31.1760190704,31.19,0.988434,959.678788086,367.226934445,31.1506539064,200.916477087,2.6532,-31.5736,672.460846434,97.1224007162,103.486,216.122369273
0.641972122475,973.469487363,971.937247381,478,70.042,0.397792467341,478,31.1982,31.2248086775,31.2358,0.994159,972.823576663,422.937545848,31.2007947569,115.953326106,3.34162,-31.6304,911.046121099,86.3797914794,103.608,315.380024772
0.618241244053,974.689710491,971.320589467,479,70.1269,0.960672843769,479,31.0996,31.1228971778,31.137,0.991146,973.1080755,311.247596536,31.1004541388,174.613018615,2.8845,-31.5373,543.023321893,86.6112293735,103.668,130.877123253
0.575711152076,970.531116186,965.844036339,480,70.1537,1.36171194227,480,31.1828,31.2055258159,31.2196,0.992486,968.383886628,114.873123898,31.1818848467,41.5977800241,2.43011,-31.603,404.002536892,82.6022569803,103.71,118.928240988
0.628717551186,1313.78721673,246.987178639,481,70.2406,412.405408237,481,31.1753,31.2008888235,31.211,0.978895,645.678671708,255.160895319,31.1767648567,55.9429820148,2.76668,-31.6039,714.161824955,135.289158976,103.805,231.090137027
0.622366440494,1194.45274951,979.444236663,482,70.2862,61.5715661825,482,31.1253,31.1479880443,31.1625,0.981023,999.755548402,197.689294285,31.126196942,14.8655553311,2.87256,-31.5654,476.905967702,105.169604405,103.874,163.111513221
0.631432045724,980.114132792,240.695993157,483,70.3002,248.082487545,483,31.1445,31.1723940399,31.1845,0.972403,682.561809057,319.784588848,31.1460569638,149.255883263,2.85328,-31.5884,523.255550307,213.839760866,103.968,152.005411768
0.572954158173,1270.27262155,209.475908591,484,70.3011,383.611551078,484,31.2515,31.2751881058,31.2853,0.976497,529.890576514,358.631504982,31.2523911354,55.9225045388,2.28331,-31.6668,820.065746922,173.395377878,104.053,240.213463459
0.62772967764,975.447953139,973.68564526,485,70.3515,0.531288807532,485,31.1802,31.2138651455,31.2266,0.976564,974.632346403,356.757438641,31.1818360665,35.7502569909,2.98532,-31.617,832.380669004,87.2254814112,104.122,262.188421257
0.574299687663,1869.38323751,224.190935084,486,70.4796,333.852095769,486,31.1998,31.2306558349,31.2414,0.975392,1199.5206878,300.163297929,31.20173149,20.5466004841,2.25922,-31.6043,763.799825228,238.769128986,104.223,258.419826353
0.603881534997,1803.26171589,741.270186694,487,70.4611,191.060629336,487,31.094,31.1204100985,31.1374,0.969575,1156.83591209,513.650337229,31.0940766326,374.058524211,2.64038,-31.515,668.034488387,226.020679264,104.304,114.284255919
0.661705297345,1651.80958085,392.643147889,488,70.5144,259.54008634,488,31.1609,31.1910261286,31.2039,0.975802,986.41407239,495.912899127,31.1637620748,59.9382845554,3.53634,-31.6082,807.351255451,243.148398213,104.376,305.048994118
0.611723969807,1070.12386434,191.538367566,489,70.5865,168.243709058,489,31.1575,31.182247636,31.1974,0.961544,917.869194817,418.441405308,31.1586998322,1.09835988423,2.62568,-31.5795,914.665439207,235.162651572,104.474,346.160495617
0.624710790436,1346.01850027,317.034448708,490,70.6179,230.411795461,490,31.1895,31.2092503782,31.2211,0.967996,492.261642458,308.082639212,31.1914143713,16.3891566297,2.81847,-31.6163,657.075659677,187.090322802,104.601,214.386355561
0.623301903362,1310.04234905,423.399758708,491,70.6741,156.032567946,491,31.0959,31.1176037727,31.1305,0.969308,944.360627919,407.398094156,31.0960996931,67.7804968412,2.97711,-31.5452,786.795748746,235.334827918,104.704,224.861494856
0.604148717451,3390.21047903,1090.05986487,492,70.6774,519.561748183,492,31.1954,31.2141505688,31.2276,0.976354,1833.69087171,372.335357969,31.19529168,87.8932013567,2.68919,-31.6367,878.986594824,249.397203996,104.757,316.687595584
0.627941787083,2672.03551725,206.397781008,493,70.7191,484.955529874,493,31.2541,31.2805816074,31.2905,0.980455,1591.98194241,627.525229357,31.2570433334,174.66794385,2.87665,-31.6993,1041.69143337,241.605092178,104.835,317.269199865
0.586438665734,3130.15027017,942.779926694,494,70.7702,585.797437995,494,31.219,31.2413167735,31.2545,0.981972,1605.25256176,492.193740082,31.2196418406,100.075992551,2.37343,-31.6696,1070.67277668,243.206139795,104.892,408.64952751
0.621755107116,2007.59999475,937.872959003,495,70.8271,273.263228082,495,31.3771,31.3989003064,31.4151,0.976137,1229.09182849,335.191324927,31.3778698988,7.28984010446,2.73898,-31.8322,1107.07129223,244.0224163,104.998,376.106465863
0.638212949974,1300.70705746,374.599569886,496,70.8841,166.259951408,496,31.4487,31.4677450667,31.4788,0.975831,925.211343524,319.436561986,31.448244893,18.2193785636,3.245,-31.9052,833.540372288,233.914997539,105.055,260.368308294
0.617211358445,1404.05770194,704.21189567,497,70.9291,185.743625433,497,31.3598,31.3850747608,31.3956,0.97571,1125.30354344,410.510173997,31.3644230379,40.5223417359,2.86932,-31.8095,775.713921363,244.122465419,105.127,255.299423875
0.617896019356,2412.2826328,1039.45019662,498,70.986,334.504086182,498,31.4349,31.4504761523,31.4636,0.981119,1541.50395825,419.654816558,31.4347338761,68.9028252874,2.93245,-31.8757,930.269783929,246.290892788,105.183,350.692686337
0.609079999133,1658.24130016,197.779900585,499,71.0177,253.101742588,499,31.5291,31.5511470609,31.5607,0.980156,1187.77590779,686.937606943,31.5301885254,121.226346352,2.76832,-31.9399,1222.01265395,241.066666458,105.256,389.62714565
0.602996239324,1461.66523628,670.132379438,500,71.0822,203.707543969,500,31.5457,31.5681527684,31.5797,0.980462,974.098576051,427.874724023,31.5465314492,3.56632028783,2.6509,-32.007,956.911720952,233.559702943,105.364,368.305870287
0.61412482904,1442.41411252,354.989157623,501,71.1102,241.732995213,501,31.5093,31.532014275,31.5401,0.98121,972.421429868,370.31433607,31.5108750127,62.6146604158,2.82697,-31.9202,800.693659862,232.923598768,105.453,251.34650629
0.618498846823,1406.1754936,935.892813061,502,71.1698,133.478985531,502,31.5147,31.5292717526,31.5424,0.979432,1145.56905648,332.287922059,31.5168760597,134.201894588,3.16062,-31.9371,756.086197748,245.544991358,105.57,204.223845943
0.601724606861,1415.19521264,624.747877327,503,71.2224,170.06300909,503,31.5698,31.584139506,31.5959,0.976115,981.489544951,377.210958007,31.5692966624,21.2815661878,2.74396,-31.9723,836.003241823,238.147236368,105.605,250.284683803
0.618554583114,1512.58772265,255.11108193,504,71.2785,390.210100183,504,31.4904,31.5209456816,31.5367,0.979272,641.723391594,450.324665678,31.4922048489,12.6632564593,2.84709,-31.9281,838.056667425,190.173234555,105.662,306.502573747
0.612473002069,1226.71766779,782.082358511,505,71.3768,93.0012896398,505,31.481,31.508237523,31.52,0.977544,1010.42014241,392.867063179,31.4809828232,29.7551961423,2.74086,-31.8959,858.054657899,241.728759122,105.728,298.958810397
0.613588428016,1010.59585352,690.027127781,506,71.4257,73.8045130362,506,31.54,31.5723346499,31.5818,0.979821,837.567253436,350.184240682,31.5433484251,41.3065760846,2.87345,-31.9648,891.804984444,234.951977474,105.826,293.783125852
0.617764602368,1077.96567074,722.98391334,507,71.4986,70.3924822216,507,31.4564,31.4828789806,31.4982,0.981088,956.123968969,356.263637105,31.4580950412,24.5130201387,2.93827,-31.8801,844.385565091,236.69463223,105.913,245.894194724
0.616410599773,1269.49417769,197.984750242,508,71.5196,160.402566447,508,31.516,31.5512283651,31.5631,0.981677,997.716528353,538.43202122,31.5172315694,247.517099292,2.8206,-31.9278,961.640638043,236.239642508,105.944,254.425244828
0.607490105733,1179.88683072,799.877951434,509,71.5799,96.8005414017,509,31.4266,31.4519943913,31.4671,0.978487,997.053003736,602.218783782,31.4251210896,434.554798277,2.62623,-31.8363,916.674943827,243.181864082,106.01,173.280676991
0.613272516775,1688.65224396,203.502895156,510,71.5944,374.890509655,510,31.4821,31.5054418663,31.5148,0.976378,1082.12696035,339.364044377,31.485032126,12.9739503009,2.74858,-31.8606,625.160537065,229.978252666,106.096,187.394767256
0.624280090032,1631.25201783,278.644146723,511,71.6334,262.193103192,511,31.4416,31.4642689756,31.4745,0.978297,1110.80838719,287.91096806,31.4427758945,57.4611629501,3.1182,-31.8307,713.598325874,233.196275389,106.142,234.838413327
0.579749580315,2483.23205735,187.976738637,512,71.6497,595.869826508,512,31.3996,31.4286080769,31.4404,0.977599,1334.89587101,359.355466967,31.4002877233,46.64557158,2.421,-31.7932,652.420685139,222.542484136,106.223,235.299036926
0.62701172572,1356.9100014,706.551216929,513,71.699,184.309199026,513,31.3506,31.3707869177,31.3801,0.98368,1000.02565124,383.901650236,31.3530546407,33.6839293402,2.9073,-31.7737,900.716668416,245.617630041,106.307,280.933800963
0.600477165614,2009.41753654,249.689314527,514,71.7026,396.937441981,514,31.4337,31.4511475628,31.4604,0.979573,965.417263907,208.709398837,31.4352275416,9.00306507678,2.90849,-31.8375,486.347121355,233.393134,106.377,143.818715215
0.597933878442,2155.21787367,886.232729892,515,71.8104,277.032035753,515,31.367,31.3826449376,31.3951,0.978403,1182.42808431,571.178414985,31.368817318,171.297259005,2.80937,-31.7728,1015.19838502,262.053301659,106.425,283.225497419
0.614762717521,2169.82085583,306.648451266,516,71.816,419.345094349,516,31.3169,31.3402624517,31.3478,0.97482,1223.41971267,254.587260145,31.3192386983,42.0439392007,2.89288,-31.7296,506.033198794,243.764480398,106.518,153.078718408
0.611266071193,2863.49106188,38.2353861564,517,71.8501,620.992233426,517,31.3934,31.4081726808,31.4216,0.974559,791.590403611,206.678169609,31.3926922956,26.3634347412,2.97218,-31.7877,444.850750504,195.875190687,106.622,133.337401402
0.595485074732,1777.59583637,405.041015504,518,71.8934,259.18687227,518,31.4982,31.5134914373,31.5229,0.975776,951.770327004,313.540737388,31.4975953541,31.312111717,2.9626,-31.895,640.326607916,237.41216138,106.671,203.892151936
0.590258901177,1394.10397518,679.282649805,519,71.9606,189.541865061,519,31.3951,31.4110726991,31.4203,0.972621,1044.65797783,510.274370013,31.3983513545,11.4859928453,2.69484,-31.7766,901.069827451,253.469778878,106.691,331.799744241
0.601537175874,1123.05752762,762.233181245,520,71.9974,97.4862780376,520,31.3023,31.3231797842,31.3339,0.978978,932.800070068,459.138726459,31.3027949395,24.6448132326,3.02114,-31.6915,875.12319367,235.877095167,106.757,315.049689795
0.60019366929,866.349782529,642.864799297,521,72.0265,50.7901851421,521,31.2541,31.2672862929,31.2825,0.981219,726.604961545,345.240931721,31.254979349,26.1740514491,2.78265,-31.6432,654.633377865,246.705434408,106.834,183.945320384
0.586308549717,1483.94174002,252.769848739,522,72.087,269.219090575,522,31.3411,31.3580756708,31.3696,0.976136,1045.6393739,436.545863382,31.3432113823,96.8234300834,2.59503,-31.7487,930.618432111,247.464281459,106.903,304.095134783
0.591265427609,1454.3805074,40.1789434248,523,72.1033,369.492931636,523,31.251,31.2677898503,31.2811,0.969695,362.968732713,271.690348986,31.250533429,6.85253992607,2.62433,-31.6675,651.362521068,125.400595819,106.972,221.621814407
0.610295468115,1325.91990895,201.665991354,524,72.128,383.404364931,524,31.2115,31.2262429929,31.2342,0.970526,895.571327289,249.526985712,31.2140705575,34.6987852775,3.19147,-31.6105,846.060748595,189.097161821,107.038,297.647689736
0.584580374786,1457.34583713,171.628063521,525,72.1598,391.8156667,525,31.2792,31.2945407786,31.3051,0.978333,737.599130026,261.718796167,31.2804068284,14.7500900888,2.63671,-31.6641,805.047364615,202.226276832,107.091,232.63899918
0.600580263875,1318.51502962,790.866157849,526,72.2147,101.305628234,526,31.2739,31.2910792639,31.3027,0.986172,1000.76718857,284.029251267,31.2747328172,3.41159554187,2.74993,-31.6867,777.203652986,248.103546471,107.173,271.287975824
0.613825244017,1300.67057819,651.43723365,527,72.2816,176.483518614,527,31.1843,31.1976168172,31.2088,0.982976,923.993073339,459.171782642,31.1846430461,61.5457971095,3.02945,-31.6151,1180.73000235,231.768697682,107.295,371.312863949
0.584251657511,1731.07138684,633.121954626,528,72.343,243.819328175,528,31.3035,31.3167471447,31.3309,0.975887,1151.8311024,375.947619609,31.3026745628,9.85177889218,2.73149,-31.6965,781.349930667,215.028507253,107.431,259.613863744
0.55041027199,1355.32374512,307.84821427,529,72.373,225.763767773,529,31.2983,31.3158015884,31.3245,0.980469,982.242303357,386.599658596,31.3003213026,7.9801566572,2.20654,-31.7185,940.616774812,227.60200011,107.472,331.098452233
0.602471371676,2332.49069614,637.78037216,530,72.4697,310.389155032,530,31.2892,31.3045577473,31.3151,0.977498,1145.2877786,380.080444526,31.2889820623,41.9645248238,2.61549,-31.6772,607.240386524,227.434077212,107.56,202.32708991
0.588342262024,1295.63347303,770.515069338,531,72.52,92.7663408793,531,31.2815,31.3026944071,31.3125,0.979039,1024.90402304,420.181764593,31.2836985257,12.6315331707,2.59738,-31.6707,1104.36276158,240.80961221,107.626,351.693197183
0.606589767763,1708.38591501,264.712208267,532,72.5112,429.297474686,532,31.2463,31.2615801491,31.2742,0.967106,1218.24569918,346.140393966,31.2466288326,11.9941347537,2.92527,-31.6578,716.952408508,219.293367793,107.73,241.255801192
0.601970926552,1266.22622332,800.985137165,533,72.5294,90.0585752177,533,31.2179,31.2342561976,31.241,0.975313,1004.99284538,282.802163302,31.2197401716,13.6337606872,2.92604,-31.6077,988.391768035,235.726209293,107.789,291.902139491
0.600143716865,1926.52371758,880.804736858,534,72.6237,193.923095629,534,31.264,31.2756879932,31.2909,0.968633,1149.03920226,186.596510388,31.2634844883,6.55021525084,2.97528,-31.6788,402.408199037,242.667821619,107.879,126.183644447
0.606498973673,1087.09490451,128.478674794,535,72.6364,175.880240934,535,31.3217,31.3406200856,31.3519,0.975254,494.903336847,336.940050972,31.3222672172,10.3036167478,2.86791,-31.7179,1022.33511718,194.905822003,107.979,301.459839209
0.608062925877,1058.19312562,675.165038841,536,72.6927,112.987879946,536,31.2388,31.2531402061,31.2667,0.973954,843.572830955,240.59160102,31.2414726582,8.73721427638,2.79147,-31.6335,1103.80297393,238.360065936,108.112,339.111358798
0.625407654848,1406.96817824,111.248250934,537,72.7564,482.341560576,537,31.1997,31.2157792968,31.2293,0.960883,477.762382998,300.846099146,31.20161508,33.309234487,3.08019,-31.5863,733.171922045,137.753705759,108.136,242.438631353
0.588179785882,1582.8000975,122.137436872,538,72.8302,275.935973883,538,31.2717,31.2897031446,31.3001,0.972608,1133.55396422,240.820645329,31.2708679056,21.4393197898,2.60722,-31.6346,680.64186431,236.362380598,108.194,197.333821477
0.646636302129,1202.97281952,250.591020048,539,72.8451,207.476778067,539,31.1044,31.1229363489,31.137,0.966486,801.131477181,426.405596956,31.1054364745,22.7857840225,3.53029,-31.4822,1220.33996744,226.192069184,108.309,450.922536111
0.556821918816,1613.52353704,633.308917514,540,72.8737,316.910466485,540,31.2535,31.2670231503,31.2798,0.97944,1119.26010723,127.232913111,31.2539248687,9.13346612391,2.46938,-31.6356,442.781587004,234.514522291,108.396,127.930341138
0.599871637205,2874.98155433,705.411516637,541,72.8983,513.957198796,541,31.1644,31.1822462848,31.1952,0.977723,1267.25428531,175.685276278,31.1664066607,7.27119667785,2.77853,-31.5445,460.813101734,233.147029964,108.48,140.353877342
0.631516360735,2587.80942114,301.454048764,542,72.974,625.541024085,542,31.0986,31.1108215122,31.1236,0.968756,1214.29925857,378.391249861,31.1008814254,7.82551516017,3.23471,-31.4849,923.769621162,218.179084382,108.504,299.41494606
0.566882203073,1922.12979294,156.37402685,543,73.0186,425.944988884,543,31.1178,31.1311432643,31.1429,0.968064,526.4687528,453.266414902,31.117403445,53.6579269832,2.58785,-31.4677,1345.75126517,174.711392199,108.595,446.909339158
0.608300254585,1097.87522069,592.727629924,544,73.0548,124.026918029,544,31.0653,31.0797809872,31.0887,0.968852,812.997398988,248.99723286,31.0671680962,6.66930178813,3.01815,-31.4398,816.042981438,245.304841527,108.649,250.779591375
0.576057849042,1708.01890996,168.437011258,545,73.098,488.287359779,545,31.147,31.1590212378,31.1688,0.973454,854.863245487,214.481369767,31.146214454,7.47900747306,2.71254,-31.5382,746.275217165,213.414279321,108.754,211.194170461
0.610998818422,1778.21590957,287.465068749,546,73.2071,252.980818782,546,31.0641,31.0771095863,31.092,0.980205,963.373494181,270.928105996,31.0647919869,13.5814223239,2.88026,-31.4311,757.897884862,250.650502035,108.893,242.395540462
0.572300160742,1912.86798466,598.241131968,547,73.2549,222.079632758,547,31.0587,31.0750579374,31.0829,0.981068,851.525810701,297.583337247,31.0621139563,45.1954149591,2.54221,-31.4413,706.08537677,246.280776333,108.968,269.006114715
0.600724881657,2661.33228794,104.662419807,548,73.314,646.244476536,548,31.0793,31.0911668519,31.1062,0.985729,950.557893163,300.708841154,31.0801163282,15.2750863348,2.8203,-31.4696,820.08314399,208.981619185,109.031,306.073657585
0.584363728921,3675.5883028,714.312840228,549,73.3319,599.852927903,549,31.0521,31.0634959013,31.0795,0.983872,1270.09415452,346.150770824,31.0522001772,24.2472415339,2.55656,-31.464,1002.64446984,255.726807598,109.124,370.349781664
0.605901468778,998.544708223,728.567768237,550,73.3751,57.7376534262,550,31.1015,31.1127818171,31.1227,0.975599,781.371699844,299.289963076,31.1029188314,32.7070828764,3.03083,-31.4787,607.565735902,249.502115003,109.196,204.840882838
0.617646678174,2179.38300874,341.237018623,551,73.4033,453.495934311,551,30.9975,31.0118792309,31.0236,0.981072,1019.22437136,315.570665258,30.9988584532,38.4695442564,3.36509,-31.3904,883.56548137,245.612288889,109.269,265.334748123
0.594845757624,1735.97294099,135.011836496,552,73.4364,262.418709314,552,31.0088,31.0200845257,31.034,0.974141,795.67658645,339.884456977,31.0088465519,15.3177454491,2.79869,-31.3919,897.022236134,244.783794956,109.321,308.585416669
0.615951238489,2471.10778595,755.729073517,553,73.4155,397.476296568,553,31.0839,31.0971227288,31.1102,0.98786,1056.30324631,323.888609998,31.085140316,5.56940061868,2.91801,-31.5016,647.559656779,261.192746235,109.399,207.532113088
0.600189952543,3572.84476815,994.299521978,554,73.4825,608.926284612,554,31.0578,31.0720818428,31.0826,0.985798,1827.16209645,227.832083894,31.0623989377,6.4406306127,2.80018,-31.4461,913.97712708,274.539008857,109.431,266.979397918
0.603877309584,767.365425962,606.794467396,555,73.5436,43.8053910178,555,31.1012,31.1090819744,31.1208,0.981693,673.501835704,331.396877245,31.1008168689,8.53273142272,2.97602,-31.5057,615.139721205,243.146035129,109.509,230.520339162
0.596618002162,176.279237689,160.418175834,556,73.5928,3.50138640738,556,31.0677,31.0738958569,31.0821,0.960372,167.409470042,169.863433314,31.0687495032,8.60575094563,2.93186,-31.4639,421.632763191,107.8320276,109.588,140.033723509
0.605023766801,1192.84340025,718.186907942,557,73.558,110.206539417,557,31.0213,31.0312370511,31.0398,0.983932,804.063826354,257.012429594,31.0233557645,10.797515432,2.96856,-31.4275,603.249993454,248.385528402,109.706,229.977659115
0.603018856448,1049.66177875,569.596096005,558,73.6556,67.9833338795,558,31.1309,31.1426350095,31.1539,0.985363,692.846307706,338.852083295,31.1326134013,13.9842895116,2.96784,-31.5605,987.305903897,245.027573304,109.778,325.950518628
0.589376555964,1809.61752611,173.447375612,559,73.6491,230.323546066,559,31.1725,31.1826771434,31.1943,0.986174,233.699090593,334.625196747,31.172579885,30.935145712,2.81861,-31.5771,668.996605142,122.641497247,109.865,212.071272288
0.605663736327,1833.90814359,738.698635394,560,73.7562,287.991454836,560,31.014,31.028462317,31.0383,0.98674,1251.02237329,387.03415386,31.0159768143,23.068076474,3.01115,-31.4432,1000.76672828,265.489540134,109.983,307.348388309
0.610701567215,1376.71733759,744.100433668,561,73.78,163.157084988,561,31.1529,31.1628157093,31.1782,0.982981,1003.09727488,343.132606528,31.1515313197,22.7126104281,2.75788,-31.5767,654.129826721,259.359264708,110.083,214.674367851
0.579476309321,1000.00554964,581.053187366,562,73.8422,88.1149929264,562,31.2023,31.2157922267,31.2278,0.983347,738.519167353,402.825727342,31.2050184327,35.8511887888,2.48686,-31.5801,629.698549281,249.453731918,110.208,176.522659552
0.595459196411,1292.89308887,1007.31089491,563,73.9319,49.6022642007,563,31.1296,31.1432018967,31.1537,0.981853,1100.57731846,328.156331081,31.1316738998,30.3779826626,2.68804,-31.5319,898.008913752,256.245891547,110.249,295.270024201
0.57508123398,1504.87133396,1051.7046176,564,73.9514,108.72721825,564,31.1852,31.1989069217,31.2107,0.982167,1193.27480925,426.484660815,31.1847039495,182.342257218,2.62245,-31.5591,862.150687575,251.102439414,110.275,217.042382693
0.575888413062,1787.64166109,900.878429572,565,73.977,261.780878962,565,31.2087,31.2286403348,31.237,0.984356,1297.29085445,277.207138586,31.2119567291,45.5353424645,2.47801,-31.6155,683.542669376,255.453186765,110.366,228.045979055
0.636736811762,2706.84154205,1008.98378826,566,74.0301,395.00210714,566,31.1307,31.1401636697,31.1522,0.986446,1533.61339627,328.775550105,31.1310341284,45.4447437989,3.17732,-31.5654,858.22153028,256.372489756,110.481,236.356004508
0.618929546436,1563.54924994,238.369933869,567,74.0903,313.710044246,567,31.176,31.1913534893,31.2017,0.986588,496.818610971,495.885042734,31.1786391023,97.943032559,2.9875,-31.6123,967.572618791,178.410249122,110.609,341.143535275
0.611363109946,2041.17017704,428.639252228,568,74.1496,449.914757174,568,31.1486,31.1646512756,31.1769,0.987646,1187.08423588,435.45948623,31.1506816522,132.504277558,3.04518,-31.5526,766.782098574,251.304118178,110.657,241.21224415
0.591023004233,2839.55294004,269.819490408,569,74.2773,749.295144844,569,31.2377,31.2488976786,31.2615,0.984284,1195.47542383,537.595067616,31.2376090018,28.0392535224,2.68262,-31.6235,1423.39387479,208.315442616,110.734,473.748095987
0.637570735232,2738.34781122,312.341291569,570,74.3417,513.708895249,570,31.2174,31.2333527794,31.2437,0.988485,1391.19700601,367.393485723,31.2198688553,102.229722628,3.43499,-31.6066,951.130138446,247.011156721,110.832,250.362105798
0.590709898953,1387.69525318,256.084058577,571,74.3712,352.771487817,571,31.1583,31.172483605,31.184,0.988221,775.592709293,387.642418463,31.1595581198,13.680353003,2.72322,-31.5393,794.219912154,216.734528788,110.936,273.407530376
0.593056370386,1353.87816914,430.016709587,572,74.4606,261.135701171,572,31.2317,31.246840172,31.2581,0.986529,978.283887974,402.40886823,31.2313266612,39.3232035111,2.6414,-31.6147,934.963068167,235.238064615,111.029,304.761860288
0.586606531599,1565.14158419,437.565997166,573,74.474,214.825852445,573,31.1932,31.2083572642,31.2212,0.981501,1001.39032971,396.247054268,31.1942827905,80.5599238376,2.6473,-31.6098,719.233055713,239.458556482,111.098,249.05058075
0.617188609862,2711.02680409,1028.854282,574,74.4912,528.023848183,574,31.1121,31.1296044057,31.1413,0.988212,1431.5619569,429.873368214,31.1148353064,8.63223783222,3.06625,-31.5222,652.337583907,254.705582438,111.156,221.962711112
0.592773518408,2465.95744319,791.978739905,575,74.5138,381.092990149,575,31.1972,31.2145602516,31.2278,0.989466,1124.08937596,530.526193784,31.1979757045,152.812455516,2.69247,-31.6103,829.270384123,249.342576533,111.243,276.054383847
0.583802496203,956.241762546,328.000579624,576,74.5425,174.076065666,576,31.1817,31.2000897593,31.2104,0.981374,446.881353901,391.510169083,31.1839935819,33.5453139684,2.75364,-31.5713,802.920722729,188.446776484,111.269,241.359775659
0.58086470147,1648.58637996,797.993808561,577,74.582,228.046138042,577,31.2787,31.2927819247,31.3072,0.989786,1132.1786449,297.989886153,31.2785792547,7.99462704969,2.48916,-31.6771,793.630639263,257.189180871,111.377,251.281088747
0.620522062827,685.422873189,321.20066286,578,74.6592,87.0362938436,578,31.1776,31.1913598933,31.2046,0.987635,365.61187762,442.716034591,31.1780450682,10.1472381611,3.04634,-31.5818,893.470464318,174.116467464,111.525,344.496657607
0.587200804106,1284.51439429,366.418076716,579,74.704,189.341922001,579,31.2492,31.2652476236,31.2762,0.986537,906.075833689,309.797435059,31.2504722404,8.89120501374,2.71521,-31.6435,650.972578718,250.343930443,111.593,236.510790797
0.582509884225,905.161548957,329.501739639,580,74.7391,162.025637107,580,31.285,31.3034256157,31.3155,0.985215,605.481655754,383.291713674,31.2867514178,8.2416784108,2.75918,-31.6717,681.519230977,224.211618423,111.625,227.163618189
0.60710526296,2254.01974238,897.04027964,581,74.8162,371.306853005,581,31.2212,31.2395313758,31.2509,0.98624,1414.96430992,405.69230021,31.2234258501,26.0969661667,2.87438,-31.6071,682.045230941,260.855984169,111.762,204.467144671
0.607069019332,1781.69037417,216.408710591,582,74.9004,431.711282907,582,31.2494,31.2611560958,31.2719,0.980947,810.376138721,429.924089661,31.2481371312,51.7314664206,2.8444,-31.6373,845.621253982,211.431471689,111.806,225.756773627
0.576170615291,1971.34714349,767.421939888,583,74.9434,217.752365858,583,31.2383,31.2522889141,31.2657,0.982314,1088.76804569,279.558665749,31.2389835298,9.91149919281,2.79043,-31.6139,618.697675046,255.797622795,111.911,222.576907105
0.588559043699,1734.14368324,786.370775517,584,74.9758,212.135698211,584,31.224,31.2388822751,31.2477,0.984766,1265.69756259,269.119601896,31.2255717418,13.824229557,2.94227,-31.6025,659.515122712,260.340776536,111.957,224.360118679
0.607430635911,1808.83979571,325.736421977,585,75.0415,290.439352135,585,31.2737,31.2837949023,31.2977,0.986106,985.89234964,422.573462762,31.2739327177,146.908201466,2.9377,-31.6552,624.814093748,245.20922114,112.033,156.772560628
0.593148303921,1636.5284721,298.941718069,586,75.0738,361.428640198,586,31.2028,31.2174079589,31.2258,0.982885,1231.60915009,303.648978919,31.2051211217,50.6502509365,2.89897,-31.5955,495.227479403,243.441540734,112.129,164.128985669
0.603839832159,1869.06561023,829.682194264,587,75.1302,264.367711138,587,31.2394,31.2512452895,31.2639,0.984979,1238.77715164,240.471403542,31.2386759104,36.0408040162,3.07549,-31.6151,943.876575592,253.201481975,112.155,289.048899607
0.585408456486,1367.21858536,717.421413951,588,75.1622,135.177251157,588,31.2158,31.2300214906,31.238,0.985387,1064.71096621,544.113955266,31.2195290083,4.8837966718,2.8817,-31.5921,1032.57204598,252.83434382,112.15,416.966897095
0.587267849641,1552.82209892,753.294364819,589,75.1642,191.406083285,589,31.2674,31.2811503145,31.292,0.984727,1099.71983444,364.836898261,31.2688401925,34.3478152188,2.68713,-31.6606,865.508680846,254.961471204,112.261,327.139743678
