AverageY,AverageAbsQ,MinEsReturn,AveragePolicySurr,AverageQ,PolicyRegParamNorm,AverageQLoss,AverageReturn,Epoch,MaxReturn,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,MinReturn,Iteration,AverageAction,StdReturn,AverageAbsY,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff
498.864909352,498.862,3709.96673767,-501.233,498.862,114.056,222.694,5123.90012202,720,5323.2560409,179.061,395.846600794,0.0,4967.41234146,720,0.962336,107.595126647,498.865516308,3709.96673767,3709.96673767,3.53780221618
499.702288319,499.696,3677.47400904,-502.114,499.694,114.138,258.578,4669.997798,721,5239.52352411,179.217,389.272378564,0.0,1627.98080877,721,0.965475,1031.90686768,499.706480597,3677.47400904,3677.47400904,3.73563633069
499.139597074,499.13,3858.77397817,-501.598,499.13,114.198,253.492,3934.78126289,722,4948.54094327,179.394,361.145025963,0.0,1025.63946591,722,0.967945,1367.74644631,499.139631984,3858.77397817,3858.77397817,3.67078541359
499.347544121,499.345,3768.88314517,-501.836,499.343,114.3,280.393,4382.39053148,723,5224.72911399,179.546,383.40723567,0.0,424.084838921,723,0.965974,1426.45352502,499.347606334,3768.88314517,3768.88314517,3.82241533121
499.865186245,499.855,3867.46131638,-502.453,499.855,114.407,286.239,5033.54328538,724,5330.80888844,179.713,402.515548045,0.0,4627.34685546,724,0.964115,178.924460283,499.866382702,3867.46131638,3867.46131638,3.82865083088
500.273304096,500.264,4033.28444552,-502.801,500.264,114.421,273.626,5022.25149223,725,5343.78467359,179.813,400.514162404,0.0,4711.61018745,725,0.963405,193.819687587,500.273402428,4033.28444552,4033.28444552,3.7461031435
499.248514995,499.249,3202.81619572,-501.741,499.246,114.482,278.904,5110.48017285,726,5281.72547927,179.917,388.976305317,0.0,4898.94737213,726,0.960393,129.986341839,499.248562193,3202.81619572,3202.81619572,3.85636377198
500.3471189,500.329,3647.93524952,-502.798,500.329,114.557,283.641,5067.71468091,727,5298.89049671,180.076,402.203349323,0.0,4700.99463433,727,0.962377,166.251608649,500.348506214,3647.93524952,3647.93524952,3.7934824899
499.987886361,499.976,3967.88089752,-502.477,499.975,114.64,265.935,3985.3035193,728,5313.61825454,180.213,398.951619767,0.0,91.7454765332,728,0.975155,1942.10381348,499.987950459,3967.88089752,3967.88089752,3.78782263726
500.130889346,500.125,3690.71982179,-502.607,500.125,114.716,277.793,5046.83246919,729,5354.85835403,180.38,405.034068436,0.0,4899.41509053,729,0.962874,132.703743014,500.133142016,3690.71982179,3690.71982179,3.82390969299
500.615495489,500.614,3732.49463963,-503.138,500.613,114.821,245.587,5136.77592168,730,5367.67726917,180.488,413.575917993,0.0,4916.24977172,730,0.966702,155.001084224,500.620770736,3732.49463963,3732.49463963,3.6550818872
500.490915543,500.482,3835.81253173,-503.031,500.48,114.907,280.138,5196.32334119,731,5360.78389333,180.623,423.298621996,0.0,5040.21213427,731,0.963199,115.41658236,500.491166866,3835.81253173,3835.81253173,3.8272738069
500.669381604,500.663,4052.77472562,-503.104,500.661,114.963,273.999,5083.69947116,732,5261.20699701,180.758,407.428624521,0.0,4637.91687139,732,0.972845,168.104312533,500.671354916,4052.77472562,4052.77472562,3.7770742493
500.74856601,500.736,3873.10157242,-503.232,500.735,115.015,313.964,5014.23559583,733,5143.73427746,180.869,401.779263403,0.0,4879.96581243,733,0.969108,93.0431292673,500.748595802,3873.10157242,3873.10157242,3.87701910735
501.030259256,501.035,3798.47867431,-503.531,501.033,115.109,268.785,5194.21279892,734,5463.25144351,180.971,420.714065288,0.0,4060.52889333,734,0.962849,397.124281371,501.030352723,3798.47867431,3798.47867431,3.76595293579
501.066312894,501.053,3883.80244247,-503.691,501.053,115.188,220.445,4941.28121156,735,5097.82692673,181.079,398.393107413,0.0,4773.29126171,735,0.969954,127.501106852,501.066361219,3883.80244247,3883.80244247,3.56993015896
501.251306915,501.244,4035.67724499,-503.769,501.243,115.28,283.285,5104.48873608,736,5253.71916596,181.21,406.512276945,0.0,4989.9959792,736,0.965066,93.0005113109,501.251374335,4035.67724499,4035.67724499,3.85008303184
501.844902307,501.837,3738.3624936,-504.37,501.837,115.338,275.746,5172.16572402,737,5389.53363503,181.365,419.937267778,0.0,5027.19041807,737,0.963472,118.509769257,501.84493412,3738.3624936,3738.3624936,3.78833009014
502.358551732,502.35,3743.41756862,-504.894,502.35,115.451,265.378,4844.75908543,738,5008.9137617,181.481,392.944015373,0.0,4662.60231843,738,0.967421,96.5606524397,502.358571674,3743.41756862,3743.41756862,3.74757893293
502.417589696,502.405,3911.84376507,-504.949,502.405,115.515,293.97,4894.19847461,739,5429.07017502,181.645,421.711701084,0.0,2057.99362376,739,0.967717,964.426485575,502.417675691,3911.84376507,3911.84376507,3.8558849695
501.872846452,501.874,3880.29832743,-504.393,501.872,115.593,285.863,4650.03741906,740,5036.96349413,181.792,388.755002779,0.0,2366.36131496,740,0.964804,765.286876031,501.875031073,3880.29832743,3880.29832743,3.84418943689
502.426389265,502.414,3607.91126975,-504.947,502.414,115.709,270.91,4570.24578956,741,5427.47104913,181.886,417.801204419,0.0,1619.11808789,741,0.967207,1244.33589896,502.427986825,3607.91126975,3607.91126975,3.82575193414
502.751378464,502.743,3853.26453639,-505.23,502.743,115.812,277.404,4930.81374483,742,5034.21147424,182.02,400.125641227,0.0,4735.94674547,742,0.970293,85.8639011984,502.751410634,3853.26453639,3853.26453639,3.84176930691
502.091917819,502.083,3784.1910178,-504.568,502.08,115.915,244.259,5230.06982747,743,5345.71462679,182.123,428.653987156,0.0,5134.42458883,743,0.96702,70.3557780641,502.092574897,3784.1910178,3784.1910178,3.67504114646
502.287595349,502.284,3032.78852255,-504.744,502.284,115.964,280.369,5199.18813502,744,5299.95067414,182.208,398.851857702,0.0,5074.56794076,744,0.96265,75.9910430985,502.287659905,3032.78852255,3032.78852255,3.81270261194
503.123894454,503.12,3585.35492797,-505.576,503.117,116.03,250.005,5157.4062364,745,5567.41203751,182.332,415.210727811,0.0,4742.77950265,745,0.960679,218.273297313,503.123961586,3585.35492797,3585.35492797,3.68061573381
503.159249728,503.149,4032.75102072,-505.631,503.148,116.136,307.61,4983.35016452,746,5442.49399576,182.482,401.002921076,0.0,2315.38838934,746,0.964297,893.298112941,503.15994223,4032.75102072,4032.75102072,4.01582419056
503.5826246,503.575,3425.802626,-506.11,503.574,116.177,294.491,5183.40155684,747,5380.81527965,182.586,411.630208128,0.0,4998.29102173,747,0.964254,117.671855375,503.583399068,3425.802626,3425.802626,3.84991660098
503.557856943,503.551,3649.91889046,-506.06,503.551,116.23,254.949,5027.86173519,748,5321.00506648,182.702,411.966859272,0.0,3686.48816437,748,0.966971,459.721899006,503.557954339,3649.91889046,3649.91889046,3.65720184404
503.13626564,503.128,3453.78988969,-505.607,503.128,116.338,259.089,4535.21904205,749,4978.70002681,182.816,401.00400187,0.0,1264.87231838,749,0.965538,1091.49573329,503.136334279,3453.78988969,3453.78988969,3.75159643166
503.853876098,503.849,3474.03771951,-506.38,503.849,116.413,268.609,5357.07963647,750,5450.12639344,182.949,418.467456053,0.0,5211.50567042,750,0.960556,74.852912994,503.855768676,3474.03771951,3474.03771951,3.7007476641
503.932398353,503.926,3852.38321214,-506.444,503.924,116.497,245.522,4976.71847634,751,5187.54298859,183.051,379.79436458,0.0,4709.27546305,751,0.969521,138.10227916,503.932458295,3852.38321214,3852.38321214,3.69448147623
503.940004595,503.923,3400.12094889,-506.44,503.923,116.576,265.217,4918.34691567,752,5609.24314626,183.177,422.197059297,0.0,1431.89307053,752,0.958364,1184.8721737,503.940045302,3400.12094889,3400.12094889,3.79854497371
503.565811124,503.561,3718.91536932,-506.04,503.561,116.638,269.355,5121.58086919,753,5266.58521935,183.297,416.718887038,0.0,4971.74348067,753,0.962141,84.7121300121,503.565865625,3718.91536932,3718.91536932,3.77927574821
504.233609922,504.226,3722.76997421,-506.737,504.224,116.744,353.062,5020.05347865,754,5220.57425226,183.385,392.217660248,0.0,4689.78801525,754,0.962753,155.134564391,504.233669163,3722.76997421,3722.76997421,4.04128375678
504.028519951,504.021,3793.08809028,-506.553,504.021,116.739,318.372,5061.30966197,755,5174.87108366,183.505,403.545483762,0.0,4995.53130164,755,0.965146,57.0818432876,504.028590015,3793.08809028,3793.08809028,3.89626891209
504.653384278,504.66,3866.17680604,-507.122,504.658,116.795,267.359,5597.06860169,756,5708.01238761,183.618,435.08392291,0.0,5429.67142628,756,0.960943,78.5397301328,504.654487811,3866.17680604,3866.17680604,3.75076637693
504.380189115,504.367,3359.59994253,-506.84,504.365,116.894,273.012,5312.93567993,757,5570.29229983,183.714,425.838100082,0.0,5026.01890629,757,0.965729,162.283952537,504.382441623,3359.59994253,3359.59994253,3.75926003626
504.097938307,504.082,3971.13460517,-506.536,504.082,116.954,256.878,5410.71449501,758,5655.794209,183.859,432.336085686,0.0,5129.74930033,758,0.969572,163.30696276,504.098406843,3971.13460517,3971.13460517,3.73325281147
504.988992936,504.985,3392.61497999,-507.497,504.985,117.043,263.009,5184.44835108,759,5294.64462817,183.997,418.178773741,0.0,5063.55284844,759,0.963322,67.6764344745,504.989684806,3392.61497999,3392.61497999,3.70293390947
504.76091952,504.754,3724.64624153,-507.298,504.754,117.134,289.62,4674.13194235,760,5019.55656121,184.098,403.533452098,0.0,2407.14592956,760,0.961537,758.776773023,504.761881525,3724.64624153,3724.64624153,3.80575080869
505.434261433,505.424,3479.33028772,-507.943,505.424,117.181,210.589,5208.29525941,761,5402.89845291,184.213,429.981214952,0.0,4959.78542295,761,0.968938,129.066416026,505.43559765,3479.33028772,3479.33028772,3.53575753864
504.847251071,504.839,3814.37605825,-507.305,504.839,117.261,313.368,4991.78412417,762,5123.12260077,184.314,409.6813107,0.0,4847.5369622,762,0.968073,79.5652298349,504.849048331,3814.37605825,3814.37605825,3.99382620356
504.910313704,504.909,3880.21465726,-507.387,504.909,117.389,247.09,5370.63167983,763,5559.53622355,184.447,414.939581743,0.0,5221.85707669,763,0.959353,92.6538398951,504.910387677,3880.21465726,3880.21465726,3.67760714544
505.637016048,505.628,3688.09237647,-508.095,505.627,117.484,293.194,4687.54551992,764,4832.94737867,184.575,374.118873403,0.0,4538.61235974,764,0.966327,95.8520908423,505.637072557,3688.09237647,3688.09237647,3.82598062879
505.923911499,505.915,3564.62956994,-508.481,505.914,117.602,241.799,4936.67926639,765,5414.01893468,184.643,392.961453978,0.0,4364.40647826,765,0.964513,314.119951415,505.924036228,3564.62956994,3564.62956994,3.61776386804
505.65274461,505.651,3351.73695176,-508.186,505.645,117.631,291.858,4778.93371205,766,4921.16639331,184.727,380.651457573,0.0,4639.14664691,766,0.970158,80.5932844635,505.652810148,3351.73695176,3351.73695176,3.87344792642
505.932466262,505.929,3451.89173694,-508.399,505.926,117.684,247.352,5311.94437665,767,5536.15493055,184.825,433.461382826,0.0,5095.89736163,767,0.959974,116.17584885,505.932498707,3451.89173694,3451.89173694,3.61264626017
505.875882559,505.868,3350.34538222,-508.348,505.86,117.749,255.242,4698.8067404,768,4807.55897204,184.972,386.035193744,0.0,4573.77666007,768,0.973378,70.7489337264,505.877074875,3350.34538222,3350.34538222,3.76867726396
506.079932551,506.08,3814.0006376,-508.539,506.08,117.825,256.383,5015.77284676,769,5213.25762733,185.085,406.279081979,0.0,4490.16594333,769,0.967397,218.08752154,506.079989764,3814.0006376,3814.0006376,3.68918606174
506.24080829,506.236,3725.2746553,-508.64,506.234,117.945,260.354,4833.63160061,770,4958.31840614,185.189,393.802337795,0.0,4654.89857907,770,0.967261,88.4957670252,506.240879836,3725.2746553,3725.2746553,3.64932129847
506.1013416,506.085,3723.32452627,-508.507,506.085,117.956,271.647,5219.41690478,771,5404.2246725,185.29,417.921804753,0.0,4981.10113983,771,0.967152,102.656028949,506.101491297,3723.32452627,3723.32452627,3.77941973556
506.134736376,506.138,1961.81232845,-508.57,506.138,118.059,234.859,4707.34722103,772,5319.54992091,185.405,404.716598542,0.0,603.140477464,772,0.964662,1370.69653512,506.134803609,1961.81232845,1961.81232845,3.65604096411
506.21941041,506.212,3888.6501957,-508.673,506.208,118.181,287.347,4525.8900722,773,5225.35371499,185.504,396.565339683,0.0,1959.51157927,773,0.971194,1198.67957616,506.220452327,3888.6501957,3888.6501957,3.80203122496
505.875212883,505.868,3802.68628421,-508.324,505.864,118.247,282.258,4796.7060886,774,4975.3357462,185.638,397.568936952,0.0,4680.25341645,774,0.974162,100.787507143,505.877129572,3802.68628421,3802.68628421,3.77894690624
506.483266587,506.479,3906.6986067,-509.01,506.474,118.311,309.194,5012.22736786,775,5110.14490097,185.768,402.584003783,0.0,4926.6033916,775,0.968827,67.1195574885,506.483336194,3906.6986067,3906.6986067,3.81972786898
506.595335216,506.593,3672.29816198,-509.207,506.591,118.364,297.52,4966.66243506,776,5141.42204267,185.867,405.712649965,0.0,4555.46952769,776,0.970205,183.774007831,506.59541937,3672.29816198,3672.29816198,3.8450131785
506.726048841,506.716,3778.34959649,-509.303,506.716,118.446,251.415,5103.61604607,777,5330.00012277,185.945,410.424880204,0.0,4923.99593437,777,0.971965,117.401729511,506.726097319,3778.34959649,3778.34959649,3.69629077357
507.390866703,507.385,3500.472637,-509.914,507.383,118.54,286.946,4995.29045916,778,5155.83582864,186.058,417.237297531,0.0,4790.67091089,778,0.967066,113.191775101,507.391546512,3500.472637,3500.472637,3.85375287541
506.743313262,506.738,3575.35258133,-509.232,506.736,118.616,268.169,5127.42164826,779,5269.35007768,186.192,414.737528079,0.0,4896.38749315,779,0.973274,106.730843378,506.743370804,3575.35258133,3575.35258133,3.71128902945
507.276370193,507.272,4010.7816273,-509.812,507.272,118.62,277.724,4910.93236939,780,5096.73089799,186.321,393.004740054,0.0,4691.07503439,780,0.965585,109.417546401,507.276464818,4010.7816273,4010.7816273,3.78804598516
507.428399167,507.426,3934.67003572,-510.008,507.426,118.691,272.288,5018.60290981,781,5140.9136037,186.403,408.884250307,0.0,4911.21232881,781,0.967373,85.5961162232,507.428463014,3934.67003572,3934.67003572,3.76838279349
508.013616771,508.0,4065.00862045,-510.556,508.0,118.761,253.706,5277.89861607,782,5659.60963492,186.531,422.35796119,0.0,4360.2608277,782,0.967463,388.009835483,508.013671108,4065.00862045,4065.00862045,3.7258927553
508.092613673,508.089,3696.29945914,-510.569,508.085,118.848,262.011,5161.1934169,783,5314.79185173,186.631,414.399805637,0.0,5024.53462172,783,0.969986,93.5933362814,508.092687545,3696.29945914,3696.29945914,3.7584382582
508.082219326,508.069,3680.28837378,-510.579,508.069,118.874,269.962,5449.01622431,784,5667.63038976,186.78,437.258752141,0.0,5181.52262883,784,0.964707,141.329989747,508.082351465,3680.28837378,3680.28837378,3.7571275894
507.959868442,507.956,3770.05192428,-510.437,507.953,118.955,262.409,5150.63973304,785,5297.9508427,186.897,406.684894923,0.0,4969.22305677,785,0.963979,92.7816860431,507.959890687,3770.05192428,3770.05192428,3.7072541121
508.371257554,508.369,3865.95591283,-510.878,508.369,119.014,276.606,4483.84811741,786,5598.98368576,187.043,432.7564864,0.0,1518.55530351,786,0.971682,1387.73497345,508.371287515,3865.95591283,3865.95591283,3.86383744063
508.327443741,508.32,4014.50377794,-510.841,508.317,119.089,263.071,5033.72991183,787,5336.19795168,187.128,382.747610815,0.0,4823.79555724,787,0.963282,143.61066767,508.327525699,4014.50377794,4014.50377794,3.7872921051
508.510329232,508.504,3914.68096883,-510.981,508.504,119.144,243.068,4929.78790764,788,5047.50335468,187.245,381.811718391,0.0,4779.50633236,788,0.962188,82.8099357799,508.510360161,3914.68096883,3914.68096883,3.71145158151
508.286836795,508.276,3294.23340419,-510.757,508.276,119.253,286.987,5299.26534525,789,5518.92652826,187.36,412.848845591,0.0,5105.39550991,789,0.962553,120.990592274,508.286851647,3294.23340419,3294.23340419,3.85898988978
509.051458165,509.044,3708.00134218,-511.576,509.042,119.322,280.145,5326.79192261,790,5451.77640386,187.53,437.549285151,0.0,5156.87834936,790,0.969631,82.6338293132,509.051513928,3708.00134218,3708.00134218,3.79539341777
508.875529395,508.863,3355.42314133,-511.36,508.863,119.411,238.209,4869.01918604,791,5499.7117064,187.665,425.107330731,0.0,610.384740725,791,0.96545,1421.91045898,508.875576679,3355.42314133,3355.42314133,3.67349950092
509.2935656,509.3,3754.50094346,-511.81,509.299,119.493,221.616,5311.56086084,792,5568.87527226,187.764,422.421026147,0.0,5178.34343019,792,0.965474,107.866058689,509.293614353,3754.50094346,3754.50094346,3.55082618626
508.779846287,508.77,3936.07398554,-511.268,508.764,119.509,314.852,5074.15080631,793,5201.43892856,187.85,411.444547309,0.0,4952.87180006,793,0.963602,82.808823326,508.779905816,3936.07398554,3936.07398554,3.98284439378
508.950539749,508.941,3571.5538148,-511.441,508.941,119.609,288.645,5215.4904532,794,5314.3641047,187.985,428.252505885,0.0,5086.66368187,794,0.967655,77.3054276583,508.950629415,3571.5538148,3571.5538148,3.84146888961
509.331802432,509.331,3709.06585835,-511.885,509.33,119.641,243.594,5190.08144303,795,5292.59077798,188.09,424.414504133,0.0,5075.76019987,795,0.967431,70.7592607808,509.334184205,3709.06585835,3709.06585835,3.58477260968
509.663000219,509.653,3857.47387825,-512.164,509.651,119.689,259.419,5141.12359247,796,5250.55006785,188.186,409.227168693,0.0,5024.0445904,796,0.966432,71.6064846015,509.66728706,3857.47387825,3857.47387825,3.72336169126
510.092418793,510.085,3631.36878964,-512.632,510.085,119.775,252.95,5049.37963187,797,5191.7045661,188.281,409.381537948,0.0,4877.01523968,797,0.968393,109.239876883,510.092446869,3631.36878964,3631.36878964,3.66762963408
510.347273152,510.333,3497.64739722,-512.852,510.332,119.892,280.891,5068.69503356,798,5119.8467138,188.407,407.128098432,0.0,4926.77606042,798,0.971557,53.384467492,510.34930461,3497.64739722,3497.64739722,3.7933280348
510.21047023,510.207,3830.7452088,-512.762,510.207,119.982,276.03,5042.34588107,799,5319.20305695,188.509,412.558955248,0.0,4632.20232243,799,0.971079,180.307195926,510.211386496,3830.7452088,3830.7452088,3.7827475618
510.97782203,510.971,3868.94359089,-513.573,510.969,120.035,285.207,4908.47110971,800,5085.2958706,188.613,403.404416905,0.0,4602.07258307,800,0.976986,135.127581214,510.97789815,3868.94359089,3868.94359089,3.80856536492
509.888270492,509.877,3822.03245264,-512.441,509.877,120.081,338.665,5274.09318125,801,5412.76237209,188.76,414.379199378,0.0,5131.03350048,801,0.964307,98.6325771039,509.888641574,3822.03245264,3822.03245264,4.02281262632
510.689375136,510.693,3878.20763055,-513.194,510.681,120.167,303.411,5299.607618,802,5525.3155414,188.878,412.489106893,0.0,4984.16102606,802,0.972306,141.995398305,510.689782295,3878.20763055,3878.20763055,3.82879626394
510.422923561,510.41,3746.11552517,-512.958,510.41,120.241,294.141,5258.57476172,803,5499.67805849,189.005,416.679980498,0.0,5054.48205621,803,0.968936,143.655912465,510.422976431,3746.11552517,3746.11552517,3.77350104292
510.234347224,510.23,464.685694611,-512.761,510.23,120.266,290.193,4646.80178737,804,5228.27423231,189.115,379.565722716,0.0,1454.30308841,804,0.971407,1071.00724454,510.234404644,464.685694611,464.685694611,3.81512003542
510.204994594,510.204,3731.29099394,-512.787,510.201,120.319,284.05,4909.88980897,805,5122.28537404,189.247,400.625588287,0.0,4745.89055203,805,0.976213,104.391013153,510.205083238,3731.29099394,3731.29099394,3.83157313032
510.928313401,510.915,3547.50713087,-513.484,510.915,120.381,301.724,4867.57673092,806,4980.02178413,189.38,394.541558539,0.0,4675.57993166,806,0.972726,94.4294290471,510.928360962,3547.50713087,3547.50713087,3.86371344794
510.423557886,510.42,3789.92432699,-512.975,510.419,120.465,248.613,4985.26027801,807,5130.56962176,189.504,409.900489808,0.0,4801.04863212,807,0.970992,105.112046097,510.423642782,3789.92432699,3789.92432699,3.7185860829
510.973412744,510.962,3867.32218884,-513.528,510.962,120.542,301.607,4863.4238755,808,5026.79628748,189.63,395.140970556,0.0,4611.12822161,808,0.973964,112.108024337,510.974056341,3867.32218884,3867.32218884,3.90106170247
510.964925068,510.958,3695.85781098,-513.498,510.957,120.653,286.846,5009.53812415,809,5339.32904826,189.789,407.833406198,0.0,4724.37800997,809,0.974423,187.881969588,510.965016143,3695.85781098,3695.85781098,3.80379477668
511.458837934,511.451,4050.89134534,-513.987,511.451,120.771,238.96,4511.33446534,810,5090.06096846,189.907,379.150475422,0.0,212.126929326,810,0.968427,1435.06192679,511.458876655,4050.89134534,4050.89134534,3.64746661058
511.897351864,511.893,3832.22299644,-514.357,511.889,120.88,255.711,4596.68421992,811,5185.74175421,190.007,393.039554317,0.0,956.637825228,811,0.969931,1225.08264247,511.897390218,3832.22299644,3832.22299644,3.70349949287
511.467239279,511.462,3870.07593442,-513.9,511.462,120.942,264.474,4300.68092294,812,5192.85514244,190.176,403.625661757,0.0,1794.10917968,812,0.976138,1188.27142188,511.467312886,3870.07593442,3870.07593442,3.74410661129
511.411609967,511.399,4062.56458303,-513.872,511.399,120.974,299.25,5192.06716648,813,5502.30742757,190.282,437.723392293,0.0,3468.4547273,813,0.966564,601.116161566,511.411660863,4062.56458303,4062.56458303,3.8546263385
511.937988976,511.927,3947.93361358,-514.528,511.927,121.01,299.945,5013.20992251,814,5283.20658169,190.397,406.640450407,0.0,4741.78387073,814,0.967608,169.249471962,511.938045568,3947.93361358,3947.93361358,3.92442718643
511.651368758,511.649,3697.56317973,-514.162,511.649,121.091,260.819,5371.48101883,815,5560.27119773,190.525,432.450407135,0.0,5128.52697951,815,0.966136,125.357500426,511.651741525,3697.56317973,3697.56317973,3.64479083474
511.872684872,511.868,3473.00862968,-514.449,511.864,121.139,309.262,5328.82261092,816,5605.54241751,190.678,418.535433226,0.0,5024.21355897,816,0.971253,152.426909058,511.873075021,3473.00862968,3473.00862968,3.91873205362
512.291098161,512.284,3615.67969088,-514.812,512.281,121.209,253.662,5098.35330238,817,5293.41608197,190.846,415.764893286,0.0,4923.38489756,817,0.971362,104.13181703,512.291398685,3615.67969088,3615.67969088,3.7565013088
511.769366678,511.751,3663.61871074,-514.306,511.751,121.276,284.578,4784.98263048,818,4906.62225256,190.967,394.169189863,0.0,4635.30939161,818,0.9663,80.446653247,511.769444096,3663.61871074,3663.61871074,3.80213016967
512.321426809,512.316,4004.95459102,-514.884,512.315,121.372,274.292,5305.87829487,819,5432.95072303,191.096,408.066423619,0.0,5051.7798213,819,0.965596,121.453506019,512.321508069,4004.95459102,4004.95459102,3.70697394786
512.291078188,512.29,4187.05057167,-514.87,512.29,121.405,280.453,4927.69586753,820,5473.04294559,191.217,412.607138483,0.0,2359.77020847,820,0.969932,869.093096801,512.291121224,4187.05057167,4187.05057167,3.77987324063
513.122386974,513.113,3776.8203587,-515.677,513.113,121.471,213.361,5078.17288349,821,5186.51267924,191.358,405.459543091,0.0,4972.39135392,821,0.972225,64.4520606504,513.122449437,3776.8203587,3776.8203587,3.55896178699
513.168217958,513.159,3807.73589692,-515.72,513.158,121.536,301.804,5164.6721212,822,5550.05662296,191.453,402.352432029,0.0,4794.10014337,822,0.971584,217.477622135,513.168284625,3807.73589692,3807.73589692,3.87811972117
512.490298849,512.482,3931.09824423,-515.025,512.482,121.577,291.846,5000.56247468,823,5114.2053257,191.548,395.523402698,0.0,4688.79875183,823,0.970644,126.711779609,512.490334848,3931.09824423,3931.09824423,3.82640519637
513.533801124,513.53,4058.51113654,-516.071,513.53,121.63,285.684,4849.18469954,824,5220.97893043,191.666,375.577989191,0.0,4404.38250775,824,0.969596,261.352511708,513.533877905,4058.51113654,4058.51113654,3.79252409789
512.974524173,512.962,3281.34673259,-515.466,512.958,121.719,327.217,5053.112985,825,5208.87428518,191.799,408.996621138,0.0,4914.24248812,825,0.972328,104.348497057,512.974567306,3281.34673259,3281.34673259,4.00253662241
512.501066788,512.495,3400.54102442,-514.955,512.493,121.777,272.985,4578.21225679,826,4654.31077326,191.905,365.773987316,0.0,4379.66150675,826,0.981729,84.8256834511,512.501102417,3400.54102442,3400.54102442,3.68502063526
513.062921794,513.057,3713.12740577,-515.465,513.055,121.848,255.77,5294.16001463,827,5542.22808714,192.019,406.711524879,0.0,5096.14227947,827,0.969204,144.744273849,513.064115818,3713.12740577,3713.12740577,3.6469371928
513.041167332,513.043,3999.96412596,-515.55,513.041,121.937,285.781,5188.19016706,828,5304.71294026,192.186,405.689548361,0.0,4947.75815778,828,0.969674,102.748878841,513.041246793,3999.96412596,3999.96412596,3.7804470301
513.683212131,513.677,3743.4376192,-516.148,513.673,122.028,294.148,5036.06939303,829,5311.69354789,192.259,414.029971622,0.0,4872.59783038,829,0.973639,133.498836958,513.683258355,3743.4376192,3743.4376192,3.77051322329
513.811126366,513.8,4032.2732613,-516.342,513.8,122.094,275.05,5402.21469119,830,5635.78937342,192.417,413.618246208,0.0,5102.51430853,830,0.968131,154.137925218,513.811178493,4032.2732613,4032.2732613,3.79121615434
513.683192466,513.671,3923.06598938,-516.133,513.67,122.174,313.294,5393.12719093,831,5464.28289249,192.552,425.82071065,0.0,5244.50013313,831,0.968332,63.5147753644,513.683205347,3923.06598938,3923.06598938,3.83446550759
513.403221719,513.403,3867.41059388,-515.819,513.401,122.251,300.592,5098.14217768,832,5298.48975993,192.678,410.834338688,0.0,4871.65071562,832,0.975501,133.773365508,513.40329819,3867.41059388,3867.41059388,3.79288072011
513.610989345,513.593,3703.29343141,-516.019,513.592,122.332,268.925,4839.76677428,833,5303.28614484,192.798,407.017928508,0.0,2998.05738121,833,0.972139,631.662560062,513.611012242,3703.29343141,3703.29343141,3.73620679569
513.93704475,513.935,3973.5687745,-516.333,513.935,122.382,280.905,4708.41594919,834,5265.08837449,192.918,387.501694588,0.0,2173.31416335,834,0.970084,860.31875772,513.937097608,3973.5687745,3973.5687745,3.70639669502
513.465861341,513.462,3741.07650409,-515.869,513.462,122.42,304.404,5168.94218611,835,5316.76916235,193.013,416.50776226,0.0,4916.64000352,835,0.970385,124.783466014,513.465953543,3741.07650409,3741.07650409,3.76068333648
513.598838343,513.599,3980.88257962,-515.947,513.593,122.481,261.497,4988.68138577,836,5601.17483902,193.094,425.67477253,0.0,1751.52355764,836,0.96437,1086.55365039,513.598858973,3980.88257962,3980.88257962,3.60618790499
513.849614374,513.845,3817.15386499,-516.278,513.845,122.561,308.777,5026.89057766,837,5270.4108966,193.209,405.266636836,0.0,4777.19126775,837,0.968682,153.968231366,513.84963202,3817.15386499,3817.15386499,3.78926659003
513.616153636,513.608,3841.46453784,-516.04,513.608,122.63,225.811,5172.81150743,838,5331.66721097,193.343,418.815152745,0.0,4843.15990945,838,0.969954,143.815745157,513.616192792,3841.46453784,3841.46453784,3.57780555538
512.906880015,512.887,3718.97794892,-515.314,512.887,122.752,317.007,4998.59520913,839,5295.13517029,193.475,408.590944984,0.0,4728.69588694,839,0.968584,168.986987742,512.910806388,3718.97794892,3718.97794892,3.81765909058
512.902148408,512.9,3620.70315304,-515.264,512.9,122.809,315.006,4778.47960254,840,5490.53424576,193.609,398.508014775,0.0,44.502515678,840,0.967023,1582.10429877,512.902188615,3620.70315304,3620.70315304,3.78740869054
513.58324653,513.575,3755.75910201,-516.026,513.573,122.907,281.065,5163.50660222,841,5353.20020584,193.741,413.894675746,0.0,4905.40534127,841,0.975702,165.195545544,513.583283217,3755.75910201,3755.75910201,3.71695962352
512.993300846,512.987,3976.1700339,-515.386,512.987,122.989,260.968,5092.88243971,842,5487.33092889,193.853,414.764799008,0.0,4740.77796858,842,0.967432,200.753497468,512.993329791,3976.1700339,3976.1700339,3.68383100443
513.421058472,513.411,3753.74284815,-515.835,513.407,123.064,287.94,5238.41264487,843,5502.7269264,193.973,414.88762206,0.0,4987.39044788,843,0.9688,200.839393893,513.421121292,3753.74284815,3753.74284815,3.81359315984
