AveragePolicySurr,AverageAbsQ,PolicyRegParamNorm,AverageAbsY,AverageAbsQYDiff,MaxReturn,MinEsReturn,AverageEsReturn,AverageDiscountedReturn,AverageReturn,Iteration,AverageQ,AverageQLoss,AverageAction,Epoch,AverageY,MinReturn,StdEsReturn,StdReturn,QFunRegParamNorm,MaxEsReturn
-16.6238,16.4994,111.081,16.4968389142,0.38070377493,1529.25777164,303.095424964,389.604291391,180.062247236,1055.54292934,1511,16.4914,0.86676,0.994399,1511,16.4926434389,184.962662697,84.776130935,420.849467864,139.613,545.347210694
-16.6013,16.4898,111.125,16.4850735307,0.366104630199,1617.22962352,443.586961563,460.117150563,154.51523846,993.718564838,1512,16.4799,0.770167,0.990758,1512,16.4801210337,140.019770576,16.5301890007,553.307302804,139.636,476.647339564
-16.6932,16.5858,111.178,16.5817968301,0.365301417282,1397.13806606,234.481166046,764.953699895,179.288313562,1340.90389619,1513,16.5786,0.750905,0.988662,1513,16.5789942052,1285.78854833,383.511700787,38.7786636316,139.68,1213.38332164
-16.6368,16.5128,111.212,16.5108671588,0.390394161156,1429.47239629,-7.85392953012,202.308707321,233.184069309,924.429030497,1514,16.5067,0.952838,0.993954,1514,16.5070631097,624.012885405,209.609405224,233.467550129,139.738,505.727742505
-16.6667,16.5391,111.243,16.5347830369,0.37943132088,1052.24242445,35.5081867289,334.077126157,185.284731654,465.804484422,1515,16.5321,0.862416,0.995017,1515,16.531534518,217.629708451,227.232189841,205.674233028,139.821,684.251310132
-16.6569,16.5401,111.26,16.5373540261,0.385515908065,1160.43360437,5.17949926228,393.087915193,162.941424565,433.555092436,1516,16.5312,0.926558,0.994403,1516,16.5316652176,187.647564371,254.337661673,204.47968334,139.862,649.592317473
-16.5993,16.4701,111.347,16.4683158104,0.385413093817,1323.99118442,35.837185962,373.432429345,180.762826493,641.21261584,1517,16.4631,0.956664,0.994343,1517,16.464471826,235.804258831,277.365380384,306.437080445,139.912,864.482206172
-16.6294,16.4985,111.354,16.4951851687,0.379920730305,1521.75670784,253.055831592,496.009286346,192.074091298,751.693088506,1518,16.4904,0.827188,0.994628,1518,16.4899616149,462.202295113,236.554471526,262.19844898,139.924,850.502079861
-16.5787,16.4537,111.352,16.4507929436,0.390157588195,1288.39684391,5.51019457632,282.750529054,192.901604635,597.036941675,1519,16.4455,0.950149,0.995314,1519,16.4459305971,113.370527801,187.770071376,234.409021224,139.955,573.522280112
-16.6734,16.538,111.395,16.5349662433,0.391337995307,992.546144598,19.4842498125,283.281345447,181.897624583,499.874753258,1520,16.5294,0.901661,0.992958,1520,16.5298251288,113.045884245,286.722181965,219.226891397,139.97,797.247040028
-16.661,16.5211,111.429,16.5185270697,0.377482882846,991.611731839,181.709949626,390.370673368,207.350963153,629.631974418,1521,16.5118,0.809896,0.991233,1521,16.5125383658,353.909216775,214.724035596,150.654701996,140.027,712.370975918
-16.682,16.545,111.504,16.5426216098,0.395274020976,1666.76581588,118.149377485,387.527247444,184.003956366,893.871122372,1522,16.5371,0.908516,0.992597,1522,16.5372044398,549.257582155,212.79676318,265.356188809,140.079,714.989970522
-16.6856,16.5659,111.543,16.5607783221,0.37048868936,1677.11560799,146.43557108,314.864541301,134.371537506,864.174186624,1523,16.5552,0.720731,0.99398,1523,16.5550328268,57.0220462739,169.321500935,583.171170066,140.108,591.955551892
-16.6992,16.5765,111.534,16.5727505453,0.389348665969,1159.65684548,466.329686099,634.469781058,53.6360194185,185.586808914,1524,16.5686,0.86702,0.994915,1524,16.5677165033,3.1014242971,97.8220675992,261.404814434,140.163,706.606064978
-16.6541,16.5266,111.586,16.5234328943,0.40103765737,601.949990078,-9.28549441613,126.010253654,23.5008084648,32.5719978668,1525,16.5192,0.93947,0.996851,1525,16.5197211874,5.14802162957,154.249369909,50.9619333824,140.222,448.971002953
-16.7056,16.5835,111.549,16.5828836148,0.37808125438,1043.58826667,163.979395437,360.53061933,59.6486367079,247.727494617,1526,16.5759,0.755693,0.995018,1526,16.5784018051,-48.7465508223,162.787242758,286.223340234,140.228,584.993992638
-16.7244,16.5926,111.559,16.5903680832,0.392303400767,1507.73374279,-23.400849189,174.519307927,121.984470726,637.719163252,1527,16.5852,0.860257,0.991554,1527,16.5868774625,275.417612671,152.533753399,282.046312093,140.238,377.697565313
-16.8277,16.683,111.582,16.6806488827,0.396280402337,1048.2226596,-36.0613140224,88.2730091134,61.7632101518,326.788272388,1528,16.6771,0.921587,0.988215,1528,16.6777586753,-3.63104751551,107.514811684,400.712957839,140.247,273.184099155
-16.7195,16.5947,111.672,16.5913819615,0.400853429084,2149.0520373,-2.05816410661,58.8811138064,215.315836793,976.708532858,1529,16.5876,0.978445,0.994635,1529,16.5866493408,338.202403966,62.9614786753,466.936080773,140.318,221.383180545
-16.7856,16.6582,111.709,16.6570852843,0.383569474533,1561.17688334,159.469104433,380.286136655,242.504352447,902.458054839,1530,16.6513,0.850346,0.994397,1530,16.6525911169,482.338707921,224.63083056,255.15726882,140.386,883.83312537
-16.7759,16.6534,111.717,16.6502298787,0.386854576549,1347.62624747,61.7644697898,306.752476441,212.569114553,650.824315785,1531,16.6448,0.893428,0.995096,1531,16.6448809073,289.173726215,190.373430701,169.148685284,140.471,685.284705726
-16.7576,16.6225,111.703,16.6194049043,0.399726073435,1107.72683424,3.64857441853,386.677292551,128.80687753,313.56932374,1532,16.6148,0.979696,0.995693,1532,16.615244431,43.4858856862,305.568770353,222.127035576,140.556,1050.8480951
-16.7765,16.642,111.687,16.6377463742,0.389989789666,543.011802615,166.849389016,319.071440551,154.398306805,292.502782657,1533,16.6344,0.926563,0.995175,1533,16.6339531399,198.177235186,144.079744132,65.0438131084,140.591,592.281549278
-16.7812,16.6652,111.708,16.665513455,0.379066149243,695.208566223,4.61016177157,259.545908062,178.883615639,434.089252601,1534,16.659,0.803786,0.992485,1534,16.6608774721,211.953814579,108.954485408,97.7418940403,140.642,464.257662236
-16.7802,16.6641,111.755,16.6598093858,0.404398756805,1266.38882053,81.0932108115,319.594555949,198.254067202,697.944386728,1535,16.6541,1.0609,0.994847,1535,16.6541629159,266.524335763,165.61712418,249.191871379,140.7,550.543664572
-16.7241,16.5873,111.816,16.5851684697,0.398314238259,1614.03069298,65.6612208875,320.888346835,196.196254117,898.652129882,1536,16.5788,0.972861,0.992725,1536,16.579570341,500.978238904,160.566923822,276.470914477,140.749,538.818990556
-16.8281,16.6896,111.872,16.6869885728,0.378209426295,1006.89617663,40.8123915143,231.82072377,125.335115158,392.530178925,1537,16.6809,0.797333,0.995425,1537,16.6815184389,43.4962562271,179.512744588,282.780028269,140.809,588.978573675
-16.7402,16.5982,111.891,16.596063951,0.398781626804,1084.33391169,3.77931068167,199.437978754,168.308122851,450.030769898,1538,16.5889,0.982989,0.994886,1538,16.5895881735,108.839807741,152.711704975,275.535874298,140.839,546.339913228
-16.7948,16.662,111.927,16.6597533999,0.38807034023,957.149106153,39.0547088158,240.720674356,135.831117432,379.000911559,1539,16.6525,0.866972,0.9951,1539,16.6529348391,51.378542272,124.37399523,226.046185513,140.879,406.751081815
-16.8226,16.6971,111.978,16.694471631,0.385778989433,1663.16028048,160.900693112,323.859360741,166.080744135,492.089164104,1540,16.6871,0.840198,0.995091,1540,16.688066484,102.472693854,143.038877167,353.687652337,140.911,605.303437017
-16.8164,16.6915,112.053,16.6890362738,0.387615689219,1189.13142373,256.127548237,431.241940831,185.436253615,547.857492015,1541,16.6817,0.874586,0.994721,1541,16.6825374087,132.889801226,116.838231201,200.078687418,140.958,611.764843097
-16.8209,16.6896,112.073,16.6875190892,0.395747479787,958.332826215,96.8891075899,371.867000525,150.524764546,553.384139091,1542,16.682,0.926766,0.996059,1542,16.6822815408,88.3666469112,142.77396971,223.650840434,140.988,532.459527697
-16.8235,16.686,112.08,16.6838029352,0.403673268521,1095.42469395,55.7171235796,317.823414194,165.421986476,514.126231636,1543,16.6785,1.07045,0.995422,1543,16.679354529,102.37915533,181.907844567,250.540646961,141.047,516.233033613
-16.8057,16.6606,112.118,16.6597900374,0.387341442739,954.997282805,-8.49290314175,381.102167878,182.30883745,561.205990303,1544,16.6518,0.882097,0.9961,1544,16.6536246661,119.018959691,240.935725857,216.821704031,141.071,590.614445174
-16.8659,16.7266,112.158,16.7245430494,0.401820099038,1595.80762804,56.8697481755,372.235908019,158.974477785,667.369093744,1545,16.7177,0.979569,0.995237,1545,16.7191045338,85.8072701003,174.449247421,457.064110192,141.147,637.81250587
-16.8486,16.7068,112.156,16.7025131968,0.383708202776,847.2659465,3.24782261265,332.746150535,178.55621467,400.275824961,1546,16.6947,0.863242,0.996072,1546,16.6950088042,120.582174753,194.736657161,159.063921346,141.166,618.38622284
-16.9097,16.771,112.155,16.766389235,0.395371681404,986.627122179,4.98690880149,230.925026703,110.096341077,321.265912911,1547,16.7614,0.973805,0.994802,1547,16.7617233465,69.004546143,112.183892523,227.3720054,141.175,380.982286609
-16.9223,16.7866,112.205,16.7836049519,0.383832270372,935.799771606,51.1001878425,253.703431241,163.14830606,553.476958025,1548,16.779,0.844802,0.995005,1548,16.7792871366,249.852579661,138.965247841,129.227021896,141.175,465.122566766
-16.8305,16.7044,112.305,16.7010294211,0.401621572149,852.403477203,1.11809580966,329.335328196,157.34150109,442.523914315,1549,16.6939,0.995927,0.995367,1549,16.6949519823,92.9105394898,315.699423659,203.136442135,141.213,777.424857728
-16.8907,16.755,112.363,16.7527688576,0.38637184766,1269.11419207,98.4841458768,337.537956478,190.248837677,698.720493968,1550,16.747,0.813825,0.993145,1550,16.7478280586,334.658604912,163.134748735,198.070667435,141.234,583.485574078
-16.9049,16.7659,112.406,16.762905695,0.391966835943,1160.64052279,4.16708237948,433.617011986,179.534469904,621.459980445,1551,16.7588,0.904909,0.993269,1551,16.7587946514,261.323149606,233.927836048,200.951545724,141.247,737.218357942
-16.9313,16.7901,112.402,16.7883488228,0.385980620597,1716.94162051,26.1328056003,376.239883445,207.171685025,717.899173122,1552,16.7811,0.885182,0.993835,1552,16.7822117789,127.113643853,244.412626559,311.604221425,141.244,751.904307063
-16.973,16.8178,112.461,16.8143540148,0.406957959514,1286.3999,33.5295912765,235.116761294,69.0918087644,340.141802311,1553,16.8091,1.06689,0.995965,1553,16.809332284,5.4496110233,154.953787906,282.922175025,141.313,511.727202038
-16.9214,16.7808,112.489,16.7793541532,0.393367235938,1068.82704011,2.60272617903,265.821549213,140.217590795,477.019081718,1554,16.7748,0.923926,0.995515,1554,16.775987666,87.4212474792,207.644464016,314.312602947,141.342,525.893979612
-16.9108,16.78,112.514,16.7774831471,0.383371752301,1403.14797934,123.582695661,467.43170477,191.703892785,753.959264005,1555,16.7734,0.879965,0.991172,1555,16.7738292706,426.481838898,178.273674528,256.686954323,141.336,624.590135066
-16.9642,16.8356,112.582,16.8318500609,0.384354208644,1503.07455608,24.4436429319,187.759822014,164.136395637,514.321823054,1556,16.8279,0.852573,0.994926,1556,16.8282983387,94.5688099164,180.762933754,361.886699675,141.411,641.730690227
-16.9809,16.8579,112.622,16.8554343156,0.37159319,1109.19492767,36.8620738195,316.652837842,214.126123846,658.15588904,1557,16.8515,0.769286,0.992432,1557,16.8526911366,381.265068861,329.31856778,177.674592229,141.424,1047.2909658
-16.993,16.8612,112.643,16.8577449245,0.392363385652,1320.76918992,33.4337969224,297.571145252,122.661447083,423.333149197,1558,16.8537,0.933203,0.994031,1558,16.8544030121,58.6476672436,177.045381272,270.272613275,141.479,540.4911874
-17.0056,16.8655,112.667,16.8630047956,0.380165440478,1346.53665276,155.208425007,378.0203718,164.255564783,577.353168557,1559,16.8591,0.858825,0.994027,1559,16.8599642364,140.885552804,205.858039245,371.064961727,141.516,791.354471603
-16.9515,16.8135,112.725,16.8123132259,0.386493207982,1558.90167387,48.9870573003,250.505444011,129.923306813,707.634664559,1560,16.808,0.942966,0.994401,1560,16.8091027713,10.7660280327,147.782475328,287.359329794,141.534,461.680214266
-16.9859,16.8448,112.725,16.8424386356,0.382633228535,2024.33044001,56.2851745035,286.832705909,188.198610356,1163.59008708,1561,16.8378,0.852946,0.993183,1561,16.8383833782,111.459264707,162.507313178,575.468394196,141.549,510.817129422
-16.9887,16.8552,112.749,16.852368044,0.387927444605,2123.85114296,70.9057825198,498.009144632,211.924864783,1030.62506115,1562,16.8488,0.939397,0.993174,1562,16.8489219571,239.894600653,259.896983132,528.33869235,141.577,827.25630509
-17.0452,16.9061,112.787,16.90393565,0.388188440554,1611.14050947,52.9132842414,389.938139333,142.845914015,816.810936674,1563,16.9017,0.908158,0.995363,1563,16.9024679104,204.486388026,184.594049685,452.647704829,141.579,578.729851912
-17.1138,16.9751,112.828,16.9725788251,0.392261089302,1712.88644521,23.1660055811,307.676893435,199.336455003,866.46402943,1564,16.9699,0.981388,0.995424,1564,16.9707468346,457.24189191,161.014215646,320.120653582,141.641,567.387240253
-17.0111,16.8832,112.831,16.8804526604,0.382728391383,1919.12898647,146.384965435,464.268238261,204.873949256,1143.49253325,1565,16.878,0.819063,0.993289,1565,16.8784872354,290.19944457,269.472743146,520.421034613,141.683,875.629434795
-17.0224,16.8887,112.854,16.8851339374,0.396443794577,2190.4178367,5.00287759894,324.105106717,220.898774215,1268.46529916,1566,16.8824,0.874284,0.994069,1566,16.8828242215,201.240577935,230.209438,595.965334543,141.696,713.729367992
-17.0701,16.9463,112.949,16.9445072844,0.394364575994,2044.3837869,24.2920482528,216.445889556,130.363049533,834.036050877,1567,16.9415,0.904552,0.991647,1567,16.9423851308,94.8063706698,192.153841303,761.856093337,141.739,408.599730859
-17.0082,16.8752,113.016,16.8723405552,0.404644532501,2012.94077809,49.8837824136,364.842077439,149.667417482,793.866521979,1568,16.8708,1.00911,0.994045,1568,16.8705905586,46.3985053786,380.766171077,486.910749812,141.779,1330.69272534
-17.0388,16.9002,113.104,16.8993928848,0.404330572024,1370.48885791,3.109836363,240.548191755,187.686432866,696.599599553,1569,16.8966,0.985528,0.995632,1569,16.8968644389,113.423825658,209.003378217,279.19452173,141.827,463.251671789
-17.1147,16.9722,113.132,16.9691805291,0.393478865449,1201.50623844,355.942673902,501.277979277,149.115906939,583.982534109,1570,16.9675,0.928902,0.994618,1570,16.9672590405,169.50258885,133.076243886,247.912795252,141.866,710.66879716
-17.0819,16.9503,113.171,16.9498577396,0.408316607886,1892.41053373,439.353918277,600.627436261,192.804968651,749.419509423,1571,16.9455,1.11875,0.996431,1571,16.9476321743,65.5528556844,169.95118371,367.184551836,141.901,884.223563878
-17.0545,16.9124,113.246,16.9086351388,0.398541612889,1220.40929996,24.7384451663,319.886849279,145.880138731,1138.66461034,1572,16.9048,0.975254,0.988307,1572,16.9059016048,1079.84137498,270.825230058,44.6323593278,141.989,620.255087352
-17.0956,16.9443,113.269,16.9400870635,0.390000194492,1387.78010139,559.042057079,816.637419693,176.032562119,715.457034038,1573,16.936,0.905682,0.991777,1573,16.9363261918,444.912894301,186.512454185,233.797410433,141.997,994.565694511
-17.1192,16.977,113.269,16.9741759093,0.387778387729,2214.5163225,491.454455392,575.813554453,200.508517782,1956.88813265,1574,16.9719,0.899278,0.989093,1574,16.9728720726,748.809341431,84.3590990612,394.607447231,142.053,660.172653514
-17.1127,16.9692,113.291,16.9647964995,0.401124068249,1375.86161037,34.7769614987,503.433843576,189.2003362,657.594811311,1575,16.9611,0.968257,0.988527,1575,16.9610553991,120.168099682,549.935784488,401.869019172,142.09,1620.99285251
-17.1608,17.021,113.361,17.0199199616,0.386140664336,1992.14073826,89.3617173972,311.940642464,215.062974779,1033.76802205,1576,17.0171,0.828745,0.992661,1576,17.0182566733,281.750900442,223.686477312,428.751130715,142.138,806.807465402
-17.1734,17.0299,113.415,17.0271940065,0.392890509076,1426.87012221,18.1915118666,571.655757265,208.170609608,846.110185492,1577,17.0243,0.908253,0.994298,1577,17.0249169501,178.07729962,433.446049645,316.400482729,142.146,1232.67075398
-17.1835,17.0481,113.468,17.0438755137,0.392927728337,2176.56959346,212.050741925,317.836203497,224.169454763,1270.30929596,1578,17.0416,0.892214,0.993902,1578,17.0414680231,513.127274257,67.0361915683,423.094891569,142.162,404.349048303
-17.2104,17.0796,113.483,17.0760523661,0.384811645603,1966.87349864,87.0387355825,512.818683587,226.610820768,1001.00867941,1579,17.0737,0.84242,0.996168,1579,17.0739208212,557.161158437,313.216732173,298.590164888,142.213,1025.14717685
-17.2141,17.063,113.488,17.0605724746,0.412857596726,804.118105602,273.061554358,435.238383848,180.906099156,489.576246936,1580,17.0574,1.1255,0.995991,1580,17.0581411651,207.377091109,233.937590375,130.33546818,142.287,887.90946852
-17.2251,17.0769,113.514,17.0745847184,0.394468580446,1414.93742464,261.979477984,419.146153476,237.067670432,744.840550571,1581,17.0713,0.929107,0.996774,1581,17.0718429687,491.439941793,143.915821354,227.807943623,142.322,656.198180277
-17.1601,17.0182,113.547,17.0153490842,0.397037943279,1563.06576082,108.461054742,289.291590363,126.814951043,827.612218484,1582,17.0111,0.934264,0.992967,1582,17.0116928412,331.575152238,157.573764096,356.524469265,142.36,584.273562395
-17.147,17.0261,113.602,17.0248530259,0.397033613486,2269.56400395,1.31914450663,256.12207173,196.885992813,1109.20913916,1583,17.0227,0.928789,0.995187,1583,17.0228357998,430.417160871,211.659116953,617.371789344,142.406,621.672938426
-17.1974,17.073,113.611,17.0703396652,0.388297554555,2145.03073449,12.1618987886,95.4837008145,235.894519759,1115.02666633,1584,17.0665,0.889298,0.995192,1584,17.0667230317,530.067460508,84.7494588932,458.024444184,142.42,373.12130094
-17.2495,17.1176,113.66,17.1153986236,0.39902490593,1954.68000077,128.657786646,341.96358804,223.868493866,1486.95865308,1585,17.1105,0.931125,0.986782,1585,17.112808786,524.963620714,179.94189512,456.168450312,142.432,570.318918779
-17.2017,17.0677,113.714,17.0645084252,0.408514798508,2067.6299245,30.5254254569,448.780279889,218.099069751,1299.83641889,1586,17.0612,1.12004,0.992573,1586,17.0624874985,224.451370518,252.986306387,548.861723175,142.438,711.366792892
-17.2522,17.122,113.758,17.1188373507,0.379635817369,2296.27527253,41.511669716,413.315565336,205.14040573,1262.94409112,1587,17.1155,0.776035,0.993973,1587,17.1160946769,74.7287625786,266.806917333,650.469795612,142.474,785.622796029
-17.2487,17.1117,113.769,17.1101016716,0.403037298955,1887.53192984,92.8746935605,396.235805703,57.2984685095,120.885063454,1588,17.105,0.986889,0.996105,1588,17.1069149644,47.392317738,194.628106215,260.328590109,142.522,673.448684045
-17.2563,17.1188,113.785,17.1144360236,0.403025838974,2277.25582271,34.6039865781,293.315813834,257.31690263,1206.12754492,1589,17.1123,1.02967,0.994423,1589,17.110761124,526.529747331,145.963091167,597.859230654,142.555,494.489632031
-17.2479,17.129,113.877,17.1270005629,0.39150558209,1691.22891103,2.60930430986,388.989653601,230.965116476,902.821605182,1590,17.1225,0.879034,0.996797,1590,17.1239254883,488.952221583,280.329990841,323.366323606,142.57,751.063761296
-17.2592,17.1256,113.93,17.1226846389,0.394089504748,2153.01712115,269.538494752,382.178788064,214.156381439,1010.31918395,1591,17.1183,0.869332,0.995584,1591,17.1192303221,332.979314392,92.0664887674,472.67307188,142.612,483.308621361
-17.2533,17.1197,113.928,17.1155081214,0.376657995609,2049.18033451,67.2445372744,343.128113176,178.590209426,658.44216338,1592,17.1125,0.738084,0.995496,1592,17.1120048423,215.595382415,220.498993786,357.120420001,142.652,711.762362941
-17.3334,17.2051,113.984,17.2022114463,0.400707028576,1607.77178814,46.7735943425,433.757307125,123.138568926,542.217170595,1593,17.1991,0.957738,0.9939,1593,17.1994131667,84.6544439418,244.467262394,562.575225483,142.679,756.136691573
-17.2985,17.1632,114.012,17.1632355853,0.389279853228,2702.52683076,34.8716265038,362.470059322,210.340668038,973.69352104,1594,17.1579,0.870154,0.995616,1594,17.1608649451,242.464536661,308.794997517,514.758390043,142.732,845.233796102
-17.3699,17.2193,114.025,17.217158817,0.404786099203,1043.60642829,198.787749945,417.792786751,173.260398073,602.256223321,1595,17.2145,1.03155,0.989504,1595,17.2144134621,330.51467273,178.639558224,223.358857268,142.728,744.651055651
-17.3643,17.2196,114.044,17.2148298882,0.386385438309,1114.68171846,285.878545111,375.134862458,129.088523175,1035.85358328,1596,17.2115,0.842355,0.986469,1596,17.21087337,509.281640979,86.9738891348,167.088599472,142.766,493.0546881
-17.4052,17.2735,114.078,17.2702230506,0.409582684007,1441.79620231,-3.24873949143,443.773224614,144.295588654,469.268814509,1597,17.2665,1.06101,0.991306,1597,17.2682239156,105.302573454,360.000157999,416.504025758,142.858,959.052039222
-17.2943,17.152,114.163,17.1491443398,0.402040125017,1848.57760011,3.15647840307,312.192908466,170.746851917,892.066994997,1598,17.146,0.964845,0.990244,1598,17.1459641456,363.713438892,192.915928324,407.822117095,142.908,646.413098724
-17.4175,17.2794,114.22,17.2769057479,0.393560334917,2231.00592854,55.4503678875,395.603725957,193.888962678,1141.54292083,1599,17.2727,0.918022,0.99521,1599,17.2732823829,329.997403053,338.675818047,420.353742692,142.952,980.178403534
-17.3611,17.2194,114.251,17.2170908493,0.406970679782,1412.45015867,54.7591718931,276.67696483,116.515145333,575.226351606,1600,17.2133,1.03448,0.994194,1600,17.2145710972,74.4234964133,147.624421877,431.444093801,143.006,508.032483347
-17.3714,17.2415,114.269,17.2371260421,0.394261510366,2076.68008254,37.9265591526,345.88079997,174.976356753,891.267292427,1601,17.2356,0.87145,0.994536,1601,17.2352342244,93.5440862586,247.212627122,461.407203254,143.065,795.156756372
-17.4505,17.3109,114.277,17.3083794818,0.40176140753,1335.0736436,267.853427962,709.342600066,152.712612048,960.548161698,1602,17.3045,0.95879,0.985677,1602,17.3050996935,339.670403819,441.489172104,297.910108761,143.098,1150.83177217
-17.4772,17.3413,114.294,17.3380902965,0.392569945709,1355.64015356,238.282429117,288.68749986,166.284104016,1043.69578963,1603,17.3362,0.855803,0.986307,1603,17.3361933699,561.696002142,37.2228224704,212.152299685,143.085,327.03554403
-17.4028,17.2674,114.318,17.2665457467,0.410395718415,1496.84659243,81.5301199117,415.052664273,169.975603974,992.095002497,1604,17.2621,1.04801,0.991079,1604,17.2639868485,383.301180563,257.081228296,338.491352573,143.118,800.540691339
-17.4378,17.2814,114.32,17.2785735712,0.399696796244,1246.12335657,13.6198065431,308.323754506,58.7377158341,148.173040283,1605,17.2753,0.951512,0.993913,1605,17.2764045634,48.123005482,281.728257719,280.149429553,143.141,730.410767583
-17.3824,17.2466,114.414,17.2423340666,0.417292169843,1545.84219728,9.21194693903,252.339043629,144.968730438,628.739611543,1606,17.2393,1.10118,0.992226,1606,17.2396694823,193.852253777,188.735689372,481.521280513,143.184,587.01584531
-17.4558,17.3255,114.467,17.3223797041,0.403005671706,1998.62947392,-1.45798669108,292.172323647,193.567990424,1646.45590828,1607,17.3195,0.966491,0.992966,1607,17.3197665071,844.273440852,245.256092354,312.633384067,143.228,697.333296198
-17.5034,17.3683,114.472,17.365800435,0.387569591314,1480.20636586,2.46009739233,185.696423754,173.294242485,1315.28101218,1608,17.3629,0.816938,0.99329,1608,17.363704005,1145.64371057,191.039985104,97.4911278197,143.265,551.724304586
-17.4711,17.3418,114.493,17.3391082707,0.3880612446,1683.31049325,28.9577915761,389.32429277,201.924102967,874.180880488,1609,17.3357,0.865755,0.992815,1609,17.3365303392,301.921923785,342.074897062,379.23789341,143.329,948.890121785
-17.4766,17.3403,114.522,17.3373050724,0.409461413307,1755.40392194,0.223607244234,266.978116674,166.73335816,1325.27959244,1610,17.3342,1.0762,0.995138,1610,17.3352319115,183.952347147,191.885514552,526.451521336,143.359,557.917263781
-17.5195,17.3862,114.564,17.3839440981,0.402046992544,203.551150559,77.9355029978,430.486458595,50.9095423459,80.7286090027,1611,17.3796,0.970798,0.995999,1611,17.3802101873,22.5138004682,319.873888483,63.165467921,143.377,852.240702442
-17.4774,17.34,114.559,17.3363607907,0.40937519509,1619.74437949,80.9610868544,493.308957038,163.743542464,745.762668946,1612,17.3307,0.989904,0.995411,1612,17.3314949273,117.649210862,261.292097329,381.182229591,143.436,798.386204201
-17.5029,17.3625,114.55,17.3583135388,0.396865546329,2086.88921618,204.346037275,467.177925158,210.932759091,977.709175299,1613,17.3531,0.873474,0.994598,1613,17.3532751279,501.437409592,158.272500875,466.641106456,143.445,648.742891886
-17.4677,17.3308,114.595,17.3282785709,0.404137853976,2064.36256482,107.915921034,361.271578997,220.745878446,858.219478859,1614,17.3223,0.942936,0.995654,1614,17.3227740269,423.754833305,266.426935183,414.648752323,143.479,785.956885904
-17.4823,17.3406,114.621,17.3393671143,0.399287370781,1117.88888824,18.0133736362,342.273373747,167.974563046,701.515225927,1615,17.3346,0.960498,0.996454,1615,17.3353310728,329.925518351,268.665543196,214.139304744,143.542,862.152117177
-17.4614,17.3231,114.705,17.3204192343,0.4076928384,1575.13672213,0.606485266794,262.21700068,194.360278598,744.873564809,1616,17.3143,1.02584,0.996825,1616,17.3165468564,243.341922675,212.985856712,353.116133935,143.578,657.268814463
-17.4445,17.3083,114.729,17.3043448317,0.405414291654,1539.05249024,300.525681749,573.129938313,208.926997153,826.17819964,1617,17.3005,1.05774,0.996621,1617,17.3004210579,319.31176838,246.858070322,281.55570867,143.624,907.386281593
-17.474,17.3288,114.752,17.3276412142,0.395901300054,1563.49920402,3.1088204186,484.939301313,154.185290952,472.720406357,1618,17.3224,0.932012,0.996594,1618,17.3235040072,81.088163584,520.390981962,354.055353658,143.66,1363.58883049
-17.5001,17.3593,114.792,17.3551775349,0.404840332769,2319.27831312,-4.93312317158,232.457545491,238.365382945,851.814934729,1619,17.3525,0.954276,0.996295,1619,17.3526032837,491.998161987,301.812609835,467.701277819,143.682,846.240472947
-17.5134,17.3687,114.862,17.3673386099,0.401113237206,1717.26128891,13.3983901392,370.597037441,199.047655992,785.059991694,1620,17.3628,0.960687,0.996008,1620,17.3642430935,201.94117165,182.457697826,370.620627089,143.724,612.328925083
-17.5756,17.422,114.862,17.4186349738,0.399231562896,1809.26331437,8.59370525256,293.392022601,222.272840907,850.067178218,1621,17.4155,0.940222,0.996916,1621,17.4161812292,262.692837115,244.203287884,347.986285175,143.747,861.250913721
-17.5688,17.4197,114.915,17.4180641567,0.421816033146,1350.69988927,0.687676611911,182.253931344,182.714090446,1130.31802396,1622,17.4137,1.07337,0.995447,1622,17.4144940838,732.646360859,184.215024363,212.351098378,143.804,440.616973651
-17.6552,17.4983,114.958,17.4966699011,0.411327311576,1133.48145177,-3.170691859,189.433386321,55.4533198624,270.315699597,1623,17.493,0.996846,0.996359,1623,17.4940802591,6.99777571569,198.25848702,424.52693631,143.884,614.849576441
-17.6496,17.5066,115.001,17.5030230479,0.410346602371,1084.39704161,-5.9363191166,117.528892519,120.602404796,733.045412833,1624,17.5002,0.981604,0.995758,1624,17.4990359239,226.289417684,165.881295865,345.560962005,143.951,559.517170695
-17.6678,17.5097,115.037,17.5081058902,0.408673545344,1522.81540585,-6.21308174543,196.329717917,157.32531469,752.750752686,1625,17.5025,0.914994,0.995439,1625,17.504072626,164.946149948,180.676137433,469.167178642,143.964,555.520430112
-17.6771,17.5358,115.087,17.5337388849,0.408182034217,1258.41803959,34.0152081587,229.171844709,103.67155222,213.532070658,1626,17.5297,0.955703,0.997746,1626,17.5303409654,113.937187224,248.002110889,246.830239202,144.009,806.335133608
-17.6317,17.4875,115.13,17.4851838802,0.404637315956,1169.76126709,18.7451242609,356.803913907,86.4122377905,222.061158225,1627,17.4799,0.964329,0.997408,1627,17.4808885344,79.0032937281,338.058789646,302.131619549,144.026,694.862703553
-17.7246,17.5752,115.146,17.5729916603,0.415043652627,1128.08570012,138.415638356,576.989938304,89.3697049163,171.197551387,1628,17.5692,0.977847,0.998441,1628,17.5703006214,100.013680589,310.751659593,199.013812403,144.041,820.553176898
