MinReturn,AverageAbsY,AverageReturn,AverageY,StdReturn,StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageQ,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,Iteration,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,QFunRegParamNorm,Epoch
2328.8482927,30.4233697758,3485.3170283,29.7202001685,387.949185704,0.0,-29.8169,300.709093173,3710.40686465,-234.821301299,29.7197,1.36807,223.01,-234.821301299,0.999969,4099,30.4214,-234.821301299,0.320459472827,200.504,4099
3342.97485358,30.2768475203,3578.16619528,29.5457624397,116.669560364,0.0,-29.6499,292.644694876,3747.133865,2350.54697743,29.5462,1.036,223.017,2350.54697743,0.999982,4100,30.2759,2350.54697743,0.299174018938,200.527,4100
3286.3836768,30.2798953793,3504.0798421,29.5457421562,128.513296397,0.0,-29.6482,286.336079207,3668.75147717,2681.8813157,29.5461,1.14151,222.918,2681.8813157,0.999937,4101,30.2787,2681.8813157,0.301918605118,200.539,4101
3274.56967047,30.2889923972,3374.69222289,29.5602980086,93.0956802497,0.0,-29.6598,274.229294187,3559.55312572,2656.80916751,29.5603,1.33225,222.929,2656.80916751,0.999972,4102,30.287,2656.80916751,0.31103905582,200.612,4102
3252.12994689,30.3365175757,3487.91584149,29.6170518333,114.73887552,0.0,-29.716,276.780898836,3616.94959824,2604.03051834,29.6175,1.18173,222.934,2604.03051834,0.999912,4103,30.3355,2604.03051834,0.312522141608,200.645,4103
3299.95187872,30.2821152889,3445.58470611,29.5479652343,116.346155975,0.0,-29.6574,275.543227646,3688.53961644,2577.08533254,29.5479,0.887266,222.824,2577.08533254,0.999946,4104,30.2802,2577.08533254,0.287473748583,200.7,4104
3685.84313098,30.4092211545,3799.96735133,29.6994949624,60.6337084497,0.0,-29.8119,300.275240186,3910.13817138,2680.83832657,29.6988,0.954228,222.846,2680.83832657,0.999916,4105,30.4072,2680.83832657,0.292709381883,200.676,4105
3511.41596647,30.3009729775,3692.45769765,29.5658124268,112.565875355,0.0,-29.6831,303.553577653,3853.48532905,2698.60044987,29.5667,0.723342,222.909,2698.60044987,0.999954,4106,30.3006,2698.60044987,0.281527699467,200.704,4106
3467.47809567,30.3893337862,3569.74976443,29.6797206794,55.0893336705,0.0,-29.7868,297.975961902,3636.91860612,2773.47763327,29.6791,1.09576,222.952,2773.47763327,0.999942,4107,30.3875,2773.47763327,0.310242347965,200.733,4107
3502.77362605,30.3476416927,3651.29712826,29.6228119689,92.727787628,0.0,-29.7183,277.965648806,3832.19911684,2425.58796166,29.6231,1.13051,223.037,2425.58796166,0.999935,4108,30.3468,2425.58796166,0.299443048084,200.765,4108
-497.965693128,30.4382772846,1518.82135048,29.7399296874,1684.97483899,0.0,-29.8346,249.409305947,3993.37768511,2695.82643009,29.7396,1.18458,223.047,2695.82643009,0.999951,4109,30.437,2695.82643009,0.308315377269,200.773,4109
-146.064813108,30.422212335,2134.46344704,29.7188391535,1335.05772279,0.0,-29.8291,285.980387324,3765.31388461,2529.14652014,29.7189,0.970596,223.12,2529.14652014,0.999956,4110,30.4203,2529.14652014,0.297167696382,200.792,4110
-300.019820357,30.4809045736,1784.81987581,29.7901331538,1548.91474035,0.0,-29.898,265.377499539,3999.11507754,2694.27321653,29.7915,1.08387,223.145,2694.27321653,0.999929,4111,30.4805,2694.27321653,0.302084293837,200.848,4111
1586.86679538,30.4483692932,3625.01408823,29.7483056299,955.404549898,0.0,-29.8578,333.177550849,4605.30946325,-130.273386345,29.7471,1.36316,223.239,-130.273386345,0.999941,4112,30.4459,-130.273386345,0.317267777829,200.863,4112
408.48132327,30.4304225528,2937.05778538,29.7224259897,1358.68619665,0.0,-29.8315,305.883002224,4238.41218557,2853.61919869,29.7222,1.29437,223.139,2853.61919869,0.999931,4113,30.4283,2853.61919869,0.305076534505,200.877,4113
970.346361853,30.5252304147,2416.69046939,29.8370956115,977.789405792,0.0,-29.9457,248.233718309,3440.02730378,2977.36810604,29.8382,1.03783,223.166,2977.36810604,0.999905,4114,30.5245,2977.36810604,0.291330433428,200.913,4114
-503.439079035,30.5331193159,1490.61590409,29.8501629856,1352.15777972,0.0,-29.9517,208.510267898,3036.05251931,2728.53379589,29.8496,1.16961,223.159,2728.53379589,0.999932,4115,30.5318,2728.53379589,0.311721612563,200.955,4115
-442.211111518,30.5461845172,2188.09594396,29.8588351739,1655.43592431,0.0,-29.9692,265.60589116,3764.17696974,2762.41335629,29.8585,1.21235,223.12,2762.41335629,0.999884,4116,30.5452,2762.41335629,0.301781688732,200.983,4116
456.843565739,30.5243116642,2796.4331656,29.8355797896,1067.33284515,0.0,-29.9521,279.110713741,3688.62914899,2862.04660921,29.8357,1.03292,223.196,2862.04660921,0.999953,4117,30.5224,2862.04660921,0.295237065636,200.989,4117
225.905514398,30.5022986463,3079.01168839,29.8103734401,965.542188617,0.0,-29.928,275.854951913,3720.66777587,2433.36482452,29.8105,1.22421,223.257,2433.36482452,0.999918,4118,30.5015,2433.36482452,0.312154371448,201.036,4118
3300.40276051,30.4745786467,3556.91081314,29.7669132084,96.0014338856,0.0,-29.8798,290.462322699,3656.6757892,2791.50327726,29.7664,1.00008,223.258,2791.50327726,0.999964,4119,30.4722,2791.50327726,0.289169556638,201.068,4119
1627.88435338,30.4582697656,3312.95899048,29.7539894871,571.070453509,0.0,-29.8576,290.279088895,3654.61088696,2410.76198062,29.7535,1.12474,223.448,2410.76198062,0.999872,4120,30.4567,2410.76198062,0.295844150713,201.057,4120
3328.24395616,30.4560721524,3554.86352018,29.74438737,120.445657749,0.0,-29.8611,294.333810606,3718.96128488,2714.81319128,29.746,0.776881,223.441,2714.81319128,0.999946,4121,30.4564,2714.81319128,0.277521555249,201.07,4121
2049.5806163,30.5031824382,3282.80841055,29.7961391597,622.836317098,0.0,-29.9104,288.522614592,3849.43285791,2674.73254723,29.795,1.0255,223.54,2674.73254723,0.999951,4122,30.5004,2674.73254723,0.29279114963,201.069,4122
-172.747619424,30.4973375411,3174.27935799,29.7917413153,1153.19484364,0.0,-29.9077,271.543402837,3978.60873051,2745.62837791,29.7916,1.37103,223.539,2745.62837791,0.999962,4123,30.4962,2745.62837791,0.313789393812,201.139,4123
86.45256736,30.5838948529,3238.19564957,29.8915475397,1083.5565051,0.0,-30.0034,280.69733319,3814.61821735,2796.10145048,29.8919,1.22407,223.492,2796.10145048,0.999953,4124,30.5829,2796.10145048,0.305640695426,201.143,4124
3210.34263052,30.60315366,3301.46289658,29.9127961789,52.3651833109,0.0,-30.0108,262.27100854,3370.5664144,2772.47045819,29.911,1.16668,223.358,2772.47045819,0.999902,4125,30.601,2772.47045819,0.300674166234,201.143,4125
400.920155028,30.463541681,3084.67161892,29.751810746,898.640544625,0.0,-29.8484,258.675400545,3477.39315457,2578.79920665,29.7539,1.18499,223.406,2578.79920665,0.999904,4126,30.4646,2578.79920665,0.306172463757,201.089,4126
-275.555396894,30.5633983537,2549.08044811,29.874409248,1223.12862425,0.0,-29.9818,251.409627089,3632.47842261,1510.54854554,29.8736,1.15984,223.526,1510.54854554,0.999917,4127,30.5612,1510.54854554,0.29581270888,201.117,4127
1538.82652753,30.5255056487,3185.89429348,29.8261497987,554.282629457,0.0,-29.9238,262.111825005,3537.41012262,2184.89073999,29.8261,0.933651,223.48,2184.89073999,0.999962,4128,30.5238,2184.89073999,0.284110065672,201.121,4128
-278.083365363,30.4128616207,3212.28354917,29.6910874738,1173.21730515,0.0,-29.7751,276.098690494,3911.123509,2479.70923546,29.691,1.35259,223.485,2479.70923546,0.999975,4129,30.4113,2479.70923546,0.304717643304,201.145,4129
105.912536446,30.5656782918,2268.72836665,29.8763661695,1570.73533834,0.0,-29.9718,284.315739328,3861.46215394,2490.25588683,29.8775,1.01547,223.493,2490.25588683,0.999948,4130,30.5652,2490.25588683,0.276912429116,201.169,4130
-152.720747978,30.4661217353,2463.07832321,29.7576195367,1382.26874904,0.0,-29.8587,275.506631013,3872.28387529,2738.16657105,29.757,1.05327,223.549,2738.16657105,0.999931,4131,30.4654,2738.16657105,0.28470494056,201.211,4131
-75.255472204,30.4920042978,2196.13908329,29.7911114885,1463.88146282,0.0,-29.8937,261.943054955,3596.55478747,2861.23820815,29.7912,1.09726,223.518,2861.23820815,0.999905,4132,30.4902,2861.23820815,0.290332884769,201.213,4132
-126.41328698,30.5242845387,2073.7361957,29.832406733,1271.22893306,0.0,-29.9413,258.355685396,3772.53901055,2970.34402574,29.8323,1.60255,223.461,2970.34402574,0.999873,4133,30.523,2970.34402574,0.316676793777,201.212,4133
-315.063609736,30.4622575797,1292.54780553,29.7570953157,1262.13611494,0.0,-29.8682,251.531399717,3666.31640012,2854.10783485,29.7575,1.04311,223.503,2854.10783485,0.999955,4134,30.4613,2854.10783485,0.289005931015,201.211,4134
-410.882105102,30.5005341286,2030.447664,29.801248117,1214.27077035,0.0,-29.9094,250.449566553,3373.26360281,2722.80218433,29.8016,1.34953,223.521,2722.80218433,0.999933,4135,30.4997,2722.80218433,0.306198077631,201.256,4135
455.031827681,30.4566846912,2756.07389549,29.7482695123,1022.48901087,0.0,-29.8764,287.133585361,4056.1235992,1899.5710723,29.748,1.12341,223.484,1899.5710723,0.999929,4136,30.455,1899.5710723,0.294011722294,201.284,4136
-103.387000178,30.5603534331,2059.28560469,29.8681343216,1525.16439365,0.0,-29.9771,262.900546852,4077.13469067,2969.10845963,29.8688,1.13254,223.532,2969.10845963,0.999945,4137,30.5587,2969.10845963,0.296982585733,201.3,4137
-147.065961473,30.5067358318,1522.90899666,29.7983041622,1075.87236087,0.0,-29.9171,256.155294135,3471.03934351,2456.80588875,29.7973,1.11148,223.478,2456.80588875,0.999984,4138,30.5041,2456.80588875,0.301125786538,201.285,4138
-391.795071876,30.6002614556,2030.4419413,29.9111087494,1535.32261158,0.0,-30.0206,218.384617107,3754.11033538,2795.61937736,29.912,1.06623,223.606,2795.61937736,0.999935,4139,30.5998,2795.61937736,0.295043415266,201.283,4139
242.629343287,30.548457484,2613.05931433,29.8496992439,1532.45707221,0.0,-29.9565,288.575063954,3811.42455031,2467.01195897,29.8491,0.927685,223.579,2467.01195897,0.999966,4140,30.5472,2467.01195897,0.287327308061,201.32,4140
2488.64154521,30.6442772567,3745.04980661,29.9547659494,479.578435477,0.0,-30.0771,310.098242676,4092.28440558,2846.89693974,29.9578,0.775039,223.53,2846.89693974,0.999981,4141,30.6448,2846.89693974,0.273911275124,201.334,4141
3438.01794146,30.8044559876,3565.0194119,30.1469344655,62.1423158977,0.0,-30.2572,299.089145485,3676.85773035,2805.1434994,30.1437,0.891607,223.586,2805.1434994,0.999978,4142,30.8009,2805.1434994,0.291341481459,201.348,4142
-456.126302253,30.6459091663,3569.78796573,29.9557132057,1343.1518981,0.0,-30.0501,304.728811916,4137.8625657,2861.82204076,29.9562,1.37614,223.685,2861.82204076,0.99993,4143,30.6434,2861.82204076,0.316744720906,201.367,4143
-94.9454645031,30.68358018,3687.93018533,30.001695249,1274.88881462,0.0,-30.1077,300.572453361,4334.68841084,2695.85513716,30.0018,1.18844,223.74,2695.85513716,0.999963,4144,30.6816,2695.85513716,0.29894009102,201.409,4144
48.0249854491,30.6922482118,2806.40550782,30.0054453915,1499.0972407,0.0,-30.1213,290.261035577,4225.75161589,2920.13512526,30.0065,1.03203,223.758,2920.13512526,0.999966,4145,30.6919,2920.13512526,0.279432186686,201.425,4145
1847.17185789,30.5994332191,4008.4521268,29.8989916399,730.132236551,0.0,-30.0049,326.992210498,4392.25240817,3126.27308467,29.8973,1.41775,223.781,3126.27308467,0.999919,4146,30.5965,3126.27308467,0.313106142131,201.464,4146
-33.3751754614,30.6139413805,2077.73026865,29.9201437132,1614.97995581,0.0,-30.0405,300.209333505,4177.13619158,2931.43021424,29.9207,1.26613,223.891,2931.43021424,0.999924,4147,30.6129,2931.43021424,0.302327790475,201.489,4147
-391.901395359,30.5009413424,1751.67894551,29.7852236389,1314.72336341,0.0,-29.8999,226.330999353,3865.02830044,2809.68988094,29.785,1.16775,223.975,2809.68988094,0.999912,4148,30.4996,2809.68988094,0.297843380374,201.51,4148
-364.206691708,30.7379058321,1333.14663077,30.0643624626,1159.76854392,0.0,-30.1917,214.1214595,3622.97192803,2824.44782199,30.063,1.19614,224.06,2824.44782199,0.999951,4149,30.7362,2824.44782199,0.306490328507,201.543,4149
-275.518988944,30.7798532553,1244.84009948,30.1073903037,1483.15881985,0.0,-30.2431,224.377335237,3523.35497384,3054.99160389,30.108,0.924951,224.045,3054.99160389,0.999989,4150,30.7788,3054.99160389,0.298689526757,201.563,4150
-449.984742328,30.7095877281,1243.22604232,30.0131045403,1552.08843383,0.0,-30.1435,201.244026413,3562.23984821,2730.18628198,30.0136,1.15788,224.243,2730.18628198,0.999964,4151,30.7077,2730.18628198,0.298990847589,201.566,4151
461.258006029,30.7648564355,2384.53326425,30.0748805522,1258.62460603,0.0,-30.1993,259.275797791,3738.22061604,2833.58518616,30.0735,1.03063,224.213,2833.58518616,0.99997,4152,30.7625,2833.58518616,0.299682549176,201.605,4152
-234.418772243,30.7561922364,1140.0729597,30.0648834483,1276.75111967,0.0,-30.1898,195.940126813,3424.86071203,2907.09898518,30.0653,1.00855,224.246,2907.09898518,0.99996,4153,30.7546,2907.09898518,0.306227557966,201.653,4153
-387.164193673,30.7373009577,431.946546827,30.0405977122,969.348072153,0.0,-30.1615,175.643456334,2660.11471646,2955.02727342,30.0409,1.42906,224.226,2955.02727342,0.999964,4154,30.7357,2955.02727342,0.322958140991,201.645,4154
-134.710554271,30.9197568604,2152.87995537,30.2575674529,1312.12433797,0.0,-30.3769,267.959506282,3582.89636809,2813.68084986,30.2572,1.13988,224.196,2813.68084986,0.999896,4155,30.918,2813.68084986,0.314112142002,201.697,4155
-436.067188464,30.890208983,2252.7694832,30.2097610169,1734.6626198,0.0,-30.3364,258.98982256,4021.67387953,2510.72186431,30.2098,1.14452,224.216,2510.72186431,0.999927,4156,30.8883,2510.72186431,0.313809355295,201.663,4156
149.288906158,31.0543119905,3177.25148863,30.406031111,1242.4554717,0.0,-30.5259,319.526226661,4170.03255461,2907.44190426,30.405,1.22052,224.251,2907.44190426,0.999958,4157,31.0525,2907.44190426,0.31900064096,201.693,4157
263.116185653,30.9827861635,2063.82282513,30.322371618,1337.31052661,0.0,-30.4516,260.376938128,3983.53633067,2770.88142917,30.3231,0.985021,224.29,2770.88142917,0.999934,4158,30.9827,2770.88142917,0.302505785527,201.695,4158
-237.846022795,30.9882577087,1456.21032658,30.3265380354,1598.72359438,0.0,-30.4582,233.097287587,4076.23908041,3029.91018489,30.3263,1.14773,224.233,3029.91018489,0.999951,4159,30.9878,3029.91018489,0.317759532724,201.707,4159
3857.04757212,31.0640984872,4165.0505465,30.4102714641,178.889593875,0.0,-30.5361,322.197786977,4460.99980144,2625.62350162,30.4098,0.83994,224.163,2625.62350162,0.999918,4160,31.0623,2625.62350162,0.294325782957,201.757,4160
4048.49531436,31.0170489423,4335.8657259,30.3511613636,146.077205946,0.0,-30.4821,346.351892336,4514.57639749,3147.65047451,30.3502,1.14081,224.229,3147.65047451,0.999862,4161,31.0151,3147.65047451,0.313745441436,201.813,4161
3780.94742408,31.1079569836,3838.66251363,30.453300158,48.2456661237,0.0,-30.5798,327.763332176,3924.13099768,2861.18922848,30.4539,1.31551,224.214,2861.18922848,0.999873,4162,31.1069,2861.18922848,0.321504558256,201.833,4162
3805.26690405,31.0464945179,3914.2747604,30.3738042796,66.6857131867,0.0,-30.5076,313.56054206,4069.8019416,2681.20684599,30.3737,0.937486,224.253,2681.20684599,0.999895,4163,31.0464,2681.20684599,0.296510325795,201.84,4163
3953.07117649,31.0737549029,4084.89098083,30.4035363079,92.8158331461,0.0,-30.5324,330.160611766,4296.85911661,2752.73270851,30.4035,1.02408,224.335,2752.73270851,0.999926,4164,31.0716,2752.73270851,0.301345231993,201.885,4164
3755.34796286,31.2231066903,3955.9621607,30.5732332139,108.13247928,0.0,-30.7096,322.649590605,4143.80772338,2806.81565843,30.5737,1.06756,224.241,2806.81565843,0.999953,4165,31.2221,2806.81565843,0.298314616309,201.908,4165
4008.65957104,31.1514816344,4145.07813146,30.487756156,81.9571095731,0.0,-30.6169,329.280126178,4276.78106539,2886.28258787,30.4872,1.04785,224.309,2886.28258787,0.999918,4166,31.1499,2886.28258787,0.306108380327,201.95,4166
3637.39720657,31.1814287808,3737.46436931,30.5164211122,66.6027409172,0.0,-30.6437,301.945773039,3842.57037344,2961.06366051,30.5162,1.2655,224.214,2961.06366051,0.999939,4167,31.1798,2961.06366051,0.302347632617,201.95,4167
3792.17920277,31.1887779898,3948.92791383,30.5230292592,106.867642011,0.0,-30.6516,322.255292708,4107.8568953,2612.16448687,30.5232,1.06411,224.331,2612.16448687,0.999941,4168,31.1882,2612.16448687,0.299642743557,201.949,4168
863.59315572,31.2345095507,3410.81343986,30.57170537,1189.5636191,0.0,-30.6986,317.539779425,4363.13942159,2687.31581695,30.5711,0.962003,224.473,2687.31581695,0.999939,4169,31.2319,2687.31581695,0.288527422835,201.981,4169
4013.99686231,31.3030296143,4188.38335923,30.6468640336,108.611504943,0.0,-30.7693,334.056726446,4403.7011048,2710.37616829,30.6482,1.03363,224.505,2710.37616829,0.999926,4170,31.3024,2710.37616829,0.294527194346,202.033,4170
3069.87523767,31.3596873646,4188.19693812,30.7089706422,383.279326798,0.0,-30.8358,316.30146252,4457.00134816,2906.05648327,30.7088,1.0205,224.512,2906.05648327,0.999965,4171,31.3582,2906.05648327,0.292764928421,202.026,4171
898.610553965,31.3505608715,3318.5749026,30.6978855451,1216.1201508,0.0,-30.8304,311.49950539,4304.31324983,2396.74322962,30.6968,1.36161,224.6,2396.74322962,0.9999,4172,31.3484,2396.74322962,0.311996162624,202.005,4172
1365.47193053,31.3030282038,3935.14356399,30.6404091503,869.34992502,0.0,-30.764,320.167962752,4500.76310245,3246.27462208,30.64,1.27679,224.597,3246.27462208,0.999952,4173,31.3014,3246.27462208,0.315225723722,202.039,4173
94.9308176394,31.3066015689,3477.26513983,30.6377868793,1219.88156591,0.0,-30.7543,289.377475787,4267.35712908,2966.03600745,30.6365,1.2403,224.635,2966.03600745,0.999953,4174,31.3046,2966.03600745,0.312389022683,202.064,4174
-68.1600535763,31.3835143135,3249.54512872,30.7337068124,1513.00659215,0.0,-30.8461,290.400796927,4140.21031063,3054.63223801,30.7348,1.27134,224.655,3054.63223801,0.999928,4175,31.3834,3054.63223801,0.313938286483,202.112,4175
-1.83444784709,31.3262149499,3615.10291607,30.6690437075,1219.48030177,0.0,-30.7814,299.343487198,4324.62376172,339.390402601,30.669,1.48243,224.846,339.390402601,0.99994,4176,31.3251,339.390402601,0.330451893594,202.098,4176
3513.38667414,31.3243407383,3935.68729912,30.6674252181,197.212955509,0.0,-30.7968,315.31797977,4113.33278089,2628.14520818,30.6684,1.38806,224.798,2628.14520818,0.999943,4177,31.3223,2628.14520818,0.322076377048,202.161,4177
1277.61069404,31.406650769,3948.74321566,30.7615921894,896.059400289,0.0,-30.8866,330.148128603,4453.08660494,729.394870387,30.7611,1.40985,224.827,729.394870387,0.999843,4178,31.4058,729.394870387,0.32864734646,202.176,4178
741.108637734,31.4204679116,3149.07350118,30.777478573,1315.09779058,0.0,-30.9045,314.245890003,4248.95391292,3041.8381326,30.7768,1.02714,224.835,3041.8381326,0.999863,4179,31.4181,3041.8381326,0.295984606245,202.194,4179
1860.68410449,31.4112625707,3871.42804042,30.7621669796,680.877325424,0.0,-30.9017,330.227588364,4222.22841442,3103.35314627,30.7614,1.28428,224.877,3103.35314627,0.999847,4180,31.4105,3103.35314627,0.31389257617,202.205,4180
3555.44598547,31.2767781096,3888.89775859,30.5933020996,219.643754457,0.0,-30.7212,279.041428672,4327.81686137,3000.28502171,30.5948,1.4173,224.917,3000.28502171,0.999931,4181,31.2775,3000.28502171,0.319023250599,202.27,4181
798.299212866,31.4169754403,2670.91532722,30.7591912758,949.766347946,0.0,-30.8948,280.457045341,3724.89295853,2771.12788039,30.7586,1.32683,225.013,2771.12788039,0.999935,4182,31.4148,2771.12788039,0.312730847386,202.288,4182
410.060734219,31.4052466488,2588.96639188,30.7446984239,1142.8315281,0.0,-30.8736,249.898652362,3620.14168778,2715.08484582,30.7434,1.43114,224.985,2715.08484582,0.99992,4183,31.4026,2715.08484582,0.324005472496,202.319,4183
153.266735324,31.4466120968,3241.36058186,30.796516778,1046.25232924,0.0,-30.9154,247.22630467,3831.52277942,2372.67454329,30.7965,1.53909,225.05,2372.67454329,0.999875,4184,31.4451,2372.67454329,0.327587157318,202.351,4184
3455.90182394,31.4378559103,3628.88415153,30.7800816352,86.5062222389,0.0,-30.8894,285.863213701,3767.49724422,2762.00516,30.7802,1.27203,224.941,2762.00516,0.999878,4185,31.4368,2762.00516,0.319524619485,202.395,4185
3327.7882861,31.4524793513,3623.9363355,30.8009440771,112.600474493,0.0,-30.9028,276.885835593,3756.19537876,2708.63453057,30.8007,1.05431,224.97,2708.63453057,0.999868,4186,31.451,2708.63453057,0.308323526134,202.368,4186
126.786878799,31.3802932621,3410.84881678,30.7190423259,1097.91516192,0.0,-30.8117,291.425869956,3845.93076876,2362.95332921,30.7193,1.45335,225.042,2362.95332921,0.999839,4187,31.3785,2362.95332921,0.32832241458,202.394,4187
2507.12791967,31.2967105791,3588.17565498,30.6252891796,412.260758146,0.0,-30.7225,289.261624073,3958.42299789,2457.41277815,30.6237,1.33031,225.093,2457.41277815,0.999918,4188,31.2945,2457.41277815,0.317730253214,202.4,4188
76.0410406653,31.3845127025,2416.80365428,30.7331972784,1056.55211855,0.0,-30.8382,275.010245459,3805.75602151,2569.12315434,30.7323,1.24978,225.245,2569.12315434,0.999929,4189,31.3824,2569.12315434,0.309466345448,202.407,4189
-214.262132659,31.4656314402,2858.67907264,30.8313834762,1347.9050399,0.0,-30.9462,290.514947084,3982.73422635,2672.56569953,30.833,1.57669,225.197,2672.56569953,0.999946,4190,31.4657,2672.56569953,0.325480307197,202.426,4190
-487.469444646,31.480320258,3126.80717381,30.8491327135,1472.55312389,0.0,-30.9682,269.25880424,4066.47999765,2643.57250963,30.8493,1.1496,225.203,2643.57250963,0.999898,4191,31.4797,2643.57250963,0.303309786041,202.472,4191
167.472298065,31.4377756414,2530.60051116,30.7873595296,1425.5646829,0.0,-30.9065,272.238140481,3830.22131669,2853.10398716,30.7878,0.847892,225.24,2853.10398716,0.999901,4192,31.4369,2853.10398716,0.285373013965,202.481,4192
-374.212723173,31.3955263232,3059.3839752,30.7306780563,1210.50273814,0.0,-30.8694,264.443627915,4019.79459572,2464.15732909,30.7306,1.04477,225.241,2464.15732909,0.999917,4193,31.395,2464.15732909,0.305362731279,202.526,4193
39.2257728187,31.4140001627,1887.1261067,30.7556017339,1203.06855716,0.0,-30.8782,229.410769937,3086.30788373,2210.62662011,30.7542,1.20328,225.29,2210.62662011,0.999923,4194,31.411,2210.62662011,0.31494095223,202.54,4194
-543.814875284,31.4460144695,2256.83017652,30.7956310921,1060.10196539,0.0,-30.9125,227.020950572,3405.69515892,2655.88203765,30.7964,1.46744,225.245,2655.88203765,0.999943,4195,31.4458,2655.88203765,0.327930582266,202.574,4195
-399.229128307,31.4388957376,1002.64769561,30.781956331,1054.35613418,0.0,-30.8794,165.972507923,2462.38081466,2411.43272576,30.7815,1.35806,225.293,2411.43272576,0.999958,4196,31.4372,2411.43272576,0.309185117271,202.602,4196
-461.082203449,31.5483910926,1523.53078673,30.9200614258,1119.39434135,0.0,-31.0166,194.116119601,3146.9733509,2339.86526922,30.92,1.06573,225.115,2339.86526922,0.999915,4197,31.5485,2339.86526922,0.300514756538,202.61,4197
-123.565158394,31.4220040911,1300.10270666,30.7700295362,1144.01206593,0.0,-30.8697,202.788939679,2954.94634502,2102.24975421,30.7691,1.0785,225.203,2102.24975421,0.999864,4198,31.4204,2102.24975421,0.298969831667,202.61,4198
-171.524737632,31.3975500795,941.718742743,30.7423899479,724.117523906,0.0,-30.8446,184.20117915,2051.27750399,-146.356947647,30.7423,1.06178,225.335,-146.356947647,0.999947,4199,31.3973,-146.356947647,0.29872738709,202.62,4199
-317.574323462,31.3937812881,1778.38729737,30.7466615821,825.544018243,0.0,-30.8427,180.537182217,2573.80168657,2057.56110456,30.7468,1.44611,225.32,2057.56110456,0.999932,4200,31.3933,2057.56110456,0.320983605105,202.644,4200
-276.138192659,31.3832601558,1753.02430032,30.7314561406,1131.39655487,0.0,-30.8177,187.027065113,3246.97523015,2462.76860936,30.7296,1.16408,225.292,2462.76860936,0.999892,4201,31.3814,2462.76860936,0.311223651388,202.691,4201
847.5878599,31.3221242982,2798.56368879,30.6624118134,1057.69892098,0.0,-30.7524,302.701482603,3826.95773646,2240.81427323,30.6627,1.24816,225.398,2240.81427323,0.999868,4202,31.3208,2240.81427323,0.306143076356,202.73,4202
533.049938314,31.4081776114,3184.201476,30.7703925074,895.437806562,0.0,-30.8654,299.584955651,3751.3048863,2484.83555296,30.7703,1.10532,225.386,2484.83555296,0.999961,4203,31.4073,2484.83555296,0.29747879376,202.729,4203
3364.65369053,31.4065248762,3615.45601283,30.7702867267,170.466515731,0.0,-30.8554,310.484655555,3920.6468418,2216.9507337,30.7699,0.958921,225.464,2216.9507337,0.999902,4204,31.4059,2216.9507337,0.292450163932,202.749,4204
320.737901403,31.2358430041,3120.44372534,30.5766208737,1051.67553772,0.0,-30.6669,290.72336335,3874.12960202,2631.22712149,30.577,1.11738,225.492,2631.22712149,0.999874,4205,31.2349,2631.22712149,0.294796006577,202.764,4205
3103.44837734,31.4311117214,3696.9627327,30.8084215903,251.479861387,0.0,-30.9018,304.473280533,4008.46925829,2672.202441,30.8073,1.26363,225.5,2672.202441,0.999853,4206,31.4299,2672.202441,0.308257528879,202.792,4206
3890.51137848,31.3614325633,4043.67242426,30.7291778091,76.1664056814,0.0,-30.8241,334.406996017,4149.36897213,2693.36028674,30.7301,1.08399,225.431,2693.36028674,0.999927,4207,31.3619,2693.36028674,0.291029894757,202.795,4207
-79.4618525161,31.2663443365,3511.10014188,30.6132656976,1307.76941056,0.0,-30.7085,323.388387293,4273.07441891,2648.35676495,30.6134,1.11901,225.46,2648.35676495,0.999961,4208,31.2658,2648.35676495,0.290847114373,202.82,4208
4240.16346865,31.2213651008,4439.72111584,30.5650410494,128.908249407,0.0,-30.6659,358.761337896,4601.09917648,2665.83315303,30.5647,1.5012,225.523,2665.83315303,0.999941,4209,31.2199,2665.83315303,0.315507964215,202.882,4209
3794.34640943,31.3042076808,4239.1742575,30.666109067,221.84590763,0.0,-30.7683,342.644952148,4559.97157018,2949.26383469,30.6656,1.08674,225.544,2949.26383469,0.999928,4210,31.3031,2949.26383469,0.291596663184,202.905,4210
3951.99546866,31.1756672226,4085.11369576,30.5160362643,103.534933874,0.0,-30.6174,335.548211559,4311.05069266,3017.30237488,30.5164,1.31966,225.522,3017.30237488,0.999942,4211,31.1741,3017.30237488,0.304193447054,202.974,4211
770.699484798,31.1946187058,3320.82000969,30.543183896,927.796689493,0.0,-30.6326,264.992391801,3968.79258091,2746.72062054,30.5432,1.3352,225.624,2746.72062054,0.999884,4212,31.1928,2746.72062054,0.319053086025,202.995,4212
2041.50939067,31.3328515949,2768.33210093,30.7079089272,445.5211933,0.0,-30.8078,217.343155782,3581.53283036,2824.15703538,30.7084,0.964116,225.658,2824.15703538,0.999863,4213,31.3312,2824.15703538,0.293583013319,202.983,4213
2123.73808633,31.2820484837,3215.56573096,30.6499947118,619.717115999,0.0,-30.7552,259.97603874,3969.63229654,2472.79283878,30.6504,1.33908,225.657,2472.79283878,0.999886,4214,31.2811,2472.79283878,0.320460184414,203.024,4214
