MinEsReturn,StdEsReturn,AverageAbsY,AveragePolicySurr,MaxEsReturn,AverageAbsQYDiff,StdReturn,AverageReturn,MinReturn,Iteration,QFunRegParamNorm,AverageY,Epoch,MaxReturn,AverageDiscountedReturn,AverageQLoss,AverageAction,AverageAbsQ,PolicyRegParamNorm,AverageEsReturn,AverageQ
89.2536749613,2.32879976311,6.85976744894,-6.88481,97.840952749,0.0614963838794,0.0991848074113,93.2897195667,93.1,2488,147.125,6.85976744894,2488,93.4847171422,46.5391403652,0.0228452,0.999432,6.85961,66.7738,93.3295607602,6.85961
90.2417777191,1.80847138823,6.86167692521,-6.88731,97.8322721418,0.0542997859908,0.0996275537961,93.3866384522,93.2000085471,2489,147.14,6.86167692521,2489,93.7234006094,46.9668989829,0.0162666,0.995631,6.86147,66.7773,93.8724947139,6.86147
84.6309744344,3.0482041935,6.86899314188,-6.89597,95.2675937772,0.059664016917,0.0680636508153,93.2569751792,93.1000000596,2490,147.162,6.86899311892,2490,93.4599073136,46.3480432768,0.0211899,0.999314,6.86895,66.8208,92.4665644493,6.86895
89.1817265074,1.92386509275,6.86602381497,-6.8914,95.8026908735,0.059742753375,0.155756955989,93.4586243818,93.2000001669,2491,147.186,6.86602381497,2491,93.836418159,47.0791788449,0.0205555,0.986367,6.86584,66.8528,93.4373632919,6.86584
88.5952415581,2.05192989392,6.88465772595,-6.9124,96.5216240621,0.0613636595508,0.0794281548585,93.3281915664,93.1000000238,2492,147.212,6.88465772595,2492,93.4218411556,46.7554582772,0.0255654,0.999372,6.88439,66.8491,93.4980062592,6.88439
84.9002939539,3.37081567784,6.88152830074,-6.90693,95.8475606236,0.0547188465151,0.0629331389548,93.3524111784,93.2,2493,147.24,6.88152830074,2493,93.4018915416,46.9132428399,0.0162397,0.999986,6.88134,66.8763,92.2035733443,6.88134
89.9452475483,1.84098557092,6.89648411971,-6.92175,95.455624458,0.0598515293168,0.110876373833,93.3699034916,93.2,2494,147.275,6.89648349471,2494,93.6259739679,46.8723714396,0.0222148,0.995668,6.8964,66.8414,93.5441429746,6.8964
91.1679834378,1.59087739213,6.89320495597,-6.91817,98.5015035217,0.0582177345963,0.0804370033677,93.3364768561,93.2,2495,147.3,6.89320488557,2495,93.4901552221,46.8010714379,0.0199669,0.999329,6.89303,66.8714,94.3074440949,6.89303
86.8614251818,2.93166347502,6.88416686923,-6.90824,99.8716315578,0.0542844613198,0.0638389459786,93.3543538519,93.2,2496,147.324,6.88416686923,2496,93.4013151765,46.9246061891,0.0161848,0.999993,6.88403,66.9283,93.7978389552,6.88403
91.3329925445,1.99878832184,6.87933717674,-6.90441,98.2919255199,0.053511416025,0.0832666184368,93.338658027,93.2,2497,147.351,6.87933717674,2497,93.4990779018,46.8150285356,0.013452,0.999367,6.87921,66.9275,93.5925124428,6.87921
90.3304394114,1.4507966826,6.88594949501,-6.9105,97.4615864784,0.0543320430487,0.0807044544558,93.4045023411,93.2010204375,2498,147.378,6.88594939012,2498,93.5766852679,47.0658346729,0.0170018,0.995522,6.88583,66.9574,93.9341833707,6.88583
90.287782278,2.5556543331,6.87168534801,-6.89447,99.8754272681,0.0511471687546,0.0719550271682,93.347038538,93.2000235544,2499,147.404,6.87168534801,2499,93.4489741442,46.8766656192,0.012928,0.999798,6.87148,67.0048,93.5978616421,6.87148
89.6765953467,1.9356340049,6.88223292979,-6.90528,95.0619380906,0.0542696416128,0.0655516285531,93.390679596,93.3,2500,147.418,6.88223292979,2500,93.5000012159,47.1046153365,0.0143045,0.999122,6.88224,66.9957,92.5410957433,6.88224
91.7350376612,1.8126206606,6.87085809646,-6.89515,98.9005082793,0.0560587965884,0.062849567788,93.346393541,93.2000857369,2501,147.438,6.87085789198,2501,93.4000000119,46.8597702735,0.0184494,0.999398,6.87075,67.0107,94.0580964039,6.87075
88.7973026722,1.62395008463,6.8837887694,-6.90686,94.0304664058,0.0532990386319,0.0463944887473,93.3630025494,93.3,2502,147.448,6.8837887694,2502,93.400000298,46.9473682106,0.0137642,0.999189,6.88378,67.0556,92.3165395002,6.88378
88.610230279,2.2413157625,6.89720112664,-6.91998,96.6761865931,0.0533241054615,0.481171456049,93.3117449839,90.4182709986,2503,147.461,6.89719987664,2503,93.5,46.6364135311,0.0179696,0.995952,6.89706,67.0415,93.4740840303,6.89706
90.1958467674,1.43087726278,6.88094996569,-6.90526,94.9734206645,0.0534598440718,0.0657959858424,93.4017047133,93.3,2504,147.478,6.88094996569,2504,93.5,47.1653068281,0.017957,0.999045,6.88107,67.0358,93.0409367919,6.88107
89.2215012568,1.91927242104,6.88056253809,-6.90361,95.4807820707,0.0556707851777,0.591974372079,93.281682471,90.7740711766,2505,147.494,6.88056253809,2505,93.5,46.4335017934,0.0213589,0.993417,6.8805,67.0708,93.1643278358,6.8805
88.5740241899,2.6609355148,6.8790379018,-6.90285,99.5428382832,0.0500650297935,0.815063265865,93.1569873682,90.6775590573,2506,147.522,6.8790372768,2506,93.5998072883,45.6499376256,0.0150347,0.987202,6.87935,67.0838,93.5944740812,6.87935
91.1484740788,1.50624929485,6.87123665307,-6.89503,96.9491654264,0.0507102615553,1.03828282792,92.9763396364,90.4891067098,2507,147.556,6.87123665307,2507,93.5,45.0254637457,0.0136188,0.997897,6.87105,67.1108,93.7219378134,6.87105
90.4421053831,1.92351424398,6.87484221117,-6.89854,97.07723734,0.0550809797195,1.49278190866,92.2274915281,90.342336964,2508,147.584,6.87484165242,2508,93.5942122257,41.294661666,0.018496,0.996773,6.87478,67.1068,92.697249348,6.87478
90.2298784726,1.92245662902,6.87575717631,-6.90523,97.1117982055,0.0513254525098,1.50169963878,92.1186378771,90.1159806691,2509,147.608,6.87575717631,2509,93.599240405,40.2674217041,0.0134033,0.980367,6.87587,67.1717,93.109570009,6.87587
90.6473439265,1.53640533836,6.86592214186,-6.89551,94.5147319311,0.0503988368414,1.39954973821,92.1503250073,90.478503362,2510,147.636,6.8659217002,2510,93.5923191625,39.9590463544,0.0140308,0.967074,6.86608,67.181,92.7223545111,6.86608
89.0229059116,2.72532785414,6.8835833649,-6.91148,99.7397313415,0.0522010331413,1.42381449189,91.6014761329,90.2960735238,2511,147.67,6.8835827399,2511,93.5577398053,37.1439804538,0.0155002,0.965252,6.88358,67.2307,93.5083194403,6.88358
90.987925392,0.985488443144,6.87218660794,-6.8968,94.4624345487,0.0567198799109,1.46476609623,91.7823178236,90.3283688511,2512,147.717,6.87218602623,2512,93.5999136271,38.1683158022,0.0220312,0.968331,6.87227,67.2139,92.9669688986,6.87227
91.2002143055,1.78781632062,6.87309115467,-6.89616,98.0828628235,0.0510805219681,1.46256380336,91.6388715953,90.2325284469,2513,147.736,6.87309052967,2513,93.5999426467,37.8939628659,0.014468,0.982487,6.87317,67.2095,93.5472193383,6.87317
89.6746700486,1.40253662405,6.87128900822,-6.89392,94.7430121564,0.0546794990371,1.48889771618,91.641392654,90.212092159,2514,147.753,6.87128897302,2514,93.5998094269,38.3241103516,0.0186128,0.995369,6.87125,67.2456,92.9694648413,6.87125
90.1971411854,1.90315642327,6.8677456299,-6.8899,97.3306442024,0.0529009421769,1.30597500242,91.0765551868,90.1030307263,2515,147.772,6.8677450049,2515,93.5688499856,35.4249656521,0.0161731,0.991888,6.86769,67.2295,93.1095865507,6.86769
89.3940767576,1.46419437436,6.87464284323,-6.89753,94.4828886516,0.0567714453941,1.37951837033,91.465068941,90.3998999072,2516,147.794,6.87464221823,2516,93.5977207795,37.4155433108,0.0189987,0.995799,6.8745,67.2716,92.8478527526,6.8745
89.3609173855,2.49883129219,6.87262168871,-6.89494,99.5405133084,0.0572263173783,1.27309181653,92.5645638626,90.5044796275,2517,147.807,6.87262166574,2517,93.5450403101,42.7195724431,0.0184221,0.990308,6.87276,67.2844,93.2459949574,6.87276
91.0396891795,1.27419828525,6.87497012239,-6.89516,95.9149491773,0.0557943368471,1.38965148489,91.3096688198,90.2050247401,2518,147.822,6.8749700175,2518,93.5045368396,36.7564435064,0.0169838,0.997891,6.87506,67.2863,93.6123172024,6.87506
87.5416632485,2.37454878456,6.85392184321,-6.87087,97.8193510019,0.0537471706256,1.39420712759,91.4130102648,90.2388341985,2519,147.823,6.85392182025,2519,93.5193321069,37.236181657,0.0144321,0.997496,6.85383,67.3067,92.7201952293,6.85383
91.5358732501,1.75303646277,6.83600905859,-6.85562,98.0245832585,0.0587028068846,0.049237662457,93.367841891,93.3,2520,147.83,6.83600822911,2520,93.4997516957,46.9837931121,0.0205457,0.999457,6.83611,67.3117,93.2812011107,6.83611
90.7087076923,1.45621438868,6.85440320607,-6.87481,95.237302241,0.0566928689639,0.0669998755854,93.3884329746,93.3,2521,147.848,6.85440320607,2521,93.5,47.1027682074,0.0182248,0.999461,6.85419,67.338,93.8968415468,6.85419
87.1532131997,2.32371659943,6.84076967813,-6.86018,94.388726694,0.0562885410003,0.0772599030343,93.4162876141,93.3,2522,147.868,6.84076967813,2522,93.5548261389,47.2685120431,0.0154675,0.999625,6.84082,67.3444,91.3941017684,6.84082
90.3619446574,1.61316277581,6.8483829165,-6.86784,94.6336938254,0.0579049735844,0.0951338962034,93.3859581405,93.2,2523,147.884,6.8483829165,2523,93.5753453523,47.0988165472,0.0206016,0.999736,6.84827,67.3474,93.1065983921,6.84827
90.1932626389,1.68248643495,6.82332474789,-6.84405,95.1664216344,0.0640971397217,0.067342042593,93.4041447628,93.3,2524,147.913,6.82332283769,2524,93.5,47.1835870905,0.0297701,0.999173,6.82315,67.3242,93.4874727791,6.82315
89.7565952546,1.8158485262,6.83320346137,-6.85309,97.9374943904,0.0558722094853,0.0762399400676,93.4211954609,93.3,2525,147.937,6.83320283637,2525,93.5,47.2887989805,0.0178013,0.999379,6.83325,67.3758,93.6184894852,6.83325
89.596064779,2.05140903524,6.83390759769,-6.85214,97.9235482595,0.0591150980788,0.0648806568427,93.3934484519,93.3,2526,147.952,6.83390704762,2526,93.5,47.135948229,0.0215318,0.999598,6.83387,67.3242,93.5800409831,6.83387
85.978130661,2.66053071012,6.8213521164,-6.84157,94.9525932739,0.0623329569398,0.0780352911417,93.4063128677,93.3,2527,147.982,6.82135105263,2527,93.5530774425,47.2117515778,0.0288316,0.999641,6.8213,67.3465,93.0704171294,6.8213
89.9633903507,2.29169631091,6.82052597085,-6.84106,98.0115098245,0.0562739559633,0.0779404878205,93.4052709694,93.3,2528,148.003,6.82052597085,2528,93.5,47.2078008027,0.0196381,0.9997,6.82044,67.3256,93.2022108928,6.82044
88.6006496391,2.24858727152,6.80877791397,-6.82849,96.8528553477,0.0541272557524,0.0595829362595,93.3917796603,93.3,2529,148.016,6.80877791397,2529,93.5,47.1214432212,0.0159099,0.999452,6.80864,67.3233,93.1463839186,6.80864
90.2705517407,2.43779778076,6.81044688047,-6.82946,99.6708389062,0.0559755304281,0.0669824254754,93.3496688742,93.2,2530,148.028,6.81044625547,2530,93.4,46.8981708321,0.0175905,1.0,6.8104,67.3079,93.6441709046,6.8104
90.6782646546,1.86545343404,6.8032032892,-6.822,98.6036481468,0.0574967428705,0.0574194270871,93.3541299903,93.2028263291,2531,148.043,6.8032032892,2531,93.4000043749,46.8952260252,0.0197577,0.99913,6.80333,67.3072,94.1320135609,6.80333
86.5865858531,3.05520584731,6.80322316502,-6.82248,94.7817125443,0.0586835966189,0.0783795407458,93.414955792,93.3,2532,148.054,6.80322316502,2532,93.5997941164,47.2512312841,0.0225459,0.999328,6.8033,67.32,92.2435462117,6.8033
90.2171004364,1.64900693901,6.7967302112,-6.81584,94.524645675,0.0550184293389,0.0694632169148,93.3934210526,93.2,2533,148.069,6.7967289612,2533,93.5,47.1490171344,0.0191257,1.0,6.79665,67.2896,92.8734063541,6.79665
90.824773917,1.56065479279,6.8042565431,-6.82437,95.6956350498,0.0576701671269,0.074012426897,93.3789473684,93.2,2534,148.079,6.8042552931,2534,93.5,47.0661336123,0.0202622,1.0,6.8041,67.3011,93.291743607,6.8041
91.5366190598,0.887285332881,6.78919405726,-6.80843,95.5658807902,0.0551994539473,0.0762538576777,93.4056931416,93.3,2535,148.076,6.78919405726,2535,93.5000151628,47.2013938975,0.0186252,0.999436,6.78919,67.3252,93.9029324045,6.78919
88.4291646603,2.57028439077,6.79105507295,-6.81147,98.0290488395,0.0561879873274,0.0745034225141,93.4169519188,93.3,2536,148.072,6.79105507295,2536,93.5000044703,47.2626194284,0.01879,0.999324,6.7909,67.2863,92.8726229594,6.7909
89.066440401,2.03720717993,6.78602225446,-6.80443,95.752585241,0.0557222737767,0.0778533732207,93.4065469817,93.3,2537,148.083,6.78602162946,2537,93.5963835919,47.2054063619,0.0186927,0.999407,6.78593,67.2839,93.0398104067,6.78593
89.0826362808,2.79812297111,6.78708580666,-6.80558,99.0870786334,0.0567508768003,0.0760174522534,93.3782894737,93.2,2538,148.089,6.78708518166,2538,93.5,47.0624474174,0.0202342,1.0,6.78708,67.3092,93.0942534342,6.78708
88.5481962995,2.69416818509,6.782738363,-6.8016,98.5594402588,0.0583882162303,0.0660562321699,93.3937578097,93.3,2539,148.087,6.782738363,2539,93.5,47.1459386528,0.021779,0.999849,6.78273,67.3056,93.5115530938,6.78273
90.6196804978,2.38363896259,6.80046727458,-6.81969,99.9125019113,0.0538527950635,0.0693541782123,93.3959510432,93.3,2540,148.092,6.80046727458,2540,93.5,47.1346435684,0.0183374,0.99912,6.80018,67.3001,93.9587170615,6.80018
90.301600591,1.40637054684,6.80167945636,-6.82064,94.4378177483,0.0545550623896,0.0821099367454,93.4088167949,93.2000042438,2541,148.105,6.80167820636,2541,93.5203179368,47.0696667031,0.0195286,0.994871,6.8017,67.2793,92.3451694615,6.8017
90.4745137664,1.67576305549,6.79316996482,-6.81194,96.0671149166,0.0547209877538,0.0778848455669,93.3822368421,93.2,2542,148.111,6.79316996482,2542,93.5,47.0851726189,0.0201211,1.0,6.79315,67.3001,93.297628764,6.79315
89.7228089908,2.34962507459,6.7930798231,-6.8126,99.4452437592,0.0544715293112,0.0704882305137,93.3972872887,93.3,2543,148.123,6.7930791981,2543,93.5,47.1390635601,0.0185467,0.999017,6.79296,67.3215,93.7388277832,6.79296
90.0067937699,1.35024673948,6.78682979852,-6.80585,94.7510487328,0.0539586499521,0.0773450754421,93.4060884379,93.3,2544,148.129,6.78682917122,2544,93.5,47.2051489396,0.0183745,0.999476,6.78675,67.3225,93.6923146211,6.78675
89.3642625878,1.89564300503,6.79040950165,-6.81148,95.2733920162,0.0538877986444,0.0676338567878,93.3779903842,93.3,2545,148.135,6.79040929717,2545,93.5,47.0546532856,0.0185915,0.999823,6.79028,67.3628,92.9119230923,6.79028
89.8396210882,1.93065990469,6.78080274297,-6.80063,95.5083781362,0.048879998059,0.0713185017583,93.4138592623,93.3,2546,148.151,6.78080211797,2546,93.5,47.2566004644,0.0138101,0.999694,6.7808,67.3302,92.8844340232,6.7808
89.6769907925,2.34725849543,6.79139855868,-6.81229,98.6434625204,0.0479832862914,0.0797519310024,93.3953947368,93.2,2547,148.142,6.79139855868,2547,93.5,47.1607954772,0.0115649,1.0,6.79106,67.3444,93.2514316155,6.79106
88.7213158921,2.65393957656,6.79289245269,-6.81411,97.3949765348,0.0575741335178,0.0744922310594,93.4129796118,93.3,2548,148.134,6.79289151831,2548,93.5,47.2463236099,0.0233966,0.999528,6.79311,67.311,92.8381485281,6.79311
93.5214906432,0.390935176582,6.7894712743,-6.81083,94.9301664248,0.0509406401841,0.0574085649762,93.3579075086,93.2000002861,2549,148.128,6.7894712743,2549,93.4000277738,46.9272748244,0.0145576,0.999458,6.78938,67.3773,94.2013266323,6.78938
88.0176241154,3.03943611224,6.78556335611,-6.80637,99.7262524379,0.052843932849,0.0781470732948,93.3843792628,93.2,2550,148.132,6.78556335381,2550,93.51052875,47.0966300295,0.0170744,0.999974,6.78555,67.3851,93.6117281654,6.78555
91.4578847288,1.16922509923,6.79934814784,-6.81993,95.5286496765,0.0511068514429,0.0902160377529,93.3966008841,93.2,2551,148.139,6.79934741795,2551,93.5700687321,47.1461246264,0.0159168,0.99932,6.7993,67.373,93.8003951787,6.7993
89.0732899257,2.22152496085,6.79935645533,-6.82089,95.1425706877,0.0556158483516,0.0692923982946,93.3856446277,93.3,2552,148.143,6.79935583033,2552,93.5,47.0841770877,0.0202398,0.999386,6.79934,67.3595,92.787179142,6.79934
88.5258493329,1.91916805918,6.79218685378,-6.81406,94.1351755468,0.0551590937523,0.0765968472456,93.4117593244,93.3,2553,148.154,6.79218685378,2553,93.5,47.2422481673,0.0194321,0.999613,6.7921,67.2987,92.0778907769,6.7921
89.9819476122,1.94176387199,6.79514614975,-6.81675,97.02125905,0.0516039295013,0.0783799130152,93.4213520978,93.3,2554,148.156,6.79514614975,2554,93.5003322817,47.3021138294,0.015389,0.999755,6.79519,67.3046,93.5216376126,6.79519
89.6646611796,2.2097891462,6.78704461006,-6.8093,96.7277727389,0.0526043382305,0.0792764184415,93.4207868557,93.3000001431,2555,148.16,6.7870445871,2555,93.5698718222,47.2919810475,0.0172948,0.999541,6.78694,67.3551,93.176665723,6.78694
89.8405970957,1.34065713095,6.79661792801,-6.81793,94.8138319255,0.0516444717405,0.0636393419243,93.3562930318,93.2,2556,148.181,6.79661782312,2556,93.4000100372,46.9359296624,0.0158471,1.0,6.79658,67.2978,93.5291821473,6.79658
87.9804656977,1.96950977916,6.79710865617,-6.8175,96.2672540378,0.0562103698609,0.066962778224,93.3516556298,93.2,2557,148.196,6.79710865617,2557,93.4,46.909532175,0.0229272,1.0,6.79703,67.2831,93.7213668442,6.79703
89.2430943817,2.65840170034,6.79449481586,-6.81443,98.1638816502,0.0503903633273,0.0865800295439,93.4152407926,93.3,2558,148.214,6.79449481586,2558,93.5964808694,47.2449803786,0.013756,0.999085,6.79447,67.3115,92.819280263,6.79447
90.5140692858,1.64694862283,6.78615363769,-6.80637,95.1186943399,0.0539117421256,0.0782428138928,93.4027281512,93.3,2559,148.249,6.78615238769,2559,93.5999958904,47.1662210915,0.0205346,0.99889,6.78611,67.3445,93.1480397167,6.78611
90.1850970501,1.26658876996,6.79754531139,-6.81884,94.5807166667,0.0541076262502,0.0823213210873,93.4046152054,93.3,2560,148.261,6.79754531139,2560,93.5896451362,47.1941914658,0.0195608,0.9994,6.7976,67.3349,93.5379234112,6.7976
88.9792974272,2.8493259142,6.77211163274,-6.79365,99.118754478,0.050461289837,0.0696305773274,93.4042225963,93.3,2561,148.281,6.77211163274,2561,93.5000144238,47.1803200349,0.0168066,0.999061,6.77199,67.3695,93.4506813898,6.77199
90.0280311347,2.49826316404,6.78799015799,-6.8082,99.1603453819,0.0502681276451,0.0768569137646,93.4123756924,93.3,2562,148.296,6.78799015799,2562,93.5,47.2491302433,0.0154715,0.999719,6.78784,67.3748,93.4720464762,6.78784
89.9876482748,1.60332069296,6.79907666179,-6.81833,95.7332140942,0.0481795844525,0.0787156055897,93.3842158535,93.2000712149,2563,148.317,6.79907603679,2563,93.5,47.0965387301,0.0154539,0.999999,6.79915,67.3383,93.6516722017,6.79915
88.8002631755,2.24593615288,6.79467645086,-6.81531,95.6596488214,0.0476909964555,0.0805722593961,93.4088975115,93.3,2564,148.347,6.79467645086,2564,93.5084418934,47.2238598679,0.0132183,0.999549,6.79462,67.4102,92.1425043122,6.79462
90.5743656804,1.30522900502,6.80176316,-6.82131,94.4962601875,0.0487499703373,0.0698567548813,93.393329653,93.3000006437,2565,148.372,6.80176316,2565,93.5000326369,47.1134378696,0.0170119,0.99892,6.8017,67.4303,93.2674074602,6.8017
90.0890776748,2.35261322134,6.80696035998,-6.82793,99.8718843418,0.0477305517379,0.0645724378442,93.3925128826,93.3000033855,2566,148.39,6.80696035998,2566,93.5000000358,47.1157893866,0.0149132,0.999143,6.8069,67.4268,93.8829551389,6.8069
89.4713163434,2.18263816402,6.79819388103,-6.82023,99.0655629193,0.049245265995,0.0715025249996,93.3478132469,93.2000024676,2567,148.412,6.79819388103,2567,93.4,46.8644615141,0.0188616,0.999284,6.79823,67.4568,93.8579917072,6.79823
87.144267833,3.13965822507,6.8028252421,-6.82444,97.4561185283,0.0450403535435,0.0745390407825,93.3351382975,93.1238946656,2568,148.441,6.8028246171,2568,93.4185350486,46.8001140944,0.0151824,0.999529,6.80278,67.4489,92.8752839495,6.80278
91.9361196844,1.21816656791,6.80113892222,-6.82283,97.3586145412,0.0445002159452,0.1174516409,93.21397511,93.0,2569,148.469,6.80113892222,2569,93.3999098528,46.1046426309,0.0115844,0.999236,6.8012,67.4685,94.191036257,6.8012
88.4787433308,2.11722545903,6.79640531444,-6.81771,95.2576465984,0.0472945238568,0.132737591223,93.147317565,92.9,2570,148.498,6.79640476437,2570,93.3946232961,45.7327728434,0.0143886,0.999292,6.7964,67.4867,92.3974334964,6.7964
88.7908026974,2.21086869318,6.80908345273,-6.83178,94.9410443429,0.0444057879585,0.116196766271,93.1506516709,92.8312776795,2571,148.531,6.80908345043,2571,93.3949541953,45.7441817594,0.0129567,0.999106,6.80906,67.5235,92.8797596936,6.80906
90.0071543747,1.36453837454,6.81504352897,-6.83777,95.2378917392,0.0503250225226,0.0729279637161,93.2119059831,93.1000005364,2572,148.548,6.81504290397,2572,93.3707421976,46.0811591352,0.020488,0.998944,6.81506,67.5427,93.8236028833,6.81506
87.4995947127,1.88759249541,6.80904825931,-6.83141,94.982794764,0.0474635956381,0.133103491475,92.9844577316,92.6416137048,2573,148.569,6.80904825931,2573,93.1892144973,44.8156774627,0.017359,0.998927,6.80911,67.5562,93.4880030997,6.80911
87.8605580067,2.19450760358,6.81429928152,-6.83699,96.5868804039,0.0436848327663,0.103655180873,93.0461998119,92.824243999,2574,148.589,6.81429865652,2574,93.2898339061,45.1589660074,0.0134672,0.999049,6.8142,67.581,93.3304592981,6.8142
91.6428659467,1.54710768625,6.82045802005,-6.84328,98.6419689284,0.043288893605,0.0653697063996,93.0215383986,92.900978437,2575,148.602,6.82045739505,2575,93.1460223932,44.9927716902,0.0127752,0.99821,6.82041,67.5864,94.0429628685,6.82041
90.851467877,0.961537083378,6.82233062494,-6.84501,94.6308088936,0.0462962145843,0.123448337197,92.9190587221,92.7000117658,2576,148.609,6.82233062494,2576,93.1000071763,44.477533964,0.0149322,0.999596,6.82228,67.5961,93.6507962623,6.82228
90.1412423095,1.43052395576,6.82722087713,-6.84879,94.8697026238,0.051688268894,0.0872153389891,92.8927704304,92.7080590396,2577,148.623,6.82721962713,2577,93.0701147784,44.2761454012,0.0270411,0.997928,6.82709,67.6518,93.3244021708,6.82709
91.1781638406,1.90875734542,6.82696510978,-6.84947,99.2423702924,0.0516885230333,0.0521316360064,92.8263871228,92.7194830452,2578,148.625,6.82696385978,2578,92.9857083989,43.8583244789,0.0256604,0.996335,6.82676,67.6377,94.0730866853,6.82676
92.4022506051,0.60436983085,6.82026539519,-6.84232,94.509246298,0.0454580123607,0.048934240716,92.812012894,92.7000339956,2579,148.641,6.82026414519,2579,92.8998559093,43.776867525,0.018176,0.996241,6.82013,67.7046,93.7563431473,6.82013
87.9380912446,2.17408419594,6.8274141083,-6.84992,97.5522626117,0.0490271274917,0.0633524308441,92.7021108563,92.5558959172,2580,148.64,6.8274134833,2580,92.8029711563,43.1164840576,0.0192367,0.994243,6.82742,67.6642,93.3431618082,6.82742
88.4806094168,1.93856942574,6.83699243534,-6.85841,94.8920636707,0.0484919481964,0.0643823820517,92.6507193348,92.5090555452,2581,148.643,6.83699180805,2581,92.8000002861,42.9530349736,0.0235804,0.997507,6.83682,67.725,92.8518136639,6.83682
87.5106671002,3.27782341596,6.82976413184,-6.85215,99.4136482658,0.0432206395003,0.0885786339157,92.7904642105,92.6000000358,2582,148.634,6.82976413184,2582,92.8994629652,43.6278326509,0.0111476,0.995258,6.82963,67.7446,93.2608211892,6.82963
91.0818398655,1.29362048424,6.82526523174,-6.84616,94.9094505914,0.0433673726315,0.0909300251707,92.6709007546,92.4000026583,2583,148.626,6.82526398174,2583,92.7997997784,42.9780511177,0.0154946,0.995066,6.82501,67.7392,93.138866866,6.82501
88.0062540222,2.2857615807,6.83919145552,-6.86044,96.6742074649,0.0462519120846,0.0492817555942,92.367707596,92.2995604106,2584,148.622,6.83919083052,2584,92.4996721831,41.4760461498,0.0180477,0.997835,6.83917,67.7648,93.59106459,6.83917
89.716438325,1.86186109428,6.83178991261,-6.85376,95.2074155655,0.0462521463544,0.111895132641,92.6699148711,92.4,2585,148.612,6.83178866261,2585,92.8001105605,42.9443661056,0.0203807,0.994207,6.8318,67.7886,93.1071063262,6.8318
93.256753505,0.836984969972,6.83380700772,-6.85607,96.6284717493,0.0418876921289,0.105906023051,92.5287178619,92.3000915079,2586,148.599,6.83380656605,2586,92.6988310895,42.2582405153,0.0129616,0.996072,6.83364,67.7872,94.2113199424,6.83364
93.296831409,0.712843463897,6.8472696489,-6.86976,96.3334832202,0.0440403510966,0.115742506442,92.61212391,92.4,2587,148.578,6.8472696489,2587,92.799655255,42.6421092239,0.0147603,0.99438,6.84708,67.7861,94.1961332143,6.84708
91.3499988786,1.69241552453,6.8496784963,-6.87256,98.6661889869,0.0451734284726,0.120222667747,92.5620261815,92.3029213819,2588,148.571,6.8496784963,2588,92.699863772,42.3976971643,0.0177846,0.994997,6.84953,67.7993,94.0679062187,6.84953
90.6735170714,1.10286332903,6.83955757545,-6.86156,94.842078474,0.0449033324909,0.113333395448,92.5542744113,92.3000092743,2589,148.553,6.83955757315,2589,92.7000119848,42.3650202611,0.0165015,0.995239,6.83949,67.7922,93.6352137301,6.83949
88.8616433359,2.92921681173,6.85173711073,-6.87333,99.130668938,0.040637894551,0.131050351922,92.6686909417,92.4,2590,148.547,6.85173711073,2590,92.8770646359,42.9617235689,0.0134309,0.994869,6.85158,67.8245,93.0266992085,6.85158
92.4849977533,0.66884573471,6.85388691397,-6.87564,95.1726389142,0.0452822690285,0.119410335813,92.7481731201,92.3740327391,2591,148.539,6.85388459731,2591,92.8995117924,43.408964018,0.0206992,0.995476,6.85388,67.8157,93.5918362276,6.85388
89.6566627012,1.77314384121,6.85243508499,-6.87397,97.5850741734,0.0427951418347,0.128758275471,92.5795696399,92.3000123242,2592,148.517,6.85243383499,2592,92.7961392186,42.4914772248,0.0180612,0.994992,6.85228,67.8444,93.9034421657,6.85228
86.0642576243,2.67201901172,6.85421479228,-6.87628,96.560965884,0.0443294311014,0.118069366231,92.5859820563,92.3012421046,2593,148.5,6.85421474635,2593,92.7928541066,42.4986357371,0.0175618,0.994231,6.85414,67.8566,93.0277606286,6.85414
89.7798137261,1.37572121491,6.8323050372,-6.8538,95.6383900742,0.0431269041857,0.114069754672,92.4321999065,92.1138909047,2594,148.475,6.8323050372,2594,92.5997301141,41.7390179301,0.014963,0.995664,6.83217,67.8672,93.8466191929,6.83217
91.2711128625,0.988254937485,6.84052890921,-6.86218,95.4944244207,0.0434568406837,0.115970006566,92.7090374617,92.4032349493,2595,148.454,6.84052890921,2595,92.8953609142,43.201504662,0.0152421,0.995577,6.84042,67.8634,93.8386664364,6.84042
89.6327725744,1.84075908998,6.84712150712,-6.86896,94.9327607228,0.0445130934057,0.113921005794,92.7669459847,92.4159035922,2596,148.444,6.84712150712,2596,92.8999386145,43.5097639436,0.0182047,0.995474,6.84708,67.8533,92.8943408974,6.84708
89.2876261477,2.82585730984,6.84413308273,-6.86477,99.5883635417,0.0447876351855,0.0950186547359,92.8202373434,92.6010111403,2597,148.438,6.84413245773,2597,92.9961851156,43.855494663,0.0184368,0.997189,6.84396,67.8438,93.1822654323,6.84396
89.1882899643,2.1675808984,6.84361189136,-6.86353,95.7302745057,0.0436709689636,0.0561046581298,92.8996107946,92.7926825875,2598,148.431,6.84361189136,2598,92.999790843,44.2721470073,0.0165001,0.996769,6.8435,67.8671,92.8223323719,6.8435
