QFunRegParamNorm,StdEsReturn,MaxEsReturn,AverageEsReturn,Iteration,Epoch,MaxReturn,AverageAbsQ,AverageQ,AverageAction,StdReturn,AverageAbsQYDiff,PolicyRegParamNorm,AverageDiscountedReturn,AverageY,MinEsReturn,AverageAbsY,MinReturn,AverageReturn,AverageQLoss,AveragePolicySurr
206.669,16.8898323256,120.0,11.7058823529,2843,2843,1000.0,15.0227,14.9586,0.0107241,0.0,0.308776555885,96.1423,99.9956828753,14.9589951374,3.0,14.9644340562,1000.0,1000.0,0.958697,-16.1259
206.701,14.9211518177,91.0,11.5057471264,2844,2844,1000.0,15.0267,14.9817,0.690703,0.0,0.286698807859,96.1621,99.9956828753,14.9808633347,3.0,14.9861491259,1000.0,1000.0,0.843237,-16.1658
206.733,25.5247507679,118.0,21.3829787234,2845,2845,1000.0,15.0199,14.9589,0.201341,0.0,0.314182698152,96.2073,99.9956828753,14.959692887,3.0,14.9650250265,1000.0,1000.0,1.0162,-16.1186
206.741,17.0006560412,72.0,16.1639344262,2846,2846,1000.0,15.0559,14.996,0.625507,0.0,0.298650621786,96.2237,99.9956828753,14.996265376,3.0,15.0018214538,1000.0,1000.0,0.93539,-16.1466
206.757,18.5880856218,68.0,21.0625,2847,2847,1000.0,15.1624,15.1158,0.668241,0.0,0.283308331302,96.2139,99.9956828753,15.1150356785,3.0,15.1209126959,1000.0,1000.0,0.921152,-16.2386
206.77,17.7847568961,85.0,14.7647058824,2848,2848,1000.0,15.0615,15.0046,0.0583623,0.0,0.30216337974,96.2291,99.9956828753,15.0060371563,3.0,15.0137983306,1000.0,1000.0,0.967066,-16.1971
206.8,23.6970315876,135.0,13.1351351351,2849,2849,1000.0,15.2101,15.1451,0.693659,0.0,0.336143859745,96.2168,99.9956828753,15.1436957553,3.0,15.148486155,1000.0,1000.0,1.16655,-16.3341
206.799,27.7518885723,127.0,19.4150943396,2850,2850,1000.0,15.2314,15.1842,0.69624,0.0,0.293082046593,96.2472,99.9956828753,15.1846111068,3.0,15.1897583841,1000.0,1000.0,1.01321,-16.3523
206.835,18.6856665946,103.0,13.9718309859,2851,2851,1000.0,15.2616,15.2138,0.0251448,0.0,0.297980898229,96.2753,99.9956828753,15.2134852191,3.0,15.217695477,1000.0,1000.0,0.96631,-16.3838
206.837,16.8613856646,103.0,14.3285714286,2852,2852,1000.0,15.2973,15.242,0.702825,0.0,0.306275738976,96.3136,99.9956828753,15.242196357,3.0,15.2468516568,1000.0,1000.0,1.01544,-16.402
206.884,15.8322808754,80.0,11.5517241379,2853,2853,1000.0,15.3285,15.2738,0.00917304,0.0,0.311465749017,96.3595,99.9956828753,15.2737785617,3.0,15.2782671189,1000.0,1000.0,1.07663,-16.4909
206.93,18.821128635,87.0,16.3770491803,2854,2854,1000.0,15.3553,15.293,0.635166,0.0,0.324944329309,96.3648,99.9956828753,15.2927299791,3.0,15.2984740329,1000.0,1000.0,1.17698,-16.4971
206.904,18.2047842868,130.0,13.1351351351,2855,2855,1000.0,15.4067,15.3564,0.647494,0.0,0.28912631838,96.3753,99.9956828753,15.3564813883,3.0,15.3603560836,1000.0,1000.0,0.883011,-16.5628
206.933,13.9432142328,78.0,13.3636363636,2856,2856,1000.0,15.4879,15.4306,0.7819,0.0,0.312084759094,96.3521,99.9956828753,15.4323239298,3.0,15.4376816842,1000.0,1000.0,1.10538,-16.5979
206.957,17.347094397,126.0,10.5957446809,2857,2857,1000.0,15.4468,15.3901,0.0129054,0.0,0.316309571224,96.3523,99.9956828753,15.3880877195,3.0,15.3921995649,1000.0,1000.0,1.05421,-16.5834
206.995,26.2433340174,197.0,15.2121212121,2858,2858,1000.0,15.4964,15.4329,0.00362708,0.0,0.322738195405,96.3628,99.9956828753,15.4333412043,3.0,15.4403818291,1000.0,1000.0,1.15915,-16.6584
207.039,17.5094686452,132.0,11.191011236,2859,2859,1000.0,15.4947,15.4303,0.0048342,0.0,0.316923086492,96.3522,99.9956828753,15.4305496166,3.0,15.4393385434,1000.0,1000.0,1.12517,-16.6755
207.044,19.3247304535,101.0,15.4307692308,2860,2860,1000.0,15.6195,15.5579,0.502597,0.0,0.309598623163,96.3781,99.9956828753,15.5579747703,3.0,15.5655115151,1000.0,1000.0,1.07354,-16.7495
207.092,9.52669341992,45.0,8.96296296296,2861,2861,1000.0,15.5923,15.5375,0.146576,0.0,0.293642971734,96.3819,99.9956828753,15.5385824352,3.0,15.5481694517,1000.0,1000.0,0.916038,-16.755
207.163,13.8527736708,91.0,11.2391304348,2862,2862,1000.0,15.6471,15.5905,0.0217692,0.0,0.319104572267,96.4115,99.9956828753,15.5894875309,3.0,15.5975915476,1000.0,1000.0,1.12294,-16.7999
207.21,14.0057185962,63.0,12.6891891892,2863,2863,1000.0,15.6306,15.5729,0.0688616,0.0,0.286075285357,96.4288,99.9956828753,15.5722020004,2.0,15.5820968008,1000.0,1000.0,0.870548,-16.7775
207.258,17.3521797547,83.0,14.5342465753,2864,2864,1000.0,15.6766,15.6128,0.821617,0.0,0.325893559677,96.4704,99.9956828753,15.6119653504,3.0,15.6219974433,1000.0,1000.0,1.16585,-16.815
207.273,18.0872192445,97.0,12.45,2865,2865,1000.0,15.7065,15.6478,0.00540461,0.0,0.314792902065,96.4883,99.9956828753,15.6478869746,2.0,15.6567371206,1000.0,1000.0,1.16213,-16.8699
207.287,15.4970780122,100.0,12.1604938272,2866,2866,1000.0,15.7446,15.6823,0.669793,0.0,0.308083184873,96.4556,99.9956828753,15.681968881,3.0,15.6903863386,1000.0,1000.0,1.02375,-16.9424
207.333,21.1467489767,150.0,14.1527777778,2867,2867,1000.0,15.8623,15.8038,0.0214528,0.0,0.295215875665,96.4733,99.9956828753,15.8037473255,2.0,15.8143273911,1000.0,1000.0,0.930177,-17.0251
207.359,20.0524928318,151.0,12.0853658537,2868,2868,1000.0,15.7994,15.7435,0.00792339,0.0,0.297953070528,96.4957,99.9956828753,15.7433125782,2.0,15.7513178779,1000.0,1000.0,0.991388,-17.0086
207.395,9.36464008555,44.0,8.72173913043,2869,2869,1000.0,15.812,15.7528,0.0176612,0.0,0.306724288997,96.519,99.9956828753,15.7536007668,2.0,15.7609271387,1000.0,1000.0,1.01659,-17.0233
207.449,17.714900743,79.0,13.9583333333,2870,2870,1000.0,15.9063,15.8489,0.634042,0.0,0.315624475607,96.5497,99.9956828753,15.8490852527,2.0,15.8560522316,1000.0,1000.0,1.15103,-17.11
207.488,14.0020468502,71.0,11.1460674157,2871,2871,1000.0,15.8608,15.8001,0.847665,0.0,0.312334122144,96.555,99.9956828753,15.8002997802,3.0,15.8077348381,1000.0,1000.0,1.07817,-17.0983
207.536,22.2862623657,119.0,15.703125,2872,2872,1000.0,15.9415,15.8821,0.490683,0.0,0.317905019673,96.5795,99.9956828753,15.8818214547,3.0,15.8894095652,1000.0,1000.0,1.11689,-17.1246
207.588,23.1456293089,136.0,14.3787878788,2873,2873,1000.0,16.0207,15.958,0.542742,0.0,0.305473881234,96.61,99.9956828753,15.9578172144,2.0,15.9654395864,1000.0,1000.0,1.00525,-17.1997
207.647,15.6366884448,104.0,11.1630434783,2874,2874,1000.0,16.0015,15.9332,0.00799996,0.0,0.321228896298,96.5978,99.9956828753,15.9338762115,3.0,15.9414092837,1000.0,1000.0,1.12909,-17.2126
207.697,12.9937933238,85.0,9.58653846154,2875,2875,1000.0,16.0437,15.9862,0.0180371,0.0,0.302473996739,96.6133,99.9956828753,15.9852580024,2.0,15.9940633565,1000.0,1000.0,1.07025,-17.2876
207.74,14.705767576,107.0,10.02,2876,2876,1000.0,15.9894,15.9233,0.0297263,0.0,0.311255179731,96.6701,99.9956828753,15.9235247541,3.0,15.9329665994,1000.0,1000.0,1.08281,-17.2075
207.772,16.4313145209,92.0,11.8117647059,2877,2877,1000.0,16.0262,15.9647,0.058034,0.0,0.312261275752,96.6873,99.9956828753,15.9637777226,3.0,15.9727961002,1000.0,1000.0,1.07845,-17.2232
207.8,20.2669639283,131.0,13.4868421053,2878,2878,1000.0,16.1153,16.0595,0.460259,0.0,0.307719393735,96.7567,99.9956828753,16.0592050515,3.0,16.0695425123,1000.0,1000.0,1.08236,-17.2912
207.853,11.301319466,70.0,9.24074074074,2879,2879,1000.0,16.0393,15.9773,0.0204794,0.0,0.306733192253,96.742,99.9956828753,15.9769768911,2.0,15.9846363503,1000.0,1000.0,1.08175,-17.2586
207.856,25.1877523212,165.0,16.813559322,2880,2880,1000.0,16.1065,16.0469,0.0169818,0.0,0.301340958646,96.7726,99.9956828753,16.0464814417,3.0,16.0534923675,1000.0,1000.0,1.08594,-17.2779
207.857,22.3933706165,134.0,16.5081967213,2881,2881,1000.0,16.0962,16.0432,0.027553,0.0,0.292745188781,96.8008,99.9956828753,16.0431115332,3.0,16.0500945586,1000.0,1000.0,0.913629,-17.3287
207.907,19.5635354042,75.0,17.5964912281,2882,2882,1000.0,16.0487,15.9862,0.430573,0.0,0.320027414455,96.8466,99.9956828753,15.9860751589,4.0,15.9914661784,1000.0,1000.0,1.1952,-17.2662
207.964,23.6727691663,152.0,19.6,2883,2883,1000.0,16.1334,16.0778,0.0362829,0.0,0.305172245891,96.8726,99.9956828753,16.0767499611,2.0,16.0820085547,1000.0,1000.0,0.993324,-17.3281
208.004,25.0339384689,161.0,16.7457627119,2884,2884,1000.0,16.0492,15.9908,0.110125,0.0,0.314181624104,96.8931,99.9956828753,15.9902275936,3.0,15.9956181172,1000.0,1000.0,1.12553,-17.2871
208.015,20.6775409021,88.0,18.7924528302,2885,2885,1000.0,16.081,16.0292,0.447683,0.0,0.293439116154,96.9038,99.9956828753,16.0285630958,3.0,16.0332958528,1000.0,1000.0,0.96155,-17.3165
208.05,24.2013838603,125.0,17.4745762712,2886,2886,1000.0,16.102,16.043,0.0919667,0.0,0.300092709292,96.9336,99.9956828753,16.0429246188,3.0,16.0468186401,1000.0,1000.0,0.962567,-17.3154
208.075,23.751947433,133.0,18.2592592593,2887,2887,1000.0,16.1173,16.0653,0.528617,0.0,0.302136495047,96.9481,99.9956828753,16.0658116558,3.0,16.0708039108,1000.0,1000.0,1.05718,-17.3601
208.134,26.1778480116,155.0,17.5689655172,2888,2888,1000.0,16.1937,16.1394,0.355725,0.0,0.310131841591,96.9638,99.9956828753,16.1390344714,3.0,16.1446863091,1000.0,1000.0,1.08685,-17.4025
208.158,24.150930974,121.0,17.5087719298,2889,2889,1000.0,16.1998,16.1304,0.270579,0.0,0.33386779251,96.973,99.9956828753,16.1309773465,2.0,16.138266215,1000.0,1000.0,1.23543,-17.404
208.17,17.7400003511,86.0,14.7058823529,2890,2890,1000.0,16.144,16.0992,0.0240973,0.0,0.271937736704,96.9946,99.9956828753,16.0991470432,3.0,16.104547876,1000.0,1000.0,0.895285,-17.3784
208.252,27.8456916807,161.0,19.568627451,2891,2891,1000.0,16.1502,16.0884,0.042239,0.0,0.306394968159,97.0545,99.9956828753,16.0896624669,3.0,16.0963334758,1000.0,1000.0,1.05732,-17.3425
208.315,13.0280776089,69.0,9.31775700935,2892,2892,1000.0,16.1583,16.1126,0.0445323,0.0,0.293188290104,97.1222,99.9956828753,16.1124790086,3.0,16.1172550618,1000.0,1000.0,1.0242,-17.3944
208.354,17.3982459443,95.0,12.6470588235,2893,2893,1000.0,16.1032,16.0354,0.555554,0.0,0.32861187877,97.1175,99.9956828753,16.0338540849,3.0,16.0402197543,1000.0,1000.0,1.16911,-17.3163
208.378,27.5718914793,149.0,16.6086956522,2894,2894,1000.0,16.1143,16.0577,0.229864,0.0,0.300436691889,97.0909,99.9956828753,16.0571945307,2.0,16.06330191,1000.0,1000.0,1.07327,-17.3884
208.43,21.6373020385,95.0,15.7777777778,2895,2895,1000.0,16.1728,16.1189,0.0395817,0.0,0.295253465202,97.1171,99.9956828753,16.1190329859,3.0,16.1242009253,1000.0,1000.0,0.993904,-17.3483
208.465,21.0258449021,96.0,15.4,2896,2896,1000.0,16.1205,16.0649,0.111584,0.0,0.315996539988,97.1399,99.9956828753,16.066462224,3.0,16.0717264648,1000.0,1000.0,1.13454,-17.3194
208.511,19.5213103413,112.0,12.6708860759,2897,2897,1000.0,16.0607,16.0092,0.132624,0.0,0.305028511657,97.1426,99.9956828753,16.0095207487,3.0,16.0156685585,1000.0,1000.0,1.04278,-17.3323
208.49,21.3202203974,80.0,18.5094339623,2898,2898,1000.0,16.0411,15.9929,0.0642153,0.0,0.312797131372,97.1759,99.9956828753,15.9920125296,3.0,15.9985227367,1000.0,1000.0,1.21572,-17.3191
208.522,18.0251064577,103.0,18.4909090909,2899,2899,1000.0,16.0488,15.9908,0.677656,0.0,0.296894684389,97.1721,99.9956828753,15.9910196373,3.0,15.997590427,1000.0,1000.0,0.971592,-17.3023
208.54,22.9700086309,171.0,14.9253731343,2900,2900,1000.0,16.068,16.0151,0.477044,0.0,0.300591330254,97.1974,99.9956828753,16.0155146922,3.0,16.0201179737,1000.0,1000.0,1.1086,-17.2808
208.58,20.6526094433,110.0,14.6176470588,2901,2901,1000.0,16.0687,16.0132,0.620584,0.0,0.293350837002,97.2333,99.9956828753,16.0122615114,3.0,16.0167832458,1000.0,1000.0,0.999296,-17.2578
208.576,22.7348267234,121.0,15.4754098361,2902,2902,1000.0,16.031,15.9793,0.0383818,0.0,0.307905995714,97.2627,99.9956828753,15.9792993435,3.0,15.984718531,1000.0,1000.0,1.18758,-17.2438
208.614,20.4469588203,88.0,16.625,2903,2903,1000.0,16.0561,15.9998,0.584025,0.0,0.328133771284,97.3147,99.9956828753,15.9993069166,3.0,16.0035115822,1000.0,1000.0,1.21175,-17.2691
208.662,27.5917817585,175.0,17.5490196078,2904,2904,1000.0,16.0478,15.9897,0.650195,0.0,0.307323522614,97.3196,99.9956828753,15.9916758974,2.0,15.9976113637,1000.0,1000.0,1.08629,-17.3021
208.688,19.5081111336,112.0,14.56,2905,2905,1000.0,16.0769,16.0142,0.10064,0.0,0.309617909665,97.3239,99.9956828753,16.0143709364,3.0,16.020156612,1000.0,1000.0,1.03977,-17.2965
208.71,19.2957932827,90.0,14.8970588235,2906,2906,1000.0,16.107,16.0503,0.430965,0.0,0.30510540005,97.2879,99.9956828753,16.0496727835,3.0,16.0565469007,1000.0,1000.0,1.01754,-17.2954
208.738,13.3493031278,60.0,11.6511627907,2907,2907,1000.0,16.0557,16.0003,0.397196,0.0,0.307970765484,97.3302,99.9956828753,15.9993734575,2.0,16.0041678044,1000.0,1000.0,1.11427,-17.2703
208.792,19.4284706109,142.0,12.3417721519,2908,2908,1000.0,16.078,16.0165,0.293242,0.0,0.313091993316,97.3834,99.9956828753,16.0165319669,3.0,16.0260022935,1000.0,1000.0,1.20426,-17.2791
208.829,12.9094744977,55.0,14.0547945205,2909,2909,1000.0,16.0385,15.9899,0.691313,0.0,0.294697913778,97.4254,99.9956828753,15.9894244405,3.0,15.9996661582,1000.0,1000.0,1.00831,-17.2815
208.863,11.3177365149,43.0,11.0722891566,2910,2910,1000.0,16.0662,16.0006,0.442538,0.0,0.307961593156,97.4462,99.9956828753,16.0005708124,3.0,16.0133186577,1000.0,1000.0,1.0429,-17.2676
208.897,25.1286850752,90.0,20.8269230769,2911,2911,1000.0,16.086,16.0335,0.742177,0.0,0.293689016564,97.5265,99.9956828753,16.0348912192,3.0,16.0453198952,1000.0,1000.0,1.01211,-17.2973
208.948,30.9520284795,127.0,20.5957446809,2912,2912,1000.0,16.0797,16.0231,0.756675,0.0,0.304047912477,97.5181,99.9956828753,16.023990651,2.0,16.0323333595,1000.0,1000.0,0.996897,-17.2997
208.967,30.5358236083,223.0,16.03125,2913,2913,303.0,16.0241,15.9702,0.431621,46.8655384929,0.309871137916,97.5287,54.4650248677,15.9716936668,3.0,15.9795225563,56.0,85.7435897436,1.08628,-17.2781
209.004,14.46128795,86.0,11.0549450549,2914,2914,1000.0,16.0775,16.0155,0.517421,0.0,0.315635048189,97.5575,99.9956828753,16.0154889905,3.0,16.0284408564,1000.0,1000.0,1.106,-17.289
209.086,18.8353242168,97.0,12.4935064935,2915,2915,1000.0,16.0903,16.0351,0.567708,0.0,0.298142184645,97.6024,99.9956828753,16.0365470963,2.0,16.0478168906,1000.0,1000.0,0.959039,-17.3174
209.136,20.6144756784,114.0,13.3076923077,2916,2916,1000.0,16.0582,16.0041,0.583762,0.0,0.308149050103,97.6275,99.9956828753,16.0038869589,3.0,16.0125590928,1000.0,1000.0,1.04447,-17.2663
209.195,20.4619299424,101.0,14.8955223881,2917,2917,1000.0,16.0479,15.9846,0.767622,0.0,0.323997067769,97.6497,99.9956828753,15.9860611773,2.0,16.0002471866,1000.0,1000.0,1.1971,-17.2555
209.209,19.444101039,98.0,12.6582278481,2918,2918,1000.0,16.0298,15.9787,0.713924,0.0,0.306138069541,97.6186,99.9956828753,15.9785598641,3.0,15.9875107763,1000.0,1000.0,1.11368,-17.2596
209.231,20.2296458552,100.0,14.3,2919,2919,1000.0,16.0653,16.0081,0.705157,0.0,0.300674102314,97.615,99.9956828753,16.0087775387,3.0,16.0171081151,1000.0,1000.0,0.983188,-17.2789
209.285,17.8721693666,107.0,15.0307692308,2920,2920,1000.0,16.0603,16.0069,0.544856,0.0,0.325492089898,97.6277,99.9956828753,16.0063421193,3.0,16.0166113415,1000.0,1000.0,1.23381,-17.263
209.354,21.6337178246,117.0,14.1944444444,2921,2921,1000.0,16.0661,16.0165,0.702173,0.0,0.287853805314,97.6529,99.9956828753,16.0176552866,3.0,16.0250436776,1000.0,1000.0,0.945195,-17.2884
209.36,30.3318301214,143.0,21.2553191489,2922,2922,1000.0,16.0404,15.9876,0.563276,0.0,0.30251029595,97.6601,99.9956828753,15.9883390842,3.0,15.9966939427,1000.0,1000.0,1.07177,-17.2919
209.385,22.6454498741,82.0,20.06,2923,2923,1000.0,16.0278,15.969,0.815591,0.0,0.313900746631,97.676,99.9956828753,15.9689152466,3.0,15.9769513392,1000.0,1000.0,1.17497,-17.2544
209.437,24.964499263,114.0,17.4210526316,2924,2924,1000.0,16.0402,15.9885,0.816792,0.0,0.297654889453,97.7012,99.9956828753,15.9876468894,2.0,15.9960921879,1000.0,1000.0,1.04049,-17.274
209.479,16.1237963237,83.0,13.5540540541,2925,2925,1000.0,16.0374,15.9853,0.592417,0.0,0.291958063162,97.6931,99.9956828753,15.985769391,3.0,15.9936898038,1000.0,1000.0,0.986359,-17.2655
209.502,18.9694041459,109.0,11.9166666667,2926,2926,1000.0,16.1262,16.0739,0.840496,0.0,0.304344298359,97.6805,99.9956828753,16.0753110439,3.0,16.0822188088,1000.0,1000.0,1.05855,-17.3104
209.529,15.0457908474,72.0,13.2533333333,2927,2927,1000.0,16.0302,15.9715,0.145816,0.0,0.305041131696,97.7239,99.9956828753,15.9708770763,3.0,15.9770843222,1000.0,1000.0,1.09863,-17.2707
209.549,15.1363779575,65.0,13.0921052632,2928,2928,1000.0,16.0832,16.0351,0.621186,0.0,0.298944070812,97.7472,99.9956828753,16.0360521695,3.0,16.0426319307,1000.0,1000.0,1.14503,-17.2592
209.564,21.2414688758,126.0,20.2,2929,2929,1000.0,16.0548,16.0015,0.260709,0.0,0.306780154085,97.7708,99.9956828753,16.0001682924,3.0,16.0088550664,1000.0,1000.0,1.15132,-17.2444
209.587,28.1770833162,143.0,18.5094339623,2930,2930,1000.0,16.0219,15.9664,0.183804,0.0,0.300139746975,97.7614,99.9956828753,15.9677280713,3.0,15.9787455209,1000.0,1000.0,1.03464,-17.2426
209.615,22.1026582112,119.0,16.85,2931,2931,1000.0,16.0421,15.9865,0.312008,0.0,0.302900808082,97.7694,99.9956828753,15.9870426991,3.0,15.9977780621,1000.0,1000.0,1.06834,-17.2098
209.632,14.2480261457,72.0,11.8641975309,2932,2932,1000.0,16.0436,15.9895,0.420934,0.0,0.305398618748,97.7925,99.9956828753,15.9890947871,2.0,15.9940208693,1000.0,1000.0,1.13299,-17.2503
209.65,19.6482935603,121.0,13.0886075949,2933,2933,1000.0,15.9637,15.9036,0.208534,0.0,0.303101729718,97.7851,99.9956828753,15.9037156379,3.0,15.910954544,1000.0,1000.0,1.09347,-17.196
209.664,26.5569156822,193.0,14.7910447761,2934,2934,1000.0,16.0127,15.9557,0.00960887,0.0,0.297518851782,97.795,99.9956828753,15.9560121194,2.0,15.9610483203,1000.0,1000.0,1.05895,-17.1902
209.71,23.2951976304,110.0,20.4791666667,2935,2935,1000.0,15.9666,15.9062,0.533973,0.0,0.312197886408,97.8304,99.9956828753,15.9048994538,3.0,15.9152957237,1000.0,1000.0,1.18677,-17.1034
209.74,14.6877068631,64.0,12.3170731707,2936,2936,1000.0,16.0284,15.9749,0.526669,0.0,0.283171022072,97.796,99.9956828753,15.9749826796,3.0,15.9825459056,1000.0,1000.0,0.982962,-17.2133
209.768,24.5769883303,92.0,22.4347826087,2937,2937,1000.0,15.9389,15.882,0.0433475,0.0,0.319928826236,97.7965,99.9956828753,15.8846964455,3.0,15.8911079561,1000.0,1000.0,1.08264,-17.1629
209.799,17.4209167437,63.0,18.2592592593,2938,2938,1000.0,16.0117,15.957,0.0210706,0.0,0.298881902225,97.7774,99.9956828753,15.9563715067,3.0,15.9615171813,1000.0,1000.0,1.11685,-17.2149
209.864,25.4151248557,113.0,18.0,2939,2939,1000.0,15.9686,15.9079,0.0380115,0.0,0.301264389163,97.7547,99.9956828753,15.9074666659,3.0,15.9157155887,1000.0,1000.0,1.12412,-17.1961
209.872,26.1584709033,126.0,20.12,2940,2940,1000.0,16.0099,15.9503,0.0182741,0.0,0.302731944578,97.7598,99.9956828753,15.9502686111,3.0,15.9551140546,1000.0,1000.0,1.11634,-17.2191
209.866,18.4566176396,103.0,14.1571428571,2941,2941,1000.0,15.9057,15.849,0.0280724,0.0,0.296792869382,97.8329,99.9956828753,15.8504900098,3.0,15.856126297,1000.0,1000.0,1.07908,-17.1486
209.897,29.5519988511,171.0,19.2115384615,2942,2942,368.0,15.9856,15.9195,0.750453,78.7843791202,0.319773182283,97.8316,54.9652380425,15.9193358095,3.0,15.9284519215,10.0,105.894736842,1.25279,-17.1407
209.885,18.5820048776,98.0,14.4492753623,2943,2943,1000.0,15.9604,15.9011,0.015915,0.0,0.303285941647,97.8326,99.9956828753,15.9011341711,3.0,15.9099281643,1000.0,1000.0,1.0778,-17.1432
209.9,13.3368599719,80.0,11.6588235294,2944,2944,1000.0,15.9991,15.9411,0.823269,0.0,0.331067318147,97.8281,99.9956828753,15.9415330325,3.0,15.9496693599,1000.0,1000.0,1.30023,-17.188
209.94,17.4847331739,88.0,13.3835616438,2945,2945,1000.0,15.8925,15.8405,0.88107,0.0,0.29958940433,97.8467,99.9956828753,15.8405022688,3.0,15.850675965,1000.0,1000.0,1.02698,-17.1353
209.976,11.872161418,64.0,9.57407407407,2946,2946,1000.0,15.9172,15.8623,0.375478,0.0,0.30387956394,97.8826,99.9956828753,15.8624518587,3.0,15.8695022453,1000.0,1000.0,0.973403,-17.1082
210.031,29.4732334094,169.0,15.3181818182,2947,2947,1000.0,15.9057,15.856,0.88647,0.0,0.298738858896,97.8902,99.9956828753,15.8572477203,3.0,15.8694697459,1000.0,1000.0,1.03405,-17.114
210.057,27.2053712017,162.0,16.0333333333,2948,2948,1000.0,15.9742,15.9205,0.239439,0.0,0.29422365945,97.9324,99.9956828753,15.9212975037,3.0,15.9353328567,1000.0,1000.0,0.932238,-17.1969
210.096,13.0669096187,69.0,9.86666666667,2949,2949,1000.0,15.98,15.9136,0.816185,0.0,0.31537223092,97.9615,99.9956828753,15.9143089778,3.0,15.9304273514,1000.0,1000.0,1.11217,-17.1974
210.17,15.2915429386,92.0,10.8043478261,2950,2950,1000.0,15.9581,15.8972,0.773655,0.0,0.303008864279,97.9941,99.9956828753,15.8981734232,3.0,15.9132007741,1000.0,1000.0,1.0371,-17.1776
210.206,21.356572232,136.0,13.6081081081,2951,2951,1000.0,15.922,15.8649,0.338398,0.0,0.306408998637,97.9828,99.9956828753,15.8657582551,3.0,15.8797660052,1000.0,1000.0,1.09253,-17.1388
210.225,26.9497755842,138.0,15.1666666667,2952,2952,1000.0,15.9867,15.9247,0.0344218,0.0,0.317758922447,97.9644,99.9956828753,15.9251930791,3.0,15.9403398829,1000.0,1000.0,1.13616,-17.2017
210.238,20.1290543672,143.0,12.641025641,2953,2953,1000.0,15.9352,15.8751,0.0216377,0.0,0.306908493886,97.9649,99.9956828753,15.8767607927,3.0,15.891394506,1000.0,1000.0,1.11893,-17.1439
210.254,15.0386181081,53.0,14.6764705882,2954,2954,1000.0,15.9011,15.8413,0.0265008,0.0,0.288209501958,97.9673,99.9956828753,15.8411974307,3.0,15.8565400037,1000.0,1000.0,0.982401,-17.1014
210.298,11.9025550445,58.0,10.0495049505,2955,2955,1000.0,15.9101,15.8373,0.0158303,0.0,0.311198483174,97.9942,99.9956828753,15.837980115,3.0,15.8542885604,1000.0,1000.0,1.09142,-17.1267
210.357,22.640889152,129.0,14.0882352941,2956,2956,1000.0,15.9142,15.8497,0.693338,0.0,0.314421976696,98.0555,99.9956828753,15.8496499447,2.0,15.8692001402,1000.0,1000.0,1.1421,-17.1469
210.366,21.0719653869,92.0,14.8260869565,2957,2957,1000.0,15.9726,15.9017,0.0204443,0.0,0.316484994269,98.0611,99.9956828753,15.901369545,3.0,15.9197547229,1000.0,1000.0,1.18756,-17.1349
210.381,23.513578966,139.0,12.7820512821,2958,2958,1000.0,15.9434,15.8773,0.019373,0.0,0.290317233098,98.0592,99.9956828753,15.8780228584,3.0,15.8950047749,1000.0,1000.0,0.86571,-17.1369
210.401,18.0291045566,97.0,14.0833333333,2959,2959,1000.0,15.9408,15.8804,0.0186696,0.0,0.322665747393,98.0846,99.9956828753,15.8795346051,3.0,15.8908126843,1000.0,1000.0,1.22568,-17.1336
210.421,22.3698777058,113.0,14.4,2960,2960,1000.0,15.9971,15.9375,0.815906,0.0,0.299993720369,98.1022,99.9956828753,15.9380175207,3.0,15.9480707292,1000.0,1000.0,1.04812,-17.2307
210.477,12.3373103662,63.0,9.54807692308,2961,2961,1000.0,15.9438,15.8837,0.939138,0.0,0.299269715283,98.1183,99.9956828753,15.8846865623,3.0,15.8975437418,1000.0,1000.0,1.0508,-17.1805
210.526,20.558634027,114.0,17.2105263158,2962,2962,1000.0,15.9264,15.8706,0.0209238,0.0,0.292091202805,98.104,99.9956828753,15.8713619358,3.0,15.8864633522,1000.0,1000.0,0.998741,-17.149
210.529,20.252573994,124.0,15.7258064516,2963,2963,1000.0,15.947,15.8786,0.0852023,0.0,0.311342490553,98.1426,99.9956828753,15.8778237754,3.0,15.8927742927,1000.0,1000.0,1.16551,-17.1817
210.562,22.5111153642,95.0,16.5873015873,2964,2964,69.0,15.9766,15.9246,0.404346,0.589015089374,0.286968891156,98.1404,48.11424647,15.9262786852,3.0,15.9346832382,65.0,65.2857142857,0.952498,-17.1806
210.544,22.2603977909,125.0,14.5072463768,2965,2965,1000.0,15.9297,15.8702,0.154273,0.0,0.310070381989,98.1869,99.9956828753,15.8704356271,3.0,15.878299402,1000.0,1000.0,1.11789,-17.1586
210.565,19.7665386293,113.0,12.3333333333,2966,2966,1000.0,16.0002,15.9517,0.0170865,0.0,0.318103763013,98.2108,99.9956828753,15.9502496834,3.0,15.9533538215,1000.0,1000.0,1.22543,-17.2126
210.564,14.9663983505,98.0,11.6470588235,2967,2967,1000.0,15.9366,15.8746,0.0217473,0.0,0.304638995101,98.2658,99.9956828753,15.8751802217,3.0,15.8856893082,1000.0,1000.0,1.11435,-17.1361
210.594,23.0625500482,139.0,16.5901639344,2968,2968,1000.0,15.9134,15.859,0.0182187,0.0,0.299955935779,98.2397,99.9956828753,15.8587515688,3.0,15.8661865555,1000.0,1000.0,1.04074,-17.1033
