AverageQ,AverageAction,QFunRegParamNorm,MinEsReturn,AverageQLoss,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,MinReturn,StdEsReturn,StdReturn,Iteration,Epoch,AverageReturn,AverageAbsY,AveragePolicySurr,MaxReturn,AverageY,PolicyRegParamNorm,AverageAbsQ
6.75147,0.853163,102.166,87.9783089829,0.0176105,92.7367853535,98.2852645696,0.0308101528569,46.4486105778,93.7858252314,2.82372955489,0.13934319373,776,776,94.1318740972,6.75143751795,-6.77434,94.3253699184,6.75143708499,50.5013,6.75147
6.73662,0.8499,102.178,89.7085081412,0.0160218,93.7948410533,97.1532060939,0.0296271798024,46.3135869641,93.8252530233,1.80124750724,0.145377432259,777,777,94.1298255304,6.73673965724,-6.76124,94.3250600567,6.73673955902,50.5213,6.73662
6.71957,0.836635,102.204,89.2947162685,0.0161162,93.7388980108,99.3224377802,0.0294049672939,46.1729795753,93.5154838884,2.41485487734,0.258319435985,778,778,94.1882900538,6.71959567566,-6.74351,94.519198747,6.71959491747,50.5282,6.71957
6.74836,0.861232,102.279,90.7885955265,0.013113,94.0717943993,98.6489079989,0.0266016991322,47.0268866658,93.8101949333,2.02957162687,0.216919896273,779,779,94.1744625834,6.74836832389,-6.77174,94.5678132523,6.74836831707,50.5964,6.74836
6.73816,0.852052,102.402,89.8565375903,0.0168155,93.0864993478,96.669903704,0.0297572345663,46.7832904503,93.8283428538,2.13667212448,0.163634846704,780,780,94.1903934393,6.73811257145,-6.76112,94.3952188324,6.73811257145,50.6133,6.73816
6.73111,0.872276,102.414,90.3639751956,0.0124173,93.4768083123,98.4001599428,0.0258600141425,46.7697167469,93.7238780516,2.32055705734,0.168895694021,781,781,94.0685259933,6.73112827601,-6.75481,94.3023316425,6.73112796014,50.6238,6.73111
6.73443,0.872693,102.487,88.6206536699,0.0147606,93.1626472067,97.8849143507,0.0287650565282,46.8547572164,93.6959175878,2.30538659798,0.201739266907,782,782,94.0792506822,6.734459022,-6.75821,94.388978221,6.73445839232,50.5972,6.73443
6.73518,0.868227,102.537,90.8597564973,0.0190815,93.2311470929,96.1891119802,0.0295323420839,46.7909682414,93.7291409616,1.91145922077,0.197840000405,783,783,94.0960587264,6.73529330237,-6.75825,94.3528247047,6.73529274505,50.5791,6.73518
6.7398,0.860475,102.644,90.5072076506,0.0113843,91.8282065872,95.2386186266,0.0262262584169,46.8229997306,93.7857461362,1.36725962395,0.207113061019,784,784,94.1470279101,6.73972041476,-6.76396,94.4165353049,6.73972041472,50.5949,6.7398
6.73579,0.833696,102.798,88.4289072324,0.0143257,92.908760713,94.8490756829,0.0279606454221,45.9616315045,93.781828167,1.98282153894,0.208507332194,785,785,94.173389186,6.73581338063,-6.75898,94.5054435059,6.73581284246,50.5797,6.73579
6.72807,0.845516,102.847,86.981214861,0.0203651,91.8664441694,97.6290321243,0.0316186363982,46.3417270967,93.7107919823,3.00040125535,0.251489532288,786,786,94.1601085811,6.72809729795,-6.7525,94.5984670136,6.7280968717,50.697,6.72807
6.73962,0.859295,102.935,88.986516746,0.0155589,92.0214266766,97.4298606678,0.0294834331365,46.1630986153,93.6868968874,2.65290725497,0.215246449246,787,787,94.0501219384,6.73961157111,-6.7631,94.4262114371,6.73961157111,50.6276,6.73962
6.746,0.894579,103.012,90.9675856948,0.0162642,94.0640297584,99.0,0.0307476188187,45.747688104,93.4816805241,2.06438435473,0.175837442142,788,788,93.7696291444,6.74602508892,-6.76885,94.0708668818,6.74602477871,50.5552,6.746
6.732,0.874398,103.032,89.3745324855,0.0148029,92.2291202056,95.2577928034,0.0277457591701,47.0369403112,93.6784704245,1.82487413996,0.239027070563,789,789,94.0986916636,6.73198816189,-6.7563,94.4235525119,6.73198806055,50.6006,6.732
6.73811,0.909384,103.126,88.410625313,0.0163708,92.6664795465,97.6515663394,0.028719548013,47.1421413818,93.6080577839,2.54464456481,0.130310733022,790,790,93.912581231,6.73818284355,-6.76171,94.1177087001,6.73818284345,50.6682,6.73811
6.73728,0.902712,103.213,90.0490156546,0.0228712,93.0025442127,96.9379821551,0.0331389541637,47.1401100948,93.5036778266,2.30371643003,0.223421553805,791,791,93.9494202633,6.73715554983,-6.7606,94.3257476865,6.73715485847,50.6479,6.73728
6.73136,0.908817,103.263,93.1635691566,0.0123051,94.4548285039,97.4417685623,0.0263671358214,47.2739585067,93.5245854237,1.03772127456,0.235977245834,792,792,93.9357683439,6.73150383678,-6.75376,94.2735459436,6.73150375144,50.682,6.73136
6.72442,0.917069,103.378,90.0911736552,0.0152662,91.9140847492,94.8450714854,0.0277892654722,47.1238652948,93.460471358,1.88570134041,0.208082910917,793,793,93.8635883559,6.72441442591,-6.74747,94.233213815,6.72441317591,50.6032,6.72442
6.728,0.897321,103.413,89.7791286217,0.0158781,93.0777684841,97.3024667666,0.0299276140972,47.4055483216,93.5028506648,2.31007272866,0.243815897883,794,794,94.0241988965,6.72802503633,-6.75148,94.3288209903,6.72802441133,50.5861,6.728
6.71806,0.885826,103.445,90.6789974668,0.0222929,93.1982472683,97.614903553,0.0333949528004,46.5607759736,93.5685661417,2.05229518832,0.21653155084,795,795,93.9534811225,6.71807932239,-6.74147,94.2616852471,6.71807851161,50.5993,6.71806
6.71828,0.867156,103.464,91.7519299266,0.011592,94.2957484542,98.4319385276,0.0253490110391,46.5422345409,93.6657557041,1.71106094759,0.19922313006,796,796,94.0620433745,6.71827376464,-6.74156,94.3919094745,6.71827361673,50.6425,6.71828
6.73602,0.897946,103.495,87.4028882331,0.0152584,91.8017715976,98.4788662031,0.0285192736425,47.0785957998,93.6511417891,3.22837144878,0.196409516427,797,797,93.9668899609,6.73610158802,-6.75806,94.277987199,6.7361013231,50.7079,6.73602
6.73625,0.895074,103.554,89.398916847,0.013994,93.7989207665,98.2433838443,0.0297003866719,47.1679103157,93.5638468608,2.23594587842,0.180772358801,798,798,93.9982316229,6.7362075266,-6.76026,94.1975884854,6.7362075266,50.6928,6.73625
6.71907,0.892772,103.551,91.2530492085,0.0197728,93.8425852091,95.8019812572,0.0313828253217,47.1961671442,93.7149601531,1.269799695,0.208563163501,799,799,94.0172354676,6.71909192041,-6.7427,94.3375175606,6.71909129541,50.7337,6.71907
6.73181,0.885196,103.505,88.6639458349,0.0148959,92.878401382,97.944190444,0.028069971262,47.2094372061,93.6441738387,2.66595800877,0.226640041196,800,800,94.0621031734,6.73185428426,-6.75498,94.3811751202,6.73185403616,50.7625,6.73181
6.72413,0.83876,103.483,90.9378857116,0.00981823,93.5988509064,95.1996019295,0.0247200321344,45.9428226521,93.7486945399,1.40032260835,0.208106899655,801,801,94.1391672142,6.72411654588,-6.74626,94.4317974222,6.72411644554,50.7525,6.72413
6.74186,0.874627,103.529,89.5370227326,0.019656,92.8447695249,94.6114181012,0.0311688115021,46.9042292043,93.7324029356,1.65413522916,0.209823647163,802,802,94.0755858982,6.74189883391,-6.76429,94.4122357705,6.74189845471,50.8032,6.74186
6.72155,0.802953,103.593,90.1104868558,0.0171531,94.3683843899,98.0469417598,0.028710018077,45.9842685701,93.9489700322,1.65042529765,0.225327397982,803,803,94.3647271224,6.72156712589,-6.74352,94.689899686,6.72156706595,50.7556,6.72155
6.73204,0.88509,103.636,89.3653232156,0.0220413,94.0649262545,99.2529918877,0.0346665777805,46.6754483741,93.5983149151,2.49641424799,0.222570899304,804,804,93.9771719479,6.73201877828,-6.75469,94.3340221662,6.7320178272,50.8089,6.73204
6.7214,0.879335,103.698,88.2550916891,0.0109694,92.2268421351,96.3488930024,0.024606523237,46.8173395964,93.6561897027,2.85878791545,0.21445124067,805,805,94.0341846053,6.72141379509,-6.74449,94.3663187787,6.72141368545,50.772,6.7214
6.71419,0.819843,103.781,90.2099733695,0.0150653,93.1235303093,97.4123888734,0.0285786052685,46.8334579137,93.9736091814,2.29992798991,0.217454399854,806,806,94.3938335163,6.71423724743,-6.73655,94.6952996074,6.71423724739,50.747,6.71419
6.75023,0.897662,103.797,92.6704275831,0.0125037,94.562994814,99.5873651688,0.0282238864414,47.147258733,93.595284405,1.5890192551,0.229370121703,807,807,93.9802775905,6.7502277936,-6.77309,94.4355198148,6.75022778993,50.7715,6.75023
6.72922,0.830937,103.854,89.0933143175,0.0174285,93.1755123457,99.3329824784,0.0303003220712,46.6324472142,93.9072434393,2.8454314238,0.198722194193,808,808,94.2932872839,6.72932713985,-6.75147,94.5730241696,6.72932706759,50.7908,6.72922
6.7179,0.9082,103.91,90.446845492,0.0168774,93.1913357251,94.6164987569,0.0285771531832,47.1408676505,93.5878393537,1.20935915182,0.229304570634,809,809,93.9199038646,6.71789747781,-6.74153,94.2817081761,6.71789680852,50.7512,6.7179
6.72448,0.88132,103.897,88.564147689,0.0112758,92.9397862317,99.7,0.0263748400112,46.7193551696,93.5900855142,3.27232297745,0.184577668097,810,810,94.007025104,6.72452661546,-6.74734,94.2255612512,6.72452615539,50.7797,6.72448
6.74516,0.868831,103.952,90.6887179993,0.0120839,93.2122945947,95.743242453,0.0270773363608,47.2899535518,93.6465083126,1.62791710677,0.250318448624,811,811,94.1724592942,6.74515996093,-6.76645,94.5805126598,6.74515996093,50.732,6.74516
6.72751,0.933725,104.037,87.6142568968,0.0119506,92.7551583366,94.852969047,0.0268117380621,47.3020047456,93.4895429974,2.3333292231,0.207558600902,812,812,93.7978404155,6.72762119427,-6.75034,94.1716783482,6.72762101623,50.7242,6.72751
6.7087,0.926215,104.101,91.4742501604,0.01436,93.0645407337,94.3651200364,0.0290628371808,47.3588283268,93.5584015188,0.86995993939,0.195884215999,813,813,93.850179448,6.70855830343,-6.73134,94.152847315,6.70855820188,50.7467,6.7087
6.71096,0.930911,104.14,89.0851756614,0.0112134,92.9828960525,97.3501037767,0.0269035394285,47.3828884649,93.5127205553,2.299877507,0.186844733815,814,814,93.8276288489,6.71109510273,-6.73576,94.1527073077,6.71109494246,50.7254,6.71096
6.73992,0.911216,104.222,90.3243686642,0.0187262,93.6085354729,94.7098963689,0.0326743028021,47.1252026289,93.5505350081,1.46072317553,0.215888548548,815,815,93.8984983221,6.73997369142,-6.76311,94.234984161,6.73997295578,50.7103,6.73992
6.73832,0.915193,104.297,88.9945353903,0.0172956,92.3713526146,94.6362014429,0.0328377950701,47.1456022477,93.5405870476,1.9081403678,0.241239817405,816,816,93.8779716966,6.73839047343,-6.76371,94.2979971338,6.73838983652,50.7659,6.73832
6.73901,0.892565,104.384,88.5007915486,0.0179352,94.0806471194,99.7962832997,0.0323756922721,46.7040594126,93.5097364516,2.56874629379,0.176009265885,817,817,93.9377950406,6.73904712199,-6.76288,94.135806396,6.73904702099,50.7625,6.73901
6.72109,0.922625,104.401,90.5452327476,0.0194589,93.055722629,96.3665476882,0.0310869959305,47.0887460685,93.450252618,1.82376612614,0.214556894274,818,818,93.8251757606,6.72107781002,-6.74453,94.1464719072,6.72107781002,50.787,6.72109
6.74236,0.920934,104.42,89.7006326279,0.0176975,92.7733388358,97.2363081362,0.030154322275,47.2576787315,93.612259694,2.37082446152,0.158610221188,819,819,93.8632872053,6.74233531043,-6.76761,94.122497605,6.74233515486,50.7862,6.74236
6.74007,0.935461,104.37,90.1251367896,0.0143569,93.1346452301,95.69007416,0.0282466851284,47.3157184552,93.4959267971,1.92327315808,0.175640026974,820,820,93.7894094708,6.74020403167,-6.76227,94.1331022084,6.7402032814,50.8976,6.74007
6.72554,0.892628,104.387,90.8841353828,0.00988816,93.4284078708,95.2592734473,0.0253874183121,47.0851467939,93.6499232914,1.61077393227,0.224287344207,821,821,93.9990254226,6.72550875464,-6.74866,94.3055079027,6.72550875464,50.8994,6.72554
6.72939,0.915936,104.418,91.355416158,0.0212977,93.9739769898,96.6776151439,0.0331285794347,46.9912751887,93.5174974186,1.54517426569,0.201347857047,822,822,93.8472444808,6.72945999007,-6.75279,94.1111344266,6.72945935796,50.9098,6.72939
6.7277,0.884268,104.453,87.80068121,0.0149225,92.1835606625,94.8197521471,0.0285774015112,46.7982629581,93.6899368672,2.56811312623,0.142438811892,823,823,94.0007199526,6.72775306405,-6.75029,94.222487509,6.72775290955,50.9037,6.7277
6.70377,0.89541,104.478,89.2765925787,0.0125679,92.6984978867,96.6040487338,0.0268867100028,46.7442743976,93.5835278632,2.18540070912,0.167827689101,824,824,93.9275463368,6.70377027284,-6.72844,94.1046069368,6.70377027274,50.9351,6.70377
6.73941,0.901009,104.483,90.9066816672,0.0160458,92.85159863,95.2184819632,0.0304210025748,47.4024355652,93.5064280784,1.79231452274,0.215669870251,825,825,94.0026231937,6.73945887088,-6.76202,94.2131149269,6.73945762088,50.9736,6.73941
6.74958,0.89284,104.536,89.9567163548,0.0148584,93.5691739473,95.2203105815,0.0290483115807,46.5845557044,93.4950455866,1.54225169605,0.204943292129,826,826,93.9165419045,6.74946160515,-6.77236,94.1835258196,6.74946160515,50.9915,6.74958
6.73002,0.904915,104.563,91.0845388984,0.0178919,93.4564728858,97.6845845513,0.0292258253718,47.0559410912,93.5982544346,1.85888087129,0.193928876627,827,827,93.9224924385,6.73016266013,-6.75364,94.226144311,6.73016173432,51.1121,6.73002
6.73242,0.891301,104.562,88.8669513114,0.0179824,93.1866392843,99.6,0.0284966390182,46.6665896545,93.5491578021,2.77727445719,0.196270042625,828,828,93.9391532825,6.73245754274,-6.75477,94.1556854362,6.73245648341,51.0896,6.73242
6.7218,0.877892,104.627,87.9061579461,0.0127659,92.5028653349,94.3451786089,0.0273535717592,47.1385912738,93.6310151306,2.0760586799,0.258439536809,829,829,94.0939682258,6.72177848308,-6.74425,94.4664340264,6.72177848308,51.0806,6.7218
6.73466,0.885036,104.725,90.7402937876,0.0160381,93.3530026792,94.6959248841,0.0300085152634,47.2182431674,93.5865030339,1.39237235975,0.24521229623,830,830,94.0649512171,6.73468046668,-6.75808,94.4179694551,6.73468038131,51.0964,6.73466
6.73022,0.860236,104.75,90.5035101029,0.0215547,92.5869752233,95.3407022698,0.0340108426928,46.5975374142,93.832305578,1.51317893804,0.134199013912,831,831,94.1135294986,6.73030666919,-6.75342,94.3150712719,6.73030604383,51.0866,6.73022
6.71803,0.897441,104.718,89.4748337191,0.0108254,93.3800449236,94.4154964584,0.0256300955342,46.6322657399,93.5466394106,1.37483711541,0.196616911492,832,832,93.8973981622,6.71818642393,-6.74048,94.0915872716,6.71818641343,51.154,6.71803
6.72881,0.891137,104.765,89.939387678,0.0157244,92.9678546635,99.6445067686,0.0303585015775,47.0391515445,93.5742882701,2.90853777887,0.220831305563,833,833,94.0006729743,6.72870603784,-6.75177,94.2521831359,6.72870562454,51.1565,6.72881
6.73622,0.908567,104.851,90.3894017237,0.0184357,93.8963611058,96.7432835804,0.0300307392849,46.8354924736,93.5656993303,1.59165669907,0.158278608176,834,834,93.8656491801,6.73629244246,-6.75883,94.0346203422,6.7362916871,51.1459,6.73622
6.74243,0.894195,104.908,90.4406233503,0.02011,93.8225450143,95.2981048223,0.0315580075602,47.1699821948,93.5226244674,1.40276782569,0.259154665418,835,835,94.0047191963,6.74233666884,-6.76451,94.3943907444,6.74233652221,51.1791,6.74243
6.73071,0.923915,105.044,90.9407678342,0.0169406,93.9708275627,96.9119788259,0.0312449457754,47.0371319417,93.5412830412,1.49775288413,0.173452786203,836,836,93.809769119,6.73076631222,-6.75308,94.0157432742,6.73076618211,51.2227,6.73071
6.7362,0.93492,105.107,90.4066908563,0.0211499,94.2221215966,98.7,0.0337916592041,47.3023776027,93.4331663067,2.04406054296,0.218089354214,837,837,93.791139041,6.73628762716,-6.76073,94.1535983699,6.73628750322,51.2474,6.7362
6.72559,0.957341,105.14,90.9637927841,0.012734,93.65735756,97.9279637992,0.0263207325454,47.4051427759,93.4723753607,2.20388035103,0.165254704045,838,838,93.6796619011,6.72563884879,-6.75026,94.0073100975,6.72563884401,51.2276,6.72559
6.72999,0.944842,105.191,89.6723002341,0.0152352,93.7675087854,99.5704071223,0.0300367710635,47.321838868,93.3905031598,2.66041861614,0.198830432484,839,839,93.7371373746,6.73013278292,-6.75359,94.1534327185,6.73013266447,51.1967,6.72999
6.71924,0.954793,105.228,88.9637805525,0.0139556,93.9072357913,97.333137251,0.0284673932238,47.2838594252,93.4601322583,2.02402119302,0.156707292429,840,840,93.673707251,6.71913719717,-6.74292,93.9832540452,6.71913644715,51.2262,6.71924
6.72717,0.972389,105.205,90.8784985738,0.0149277,92.9032346883,95.6795200094,0.0299967963511,47.3044615939,93.4146950898,1.67124201422,0.130968746803,841,841,93.5771114446,6.72722366665,-6.7507,93.856485456,6.72722365948,51.3028,6.72717
6.72859,0.970665,105.222,89.5332386916,0.00998604,93.5035681118,97.0762202474,0.0245727915652,47.2992446899,93.4219613295,2.00410338478,0.145316016657,842,842,93.585950493,6.7285685846,-6.74855,93.876487306,6.7285685846,51.3763,6.72859
6.73465,0.939891,105.393,87.0411606359,0.0131328,93.1632012297,95.850385032,0.0262229650809,47.3258866263,93.463500045,2.62892678802,0.169372657405,843,843,93.7655994298,6.73469196722,-6.75665,94.0628807058,6.73469186689,51.3628,6.73465
6.72441,0.943065,105.388,90.5594407372,0.0125511,93.8406836308,96.954347098,0.0257900201482,47.4830991906,93.4645601659,1.73767890399,0.194420376227,844,844,93.7739130653,6.72445845549,-6.7471,94.0962136546,6.72445841644,51.3797,6.72441
6.72252,0.939201,105.447,88.2620317298,0.0162262,93.972155034,99.8771108123,0.0312886579281,47.3026946712,93.4553603779,2.57391076296,0.190757053193,845,845,93.7664395093,6.72254053569,-6.74598,94.1495639293,6.72254049416,51.3983,6.72252
6.73415,0.953288,105.49,90.8196769076,0.0215743,93.6352054312,98.8623115301,0.0315612362487,47.3280954969,93.4554289119,2.1817943644,0.178754719359,846,846,93.6901098287,6.73422919504,-6.75837,94.0521983041,6.73422857736,51.4027,6.73415
6.73319,0.950268,105.475,89.527666246,0.0143492,93.5865962289,95.6093086092,0.0283107573553,47.4281728151,93.4718982738,1.64408577382,0.15979854447,847,847,93.7232318311,6.73318110718,-6.75831,93.985625389,6.73318109527,51.4382,6.73319
6.73144,0.889536,105.544,89.5137390936,0.0146301,93.3468603889,98.5816318563,0.0273758757186,47.220196279,93.6215837361,2.45615229908,0.239641917063,848,848,94.0389250723,6.73140044328,-6.75575,94.325470227,6.73140025293,51.4189,6.73144
6.74183,0.879702,105.581,91.1725569242,0.0129019,93.4342672049,96.4161406402,0.0282238994422,46.8482683025,93.7216422214,1.74837961677,0.137627716697,849,849,94.0364541409,6.7418089921,-6.76573,94.1835749069,6.74180884547,51.4403,6.74183
6.7355,0.905856,105.63,90.5892576181,0.0148776,93.7473430131,94.9511155175,0.0292489775608,47.3273095386,93.6402294642,1.38201226398,0.193082961447,850,850,93.9625583527,6.73565496689,-6.75709,94.1984831393,6.73565492203,51.4325,6.7355
6.72853,0.900026,105.688,90.7071741993,0.0152843,93.9856910897,96.7424440463,0.0291018885991,46.7949853183,93.6169519794,1.45515763639,0.160024260347,851,851,93.9084031271,6.72857503521,-6.75075,94.1285304955,6.72857503521,51.4141,6.72853
6.73205,0.929853,105.684,91.9973333171,0.0179587,94.0551088336,95.2498441294,0.0298712016933,47.3132470381,93.5458759967,0.979413075437,0.145405180686,852,852,93.8217112253,6.73210162637,-6.7557,94.0581956085,6.73210143318,51.402,6.73205
6.74639,0.939715,105.65,87.5936609208,0.0187059,93.7045824325,98.6069618251,0.0317496202969,47.3139324753,93.5056458869,2.53168924347,0.158163772011,853,853,93.7655176132,6.74630192604,-6.7687,94.0934938568,6.74630040763,51.4434,6.74639
6.74127,0.922083,105.66,87.7963393501,0.0158133,92.268376711,96.6200562841,0.0304412740836,47.0197857793,93.5186215435,2.65269989847,0.152027899159,854,854,93.8171248771,6.741214306,-6.76456,93.9918353036,6.7412138044,51.476,6.74127
6.72919,0.915822,105.765,88.1559004551,0.0196141,92.7377916349,95.1830820854,0.0319564070616,47.2082883564,93.5286216304,2.31592460196,0.152681186869,855,855,93.8841394645,6.72929446681,-6.75417,94.0577831563,6.72929382853,51.564,6.72919
6.74255,0.919001,105.792,90.1543271254,0.0142714,93.4212580373,98.3640349773,0.0281874753519,47.2040720619,93.3353532044,2.2607977477,0.231145684933,856,856,93.8647498111,6.74262598448,-6.76586,94.207504597,6.74262598347,51.5778,6.74255
6.74129,0.914867,105.887,88.044876846,0.0126216,92.83943969,98.9666331863,0.0271795191805,47.3653969998,93.5610318731,3.07156269603,0.200396467457,857,857,93.9158288773,6.74123556545,-6.76388,94.1738102797,6.74123556545,51.5592,6.74129
6.74229,0.89087,105.96,87.712192763,0.0239628,93.6019443035,99.0474915389,0.0354761601192,45.9112273103,93.523916294,2.68629387304,0.173469378349,858,858,93.8179773844,6.7423530905,-6.76617,94.0582499139,6.74235254749,51.5518,6.74229
6.71748,0.902893,105.984,87.9978970373,0.0132581,93.0427370077,97.193311629,0.0268173505299,47.2859172165,93.5974498227,2.82074827138,0.228417970012,859,859,93.9716819728,6.71751727354,-6.74095,94.2942572454,6.71751726395,51.5455,6.71748
6.71918,0.886479,106.087,90.3091257908,0.0101978,93.2959943334,98.6433854024,0.0260477464891,46.9525094057,93.6144112325,2.49016218072,0.214078965749,860,860,94.0129965314,6.71934554977,-6.74249,94.2789945147,6.71934554977,51.6048,6.71918
6.73626,0.926855,106.14,86.2390021665,0.0140294,92.309996424,98.0501944487,0.0290795820138,47.3657076557,93.5697244787,3.29814080133,0.185899430334,861,861,93.8471571373,6.73614606772,-6.75932,94.0852682999,6.73614606495,51.5717,6.73626
6.73636,0.937448,106.153,89.5951241701,0.0144221,92.7775529926,96.1443228659,0.0287143493852,47.299525442,93.4372033588,2.02748189908,0.233057356546,862,862,93.7749706746,6.73644748355,-6.75952,94.120904726,6.73644735344,51.576,6.73636
6.73287,0.920706,106.191,90.0848176171,0.0118264,93.3190960072,99.5146286124,0.0255046210013,46.1130727119,93.4320268117,2.63608922546,0.115991225263,863,863,93.6742458225,6.73287515889,-6.75643,93.8544337869,6.7328751531,51.6476,6.73287
6.73135,0.935927,106.222,88.783015252,0.0138873,92.143238845,94.7500610244,0.0274996997,47.378861684,93.3918129091,2.4349666715,0.199990891577,864,864,93.7974664503,6.73131011641,-6.75322,94.090719704,6.73131007814,51.6644,6.73135
6.72734,0.93702,106.175,90.5221574428,0.0171809,92.9974625799,94.848105217,0.0302705753664,47.3201299776,93.4607290116,1.6307740055,0.212375752512,865,865,93.7815394979,6.72735282005,-6.75012,94.1088910436,6.72735271905,51.6382,6.72734
6.74037,0.932664,106.247,89.9153344184,0.0191515,92.5745232615,97.0390530773,0.0320068737369,47.1920233881,93.4258775356,2.14872332533,0.247415602757,866,866,93.7863580509,6.74040479361,-6.7631,94.1834525808,6.74040363048,51.6368,6.74037
6.70868,0.931423,106.243,89.536190553,0.0154357,93.4404385302,95.369063685,0.0274561838422,47.1446462485,93.4215629653,1.75352943287,0.175060943502,867,867,93.7843029877,6.7087993207,-6.73085,94.009025306,6.7087986957,51.5519,6.70868
6.71909,0.914768,106.276,88.9604659526,0.0146309,92.9084748688,96.5139929713,0.0279238715472,47.1151817485,93.5320157631,2.28405843069,0.163704790217,868,868,93.875324231,6.71903247004,-6.74107,94.1335015684,6.71903247004,51.6232,6.71909
6.72348,0.970484,106.257,91.1457485025,0.0115489,94.1091684737,95.2253999907,0.0273610492193,47.347291829,93.2982822156,1.00415310281,0.164921366526,869,869,93.594808807,6.72349195394,-6.74496,93.8857808378,6.72349182375,51.6303,6.72348
6.73297,0.959559,106.276,88.4431079525,0.01468,93.422047759,98.0078769495,0.0294538047011,47.1163459518,93.3077768775,2.48881035351,0.210736167513,870,870,93.6173458456,6.73298364922,-6.7555,93.9775677,6.73298364922,51.6569,6.73297
6.73336,0.953307,106.308,90.2893240613,0.0104129,93.6272045339,98.8140386248,0.0262858884101,47.2755011087,93.4733024716,2.3416554747,0.142423899636,871,871,93.6803984012,6.73331694018,-6.75586,93.9542467131,6.73331682208,51.6963,6.73336
6.73582,0.950024,106.388,90.4027492071,0.00959024,94.1222595893,98.4090218191,0.0252930909703,47.3699914696,93.519296152,1.89101469969,0.167243044109,872,872,93.7154699144,6.73589239231,-6.75809,94.0799851023,6.73589235403,51.638,6.73582
6.72212,0.92411,106.401,88.5421975474,0.0124272,92.5875110112,95.0923333628,0.0290652120689,47.190520245,93.5520196325,1.89256547526,0.180483312538,873,873,93.8337211575,6.72205237995,-6.74347,94.0632722876,6.72205227032,51.7138,6.72212
6.72042,0.920254,106.454,89.4801134225,0.0199584,93.818158158,99.3,0.0316397920991,47.2948413944,93.5524408174,2.44129267821,0.158451538707,874,874,93.8732993106,6.72049629278,-6.74267,94.0863573301,6.72049620412,51.7061,6.72042
6.73544,0.918589,106.469,89.9117723597,0.0161198,93.7796855944,97.9041994498,0.0293676398383,47.3755890542,93.537410289,2.21713206039,0.187152064684,875,875,93.8965559266,6.73545952956,-6.75836,94.1883303789,6.73545952623,51.7186,6.73544
6.71548,0.934035,106.51,88.9307967538,0.0178147,93.0881330436,94.75878165,0.0312222945146,47.3570540063,93.5836946539,2.04739547163,0.167896650435,876,876,93.805060327,6.71544006959,-6.73902,94.1737546622,6.7154394113,51.7444,6.71548
6.72585,0.935151,106.537,90.5569413037,0.0175054,92.9823536512,95.4679877654,0.031511983549,47.195990104,93.4335903576,1.44926679596,0.196976029537,877,877,93.7710260855,6.72591116913,-6.7483,94.21158915,6.72591054045,51.724,6.72585
6.72678,0.961723,106.591,93.6878094747,0.00980176,94.5632698343,95.9020338581,0.0242518544501,47.3393493542,93.306098805,0.637739743398,0.18044524509,878,878,93.6431385304,6.72697588584,-6.74994,93.9376810258,6.72697588584,51.7047,6.72678
6.73903,0.935291,106.611,90.9111285234,0.0189128,93.8293064867,96.315291988,0.0310936195659,47.3472278095,93.5046163184,1.54355655588,0.16109185455,879,879,93.7954886842,6.73890362106,-6.76152,94.1500248025,6.73890352378,51.7887,6.73903
6.7357,0.932783,106.703,89.471144538,0.0163214,93.245707901,94.9092745722,0.0297154029461,47.3796417626,93.5515447357,1.71911642381,0.147538758107,880,880,93.8152181249,6.73575383141,-6.75825,93.9777058755,6.73575367462,51.784,6.7357
6.71563,0.929212,106.694,88.295705034,0.0113695,92.5555979174,95.0574750364,0.0266451610197,47.2149445949,93.4548223583,1.82135424997,0.272744250298,881,881,93.8099712544,6.71559918962,-6.73797,94.314886899,6.71559856462,51.781,6.71563
6.72817,0.940309,106.692,88.1123318164,0.0163245,93.676397749,98.2985390133,0.0292354576633,47.2812751118,93.5286978079,2.49819261857,0.17338560929,882,882,93.7565973886,6.72828074613,-6.75061,94.1641869958,6.7282807046,51.8169,6.72817
6.72151,0.915086,106.805,92.5400246993,0.0160766,94.4927738626,98.9669852373,0.0296437818636,47.4014973202,93.5739240395,1.5744481764,0.218994629236,883,883,93.9204358057,6.7214362483,-6.74406,94.2446558122,6.72143558425,51.8329,6.72151
6.74546,0.929838,106.783,85.8976329838,0.0183371,92.1416810077,96.4223768858,0.0317939035343,46.9078264368,93.4390267559,3.02865108677,0.140214039036,884,884,93.753236881,6.74548854978,-6.76915,93.949731549,6.74548854978,51.831,6.74546
6.72448,0.899758,106.87,88.8609498828,0.0146988,93.9003037992,95.1725349315,0.0291811492374,47.2023555139,93.6109642209,1.59501656836,0.250940985812,885,885,93.9770190174,6.72447759102,-6.74758,94.4061175961,6.72447759102,51.8491,6.72448
6.72608,0.901171,106.918,90.3179879079,0.024064,93.7741203668,96.9715475475,0.0334748022239,46.7185689614,93.2385281183,1.65077161767,0.248201269166,886,886,93.8872572026,6.72606296949,-6.74871,94.2950415304,6.7260626645,51.8525,6.72608
