AverageAbsQ,AveragePolicySurr,MaxReturn,StdReturn,AverageEsReturn,AverageAbsQYDiff,AverageY,AverageAction,AverageAbsY,Iteration,MinReturn,AverageQLoss,AverageQ,Epoch,StdEsReturn,AverageDiscountedReturn,AverageReturn,MaxEsReturn,PolicyRegParamNorm,QFunRegParamNorm,MinEsReturn
68.2181,-68.4348,93.9561956713,0.17573637171,93.0997210688,0.234998873804,68.2184466447,0.947716,68.2184466447,1819,93.3054448156,1.10004,68.2181,1819,1.84317058096,47.2901139515,93.7149475019,94.9874109443,85.3037,250.71,89.0170325797
68.1539,-68.3765,93.8138655731,0.161669251373,93.6423449188,0.236677786088,68.1541992109,0.951445,68.1541992109,1820,93.3310777985,1.15991,68.1539,1820,2.58060660117,47.1121809788,93.663125203,99.9318501328,85.3235,250.784,90.6958657371
68.2313,-68.4407,93.820676937,0.116905789415,92.129746751,0.232983977267,68.230937105,0.948133,68.230937105,1821,93.3938638259,1.15614,68.2313,1821,3.60958359769,47.1693308631,93.692088554,97.7708450872,85.3399,250.867,85.3573778862
68.1869,-68.3993,93.939171638,0.218691557015,92.6230392813,0.240399292005,68.1868403283,0.941495,68.1868403283,1822,93.3111987575,1.21129,68.1869,1822,2.53349686798,47.1669659158,93.7293918933,96.076231913,85.3708,250.921,86.8690339532
68.1519,-68.368,93.970029551,0.165950708435,93.3013273677,0.223256740998,68.1520808139,0.931082,68.1520808139,1823,93.4074364055,1.01133,68.1519,1823,1.17705838109,47.2891494792,93.8104652463,94.9441689917,85.3987,251.005,91.428260512
68.2002,-68.4108,94.0143199145,0.182560393483,93.1187056042,0.242543177549,68.1998428816,0.92524,68.1998428816,1824,93.3550146182,1.25063,68.2002,1824,1.46655353568,47.2604017606,93.8388843652,95.0863064273,85.4528,251.035,90.8431423975
68.2298,-68.4434,93.9960178595,0.183916053088,93.4079494925,0.23596499737,68.2302965236,0.926949,68.2302965236,1825,93.3358365877,1.13253,68.2298,1825,2.2542760165,47.2566706919,93.8287309677,98.4525220989,85.4811,251.059,89.5204959332
68.1689,-68.386,94.0135987534,0.246127724398,93.2793468251,0.249761165655,68.1688814313,0.941308,68.1688814313,1826,93.2460331811,1.25282,68.1689,1826,1.82111548155,47.2777301281,93.7493376719,96.8519359379,85.4911,251.1,90.5369044502
68.1395,-68.3565,94.1239265006,0.220730144698,93.688447482,0.239542639177,68.1399872848,0.920134,68.1399872848,1827,93.3476680241,1.32959,68.1395,1827,1.84725144231,47.3591891072,93.8844614959,97.0370618846,85.5401,251.172,90.5189096688
68.2066,-68.4202,93.8965714855,0.21682546771,92.9140929631,0.24655814107,68.2060872013,0.950815,68.2060872013,1828,93.2111915067,1.34529,68.2066,1828,2.66780880357,47.1941907339,93.6805414422,97.9333820363,85.5655,251.265,88.2276384794
68.1752,-68.3906,93.8993678612,0.180405856898,93.1650675669,0.242794311613,68.1751888117,0.944427,68.1751888117,1829,93.2160277931,1.27429,68.1752,1829,1.5765505362,47.1561148922,93.7117441064,96.3398115711,85.5895,251.308,91.2083455319
68.1394,-68.358,93.8687200557,0.120836205545,92.9880139577,0.245358604507,68.1393563866,0.942429,68.1393563866,1830,93.3731710505,1.22401,68.1394,1830,2.79199353209,47.246089483,93.7375300765,99.1569141331,85.6224,251.354,89.2043824738
68.1507,-68.3683,93.8905627886,0.138032832699,93.0746129692,0.227855702868,68.1508653033,0.951129,68.1508653033,1831,93.3193911262,1.03354,68.1507,1831,2.56974700324,47.2356001354,93.6860122843,98.8687257801,85.6346,251.443,89.80807174
68.1955,-68.412,93.7739155611,0.0748472656274,93.3762022577,0.254099071077,68.1961467125,0.959712,68.1961467125,1832,93.4572382489,1.23268,68.1955,1832,1.29300219232,47.0793184618,93.6099689498,94.7969836532,85.6635,251.556,91.3578699529
68.1886,-68.4054,93.8664130106,0.0933445029844,94.0021962481,0.244584981534,68.188357182,0.94457,68.1883587445,1833,93.4275435294,1.24692,68.1886,1833,1.7509504524,47.2012192467,93.7182929843,98.3362962625,85.7067,251.67,90.3032871261
68.209,-68.4289,93.8250476585,0.0821038028895,93.193903641,0.252763952065,68.208944183,0.951679,68.208944183,1834,93.4501414552,1.31165,68.209,1834,2.75834112343,47.2636117511,93.6874076315,99.6647852751,85.6925,251.735,89.9982478493
68.2135,-68.4336,93.8413261601,0.130940434805,94.4791457603,0.216506672341,68.2135600318,0.948557,68.2135615943,1835,93.2934546975,1.04099,68.2135,1835,1.3182043671,47.3142315886,93.7137715924,98.2561276624,85.6828,251.807,92.294931885
68.1956,-68.4104,94.0224760592,0.153278642888,93.6631393984,0.229299089064,68.1954811592,0.926445,68.1954811592,1836,93.4164102672,1.10963,68.1956,1836,1.09453729014,47.2748267927,93.8351554157,94.8706137547,85.6648,251.866,91.1201620967
68.1376,-68.345,93.7903999364,0.105781368518,93.6306375123,0.235689809611,68.1382024589,0.954281,68.1382024589,1837,93.3482390928,1.20937,68.1376,1837,1.89373011267,47.2561556583,93.6714099051,97.5124452971,85.6882,251.935,91.3181919763
68.2066,-68.4229,93.6896401337,0.0537415765507,92.6459099546,0.252568873967,68.2066828046,0.96097,68.2066828046,1838,93.4431602466,1.308,68.2066,1838,1.89488942927,47.0632567093,93.6003193707,94.6633850932,85.6903,251.963,88.4299338259
68.2113,-68.4341,93.8769834993,0.0908766843791,93.4056728973,0.234333063159,68.2113293114,0.942493,68.2113308739,1839,93.4381774168,1.04786,68.2113,1839,1.97744787295,47.3431947952,93.7539565002,97.8831284755,85.6983,251.998,91.1604084118
68.1301,-68.3517,93.8280909794,0.17193087692,94.1663661834,0.234085324522,68.1300727642,0.956307,68.1300727642,1840,93.2356416956,1.14493,68.1301,1840,2.46988886252,47.2692553512,93.6624059687,99.6444938635,85.7006,252.004,88.8596920797
68.1137,-68.3305,93.8578302807,0.143362637936,92.7453918288,0.247736104535,68.1138416142,0.950304,68.1138431767,1841,93.2406647762,1.29825,68.1137,1841,2.87929076748,47.1961502153,93.6845671264,97.5636729606,85.7223,252.086,87.7111381438
68.1797,-68.3947,93.9985912782,0.126835864708,93.4023673572,0.231969123209,68.1799954084,0.923044,68.1799969709,1842,93.4087575168,1.05682,68.1797,1842,2.46353369902,47.2804877756,93.8553358648,98.8244697512,85.7412,252.108,90.5563059214
68.142,-68.3621,93.7308247244,0.134530980755,93.9978147099,0.222527250311,68.1420782444,0.957708,68.1420782444,1843,93.2597476667,1.03177,68.142,1843,1.59446208628,46.9836804687,93.6057028474,97.3018413873,85.752,252.146,90.9468612025
68.15,-68.3663,93.8141403511,0.0619953799164,93.1757072784,0.243086579055,68.1500975154,0.950614,68.1500975154,1844,93.5095483559,1.2858,68.15,1844,1.45437683041,47.1219721206,93.6699170411,94.9521159427,85.7394,252.192,90.7096047328
68.1619,-68.3768,93.9402765506,0.10787849024,93.0780121144,0.227598878437,68.1617764351,0.937708,68.1617764351,1845,93.3152701712,1.02511,68.1619,1845,1.52927167345,47.3327656375,93.7794540977,94.7214096386,85.7653,252.251,90.0797086596
68.1844,-68.4016,93.6584013708,0.0621190778998,93.1020802229,0.245835530782,68.1850808364,0.961979,68.1850808364,1846,93.3068659252,1.28138,68.1844,1846,2.41565793968,47.0865488234,93.5987009421,96.9740229049,85.7588,252.288,87.6208916668
68.1112,-68.3222,93.8086422725,0.152300730143,91.5691224351,0.224086310167,68.1109865121,0.951633,68.1109865121,1847,93.2036615813,1.09674,68.1112,1847,2.34416278117,47.024076164,93.6475289549,95.5600481791,85.775,252.301,87.0238269674
68.1096,-68.3233,93.7349758052,0.131073762764,92.8246630223,0.239215605211,68.109549314,0.963183,68.109549314,1848,93.243735126,1.19824,68.1096,1848,2.33553841136,47.0765139658,93.5900466767,98.4568539959,85.8074,252.37,90.0227650389
68.0309,-68.2438,93.7572936585,0.107108673942,93.3181587996,0.241474779206,68.0310414207,0.956159,68.0310414207,1849,93.2678725961,1.22001,68.0309,1849,2.01073585327,47.1665066349,93.6456573798,97.4746411143,85.8227,252.417,89.897114288
68.1225,-68.3364,93.9287508363,0.13442739166,93.3408807146,0.240260951753,68.1226928108,0.931374,68.1226928108,1850,93.4325234845,1.28721,68.1225,1850,2.61839677738,47.1410576077,93.7846315484,99.2021017508,85.8266,252.478,89.6171117585
68.1804,-68.3939,93.6714717199,0.039482634676,92.779907994,0.235925240803,68.1805359617,0.94969,68.1805359617,1851,93.3768447425,1.18652,68.1804,1851,2.6305957567,46.631212879,93.5918247366,96.1111003152,85.8555,252.558,85.9772096149
68.0531,-68.2682,93.8667495911,0.0683784665807,92.383178498,0.25128531803,68.0531497193,0.937927,68.0531497193,1852,93.5294846074,1.29639,68.0531,1852,1.79078323097,47.3067096858,93.7736533086,94.9999254316,85.8341,252.63,89.8989339444
68.1678,-68.3773,94.0039989167,0.13331226864,94.166311669,0.231681142914,68.1676003771,0.935355,68.1676003771,1853,93.3274230334,1.05534,68.1678,1853,1.76834815496,46.8292318545,93.7092697163,99.1245253567,85.867,252.689,92.1488144426
68.0405,-68.2581,93.9114478721,0.155807169281,93.759744701,0.224744103285,68.0399634246,0.943647,68.0399634246,1854,93.3764187341,1.09984,68.0405,1854,1.95501086684,47.3617087537,93.7506804315,97.6557088862,85.8897,252.783,90.9906974279
68.1156,-68.3344,94.1444624252,0.272152851362,93.0000583289,0.243748513702,68.1164290847,0.912988,68.1164290847,1855,93.2246541776,1.34797,68.1156,1855,1.83464933584,46.5608641682,93.7978535752,94.9260415446,85.9065,252.83,89.4147564448
68.1197,-68.3338,93.920550189,0.0659489358449,93.9291296594,0.238519216091,68.1197849373,0.922866,68.1197864998,1856,93.5717230193,1.16217,68.1197,1856,1.59179325925,47.2096827358,93.8450964974,95.0321796101,85.9171,252.893,88.7861798289
68.1164,-68.3298,93.9792020366,0.0982452990299,93.4314612026,0.258974318066,68.1165724927,0.926533,68.1165740552,1857,93.5629285583,1.52438,68.1164,1857,2.23481712588,47.2543341831,93.8314997758,97.5900219344,85.9496,252.937,89.1305182286
68.088,-68.3054,93.8088559032,0.0617469619514,94.0898879882,0.242956258031,68.0875741907,0.948307,68.0875741907,1858,93.518705676,1.24833,68.088,1858,1.57212726194,47.271669661,93.7085167976,97.7132107628,85.9449,253.01,91.6656781785
68.0771,-68.2952,93.7749790361,0.0711895643055,93.2216940685,0.233778316409,68.0771790734,0.948828,68.0771790734,1859,93.5333932897,1.21477,68.0771,1859,1.73229086963,47.0418477617,93.6662569964,95.2134968414,85.9643,253.06,89.5148441348
68.16,-68.3759,93.903720845,0.0602671890112,94.0685779813,0.248505674878,68.1600991951,0.940632,68.1600991951,1860,93.511763817,1.35073,68.16,1860,1.06642733325,47.3606795456,93.7675349991,96.4282840055,85.9675,253.093,91.497413074
68.137,-68.3559,93.8580258275,0.0756845160421,93.1829012204,0.236715689618,68.1379854095,0.939984,68.1379854095,1861,93.5161946586,1.23424,68.137,1861,2.76179051775,47.209206116,93.74568522,99.5,85.9857,253.138,90.2344289794
68.1135,-68.3309,93.9476350418,0.0710117810637,93.5514351412,0.260353651227,68.1130941626,0.93909,68.1130941626,1862,93.5157496188,1.53927,68.1135,1862,1.65667962677,47.1840475434,93.7466521973,96.3083179801,86.0062,253.182,89.9989242721
68.1608,-68.3769,93.7509260158,0.082948762201,93.658013545,0.22924838941,68.1608964515,0.955585,68.1608964515,1863,93.3002035405,1.06355,68.1608,1863,2.50718514759,47.1382533709,93.6437794151,99.5418476216,86.0228,253.265,90.3649379667
68.1408,-68.3604,93.7436167801,0.088036158479,91.943191145,0.249293744434,68.14075965,0.956768,68.14075965,1864,93.4550331053,1.36324,68.1408,1864,1.90196148252,46.8913842987,93.5947601785,94.8961456986,86.0395,253.389,88.8680944019
68.1384,-68.3639,93.8940947446,0.0723725815191,92.8885034559,0.236922564329,68.1382287574,0.949607,68.1382303199,1865,93.5435017643,1.23792,68.1384,1865,1.82287339795,47.3494909526,93.7138486559,94.7564984921,86.0471,253.476,89.474360309
68.1437,-68.3584,93.7450794779,0.0973042582972,92.8299839855,0.234130567515,68.1435333352,0.95979,68.1435333352,1866,93.2795305106,1.15633,68.1437,1866,1.64899986791,46.9002096979,93.5790022707,94.6813282687,86.0804,253.551,90.3332443384
68.1129,-68.3193,93.7471906113,0.0753954798078,92.9156306282,0.254756121667,68.1134894932,0.949343,68.1134894932,1867,93.284627278,1.52442,68.1129,1867,2.15273875264,47.0041854248,93.6571231255,97.4510136422,86.0928,253.654,89.4578484482
68.1728,-68.3868,93.6317893445,0.0784331088767,93.197514392,0.22238664364,68.172726188,0.96793,68.172726188,1868,93.3431608076,1.19757,68.1728,1868,2.31144736221,46.6083586528,93.482384885,97.8581014743,86.0833,253.656,90.115780839
68.1027,-68.3165,93.6675357526,0.10604905105,93.2697886894,0.242290767829,68.102580825,0.967972,68.102580825,1869,93.2612274541,1.23414,68.1027,1869,1.48776777879,46.9545038335,93.5416900835,95.6569583737,86.0993,253.744,90.5166999142
68.1743,-68.3845,93.780378968,0.0893464864814,93.6017031091,0.258846907415,68.1743731319,0.953408,68.1743731319,1870,93.4775312083,1.53453,68.1743,1870,2.12858309839,47.0053661325,93.6337782307,98.5310594022,86.0932,253.831,91.0761823742
68.2007,-68.4123,93.7291018817,0.103168630914,92.606735466,0.235414932695,68.2011280455,0.962754,68.2011280455,1871,93.4186467062,1.23375,68.2007,1871,2.88906499505,46.9332431501,93.5675178793,97.5235612904,86.1112,253.934,86.8432509916
68.0704,-68.2859,93.7981206408,0.101797501674,92.665394858,0.243642181885,68.0704984763,0.951483,68.0704984763,1872,93.4162236345,1.31725,68.0704,1872,1.56397723653,46.9974936802,93.6434614125,94.786176155,86.1238,254.03,90.7294360254
68.1493,-68.368,93.8784868238,0.0867671495327,93.5842061335,0.260527523692,68.149264372,0.945751,68.149264372,1873,93.5102000222,1.56279,68.1493,1873,2.24377972648,46.9642094974,93.6710338638,99.0597757368,86.139,254.05,90.903398509
68.1063,-68.3198,94.0431767127,0.116036023533,92.5599011648,0.240508537269,68.1062993109,0.930582,68.1062993109,1874,93.508982374,1.23279,68.1063,1874,1.45082931118,47.2035316151,93.7996133783,95.2237227207,86.1518,254.146,90.9059121189
68.0659,-68.2842,93.8609105109,0.0946259413704,92.1941846954,0.217782058818,68.0657627874,0.947926,68.0657643499,1875,93.3416325671,1.03244,68.0659,1875,1.29254532966,47.2154148919,93.7009975478,94.4407426149,86.1565,254.236,90.2521076937
68.1755,-68.3869,93.8824388772,0.0733515540205,93.8021187902,0.262555358451,68.1756531925,0.94783,68.1756531925,1876,93.5253310777,1.59086,68.1755,1876,2.25689628817,47.2670771628,93.7104263203,99.3,86.1807,254.34,90.6431500528
68.1234,-68.335,93.8743350765,0.0981383968636,93.1629169278,0.215297853893,68.1234768203,0.949208,68.1234768203,1877,93.3843832248,1.069,68.1234,1877,1.66062055957,47.1308253884,93.6792799265,97.0032648442,86.2163,254.418,91.2199907803
68.1976,-68.4105,94.0414530841,0.271033858588,93.3977047224,0.235719878282,68.1975542089,0.936598,68.1975557714,1878,93.2824371365,1.27648,68.1976,1878,1.80703505966,46.0778803228,93.5785278374,96.0245524662,86.2282,254.509,89.8353134373
68.1226,-68.3397,93.8501340732,0.0736327648206,93.8637784182,0.242455439829,68.1230354342,0.954488,68.1230354342,1879,93.4596558258,1.19372,68.1226,1879,2.24288656743,47.2770041752,93.6738294473,98.8197035679,86.2523,254.574,89.8971024791
68.1181,-68.3336,93.8526302951,0.0714423401098,93.4786822095,0.250952938056,68.1177571196,0.953923,68.1177586821,1880,93.4071566843,1.43278,68.1181,1880,2.15975509495,47.3118335452,93.6826282729,98.0723083837,86.2545,254.663,89.2210851594
68.129,-68.3383,94.0783781823,0.130636688475,93.2677083247,0.245075023737,68.1291612778,0.90507,68.1291612778,1881,93.5985053728,1.44016,68.129,1881,1.17663361272,47.1065135282,93.9330122167,94.8043548783,86.261,254.729,91.0406065332
68.1304,-68.3453,93.8641272143,0.0803543514697,93.4141275498,0.237950394291,68.1310153799,0.953309,68.1310153799,1882,93.4544436891,1.2185,68.1304,1882,1.95082568344,47.2800796752,93.6810110829,96.5552236657,86.2613,254.773,89.6659696223
68.2092,-68.4168,94.0493767178,0.141671135238,94.1130533443,0.238757145039,68.2089274332,0.916315,68.2089274332,1883,93.5437851191,1.22827,68.2092,1883,2.0643403647,47.1320307764,93.8704657141,99.3521823359,86.2676,254.816,91.3571051778
68.1382,-68.3467,94.1281003984,0.188058129552,92.617891723,0.233028315175,68.1377708778,0.90775,68.1377708778,1884,93.4805971672,1.2734,68.1382,1884,1.87992481201,46.9356095951,93.889440295,95.9455637073,86.2756,254.904,90.1205855846
68.1463,-68.367,93.8810401231,0.0708366984835,93.4945054376,0.239029134531,68.1460975125,0.947275,68.1460975125,1885,93.5505509679,1.37338,68.1463,1885,2.3457483894,47.3741989801,93.731782003,97.620136675,86.3123,255.006,88.8288224761
68.1667,-68.3843,93.8572457273,0.0948045392159,93.3910654126,0.239973337598,68.1670518845,0.958306,68.1670518845,1886,93.3796921444,1.19458,68.1667,1886,1.07921226353,47.1045084832,93.6225063682,94.5652633511,86.322,255.08,91.011522739
68.0995,-68.3107,93.9860915684,0.122900236577,91.2014466743,0.225394106598,68.0995895526,0.944084,68.0995895526,1887,93.5844234088,1.08739,68.0995,1887,1.28832026064,47.1868440927,93.7177781679,92.726487423,86.3589,255.148,88.408208408
68.1118,-68.329,93.9441151649,0.108931019139,92.9157968548,0.241850826807,68.1123857095,0.94793,68.1123857095,1888,93.5700586119,1.29415,68.1118,1888,1.87243864313,47.1874957007,93.6959535474,94.9851985027,86.3601,255.204,88.7690940418
68.1117,-68.3322,93.9011641568,0.105866696401,93.4572407621,0.239581890414,68.1118393348,0.937287,68.1118393348,1889,93.4394671807,1.12145,68.1117,1889,1.56197006473,46.8255873496,93.698787036,95.2735446038,86.3836,255.232,90.3529930533
68.0967,-68.3144,94.0010947002,0.20045525451,93.4380361156,0.244864702837,68.0966656258,0.924262,68.0966671883,1890,93.3121759646,1.33876,68.0967,1890,2.32570608697,46.5006195909,93.7218857923,98.5002967534,86.3779,255.288,90.0901983411
68.086,-68.299,93.8829082333,0.0563270362236,93.3619245132,0.22901213128,68.0860442245,0.950923,68.0860442245,1891,93.4369211654,1.2558,68.086,1891,2.37698970167,47.3549469121,93.7076449313,97.4460129562,86.3968,255.395,89.5149230647
68.0953,-68.3103,93.7637597597,0.0654409525981,91.7634112356,0.225903998795,68.0952508508,0.959782,68.0952508508,1892,93.4969167361,1.12205,68.0953,1892,2.15935425501,47.1514472336,93.6222176612,95.6906123303,86.4166,255.497,89.0134446805
68.1442,-68.3513,93.9316983252,0.102873621228,93.9560685495,0.220119925883,68.1442771041,0.956055,68.1442771041,1893,93.3950888989,1.11686,68.1442,1893,2.10401009971,47.3279560347,93.67368147,99.7228133412,86.4066,255.583,90.964156688
68.2149,-68.4304,94.0465215285,0.124546081341,94.3704405846,0.242541328026,68.2150012557,0.923516,68.2150012557,1894,93.5207806899,1.32298,68.2149,1894,2.34060014954,47.3059742343,93.8576996924,99.4128229382,86.4179,255.691,89.969819613
68.1072,-68.3227,93.9423172547,0.0794953131874,91.9356075207,0.244001753099,68.1073532992,0.938313,68.1073532992,1895,93.4662514871,1.38004,68.1072,1895,1.85807925902,47.3048284382,93.7717171426,94.7652005943,86.4236,255.753,89.9080758667
68.086,-68.3067,93.8214840634,0.0576763816609,92.8929414683,0.236704039562,68.0860234358,0.949771,68.0860234358,1896,93.4471461181,1.12879,68.086,1896,1.52443043281,47.3801518504,93.7183869805,94.7754583432,86.451,255.855,90.8452295922
68.0534,-68.269,93.8433705432,0.153438711089,93.379837946,0.229693858007,68.0534638559,0.955885,68.0534654184,1897,93.3236052288,1.26516,68.0534,1897,1.75139558657,47.326434449,93.6748106928,96.3421403666,86.4547,255.946,91.0729949662
68.142,-68.3653,93.8621391056,0.125327859467,92.3692484791,0.236782517902,68.1420268134,0.957727,68.1420283759,1898,93.3622745536,1.2153,68.142,1898,2.14305776242,47.29308746,93.6588376308,95.1751127577,86.4539,255.971,89.4012840986
68.0878,-68.305,93.7933517,0.0863237766055,93.0867570023,0.232778702688,68.0882155493,0.956114,68.0882155493,1899,93.4367092049,1.22436,68.0878,1899,1.70593322168,47.3758258848,93.6814705806,95.8884360085,86.4942,256.013,90.1528879774
68.1689,-68.3844,94.057663819,0.142828140387,92.8141047078,0.239596530953,68.168496093,0.935349,68.168496093,1900,93.3941143032,1.2497,68.1689,1900,1.5942458012,47.2548293925,93.7814770776,94.5158110371,86.536,256.087,89.9320723329
68.1452,-68.3589,93.9009453291,0.0975384598575,92.3549549177,0.226365530217,68.1451380986,0.952714,68.1451396611,1901,93.5483421772,1.0527,68.1452,1901,2.51997132807,47.2015797052,93.671079722,94.5532620841,86.5483,256.184,86.8078408627
68.1742,-68.3955,94.0970143214,0.0859287055011,91.9411834626,0.240841363902,68.1745242313,0.931958,68.1745242313,1902,93.697565045,1.39242,68.1742,1902,1.36051350236,47.348202982,93.8151290812,94.2561144616,86.5679,256.243,90.3743329196
68.1133,-68.3348,93.9049924767,0.0711701724147,92.5094998107,0.247843506377,68.1133022926,0.94737,68.1133022926,1903,93.4861733331,1.3555,68.1133,1903,1.73529658307,47.2705763722,93.7134756348,94.464755185,86.5616,256.307,89.1867833775
68.1252,-68.3444,94.0867467237,0.108989158024,93.4639164207,0.240225967777,68.1253066548,0.923291,68.1253066548,1904,93.5424891013,1.29829,68.1252,1904,2.59700153122,47.1303769304,93.8305715698,99.6953161805,86.5835,256.392,89.6997905991
68.1107,-68.3273,93.821609392,0.0828601163577,93.6237280678,0.242860301672,68.1108319684,0.962857,68.1108319684,1905,93.4527121337,1.35713,68.1107,1905,2.19299979054,47.1192976421,93.5992358876,98.7366123895,86.5938,256.435,90.7745100165
68.0998,-68.3122,93.8971142264,0.0582681780885,93.6457109247,0.22157684526,68.0997382528,0.944713,68.0997382528,1906,93.6097539824,1.05451,68.0998,1906,1.14269088243,47.1883407994,93.7148396803,95.0188851577,86.6175,256.501,90.9188217798
68.1049,-68.3221,93.8015402727,0.0633508443993,93.0753066267,0.236269051868,68.1051129826,0.951991,68.1051129826,1907,93.5362416189,1.2138,68.1049,1907,1.8144338561,47.3046089655,93.6929017486,94.6275156033,86.6416,256.579,89.4500153469
68.1091,-68.3193,94.1313690801,0.110963561183,93.6999622882,0.216141631645,68.1091350817,0.920154,68.1091350817,1908,93.701058106,1.10852,68.1091,1908,2.52306130004,47.1871370474,93.8582798211,99.0748834468,86.6251,256.668,88.9855226373
68.1304,-68.3388,94.0745741388,0.148209558829,92.792041343,0.228992912971,68.1302845419,0.924535,68.1302845419,1909,93.4098189295,1.13008,68.1304,1909,1.92662393153,47.372020889,93.8625597933,96.4054595031,86.6581,256.74,90.1831523841
68.1582,-68.3711,94.0953623803,0.105913499377,93.4735157495,0.239831947217,68.1585635767,0.933509,68.1585651392,1910,93.6408456012,1.24188,68.1582,1910,1.84327216051,47.1997151844,93.781346668,96.8948219237,86.6883,256.758,90.9214860531
68.1755,-68.3912,93.9584107789,0.0966599425445,94.2168679471,0.232742624041,68.1754390092,0.935109,68.1754390092,1911,93.5091421646,1.16344,68.1755,1911,2.1390855507,47.3351382254,93.7954589383,98.8454104683,86.7146,256.764,90.1995021617
68.162,-68.3706,93.8072119944,0.08434395276,92.299400802,0.234695553946,68.1616833658,0.952787,68.1616833658,1912,93.4591476943,1.27531,68.162,1912,2.69308504336,47.3842932619,93.7022008764,95.128028546,86.7199,256.828,86.3596565569
68.1576,-68.3769,93.9372922408,0.106359534871,93.7253003608,0.237442816721,68.1582517694,0.938588,68.1582517694,1913,93.4537152216,1.19615,68.1576,1913,2.02823996825,47.3549397186,93.7785937832,97.0366453588,86.7261,256.859,90.2072920312
68.1156,-68.3396,94.0306769519,0.0859398963405,92.7635992461,0.239426155557,68.1152358621,0.927499,68.1152374246,1914,93.6047394129,1.23148,68.1156,1914,2.22776700397,47.3298126896,93.8379649912,95.5278066064,86.7616,256.88,88.8932946036
68.1988,-68.4221,94.1668885997,0.109380737521,94.2470590179,0.228532729542,68.198842076,0.91045,68.198842076,1915,93.634558716,1.02848,68.1988,1915,1.53452232904,47.0668294154,93.8945242375,97.9350529039,86.7604,256.937,90.3162352405
68.1849,-68.4008,94.1214105704,0.130986883896,93.6703103072,0.234797937231,68.1847393366,0.901999,68.1847408991,1916,93.5823315424,1.2144,68.1849,1916,2.59431251562,47.1880330756,93.9644226149,99.8702433161,86.7914,256.978,89.8257326695
68.099,-68.3149,93.9321879521,0.0702332208569,93.5334991242,0.240704080394,68.0995194816,0.94077,68.0995194816,1917,93.5887751398,1.33164,68.099,1917,3.02701656011,47.07337594,93.7181659522,98.9869643989,86.8158,256.986,86.3290723245
68.2249,-68.4445,94.0373286548,0.148884056859,94.1049225153,0.247243561741,68.2252356519,0.929434,68.2252356519,1918,93.4764512127,1.35657,68.2249,1918,1.94612187823,47.4324491485,93.8441934428,98.7647436368,86.8023,257.046,90.2936859387
68.1466,-68.3704,93.869361,0.0792353602568,94.1047606339,0.233114853819,68.146094525,0.948195,68.146094525,1919,93.4570355151,1.15435,68.1466,1919,1.16966344427,47.3253603156,93.7180521958,95.5732362585,86.8124,257.059,91.5000539258
68.1276,-68.3528,93.8772025721,0.110964183174,93.1148194977,0.22896312793,68.1274070165,0.943372,68.1274101415,1920,93.4789062402,1.17077,68.1276,1920,1.77663700371,47.4352524092,93.7644348287,95.6783492561,86.8222,257.116,90.1238067322
68.1818,-68.3989,93.7713772543,0.101155351849,92.9794655854,0.238443767159,68.1818798168,0.96114,68.1818798168,1921,93.2987092235,1.38938,68.1818,1921,1.70956635683,47.248604139,93.6310137182,94.7618344925,86.8023,257.165,89.6570739303
68.2098,-68.4298,93.7814354712,0.104304345956,93.7127477819,0.22647663793,68.2103318873,0.954655,68.2103318873,1922,93.4189561114,1.2278,68.2098,1922,1.75369572398,46.9195488188,93.6120837864,98.1266384068,86.8205,257.211,91.2401263705
68.1548,-68.3658,94.0481458031,0.172057254586,93.7319335906,0.237965516945,68.1545539418,0.920086,68.1545539418,1923,93.3790775126,1.30478,68.1548,1923,1.29851895607,47.2404064177,93.8654783491,95.4043624534,86.8403,257.296,91.199829262
68.1551,-68.3676,94.0757061113,0.134929891965,92.7654297054,0.233441072715,68.1551074476,0.923902,68.1551074476,1924,93.4326719897,1.22763,68.1551,1924,2.59604890191,47.4215581175,93.8734915677,98.1810041862,86.8559,257.337,87.9470217672
68.1663,-68.3874,93.9223641884,0.206749453223,94.4364379984,0.218315395898,68.1665995696,0.95332,68.1665995696,1925,93.2158306782,1.02273,68.1663,1925,1.39367802098,47.3107217728,93.6866254714,98.377540753,86.8488,257.359,92.6900381373
68.1278,-68.3461,93.9015768419,0.148565711558,93.5272383609,0.250827224248,68.1275777676,0.95068,68.1275777676,1926,93.3851964295,1.23692,68.1278,1926,1.39441800289,47.4048554905,93.7173807343,94.9227501254,86.8476,257.432,91.0375420102
68.2148,-68.4323,93.9339845993,0.160033522005,93.1710560721,0.233372687077,68.2153616052,0.954439,68.2153616052,1927,93.3385197792,1.05831,68.2148,1927,1.77197664291,47.3652121204,93.6893974509,95.1157709125,86.8681,257.454,90.0890830552
68.1061,-68.3247,94.0057363422,0.187570304848,92.9022402216,0.234819645085,68.1058529227,0.948905,68.1058529227,1928,93.331331438,1.24516,68.1061,1928,1.39975723243,47.3653737821,93.7209958111,95.4421099984,86.8702,257.548,90.9321266647
68.1708,-68.3873,94.2493067121,0.169223280826,93.5400036315,0.225099444529,68.1708045428,0.907508,68.1708045428,1929,93.5214674434,1.13116,68.1708,1929,2.13270244806,47.2725331783,93.9445038833,95.1061934211,86.8384,257.634,87.4559701138
