StdReturn,AverageQ,AverageReturn,AverageAction,AverageY,QFunRegParamNorm,AverageEsReturn,MaxEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageAbsY,AverageAbsQ,Iteration,AverageAbsQYDiff,Epoch,MaxReturn,MinReturn,MinEsReturn,StdEsReturn,AverageQLoss,AveragePolicySurr
107.631107326,15.0434,420.802677137,0.970313,15.0451023675,69.2649,303.415579865,537.330536691,72.7984,125.63734288,15.0551061237,15.0576,544,0.420369614087,544,762.647219053,34.4900079681,40.0331007397,195.573833154,0.784461,-15.2418
103.311544185,15.0349,453.887427955,0.965125,15.0357929318,69.3581,326.126687974,641.723516313,72.896,122.584630597,15.0461935746,15.0518,545,0.428849525345,545,609.508175026,193.893614972,40.4099754416,218.452530945,0.799837,-15.231
192.064081514,15.025,389.999055832,0.975163,15.0255914366,69.4134,377.258656214,476.593918711,72.9771,114.00786341,15.0378027063,15.0426,546,0.428952598369,546,648.344173837,-4.75104350143,241.543515542,85.599996192,0.830454,-15.2263
517.482164438,15.05,672.409607532,0.934929,15.0510543585,69.4307,317.329915384,523.151971381,73.0575,90.419553199,15.0651091349,15.0695,547,0.441866347396,547,1207.29740691,50.8037302653,56.5596595502,167.361639357,0.855717,-15.2487
171.527831388,15.106,350.51310117,0.972721,15.1071920946,69.4767,376.747307461,657.789749888,73.125,103.776146201,15.1183140632,15.1217,548,0.426242101983,548,1033.38696013,37.3075580867,117.899252096,208.753277566,0.764348,-15.2891
182.517797935,15.0615,369.666569679,0.975048,15.0619211303,69.5588,186.07545271,691.264949563,73.1692,120.613397102,15.0718988319,15.0771,549,0.455959321293,549,1121.2662726,147.988744141,-3.65287519235,231.049214113,0.943453,-15.2508
173.502455649,15.0728,265.374303942,0.973089,15.0735990253,69.5968,242.901597768,412.869151214,73.2324,95.8766353621,15.085058977,15.0883,550,0.44264118731,550,931.583310237,51.4487730141,9.40298377758,128.987546037,0.870494,-15.2645
162.112227727,15.0709,396.212965131,0.973942,15.0713137363,69.6568,155.625302114,441.31423039,73.2736,113.97478336,15.0823010709,15.0861,551,0.445793547021,551,1044.17465795,214.811832451,3.36048808486,173.486475178,0.922082,-15.2639
237.012136275,15.0529,305.587883461,0.962159,15.0540872373,69.7122,192.674662846,501.981021052,73.3222,78.2351400383,15.066999758,15.0689,552,0.448893723912,552,997.011348838,26.495586015,9.71022162154,175.76905674,0.938306,-15.2485
112.903634402,15.1027,275.173070787,0.974379,15.1031312268,69.7409,170.702488545,285.533812118,73.3967,110.277776941,15.1147068288,15.118,553,0.425852599982,553,587.276712943,94.5490428549,24.0319261677,94.801569189,0.764488,-15.2962
97.168594594,15.1196,228.106427602,0.976603,15.1203814522,69.8063,199.95321098,390.334798091,73.4475,90.2175781342,15.1313179643,15.1349,554,0.424223646678,554,664.331747588,34.7729382109,18.5727001508,134.387803262,0.718261,-15.3064
115.540042157,15.1296,196.268161255,0.977453,15.1296934869,69.8867,105.617205662,333.822615723,73.4975,72.1698862255,15.141279389,15.1456,555,0.436432868642,555,462.682051555,9.63177814624,-47.4189685309,130.196036471,0.866247,-15.3342
171.994060359,15.1458,269.306008216,0.961717,15.1470626579,69.9367,179.442864888,439.323166587,73.5536,89.6181390142,15.1579421287,15.1597,556,0.437864085507,556,955.444934583,23.2858291918,3.46673881487,166.504110761,0.870414,-15.3315
332.619454286,15.1411,522.285992312,0.9715,15.1420543439,69.9744,94.9304311841,216.08477242,73.6324,122.512449768,15.1550946418,15.1594,557,0.425136805152,557,1199.27651969,123.062105385,-0.759634674815,72.4430416427,0.82199,-15.329
101.173554505,15.1194,269.686075094,0.976993,15.119828326,70.0546,249.706251288,483.830745551,73.6867,103.490763117,15.1293879545,15.1355,558,0.439489122145,558,600.502372562,81.5321505196,52.9547788499,142.437115524,0.872331,-15.3214
239.214548906,15.0951,426.761611594,0.951527,15.0964536141,70.0772,273.580080602,409.719337163,73.717,86.6022986043,15.10749831,15.111,559,0.445901868683,559,953.34534763,42.2643940031,31.6754341595,137.727692891,0.90072,-15.2887
162.319802689,15.1618,295.966365883,0.967539,15.1621618434,70.083,122.962747092,237.351306833,73.8359,98.9795922817,15.1699559568,15.1727,560,0.4307461961,560,1043.32912733,56.6749260587,0.479508683442,77.1783429005,0.87814,-15.3443
97.6247729236,15.1673,267.593929849,0.977977,15.1678756044,70.1111,234.656996194,450.45840244,73.8903,113.308523744,15.1778821693,15.1813,561,0.432639662171,561,547.719092374,49.2987743437,39.6974824552,132.061607935,0.818954,-15.3486
141.824655066,15.1737,261.119019827,0.978997,15.17576277,70.1838,282.170114375,485.408614226,73.9436,99.233312149,15.1873966267,15.189,562,0.428191337362,562,974.656995033,26.7947995419,6.40211152714,152.626444105,0.833901,-15.3519
95.9774386497,15.1625,362.13434676,0.978333,15.1626997096,70.2152,217.667791747,583.252707252,74.0312,108.747049092,15.1717974819,15.1761,563,0.421918984415,563,640.971384043,180.489727419,-2.21828255452,216.626404481,0.809087,-15.3459
101.627445827,15.1793,326.004102274,0.982723,15.1790883262,70.278,311.338183006,439.249041122,74.0794,123.510638301,15.1884412467,15.1924,564,0.425806896107,564,531.724272184,88.7462857274,1.8456275571,136.107957094,0.866826,-15.3647
102.50643987,15.18,315.691471723,0.981183,15.1798056767,70.3342,180.650050111,459.697933346,74.1689,113.270339702,15.1870149379,15.1912,565,0.423422256305,565,715.988418955,131.116114747,0.700402982423,167.644824937,0.906055,-15.3636
180.647877082,15.1353,392.193775395,0.976121,15.1374559729,70.3736,148.374115931,403.667847385,74.2321,106.351645827,15.1467746432,15.1491,566,0.423221877803,566,877.377057291,16.520905079,-1.42341974581,145.711445793,0.807387,-15.3329
153.83434569,15.1403,399.724608666,0.981111,15.1409057553,70.4213,244.980728426,393.811114412,74.2984,112.568227825,15.1488814859,15.1517,567,0.433593528286,567,852.030527964,93.917776894,12.1063263638,152.41772311,0.871998,-15.3361
145.714490052,15.1766,347.655771833,0.979895,15.1783116148,70.4534,420.65099236,541.241158425,74.3479,111.691778392,15.187379601,15.1896,568,0.432536365991,568,638.032304171,40.8029896808,188.3506309,136.754617991,0.885181,-15.379
96.8401446033,15.1643,451.523872406,0.978498,15.1659808215,70.5004,356.904890492,519.340605361,74.4748,136.676396654,15.17397253,15.177,569,0.43347250657,569,640.532484175,186.140264553,187.96353659,100.934044217,0.913371,-15.3622
133.853293694,15.1484,351.609327631,0.9836,15.1494951898,70.5395,150.99709854,396.413322831,74.5424,126.169647229,15.156675828,15.1587,570,0.432435007279,570,605.766677565,2.47140557197,-1.15130019738,149.118268219,0.872658,-15.3506
96.7917055631,15.2237,405.282643085,0.978619,15.2249499991,70.5985,202.447433709,349.570693426,74.6276,123.609158008,15.2324401392,15.2359,571,0.434215946966,571,631.100485688,75.2592148077,0.331962781895,153.370826496,0.855442,-15.4173
59.1951985448,15.1952,319.179408738,0.981939,15.1963989082,70.6456,313.511710631,589.718186756,74.6318,128.865105608,15.2044021479,15.2057,572,0.41924595605,572,594.356384061,224.903008223,35.1521198955,219.155208952,0.757441,-15.3867
81.3652399716,15.2292,325.292636528,0.967266,15.2313485927,70.6864,290.815695262,663.323784908,74.7002,118.24352621,15.238994058,15.241,573,0.436725364954,573,534.079225233,64.5907027719,29.2202487451,244.034984396,0.898623,-15.4154
52.2887147625,15.2387,301.827079414,0.969729,15.2396773177,70.7505,297.522669736,363.076947831,74.7616,123.2551377,15.2476035378,15.2528,574,0.424155060436,574,437.472919689,187.491400413,230.583235645,40.3441281643,0.766102,-15.4233
141.823908293,15.2124,339.025660142,0.972826,15.213291062,70.8255,255.889053489,410.566746715,74.8348,108.956201202,15.2196091872,15.2241,575,0.429741390003,575,620.07402133,24.3685353064,84.2407707422,141.613938333,0.816881,-15.4057
121.128599444,15.2314,247.015603311,0.978538,15.232625435,70.8735,209.356906056,494.537775249,74.9173,94.4556755826,15.239177422,15.2427,576,0.445176613499,576,791.694670535,22.4490437581,-10.0881540202,202.825693942,0.928139,-15.4214
89.7289461917,15.258,276.496651401,0.983005,15.2587212714,70.9381,196.364855135,363.721399239,74.9924,117.679938314,15.2672224045,15.27,577,0.429698899126,577,451.940978638,106.908300317,4.1119262487,137.526867382,0.854727,-15.4497
97.2434689147,15.2024,295.86975139,0.979982,15.2037870992,70.9987,247.797564615,355.478167852,75.0444,104.183868594,15.2117775889,15.2155,578,0.44440974005,578,579.27705438,73.9126247244,35.0447967533,118.958099797,0.91553,-15.407
83.603686269,15.2697,253.542305928,0.978672,15.270091105,71.0332,209.573273824,473.723633649,75.1046,102.351037496,15.278372528,15.2822,579,0.43478582604,579,608.0011749,153.006726092,24.5918315768,138.57129743,0.887336,-15.4618
82.2720467878,15.2963,267.921719115,0.980358,15.2975241614,71.068,200.536721869,578.892127105,75.1367,120.549476491,15.3061668091,15.3089,580,0.434179823835,580,628.601467241,147.610221586,2.9672969259,183.62649212,0.833626,-15.4895
80.727783972,15.2627,260.676854955,0.97711,15.2632288586,71.1244,252.135702022,382.449164681,75.1704,118.948167542,15.2716920594,15.275,581,0.442328608492,581,537.009601115,133.6702398,49.026656028,102.079493148,0.920063,-15.4521
105.485875864,15.2715,261.325351212,0.978705,15.2727778472,71.1982,293.941168718,446.395417877,75.2458,110.611390503,15.2805002761,15.2847,582,0.43704185375,582,650.083890936,120.421877602,45.2417776378,138.853570725,0.836858,-15.4636
69.5945495588,15.218,183.404637991,0.984503,15.2197027582,71.2536,189.990726091,435.64285242,75.296,100.502005664,15.2287680263,15.2331,583,0.438932364037,583,423.860292272,100.409670871,15.9271470632,153.595566508,0.822808,-15.4056
113.696875891,15.2105,375.137368692,0.981981,15.2114694156,71.3191,209.58403283,379.851642562,75.3834,141.596917715,15.2185982358,15.2235,584,0.441176682274,584,625.701841005,30.562828992,21.4666175781,129.593429432,0.862552,-15.4027
114.448136339,15.2303,309.592199581,0.985697,15.2306428279,71.3792,132.604124051,404.762139654,75.3816,81.7503711722,15.2387968324,15.2446,585,0.450620276039,585,581.452679069,130.596698142,1.46330144717,124.253720769,0.955444,-15.4203
99.1902908752,15.3379,202.854093469,0.9819,15.3389828393,71.4389,201.229479305,351.814298754,75.4987,78.1706061388,15.3465939183,15.3487,586,0.443475669113,586,547.92622791,41.9137660197,12.894328855,123.096760427,0.901923,-15.5245
123.140070519,15.2391,300.916855524,0.979973,15.2397224389,71.4833,199.669341646,335.104831672,75.5881,90.4745687179,15.2476342046,15.2513,587,0.446075865846,587,577.963683663,22.2614805038,11.6318388184,152.140010282,0.954622,-15.437
132.403860064,15.2894,243.398917207,0.975001,15.2909441099,71.5766,196.02871759,452.551114284,75.6475,84.0421733275,15.2976166922,15.3021,588,0.446092146242,588,666.77712024,40.5672718744,20.2572477993,144.597047053,0.878835,-15.4949
136.437254037,15.257,425.019126884,0.978869,15.2584722262,71.6243,152.620245516,412.501872172,75.7227,122.169376304,15.2645766449,15.268,589,0.434096431513,589,843.498173878,21.489000246,4.90357233006,140.161228502,0.752435,-15.4598
107.838400295,15.3169,293.307757693,0.977247,15.3181122966,71.6711,165.862290476,568.498843003,75.7678,93.3150277623,15.3251646872,15.3276,590,0.451990431711,590,726.780221182,55.1338905321,-0.745345080469,197.227638538,0.923282,-15.5063
52.2625333882,15.3008,263.70643245,0.980259,15.3023539877,71.7239,151.265637961,378.628700101,75.7904,115.108427542,15.3110037101,15.3137,591,0.447250167672,591,406.115068323,147.459621081,5.58049798373,127.094519405,0.874787,-15.4857
124.790753813,15.2964,296.29708555,0.974567,15.2969897581,71.7864,219.167897599,425.502263773,75.8256,92.9582031761,15.3040474121,15.3071,592,0.455409524447,592,576.761348976,57.9936051121,0.459718906118,144.516583837,0.950731,-15.4872
81.611701948,15.3303,352.128342604,0.981072,15.3314739253,71.8373,364.381086365,538.593649874,75.8854,130.15481424,15.3391035583,15.3424,593,0.448997972211,593,771.49278719,216.345598928,102.092218241,183.906354926,0.878405,-15.5214
33.8598464648,15.3205,293.670183632,0.981218,15.3210860756,71.8901,339.886475674,419.232402173,75.921,129.704695779,15.3298248075,15.3342,594,0.447877966091,594,362.351615363,231.745958356,256.852975395,63.2857997205,0.891418,-15.508
74.2431614679,15.2983,339.73273131,0.985704,15.3000889172,71.9734,298.396329847,424.995500882,75.9697,127.292132384,15.308956235,15.3143,595,0.445695769187,595,428.290991241,70.2227411862,15.0252466569,147.779942136,0.820862,-15.4907
88.2630826566,15.3154,296.731649948,0.979055,15.3158066471,72.0385,221.450871847,372.23084399,76.0323,113.279099726,15.3251247251,15.3301,596,0.443885093505,596,497.552493797,109.738787164,4.90542228493,136.882436024,0.883487,-15.5001
81.6412014564,15.3674,326.001830893,0.978374,15.3684889872,72.1075,360.155326709,691.044402108,76.0643,129.354872957,15.3781379937,15.3818,597,0.437735170141,597,628.049083384,120.510219653,86.3993671063,195.12452859,0.832705,-15.5565
174.919405266,15.328,405.788207492,0.96666,15.3288340006,72.1632,303.085634582,451.996109832,76.1384,113.385768434,15.3365674189,15.3404,598,0.447176222404,598,929.800470956,45.7680587721,16.8449924196,155.098139793,0.848222,-15.5081
70.313886237,15.3323,419.460269322,0.985254,15.3327443432,72.2275,189.742207734,431.629779319,76.2187,151.776807234,15.3435646409,15.3476,599,0.4517652465,599,605.395457094,288.580776316,40.212927853,158.214910403,0.954924,-15.519
147.305773805,15.2975,431.432540367,0.968124,15.2976444875,72.3103,373.825999077,548.621418164,76.2729,117.423312275,15.3061084164,15.3093,600,0.444390360142,600,989.4011373,92.5152449487,242.787263359,103.790624995,0.884372,-15.4923
148.124193843,15.386,482.884680626,0.979432,15.3873257356,72.3548,290.691590241,534.719488281,76.3469,131.053372037,15.3972600203,15.401,601,0.446262391926,601,1170.16294062,110.975816953,52.1047739448,196.176078207,0.843842,-15.5858
147.201925515,15.3919,215.98920381,0.980308,15.3937753023,72.3959,261.167785308,504.111685448,76.3325,80.7982179516,15.4045824066,15.4085,602,0.438029344167,602,518.869938165,10.7479114497,31.8819117505,147.97981131,0.86713,-15.5753
179.994152052,15.3867,326.033404351,0.979015,15.387192426,72.453,248.874005428,394.06605421,76.3679,105.591801809,15.398900114,15.4027,603,0.454408688768,603,929.961983326,55.0094964735,17.4353564325,130.778789915,0.948851,-15.573
145.996388935,15.3436,280.607964674,0.97741,15.342433616,72.5163,134.605154726,449.475074867,76.4763,89.8155838963,15.3549732909,15.3601,604,0.450214258661,604,712.794414898,-7.035252135,-0.112122807038,162.525554598,0.875677,-15.5268
107.722369647,15.3583,363.101795718,0.98006,15.3613410398,72.5837,231.376421084,496.600851389,76.558,118.167162732,15.3726118666,15.3737,605,0.443588530251,605,656.034580789,42.7435178354,-30.3533489018,224.366568508,0.76606,-15.5497
182.523730116,15.3831,362.670602092,0.978196,15.3839273998,72.6102,267.012119847,597.58294158,76.6446,100.37499735,15.3958547,15.4007,606,0.456656488785,606,789.890002034,8.05273147548,2.82833909515,259.384161602,0.883601,-15.5803
126.489001959,15.3695,491.074315946,0.983784,15.3706654612,72.6839,192.131789845,377.194467265,76.6946,149.628892676,15.3820517728,15.3842,607,0.459124106099,607,660.962689281,213.141676002,25.1698747226,150.997676719,0.888552,-15.5661
163.443025033,15.3884,370.603600924,0.983632,15.389357612,72.7235,235.893910622,355.06692596,76.738,112.39124167,15.400000512,15.4032,608,0.454952717523,608,914.536305998,18.4637617208,7.48912937584,128.043221423,0.845742,-15.5771
170.481579705,15.4209,320.664948679,0.97969,15.4211811767,72.7829,224.535190234,466.620070943,76.8099,104.654451912,15.4314148354,15.4344,609,0.447234719294,609,1024.34550583,124.839940836,7.01539528927,156.015411276,0.802197,-15.6085
83.7022041382,15.4323,276.556647997,0.98494,15.4334609706,72.8761,205.023972233,460.795405565,76.8361,116.413026719,15.4439747226,15.446,610,0.459823825242,610,584.367887804,157.093760369,37.8216828271,154.575493841,0.889302,-15.6259
207.742795689,15.3899,299.295526617,0.980219,15.3909948354,72.9174,200.118287001,442.095363779,76.9094,103.55319424,15.4026523841,15.4078,611,0.462513367531,611,931.347508349,35.4977761275,43.110813301,144.832839534,0.922131,-15.5884
152.346255425,15.4537,303.807674866,0.98149,15.4547303891,72.9195,145.324551134,492.59953321,76.9698,100.508776317,15.4659364405,15.4678,612,0.446600501179,612,802.520455872,13.9380363624,0.666980606266,182.305609983,0.880594,-15.6427
238.473186271,15.4241,218.171496116,0.980815,15.425780673,72.9548,162.739617796,399.73740358,77.0234,55.7959887661,15.4350618169,15.4393,613,0.457043900539,613,738.582859065,-2.06496503666,0.136977860652,149.102132767,0.849957,-15.6269
145.031737191,15.4897,390.561724531,0.978962,15.4894971223,72.988,301.687423249,474.841421387,77.1016,120.523409444,15.4978140828,15.5025,614,0.465767687934,614,945.951698313,191.086476236,24.3175039807,189.38935026,0.97199,-15.6721
134.963346276,15.4343,379.083122716,0.977931,15.4353022476,73.0107,280.822023032,506.321382195,77.1273,106.419768994,15.4457316921,15.4477,615,0.454891035721,615,689.982534837,39.7953742241,14.4505359271,187.275060903,0.853887,-15.6257
214.815641888,15.4427,303.049249752,0.973112,15.4448318806,73.0745,344.645073915,832.958899625,77.2058,99.3166238965,15.4555464786,15.4575,616,0.462192062737,616,975.108508868,19.2970266286,31.5572378147,295.525235168,0.963382,-15.6421
63.2320869493,15.4551,303.423512641,0.985249,15.4555271316,73.1273,312.793084567,488.683132055,77.2343,130.849690156,15.4649284098,15.469,617,0.462972625891,617,445.277188021,168.05526433,81.113360897,170.502105852,0.962941,-15.6541
124.079555222,15.424,191.983733834,0.976212,15.4223974935,73.1966,422.06389931,542.259629275,77.2784,69.6417429286,15.4308903798,15.4373,618,0.459530695282,618,469.349862528,-0.364358618533,192.131365673,162.642911114,0.937914,-15.6171
102.850641997,15.5077,299.512523481,0.982039,15.5097079409,73.2887,247.69245838,417.628455511,77.346,118.779604758,15.5178653841,15.5199,619,0.458399867652,619,590.422934387,49.6598921704,24.5411720635,108.453942486,0.925232,-15.6963
71.9757769209,15.493,276.090775107,0.975565,15.4944270978,73.3085,164.1104939,374.787643904,77.4152,122.361604947,15.5025199661,15.5061,620,0.45706433375,620,504.789354896,132.581492592,37.3314986649,104.586220742,0.927035,-15.6888
68.2969180348,15.4709,251.934199664,0.977369,15.4712784692,73.3578,240.433134263,419.246199337,77.4439,106.263178974,15.4795877328,15.4831,621,0.443906072316,621,533.991752926,105.463089159,21.7601322681,140.70122933,0.808502,-15.6663
106.422731017,15.4965,249.635025718,0.980955,15.4978828693,73.4194,89.2142152017,258.429850437,77.518,98.4482193368,15.5068447949,15.5092,622,0.471086413555,622,723.009623215,138.582627426,2.67213436705,93.5954479512,0.939292,-15.6941
78.9479795899,15.4835,374.630684932,0.982903,15.4844542236,73.435,236.25648405,402.437572164,77.542,133.212743402,15.4940771269,15.4972,623,0.458937706434,623,559.232208487,121.409662398,28.8279437152,142.185329406,0.890349,-15.6825
151.26408319,15.5373,342.177717123,0.976358,15.5385029688,73.4817,202.964007497,373.917716263,77.6122,108.01166279,15.5472704279,15.5497,624,0.448170473302,624,806.260512475,62.4557359823,-34.1693399191,160.305876362,0.826978,-15.7337
84.8052222034,15.5542,227.100389041,0.981798,15.5557085791,73.526,286.516492888,449.770632538,77.6436,107.28069297,15.5626327543,15.5661,625,0.462371083981,625,421.206794894,95.6688560501,8.94287982486,144.142655176,0.975895,-15.738
136.580609023,15.5728,265.843845422,0.979491,15.5735326065,73.6123,234.248601597,498.310937538,77.6894,102.534226015,15.5806339078,15.5829,626,0.456549737451,626,583.786036187,22.4489903393,17.0660741752,188.037579564,0.862664,-15.7556
138.908832888,15.5768,343.586538008,0.980615,15.5775756486,73.6385,249.691508617,431.818936241,77.7097,126.222432205,15.5862302634,15.5899,627,0.452895572702,627,642.536472563,55.6169309912,44.6247785113,141.757728258,0.859494,-15.7614
132.268366223,15.5332,378.367314468,0.979681,15.5325913897,73.7171,391.884015731,531.971498457,77.8128,131.148417962,15.5412941417,15.5465,628,0.45960086427,628,716.70250184,123.206507025,196.141941101,113.366762642,0.929719,-15.7182
143.123311048,15.5591,374.320858532,0.978948,15.5613630591,73.7707,216.086400527,474.679270786,77.8918,124.628670031,15.5693013942,15.5722,629,0.457563153559,629,740.137883602,193.922243565,1.21389096873,175.629591206,0.866013,-15.7546
105.926560744,15.5769,341.950050067,0.980242,15.5783248695,73.8718,252.297315812,425.112787897,77.9778,122.097441802,15.5855182448,15.5866,630,0.460665867879,630,596.407241363,37.2231573422,4.3974576883,157.25405873,1.01883,-15.7648
69.2678921675,15.5316,306.800643683,0.983322,15.5321570099,73.9498,262.593779722,444.369265426,78.0312,136.165424258,15.5404605635,15.5437,631,0.450762197978,631,530.260608761,105.88590074,27.7958799238,148.785989752,0.82252,-15.728
127.895838752,15.5722,365.895567826,0.982323,15.5738678933,73.9863,214.803018816,414.10573757,78.1316,128.134548736,15.5819873972,15.5859,632,0.458057521059,632,699.218798028,121.650943549,3.01409264543,137.728098868,0.935784,-15.7667
107.726343593,15.5945,416.242798284,0.98283,15.5960080856,74.0383,190.527207529,360.875303058,78.2215,150.409646132,15.6053086094,15.6072,633,0.453123822742,633,754.293892745,184.522309498,24.7730317942,119.676833359,0.873538,-15.787
88.1736313224,15.588,190.197982541,0.981051,15.5893642939,74.0646,182.536762701,354.534424904,78.2728,89.5779486157,15.5982450679,15.6005,634,0.461588390089,634,611.93637755,41.027729937,27.2153284473,117.537388567,0.997404,-15.767
100.238603722,15.5814,336.460559721,0.976406,15.5809263944,74.1201,157.507562301,450.310520789,78.3551,127.322959173,15.5892595238,15.5934,635,0.448865975069,635,612.174747351,153.154912052,15.0635039345,135.346732759,0.883406,-15.7562
132.053903482,15.6055,366.13895952,0.978051,15.606429385,74.1445,299.625631558,463.169313533,78.3808,127.43287065,15.6157619546,15.621,636,0.435884846613,636,796.32017958,143.713256018,49.6459814511,132.978359908,0.780583,-15.788
177.599827036,15.5956,355.633381597,0.978717,15.5960734748,74.2081,198.73892875,414.090216032,78.4509,121.158591193,15.6056170753,15.6069,637,0.447120869629,637,944.919583617,25.4123869859,40.3873922216,144.469380153,0.844271,-15.7673
234.040589061,15.5606,350.467350274,0.983281,15.5622768057,74.246,215.009233115,487.314400257,78.4921,97.5491944039,15.5699631154,15.5724,638,0.443342722228,638,722.998730084,23.7180611234,4.56445544383,176.014955674,0.84591,-15.7376
160.18058245,15.5599,288.418072075,0.978967,15.559418213,74.2747,350.982939237,483.858511111,78.5703,105.051249337,15.5681671531,15.572,639,0.437802299105,639,829.64467971,40.2131892665,245.070802371,91.0506603726,0.851342,-15.737
86.8240518972,15.5428,402.630643535,0.975154,15.5438141321,74.3239,212.451483161,391.610307416,78.6671,130.31742375,15.551340429,15.554,640,0.438486494728,640,666.87019227,99.2899765296,1.25008826206,132.53213434,0.815732,-15.7259
117.705597447,15.604,183.513622014,0.980302,15.6042220175,74.3653,245.324540921,477.239623413,78.7154,81.3730647087,15.61115915,15.6153,641,0.451204419929,641,562.412331169,5.63183099075,4.8963861102,158.987808076,0.867248,-15.7857
154.481677891,15.5631,244.34353941,0.983143,15.5639637273,74.4392,343.297538407,625.148280561,78.7353,65.9679053104,15.5719522334,15.5758,642,0.452662908532,642,716.814107878,23.2715265638,172.3528586,167.07751589,0.867198,-15.7422
87.5071275699,15.5914,347.772839001,0.983979,15.5914165142,74.4747,304.173803866,462.441610666,78.814,131.73857825,15.5995880996,15.6019,643,0.44580150854,643,519.383634306,42.7927091946,50.550375528,129.456952227,0.914631,-15.7751
119.278998632,15.6074,373.939911553,0.981914,15.6095120708,74.5353,204.285450893,301.494396641,78.8911,120.571259625,15.6184340798,15.6195,644,0.444849342794,644,716.999180898,165.046960442,4.25534935126,101.331805325,0.870038,-15.7924
150.595810128,15.5445,291.550303001,0.983584,15.5454650328,74.5884,119.031800354,439.812936479,78.9324,96.2136028577,15.5541822411,15.559,645,0.437499171154,645,753.31264023,28.2141140736,-1.84248156106,150.959763265,0.820146,-15.7285
88.1316076544,15.5782,260.516329557,0.983733,15.578620429,74.6118,217.094325893,496.5304659,79.0181,107.439871406,15.5878819067,15.5928,646,0.442789484105,646,558.399593443,111.779672378,9.5868047227,152.605023939,0.907524,-15.7525
107.904171858,15.5863,279.86936187,0.986206,15.5864956615,74.6626,140.348230001,414.936928906,79.0441,105.050349108,15.5955743201,15.5987,647,0.451638210802,647,657.38615113,82.7632336073,8.65032950212,157.826999646,0.908325,-15.7656
129.253533879,15.5689,276.305513464,0.982703,15.5697712975,74.7101,267.051532417,455.974844456,79.067,98.684024321,15.5796547578,15.5814,648,0.455373678087,648,686.026251825,42.4021960505,-1.16771862292,156.441299354,0.968398,-15.7418
85.4936387606,15.5465,197.837223964,0.983394,15.5474165613,74.7654,106.0372548,273.99097083,79.1137,73.7809481483,15.5562620098,15.5609,649,0.431169115035,649,446.939788391,33.3485411672,4.5729197758,91.500248214,0.772425,-15.7356
174.371845549,15.5884,400.586231092,0.984205,15.5882827881,74.8191,337.166465828,783.513778384,79.1987,124.488651261,15.5978573252,15.6012,650,0.447502242664,650,813.298112746,104.26584148,77.7684277881,277.215254581,0.930996,-15.7737
98.3649140085,15.6033,215.432396597,0.981495,15.6031201861,74.8585,289.282057108,500.858743211,79.256,90.6525351495,15.6108713983,15.613,651,0.431414755938,651,542.389192626,52.439977196,150.690863016,130.679467746,0.731763,-15.78
133.032211858,15.568,290.535492437,0.983631,15.5696706982,74.8601,239.253832028,420.864108786,79.3637,121.547000294,15.5789044878,15.5823,652,0.445876114471,652,724.5993179,110.502034031,1.35669374638,136.539740649,0.831079,-15.7463
98.1516430742,15.5689,224.608052298,0.984909,15.5696340523,74.9628,175.285359334,354.038474984,79.4016,114.907378164,15.5787233444,15.5814,653,0.446685941517,653,554.25368059,104.882214827,1.08828570347,145.701759267,0.871109,-15.7449
135.519574295,15.5895,357.081396559,0.982406,15.5906506556,75.0094,180.467069699,529.390645657,79.4537,116.229484627,15.5998034059,15.6012,654,0.451858192576,654,663.442150678,37.7553682708,20.7246598612,167.535776122,0.901611,-15.7699
152.921742778,15.5876,374.737708841,0.981582,15.5886327358,75.0462,278.677093004,418.837927432,79.5108,123.742235908,15.5972818651,15.6001,655,0.454963864027,655,719.777653484,36.3590911419,31.4994032721,155.467029235,0.930335,-15.7746
146.587837345,15.6211,365.108932777,0.97951,15.6223736352,75.0866,295.918949922,509.632795716,79.5461,117.708871514,15.6296998091,15.6326,656,0.450347074692,656,938.526405633,115.60950923,6.55919472379,175.631338168,0.908305,-15.8163
126.914606023,15.5706,158.205962451,0.982844,15.5716840174,75.1389,235.506145288,500.266193095,79.5827,75.906073157,15.5804374072,15.5817,657,0.451463257769,657,475.62248521,17.914691171,24.5166874726,165.777287819,0.873315,-15.7652
137.568390662,15.6104,260.117882081,0.982704,15.6114646572,75.1666,160.927209538,493.902565448,79.6242,116.368773266,15.6193764371,15.6217,658,0.444192485495,658,741.951098135,38.1311819502,-9.26580059263,182.034711894,0.826482,-15.7884
130.350819431,15.6009,302.422666681,0.981692,15.6023446256,75.2262,109.886091255,330.346232683,79.6667,120.03838645,15.6105011751,15.6121,659,0.446310951388,659,657.301822867,68.2734378016,23.2884867703,117.609332377,0.873236,-15.7737
147.999387259,15.6014,281.773889976,0.982065,15.6013437204,75.2725,297.062910227,457.198363081,79.7146,109.795970727,15.6091855117,15.6136,660,0.445735604894,660,656.477560927,59.1450183046,87.3016065403,126.240326394,0.885166,-15.7773
144.830808562,15.5554,321.240940015,0.983052,15.5558570272,75.3598,304.144807559,383.285418892,79.749,131.34423325,15.5652325893,15.5675,661,0.453113094747,661,707.439061738,86.0629597276,225.539704715,49.6845207824,0.906901,-15.7363
