MaxEsReturn,QFunRegParamNorm,MinReturn,Iteration,AverageAbsQ,AverageAbsY,PolicyRegParamNorm,AverageReturn,AveragePolicySurr,StdReturn,AverageDiscountedReturn,AverageAction,StdEsReturn,MinEsReturn,AverageY,AverageAbsQYDiff,AverageQ,AverageEsReturn,Epoch,AverageQLoss,MaxReturn
703.366892744,133.991,454.103436833,445,325.384,325.177294887,73.7711,1285.52820545,-331.013,499.136378525,225.138684658,0.806412,208.614377607,87.1486166623,325.083680802,5.99822997143,325.067,310.019341837,445,235.874,2498.56200001
738.410025397,134.031,909.921905559,446,325.213,324.974643035,73.8484,1688.0425705,-330.887,551.074345504,184.885359945,0.73792,274.911294552,21.2744299249,324.855769678,6.03908946423,324.851,306.29096831,446,243.802,2851.11188725
955.197987131,134.075,1060.20798182,447,325.524,325.333131685,73.9296,2204.13628896,-331.457,367.27763556,197.16073953,0.854342,399.324587305,11.9812395506,325.206298209,5.92420056688,325.194,439.884276395,447,215.066,2419.19118359
735.283142635,134.112,222.448409976,448,325.623,325.427504301,73.9759,1635.78969894,-331.423,649.493946717,195.814326234,0.828501,235.368734822,21.079964685,325.318785997,5.96642007342,325.305,253.903332722,448,232.158,2665.87189336
845.168833814,134.153,570.962041596,449,326.348,326.080313741,74.0577,2219.06707874,-332.284,587.802315476,202.225088298,0.839299,299.872162076,19.7541348391,325.989338746,6.07652874431,325.986,364.936889475,449,234.084,2772.25777163
942.361389839,134.271,317.779234087,450,325.349,325.166175639,74.1576,1735.42556681,-331.345,709.756241239,181.968736829,0.814678,407.364758566,42.8865205627,325.05870835,6.03865931457,325.051,479.355143694,450,227.146,2586.68362158
859.632923625,134.384,1428.82134387,451,325.319,325.11641874,74.213,1992.14341552,-331.247,458.660256743,215.945487948,0.818924,256.549431723,83.0736426289,325.0199403,5.87246235007,325.004,341.467904596,451,219.008,3015.79320057
529.170373445,134.55,1046.66473576,452,325.62,325.397688464,74.2593,1611.45589634,-331.607,465.129812289,213.252820977,0.829621,178.614964095,25.2449770887,325.294134525,6.01746283009,325.282,270.084130896,452,234.077,2676.94748731
1420.66683112,134.673,274.056447509,453,325.78,325.572139756,74.3531,1850.08177581,-331.656,637.056878648,199.564011538,0.84284,435.991612794,80.2932216172,325.47543774,5.9152928633,325.468,391.217254936,453,221.067,2522.08401008
576.444256725,134.755,1472.11446174,454,326.918,326.698809531,74.4152,2027.96591789,-332.753,429.686507381,209.462001521,0.827831,227.969187084,43.8030972945,326.611534874,6.1434322105,326.598,261.721630875,454,277.255,2714.22239538
1703.43855567,134.856,219.593765945,455,326.294,326.069695752,74.4925,598.137155423,-332.256,752.846490165,148.899695666,0.883522,525.59729622,71.0290578569,325.982904348,5.96133101454,325.978,677.694339155,455,233.764,2827.49761557
1065.39943585,134.95,260.755028649,456,326.379,326.183016241,74.5681,846.956418548,-332.4,719.322904871,176.568603378,0.869572,310.589956257,28.567263809,326.068867422,5.89909844517,326.069,316.544407772,456,234.1,2483.22766592
816.578607104,135.013,281.57228509,457,325.854,325.634976079,74.6355,881.668442315,-331.736,499.512110064,201.18464092,0.848498,249.522691142,150.050715244,325.541313311,6.04882984902,325.522,347.72527489,457,247.632,1889.8150063
1179.4261766,135.105,623.018264754,458,326.645,326.425253288,74.7237,1237.91241593,-332.495,288.603581076,215.846089044,0.857853,386.702769303,94.8840441691,326.348537147,5.69069361176,326.333,550.485860426,458,197.712,1867.84407304
675.202852576,135.178,274.570139442,459,326.242,325.985841522,74.7449,1087.9027133,-332.103,482.940411501,215.506826233,0.862782,185.55126929,181.092531874,325.878977806,5.91133472681,325.879,490.07525557,459,215.685,2213.4650832
1396.33736152,135.259,293.089896093,460,326.33,326.097888912,74.8141,1187.88835549,-332.144,618.080647107,209.112227718,0.849164,449.962497617,48.1578043321,326.011326125,5.79209910216,326.006,313.475494072,460,211.659,2339.24165543
733.011184158,135.35,243.72854221,461,326.984,326.778172897,74.925,1702.10905857,-332.813,587.447091444,207.462153378,0.847781,222.63967703,76.6633712566,326.66724416,5.98867759948,326.652,320.592192493,461,233.592,2874.77739831
691.373309264,135.404,260.892984674,462,326.587,326.369906308,75.0116,675.458926606,-332.358,585.06927688,171.310917219,0.890449,241.084888834,8.7561210758,326.275352221,6.04828157892,326.265,227.203652538,462,259.489,2609.23179964
505.657626527,135.48,258.966276283,463,326.878,326.645242463,75.028,1301.99557168,-332.694,682.898425681,200.619714661,0.840963,186.485831222,33.3285074057,326.559785322,5.79465405903,326.546,241.510752274,463,217.486,2543.89837202
1334.91461254,135.516,268.042426924,464,327.664,327.454038059,75.1002,1067.74612442,-333.632,688.318406142,191.268864304,0.843802,408.980562806,161.287748575,327.355768951,5.84529769349,327.351,657.750267005,464,233.547,2788.93275375
731.27787905,135.667,259.915589341,465,326.758,326.567596464,75.1936,1114.20469771,-332.702,976.346974457,174.809019688,0.884488,199.149926427,246.852922367,326.463459499,5.80457118578,326.452,472.490770199,465,225.083,2732.98871999
1418.76569294,135.75,256.232075641,466,326.888,326.677864153,75.2495,784.89376373,-332.558,659.179204794,179.562054177,0.845686,398.535977549,40.9665689501,326.561861915,6.02722554424,326.539,347.854146895,466,232.629,2514.96938807
655.826878471,135.816,259.621598012,467,327.04,326.841343464,75.3121,1038.65947968,-332.911,646.974422581,199.61644156,0.836433,240.828934893,24.9019626941,326.735194817,5.73645810369,326.726,302.415548199,467,235.099,2425.32518032
687.564331707,135.946,272.080061745,468,326.727,326.53606757,75.3164,1033.75117105,-332.662,726.261084334,195.049983365,0.85135,210.758844751,150.130153245,326.425689777,5.86701587291,326.414,396.585155807,468,224.686,2562.09929893
1086.68194151,136.05,258.436654955,469,326.978,326.750498606,75.4006,1176.94898821,-332.658,916.389175016,176.300664551,0.881552,289.928666929,151.335716863,326.655637407,5.77736564218,326.646,478.645181276,469,231.717,2462.11095727
597.246269402,136.143,288.303526017,470,328.298,328.095709106,75.4299,1118.12075285,-334.104,578.61243756,210.985662568,0.833893,172.430200813,90.1881794256,328.004509756,5.92295358997,327.986,267.498345681,470,235.373,2215.20188268
511.463667475,136.192,293.411792262,471,327.044,326.830506618,75.4882,1270.3509308,-332.493,439.654341945,221.291692364,0.829805,128.251555861,53.0261350569,326.726209666,5.89799662185,326.714,196.780997129,471,228.06,2349.15740253
920.64943209,136.245,277.898904261,472,327.191,326.971442267,75.5798,1638.10789316,-332.749,652.154432221,210.383105523,0.835811,284.63571629,50.2641698247,326.877449061,5.64592999219,326.875,406.267057671,472,218.403,2802.15823232
789.892425624,136.31,273.081956881,473,326.462,326.233977531,75.6062,1284.05422073,-332.083,906.073428198,194.52550392,0.840342,293.921190726,7.98329985381,326.123116734,5.7780550903,326.122,428.379164257,473,218.129,2810.7203605
631.212982935,136.41,675.163778433,474,326.531,326.337667207,75.6829,1432.25410317,-331.842,483.456382254,218.134869833,0.818545,223.722170669,13.9990613521,326.240088503,5.90547148454,326.221,261.199683621,474,250.264,2566.75336173
745.290003872,136.453,243.115968572,475,326.096,325.896006502,75.7055,705.287230946,-331.47,730.826900774,168.816815854,0.898438,203.167262825,114.646194068,325.787549806,5.8298229313,325.788,364.4825089,475,252.702,2589.41133451
666.478997711,136.505,271.676939119,476,325.659,325.437711041,75.7324,1034.87860165,-331.108,526.502491633,201.781745542,0.84123,198.690892005,36.6588312867,325.306745294,5.78915542833,325.29,241.19014774,476,228.333,1918.68554388
653.712082234,136.608,293.471647545,477,325.282,325.104495845,75.8693,1724.58727715,-330.687,653.5175239,214.780662883,0.807099,174.725338924,133.516326718,324.985429859,5.78787898728,324.977,379.438652075,477,224.927,2680.12156142
611.390205768,136.674,271.873261964,478,324.772,324.536853409,75.8915,877.843253606,-330.258,663.19832493,187.740446172,0.811504,145.421316593,235.488607157,324.423085412,5.83000561125,324.415,440.934135901,478,230.67,2628.71952101
758.86751059,136.702,275.030215862,479,325.005,324.801300317,75.9475,667.316148159,-330.503,545.894599477,178.613871741,0.811721,234.094043782,16.6517453595,324.675961952,5.70514038284,324.678,259.173476319,479,229.856,2243.42966951
470.995297016,136.781,257.378439601,480,324.697,324.518061875,76.0135,647.385574689,-330.199,559.454453476,171.492225702,0.799022,137.033013666,116.133878589,324.399341507,5.69713602727,324.365,292.7022472,480,214.794,2446.91672618
619.950125967,136.84,286.503401016,481,324.561,324.356633854,76.0648,967.705311168,-329.821,774.846170654,187.253017802,0.768858,228.872942374,29.5901237112,324.258902984,5.91345157164,324.243,315.85893464,481,248.978,3122.37024372
1084.87103636,136.862,518.509415161,482,324.378,324.157939175,76.1277,1749.18718899,-329.926,743.035500871,228.886359019,0.763576,417.788306051,125.397401821,324.057643593,5.85094884784,324.051,460.156659024,482,240.063,3162.30761785
744.979319449,136.955,672.703486283,483,323.766,323.536713795,76.2828,1862.68734004,-329.319,814.730431975,215.555597124,0.75021,249.934913962,48.4648432521,323.451214703,5.81636169603,323.45,398.442435904,483,242.15,3198.75722026
729.281942245,137.027,254.390745701,484,324.415,324.198916019,76.3317,1078.58912596,-330.052,790.863473413,195.262568785,0.777732,239.422593201,106.10094144,324.109742116,5.84053187786,324.102,431.215838204,484,241.832,3024.57235149
765.187294718,137.126,364.206181841,485,324.061,323.890372325,76.4042,1412.64153815,-329.549,581.340779577,228.638403231,0.796355,274.390990331,24.9059573633,323.801222148,5.79553281241,323.782,337.753251582,485,237.837,2648.39662488
489.720711265,137.261,267.49076104,486,323.598,323.381516524,76.45,896.523551432,-329.131,620.245570524,194.642691005,0.821642,121.241504452,100.662621889,323.276095969,5.78438040642,323.263,209.793634468,486,227.205,2822.58153225
753.955528534,137.29,239.233857058,487,323.636,323.432242646,76.4831,428.264504753,-328.925,458.026856585,150.592132377,0.843145,207.792845302,182.563254042,323.321610484,5.68829415954,323.322,457.00442336,487,215.989,2128.2095107
751.212944744,137.326,286.904979508,488,323.385,323.211681172,76.6297,1116.06258508,-328.935,481.064865797,223.033972097,0.778867,233.118377516,10.8855779897,323.111736606,5.67501022187,323.092,389.739768367,488,215.711,2109.88651442
1448.40938313,137.428,164.464721442,489,323.681,323.488063367,76.669,1056.361968,-329.208,428.465146758,217.492292609,0.807623,527.753371554,136.46575231,323.391196199,5.85090904201,323.375,591.841653619,489,245.084,1757.91213375
904.678408666,137.522,259.789466768,490,323.59,323.386788619,76.7238,1463.45943492,-328.939,692.55589241,224.096034924,0.814466,286.18816308,20.9917911825,323.283486503,5.72607931749,323.265,334.22954459,490,233.921,2667.66734785
1757.93272719,137.547,252.726081858,491,323.445,323.256880905,76.7654,718.278991863,-328.839,491.078053334,182.880549624,0.841632,647.055086941,245.134246779,323.154026928,5.79206988653,323.15,637.38473008,491,252.503,1676.4325002
679.560184337,137.678,274.166109371,492,323.493,323.313640627,76.8666,1078.89532142,-328.995,492.218141466,214.626768431,0.847462,193.709906785,167.758759032,323.21454142,5.68929427832,323.205,428.256867162,492,221.152,2077.80399412
762.845536146,137.793,1055.00364485,493,323.305,323.107594006,76.9253,1676.4439947,-328.645,464.458605728,227.668027602,0.832482,269.597680102,23.9275975934,323.001312629,5.68090653641,322.98,263.455656422,493,217.87,2788.61733375
501.079080027,137.905,647.766378636,494,323.272,323.066540352,76.9956,1121.58348262,-328.573,283.021385276,233.470933337,0.80812,153.188939586,70.7460911087,322.977390025,5.78126467447,322.969,312.817836126,494,244.339,1706.93607797
888.676057571,137.961,258.291544404,495,322.775,322.583922691,77.0265,1165.30813578,-328.247,631.471907367,211.928520006,0.810858,220.810563694,320.362563658,322.504523822,5.52625054485,322.493,611.025274838,495,212.373,2564.25483191
636.363800666,138.058,255.306667282,496,323.255,323.046292976,77.0997,793.635754683,-328.748,593.860501828,181.681719465,0.854458,217.590420473,57.5129417939,322.964846431,5.60725702459,322.959,273.227211089,496,204.88,2608.36594542
662.863564473,138.133,283.311539414,497,322.517,322.300409067,77.1406,955.35877262,-328.059,330.764829654,213.796227676,0.864308,221.865310408,99.4234328931,322.213068097,5.52676548012,322.199,332.405130323,497,195.461,1745.85655114
943.565254367,138.222,569.719129091,498,323.684,323.505457307,77.2626,1022.82187538,-329.172,477.965219076,214.406711484,0.845738,290.365848231,99.6191509187,323.409333314,5.79937120981,323.387,409.115007014,498,230.766,2407.51696391
664.262524037,138.264,617.712641204,499,323.333,323.114076764,77.3189,1003.60557161,-328.856,459.27557137,212.129969901,0.834519,204.354200722,25.3444206969,323.034494944,5.73382183754,323.034,383.270882051,499,224.501,2697.17702303
770.812270457,138.439,699.705560497,500,322.884,322.685048934,77.3619,1190.25206357,-328.385,540.679196831,224.527898225,0.852152,199.103899148,174.099553417,322.604147305,5.55394752494,322.604,470.912709985,500,208.958,2435.39843889
903.759167546,138.528,238.158161737,501,323.68,323.453685135,77.4568,269.314131999,-329.037,130.004811824,138.52001947,0.859804,288.098247571,18.7738245094,323.362377869,5.61051061951,323.355,485.563169409,501,219.727,1392.1109545
1156.73545669,138.642,263.153555153,502,322.995,322.828176372,77.4602,828.153647073,-328.642,585.197897296,187.939952918,0.851711,347.640324276,60.2657136644,322.731782118,5.8696997955,322.711,528.142403752,502,244.309,1871.57459126
1244.2355348,138.693,274.147288068,503,323.632,323.431679617,77.5382,797.158303473,-329.213,397.255896772,203.698945048,0.834578,403.064294113,74.7390962531,323.361540581,5.65561411243,323.353,514.6304438,503,216.493,2040.13284002
789.022012531,138.781,705.375457519,504,323.286,323.0955022,77.6255,1409.77582658,-328.96,524.865677647,237.482142443,0.824187,237.123900716,83.1219795667,323.015132978,5.61120868126,323.011,381.099366681,504,203.768,2768.08035327
723.532938754,138.885,274.291532329,505,324.021,323.834999141,77.6952,726.986212833,-329.582,344.725644557,201.095318626,0.86443,210.168628375,140.603812836,323.747658663,5.74382481178,323.729,337.568975716,505,231.167,2043.0829201
894.708293474,139.0,729.797146213,506,324.322,324.129457425,77.7318,1381.81596273,-329.831,564.264563552,215.347021047,0.856696,205.945161456,277.89081807,324.051630544,5.73059432732,324.052,623.14559104,506,217.328,2653.22005767
554.221636308,139.081,269.231393209,507,324.496,324.294867058,77.8043,790.555751261,-330.031,420.290116525,196.628471435,0.850285,159.071449296,101.535336147,324.231852902,5.62099615223,324.214,339.464714672,507,216.077,1948.58306338
1094.54286507,139.159,612.28733177,508,324.626,324.427835921,77.8902,1331.60349144,-330.26,740.362450285,221.766610106,0.852092,408.149335528,109.305121332,324.337872045,5.65339713852,324.326,608.605539355,508,222.503,3014.76411551
520.692205905,139.254,257.501944413,509,325.44,325.250511294,77.9057,1038.81222549,-331.012,728.011710809,202.215670293,0.851088,120.980293682,196.731294466,325.16315398,5.61703358501,325.166,350.760221437,509,216.788,2560.91904801
549.961014295,139.354,613.43527765,510,324.796,324.602721339,77.9768,724.418979657,-330.431,157.120315221,211.220856546,0.84818,181.803113472,30.9666397045,324.522510347,5.70265082979,324.515,268.601343205,510,226.277,1493.02663885
724.170944823,139.444,143.889432546,511,324.976,324.791357008,78.0588,977.032875512,-330.538,655.691099637,190.467313773,0.864341,109.634386043,382.851682504,324.706034967,5.68351457217,324.684,559.474127144,511,218.853,2328.99077304
1356.12774312,139.543,237.76168638,512,325.247,325.04678323,78.1388,713.629037603,-330.709,708.94649022,156.834923979,0.873682,456.62752055,108.499095781,324.965464745,5.75313932495,324.956,479.454468007,512,227.921,2374.78764859
1373.21515531,139.661,83.5855839135,513,325.025,324.85580855,78.155,1069.26656041,-330.544,800.084802253,186.426575115,0.880457,435.472599679,91.5193614219,324.791516324,5.58254521226,324.784,477.683445768,513,215.039,2843.05278926
515.746457589,139.739,636.311103126,514,324.781,324.586700052,78.1953,1375.89464138,-330.164,437.55529895,227.922088089,0.843717,156.874138604,40.1742194743,324.495932614,5.74209936127,324.484,217.836895136,514,236.614,2103.55690315
988.980364297,139.835,243.203413775,515,325.326,325.139258677,78.3639,606.251347697,-330.745,602.732703993,159.787110194,0.876069,284.376855537,142.06947672,325.062249721,5.66701347377,325.047,486.534210761,515,231.512,2103.20280083
968.015652651,139.933,292.06588176,516,325.283,325.103542357,78.4106,1083.54452578,-330.783,548.291703091,207.066353948,0.880962,308.273631581,19.6666966772,325.038692193,5.68927405941,325.023,395.759389953,516,220.511,2347.09599067
1051.01218082,140.053,381.605185698,517,324.818,324.629017146,78.4504,1190.4828973,-330.301,707.119437344,220.208062733,0.841496,340.366047007,96.0262314641,324.5590312,5.73589540172,324.551,311.722182333,517,241.349,3190.87917304
994.486265475,140.13,224.567446751,518,324.7,324.470542014,78.4371,1258.7446905,-329.909,763.357332445,200.313645524,0.860943,299.011508574,98.9519021731,324.394832035,5.7931473055,324.392,570.398332058,518,228.814,2614.11143313
755.517560394,140.185,296.816281398,519,324.745,324.520546921,78.5175,1281.00594191,-330.056,767.096237439,212.59919574,0.867834,212.711791898,81.2134599465,324.459084862,5.74326028864,324.457,355.636968379,519,248.061,2566.77135012
868.371470354,140.283,652.87306784,520,324.478,324.267121312,78.5976,1392.75848546,-330.048,479.466783574,235.599166371,0.831937,249.404088018,71.4343306429,324.199134199,5.73691089857,324.187,375.647807241,520,238.344,2611.96234754
879.460665006,140.345,279.686734396,521,324.511,324.29784026,78.6629,1375.68188889,-329.927,855.375363239,200.205509221,0.850656,248.183518925,13.1725101827,324.243754152,5.77704482813,324.228,293.979804761,521,246.619,2654.13203344
512.447109171,140.421,241.528473293,522,325.158,324.972387083,78.7488,475.373821156,-330.572,447.162820988,151.977939997,0.864006,130.865037827,33.9470624642,324.913230318,5.54306362961,324.896,234.483383515,522,216.319,2199.24978995
1331.70727637,140.499,270.569021191,523,324.611,324.397413951,78.8683,1510.80398762,-329.855,748.650302865,198.383364892,0.85289,427.224227503,142.883698144,324.331718621,5.60404280053,324.323,427.54639615,523,224.053,2620.38988742
672.157634659,140.554,634.752950634,524,324.882,324.64257977,78.9191,1344.98174948,-330.049,677.632293156,211.925141786,0.840817,228.184860987,9.8506786282,324.585481856,5.53919775129,324.575,310.443054413,524,201.187,2705.56241212
1200.65222054,140.634,272.765440965,525,324.249,324.065882443,78.9487,1512.20754261,-329.39,850.342366213,201.839871173,0.845517,345.369959046,30.9188213711,323.999633005,5.74734930894,323.992,260.066335626,525,238.4,2461.7396378
597.789617734,140.668,275.821303401,526,324.527,324.326359929,79.0355,1440.2820418,-329.768,684.98641457,213.226743341,0.845681,182.812020572,131.171854737,324.28064696,5.40101646412,324.276,275.021079379,526,193.6,2532.19990107
882.097124104,140.753,243.697998323,527,323.787,323.596106268,79.1106,1085.63921883,-329.103,842.286748634,175.650294794,0.816327,252.868320017,117.426298924,323.537417517,5.56324963114,323.518,309.537946975,527,204.378,2453.32963786
1117.07009375,140.833,279.128184083,528,323.758,323.545350847,79.1783,1735.27915987,-328.956,921.384617549,214.611625174,0.880077,417.392906244,111.371224992,323.483427672,5.77916953519,323.476,396.247742556,528,244.365,2657.3976691
1257.31978173,140.905,277.606156542,529,323.43,323.243158021,79.274,1136.43529963,-328.608,821.085842124,195.966245988,0.863721,360.61188498,81.4365084371,323.159985489,5.76341882359,323.145,548.826513285,529,259.426,2639.53923973
675.034687309,140.973,222.254256102,530,323.242,323.078776522,79.3191,448.319430399,-328.399,410.58916728,157.490220314,0.853997,244.84211059,35.0787296568,323.012964453,5.51698738131,323.001,353.612324374,530,225.309,2368.13667488
2287.6907554,141.088,280.233250253,531,323.647,323.492735728,79.3997,1021.21349832,-328.639,532.913904183,207.791008379,0.846403,1073.95736327,139.776028862,323.44128234,5.45076335587,323.427,1213.73339213,531,221.098,2471.54277193
787.116921596,141.186,235.651537909,532,322.727,322.514890622,79.5027,1004.5531305,-327.737,832.130711642,172.515352811,0.89774,191.548989516,157.237882538,322.457635841,5.46328820691,322.459,330.946171847,532,219.341,2291.41380978
1174.62113712,141.236,247.74307829,533,322.79,322.598407179,79.5427,703.368159882,-327.697,740.780636616,154.51330342,0.878495,408.651192138,43.7807886773,322.537767677,5.70763268913,322.529,571.734176725,533,268.951,2219.00942629
772.75955718,141.352,281.479385521,534,321.978,321.802431815,79.6239,1021.37809553,-327.051,627.389543307,195.26146473,0.846832,215.434501205,193.518948028,321.738368242,5.28328688163,321.725,467.661403979,534,187.717,2291.41239627
650.465360446,141.448,269.626446372,535,322.375,322.143953694,79.7262,1198.04718436,-327.276,862.634377946,190.761742645,0.862622,196.840517412,37.0389952531,322.077832164,5.49988306361,322.082,276.339810986,535,226.475,2556.18143228
882.090349809,141.504,769.216371566,536,321.662,321.486519873,79.8205,2010.57739347,-326.655,555.820851361,203.460868994,0.9095,277.719181784,150.348685608,321.42115896,5.5983972569,321.397,530.651095103,536,234.401,2301.80876852
941.288321441,141.564,733.08791573,537,321.463,321.300747962,79.8154,1646.62676637,-326.456,464.150039997,198.830742191,0.888415,325.356480703,88.5152442059,321.228269194,5.34529255116,321.227,435.807914915,537,200.078,2197.98135325
973.073082746,141.686,266.234945787,538,321.464,321.271449866,79.9022,1221.12329595,-326.455,710.055011342,199.462792763,0.873402,353.139261359,8.9971757828,321.222189149,5.56552822219,321.219,482.211961875,538,236.069,2403.86356067
1018.40103269,141.789,269.491878683,539,320.93,320.745565713,79.9787,1154.85916702,-325.977,562.087131348,187.473529519,0.876274,132.575032273,725.561078531,320.687991816,5.51845144325,320.673,912.500183132,539,220.53,2095.96460866
1025.36154411,141.874,262.375822291,540,321.515,321.345802765,80.0499,1566.36005256,-326.201,826.281127818,183.96958111,0.909449,329.635304848,131.918861399,321.272719229,5.3058376598,321.258,668.86339671,540,217.831,2383.55153787
1017.22003118,142.003,264.748325248,541,320.545,320.326304125,80.0999,1614.96776004,-325.481,714.444542368,190.29505919,0.87814,288.216289709,110.602984707,320.264852223,5.53523082952,320.264,432.445333117,541,232.563,2278.61184157
938.315314289,142.091,660.628155006,542,320.741,320.557487896,80.0975,1458.29581933,-325.68,637.520759751,201.622338425,0.872146,312.606984408,173.118795555,320.494788295,5.38128248757,320.485,547.485773523,542,210.522,2186.5413795
997.11848009,142.181,671.449579406,543,320.167,319.947688693,80.1706,1590.25878062,-324.953,708.991718977,198.881562431,0.875433,370.585756119,42.0805668667,319.879058247,5.36877190449,319.876,363.181817767,543,199.978,2217.55849275
710.798358311,142.268,242.361159573,544,320.142,319.953687293,80.1661,602.735327958,-325.032,678.131759242,153.612109333,0.866128,211.81494322,32.1082451165,319.899126896,5.56195713917,319.891,246.916826043,544,232.168,2283.29011576
639.605672479,142.351,617.428045932,545,319.588,319.395912352,80.24,1100.62961627,-324.51,524.528250782,199.068417518,0.810872,201.787743035,135.260684683,319.340112645,5.44180524764,319.328,448.1190375,545,222.775,2275.09523196
484.754285919,142.456,660.92687126,546,319.361,319.185384841,80.3116,1492.25102875,-324.275,672.584228218,203.471479761,0.822662,172.798557349,36.1024874129,319.117112864,5.59924380927,319.115,294.473309388,546,233.705,2287.16519382
1323.64655138,142.579,233.894077469,547,320.079,319.893870516,80.4677,959.616787032,-324.999,838.500140731,162.672308186,0.850639,382.113737543,208.292781874,319.835811809,5.34612738567,319.828,728.672102984,547,207.483,2239.13331954
944.689961644,142.637,630.995081081,548,319.192,319.036069003,80.5201,926.330411116,-324.184,409.003893617,209.569921017,0.826884,330.612726763,57.0193571781,318.984934336,5.4284379555,318.965,334.877321276,548,220.879,2229.79327197
1466.21304123,142.702,705.657778296,549,319.026,318.856075022,80.591,1317.43520594,-323.882,560.603049958,212.511629034,0.840083,503.483165338,126.018635251,318.804395353,5.29506319254,318.794,484.078131019,549,203.714,2355.30241734
733.612517149,142.832,258.90778548,550,319.79,319.63236903,80.6272,881.410454795,-324.629,592.122261361,181.915487333,0.841322,228.157760305,16.1022807786,319.570083656,5.31828947417,319.566,328.7614304,550,208.955,2476.98257075
1436.19689798,142.949,220.62724453,551,319.689,319.53700614,80.7391,260.322066165,-324.465,92.4837769315,136.200353036,0.835836,444.322688154,349.620691694,319.472521295,5.31582156341,319.46,874.908667077,551,215.885,914.08230471
680.304289682,142.989,155.687725801,552,318.71,318.531455677,80.7465,522.70487369,-323.478,588.78051119,148.837550204,0.844549,212.169633527,7.02938324826,318.45746586,5.43074892993,318.443,276.581034133,552,231.096,2414.92001074
654.328105238,143.135,258.706733124,553,318.84,318.671050951,80.8528,732.535042819,-323.527,600.649040262,184.310076383,0.861943,199.724835394,134.659965055,318.586385117,5.22786601959,318.583,340.201122063,553,197.814,2432.70631194
1077.90180528,143.272,250.806577931,554,318.762,318.590580882,80.907,389.633418653,-323.655,283.414826035,156.313435842,0.817913,390.252548434,20.3349021822,318.524844656,5.57921529087,318.507,366.014454825,554,237.923,1413.71481113
1235.26116521,143.39,149.640691477,555,318.87,318.672955437,80.9468,636.349229207,-323.618,341.660835517,190.534355183,0.845529,448.556027158,7.96534251115,318.586194995,5.45981735254,318.586,427.221072767,555,235.124,1534.91306184
670.922704687,143.495,218.410887418,556,318.541,318.35854755,81.0379,701.390639958,-323.276,462.712052057,187.836582372,0.86781,219.795347278,78.5245340153,318.294301123,5.19115719525,318.288,258.961912349,556,195.837,1934.35669688
899.194176134,143.589,291.985902727,557,318.416,318.242272723,81.0957,815.402239385,-323.168,311.221111379,215.722922122,0.868657,222.142862722,133.105354604,318.168639461,5.27093067164,318.172,419.640881911,557,214.072,1960.72913671
970.641499547,143.669,250.050794244,558,317.318,317.125427255,81.1507,895.857815366,-322.006,449.951807151,214.721904128,0.864236,318.74513728,28.1835708425,317.063133747,5.27822952141,317.035,457.000600342,558,199.091,2665.82335801
1585.58877437,143.724,240.75167721,559,317.896,317.69612603,81.1915,789.147790695,-322.818,450.434072197,199.964583757,0.85299,576.504058263,8.79107408542,317.624188892,5.13044852435,317.622,460.918850292,559,178.086,2414.41677603
554.636197668,143.825,282.050778746,560,317.366,317.181436326,81.2406,1207.54664009,-322.241,684.480932254,211.080436858,0.862059,187.86625492,7.43217034436,317.122830422,5.27674645945,317.114,242.367362266,560,200.474,2513.56390719
1259.43785799,143.908,238.137912829,561,317.518,317.339995598,81.2579,1068.90000258,-322.317,589.093786041,207.01010829,0.858803,430.354857393,8.36950108593,317.265453254,5.34636801303,317.252,510.829874287,561,214.907,2508.75808789
1086.04031715,144.041,233.582122572,562,316.72,316.536165829,81.3399,435.164836669,-321.669,428.684811003,152.4974662,0.8288,268.579369042,372.356928734,316.462216752,5.2833894176,316.459,731.352868631,562,209.018,2449.31029998
1232.28507854,144.159,272.524794408,563,317.671,317.50465237,81.43,789.734322615,-322.475,646.768128681,185.072045082,0.846816,468.839391854,9.18345732983,317.444154342,5.26283388293,317.435,426.681255979,563,222.688,2695.93519298
1133.42171137,144.234,281.185510218,564,317.869,317.705766634,81.538,1002.63003021,-322.769,834.729823201,193.938067613,0.859123,367.938826986,39.3662794431,317.652243754,5.29932941347,317.64,375.936318943,564,205.614,2597.14820876
917.410545216,144.284,265.439311847,565,317.4,317.230273385,81.5878,970.331716902,-322.274,759.951471106,187.274856313,0.866549,311.0004617,17.29298885,317.169574145,5.3240323282,317.164,546.235158041,565,203.234,2602.23950347
626.763289084,144.342,232.433369016,566,317.503,317.329136093,81.6757,295.720483379,-322.321,171.932283518,143.410698207,0.821934,208.091128443,7.91217129742,317.270185526,5.36712237072,317.26,247.167089315,566,222.457,1447.68906086
815.296572397,144.405,249.752372684,567,317.335,317.161096992,81.7321,291.130961151,-322.317,204.869362434,143.832001827,0.818208,275.882257026,161.521225578,317.099673934,5.22559256778,317.083,488.888697657,567,189.225,2027.46262928
837.485792044,144.51,266.146021658,568,318.034,317.885950294,81.8432,635.324455538,-322.925,669.921622795,167.134400095,0.853551,249.146381762,13.9035899054,317.818618923,5.34914937515,317.813,421.129231151,568,204.052,2473.02064025
651.347694257,144.573,256.811491938,569,317.329,317.171166842,81.8958,931.408270015,-322.181,877.994232971,172.509490888,0.886716,267.161246182,12.5910566345,317.104780227,5.27656984513,317.102,360.846626678,569,207.761,2440.87502639
