Iteration,MinEsReturn,StdEsReturn,AverageAction,MaxEsReturn,AverageAbsQ,AverageQ,AverageEsReturn,AveragePolicySurr,QFunRegParamNorm,AverageReturn,AverageY,MinReturn,AverageQLoss,AverageAbsY,PolicyRegParamNorm,StdReturn,MaxReturn,AverageAbsQYDiff,Epoch,AverageDiscountedReturn
2278,642.696480279,99.6244021983,0.999818,866.410916258,1.53823,1.53633,782.693202254,-1.54795,111.315,1172.92289838,1.53638716632,819.306420904,0.00781705,1.53777325915,130.137,171.242353684,1344.53163921,0.0361881512802,2278,170.943831505
2279,40.5274592745,289.52367697,0.999592,802.030438692,1.54187,1.54018,379.019758428,-1.55173,111.312,870.919312955,1.54005905783,621.250883949,0.00717757,1.54143859929,130.131,175.464395481,1317.81670787,0.034987465064,2279,177.266113824
2280,170.971557568,198.573961738,0.99941,695.313383627,1.54222,1.54065,390.996328808,-1.55142,111.342,707.189972056,1.54072958841,585.412271393,0.00769349,1.54196572016,130.147,89.7625393886,963.586848836,0.035118225735,2280,169.137643143
2281,42.2999507668,245.192236282,0.999681,609.833874448,1.54502,1.54366,382.797740403,-1.55337,111.37,736.429136069,1.54367517743,40.6619567313,0.00709862,1.54480056848,130.151,257.376669876,1253.42436719,0.0344466592045,2281,159.575688253
2282,53.214944982,351.790325572,0.999484,1020.74752753,1.543,1.541,617.759374739,-1.55089,111.396,948.80722347,1.54091989557,570.888922818,0.00767114,1.54245205468,130.176,272.804106894,1508.01953845,0.0362325729702,2282,164.488398806
2283,13.9748766941,304.149875773,0.999801,957.261637121,1.54628,1.54442,193.724832243,-1.5534,111.405,1218.5286803,1.54450971024,1015.21961073,0.00702611,1.54567390251,130.205,69.9644746225,1294.73160284,0.0356494700255,2283,171.399563317
2284,118.251307728,289.360926193,0.999463,772.039351557,1.54157,1.54013,524.170466671,-1.54817,111.412,651.781608112,1.53999795099,524.237458328,0.00626882,1.5411354788,130.211,140.796387873,1010.77412339,0.034396918766,2284,177.727359305
2285,146.675147704,173.182307699,0.999735,636.147393956,1.54508,1.54377,330.893311129,-1.55378,111.423,681.453640257,1.54400429133,649.046984306,0.00769901,1.54504949662,130.179,22.9713973905,730.355466421,0.0347328006877,2285,177.283398225
2286,159.757347613,157.861014056,0.999614,591.051139328,1.54115,1.5395,380.0361322,-1.54989,111.445,645.352679389,1.53947413783,565.07313776,0.00702993,1.54068354892,130.207,37.8880388086,715.838630169,0.0343772756078,2286,180.748695094
2287,157.583530304,230.247603479,0.999567,752.588310902,1.54405,1.54264,547.78533667,-1.55228,111.461,667.172315997,1.54265302503,515.909944287,0.00733003,1.54360907903,130.225,118.118678167,1028.26321034,0.0354507337113,2287,177.055734438
2288,24.2385417713,233.766562207,0.999559,676.038117193,1.5481,1.54675,388.867293185,-1.55534,111.455,702.475958311,1.54666364596,523.321902021,0.006622,1.5476179845,130.211,109.093432043,1012.40940731,0.0335254337618,2288,179.493326695
2289,269.039358211,365.040663321,0.999601,1151.82691066,1.54342,1.54217,669.390217346,-1.5507,111.463,732.003177732,1.54224951952,596.524330325,0.00762915,1.54317213668,130.263,138.468314947,1095.48669651,0.0345031625888,2289,181.683274834
2290,108.440377914,377.216736691,0.999468,1031.16469715,1.54456,1.54356,583.750743279,-1.55196,111.46,683.825341621,1.54349300504,585.201074911,0.00694128,1.54416392832,130.337,137.47652344,1161.69534691,0.0339478931571,2290,177.587155538
2291,35.3661386668,185.098907198,0.999554,610.709048677,1.54864,1.54743,287.054178697,-1.55551,111.472,699.816715342,1.54747573943,589.733308178,0.00621773,1.54816426669,130.394,151.993301757,1318.49434006,0.0330297823711,2291,180.092803281
2292,13.9568455844,244.493701847,0.99974,646.268400983,1.54002,1.53841,421.44291299,-1.54703,111.473,616.741792219,1.5384466246,524.327467255,0.00762339,1.5394531606,130.356,101.099958832,1051.01877445,0.0346293356907,2292,187.604725763
2293,172.736355953,272.485239539,0.99954,839.326286478,1.5436,1.54221,515.80841657,-1.5497,111.486,816.304471156,1.54228105741,571.876484984,0.0066747,1.54324874846,130.368,259.0544058,1735.74525422,0.0335282671678,2293,200.596226998
2294,406.203263594,126.696466648,0.999664,743.917916319,1.54144,1.53992,606.51784658,-1.54814,111.491,631.092181887,1.53985957541,535.321678135,0.00806041,1.54089903313,130.459,40.5214397384,755.750901945,0.0342262702239,2294,182.039107394
2295,54.1570667197,282.456574959,0.999539,792.713384544,1.54482,1.5435,394.427056191,-1.55144,111.51,1121.91077492,1.54346371403,698.68096499,0.00665942,1.54424053631,130.509,342.09537027,2021.56192166,0.0334448058464,2295,184.883447762
2296,49.9263266185,220.562302168,0.999641,633.711615072,1.53505,1.53343,380.306283849,-1.54158,111.531,605.824239667,1.53333943268,363.739612126,0.0069325,1.53425304143,130.527,148.759717307,935.288018173,0.0341037257968,2296,161.777698974
2297,22.9705003077,416.657936017,0.999495,1023.23023088,1.5322,1.531,406.043154388,-1.53872,111.541,628.242675435,1.53111548617,346.39886971,0.00702232,1.53194700843,130.525,108.657077476,943.172645514,0.0341226581285,2297,161.119780547
2298,14.027576008,292.295238362,0.999652,837.815412927,1.53318,1.53172,255.061479093,-1.53986,111.565,1047.79585055,1.53171671222,109.066773466,0.00750057,1.53250040642,130.569,318.986350018,1587.83977938,0.0345921179223,2298,164.366931473
2299,327.408014853,187.093590256,0.999395,726.16804595,1.53168,1.53036,591.989325563,-1.53888,111.563,862.643297935,1.53040323827,621.83940735,0.00656351,1.53134736945,130.552,112.520655585,1169.67223482,0.0332343072101,2299,178.688465472
2300,18.7329143126,269.638335323,0.999752,673.548534148,1.53659,1.53526,321.231731087,-1.54456,111.58,938.843128148,1.53519649054,700.33884432,0.00794302,1.5360224167,130.608,114.520390379,1130.01974925,0.0348562312941,2300,172.612778592
2301,10.9049589859,395.620189091,0.99969,892.74871931,1.53675,1.53545,403.204745684,-1.54354,111.609,771.768640312,1.53550065968,161.462199406,0.00729877,1.53648999757,130.642,504.880990025,1390.29334916,0.0335713867156,2301,133.991813937
2302,3.03476368942,241.10479325,0.999363,706.209285653,1.5341,1.53254,161.00362272,-1.54113,111.624,981.56252458,1.53244734374,715.289839705,0.00682888,1.53380527869,130.637,114.767673096,1172.19910026,0.0335923879639,2302,158.584733562
2303,1.91548168557,175.421384326,0.999699,474.170887323,1.52958,1.52821,170.555518471,-1.53685,111.638,918.56288728,1.52825501657,757.046388556,0.00658822,1.52921385016,130.627,94.2714522824,1204.22000169,0.033079999161,2303,164.295968204
2304,579.094678546,71.0689752427,0.999606,746.93040395,1.54069,1.53906,676.354095163,-1.54781,111.637,772.273153809,1.53899429124,641.457548901,0.00654916,1.54015722197,130.627,78.6914579159,998.427820553,0.0331054075214,2304,183.142136697
2305,18.6604694223,233.452649594,0.999575,646.243735995,1.53088,1.52927,396.305052212,-1.53829,111.664,775.768736513,1.52938401816,655.141235049,0.00701058,1.53056487215,130.639,66.0766683685,951.750508694,0.0333301003499,2305,179.632848191
2306,278.568841863,141.502640039,0.999445,713.806732036,1.53481,1.53346,476.067631049,-1.54252,111.679,853.716821348,1.5333944965,754.325960075,0.00720095,1.53415516242,130.606,56.637401654,985.356717272,0.0337816368388,2306,172.621888303
2307,5.66871007741,260.397285537,0.999302,597.043116137,1.52939,1.52816,236.266477297,-1.53645,111.705,1474.96986567,1.52812354769,1082.1382678,0.00734391,1.52888303696,130.641,169.684819028,1711.81601745,0.0337790929686,2307,169.299167033
2308,17.1681853799,209.547576238,0.999488,604.232119764,1.52592,1.5245,350.509231103,-1.53371,111.736,789.600766249,1.52449563665,665.588235743,0.00628005,1.52554082386,130.685,94.1762450768,1014.83019102,0.0325031114584,2308,183.189778354
2309,100.169440546,124.363350406,0.999638,482.957471856,1.53697,1.53562,322.536354283,-1.54504,111.756,371.745056862,1.53561950352,261.642439427,0.00670455,1.53654896696,130.754,99.9854520215,799.041494898,0.0325395430905,2309,158.951535264
2310,19.1296322879,134.284795456,0.999506,432.295988878,1.53453,1.53337,247.367975754,-1.54202,111.761,386.968249476,1.53350386371,181.203135532,0.00653844,1.53424048854,130.762,64.919537042,610.760171254,0.0329970912931,2310,158.08429883
2311,13.270596048,147.062823148,0.999697,377.206478717,1.53351,1.53233,184.928527477,-1.5405,111.791,281.136218962,1.53218523227,185.088091482,0.00734451,1.53288438291,130.78,53.2569488338,454.299899867,0.0337892390261,2311,138.450232635
2312,27.1110083111,301.185929249,0.999844,917.075338411,1.53794,1.53664,357.120354397,-1.544,111.817,284.257127852,1.53661311487,227.930747512,0.00599384,1.53761997914,130.818,30.6118986602,410.134463652,0.0322056976581,2312,141.550187462
2313,2.32615916361,157.564292868,0.9998,453.475742802,1.52957,1.5282,189.874282151,-1.53588,111.817,267.50481653,1.52822173751,131.579249532,0.00764224,1.52911185308,130.777,47.4686900127,375.175137943,0.0338060638191,2313,122.629312206
2314,0.510797485104,92.8830707824,0.999546,300.526134669,1.53152,1.52988,82.5471524643,-1.53728,111.844,627.802069594,1.52977565831,330.608782608,0.00884404,1.53076563996,130.805,291.687891857,1447.64553163,0.035568935616,2314,171.754029753
2315,29.4464379727,237.873449091,0.999686,709.139078534,1.52592,1.52477,276.39106767,-1.53422,111.857,430.142167337,1.5248632885,249.440039444,0.00752213,1.52556091936,130.824,122.797166647,859.34067886,0.0335895114171,2315,166.546365849
2316,1.30630339058,228.032911779,0.999441,681.877563357,1.5317,1.53048,283.262665835,-1.54021,111.847,1145.05386684,1.53049211759,376.000179453,0.00757563,1.53122074347,130.812,361.455197393,1418.66282121,0.0341651647614,2316,177.933179844
2317,-8.88234054348,272.283314491,0.9994,630.395109331,1.53271,1.53137,336.034165686,-1.54158,111.86,1046.15624042,1.5313210966,426.724755776,0.00684764,1.53216147487,130.824,355.639603655,1485.56153301,0.0334310452105,2317,158.415781682
2318,-11.9562359032,318.262791883,0.999562,727.703513652,1.53128,1.53031,290.691852541,-1.54013,111.873,1189.12425398,1.53035006283,894.178871425,0.00673045,1.53088671222,130.811,191.992023512,1559.46301904,0.0329136425884,2318,180.067315082
2319,13.5780593084,176.966526893,0.999172,502.242444176,1.53742,1.53596,290.590289971,-1.5456,111.87,1170.92139397,1.53594998927,1152.18565585,0.00752433,1.53699919074,130.783,24.4342524018,1221.1269785,0.0337132246132,2319,154.381384227
2320,0.206756435075,244.905672752,0.998917,670.201535634,1.53293,1.53152,386.965462218,-1.54043,111.866,1030.30439369,1.5315497213,398.19233251,0.00766655,1.53239230839,130.793,281.307772149,1182.74966599,0.0342555355997,2320,153.67439796
2321,72.3953117524,213.180214782,0.999444,653.299239782,1.53392,1.53258,404.976239944,-1.54162,111.851,1294.40028846,1.53250108432,412.315804471,0.00785328,1.5333133731,130.846,298.266649442,1484.95655659,0.0342441817128,2321,182.760292082
2322,362.27337324,251.143107068,0.999515,979.324041092,1.53319,1.53207,549.164632805,-1.54025,111.863,1076.65395533,1.53203656731,776.367141101,0.00707548,1.5326996328,130.933,282.804636526,1605.40145794,0.0337607170476,2322,192.785714039
2323,1.30738015589,355.036050876,0.999725,871.492876542,1.53452,1.5336,321.789427304,-1.542,111.885,767.045883772,1.53357654979,619.536121616,0.00776602,1.53427077641,130.927,226.41854714,1837.18081802,0.0338347307687,2323,188.738778124
2324,9.34407396093,270.496368285,0.9996,708.504695469,1.53221,1.53101,325.461646005,-1.54085,111.906,999.931322302,1.53105957074,707.319243285,0.00558788,1.53174327007,130.925,285.651492204,1446.86698275,0.0323580559273,2324,193.942840144
2325,10.0500985033,322.643785105,0.999564,760.347994141,1.52613,1.52521,256.017229227,-1.53392,111.937,950.450563581,1.52521360044,665.894154142,0.00752699,1.52578189602,130.954,230.306944132,1445.17643473,0.0340546991453,2325,154.329075274
2326,11.7422777707,419.825471481,0.999499,1043.21378277,1.53136,1.53039,370.278399436,-1.53977,111.932,831.942470351,1.53035940349,699.203667747,0.00741583,1.53089991485,130.926,43.8449885448,893.267635753,0.0339736351828,2326,187.015880821
2327,250.653743613,295.206687053,0.999672,877.339839885,1.53111,1.5301,668.138708232,-1.53911,111.915,727.223191074,1.53021388027,619.443020958,0.00738025,1.5308266415,130.888,52.908787489,837.950438495,0.0340213794125,2327,184.192743074
2328,105.344422635,355.333880988,0.999359,936.813891937,1.53247,1.53166,446.787208706,-1.54049,111.918,1176.41331264,1.53158652848,1151.87272299,0.00689223,1.53203017959,130.926,8.92536428414,1184.95440376,0.0331064537995,2328,174.013474202
2329,81.5629339689,295.094422316,0.999209,882.901584161,1.53081,1.52965,482.926125991,-1.53833,111.922,1053.95275695,1.52965357893,244.888580044,0.00644658,1.53032071807,130.972,255.959951016,1147.98989794,0.0321293962542,2329,165.745538452
2330,59.7914177006,454.238910594,0.999178,1088.02354243,1.52785,1.5266,451.182643858,-1.53578,111.946,514.942509961,1.52654783242,267.120597116,0.0078187,1.52734374147,130.962,388.144837467,1166.15457096,0.033898238192,2330,150.506337047
2331,8.32900661763,116.847490974,0.999009,309.644604986,1.53561,1.53444,136.034902355,-1.54328,111.941,1115.7668393,1.53435914274,1098.39626121,0.00597794,1.53508604861,130.979,19.3438888189,1154.5792105,0.0322156798693,2331,150.031402494
2332,3.16723281537,334.266465189,0.999144,902.316809278,1.53278,1.5315,298.405950882,-1.54039,111.97,543.539950852,1.53134130265,88.7346398308,0.00642964,1.53219541856,131.007,498.552938106,1152.48254679,0.0323756344311,2332,111.361015103
2333,4.53854969433,569.921424346,0.999122,1144.38139839,1.53172,1.53058,574.45997404,-1.53962,111.992,923.115885949,1.53076921853,298.499759552,0.0064393,1.53158028312,131.062,341.823867995,1141.41860893,0.033092602165,2333,151.95107279
2334,61.3155598653,204.821679787,0.999405,599.150069649,1.53244,1.5311,300.079438244,-1.53975,112.038,1033.81866898,1.53105491625,251.311597652,0.00733666,1.5318545217,131.104,341.671946011,1198.72722659,0.0340876978965,2334,166.39599897
2335,7.46095091921,152.227522302,0.999369,409.394702072,1.53568,1.53453,203.058632334,-1.54304,112.045,1085.83130334,1.5345573566,290.26261596,0.00628329,1.53518539144,131.149,251.747441824,1177.72423032,0.0331541683817,2335,163.737548494
2336,62.1634550809,234.673986038,0.999452,602.280109389,1.53711,1.5363,275.439795569,-1.54447,112.071,742.737385526,1.53630897175,330.113505067,0.00678283,1.53680244102,131.194,452.369777498,1347.00836768,0.0337143073158,2336,165.025394175
2337,60.2445085192,265.024857131,0.999421,745.295515105,1.53752,1.53643,365.179992617,-1.54486,112.078,841.974856793,1.53644052316,406.240615182,0.00697638,1.53712434697,131.18,294.932432311,1735.82105287,0.0337995714099,2337,169.553661509
2338,10.9972261441,198.492533337,0.999242,657.440365976,1.53984,1.53878,303.77738642,-1.54689,112.087,727.163889727,1.53872466578,19.6202347681,0.0067265,1.53943262885,131.22,136.098158463,806.757762323,0.0331965414957,2338,164.17382672
2339,196.423181705,275.981145628,0.999558,847.065313697,1.53517,1.53359,574.705218024,-1.54177,112.09,796.672326929,1.53365630406,391.030206237,0.00662512,1.53463667985,131.244,181.855554618,1179.10395983,0.0332112325599,2339,168.513017503
2340,26.6077771246,299.552739074,0.999571,773.525789118,1.53491,1.53404,499.969196687,-1.54292,112.103,692.450002014,1.53406345881,263.117897452,0.00735571,1.53456458306,131.272,130.804915098,791.412919068,0.0337910081357,2340,168.723689307
2341,251.037033168,159.088727098,0.999525,639.7787141,1.53323,1.53213,448.889541407,-1.53997,112.105,557.232699196,1.53208935732,490.622173989,0.00620296,1.53268076727,131.274,36.8216558562,631.611494973,0.0325600700318,2341,182.722688447
2342,474.28813657,58.3441488739,0.999622,630.505154636,1.52828,1.52717,556.044324885,-1.5352,112.118,509.170857116,1.52724001265,412.948563597,0.00561513,1.52802484928,131.282,44.7411308633,620.812743371,0.0319597469564,2342,178.13094587
2343,32.1708855925,301.820489979,0.999561,686.605591268,1.52976,1.52843,458.672705592,-1.53767,112.137,707.163950236,1.52836591987,58.0056937129,0.00634026,1.52921861904,131.266,344.71999438,1257.30294074,0.0333273630799,2343,126.001362146
2344,2.30664679589,389.834520642,0.999329,1086.7160244,1.53379,1.53246,289.9192675,-1.5403,112.144,945.26951337,1.53246970248,610.358647002,0.00711007,1.53319475657,131.285,150.986801615,1172.41733718,0.0338739961269,2344,157.786953872
2345,21.719182414,438.551206285,0.999649,898.821594983,1.54012,1.53921,460.270388699,-1.54783,112.147,885.04842421,1.53922696526,553.261310853,0.00693325,1.53981726676,131.236,231.416910422,1325.18417805,0.0339032172603,2345,142.714706005
2346,50.7238781153,368.898467341,0.999682,916.768715015,1.53727,1.53622,558.179049055,-1.545,112.145,773.368174979,1.53632864989,487.25651225,0.00723433,1.53703114702,131.232,169.342533585,1119.06467973,0.033828215651,2346,135.326053355
2347,41.5199399649,250.423655355,0.999428,711.484992283,1.53623,1.53504,254.358151113,-1.54304,112.178,1169.32128341,1.53500572212,1066.77019666,0.00686702,1.53575681218,131.275,60.8003217495,1274.84520341,0.0338944523182,2347,154.089864186
2348,18.4053129881,122.506576131,0.999577,354.78553374,1.53173,1.53039,114.414944562,-1.53872,112.202,664.681798023,1.53039080785,62.5681140682,0.00687228,1.53115423916,131.331,461.806305517,1102.57977065,0.0338763812245,2348,112.400520529
2349,66.5461745161,148.09961574,0.999707,507.209773502,1.53395,1.53271,296.793791175,-1.54244,112.196,958.387554848,1.53277548489,752.081922209,0.00784866,1.53350137029,131.369,102.835098057,1119.87921367,0.0344340658096,2349,143.204886703
2350,7.72100164177,403.742089053,0.999242,815.205179749,1.53485,1.53355,411.463090695,-1.5424,112.219,867.584846286,1.53359237033,348.740071382,0.00672091,1.53454116599,131.398,372.685764423,1171.15683821,0.0335973942005,2350,147.540759584
2351,299.77679008,48.3785817305,0.999654,422.7291156,1.53651,1.53522,356.313801746,-1.54387,112.221,305.4710416,1.53507873801,225.674460424,0.00801441,1.53574559708,131.455,27.6701866762,358.265726902,0.0350463670598,2351,140.819713083
2352,15.4667043341,119.626341048,0.99986,410.860723954,1.53598,1.53496,133.532769081,-1.54314,112.236,249.403086984,1.53503979137,158.494327213,0.00709337,1.53576344553,131.501,23.9347508233,295.324588615,0.0343697857204,2352,130.659933419
2353,5.67052704442,118.385516047,0.999675,355.847925813,1.53449,1.53351,185.765501409,-1.5428,112.254,148.134569543,1.53342632869,53.4214516443,0.00733945,1.53390466082,131.569,42.973551351,220.340280993,0.0352064153218,2353,90.1967868525
2354,6.3491061633,88.651375858,0.999936,267.584403006,1.53875,1.53793,90.6861230695,-1.54529,112.262,104.135514417,1.53800166151,65.851479404,0.00625824,1.53843911005,131.579,25.9126798474,165.091282128,0.0338320680079,2354,68.4689598847
2355,4.63681725162,91.3996495371,0.999791,281.976103805,1.53682,1.53576,113.136845898,-1.54311,112.293,195.552094637,1.53574549553,148.029412699,0.00716895,1.53624574164,131.568,21.9726861646,240.026407935,0.0348090471034,2355,108.044086958
2356,13.545435053,125.687914879,0.999196,341.753191436,1.536,1.53476,163.487698664,-1.54319,112.311,256.783254558,1.53473544854,187.018958044,0.00739476,1.53536196498,131.594,34.3452754817,346.349323741,0.0362805727358,2356,121.206688402
2357,28.5057180903,185.771891038,0.999608,587.860350446,1.53635,1.53482,274.729337098,-1.54355,112.292,315.854197325,1.53480922786,194.8174113,0.00802922,1.53591095216,131.64,101.575804656,591.618199026,0.0359579855631,2357,131.923581698
2358,221.948441564,124.557333996,0.99903,557.458141213,1.53613,1.53473,354.867609085,-1.54376,112.299,1028.2343527,1.53475703771,227.082462234,0.00751758,1.53569047522,131.671,253.997227633,1146.94574413,0.0355591436555,2358,150.877313889
2359,47.3461847683,234.464787299,0.999185,688.016778643,1.53502,1.53394,354.662321037,-1.54264,112.299,549.337079004,1.53399293204,271.30097526,0.00702322,1.53475741594,131.717,352.366060769,1141.55237393,0.0350480582325,2359,155.005992908
2360,120.88548128,106.750996271,0.999599,422.133584305,1.53996,1.53885,270.724019114,-1.54812,112.295,376.117913383,1.53881104356,232.351356304,0.00735217,1.53939874557,131.719,71.9603471183,538.531218244,0.0351646287497,2360,148.789309672
2361,202.905188436,111.220525107,0.999426,488.967383431,1.53382,1.53265,390.504118631,-1.54173,112.264,441.876263407,1.5326392785,265.770472662,0.00823849,1.53339930647,131.762,115.298307584,608.541203319,0.0363594950393,2361,148.462699979
2362,94.3201358802,236.558417417,0.999081,673.700573181,1.53567,1.5343,381.467095808,-1.54311,112.256,933.160570052,1.53432006458,437.619524814,0.00737729,1.53531214993,131.772,304.143907995,1162.05003372,0.0360050398778,2362,165.909029088
2363,170.625422019,100.406608954,0.999534,431.571139165,1.54682,1.54569,311.406105395,-1.55474,112.247,515.874533565,1.54572688941,250.853925643,0.00592388,1.54645742568,131.776,245.502705871,1130.5865347,0.0333952552441,2363,158.78354538
2364,25.4809127748,132.901751218,0.999654,379.578279817,1.54058,1.53947,214.419246448,-1.54926,112.238,337.726460541,1.53959139076,234.055272348,0.00690474,1.5403541071,131.782,41.6406779784,415.719708029,0.035081380637,2364,149.047515793
2365,28.0596758252,157.603123332,0.999807,501.777566046,1.54246,1.54096,292.408114485,-1.54948,112.272,288.45467595,1.54081993833,238.087898761,0.0069903,1.54174823204,131.815,25.7135656069,341.184201835,0.0353864861475,2365,141.065768151
2366,12.0003934456,114.252852371,0.999901,340.624486001,1.5434,1.54254,138.311794637,-1.55115,112.265,307.045769202,1.54255353265,192.28076793,0.0062671,1.54299405697,131.837,81.2228269306,503.349365994,0.033784637294,2366,137.628725834
2367,18.9902299009,109.128930112,0.999745,390.569579074,1.54724,1.54641,238.088930131,-1.55498,112.289,342.379824804,1.54635266715,262.831059606,0.00705805,1.54677123723,131.856,51.9313596429,526.600475528,0.0353567046921,2367,135.825015431
2368,69.8822042036,136.014758239,0.999868,413.954216798,1.54571,1.54482,254.050199437,-1.55428,112.284,308.329009159,1.54470981056,229.96294018,0.00759314,1.54512884872,131.859,68.4776735208,580.407817709,0.0358604949125,2368,144.004764007
2369,12.4277570784,131.609023905,0.99977,350.701039651,1.54161,1.5408,163.455940945,-1.54965,112.306,331.790996066,1.54088353388,184.080713418,0.00759746,1.54128752559,131.886,57.9190299197,518.978625891,0.0353017015282,2369,143.284040576
2370,15.6524376041,168.538204088,0.999677,466.991763846,1.5381,1.53699,243.619989119,-1.54528,112.312,233.282951302,1.53688150183,97.2830022617,0.00712769,1.53750183541,131.936,50.3044439978,435.259978603,0.0352837343373,2370,121.540400872
2371,11.434164645,121.851154748,0.999657,346.277415689,1.54348,1.54257,169.37928302,-1.55043,112.34,156.425866029,1.54260167965,58.7045510369,0.00659708,1.54319109679,132.005,70.4717497165,331.35036993,0.033961638973,2371,92.9668640878
2372,4.99437412284,74.0520445589,0.99966,267.257292044,1.5406,1.53907,57.2791974345,-1.54688,112.338,246.919770767,1.53895916225,88.8160038207,0.00767378,1.53997191807,132.063,73.2474137911,368.886233047,0.035850819801,2372,112.738572465
2373,15.3507717322,149.157193156,0.999795,484.320493278,1.54368,1.54284,132.741880598,-1.55149,112.341,268.853784296,1.54281284536,102.98584793,0.00718577,1.54320712573,132.087,28.9317501051,378.801849316,0.0349299302347,2373,134.511046075
2374,12.6207950288,122.016904795,0.999811,379.35589514,1.54226,1.54116,130.892935468,-1.55007,112.356,273.09350264,1.54112574269,81.4019900855,0.00907218,1.5417306935,132.122,102.986030263,415.156500899,0.0369491940887,2374,118.634283085
2375,64.7918830025,127.865225219,0.999714,464.325246399,1.54685,1.54561,186.029655541,-1.55369,112.358,286.057902008,1.54553475441,124.913015891,0.00697904,1.54642080828,132.115,44.5322380633,384.776561505,0.034830061759,2375,133.705079458
2376,25.4008508808,140.403837631,0.999872,453.231788154,1.53735,1.53606,174.608105514,-1.545,112.354,264.732568789,1.53617585301,210.439083509,0.00667053,1.5371174865,132.143,16.5369386704,346.375592264,0.0343733380636,2376,136.02223447
2377,12.3492941194,125.962636331,0.99989,410.726126573,1.54527,1.54387,114.691525274,-1.5529,112.387,104.624827142,1.54373296376,48.7064257739,0.00815534,1.5446900531,132.224,74.8128055594,311.270427908,0.0366601454534,2377,64.1448423434
2378,3.64655552463,84.1324962587,0.999924,330.625347965,1.54674,1.54534,72.0825208866,-1.55252,112.402,55.8451865838,1.54526720445,38.6140941918,0.00783651,1.54609453562,132.271,6.18018135568,70.1577903016,0.0355486008408,2378,40.6658831132
2379,20.1172843052,82.4991789081,0.999804,275.581099107,1.54408,1.54304,93.9936976281,-1.55232,112.4,307.650702439,1.54306903914,226.744568047,0.00690176,1.54364395145,132.281,48.6126786934,411.12064861,0.0355932326915,2379,123.504652518
2380,2.11945725445,118.883483328,0.999885,394.410315468,1.54297,1.54147,174.133820016,-1.55175,112.411,266.990193299,1.54131883268,202.046155705,0.00728305,1.54221062063,132.292,41.1971782676,389.246697814,0.0361677204655,2380,119.185253764
2381,9.39854695693,120.266462933,0.999862,326.473583884,1.54941,1.54838,127.760810858,-1.55764,112.424,275.587510503,1.54857061723,78.2687880482,0.00763079,1.54926650251,132.332,59.2393003715,384.042374638,0.0359506888297,2381,137.872289561
2382,2.99384380432,73.4860258025,0.999861,248.227125217,1.54485,1.54365,130.904117729,-1.55234,112.452,334.876920878,1.54353607297,287.010876743,0.00753486,1.54417800149,132.332,41.0029118958,428.303841382,0.0367821949252,2382,154.663071282
2383,-0.721749229188,107.776195154,0.999759,381.343631213,1.54678,1.54547,102.879331488,-1.55345,112.488,383.133833291,1.54539243707,302.349818156,0.00848548,1.54612655472,132.334,32.6384516838,429.308212478,0.0370734497256,2383,162.497293775
2384,10.3153246457,152.841530814,0.999828,478.753920688,1.54484,1.54342,157.55146742,-1.55286,112.505,343.660442921,1.54332717874,306.467152751,0.00853027,1.54423237541,132.309,18.6415343228,398.058714119,0.0369876245491,2384,156.826520415
2385,18.1726228587,122.245537128,0.999728,354.683047657,1.54945,1.54815,201.891101945,-1.55702,112.531,374.302749429,1.54810827101,320.005591596,0.00806225,1.54893380367,132.311,106.400685881,1122.75388493,0.03661930958,2385,159.486267259
2386,0.511982658375,88.4239779318,0.999627,330.854511974,1.54483,1.54351,57.8042237956,-1.55019,112.545,536.986913806,1.54373300594,68.2748820663,0.00799838,1.54439322061,132.3,457.671940436,1013.55462215,0.0380042352981,2386,92.2182272199
2387,4.14694270342,184.91454295,0.999574,518.946614,1.54232,1.54117,116.113479067,-1.54923,112.587,750.985155877,1.54114762067,610.689243331,0.00827045,1.54193723207,132.301,133.223487418,1121.85670246,0.0372356285776,2387,178.493083938
2388,280.469438558,302.624173241,0.999683,1018.42757663,1.54261,1.54164,669.668398433,-1.54925,112.594,612.128438813,1.5416246038,532.661358469,0.00648913,1.5422297667,132.321,57.0860999862,859.611652365,0.035049801962,2388,183.724864819
2389,29.3530099927,197.142849431,0.999804,669.352233279,1.53966,1.53828,330.433786781,-1.54834,112.616,627.640077298,1.53829670061,499.126183047,0.00798576,1.53884733066,132.364,95.1602418423,985.331326312,0.037121555436,2389,174.599248033
2390,2.21092116107,181.642545598,0.999603,502.621603534,1.54253,1.54158,196.094125441,-1.55048,112.656,938.861730972,1.54157619758,607.567299881,0.0067717,1.54218085829,132.388,171.700430444,1149.26700566,0.0356486744589,2390,170.060848411
2391,5.22008123242,295.338013495,0.99974,719.193087847,1.54084,1.53975,288.232028656,-1.5477,112.673,655.674327309,1.53975852155,434.009857793,0.00741387,1.54043206572,132.415,66.8359165847,708.682173942,0.0365165834978,2391,186.421495536
2392,11.3399088743,301.265875755,0.999597,833.606039107,1.54583,1.54457,261.193953378,-1.55341,112.671,631.531076356,1.54449034548,488.630023626,0.0074287,1.54526219768,132.444,101.649642055,1027.66162707,0.0364862572038,2392,163.52974596
2393,6.33586740089,216.349405205,0.999845,557.58799439,1.54307,1.54162,152.045982245,-1.54849,112.683,328.759892658,1.54164797914,48.8344739347,0.00879728,1.54261927868,132.445,279.423821477,989.049276445,0.0379520478311,2393,105.963061139
