AverageDiscountedReturn,AverageQLoss,MaxEsReturn,AverageQ,MinEsReturn,QFunRegParamNorm,MaxReturn,PolicyRegParamNorm,AveragePolicySurr,AverageAbsY,AverageAbsQYDiff,AverageReturn,AverageAction,Iteration,AverageEsReturn,StdEsReturn,AverageY,AverageAbsQ,MinReturn,Epoch,StdReturn
47.3400069474,0.0151105,94.5067937585,6.72895,88.9740764762,191.444,93.5834085523,88.3863,-6.74823,6.72884185364,0.0387317879757,93.4638675443,0.993393,3104,92.4880441513,2.00691653801,6.72884185364,6.72895,93.3288491083,3104,0.0783702485137
46.9091077992,0.0198186,97.4201441656,6.73837,87.7500553699,191.507,93.722154074,88.4021,-6.75783,6.73841850835,0.042313302584,93.4975490033,0.974393,3105,92.678045128,2.57736119676,6.73841850835,6.73837,93.3937159153,3105,0.0947973972032
46.7612951641,0.0184879,98.2938486398,6.72769,89.9377058446,191.574,93.697970973,88.4195,-6.74502,6.72753880401,0.0430426762793,93.5091142817,0.967922,3106,93.3957888979,2.0934751247,6.72753880401,6.72769,93.2798372448,3106,0.130500026138
47.3106192761,0.0170564,99.8,6.71966,87.9582077897,191.627,93.6017145095,88.4088,-6.73873,6.71956965361,0.0408072834776,93.4758156973,0.990388,3107,93.10024483,3.07516758685,6.71956965361,6.71966,93.3233254371,3107,0.0919005151748
47.1876615998,0.016835,97.9241760743,6.73539,86.0214638167,191.673,93.7586181158,88.4267,-6.75423,6.73527706256,0.0407968631508,93.4950287135,0.983249,3108,92.5073471927,3.13152615824,6.73527706256,6.73539,93.3424446628,3108,0.110738068968
47.2783543222,0.0220727,97.5558676526,6.72079,89.8625328351,191.724,93.7324261906,88.426,-6.7393,6.72088156761,0.0436799132653,93.5102057697,0.983302,3109,92.9689528561,2.48355021959,6.72088156761,6.72079,93.3578417139,3109,0.116689688616
47.3035489789,0.013194,97.1395962787,6.72408,89.2817399361,191.774,93.8573808401,88.4276,-6.74171,6.72385759087,0.0391237004195,93.5299046579,0.980611,3110,93.449170224,2.16886407622,6.72385759087,6.72408,93.3584535468,3110,0.167731828493
47.3273820694,0.017472,94.698956398,6.71575,89.4021280188,191.823,93.6010493705,88.4161,-6.73393,6.71561613424,0.0422971026914,93.4803773465,0.990092,3111,92.7481364338,1.73421267092,6.71561613424,6.71575,93.3372854875,3111,0.079767767254
47.1935150664,0.0156008,97.382736499,6.74535,89.5861067103,191.863,93.6560546578,88.4093,-6.76368,6.74539796002,0.039617958036,93.4780421918,0.986406,3112,92.5812741337,2.3022932406,6.74539796002,6.74535,93.3737730189,3112,0.0851287826363
47.1335789645,0.0202923,99.8267441357,6.73827,90.2645072115,191.889,93.6934065035,88.425,-6.75671,6.73810223499,0.0416221198459,93.4558826471,0.988478,3113,92.8530441031,2.84067261327,6.73810223499,6.73827,93.3299136204,3113,0.113815173051
47.3161869224,0.014201,99.7405230668,6.72239,90.8237799542,191.949,93.5819420816,88.4253,-6.74077,6.72229657321,0.0389194453514,93.4665396935,0.992193,3114,94.3422797679,1.91491963193,6.72229657321,6.72239,93.3208699066,3114,0.0738286145007
47.2843281015,0.0167233,94.8746388177,6.72225,90.4977657822,191.995,93.6385448216,88.4207,-6.73951,6.72216409811,0.0402821216068,93.4630331249,0.991834,3115,92.2502105845,1.69746083409,6.72216409811,6.72225,93.3309086881,3115,0.0882731254281
46.6964917993,0.0178945,98.0406522198,6.73132,88.2153913671,192.061,93.6416814906,88.4368,-6.74759,6.73133723102,0.0411231261951,93.4742856378,0.97204,3116,92.7977676768,2.59111705084,6.73133723102,6.73132,93.2692054524,3116,0.122499377498
47.2505284577,0.0153329,95.439450257,6.71472,88.8888228423,192.111,93.627985548,88.4181,-6.73267,6.71473324195,0.0383846844607,93.4571481292,0.991836,3117,92.2065894929,2.24609619165,6.71473324195,6.71472,93.329060812,3117,0.0899391064245
47.0058614158,0.0130389,95.0039229381,6.70704,91.1548071395,192.176,93.6270961208,88.4218,-6.72485,6.70687876757,0.0378789773457,93.4711819203,0.981924,3118,93.5212490117,1.09960739192,6.70687876757,6.70704,93.2696591471,3118,0.0818034898135
47.2880736122,0.0160602,94.3199544451,6.71467,82.8364667872,192.251,93.5794318472,88.4304,-6.73283,6.71474600593,0.040732073457,93.4553809334,0.993292,3119,92.0135199657,3.33331359972,6.71474600593,6.71467,93.3117442362,3119,0.0790328409371
47.2381941188,0.015711,98.0334437117,6.71683,88.8364018367,192.312,93.5199000493,88.4255,-6.73417,6.71674980877,0.0388415545663,93.4462489021,0.993389,3120,93.4075872213,2.39595399504,6.71674980877,6.71683,93.3172351361,3120,0.0676442240133
47.254818198,0.0188086,95.0378869102,6.7292,89.5482904771,192.348,93.6000222749,88.4384,-6.74675,6.72920378974,0.0404864760163,93.4511379458,0.993044,3121,92.9950763759,1.89037127161,6.72920316474,6.7292,93.3111944985,3121,0.0857216566981
47.2710108146,0.0189492,97.2404053732,6.73178,90.7735413183,192.389,93.603107302,88.4592,-6.74921,6.73175846187,0.0419537089606,93.4776904931,0.98882,3122,93.7307711207,1.78024567594,6.73175846187,6.73178,93.250499858,3122,0.0992449287571
47.2565610688,0.0195436,95.8342751171,6.7085,87.9036468386,192.459,93.5932760197,88.4773,-6.72646,6.70859933214,0.0416771607619,93.4486413026,0.993521,3123,92.8469444349,2.39430193795,6.70859933214,6.7085,93.3135509569,3123,0.0880251280521
47.1485310164,0.0169615,94.2681264857,6.70084,89.9241400746,192.519,93.572626417,88.4804,-6.71864,6.70078655537,0.0400947860431,93.4194224731,0.99537,3124,92.5480503688,1.66786865291,6.70078655537,6.70084,93.2799732444,3124,0.0747412633965
47.0852163005,0.026637,98.2154186715,6.72028,86.4616040639,192.573,93.5130710744,88.4816,-6.73814,6.7202408494,0.0466594845771,93.4095081954,0.995164,3125,92.6287099418,2.98202099753,6.7202408494,6.72028,93.2547431328,3125,0.0738226496307
46.7677654194,0.0195765,97.4275053483,6.71059,89.2327098964,192.62,93.5335195058,88.4862,-6.72863,6.71058489448,0.0417798693646,93.3614725525,0.993891,3126,93.1516862587,2.2494406886,6.71058489448,6.71059,93.2271747295,3126,0.0638181355404
47.0656704878,0.0117553,99.5091420337,6.71028,89.4091028263,192.66,93.5078382796,88.472,-6.72853,6.71031817701,0.0374267440082,93.398120839,0.996585,3127,93.5262981967,2.66848702894,6.71031817701,6.71028,93.2359861562,3127,0.0716670953106
46.6168123614,0.0178952,94.8434394028,6.72108,90.1676214565,192.696,93.5383666773,88.4928,-6.73739,6.72104314131,0.041251740648,93.3612241263,0.989287,3128,92.6437495229,1.64525523992,6.72104314131,6.72108,93.1294523006,3128,0.129503853062
47.0644707602,0.0178399,94.3132374314,6.72001,86.9356294651,192.725,93.6122856943,88.4848,-6.73839,6.72019671461,0.0414341951956,93.4317150309,0.990622,3129,91.620288693,2.07855300697,6.72019671461,6.72001,93.2283885876,3129,0.0804887926362
47.1342024382,0.0142162,94.7922245386,6.70731,88.9386574803,192.771,93.628769176,88.5016,-6.72627,6.70712985689,0.036448116427,93.4252069278,0.993902,3130,92.3071871892,1.81172786643,6.70712923189,6.70731,93.2330937188,3130,0.101070922114
46.272962642,0.0171469,98.6417271393,6.72257,90.6230471731,192.826,93.5210013068,88.4961,-6.74183,6.72256824711,0.0399701836228,93.3416688435,0.98229,3131,93.4097833756,1.97891845233,6.72256824711,6.72257,93.1569546825,3131,0.0963790618176
47.1692758029,0.0174856,94.3449062728,6.72851,88.1300574326,192.897,93.5868255895,88.4945,-6.74691,6.72857994241,0.0401135591691,93.4251285449,0.995002,3132,91.9506180081,2.11112446524,6.72857994241,6.72851,93.3281791248,3132,0.0751287234957
47.2260807634,0.0154231,98.818339257,6.71725,90.492394118,192.937,93.5755138009,88.5228,-6.73591,6.71724263919,0.0387581695155,93.4707044425,0.988696,3133,92.9930864181,2.4338794637,6.71724263919,6.71725,93.326457841,3133,0.076792201024
46.8412663322,0.0147033,96.8104468586,6.72236,90.4195001016,192.999,93.5792309407,88.5271,-6.74158,6.72250195878,0.0370881351534,93.4109854217,0.987463,3134,93.0621068861,1.81969141302,6.72250195878,6.72236,93.2759214897,3134,0.106359773303
47.0564611612,0.0139689,94.6577421551,6.71614,87.9691964089,193.046,93.6552276564,88.5372,-6.73568,6.71629735803,0.0369902378941,93.4729716338,0.983123,3135,92.6694274504,2.17111438943,6.71629735803,6.71614,93.2755790815,3135,0.0940137766781
47.1089954861,0.0202796,97.1121296339,6.72316,89.8453961984,193.099,93.6142369074,88.5311,-6.7424,6.72307809863,0.0409721366175,93.4617380297,0.986686,3136,93.378449675,1.86686768863,6.72307809863,6.72316,93.2264579474,3136,0.09765131932
46.8803126932,0.0147309,97.3535706976,6.71443,90.2239371751,193.139,93.5761187345,88.5437,-6.73342,6.7144739176,0.0385193195253,93.3815390065,0.993822,3137,93.7646793879,1.90411625812,6.7144739176,6.71443,93.2632061609,3137,0.0656016078687
45.1561082313,0.0121222,94.2569520227,6.72927,89.5930297447,193.181,93.3718458668,88.5564,-6.74797,6.72924612841,0.0369141649559,93.2552413777,0.963633,3138,92.6916644933,1.42598600977,6.72924612841,6.72927,93.0648800009,3138,0.0749417659773
46.9039120896,0.0150875,94.7191270865,6.71522,89.6839637908,193.221,93.5743431594,88.5555,-6.735,6.71533015944,0.0398078375468,93.3789538642,0.995002,3139,92.0130296169,1.67634358609,6.71533015944,6.71522,93.2528408343,3139,0.0824231320857
47.2108792707,0.0167985,94.8795833262,6.71192,89.2519455375,193.264,93.5654339082,88.5533,-6.73064,6.71187465299,0.0387869391495,93.4448585516,0.992807,3140,93.1399580035,1.66595468446,6.71187465299,6.71192,93.3281357805,3140,0.0622457451989
46.8495603254,0.0167582,98.28730301,6.72877,89.2817534804,193.308,93.5448447058,88.5697,-6.74802,6.72892949616,0.0391983192577,93.401153328,0.989431,3141,93.2083093967,2.50494554473,6.72892949616,6.72877,93.2884375774,3141,0.0811036579305
47.1752969366,0.0235401,95.2236319933,6.72499,87.4288686853,193.349,93.5078781862,88.5726,-6.74409,6.72495840057,0.0421109101622,93.4326237729,0.993868,3142,93.099742194,2.36710140274,6.72495777557,6.72499,93.3253817648,3142,0.0542379844589
46.8493383336,0.0147536,96.2231178474,6.72142,88.9327123883,193.358,93.5403968257,88.572,-6.73951,6.72140158887,0.036389018504,93.3858818948,0.992118,3143,92.9387449752,2.19408217454,6.72140158887,6.72142,93.2448088564,3143,0.0871078306874
47.1078452426,0.0143541,98.1810831837,6.71748,87.7117259866,193.393,93.5172429029,88.579,-6.73707,6.71763192969,0.037320579768,93.409345122,0.995904,3144,93.078954759,2.74878779456,6.71763130469,6.71748,93.2373340857,3144,0.063696128712
47.1780374031,0.0195342,98.0898318618,6.71664,90.020180749,193.443,93.5537629818,88.5851,-6.73574,6.71679224532,0.0401427404943,93.4549085252,0.990003,3145,93.6751838185,2.12608157994,6.71679224532,6.71664,93.2290322479,3145,0.0859165029145
47.2688892727,0.0143481,99.1810039477,6.71129,88.0839961315,193.47,93.6000024854,88.5931,-6.73106,6.71135086206,0.0390991168403,93.4564655709,0.992533,3146,92.5146949783,3.24459392534,6.71135086206,6.71129,93.3135617113,3146,0.0907195382614
47.0657496377,0.0161118,95.7677460822,6.71736,90.0236656938,193.516,93.5801939261,88.6005,-6.73529,6.71725569431,0.0384910562983,93.448669197,0.987671,3147,93.5219180382,1.32683563934,6.71725569431,6.71736,93.2290592777,3147,0.0861873210978
46.8241957997,0.0168669,94.6607639545,6.73498,89.1226090957,193.561,93.624334896,88.6121,-6.75618,6.73506813634,0.0385445088606,93.4295214429,0.983703,3148,93.3152184491,1.63854617785,6.73506813634,6.73498,93.2303715344,3148,0.101494185756
46.9381862298,0.0143303,97.5107428635,6.7227,90.1194802676,193.611,93.6094995779,88.6417,-6.74042,6.72257210557,0.0362323250857,93.428430227,0.98737,3149,92.9742133038,2.27494598525,6.72257210557,6.7227,93.3220634839,3149,0.0957068994128
47.0837741303,0.0158193,94.7303672145,6.71796,89.5433123357,193.635,93.5265073502,88.6512,-6.73637,6.71797301133,0.0383621330546,93.4085597455,0.995308,3150,91.8454152146,1.73476126854,6.71797301133,6.71796,93.3217992376,3150,0.0637688897162
46.9180695753,0.0200739,95.0495041282,6.70318,89.2635618193,193.666,93.529004073,88.6521,-6.7239,6.70324920851,0.0417922743864,93.3881951531,0.993811,3151,92.1277136834,1.82163533894,6.70324920851,6.70318,93.2371134151,3151,0.0679296907338
46.9373551774,0.015781,99.1328223046,6.72697,88.3345523292,193.7,93.5653707402,88.6592,-6.74614,6.72694171259,0.0393563353363,93.3991775621,0.992457,3152,92.9209825603,2.76828338835,6.72694171259,6.72697,93.2600798577,3152,0.0854089866044
46.8563182809,0.0125495,95.9850123691,6.73021,89.4148171335,193.745,93.5491447917,88.6762,-6.74853,6.73026791877,0.0372423284066,93.3976742745,0.99025,3153,92.846631661,1.90428357422,6.73026791877,6.73021,93.2431444632,3153,0.0716867080335
46.7904082337,0.0145605,99.1918018985,6.72396,89.1348406292,193.776,93.5073968372,88.6843,-6.74265,6.72406260828,0.0375423700594,93.3797836521,0.991347,3154,92.7951795693,2.64966097761,6.72406260828,6.72396,93.2407190709,3154,0.0805321912942
46.9860767726,0.0160938,94.7045281645,6.72028,89.2143063302,193.827,93.5116387339,88.7144,-6.74025,6.72019258969,0.0383671493394,93.3926912933,0.995116,3155,92.9478221565,2.05388570067,6.72019258969,6.72028,93.2338718974,3155,0.0556787223769
46.933601552,0.013363,95.2092405392,6.72464,88.5762709113,193.853,93.5021627221,88.7267,-6.74394,6.72466450698,0.0361898966636,93.3837090539,0.99508,3156,93.3865944466,1.92486739044,6.72466450698,6.72464,93.2351283976,3156,0.0568923724978
46.917172017,0.0164259,95.2043812444,6.71894,89.8276059706,193.91,93.5897597409,88.7369,-6.73864,6.71906318686,0.0381849466127,93.3885708828,0.993755,3157,92.1766256224,1.52453494874,6.71906318686,6.71894,93.3076295521,3157,0.0494087054662
46.8970909719,0.0169872,98.951167071,6.7207,89.0469379699,193.965,93.5214171501,88.7381,-6.73963,6.72076011359,0.0380748815183,93.3860498061,0.99354,3158,92.5746428656,2.97774222819,6.72076011359,6.7207,93.2271164773,3158,0.0783970352039
46.769932644,0.0154,97.6184034704,6.72517,89.026691252,193.985,93.5797032357,88.743,-6.74513,6.72514108262,0.0371169806003,93.3730881482,0.991954,3159,93.338845814,2.08253955402,6.72514108262,6.72517,93.2442189101,3159,0.0770657849293
46.4524028045,0.0169938,93.8924738272,6.72746,88.584439185,194.03,93.681375931,88.8042,-6.74614,6.72746828889,0.0395864657225,93.4090992213,0.975993,3160,91.7647543501,1.93736715081,6.72746828889,6.72746,93.2186566147,3160,0.139901028923
46.7948718227,0.0137371,96.8586991917,6.73281,88.16090308,194.061,93.4523972121,88.8079,-6.75159,6.73287543011,0.0374791812374,93.3686902334,0.993504,3161,91.7588063873,2.92038375197,6.73287543011,6.73281,93.3082464694,3161,0.0475662866977
47.1200453128,0.0155439,95.3122257451,6.72629,87.529394114,194.093,93.5423112212,88.81,-6.74457,6.72630421481,0.0384414478605,93.4367651577,0.991465,3162,91.5533922219,2.49930584172,6.72630421481,6.72629,93.3498580541,3162,0.0517256115173
46.0890204549,0.0181164,97.6734750103,6.73367,88.3269061082,194.126,93.4677674516,88.8303,-6.75159,6.73387327141,0.0409159680589,93.2784636417,0.987671,3163,92.9805466582,2.50704064521,6.73387327141,6.73367,93.1346120089,3163,0.077259003542
46.5636526033,0.0169119,94.7790297102,6.73427,89.6468523664,194.182,93.4150517524,88.8417,-6.75422,6.73421721439,0.0379145334038,93.3325990577,0.992748,3164,92.4158650049,1.85824730408,6.73421721439,6.73427,93.2377944137,3164,0.0400953179628
47.0100280714,0.00992085,94.4339735995,6.72895,86.8202193581,194.233,93.5005953354,88.8538,-6.74922,6.72886550578,0.0353323578458,93.4061848885,0.99348,3165,91.3719357589,2.65171404258,6.72886550578,6.72895,93.2416097835,3165,0.0687061467137
47.1039756882,0.0176322,99.4364893773,6.72103,87.906843076,194.306,93.5294871184,88.8577,-6.73873,6.72107970876,0.0407493421746,93.4210408442,0.993741,3166,93.3773409336,2.6976080954,6.72107970876,6.72103,93.2767745858,3166,0.0639709521958
46.8139518062,0.0174987,98.9899983499,6.7282,89.5285660697,194.371,93.5002428289,88.8652,-6.7477,6.72820408686,0.039767908598,93.3629136694,0.995065,3167,93.0873151833,2.59970354021,6.72820408686,6.7282,93.2274707676,3167,0.0709856803054
46.5914997829,0.0228253,98.72366544,6.72036,89.3460724205,194.458,93.5004163173,88.8576,-6.74042,6.7204302031,0.0430201785444,93.3405055747,0.992165,3168,93.7874698518,2.26807536386,6.7204302031,6.72036,93.128916409,3168,0.0976924035714
47.1565119219,0.0169922,97.9366928854,6.73814,88.5465335308,194.526,93.6000759342,88.856,-6.75672,6.73816518061,0.0394397600632,93.4411316674,0.991791,3169,92.1840054085,2.72412749244,6.73816518061,6.73814,93.3130650111,3169,0.0913063446468
47.2090037059,0.0165571,97.4369124774,6.73708,89.8918894035,194.618,93.527213026,88.8801,-6.75776,6.73717887766,0.0392916234866,93.4422523033,0.993202,3170,93.7157430971,1.81618941244,6.73717887766,6.73708,93.3207077301,3170,0.0681260491958
47.0001330245,0.0135144,98.0379119881,6.72656,88.5877468127,194.677,93.518077581,88.9014,-6.74494,6.7264611699,0.0383072373905,93.3972507932,0.994727,3171,93.2901748944,2.55526646414,6.7264611699,6.72656,93.2288712199,3171,0.0704060737746
47.0546556845,0.0178854,95.8915122899,6.74151,88.7778755157,194.734,93.5583915366,88.9016,-6.76042,6.74155510715,0.0413964181993,93.4077726568,0.994531,3172,91.8908389216,2.28217221196,6.74155510715,6.74151,93.2332010506,3172,0.084867278153
47.2428388428,0.013846,94.6386111714,6.73381,88.3773819198,194.793,93.5999457787,88.8942,-6.75329,6.73385097425,0.0395083122081,93.4555208446,0.991884,3173,92.8154474957,2.17988614785,6.73385097425,6.73381,93.328489861,3173,0.078392948219
47.2182228762,0.019181,95.0118286231,6.72405,89.6000161699,194.87,93.5463870064,88.8941,-6.74525,6.72406945724,0.0410210728508,93.4453848058,0.992926,3174,92.6081069187,1.76793718013,6.72406820724,6.72405,93.331318777,3174,0.0706096566068
47.1316582383,0.0151478,99.8461625017,6.72963,89.6549412198,194.939,93.5998928175,88.9031,-6.74831,6.72964575181,0.0400252851155,93.4220490489,0.994379,3175,93.8768722553,2.32134334913,6.72964575181,6.72963,93.2379858604,3175,0.0859578768159
47.0174119903,0.016575,97.0788733177,6.72874,90.4331276847,194.996,93.5797770633,88.924,-6.74811,6.72876933567,0.0404622248144,93.4105240805,0.992926,3176,92.8334567328,2.00161415678,6.72876933567,6.72874,93.2551896328,3176,0.073401615117
47.1734038071,0.0193641,94.8254460215,6.74129,89.2627041618,195.037,93.6007364389,88.9221,-6.76117,6.74130316089,0.0415795623553,93.4302441901,0.994228,3177,92.1205752138,2.02475942643,6.74130316089,6.74129,93.3069846644,3177,0.0776042898826
47.201230506,0.0202922,99.714953988,6.74048,89.6056013131,195.089,93.5971324824,88.9127,-6.76071,6.74044980005,0.0420561778821,93.4520258685,0.991228,3178,93.6403841103,2.51719587277,6.74044980005,6.74048,93.3574551707,3178,0.0629919441209
47.2052054397,0.0133553,98.2320289429,6.73916,89.8792821764,195.186,93.5082395747,88.921,-6.75914,6.73916604453,0.0385325447024,93.4219886388,0.996668,3179,92.7679796191,2.36109675088,6.73916604453,6.73916,93.3307049795,3179,0.0637111080317
46.596173131,0.0209706,98.10084373,6.75594,88.2887852565,195.266,93.5008772704,88.9488,-6.77643,6.75615525695,0.0441578265879,93.3361649018,0.993021,3180,92.7464051539,2.68149810724,6.75615525695,6.75594,93.127556619,3180,0.110527944867
46.783896061,0.0156683,97.5180938577,6.73783,89.7262412256,195.329,93.5005624974,88.9721,-6.75982,6.73769696301,0.0422882101762,93.3653437561,0.993708,3181,92.6650728144,2.34834260095,6.73769696301,6.73783,93.2252480442,3181,0.083363568849
47.2151780215,0.0165756,98.0345788434,6.74657,89.8531067323,195.384,93.6000384544,88.9829,-6.76684,6.74657790535,0.0417248005098,93.4656499057,0.989264,3182,93.916371891,1.88329386518,6.74657790535,6.74657,93.3357679933,3182,0.0883323439809
47.025228692,0.0191094,95.427640895,6.75739,87.5558451294,195.448,93.57211831,88.9926,-6.77818,6.75736221819,0.0439283218754,93.414315511,0.992453,3183,91.9019287659,2.41275854525,6.75736221819,6.75739,93.2578902681,3183,0.0959963451118
47.1108662701,0.0158863,95.4324515793,6.74561,89.7144754068,195.501,93.590240268,88.9942,-6.76525,6.74556905728,0.042280870873,93.4168253023,0.994675,3184,93.7399738301,1.81945834521,6.74556905728,6.74561,93.233346531,3184,0.0709326672518
46.9119224557,0.011657,94.1412749962,6.74956,90.846264063,195.536,93.5422163823,89.0357,-6.76901,6.74963068102,0.0381908430351,93.3960834405,0.99223,3185,92.9483694461,1.078706413,6.74963068102,6.74956,93.2406824043,3185,0.0919368677948
47.2087668072,0.0150282,98.2241796556,6.75355,89.2040950216,195.596,93.5983776906,89.0399,-6.77416,6.75349506501,0.0411445920039,93.4650353113,0.98916,3186,93.6958685225,2.18607340871,6.75349506501,6.75355,93.3407716863,3186,0.0977003837206
47.0655928688,0.0167686,99.7639635498,6.74416,89.3854187815,195.656,93.5824220681,89.0393,-6.76392,6.74414112852,0.043451678211,93.4132337541,0.993906,3187,93.3072265445,2.74127934208,6.74414112852,6.74416,93.2413537092,3187,0.0796622240241
47.0754128189,0.0146162,94.902569041,6.74337,89.5999714246,195.725,93.5997026541,89.0389,-6.76322,6.74352061904,0.0407904299653,93.416785585,0.993569,3188,92.4791015681,1.81730254936,6.74352061904,6.74337,93.2435016635,3188,0.0864958281188
46.9523409609,0.0169487,94.864715461,6.74376,88.6115597129,195.761,93.5450778722,89.0718,-6.76496,6.74369370646,0.0436411250345,93.396553477,0.993346,3189,92.8982432419,2.01435589812,6.74369370646,6.74376,93.2353794048,3189,0.0981079478036
47.032434741,0.0136013,96.2706467402,6.74774,89.2363917717,195.809,93.5971788165,89.0828,-6.76733,6.74766724845,0.0410114616273,93.4080317805,0.993797,3190,92.8401313973,2.32444984815,6.74766724845,6.74774,93.2310032321,3190,0.0854835870334
47.2539009305,0.0165876,98.9901395291,6.76232,89.9961634942,195.869,93.5646266136,89.1012,-6.78223,6.76238836939,0.0423024805204,93.4608741218,0.991271,3191,93.7541920146,2.25970976631,6.76238836939,6.76232,93.3724423041,3191,0.0599915114295
47.176863153,0.0203338,94.5132039715,6.77037,88.1634138707,195.933,93.5981131776,89.1357,-6.79217,6.77045386048,0.0427504734414,93.4228106453,0.995651,3192,92.6021003419,1.96470883345,6.77045323548,6.77037,93.3124633064,3192,0.0839445499296
47.2615569328,0.0168967,94.766665914,6.75318,91.1250665065,195.965,93.5999320459,89.16,-6.77341,6.75342570194,0.040903796769,93.4664846853,0.990519,3193,93.2787634357,1.24144183582,6.75342570194,6.75318,93.3972749809,3193,0.0726097559884
47.1517137361,0.0145729,97.1456875934,6.76569,87.1980470047,195.986,93.6000020836,89.1827,-6.78631,6.765786505,0.041710690383,93.4275705041,0.994039,3194,93.4191812935,2.66376081805,6.765786505,6.76569,93.324823696,3194,0.0893415990703
47.2021103812,0.0179718,94.0970208894,6.75534,90.2651449594,196.002,93.5762498127,89.1828,-6.77486,6.75537126675,0.0430935188476,93.4411434587,0.993172,3195,92.5892217588,1.45485565335,6.75537126675,6.75534,93.3171346098,3195,0.0799653036427
47.1501676091,0.0185018,99.4,6.76182,85.2718156675,196.015,93.5999608056,89.2251,-6.78144,6.7619846298,0.0431846095622,93.4279833543,0.993878,3196,92.8711650748,3.72146003585,6.7619846298,6.76182,93.2565040147,3196,0.0911424688708
46.8470615016,0.0156106,99.7370739083,6.75562,90.2729796775,196.059,93.5251292063,89.2409,-6.7745,6.75574850395,0.0415403104225,93.3718872699,0.994382,3197,92.8436264408,2.9223231114,6.75574850395,6.75562,93.1312555115,3197,0.127319956391
47.1475667469,0.0170784,94.2903791901,6.74953,89.8864981246,196.056,93.5676739316,89.2719,-6.76899,6.74966240431,0.0421014694628,93.4220765447,0.99487,3198,91.6732624753,1.49355958226,6.74966240431,6.74953,93.2662898937,3198,0.0791521436885
47.1937301398,0.017301,96.1671288362,6.76161,86.8280131913,196.062,93.5928895237,89.2785,-6.78076,6.76169968698,0.0413126143408,93.434460754,0.994085,3199,92.5160221834,2.88104144935,6.76169968698,6.76161,93.2326535317,3199,0.0795350285266
46.9944837963,0.0151875,96.039338038,6.74361,88.6784391887,196.112,93.5998454298,89.274,-6.76281,6.74356011626,0.0409274548259,93.404394386,0.993255,3200,92.6459952768,2.4967053957,6.74356011626,6.74361,93.2243670341,3200,0.108224888557
47.068333809,0.0188733,94.6029688229,6.76151,90.2235569669,196.118,93.5993961034,89.284,-6.7814,6.76143279503,0.0409247568559,93.4088004392,0.994774,3201,92.4472122645,1.66198096631,6.76143279503,6.76151,93.2435460229,3201,0.0876453064117
47.1706082421,0.0156319,94.0807308099,6.76335,88.8913540811,196.147,93.6000015336,89.2956,-6.78451,6.763240969,0.0401096946749,93.4455625775,0.991417,3202,91.8799480492,1.85521402989,6.763240969,6.76335,93.259703609,3202,0.0804854970296
46.0603144215,0.0221304,94.3736691664,6.74847,89.4360960651,196.166,93.5010369063,89.2962,-6.76968,6.74853884741,0.0417811182195,93.2364966634,0.993738,3203,91.9662834345,2.08427965024,6.74853759741,6.74847,92.7556629724,3203,0.188993063062
46.8817025393,0.0209617,94.6872403471,6.75916,88.6005774613,196.192,93.536582088,89.3148,-6.77977,6.75905697765,0.0416023978371,93.3806034267,0.993963,3204,90.8565006036,1.7715209395,6.75905697765,6.75916,93.2196122329,3204,0.103869707303
47.110254086,0.0131668,94.6698068497,6.76323,90.1578170858,196.203,93.5994517192,89.3242,-6.78467,6.76306367222,0.0396695698403,93.4233119071,0.993497,3205,92.8256284988,1.59511958787,6.76306367222,6.76323,93.2422036424,3205,0.097800356941
46.6499753063,0.0171132,98.8606898426,6.74931,89.087515717,196.212,93.5999416244,89.3345,-6.76997,6.74941047958,0.0396823508239,93.3411342067,0.993762,3206,93.0792785378,2.42640912551,6.74941047958,6.74931,93.1279252095,3206,0.129285260114
46.9161249479,0.020602,92.5745566148,6.76656,89.6714980133,196.183,93.5947070772,89.3483,-6.78808,6.76650972552,0.04188782468,93.3846015715,0.994351,3207,90.9214120149,0.974796335151,6.76650972552,6.76656,93.2779598325,3207,0.0833188909418
46.1512685041,0.022489,97.4269985133,6.75595,89.6809792743,196.192,93.5155411124,89.3555,-6.77504,6.75602336818,0.0419217405413,93.2555351446,0.993314,3208,93.5697334052,1.93083335108,6.75602336818,6.75595,92.9675863611,3208,0.155162561066
46.7578587407,0.0142275,94.6528551611,6.7543,90.4832811068,196.199,93.5996011883,89.3587,-6.77395,6.75420496331,0.0374219278534,93.3609119353,0.993677,3209,92.2758096684,1.25819444815,6.75420496331,6.7543,93.2418908218,3209,0.0761363321968
46.5690210974,0.0137261,94.2523833254,6.76113,90.0259048321,196.187,93.5246139265,89.3688,-6.78072,6.76114025393,0.0374529007916,93.324028923,0.994322,3210,92.1215474878,1.36814053835,6.76114025393,6.76113,93.1387025197,3210,0.104188200493
47.1184097446,0.0133551,95.7523986272,6.77078,89.3059906867,196.181,93.5346104356,89.3712,-6.79057,6.77071034505,0.0380793839006,93.4373362441,0.99128,3211,92.498608753,1.9978684653,6.77071034505,6.77078,93.3721674709,3211,0.0608408072312
46.1226455015,0.0167888,99.3516734444,6.74977,92.142834091,196.194,93.4992969225,89.413,-6.76835,6.74973477116,0.039693983294,93.2469811113,0.99398,3212,93.9691309974,1.73294167486,6.74973477116,6.74977,93.0343986433,3212,0.133851640556
