MaxEsReturn,Epoch,AverageReturn,AverageQ,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsQ,MinReturn,MaxReturn,Iteration,StdReturn,AverageAbsQYDiff,AverageAction,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageY,StdEsReturn,MinEsReturn
97.6252100514,1996,94.0756190611,68.4609,93.4419001478,47.3368627139,271.362,66.8035,68.4609,93.7888901498,94.3604699842,1996,0.176482355327,0.250159506894,0.886972,1.18299,68.460806112,-68.6705,68.460806112,2.48653660839,88.9347636518
98.5322010897,1997,94.0114785895,68.3553,93.5322614721,47.322783636,271.455,66.8405,68.3553,93.7548892299,94.3134560411,1997,0.178780354477,0.267391538658,0.89756,1.4245,68.3552076278,-68.5643,68.3552076278,2.3547037604,88.9999362543
95.2488925947,1998,93.8959287934,68.3758,93.7514136242,47.3160761266,271.549,66.8557,68.3758,93.6067959576,94.1952471809,1998,0.172834440116,0.248078576674,0.91722,1.15806,68.3755213796,-68.5795,68.3755213796,1.42691111629,90.6679730508
98.5433711761,1999,94.0383441398,68.4795,93.699498237,47.0947593934,271.642,66.885,68.4795,93.7435711763,94.3068344909,1999,0.185577572375,0.277851170693,0.887045,1.57128,68.4798324356,-68.6843,68.4798324356,2.03860924447,90.6800086403
99.5802432047,2000,93.9094922679,68.4376,94.2966105573,47.3598811402,271.725,66.8924,68.4376,93.604589766,94.1724024855,2000,0.168958437284,0.249148918285,0.916185,1.17842,68.4378525197,-68.6458,68.4378525197,2.20374796007,90.4490543942
98.4209887671,2001,94.0099440744,68.4084,93.5987439869,47.3163169723,271.789,66.9007,68.4084,93.7101758021,94.4173202611,2001,0.227814685918,0.256156482663,0.897431,1.17832,68.4082623176,-68.6127,68.4082623176,2.15640519523,90.6475612718
95.0414732538,2002,93.9741416776,68.476,93.4231589859,47.0778926983,271.853,66.9592,68.476,93.7294343757,94.2545220767,2002,0.14713465715,0.251546035124,0.897494,1.26501,68.4759600814,-68.6839,68.4759600814,1.31056080923,91.3571338528
98.0047666144,2003,94.018967551,68.4989,92.7101261654,47.359149472,271.911,66.9438,68.4989,93.5682031013,94.4250672342,2003,0.225470287005,0.262297778711,0.897155,1.29617,68.4997196443,-68.7047,68.4997196443,2.80594095923,88.7664666702
95.7832082937,2004,93.9879399312,68.3905,93.1742002803,47.3836902254,271.947,66.9704,68.3905,93.696814324,94.3290139916,2004,0.204015773602,0.261818382837,0.903394,1.40367,68.3896784494,-68.596,68.3896784494,1.66309968478,90.4848792935
98.0219507698,2005,94.0434422907,68.4296,93.7126807697,47.1092503924,272.072,66.9994,68.4296,93.7475875265,94.4027912566,2005,0.206509706524,0.26070984933,0.886463,1.32443,68.4300684015,-68.6387,68.4300684015,2.25293410013,89.3301409972
97.9397692411,2006,93.9452982,68.3995,93.3895820565,47.3427375328,272.133,67.0348,68.3995,93.6636308053,94.3939282882,2006,0.200823053953,0.262412868306,0.90953,1.27078,68.3996296319,-68.6142,68.3996296319,2.57065272843,87.984065817
99.5824720313,2007,94.0298257244,68.4782,93.517602957,47.3941448556,272.232,67.0375,68.4782,93.6599292504,94.4574849271,2007,0.241880811448,0.244720193758,0.896476,1.02522,68.4780004425,-68.6847,68.4780004425,2.76144599551,90.3595470423
97.0671390475,2008,93.8878963511,68.3318,93.8634520481,47.3513517333,272.327,67.0451,68.3318,93.6291358443,94.1926847962,2008,0.160472653359,0.255497793256,0.919709,1.15864,68.3318984306,-68.5417,68.3318984306,1.8862642918,90.7433689332
95.4220196627,2009,93.9785504738,68.5246,93.1787495467,47.2924276054,272.419,67.091,68.5246,93.5949502515,94.359670726,2009,0.251716242754,0.253987041022,0.902586,1.29939,68.5248632313,-68.733,68.5248632313,2.02075634689,89.6591910941
97.1232098705,2010,93.9920251062,68.54,93.9894994063,47.3193703033,272.536,67.0965,68.54,93.5319547293,94.4590890224,2010,0.280935972992,0.286288431881,0.900836,1.83596,68.539574654,-68.7447,68.539574654,1.87571345142,89.4739096782
99.6810185332,2011,93.9658736941,68.6066,94.2742680649,47.2952016966,272.579,67.0791,68.6066,93.4217117767,94.3876095006,2011,0.303244866493,0.2667514311,0.904757,1.32043,68.6065503868,-68.8188,68.6065503868,2.19356630033,90.4985912688
94.8131971484,2012,94.0175709742,68.4742,93.7690927367,47.404263772,272.702,67.1226,68.4742,93.4586755608,94.4750205534,2012,0.280348091003,0.263720132616,0.898674,1.30645,68.4741138542,-68.6802,68.4741138542,1.09294998532,91.5109942993
98.196149316,2013,94.0556496772,68.4852,92.8755547439,47.1317355083,272.786,67.0964,68.4852,93.5286940531,94.3935297913,2013,0.238259037509,0.247825180219,0.885089,1.18143,68.4853349115,-68.6922,68.4853349115,2.45350976616,90.2120548216
96.0334205059,2014,94.0594163998,68.5171,92.8311130879,47.169763805,272.925,67.1287,68.5171,93.5514399537,94.4722691169,2014,0.268596850369,0.253650515054,0.885245,1.04583,68.5165199962,-68.731,68.5165199962,2.89135057253,85.2785944808
98.1230203078,2015,94.0147150538,68.479,93.8527827551,47.3897051789,272.979,67.1435,68.479,93.491651123,94.5129304668,2015,0.304638601323,0.260594028754,0.898745,1.21321,68.4802768246,-68.6834,68.4802768246,2.02019225329,90.4100653468
98.344912731,2016,93.7003381376,68.4979,93.9473595784,47.269072553,273.094,67.1974,68.4979,93.4446749732,94.0184669311,2016,0.183693557223,0.286385021598,0.949729,1.60437,68.4974703455,-68.6985,68.4974703455,1.93720338874,90.8521261905
95.4732911733,2017,93.9744009006,68.541,93.192731228,47.3862517371,273.17,67.1512,68.541,93.480623653,94.4348357098,2017,0.268050545563,0.254717036724,0.905609,1.0706,68.5416564482,-68.7433,68.5416564482,1.37851164484,91.0613559904
96.1505531114,2018,93.9534495945,68.6433,93.1284712739,47.3102317259,273.192,67.1491,68.6433,93.4545351303,94.3803027758,2018,0.276588104578,0.262937192949,0.907223,1.09773,68.6431574421,-68.8424,68.6431574421,2.03050987352,90.0882597764
97.7673024025,2019,94.0024607504,68.5376,93.6327518199,47.3539584319,273.186,67.1872,68.5376,93.5647788106,94.4455666523,2019,0.240846811175,0.263696811599,0.89978,1.1212,68.5374782717,-68.7377,68.5374782717,2.21702817312,90.691049145
95.4392262169,2020,93.8447893928,68.4928,92.7490272606,47.3233569051,273.193,67.1915,68.4928,93.351237683,94.2662015828,2020,0.254116305513,0.265926301442,0.926287,1.20485,68.4929480772,-68.6937,68.4929480772,3.02692506052,86.8991217382
97.4492943811,2021,93.9097844568,68.4723,94.4365702217,47.3124978144,273.209,67.1691,68.4723,93.4040573658,94.3763244004,2021,0.270746868943,0.277305454379,0.914865,1.34183,68.4729180264,-68.6726,68.4729180264,0.977468340306,93.205355246
97.9988569304,2022,94.01505446,68.5824,92.9897748285,47.3771056377,273.333,67.1777,68.5824,93.508391479,94.3127886231,2022,0.239761792607,0.281613891682,0.898426,1.50922,68.5826685774,-68.7841,68.5826685774,2.58394972657,87.5789238497
99.1496147345,2023,93.9117366362,68.4204,93.1800416598,47.280139786,273.361,67.1738,68.4204,93.3846901864,94.4060568223,2023,0.300869708195,0.281655363442,0.913572,1.53622,68.4202255688,-68.6262,68.4202255688,2.39228175079,89.995369962
98.7,2024,93.7965989991,68.5316,94.1018369898,47.3276684743,273.391,67.1924,68.5316,93.3888524059,94.2130403027,2024,0.269674626291,0.263654005326,0.934751,1.25972,68.5317402436,-68.733,68.5317402436,2.02562505785,91.3466669586
95.6767749553,2025,93.9378295962,68.6005,94.1730246718,47.379312141,273.519,67.1719,68.6005,93.3664397599,94.3268092138,2025,0.271630353963,0.276114951546,0.911832,1.52143,68.6006919101,-68.8031,68.6006919101,1.3862189717,89.7614005807
97.9576544369,2026,93.9430894003,68.5172,93.825454088,47.3771195922,273.618,67.1702,68.5172,93.4023502411,94.4185841334,2026,0.267440978451,0.280332694222,0.910859,1.38021,68.5175440696,-68.7185,68.5175440696,1.65421044684,91.1491271819
95.1035631452,2027,94.056678943,68.516,93.5703145928,47.248785494,273.641,67.1943,68.516,93.5896483899,94.4316161636,2027,0.238837818841,0.243486040944,0.88777,1.00705,68.516264131,-68.7297,68.516264131,1.56679516977,91.0516359916
95.0172364334,2028,93.9941612975,68.5725,93.3885229941,47.1101503613,273.722,67.2129,68.5725,93.49397435,94.3897100098,2028,0.255588535059,0.261331890403,0.894969,1.12534,68.572889258,-68.7745,68.572889258,1.40469613634,90.1885400284
99.5325213217,2029,93.7786033461,68.5269,93.9297789105,47.3632590981,273.75,67.2493,68.5269,93.2633182084,94.1393948243,2029,0.23181334742,0.255032798485,0.938868,1.14984,68.5265104161,-68.7285,68.5265104161,2.60736889298,89.0091624528
96.1806353242,2030,93.9505141684,68.5054,93.6940136101,47.070204071,273.835,67.2716,68.5054,93.4118724871,94.3552510755,2030,0.251687724118,0.271476488114,0.901283,1.20991,68.5060622848,-68.7168,68.5060622848,1.38564211003,91.4216359017
99.23746743,2031,93.9890916713,68.492,94.4126409974,47.3700599669,273.941,67.2696,68.492,93.4443277223,94.4399886776,2031,0.2939261498,0.265208798852,0.902682,1.17295,68.4919720765,-68.7051,68.4919720765,2.01225287237,90.4690249488
97.121800529,2032,93.8843239933,68.5307,94.1894410935,47.3527943072,274.056,67.2464,68.5307,93.3402748041,94.29688498,2032,0.280557130175,0.246898884918,0.92043,0.957112,68.530545575,-68.7431,68.530545575,2.03970364063,88.2323611149
95.0590088752,2033,93.700071506,68.4556,92.2020413406,47.1107755708,274.111,67.2698,68.4556,93.1705585404,94.0866172785,2033,0.278237180427,0.287154345095,0.945428,1.53394,68.4557148833,-68.6691,68.4557148833,2.00426812248,88.9677028782
95.3143218273,2034,93.8902749684,68.5492,93.4855300505,46.9712105374,274.182,67.2612,68.5492,93.3095737183,94.2860945886,2034,0.278252362839,0.253836660915,0.908895,1.22692,68.5491847166,-68.7675,68.5491847166,2.03064968936,88.9737852731
95.956607804,2035,93.9845597651,68.5767,93.1915814165,47.3412861332,274.236,67.2868,68.5767,93.575378534,94.2656594271,2035,0.206691401367,0.26810622574,0.902465,1.17962,68.5774570486,-68.7889,68.5774570486,2.20921973758,89.4732465519
96.4562433238,2036,94.143426049,68.5236,93.724737933,47.1212561492,274.278,67.2883,68.5236,93.8255456142,94.4134657614,2036,0.199727448926,0.267466323039,0.869586,1.30041,68.5240527297,-68.7323,68.5240527297,1.32405229386,91.7428234506
99.2362165244,2037,94.0949084762,68.5405,93.9207461776,47.2900328437,274.308,67.2889,68.5405,93.6556407398,94.3438268529,2037,0.188616238053,0.256813235521,0.882323,1.17225,68.5410129923,-68.7421,68.5410129923,2.22025690005,89.8413496487
95.8628037205,2038,93.9591059809,68.5742,93.6859967714,47.3495796938,274.435,67.269,68.5742,93.5418102866,94.2486536859,2038,0.196502229949,0.278111855902,0.907185,1.57683,68.5736803982,-68.7813,68.5736803982,1.6426630416,90.6254540056
97.4701755184,2039,94.124222073,68.4787,92.4403366291,47.1533867037,274.46,67.3464,68.4787,93.6934547375,94.4142951238,2039,0.215070122395,0.260454438413,0.873831,1.29872,68.4788525728,-68.6828,68.4788525728,2.30402439381,90.0385631919
99.5,2040,93.8987521021,68.534,94.6026347882,47.396438867,274.566,67.343,68.534,93.3836176686,94.2782234018,2040,0.252010252989,0.266449806323,0.919083,1.29763,68.5339934398,-68.736,68.5339934398,2.17813382791,90.3628942152
97.2298012826,2041,94.0838595584,68.5272,93.5029934623,47.1508717854,274.595,67.3726,68.5272,93.6344608302,94.4794662872,2041,0.250945040407,0.250941311465,0.880536,1.12135,68.5272423434,-68.7383,68.5272423434,1.9949709846,90.687863017
96.605419166,2042,94.1454390257,68.488,93.7470593007,47.0718746046,274.652,67.3799,68.488,93.7551277926,94.4707632267,2042,0.219830356831,0.259513229967,0.867644,1.26705,68.4880125114,-68.7042,68.4880125114,1.92611809489,89.0842085608
98.5942991667,2043,94.0711085999,68.5504,94.3754586489,47.439453654,274.712,67.4097,68.5504,93.6187942132,94.3837602294,2043,0.236794195152,0.245198241214,0.890543,0.991704,68.5508274568,-68.756,68.5508274568,1.70761340717,91.6029536689
97.277224296,2044,94.0463204789,68.5414,92.6101364915,47.1162687749,274.852,67.442,68.5414,93.6063953674,94.388687881,2044,0.215245830548,0.248295334462,0.886124,1.13983,68.5414238035,-68.7421,68.5414238035,3.02290122753,87.5294242303
99.8055425942,2045,93.9605799352,68.3974,94.4879827998,47.3569946226,274.909,67.4841,68.3974,93.520613358,94.2713118547,2045,0.199370515705,0.258810250131,0.907054,1.27199,68.3974782766,-68.6051,68.3974782766,1.87332461188,92.2312414653
99.5,2046,94.0102692572,68.4591,93.4010967426,47.2937500994,274.935,67.5408,68.4591,93.5994094686,94.4206873306,2046,0.260913974063,0.258306558385,0.897024,1.27549,68.4594040967,-68.6647,68.4594040967,3.18575045666,88.1047917917
96.7665359468,2047,93.9554038473,68.5522,93.6037214624,47.4196602353,274.974,67.5603,68.5522,93.4880875942,94.2905836713,2047,0.196540995736,0.275183637655,0.909732,1.50929,68.5521706368,-68.7543,68.5521706368,2.6484037566,86.1962589857
99.2,2048,94.0071598967,68.4818,93.0152751996,47.3532166671,274.972,67.5548,68.4818,93.5958525939,94.2847899185,2048,0.203219304441,0.255154463066,0.899164,1.09582,68.4826848579,-68.69,68.4826848579,2.6692085561,90.1828796687
97.7193172415,2049,94.0756470926,68.5912,93.3721855259,47.2002552268,275.021,67.583,68.5912,93.5427379009,94.4527581325,2049,0.247440772908,0.257104891016,0.883265,1.17418,68.5907832687,-68.798,68.5907832687,2.51612562924,89.0632131529
98.0369616279,2050,93.9435199508,68.5529,93.7536214277,47.3741889627,275.014,67.5837,68.5529,93.4312587895,94.3548060387,2050,0.273951806899,0.289294014654,0.910704,1.65441,68.5524750927,-68.7561,68.5524750927,2.0924974121,90.567933038
94.8761166795,2051,93.8170998483,68.6067,94.0188398657,47.3231334941,275.042,67.5933,68.6067,93.3490890645,94.1554466792,2051,0.233066059483,0.261923860935,0.931104,1.39679,68.6071337484,-68.8184,68.6071337484,1.25028883003,90.0299203545
94.8940432495,2052,93.9269816142,68.5008,93.0718414607,47.2021782491,275.117,67.6092,68.5008,93.2817690562,94.4252285571,2052,0.310650657172,0.261711337624,0.908953,1.40597,68.5016029098,-68.7071,68.5016029098,1.53668615634,90.0635046436
95.5120731419,2053,94.0322176398,68.5307,93.4289463301,47.2543438209,275.2,67.5959,68.5307,93.4950248562,94.426700811,2053,0.289827745112,0.240558077258,0.892223,0.960312,68.5299332941,-68.7336,68.5299332941,1.59634135483,90.6549734887
95.6623763467,2054,94.0876227482,68.5039,93.745285119,47.1097393911,275.295,67.6064,68.5039,93.6505341363,94.5185065517,2054,0.253663366609,0.272456382621,0.878397,1.61014,68.5036015971,-68.7109,68.5036015971,1.58987967126,91.1626928325
97.5496237334,2055,94.0763511761,68.5604,93.4241777604,47.244466873,275.363,67.6085,68.5604,93.6230578207,94.3770379322,2055,0.230014444398,0.263079986522,0.884303,1.41144,68.5607105286,-68.7685,68.5607105286,2.2882209269,89.5260202052
98.3177968294,2056,94.1216661517,68.5497,93.8666705738,47.2337385829,275.435,67.5959,68.5497,93.6565014421,94.4475824415,2056,0.239997892423,0.258226075208,0.876317,1.26734,68.5485384079,-68.7534,68.5485384079,1.95193361579,91.7222006265
96.8266840847,2057,94.1233967679,68.4785,92.7030332266,47.3359298066,275.472,67.5987,68.4785,93.775517475,94.317684703,2057,0.153325195793,0.268629157173,0.878591,1.45077,68.4785213296,-68.6816,68.4785213296,2.07380858049,89.8082437916
96.8198265298,2058,94.085699382,68.5511,93.7927528526,47.2593441258,275.512,67.6071,68.5511,93.7118416594,94.3438053426,2058,0.210484128533,0.252161323351,0.883083,1.29825,68.5514423934,-68.753,68.5514423934,1.74248819234,90.6711336204
99.4777362822,2059,93.9729437908,68.5605,92.9487145947,47.3175154685,275.573,67.6491,68.5605,93.5485433998,94.2088628939,2059,0.182892097099,0.257103290324,0.903787,1.24396,68.5611095979,-68.7649,68.5611095979,2.92267401021,89.7436135795
94.6829081221,2060,93.7669081999,68.5153,93.7672661359,47.2828379097,275.618,67.611,68.5153,93.3702168823,94.1699380091,2060,0.199392808248,0.239983433035,0.938662,1.18866,68.5151455226,-68.7249,68.5151455226,1.13782504194,90.8077873768
94.7882992087,2061,93.7372746909,68.448,93.0640223745,47.2664979468,275.665,67.6354,68.448,93.2916840169,94.1133395044,2061,0.238393848282,0.27132119706,0.943313,1.56929,68.4480005742,-68.6503,68.4480005742,1.73871785197,89.8932049838
97.8229825712,2062,93.897745233,68.451,93.839097948,47.3842743381,275.702,67.7003,68.451,93.5288828609,94.2330213789,2062,0.221406832611,0.23063535351,0.918684,0.938477,68.451317597,-68.6449,68.451317597,1.93737245086,89.6423351623
97.1340601231,2063,93.9746812582,68.5223,93.3056805563,47.3439246214,275.791,67.7279,68.5223,93.4856795097,94.3463896553,2063,0.258521773041,0.251487990456,0.904307,1.27001,68.5220356925,-68.7259,68.5220356925,2.51785174913,87.8849751995
98.8791915913,2064,93.8965859017,68.525,93.8068048586,47.3016075476,275.792,67.7153,68.525,93.3834322605,94.2781392772,2064,0.262658691001,0.245388424148,0.916757,1.09424,68.5251834809,-68.7297,68.5251834809,2.22027942742,90.5788610549
97.0667459655,2065,93.7060362812,68.4843,93.6433497826,47.1906414822,275.865,67.7169,68.4843,93.3030519389,94.1353619012,2065,0.225087714776,0.282215325202,0.946508,1.58417,68.4842815124,-68.6975,68.4842815124,1.83523366117,90.1278593454
96.9441285521,2066,93.9894777877,68.5051,93.2536554329,47.337855956,275.856,67.7499,68.5051,93.481624588,94.3733913198,2066,0.251290820306,0.247825724659,0.901578,1.15414,68.505133945,-68.7083,68.505133945,1.91731818789,89.9312669388
95.0328832009,2067,94.0143041057,68.4298,92.8571653901,47.3147299807,276.025,67.7793,68.4298,93.5298704657,94.40464144,2067,0.248721068249,0.268616411969,0.896689,1.28059,68.4296428201,-68.6372,68.4296428201,2.01062286014,88.393641334
97.5863985983,2068,94.0065027207,68.5055,93.0921848102,47.3892792311,276.076,67.7887,68.5055,93.4679304627,94.4002037654,2068,0.252165010664,0.249522431653,0.900157,1.2144,68.5055123033,-68.7101,68.5055123033,2.09203750713,90.0776227934
98.5458350911,2069,94.0341420877,68.5452,94.4505793834,47.3883482445,276.134,67.8071,68.5452,93.5388896832,94.3986770659,2069,0.264758025246,0.295972379882,0.895294,1.66099,68.5452722082,-68.739,68.5452722082,1.73764568086,91.2437098865
94.3658111901,2070,94.1502018704,68.3771,93.0858160287,47.127517902,276.192,67.7946,68.3771,93.7891447587,94.4134921003,2070,0.217753256638,0.262753926597,0.868407,1.39993,68.3782733578,-68.5715,68.3782733578,1.39749183917,89.8861601642
96.6941125338,2071,94.0329226402,68.4831,94.0577905251,47.4821921319,276.23,67.81,68.4831,93.539111359,94.3802839577,2071,0.238338642807,0.233272298392,0.898065,1.1263,68.4820276033,-68.694,68.4820276033,1.5819389188,90.3720506191
94.7324970856,2072,94.0824076595,68.4335,92.8839013599,47.2778233859,276.28,67.8505,68.4335,93.6641157704,94.448486107,2072,0.241290325215,0.244745336033,0.883838,1.17459,68.4333521526,-68.6454,68.4333521526,1.4825164927,91.0408084885
98.6405493903,2073,93.8709668746,68.4914,93.7694838232,47.3637871798,276.36,67.874,68.4914,93.4756489464,94.1038524871,2073,0.156417740926,0.270505170713,0.922716,1.41798,68.4915023062,-68.6996,68.4915023062,2.27225905724,89.1800459652
95.4198934444,2074,94.1235821847,68.5474,93.2807504717,47.2645486415,276.324,67.9076,68.5474,93.7312680508,94.4191813514,2074,0.214933664201,0.259784972963,0.87638,1.35108,68.5478459375,-68.741,68.5478459375,1.86275686356,90.1060719498
94.89499823,2075,94.062633872,68.4525,93.2091541064,47.370875779,276.388,67.891,68.4525,93.6041810095,94.379266519,2075,0.216800189821,0.255867135482,0.889804,1.31731,68.4528624918,-68.6501,68.4528624918,1.64805162953,90.2726913505
97.6589519628,2076,93.9771996131,68.4815,93.8522595805,47.4376669174,276.451,67.8935,68.4815,93.4722755381,94.2950222869,2076,0.222100263012,0.262000753169,0.906542,1.49722,68.4811102409,-68.6899,68.4811102409,1.85276392968,90.7199529304
96.411194146,2077,94.0768861456,68.5374,93.52982458,47.3703028503,276.518,67.9389,68.5374,93.6198828856,94.4409539594,2077,0.234878941033,0.240571382801,0.887491,1.13691,68.5375664042,-68.74,68.5375664042,1.80215850838,89.9329928664
94.7688614975,2078,93.871895523,68.4796,91.1552966701,47.3072604616,276.59,67.9436,68.4796,93.5681819234,94.2096980223,2078,0.18412460967,0.277550597544,0.921198,1.64066,68.4801329207,-68.6898,68.4801329207,2.65464099319,85.7101232045
98.3596126909,2079,93.8265045557,68.4729,93.9128611446,47.2607935341,276.621,67.9579,68.4729,93.4151463119,94.2643570565,2079,0.223563021239,0.261948535861,0.927652,1.35086,68.4718121522,-68.6634,68.4718121522,1.86097571111,91.0117073514
94.8448978718,2080,93.9722446175,68.4502,93.4664190885,47.4244936319,276.673,68.0182,68.4502,93.5669001322,94.3137567965,2080,0.208274576873,0.252939003219,0.906926,1.17309,68.450216332,-68.6506,68.450216332,1.16029128363,90.7545000336
99.0371005967,2081,93.9639402983,68.4419,93.225894622,47.2324171644,276.698,67.9829,68.4419,93.5881192017,94.2447401132,2081,0.198418117328,0.247330328284,0.902971,1.23117,68.4429910275,-68.6449,68.4429910275,2.58042166421,90.3084586082
95.4289717152,2082,93.9059791535,68.5053,93.2787940851,47.2838509155,276.8,67.9891,68.5053,93.4692811126,94.1494013385,2082,0.197561235592,0.262053365754,0.914436,1.45119,68.5053292422,-68.7158,68.5053292422,2.12243708575,88.008072055
98.4756582565,2083,93.9773724779,68.4831,93.6627031219,47.0204178076,276.862,67.9991,68.4831,93.6689237784,94.1334317288,2083,0.14200998837,0.265757235829,0.895044,1.501,68.483112183,-68.6832,68.483112183,2.4149543878,89.6596115715
95.7620053379,2084,93.9491382703,68.4758,92.9283228914,47.1249085145,276.965,68.0172,68.4758,93.5343235581,94.2752456346,2084,0.214455435011,0.254830518409,0.902575,1.27684,68.4758125522,-68.6794,68.4758125522,1.80909996822,90.3926053787
94.7376917836,2085,93.9889470699,68.4604,92.807201962,47.0576944938,276.938,68.0227,68.4604,93.7083281647,94.166773528,2085,0.12457398308,0.253163231994,0.894127,1.23948,68.4606848196,-68.6549,68.4606848196,1.96126986718,88.6771454251
94.6793587988,2086,93.8742025257,68.3798,93.6752475566,47.3134366853,276.931,68.0487,68.3798,93.5491825368,94.1456311686,2086,0.179058573319,0.244906549244,0.920852,1.1328,68.3802470608,-68.5784,68.3802470608,1.33094510052,90.2710792995
95.1795990132,2087,93.9553867369,68.4384,93.6970817133,47.3350090421,277.022,68.0458,68.4384,93.4942761416,94.2396347065,2087,0.220745428109,0.252394857474,0.907383,1.0174,68.4382334887,-68.6399,68.4382334887,1.58246199102,90.9060291813
95.7079134882,2088,94.1280306124,68.4566,94.3997324069,47.1599888734,277.076,68.068,68.4566,93.7806365814,94.3832044004,2088,0.158059687214,0.240639293668,0.87309,1.11648,68.4564155844,-68.6639,68.4564155844,0.843232513928,92.058072477
95.8466918415,2089,94.1442142026,68.3983,93.4373868112,47.3395730691,277.131,68.0779,68.3983,93.8026105532,94.3237785143,2089,0.164004570016,0.261226050532,0.875217,1.3083,68.398207429,-68.5959,68.398207429,1.81398425954,89.8097378328
96.4049979953,2090,93.948592552,68.458,93.1963994106,47.311689535,277.242,68.075,68.458,93.5184565219,94.1677976909,2090,0.198990007878,0.254747886145,0.908132,1.43443,68.4587701122,-68.6671,68.4587701122,2.67996849155,86.1924238429
96.188343526,2091,94.0496981331,68.4783,93.5304068562,47.3211997227,277.258,68.1017,68.4783,93.7255216722,94.2366495722,2091,0.155988140608,0.253387932527,0.890764,1.29251,68.4769432357,-68.6883,68.4769432357,1.82830590297,90.495336169
95.0059342416,2092,93.8789257667,68.4111,94.1658045865,47.3805196693,277.311,68.1485,68.4111,93.4480320838,94.0823928562,2092,0.19775228812,0.244945163345,0.921977,1.29602,68.4116153295,-68.6179,68.4116153295,0.829013190466,92.1442663912
95.179501336,2093,93.74391766,68.4239,93.6575147044,47.2077257587,277.344,68.1628,68.4239,93.348965027,94.0368913951,2093,0.219743247654,0.24587259444,0.94053,1.17493,68.4234537119,-68.6239,68.4234537119,1.41227275238,90.5312044367
95.4258322705,2094,93.9161403876,68.4291,93.529299221,47.3815590256,277.444,68.1739,68.4291,93.5257113207,94.1290501272,2094,0.154878643263,0.277393164321,0.915459,1.689,68.4301634327,-68.6385,68.4301634327,1.72149768439,90.4591600306
94.8556889696,2095,94.0252612657,68.4724,92.6885898992,47.3160242068,277.497,68.1677,68.4724,93.6521034446,94.2629516891,2095,0.18973368956,0.269661842512,0.894779,1.51977,68.4729273127,-68.673,68.4729273127,1.61927357681,90.4002463736
97.5820592671,2096,94.0441169047,68.4611,93.2462305245,47.2859508834,277.521,68.1982,68.4611,93.7371721662,94.2117493658,2096,0.133769146843,0.243482831128,0.890888,1.28781,68.4607643757,-68.6676,68.4607643757,2.42522209383,88.8260939487
96.9949433312,2097,94.0176596313,68.5016,94.4709257194,47.2312168583,277.559,68.1759,68.5016,93.6884702409,94.2398272061,2097,0.183921502194,0.266471279065,0.893865,1.38473,68.5015545072,-68.7051,68.5015545072,0.974496337342,92.9255168868
94.9769063092,2098,93.8897291113,68.5028,92.946762723,47.3813303108,277.61,68.2024,68.5028,93.5143676569,94.1444558666,2098,0.198146374163,0.258414463456,0.920166,1.47241,68.5028845865,-68.7081,68.5028845865,1.82321946505,88.7077976978
97.9272398415,2099,93.767197481,68.4737,93.8882065058,47.4066496803,277.639,68.2517,68.4737,93.2247098696,94.019673301,2099,0.184442483731,0.255915501898,0.942204,1.35516,68.4740578638,-68.677,68.4740578638,1.96394491862,90.9355530719
95.6752005732,2100,93.8752511219,68.4794,94.2027315938,47.3174632066,277.719,68.267,68.4794,93.4565634934,94.127332743,2100,0.197599701813,0.249617609082,0.920877,1.31108,68.4790040983,-68.6796,68.4790040983,0.719179765735,92.4105179755
97.2546759697,2101,93.9506927575,68.4029,93.665922425,47.2837325594,277.751,68.2749,68.4029,93.6451084884,94.1274594404,2101,0.138455612392,0.244146625595,0.906852,1.23874,68.4031886581,-68.6026,68.4031886581,2.08382516268,89.2708477228
99.7032536417,2102,93.8404935443,68.4187,94.1508528821,47.3282734654,277.788,68.2987,68.4187,93.3971086959,94.0444239596,2102,0.183042126453,0.239195062301,0.927211,1.1468,68.4187574683,-68.6133,68.4187574683,2.53076935111,89.4346169836
96.8782487726,2103,94.0647679312,68.4658,92.5589739433,47.3435860775,277.841,68.3079,68.4658,93.6878725616,94.241856808,2103,0.174774701553,0.262927437596,0.888863,1.29745,68.4664625822,-68.672,68.4664625822,2.33034721494,89.7608111009
93.9773915203,2104,93.8935958753,68.4295,91.8689350497,47.3626407198,277.85,68.3102,68.4295,93.4241417375,94.1063078526,2104,0.184234892256,0.271273085292,0.918851,1.4508,68.4288764078,-68.6373,68.4288764078,1.42562994986,89.5494728686
94.7633970513,2105,93.894979995,68.3733,92.2789316493,47.2041648442,277.844,68.3292,68.3733,93.5075470216,94.1168597708,2105,0.197141432999,0.229377614027,0.914381,1.09617,68.3737495929,-68.5793,68.3737495929,1.75120436776,89.7585736494
97.0713860331,2106,93.8593304569,68.3969,93.4303465487,47.3634823145,277.836,68.3339,68.3969,93.4304015035,94.0894989518,2106,0.176545626776,0.213998068782,0.924837,0.829275,68.3970888649,-68.5923,68.3970888649,1.94585474345,90.1016537864
95.0353779304,2107,93.7885892826,68.4073,93.3081196499,47.2468907516,277.825,68.3494,68.4073,93.356097839,94.1827242746,2107,0.227192261611,0.26989381983,0.933907,1.36313,68.4076404574,-68.6034,68.4076404574,1.85590072475,89.8907362574
