MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageAbsQYDiff,AverageReturn,Iteration,AverageY,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY,AverageQ,AveragePolicySurr,Epoch,MinReturn,MaxReturn,AverageEsReturn,StdEsReturn,AverageQLoss,StdReturn
835.347207263,116.30762743,151.774,1.12172295014,1441.9672927,2061,151.776638914,277.753,0.943083,138.351,835.347207263,151.776973344,151.774,-152.461,2061,1377.91790071,1515.15540458,835.347207263,0.0,26.7018,39.0887497861
1005.70058511,126.848311965,151.808,1.08359460225,1536.94693122,2062,151.8067156,277.865,0.940897,138.358,1005.70058511,151.807036063,151.808,-152.583,2062,1476.12995551,1612.327402,1005.70058511,0.0,23.8964,47.485791068
932.627891413,102.192149908,151.83,1.14285955728,1168.47191376,2063,151.831553994,277.974,0.936016,138.451,932.627891413,151.831868238,151.83,-152.484,2063,35.0531442795,1409.30983457,932.627891413,0.0,27.9892,381.955879825
937.323199045,127.079769869,151.764,1.07104982457,1465.90807007,2064,151.766360853,278.011,0.932815,138.49,937.323199045,151.766563101,151.764,-152.422,2064,1428.19223719,1499.7823419,937.323199045,0.0,22.4411,25.6442222624
835.915514485,129.019607925,151.702,1.1299329681,1446.47696175,2065,151.70369413,278.141,0.948735,138.541,835.915514485,151.703894182,151.702,-152.335,2065,1407.98283718,1581.43362349,835.915514485,0.0,27.6765,51.1761594133
900.006507598,121.732002025,151.633,1.1463287526,1403.4551461,2066,151.633505944,278.202,0.944195,138.548,900.006507598,151.633910413,151.633,-152.316,2066,1331.41757112,1450.78010498,900.006507598,0.0,26.8444,39.7621078261
824.915144157,120.84551736,151.633,1.10854173275,1367.60757372,2067,151.634518481,278.28,0.941765,138.588,824.915144157,151.634775068,151.633,-152.306,2067,1326.27706811,1474.78272059,824.915144157,0.0,24.2093,44.5099180483
998.84635394,117.309305108,151.683,1.06509129917,1342.72528204,2068,151.686077717,278.386,0.94989,138.648,998.84635394,151.686296881,151.683,-152.366,2068,1293.85910384,1401.35771523,998.84635394,0.0,21.2283,28.3448710802
924.772108432,120.574497139,151.619,1.13976566884,1360.38556824,2069,151.618681046,278.475,0.94967,138.661,924.772108432,151.618890995,151.619,-152.297,2069,1289.24841814,1474.80197256,924.772108432,0.0,26.682,52.4273418956
923.58842451,128.071650454,151.675,1.06516982174,1379.44241765,2070,151.680244981,278.526,0.947351,138.671,923.58842451,151.680556396,151.675,-152.399,2070,1291.24298802,1464.95560386,923.58842451,0.0,21.4898,53.4127067785
1029.18801184,123.108196469,151.702,1.11337997211,1402.40186115,2071,151.701628081,278.675,0.946162,138.7,1029.18801184,151.70199382,151.702,-152.383,2071,1324.1056604,1496.98815522,1029.18801184,0.0,23.386,52.9470431565
1044.38785782,127.654338999,151.64,1.10486753212,1414.27984748,2072,151.644742979,278.779,0.952299,138.791,1044.38785782,151.645001917,151.64,-152.316,2072,1333.24658278,1488.62920843,1044.38785782,0.0,24.3146,46.0734370591
934.193147473,103.829855633,151.667,1.17879425448,1202.18380856,2073,151.666936205,278.899,0.959396,138.823,934.193147473,151.667277829,151.667,-152.375,2073,1148.04261442,1235.5346581,934.193147473,0.0,30.5305,26.3899652396
884.581749828,104.915167338,151.685,1.12245531508,1188.50690759,2074,151.687268833,279.0,0.953862,138.861,884.581749828,151.687595242,151.685,-152.353,2074,1141.46805238,1286.9723451,884.581749828,0.0,25.4505,38.3769720531
778.954880544,117.206299887,151.646,1.1409718025,1387.55291693,2075,151.652571087,279.129,0.940648,138.904,778.954880544,151.652748734,151.646,-152.319,2075,1333.84126707,1453.93576582,778.954880544,0.0,25.3563,36.1845089033
827.725966015,130.830936062,151.622,1.12201925248,1527.69544747,2076,151.621347459,279.238,0.93154,138.944,827.725966015,151.621688607,151.622,-152.29,2076,1458.6948054,1599.25036355,827.725966015,0.0,26.9455,44.5899397378
1028.53176451,121.18922428,151.63,1.0716721753,1448.75025038,2077,151.629957581,279.33,0.94702,138.928,1028.53176451,151.630141222,151.63,-152.284,2077,1370.65595728,1506.99532091,1028.53176451,0.0,23.0772,39.8499593903
920.656379228,116.882052336,151.618,1.12117950049,1303.35185865,2078,151.622244107,279.469,0.947426,138.964,920.656379228,151.622502354,151.618,-152.349,2078,1242.89787478,1404.47049999,920.656379228,0.0,27.7033,48.1217698885
899.104810173,117.815363282,151.636,1.02574772468,1296.99431642,2079,151.636722238,279.541,0.948329,139.037,899.104810173,151.637003704,151.636,-152.304,2079,1194.85618003,1405.11847885,899.104810173,0.0,20.3712,64.5394282296
976.666415242,128.953400523,151.577,1.13230219509,1373.46697758,2080,151.577955699,279.713,0.942795,139.041,976.666415242,151.57822306,151.577,-152.222,2080,1276.8874415,1463.73473151,976.666415242,0.0,27.5425,53.9056800026
934.022224381,130.79919919,151.575,1.06950756542,1470.73774488,2081,151.573331237,279.833,0.938689,139.039,934.022224381,151.573471939,151.575,-152.235,2081,1416.56613876,1569.64681864,934.022224381,0.0,22.5881,50.5132923222
868.507463071,120.50564661,151.494,1.15067427595,1329.7119745,2082,151.499090553,279.993,0.957518,139.141,868.507463071,151.499500187,151.494,-152.136,2082,1238.58577801,1400.86947526,868.507463071,0.0,28.1191,44.1673925543
883.857105391,114.093391364,151.43,1.09718052974,1237.67940435,2083,151.433253136,280.108,0.939765,139.205,883.857105391,151.433418369,151.43,-152.074,2083,-545.61712384,1509.45940664,883.857105391,0.0,22.9427,596.18040509
891.492251307,88.990655444,151.389,1.13068367517,1042.92487688,2084,151.390511182,280.181,0.931869,139.244,891.492251307,151.390772432,151.389,-152.056,2084,-489.860851763,1287.07282752,891.492251307,0.0,25.7358,514.932893945
857.060642381,112.919368183,151.35,1.10471525841,1347.97642417,2085,151.348485664,280.306,0.940762,139.286,857.060642381,151.348766184,151.35,-152.008,2085,1296.7332724,1469.17372626,857.060642381,0.0,25.8249,45.7265669476
916.432799384,119.831847302,151.314,1.11046555978,1415.43458573,2086,151.315606332,280.472,0.94931,139.291,916.432799384,151.315934279,151.314,-151.989,2086,1349.80014964,1478.50907373,916.432799384,0.0,25.1363,37.0567368165
985.994644679,124.368239882,151.327,1.0655606293,1282.67762409,2087,151.332325371,280.539,0.955528,139.286,985.994644679,151.332569968,151.327,-152.015,2087,-209.308084383,1525.9708354,985.994644679,0.0,20.2856,498.642726423
975.822751522,108.207100364,151.318,1.06776116165,1251.71508242,2088,151.319313881,280.578,0.941911,139.308,975.822751522,151.319448685,151.318,-151.977,2088,1174.75625479,1338.55148201,975.822751522,0.0,20.3648,45.1612259961
877.758808182,116.771009071,151.327,1.0857692078,1360.31625129,2089,151.325720747,280.635,0.94201,139.329,877.758808182,151.325967558,151.327,-151.979,2089,1318.36392457,1378.38603825,877.758808182,0.0,23.2586,19.3339596369
985.940837705,122.875791394,151.277,1.12215361803,1483.94895613,2090,151.278868288,280.727,0.949348,139.291,985.940837705,151.279231683,151.277,-151.95,2090,1388.91431963,1610.49168902,985.940837705,0.0,25.3723,72.1056714047
987.376222641,122.427743933,151.281,1.06576889464,1375.81145514,2091,151.280751623,280.79,0.944526,139.321,987.376222641,151.281068734,151.281,-151.911,2091,1319.7884531,1440.67534859,987.376222641,0.0,21.3294,45.1112908965
930.161911935,113.614723972,151.271,1.08938014196,1383.82174471,2092,151.2758558,280.88,0.93256,139.351,930.161911935,151.276004121,151.271,-151.972,2092,1246.23250916,1485.05301356,930.161911935,0.0,22.6932,65.9374423781
935.36679015,124.078732345,151.256,1.10114315023,1423.41720317,2093,151.258897954,280.964,0.938157,139.357,935.36679015,151.25915307,151.256,-151.935,2093,1323.58400346,1540.66135844,935.36679015,0.0,23.0981,68.0960441367
987.46786966,131.686764333,151.196,1.16311488667,1499.18394749,2094,151.196402268,281.119,0.91711,139.384,987.46786966,151.196694846,151.196,-151.883,2094,1385.70936896,1572.39423148,987.46786966,0.0,28.4169,56.0005934777
967.802336437,100.117725962,151.259,1.10637800618,1138.22474521,2095,151.261870362,281.214,0.94694,139.428,967.802336437,151.262087963,151.259,-151.922,2095,-518.454792032,1386.78424303,967.802336437,0.0,24.5445,553.81423087
895.663332937,118.884466194,151.256,1.057199542,1222.14475784,2096,151.255903431,281.283,0.926393,139.464,895.663332937,151.256203909,151.256,-151.919,2096,404.29344711,1471.90930649,895.663332937,0.0,20.5842,378.056787159
960.991961662,123.143356459,151.177,1.19124486169,1421.31030436,2097,151.179850572,281.425,0.945824,139.495,960.991961662,151.180091039,151.177,-151.848,2097,1326.13772852,1488.76323246,960.991961662,0.0,29.1914,44.5930187153
920.134791851,109.320338615,151.224,1.06544359686,1302.0294794,2098,151.226221184,281.494,0.944094,139.527,920.134791851,151.226454534,151.224,-151.899,2098,1251.98228717,1355.10441226,920.134791851,0.0,21.5174,36.318319661
960.197157937,123.90666165,151.26,1.02660854886,1427.0385085,2099,151.260830258,281.557,0.942594,139.579,960.197157937,151.260908672,151.26,-151.902,2099,1369.4209546,1501.00442528,960.197157937,0.0,16.6424,33.4680597566
990.517978046,115.060579352,151.247,1.09767623848,1225.44089242,2100,151.248706941,281.659,0.943931,139.607,990.517978046,151.248927324,151.247,-151.925,2100,1156.23380436,1277.97906188,990.517978046,0.0,22.1497,40.6846791727
960.537848143,96.0085853629,151.266,1.0752224656,1219.08773422,2101,151.26864237,281.674,0.943673,139.669,960.537848143,151.268846116,151.266,-151.95,2101,1117.3649524,1315.47624332,960.537848143,0.0,19.9074,59.4475083705
881.589316883,119.373119378,151.182,1.13216088993,1400.20358278,2102,151.183251355,281.795,0.948543,139.697,881.589316883,151.183558094,151.182,-151.879,2102,1361.9959567,1465.9462129,881.589316883,0.0,26.5113,29.2870377103
927.509718597,117.711364616,151.229,1.10936000704,1351.55716447,2103,151.231636081,281.907,0.951879,139.732,927.509718597,151.231850353,151.229,-151.948,2103,1262.81396152,1408.38539195,927.509718597,0.0,24.5931,43.4416207724
956.017340919,109.87802295,151.254,1.0874588029,1211.46324944,2104,151.256407271,281.946,0.945428,139.788,956.017340919,151.256702778,151.254,-151.932,2104,-583.427474077,1466.41567712,956.017340919,0.0,22.0969,599.108812898
900.795326954,124.591955979,151.236,1.07991701083,1446.07697412,2105,151.235950633,282.037,0.946902,139.803,900.795326954,151.236262249,151.236,-151.903,2105,1354.25179069,1515.32711386,900.795326954,0.0,22.4953,47.4213336281
1012.57969459,122.582363759,151.18,1.17953038547,1386.91275789,2106,151.184023655,282.173,0.936028,139.831,1012.57969459,151.184140677,151.18,-151.894,2106,1340.22473614,1438.5812667,1012.57969459,0.0,28.7296,32.6078689672
932.669138289,121.773679654,151.296,1.02415788238,1431.91957277,2107,151.296074409,282.204,0.925961,139.811,932.669138289,151.296192281,151.296,-151.976,2107,1404.15036121,1487.34397041,932.669138289,0.0,17.0333,24.6039299323
939.572982354,119.07252021,151.305,1.04769650988,1179.44489675,2108,151.306039477,282.286,0.934494,139.861,939.572982354,151.30625553,151.305,-151.96,2108,-114.648928207,1446.62781196,939.572982354,0.0,21.0217,466.959273735
1004.65529123,110.285265207,151.227,1.13459433165,1223.19219862,2109,151.229617438,282.363,0.937593,139.87,1004.65529123,151.229946731,151.227,-151.934,2109,1154.57256635,1281.2077936,1004.65529123,0.0,25.776,37.0156501406
905.204445327,117.533953371,151.289,1.09079636885,1296.95191284,2110,151.286605778,282.441,0.925946,139.914,905.204445327,151.287040989,151.289,-151.999,2110,-446.393566354,1559.96361488,905.204445327,0.0,22.3807,583.457682927
947.227536747,120.509594594,151.304,1.1297028368,1344.30545685,2111,151.31019484,282.607,0.938967,139.985,947.227536747,151.310524374,151.304,-152.043,2111,1240.51564844,1431.18825847,947.227536747,0.0,26.2407,50.3826335182
1003.3187368,118.54853476,151.353,1.1080199213,1353.68397182,2112,151.353551123,282.771,0.932045,140.012,1003.3187368,151.353853572,151.353,-152.1,2112,1276.50821704,1428.80504436,1003.3187368,0.0,24.5156,46.6798514714
981.25124074,113.955724241,151.444,1.05849898298,1360.79269723,2113,151.447722373,282.872,0.93752,140.04,981.25124074,151.447952295,151.444,-152.159,2113,1305.45683254,1413.97135585,981.25124074,0.0,20.6369,31.3816975832
966.907860394,111.00048314,151.446,1.06574993898,1350.64864002,2114,151.446436176,282.956,0.938702,140.063,966.907860394,151.446613188,151.446,-152.123,2114,1282.1056325,1410.61496222,966.907860394,0.0,20.8093,37.5232526229
925.36393602,113.243035861,151.43,1.12289690592,1411.02830842,2115,151.432161912,283.092,0.942845,140.083,925.36393602,151.432552615,151.43,-152.151,2115,1282.34831926,1468.18126264,925.36393602,0.0,25.3927,54.3663917973
961.823771482,114.709390027,151.534,1.0750207606,1144.66291643,2116,151.534537248,283.181,0.939093,140.125,961.823771482,151.534706896,151.534,-152.224,2116,145.068685829,1468.41007077,961.823771482,0.0,20.6113,414.849051818
939.430848312,114.074639156,151.566,1.04222806163,1245.74144722,2117,151.56880334,283.252,0.941538,140.09,939.430848312,151.568967936,151.566,-152.271,2117,1188.33487388,1294.41673872,939.430848312,0.0,20.6658,29.7281452993
945.943589925,115.65944706,151.55,1.09687902941,1254.43881028,2118,151.550626145,283.339,0.947889,140.123,945.943589925,151.550855188,151.55,-152.245,2118,1218.15540788,1295.63783426,945.943589925,0.0,23.8965,22.9970426903
1011.07965625,123.799590128,151.566,1.09819372979,1430.39919604,2119,151.56958867,283.446,0.94675,140.14,1011.07965625,151.569957888,151.566,-152.259,2119,1347.28415829,1484.74152358,1011.07965625,0.0,23.7232,43.5262396183
1001.03604352,106.203924774,151.607,1.04638751092,1138.55933071,2120,151.607669867,283.494,0.944499,140.189,1001.03604352,151.608004117,151.607,-152.283,2120,-327.610778496,1555.88142065,1001.03604352,0.0,19.9108,729.700824446
956.345165311,115.856643552,151.567,1.12191424146,1331.58822288,2121,151.57191312,283.546,0.944563,140.177,956.345165311,151.572332177,151.567,-152.275,2121,1202.71903498,1442.62285283,956.345165311,0.0,25.8862,63.7832754974
955.581187586,104.286795923,151.57,1.12065628454,1210.29848359,2122,151.567743269,283.594,0.946984,140.234,955.581187586,151.568101805,151.57,-152.23,2122,1061.17667996,1286.31248117,955.581187586,0.0,25.1915,78.6713813704
903.26336468,131.030628174,151.589,1.06707597622,1478.81265331,2123,151.591360047,283.625,0.947118,140.292,903.26336468,151.591487528,151.589,-152.262,2123,1390.56520919,1542.90704987,903.26336468,0.0,21.7915,49.1867621474
949.810878641,111.613989772,151.591,1.07900133682,1276.87895459,2124,151.5919782,283.72,0.940506,140.34,949.810878641,151.592106603,151.591,-152.274,2124,1197.27523571,1391.4635168,949.810878641,0.0,20.9645,54.1750676085
942.49937247,103.685491653,151.524,1.1644106035,1198.0939015,2125,151.525250807,283.817,0.942739,140.361,942.49937247,151.525574727,151.524,-152.212,2125,-548.098435111,1445.00312445,942.49937247,0.0,27.1593,583.599848582
917.804496857,132.572022748,151.565,1.11947692762,1537.75928941,2126,151.567466959,283.901,0.932467,140.441,917.804496857,151.567703635,151.565,-152.26,2126,1468.19201234,1656.51508411,917.804496857,0.0,25.2932,54.0944539418
973.145941315,127.658225741,151.583,1.11656604098,1456.25102975,2127,151.585322434,283.93,0.940326,140.463,973.145941315,151.585589932,151.583,-152.291,2127,1401.64007462,1549.5480823,973.145941315,0.0,25.0357,41.4303559278
919.451461959,126.231495672,151.615,1.05851179991,1391.27404515,2128,151.615833626,284.04,0.934795,140.446,919.451461959,151.61614175,151.615,-152.295,2128,1339.57234725,1481.66135652,919.451461959,0.0,21.0296,46.6567390773
872.500708615,104.101123514,151.652,1.07626892742,1028.83252534,2129,151.649954422,284.118,0.943649,140.476,872.500708615,151.650236625,151.652,-152.32,2129,-533.699678207,1473.73793223,872.500708615,0.0,23.5072,646.254183632
1017.38180021,134.921855587,151.539,1.16573010597,1532.48257892,2130,151.546826737,284.214,0.931008,140.504,1017.38180021,151.547115307,151.539,-152.202,2130,1391.37490425,1681.54762797,1017.38180021,0.0,28.8039,75.1769646616
994.535346588,107.741703404,151.623,1.00577469137,1411.78480937,2131,151.622462997,284.279,0.938484,140.537,994.535346588,151.622624692,151.623,-152.305,2131,1319.70016997,1472.49489504,994.535346588,0.0,18.3946,47.8627789106
1028.43553087,105.724134328,151.584,1.15852978427,1230.45836239,2132,151.585126051,284.435,0.951257,140.582,1028.43553087,151.585432545,151.584,-152.304,2132,-585.446202695,1551.17823501,1028.43553087,0.0,29.3329,609.050319998
896.393594093,102.000524169,151.611,1.05568351426,1235.51743616,2133,151.615652083,284.507,0.951871,140.61,896.393594093,151.61589333,151.611,-152.272,2133,1145.31301636,1322.47992683,896.393594093,0.0,21.2446,45.7154372289
987.798100138,112.850528912,151.611,1.0957510483,1283.64758974,2134,151.612426917,284.667,0.9392,140.644,987.798100138,151.612724132,151.611,-152.283,2134,1207.65154677,1360.27203244,987.798100138,0.0,24.0685,50.3937945634
982.416454041,120.961191047,151.656,1.04735870791,1327.46587296,2135,151.657047064,284.702,0.938151,140.672,982.416454041,151.657281321,151.656,-152.355,2135,971.292689091,1420.16778598,982.416454041,0.0,19.8928,122.794528369
929.496279677,122.067775408,151.58,1.16010598418,1422.04245468,2136,151.580912457,284.845,0.936018,140.697,929.496279677,151.581167726,151.58,-152.309,2136,1365.14807627,1465.85871415,929.496279677,0.0,28.3452,35.1845331246
1045.09214954,120.491383631,151.696,1.08272291882,1358.69836678,2137,151.696921839,284.941,0.947741,140.739,1045.09214954,151.697211622,151.696,-152.404,2137,1271.00181658,1418.26110752,1045.09214954,0.0,22.0497,40.5921916433
922.706727484,120.208519361,151.696,1.10694985269,1407.50073551,2138,151.698670729,285.074,0.947037,140.812,922.706727484,151.698836878,151.696,-152.349,2138,1346.92894469,1505.6989279,922.706727484,0.0,23.9459,43.7558527053
1012.41860753,119.483187672,151.698,1.06008752504,1327.92175651,2139,151.699137809,285.194,0.931761,140.837,1012.41860753,151.699447537,151.698,-152.341,2139,1214.48646399,1430.27269524,1012.41860753,0.0,19.3643,67.9545862147
908.657341308,108.540242628,151.666,1.1152795831,1185.6735178,2140,151.667561735,285.309,0.941081,140.817,908.657341308,151.667837879,151.666,-152.365,2140,-428.272777669,1460.99912682,908.657341308,0.0,24.9445,540.156612676
982.197042303,97.7030655184,151.641,1.13390896258,938.886000929,2141,151.63994103,285.359,0.953711,140.844,982.197042303,151.640151474,151.641,-152.349,2141,-553.523213693,1285.66510153,982.197042303,0.0,26.9438,608.625060582
972.731295113,119.10781738,151.619,1.13534766531,1350.74583694,2142,151.622793702,285.478,0.950987,140.855,972.731295113,151.623221785,151.619,-152.317,2142,1263.76262206,1461.85904759,972.731295113,0.0,28.1338,49.588821773
926.679695559,122.736796318,151.592,1.11125277854,1399.67064396,2143,151.594958072,285.554,0.940192,140.871,926.679695559,151.595261314,151.592,-152.247,2143,1335.63914114,1459.02548092,926.679695559,0.0,24.7365,34.9795283172
965.738490188,109.670907275,151.522,1.14514975084,1243.22169615,2144,151.524751322,285.743,0.934868,140.881,965.738490188,151.525048903,151.522,-152.218,2144,70.7371523638,1457.0121949,965.738490188,0.0,26.828,393.089906434
978.572572791,121.615928303,151.552,1.11750322654,1415.33552989,2145,151.551175681,285.816,0.942504,140.934,978.572572791,151.551361333,151.552,-152.254,2145,1333.52654017,1461.27713879,978.572572791,0.0,24.0464,37.0520104504
886.574922399,112.826675671,151.659,1.08017148308,1264.26980291,2146,151.657587757,285.932,0.941565,140.951,886.574922399,151.657824605,151.659,-152.385,2146,1196.0081421,1332.93099329,886.574922399,0.0,21.3825,39.7611891784
930.288751123,122.569854077,151.626,1.19292596446,1371.11261391,2147,151.62981864,286.068,0.928697,140.976,930.288751123,151.630191595,151.626,-152.276,2147,1328.52028172,1445.12329181,930.288751123,0.0,28.4551,32.138835967
899.661690665,113.932452359,151.611,1.14437712219,1367.29794262,2148,151.615399516,286.184,0.949547,140.991,899.661690665,151.615669673,151.611,-152.286,2148,1295.13112798,1433.60553992,899.661690665,0.0,26.0198,38.8536884281
896.637300293,129.202854077,151.609,1.12200618745,1397.34176824,2149,151.611285059,286.302,0.947438,141.04,896.637300293,151.611587138,151.609,-152.327,2149,1304.13432789,1547.51446189,896.637300293,0.0,26.1317,61.966720011
921.325965668,123.317971981,151.685,1.04763752126,1421.51972303,2150,151.684296297,286.366,0.949113,141.087,921.325965668,151.684470528,151.685,-152.384,2150,1364.23764856,1501.94683038,921.325965668,0.0,20.0191,40.2694952881
949.58368532,114.034437398,151.675,1.0957627301,1157.52531268,2151,151.676630479,286.417,0.947731,141.138,949.58368532,151.676885658,151.675,-152.377,2151,133.621664547,1382.54078937,949.58368532,0.0,23.2011,378.350210275
901.124109497,119.207942234,151.678,1.16343974826,1301.065307,2152,151.681943091,286.568,0.942523,141.161,901.124109497,151.682335655,151.678,-152.377,2152,1257.05625088,1348.17082821,901.124109497,0.0,27.4097,28.3813546083
843.356704895,119.026933873,151.665,1.12427108638,1344.93058183,2153,151.66618476,286.643,0.948893,141.151,843.356704895,151.666454256,151.665,-152.373,2153,1273.0201226,1400.16839989,843.356704895,0.0,25.6825,47.0877961994
917.34638639,128.993103595,151.695,1.13573083089,1411.80262349,2154,151.69820342,286.772,0.940181,141.143,917.34638639,151.698427694,151.695,-152.447,2154,1351.29598853,1471.09801226,917.34638639,0.0,25.7304,37.5226309793
911.914448379,123.84769581,151.827,1.09894563609,1361.41622646,2155,151.831756363,286.843,0.946659,141.162,911.914448379,151.831844112,151.827,-152.589,2155,1296.26405221,1417.97355054,911.914448379,0.0,22.2776,42.2123380012
907.8710858,133.053329137,151.812,1.17644056749,1431.9430339,2156,151.810658971,286.96,0.942533,141.156,907.8710858,151.810889358,151.812,-152.531,2156,1333.84826087,1491.4273557,907.8710858,0.0,28.4146,48.8360841344
962.735091914,119.268016106,151.857,1.15053726145,1285.42403197,2157,151.858335665,287.128,0.947561,141.175,962.735091914,151.858678824,151.857,-152.608,2157,1232.12949802,1344.43524705,962.735091914,0.0,27.8564,38.4382567292
963.452249121,134.392566017,151.917,1.12928647705,1348.25766805,2158,151.919951114,287.254,0.929071,141.157,963.452249121,151.920188923,151.917,-152.692,2158,571.973516673,1495.32723783,963.452249121,0.0,24.184,260.771860335
954.130641675,117.06721262,151.986,1.11854308588,1342.05241401,2159,151.984955171,287.381,0.942586,141.183,954.130641675,151.985277584,151.986,-152.701,2159,1234.05852495,1443.54055361,954.130641675,0.0,24.839,54.4386954975
988.167028382,89.8046488672,151.949,1.17078927691,948.742011702,2160,151.95443311,287.522,0.958013,141.23,988.167028382,151.954681921,151.949,-152.626,2160,-556.44724947,1367.64018074,988.167028382,0.0,27.4716,751.533034702
851.089888671,121.008930004,151.991,1.07526964341,1369.37950469,2161,151.9898305,287.586,0.946662,141.284,851.089888671,151.990117443,151.991,-152.697,2161,1312.23665252,1410.72527959,851.089888671,0.0,20.4049,32.1361524063
921.215085774,119.738834272,151.979,1.15790810101,1362.83900944,2162,151.982608367,287.7,0.948873,141.246,921.215085774,151.982903348,151.979,-152.694,2162,1330.35081842,1387.43801338,921.215085774,0.0,27.6132,18.0819596299
901.329624198,125.14640411,151.976,1.13156372719,1469.48525388,2163,151.978241695,287.797,0.940658,141.285,901.329624198,151.978445803,151.976,-152.668,2163,1384.25015594,1519.90324875,901.329624198,0.0,26.6997,37.9959804426
927.625074418,127.610021289,152.012,1.14379187491,1453.41301289,2164,152.015209849,287.864,0.95091,141.294,927.625074418,152.015614052,152.012,-152.737,2164,1387.32016584,1509.63746982,927.625074418,0.0,26.7117,39.6834595009
972.879488445,122.704263821,152.099,1.07474885461,1410.25783023,2165,152.097945193,287.889,0.941986,141.293,972.879488445,152.098146652,152.099,-152.832,2165,1365.82854675,1461.09444058,972.879488445,0.0,21.9318,31.8090758839
978.576989605,113.835951363,152.133,1.07091546778,1219.52802193,2166,152.134955394,288.004,0.936111,141.344,978.576989605,152.13516197,152.133,-152.861,2166,1162.95301537,1307.03635398,978.576989605,0.0,22.3783,43.9474889209
1013.34507794,131.267787222,152.174,1.13170985608,1495.63659717,2167,152.177796524,288.134,0.938688,141.323,1013.34507794,152.17799819,152.174,-152.888,2167,1458.11413576,1557.91038377,1013.34507794,0.0,26.9377,29.190318031
951.472362914,124.067905738,152.193,1.14656542238,1384.24706338,2168,152.196954983,288.284,0.942294,141.385,951.472362914,152.197344067,152.193,-152.92,2168,1349.35688548,1449.96492909,951.472362914,0.0,27.0304,34.1557672463
786.786817802,114.906436046,152.268,1.0769749254,1375.64098783,2169,152.267784633,288.351,0.940478,141.371,786.786817802,152.268045332,152.268,-153.022,2169,1322.81553605,1408.34876864,786.786817802,0.0,21.1043,27.4654910691
910.531078844,126.699437389,152.363,1.12448145712,1407.23287573,2170,152.367857221,288.489,0.945867,141.432,910.531078844,152.368072108,152.363,-153.12,2170,1303.82475569,1474.07969407,910.531078844,0.0,24.3994,52.0922676208
957.601923327,125.624427664,152.361,1.17096184648,1403.54720513,2171,152.361318091,288.613,0.935599,141.474,957.601923327,152.361617122,152.361,-153.072,2171,1333.08521766,1491.92188611,957.601923327,0.0,27.6446,46.8416091687
883.17964213,125.46625809,152.441,1.0941579063,1435.62734943,2172,152.445018055,288.664,0.946884,141.507,883.17964213,152.445209915,152.441,-153.165,2172,1339.06308031,1501.34412885,883.17964213,0.0,21.6344,54.4807932227
898.562936167,126.904690735,152.43,1.12052408199,1378.9548476,2173,152.430468359,288.719,0.93781,141.52,898.562936167,152.430726172,152.43,-153.121,2173,1321.31168208,1468.1328485,898.562936167,0.0,25.3607,47.8362923809
904.358989872,117.158971311,152.414,1.14270182113,1377.63997445,2174,152.411796938,288.779,0.941354,141.575,904.358989872,152.41200824,152.414,-153.103,2174,1184.90370973,1493.07882109,904.358989872,0.0,25.7944,81.7827616064
941.666530567,117.663000058,152.381,1.1454689611,1421.9846165,2175,152.390255984,288.895,0.930166,141.631,941.666530567,152.39058587,152.381,-153.051,2175,1362.94482709,1495.87318403,941.666530567,0.0,27.2106,46.4391394606
936.352478355,118.646003352,152.388,1.10028946019,1347.79031496,2176,152.38681753,289.016,0.938017,141.637,936.352478355,152.3871007,152.388,-153.039,2176,1252.50099321,1434.23279559,936.352478355,0.0,23.8356,56.6619319457
865.608276463,117.710839626,152.36,1.08794179887,1325.74757785,2177,152.358751205,289.122,0.934895,141.66,865.608276463,152.358904173,152.36,-153.047,2177,1290.78673642,1389.8795109,865.608276463,0.0,22.218,36.3152505427
867.219302035,108.636169689,152.384,1.07273064395,1165.41166311,2178,152.386082112,289.238,0.943416,141.687,867.219302035,152.386298038,152.384,-153.056,2178,-306.653208502,1420.59037249,867.219302035,0.0,21.5175,492.934938306
851.869839348,117.396360555,152.368,1.1394655387,1298.41694542,2179,152.368462948,289.418,0.940181,141.697,851.869839348,152.368617548,152.368,-153.032,2179,1147.5900104,1403.7129371,851.869839348,0.0,25.6665,80.3084279995
936.33162456,118.416632729,152.388,1.08893346349,1368.38184541,2180,152.390625752,289.483,0.946882,141.692,936.33162456,152.390985711,152.388,-153.107,2180,1300.15237412,1417.84154943,936.33162456,0.0,22.4476,35.5931019583
886.806125859,119.481030478,152.367,1.12269696515,1202.8409078,2181,152.371059932,289.626,0.950622,141.724,886.806125859,152.371398175,152.367,-153.079,2181,134.038407952,1405.32288145,886.806125859,0.0,26.9835,359.597645585
956.915288113,118.629503148,152.401,1.16780023939,1310.87082901,2182,152.403171612,289.768,0.94526,141.721,956.915288113,152.403428648,152.401,-153.126,2182,1278.7575865,1342.80623073,956.915288113,0.0,27.3256,19.1960056068
943.966431586,110.571598825,152.437,1.12664683888,1203.98419954,2183,152.43998536,289.861,0.950958,141.722,943.966431586,152.440230926,152.437,-153.141,2183,-143.035692714,1432.88060843,943.966431586,0.0,25.3736,450.495418321
