AverageAction,AverageAbsQ,AverageQLoss,StdReturn,AverageQ,PolicyRegParamNorm,AverageAbsY,AverageY,MinEsReturn,AverageReturn,AverageAbsQYDiff,AverageDiscountedReturn,Epoch,MinReturn,MaxReturn,StdEsReturn,Iteration,AveragePolicySurr,MaxEsReturn,QFunRegParamNorm,AverageEsReturn
0.93905,205.118,149.64,102.525601599,204.883,66.2925,205.01410626,204.898241922,-1.0513113498,144.148047788,5.82368182581,80.2214300807,315,-11.4616642226,731.786560638,91.6664756328,315,-208.416,289.295069579,95.8849,99.584391543
0.920659,205.02,151.939,252.618268764,204.797,66.3658,204.921876344,204.806353988,0.837270127056,359.835909024,5.82478263771,110.226074437,316,90.7781859638,1035.8473314,107.76569601,316,-208.254,298.485149237,96.0137,152.110217364
0.934109,204.692,163.13,319.797921144,204.479,66.4672,204.597411114,204.49175108,0.8141022241,371.104276647,5.91339044335,119.941738587,317,83.9086124632,1495.77711086,131.936847323,317,-207.917,399.969656495,96.129,109.418990993
0.954199,204.142,165.889,158.105435526,203.902,66.5108,204.037623424,203.917249684,0.266792874337,263.284134652,5.99004056467,108.891128071,318,16.8536008116,678.980380557,147.445332224,318,-207.324,420.634015645,96.2896,153.636310221
0.934614,204.202,168.718,226.964969538,203.92,66.5845,204.080901895,203.94759386,2.45213215924,831.573434137,5.98742460847,61.2576496186,319,141.252509029,1016.16185941,96.4123848581,319,-207.4,293.293933126,96.4054,91.590500945
0.910845,203.9,151.747,308.690589415,203.635,66.6938,203.805123972,203.645679025,123.56536259,602.714869728,5.86372622267,135.257248037,320,159.869132071,1033.0286517,227.966082447,320,-207.265,793.706877836,96.5298,388.569193506
0.929228,203.691,158.074,205.915866901,203.41,66.7482,203.579378562,203.425217003,-0.331073906532,216.616777859,5.94348139241,80.771457213,321,38.4566421857,972.842535131,115.363233469,321,-206.984,446.009019309,96.6312,79.4184231024
0.925316,203.125,156.894,339.73499307,202.849,66.8652,203.015243804,202.858390163,0.676422769598,472.922344859,5.91998943154,103.536116398,322,102.414237504,1243.27542222,233.46491154,322,-206.415,576.174487021,96.7354,198.59998351
0.908887,203.217,154.177,214.525817026,202.907,66.9405,203.10455903,202.924268363,-41.7701719874,333.73854688,5.8535685568,102.623975099,323,72.2993888821,977.25485943,148.130913436,323,-206.4,390.359787956,96.8861,171.81716361
0.888278,202.777,152.531,232.227650856,202.528,67.0234,202.6780824,202.545258216,2.63039968766,211.675437472,5.76790613923,69.0951962842,324,14.6525191567,1006.89599889,76.0072923749,324,-205.933,247.225809994,96.9841,87.75763711
0.897499,202.375,157.187,153.831707082,202.105,67.12,202.273527393,202.12289591,1.00795361817,346.682741615,5.80425916444,123.51020142,325,143.330418941,724.197619559,76.1971035713,325,-205.597,219.466106641,97.1461,57.4879454208
0.941808,202.545,155.134,178.201805714,202.265,67.2128,202.423206925,202.27135987,3.97829878674,274.827966704,5.84344981214,101.138537794,326,-12.3041168891,823.709267669,116.662320033,326,-205.652,313.597263982,97.2666,133.007633374
0.898215,202.034,142.376,225.32206015,201.787,67.2854,201.940446592,201.800792876,0.305244117829,304.345091546,5.80237541102,108.518322883,327,102.998596865,1157.47801256,114.807067258,327,-205.291,327.327600544,97.3405,125.585887587
0.930732,202.035,145.963,278.011065019,201.775,67.3753,201.948735252,201.790029954,-1.14280565048,379.425361061,5.74871074666,105.794367351,328,84.5169914398,957.24168964,88.7819487479,328,-205.19,243.49323366,97.4452,106.244040358
0.927892,201.818,143.921,187.041753289,201.544,67.4688,201.705517558,201.559003612,-0.685710096215,335.271055731,5.70543507006,122.243525804,329,84.9980664134,906.224235722,122.891455917,329,-204.858,402.834404452,97.5193,101.727098632
0.945852,201.473,149.581,154.704921733,201.198,67.5761,201.385309044,201.206538948,-2.77357459267,246.669218361,5.74897356643,119.507795714,330,22.5585846159,1094.34306909,109.516869299,330,-204.588,327.23469259,97.6098,125.055574022
0.941047,201.188,147.114,145.371910501,200.92,67.6666,201.078204668,200.930297064,-2.12415494267,305.558665948,5.70746684246,119.114611313,331,80.0541067283,707.291492078,97.0832515979,331,-204.219,275.553892324,97.73,113.859389396
0.938066,201.063,157.48,323.321472358,200.811,67.7371,200.971869885,200.830620668,-2.47490340583,295.933658941,5.78155738461,42.2510989783,332,-91.0234817819,892.586525521,95.6423519621,332,-204.164,288.899516685,97.8386,83.7566515455
0.953985,200.402,163.598,96.8667080336,200.138,67.8062,200.294911331,200.155331422,5.07084832012,214.444405028,5.86459433278,107.171660306,333,104.291229293,690.709608156,88.4510530535,333,-203.584,324.590396565,97.9682,144.738935934
0.912576,200.372,152.074,131.643205282,200.095,67.9242,200.283296333,200.114996805,-1.84473076707,262.643094572,5.77373713917,102.65718361,334,-1.54388357147,752.499097898,171.793860484,334,-203.557,484.33629836,98.1109,125.618966839
0.902103,200.303,166.123,147.089570803,200.064,68.0613,200.196629756,200.067005396,174.918328794,327.107550302,5.97213490585,107.120892297,335,164.934247227,1002.25591815,134.924908164,335,-203.5,534.452127432,98.2574,311.243393487
0.925865,199.741,166.907,187.698523847,199.466,68.1371,199.621649987,199.476251359,0.432996614846,247.666036454,5.92899259864,81.8119429572,336,-60.2453168577,965.556961072,103.910748312,336,-202.844,287.71508916,98.4223,120.553665076
0.881219,199.451,165.291,144.838835152,199.212,68.2322,199.365692256,199.236927402,-0.681147224638,271.359788497,5.81976110025,93.9785127246,337,98.6327325196,675.722622431,149.804674711,337,-202.589,470.13282742,98.5194,103.568782137
0.894499,198.827,161.688,131.649460723,198.593,68.3267,198.740898598,198.606669959,1.21242651022,290.800643158,5.80198677087,108.636272101,338,109.535389745,652.961957424,178.478712583,338,-201.848,497.599566343,98.6421,131.18177122
0.923081,198.801,140.358,184.592203748,198.543,68.3905,198.674000536,198.549371486,69.384259809,299.841894802,5.67322142148,82.8998669513,339,-13.6521372421,731.017305076,70.8112824858,339,-201.885,270.186254095,98.7499,177.615120478
0.871177,198.859,141.497,144.357543188,198.619,68.4757,198.768994193,198.640388816,2.8989423362,275.726971389,5.58483786661,100.625826293,340,25.935588944,781.311903816,190.25022305,340,-201.978,607.614127927,98.843,182.472734075
0.919219,198.298,167.61,141.077480647,198.018,68.5396,198.166994427,198.031241478,0.0544001013747,280.724778708,5.83648383062,127.284875377,341,134.715536206,1077.33658409,144.605361783,341,-201.434,449.972008323,98.9496,120.282625899
0.887047,198.007,163.975,69.335276205,197.742,68.6156,197.919454301,197.764535217,4.41878357115,292.320759854,5.8497803441,109.172036349,342,113.472171047,445.168690945,156.427548966,342,-201.047,467.680231436,99.0783,251.437489585
0.940391,197.735,150.323,145.098008146,197.463,68.6922,197.622762058,197.467814441,4.27423799862,223.397126025,5.73332309406,80.747960104,343,24.3161519442,763.051389901,120.944702053,343,-200.816,426.961879673,99.204,190.750464049
0.932357,197.369,150.285,118.37863389,197.114,68.806,197.270576244,197.125171879,5.25672050505,252.929285263,5.67858046831,115.653115216,344,87.5185777857,784.963118991,193.557026015,344,-200.322,593.614907728,99.2807,168.744586516
0.869837,196.861,147.502,149.585409359,196.62,68.876,196.776661585,196.634076846,-8.18761608012,344.484995053,5.67778869894,99.6160318062,345,25.2107471185,820.367289744,139.653340844,345,-199.754,349.30660556,99.3913,97.9068037552
0.909925,196.874,170.002,75.2559424206,196.626,68.9971,196.760746351,196.631977647,40.2138576035,365.17736581,5.96041913181,123.217513724,346,199.116897122,650.92343143,144.792275287,346,-199.894,488.964334658,99.4883,139.952908962
0.814039,196.44,155.857,310.834645401,196.197,69.0777,196.357521802,196.229798777,6.99824350252,334.082905418,5.72038116007,74.6013827209,347,55.637226574,951.916901801,61.7173047524,347,-199.372,191.436922691,99.6015,111.211532611
0.872168,196.399,148.639,294.366535255,196.136,69.2002,196.295059243,196.152578169,99.3593528594,341.008964617,5.72712858973,95.2039203572,348,-28.3700750816,1753.07874433,54.7295236542,348,-199.462,240.990562323,99.7083,154.024856231
0.928789,195.896,154.238,129.790267785,195.626,69.2887,195.792690499,195.640958821,3.69424932932,236.291762782,5.65448773989,95.8877856964,349,-18.693423438,585.228518116,97.3802664785,349,-198.897,324.445942976,99.8525,97.7297428378
0.930562,195.795,148.333,204.62713493,195.548,69.3786,195.694771933,195.563215044,8.24621877692,248.067449078,5.59729894365,71.5420655388,350,-25.0394760953,884.170482852,133.710375533,350,-198.672,371.115605677,99.9598,197.445079525
0.855192,195.253,158.662,312.936903665,195.003,69.4437,195.167121616,195.017946275,3.73633251863,363.57223035,5.77129643308,56.5965875743,351,5.70407704792,920.544894774,122.20374337,351,-198.194,394.709279876,100.056,110.587741843
0.939329,195.311,148.451,181.3822507,195.057,69.5607,195.20874764,195.069259158,12.9152318665,225.625284747,5.5467737191,62.0101819694,352,12.1363450741,743.626542395,102.897390162,352,-198.262,304.621682885,100.19,114.509124948
0.931116,194.716,158.361,213.695965267,194.415,69.6125,194.622764036,194.439587686,2.25214873637,364.446384028,5.7425203616,78.2154893968,353,-24.9579313597,966.37546962,62.5717802781,353,-197.662,190.884131636,100.319,63.7945374533
0.932847,195.46,141.332,211.015054252,195.226,69.693,195.361031097,195.224319909,-1.33152772412,315.272020273,5.50050484116,133.750738329,354,84.9027103609,1106.82531187,121.654016336,354,-198.387,335.570619802,100.507,142.630221269
0.933331,194.933,142.78,108.719911,194.694,69.8201,194.860890754,194.720335616,-22.1346800681,196.809982614,5.58627542375,97.8432605876,355,71.7803717271,551.875505462,67.3734573381,355,-197.743,186.247816117,100.594,59.6653962403
0.919651,194.274,150.169,203.4890134,194.017,69.8852,194.176952467,194.034335035,2.75425730366,219.812834715,5.65943639442,57.78461131,356,-18.6835418783,841.82586511,70.2412930753,356,-197.154,205.201504677,100.709,121.545760557
0.907861,194.103,150.975,220.215872263,193.867,69.9204,194.012463145,193.87248425,1.39277210226,320.139222757,5.6613614923,79.2923873466,357,-1.20940056506,732.154418491,180.022572866,357,-196.882,519.145751689,100.839,159.511686151
0.893026,193.198,145.499,307.628633529,192.941,70.066,193.107272689,192.955409092,1.55090135277,433.045205766,5.53155215199,67.9826397,358,63.1510606164,948.547170596,118.221817764,358,-195.981,332.507258486,100.95,134.971565212
0.930108,193.255,150.326,366.237531017,193.022,70.1679,193.164844055,193.035347549,-0.718170896866,418.890494726,5.6442215837,107.658167096,359,76.6805841935,1111.17538955,89.8985365234,359,-196.168,267.768324667,101.049,100.171276841
0.942709,192.484,150.108,165.667666945,192.231,70.2192,192.383692655,192.243805515,-1.67729394487,219.435334612,5.62904234341,99.860929297,360,94.0451267543,1129.11612184,114.259303609,360,-195.364,310.759303364,101.224,120.220391054
0.944527,192.146,153.718,334.527690871,191.901,70.3078,192.051572082,191.908196527,5.28116372923,374.278159148,5.63055066925,74.2146851505,361,22.300570614,1009.25256305,112.210522766,361,-194.985,343.928723797,101.307,135.306839986
0.959168,192.45,149.299,218.149781265,192.183,70.3159,192.338539122,192.191811976,-1.26654617171,831.956633567,5.56690070829,71.4198566343,362,145.902544467,937.262854375,261.186737868,362,-195.217,698.555280131,101.423,237.591044338
0.914807,192.256,140.153,195.332118565,192.013,70.4133,192.16561545,192.035300103,-0.167097094439,338.380471141,5.51762993831,123.995749046,363,114.175118236,931.374675296,109.402961826,363,-195.016,301.347906363,101.505,110.260433089
0.938286,191.512,134.298,133.12963253,191.237,70.5101,191.386180487,191.23304586,-0.795905805487,211.454241629,5.41325895341,98.3614959605,364,59.6890929613,723.191026298,105.402007732,364,-194.292,324.581767954,101.611,106.245741546
0.954827,190.848,137.301,386.930612937,190.567,70.5816,190.742016541,190.594369248,0.496419269496,740.715392619,5.40540809684,125.14642384,365,116.442852931,1072.33384219,196.658955725,365,-193.716,729.657899904,101.743,122.698641956
0.938476,191.313,153.923,219.561285857,191.042,70.6598,191.205092276,191.053911125,-1.88910730299,208.689195696,5.58649641502,88.2043307551,366,59.5793172929,1021.02133149,267.098585525,366,-194.113,766.649173657,101.872,265.446591632
0.933543,190.984,132.096,330.243290322,190.73,70.7001,190.897205569,190.74629965,32.4080734337,418.605175996,5.38395401041,126.363153202,367,98.8096229869,1117.15680384,98.2980338286,367,-193.781,318.930617369,101.97,155.906014691
0.934806,190.493,147.896,168.677712118,190.243,70.7996,190.403747004,190.251609493,-0.256835934199,272.477391733,5.55279222425,125.216483671,368,143.602176033,993.271354628,170.68400248,368,-193.256,471.085370526,102.055,186.047976762
0.891731,190.896,130.606,307.867707089,190.656,70.8916,190.812516189,190.664367402,-1.14375423257,549.200073261,5.31521982158,116.355186609,369,106.970610617,1183.01760992,126.934627294,369,-193.72,401.930051125,102.146,119.309333212
0.902301,190.445,132.858,200.73015643,190.209,70.9402,190.366091444,190.21769282,-34.9537156814,370.3913179,5.31696349611,137.896878991,370,111.091232841,1148.41551053,117.627496259,370,-193.145,362.916368567,102.245,72.8825336367
0.957528,190.255,154.385,300.377372452,190.001,71.0204,190.170013578,190.021255127,75.250144994,795.794710787,5.63613832811,95.4446918019,371,139.365032074,1018.12336787,382.733458108,371,-192.916,906.194987295,102.379,365.40960167
0.928656,189.525,156.114,68.8671297165,189.255,71.07,189.412899495,189.268386424,3.34283932587,290.610087401,5.51235500133,137.889588302,372,195.998257675,537.157412781,110.966972138,372,-192.253,302.955963107,102.487,132.000277596
0.91527,189.026,127.613,277.332546882,188.777,71.1816,188.929007703,188.788047895,0.644313689899,205.163531456,5.24306348867,63.8186267635,373,14.72527214,1036.82788738,73.8910502697,373,-191.729,259.268687581,102.586,144.898766427
0.90521,188.843,136.092,147.218202196,188.592,71.3208,188.754788457,188.607796371,82.3856573136,352.828219039,5.3522837914,134.243021353,374,136.532405001,876.635284976,160.996366882,374,-191.601,528.860639567,102.691,246.961839871
0.946706,188.306,142.359,285.07942071,188.05,71.3915,188.207851476,188.064693516,-0.198842052238,444.809957547,5.45334575765,158.221305335,375,185.419539449,1709.45751858,133.116675038,375,-191.099,470.7961091,102.79,127.978613035
0.922857,188.591,133.824,209.609310346,188.347,71.4899,188.485203727,188.353820845,-0.278040749693,390.930176744,5.33024101609,134.398144397,376,108.919941933,1266.46387238,139.048844164,376,-191.364,407.214399322,102.952,129.086525439
0.929389,188.192,133.975,176.703709979,187.951,71.5397,188.089892549,187.967226989,-2.68528795621,382.455756026,5.42498407399,147.473483493,377,100.602069448,829.912968172,123.984384772,377,-190.953,309.258464963,103.094,134.598282778
0.916275,187.847,145.634,142.315303337,187.626,71.6321,187.758201054,187.631638424,-0.690966418494,354.978712861,5.42296241352,140.028495517,378,118.726547617,932.757106418,83.4296959589,378,-190.588,236.988111447,103.196,62.1562293491
0.936549,187.516,144.975,175.00246384,187.278,71.7007,187.417051509,187.295640011,38.5786683792,447.349610659,5.47897197134,140.360922777,379,165.338011629,779.027191662,98.828516515,379,-190.306,373.348068584,103.304,145.202997744
0.923872,187.654,137.655,163.688674526,187.453,71.7348,187.604801469,187.473836976,-0.786403987845,369.90496805,5.35467941752,127.407372801,380,130.214376016,708.660212784,171.407442582,380,-190.436,565.90591686,103.379,124.120101271
0.916504,187.12,149.105,157.205582498,186.916,71.7973,187.054947082,186.927186373,-0.704392941785,325.777810956,5.493377819,133.367118607,381,94.9999098097,806.97186693,104.60199772,381,-189.854,275.083308383,103.521,85.4747229186
0.935402,186.947,140.627,227.699285034,186.731,71.8519,186.870825945,186.745332591,-3.07268581548,360.916804984,5.36583758489,122.773427702,382,120.471427177,1083.8901173,112.43518593,382,-189.683,350.588634605,103.624,83.6099648088
0.923235,186.601,143.25,182.418861066,186.385,71.954,186.521350841,186.39628463,0.0265601924942,369.881879171,5.44150416568,131.623227545,383,170.841939642,715.124287647,170.861429691,383,-189.474,518.67180377,103.758,172.790328553
0.927574,186.166,137.5,200.196297456,185.922,72.0925,186.05459061,185.927404328,-0.770825811152,276.885792051,5.37320206635,104.436911915,384,-23.3220591006,1082.2686126,106.835895298,384,-188.935,298.904248567,103.851,144.660296378
0.917117,186.183,134.712,112.485699593,185.981,72.1764,186.100935832,185.988548113,0.111003404138,312.888307743,5.36429769255,122.251763216,385,123.463342028,679.56518871,120.550767749,385,-188.929,310.020580261,103.939,172.459035772
0.91963,185.811,134.616,155.297705779,185.584,72.2825,185.74626287,185.602369137,2.35289036157,277.54196108,5.34267626036,114.979589739,386,67.4890275778,1002.78573246,91.9777852089,386,-188.521,272.734601428,103.994,148.683681938
0.863982,185.818,150.557,129.324810101,185.599,72.3617,185.748025738,185.618790556,1.99841426553,471.652016367,5.46715997646,144.966787775,387,184.345167071,981.335715307,120.572457529,387,-188.569,423.433162097,104.111,82.5374836214
0.889143,185.222,137.138,247.521380462,185.021,72.4453,185.147668788,185.035504512,2.11911615339,412.311881738,5.3242463724,132.117711696,388,162.26939704,1150.48996651,137.807364217,388,-187.885,390.34090607,104.186,173.597499694
0.861678,184.63,148.87,156.913053306,184.432,72.5385,184.561018933,184.444578041,-0.135417971884,377.495858213,5.41316522186,130.350018628,389,133.491812944,836.449799668,206.843694104,389,-187.368,557.347119385,104.269,219.211700045
0.902541,184.196,135.708,109.461430663,183.964,72.6009,184.095036755,183.974245617,-2.14666283276,268.453648394,5.31619166366,130.946615844,390,112.207715383,594.213632719,106.338155334,390,-186.85,330.948922313,104.333,105.989508725
0.909804,184.977,131.812,203.004729772,184.794,72.6794,184.897755493,184.798972765,0.774809756711,314.70270407,5.22381709829,114.53149649,391,107.41827802,957.815353075,120.869182556,391,-187.669,415.671818263,104.412,104.811629773
0.899739,184.152,144.158,103.257574106,183.951,72.7353,184.079738623,183.977166301,-1.62462659157,254.419275417,5.38814129518,118.12993655,392,138.735468947,692.788307945,129.135619343,392,-186.829,388.48240657,104.556,99.7190909342
0.887965,183.769,124.232,69.3680215714,183.543,72.7994,183.661259445,183.548074653,85.3376067327,257.878758249,5.13031631153,124.860450436,393,136.8285337,477.400807284,73.9314287887,393,-186.453,310.844556523,104.659,178.530708761
0.81505,183.74,128.383,363.501003278,183.541,72.884,183.654233297,183.549651073,-1.31405093579,596.087011974,5.17459450365,123.432823956,394,158.895485399,1195.49837842,149.187334549,394,-186.407,427.673333024,104.757,222.963401134
0.918907,183.345,136.538,149.170181577,183.123,72.9287,183.274968945,183.14580278,8.31851486438,355.330981475,5.33866104134,139.560271468,395,138.732697925,922.485100359,109.795781477,395,-186.063,303.965889166,104.888,129.304941478
0.905374,183.49,144.389,115.29673301,183.276,72.997,183.409016927,183.28688257,-2.14482429227,236.332033156,5.35449972719,111.297184108,396,120.407334064,925.086834206,117.269360788,396,-186.061,329.904606411,104.966,147.052347968
0.908269,183.163,132.382,249.287763123,182.963,73.0979,183.096474726,182.97818347,4.80669103975,348.533100498,5.24842099727,127.09422769,397,129.522076054,1510.36143184,165.656082165,397,-185.893,477.007165718,105.069,198.655240891
0.904512,182.727,126.807,172.450603652,182.492,73.2118,182.641498336,182.502938233,-0.13631819149,243.886875336,5.20877637661,90.405323652,398,45.3843791735,925.806693597,151.024106731,398,-185.391,459.278542274,105.181,127.856612298
0.903707,182.658,126.259,137.398367141,182.45,73.2158,182.590908344,182.458549627,-3.06060531158,266.737151279,5.14175719994,112.378655998,399,127.020407293,720.199326638,122.169608943,399,-185.393,392.122345085,105.324,98.5922163301
0.910624,182.368,137.563,148.239865076,182.165,73.2781,182.272822611,182.17745673,-2.34420279102,414.652594576,5.29448615865,147.21386587,400,246.38197082,971.166847627,154.906155362,400,-185.141,426.270073561,105.398,140.432745436
0.922314,182.163,142.784,164.747353426,181.967,73.3339,182.099308688,181.983852017,-8.38798232059,232.491265398,5.34566193544,101.563205188,401,4.15785677072,701.64247767,157.958428318,401,-184.79,462.474468078,105.488,208.851030314
0.940261,182.302,126.468,58.7109920423,182.108,73.4035,182.233587406,182.119499027,24.042317465,288.36803027,5.14115604244,136.227949645,402,179.54914108,401.162436202,226.442424438,402,-184.938,619.554436114,105.608,266.277528915
0.911823,181.635,134.593,134.14625762,181.449,73.5009,181.581242712,181.466463148,3.50302902342,407.474018108,5.21205175097,159.439568408,403,207.993477099,787.648384552,142.258284296,403,-184.302,450.4334509,105.733,112.076843796
0.863724,181.1,141.135,58.0660458965,180.9,73.5875,181.024803942,180.912557465,14.4247285381,261.807488421,5.33481008901,135.752746551,404,179.654036119,488.386458401,123.793079229,404,-183.771,333.535256164,105.826,151.889449276
0.919624,181.26,125.462,29.2543064085,181.072,73.6511,181.191805526,181.085268048,4.94346159072,229.136400635,5.13511266556,116.168659388,405,198.633952972,385.209992282,103.945350413,405,-183.905,278.071319299,105.935,133.815132501
0.942365,181.278,128.799,170.616948736,181.071,73.7454,181.190806051,181.089816048,-2.07233935758,287.641961155,5.16784468829,121.588883649,406,94.0629132972,760.471667199,91.3782164011,406,-183.978,268.700289465,106.013,72.4134523332
0.924235,180.677,124.014,195.171508836,180.489,73.8315,180.60163209,180.500699632,-3.24624753168,282.145994304,5.19455150137,108.550966059,407,85.944312315,905.979992739,156.522265443,407,-183.3,481.5016614,106.081,147.659583147
0.898568,180.41,140.587,182.880505568,180.215,73.9298,180.316904491,180.224439716,4.60758234671,327.521167744,5.33108714026,116.014706734,408,87.7902967693,856.382314751,160.06673057,408,-183.094,408.702957206,106.216,167.042818106
0.91942,180.487,130.4,141.325622554,180.274,74.009,180.417629643,180.284167081,2.40966847354,316.343466335,5.17630866817,135.97263547,409,114.882585498,645.668217975,145.622178383,409,-183.128,542.909944609,106.299,136.87175454
0.928774,179.968,123.579,170.396603626,179.748,74.1083,179.883523168,179.758630321,1.59596777965,242.590822195,5.14494638598,113.847308035,410,-76.9104941073,779.458986989,162.779325012,410,-182.618,461.490701934,106.403,157.055708962
0.915577,180.374,140.93,204.803859072,180.135,74.1894,180.304439672,180.148327823,3.84986065015,325.177171526,5.25694791765,120.070965654,411,8.13698180305,1218.29177719,116.809671057,411,-182.941,345.57906324,106.493,170.67086815
0.889975,179.432,125.832,207.364712168,179.221,74.2647,179.354501354,179.229130321,0.25942225561,299.252820319,5.15387618974,112.685874798,412,55.6343818089,1028.24013192,112.78847434,412,-182.057,353.657359586,106.635,94.9888266971
0.904055,180.05,125.841,140.066102656,179.846,74.3655,179.988460186,179.869412236,-2.00368057234,231.472139297,5.13814325241,103.697243801,413,41.5657473398,749.18628298,104.023795002,413,-182.641,302.226315933,106.728,116.580868673
0.905871,179.322,134.559,87.726543701,179.105,74.4675,179.243224419,179.117534102,-1.02343469323,227.114487549,5.27093725944,113.960634372,414,155.701579956,593.335383347,111.845082309,414,-181.957,377.191651999,106.815,90.8691480854
0.91126,179.69,129.695,191.697349151,179.489,74.524,179.602662771,179.501200853,0.678297440048,226.263871496,5.15728436557,79.266673592,415,4.53844612946,673.780622752,81.6895094074,415,-182.375,265.559895003,106.928,62.5203559334
0.922041,178.928,129.188,134.866590666,178.752,74.6068,178.868866952,178.760138102,-15.658036397,311.937956804,5.13731767177,138.40390447,416,96.6218526278,931.594268206,82.9866748142,416,-181.483,210.807441982,107.014,79.994138081
0.921609,179.259,136.628,124.293967381,179.04,74.6904,179.175100458,179.047554437,-1.08724099306,277.134030065,5.20100994383,120.35359364,417,69.4893840591,651.689975525,103.19126157,417,-181.758,281.33106963,107.113,109.030326058
0.891717,178.698,128.763,128.378679734,178.481,74.8013,178.633636326,178.497696258,1.77977936276,247.767604463,5.11850528531,110.173643252,418,92.0341948255,859.451411398,104.283659825,418,-181.193,350.927804166,107.21,125.731730728
0.841768,178.507,138.374,137.141256405,178.249,74.8892,178.400818958,178.257695512,-1.06697892402,242.692119502,5.26808056671,98.9585545153,419,64.1645274798,879.721890751,62.4680409314,419,-181.069,214.599110393,107.285,50.9875512295
0.836016,178.804,124.102,109.652227609,178.596,74.9982,178.729483659,178.608261801,-1.12385197965,268.873239078,5.12209125683,119.985326038,420,73.4081837822,519.476810034,144.720744519,420,-181.343,607.619941809,107.387,92.5041588015
0.892742,178.723,128.457,192.927919709,178.471,75.0951,178.631395285,178.483429207,-1.20500270182,333.248183723,5.11913653301,138.124555595,421,47.4204995206,1216.28222701,142.676091612,421,-181.206,413.06942788,107.449,150.833735046
0.883865,178.457,123.87,166.826124127,178.23,75.1682,178.367992565,178.235676062,0.391907870629,343.934428425,5.14458672154,137.732242189,422,147.155286127,971.729951862,100.194354399,422,-181.041,268.670163777,107.554,147.160528241
0.895866,177.612,138.91,160.543271698,177.367,75.2833,177.514863268,177.373999565,-1.58883263133,248.552950967,5.21462212305,88.5068206623,423,22.0255189218,1049.63230853,181.547890307,423,-180.132,496.714567721,107.635,189.374830798
0.905146,178.308,124.387,98.7600880755,178.067,75.3395,178.231674514,178.087206679,-1.80612974835,266.533299936,5.14022516016,131.63863849,424,178.42395827,961.026619303,165.229148027,424,-180.839,450.8784333,107.692,156.569266626
0.888842,177.834,137.053,90.4765649168,177.614,75.413,177.766129989,177.630462806,-1.95291745728,232.909808215,5.2125802672,118.781864594,425,145.508548684,558.444266602,102.456507822,425,-180.372,264.846853184,107.787,99.3289535635
0.876137,177.477,129.722,208.261179768,177.259,75.4298,177.387241873,177.265659709,-2.12669227111,417.573064434,5.12345016522,99.0277125141,426,195.908620734,1052.79676456,80.1563070383,426,-180.108,268.748909035,107.905,75.9282528848
0.904714,177.574,131.669,126.464196114,177.365,75.5336,177.501531651,177.380068269,-1.31698086136,232.158418839,5.16384858357,99.3015526408,427,0.497139731092,706.591744718,170.605931845,427,-180.217,453.184727953,107.98,165.826837885
0.81413,177.229,135.465,283.696927669,177.037,75.6015,177.162291337,177.053570107,0.0530328672585,486.543472144,5.20720656124,92.137908291,428,61.4810404874,1113.77216524,39.3263556651,428,-179.955,146.802450126,108.098,58.0157968196
0.888835,176.958,133.986,117.727924282,176.743,75.6704,176.870604134,176.753965763,-0.465196709186,260.685645972,5.18820271976,104.289105213,429,71.4318662783,758.108887619,119.79174808,429,-179.666,498.773798651,108.21,66.5891048027
0.876966,177.132,129.297,141.087296656,176.92,75.7281,177.046924344,176.927433465,0.0362366561291,222.29237789,5.11374897635,103.606495602,430,86.1758050272,873.330040856,276.846081298,430,-179.775,727.020399429,108.324,203.979997621
0.90492,176.999,139.415,141.991071555,176.807,75.7981,176.923732625,176.830354413,-1.29208440327,347.888127591,5.23828641252,133.061407608,431,174.90312357,799.858936034,152.640101854,431,-179.723,408.447654004,108.439,156.886519048
0.937595,176.981,126.733,183.030116257,176.791,75.9003,176.890090093,176.793919902,-2.92433194152,287.672265297,5.11756902188,108.989519145,432,61.0484434864,727.621191975,148.514319168,432,-179.591,376.691815324,108.529,145.879326835
0.876317,176.983,129.754,94.3542262137,176.799,75.9707,176.915643847,176.815727755,-1.07788184544,283.073968759,5.15678025439,131.004409161,433,52.0591296924,576.615709666,142.700447696,433,-179.606,529.088499289,108.627,131.504267851
0.798969,176.867,142.039,79.9934616608,176.668,76.05,176.79318181,176.681115486,-0.861114082378,378.279495442,5.25217494078,127.300001306,434,231.025335039,626.01430799,149.754094438,434,-179.445,522.722163689,108.751,86.0115450605
0.850919,176.657,132.31,101.415921111,176.478,76.1339,176.593240524,176.49259335,-17.7253271913,358.898674916,5.14497720282,129.036272547,435,143.407073639,735.112386005,193.24577035,435,-179.377,590.024962425,108.806,153.103924581
0.901839,176.33,130.686,96.5187670155,176.147,76.1999,176.256410389,176.155188094,-1.96713326492,309.685794886,5.13798086303,137.479814496,436,136.119982009,681.889120184,140.314552023,436,-179.034,450.344834437,108.842,111.644841844
0.880464,176.377,131.398,181.884415252,176.217,76.2807,176.318702458,176.237619389,3.75852434852,359.535761323,5.1752073391,140.671229065,437,76.7968833229,1157.38141713,141.315869889,437,-179.012,398.341276409,108.894,126.325145886
0.873232,176.317,133.432,72.2709187979,176.16,76.328,176.26344145,176.17293616,-0.82006190574,249.601145309,5.1848850081,123.996040984,438,133.232388366,517.251027963,93.5335326557,438,-178.897,316.11117303,109.03,81.3973447628
