StdReturn,AverageReturn,StdEsReturn,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQYDiff,Epoch,AverageAbsY,AverageQLoss,Iteration,MinReturn,MaxEsReturn,QFunRegParamNorm,AverageY,AverageQ,AverageAction,MinEsReturn,MaxReturn,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn
173.113658652,4924.78478722,0.0,111.973,-450.553,3.50208204952,641,448.651759035,205.097,641,4517.12476399,3121.92369706,163.344,448.651599914,448.639,0.986585,3121.92369706,5121.17167658,3121.92369706,448.642,397.860522874
504.153142053,4137.27754595,0.0,112.106,-450.325,3.49401965815,642,448.273846754,196.874,642,2821.76406027,3217.63826627,163.481,448.273716793,448.276,0.986337,3217.63826627,4847.29497551,3217.63826627,448.276,352.387471981
227.068702285,5186.43246243,0.0,112.294,-450.401,3.71016670292,643,448.285323501,240.451,643,4591.24367465,3054.98227274,163.654,448.28527168,448.273,0.984728,3054.98227274,5398.69114136,3054.98227274,448.273,399.75527953
186.990778041,5107.67421564,0.0,112.287,-450.293,3.60188734673,644,448.198299652,219.112,644,4607.11813816,3275.83178944,163.829,448.198223765,448.188,0.982102,3275.83178944,5243.81243832,3275.83178944,448.192,418.389921971
88.8313512988,4193.38473803,0.0,112.341,-449.158,3.46054575093,645,447.304773525,207.66,645,4072.17859569,3301.82439719,163.925,447.304707926,447.304,0.989042,3301.82439719,4393.80357082,3301.82439719,447.304,345.413053761
128.346302083,4794.61375178,0.0,112.534,-450.563,3.43305707678,646,448.5820812,195.261,646,4455.09285383,2804.76528816,164.048,448.581944356,448.564,0.982436,2804.76528816,4921.6872213,2804.76528816,448.566,392.399418917
202.115845256,4650.90254324,0.0,112.563,-449.653,3.46607119506,647,447.611111791,204.394,647,4172.42727493,2990.45058312,164.151,447.610977853,447.604,0.979972,2990.45058312,4855.35195994,2990.45058312,447.604,373.591677467
88.4286859544,5275.28632469,0.0,112.645,-450.732,3.70960579934,648,448.620765945,252.252,648,5114.37175023,3157.94596655,164.224,448.620554419,448.61,0.980829,3157.94596655,5413.95928726,3157.94596655,448.61,416.321844079
110.714832921,5022.87489897,0.0,112.681,-450.187,3.65058907178,649,448.157598584,249.938,649,4826.35381368,3003.40563383,164.33,448.157419897,448.143,0.982311,3003.40563383,5231.70513063,3003.40563383,448.144,369.405996102
132.122195039,5080.04710867,0.0,112.698,-450.585,3.44366429336,650,448.425178657,199.481,650,4899.76517136,3137.39006266,164.441,448.425026397,448.422,0.98271,3137.39006266,5276.79539906,3137.39006266,448.424,404.436365039
103.225564054,5023.9125014,0.0,112.876,-450.481,3.34167793629,651,448.29570576,163.863,651,4755.8845869,2937.93251161,164.587,448.295678951,448.283,0.983837,2937.93251161,5126.47757417,2937.93251161,448.284,396.867831674
176.779004507,5117.73543141,0.0,113.019,-450.745,3.49074175868,652,448.645071927,210.945,652,4791.84075445,3157.4176536,164.7,448.644955058,448.634,0.985013,3157.4176536,5371.64175005,3157.4176536,448.634,411.314383803
115.993499473,5157.54374107,0.0,113.063,-450.981,3.38390111609,653,448.888292311,196.333,653,4883.29555676,3351.81294458,164.783,448.888233988,448.884,0.984595,3351.81294458,5350.03522,3351.81294458,448.886,411.054901871
234.352824764,5002.72063414,0.0,113.104,-450.442,3.8043035972,654,448.31869826,285.851,654,4647.46896727,3421.60114601,164.881,448.318644252,448.299,0.983448,3421.60114601,5391.66155625,3421.60114601,448.299,408.460165681
130.028819508,4899.1968603,0.0,113.23,-450.559,3.40268310443,655,448.487961318,193.946,655,4625.52622765,3171.88980021,164.979,448.487915092,448.484,0.985981,3171.88980021,5075.08873663,3171.88980021,448.484,396.250666375
126.816252999,5796.67132695,0.0,113.267,-450.271,3.41886268347,656,448.239587866,195.632,656,5573.0714935,3228.17498256,165.115,448.239379587,448.228,0.975752,3228.17498256,5978.45815196,3228.17498256,448.229,456.430129307
1304.26169842,4359.35573401,0.0,113.36,-450.082,3.60550876328,657,448.086240407,227.846,657,471.714608784,3361.80933223,165.243,448.085958449,448.074,0.985569,3361.80933223,5055.02153333,3361.80933223,448.075,368.759548439
1373.08255183,4297.4478275,0.0,113.409,-450.912,3.65178900883,658,448.897317143,236.223,658,675.821372987,3368.91813864,165.402,448.896538532,448.901,0.987001,3368.91813864,5232.56576141,3368.91813864,448.902,389.455400805
1585.231878,3287.95822766,0.0,113.472,-450.604,3.58461753032,659,448.604471136,221.042,659,603.773587461,3224.84380845,165.563,448.604427156,448.582,0.990326,3224.84380845,4865.12917622,3224.84380845,448.582,377.10456542
54.1317251534,5275.57391789,0.0,113.489,-451.006,3.66595041274,660,448.939152047,249.4,660,5164.57588534,3226.71378004,165.692,448.938943166,448.933,0.985934,3226.71378004,5353.50412774,3226.71378004,448.934,410.906199823
128.901115091,5577.77579004,0.0,113.595,-449.847,3.71704475194,661,447.848281376,254.224,661,5411.59850268,3442.02674466,165.822,447.84749289,447.84,0.986539,3442.02674466,5785.05618819,3442.02674466,447.84,405.859805937
520.51297807,5121.42238409,0.0,113.72,-450.597,3.37560331843,662,448.554427598,200.924,662,3697.40030542,3111.03331993,165.892,448.553989464,448.534,0.984343,3111.03331993,5549.9978689,3111.03331993,448.534,434.057453728
105.638157434,5124.56020808,0.0,113.819,-449.988,3.54171275299,663,447.98368297,225.869,663,4931.80805565,3645.85231534,165.972,447.983575832,447.98,0.98855,3645.85231534,5262.52943494,3645.85231534,447.98,408.634308681
1231.94189308,4318.38523824,0.0,113.896,-450.22,3.75652755302,664,448.254107876,280.477,664,775.936174598,3558.80458398,166.089,448.253758889,448.232,0.985031,3558.80458398,5228.81727383,3558.80458398,448.232,352.946319887
264.155181283,5337.85554888,0.0,114.047,-450.272,3.55754617005,665,448.144844694,232.191,665,4566.51421655,2984.26903769,166.247,448.144366379,448.135,0.987958,2984.26903769,5516.04665615,2984.26903769,448.135,420.65822987
73.1729522717,5285.16768914,0.0,114.058,-450.651,3.76912493043,666,448.515405122,274.097,666,5156.68394098,3341.757561,166.447,448.515036408,448.51,0.986818,3341.757561,5380.03566176,3341.757561,448.511,411.62927848
157.305732064,5003.65305045,0.0,114.123,-451.073,3.37054809755,667,448.945661915,185.322,667,4738.87024082,3293.32493023,166.546,448.945587805,448.937,0.988305,3293.32493023,5248.29738562,3293.32493023,448.942,402.15414696
47.6598761328,4751.32506985,0.0,114.149,-450.819,3.65564731484,668,448.753983237,226.189,668,4685.35068764,3273.31934773,166.645,448.75393123,448.75,0.988267,3273.31934773,4855.35551728,3273.31934773,448.75,379.964242731
73.680915741,5244.07880953,0.0,114.323,-451.173,3.4545883037,669,449.178684515,197.07,669,5141.78538834,3562.4131878,166.779,449.178468542,449.158,0.986049,3562.4131878,5366.42200483,3562.4131878,449.158,417.521147117
114.973347473,5075.14066511,0.0,114.345,-450.803,3.44487568925,670,448.715169745,200.92,670,4892.96828574,2666.73378156,166.949,448.715117841,448.713,0.985635,2666.73378156,5234.21466693,2666.73378156,448.713,406.775446275
346.566159744,4991.10786605,0.0,114.441,-450.252,3.56142591997,671,448.221295786,229.15,671,4193.99393956,3194.55263328,167.047,448.221284424,448.218,0.980953,3194.55263328,5456.53270148,3194.55263328,448.218,367.369515128
104.698945651,5534.25143865,0.0,114.459,-450.37,3.53387116591,672,448.452746068,227.992,672,5270.2601708,3225.71453402,167.13,448.452483416,448.434,0.979931,3225.71453402,5628.57139509,3225.71453402,448.434,440.755992119
96.7877902116,5298.8463093,0.0,114.591,-450.759,3.32997750144,673,448.816827599,176.5,673,5201.96092865,3174.11187071,167.219,448.816793267,448.811,0.991387,3174.11187071,5515.7757417,3174.11187071,448.811,415.128430427
101.938910097,5138.31012439,0.0,114.698,-450.27,3.52582720082,674,448.334136619,213.596,674,4991.77515912,3118.85523847,167.368,448.333999512,448.318,0.987,3118.85523847,5306.70282946,3118.85523847,448.318,415.39710761
41.2724554175,5118.96552858,0.0,114.881,-450.587,3.34649061194,675,448.558258251,174.304,675,5044.91844836,3187.65398606,167.441,448.557832389,448.547,0.989106,3187.65398606,5182.95849164,3187.65398606,448.564,406.546447831
128.850648054,5227.93067782,0.0,114.943,-449.999,3.53084404586,676,447.965954621,215.35,676,4937.84387274,3264.71295314,167.547,447.965887883,447.959,0.986054,3264.71295314,5382.18499302,3264.71295314,447.959,397.428026022
121.482498274,5233.72586142,0.0,114.952,-450.794,3.27029073421,677,448.66776466,188.532,677,4998.35676642,2835.02981217,167.65,448.667696531,448.668,0.987172,2835.02981217,5369.46482076,2835.02981217,448.671,404.716839821
52.5496222037,4790.27401611,0.0,115.109,-451.313,3.38778308165,678,449.258985448,196.904,678,4721.12422282,3348.51805736,167.767,449.258910611,449.242,0.987423,3348.51805736,4909.2892075,3348.51805736,449.243,393.319621304
75.0062021898,5110.43058221,0.0,115.264,-451.978,3.37011926604,679,449.948630187,191.901,679,4965.34998855,3179.05784951,167.887,449.948476167,449.939,0.986737,3179.05784951,5196.60109797,3179.05784951,449.939,391.893751218
86.7908773704,4808.10599512,0.0,115.333,-451.691,3.46402576083,680,449.691389385,224.709,680,4715.41770215,3282.93978024,168.0,449.691289386,449.676,0.989566,3282.93978024,5012.68948735,3282.93978024,449.676,381.257661236
113.077084763,5046.91630136,0.0,115.47,-451.441,3.3778510138,681,449.521900139,203.964,681,4839.5756934,3010.16916591,168.077,449.521862718,449.515,0.987703,3010.16916591,5235.45345366,3010.16916591,449.515,403.187761116
102.238260797,5138.88620133,0.0,115.537,-450.046,3.36688577552,682,448.084744234,205.789,682,4960.51348074,3301.76342654,168.197,448.084688305,448.072,0.990715,3301.76342654,5271.13222626,3301.76342654,448.076,398.787264586
101.71889801,5042.0074409,0.0,115.668,-451.624,3.37981754514,683,449.556606048,189.921,683,4840.87301431,3087.85033849,168.308,449.556483821,449.55,0.991,3087.85033849,5171.82167049,3087.85033849,449.551,384.842798541
51.171120241,4370.47583297,0.0,115.756,-450.426,3.56562254112,684,448.362323941,237.07,684,4285.28022789,3210.40041975,168.452,448.362266112,448.35,0.99086,3210.40041975,4486.79443811,3210.40041975,448.351,354.460573281
131.200698225,5158.46267987,0.0,115.814,-451.346,3.48692815977,685,449.150177029,229.965,685,4907.02305856,3191.8503703,168.605,449.150008844,449.146,0.991957,3191.8503703,5361.23022468,3191.8503703,449.146,406.281936208
809.063808929,4055.55254727,0.0,115.788,-450.645,3.44577271423,686,448.554247891,216.574,686,2141.40384109,3425.89307818,168.726,448.554122597,448.55,0.989658,3425.89307818,4673.57484164,3425.89307818,448.563,364.192579556
815.595107494,4462.7617028,0.0,115.795,-450.619,3.49613773013,687,448.641243321,210.386,687,2047.43173773,3256.11843649,168.869,448.641173041,448.628,0.990076,3256.11843649,4895.66494164,3256.11843649,448.628,372.249905155
1252.10213438,4255.37415235,0.0,115.858,-451.383,3.53595569577,688,449.362739412,238.928,688,506.967398979,3307.47847249,168.958,449.362699127,449.348,0.990493,3307.47847249,4774.20204876,3307.47847249,449.348,364.901801622
174.399323374,5080.52812818,0.0,115.988,-451.043,3.61701432207,689,449.011660273,267.777,689,4770.76529927,3281.93651232,169.111,449.011554996,449.005,0.987578,3281.93651232,5373.363451,3281.93651232,449.005,381.609760638
944.532069927,4238.14022734,0.0,115.992,-451.188,3.65197223183,690,449.12720382,256.92,690,1426.23528835,3245.61178904,169.176,449.127098405,449.122,0.991478,3245.61178904,4699.56897436,3245.61178904,449.122,362.740366651
116.357575166,5243.05964544,0.0,116.037,-450.357,3.4383583772,691,448.368257306,217.763,691,5023.3227264,3352.09365046,169.33,448.368112213,448.347,0.988383,3352.09365046,5404.15854678,3352.09365046,448.347,408.932291518
141.759748084,5356.2645777,0.0,115.985,-451.066,3.63710670409,692,449.076293432,225.48,692,5051.09667527,3288.68908139,169.457,449.076175055,449.062,0.989428,3288.68908139,5551.06736554,3288.68908139,449.062,419.620870605
405.409662835,4093.00210435,0.0,116.14,-450.853,3.51553304492,693,448.73848365,232.596,693,3384.22026556,3671.09061759,169.566,448.738471521,448.731,0.992058,3671.09061759,4672.317668,3671.09061759,448.731,332.787584259
299.436534692,4675.75474788,0.0,116.161,-451.092,3.48099745953,694,449.019485564,227.872,694,4146.38439766,3060.29832664,169.699,449.019409101,449.009,0.988226,3060.29832664,5120.90098448,3060.29832664,449.013,379.654513188
1060.88033425,4103.63611907,0.0,116.264,-450.78,3.49383521787,695,448.737208689,212.151,695,1173.53662154,728.828920823,169.817,448.737143513,448.724,0.98778,728.828920823,5039.20457464,728.828920823,448.725,338.133012332
1509.06891818,4422.72529331,0.0,116.395,-450.427,3.55086316481,696,448.365555224,226.483,696,-35.4794461395,3047.80734853,169.941,448.365446429,448.365,0.988044,3047.80734853,5318.53545781,3047.80734853,448.37,373.907006637
240.563643145,4126.06343406,0.0,116.471,-450.812,3.76237433017,697,448.791974794,250.192,697,3631.41707508,2883.85337613,169.992,448.791802227,448.774,0.989441,2883.85337613,4477.414523,2883.85337613,448.774,347.396046184
289.366756131,4855.08833458,0.0,116.49,-450.051,3.68621178438,698,448.062922783,241.637,698,4454.23309978,2818.88100651,170.073,448.06283154,448.049,0.988042,2818.88100651,5516.20648664,2818.88100651,448.055,388.438757004
996.505770886,3562.06220488,0.0,116.567,-450.175,3.51077620727,699,448.218286366,197.948,699,684.454332943,3096.63392274,170.165,448.218213025,448.209,0.994038,3096.63392274,4315.04501392,3096.63392274,448.209,334.004418561
159.032421676,5530.53039281,0.0,116.745,-449.616,3.46999086083,700,447.771240369,193.317,700,5237.29594762,2841.08440511,170.257,447.771180762,447.762,0.988645,2841.08440511,5685.13939481,2841.08440511,447.762,435.816983355
99.4780861876,4874.09249843,0.0,116.786,-450.033,3.6578335725,701,448.033509475,234.21,701,4739.17654587,3389.64726163,170.381,448.033509475,448.026,0.990811,3389.64726163,5043.22173866,3389.64726163,448.026,387.160828931
132.616607136,5051.59432329,0.0,116.8,-449.871,3.57211589958,702,447.833348653,227.343,702,4782.18858914,3179.18871897,170.506,447.832915959,447.819,0.990766,3179.18871897,5226.43509466,3179.18871897,447.82,395.575568581
120.834233191,5487.52480228,0.0,116.903,-450.141,3.37237633177,703,448.041612935,178.887,703,5269.19460902,3242.26288628,170.615,448.041484481,448.036,0.992941,3242.26288628,5679.58288244,3242.26288628,448.036,433.130613576
1399.2613799,4818.87704172,0.0,116.986,-450.026,3.66282592436,704,447.971815502,243.453,704,651.376636105,3433.3255615,170.732,447.971397731,447.961,0.991038,3433.3255615,5437.59097425,3433.3255615,447.962,384.671731672
155.759051189,5244.15444666,0.0,117.089,-449.559,3.59918350048,705,447.52350614,243.863,705,4842.34686896,2985.1254183,170.816,447.523326694,447.506,0.990823,2985.1254183,5354.64232235,2985.1254183,447.508,408.749491411
111.925173909,4864.97252332,0.0,117.104,-450.537,3.36763181877,706,448.44032178,181.491,706,4641.68997923,3086.65383444,170.97,448.440248422,448.443,0.990427,3086.65383444,5003.33277853,3086.65383444,448.444,393.813548911
144.960793522,4879.90924543,0.0,117.11,-449.949,3.44190531736,707,447.929047382,216.533,707,4482.03547568,3377.34291068,171.072,447.928953355,447.922,0.991194,3377.34291068,5005.4092416,3377.34291068,447.922,392.626069245
129.053010722,5124.90814373,0.0,117.138,-450.756,3.562260831,708,448.807979889,217.053,708,4811.86124572,3360.34423111,171.222,448.807851197,448.79,0.9879,3360.34423111,5269.86749853,3360.34423111,448.79,408.44277048
107.269265009,5183.32546834,0.0,117.192,-450.322,3.44594417012,709,448.394696227,207.082,709,5000.11680491,3294.42133532,171.345,448.394622024,448.384,0.98916,3294.42133532,5383.48636319,3294.42133532,448.384,399.836071348
169.390930544,5323.9166619,0.0,117.311,-450.168,3.82519864932,710,448.112226806,264.489,710,5041.02378453,3132.67241851,171.477,448.112160729,448.099,0.989534,3132.67241851,5507.06564235,3132.67241851,448.099,406.62689311
189.870294418,5007.29437897,0.0,117.446,-450.682,3.26654008154,711,448.677413146,179.829,711,4705.85392481,3250.68684462,171.583,448.67737987,448.669,0.991148,3250.68684462,5294.10606897,3250.68684462,448.669,389.150051412
349.840606803,4711.44719426,0.0,117.56,-450.92,3.33289493153,712,448.936107712,177.583,712,4029.76908826,2839.61274968,171.666,448.936070903,448.933,0.989739,2839.61274968,5164.52904517,2839.61274968,448.933,378.832659632
102.178965811,5072.33026407,0.0,117.651,-451.148,3.75127255847,713,449.088284065,250.824,713,4912.93729396,2861.24975678,171.802,449.088144562,449.074,0.984812,2861.24975678,5248.32280545,2861.24975678,449.074,405.863920919
69.4337584712,4680.33436953,0.0,117.775,-450.97,3.50192019689,714,448.896823578,208.753,714,4538.16010794,3292.43458415,171.88,448.896770989,448.886,0.987861,3292.43458415,4770.39872636,3292.43458415,448.886,370.202458127
90.6976582759,5130.34881321,0.0,117.813,-450.569,3.5319619597,715,448.592399555,217.746,715,5004.48669683,3199.26948911,171.993,448.592344269,448.59,0.988397,3199.26948911,5331.94750861,3199.26948911,448.591,392.437620939
1177.33254728,4148.89081903,0.0,117.911,-450.54,3.72659583166,716,448.605650308,252.377,716,1489.47233161,3078.20616448,172.111,448.605478839,448.579,0.987246,3078.20616448,4915.87932845,3078.20616448,448.588,372.528343276
1325.41705057,4420.973156,0.0,117.973,-449.684,3.57456389664,717,447.799528078,229.565,717,836.593362084,3429.12942414,172.239,447.79946287,447.792,0.99,3429.12942414,5396.44636895,3429.12942414,447.792,385.166299948
67.9389992074,4999.70782774,0.0,118.082,-450.534,3.55793845864,718,448.495364784,212.543,718,4915.75576348,3380.26207408,172.342,448.49529329,448.488,0.986297,3380.26207408,5135.13802386,3380.26207408,448.488,405.142947657
121.681084358,5230.28154097,0.0,118.186,-450.97,3.47707231153,719,448.867885782,216.049,719,4907.39796963,3421.76926164,172.461,448.867821754,448.864,0.991058,3421.76926164,5370.43964716,3421.76926164,448.864,419.390337714
107.734000539,5380.94431092,0.0,118.316,-450.235,3.33945541399,720,448.194997457,176.138,720,5219.23249824,3251.49482622,172.596,448.194921458,448.185,0.992396,3251.49482622,5581.03298316,3251.49482622,448.185,434.499343632
1197.98551174,4228.63092271,0.0,118.455,-450.71,3.67295641397,721,448.719361791,251.338,721,1545.12024995,3102.8131336,172.705,448.719317135,448.717,0.986364,3102.8131336,5182.61638345,3102.8131336,448.717,390.606795538
129.107100471,4071.27473584,0.0,118.467,-450.269,3.89371888126,722,448.321311203,306.244,722,3907.95108506,3033.26260598,172.81,448.32127427,448.295,0.99096,3033.26260598,4352.26221757,3033.26260598,448.295,322.327052673
107.878697838,4931.55430179,0.0,118.419,-450.489,3.38956871845,723,448.394723725,193.198,723,4759.51025842,3404.08507282,172.88,448.394584188,448.387,0.993006,3404.08507282,5123.07206964,3404.08507282,448.396,391.51921523
898.096201501,4172.06352255,0.0,118.49,-451.259,3.46598310057,724,449.268796588,213.127,724,2067.27732276,3073.00789333,172.958,449.268705437,449.254,0.98958,3073.00789333,4971.71841772,3073.00789333,449.254,385.794955785
1774.51052214,4043.37192257,0.0,118.597,-450.884,3.48078164361,725,448.797777874,214.704,725,207.844824071,3207.39452305,173.076,448.797651315,448.791,0.991685,3207.39452305,5209.92414046,3207.39452305,448.791,372.907525193
152.771861609,5418.68727652,0.0,118.672,-451.043,3.60267025138,726,448.931547237,250.232,726,5085.97131946,3409.0649493,173.15,448.931491528,448.924,0.989475,3409.0649493,5614.46868414,3409.0649493,448.924,410.930299125
181.260029179,4951.46085086,0.0,118.76,-451.089,3.51818955542,727,449.050806899,222.13,727,4725.92191595,3325.67708682,173.21,449.050751468,449.038,0.989343,3325.67708682,5303.42630156,3325.67708682,449.041,393.004523386
78.6272374975,4084.48941356,0.0,118.849,-450.375,3.64812396062,728,448.337327559,255.977,728,3976.06477693,3379.8931116,173.385,448.337252025,448.315,0.992944,3379.8931116,4256.32810692,3379.8931116,448.315,321.983034048
812.598424289,4634.57353751,0.0,118.94,-450.874,3.57728252585,729,448.809222769,232.2,729,2265.43795626,3438.17544957,173.486,448.809178369,448.809,0.993318,3438.17544957,5181.53524115,3438.17544957,448.81,399.607860973
159.631890613,5243.65952791,0.0,119.076,-451.515,3.58747611341,730,449.408027451,244.064,730,4986.56004353,3003.61732063,173.611,449.40791052,449.404,0.992,3003.61732063,5484.10757863,3003.61732063,449.404,427.783458926
111.868328026,5430.92102876,0.0,119.184,-450.811,3.54630813008,731,448.727090754,227.297,731,5249.32795877,3362.38757964,173.752,448.727001302,448.71,0.992217,3362.38757964,5597.69699143,3362.38757964,448.71,418.58327389
1630.7470192,4971.58993559,0.0,119.247,-451.319,3.53448616791,732,449.260227034,225.013,732,93.309891873,3300.88638447,173.892,449.260081819,449.251,0.993563,3300.88638447,5684.06449521,3300.88638447,449.251,408.526824763
368.849146716,5674.82606514,0.0,119.334,-451.588,3.41725890092,733,449.575666245,212.323,733,4614.59462121,3246.91688827,174.005,449.575647973,449.571,0.991975,3246.91688827,5995.3475943,3246.91688827,449.571,451.667869094
76.8783328019,5088.15501222,0.0,119.415,-451.275,3.49575879554,734,449.144311853,223.149,734,4982.91145054,3334.41513376,174.153,449.142953653,449.134,0.990674,3334.41513376,5244.2527412,3334.41513376,449.134,408.516632904
1006.53198472,3142.53732965,0.0,119.449,-452.054,3.56349386074,735,450.019778655,228.416,735,1188.74821794,3191.47226998,174.247,450.019423528,450.008,0.993842,3191.47226998,3923.87632583,3191.47226998,450.008,321.343463348
80.6529318347,5125.16702067,0.0,119.567,-451.901,3.09675515378,736,449.811939624,157.906,736,5008.02491925,2884.77391901,174.313,449.81170214,449.801,0.99237,2884.77391901,5254.11241064,2884.77391901,449.802,403.030197258
1374.46883193,4230.14105994,0.0,119.654,-452.204,3.38241084595,737,450.103259485,196.037,737,121.865185978,3125.26429943,174.424,450.102512819,450.089,0.992362,3125.26429943,4924.642391,3125.26429943,450.089,356.369780956
101.29480367,5340.32865682,0.0,119.782,-452.373,3.38794154867,738,450.336854432,206.58,738,5201.87791781,3339.03208974,174.538,450.336590503,450.325,0.994987,3339.03208974,5564.75109667,3339.03208974,450.325,424.146659759
86.7315287373,5753.83894164,0.0,119.851,-452.364,3.44951265697,739,450.223683255,214.79,739,5591.32353095,3241.15202901,174.646,450.223600533,450.221,0.993253,3241.15202901,5861.77833899,3241.15202901,450.222,435.690563853
137.23058959,4408.05165034,0.0,119.86,-452.741,3.51945309696,740,450.705279556,227.569,740,4169.36886811,3449.7293817,174.77,450.705225481,450.705,0.995368,3449.7293817,4681.44811586,3449.7293817,450.706,346.174706088
85.501021712,5270.12292223,0.0,119.948,-452.561,3.49613520275,741,450.518897566,206.818,741,5094.61513466,3612.65617904,174.862,450.518667913,450.498,0.995409,3612.65617904,5398.48429079,3612.65617904,450.498,408.816861328
728.262513337,4398.32080435,0.0,120.007,-452.319,3.53043076842,742,450.314461961,244.505,742,2303.2424345,3401.71460231,175.004,450.314416151,450.306,0.99261,3401.71460231,5036.01963938,3401.71460231,450.306,361.35466157
92.9517592492,5094.89233594,0.0,120.016,-451.814,3.22176786737,743,449.817714841,171.0,743,4965.6950192,3333.69431164,175.119,449.817681021,449.814,0.990578,3333.69431164,5204.31396376,3333.69431164,449.814,402.850879819
735.097270717,5219.69629781,0.0,120.073,-452.324,3.44236604154,744,450.266799823,210.179,744,3115.16113793,3267.73439085,175.209,450.266599317,450.259,0.992834,3267.73439085,5743.12861248,3267.73439085,450.259,421.905427116
172.336472369,5143.63881577,0.0,120.278,-452.769,3.43708264855,745,450.783940369,188.407,745,4860.45668801,2931.86318805,175.277,450.78351041,450.768,0.989053,2931.86318805,5419.97272328,2931.86318805,450.77,407.452005174
1392.8055873,4625.82703419,0.0,120.319,-452.214,3.61477254638,746,450.114596423,247.791,746,485.43445795,3220.4058735,175.408,450.114370704,450.105,0.992743,3220.4058735,5378.98213026,3220.4058735,450.108,387.620641471
234.579756221,5414.1441003,0.0,120.279,-452.4,3.46998980426,747,450.348363915,223.747,747,4860.48273858,3282.38316302,175.548,450.348274814,450.339,0.994128,3282.38316302,5676.41376413,3282.38316302,450.339,434.531868127
730.047125429,4250.91756769,0.0,120.369,-453.341,3.36748723564,748,451.20707646,196.187,748,2335.77763898,3438.03557869,175.632,451.207009375,451.191,0.995991,3438.03557869,4891.25089079,3438.03557869,451.192,362.667468108
1667.38829168,4394.68118721,0.0,120.404,-453.198,3.42458584431,749,451.219563318,205.534,749,-585.371329162,3580.07567593,175.762,451.219473782,451.223,0.996124,3580.07567593,5232.63096122,3580.07567593,451.223,340.358791931
124.175364907,5242.07405668,0.0,120.442,-452.709,3.54971026188,750,450.691375504,224.36,750,4969.41446266,3506.42912932,175.861,450.69123397,450.678,0.996007,3506.42912932,5404.39789163,3506.42912932,450.678,421.551311802
169.922545621,5045.29500884,0.0,120.493,-452.321,3.67769211071,751,450.304168029,257.634,751,4764.6247754,3167.88169487,175.981,450.304082379,450.289,0.994825,3167.88169487,5291.07409744,3167.88169487,450.289,391.593838798
707.433347568,4287.90076492,0.0,120.691,-453.341,3.34691985071,752,451.176902212,193.782,752,2213.8061992,3196.13461209,176.128,451.176739432,451.168,0.99508,3196.13461209,4866.3822527,3196.13461209,451.169,339.215927131
805.54647928,4080.39765177,0.0,120.82,-453.578,3.57401246241,753,451.475163484,241.438,753,1745.4367855,3216.86153838,176.347,451.474979781,451.469,0.994464,3216.86153838,4658.32097477,3216.86153838,451.469,333.236851366
167.854934804,4937.15659861,0.0,120.905,-453.292,3.37962512569,754,451.216029313,185.283,754,4642.13872823,2890.45497175,176.462,451.215946378,451.208,0.993458,2890.45497175,5146.2263275,2890.45497175,451.208,398.037415404
188.107662957,5048.24169434,0.0,121.056,-453.626,3.57244568009,755,451.52302355,224.587,755,4652.05762263,2785.82036968,176.588,451.522670547,451.506,0.992874,2785.82036968,5328.6778936,2785.82036968,451.507,386.465807682
61.2863539789,4801.17561254,0.0,121.108,-454.202,3.46023154081,756,452.120492347,221.758,756,4684.54970379,3237.71493814,176.713,452.12048143,452.114,0.994714,3237.71493814,4894.88255253,3237.71493814,452.114,371.090841321
313.636376292,4880.06070085,0.0,121.107,-453.129,3.63915296734,757,451.08737935,242.666,757,4054.57651929,3424.64463047,176.837,451.087253282,451.081,0.995371,3424.64463047,5147.19088307,3424.64463047,451.081,377.538408501
1698.98133504,3925.40485735,0.0,121.136,-453.192,3.4788782456,758,451.116056656,227.652,758,213.745419617,3392.55224118,176.932,451.116015358,451.105,0.995661,3392.55224118,5087.25205227,3392.55224118,451.105,381.287763306
84.2796128064,5197.51951534,0.0,121.235,-453.513,3.38668280828,759,451.401512787,203.563,759,5077.35097909,2984.34644413,177.06,451.401462207,451.386,0.996267,2984.34644413,5335.30490919,2984.34644413,451.386,416.994155484
77.0241893609,5155.38642874,0.0,121.29,-453.584,3.49699878674,760,451.431494776,225.862,760,5014.65841221,3510.7593598,177.171,451.431445983,451.436,0.996775,3510.7593598,5291.71102684,3510.7593598,451.436,413.273497541
118.237899405,5279.91858688,0.0,121.282,-454.053,3.47995058296,761,451.987259171,210.13,761,5055.13509945,3393.54443165,177.25,451.987163419,451.964,0.997021,3393.54443165,5460.50485274,3393.54443165,451.964,418.396801426
380.348328918,4791.30092486,0.0,121.324,-453.156,3.48022928707,762,451.177994389,220.906,762,3709.60820986,3553.16766961,177.376,451.177914438,451.172,0.995915,3553.16766961,5076.1495352,3553.16766961,451.172,393.901506573
258.195332141,4666.41866515,0.0,121.47,-453.733,3.63574968959,763,451.792568558,256.598,763,4148.1695586,3452.82815333,177.509,451.79254746,451.782,0.995385,3452.82815333,4993.86696915,3452.82815333,451.782,367.723400265
122.179560597,5173.76881538,0.0,121.535,-453.997,3.21778604758,764,451.980901005,166.869,764,4955.57018813,3129.82596313,177.64,451.980512117,451.977,0.994285,3129.82596313,5374.37397075,3129.82596313,451.977,417.324912567
