StdEsReturn,PolicyRegParamNorm,AverageReturn,Epoch,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsY,AveragePolicySurr,StdReturn,AverageQ,MaxEsReturn,AverageEsReturn,AverageAction,AverageY,AverageQLoss,MinReturn,MinEsReturn,AverageAbsQYDiff,AverageAbsQ,MaxReturn
0.0,103.044,770.222398338,1013,1013,75.3014331144,147.753,117.171720768,-117.836,63.7578193237,117.169,621.671346966,621.671346966,0.956559,117.171438267,15.7563,660.924380735,621.671346966,1.03075751794,117.169,896.336515706
0.0,103.112,1018.00328816,1014,1014,62.3987590519,147.824,117.097479485,-117.799,74.8756423713,117.099,696.347885434,696.347885434,0.947805,117.097143196,17.3292,869.649202687,696.347885434,1.03444145476,117.099,1125.41616277
0.0,103.162,1192.49526006,1015,1015,107.52859337,147.819,117.02548746,-117.656,29.6205164424,117.019,686.71551916,686.71551916,0.945554,117.025063332,11.8187,1153.32041235,686.71551916,0.966182967847,117.019,1236.5511268
0.0,103.199,1189.1167988,1016,1016,104.074481058,147.892,117.090804328,-117.731,40.5481974176,117.089,723.828092685,723.828092685,0.936311,117.090553672,14.1109,1116.48005774,723.828092685,0.999237195993,117.089,1229.5458403
0.0,103.241,1206.00422247,1017,1017,104.950405935,147.963,117.148167193,-117.812,17.3226811688,117.147,684.457339199,684.457339199,0.932828,117.147639851,17.037,1171.91136166,684.457339199,1.04598791665,117.147,1229.51580673
0.0,103.259,978.051271969,1018,1018,88.5899767411,148.014,117.061483216,-117.696,46.8866274181,117.056,720.666730518,720.666730518,0.951353,117.061214089,14.0384,875.069463689,720.666730518,1.01660352272,117.056,1052.42359728
0.0,103.281,661.496142374,1019,1019,59.7538678498,148.056,117.124128485,-117.786,737.908395975,117.121,638.773085717,638.773085717,0.955398,117.124020864,14.033,-563.052701524,638.773085717,0.986626046718,117.121,1205.19732469
0.0,103.292,866.740465749,1020,1020,78.801431199,148.13,117.186684527,-117.804,449.321046961,117.183,629.914392619,629.914392619,0.957477,117.186315498,9.5651,-478.705640024,629.914392619,0.915132530104,117.183,1073.78425267
0.0,103.322,805.685500333,1021,1021,82.2466709794,148.211,117.20250249,-117.846,602.744516551,117.2,632.02346952,632.02346952,0.945102,117.202079447,14.9599,-404.975301551,632.02346952,1.00698802613,117.2,1160.86931728
0.0,103.36,1054.6798769,1022,1022,89.2371437451,148.247,117.181454908,-117.822,453.41367553,117.179,757.084759431,757.084759431,0.927516,117.18122764,14.0271,-298.017932732,757.084759431,0.9730642053,117.179,1278.37720114
0.0,103.417,1229.44964524,1023,1023,101.401206281,148.29,117.121054562,-117.746,40.1305068394,117.118,680.42673993,680.42673993,0.904236,117.120787761,13.6353,1168.59287174,680.42673993,1.00154836646,117.118,1294.22135418
0.0,103.502,1056.11789505,1024,1024,94.194105788,148.407,117.130466377,-117.759,30.5714126244,117.127,732.793873258,732.793873258,0.943099,117.130305837,15.2097,1001.58319573,732.793873258,1.01513293023,117.127,1097.10703565
0.0,103.579,1001.03953455,1025,1025,85.449248617,148.5,117.247149752,-117.869,75.0712464129,117.245,602.250903381,602.250903381,0.944964,117.246955333,13.5376,891.353930925,602.250903381,0.998754358592,117.245,1095.9086967
0.0,103.641,943.338557003,1026,1026,86.5663379181,148.633,117.051735385,-117.713,57.2095521042,117.044,687.766688769,687.766688769,0.952392,117.051506535,18.0941,841.844416751,687.766688769,1.0870662747,117.044,1041.03585145
0.0,103.687,1046.21659703,1027,1027,91.3540820664,148.7,117.120319447,-117.755,69.4031217442,117.118,683.978555432,683.978555432,0.941548,117.119930262,13.1077,938.549493951,683.978555432,0.987151457068,117.118,1205.93599849
0.0,103.718,1133.84303786,1028,1028,90.8902104874,148.713,117.185128081,-117.809,46.8239699081,117.185,693.776148833,693.776148833,0.941138,117.184950615,11.7478,1026.2205466,693.776148833,0.961125161786,117.186,1195.1652816
0.0,103.791,1177.8836481,1029,1029,94.0747579272,148.792,117.147874904,-117.787,50.2428131142,117.145,703.488118513,703.488118513,0.927632,117.147641731,15.3709,1089.55045604,703.488118513,1.03469535106,117.145,1276.8445027
0.0,103.793,1047.85975994,1030,1030,88.5724844335,148.848,117.14621324,-117.798,28.9604211068,117.143,634.028625591,634.028625591,0.933407,117.145938958,15.4928,1012.26337452,634.028625591,1.03331140124,117.143,1105.73022669
0.0,103.817,925.818346345,1031,1031,79.7787227384,148.901,117.281371927,-117.909,41.1844322579,117.28,738.626514604,738.626514604,0.946059,117.281251267,12.3204,872.907621979,738.626514604,1.00596602113,117.28,1020.83134331
0.0,103.835,1091.49419768,1032,1032,97.3235518664,148.967,117.15642443,-117.798,56.6582788317,117.156,690.189422624,690.189422624,0.932601,117.156119765,13.2242,1022.68432263,690.189422624,0.991038638416,117.156,1182.41782236
0.0,103.907,869.731214843,1033,1033,76.2874213693,149.031,117.362372501,-117.993,440.874158558,117.351,716.876130169,716.876130169,0.958583,117.362109359,14.2532,-450.996958231,716.876130169,1.03656307389,117.351,1067.89105496
0.0,103.968,1116.66939489,1034,1034,97.6843116319,149.116,117.324341739,-117.979,44.0248308421,117.323,766.50996027,766.50996027,0.944259,117.324202304,14.6201,1035.03131419,766.50996027,1.02688888409,117.323,1171.05563961
0.0,104.012,1083.65231783,1035,1035,92.3955465559,149.19,117.31521197,-117.96,47.520205637,117.313,666.497592943,666.497592943,0.941872,117.314996883,14.0702,977.096369286,666.497592943,0.995102607338,117.313,1156.454731
0.0,104.057,1183.58433333,1036,1036,104.512064461,149.245,117.431814442,-118.079,24.8878638609,117.43,618.510780418,618.510780418,0.922941,117.43179333,10.4994,1148.23618038,618.510780418,0.943037239798,117.43,1240.94861905
0.0,104.049,1173.48674368,1037,1037,97.3974426524,149.347,117.39123548,-118.037,38.1622472704,117.388,595.875032414,595.875032414,0.930838,117.390875091,14.0244,1084.78451939,595.875032414,0.998941012394,117.388,1223.4649735
0.0,104.044,1157.47622727,1038,1038,100.357122607,149.479,117.364988618,-118.003,52.2281237969,117.361,676.424983438,676.424983438,0.930547,117.364640516,17.0109,1085.79612183,676.424983438,1.06466591116,117.361,1240.32830519
0.0,104.099,1179.76841112,1039,1039,102.676983609,149.558,117.42080056,-118.058,46.4378397432,117.423,707.671511382,707.671511382,0.937642,117.420408542,18.8953,1057.59123868,707.671511382,1.09655115726,117.423,1225.10925613
0.0,104.142,642.321088138,1040,1040,64.7054171641,149.612,117.444943194,-118.114,608.782794472,117.44,679.075391825,679.075391825,0.956756,117.444778976,14.5545,-594.584090548,679.075391825,1.02918963222,117.44,986.839540602
0.0,104.198,1091.15032848,1041,1041,97.1016047163,149.649,117.569914998,-118.207,18.8005984585,117.561,666.229179411,666.229179411,0.934341,117.569715331,12.3409,1060.11121612,666.229179411,0.997481418252,117.561,1115.81345969
0.0,104.227,1085.22772954,1042,1042,99.5722104963,149.708,117.571052912,-118.22,155.434413981,117.571,735.673633754,735.673633754,0.921745,117.570848359,13.1323,627.301897762,735.673633754,1.01502449296,117.571,1188.02165145
0.0,104.295,849.296734585,1043,1043,85.0771215487,149.757,117.525894764,-118.192,95.4170523264,117.522,678.516610308,678.516610308,0.946294,117.525693384,12.7236,575.005007733,678.516610308,1.0104088955,117.522,948.485794206
0.0,104.308,858.98315538,1044,1044,73.0226681038,149.848,117.538842433,-118.198,55.4438055373,117.534,716.789544649,716.789544649,0.954099,117.538295386,18.9854,780.427940889,716.789544649,1.11649101465,117.534,954.40948791
0.0,104.316,1176.97898545,1045,1045,109.392225929,149.872,117.446908663,-118.113,36.725374552,117.448,655.041450787,655.041450787,0.938969,117.44675564,14.9946,1127.84041357,655.041450787,1.00183559817,117.448,1242.03891514
0.0,104.346,1184.05491524,1046,1046,106.847659637,149.894,117.541657408,-118.189,56.0215080483,117.537,637.365290764,637.365290764,0.921852,117.541401942,10.5974,1108.98212507,637.365290764,0.954051901651,117.537,1271.33746736
0.0,104.362,956.16853412,1047,1047,90.518546384,149.989,117.578415885,-118.222,488.231727706,117.574,614.976839781,614.976839781,0.936196,117.57809992,18.0596,-499.738103229,614.976839781,1.09482396896,117.574,1229.82998138
0.0,104.424,1033.12294655,1048,1048,92.8374143487,150.038,117.710508322,-118.394,51.251150711,117.708,675.000253303,675.000253303,0.920052,117.710385984,10.5127,913.585569433,675.000253303,0.946971107997,117.708,1099.02313885
0.0,104.474,1081.22249497,1049,1049,96.9699278654,150.105,117.612098567,-118.251,52.4534272996,117.609,684.355856663,684.355856663,0.94234,117.611964408,15.903,991.098920415,684.355856663,1.04419207135,117.609,1154.50555712
0.0,104.508,1163.77752188,1050,1050,95.6322609775,150.185,117.67661379,-118.332,47.6724319697,117.671,659.065882215,659.065882215,0.921488,117.676175554,18.1667,1094.89460737,659.065882215,1.10097093293,117.671,1251.94937781
0.0,104.517,1029.37966219,1051,1051,89.802593816,150.271,117.720777313,-118.371,54.9933539989,117.721,715.983768876,715.983768876,0.931822,117.720615107,13.7301,919.009923609,715.983768876,1.00574625237,117.721,1097.99925512
0.0,104.606,1078.89575297,1052,1052,100.905327686,150.403,117.714479222,-118.349,25.4768654811,117.708,731.148407496,731.148407496,0.946014,117.71426163,17.4247,1033.43370335,731.148407496,1.09912885707,117.708,1121.33763608
0.0,104.639,1149.08348414,1053,1053,102.424489314,150.509,117.714442242,-118.375,35.3727556111,117.712,745.752737182,745.752737182,0.923608,117.714168051,16.1223,1086.7704666,745.752737182,1.03145800838,117.712,1197.38509487
0.0,104.721,1061.15824162,1054,1054,94.2788102325,150.623,117.583371269,-118.221,29.607709159,117.58,780.137617632,780.137617632,0.940815,117.583058216,19.1033,991.55796823,780.137617632,1.09610107145,117.58,1095.14682591
0.0,104.741,995.992003039,1055,1055,98.3455170274,150.723,117.642583759,-118.306,59.5386762846,117.638,712.46634356,712.46634356,0.935197,117.64231511,18.4716,906.607746399,712.46634356,1.07967278348,117.638,1103.84431941
0.0,104.759,1080.69411312,1056,1056,97.3338263371,150.797,117.705360991,-118.373,48.9577636901,117.703,682.027633832,682.027633832,0.943106,117.705170038,11.6717,1012.02957392,682.027633832,0.954096458715,117.703,1163.36869724
0.0,104.792,914.780737792,1057,1057,86.7113758501,150.876,117.631833123,-118.301,42.4611531961,117.629,646.851123057,646.851123057,0.933318,117.631658533,15.0342,839.285643023,646.851123057,1.03054139878,117.629,978.478580149
0.0,104.892,1136.99298902,1058,1058,103.80904261,150.933,117.648622675,-118.293,72.2428676997,117.646,678.872717484,678.872717484,0.932872,117.648245757,15.8418,1043.31005124,678.872717484,1.03703251381,117.646,1270.47318858
0.0,104.919,1022.44582239,1059,1059,92.9956118471,151.029,117.705979752,-118.354,40.8244229326,117.702,644.273844288,644.273844288,0.935962,117.70583366,15.9844,950.84175554,644.273844288,1.02774662195,117.702,1087.28839705
0.0,104.942,922.752171507,1060,1060,88.9991831965,151.094,117.689254724,-118.343,30.5148693626,117.686,597.149012185,597.149012185,0.945843,117.689059439,14.8976,870.367670482,597.149012185,0.998032120612,117.686,994.615573329
0.0,105.026,976.412604085,1061,1061,88.7906023322,151.135,117.778335684,-118.394,32.4484918405,117.776,779.066530487,779.066530487,0.95375,117.77811305,14.0577,930.652565159,779.066530487,0.996062706725,117.776,1030.43862999
0.0,105.045,1135.40090287,1062,1062,97.280735311,151.263,117.685869057,-118.33,34.7367592376,117.684,709.067886272,709.067886272,0.950946,117.685657862,16.7892,1093.51437164,709.067886272,1.04081648007,117.684,1206.14061274
0.0,105.058,1036.95808527,1063,1063,95.2410164195,151.331,117.893704574,-118.551,32.8969871834,117.892,665.642424942,665.642424942,0.947419,117.893399057,14.0,972.745641083,665.642424942,0.965688633832,117.892,1087.85451625
0.0,105.155,1073.00639291,1064,1064,99.0349944725,151.484,117.81262873,-118.425,53.4038418695,117.804,621.4739136,621.4739136,0.939485,117.812243891,19.1138,961.575113003,621.4739136,1.09502086874,117.804,1175.83685744
0.0,105.182,1145.16226645,1065,1065,103.244677786,151.549,117.842988662,-118.47,40.9220280099,117.841,627.770884728,627.770884728,0.926068,117.842685491,14.8927,1093.10385487,627.770884728,1.00968789063,117.841,1211.7846699
0.0,105.186,1121.82813095,1066,1066,92.942497089,151.633,117.798980938,-118.452,27.1953814113,117.798,615.322421718,615.322421718,0.923475,117.798697746,15.8727,1079.2452587,615.322421718,1.01873806895,117.798,1162.92499006
0.0,105.165,1016.84035613,1067,1067,93.8575544866,151.714,117.857298121,-118.494,49.114978683,117.853,631.484818401,631.484818401,0.93007,117.857166971,12.3586,912.503863694,631.484818401,0.966915319086,117.853,1108.38970038
0.0,105.189,1025.5431624,1068,1068,93.5461318089,151.836,117.730178516,-118.383,54.6871057335,117.726,684.454883766,684.454883766,0.930996,117.729770624,18.2064,930.707043116,684.454883766,1.06717045072,117.726,1104.19080494
0.0,105.244,1019.65253758,1069,1069,91.0012843647,151.911,117.736517508,-118.376,25.2547609799,117.735,647.798856482,647.798856482,0.935348,117.736330261,16.7355,991.075428779,647.798856482,1.05580769087,117.735,1078.51544957
0.0,105.259,1185.69028393,1070,1070,99.3506270927,152.006,117.68404451,-118.333,56.7425513231,117.685,750.781951887,750.781951887,0.933236,117.683831828,15.4266,1066.51532361,750.781951887,1.03741198631,117.685,1255.92529915
0.0,105.33,1041.64244697,1071,1071,82.9438439093,152.111,117.78135828,-118.461,621.266383773,117.772,663.250247713,663.250247713,0.932612,117.781149976,19.4384,-821.007724011,663.250247713,1.12082307303,117.772,1287.81917588
0.0,105.409,1040.74443896,1072,1072,85.4552284182,152.19,117.88696977,-118.526,550.76562529,117.884,703.13585185,703.13585185,0.942057,117.886674004,14.6526,-555.492718962,703.13585185,1.03022400949,117.884,1319.39046817
0.0,105.423,791.790926056,1073,1073,68.7106773954,152.254,117.852633726,-118.482,693.066028097,117.851,720.903864277,720.903864277,0.941214,117.852084596,15.0049,-636.026284122,720.903864277,1.03574290988,117.851,1169.6932913
0.0,105.48,1032.11659924,1074,1074,77.49922202,152.332,117.875102291,-118.512,75.9841699322,117.873,646.806315399,646.806315399,0.929739,117.874751854,14.886,865.781608773,646.806315399,1.01892895513,117.873,1141.60895552
0.0,105.526,1112.35059767,1075,1075,84.7870704803,152.438,117.848420114,-118.489,67.5852370885,117.844,799.615386413,799.615386413,0.932954,117.848196943,15.5443,991.050278062,799.615386413,1.05052726533,117.844,1215.54572219
0.0,105.499,889.459177156,1076,1076,66.2826026555,152.527,117.939975405,-118.548,40.6505525531,117.938,632.853292708,632.853292708,0.937609,117.939784467,13.6582,814.18269578,632.853292708,1.00588203284,117.938,963.528410145
0.0,105.509,1062.13952663,1077,1077,91.1404058809,152.634,117.827319812,-118.443,52.4499267419,117.828,696.38732452,696.38732452,0.934583,117.827038589,14.0127,1002.65647613,696.38732452,1.00570490931,117.828,1183.56324244
0.0,105.554,1147.79322773,1078,1078,97.4677970826,152.71,117.845856424,-118.458,51.963728432,117.837,641.825476089,641.825476089,0.928123,117.845845969,15.5617,1076.89617008,641.825476089,1.05458528593,117.837,1236.31990566
0.0,105.589,1012.56644121,1079,1079,83.7223291484,152.821,117.796494017,-118.427,45.1914730763,117.799,675.951410217,675.951410217,0.944735,117.796221799,17.3204,931.82598379,675.951410217,1.06783860049,117.799,1105.65629427
0.0,105.63,1071.43024734,1080,1080,96.0359693093,152.93,117.749348789,-118.349,46.5046805547,117.736,632.41347895,632.41347895,0.929592,117.749038742,13.7365,989.161324726,632.41347895,1.01930438286,117.736,1138.35523518
0.0,105.671,967.255421384,1081,1081,90.6444303494,153.028,117.685503466,-118.331,40.678129549,117.686,628.989420918,628.989420918,0.93254,117.685119013,19.989,886.092660579,628.989420918,1.12775008155,117.686,1038.3062739
0.0,105.678,1132.73036752,1082,1082,103.803060046,153.18,117.668644889,-118.302,33.203839334,117.669,668.178579313,668.178579313,0.933885,117.668383569,21.5396,1089.68176342,668.178579313,1.13357310476,117.669,1193.24167789
0.0,105.753,1082.5177242,1083,1083,98.000586162,153.221,117.697395027,-118.344,25.1644035566,117.692,585.655375754,585.655375754,0.923842,117.697304864,15.0534,1027.76000857,585.655375754,1.03258981995,117.692,1127.89723116
0.0,105.799,1103.92133271,1084,1084,101.418362165,153.29,117.70735553,-118.348,67.7545475463,117.701,631.153675575,631.153675575,0.928897,117.707175805,15.2507,918.681582141,631.153675575,1.02894878396,117.701,1161.28679964
0.0,105.844,1077.91775511,1085,1085,93.3249803935,153.321,117.800675692,-118.439,58.8530754864,117.797,672.175523256,672.175523256,0.930037,117.80041757,11.843,989.418979201,672.175523256,0.971267168181,117.797,1162.85030866
0.0,105.925,1038.84680362,1086,1086,91.5835562197,153.359,117.874987734,-118.527,43.7329371641,117.877,626.349496037,626.349496037,0.944229,117.874755924,16.2692,967.544913524,626.349496037,1.0278343677,117.877,1131.2349258
0.0,105.948,757.932964316,1087,1087,74.7395798324,153.379,117.71768497,-118.349,46.3730411497,117.713,674.297037107,674.297037107,0.950812,117.717379702,14.0733,689.529139832,674.297037107,1.02474055526,117.713,835.113813466
0.0,105.981,1189.60231074,1088,1088,93.0580648023,153.463,117.789534669,-118.437,30.3642036904,117.787,654.060118011,654.060118011,0.926457,117.789214805,14.5281,1136.28137883,654.060118011,1.00415481944,117.787,1260.36062069
0.0,106.006,1074.28228535,1089,1089,86.6702215876,153.544,117.80406827,-118.42,44.8784892725,117.8,693.106487042,693.106487042,0.936759,117.80373699,16.0403,1003.38919388,693.106487042,1.04850622747,117.8,1141.73571106
0.0,105.967,942.456339492,1090,1090,82.5896575513,153.621,117.721985362,-118.369,63.325971828,117.717,659.618042797,659.618042797,0.939515,117.721568109,16.0055,814.059676413,659.618042797,1.0550426636,117.717,1042.26219432
0.0,106.086,973.999418863,1091,1091,92.8171620824,153.675,117.830225947,-118.47,22.9449232105,117.827,589.862755714,589.862755714,0.942088,117.829723712,17.77,950.583717059,589.862755714,1.07434375435,117.828,1019.45945257
0.0,106.15,1099.78137464,1092,1092,96.5989212973,153.745,117.862049353,-118.525,67.2229172023,117.86,706.441468679,706.441468679,0.930308,117.86194713,12.9218,984.365088979,706.441468679,1.02228201264,117.86,1203.71372608
0.0,106.2,1219.33225877,1093,1093,103.488766171,153.8,117.739373624,-118.368,48.2675783617,117.736,608.573745843,608.573745843,0.922721,117.739166685,15.2365,1143.43862832,608.573745843,1.05325717029,117.736,1304.15416816
0.0,106.237,1158.87773429,1094,1094,86.7646164439,153.909,117.944100037,-118.584,48.9684660874,117.941,711.524341824,711.524341824,0.930132,117.943902865,15.5996,1077.86917577,711.524341824,1.04753766952,117.941,1243.50124958
0.0,106.275,997.961959111,1095,1095,88.1100653197,154.029,117.866557974,-118.498,31.3490166878,117.863,739.28231717,739.28231717,0.928061,117.866350719,15.5364,937.10230234,739.28231717,1.04697400153,117.863,1037.60077065
0.0,106.321,1125.77491285,1096,1096,81.188578324,154.107,117.807242738,-118.469,64.8965457756,117.804,669.488171431,669.488171431,0.941682,117.806855362,17.1765,1015.95984083,669.488171431,1.07369886337,117.804,1207.94433094
0.0,106.362,1113.61181163,1097,1097,93.3244577716,154.137,117.843606136,-118.482,39.8388687262,117.841,691.171087692,691.171087692,0.938574,117.843539744,11.9646,1042.33733091,691.171087692,0.96082578473,117.841,1191.85706105
0.0,106.448,1350.83511522,1098,1098,107.43248909,154.223,117.825084626,-118.456,24.5046526925,117.822,596.34916151,596.34916151,0.904271,117.824838537,16.8447,1294.98162476,596.34916151,1.05323287196,117.822,1381.3235871
0.0,106.514,923.503463123,1099,1099,79.0367126885,154.267,117.887131691,-118.524,75.3471218918,117.884,679.235400958,679.235400958,0.935721,117.887008233,14.5757,788.90973093,679.235400958,1.02040352179,117.884,1004.9269638
0.0,106.591,1108.34113746,1100,1100,95.0726112353,154.398,118.043440134,-118.634,39.7861989316,118.04,729.922611723,729.922611723,0.922768,118.043104776,19.7312,1051.7989708,729.922611723,1.11580741123,118.04,1165.68136649
0.0,106.664,1148.34016246,1101,1101,102.463527486,154.434,117.962591328,-118.599,34.5009691464,117.961,603.107999127,603.107999127,0.919444,117.962387128,15.8545,1072.05178766,603.107999127,1.02206063911,117.961,1188.86759492
0.0,106.692,1217.69725357,1102,1102,101.964228076,154.525,117.925688998,-118.561,63.9300380365,117.924,621.274694774,621.274694774,0.917629,117.925244667,17.7091,1105.94109279,621.274694774,1.06354463441,117.924,1336.54358683
0.0,106.779,1059.03431689,1103,1103,95.2134322578,154.543,118.001949096,-118.626,72.3742925372,117.994,696.003017805,696.003017805,0.933522,118.001738648,11.759,926.081709653,696.003017805,0.960399807852,117.994,1146.30172093
0.0,106.836,1227.51584026,1104,1104,109.920536531,154.656,117.970139206,-118.607,45.5019831653,117.966,707.252530114,707.252530114,0.918485,117.969946966,15.8866,1172.71712694,707.252530114,1.03930064927,117.966,1305.68667316
0.0,106.847,1089.12748513,1105,1105,93.662617333,154.725,118.020525747,-118.632,43.6985420878,118.021,732.348748313,732.348748313,0.926196,118.02026321,10.5827,1012.09283181,732.348748313,0.94828532942,118.021,1179.97389968
0.0,106.868,1097.63980297,1106,1106,93.3508297224,154.761,117.959259515,-118.574,50.6185525127,117.959,768.315798578,768.315798578,0.936234,117.958993653,15.853,1013.54335502,768.315798578,1.03130906487,117.959,1181.04048592
0.0,106.969,1177.69064936,1107,1107,88.128048639,154.846,118.009562694,-118.661,35.907786352,118.005,667.036353024,667.036353024,0.935174,118.009171059,15.0153,1097.5711688,667.036353024,1.03338837176,118.005,1228.04908921
0.0,106.987,1064.3673638,1108,1108,95.5577042954,154.951,117.985702604,-118.618,48.8156092234,117.984,633.841296588,633.841296588,0.923148,117.98553218,20.8593,976.299007713,633.841296588,1.12834417683,117.984,1130.70537008
0.0,107.021,1034.33095666,1109,1109,92.3961585183,155.026,117.814454059,-118.441,59.6920504577,117.812,602.575157043,602.575157043,0.932191,117.814046389,19.8089,907.045575426,602.575157043,1.13777083546,117.812,1111.60002414
0.0,107.043,1036.50661142,1110,1110,89.2554107688,155.058,117.951670752,-118.606,70.3681183913,117.947,645.765000364,645.765000364,0.939007,117.951447334,14.1401,904.178570926,645.765000364,1.00996617212,117.947,1171.45549557
0.0,107.059,1010.69429176,1111,1111,85.9985545304,155.115,117.960440797,-118.655,86.889434984,117.961,720.260180648,720.260180648,0.940779,117.960087498,17.135,841.760685319,720.260180648,1.05955163024,117.961,1117.16447991
0.0,107.123,1108.68857715,1112,1112,88.3192633761,155.175,118.134695907,-118.767,30.1466011487,118.128,695.466716135,695.466716135,0.91491,118.134361831,17.1246,1060.09606796,695.466716135,1.08291457799,118.128,1156.91340837
0.0,107.197,1123.45921647,1113,1113,100.273361571,155.257,118.231247085,-118.908,69.7741634238,118.229,662.482810417,662.482810417,0.930349,118.231100489,14.142,1014.84096631,662.482810417,1.01034210656,118.229,1218.0916533
0.0,107.259,842.855819366,1114,1114,77.7095576006,155.368,118.289645222,-118.969,481.71392353,118.29,748.626592249,748.626592249,0.95642,118.289370334,17.4533,-592.888790781,748.626592249,1.09120706838,118.29,1105.77774801
0.0,107.287,949.899780398,1115,1115,86.6154305945,155.438,118.28812241,-118.963,46.8560442477,118.279,700.588016994,700.588016994,0.954467,118.287969591,16.9121,869.265303328,700.588016994,1.08284875875,118.279,1010.60598165
0.0,107.303,1186.99209206,1116,1116,100.145017144,155.513,118.284951346,-118.936,64.3500767072,118.284,602.34477804,602.34477804,0.929647,118.284697771,13.8098,1069.8677478,602.34477804,1.02877448343,118.284,1289.64607782
0.0,107.359,1013.02633086,1117,1117,84.8940954338,155.581,118.273767691,-118.941,35.1393835007,118.274,685.461665168,685.461665168,0.92874,118.273413903,17.557,946.95131806,685.461665168,1.05998764919,118.274,1063.58260254
0.0,107.372,1101.30081834,1118,1118,94.3889054786,155.635,118.412991791,-119.052,53.5883838143,118.407,623.822681568,623.822681568,0.92079,118.412451471,16.1552,990.85464475,623.822681568,1.06898507263,118.407,1190.84793393
0.0,107.41,1086.98972453,1119,1119,92.4779796525,155.641,118.465292796,-119.167,54.3419153819,118.464,623.157887562,623.157887562,0.929383,118.465179801,9.42469,977.21210163,623.157887562,0.91592694058,118.464,1177.63369644
0.0,107.444,1155.80468561,1120,1120,104.00246225,155.749,118.502614733,-119.208,40.96037878,118.495,630.626242286,630.626242286,0.914025,118.501995678,18.8036,1099.04599241,630.626242286,1.12573791034,118.495,1207.17928214
0.0,107.492,1021.68970836,1121,1121,90.6144023664,155.817,118.533111684,-119.216,37.4753399863,118.532,744.308683576,744.308683576,0.929063,118.532824164,19.647,959.196026096,744.308683576,1.13082336756,118.532,1076.04587772
0.0,107.508,831.074287469,1122,1122,83.5501012219,155.904,118.463513186,-119.13,73.5460082353,118.465,613.542892912,613.542892912,0.937873,118.463258499,16.3534,699.718798402,613.542892912,1.08061436069,118.465,950.672979786
0.0,107.633,1142.16368912,1123,1123,109.782147167,156.005,118.647153053,-119.294,57.9820052711,118.64,528.367604983,528.367604983,0.921917,118.646283448,13.4687,1023.35701693,528.367604983,1.02722371516,118.64,1221.85998874
0.0,107.668,1102.31470262,1124,1124,99.3618583266,156.113,118.73230013,-119.392,60.4038850639,118.729,584.857842244,584.857842244,0.912569,118.73109675,17.5398,1003.79191931,584.857842244,1.0942343457,118.729,1228.50928098
0.0,107.72,1251.22793796,1125,1125,112.288432111,156.157,118.701916124,-119.388,45.5992790024,118.699,641.548495293,641.548495293,0.918488,118.7017324,16.2309,1180.59020929,641.548495293,1.08165703556,118.699,1312.2204603
0.0,107.715,1143.94184571,1126,1126,100.096019487,156.179,118.825867974,-119.473,65.2872154619,118.821,689.887665903,689.887665903,0.921849,118.82541291,12.0815,1032.09472639,689.887665903,0.998214106753,118.822,1211.52041649
0.0,107.759,1200.0706809,1127,1127,104.844356192,156.243,118.811661135,-119.46,32.8542378503,118.811,638.970820356,638.970820356,0.918911,118.811497327,13.3831,1164.67263754,638.970820356,0.998569292578,118.811,1255.19344584
0.0,107.87,1042.26306592,1128,1128,93.3817089267,156.262,118.799733102,-119.421,60.8221953205,118.793,683.50884426,683.50884426,0.929215,118.798445656,12.2835,944.712607362,683.50884426,1.00097186317,118.794,1155.60935799
0.0,107.866,1231.81449374,1129,1129,113.909501891,156.342,118.835922393,-119.47,28.7929388177,118.833,693.221266797,693.221266797,0.921391,118.834545645,16.9845,1177.4855457,693.221266797,1.07517516838,118.834,1284.15366927
0.0,107.922,1164.47484296,1130,1130,105.929850884,156.492,118.725356018,-119.369,36.0933921593,118.72,701.057832764,701.057832764,0.932081,118.724927734,19.7114,1119.62540364,701.057832764,1.08583887248,118.72,1226.38055592
0.0,107.941,1088.61589148,1131,1131,98.8804594524,156.543,118.819497848,-119.463,29.7551519929,118.819,618.276477002,618.276477002,0.919231,118.81923305,12.9164,1039.63101187,618.276477002,0.989494256618,118.819,1126.61845598
0.0,108.004,1110.39145006,1132,1132,97.5768835864,156.605,118.874667567,-119.483,41.7038417682,118.87,708.308799085,708.308799085,0.922997,118.874183238,13.7795,1035.35245491,708.308799085,0.994488567753,118.87,1180.1862182
0.0,108.026,1148.27829851,1133,1133,95.9639992605,156.624,118.995181423,-119.613,55.3135446752,118.992,645.879931481,645.879931481,0.932752,118.995091992,8.91181,1050.28025046,645.879931481,0.929038379571,118.992,1233.46171298
0.0,108.093,1186.10820573,1134,1134,95.740068524,156.698,118.845548165,-119.45,41.6560950646,118.842,742.289406719,742.289406719,0.914594,118.844743371,13.921,1126.40757137,742.289406719,1.02697350799,118.842,1238.69056096
0.0,108.103,1084.59115041,1135,1135,94.9608444904,156.763,118.818794015,-119.426,269.919471707,118.819,703.164405109,703.164405109,0.92681,118.817187329,16.231,300.172189416,703.164405109,1.05654370822,118.82,1263.06279739
